econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2003,METRO,RA00582,RB00582,PRODUCTIVITY,238.748,123.656,115.092,93.074,313,149,53.69,60.52,0.29,140.22,95.46,128.79,-5.978,3.83,45.05
2004,METRO,RA00583,RB00583,JOB_GROWTH,99.581,83.372,16.209,19.442,62,373,34.85,24.32,0.291,143.57,73.49,133.74,-2.355,1.774,83.45
2019,METRO,RA00584,RB00584,INCOME_GROWTH,219.517,157.897,61.62,39.025,135,76,17.18,55.19,0.4934,130.69,111.55,88.85,3.957,5.707,60.43
2016,CENSUS_DIVISION,RA00585,RB00585,COST_OF_LIVING,65.075,211.796,-146.721,-69.275,154,272,47.72,33.52,0.2962,113.86,153.07,122.07,6.873,-0.579,63.42
2021,METRO,RA00586,RB00586,INCOME_GROWTH,93.152,26.248,66.904,254.892,317,66,55.66,24.19,0.5834,115.76,119.86,75.04,8.198,2.746,43.09
2001,METRO,RA00587,RB00587,JOB_GROWTH,121.418,62.249,59.169,95.052,334,243,23.92,23.96,0.3878,91.55,147.8,82.71,-5.111,3.068,48.33
2024,STATE,RA00588,RB00588,COST_OF_LIVING,50.881,80.872,-29.991,-37.085,253,308,12.37,68.71,0.3542,91.35,97.63,124.0,3.32,1.082,78.25
2022,CENSUS_DIVISION,RA00589,RB00589,UNEMP_RATE,112.409,186.897,-74.488,-39.855,162,292,14.56,54.5,0.2647,99.91,131.48,96.72,8.525,-0.804,70.45
2012,STATE,RA00590,RB00590,GDP_PER_CAPITA,193.37,12.967,180.403,1391.247,274,27,60.04,8.9,0.5826,154.03,61.77,79.13,11.571,-2.347,39.43
2018,CENSUS_DIVISION,RA00591,RB00591,INCOME_GROWTH,42.898,23.303,19.595,84.088,102,44,40.55,3.93,0.6148,144.43,96.15,133.26,11.218,4.616,37.59
2017,CENSUS_DIVISION,RA00592,RB00592,JOB_GROWTH,205.744,231.946,-26.202,-11.297,172,105,90.68,25.87,0.4194,140.66,139.23,138.33,4.975,-3.26,77.17
2013,CENSUS_DIVISION,RA00593,RB00593,EXPORT_INTENSITY,137.239,102.403,34.836,34.019,111,107,88.78,95.94,0.5183,111.57,151.06,125.66,4.923,1.255,76.32
2003,REGION,RA00594,RB00594,PRODUCTIVITY,180.242,160.502,19.74,12.299,319,94,40.74,90.6,0.4651,85.81,101.36,86.46,9.184,-0.87,78.87
2024,CENSUS_DIVISION,RA00595,RB00595,JOB_GROWTH,31.948,212.581,-180.633,-84.971,194,291,78.23,62.55,0.3617,154.46,101.87,135.89,7.009,4.962,42.38
2018,STATE,RA00596,RB00596,EXPORT_INTENSITY,209.724,52.125,157.599,302.348,348,387,82.74,88.46,0.2692,142.62,118.51,100.76,-2.695,2.687,51.55
2003,STATE,RA00597,RB00597,INCOME_GROWTH,209.23,172.866,36.364,21.036,338,393,85.74,44.56,0.5187,101.28,121.75,115.68,8.43,-0.267,79.06
2002,METRO,RA00598,RB00598,JOB_GROWTH,89.531,236.418,-146.887,-62.13,27,316,22.29,73.06,0.3071,120.51,140.78,106.67,-3.271,5.87,52.8
2016,METRO,RA00599,RB00599,COST_OF_LIVING,80.461,195.138,-114.677,-58.767,328,245,87.84,7.22,0.6135,138.64,114.1,74.93,-3.987,4.669,57.11
2014,STATE,RA00600,RB00600,COST_OF_LIVING,203.103,238.764,-35.661,-14.936,2,346,25.1,93.47,0.5424,110.11,67.68,82.84,9.815,1.585,74.5
2001,CENSUS_DIVISION,RA00601,RB00601,PRODUCTIVITY,26.633,195.735,-169.102,-86.393,142,289,75.56,40.89,0.2678,132.16,95.22,112.91,-1.1,1.594,62.53
2015,CENSUS_DIVISION,RA00602,RB00602,INCOME_GROWTH,23.854,96.075,-72.221,-75.171,93,320,30.3,55.43,0.3917,151.2,65.97,86.36,8.118,3.783,48.27
2017,METRO,RA00603,RB00603,MEDIAN_WAGE,129.913,143.558,-13.645,-9.505,399,284,22.55,18.55,0.4936,148.29,96.3,94.2,-6.683,-2.712,77.16
2024,METRO,RA00604,RB00604,EXPORT_INTENSITY,133.937,109.055,24.882,22.816,392,150,23.95,19.51,0.262,138.01,100.5,75.33,-6.031,6.381,60.63
2001,REGION,RA00605,RB00605,GDP_PER_CAPITA,176.453,122.232,54.221,44.359,328,18,56.09,14.98,0.4496,90.75,97.03,124.13,-7.85,0.493,70.97
2004,STATE,RA00606,RB00606,EXPORT_INTENSITY,154.749,247.739,-92.99,-37.535,322,307,3.77,91.41,0.2733,125.33,76.64,123.11,9.868,4.512,56.27
2020,REGION,RA00607,RB00607,JOB_GROWTH,205.275,35.934,169.341,471.256,92,66,25.07,31.14,0.4531,114.82,136.97,119.85,-7.439,2.799,44.04
2013,STATE,RA00608,RB00608,EXPORT_INTENSITY,216.558,217.097,-0.539,-0.248,36,239,57.96,68.88,0.385,143.28,133.2,133.12,-7.294,3.069,78.23
2016,METRO,RA00609,RB00609,INCOME_GROWTH,142.551,183.861,-41.31,-22.468,286,110,53.12,58.88,0.3751,118.02,91.19,134.81,4.354,-3.343,73.9
2002,STATE,RA00610,RB00610,MEDIAN_WAGE,147.992,241.154,-93.162,-38.632,245,329,94.08,77.23,0.3232,122.18,151.76,112.22,10.682,2.408,62.03
2008,REGION,RA00611,RB00611,EXPORT_INTENSITY,150.247,171.583,-21.336,-12.435,359,245,35.21,0.6,0.3424,114.05,88.27,131.55,-5.301,5.564,68.22
2022,STATE,RA00612,RB00612,GDP_PER_CAPITA,64.288,120.978,-56.69,-46.86,275,24,36.09,88.8,0.5295,126.85,138.2,101.92,5.399,6.048,54.33
2008,STATE,RA00613,RB00613,GDP_PER_CAPITA,174.426,197.424,-22.998,-11.649,333,104,84.49,31.54,0.4401,89.64,106.69,123.1,8.24,2.273,75.61
2011,METRO,RA00614,RB00614,GDP_PER_CAPITA,163.575,189.361,-25.786,-13.617,55,251,78.07,99.57,0.4103,137.81,156.77,115.23,11.292,1.715,72.29
2002,REGION,RA00615,RB00615,PRODUCTIVITY,103.298,137.844,-34.546,-25.062,108,195,52.74,50.12,0.4632,122.93,140.07,77.53,6.683,1.673,75.35
2001,CENSUS_DIVISION,RA00616,RB00616,JOB_GROWTH,212.213,74.01,138.203,186.736,316,302,97.51,36.89,0.278,133.85,159.99,130.9,5.073,-0.097,57.05
2016,CENSUS_DIVISION,RA00617,RB00617,JOB_GROWTH,98.142,170.764,-72.622,-42.528,258,348,48.01,47.44,0.4656,136.83,147.34,98.54,5.006,0.945,74.3
2024,STATE,RA00618,RB00618,GDP_PER_CAPITA,218.976,141.838,77.138,54.385,247,197,13.29,40.39,0.3091,150.06,141.26,116.68,-2.771,4.153,62.27
2001,STATE,RA00619,RB00619,PRODUCTIVITY,233.885,30.541,203.344,665.807,360,27,1.79,5.08,0.338,90.56,74.35,82.41,7.462,5.586,34.26
2024,METRO,RA00620,RB00620,JOB_GROWTH,167.535,177.844,-10.309,-5.797,168,267,56.41,57.98,0.2957,93.26,64.86,90.93,10.324,4.544,66.58
2006,METRO,RA00621,RB00621,COST_OF_LIVING,114.34,115.072,-0.732,-0.636,32,118,51.56,73.76,0.5418,84.67,100.8,137.29,-2.737,6.477,73.0
2012,REGION,RA00622,RB00622,JOB_GROWTH,188.372,229.989,-41.617,-18.095,96,109,52.99,20.23,0.3563,149.42,141.78,131.75,3.293,-3.007,78.2
2022,STATE,RA00623,RB00623,COST_OF_LIVING,205.389,107.173,98.216,91.642,360,73,24.78,8.93,0.5025,122.4,136.05,107.83,-3.462,0.723,60.2
2019,STATE,RA00624,RB00624,INCOME_GROWTH,121.331,124.412,-3.081,-2.476,241,358,14.68,30.75,0.3988,124.54,125.24,85.82,3.282,0.979,90.78
2024,REGION,RA00625,RB00625,INCOME_GROWTH,132.091,29.88,102.211,342.072,76,8,65.79,97.38,0.5525,77.94,150.06,133.59,8.296,5.061,34.84
2012,STATE,RA00626,RB00626,UNEMP_RATE,156.138,56.207,99.931,177.791,210,202,63.84,42.46,0.5353,115.84,153.93,88.31,-5.569,2.565,47.67
2006,STATE,RA00627,RB00627,JOB_GROWTH,189.652,184.175,5.477,2.974,33,205,18.84,61.77,0.4986,93.82,65.51,118.98,11.018,-0.913,79.24
2004,REGION,RA00628,RB00628,PRODUCTIVITY,111.503,25.782,85.721,332.484,142,20,65.49,84.25,0.542,86.0,124.48,97.63,0.829,-1.739,57.67
2004,STATE,RA00629,RB00629,EXPORT_INTENSITY,162.781,202.965,-40.184,-19.798,279,100,90.6,25.25,0.459,149.41,87.16,92.66,8.258,-1.408,75.76
2017,STATE,RA00630,RB00630,GDP_PER_CAPITA,113.95,72.03,41.92,58.198,265,355,82.54,32.24,0.41,88.36,78.38,125.66,7.409,-3.336,56.84
2016,REGION,RA00631,RB00631,UNEMP_RATE,215.121,173.577,41.544,23.934,102,211,98.01,63.61,0.3269,87.53,64.41,136.02,-0.503,2.868,80.83
2015,STATE,RA00632,RB00632,INCOME_GROWTH,184.855,116.999,67.856,57.997,262,36,74.08,37.54,0.2952,105.09,95.82,110.75,2.795,-2.484,66.81
2012,REGION,RA00633,RB00633,GDP_PER_CAPITA,110.347,100.858,9.489,9.408,97,96,81.81,11.66,0.6187,126.7,85.41,121.68,11.264,5.326,61.17
2009,STATE,RA00634,RB00634,PRODUCTIVITY,46.944,74.686,-27.742,-37.145,332,224,97.64,14.43,0.4513,154.38,130.94,131.56,-0.584,5.418,67.16
2013,CENSUS_DIVISION,RA00635,RB00635,UNEMP_RATE,134.943,52.101,82.842,159.003,78,350,7.79,78.77,0.3949,124.42,104.14,83.48,-4.665,3.644,45.25
2007,METRO,RA00636,RB00636,GDP_PER_CAPITA,166.453,14.82,151.633,1023.165,317,158,51.25,88.38,0.5287,144.49,99.85,70.2,0.504,0.593,62.17
2014,REGION,RA00637,RB00637,EXPORT_INTENSITY,183.974,241.139,-57.165,-23.706,382,263,32.66,62.0,0.5119,77.96,139.91,117.75,-7.81,-1.263,75.57
2020,STATE,RA00638,RB00638,PRODUCTIVITY,165.421,113.309,52.112,45.991,368,377,38.73,98.78,0.4523,125.43,76.62,83.26,-4.235,4.973,60.15
2015,METRO,RA00639,RB00639,EXPORT_INTENSITY,174.664,150.274,24.39,16.23,124,328,68.21,46.68,0.3665,106.15,127.92,111.78,10.429,5.222,60.4
2017,REGION,RA00640,RB00640,PRODUCTIVITY,166.793,101.042,65.751,65.073,221,113,19.11,12.97,0.3731,78.76,123.99,81.56,-4.283,4.503,55.04
2016,METRO,RA00641,RB00641,COST_OF_LIVING,49.803,157.997,-108.194,-68.479,319,225,86.68,23.81,0.6149,120.14,135.51,136.07,1.797,5.72,53.32
2003,CENSUS_DIVISION,RA00642,RB00642,COST_OF_LIVING,146.645,96.627,50.018,51.764,266,8,59.84,14.85,0.4971,138.41,129.64,101.05,2.914,3.112,66.62
2010,CENSUS_DIVISION,RA00643,RB00643,EXPORT_INTENSITY,173.283,24.603,148.68,604.317,45,179,1.68,44.0,0.2675,145.11,76.25,122.37,-7.113,2.608,45.2
2011,METRO,RA00644,RB00644,UNEMP_RATE,43.173,158.738,-115.565,-72.802,171,296,63.34,93.5,0.5211,78.94,116.42,83.52,6.095,2.361,57.11
2002,REGION,RA00645,RB00645,PRODUCTIVITY,103.512,113.203,-9.691,-8.561,89,366,67.68,54.9,0.4339,120.96,82.66,81.27,-1.66,5.199,76.32
2017,CENSUS_DIVISION,RA00646,RB00646,PRODUCTIVITY,184.357,28.165,156.192,554.561,364,137,43.04,33.19,0.582,134.0,107.56,133.15,5.253,-0.769,54.43
2012,CENSUS_DIVISION,RA00647,RB00647,COST_OF_LIVING,81.999,159.227,-77.228,-48.502,321,347,47.54,30.41,0.5376,134.63,74.54,115.51,-1.763,0.33,79.22
2017,METRO,RA00648,RB00648,GDP_PER_CAPITA,82.938,134.247,-51.309,-38.22,388,399,46.04,84.73,0.5972,77.88,66.41,80.16,-2.902,5.548,62.85
2006,CENSUS_DIVISION,RA00649,RB00649,UNEMP_RATE,246.079,51.869,194.21,374.424,143,356,35.93,85.99,0.5061,126.28,147.77,116.7,-6.098,0.435,54.33
2015,CENSUS_DIVISION,RA00650,RB00650,MEDIAN_WAGE,25.448,126.986,-101.538,-79.96,20,178,24.05,90.62,0.3926,138.81,69.88,139.93,0.145,-1.098,67.95
2014,CENSUS_DIVISION,RA00651,RB00651,GDP_PER_CAPITA,82.098,84.131,-2.033,-2.416,388,335,6.36,33.91,0.5184,135.49,154.56,88.25,8.975,2.209,77.96
2025,CENSUS_DIVISION,RA00652,RB00652,PRODUCTIVITY,177.815,191.055,-13.24,-6.93,339,167,34.15,72.61,0.2863,129.44,75.28,138.6,-0.12,0.555,95.45
2015,CENSUS_DIVISION,RA00653,RB00653,GDP_PER_CAPITA,75.121,127.769,-52.648,-41.206,238,254,89.73,53.46,0.3174,118.93,95.5,75.11,1.261,5.89,63.07
2009,REGION,RA00654,RB00654,COST_OF_LIVING,126.415,101.9,24.515,24.058,196,39,95.56,45.32,0.3602,133.85,145.02,133.23,-7.197,0.277,79.81
2004,METRO,RA00655,RB00655,EXPORT_INTENSITY,201.636,64.018,137.618,214.968,32,216,12.33,80.87,0.5613,88.16,150.42,85.92,10.032,3.709,36.97
2013,STATE,RA00656,RB00656,COST_OF_LIVING,31.344,54.722,-23.378,-42.721,79,395,34.47,14.17,0.3696,83.27,76.82,110.33,11.332,5.57,48.55
2016,CENSUS_DIVISION,RA00657,RB00657,EXPORT_INTENSITY,186.606,16.315,170.291,1043.77,266,209,29.2,45.39,0.5885,132.67,63.5,104.64,10.49,-2.315,41.16
2004,METRO,RA00658,RB00658,JOB_GROWTH,112.224,177.128,-64.904,-36.642,362,232,91.31,67.02,0.3793,110.65,105.89,108.26,-1.315,-2.761,75.54
2014,STATE,RA00659,RB00659,COST_OF_LIVING,173.914,67.139,106.775,159.036,16,48,65.72,96.68,0.3123,134.77,63.34,130.05,8.815,5.048,34.11
2015,STATE,RA00660,RB00660,GDP_PER_CAPITA,179.338,108.308,71.03,65.581,218,1,8.83,20.52,0.4029,95.11,125.83,99.42,-6.06,3.772,54.75
2016,STATE,RA00661,RB00661,COST_OF_LIVING,149.274,115.177,34.097,29.604,92,168,68.09,69.15,0.2713,115.59,60.93,106.41,-0.988,1.12,84.24
2008,METRO,RA00662,RB00662,PRODUCTIVITY,183.805,144.719,39.086,27.008,178,246,87.68,34.2,0.3194,85.44,108.19,89.07,-4.288,2.775,74.4
2002,STATE,RA00663,RB00663,PRODUCTIVITY,215.766,144.198,71.568,49.632,316,348,95.76,90.03,0.2863,79.31,78.94,137.13,7.145,0.86,68.9
2011,CENSUS_DIVISION,RA00664,RB00664,UNEMP_RATE,224.108,135.408,88.7,65.506,46,185,70.98,60.65,0.3234,91.65,76.23,112.22,6.408,-0.733,64.9
2006,CENSUS_DIVISION,RA00665,RB00665,GDP_PER_CAPITA,11.48,16.478,-4.998,-30.331,79,360,63.17,97.85,0.3428,103.35,100.96,71.89,7.987,5.496,58.17
2008,CENSUS_DIVISION,RA00666,RB00666,COST_OF_LIVING,170.937,159.34,11.597,7.278,131,130,1.35,12.83,0.4793,143.12,74.15,117.73,-1.694,-2.323,86.78
2025,CENSUS_DIVISION,RA00667,RB00667,INCOME_GROWTH,211.064,176.315,34.749,19.708,10,110,82.97,1.98,0.4304,99.69,104.39,102.02,-1.638,-3.382,78.81
2023,CENSUS_DIVISION,RA00668,RB00668,GDP_PER_CAPITA,230.435,87.005,143.43,164.853,365,245,59.31,67.81,0.5576,132.7,105.26,98.35,7.273,-1.069,50.35
2019,REGION,RA00669,RB00669,MEDIAN_WAGE,184.196,105.709,78.487,74.248,103,121,63.58,58.91,0.5114,101.21,112.54,100.91,-7.574,-1.545,57.24
2013,METRO,RA00670,RB00670,GDP_PER_CAPITA,124.847,14.277,110.57,774.462,185,184,80.16,61.24,0.2854,132.8,134.82,130.84,7.836,2.355,45.0
2023,STATE,RA00671,RB00671,COST_OF_LIVING,223.047,87.858,135.189,153.872,384,73,57.02,91.34,0.3214,134.71,114.45,121.9,4.458,-0.492,56.59
2021,METRO,RA00672,RB00672,GDP_PER_CAPITA,223.317,159.79,63.527,39.757,295,158,54.19,88.43,0.2885,81.38,61.73,134.75,2.273,-0.279,81.7
2009,METRO,RA00673,RB00673,INCOME_GROWTH,247.822,73.336,174.486,237.927,237,118,27.34,88.45,0.2661,80.31,85.95,119.31,-3.137,2.123,52.86
2025,REGION,RA00674,RB00674,UNEMP_RATE,82.12,159.879,-77.759,-48.636,167,341,53.78,19.58,0.4893,148.38,80.14,73.47,6.339,-0.687,71.06
2023,REGION,RA00675,RB00675,EXPORT_INTENSITY,14.853,11.165,3.688,33.032,381,183,29.21,52.5,0.6176,129.6,110.55,103.53,-4.885,0.818,78.25
2024,STATE,RA00676,RB00676,COST_OF_LIVING,13.512,191.161,-177.649,-92.932,100,239,7.64,91.21,0.6151,131.61,155.56,91.09,1.326,4.355,50.24
2005,REGION,RA00677,RB00677,COST_OF_LIVING,150.907,190.229,-39.322,-20.671,17,177,75.46,1.28,0.2872,141.1,122.89,86.51,-5.797,-1.438,79.04
2007,METRO,RA00678,RB00678,COST_OF_LIVING,31.497,236.869,-205.372,-86.703,71,333,48.99,10.43,0.6038,122.47,86.85,101.98,-5.747,-1.515,55.73
2008,METRO,RA00679,RB00679,EXPORT_INTENSITY,139.611,143.197,-3.586,-2.504,270,59,99.81,48.08,0.3014,146.66,107.01,129.15,-5.294,0.31,90.1
2007,STATE,RA00680,RB00680,PRODUCTIVITY,17.683,224.803,-207.12,-92.134,8,160,45.06,91.74,0.4199,150.41,109.11,89.82,6.426,1.325,53.48
2019,CENSUS_DIVISION,RA00681,RB00681,EXPORT_INTENSITY,126.568,35.64,90.928,255.129,381,375,92.66,35.76,0.5142,84.34,116.85,87.27,-2.37,5.925,40.71
2003,REGION,RA00682,RB00682,COST_OF_LIVING,212.144,91.869,120.275,130.92,72,284,9.86,55.12,0.3457,148.79,97.43,90.23,2.455,4.111,46.93
2000,METRO,RA00683,RB00683,EXPORT_INTENSITY,86.681,66.825,19.856,29.713,185,262,8.34,24.38,0.3369,83.56,128.14,134.87,9.338,0.104,75.23
2007,REGION,RA00684,RB00684,MEDIAN_WAGE,213.085,87.957,125.128,142.26,342,151,51.17,6.0,0.285,111.75,116.95,116.92,10.677,3.289,37.47
2007,METRO,RA00685,RB00685,MEDIAN_WAGE,18.118,127.323,-109.205,-85.77,216,159,12.75,34.55,0.4947,144.34,104.32,131.23,11.154,-1.263,48.83
2007,REGION,RA00686,RB00686,JOB_GROWTH,195.295,212.847,-17.552,-8.246,144,53,79.13,85.93,0.3853,76.44,66.64,134.64,-1.049,-1.988,88.58
2023,METRO,RA00687,RB00687,JOB_GROWTH,78.221,165.036,-86.815,-52.604,14,333,49.27,29.06,0.5304,92.0,96.07,96.14,-2.222,-2.245,70.4
2003,CENSUS_DIVISION,RA00688,RB00688,INCOME_GROWTH,42.847,80.496,-37.649,-46.771,309,239,79.27,16.63,0.5852,92.87,86.39,92.78,5.907,-2.797,64.98
2018,CENSUS_DIVISION,RA00689,RB00689,JOB_GROWTH,230.263,63.047,167.216,265.224,131,289,3.83,23.59,0.3591,119.97,152.13,125.12,2.09,-2.934,51.6
2019,METRO,RA00690,RB00690,JOB_GROWTH,216.674,127.275,89.399,70.241,141,212,92.67,68.79,0.4954,145.31,102.34,118.03,7.009,-0.255,64.01
2009,CENSUS_DIVISION,RA00691,RB00691,PRODUCTIVITY,82.182,157.435,-75.253,-47.799,196,154,9.38,87.12,0.2541,78.19,121.28,132.35,7.945,-0.797,68.56
2007,CENSUS_DIVISION,RA00692,RB00692,GDP_PER_CAPITA,182.863,95.241,87.622,92.0,389,279,1.96,42.97,0.5353,117.71,146.17,108.88,8.058,-2.392,47.34
2010,REGION,RA00693,RB00693,GDP_PER_CAPITA,130.842,183.668,-52.826,-28.762,76,178,51.23,90.83,0.4679,79.83,77.28,74.36,8.32,2.482,68.77
2008,STATE,RA00694,RB00694,MEDIAN_WAGE,159.173,87.867,71.306,81.152,128,103,45.04,99.51,0.4067,80.82,98.05,88.19,-3.461,5.621,46.73
2025,CENSUS_DIVISION,RA00695,RB00695,JOB_GROWTH,149.491,176.133,-26.642,-15.126,15,35,64.22,45.89,0.3949,99.58,150.69,127.9,-4.737,4.17,73.01
2003,METRO,RA00696,RB00696,JOB_GROWTH,51.653,38.077,13.576,35.654,203,312,15.07,84.32,0.4965,80.81,146.21,102.43,1.262,3.194,74.45
2014,CENSUS_DIVISION,RA00697,RB00697,JOB_GROWTH,126.076,136.46,-10.384,-7.61,39,236,49.04,42.58,0.266,111.77,132.91,132.71,1.989,-2.537,85.47
2004,CENSUS_DIVISION,RA00698,RB00698,EXPORT_INTENSITY,120.799,125.328,-4.529,-3.614,236,384,88.56,83.31,0.5515,78.83,87.18,84.97,5.091,-2.535,82.23
2009,REGION,RA00699,RB00699,MEDIAN_WAGE,149.108,144.245,4.863,3.371,295,49,17.7,95.9,0.3709,101.47,99.13,114.14,8.73,1.891,79.11
2013,METRO,RA00700,RB00700,GDP_PER_CAPITA,171.575,73.037,98.538,134.915,185,177,16.42,52.91,0.319,118.62,120.5,78.94,7.493,1.313,49.16
2009,CENSUS_DIVISION,RA00701,RB00701,PRODUCTIVITY,86.463,40.534,45.929,113.31,357,365,3.95,84.78,0.3074,144.75,111.32,74.08,2.322,-3.313,49.92
2007,CENSUS_DIVISION,RA00702,RB00702,MEDIAN_WAGE,100.566,138.348,-37.782,-27.309,16,391,98.13,95.97,0.4836,108.43,136.08,111.69,-3.074,2.806,76.01
2020,CENSUS_DIVISION,RA00703,RB00703,JOB_GROWTH,141.783,164.063,-22.28,-13.58,176,226,13.58,86.67,0.5239,116.72,110.52,111.93,11.681,-0.425,76.24
2006,CENSUS_DIVISION,RA00704,RB00704,EXPORT_INTENSITY,39.857,99.818,-59.961,-60.07,393,97,16.27,25.81,0.5691,92.47,75.37,128.96,6.989,-0.025,68.4
2009,CENSUS_DIVISION,RA00705,RB00705,EXPORT_INTENSITY,196.579,67.491,129.088,191.267,64,82,49.51,38.54,0.5704,138.73,127.85,106.52,5.614,-2.738,47.0
2014,STATE,RA00706,RB00706,GDP_PER_CAPITA,119.592,200.236,-80.644,-40.274,104,132,95.94,94.06,0.4383,107.97,91.47,101.34,-6.168,4.083,62.36
2005,CENSUS_DIVISION,RA00707,RB00707,PRODUCTIVITY,205.524,153.527,51.997,33.868,146,300,65.85,9.07,0.4529,82.81,154.91,126.58,-0.831,4.743,70.3
2013,STATE,RA00708,RB00708,GDP_PER_CAPITA,31.285,184.729,-153.444,-83.064,103,244,75.85,48.88,0.3168,132.7,147.7,85.25,2.236,3.199,56.38
2024,CENSUS_DIVISION,RA00709,RB00709,JOB_GROWTH,41.051,39.389,1.662,4.219,151,256,33.81,54.47,0.5426,126.24,96.84,74.9,6.099,6.459,66.77
2004,CENSUS_DIVISION,RA00710,RB00710,MEDIAN_WAGE,142.376,36.166,106.21,293.674,317,196,85.15,24.91,0.5223,77.73,77.68,115.63,-2.135,5.087,43.99
2005,CENSUS_DIVISION,RA00711,RB00711,JOB_GROWTH,95.016,175.568,-80.552,-45.881,302,198,91.45,14.27,0.2664,126.19,140.13,127.24,7.043,5.445,54.32
2000,REGION,RA00712,RB00712,COST_OF_LIVING,184.817,191.526,-6.709,-3.503,145,68,22.44,15.79,0.2769,121.01,75.27,115.64,1.442,-1.3,92.06
2010,CENSUS_DIVISION,RA00713,RB00713,JOB_GROWTH,220.483,81.772,138.711,169.631,247,233,47.05,89.1,0.4827,93.92,115.33,78.04,5.715,4.323,41.3
2020,METRO,RA00714,RB00714,GDP_PER_CAPITA,141.884,196.719,-54.835,-27.875,66,40,34.66,78.17,0.2625,141.03,105.02,124.96,9.718,-2.245,67.81
2001,REGION,RA00715,RB00715,PRODUCTIVITY,179.04,19.646,159.394,811.331,349,8,44.49,29.63,0.2831,104.58,84.95,96.61,-4.746,0.617,55.72
2008,CENSUS_DIVISION,RA00716,RB00716,GDP_PER_CAPITA,208.874,83.904,124.97,148.944,220,200,22.79,82.04,0.4254,83.02,135.56,136.34,3.95,3.612,46.43
2024,REGION,RA00717,RB00717,INCOME_GROWTH,178.744,64.677,114.067,176.364,56,313,94.56,60.24,0.3832,137.31,118.05,90.62,-1.834,2.973,51.84
2010,REGION,RA00718,RB00718,PRODUCTIVITY,19.751,109.864,-90.113,-82.022,247,304,67.61,68.53,0.526,76.0,132.0,70.38,6.979,2.571,51.83
2011,STATE,RA00719,RB00719,COST_OF_LIVING,236.797,66.566,170.231,255.733,87,94,2.4,26.79,0.3677,101.3,149.31,82.48,-2.006,4.062,47.77
2005,REGION,RA00720,RB00720,PRODUCTIVITY,190.082,25.655,164.427,640.916,365,226,0.11,81.54,0.4249,122.33,69.86,129.01,1.614,-2.024,55.5
2001,CENSUS_DIVISION,RA00721,RB00721,JOB_GROWTH,187.066,77.35,109.716,141.844,192,305,98.69,78.12,0.583,83.77,155.82,115.31,4.689,2.147,50.45
2022,CENSUS_DIVISION,RA00722,RB00722,COST_OF_LIVING,106.296,34.468,71.828,208.39,17,355,39.29,90.5,0.3773,94.23,63.45,124.41,-6.229,2.566,46.68
2022,REGION,RA00723,RB00723,MEDIAN_WAGE,45.648,11.983,33.665,280.94,91,91,43.06,14.95,0.5731,75.17,119.58,120.67,-4.576,2.812,48.29
2019,METRO,RA00724,RB00724,JOB_GROWTH,110.413,68.064,42.349,62.219,280,253,19.72,73.2,0.6033,138.1,72.73,107.39,8.269,4.462,50.2
2003,CENSUS_DIVISION,RA00725,RB00725,EXPORT_INTENSITY,205.233,244.129,-38.896,-15.933,362,97,93.8,47.77,0.4536,121.2,73.61,101.86,6.335,4.971,67.52
2020,REGION,RA00726,RB00726,PRODUCTIVITY,207.965,229.085,-21.12,-9.219,207,214,83.43,35.84,0.4852,126.58,111.92,73.04,4.872,-3.38,77.64
2000,CENSUS_DIVISION,RA00727,RB00727,UNEMP_RATE,242.795,173.449,69.346,39.981,115,200,83.65,47.55,0.4289,133.35,145.71,70.35,11.773,3.899,54.7
2011,STATE,RA00728,RB00728,INCOME_GROWTH,145.37,210.972,-65.602,-31.095,140,9,63.84,5.71,0.3569,80.44,116.68,85.95,-3.407,-0.676,81.64
2013,STATE,RA00729,RB00729,GDP_PER_CAPITA,213.605,79.418,134.187,168.963,141,230,70.53,1.02,0.6082,84.99,123.02,134.12,-1.913,2.894,52.0
2019,STATE,RA00730,RB00730,INCOME_GROWTH,88.942,22.106,66.836,302.343,10,270,9.46,2.47,0.5792,146.13,157.48,117.19,5.001,2.573,48.49
2023,REGION,RA00731,RB00731,PRODUCTIVITY,206.305,143.452,62.853,43.815,52,297,2.83,12.6,0.5456,81.47,90.48,89.86,9.237,5.041,53.17
2002,CENSUS_DIVISION,RA00732,RB00732,JOB_GROWTH,49.324,29.385,19.939,67.854,230,201,62.25,15.74,0.3411,97.29,77.11,88.83,-7.217,6.278,43.45
2000,STATE,RA00733,RB00733,GDP_PER_CAPITA,56.148,43.822,12.326,28.127,250,320,31.24,18.78,0.5476,86.05,129.84,82.86,-0.929,4.348,73.54
2019,METRO,RA00734,RB00734,PRODUCTIVITY,150.649,185.765,-35.116,-18.903,219,298,85.21,3.43,0.3631,103.88,124.92,86.76,-5.209,5.214,67.32
