safe_incident_incident_datetime_local,safe_incident_incident_type_code,safe_incident_ucr_nibrs_offense_code,safe_incident_call_priority_level,safe_incident_reporting_agency_ori,safe_incident_location_block_id,safe_incident_premise_type,safe_incident_weapon_involved_flag,safe_incident_injury_severity_code,safe_incident_victim_count,safe_incident_suspect_count,safe_incident_clearance_status_code,safe_incident_bias_motivation_flag,safe_incident_gang_related_flag,safe_incident_domestic_related_flag,safe_incident_property_loss_value_usd,safe_incident_body_worn_camera_flag,safe_incident_response_time_seconds,safe_incident_geocoding_accuracy_level,safe_incident_case_update_timestamp
2020-01-01 07:46:00,DOMESTIC,13B,MEDIUM,ORI100467,BLK0000000467,STREET,0,NONE,4,3,OPEN,0,0,0,3192.07,0,2081,BLOCK,2020-01-01T07:46:31
2020-01-01 07:47:00,BURGLARY,13B,LOW,ORI100468,BLK0000000468,OTHER,0,MINOR,3,0,CLEARED_ARREST,0,0,1,2673.62,0,2013,STREET,2020-01-01T07:47:32
2020-01-01 07:48:00,ROBBERY,220,MEDIUM,ORI100469,BLK0000000469,SCHOOL,0,NONE,5,0,OPEN,0,0,0,1462.27,1,172,STREET,2020-01-01T07:48:33
2020-01-01 07:49:00,WEAPONS,23B,LOW,ORI100470,BLK0000000470,TRANSIT,1,NONE,5,5,CLEARED_EXCEPTION,0,0,0,2623.79,1,2465,BLOCK,2020-01-01T07:49:34
2020-01-01 07:50:00,BURGLARY,23C,MEDIUM,ORI100471,BLK0000000471,BUSINESS,0,NONE,4,1,UNFOUNDED,0,0,0,485.12,0,1788,BLOCK,2020-01-01T07:50:35
2020-01-01 07:51:00,FRAUD,220,LOW,ORI100472,BLK0000000472,OTHER,0,NONE,0,2,OPEN,0,0,0,2523.9,1,1643,BLOCK,2020-01-01T07:51:36
2020-01-01 07:52:00,NARCOTICS,220,MEDIUM,ORI100473,BLK0000000473,SCHOOL,0,NONE,1,4,OPEN,0,0,0,3253.43,1,927,ROOFTOP,2020-01-01T07:52:37
2020-01-01 07:53:00,ROBBERY,26B,LOW,ORI100474,BLK0000000474,SCHOOL,0,NONE,3,5,OPEN,0,1,0,434.91,0,2028,UNKNOWN,2020-01-01T07:53:38
2020-01-01 07:54:00,ASSAULT,23C,HIGH,ORI100475,BLK0000000475,SCHOOL,0,SERIOUS,6,3,CLEARED_ARREST,0,0,1,5471.46,1,878,ROOFTOP,2020-01-01T07:54:39
2020-01-01 07:55:00,NARCOTICS,13A,LOW,ORI100476,BLK0000000476,STREET,1,NONE,3,1,OPEN,0,0,0,850.72,1,1962,STREET,2020-01-01T07:55:40
2020-01-01 07:56:00,ROBBERY,13A,MEDIUM,ORI100477,BLK0000000477,OTHER,0,MINOR,6,2,CLEARED_EXCEPTION,0,0,0,1198.35,0,739,PARCEL,2020-01-01T07:56:41
2020-01-01 07:57:00,DOMESTIC,23A,LOW,ORI100478,BLK0000000478,BUSINESS,0,NONE,5,3,CLEARED_ARREST,0,0,0,4053.08,0,2093,BLOCK,2020-01-01T07:57:42
2020-01-01 07:58:00,ROBBERY,26B,LOW,ORI100479,BLK0000000479,PARKING,0,NONE,2,4,CLEARED_EXCEPTION,0,0,0,925.98,0,1695,BLOCK,2020-01-01T07:58:43
2020-01-01 07:59:00,THEFT,26C,MEDIUM,ORI100480,BLK0000000480,RESIDENCE,0,NONE,2,2,OPEN,0,0,1,610.89,1,3520,ZIP,2020-01-01T07:59:44
2020-01-01 08:00:00,ASSAULT,26C,LOW,ORI100481,BLK0000000481,BUSINESS,0,MINOR,5,4,UNFOUNDED,0,0,0,165.68,0,2570,BLOCK,2020-01-01T08:00:45
2020-01-01 08:01:00,ROBBERY,26B,HIGH,ORI100482,BLK0000000482,STREET,0,NONE,0,5,UNFOUNDED,1,1,0,3540.48,1,567,STREET,2020-01-01T08:01:46
2020-01-01 08:02:00,DUI,26C,MEDIUM,ORI100483,BLK0000000483,PARK,0,MINOR,5,4,OPEN,0,0,1,1210.11,0,802,ROOFTOP,2020-01-01T08:02:47
2020-01-01 08:03:00,WEAPONS,220,HIGH,ORI100484,BLK0000000484,PARKING,0,MINOR,5,4,CLEARED_ARREST,0,0,0,522.06,1,152,STREET,2020-01-01T08:03:48
2020-01-01 08:04:00,BURGLARY,13A,HIGH,ORI100485,BLK0000000485,PARK,0,NONE,0,2,OPEN,0,0,0,1457.32,0,2843,ROOFTOP,2020-01-01T08:04:49
2020-01-01 08:05:00,DUI,26B,LOW,ORI100486,BLK0000000486,STREET,0,SERIOUS,0,5,OPEN,0,0,0,1307.95,0,528,ROOFTOP,2020-01-01T08:05:50
2020-01-01 08:06:00,ROBBERY,90Z,MEDIUM,ORI100487,BLK0000000487,PARK,0,NONE,5,3,CLEARED_EXCEPTION,0,0,0,4771.78,0,2160,PARCEL,2020-01-01T08:06:51
2020-01-01 08:07:00,BURGLARY,13B,LOW,ORI100488,BLK0000000488,BAR,0,NONE,1,4,OPEN,1,0,0,1236.99,0,2987,STREET,2020-01-01T08:07:52
2020-01-01 08:08:00,ROBBERY,26C,LOW,ORI100489,BLK0000000489,PARKING,0,NONE,6,0,CLEARED_ARREST,0,0,0,1716.98,0,407,BLOCK,2020-01-01T08:08:53
2020-01-01 08:09:00,FRAUD,26A,HIGH,ORI100490,BLK0000000490,RESIDENCE,0,NONE,2,1,OPEN,0,0,0,2279.94,0,2728,ZIP,2020-01-01T08:09:54
2020-01-01 08:10:00,DUI,23C,LOW,ORI100491,BLK0000000491,TRANSIT,0,NONE,2,0,OPEN,0,0,0,2786.4,1,908,UNKNOWN,2020-01-01T08:10:55
2020-01-01 08:11:00,DUI,26B,LOW,ORI100492,BLK0000000492,BUSINESS,0,MINOR,6,1,CLEARED_ARREST,0,0,0,357.93,0,2480,BLOCK,2020-01-01T08:11:56
2020-01-01 08:12:00,VANDALISM,13A,HIGH,ORI100493,BLK0000000493,TRANSIT,0,NONE,4,0,OPEN,0,0,0,3495.21,1,738,BLOCK,2020-01-01T08:12:57
2020-01-01 08:13:00,ROBBERY,250,MEDIUM,ORI100494,BLK0000000494,SCHOOL,0,NONE,1,2,CLEARED_EXCEPTION,0,0,0,1108.97,1,2953,BLOCK,2020-01-01T08:13:58
2020-01-01 08:14:00,DOMESTIC,240,MEDIUM,ORI100495,BLK0000000495,PARK,1,NONE,4,4,UNFOUNDED,0,0,0,3532.82,0,3359,ROOFTOP,2020-01-01T08:14:59
2020-01-01 08:15:00,ASSAULT,23C,HIGH,ORI100496,BLK0000000496,BUSINESS,1,NONE,3,2,CLEARED_ARREST,0,0,0,1795.76,1,928,BLOCK,2020-01-01T08:15:15
2020-01-01 08:16:00,FRAUD,26B,LOW,ORI100497,BLK0000000497,BUSINESS,0,NONE,2,2,OPEN,0,0,0,2517.19,0,2782,ZIP,2020-01-01T08:16:16
2020-01-01 08:17:00,OTHER,13B,HIGH,ORI100498,BLK0000000498,TRANSIT,1,NONE,6,3,OPEN,0,0,1,766.7,0,681,PARCEL,2020-01-01T08:17:17
2020-01-01 08:18:00,NARCOTICS,13A,MEDIUM,ORI100499,BLK0000000499,OTHER,0,NONE,0,3,UNFOUNDED,0,0,0,2593.91,0,656,BLOCK,2020-01-01T08:18:18
2020-01-01 08:19:00,ROBBERY,220,LOW,ORI100500,BLK0000000500,PARKING,0,MINOR,6,3,UNFOUNDED,1,0,0,210.43,0,3513,BLOCK,2020-01-01T08:19:19
2020-01-01 08:20:00,THEFT,90Z,MEDIUM,ORI100501,BLK0000000501,RESIDENCE,0,NONE,3,1,OPEN,0,0,1,145.13,1,2554,BLOCK,2020-01-01T08:20:20
2020-01-01 08:21:00,NARCOTICS,240,LOW,ORI100502,BLK0000000502,PARK,0,NONE,4,5,CLEARED_EXCEPTION,0,0,0,809.12,0,3046,STREET,2020-01-01T08:21:21
2020-01-01 08:22:00,NARCOTICS,250,LOW,ORI100503,BLK0000000503,BUSINESS,1,NONE,3,3,OPEN,0,0,1,688.38,1,1719,ROOFTOP,2020-01-01T08:22:22
2020-01-01 08:23:00,OTHER,26C,LOW,ORI100504,BLK0000000504,PARK,1,NONE,2,1,OPEN,0,0,0,4535.23,0,1935,UNKNOWN,2020-01-01T08:23:23
2020-01-01 08:24:00,DOMESTIC,90Z,HIGH,ORI100505,BLK0000000505,STREET,0,NONE,6,2,CLEARED_EXCEPTION,0,0,0,1121.57,0,2094,ROOFTOP,2020-01-01T08:24:24
2020-01-01 08:25:00,VANDALISM,26A,LOW,ORI100506,BLK0000000506,SCHOOL,0,NONE,6,5,OPEN,0,1,0,200.54,1,1495,BLOCK,2020-01-01T08:25:25
2020-01-01 08:26:00,OTHER,220,HIGH,ORI100507,BLK0000000507,TRANSIT,1,NONE,6,2,CLEARED_EXCEPTION,0,0,0,938.78,0,3593,BLOCK,2020-01-01T08:26:26
2020-01-01 08:27:00,BURGLARY,26A,LOW,ORI100508,BLK0000000508,RESIDENCE,0,NONE,1,1,OPEN,0,0,0,2522.41,0,2108,ROOFTOP,2020-01-01T08:27:27
2020-01-01 08:28:00,VANDALISM,23C,LOW,ORI100509,BLK0000000509,SCHOOL,0,MINOR,4,2,UNFOUNDED,0,0,0,392.84,0,1197,PARCEL,2020-01-01T08:28:28
2020-01-01 08:29:00,NARCOTICS,26B,LOW,ORI100510,BLK0000000510,PARKING,0,MINOR,4,4,OPEN,0,0,0,1477.54,0,3086,BLOCK,2020-01-01T08:29:29
2020-01-01 08:30:00,VANDALISM,26A,MEDIUM,ORI100511,BLK0000000511,STREET,0,NONE,2,0,CLEARED_ARREST,1,1,0,803.57,0,773,PARCEL,2020-01-01T08:30:30
2020-01-01 08:31:00,BURGLARY,220,CRITICAL,ORI100512,BLK0000000512,BUSINESS,1,NONE,5,0,OPEN,0,0,0,1181.56,1,2509,BLOCK,2020-01-01T08:31:31
2020-01-01 08:32:00,DUI,23C,MEDIUM,ORI100513,BLK0000000513,PARK,0,NONE,3,0,OPEN,0,0,1,781.86,0,1209,ZIP,2020-01-01T08:32:32
2020-01-01 08:33:00,WEAPONS,26C,MEDIUM,ORI100514,BLK0000000514,BUSINESS,0,NONE,1,1,OPEN,0,0,1,1954.42,0,3553,ZIP,2020-01-01T08:33:33
2020-01-01 08:34:00,VANDALISM,13B,CRITICAL,ORI100515,BLK0000000515,STREET,0,SERIOUS,3,2,CLEARED_EXCEPTION,0,0,0,1167.97,0,3356,PARCEL,2020-01-01T08:34:34
2020-01-01 08:35:00,WEAPONS,23B,MEDIUM,ORI100516,BLK0000000516,BUSINESS,0,NONE,4,1,CLEARED_EXCEPTION,0,0,0,399.6,0,1117,ROOFTOP,2020-01-01T08:35:35
2020-01-01 08:36:00,VANDALISM,26C,MEDIUM,ORI100517,BLK0000000517,PARK,0,MINOR,5,1,OPEN,0,0,0,754.53,1,2373,STREET,2020-01-01T08:36:36
2020-01-01 08:37:00,ASSAULT,90Z,HIGH,ORI100518,BLK0000000518,BUSINESS,0,MINOR,2,4,OPEN,0,0,0,2073.88,0,1917,PARCEL,2020-01-01T08:37:37
2020-01-01 08:38:00,VANDALISM,13A,MEDIUM,ORI100519,BLK0000000519,OTHER,0,MINOR,4,5,OPEN,0,0,0,3892.95,0,2195,PARCEL,2020-01-01T08:38:38
2020-01-01 08:39:00,VANDALISM,23B,LOW,ORI100520,BLK0000000520,BAR,0,NONE,6,5,OPEN,1,0,0,4409.11,0,990,BLOCK,2020-01-01T08:39:39
2020-01-01 08:40:00,WEAPONS,23B,LOW,ORI100521,BLK0000000521,SCHOOL,1,NONE,5,5,CLEARED_ARREST,0,0,1,1540.32,0,1246,ZIP,2020-01-01T08:40:40
2020-01-01 08:41:00,WEAPONS,26C,MEDIUM,ORI100522,BLK0000000522,OTHER,0,MINOR,5,4,CLEARED_ARREST,0,0,0,506.72,0,92,PARCEL,2020-01-01T08:41:41
2020-01-01 08:42:00,THEFT,90Z,MEDIUM,ORI100523,BLK0000000523,TRANSIT,1,NONE,4,5,OPEN,0,0,0,903.2,1,408,ROOFTOP,2020-01-01T08:42:42
2020-01-01 08:43:00,FRAUD,240,LOW,ORI100524,BLK0000000524,SCHOOL,1,NONE,3,2,CLEARED_ARREST,0,0,0,627.55,1,932,ROOFTOP,2020-01-01T08:43:43
2020-01-01 08:44:00,DOMESTIC,23C,LOW,ORI100525,BLK0000000525,PARK,0,MINOR,0,0,OPEN,0,0,0,2452.21,0,2347,ROOFTOP,2020-01-01T08:44:44
2020-01-01 08:45:00,BURGLARY,23B,LOW,ORI100526,BLK0000000526,SCHOOL,1,MINOR,4,2,OPEN,0,0,1,451.01,1,704,STREET,2020-01-01T08:45:45
2020-01-01 08:46:00,VANDALISM,220,MEDIUM,ORI100527,BLK0000000527,OTHER,0,NONE,6,4,OPEN,0,0,1,601.76,1,814,STREET,2020-01-01T08:46:46
2020-01-01 08:47:00,ROBBERY,240,HIGH,ORI100528,BLK0000000528,OTHER,0,MINOR,1,4,CLEARED_ARREST,0,0,0,3301.95,1,1606,PARCEL,2020-01-01T08:47:47
2020-01-01 08:48:00,ROBBERY,220,LOW,ORI100529,BLK0000000529,BUSINESS,0,NONE,5,5,OPEN,0,0,0,671.55,0,2853,ZIP,2020-01-01T08:48:48
2020-01-01 08:49:00,DOMESTIC,26C,MEDIUM,ORI100530,BLK0000000530,STREET,0,NONE,3,5,OPEN,0,0,1,988.49,0,3158,STREET,2020-01-01T08:49:49
2020-01-01 08:50:00,DUI,23B,CRITICAL,ORI100531,BLK0000000531,OTHER,0,MINOR,0,1,CLEARED_ARREST,0,0,0,989.58,0,2489,PARCEL,2020-01-01T08:50:50
2020-01-01 08:51:00,WEAPONS,240,MEDIUM,ORI100532,BLK0000000532,PARKING,1,NONE,4,0,OPEN,0,0,0,1749.65,0,2912,ROOFTOP,2020-01-01T08:51:51
2020-01-01 08:52:00,DUI,13B,LOW,ORI100533,BLK0000000533,TRANSIT,1,NONE,6,5,CLEARED_EXCEPTION,0,0,0,2547.13,0,62,BLOCK,2020-01-01T08:52:52
2020-01-01 08:53:00,NARCOTICS,23A,MEDIUM,ORI100534,BLK0000000534,SCHOOL,0,MINOR,6,2,CLEARED_EXCEPTION,0,0,0,1201.24,1,3210,PARCEL,2020-01-01T08:53:53
2020-01-01 08:54:00,OTHER,26C,MEDIUM,ORI100535,BLK0000000535,OTHER,0,NONE,6,1,UNFOUNDED,0,0,0,1806.84,0,3109,ROOFTOP,2020-01-01T08:54:54
2020-01-01 08:55:00,OTHER,26A,CRITICAL,ORI100536,BLK0000000536,RESIDENCE,1,NONE,0,2,CLEARED_EXCEPTION,0,0,1,448.25,0,2546,ROOFTOP,2020-01-01T08:55:55
2020-01-01 08:56:00,OTHER,90Z,LOW,ORI100537,BLK0000000537,SCHOOL,0,NONE,4,3,CLEARED_EXCEPTION,0,0,0,315.79,0,1482,PARCEL,2020-01-01T08:56:56
2020-01-01 08:57:00,THEFT,23B,MEDIUM,ORI100538,BLK0000000538,SCHOOL,1,NONE,5,1,CLEARED_ARREST,0,0,0,892.55,0,703,ZIP,2020-01-01T08:57:57
2020-01-01 08:58:00,DUI,26B,HIGH,ORI100539,BLK0000000539,BAR,0,MINOR,0,1,OPEN,0,0,0,1614.55,1,825,BLOCK,2020-01-01T08:58:58
2020-01-01 08:59:00,THEFT,26B,LOW,ORI100540,BLK0000000540,OTHER,0,NONE,4,5,OPEN,1,0,0,202.03,0,2942,ZIP,2020-01-01T08:59:59
2020-01-01 09:00:00,OTHER,26A,MEDIUM,ORI100541,BLK0000000541,SCHOOL,1,NONE,0,2,CLEARED_EXCEPTION,0,0,0,313.24,1,3335,STREET,2020-01-01T09:00:15
2020-01-01 09:01:00,ASSAULT,220,MEDIUM,ORI100542,BLK0000000542,PARKING,0,NONE,3,2,OPEN,0,0,0,769.15,0,1578,ROOFTOP,2020-01-01T09:01:16
2020-01-01 09:02:00,BURGLARY,13A,MEDIUM,ORI100543,BLK0000000543,OTHER,0,MINOR,3,1,OPEN,0,1,0,3084.24,0,1488,UNKNOWN,2020-01-01T09:02:17
2020-01-01 09:03:00,DUI,240,LOW,ORI100544,BLK0000000544,SCHOOL,0,NONE,6,4,OPEN,0,0,0,903.88,0,2968,ROOFTOP,2020-01-01T09:03:18
2020-01-01 09:04:00,VANDALISM,23A,HIGH,ORI100545,BLK0000000545,RESIDENCE,0,NONE,0,5,OPEN,0,0,0,2123.08,0,1075,ROOFTOP,2020-01-01T09:04:19
2020-01-01 09:05:00,DOMESTIC,220,LOW,ORI100546,BLK0000000546,SCHOOL,0,NONE,4,5,OPEN,0,0,1,301.97,0,1511,ROOFTOP,2020-01-01T09:05:20
2020-01-01 09:06:00,ROBBERY,26C,HIGH,ORI100547,BLK0000000547,PARKING,0,NONE,5,4,OPEN,0,0,0,458.64,0,3322,STREET,2020-01-01T09:06:21
2020-01-01 09:07:00,BURGLARY,26A,CRITICAL,ORI100548,BLK0000000548,RESIDENCE,0,NONE,2,4,OPEN,0,0,1,1205.01,1,3168,BLOCK,2020-01-01T09:07:22
2020-01-01 09:08:00,WEAPONS,240,MEDIUM,ORI100549,BLK0000000549,SCHOOL,0,MINOR,0,1,CLEARED_EXCEPTION,1,0,0,2293.19,0,1917,STREET,2020-01-01T09:08:23
2020-01-01 09:09:00,VANDALISM,26C,MEDIUM,ORI100550,BLK0000000550,PARKING,0,NONE,2,3,OPEN,0,0,0,296.63,0,332,PARCEL,2020-01-01T09:09:24
2020-01-01 09:10:00,NARCOTICS,26B,MEDIUM,ORI100551,BLK0000000551,BAR,1,NONE,4,1,OPEN,0,0,1,2259.64,0,1322,BLOCK,2020-01-01T09:10:25
2020-01-01 09:11:00,WEAPONS,13A,MEDIUM,ORI100552,BLK0000000552,STREET,1,NONE,0,2,OPEN,0,0,1,3978.37,0,1363,ROOFTOP,2020-01-01T09:11:26
2020-01-01 09:12:00,OTHER,26B,MEDIUM,ORI100553,BLK0000000553,PARK,1,NONE,5,3,CLEARED_EXCEPTION,0,0,1,2797.69,1,2327,PARCEL,2020-01-01T09:12:27
2020-01-01 09:13:00,DUI,26A,HIGH,ORI100554,BLK0000000554,STREET,0,SERIOUS,0,4,CLEARED_ARREST,0,0,0,5649.0,0,3569,ROOFTOP,2020-01-01T09:13:28
2020-01-01 09:14:00,WEAPONS,250,MEDIUM,ORI100555,BLK0000000555,TRANSIT,0,NONE,6,5,OPEN,0,0,0,7020.46,1,3265,ZIP,2020-01-01T09:14:29
2020-01-01 09:15:00,WEAPONS,240,MEDIUM,ORI100556,BLK0000000556,RESIDENCE,0,NONE,1,0,OPEN,0,0,0,539.57,0,3315,ROOFTOP,2020-01-01T09:15:30
2020-01-01 09:16:00,ASSAULT,23B,LOW,ORI100557,BLK0000000557,STREET,1,NONE,0,5,CLEARED_ARREST,0,0,0,868.5,0,1773,ROOFTOP,2020-01-01T09:16:31
2020-01-01 09:17:00,ROBBERY,240,HIGH,ORI100558,BLK0000000558,RESIDENCE,0,NONE,1,5,OPEN,0,1,0,1969.51,1,739,STREET,2020-01-01T09:17:32
2020-01-01 09:18:00,WEAPONS,250,MEDIUM,ORI100559,BLK0000000559,BAR,0,SERIOUS,0,3,CLEARED_EXCEPTION,0,0,0,334.71,0,935,PARCEL,2020-01-01T09:18:33
2020-01-01 09:19:00,FRAUD,250,LOW,ORI100560,BLK0000000560,OTHER,0,NONE,5,1,OPEN,0,0,0,1675.94,1,355,STREET,2020-01-01T09:19:34
2020-01-01 09:20:00,OTHER,240,LOW,ORI100561,BLK0000000561,SCHOOL,0,NONE,3,4,OPEN,0,0,0,3542.49,1,1040,ZIP,2020-01-01T09:20:35
2020-01-01 09:21:00,DOMESTIC,26B,MEDIUM,ORI100562,BLK0000000562,BAR,0,NONE,2,3,OPEN,0,0,0,2457.09,1,1830,BLOCK,2020-01-01T09:21:36
2020-01-01 09:22:00,DOMESTIC,26A,LOW,ORI100563,BLK0000000563,TRANSIT,1,NONE,0,2,OPEN,1,0,1,940.21,1,2762,ZIP,2020-01-01T09:22:37
2020-01-01 09:23:00,BURGLARY,26B,CRITICAL,ORI100564,BLK0000000564,PARK,1,SERIOUS,1,1,OPEN,0,0,1,983.39,1,2399,PARCEL,2020-01-01T09:23:38
2020-01-01 09:24:00,THEFT,23A,LOW,ORI100565,BLK0000000565,PARK,0,MINOR,5,5,CLEARED_EXCEPTION,0,1,0,3876.41,1,3486,STREET,2020-01-01T09:24:39
2020-01-01 09:25:00,WEAPONS,26A,LOW,ORI100566,BLK0000000566,STREET,0,NONE,1,4,OPEN,0,0,0,1134.55,0,3359,BLOCK,2020-01-01T09:25:40
2020-01-01 09:26:00,ROBBERY,26A,MEDIUM,ORI100567,BLK0000000567,SCHOOL,0,MINOR,6,0,OPEN,0,1,0,1817.68,1,3358,ROOFTOP,2020-01-01T09:26:41
2020-01-01 09:27:00,WEAPONS,23C,LOW,ORI100568,BLK0000000568,RESIDENCE,1,MINOR,2,2,CLEARED_ARREST,0,0,0,608.0,1,2373,ROOFTOP,2020-01-01T09:27:42
2020-01-01 09:28:00,FRAUD,240,LOW,ORI100569,BLK0000000569,PARKING,1,SERIOUS,5,0,OPEN,1,0,0,2273.25,1,2550,BLOCK,2020-01-01T09:28:43
2020-01-01 09:29:00,THEFT,26B,MEDIUM,ORI100570,BLK0000000570,PARKING,0,NONE,0,1,OPEN,1,0,0,1812.12,1,1396,STREET,2020-01-01T09:29:44
2020-01-01 09:30:00,DUI,26C,LOW,ORI100571,BLK0000000571,OTHER,0,MINOR,4,3,CLEARED_ARREST,0,1,0,131.28,0,2304,STREET,2020-01-01T09:30:45
2020-01-01 09:31:00,DOMESTIC,23A,HIGH,ORI100572,BLK0000000572,PARKING,0,NONE,2,2,OPEN,0,0,0,1226.76,0,328,ZIP,2020-01-01T09:31:46
2020-01-01 09:32:00,OTHER,220,MEDIUM,ORI100573,BLK0000000573,BUSINESS,1,NONE,1,4,OPEN,0,1,1,1960.68,1,1143,PARCEL,2020-01-01T09:32:47
2020-01-01 09:33:00,WEAPONS,23B,MEDIUM,ORI100574,BLK0000000574,OTHER,0,NONE,1,1,UNFOUNDED,0,0,0,2205.12,0,1938,STREET,2020-01-01T09:33:48
2020-01-01 09:34:00,NARCOTICS,240,LOW,ORI100575,BLK0000000575,STREET,0,MINOR,2,1,UNFOUNDED,0,0,0,3279.59,0,1234,PARCEL,2020-01-01T09:34:49
2020-01-01 09:35:00,THEFT,23C,HIGH,ORI100576,BLK0000000576,STREET,0,FATAL,4,0,OPEN,0,0,0,1294.84,0,1220,BLOCK,2020-01-01T09:35:50
2020-01-01 09:36:00,ASSAULT,90Z,LOW,ORI100577,BLK0000000577,SCHOOL,0,NONE,5,5,OPEN,0,0,0,1322.21,0,1566,STREET,2020-01-01T09:36:51
2020-01-01 09:37:00,WEAPONS,26B,HIGH,ORI100578,BLK0000000578,OTHER,0,NONE,6,3,OPEN,0,0,0,1079.52,0,483,PARCEL,2020-01-01T09:37:52
2020-01-01 09:38:00,WEAPONS,23B,MEDIUM,ORI100579,BLK0000000579,SCHOOL,0,MINOR,1,1,OPEN,0,0,1,779.33,0,2487,PARCEL,2020-01-01T09:38:53
2020-01-01 09:39:00,ROBBERY,26B,LOW,ORI100580,BLK0000000580,BAR,0,NONE,5,2,OPEN,0,0,0,1385.67,1,2977,ROOFTOP,2020-01-01T09:39:54
2020-01-01 09:40:00,DUI,26B,MEDIUM,ORI100581,BLK0000000581,STREET,0,MINOR,2,3,OPEN,0,1,1,1783.54,1,589,BLOCK,2020-01-01T09:40:55
2020-01-01 09:41:00,VANDALISM,26B,LOW,ORI100582,BLK0000000582,TRANSIT,1,NONE,6,2,CLEARED_ARREST,0,0,1,1296.96,0,1442,ROOFTOP,2020-01-01T09:41:56
2020-01-01 09:42:00,ROBBERY,240,MEDIUM,ORI100583,BLK0000000583,PARK,0,SERIOUS,3,5,CLEARED_ARREST,0,0,0,1991.44,1,2356,STREET,2020-01-01T09:42:57
2020-01-01 09:43:00,FRAUD,26C,HIGH,ORI100584,BLK0000000584,STREET,1,FATAL,5,3,CLEARED_ARREST,0,0,0,2306.74,0,1952,ROOFTOP,2020-01-01T09:43:58
2020-01-01 09:44:00,OTHER,90Z,LOW,ORI100585,BLK0000000585,BUSINESS,0,SERIOUS,4,4,OPEN,0,0,0,2042.81,1,1505,BLOCK,2020-01-01T09:44:59
2020-01-01 09:45:00,VANDALISM,240,LOW,ORI100586,BLK0000000586,BUSINESS,0,NONE,6,5,CLEARED_EXCEPTION,0,0,0,168.78,1,295,PARCEL,2020-01-01T09:45:15
2020-01-01 09:46:00,FRAUD,13B,LOW,ORI100587,BLK0000000587,OTHER,0,NONE,6,2,OPEN,0,0,0,732.8,0,1489,UNKNOWN,2020-01-01T09:46:16
2020-01-01 09:47:00,ROBBERY,250,MEDIUM,ORI100588,BLK0000000588,STREET,0,MINOR,0,5,CLEARED_EXCEPTION,0,1,0,2233.18,1,1678,STREET,2020-01-01T09:47:17
2020-01-01 09:48:00,THEFT,26C,MEDIUM,ORI100589,BLK0000000589,STREET,0,NONE,4,2,CLEARED_ARREST,0,0,0,576.63,0,225,ROOFTOP,2020-01-01T09:48:18
2020-01-01 09:49:00,BURGLARY,220,HIGH,ORI100590,BLK0000000590,BAR,0,NONE,3,2,CLEARED_ARREST,0,0,0,2673.31,1,2106,PARCEL,2020-01-01T09:49:19
2020-01-01 09:50:00,BURGLARY,26A,MEDIUM,ORI100591,BLK0000000591,TRANSIT,1,MINOR,0,2,OPEN,0,0,0,5087.71,0,2059,ROOFTOP,2020-01-01T09:50:20
2020-01-01 09:51:00,DOMESTIC,240,MEDIUM,ORI100592,BLK0000000592,BUSINESS,1,NONE,3,1,OPEN,0,0,0,480.63,0,792,STREET,2020-01-01T09:51:21
2020-01-01 09:52:00,NARCOTICS,26A,LOW,ORI100593,BLK0000000593,PARKING,1,MINOR,4,5,OPEN,0,0,0,2720.61,1,2101,ZIP,2020-01-01T09:52:22
2020-01-01 09:53:00,ROBBERY,26C,MEDIUM,ORI100594,BLK0000000594,BUSINESS,1,MINOR,2,1,UNFOUNDED,0,0,0,602.48,1,1950,ROOFTOP,2020-01-01T09:53:23
2020-01-01 09:54:00,THEFT,240,HIGH,ORI100595,BLK0000000595,OTHER,0,NONE,0,3,OPEN,0,0,0,1609.59,1,3309,ZIP,2020-01-01T09:54:24
2020-01-01 09:55:00,OTHER,220,LOW,ORI100596,BLK0000000596,STREET,1,MINOR,0,1,CLEARED_EXCEPTION,0,0,0,1239.37,1,3597,UNKNOWN,2020-01-01T09:55:25
2020-01-01 09:56:00,BURGLARY,26B,LOW,ORI100597,BLK0000000597,TRANSIT,1,NONE,2,1,OPEN,0,0,1,568.07,0,440,ROOFTOP,2020-01-01T09:56:26
2020-01-01 09:57:00,OTHER,13B,MEDIUM,ORI100598,BLK0000000598,PARKING,0,NONE,1,0,CLEARED_ARREST,0,0,1,2433.38,0,2407,PARCEL,2020-01-01T09:57:27
2020-01-01 09:58:00,DOMESTIC,250,LOW,ORI100599,BLK0000000599,BAR,0,NONE,1,5,OPEN,0,0,0,1408.12,0,2346,ROOFTOP,2020-01-01T09:58:28
2020-01-01 09:59:00,BURGLARY,13B,LOW,ORI100600,BLK0000000600,BUSINESS,0,NONE,4,3,OPEN,0,0,0,155.96,1,455,BLOCK,2020-01-01T09:59:29
2020-01-01 10:00:00,VANDALISM,250,MEDIUM,ORI100601,BLK0000000601,PARKING,0,NONE,3,3,CLEARED_ARREST,0,1,1,3505.02,1,2345,STREET,2020-01-01T10:00:30
2020-01-01 10:01:00,NARCOTICS,90Z,MEDIUM,ORI100602,BLK0000000602,SCHOOL,1,NONE,1,1,OPEN,0,0,0,2253.83,1,1500,PARCEL,2020-01-01T10:01:31
