edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2021-03-08,CAMP100572,1916,HIGH,39,198,20.62,1735,2226,27.77,5,95.03,608,MIXED,64.58,77.98,MODERATE,2,1861,FAIL
2021-03-09,CAMP100573,2643,MIDDLE,180,68,12.71,2334,2979,31.99,0,74.1,2780,MIXED,70.62,65.38,LOW,15,1775,PASS
2021-03-10,CAMP100574,2574,HIGH,98,115,9.03,2204,2829,15.85,8,53.05,1427,PAID_ONLY,2.6,59.8,HIGH,7,1737,PASS
2021-03-11,CAMP100575,2947,K12,128,86,31.08,2518,3318,23.48,3,87.83,220,MIXED,28.06,92.93,HIGH,15,1638,PASS
2021-03-12,CAMP100576,2983,HIGH,58,135,14.49,2871,3727,22.23,7,46.62,796,MIXED,56.38,64.1,LOW,4,1476,WARN
2021-03-13,CAMP100577,2604,ELEM,197,100,28.87,2251,3296,25.43,13,56.0,1710,MIXED,5.08,91.08,MODERATE,11,1737,PASS
2021-03-14,CAMP100578,790,HIGH,90,113,17.67,732,926,29.38,19,62.68,3373,PAID_ONLY,36.92,64.31,LOW,18,1326,PASS
2021-03-15,CAMP100579,162,K12,191,66,4.65,140,184,17.04,10,88.63,3341,MIXED,19.9,75.05,UNKNOWN,17,1445,PASS
2021-03-16,CAMP100580,810,MIDDLE,66,174,18.02,732,902,19.12,4,45.03,2013,PAID_ONLY,64.46,62.09,LOW,18,1803,PASS
2021-03-17,CAMP100581,2808,K12,23,182,33.55,2405,3092,29.07,8,95.94,977,FREE_REDUCED,64.46,87.86,MODERATE,10,1285,PASS
2021-03-18,CAMP100582,1995,K12,78,112,32.63,1641,2158,15.02,26,58.91,1116,FREE_REDUCED,20.46,64.73,MODERATE,18,1618,PASS
2021-03-19,CAMP100583,1523,HIGH,153,209,33.65,1294,2021,25.47,24,62.78,270,FREE_REDUCED,50.53,97.78,LOW,15,1203,WARN
2021-03-20,CAMP100584,2413,HIGH,215,172,30.86,2328,3229,31.19,18,51.06,432,PAID_ONLY,70.73,58.36,LOW,11,1781,PASS
2021-03-21,CAMP100585,3764,MIDDLE,2,218,25.67,3597,4974,24.58,12,88.16,316,FREE_REDUCED,59.69,77.57,LOW,1,1462,PASS
2021-03-22,CAMP100586,461,ELEM,115,146,3.61,403,501,16.06,13,99.74,2728,FREE_REDUCED,64.09,98.88,HIGH,18,1799,PASS
2021-03-23,CAMP100587,1929,MIDDLE,91,5,24.48,1759,2593,14.99,12,78.71,1271,MIXED,53.89,78.41,MODERATE,18,1201,PASS
2021-03-24,CAMP100588,3355,MIDDLE,24,100,10.07,3062,3778,25.68,23,92.7,3349,MIXED,65.85,71.47,HIGH,7,1863,WARN
2021-03-25,CAMP100589,1100,MIDDLE,15,27,29.58,928,1456,28.11,25,44.38,88,UNIVERSAL,50.79,70.74,HIGH,13,1317,PASS
2021-03-26,CAMP100590,3526,K12,133,68,8.24,3144,3650,25.79,23,86.91,2362,MIXED,4.36,63.07,HIGH,15,1234,PASS
2021-03-27,CAMP100591,1252,HIGH,183,26,29.55,1051,1368,25.86,1,48.66,2238,PAID_ONLY,53.34,86.72,UNKNOWN,6,1876,PASS
2021-03-28,CAMP100592,2900,HIGH,121,37,18.97,2406,3198,31.56,26,54.87,921,UNIVERSAL,8.2,82.83,UNKNOWN,12,1792,PASS
2021-03-29,CAMP100593,673,HIGH,157,59,30.77,655,800,22.07,10,40.35,525,FREE_REDUCED,64.57,81.94,MODERATE,17,1305,PASS
2021-03-30,CAMP100594,2771,MIDDLE,30,5,3.75,2601,3354,16.47,21,85.56,357,FREE_REDUCED,55.94,63.16,HIGH,12,1483,PASS
2021-03-31,CAMP100595,971,MIDDLE,75,30,12.17,918,1131,25.77,2,44.92,3354,PAID_ONLY,22.83,75.66,LOW,19,1546,PASS
2021-04-01,CAMP100596,1107,MIDDLE,169,49,28.79,1053,1205,14.17,5,46.67,1338,PAID_ONLY,46.12,55.22,UNKNOWN,7,1496,PASS
2021-04-02,CAMP100597,2305,MIDDLE,168,169,31.09,2178,3111,29.73,13,83.15,84,MIXED,47.75,93.88,HIGH,12,1423,PASS
2021-04-03,CAMP100598,2439,K12,201,8,25.06,2270,2556,24.04,4,86.35,1169,MIXED,11.95,78.16,MODERATE,8,1716,PASS
2021-04-04,CAMP100599,771,HIGH,195,121,16.86,640,998,18.93,15,66.63,1797,MIXED,16.5,70.55,MODERATE,15,1352,PASS
2021-04-05,CAMP100600,3706,K12,214,105,28.68,3540,4597,19.19,22,42.97,2786,FREE_REDUCED,14.65,81.1,MODERATE,7,1257,WARN
2021-04-06,CAMP100601,3594,ELEM,46,99,10.85,3190,3682,19.94,18,63.71,2600,PAID_ONLY,33.17,69.06,LOW,8,1255,PASS
2021-04-07,CAMP100602,756,K12,178,90,1.1,701,859,30.21,9,56.59,1376,FREE_REDUCED,37.64,56.89,LOW,15,1575,WARN
2021-04-08,CAMP100603,3777,HIGH,107,123,27.19,3227,4817,24.99,16,81.8,3193,PAID_ONLY,31.29,56.31,MODERATE,9,1787,PASS
2021-04-09,CAMP100604,3689,MIDDLE,106,196,0.65,3157,4194,28.96,20,85.62,854,FREE_REDUCED,15.44,58.84,LOW,19,1853,PASS
2021-04-10,CAMP100605,3146,MIDDLE,154,158,15.04,2879,4096,28.01,28,42.28,2513,MIXED,58.58,81.08,MODERATE,15,1207,PASS
2021-04-11,CAMP100606,324,HIGH,67,198,32.9,275,377,19.33,2,51.95,2568,FREE_REDUCED,0.58,82.21,HIGH,4,1668,PASS
2021-04-12,CAMP100607,1477,ELEM,131,155,1.64,1242,1756,28.01,16,72.14,1096,PAID_ONLY,70.13,94.93,LOW,8,1886,PASS
2021-04-13,CAMP100608,948,MIDDLE,184,156,30.6,781,997,29.59,8,56.78,3172,UNIVERSAL,62.72,94.4,LOW,17,1458,PASS
2021-04-14,CAMP100609,3971,MIDDLE,107,70,15.7,3650,4926,21.0,7,53.07,2643,UNIVERSAL,2.81,61.23,LOW,20,1564,PASS
2021-04-15,CAMP100610,3630,K12,79,12,13.8,3553,3863,17.01,9,89.95,574,MIXED,4.99,83.59,MODERATE,13,1628,PASS
2021-04-16,CAMP100611,683,ELEM,210,123,9.14,624,771,24.41,6,89.37,439,PAID_ONLY,15.8,86.1,MODERATE,2,1701,PASS
2021-04-17,CAMP100612,3737,MIDDLE,45,81,9.8,3365,4962,17.48,8,85.07,386,MIXED,29.44,83.82,HIGH,11,1783,WARN
2021-04-18,CAMP100613,1875,K12,165,44,3.67,1541,2388,14.58,0,76.86,2815,FREE_REDUCED,44.43,89.63,MODERATE,0,1370,PASS
2021-04-19,CAMP100614,3728,MIDDLE,149,30,5.06,3522,4031,27.15,9,50.54,950,MIXED,70.46,72.28,MODERATE,12,1472,WARN
2021-04-20,CAMP100615,3041,K12,192,136,12.97,2659,4026,18.58,14,59.48,660,MIXED,50.69,70.17,MODERATE,18,1889,PASS
2021-04-21,CAMP100616,1066,ELEM,89,91,10.91,1005,1347,30.29,2,55.54,1811,MIXED,31.69,99.64,MODERATE,17,1222,PASS
2021-04-22,CAMP100617,913,K12,3,105,25.4,843,1149,24.33,19,97.17,2852,UNIVERSAL,9.7,98.4,HIGH,7,1747,FAIL
2021-04-23,CAMP100618,2200,MIDDLE,198,114,18.36,1998,2727,22.62,21,89.49,1555,UNIVERSAL,70.28,81.82,MODERATE,5,1533,PASS
2021-04-24,CAMP100619,750,MIDDLE,186,197,14.21,668,818,25.67,7,44.91,3355,UNIVERSAL,18.04,73.91,MODERATE,1,1722,PASS
2021-04-25,CAMP100620,2346,K12,50,198,4.43,2184,2561,31.77,25,91.61,3360,MIXED,5.71,62.23,MODERATE,1,1281,FAIL
2021-04-26,CAMP100621,3796,MIDDLE,160,117,25.24,3288,4635,31.01,15,97.52,1877,FREE_REDUCED,0.75,58.62,LOW,16,1526,PASS
2021-04-27,CAMP100622,3591,K12,213,34,9.07,2963,4760,30.75,20,65.89,1077,UNIVERSAL,9.53,57.52,HIGH,3,1486,PASS
2021-04-28,CAMP100623,1010,K12,163,131,5.32,944,1246,16.57,9,53.7,2453,UNIVERSAL,54.55,67.84,UNKNOWN,14,1725,PASS
2021-04-29,CAMP100624,3957,MIDDLE,150,17,17.75,3538,4929,24.65,20,95.62,2995,PAID_ONLY,13.03,59.59,LOW,11,1471,WARN
2021-04-30,CAMP100625,3037,MIDDLE,130,169,24.73,2717,3752,17.84,23,91.15,2372,UNIVERSAL,21.1,62.88,MODERATE,9,1373,PASS
2021-05-01,CAMP100626,3541,K12,21,78,24.15,3359,4053,18.88,21,64.52,2726,PAID_ONLY,68.04,68.4,MODERATE,20,1606,PASS
2021-05-02,CAMP100627,2861,ELEM,75,200,18.78,2531,3288,16.17,18,96.05,1574,FREE_REDUCED,20.74,83.57,HIGH,1,1707,PASS
2021-05-03,CAMP100628,203,ELEM,177,77,3.71,197,244,23.18,26,76.49,668,MIXED,2.34,69.86,LOW,6,1437,PASS
2021-05-04,CAMP100629,3250,K12,164,2,14.82,3081,4360,23.96,28,87.87,1160,MIXED,32.74,96.4,LOW,5,1251,WARN
2021-05-05,CAMP100630,3638,HIGH,125,56,29.9,3374,3982,14.7,21,62.64,714,PAID_ONLY,43.27,89.55,MODERATE,16,1624,PASS
2021-05-06,CAMP100631,1157,MIDDLE,64,73,15.95,1090,1253,17.09,21,91.84,2140,MIXED,42.03,97.11,MODERATE,14,1312,PASS
2021-05-07,CAMP100632,544,ELEM,0,56,11.81,486,558,28.78,11,52.29,1422,PAID_ONLY,31.88,98.94,LOW,6,1636,PASS
2021-05-08,CAMP100633,743,K12,135,101,27.54,703,941,20.31,17,98.58,1479,MIXED,21.84,94.54,LOW,11,1813,PASS
2021-05-09,CAMP100634,2245,HIGH,168,37,32.73,1956,2647,30.29,21,67.68,1807,UNIVERSAL,9.53,76.69,LOW,11,1709,PASS
2021-05-10,CAMP100635,839,ELEM,57,182,9.77,726,941,23.28,20,90.07,2620,PAID_ONLY,25.33,85.46,LOW,12,1437,PASS
2021-05-11,CAMP100636,714,HIGH,12,65,8.08,667,869,28.02,16,47.55,3310,PAID_ONLY,60.74,79.22,LOW,5,1528,PASS
2021-05-12,CAMP100637,1579,HIGH,72,108,25.07,1424,1618,17.41,1,93.37,2083,PAID_ONLY,72.42,58.96,LOW,4,1208,PASS
2021-05-13,CAMP100638,2908,MIDDLE,161,196,25.59,2573,3609,24.92,21,42.8,378,MIXED,70.23,55.79,LOW,15,1522,PASS
2021-05-14,CAMP100639,701,ELEM,73,176,34.54,596,844,29.44,0,61.08,268,UNIVERSAL,37.75,94.2,HIGH,19,1358,PASS
2021-05-15,CAMP100640,1317,K12,153,45,10.0,1135,1755,28.26,14,76.07,853,FREE_REDUCED,19.67,83.24,MODERATE,11,1282,PASS
2021-05-16,CAMP100641,1541,K12,177,108,4.21,1334,1582,23.63,1,76.02,1695,UNIVERSAL,56.28,91.48,UNKNOWN,20,1677,WARN
2021-05-17,CAMP100642,1214,ELEM,48,60,27.59,1063,1558,15.07,11,83.73,1215,FREE_REDUCED,56.83,76.31,LOW,17,1443,PASS
2021-05-18,CAMP100643,825,HIGH,104,118,1.85,776,933,26.59,29,72.59,121,PAID_ONLY,12.66,87.13,MODERATE,4,1431,PASS
2021-05-19,CAMP100644,1974,MIDDLE,172,35,17.34,1661,2219,18.29,26,81.79,2674,MIXED,44.81,82.49,UNKNOWN,16,1597,WARN
2021-05-20,CAMP100645,3246,HIGH,146,129,31.84,2829,4237,20.16,25,83.29,435,PAID_ONLY,60.67,76.61,MODERATE,6,1373,PASS
2021-05-21,CAMP100646,2793,ELEM,94,217,28.51,2585,2855,30.96,29,88.04,758,PAID_ONLY,70.1,96.18,HIGH,18,1577,PASS
2021-05-22,CAMP100647,2668,ELEM,92,152,25.54,2217,3386,21.93,14,95.3,2006,PAID_ONLY,65.95,59.88,MODERATE,1,1476,PASS
2021-05-23,CAMP100648,2869,ELEM,142,28,14.19,2512,3633,17.5,21,98.44,3266,MIXED,36.35,77.71,LOW,3,1524,PASS
2021-05-24,CAMP100649,2412,HIGH,105,180,13.04,2198,2929,24.95,9,87.11,614,MIXED,18.14,73.68,HIGH,17,1555,PASS
2021-05-25,CAMP100650,4095,MIDDLE,210,86,21.99,3882,5286,19.66,10,95.81,1229,PAID_ONLY,13.31,66.47,UNKNOWN,11,1848,WARN
2021-05-26,CAMP100651,571,MIDDLE,71,174,28.25,504,596,19.24,25,73.29,1723,FREE_REDUCED,62.47,89.84,MODERATE,17,1554,PASS
2021-05-27,CAMP100652,1042,MIDDLE,36,41,30.94,884,1384,28.65,3,50.7,3751,UNIVERSAL,16.23,63.73,HIGH,19,1892,PASS
2021-05-28,CAMP100653,575,HIGH,78,130,11.46,530,629,16.49,16,68.49,946,MIXED,58.52,82.51,LOW,13,1795,WARN
2021-05-29,CAMP100654,2462,ELEM,177,12,16.18,2171,2569,30.31,13,74.66,1277,FREE_REDUCED,20.13,56.2,MODERATE,7,1841,WARN
2021-05-30,CAMP100655,2579,HIGH,198,119,14.65,2121,2641,15.53,20,70.63,2255,FREE_REDUCED,70.82,93.95,HIGH,6,1222,WARN
2021-05-31,CAMP100656,3353,K12,163,207,2.12,3118,3908,28.64,28,93.72,1380,MIXED,21.36,82.98,HIGH,15,1752,PASS
2021-06-01,CAMP100657,1878,HIGH,124,25,31.68,1594,1968,21.22,4,96.39,1834,PAID_ONLY,29.2,81.55,MODERATE,13,1316,WARN
2021-06-02,CAMP100658,2213,K12,157,188,24.75,2086,2853,31.61,26,41.4,1154,MIXED,11.04,77.64,HIGH,12,1264,WARN
2021-06-03,CAMP100659,649,HIGH,68,110,22.36,551,676,20.18,21,98.35,2845,FREE_REDUCED,16.58,98.02,MODERATE,1,1591,PASS
2021-06-04,CAMP100660,986,K12,119,28,7.55,886,1204,31.79,8,78.7,3144,MIXED,39.83,61.48,MODERATE,2,1647,WARN
2021-06-05,CAMP100661,1590,MIDDLE,108,35,23.22,1374,2064,19.28,27,94.0,2509,UNIVERSAL,54.08,88.39,HIGH,12,1807,PASS
2021-06-06,CAMP100662,871,HIGH,150,147,19.78,799,960,25.71,7,61.39,3589,FREE_REDUCED,29.08,70.41,MODERATE,16,1566,PASS
2021-06-07,CAMP100663,3635,K12,196,162,0.91,3435,4601,28.83,0,64.58,341,PAID_ONLY,49.22,55.02,MODERATE,18,1645,WARN
2021-06-08,CAMP100664,1349,K12,147,60,33.34,1305,1451,20.83,21,73.79,651,MIXED,35.64,61.77,LOW,17,1887,PASS
2021-06-09,CAMP100665,2842,ELEM,81,123,5.86,2335,3817,14.62,4,93.14,2807,FREE_REDUCED,4.17,78.15,LOW,10,1382,PASS
2021-06-10,CAMP100666,4146,K12,197,171,17.32,3541,5445,14.99,17,66.77,2055,PAID_ONLY,72.36,73.89,HIGH,1,1555,PASS
2021-06-11,CAMP100667,3474,K12,163,37,12.23,3393,3781,25.82,28,62.58,1072,PAID_ONLY,62.85,66.32,HIGH,10,1476,PASS
2021-06-12,CAMP100668,3875,K12,105,0,31.04,3200,4584,29.07,3,90.42,2783,FREE_REDUCED,27.09,56.76,LOW,19,1575,PASS
2021-06-13,CAMP100669,1808,HIGH,208,16,20.72,1529,2389,17.6,7,67.78,2511,FREE_REDUCED,2.66,65.22,LOW,6,1698,PASS
2021-06-14,CAMP100670,628,K12,98,62,3.76,601,744,29.76,17,96.39,1064,MIXED,58.71,95.34,UNKNOWN,20,1758,PASS
2021-06-15,CAMP100671,1261,MIDDLE,27,155,7.04,1157,1654,27.42,13,87.64,3324,PAID_ONLY,68.75,97.43,UNKNOWN,19,1453,PASS
2021-06-16,CAMP100672,1307,HIGH,54,14,16.67,1117,1335,29.63,7,78.48,2395,FREE_REDUCED,38.49,55.59,MODERATE,16,1777,PASS
2021-06-17,CAMP100673,924,HIGH,197,94,31.95,808,1031,28.65,23,43.22,1668,FREE_REDUCED,55.21,71.72,MODERATE,20,1888,PASS
2021-06-18,CAMP100674,2216,HIGH,100,24,12.58,1925,2607,22.36,1,83.96,1211,FREE_REDUCED,33.69,92.78,LOW,5,1225,PASS
2021-06-19,CAMP100675,1828,HIGH,122,15,33.32,1534,2059,14.59,24,81.06,2192,UNIVERSAL,52.98,67.71,LOW,4,1217,PASS
2021-06-20,CAMP100676,3786,K12,51,107,20.54,3679,4771,22.67,14,41.44,26,MIXED,3.62,90.65,MODERATE,13,1691,PASS
2021-06-21,CAMP100677,1910,HIGH,96,12,25.51,1728,2508,27.2,28,53.12,2512,PAID_ONLY,54.32,58.88,MODERATE,17,1279,PASS
2021-06-22,CAMP100678,3385,ELEM,152,141,17.95,2819,3923,19.03,14,83.85,511,MIXED,66.67,82.95,MODERATE,19,1349,PASS
2021-06-23,CAMP100679,1317,HIGH,118,0,32.8,1224,1578,20.7,10,42.63,1763,FREE_REDUCED,34.19,79.3,MODERATE,1,1216,PASS
2021-06-24,CAMP100680,2855,ELEM,17,132,2.05,2779,3555,30.84,3,92.62,3441,UNIVERSAL,11.39,61.77,MODERATE,0,1737,WARN
2021-06-25,CAMP100681,1821,HIGH,123,10,14.36,1717,2445,25.65,24,82.15,3709,UNIVERSAL,19.97,88.38,LOW,19,1881,PASS
2021-06-26,CAMP100682,2472,HIGH,3,19,22.56,2266,2578,29.5,29,93.86,472,PAID_ONLY,33.51,74.67,LOW,8,1876,PASS
2021-06-27,CAMP100683,289,HIGH,184,11,8.35,257,300,22.11,29,45.11,3635,PAID_ONLY,57.81,76.38,HIGH,9,1801,PASS
2021-06-28,CAMP100684,2497,K12,146,32,27.52,2302,2736,24.45,20,75.58,510,PAID_ONLY,38.12,97.96,UNKNOWN,20,1679,PASS
2021-06-29,CAMP100685,1024,ELEM,119,217,0.53,923,1142,25.98,20,98.63,1218,PAID_ONLY,36.74,88.97,MODERATE,2,1424,PASS
2021-06-30,CAMP100686,1420,HIGH,20,108,7.35,1212,1497,19.25,2,99.15,285,PAID_ONLY,64.66,55.58,MODERATE,15,1470,PASS
2021-07-01,CAMP100687,3790,HIGH,73,198,25.82,3655,4779,22.41,28,55.4,3077,FREE_REDUCED,47.1,89.54,HIGH,1,1398,PASS
2021-07-02,CAMP100688,4006,HIGH,71,21,34.84,3922,4371,27.77,22,82.08,1605,UNIVERSAL,54.53,93.22,MODERATE,9,1478,WARN
2021-07-03,CAMP100689,3578,MIDDLE,2,138,18.29,2987,4179,30.07,7,65.08,487,UNIVERSAL,12.88,60.81,LOW,15,1448,WARN
2021-07-04,CAMP100690,4097,HIGH,85,162,12.55,3895,4328,16.64,1,76.41,2508,MIXED,49.99,80.47,LOW,18,1355,PASS
2021-07-05,CAMP100691,2945,ELEM,9,17,9.02,2823,3894,22.12,12,51.81,451,UNIVERSAL,16.38,62.31,LOW,0,1655,PASS
2021-07-06,CAMP100692,3583,HIGH,122,180,28.21,3327,3920,19.27,28,64.43,2708,UNIVERSAL,54.09,59.41,LOW,20,1821,PASS
2021-07-07,CAMP100693,1276,MIDDLE,130,36,14.56,1159,1339,26.3,10,91.22,1493,MIXED,24.16,85.68,LOW,20,1785,WARN
2021-07-08,CAMP100694,3982,ELEM,198,211,19.18,3745,4550,25.37,16,83.16,1796,UNIVERSAL,74.05,76.39,HIGH,20,1373,PASS
2021-07-09,CAMP100695,2236,MIDDLE,178,110,19.51,2061,2682,15.59,15,54.14,2791,FREE_REDUCED,29.64,81.81,MODERATE,14,1477,PASS
2021-07-10,CAMP100696,575,ELEM,17,171,20.5,523,664,26.1,18,92.1,1551,PAID_ONLY,19.55,95.2,LOW,11,1880,PASS
2021-07-11,CAMP100697,1623,MIDDLE,90,131,21.27,1554,1818,17.3,6,80.76,2728,PAID_ONLY,59.21,71.49,MODERATE,7,1632,PASS
2021-07-12,CAMP100698,1767,ELEM,93,219,34.45,1690,2210,16.41,17,69.49,2140,MIXED,69.62,86.98,LOW,10,1875,PASS
2021-07-13,CAMP100699,1365,ELEM,205,201,19.74,1284,1458,25.3,23,76.36,3117,PAID_ONLY,58.24,58.37,MODERATE,10,1881,PASS
2021-07-14,CAMP100700,1554,HIGH,131,52,11.56,1510,1843,17.53,5,69.0,3116,PAID_ONLY,25.35,81.22,HIGH,1,1838,PASS
2021-07-15,CAMP100701,2608,ELEM,132,70,15.1,2485,2745,15.88,10,47.77,2350,UNIVERSAL,5.04,72.94,MODERATE,3,1856,PASS
2021-07-16,CAMP100702,1455,ELEM,107,103,9.51,1361,1582,20.69,0,77.41,3469,FREE_REDUCED,60.43,58.46,MODERATE,18,1272,PASS
2021-07-17,CAMP100703,2662,MIDDLE,88,158,32.93,2498,3150,24.21,18,93.41,2320,UNIVERSAL,14.42,88.53,MODERATE,10,1621,PASS
2021-07-18,CAMP100704,253,K12,152,47,16.69,212,329,25.88,25,89.85,1606,PAID_ONLY,46.5,72.71,MODERATE,3,1576,PASS
2021-07-19,CAMP100705,1300,HIGH,10,75,30.42,1161,1707,23.98,22,54.69,2932,UNIVERSAL,19.56,88.22,HIGH,4,1817,PASS
2021-07-20,CAMP100706,1596,ELEM,152,118,15.19,1429,1935,21.09,9,90.81,2599,FREE_REDUCED,30.31,95.17,UNKNOWN,13,1402,PASS
2021-07-21,CAMP100707,672,K12,73,149,28.01,614,796,23.46,27,74.79,1892,UNIVERSAL,26.53,97.95,LOW,7,1238,PASS
2021-07-22,CAMP100708,3626,MIDDLE,200,20,13.58,2996,4491,25.98,2,77.51,498,MIXED,14.93,76.07,MODERATE,1,1692,PASS
2021-07-23,CAMP100709,3417,K12,176,144,23.2,3228,3785,16.23,8,49.21,3681,MIXED,70.32,85.11,UNKNOWN,11,1512,PASS
2021-07-24,CAMP100710,518,HIGH,127,118,3.75,445,536,26.6,7,66.56,3222,FREE_REDUCED,17.62,81.8,LOW,19,1459,PASS
2021-07-25,CAMP100711,740,HIGH,174,133,10.91,703,776,30.22,14,94.06,2037,FREE_REDUCED,11.71,63.49,LOW,17,1210,PASS
2021-07-26,CAMP100712,547,HIGH,113,175,14.78,513,661,14.55,0,97.14,891,PAID_ONLY,69.77,62.63,HIGH,12,1853,PASS
2021-07-27,CAMP100713,1712,HIGH,125,140,22.65,1587,2233,15.72,22,82.93,1689,FREE_REDUCED,74.95,68.0,LOW,14,1596,PASS
2021-07-28,CAMP100714,1841,K12,164,150,30.16,1690,2076,27.87,25,42.99,2993,FREE_REDUCED,12.9,92.05,LOW,7,1466,PASS
2021-07-29,CAMP100715,1416,K12,32,130,27.59,1298,1793,31.95,0,43.06,1084,PAID_ONLY,66.18,80.27,MODERATE,5,1717,PASS
2021-07-30,CAMP100716,3868,ELEM,86,7,20.89,3581,4812,23.15,3,86.3,3688,UNIVERSAL,28.58,88.61,HIGH,12,1733,WARN
2021-07-31,CAMP100717,849,HIGH,111,116,4.82,755,1052,26.65,13,47.84,1812,MIXED,46.92,82.53,MODERATE,0,1218,PASS
2021-08-01,CAMP100718,4035,K12,134,64,25.66,3870,5063,27.91,12,59.63,3325,UNIVERSAL,46.7,95.41,LOW,16,1786,WARN
2021-08-02,CAMP100719,1303,ELEM,188,38,33.52,1103,1606,29.42,24,90.99,1996,UNIVERSAL,5.89,55.27,HIGH,10,1291,PASS
2021-08-03,CAMP100720,1932,K12,150,10,17.04,1818,2326,23.06,15,72.87,3205,MIXED,13.45,86.61,MODERATE,13,1702,PASS
2021-08-04,CAMP100721,1609,ELEM,204,57,0.92,1376,1733,24.27,7,72.33,886,MIXED,32.79,93.91,UNKNOWN,13,1254,WARN
2021-08-05,CAMP100722,2600,K12,153,27,25.19,2374,3121,30.65,10,68.58,3477,MIXED,15.41,55.86,LOW,17,1398,PASS
2021-08-06,CAMP100723,1283,ELEM,132,30,24.88,1215,1583,25.3,28,59.76,1904,PAID_ONLY,66.11,96.39,LOW,13,1339,PASS
2021-08-07,CAMP100724,3072,HIGH,90,219,13.67,2888,3308,18.17,20,95.22,845,UNIVERSAL,24.99,60.42,LOW,3,1590,PASS
2021-08-08,CAMP100725,3468,K12,185,119,16.86,3057,4336,25.98,12,64.25,2492,UNIVERSAL,49.6,89.72,UNKNOWN,6,1537,FAIL
2021-08-09,CAMP100726,3545,MIDDLE,183,147,7.72,3004,4242,23.57,26,67.82,443,MIXED,13.17,83.65,HIGH,13,1728,PASS
2021-08-10,CAMP100727,3246,ELEM,166,205,5.21,2786,3845,25.58,15,75.79,3245,MIXED,23.77,89.26,MODERATE,5,1220,PASS
2021-08-11,CAMP100728,3509,MIDDLE,149,110,17.87,2967,4152,14.3,1,83.09,2834,FREE_REDUCED,19.84,90.64,LOW,1,1845,PASS
2021-08-12,CAMP100729,1293,ELEM,17,63,10.78,1192,1597,32.0,4,40.39,2391,PAID_ONLY,41.24,93.35,MODERATE,15,1399,PASS
2021-08-13,CAMP100730,2768,ELEM,200,64,25.52,2612,2920,24.93,12,46.85,3379,UNIVERSAL,44.81,57.41,UNKNOWN,0,1799,PASS
2021-08-14,CAMP100731,1632,MIDDLE,17,111,2.25,1454,1906,17.5,15,58.55,925,MIXED,23.6,75.49,MODERATE,11,1267,PASS
2021-08-15,CAMP100732,4073,ELEM,169,83,7.54,3471,5441,24.26,8,58.03,1758,PAID_ONLY,2.15,93.1,HIGH,8,1289,WARN
2021-08-16,CAMP100733,1923,ELEM,187,124,16.27,1745,2379,14.26,24,88.64,1941,FREE_REDUCED,45.73,55.56,HIGH,4,1491,PASS
2021-08-17,CAMP100734,3681,MIDDLE,210,140,25.43,3422,4121,23.05,12,59.42,320,PAID_ONLY,72.42,58.04,LOW,9,1214,FAIL
2021-08-18,CAMP100735,3156,K12,142,5,13.16,2773,3458,18.72,9,94.57,1659,FREE_REDUCED,24.44,64.15,MODERATE,1,1673,PASS
2021-08-19,CAMP100736,2137,K12,205,59,14.67,2063,2275,25.4,3,89.69,487,FREE_REDUCED,2.79,59.06,MODERATE,2,1526,PASS
2021-08-20,CAMP100737,2626,K12,43,4,3.94,2349,3539,28.8,7,97.22,3408,UNIVERSAL,8.33,57.06,HIGH,7,1827,PASS
2021-08-21,CAMP100738,2886,ELEM,6,53,17.31,2792,3450,20.93,24,81.13,1951,PAID_ONLY,7.75,71.87,UNKNOWN,10,1641,PASS
2021-08-22,CAMP100739,1597,K12,13,191,31.74,1464,1927,23.48,22,86.74,957,MIXED,14.8,98.65,MODERATE,7,1868,PASS
2021-08-23,CAMP100740,2626,K12,216,40,2.31,2388,3297,30.63,7,70.77,2492,MIXED,19.33,88.3,HIGH,20,1262,PASS
2021-08-24,CAMP100741,3571,MIDDLE,26,110,34.44,3059,4545,25.93,6,74.04,3463,MIXED,17.03,82.8,MODERATE,0,1571,PASS
2021-08-25,CAMP100742,3196,ELEM,30,56,26.53,2787,4287,14.01,1,72.37,1690,PAID_ONLY,57.61,78.25,LOW,1,1673,PASS
2021-08-26,CAMP100743,2380,ELEM,31,79,28.49,2041,3057,25.22,2,78.15,2211,MIXED,64.11,92.92,UNKNOWN,16,1704,PASS
2021-08-27,CAMP100744,3221,HIGH,153,186,14.23,2816,3460,24.22,20,69.94,2114,PAID_ONLY,36.68,95.63,LOW,15,1678,PASS
2021-08-28,CAMP100745,1214,ELEM,74,44,34.47,1094,1397,16.7,0,79.0,2238,PAID_ONLY,27.84,74.84,MODERATE,11,1858,PASS
