qol_cost_index_month,qol_cost_city_geo_id,qol_cost_cost_of_living_index,qol_cost_housing_cost_index,qol_cost_grocery_cost_index,qol_cost_utilities_cost_index,qol_cost_transport_cost_index,qol_cost_healthcare_cost_index,qol_cost_childcare_cost_index,qol_cost_tax_burden_estimate,qol_cost_median_wage_local,qol_cost_purchasing_power_index,qol_cost_inflation_local_estimate,qol_cost_rent_to_income_ratio_local,qol_cost_commute_cost_share_pct,qol_cost_essential_basket_usd,qol_cost_price_dispersion_score,qol_cost_low_income_adjusted_index,qol_cost_seniors_adjusted_index,qol_cost_methodology_release_tag
2071-09,CITY00000633,77.75,63.81,61.99,76.33,61.36,77.3,96.9,21.568,30558.6,314.141,17.177,40.57,10.92,900.34,0.7747,81.07,80.95,REL_2019Q3
2071-10,CITY00000634,129.81,107.86,94.19,122.2,104.79,141.95,170.0,2.57,54953.26,289.698,12.202,47.62,12.09,1270.45,0.6907,126.09,122.92,REL_2020Q3
2071-11,CITY00000635,193.94,180.46,193.66,132.83,203.35,189.85,234.04,2.675,50437.57,188.948,7.066,35.45,8.77,461.42,0.3949,191.24,173.38,REL_2021Q3
2071-12,CITY00000636,105.67,92.78,93.19,65.84,65.43,80.9,81.12,4.256,70855.02,946.427,14.724,39.37,20.27,1365.97,0.2296,84.58,102.16,REL_2023Q1
2072-01,CITY00000637,125.4,144.11,119.45,94.16,77.69,131.08,177.7,20.439,52225.66,313.784,-1.3,42.28,6.48,825.35,0.3999,107.17,131.09,REL_2020Q1
2072-02,CITY00000638,155.9,153.7,162.68,142.57,135.79,114.86,131.37,0.117,97427.33,797.293,-1.543,43.62,10.02,642.71,0.6136,150.06,176.67,REL_2022Q1
2072-03,CITY00000639,75.14,77.46,58.48,48.76,73.42,57.5,95.32,11.286,32305.42,344.1,16.431,15.65,3.88,1337.3,0.8838,76.18,65.52,REL_2025Q2
2072-04,CITY00000640,99.68,83.17,82.92,106.41,61.42,78.45,139.63,21.853,82736.41,784.148,10.346,43.33,6.7,1482.6,0.3288,95.46,87.61,REL_2024Q2
2072-05,CITY00000641,203.5,227.91,184.89,165.53,154.63,202.14,216.87,10.604,52158.97,351.512,-0.946,50.9,15.96,1418.63,0.4741,192.27,232.79,REL_2022Q1
2072-06,CITY00000642,124.08,133.72,119.31,78.43,101.46,108.92,134.07,11.764,99718.84,599.384,0.458,25.04,23.82,622.73,0.5868,124.32,125.81,REL_2020Q3
2072-07,CITY00000643,136.37,124.95,125.59,120.34,129.86,112.06,174.24,5.934,30233.9,293.85,8.959,54.06,9.28,853.68,0.6948,128.49,119.43,REL_2024Q1
2072-08,CITY00000644,189.13,161.9,149.77,136.06,196.59,186.25,157.44,18.722,58411.12,377.566,11.942,61.32,2.63,599.77,0.1097,167.69,183.75,REL_2023Q1
2072-09,CITY00000645,104.95,122.1,69.74,109.21,102.68,81.79,86.12,10.635,98827.44,895.554,7.45,19.5,6.6,1415.25,0.9858,87.6,102.98,REL_2025Q3
2072-10,CITY00000646,71.07,72.96,47.81,55.12,48.13,49.69,77.87,17.765,127482.27,2008.463,8.125,50.45,20.52,992.96,0.5306,61.98,71.52,REL_2019Q1
2072-11,CITY00000647,166.55,148.71,116.1,150.85,172.06,137.01,138.78,2.161,55795.52,313.361,2.663,30.99,22.83,266.61,0.0975,170.95,163.51,REL_2025Q3
2072-12,CITY00000648,72.85,63.68,67.98,48.74,76.2,59.41,74.23,1.887,118703.35,1801.706,0.435,39.1,10.7,288.12,0.1421,70.62,76.07,REL_2023Q3
2073-01,CITY00000649,189.16,197.97,180.06,134.31,145.74,160.76,195.05,0.942,31884.03,115.087,1.673,27.45,12.32,1251.21,0.1008,160.11,202.96,REL_2022Q1
2073-02,CITY00000650,176.78,188.69,173.13,180.41,168.96,138.56,144.08,21.402,99391.32,475.932,-1.662,19.54,12.24,909.72,0.6231,168.36,162.57,REL_2024Q4
2073-03,CITY00000651,199.68,172.83,163.74,186.72,182.37,148.47,282.92,16.48,27238.32,116.91,0.378,64.15,4.8,1425.46,0.7329,167.79,199.7,REL_2020Q1
2073-04,CITY00000652,69.71,63.36,49.61,64.05,47.99,52.97,69.39,21.577,100528.99,1775.941,1.948,33.54,10.4,1192.3,0.5572,55.71,63.56,REL_2020Q4
2073-05,CITY00000653,188.61,156.99,171.65,195.47,130.58,137.6,159.83,18.269,74329.57,340.963,8.855,46.84,22.42,692.76,0.2709,173.95,161.37,REL_2023Q2
2073-06,CITY00000654,128.22,140.93,89.01,139.08,92.27,146.01,101.54,15.276,25780.29,179.013,1.817,12.39,15.64,177.38,0.2346,122.4,138.58,REL_2020Q4
2073-07,CITY00000655,125.15,119.17,108.99,133.92,102.32,107.02,116.99,18.783,102398.33,938.954,7.752,29.38,5.05,1220.22,0.6326,132.41,105.75,REL_2021Q4
2073-08,CITY00000656,113.5,109.32,99.01,121.77,77.02,114.11,98.33,4.443,138935.06,1621.795,10.971,40.18,15.17,1302.04,0.1007,104.18,100.72,REL_2024Q4
2073-09,CITY00000657,133.77,123.6,90.9,89.17,111.2,95.85,121.63,10.917,64831.56,531.926,13.605,29.74,21.65,1382.26,0.6768,119.11,126.44,REL_2024Q2
2073-10,CITY00000658,166.35,185.58,160.68,184.79,124.46,128.17,234.08,14.132,121825.74,955.208,11.354,45.77,7.81,1164.9,0.0028,174.31,186.74,REL_2022Q1
2073-11,CITY00000659,178.84,185.37,154.08,202.55,159.52,144.66,145.11,9.943,46217.55,196.363,9.47,54.88,11.3,546.91,0.9031,153.4,180.63,REL_2019Q2
2073-12,CITY00000660,133.22,139.16,117.66,124.34,87.39,132.19,178.74,17.726,43595.14,384.566,12.065,10.55,1.54,360.68,0.9309,143.07,137.39,REL_2022Q2
2074-01,CITY00000661,199.94,213.75,155.1,183.49,169.09,183.36,267.61,17.653,49202.5,153.369,9.665,16.38,10.95,1265.86,0.7673,189.83,190.2,REL_2025Q2
2074-02,CITY00000662,179.87,154.7,160.94,121.7,159.17,179.43,189.08,6.714,122153.04,766.912,9.188,21.11,10.86,972.18,0.1052,193.22,158.6,REL_2022Q3
2074-03,CITY00000663,143.65,155.67,109.61,151.14,101.64,110.89,190.82,11.549,85019.86,419.009,-0.159,59.4,18.84,201.81,0.7886,145.24,128.88,REL_2025Q2
2074-04,CITY00000664,173.72,143.48,135.54,166.35,135.29,138.53,204.26,0.509,135183.84,742.614,-1.078,26.62,1.04,1025.67,0.514,162.94,157.85,REL_2025Q3
2074-05,CITY00000665,188.36,193.2,183.96,149.11,176.96,155.88,210.78,10.462,132631.82,727.063,15.776,31.02,4.66,588.82,0.3707,159.12,186.43,REL_2020Q1
2074-06,CITY00000666,205.56,222.29,184.34,217.92,210.45,150.71,267.12,7.038,59777.98,229.574,12.982,64.83,17.35,459.81,0.0576,176.44,231.45,REL_2019Q2
2074-07,CITY00000667,128.42,144.89,117.69,78.7,94.47,140.42,115.51,0.418,117506.73,609.977,-0.88,23.23,3.27,908.13,0.9846,105.25,129.03,REL_2022Q1
2074-08,CITY00000668,113.68,111.91,81.02,125.82,103.81,118.8,132.78,22.795,83459.37,972.981,16.852,32.07,7.78,967.37,0.0665,103.27,99.97,REL_2021Q4
2074-09,CITY00000669,161.44,176.55,130.86,157.83,136.7,135.27,194.77,5.182,22966.23,126.39,3.335,41.9,2.31,804.61,0.1176,172.6,184.49,REL_2022Q3
2074-10,CITY00000670,139.54,136.44,95.59,151.92,155.67,134.74,179.4,20.395,71799.24,338.175,-0.562,61.95,21.62,815.17,0.3966,138.67,143.35,REL_2020Q1
2074-11,CITY00000671,147.27,135.02,144.94,97.04,167.53,142.93,119.47,4.034,126502.3,968.167,10.248,60.86,6.62,1149.02,0.7381,154.89,147.92,REL_2025Q3
2074-12,CITY00000672,193.8,223.04,131.69,181.61,176.77,176.94,189.6,6.955,84495.0,514.755,16.865,47.21,4.71,901.35,0.3933,205.04,214.59,REL_2020Q4
2075-01,CITY00000673,109.38,126.23,75.92,81.49,113.67,121.39,137.3,22.183,66953.75,731.468,7.603,60.16,24.45,916.85,0.3325,96.97,94.44,REL_2021Q3
2075-02,CITY00000674,204.09,240.58,195.59,168.68,220.76,153.93,192.29,16.093,113807.57,538.682,0.753,17.17,11.36,618.38,0.7738,222.34,223.1,REL_2021Q4
2075-03,CITY00000675,102.06,98.33,87.3,102.35,72.98,96.54,92.94,15.543,102516.36,1305.616,9.574,62.13,12.7,1294.32,0.1763,99.76,113.1,REL_2024Q3
2075-04,CITY00000676,181.03,182.0,160.34,129.69,202.65,140.05,236.59,23.859,101822.26,588.236,0.127,27.95,3.84,560.45,0.8836,179.18,193.35,REL_2023Q4
2075-05,CITY00000677,87.27,71.64,64.73,55.49,67.73,89.09,79.27,19.79,56344.31,443.191,1.091,28.84,10.5,590.67,0.9138,70.77,81.49,REL_2021Q2
2075-06,CITY00000678,144.13,144.84,143.36,129.29,111.1,121.31,166.27,15.802,125297.19,795.36,13.186,64.77,12.46,1205.56,0.1193,156.29,122.24,REL_2020Q4
2075-07,CITY00000679,85.89,68.09,63.68,91.62,83.15,74.25,104.98,20.383,30098.64,351.867,6.908,39.54,21.3,581.54,0.9738,77.04,77.65,REL_2020Q2
2075-08,CITY00000680,190.55,200.57,155.83,199.56,162.82,143.75,237.52,20.453,80892.25,428.965,9.526,52.47,13.23,918.84,0.408,206.54,190.94,REL_2022Q1
2075-09,CITY00000681,86.32,94.68,78.96,61.64,73.29,87.69,73.74,0.708,126805.82,2013.674,17.642,56.92,13.43,1116.05,0.3706,88.82,85.34,REL_2019Q2
2075-10,CITY00000682,84.68,79.11,66.68,80.0,85.98,85.31,86.19,17.311,93387.55,850.73,6.086,32.96,9.28,532.16,0.9323,88.11,82.51,REL_2019Q3
2075-11,CITY00000683,79.08,66.47,58.67,84.24,55.94,76.17,67.76,11.44,123422.26,1074.909,3.291,55.93,17.9,255.33,0.1437,65.67,68.31,REL_2022Q3
2075-12,CITY00000684,82.93,80.45,77.0,70.21,85.03,77.74,61.44,12.697,131960.79,1973.973,-1.851,25.74,8.54,444.67,0.5447,71.06,86.49,REL_2019Q1
2076-01,CITY00000685,70.39,62.5,59.43,53.02,74.0,53.03,91.57,13.857,92411.83,1928.58,17.158,51.87,24.06,972.06,0.8194,62.24,60.5,REL_2023Q2
2076-02,CITY00000686,117.23,100.44,80.77,122.52,97.32,96.44,96.62,3.083,63823.97,743.776,1.166,56.23,13.68,1096.66,0.0919,108.98,113.32,REL_2024Q2
2076-03,CITY00000687,74.13,59.18,53.32,41.39,79.62,53.55,64.32,6.167,111101.34,2005.874,-1.854,56.3,2.35,1001.68,0.6933,68.24,79.4,REL_2020Q4
2076-04,CITY00000688,159.37,149.42,141.98,139.07,135.7,121.7,203.65,18.936,50498.39,343.793,12.438,32.13,4.14,1248.65,0.9306,134.35,160.7,REL_2021Q2
2076-05,CITY00000689,167.42,174.03,172.7,106.45,163.95,183.75,189.18,2.136,120945.22,743.925,9.817,11.12,13.89,1343.62,0.5921,138.06,172.57,REL_2021Q2
2076-06,CITY00000690,134.39,157.22,104.89,148.44,93.25,150.47,139.53,15.158,97244.48,728.33,5.508,24.28,0.03,654.79,0.8306,127.56,124.72,REL_2024Q2
2076-07,CITY00000691,156.25,160.37,127.96,139.82,109.52,126.37,133.58,12.182,53656.27,455.319,2.911,47.17,19.43,546.79,0.8242,140.25,163.01,REL_2025Q4
2076-08,CITY00000692,175.05,198.61,132.17,150.95,189.59,144.38,238.24,24.975,128592.93,886.351,4.389,63.29,23.62,712.72,0.9873,181.27,173.99,REL_2020Q2
2076-09,CITY00000693,188.8,193.11,142.69,185.86,153.99,193.06,204.81,2.115,123056.77,515.615,17.16,37.03,14.34,716.26,0.2901,167.19,200.81,REL_2021Q1
2076-10,CITY00000694,93.64,92.75,90.65,92.41,74.02,65.66,129.41,6.309,49937.11,516.689,12.184,48.07,23.97,312.54,0.7864,93.2,88.35,REL_2024Q4
2076-11,CITY00000695,174.73,168.62,142.53,190.01,188.73,126.24,148.89,12.606,79211.75,362.627,13.537,47.87,6.19,1281.32,0.6321,154.89,155.56,REL_2024Q2
2076-12,CITY00000696,69.73,64.48,54.46,73.5,75.26,74.58,86.34,11.292,74543.57,985.432,11.657,39.29,13.13,986.25,0.2455,60.31,73.76,REL_2019Q1
2077-01,CITY00000697,119.55,120.54,99.89,134.86,85.32,93.96,115.78,23.676,24278.11,280.704,7.276,48.6,9.96,168.15,0.9509,108.33,118.61,REL_2025Q1
2077-02,CITY00000698,146.33,148.86,124.44,86.74,91.54,149.15,165.49,7.461,29669.44,211.185,-1.838,16.33,2.88,1287.39,0.5219,131.22,122.71,REL_2022Q1
2077-03,CITY00000699,77.56,72.86,64.25,57.78,65.33,65.8,72.19,20.58,122181.01,1417.091,9.243,53.94,23.86,733.65,0.2727,66.85,62.18,REL_2021Q4
2077-04,CITY00000700,169.14,141.09,156.55,161.22,182.21,153.22,134.39,6.495,38998.21,175.704,4.54,61.53,2.45,1331.54,0.0378,164.84,158.05,REL_2023Q2
2077-05,CITY00000701,149.89,153.37,133.19,126.29,123.2,116.96,150.51,4.375,113911.36,681.199,13.387,48.75,17.75,1114.43,0.3385,147.51,129.93,REL_2025Q3
2077-06,CITY00000702,136.79,139.53,100.63,108.12,116.15,145.61,146.34,22.841,56767.02,451.825,4.382,57.56,12.5,1484.42,0.5294,133.97,119.05,REL_2023Q4
2077-07,CITY00000703,135.31,148.28,97.21,97.13,90.0,148.93,126.11,6.96,133556.42,848.289,2.663,23.22,5.55,294.17,0.6298,138.74,121.43,REL_2019Q3
2077-08,CITY00000704,91.09,90.71,82.96,66.47,72.83,66.73,104.4,19.283,50396.19,514.939,15.831,47.15,0.45,442.8,0.3507,74.36,90.0,REL_2024Q3
2077-09,CITY00000705,193.22,166.99,195.17,126.79,143.18,145.31,277.45,17.256,96895.64,387.392,17.167,64.66,1.93,785.68,0.9556,164.16,208.6,REL_2025Q1
2077-10,CITY00000706,73.37,64.71,66.55,79.36,77.38,79.16,58.81,17.937,26005.5,400.225,8.448,46.54,15.91,638.04,0.9968,59.16,66.43,REL_2020Q4
2077-11,CITY00000707,101.89,97.86,68.44,113.28,95.68,112.52,137.08,13.99,133055.31,868.025,11.051,40.38,13.87,1218.44,0.1181,105.8,94.91,REL_2021Q3
2077-12,CITY00000708,104.42,114.42,71.62,72.72,100.46,92.16,121.2,4.309,127840.44,1670.51,10.115,53.56,24.4,1110.41,0.8324,99.18,110.2,REL_2023Q3
2078-01,CITY00000709,138.76,158.8,108.18,95.13,108.74,129.1,128.67,18.54,80092.63,824.551,14.796,41.98,12.45,1042.45,0.2172,124.86,116.11,REL_2020Q4
2078-02,CITY00000710,147.56,170.35,110.03,101.3,151.18,107.76,157.67,22.83,120386.88,731.525,0.063,29.21,3.85,290.57,0.6477,143.11,161.75,REL_2025Q1
2078-03,CITY00000711,192.18,190.3,190.43,149.67,193.24,218.42,265.67,7.722,69662.53,319.729,1.086,52.06,2.71,1305.9,0.1084,169.16,173.79,REL_2019Q3
2078-04,CITY00000712,69.18,60.85,46.07,62.06,46.07,49.11,58.08,14.716,30544.5,549.289,-1.032,17.39,12.26,854.4,0.737,54.14,58.73,REL_2019Q4
2078-05,CITY00000713,137.19,157.48,119.43,109.67,126.37,137.1,159.5,24.59,59836.21,286.155,1.324,21.24,2.34,949.76,0.2105,113.44,152.7,REL_2020Q3
2078-06,CITY00000714,163.84,189.96,166.97,116.82,178.15,121.52,169.11,15.451,118697.51,772.936,7.813,50.24,24.05,441.53,0.2815,159.68,165.07,REL_2020Q1
2078-07,CITY00000715,179.87,163.97,138.67,199.51,154.01,159.15,253.7,12.822,83947.85,457.668,10.014,25.68,11.73,647.58,0.6709,158.4,185.47,REL_2023Q4
2078-08,CITY00000716,124.92,105.89,93.67,138.18,137.13,128.5,174.05,6.903,122721.85,720.136,6.691,23.01,21.69,640.58,0.7606,133.63,137.15,REL_2025Q1
2078-09,CITY00000717,96.39,95.16,68.89,70.57,95.15,71.04,119.05,23.701,75443.02,879.686,2.108,36.81,5.02,1339.8,0.9888,90.91,89.35,REL_2021Q4
2078-10,CITY00000718,168.6,180.47,168.38,128.18,135.47,130.7,237.36,1.75,139271.54,570.353,17.932,54.67,14.84,702.61,0.413,150.55,186.36,REL_2019Q1
2078-11,CITY00000719,199.84,194.04,157.59,230.75,133.97,164.4,279.38,10.832,95170.34,299.534,12.262,57.52,5.52,1132.43,0.5826,213.11,195.48,REL_2025Q2
2078-12,CITY00000720,95.54,95.71,91.82,59.97,92.49,104.3,130.83,9.655,70972.53,738.227,7.789,43.26,7.16,498.07,0.7757,97.77,102.75,REL_2022Q2
2079-01,CITY00000721,107.27,88.35,85.97,85.99,74.91,91.12,97.36,19.673,95610.77,592.539,15.108,60.38,24.14,1450.82,0.4375,103.74,90.19,REL_2022Q4
2079-02,CITY00000722,139.09,121.58,96.93,128.11,91.63,132.63,133.12,6.514,38478.92,205.294,-0.388,33.84,21.95,259.04,0.0154,149.44,121.55,REL_2022Q1
2079-03,CITY00000723,166.22,194.32,117.91,168.01,114.04,151.06,221.18,23.122,36442.48,256.43,17.751,53.05,15.97,1163.25,0.3668,173.94,164.3,REL_2021Q4
2079-04,CITY00000724,141.37,119.73,97.75,100.73,115.09,145.89,175.73,8.867,104638.24,871.626,-0.378,48.11,16.49,975.57,0.0299,151.99,159.99,REL_2023Q3
2079-05,CITY00000725,97.66,90.51,73.94,79.83,85.01,88.76,88.41,8.292,82305.8,610.974,1.238,17.87,9.86,1481.02,0.3294,85.32,98.75,REL_2021Q1
2079-06,CITY00000726,123.94,142.08,124.06,84.23,106.15,124.71,152.96,17.811,130794.38,1068.419,16.697,15.21,23.39,878.79,0.5349,122.68,102.88,REL_2023Q1
2079-07,CITY00000727,147.75,156.87,140.9,149.32,113.3,125.66,184.8,9.696,71218.0,628.949,14.509,24.63,11.48,598.6,0.1797,141.42,152.7,REL_2025Q3
2079-08,CITY00000728,145.22,147.04,108.12,109.64,117.88,148.89,149.51,12.8,57359.38,366.458,7.678,57.58,11.11,1371.67,0.5578,152.57,154.74,REL_2021Q3
2079-09,CITY00000729,189.86,198.83,153.89,114.96,140.74,207.21,179.59,17.365,71807.3,359.286,6.95,17.29,8.34,421.42,0.308,156.86,218.04,REL_2019Q4
2079-10,CITY00000730,176.3,176.58,170.31,133.13,119.65,169.12,199.05,22.953,124433.13,957.689,12.335,38.94,8.36,625.53,0.0746,189.33,159.35,REL_2025Q1
2079-11,CITY00000731,140.71,134.48,106.52,81.15,126.91,145.03,133.74,8.145,127979.0,1223.892,4.764,16.78,19.3,367.27,0.0895,152.18,134.61,REL_2022Q3
2079-12,CITY00000732,99.38,92.04,95.4,101.94,89.64,92.66,126.55,19.566,86264.58,938.21,1.288,63.36,20.34,1405.0,0.7615,90.18,99.08,REL_2025Q3
2080-01,CITY00000733,77.3,70.64,74.76,73.18,59.07,81.99,59.58,8.749,96244.91,1339.772,7.825,62.6,1.23,495.83,0.9958,72.98,63.96,REL_2024Q1
2080-02,CITY00000734,182.08,177.25,166.99,113.52,199.34,174.34,235.12,23.678,48204.36,373.319,16.451,46.57,12.28,1132.53,0.0549,187.21,154.37,REL_2023Q4
2080-03,CITY00000735,166.23,172.4,142.2,110.96,189.07,176.87,157.93,20.741,85881.94,473.86,16.415,26.17,23.36,381.36,0.246,166.15,152.11,REL_2019Q1
2080-04,CITY00000736,116.08,102.25,91.98,111.39,101.86,107.04,161.73,10.214,41518.43,372.384,5.462,57.56,24.91,1252.54,0.0779,111.93,113.1,REL_2024Q3
2080-05,CITY00000737,200.93,174.83,196.44,212.92,183.2,224.5,272.1,21.926,22768.02,102.858,-1.834,42.91,12.81,798.28,0.2477,171.99,220.34,REL_2020Q4
2080-06,CITY00000738,202.47,198.83,145.14,202.77,177.5,202.99,197.44,6.494,84145.66,591.859,6.4,26.51,18.02,1458.65,0.1062,214.13,205.97,REL_2025Q2
2080-07,CITY00000739,95.29,84.21,80.49,71.72,81.0,94.51,74.79,1.144,122255.65,936.165,-0.028,29.1,19.39,155.36,0.3264,93.18,96.14,REL_2020Q3
2080-08,CITY00000740,168.0,195.6,124.12,105.13,165.32,151.53,211.65,3.958,70707.53,533.84,13.777,15.46,0.43,1075.53,0.47,164.67,171.44,REL_2022Q3
2080-09,CITY00000741,100.16,105.0,76.69,104.2,80.24,77.58,86.69,16.296,54798.18,762.342,15.116,59.21,20.0,1323.78,0.5395,99.15,97.27,REL_2023Q4
2080-10,CITY00000742,177.91,150.81,168.12,139.13,192.02,173.22,241.49,0.754,47576.78,284.895,1.696,62.7,24.39,838.96,0.6463,173.06,188.12,REL_2021Q4
2080-11,CITY00000743,185.77,184.99,177.67,210.47,202.04,174.53,254.7,6.006,104646.27,598.986,0.771,39.15,1.9,471.08,0.1647,176.35,185.03,REL_2020Q1
2080-12,CITY00000744,73.6,73.36,67.01,75.92,55.03,50.96,93.79,21.148,126318.98,2132.806,12.756,24.26,6.57,495.49,0.3754,75.07,76.95,REL_2023Q3
2081-01,CITY00000745,132.47,147.21,101.78,109.63,121.03,135.98,184.46,14.002,104990.58,984.737,14.254,33.76,9.49,1344.94,0.861,135.68,139.35,REL_2022Q1
2081-02,CITY00000746,168.98,168.07,116.76,171.48,186.72,125.67,140.04,17.205,86980.4,645.358,3.118,44.72,5.02,169.51,0.1841,162.38,180.22,REL_2022Q2
2081-03,CITY00000747,103.48,94.31,99.9,71.02,77.53,81.69,104.45,23.047,74747.26,982.733,7.818,52.51,20.89,813.32,0.8831,103.03,97.82,REL_2025Q2
2081-04,CITY00000748,98.29,100.87,94.0,102.4,80.88,100.96,122.8,6.495,39633.5,331.855,15.043,59.27,14.63,450.12,0.1135,80.17,82.58,REL_2021Q3
2081-05,CITY00000749,99.76,100.67,96.4,82.63,71.05,88.08,87.08,15.93,115505.49,1111.134,-0.596,37.83,20.51,836.39,0.702,96.59,101.91,REL_2024Q2
2081-06,CITY00000750,105.37,88.85,95.47,67.1,84.49,83.26,118.75,4.188,67316.16,614.57,-0.236,12.57,22.69,578.87,0.4189,108.23,103.22,REL_2025Q1
2081-07,CITY00000751,107.69,120.62,108.97,60.75,83.98,114.34,143.72,7.636,67938.91,823.198,17.678,21.65,18.07,391.72,0.7137,103.0,108.5,REL_2021Q1
2081-08,CITY00000752,80.65,62.67,76.01,70.22,79.28,74.89,94.08,3.288,23141.08,382.927,4.884,46.49,11.9,393.55,0.0968,76.03,64.99,REL_2023Q4
2081-09,CITY00000753,184.17,176.84,172.47,144.48,204.69,188.98,228.01,19.037,126067.87,910.174,2.15,27.78,15.35,556.74,0.6172,199.37,197.23,REL_2022Q2
2081-10,CITY00000754,83.59,90.6,63.71,59.03,57.17,78.98,112.71,11.773,71390.84,888.111,11.074,28.58,22.63,1376.8,0.1928,66.8,78.47,REL_2025Q2
2081-11,CITY00000755,111.72,94.7,76.14,118.59,108.22,120.4,138.06,10.083,24756.63,273.974,4.963,51.74,4.61,703.07,0.1838,118.89,120.29,REL_2021Q3
2081-12,CITY00000756,110.78,114.09,106.68,65.63,110.08,114.22,121.46,4.448,68497.22,463.9,12.003,58.37,3.14,1369.11,0.7816,92.83,97.91,REL_2022Q2
2082-01,CITY00000757,67.82,74.52,66.09,48.13,67.51,60.54,87.62,22.821,121004.99,1640.592,14.731,55.75,13.72,777.83,0.2283,62.71,59.5,REL_2022Q4
2082-02,CITY00000758,119.86,102.58,122.44,121.61,128.86,101.52,157.38,0.059,78184.31,576.124,0.098,42.83,18.0,1138.98,0.8124,117.85,115.89,REL_2021Q3
2082-03,CITY00000759,98.04,95.6,94.01,94.82,62.64,88.0,124.91,15.127,34940.09,257.776,-0.239,53.86,14.71,462.03,0.7425,96.23,89.16,REL_2025Q4
2082-04,CITY00000760,81.05,73.86,55.25,45.21,61.34,78.17,105.31,20.406,55830.62,833.382,13.194,59.01,17.74,330.79,0.2311,72.69,83.77,REL_2021Q3
2082-05,CITY00000761,198.59,227.72,200.28,201.28,157.72,186.36,262.85,16.117,64034.22,385.138,12.879,31.72,10.12,838.66,0.0798,175.35,202.58,REL_2021Q3
2082-06,CITY00000762,101.54,83.04,77.82,97.76,74.39,83.87,116.65,12.729,84579.92,1064.145,2.451,37.32,1.09,809.4,0.5498,102.13,89.96,REL_2025Q2
2082-07,CITY00000763,100.87,105.03,95.96,67.52,99.2,101.06,132.93,18.929,49566.92,465.616,15.324,45.16,18.67,325.61,0.6114,100.13,82.97,REL_2023Q3
2082-08,CITY00000764,128.43,104.88,101.69,127.8,84.34,97.18,156.81,0.591,73503.22,724.958,6.108,34.96,20.67,833.06,0.3941,114.6,127.98,REL_2022Q4
2082-09,CITY00000765,76.26,58.84,71.62,81.7,45.68,52.85,94.15,17.447,111623.21,1778.383,9.863,31.14,11.48,1326.59,0.208,78.55,73.41,REL_2025Q1
2082-10,CITY00000766,122.0,117.29,101.67,96.19,124.84,120.96,169.85,22.295,44020.26,459.04,8.089,56.9,3.52,1148.51,0.3427,126.25,120.42,REL_2020Q2
2082-11,CITY00000767,132.2,117.51,93.68,120.36,95.93,143.7,106.66,18.361,55885.03,379.869,9.637,17.23,12.72,1121.14,0.7702,109.1,116.52,REL_2022Q3
2082-12,CITY00000768,97.38,105.38,69.09,89.74,87.9,88.14,107.46,5.806,106009.12,1408.347,15.912,53.11,2.28,474.76,0.2373,100.16,95.2,REL_2025Q3
2083-01,CITY00000769,184.08,149.99,141.45,169.94,118.93,193.22,178.94,23.666,109410.66,518.979,2.615,39.2,14.78,188.23,0.7353,182.78,199.06,REL_2019Q3
2083-02,CITY00000770,171.37,158.59,155.77,117.41,126.75,170.37,170.58,10.433,96324.62,377.571,2.689,24.64,18.52,1198.75,0.6906,151.08,160.02,REL_2023Q2
2083-03,CITY00000771,96.87,90.04,86.29,73.73,93.09,80.63,101.14,9.119,28697.81,316.954,10.692,30.05,22.51,393.55,0.6974,82.78,78.72,REL_2024Q2
2083-04,CITY00000772,188.06,169.6,162.11,131.49,142.41,203.21,174.0,15.837,133024.79,557.542,9.645,44.22,8.27,579.68,0.1708,154.03,214.12,REL_2023Q1
2083-05,CITY00000773,167.5,147.55,153.01,163.29,130.2,179.58,185.17,17.064,121789.06,661.887,0.061,32.3,16.65,1451.65,0.5614,163.65,151.32,REL_2020Q3
2083-06,CITY00000774,134.72,119.63,121.15,81.77,93.62,149.58,183.57,3.75,24106.04,194.435,1.567,59.67,11.62,1285.85,0.8068,145.84,136.71,REL_2020Q2
2083-07,CITY00000775,99.02,84.89,65.59,103.88,104.01,98.7,129.19,10.225,84614.8,945.5,-0.213,16.18,4.18,1081.07,0.5648,98.93,97.35,REL_2020Q4
2083-08,CITY00000776,197.61,178.32,137.4,209.55,159.53,182.25,197.04,19.268,53316.74,306.472,16.571,34.91,1.1,413.63,0.7195,193.08,226.15,REL_2023Q1
2083-09,CITY00000777,156.38,184.53,145.8,90.25,116.69,112.88,221.65,7.198,42738.62,373.755,17.478,28.0,8.51,398.19,0.2275,137.35,150.12,REL_2019Q2
2083-10,CITY00000778,183.69,189.67,164.94,186.89,188.51,182.24,214.79,14.964,74588.0,320.976,-1.112,38.0,18.9,657.12,0.6916,191.91,204.07,REL_2019Q1
2083-11,CITY00000779,179.48,162.79,138.74,205.14,138.92,166.88,225.75,8.675,94109.31,693.788,17.848,59.85,7.12,725.45,0.0858,149.94,158.93,REL_2024Q4
2083-12,CITY00000780,159.23,144.56,123.39,145.56,170.56,160.45,197.27,6.087,76577.82,401.335,-1.863,16.72,4.45,375.27,0.3365,129.5,167.3,REL_2019Q3
2084-01,CITY00000781,160.68,143.86,130.23,92.88,111.79,160.85,189.75,15.162,129776.11,524.854,1.24,10.32,4.34,746.04,0.1444,144.1,164.7,REL_2024Q2
