econ_prices_pricing_month,econ_prices_cpi_item_code,econ_prices_cpi_area_code,econ_prices_cpi_index_level,econ_prices_cpi_monthly_change_pct,econ_prices_cpi_12mo_change_pct,econ_prices_ppi_commodity_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_shelter_cost_index,econ_prices_food_at_home_index,econ_prices_food_away_index,econ_prices_medical_care_index,econ_prices_transportation_index,econ_prices_core_cpi_ex_food_energy,econ_prices_seasonal_adjustment_flag,econ_prices_base_period_reference,econ_prices_imputed_value_flag,econ_prices_outlier_detection_score,econ_prices_publication_series
2046-03,CPIITEM000495,MIA,172.32,-0.41,1.2,PPICOM000495,136.18,341.72,285.7,199.54,235.89,298.57,247.89,143.12,0,2017_100,0,0.7755,CPI_W
2046-04,CPIITEM000496,US,182.91,0.33,-0.82,PPICOM000496,132.38,145.5,196.56,199.9,305.7,222.89,204.61,236.0,1,2017_100,0,0.7387,PPI_FD_ID
2046-05,CPIITEM000497,MIDWEST,219.11,0.57,2.02,PPICOM000497,214.52,121.74,121.56,219.82,266.5,166.1,302.04,185.0,0,2017_100,0,0.1603,CPI_RS
2046-06,CPIITEM000498,CHI,267.19,0.19,-0.72,PPICOM000498,175.43,143.35,193.13,188.56,150.33,117.5,188.48,140.84,1,2017_100,0,0.7875,PPI_FD_ID
2046-07,CPIITEM000499,LA,265.24,0.21,-1.64,PPICOM000499,229.98,181.42,278.15,154.32,300.46,293.01,138.94,239.49,0,1982_84_100,0,0.4978,CPI_W
2046-08,CPIITEM000500,NYC,237.75,0.04,-0.6,PPICOM000500,263.75,333.63,306.51,280.81,97.09,254.14,98.9,144.88,0,2017_100,0,0.8213,CPI_RS
2046-09,CPIITEM000501,MIDWEST,137.2,0.92,0.49,PPICOM000501,88.28,87.89,131.02,193.26,100.38,250.8,81.5,101.68,1,2017_100,0,0.7207,PPI_COM
2046-10,CPIITEM000502,SEA,137.22,1.08,2.35,PPICOM000502,153.2,123.84,234.71,115.92,140.58,111.53,247.17,164.47,1,1982_84_100,0,0.6277,CPI_U
2046-11,CPIITEM000503,MIDWEST,266.51,0.11,-0.01,PPICOM000503,195.38,226.41,229.17,260.75,227.4,139.98,124.14,229.51,0,1999_100,0,0.8597,CPI_U
2046-12,CPIITEM000504,SOUTH,163.96,0.53,2.87,PPICOM000504,87.11,130.32,133.57,106.69,313.95,160.4,79.15,278.46,0,1982_84_100,0,0.4845,CPI_U
2047-01,CPIITEM000505,WEST,104.3,0.13,7.91,PPICOM000505,196.86,191.31,170.86,123.3,135.14,262.69,233.32,131.56,0,2017_100,0,0.0268,CPI_EXSHEL
2047-02,CPIITEM000506,CHI,178.28,-0.29,2.71,PPICOM000506,176.78,105.76,246.79,138.29,103.79,100.99,199.36,249.69,0,1999_100,0,0.3636,CPI_RS
2047-03,CPIITEM000507,WEST,274.55,-0.78,5.51,PPICOM000507,103.99,289.57,214.22,122.55,173.08,240.2,178.86,270.25,0,2017_100,0,0.9363,PPI_FD_ID
2047-04,CPIITEM000508,LA,215.93,0.32,-1.31,PPICOM000508,183.33,334.25,127.52,96.42,129.97,196.09,294.24,102.41,0,2017_100,0,0.4041,CPI_W
2047-05,CPIITEM000509,MIDWEST,189.06,0.79,1.63,PPICOM000509,226.84,303.16,112.28,91.25,250.38,132.58,206.11,250.74,1,1982_84_100,0,0.6556,PPI_COM
2047-06,CPIITEM000510,MIA,157.24,-0.37,8.9,PPICOM000510,247.78,98.59,171.18,121.3,310.61,114.12,301.93,169.29,0,2017_100,0,0.3068,CPI_U
2047-07,CPIITEM000511,NORTHEAST,115.54,1.06,3.06,PPICOM000511,122.07,297.79,190.73,232.32,185.12,254.43,164.81,302.66,0,1999_100,0,0.6012,CPI_U
2047-08,CPIITEM000512,NYC,271.57,0.61,3.33,PPICOM000512,202.66,116.22,306.54,193.76,261.28,268.9,279.5,198.78,0,2017_100,0,0.4738,CPI_U
2047-09,CPIITEM000513,US,216.89,-0.35,3.48,PPICOM000513,94.48,281.76,277.97,273.94,259.88,136.41,245.71,299.78,1,1999_100,1,0.3146,CPI_U
2047-10,CPIITEM000514,CHI,304.82,-0.42,-1.09,PPICOM000514,210.14,322.11,324.11,126.73,122.17,274.43,223.71,255.58,0,1982_84_100,0,0.7853,PPI_FD_ID
2047-11,CPIITEM000515,CHI,239.94,-0.3,6.56,PPICOM000515,251.26,120.77,224.67,239.03,92.54,251.14,72.81,186.2,1,2017_100,0,0.0083,CPI_RS
2047-12,CPIITEM000516,LA,93.66,-0.64,1.45,PPICOM000516,240.48,309.88,130.48,100.43,177.08,147.63,261.76,218.36,1,1982_84_100,0,0.4924,PPI_FD_ID
2048-01,CPIITEM000517,SOUTH,228.89,0.06,2.1,PPICOM000517,143.63,341.61,208.64,300.02,279.84,141.07,262.42,280.01,1,2017_100,0,0.2595,CPI_EXSHEL
2048-02,CPIITEM000518,DAL,251.57,-0.5,5.83,PPICOM000518,107.67,321.51,149.22,222.03,329.58,148.36,106.28,181.38,0,1982_84_100,0,0.1001,PPI_COM
2048-03,CPIITEM000519,MIDWEST,107.28,-0.38,-1.55,PPICOM000519,235.16,314.14,271.22,134.53,137.26,262.44,272.0,129.41,1,1982_84_100,0,0.1456,CPI_W
2048-04,CPIITEM000520,NORTHEAST,135.99,0.03,0.35,PPICOM000520,202.6,166.52,237.75,257.36,133.69,305.17,183.39,195.99,1,2017_100,0,0.5367,PPI_COM
2048-05,CPIITEM000521,WEST,128.14,0.62,5.71,PPICOM000521,231.79,349.82,214.31,160.52,130.93,154.63,178.92,192.4,1,1982_84_100,0,0.5763,PPI_COM
2048-06,CPIITEM000522,LA,243.74,0.57,3.01,PPICOM000522,221.63,114.02,107.9,247.56,256.51,130.49,309.92,186.83,0,1999_100,0,0.4443,CPI_U
2048-07,CPIITEM000523,CHI,159.32,1.55,4.48,PPICOM000523,111.4,136.03,231.37,319.57,332.09,286.97,136.42,292.34,1,1982_84_100,0,0.5659,PPI_COM
2048-08,CPIITEM000524,MIA,229.79,0.08,1.32,PPICOM000524,80.41,74.09,319.57,232.52,189.19,139.68,91.16,144.15,1,1982_84_100,0,0.9965,CPI_U
2048-09,CPIITEM000525,CHI,260.27,0.83,0.41,PPICOM000525,108.34,208.81,171.67,90.58,251.36,180.16,101.86,100.72,0,1999_100,0,0.2596,PPI_COM
2048-10,CPIITEM000526,CHI,292.18,0.18,6.53,PPICOM000526,171.62,154.86,130.75,130.04,96.8,295.05,263.85,268.25,1,1999_100,0,0.7984,CPI_W
2048-11,CPIITEM000527,DAL,205.28,0.17,4.31,PPICOM000527,280.91,79.34,132.42,121.65,228.77,218.9,253.28,190.5,0,1999_100,0,0.8762,CPI_U
2048-12,CPIITEM000528,CHI,275.74,-0.03,7.56,PPICOM000528,177.46,64.46,118.6,239.89,195.23,200.26,115.21,288.03,0,1982_84_100,0,0.2752,CPI_W
2049-01,CPIITEM000529,US,271.09,-0.25,4.78,PPICOM000529,244.28,274.05,138.98,156.75,337.64,153.03,156.42,233.44,0,1982_84_100,0,0.74,PPI_COM
2049-02,CPIITEM000530,LA,178.82,0.22,-1.67,PPICOM000530,197.03,280.2,212.99,120.88,219.95,267.27,96.93,187.77,0,1999_100,0,0.697,PPI_FD_ID
2049-03,CPIITEM000531,WEST,253.18,1.18,0.49,PPICOM000531,284.1,206.84,178.13,160.79,196.06,118.27,211.24,250.23,0,1999_100,0,0.7724,PPI_FD_ID
2049-04,CPIITEM000532,SOUTH,139.19,-0.1,-1.95,PPICOM000532,270.59,333.56,298.86,291.97,113.65,158.77,96.03,283.39,1,1999_100,0,0.2111,CPI_W
2049-05,CPIITEM000533,US,123.63,0.65,7.11,PPICOM000533,95.88,192.63,322.74,89.14,196.76,157.95,263.24,251.91,0,1982_84_100,0,0.6592,CPI_EXSHEL
2049-06,CPIITEM000534,CHI,141.92,0.39,4.61,PPICOM000534,138.13,172.46,258.82,130.06,153.84,126.36,268.45,177.31,1,1982_84_100,0,0.5281,PPI_FD_ID
2049-07,CPIITEM000535,DAL,216.29,0.12,7.89,PPICOM000535,116.29,279.75,268.71,194.32,112.19,145.82,191.66,268.38,1,1982_84_100,1,0.0742,PPI_FD_ID
2049-08,CPIITEM000536,LA,192.81,-0.17,6.0,PPICOM000536,150.45,158.49,209.62,163.87,300.27,261.01,255.89,194.93,0,1999_100,0,0.684,PPI_FD_ID
2049-09,CPIITEM000537,MIDWEST,178.49,0.41,1.04,PPICOM000537,274.48,242.18,127.85,148.66,120.16,248.39,266.4,110.92,1,1999_100,0,0.13,CPI_RS
2049-10,CPIITEM000538,NORTHEAST,266.71,0.35,6.08,PPICOM000538,88.72,194.96,239.87,157.61,195.62,145.9,115.27,128.3,0,1999_100,0,0.7422,CPI_W
2049-11,CPIITEM000539,US,136.53,0.58,8.81,PPICOM000539,207.24,213.58,251.78,118.64,298.81,95.68,258.06,161.28,0,1999_100,1,0.5668,CPI_EXSHEL
2049-12,CPIITEM000540,SOUTH,295.87,0.96,3.18,PPICOM000540,173.2,74.24,198.97,139.75,259.14,235.22,78.91,178.77,1,1982_84_100,0,0.6129,PPI_FD_ID
2050-01,CPIITEM000541,LA,266.74,0.37,4.11,PPICOM000541,109.64,297.3,143.29,249.36,156.71,171.4,308.28,282.01,0,2017_100,0,0.619,CPI_RS
2050-02,CPIITEM000542,MIA,199.28,0.28,5.91,PPICOM000542,114.04,168.3,118.99,120.54,240.36,163.4,221.82,297.08,1,1982_84_100,0,0.6422,CPI_EXSHEL
2050-03,CPIITEM000543,US,156.08,0.21,-2.44,PPICOM000543,86.1,181.87,95.19,294.71,263.68,279.99,304.86,298.6,1,1999_100,0,0.1043,CPI_W
2050-04,CPIITEM000544,NYC,134.95,0.58,1.15,PPICOM000544,183.03,248.21,328.09,305.96,291.14,297.23,161.19,276.31,1,1999_100,0,0.1693,CPI_W
2050-05,CPIITEM000545,MIDWEST,183.5,0.12,7.28,PPICOM000545,96.49,205.89,186.61,88.77,282.1,122.51,156.28,104.92,0,1999_100,0,0.9264,PPI_FD_ID
2050-06,CPIITEM000546,MIA,230.57,-0.08,0.28,PPICOM000546,117.91,153.25,180.19,271.06,262.73,99.28,136.76,270.57,1,1982_84_100,0,0.6307,PPI_FD_ID
2050-07,CPIITEM000547,CHI,111.96,-0.2,6.83,PPICOM000547,280.37,67.69,223.6,141.0,277.24,121.89,114.49,248.13,0,1999_100,0,0.7763,CPI_EXSHEL
2050-08,CPIITEM000548,SEA,145.37,-0.2,3.05,PPICOM000548,281.55,323.06,246.03,236.6,128.14,159.47,240.48,264.49,1,1982_84_100,1,0.8369,PPI_COM
2050-09,CPIITEM000549,SOUTH,311.65,0.75,-2.23,PPICOM000549,230.67,98.98,294.33,149.55,109.01,151.25,106.22,267.32,0,1982_84_100,0,0.5319,CPI_RS
2050-10,CPIITEM000550,US,203.36,-0.11,-1.62,PPICOM000550,200.86,128.87,317.74,262.95,295.84,183.62,90.46,242.6,0,1982_84_100,0,0.7747,CPI_RS
2050-11,CPIITEM000551,US,138.31,-0.28,8.07,PPICOM000551,94.56,217.66,274.12,297.36,176.69,181.53,154.89,160.46,0,1999_100,0,0.7704,CPI_U
2050-12,CPIITEM000552,SOUTH,251.77,0.11,2.28,PPICOM000552,184.12,238.24,311.49,117.41,275.69,299.47,269.71,138.61,1,1999_100,0,0.4283,CPI_RS
2051-01,CPIITEM000553,WEST,284.7,0.53,2.51,PPICOM000553,253.44,346.59,91.34,178.78,161.98,119.47,108.65,90.53,1,1999_100,0,0.1548,CPI_U
2051-02,CPIITEM000554,LA,205.15,0.51,8.39,PPICOM000554,193.35,179.98,218.85,311.53,331.29,254.96,131.09,245.93,0,1999_100,0,0.4172,CPI_EXSHEL
2051-03,CPIITEM000555,US,299.56,-0.13,5.46,PPICOM000555,213.69,212.67,270.37,274.47,275.36,156.34,120.29,154.05,1,1982_84_100,0,0.8497,CPI_W
2051-04,CPIITEM000556,MIDWEST,224.83,0.07,2.39,PPICOM000556,235.7,189.03,88.52,134.77,189.34,296.49,298.83,184.46,0,1982_84_100,0,0.2767,CPI_EXSHEL
2051-05,CPIITEM000557,CHI,285.52,-0.26,6.69,PPICOM000557,153.97,281.36,220.32,85.66,260.63,275.06,113.71,302.47,0,1982_84_100,1,0.9175,PPI_FD_ID
2051-06,CPIITEM000558,US,314.66,0.11,7.68,PPICOM000558,203.2,329.26,288.47,186.51,188.79,301.99,70.22,176.48,1,1982_84_100,0,0.7343,CPI_EXSHEL
2051-07,CPIITEM000559,NYC,252.7,-0.1,7.44,PPICOM000559,90.96,88.99,185.54,102.68,116.78,167.56,110.92,97.35,0,1982_84_100,0,0.2355,CPI_EXSHEL
2051-08,CPIITEM000560,US,268.35,0.2,2.77,PPICOM000560,112.46,73.44,268.24,147.85,98.56,202.05,243.2,156.53,1,1982_84_100,0,0.8969,CPI_U
2051-09,CPIITEM000561,CHI,178.2,0.41,8.07,PPICOM000561,164.74,98.48,299.05,193.32,177.25,132.09,89.32,239.98,1,1982_84_100,0,0.1591,PPI_FD_ID
2051-10,CPIITEM000562,SEA,256.93,-0.2,6.19,PPICOM000562,129.13,256.02,164.92,301.47,205.36,111.57,172.14,208.68,0,2017_100,0,0.4334,CPI_RS
2051-11,CPIITEM000563,SEA,216.82,-0.07,5.7,PPICOM000563,283.72,107.62,249.13,313.06,327.98,268.82,249.11,164.85,1,2017_100,0,0.0167,CPI_W
2051-12,CPIITEM000564,NORTHEAST,211.58,0.29,0.05,PPICOM000564,154.95,120.67,138.31,116.17,162.94,289.27,225.12,129.67,1,2017_100,0,0.8612,CPI_EXSHEL
2052-01,CPIITEM000565,LA,258.88,0.45,2.27,PPICOM000565,153.93,327.0,87.9,154.69,261.28,101.83,125.07,263.05,0,1999_100,0,0.1602,PPI_COM
2052-02,CPIITEM000566,SEA,259.92,-0.08,7.86,PPICOM000566,212.1,196.11,239.25,165.03,262.48,225.23,250.22,192.99,0,1982_84_100,0,0.6585,CPI_EXSHEL
2052-03,CPIITEM000567,SOUTH,245.91,-0.31,-0.22,PPICOM000567,236.6,67.71,308.63,312.02,124.36,212.81,165.57,131.14,0,1999_100,0,0.0997,CPI_RS
2052-04,CPIITEM000568,MIDWEST,228.55,-0.33,7.14,PPICOM000568,179.43,305.87,147.55,279.69,225.25,258.13,275.57,129.63,0,1982_84_100,0,0.6896,PPI_FD_ID
2052-05,CPIITEM000569,NORTHEAST,156.08,0.43,1.39,PPICOM000569,193.65,80.5,106.71,302.57,103.54,167.53,183.78,139.94,1,2017_100,0,0.5264,PPI_FD_ID
2052-06,CPIITEM000570,US,111.54,-0.0,2.74,PPICOM000570,197.79,281.51,311.47,246.47,135.68,285.26,160.3,133.31,0,2017_100,0,0.5612,CPI_EXSHEL
2052-07,CPIITEM000571,SEA,252.85,-0.24,3.65,PPICOM000571,267.15,274.89,92.21,253.9,291.43,299.78,184.54,222.0,1,1982_84_100,0,0.0508,CPI_RS
2052-08,CPIITEM000572,WEST,179.51,-0.12,3.12,PPICOM000572,201.44,318.0,97.33,257.74,217.36,220.24,191.09,149.23,1,1999_100,0,0.7313,CPI_RS
2052-09,CPIITEM000573,NYC,314.09,0.26,4.06,PPICOM000573,278.52,260.72,304.09,181.22,205.36,287.12,80.51,194.12,1,1999_100,0,0.9123,CPI_W
2052-10,CPIITEM000574,MIDWEST,302.09,0.11,1.17,PPICOM000574,141.79,205.98,266.04,104.82,197.7,181.28,264.03,132.14,0,1982_84_100,0,0.3386,PPI_FD_ID
2052-11,CPIITEM000575,NORTHEAST,188.92,0.1,-2.04,PPICOM000575,223.21,173.47,167.0,274.99,291.52,283.41,225.1,220.14,0,2017_100,0,0.3524,PPI_COM
2052-12,CPIITEM000576,NYC,192.83,0.71,1.34,PPICOM000576,146.84,293.49,97.42,284.66,268.77,248.53,135.36,228.06,1,1999_100,0,0.5494,CPI_W
2053-01,CPIITEM000577,NYC,91.39,0.65,8.14,PPICOM000577,234.55,100.97,236.25,208.17,238.14,252.02,113.94,257.97,1,2017_100,0,0.5941,CPI_W
2053-02,CPIITEM000578,LA,119.67,0.46,5.5,PPICOM000578,164.56,284.57,212.76,120.53,179.03,280.37,82.92,175.91,0,2017_100,0,0.8001,PPI_COM
2053-03,CPIITEM000579,CHI,126.02,0.63,1.07,PPICOM000579,193.09,269.1,144.21,308.65,297.99,146.02,260.1,151.89,0,1999_100,0,0.2822,PPI_COM
2053-04,CPIITEM000580,CHI,313.31,0.26,-0.05,PPICOM000580,261.87,297.3,260.37,153.94,134.11,96.09,109.42,156.51,1,1999_100,0,0.2763,CPI_RS
2053-05,CPIITEM000581,SOUTH,193.76,-0.2,1.97,PPICOM000581,268.99,283.47,186.22,284.22,203.78,124.72,302.98,293.05,1,1999_100,0,0.4287,PPI_COM
2053-06,CPIITEM000582,CHI,224.01,0.79,-1.05,PPICOM000582,80.11,245.92,168.62,104.49,159.99,283.07,294.24,221.18,1,1999_100,0,0.3404,CPI_EXSHEL
2053-07,CPIITEM000583,LA,285.83,-0.13,2.88,PPICOM000583,235.63,283.41,184.31,232.85,161.31,164.5,130.44,241.17,1,2017_100,0,0.3583,PPI_FD_ID
2053-08,CPIITEM000584,MIDWEST,174.32,-0.51,-1.9,PPICOM000584,182.18,210.4,93.42,189.2,335.61,170.81,169.5,222.21,0,2017_100,0,0.5976,PPI_FD_ID
2053-09,CPIITEM000585,SEA,317.68,-0.22,-0.66,PPICOM000585,177.07,126.36,262.88,207.22,187.87,125.93,105.65,199.74,0,2017_100,0,0.9711,CPI_U
2053-10,CPIITEM000586,SEA,162.11,0.75,4.04,PPICOM000586,111.09,260.03,121.35,105.83,217.29,202.14,77.63,221.21,1,1982_84_100,0,0.1869,PPI_FD_ID
2053-11,CPIITEM000587,LA,111.51,0.33,-0.27,PPICOM000587,159.81,294.46,293.46,143.43,114.39,118.98,309.83,185.59,0,2017_100,0,0.1764,CPI_EXSHEL
2053-12,CPIITEM000588,US,279.43,0.96,-2.25,PPICOM000588,235.59,121.72,201.1,100.22,220.29,119.95,117.95,265.65,0,1982_84_100,0,0.6416,CPI_EXSHEL
2054-01,CPIITEM000589,SOUTH,216.95,0.05,8.47,PPICOM000589,264.05,334.16,244.92,306.58,268.49,225.69,225.45,124.83,0,1982_84_100,1,0.8029,PPI_COM
2054-02,CPIITEM000590,SEA,157.67,0.97,1.53,PPICOM000590,138.55,192.87,166.22,277.33,144.34,219.03,103.39,111.19,1,1982_84_100,0,0.7019,CPI_U
2054-03,CPIITEM000591,MIDWEST,308.83,0.02,1.05,PPICOM000591,110.79,198.42,85.8,138.76,93.95,163.49,84.23,115.84,1,2017_100,1,0.759,CPI_EXSHEL
2054-04,CPIITEM000592,US,179.76,0.55,7.66,PPICOM000592,268.65,98.8,265.4,217.68,140.25,161.26,95.96,281.06,1,1982_84_100,0,0.5292,CPI_U
2054-05,CPIITEM000593,SOUTH,191.6,-0.58,7.66,PPICOM000593,191.15,308.18,262.71,170.89,289.7,238.38,300.22,172.02,0,2017_100,1,0.2176,CPI_U
2054-06,CPIITEM000594,DAL,228.52,-0.87,8.24,PPICOM000594,282.01,123.14,113.88,178.97,144.95,206.43,250.17,135.1,1,1982_84_100,0,0.6732,CPI_U
2054-07,CPIITEM000595,NYC,179.32,-0.69,3.6,PPICOM000595,225.77,242.04,214.61,129.21,286.25,240.85,124.04,166.62,0,1999_100,0,0.3195,CPI_EXSHEL
2054-08,CPIITEM000596,MIDWEST,295.73,0.32,6.67,PPICOM000596,279.68,205.09,210.48,241.11,308.36,274.62,253.06,265.31,0,2017_100,1,0.1677,CPI_EXSHEL
2054-09,CPIITEM000597,NYC,231.88,0.6,8.7,PPICOM000597,126.79,287.46,298.73,251.84,283.9,166.96,168.31,159.92,0,1999_100,0,0.529,PPI_COM
2054-10,CPIITEM000598,SOUTH,110.51,0.48,1.9,PPICOM000598,91.63,201.39,293.36,242.48,260.61,302.62,176.66,152.68,1,1982_84_100,0,0.1613,PPI_FD_ID
2054-11,CPIITEM000599,MIDWEST,95.07,0.29,6.68,PPICOM000599,173.49,149.98,247.15,166.92,134.44,147.31,287.58,162.77,1,1982_84_100,0,0.739,PPI_FD_ID
2054-12,CPIITEM000600,MIA,192.05,0.71,-1.24,PPICOM000600,264.78,162.54,293.93,288.29,176.68,299.14,95.76,305.02,1,1999_100,0,0.0887,PPI_COM
2055-01,CPIITEM000601,NYC,300.85,-0.35,4.68,PPICOM000601,188.67,100.3,206.24,318.22,175.17,134.11,261.06,115.54,0,1999_100,0,0.5766,CPI_RS
2055-02,CPIITEM000602,SOUTH,206.4,0.24,1.48,PPICOM000602,153.69,178.56,227.0,292.94,128.85,158.05,198.88,144.96,1,1982_84_100,0,0.1948,CPI_W
2055-03,CPIITEM000603,LA,195.93,0.07,5.08,PPICOM000603,268.41,190.66,251.18,184.46,248.92,180.23,292.03,274.61,1,1999_100,0,0.1273,CPI_W
2055-04,CPIITEM000604,US,176.3,0.21,5.18,PPICOM000604,97.92,255.68,311.39,118.33,253.64,134.86,227.69,140.07,0,1999_100,0,0.1317,CPI_U
2055-05,CPIITEM000605,WEST,223.02,0.56,2.91,PPICOM000605,226.9,270.59,253.23,127.76,121.13,244.57,300.17,106.16,0,2017_100,1,0.4274,CPI_U
2055-06,CPIITEM000606,DAL,105.21,-0.8,3.43,PPICOM000606,131.34,213.08,248.56,259.0,304.63,171.41,122.85,91.36,0,1999_100,0,0.6231,PPI_COM
2055-07,CPIITEM000607,MIDWEST,180.67,0.38,3.03,PPICOM000607,89.15,280.82,220.98,148.24,289.48,207.98,268.33,247.87,0,2017_100,0,0.6661,CPI_RS
2055-08,CPIITEM000608,WEST,288.58,-0.23,-1.57,PPICOM000608,219.27,107.38,249.29,224.3,172.74,101.68,303.39,204.14,1,2017_100,0,0.0402,CPI_RS
2055-09,CPIITEM000609,LA,166.82,0.19,1.76,PPICOM000609,168.14,192.68,260.81,174.06,281.01,172.9,300.7,187.41,0,1982_84_100,0,0.6078,PPI_FD_ID
2055-10,CPIITEM000610,SOUTH,229.42,0.2,5.8,PPICOM000610,270.31,152.59,209.08,257.05,157.18,282.32,71.65,291.99,1,1999_100,0,0.8751,PPI_FD_ID
2055-11,CPIITEM000611,SOUTH,272.38,0.97,-1.21,PPICOM000611,289.52,104.53,204.66,232.14,128.24,179.32,80.68,173.31,1,1999_100,0,0.4562,CPI_U
2055-12,CPIITEM000612,US,213.74,0.45,-1.76,PPICOM000612,182.06,198.93,182.46,89.88,199.85,255.82,230.27,220.21,1,1999_100,0,0.454,CPI_U
2056-01,CPIITEM000613,DAL,235.1,0.38,4.77,PPICOM000613,110.93,145.33,291.23,219.36,252.3,150.59,267.22,246.2,1,2017_100,0,0.5669,PPI_FD_ID
2056-02,CPIITEM000614,NYC,315.81,0.75,6.0,PPICOM000614,220.43,271.65,250.93,229.61,102.47,242.64,161.31,230.61,0,1999_100,0,0.7318,PPI_FD_ID
2056-03,CPIITEM000615,NYC,229.73,-0.59,2.48,PPICOM000615,114.32,198.47,122.49,231.21,276.44,217.87,102.89,220.5,0,1999_100,0,0.8903,CPI_EXSHEL
2056-04,CPIITEM000616,DAL,137.09,0.58,-0.27,PPICOM000616,239.26,253.22,179.28,298.86,199.74,100.61,75.06,170.85,1,1999_100,0,0.1633,CPI_RS
2056-05,CPIITEM000617,SOUTH,278.58,0.6,3.73,PPICOM000617,192.61,208.62,315.6,279.37,139.03,188.87,228.02,250.06,1,1982_84_100,0,0.6498,CPI_W
2056-06,CPIITEM000618,NORTHEAST,298.49,0.34,5.16,PPICOM000618,93.15,201.16,300.74,167.37,136.18,155.94,155.35,271.41,0,1982_84_100,0,0.289,PPI_COM
2056-07,CPIITEM000619,SEA,155.03,0.67,4.99,PPICOM000619,97.8,224.16,223.03,249.07,312.29,212.17,94.5,268.07,0,1999_100,0,0.8188,PPI_FD_ID
2056-08,CPIITEM000620,MIA,110.99,-0.38,5.13,PPICOM000620,156.83,230.33,198.46,133.94,269.34,143.89,197.71,223.15,0,2017_100,0,0.8596,CPI_EXSHEL
2056-09,CPIITEM000621,NORTHEAST,288.71,-0.24,-1.9,PPICOM000621,146.77,347.68,268.9,148.31,201.99,151.04,299.0,209.43,1,1982_84_100,0,0.0298,CPI_W
2056-10,CPIITEM000622,NYC,280.13,-0.3,1.51,PPICOM000622,153.74,178.95,258.31,229.02,312.06,111.63,268.3,121.67,1,1982_84_100,0,0.5373,CPI_RS
2056-11,CPIITEM000623,CHI,143.84,0.43,4.96,PPICOM000623,234.01,312.88,278.45,303.23,153.99,175.02,239.84,98.31,0,1982_84_100,1,0.2874,CPI_RS
2056-12,CPIITEM000624,DAL,104.0,0.57,4.73,PPICOM000624,220.58,188.83,157.12,235.43,101.8,224.77,80.62,132.64,0,1999_100,0,0.2156,CPI_RS
2057-01,CPIITEM000625,MIA,136.96,-0.22,1.55,PPICOM000625,172.8,167.63,158.24,96.37,196.42,238.1,97.46,140.23,0,2017_100,0,0.9253,CPI_W
2057-02,CPIITEM000626,MIA,319.96,-0.23,5.29,PPICOM000626,107.15,174.42,310.1,234.53,240.69,213.92,134.84,244.58,0,2017_100,0,0.8089,CPI_EXSHEL
2057-03,CPIITEM000627,NYC,269.16,0.35,-0.64,PPICOM000627,202.23,113.47,282.17,140.81,270.94,273.99,73.67,90.75,1,1999_100,0,0.9978,CPI_RS
2057-04,CPIITEM000628,US,147.11,0.75,5.19,PPICOM000628,189.28,67.79,142.49,118.84,240.11,235.02,257.95,244.78,1,1982_84_100,0,0.7258,CPI_EXSHEL
2057-05,CPIITEM000629,MIDWEST,162.26,1.17,8.46,PPICOM000629,248.05,335.07,91.84,99.27,253.65,144.72,78.73,120.45,0,1982_84_100,0,0.154,CPI_EXSHEL
2057-06,CPIITEM000630,SOUTH,269.95,0.75,4.94,PPICOM000630,177.52,95.74,232.09,237.57,326.81,166.21,278.67,125.35,1,2017_100,1,0.809,CPI_RS
2057-07,CPIITEM000631,LA,265.77,0.35,2.17,PPICOM000631,285.99,223.25,300.61,180.27,323.36,234.51,301.42,95.8,1,2017_100,0,0.1523,CPI_EXSHEL
2057-08,CPIITEM000632,SEA,103.68,0.93,-1.18,PPICOM000632,196.94,139.18,109.52,306.2,222.93,227.82,171.25,277.1,0,1982_84_100,0,0.5756,PPI_COM
2057-09,CPIITEM000633,NYC,168.77,-0.32,-0.81,PPICOM000633,83.06,189.58,275.39,279.18,163.03,104.45,243.23,94.68,0,1982_84_100,0,0.6744,CPI_EXSHEL
2057-10,CPIITEM000634,NYC,224.36,0.66,8.54,PPICOM000634,121.09,208.63,82.62,254.01,281.97,271.11,269.54,275.44,0,2017_100,0,0.2142,CPI_W
2057-11,CPIITEM000635,MIDWEST,300.89,0.16,2.24,PPICOM000635,214.45,107.08,104.02,95.42,158.08,230.64,249.41,179.08,0,1999_100,0,0.0641,CPI_W
2057-12,CPIITEM000636,MIA,303.91,0.14,8.19,PPICOM000636,108.18,225.13,192.55,246.24,132.95,103.64,223.26,248.78,1,2017_100,0,0.3379,CPI_U
2058-01,CPIITEM000637,NYC,281.91,0.55,1.98,PPICOM000637,171.19,263.47,95.7,302.24,334.91,156.93,103.35,191.13,0,1982_84_100,0,0.3544,CPI_W
2058-02,CPIITEM000638,MIDWEST,315.56,-0.42,-1.0,PPICOM000638,121.94,332.04,270.45,161.85,171.7,189.86,117.72,253.54,0,1982_84_100,0,0.3775,PPI_COM
2058-03,CPIITEM000639,SOUTH,106.88,-0.22,2.42,PPICOM000639,105.2,244.26,209.16,298.55,211.88,148.5,303.27,298.32,0,1999_100,0,0.9272,CPI_U
2058-04,CPIITEM000640,WEST,291.94,-0.69,3.08,PPICOM000640,263.48,118.87,170.42,229.36,336.23,134.03,233.42,134.11,1,1982_84_100,1,0.2335,PPI_COM
