health_mental_survey_year,health_mental_behavioral_health_region,health_mental_serious_mental_illness_rate,health_mental_major_depressive_episode_rate,health_mental_anxiety_disorder_rate,health_mental_suicidal_ideation_rate,health_mental_suicide_mortality_rate,health_mental_opioid_overdose_rate,health_mental_alcohol_use_disorder_rate,health_mental_stimulant_use_disorder_rate,health_mental_treatment_gap_pct,health_mental_provider_shortage_area_flag,health_mental_telehealth_visit_share_pct,health_mental_crisis_line_call_volume,health_mental_involuntary_hold_rate,health_mental_naloxone_distribution_rate,health_mental_medication_assisted_treatment_rate,health_mental_recovery_support_participation,health_mental_homelessness_comorbidity_rate,health_mental_justice_involved_rate
2023,East,4.02,1.826,4.771,4.164,2.233,1.858,5.109,4.052,55.86,N,3.53,12932,6.69,384.19,46.84,49.47,27.89,2.18
2024,NorthEast,7.75,2.092,2.884,7.286,18.713,0.404,6.118,4.601,36.6,Y,20.36,17289,10.092,409.13,6.68,25.27,0.48,10.4
2021,South,2.149,7.845,13.564,2.683,30.491,4.462,3.413,3.423,14.69,N,65.65,17336,11.827,266.48,23.09,31.57,11.09,19.97
2020,NorthEast,7.472,13.248,5.843,7.654,29.857,3.144,5.582,4.904,49.94,N,9.54,4818,13.513,65.77,10.54,40.93,21.32,10.92
2018,NorthEast,0.294,14.573,2.572,1.884,19.428,0.045,1.782,4.933,42.49,Y,24.97,11712,10.853,87.85,18.34,57.52,29.69,6.94
2021,East,1.651,8.532,7.075,5.159,27.341,6.066,6.722,5.868,45.71,N,9.86,4857,11.289,54.12,57.86,40.25,0.27,5.04
2015,North,5.86,6.512,21.251,7.837,34.655,11.369,3.079,4.027,79.21,N,30.9,23337,14.541,149.26,36.37,74.1,24.76,3.44
2023,Central,2.349,6.355,13.616,1.682,27.409,2.972,8.008,1.373,71.52,N,26.28,4018,8.411,57.1,51.44,19.15,0.8,15.37
2018,East,5.011,2.282,11.134,6.256,22.691,5.315,1.24,7.277,45.55,N,43.65,3732,12.309,10.51,3.94,64.33,13.18,7.07
2015,West,0.321,8.565,15.207,6.332,24.066,3.091,8.525,0.677,90.93,N,42.13,20801,3.644,493.41,16.62,12.09,29.25,19.03
2016,NorthEast,4.109,13.961,9.326,5.603,9.12,5.305,9.599,3.979,18.97,N,38.62,5824,8.238,462.07,39.11,38.85,12.84,9.39
2019,North,7.976,5.443,9.48,6.43,34.1,0.709,0.725,5.582,38.48,Y,34.08,19429,5.657,243.98,45.92,33.71,16.51,0.55
2020,Central,6.509,4.559,10.001,8.253,7.82,11.417,9.907,0.017,83.3,Y,53.2,23203,6.942,43.14,3.77,0.39,9.89,19.54
2018,North,0.79,7.328,6.752,8.602,25.234,8.662,7.701,7.482,11.89,N,18.38,1165,7.002,335.4,8.65,52.57,17.43,15.97
2022,East,2.756,8.529,21.633,7.783,23.156,7.856,9.638,4.174,62.98,N,51.81,1687,1.504,325.89,25.16,14.06,10.75,17.34
2020,South,6.932,11.64,21.119,4.942,18.561,2.014,11.151,6.585,81.91,Y,20.61,18331,6.585,220.68,51.44,73.14,18.52,9.36
2024,West,7.081,2.326,5.078,1.449,22.442,3.972,4.505,1.491,83.0,Y,61.14,4953,13.564,76.2,36.18,50.94,7.28,16.85
2018,Central,7.046,5.298,16.774,5.479,1.632,6.61,0.64,2.934,89.5,Y,36.7,3697,13.25,84.74,32.74,24.84,4.57,1.92
2015,East,6.611,13.218,10.318,5.69,5.797,9.449,4.908,7.949,70.23,Y,34.31,13720,1.768,204.67,24.01,11.45,7.88,10.14
2016,Central,5.729,9.719,15.067,2.015,10.98,1.441,10.761,2.129,72.29,Y,11.43,22107,13.29,453.78,40.06,64.41,13.22,16.03
2024,NorthEast,7.601,10.874,21.737,3.613,16.776,8.332,9.647,5.866,60.36,N,57.26,4285,10.515,205.93,39.2,35.14,24.75,10.45
2018,West,3.947,13.446,9.372,3.614,22.298,0.655,9.699,1.422,79.86,N,27.44,7951,8.481,255.64,21.84,49.69,17.07,11.76
2016,East,4.45,12.165,12.971,5.779,7.125,10.276,1.104,5.242,70.78,N,71.72,1755,11.749,119.42,1.55,46.53,9.35,4.91
2018,South,1.959,9.495,9.531,1.517,34.401,7.765,3.305,5.4,55.46,Y,29.87,12893,6.456,364.93,27.62,25.83,23.85,18.89
2016,South,3.397,2.143,7.756,7.078,4.273,3.154,4.291,1.906,15.55,N,83.86,20785,5.012,290.4,40.76,22.28,11.51,8.53
2022,East,0.394,8.747,10.003,4.385,1.733,4.804,6.862,3.993,85.12,Y,8.42,3674,8.421,389.54,36.18,75.32,20.71,9.41
2015,North,4.341,6.001,14.203,0.148,2.949,3.739,7.81,5.629,64.37,N,32.11,19795,12.285,463.49,31.04,11.72,26.95,0.35
2017,NorthEast,0.183,14.504,14.444,2.587,7.183,1.952,3.503,4.093,15.72,N,65.6,3221,5.303,57.24,1.24,14.37,25.58,15.31
2025,South,4.371,10.402,16.115,6.151,9.213,6.631,1.663,2.708,28.86,Y,70.98,16845,11.961,62.75,6.63,5.67,28.61,13.16
2018,NorthEast,4.554,5.449,1.064,6.348,0.88,8.922,11.937,1.89,76.39,Y,71.84,436,8.725,192.8,33.6,12.15,21.62,17.33
2021,South,7.891,10.836,3.421,5.178,6.437,6.063,9.049,5.146,63.07,Y,9.16,17754,12.552,24.11,30.68,24.61,29.67,9.29
2020,South,3.336,14.226,1.723,4.8,3.564,10.271,9.621,4.088,45.58,Y,31.27,19097,4.503,134.54,30.18,13.12,1.3,3.72
2016,West,5.824,5.967,4.95,2.383,22.114,2.686,5.288,5.602,88.61,Y,60.58,290,6.07,185.64,30.61,36.46,17.13,19.82
2016,South,2.643,6.451,6.948,8.179,11.755,1.149,9.411,0.591,23.05,N,36.18,13634,10.825,422.41,14.33,18.74,11.87,0.32
2015,NorthEast,6.273,1.974,11.427,4.871,9.88,7.304,9.624,5.702,60.34,Y,68.28,17300,0.048,348.07,8.57,47.42,24.7,0.42
2022,Central,0.231,9.157,1.685,5.3,33.677,8.753,3.943,7.575,38.94,N,9.76,14990,0.12,417.28,9.06,38.97,27.73,14.72
2022,North,1.071,3.933,15.279,0.275,10.369,11.026,5.957,1.876,88.5,Y,12.09,15336,0.562,352.06,7.67,45.01,16.9,0.53
2015,West,2.79,12.628,7.845,0.662,1.095,7.178,3.277,4.936,76.51,N,27.9,24137,8.127,287.3,9.1,76.88,25.68,10.17
2023,West,3.196,2.551,9.434,2.331,13.552,1.365,4.804,1.619,46.4,Y,17.92,13622,11.308,408.3,53.06,70.68,13.32,8.82
2023,Central,2.152,8.204,11.844,5.119,31.9,5.716,2.944,0.803,88.19,Y,54.74,13949,4.992,173.76,58.82,64.37,19.82,8.11
2023,NorthEast,6.831,2.446,9.873,0.639,7.78,6.251,10.268,7.88,51.04,N,4.51,15973,8.664,369.37,39.25,22.7,22.07,1.03
2017,West,3.14,12.739,15.258,7.109,11.02,2.866,9.628,0.429,77.53,N,39.32,18084,10.493,371.8,32.84,74.15,13.65,8.04
2019,North,3.829,6.169,16.697,1.44,17.213,3.271,11.323,7.855,13.78,Y,13.06,21698,8.515,127.14,47.5,52.51,21.81,2.1
2019,NorthEast,5.91,1.324,9.771,4.05,11.643,11.352,8.759,6.053,25.1,Y,0.25,22518,10.482,280.83,23.81,15.94,2.85,3.99
2018,West,6.681,1.002,12.586,6.672,5.51,11.844,7.224,2.477,88.73,Y,27.04,18934,11.354,112.36,56.14,33.2,19.57,1.02
2017,West,5.485,10.275,7.465,2.372,12.414,8.545,9.869,1.351,86.19,N,35.26,18400,9.679,34.65,39.69,16.68,26.24,4.19
2018,North,7.258,11.556,14.525,3.69,24.634,7.243,10.535,6.417,53.64,N,10.07,958,3.471,173.24,48.72,75.82,3.57,18.64
2021,North,1.888,13.548,17.728,6.415,22.202,2.443,5.032,3.085,28.8,N,42.08,155,8.576,145.45,51.37,74.78,5.18,10.97
2023,North,4.376,10.064,21.529,3.433,16.998,3.712,7.437,7.802,37.14,Y,42.06,3914,3.416,129.69,40.06,8.29,1.66,16.12
2018,South,3.38,9.244,7.101,4.51,25.851,7.721,7.128,1.813,38.48,Y,24.94,1493,6.792,457.01,20.91,26.9,25.72,7.89
2024,South,3.478,2.104,19.37,4.1,23.752,9.756,10.397,3.616,19.84,N,53.58,23438,4.92,202.19,42.84,72.03,18.22,8.94
2016,South,6.5,12.364,18.699,3.241,15.024,7.747,7.355,4.363,12.43,Y,6.26,8191,8.352,330.61,47.33,30.7,8.82,14.73
2015,West,4.266,9.646,3.521,0.285,15.036,0.038,1.248,0.66,14.23,Y,46.9,22310,13.499,265.38,55.4,71.74,26.2,16.68
2016,Central,1.213,6.055,7.901,7.847,23.213,5.827,1.763,3.068,16.08,Y,65.71,15000,3.16,30.4,15.35,50.36,28.59,8.44
2019,North,2.407,10.033,20.688,1.578,32.801,8.879,0.969,3.708,39.66,Y,5.69,17135,1.25,474.73,28.26,26.03,4.1,2.4
2022,East,5.386,7.718,5.582,5.601,30.771,10.402,10.635,5.053,47.46,N,65.31,13094,5.582,164.96,16.31,1.37,26.97,7.53
2015,South,3.464,1.443,3.956,4.054,4.762,8.123,7.481,2.195,68.63,N,3.34,12718,9.089,367.15,3.22,61.21,15.25,15.55
2024,North,5.172,5.708,5.165,8.662,13.63,6.182,10.933,5.964,49.82,Y,63.04,8456,1.387,254.21,12.27,18.12,0.2,2.0
2022,NorthEast,7.103,13.867,4.62,4.009,27.341,5.552,3.731,6.183,70.62,Y,38.36,1591,7.009,342.64,9.11,45.4,21.06,18.81
2016,Central,1.635,5.35,15.749,0.994,22.329,9.688,2.258,4.783,70.87,N,9.53,1000,10.54,221.79,55.05,47.79,17.6,18.63
2016,NorthEast,0.947,7.127,2.84,0.846,26.418,9.635,10.867,0.632,38.74,N,30.42,1141,3.226,246.55,14.68,34.36,19.33,19.37
2022,Central,3.368,2.747,10.146,8.529,24.618,8.04,2.353,5.081,79.88,N,36.3,19888,6.301,21.13,44.82,18.58,17.07,9.81
2022,North,7.426,8.507,11.673,4.838,18.803,7.641,4.654,0.451,84.22,Y,63.29,3159,1.408,171.54,2.64,48.96,22.41,13.89
2020,Central,4.551,12.802,16.547,3.911,17.83,8.052,7.806,2.935,37.24,N,66.66,2324,9.187,235.42,9.9,25.7,19.41,11.89
2018,West,0.577,10.586,11.793,8.929,9.073,2.435,10.297,7.367,24.1,Y,18.79,22026,7.784,121.45,34.92,53.05,0.94,12.12
2019,West,5.34,13.54,0.818,4.605,32.541,8.849,7.518,3.813,67.97,Y,51.02,16673,1.362,470.75,32.93,25.74,25.8,5.86
2019,Central,3.339,12.158,11.223,7.882,10.372,4.467,6.55,7.989,34.86,Y,45.26,4490,2.726,358.94,23.41,28.25,1.19,10.39
2018,NorthEast,5.638,10.097,6.696,7.162,12.518,5.162,6.983,7.1,59.15,N,82.34,17112,1.615,46.43,20.4,37.17,21.35,13.15
2022,East,2.752,2.005,16.55,0.169,9.634,8.948,9.043,2.975,25.33,Y,16.68,20651,7.802,495.13,0.03,65.11,27.51,6.63
2022,Central,6.672,14.564,9.774,6.681,10.622,3.532,1.978,1.074,20.3,N,34.44,2833,7.274,258.59,9.81,13.35,0.9,3.06
2018,South,7.24,11.506,4.063,6.583,4.26,2.77,5.58,4.415,72.86,Y,20.45,12907,0.734,474.1,45.78,68.28,21.84,14.08
2024,NorthEast,0.233,7.457,19.561,1.136,24.25,3.973,9.919,7.371,15.63,Y,61.64,3910,4.825,419.65,59.51,27.16,11.38,5.27
2016,South,5.556,14.438,11.693,5.04,10.949,3.747,5.318,1.531,75.82,Y,22.95,18282,7.868,73.3,24.1,6.57,14.81,16.58
2017,West,7.525,7.576,5.25,7.907,22.255,5.132,5.602,6.719,43.66,Y,53.66,5063,10.491,133.45,50.88,2.45,26.27,18.99
2018,NorthEast,6.3,10.518,10.661,4.996,34.445,4.989,11.394,1.236,28.45,N,12.46,7647,14.491,205.75,28.03,66.17,23.74,14.52
2025,North,4.977,12.693,0.521,6.766,33.495,3.91,0.559,3.206,90.63,Y,70.52,21308,10.512,451.77,58.21,39.11,1.97,10.35
2020,North,5.009,4.979,16.327,3.995,19.992,10.785,5.879,1.755,57.23,Y,45.93,23592,0.219,114.77,43.09,71.86,12.43,7.52
2022,NorthEast,1.549,4.826,2.064,2.483,6.187,11.794,11.653,3.662,24.8,Y,41.99,2669,6.071,44.11,29.59,72.19,3.79,18.08
2019,Central,3.547,2.109,19.73,3.745,13.996,0.242,10.405,7.323,84.33,N,6.29,7338,2.919,389.67,10.59,0.17,1.28,1.35
2019,West,4.003,2.037,21.14,8.554,22.835,11.497,7.326,3.334,17.31,N,56.27,10636,10.548,469.59,43.36,2.59,29.82,19.62
2025,West,0.709,7.271,17.805,0.529,32.195,11.975,7.134,1.48,37.7,N,19.78,8588,9.087,252.76,42.86,41.67,11.03,17.39
2023,Central,5.521,9.104,2.2,7.302,27.232,0.07,9.917,2.382,75.48,N,6.77,1538,11.752,427.31,5.9,37.16,29.59,3.47
2025,South,6.332,11.701,8.239,3.94,16.085,10.362,5.29,4.182,14.64,Y,40.98,14682,1.024,269.22,34.27,50.26,20.83,19.77
2015,North,1.593,2.25,16.244,7.153,30.266,9.358,1.914,6.228,47.0,Y,57.08,6144,8.698,299.97,31.76,64.94,21.74,5.39
2016,North,7.978,8.036,9.789,6.246,9.854,7.77,1.385,3.73,59.55,Y,83.46,21660,8.863,249.09,21.92,77.46,16.37,14.42
2024,NorthEast,3.89,0.619,13.812,8.36,29.886,1.441,9.149,6.558,65.91,N,58.17,3632,7.305,79.35,3.29,63.61,1.84,15.0
2022,North,2.406,14.344,21.871,8.103,3.882,5.08,10.643,3.497,44.47,N,42.7,22266,8.142,254.39,12.8,62.9,15.59,10.26
2017,East,6.724,9.781,12.241,4.586,21.674,7.745,5.316,3.357,43.9,N,40.85,3403,6.216,74.11,50.78,79.89,26.88,14.26
2016,South,1.277,7.659,21.12,2.386,24.453,11.67,6.167,3.17,83.04,N,0.87,17123,14.334,433.97,24.3,62.75,23.6,10.43
2017,South,5.047,14.396,20.23,4.368,27.787,8.976,5.111,4.949,24.2,N,22.23,17266,3.837,468.08,57.42,67.33,18.54,2.22
2025,South,1.998,5.134,0.871,3.856,1.368,2.461,5.414,5.445,55.22,N,7.2,7141,7.559,107.3,6.03,41.91,12.19,4.5
2016,Central,7.546,13.463,2.107,8.202,3.399,8.746,10.16,1.032,13.01,Y,45.55,22977,9.522,261.4,8.82,69.06,20.34,9.12
2015,Central,2.602,4.664,4.266,7.033,9.605,0.355,6.134,4.267,14.96,Y,76.63,14218,8.28,476.0,45.83,68.63,17.62,0.68
2025,East,0.17,2.426,2.498,4.678,7.832,0.123,6.79,1.587,36.7,N,24.01,17699,14.573,229.03,37.1,30.02,12.57,11.54
2024,Central,7.042,12.236,8.224,7.079,14.643,6.832,9.171,3.218,62.09,N,59.28,18329,0.856,311.59,47.72,40.36,11.65,4.49
2023,North,5.104,13.675,14.227,0.34,26.745,0.201,5.453,6.852,69.72,Y,6.27,19355,8.705,174.22,16.45,53.02,27.81,16.29
2017,Central,0.665,7.286,9.123,2.821,32.838,5.931,5.561,3.134,85.75,Y,71.03,2641,2.483,266.58,7.1,1.54,6.05,17.76
2025,NorthEast,6.491,2.098,21.189,5.116,10.394,1.518,8.192,1.701,90.33,Y,68.46,11221,4.906,93.18,28.3,48.07,12.93,7.86
2022,West,7.748,5.237,6.417,1.645,13.307,8.893,4.412,1.383,91.62,Y,48.78,4782,1.524,121.34,17.17,75.04,23.28,5.51
2025,South,7.795,13.659,13.12,8.974,15.705,11.038,9.107,0.47,59.27,Y,7.13,11216,12.479,178.77,55.79,23.55,12.0,16.46
2022,NorthEast,5.402,2.668,1.744,2.393,22.471,10.654,2.313,0.15,15.11,N,53.46,20417,7.784,475.52,13.87,69.15,27.28,18.3
2022,East,0.767,2.276,5.453,8.048,8.561,5.815,6.745,2.739,93.82,N,79.86,7211,7.425,459.54,27.82,2.24,25.2,5.29
2019,Central,4.379,8.107,4.524,6.039,15.262,8.678,10.93,6.135,83.09,N,77.05,468,6.551,224.41,56.25,53.19,16.94,3.72
2023,Central,2.204,2.596,15.635,3.52,10.972,0.636,8.309,6.859,66.97,Y,62.5,4430,1.626,12.19,45.53,9.04,27.0,10.13
2015,East,0.838,13.502,13.744,0.344,28.72,4.713,8.604,6.497,49.52,N,47.66,12408,11.296,322.56,50.08,44.79,11.44,7.61
2018,North,3.49,7.047,16.062,4.841,13.916,0.889,5.012,5.768,50.29,Y,47.08,1651,3.743,16.13,7.71,71.66,1.16,7.03
2019,East,1.335,11.545,16.85,4.605,22.33,0.528,11.842,3.434,34.72,Y,75.72,10091,3.921,378.78,8.07,71.04,20.51,15.04
2015,West,3.068,10.523,10.887,2.742,16.658,2.13,8.318,2.714,34.34,Y,36.61,16652,14.959,25.18,19.42,56.64,20.91,5.56
2025,South,3.933,4.34,17.922,8.743,8.889,9.97,3.817,3.992,79.02,N,37.99,7070,6.917,202.3,29.69,28.68,16.8,3.09
2024,East,4.382,1.7,2.567,6.139,6.113,4.467,8.689,2.25,12.57,Y,78.35,10504,11.799,5.44,19.48,7.63,5.11,2.19
2018,North,2.862,7.559,11.165,7.215,10.364,5.137,0.948,3.11,38.22,N,10.8,6780,5.226,485.74,55.44,66.16,21.41,3.85
2018,North,1.531,4.766,2.98,1.418,16.854,7.942,5.523,5.501,30.0,N,48.71,5704,2.459,176.98,0.96,7.06,26.85,4.26
2019,South,7.699,9.687,12.558,0.882,33.771,10.358,7.535,5.25,90.17,N,53.15,6219,9.731,328.98,22.07,18.44,17.35,10.93
2021,East,0.873,1.012,11.328,0.641,13.837,7.469,4.415,3.902,34.2,N,20.42,7297,12.048,12.97,21.49,27.8,23.6,0.91
2024,South,7.639,1.558,1.046,7.9,23.56,7.265,10.95,3.997,60.74,N,70.69,2141,5.185,493.09,43.51,51.69,17.26,11.55
2022,West,0.132,3.385,8.937,7.92,28.014,4.979,6.912,3.319,89.14,Y,27.14,4754,10.143,133.7,16.11,67.87,15.59,13.44
2015,NorthEast,1.824,3.521,17.708,6.218,32.176,2.366,4.806,7.576,53.97,Y,61.54,18796,13.612,348.16,42.76,10.17,26.67,5.58
2019,NorthEast,2.759,8.126,9.74,7.146,12.11,8.509,3.321,2.73,70.66,Y,54.4,21151,9.916,496.63,3.39,32.33,12.26,10.65
2018,South,2.645,4.08,20.767,3.569,14.824,11.285,11.867,4.35,32.22,N,44.17,12191,8.298,25.04,42.1,45.98,22.03,13.81
2020,Central,4.4,9.888,17.946,0.641,16.551,11.982,11.196,6.563,78.93,Y,66.45,7683,8.167,366.1,5.3,77.41,14.5,4.14
2024,North,0.665,4.11,5.571,8.44,5.648,11.171,3.387,1.974,67.53,Y,74.9,12552,13.948,12.31,45.34,7.48,12.81,14.86
2015,NorthEast,5.046,0.902,4.935,5.019,29.02,9.15,7.387,1.717,76.6,N,27.75,7747,7.505,19.77,43.26,57.42,17.65,6.35
2023,West,4.544,11.511,14.899,8.612,6.48,0.454,4.946,4.46,40.68,Y,74.86,7603,8.218,399.22,14.66,38.83,23.05,3.6
2024,North,7.888,11.874,10.328,5.332,23.693,0.653,1.987,0.324,33.19,Y,70.07,9250,4.87,92.51,28.5,75.57,9.88,18.1
2019,South,0.725,0.776,21.116,1.288,8.04,8.639,3.651,5.08,47.92,N,0.89,21464,5.357,249.49,17.69,14.3,27.12,5.73
2017,NorthEast,4.379,12.769,21.541,8.759,34.865,4.266,0.353,1.304,74.55,N,21.25,3059,11.204,487.84,18.11,79.43,11.59,9.23
2018,North,1.591,0.79,9.419,1.032,10.397,10.723,10.155,7.271,76.24,N,59.03,8108,7.993,7.95,32.69,26.05,27.19,17.21
2023,South,1.501,10.963,1.845,6.234,23.373,2.371,4.683,0.295,13.22,Y,9.37,4889,0.588,286.87,25.46,25.93,6.8,11.21
2021,West,6.511,5.732,18.292,1.948,11.788,5.332,9.44,4.333,57.62,N,16.6,8227,3.717,48.53,48.82,51.06,0.11,16.48
2023,East,5.923,10.445,9.121,8.112,17.821,11.066,11.879,6.864,91.26,N,54.73,7472,14.12,259.1,25.65,23.71,6.28,12.73
2021,NorthEast,7.984,2.991,11.719,4.981,32.628,4.027,9.151,6.894,51.97,N,74.77,7617,9.913,66.59,57.3,72.87,3.46,16.4
2018,North,0.154,5.146,8.622,0.456,8.55,4.521,1.582,5.7,13.55,Y,5.83,2094,1.046,315.82,27.03,51.82,4.8,13.82
2024,East,0.926,12.352,9.731,4.64,30.764,1.771,11.669,7.986,87.24,N,40.67,24248,4.541,469.62,1.6,56.45,13.51,12.15
2015,South,3.083,1.75,19.122,0.95,15.401,10.084,7.884,3.11,91.08,Y,80.8,1926,14.063,165.45,38.62,62.99,7.13,13.44
2022,South,6.672,11.903,8.68,4.606,6.498,10.324,1.822,7.23,23.97,N,46.65,10305,4.351,20.57,53.16,42.57,0.43,4.49
2018,West,3.892,13.731,2.22,2.385,13.656,2.451,6.232,0.989,24.15,N,4.73,4159,4.485,400.36,19.87,59.16,8.19,11.8
2019,NorthEast,5.636,6.965,4.785,3.172,20.757,4.612,0.305,7.436,40.26,N,6.71,16908,2.512,470.22,4.83,14.17,26.02,16.87
2018,North,3.981,14.924,1.185,6.887,33.367,10.387,9.217,2.794,93.85,N,50.11,14020,6.426,453.66,45.56,18.12,15.8,7.42
2017,North,4.66,4.926,21.618,6.316,34.217,1.235,3.914,6.827,69.33,N,75.08,415,3.457,422.41,57.67,35.22,12.77,2.38
2023,NorthEast,6.769,6.348,6.083,4.887,27.674,3.735,2.563,2.262,82.75,N,24.57,11177,3.12,65.39,21.8,77.4,29.06,4.28
2019,NorthEast,3.098,5.777,9.417,2.846,31.788,3.886,2.916,6.397,56.22,Y,62.91,18077,12.063,274.79,31.72,7.45,20.86,16.82
2022,NorthEast,6.983,4.49,3.764,5.656,25.562,7.779,0.78,3.85,65.2,N,19.84,4534,1.909,238.62,58.73,45.98,25.27,0.15
2019,Central,5.578,12.921,16.005,0.341,25.26,7.25,3.535,6.905,15.07,N,48.72,7221,2.62,446.73,56.7,68.4,20.78,3.66
2016,East,0.947,7.327,10.162,8.44,18.368,4.472,7.67,0.766,33.13,N,30.15,12612,13.867,89.29,46.72,11.48,29.48,12.35
2016,South,3.053,10.467,14.584,1.394,16.301,9.845,7.245,5.135,69.01,Y,18.06,11342,14.277,8.05,5.7,20.25,11.88,3.41
2022,North,7.756,4.117,10.267,1.518,21.74,5.07,11.415,0.959,74.7,N,20.27,8223,0.867,427.15,29.58,3.93,12.06,9.74
2021,Central,6.599,9.701,6.491,3.577,29.213,4.998,3.58,2.012,23.9,Y,45.4,8786,7.416,355.71,58.89,35.92,6.23,8.2
2016,North,0.272,3.942,17.768,4.965,23.012,4.322,1.804,5.894,10.33,N,75.49,17851,11.903,86.77,32.54,28.68,20.98,13.97
2015,NorthEast,4.418,10.862,5.557,2.782,2.732,1.11,1.625,7.143,10.13,N,57.63,18352,13.434,334.64,36.88,54.95,7.69,18.53
2019,North,2.625,8.407,12.507,5.852,10.781,3.608,7.494,1.628,34.29,Y,6.68,13954,4.91,35.53,34.21,66.04,24.47,9.13
2015,South,6.058,4.178,19.048,8.822,5.317,10.449,8.428,2.381,13.5,N,12.38,14997,7.521,340.23,50.82,13.98,19.51,7.71
2022,North,4.555,1.428,12.092,3.935,11.44,10.138,0.878,2.364,91.39,Y,4.81,23763,2.864,101.42,56.39,63.64,9.29,5.58
2018,Central,0.42,9.928,10.679,1.197,9.706,5.456,7.315,2.035,77.03,Y,2.92,6288,13.546,148.72,9.26,39.21,25.28,17.04
2016,West,2.229,12.657,0.599,6.102,18.346,6.365,11.353,6.272,48.05,Y,60.8,9866,13.881,187.37,39.13,71.95,2.88,14.64
2023,West,0.356,3.683,10.291,6.742,7.641,6.839,9.666,3.557,37.39,Y,79.9,15785,12.909,403.41,11.25,57.8,15.39,17.17
2025,West,6.018,1.156,20.894,0.857,21.42,3.458,8.693,5.708,54.41,N,46.3,21816,11.233,74.81,45.39,66.52,7.23,3.92
2016,North,2.8,8.445,21.741,3.215,28.607,11.108,10.132,1.155,63.5,Y,28.01,18219,14.579,462.81,50.95,71.33,8.27,16.68
2021,South,1.582,7.773,2.086,0.871,7.242,0.486,7.289,2.547,12.09,N,76.94,5422,6.948,95.58,54.23,72.19,5.2,16.06
2015,South,6.306,3.218,19.071,8.579,26.679,5.16,6.76,2.38,12.84,N,31.02,1618,10.706,287.51,11.36,45.33,22.08,15.69
2022,NorthEast,1.096,6.046,3.508,3.614,12.007,1.321,5.814,1.096,31.28,N,15.34,14345,10.825,281.34,2.18,60.17,1.27,8.27
2022,North,3.023,5.178,12.317,7.177,22.739,9.945,7.851,3.077,52.81,N,26.54,24359,5.153,46.98,14.63,18.79,29.24,3.69
2019,NorthEast,1.936,8.277,13.531,3.623,3.261,4.207,1.901,6.022,72.73,N,44.29,23041,0.552,412.16,40.14,18.38,4.89,3.51
2024,NorthEast,2.756,2.175,9.579,0.121,0.981,8.221,3.879,5.547,18.43,N,77.44,6806,8.732,348.59,21.37,28.48,18.78,10.89
2016,East,3.096,5.975,4.346,8.875,25.322,9.363,9.182,3.389,59.3,Y,43.57,14607,10.5,226.98,36.28,6.9,2.52,17.42
2025,Central,0.172,1.1,14.324,1.551,28.811,11.731,9.811,4.764,44.94,Y,57.97,12215,9.185,45.07,33.42,61.07,26.73,19.27
2023,South,5.031,13.616,21.58,5.213,14.921,3.923,7.981,5.823,61.31,N,29.76,3240,7.642,39.54,21.58,17.81,11.23,2.83
2019,Central,2.38,14.374,20.865,8.449,17.2,6.099,11.563,7.183,58.92,Y,12.18,22146,0.278,347.83,3.36,6.38,8.27,19.18
2024,East,4.993,0.506,21.407,7.322,17.884,4.744,1.859,2.147,16.2,Y,32.77,2469,13.726,261.15,47.87,67.39,16.23,14.42
2023,Central,0.876,10.443,11.936,8.358,1.836,3.418,6.158,1.275,24.28,N,74.75,19781,4.924,0.07,7.01,16.86,22.06,2.96
2022,East,1.553,10.51,15.605,5.571,11.169,5.704,0.354,1.757,57.19,N,13.86,10580,13.511,416.72,3.3,75.82,18.99,12.21
2018,NorthEast,2.09,0.522,18.991,6.202,18.675,6.606,2.296,0.46,49.19,Y,3.48,7843,0.624,391.17,7.99,4.64,23.36,2.6
2023,Central,2.679,7.248,7.405,7.835,14.268,3.41,5.826,2.491,45.77,Y,7.82,17261,5.778,117.49,56.82,35.76,0.36,12.34
2024,North,6.159,14.315,9.02,3.698,25.18,0.402,5.762,5.631,89.67,Y,60.88,18513,1.336,284.68,35.74,77.65,16.05,14.5
2020,NorthEast,2.128,1.579,9.836,7.243,26.217,10.738,8.699,3.416,76.6,Y,27.85,11324,1.841,310.58,51.75,9.8,17.64,13.38
2021,South,3.858,3.315,14.355,1.663,27.611,9.312,9.552,0.562,53.94,Y,58.02,24562,7.498,41.45,2.02,47.23,29.35,16.32
2025,West,1.442,3.264,17.365,5.973,28.868,7.14,10.721,6.719,58.55,Y,65.34,11042,8.772,488.42,58.5,61.49,20.99,1.57
2015,East,2.387,14.108,17.203,5.671,25.964,0.964,0.514,5.483,67.34,N,29.42,5218,3.433,11.17,11.21,45.52,20.91,1.04
2023,South,6.782,14.836,20.461,4.536,7.479,0.814,5.612,4.147,31.89,N,10.46,12141,6.966,405.55,19.93,36.08,28.65,3.25
2016,South,6.468,5.604,8.146,4.022,28.976,6.276,5.844,5.51,24.09,Y,4.31,20974,12.177,381.98,30.87,55.3,11.64,7.55
2017,NorthEast,2.234,7.216,15.812,2.634,27.821,10.732,7.121,3.474,87.29,Y,63.17,17570,10.309,136.34,35.52,12.4,18.98,18.43
2017,Central,0.555,14.057,7.489,1.09,27.374,10.534,5.761,1.133,81.93,Y,17.09,8643,1.062,166.26,25.39,17.67,14.46,1.23
