care_costs_billing_year,care_costs_drg_code,care_costs_allowed_amount_avg,care_costs_paid_amount_avg,care_costs_patient_responsibility_avg,care_costs_charge_amount_avg,care_costs_cost_to_charge_ratio,care_costs_denial_rate_pct,care_costs_prior_auth_required_flag,care_costs_appeal_overturn_rate,care_costs_collection_rate_pct,care_costs_charity_care_share_pct,care_costs_bad_debt_share_pct,care_costs_price_transparency_file_flag,care_costs_shoppable_service_code,care_costs_site_of_care_shift_index,care_costs_contracted_rate_index,care_costs_out_of_network_rate_index,care_costs_surprise_bill_incidence_rate,care_costs_inflation_adjustment_base
2021,DRG679,32651.14,25041.51,7609.63,86213.98,0.997,14.27,Y,40.6,37.49,16.9,6.08,Y,SHOP-442,21.61,0.876,1.305,4.038,GDP_Deflator
2021,DRG909,215264.26,119858.18,95406.08,372907.19,0.349,31.95,N,54.89,53.48,10.66,24.23,Y,SHOP-219,68.68,1.088,1.181,4.459,WPI
2021,DRG310,128820.15,123840.26,4979.89,183343.81,1.151,23.92,N,64.42,41.56,4.06,14.45,Y,SHOP-479,28.37,0.948,1.992,6.205,CPI_Rural
2024,DRG274,200701.46,161856.88,38844.58,504543.4,0.827,22.3,N,10.68,43.99,1.61,16.69,Y,SHOP-270,63.98,0.539,1.7,0.708,WPI
2016,DRG736,232318.59,150910.08,81408.51,305856.23,0.987,13.29,Y,0.12,82.94,13.83,13.24,Y,SHOP-346,49.27,1.297,0.888,4.649,GDP_Deflator
2024,DRG199,228530.69,160680.51,67850.18,279303.84,0.689,30.07,N,74.31,82.25,5.51,21.13,Y,SHOP-488,90.64,1.047,1.005,7.496,GDP_Deflator
2017,DRG994,4164.72,4016.98,147.74,10770.75,0.325,14.74,N,47.21,93.6,19.0,1.88,Y,SHOP-593,25.47,0.692,0.811,1.004,CPI_Urban
2023,DRG730,212679.13,198642.87,14036.26,425794.33,0.373,18.54,N,19.19,95.51,14.06,12.74,Y,SHOP-259,98.36,1.059,2.03,2.688,CPI_Rural
2018,DRG310,235815.29,217639.35,18175.94,440025.85,1.047,17.1,N,59.57,89.45,15.36,1.33,Y,SHOP-729,76.19,1.004,1.235,2.646,CPI_Rural
2017,DRG031,247413.94,240111.07,7302.87,618267.94,0.659,9.76,N,78.37,65.2,19.11,11.48,Y,SHOP-219,83.42,1.049,1.289,4.976,CPI_Urban
2022,DRG125,1088.92,634.53,454.39,2266.16,1.069,21.15,Y,27.29,40.22,13.04,16.88,Y,SHOP-956,13.71,1.483,1.524,6.497,GDP_Deflator
2022,DRG150,22499.39,19168.25,3331.14,41332.52,1.05,23.71,N,22.47,65.43,0.25,4.07,N,SHOP-799,96.19,1.484,1.005,0.626,GDP_Deflator
2018,DRG009,103427.04,74357.62,29069.42,200175.45,0.78,21.35,Y,28.16,46.66,11.67,14.66,N,SHOP-502,19.2,0.5,1.527,5.461,CPI_Rural
2016,DRG968,158521.04,127945.02,30576.02,256881.01,0.704,17.81,N,5.2,63.13,1.32,20.24,N,SHOP-830,82.43,0.955,1.899,6.975,GDP_Deflator
2023,DRG913,230383.55,136209.04,94174.51,515030.08,0.503,33.05,Y,74.16,86.94,7.57,13.87,N,SHOP-615,37.19,1.075,1.382,3.739,GDP_Deflator
2022,DRG258,157076.76,138602.43,18474.33,361414.21,0.823,25.14,N,10.5,74.79,12.79,15.44,Y,SHOP-866,78.38,1.387,1.479,7.125,CPI_Rural
2023,DRG301,73234.35,53174.15,20060.2,135198.73,0.488,14.87,Y,3.06,53.9,14.37,0.82,N,SHOP-387,45.42,1.135,1.376,6.38,CPI_Rural
2020,DRG298,89001.62,67161.8,21839.82,124563.02,0.772,27.62,N,33.56,52.88,9.88,17.25,N,SHOP-854,6.85,1.294,2.014,3.719,WPI
2021,DRG974,113428.3,92796.76,20631.54,184054.54,1.176,15.84,Y,80.67,53.3,11.81,24.59,N,SHOP-243,76.51,1.202,1.262,1.61,CPI_Rural
2016,DRG061,82143.88,66102.74,16041.14,203779.09,1.003,18.56,N,51.51,42.28,7.12,9.6,N,SHOP-776,11.92,0.696,1.96,2.529,WPI
2019,DRG239,173802.19,107903.9,65898.29,261639.83,0.219,26.07,N,13.73,53.54,0.7,20.34,N,SHOP-265,97.59,1.371,1.592,0.23,CPI_Rural
2019,DRG032,142430.3,84197.7,58232.6,192229.56,0.182,9.03,N,4.34,98.47,9.32,5.71,N,SHOP-140,3.57,1.026,1.432,1.523,CPI_Rural
2021,DRG998,21324.38,15536.98,5787.4,47730.1,0.746,23.09,Y,27.7,58.21,12.76,4.69,Y,SHOP-192,98.72,0.644,1.702,0.965,CPI_Rural
2020,DRG028,2776.61,2698.43,78.18,6427.92,1.081,7.9,N,21.44,57.92,17.3,24.25,N,SHOP-861,6.93,0.799,1.149,1.555,CPI_Rural
2018,DRG893,50906.29,42762.52,8143.77,58536.14,0.95,4.52,Y,35.17,44.54,17.46,2.67,Y,SHOP-683,78.47,0.944,0.931,5.58,CPI_Rural
2024,DRG237,127673.27,82806.92,44866.35,175090.45,1.052,27.43,N,76.01,43.15,16.14,6.72,N,SHOP-148,82.07,1.41,2.137,1.111,CPI_Urban
2021,DRG771,80672.99,47957.21,32715.78,209193.02,0.873,15.66,N,69.0,93.02,15.2,18.96,N,SHOP-283,38.18,1.165,0.927,2.307,CPI_Rural
2018,DRG668,181929.42,155565.72,26363.7,493728.63,0.729,13.18,Y,29.43,89.45,3.26,15.89,Y,SHOP-833,41.17,1.056,1.581,1.337,GDP_Deflator
2017,DRG788,76099.24,70926.08,5173.16,103742.55,1.0,29.76,N,65.43,87.21,14.44,15.21,Y,SHOP-774,44.25,0.988,1.539,1.761,CPI_Urban
2025,DRG196,11421.96,9511.94,1910.02,25392.11,1.049,29.11,N,24.37,97.36,6.04,5.11,N,SHOP-138,96.71,0.625,2.023,3.79,CPI_Rural
2021,DRG457,222723.4,126812.33,95911.07,577328.33,0.344,34.58,N,26.17,52.34,15.27,20.27,N,SHOP-774,23.36,0.852,0.976,0.024,GDP_Deflator
2019,DRG939,114971.74,77130.42,37841.32,274836.4,0.585,21.79,Y,19.71,41.11,5.9,4.14,N,SHOP-988,84.15,1.498,1.543,5.538,CPI_Urban
2024,DRG806,183069.95,107863.17,75206.78,265408.69,0.618,5.63,Y,79.59,59.59,17.15,5.95,N,SHOP-657,93.92,0.645,0.924,4.017,CPI_Rural
2017,DRG767,21613.98,12128.59,9485.39,36608.27,0.825,22.95,Y,63.56,36.66,18.43,23.39,N,SHOP-501,6.24,1.051,1.436,4.384,GDP_Deflator
2022,DRG893,33132.81,28024.27,5108.54,55360.74,1.103,28.14,Y,29.01,77.37,18.41,15.31,Y,SHOP-529,93.26,1.396,1.609,6.608,WPI
2016,DRG506,50506.19,45277.36,5228.83,120299.42,1.009,24.06,N,19.98,57.44,18.7,0.85,N,SHOP-153,72.96,0.992,0.838,7.819,WPI
2022,DRG544,191012.18,167934.48,23077.7,380622.45,1.113,4.08,N,42.59,94.21,16.14,7.21,Y,SHOP-995,18.34,1.488,1.989,1.588,CPI_Urban
2020,DRG219,136164.27,108174.9,27989.37,347863.79,0.955,24.88,N,17.12,65.2,1.89,4.43,Y,SHOP-414,29.57,0.728,1.116,5.613,GDP_Deflator
2018,DRG631,210481.63,197889.01,12592.62,402044.98,0.911,30.82,Y,38.93,53.47,10.16,10.63,N,SHOP-844,64.73,0.855,1.211,2.193,CPI_Rural
2023,DRG807,112759.26,101749.56,11009.7,233414.83,0.306,20.32,N,60.86,96.07,11.53,7.38,Y,SHOP-520,70.67,0.89,1.414,6.585,GDP_Deflator
2022,DRG190,137762.22,79112.91,58649.31,266083.68,0.798,18.69,Y,10.14,48.15,3.21,9.1,Y,SHOP-404,40.89,0.512,1.498,4.214,CPI_Rural
2020,DRG453,237662.16,141136.93,96525.23,420148.6,1.002,25.72,Y,17.12,51.92,14.71,4.92,Y,SHOP-250,73.14,1.096,1.769,2.156,GDP_Deflator
2025,DRG024,79891.38,47896.85,31994.53,132126.21,0.954,13.81,Y,78.52,80.39,18.67,1.56,N,SHOP-648,63.32,0.54,1.977,1.112,CPI_Urban
2024,DRG225,13451.12,10406.35,3044.77,30859.37,0.2,3.16,Y,70.26,45.16,8.33,7.83,N,SHOP-561,20.93,1.024,1.111,3.336,CPI_Urban
2022,DRG082,215911.15,165128.49,50782.66,396865.23,0.718,30.5,Y,61.03,96.22,5.53,1.39,Y,SHOP-877,83.95,1.387,1.902,2.001,WPI
2018,DRG176,115773.76,85582.2,30191.56,138581.18,1.181,3.18,N,50.3,57.57,11.61,21.65,Y,SHOP-434,88.18,1.274,1.025,7.886,WPI
2019,DRG843,71236.08,57638.67,13597.41,157695.63,0.822,6.1,Y,25.47,97.34,17.88,12.23,N,SHOP-961,27.89,0.943,1.834,2.604,GDP_Deflator
2018,DRG905,233178.63,174714.31,58464.32,534435.23,0.194,5.03,N,67.44,89.46,12.37,4.35,Y,SHOP-630,77.6,0.64,1.846,4.699,CPI_Urban
2023,DRG929,122654.34,119959.98,2694.36,179383.13,0.253,0.79,N,10.56,36.71,3.91,7.02,N,SHOP-611,92.19,0.921,2.071,1.016,WPI
2017,DRG985,245459.29,238166.19,7293.1,561605.65,0.873,15.89,Y,1.57,92.94,15.03,13.58,Y,SHOP-553,10.53,1.384,1.311,6.212,GDP_Deflator
2022,DRG170,237642.22,178365.33,59276.89,348158.44,0.798,34.48,Y,9.79,58.35,14.69,8.92,N,SHOP-745,31.18,1.086,1.733,3.699,GDP_Deflator
2024,DRG155,131751.85,112541.89,19209.96,217022.99,0.232,0.65,Y,6.07,45.82,14.82,24.72,N,SHOP-534,97.48,0.519,1.776,2.55,WPI
2018,DRG849,8938.67,5749.95,3188.72,10657.04,0.95,24.68,N,41.97,83.31,14.48,3.85,Y,SHOP-209,49.97,1.474,1.502,6.199,CPI_Rural
2016,DRG862,156187.85,92186.85,64001.0,412048.84,0.441,29.04,N,34.54,81.74,18.14,21.1,N,SHOP-182,31.67,1.239,1.411,7.582,CPI_Urban
2019,DRG471,200807.38,183043.33,17764.05,530850.71,0.662,21.47,Y,77.29,90.33,6.46,10.83,Y,SHOP-145,52.63,1.453,1.768,2.095,WPI
2019,DRG118,66475.18,50227.37,16247.81,104215.32,1.168,16.03,N,0.23,60.12,5.68,24.77,Y,SHOP-373,65.96,1.08,2.066,0.301,WPI
2024,DRG449,90565.24,75410.98,15154.26,145581.21,0.659,19.55,Y,75.34,75.81,1.94,2.33,Y,SHOP-830,10.76,1.272,1.854,3.209,GDP_Deflator
2017,DRG708,100885.61,74655.64,26229.97,172572.47,1.035,28.12,Y,30.21,73.5,9.71,16.28,Y,SHOP-298,63.06,1.364,1.464,4.837,CPI_Urban
2025,DRG360,30254.46,25264.54,4989.92,55376.12,0.605,33.23,Y,62.46,67.85,6.08,4.77,Y,SHOP-739,68.23,1.171,1.644,5.547,CPI_Rural
2020,DRG861,128002.93,120747.65,7255.28,162913.96,0.158,22.17,Y,9.57,86.24,8.6,9.25,Y,SHOP-639,79.12,1.018,2.107,3.929,CPI_Rural
2022,DRG199,226394.19,194126.2,32267.99,323660.14,0.612,26.65,Y,6.24,59.58,5.49,19.04,N,SHOP-405,8.26,1.249,0.814,7.927,CPI_Rural
2018,DRG386,84574.01,67711.82,16862.19,197361.44,0.206,19.67,Y,32.09,85.3,12.99,3.87,N,SHOP-783,78.66,0.519,1.327,7.26,WPI
2021,DRG405,131638.4,106372.74,25265.66,332783.36,0.51,10.03,N,81.5,46.99,13.64,12.64,N,SHOP-556,33.24,0.6,2.153,7.318,CPI_Rural
2018,DRG619,72231.62,68598.69,3632.93,172558.19,0.813,7.49,N,31.67,92.27,9.38,24.39,N,SHOP-849,96.86,0.939,2.175,0.559,WPI
2021,DRG730,55920.58,50919.48,5001.1,142474.2,0.8,31.58,N,45.0,86.77,12.84,1.36,N,SHOP-514,9.84,1.489,1.232,5.851,CPI_Urban
2025,DRG042,8707.18,4966.04,3741.14,12610.22,0.403,12.39,Y,51.87,48.77,12.11,9.59,N,SHOP-190,64.39,0.945,2.072,4.146,WPI
2020,DRG992,130522.49,79238.08,51284.41,171504.16,0.971,30.71,N,18.5,77.08,0.93,11.5,N,SHOP-846,89.18,1.153,1.468,2.381,CPI_Rural
2016,DRG790,50437.34,32718.01,17719.33,94819.77,1.04,4.08,N,5.63,45.13,8.71,14.75,Y,SHOP-283,90.39,0.606,1.938,3.411,GDP_Deflator
2019,DRG271,97928.59,59225.8,38702.79,111366.81,0.53,31.75,N,22.19,70.18,1.26,21.87,N,SHOP-370,70.65,0.583,1.279,6.003,WPI
2020,DRG973,69863.28,46262.52,23600.76,116023.26,1.082,15.37,N,36.82,81.14,2.51,9.24,N,SHOP-877,98.95,0.767,1.76,7.943,CPI_Urban
2018,DRG062,127366.03,89826.79,37539.24,153988.87,1.06,2.19,N,18.03,96.53,2.05,24.83,Y,SHOP-229,38.69,1.359,2.169,0.948,CPI_Rural
2021,DRG998,162273.67,121768.13,40505.54,249499.06,0.264,20.57,N,69.32,61.15,15.31,3.07,N,SHOP-197,92.19,0.613,1.088,7.918,CPI_Urban
2025,DRG776,75369.19,71806.66,3562.53,172204.72,0.359,22.7,Y,6.11,73.94,12.18,15.7,N,SHOP-379,92.01,0.92,1.88,3.799,CPI_Urban
2024,DRG570,195263.39,156684.28,38579.11,284602.08,0.444,6.87,Y,3.6,56.5,2.94,3.5,N,SHOP-502,52.55,0.557,1.397,2.922,WPI
2020,DRG240,234459.01,164803.89,69655.12,471302.5,0.159,14.04,Y,69.47,92.39,8.81,14.97,Y,SHOP-126,17.13,0.907,0.964,1.304,WPI
2025,DRG518,151357.47,107933.83,43423.64,168914.64,0.405,19.53,Y,72.66,42.07,8.39,16.74,N,SHOP-777,51.57,1.055,1.386,7.842,WPI
2023,DRG261,109079.47,98800.97,10278.5,122234.49,1.036,3.9,Y,58.63,41.53,0.96,14.94,N,SHOP-737,6.41,1.11,1.655,0.896,CPI_Urban
2019,DRG849,88323.94,82894.1,5429.84,203316.29,1.047,9.59,N,29.9,38.43,11.22,16.62,N,SHOP-883,20.57,0.726,1.236,6.282,GDP_Deflator
2023,DRG765,126062.49,69378.13,56684.36,172361.07,1.028,11.95,N,30.86,76.56,5.58,17.6,Y,SHOP-242,50.14,1.251,0.987,5.442,GDP_Deflator
2017,DRG222,126718.23,112463.88,14254.35,264397.33,0.515,3.21,Y,9.38,46.97,8.53,6.25,N,SHOP-380,7.58,0.555,1.444,7.866,CPI_Urban
2025,DRG398,228499.8,170455.47,58044.33,619246.36,1.121,32.89,N,64.7,83.59,3.68,11.65,Y,SHOP-259,7.42,1.028,1.165,0.701,CPI_Rural
2016,DRG195,76369.77,46245.74,30124.03,118726.85,1.125,21.03,Y,75.97,94.55,18.12,4.94,Y,SHOP-650,19.29,0.52,1.24,3.819,CPI_Urban
2016,DRG311,140734.26,112277.4,28456.86,279232.6,0.825,27.04,N,29.36,71.65,9.8,11.12,Y,SHOP-267,81.05,1.344,1.731,1.82,CPI_Urban
2019,DRG475,136741.27,116412.82,20328.45,183951.25,0.859,7.72,Y,83.39,50.23,7.4,17.66,N,SHOP-728,37.59,1.115,1.637,2.704,CPI_Rural
2020,DRG010,88118.29,58679.29,29439.0,186356.55,0.595,32.3,N,89.13,43.45,4.45,6.14,Y,SHOP-586,41.57,0.828,0.936,6.829,CPI_Rural
2023,DRG890,128826.54,75815.13,53011.41,247589.84,0.77,3.08,N,66.65,60.96,6.62,4.34,Y,SHOP-954,41.65,0.846,1.554,3.065,CPI_Rural
2016,DRG422,30990.32,28011.57,2978.75,68633.74,0.895,3.56,N,47.55,42.35,4.59,11.1,Y,SHOP-672,61.47,0.773,0.906,5.107,CPI_Urban
2017,DRG067,203118.64,190645.94,12472.7,249655.06,0.586,7.73,N,18.83,66.87,16.4,2.51,N,SHOP-148,65.16,1.135,1.792,3.464,WPI
2018,DRG833,168685.94,116459.51,52226.43,393557.62,0.759,21.83,N,22.98,94.04,1.4,0.04,Y,SHOP-497,76.82,1.034,1.055,4.764,CPI_Rural
2019,DRG274,220139.14,121150.81,98988.33,616316.47,0.553,9.72,N,73.67,73.31,19.02,20.43,N,SHOP-375,86.69,1.394,2.06,7.568,WPI
2020,DRG223,21775.42,20152.64,1622.78,53898.89,0.738,19.68,N,80.59,93.72,3.51,12.46,N,SHOP-617,8.94,1.211,1.566,4.182,GDP_Deflator
2024,DRG106,126067.97,123052.17,3015.8,224898.13,1.112,15.95,N,19.1,61.62,1.14,12.74,N,SHOP-379,86.33,1.094,2.139,7.993,CPI_Urban
2023,DRG536,33177.72,31726.2,1451.52,55005.75,0.83,9.11,N,57.9,55.17,16.37,8.13,N,SHOP-176,57.74,0.883,1.216,3.149,GDP_Deflator
2022,DRG017,237091.19,211805.8,25285.39,535703.97,0.644,10.43,Y,65.14,79.87,12.42,22.49,N,SHOP-254,63.53,1.054,0.977,7.938,CPI_Urban
2019,DRG256,36236.11,27089.03,9147.08,46080.6,0.657,26.56,Y,50.61,35.82,6.49,11.04,Y,SHOP-622,19.79,1.335,1.803,4.047,CPI_Urban
2019,DRG631,29494.5,27351.52,2142.98,31797.28,0.949,22.64,N,1.33,75.02,15.36,14.27,Y,SHOP-932,77.42,1.216,1.206,5.439,WPI
2022,DRG698,213151.45,176684.91,36466.54,584314.89,0.77,20.68,N,72.32,39.56,8.3,7.89,Y,SHOP-409,35.98,0.685,1.831,4.681,CPI_Rural
2020,DRG172,28289.71,20531.24,7758.47,34565.64,0.947,29.44,Y,79.43,85.65,9.92,20.33,Y,SHOP-974,83.31,1.388,1.733,7.623,CPI_Urban
2017,DRG772,220346.35,158088.46,62257.89,321383.23,0.899,32.89,Y,34.31,67.41,14.37,12.82,Y,SHOP-134,33.1,0.877,0.963,5.042,CPI_Rural
2018,DRG640,96384.95,65177.46,31207.49,158056.4,0.225,29.86,Y,60.13,63.67,12.45,15.88,Y,SHOP-806,22.74,1.271,1.059,3.401,GDP_Deflator
2016,DRG400,95510.31,91966.69,3543.62,211713.1,0.538,30.05,N,72.66,86.0,2.09,6.24,Y,SHOP-572,90.9,1.449,1.132,2.031,WPI
2018,DRG111,131289.81,93773.74,37516.07,331394.76,0.638,21.34,N,18.05,64.95,10.08,2.3,Y,SHOP-292,36.84,1.25,1.475,0.828,WPI
2022,DRG318,17640.38,12663.85,4976.53,42167.45,1.18,3.15,N,72.51,66.61,15.22,7.82,N,SHOP-759,68.67,1.46,1.985,4.188,GDP_Deflator
2020,DRG723,86460.95,48341.27,38119.68,186731.84,0.966,18.33,Y,26.77,98.98,10.21,16.94,Y,SHOP-683,56.0,1.462,1.213,1.895,CPI_Rural
2018,DRG013,71068.92,58135.57,12933.35,140444.62,0.223,32.7,N,74.08,85.51,19.96,3.04,Y,SHOP-851,66.66,1.134,1.38,1.742,WPI
2016,DRG954,33517.65,28952.92,4564.73,66468.85,0.461,3.2,N,76.29,56.05,12.37,19.74,Y,SHOP-667,21.19,1.48,2.12,7.044,GDP_Deflator
2020,DRG618,83698.97,77801.42,5897.55,96714.05,0.68,27.72,Y,73.95,56.76,3.45,24.86,N,SHOP-324,8.41,0.501,0.967,4.03,CPI_Urban
2022,DRG627,63600.57,37660.12,25940.45,120390.14,0.859,10.99,N,10.06,36.5,14.11,9.91,Y,SHOP-272,75.74,1.104,1.66,6.493,GDP_Deflator
2020,DRG657,241881.14,186070.4,55810.74,522771.62,0.675,23.3,Y,41.3,87.24,3.43,17.18,N,SHOP-837,94.69,0.719,1.584,1.616,WPI
2025,DRG410,66470.13,50955.48,15514.65,163342.94,0.955,33.5,Y,15.67,62.81,0.87,19.2,Y,SHOP-655,97.62,1.118,2.094,0.182,GDP_Deflator
2020,DRG043,36118.21,29427.07,6691.14,95140.18,0.363,33.16,Y,57.9,89.24,13.83,22.62,Y,SHOP-459,5.86,1.292,1.478,6.633,WPI
2016,DRG982,84121.98,46333.12,37788.86,203564.16,1.179,30.66,Y,15.8,69.12,0.72,7.96,Y,SHOP-893,88.06,1.208,1.947,0.961,CPI_Rural
2016,DRG668,137597.18,89271.02,48326.16,182507.82,0.181,8.85,N,88.48,80.88,15.18,23.39,N,SHOP-773,90.8,1.068,1.774,2.756,CPI_Rural
2024,DRG736,152375.21,85702.74,66672.47,392313.25,0.408,24.3,Y,22.71,76.97,8.8,8.48,Y,SHOP-573,69.54,0.802,1.807,1.415,WPI
2023,DRG982,184320.43,110209.35,74111.08,435575.64,0.809,21.19,Y,13.49,84.94,9.68,0.5,N,SHOP-347,62.2,1.193,1.499,3.816,WPI
2025,DRG928,41413.73,38311.84,3101.89,109396.53,0.589,7.56,N,84.65,85.39,19.91,1.78,Y,SHOP-306,40.21,0.519,0.846,3.011,CPI_Urban
2022,DRG527,240780.27,143101.66,97678.61,300403.81,0.643,23.62,N,83.32,75.76,13.57,23.4,Y,SHOP-180,14.86,0.769,1.495,6.196,WPI
2024,DRG675,110716.02,63826.07,46889.95,240876.08,0.323,11.04,N,20.28,71.43,13.93,13.33,Y,SHOP-286,77.32,0.834,1.101,1.423,GDP_Deflator
2016,DRG038,102959.92,96996.35,5963.57,189851.71,1.158,20.18,N,48.58,92.6,11.62,22.92,N,SHOP-949,26.57,1.488,1.363,6.757,GDP_Deflator
2020,DRG029,214657.3,173977.92,40679.38,228367.93,0.791,11.84,N,15.54,88.08,6.74,24.92,N,SHOP-971,26.11,0.649,1.874,0.12,CPI_Rural
2025,DRG061,182607.42,173601.12,9006.3,283097.96,1.045,7.53,Y,46.95,56.51,18.19,5.6,Y,SHOP-394,46.5,0.501,1.976,2.547,CPI_Urban
2025,DRG083,210449.34,121498.57,88950.77,290576.82,0.65,29.49,Y,13.98,42.47,9.04,3.22,N,SHOP-928,83.85,1.413,0.969,1.975,CPI_Rural
2025,DRG160,63764.85,49272.61,14492.24,124233.25,0.687,24.67,N,65.63,69.4,12.05,5.19,Y,SHOP-989,27.22,0.708,2.112,1.723,CPI_Rural
2022,DRG594,184026.22,165058.84,18967.38,411735.81,0.297,20.58,N,5.38,67.9,20.0,18.33,N,SHOP-570,71.04,0.961,0.881,0.298,GDP_Deflator
2024,DRG397,92741.42,88379.65,4361.77,245103.51,1.079,17.59,Y,28.92,75.04,17.1,21.72,N,SHOP-709,36.05,1.23,1.843,3.179,WPI
2016,DRG745,170446.76,103776.88,66669.88,298668.27,0.615,16.3,N,89.71,83.62,4.82,21.28,N,SHOP-667,38.41,1.14,1.368,7.594,WPI
2017,DRG487,28989.97,19684.53,9305.44,33856.22,1.104,0.56,Y,4.99,62.09,17.79,5.7,Y,SHOP-225,75.02,1.476,1.166,2.485,WPI
2019,DRG858,31845.18,29780.39,2064.79,85748.65,1.059,16.67,N,4.95,51.25,12.44,8.75,Y,SHOP-908,51.15,1.348,1.635,2.064,WPI
2025,DRG146,180304.08,142937.25,37366.83,383096.84,0.833,28.32,Y,85.17,90.22,5.3,8.68,N,SHOP-877,30.76,1.186,1.761,1.889,CPI_Urban
2017,DRG283,238288.82,131803.22,106485.6,534185.74,0.294,5.97,N,37.06,48.01,7.26,2.43,Y,SHOP-513,67.07,0.516,0.872,6.269,CPI_Urban
2019,DRG725,140970.43,109562.97,31407.46,338214.77,0.589,1.28,Y,8.17,61.28,18.46,22.74,Y,SHOP-849,41.59,1.263,1.336,6.833,CPI_Urban
2022,DRG995,22486.27,15617.69,6868.58,23916.34,0.42,34.72,N,3.49,66.55,18.12,19.22,Y,SHOP-590,10.33,1.05,2.179,3.311,GDP_Deflator
2019,DRG874,69390.13,54230.64,15159.49,153465.32,0.56,32.31,Y,52.11,62.9,13.49,14.55,N,SHOP-836,29.48,0.574,1.589,5.546,CPI_Rural
2019,DRG959,239182.2,159225.22,79956.98,660010.66,0.498,12.87,Y,33.74,39.74,10.38,5.31,Y,SHOP-731,51.76,1.307,1.699,1.002,CPI_Urban
2017,DRG584,245866.73,173457.77,72408.96,318470.17,0.51,15.09,N,62.12,48.61,19.2,1.41,N,SHOP-326,43.18,1.478,1.911,7.407,GDP_Deflator
2017,DRG300,171258.76,95303.33,75955.43,419953.37,0.441,30.0,Y,68.29,85.76,2.5,5.35,N,SHOP-632,14.43,0.505,1.973,7.661,CPI_Rural
2025,DRG516,239975.78,150164.36,89811.42,540505.32,0.828,29.64,N,87.12,79.59,12.6,0.27,N,SHOP-793,16.22,1.411,1.026,3.017,CPI_Urban
2017,DRG627,170080.1,106845.4,63234.7,373450.47,0.96,18.53,N,88.32,98.38,7.45,11.14,N,SHOP-276,19.72,0.691,1.957,4.422,GDP_Deflator
2019,DRG681,248471.37,142382.91,106088.46,409020.58,0.576,12.92,N,80.78,98.24,3.78,23.99,N,SHOP-381,10.28,1.193,1.916,7.704,CPI_Rural
2024,DRG620,211790.6,160795.06,50995.54,231209.13,0.82,7.38,Y,57.98,84.23,13.58,17.62,Y,SHOP-430,40.55,0.79,1.464,5.819,GDP_Deflator
2016,DRG261,80047.71,64935.07,15112.64,195874.75,0.289,30.33,Y,73.83,95.24,9.59,13.14,N,SHOP-892,50.12,1.301,0.846,1.06,CPI_Rural
2025,DRG334,154132.61,133505.89,20626.72,245827.87,0.228,15.69,N,29.77,39.26,17.12,15.4,Y,SHOP-774,9.99,0.747,1.343,2.629,CPI_Urban
2018,DRG251,91834.47,87230.38,4604.09,232793.95,0.977,24.68,N,45.81,71.07,8.52,19.9,N,SHOP-479,35.7,0.554,1.674,2.976,WPI
2021,DRG550,215416.19,173451.81,41964.38,234790.84,0.544,11.17,Y,3.54,67.77,10.49,10.85,N,SHOP-477,77.41,1.088,1.416,7.902,CPI_Urban
2018,DRG346,179425.08,154402.13,25022.95,340210.84,0.427,34.0,N,82.21,67.67,16.12,10.78,N,SHOP-699,41.08,1.052,1.023,3.02,WPI
2024,DRG440,111187.09,98586.56,12600.53,119071.92,0.548,9.96,N,88.96,69.55,4.5,11.2,Y,SHOP-912,33.61,1.053,0.832,1.168,GDP_Deflator
2018,DRG320,228369.99,176248.7,52121.29,468594.35,0.822,32.63,N,32.92,46.85,0.1,6.14,N,SHOP-249,4.1,1.455,1.747,4.801,GDP_Deflator
2023,DRG448,177382.47,157552.46,19830.01,428785.95,0.741,4.82,N,16.21,43.08,0.11,9.97,Y,SHOP-970,85.45,1.027,1.07,7.983,CPI_Rural
2023,DRG563,139383.95,123100.74,16283.21,335835.23,0.646,17.31,Y,88.21,55.0,6.47,7.78,N,SHOP-676,56.41,1.133,1.253,4.564,GDP_Deflator
2021,DRG053,52809.0,46922.91,5886.09,66414.68,0.245,20.96,N,33.01,63.88,7.14,13.09,Y,SHOP-181,15.94,1.006,0.846,2.032,GDP_Deflator
2016,DRG504,218427.26,124533.79,93893.47,246133.41,0.75,12.6,Y,60.18,87.49,19.62,11.88,N,SHOP-262,58.5,0.566,1.107,2.329,CPI_Rural
2018,DRG032,201830.17,171750.67,30079.5,339982.05,0.765,7.38,Y,32.75,93.83,17.01,0.5,N,SHOP-710,74.18,0.568,1.851,1.31,CPI_Rural
2022,DRG401,147767.63,97757.71,50009.92,343963.16,1.154,33.8,Y,46.11,85.2,4.24,23.52,Y,SHOP-773,65.09,1.069,1.525,1.494,WPI
2018,DRG079,100184.67,79199.98,20984.69,143071.78,1.093,11.26,N,75.19,87.27,11.06,22.67,N,SHOP-908,59.47,0.786,1.725,1.728,GDP_Deflator
2017,DRG234,43380.91,32731.3,10649.61,111480.27,0.947,19.71,N,23.26,46.16,19.55,11.68,Y,SHOP-822,72.3,1.454,1.435,5.411,GDP_Deflator
2022,DRG146,227906.06,194331.6,33574.46,326747.72,0.629,24.01,N,78.73,41.08,5.53,7.56,N,SHOP-239,44.8,1.133,1.954,7.577,CPI_Urban
2019,DRG520,122722.92,116871.99,5850.93,338272.24,0.154,25.62,N,3.85,66.85,13.54,19.59,Y,SHOP-799,40.91,0.674,0.886,6.184,WPI
