tax_compliance_case_open_date,tax_compliance_case_type_code,tax_compliance_taxpayer_segment,tax_compliance_notice_type_code,tax_compliance_assessment_amount_usd,tax_compliance_collection_amount_usd,tax_compliance_payment_plan_flag,tax_compliance_lien_filed_flag,tax_compliance_levy_action_flag,tax_compliance_appeal_requested_flag,tax_compliance_appeal_decision_code,tax_compliance_time_to_resolution_days,tax_compliance_writeoff_amount_usd,tax_compliance_bankruptcy_related_flag,tax_compliance_fraud_referral_flag,tax_compliance_identity_theft_flag,tax_compliance_audit_method_code,tax_compliance_third_party_match_flag,tax_compliance_contact_attempts_count,tax_compliance_case_closure_reason
2019-11-20,COLLECTION,INDIVIDUAL,LTR3172,25867882.71,24574922.14,1,0,0,0,NONE,992,563052.27,0,0,0,FIELD,0,21,INSTALLMENT
2019-11-21,IDENTITY_THEFT,LARGE_BIZ,LTR4800,15220435.32,9327924.47,1,0,0,0,UPHELD,740,269207.28,0,0,0,CORRESPONDENCE,1,33,OPEN
2019-11-22,PAYMENT_PLAN,SMALL_BIZ,OTHER,27851215.63,18524071.82,0,0,0,0,DISMISSED,715,7488050.47,0,0,0,OFFICE,0,17,TRANSFERRED
2019-11-23,IDENTITY_THEFT,INDIVIDUAL,CP2000,19264149.63,16173428.42,0,0,0,0,UPHELD,1177,805796.39,0,0,0,FIELD,1,38,UNABLE_TO_COLLECT
2019-11-24,AUDIT,INDIVIDUAL,LTR4800,22246673.22,12944704.2,1,0,0,0,FULL_RELIEF,1151,5151815.26,0,0,0,NONE,0,11,DISMISSED
2019-11-25,LIEN_RELEASE,SMALL_BIZ,NO_NOTICE,16296333.37,8320710.53,0,0,1,0,NONE,478,2966048.2,0,0,0,CORRESPONDENCE,0,38,TRANSFERRED
2019-11-26,UNDERREPORTING,MID_MARKET,LTR001,25033977.61,12747820.76,1,0,0,0,UPHELD,701,5326644.7,0,0,0,NONE,1,33,TRANSFERRED
2019-11-27,AUDIT,SMALL_BIZ,NO_NOTICE,15594727.37,2846710.58,1,0,0,0,NONE,268,4976114.65,0,0,0,OFFICE,1,4,OPEN
2019-11-28,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,21338948.02,21745998.69,0,0,0,0,UPHELD,777,7054342.37,0,1,0,CORRESPONDENCE,0,39,INSTALLMENT
2019-11-29,AUDIT,INDIVIDUAL,NO_NOTICE,19739573.32,8243719.37,0,0,1,0,UPHELD,387,5819089.25,0,0,0,CORRESPONDENCE,0,3,OPEN
2019-11-30,COLLECTION,SMALL_BIZ,OTHER,29892662.45,14263185.18,0,0,0,0,NONE,591,636057.63,0,0,0,OFFICE,0,18,UNABLE_TO_COLLECT
2019-12-01,IDENTITY_THEFT,INDIVIDUAL,LTR3172,3978961.09,2501487.46,0,0,0,0,UPHELD,764,854431.94,0,0,0,CORRESPONDENCE,1,1,PAID_IN_FULL
2019-12-02,IDENTITY_THEFT,SMALL_BIZ,LTR4800,12324240.46,98238.55,0,0,0,1,NONE,498,1306363.07,0,0,0,FIELD,0,4,OPEN
2019-12-03,IDENTITY_THEFT,INDIVIDUAL,LTR001,3642937.71,393111.69,0,0,0,0,PENDING,525,323991.75,0,0,1,OFFICE,0,29,PAID_IN_FULL
2019-12-04,FRAUD,INDIVIDUAL,LTR4800,19410321.23,10643700.12,1,0,0,1,FULL_RELIEF,917,4510745.46,0,0,1,CORRESPONDENCE,1,15,UNABLE_TO_COLLECT
2019-12-05,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,20892555.2,7423163.23,1,0,1,0,DISMISSED,785,135266.09,0,0,0,CORRESPONDENCE,1,31,DISMISSED
2019-12-06,COLLECTION,LARGE_BIZ,CP2000,3162246.17,2180601.53,1,0,0,0,PARTIAL_RELIEF,94,803086.63,0,0,0,CORRESPONDENCE,0,4,PAID_IN_FULL
2019-12-07,COLLECTION,SMALL_BIZ,CP2000,13930935.09,3264290.18,1,0,1,0,NONE,456,3608079.91,0,0,0,CORRESPONDENCE,1,40,OPEN
2019-12-08,AUDIT,INDIVIDUAL,NO_NOTICE,26337888.63,849792.53,0,0,0,1,PARTIAL_RELIEF,309,2208298.58,0,0,0,OFFICE,1,29,OPEN
2019-12-09,COLLECTION,SMALL_BIZ,LTR3172,9359487.78,7539594.08,0,1,0,0,PARTIAL_RELIEF,1158,2647284.93,0,0,0,NONE,1,27,COMPROMISE
2019-12-10,LIEN_RELEASE,INDIVIDUAL,LTR001,22341409.24,18506751.79,1,0,0,0,NONE,555,7445912.46,0,0,0,NONE,0,34,PAID_IN_FULL
2019-12-11,FRAUD,SMALL_BIZ,LTR3172,9769162.24,937394.08,0,0,0,0,UPHELD,994,2343897.53,0,0,0,NONE,0,17,OPEN
2019-12-12,UNDERREPORTING,INDIVIDUAL,OTHER,10738791.8,9534046.16,0,0,0,0,FULL_RELIEF,225,432657.85,0,0,0,CORRESPONDENCE,0,21,OPEN
2019-12-13,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,329817.9,282922.56,0,0,1,0,PENDING,490,92400.06,0,0,0,OFFICE,1,39,PAID_IN_FULL
2019-12-14,PAYMENT_PLAN,INDIVIDUAL,LTR1058,29360030.82,18010608.19,0,0,0,0,PENDING,605,3778624.6,0,0,0,AUTOMATED,1,34,OPEN
2019-12-15,AUDIT,SMALL_BIZ,NO_NOTICE,18315064.09,6095500.15,1,0,0,0,PARTIAL_RELIEF,375,4135319.61,0,0,1,NONE,0,26,OPEN
2019-12-16,COLLECTION,MID_MARKET,OTHER,31104965.62,21371368.22,0,0,0,0,FULL_RELIEF,334,962644.94,0,0,0,CORRESPONDENCE,0,11,PAID_IN_FULL
2019-12-17,UNDERREPORTING,SMALL_BIZ,LTR001,30734008.31,26667708.76,0,0,0,0,UPHELD,190,443153.56,0,0,0,CORRESPONDENCE,1,9,COMPROMISE
2019-12-18,AUDIT,SMALL_BIZ,LTR001,24831605.45,14034902.52,0,0,0,0,FULL_RELIEF,552,8208025.56,0,0,0,AUTOMATED,1,34,OPEN
2019-12-19,AUDIT,LARGE_BIZ,CP2000,34084728.02,1059567.98,1,0,0,0,PARTIAL_RELIEF,611,4504537.44,0,0,0,NONE,1,5,OPEN
2019-12-20,COLLECTION,INDIVIDUAL,LTR3172,876708.02,513196.57,0,0,0,0,PENDING,1200,97368.54,0,0,0,CORRESPONDENCE,1,6,OPEN
2019-12-21,AUDIT,MID_MARKET,CP2000,32683538.46,9404156.59,0,1,0,1,NONE,213,3967284.2,0,0,0,OFFICE,0,11,COMPROMISE
2019-12-22,AUDIT,SMALL_BIZ,LTR001,5658681.39,2508015.76,0,0,0,1,NONE,71,460774.45,0,0,0,NONE,0,3,OPEN
2019-12-23,IDENTITY_THEFT,MID_MARKET,NO_NOTICE,6075956.27,1277776.06,1,0,0,0,UPHELD,384,1053655.39,0,0,0,CORRESPONDENCE,0,20,OPEN
2019-12-24,COLLECTION,SMALL_BIZ,LTR001,11580524.28,7559047.64,0,0,0,1,NONE,104,2051985.91,0,0,0,CORRESPONDENCE,0,30,TRANSFERRED
2019-12-25,COLLECTION,SMALL_BIZ,OTHER,34482312.87,10344946.98,0,0,0,1,NONE,1098,6647654.61,0,0,1,CORRESPONDENCE,1,29,OPEN
2019-12-26,AUDIT,INDIVIDUAL,NO_NOTICE,20598827.6,17365533.44,0,1,0,1,PENDING,810,85146.33,0,0,0,AUTOMATED,0,31,PAID_IN_FULL
2019-12-27,COLLECTION,INDIVIDUAL,LTR001,11989724.5,10458472.42,1,0,0,0,FULL_RELIEF,298,2402999.47,1,0,0,CORRESPONDENCE,1,2,DISMISSED
2019-12-28,PAYMENT_PLAN,INDIVIDUAL,CP2000,25324653.67,573889.27,1,0,0,0,UPHELD,909,96974.99,0,0,0,CORRESPONDENCE,0,26,TRANSFERRED
2019-12-29,FRAUD,INDIVIDUAL,NO_NOTICE,17667712.51,7702343.05,1,1,1,0,FULL_RELIEF,964,725259.23,0,0,0,OFFICE,0,27,OPEN
2019-12-30,LIEN_RELEASE,INDIVIDUAL,NO_NOTICE,16096660.8,9085308.84,0,0,0,0,NONE,689,2775644.63,0,0,0,NONE,1,19,UNABLE_TO_COLLECT
2019-12-31,AUDIT,INDIVIDUAL,CP2000,26252847.57,26302917.64,0,0,0,0,PENDING,1158,4436318.12,0,0,0,AUTOMATED,1,0,DISMISSED
2020-01-01,IDENTITY_THEFT,MID_MARKET,NO_NOTICE,21728540.08,232215.55,0,0,0,0,DISMISSED,516,3409747.27,0,0,0,OFFICE,0,13,PAID_IN_FULL
2020-01-02,AUDIT,SMALL_BIZ,NO_NOTICE,34419497.51,8563588.25,0,0,0,0,PENDING,301,10291980.29,0,0,0,CORRESPONDENCE,0,11,TRANSFERRED
2020-01-03,AUDIT,INDIVIDUAL,NO_NOTICE,13237975.91,11097056.17,0,0,0,0,UPHELD,575,1509025.52,0,0,0,AUTOMATED,0,18,OPEN
2020-01-04,IDENTITY_THEFT,SMALL_BIZ,LTR001,10264570.21,9839386.45,0,0,0,0,NONE,618,1035476.32,0,0,1,AUTOMATED,0,13,PAID_IN_FULL
2020-01-05,PAYMENT_PLAN,SMALL_BIZ,NO_NOTICE,22668950.32,7164245.7,0,1,0,0,NONE,501,7123837.07,0,0,1,AUTOMATED,1,39,PAID_IN_FULL
2020-01-06,LIEN_RELEASE,MID_MARKET,NO_NOTICE,6065560.98,4314501.16,0,0,0,0,FULL_RELIEF,288,1174759.08,0,0,0,NONE,1,7,OPEN
2020-01-07,UNDERREPORTING,INDIVIDUAL,LTR1058,14113072.16,13559452.87,0,0,0,0,NONE,464,4589724.1,1,0,1,FIELD,0,15,COMPROMISE
2020-01-08,COLLECTION,INDIVIDUAL,CP2000,32970723.11,28768281.81,0,0,0,0,NONE,347,9609083.11,0,0,0,NONE,1,1,COMPROMISE
2020-01-09,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,21822386.04,20739311.31,1,0,0,0,NONE,1013,2418398.36,0,0,0,NONE,0,22,COMPROMISE
2020-01-10,IDENTITY_THEFT,SMALL_BIZ,CP2000,22016597.17,17391541.32,0,0,0,1,UPHELD,686,3236884.34,0,0,0,CORRESPONDENCE,1,0,COMPROMISE
2020-01-11,UNDERREPORTING,SMALL_BIZ,OTHER,21323711.59,12749689.66,1,0,0,0,NONE,484,6102187.5,0,0,0,OFFICE,1,13,INSTALLMENT
2020-01-12,AUDIT,SMALL_BIZ,CP2000,8763948.11,8252903.64,0,0,0,0,DISMISSED,236,2760248.37,0,0,0,OFFICE,0,12,TRANSFERRED
2020-01-13,IDENTITY_THEFT,SMALL_BIZ,LTR001,25162726.63,5551201.98,1,0,0,1,NONE,959,7367439.86,0,0,0,CORRESPONDENCE,0,30,INSTALLMENT
2020-01-14,AUDIT,SMALL_BIZ,LTR3172,3127523.63,228300.63,0,0,0,0,UPHELD,683,144720.94,0,0,0,CORRESPONDENCE,1,14,UNABLE_TO_COLLECT
2020-01-15,AUDIT,MID_MARKET,LTR4800,23741550.06,1608426.54,0,0,0,1,NONE,117,7006566.39,0,0,0,CORRESPONDENCE,0,7,OPEN
2020-01-16,COLLECTION,LARGE_BIZ,LTR001,34533550.22,24726194.62,0,0,0,0,UPHELD,896,5723054.02,0,0,0,FIELD,0,29,INSTALLMENT
2020-01-17,PAYMENT_PLAN,GOV_ENTITY,OTHER,27679334.66,28756931.38,0,1,0,0,PENDING,836,4197010.43,0,0,0,OFFICE,1,11,PAID_IN_FULL
2020-01-18,COLLECTION,LARGE_BIZ,CP2000,26573375.39,17800112.12,0,0,0,1,PARTIAL_RELIEF,394,7033439.12,0,0,0,OFFICE,0,8,INSTALLMENT
2020-01-19,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,10441269.3,8478486.5,0,0,0,0,NONE,634,1330855.56,0,0,0,OFFICE,1,1,PAID_IN_FULL
2020-01-20,AUDIT,LARGE_BIZ,CP2000,17803635.89,14736964.63,0,0,0,0,NONE,505,1072398.29,0,0,0,FIELD,0,27,INSTALLMENT
2020-01-21,FRAUD,GOV_ENTITY,CP2000,33966516.83,3938238.27,0,0,0,0,NONE,1118,7480002.34,0,0,0,CORRESPONDENCE,1,1,UNABLE_TO_COLLECT
2020-01-22,LIEN_RELEASE,INDIVIDUAL,LTR1058,15063696.06,956047.32,0,0,0,0,UPHELD,808,1820187.26,0,0,0,OFFICE,1,23,INSTALLMENT
2020-01-23,AUDIT,SMALL_BIZ,LTR001,6925505.35,2353759.65,0,0,0,1,FULL_RELIEF,398,304241.32,0,0,0,CORRESPONDENCE,1,24,INSTALLMENT
2020-01-24,UNDERREPORTING,INDIVIDUAL,LTR001,22058504.98,1962202.31,1,1,0,0,PARTIAL_RELIEF,440,7084566.65,0,1,0,NONE,0,2,PAID_IN_FULL
2020-01-25,AUDIT,SMALL_BIZ,OTHER,32758186.65,20637843.45,0,0,0,0,UPHELD,885,10040.38,0,0,1,CORRESPONDENCE,1,9,TRANSFERRED
2020-01-26,FRAUD,INDIVIDUAL,NO_NOTICE,15422651.8,9648316.29,0,0,0,0,NONE,645,5104355.78,0,0,0,CORRESPONDENCE,1,40,DISMISSED
2020-01-27,AUDIT,MID_MARKET,NO_NOTICE,10514680.39,6033442.28,0,0,0,0,NONE,57,1292209.97,0,1,0,NONE,0,23,INSTALLMENT
2020-01-28,PAYMENT_PLAN,INDIVIDUAL,LTR1058,8143694.51,2239483.28,0,0,0,0,PARTIAL_RELIEF,264,540758.97,0,0,0,CORRESPONDENCE,0,5,OPEN
2020-01-29,PAYMENT_PLAN,INDIVIDUAL,CP2000,8152121.13,8440118.29,1,1,0,0,UPHELD,1023,204521.74,0,0,0,AUTOMATED,1,28,PAID_IN_FULL
2020-01-30,UNDERREPORTING,LARGE_BIZ,CP2000,24423100.82,7761857.6,0,1,0,0,UPHELD,633,6637988.29,0,0,0,CORRESPONDENCE,1,12,INSTALLMENT
2020-01-31,COLLECTION,SMALL_BIZ,CP2000,11559497.31,11174895.61,0,0,0,1,NONE,155,760869.57,0,0,0,CORRESPONDENCE,1,14,OPEN
2020-02-01,UNDERREPORTING,INDIVIDUAL,LTR1058,22880805.35,23954809.19,0,0,0,0,NONE,341,2637914.1,0,0,0,CORRESPONDENCE,1,9,COMPROMISE
2020-02-02,AUDIT,SMALL_BIZ,NO_NOTICE,11084096.37,304303.3,1,0,0,0,NONE,1156,1253541.89,0,0,0,OFFICE,0,10,DISMISSED
2020-02-03,PAYMENT_PLAN,INDIVIDUAL,OTHER,22329734.28,8377117.85,0,0,0,0,NONE,122,5999604.55,0,0,0,CORRESPONDENCE,0,8,DISMISSED
2020-02-04,COLLECTION,INDIVIDUAL,NO_NOTICE,34592011.87,15588507.05,1,0,0,0,NONE,210,1504016.18,0,0,1,NONE,0,10,OPEN
2020-02-05,AUDIT,MID_MARKET,LTR001,26043292.65,5788271.61,1,0,1,0,UPHELD,780,8845673.82,0,0,0,CORRESPONDENCE,1,25,DISMISSED
2020-02-06,IDENTITY_THEFT,SMALL_BIZ,NO_NOTICE,3651537.67,1621457.45,0,0,0,0,PENDING,98,503135.23,0,0,0,CORRESPONDENCE,0,28,INSTALLMENT
2020-02-07,UNDERREPORTING,INDIVIDUAL,LTR001,25972140.14,3330986.8,0,0,0,0,NONE,901,156932.83,0,0,0,CORRESPONDENCE,0,32,COMPROMISE
2020-02-08,FRAUD,INDIVIDUAL,OTHER,13765016.09,10662647.45,1,0,0,0,FULL_RELIEF,540,265059.74,0,1,0,OFFICE,0,38,UNABLE_TO_COLLECT
2020-02-09,PAYMENT_PLAN,INDIVIDUAL,LTR3172,4824575.73,4304305.41,0,0,0,0,FULL_RELIEF,873,735353.78,0,1,0,AUTOMATED,0,12,OPEN
2020-02-10,COLLECTION,SMALL_BIZ,CP2000,11980649.28,9439193.21,1,0,0,0,NONE,942,3308826.35,0,0,0,NONE,0,28,PAID_IN_FULL
2020-02-11,FRAUD,INDIVIDUAL,NO_NOTICE,4453391.8,4092431.39,0,0,0,0,NONE,634,808886.69,0,0,0,CORRESPONDENCE,1,27,DISMISSED
2020-02-12,AUDIT,MID_MARKET,CP2000,9242629.93,6893121.79,1,0,0,0,NONE,772,546159.39,0,0,0,CORRESPONDENCE,0,28,OPEN
2020-02-13,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,2165857.0,1593226.83,0,0,0,0,NONE,897,463425.39,0,0,0,NONE,1,20,PAID_IN_FULL
2020-02-14,AUDIT,SMALL_BIZ,NO_NOTICE,16959153.73,2193108.78,0,0,0,0,NONE,416,5662692.81,0,0,0,CORRESPONDENCE,1,34,INSTALLMENT
2020-02-15,COLLECTION,SMALL_BIZ,NO_NOTICE,17594226.83,7875313.47,1,0,0,0,NONE,116,1767355.65,0,0,0,AUTOMATED,0,25,UNABLE_TO_COLLECT
2020-02-16,IDENTITY_THEFT,MID_MARKET,NO_NOTICE,8569110.53,3751070.06,0,0,0,0,NONE,1140,1728991.29,0,0,0,OFFICE,1,37,PAID_IN_FULL
2020-02-17,FRAUD,MID_MARKET,NO_NOTICE,1991322.65,1298009.99,0,0,0,0,NONE,958,139086.96,0,1,0,FIELD,1,4,PAID_IN_FULL
2020-02-18,UNDERREPORTING,MID_MARKET,LTR1058,28611299.82,11682278.13,1,0,0,0,UPHELD,311,1401797.54,0,0,0,NONE,1,8,UNABLE_TO_COLLECT
2020-02-19,COLLECTION,INDIVIDUAL,NO_NOTICE,7271621.73,4285981.76,1,0,0,0,NONE,6,333887.88,0,0,0,OFFICE,1,33,OPEN
2020-02-20,COLLECTION,INDIVIDUAL,NO_NOTICE,4083537.7,3488901.24,0,0,0,0,UPHELD,2,2800.71,0,0,0,CORRESPONDENCE,0,26,INSTALLMENT
2020-02-21,COLLECTION,INDIVIDUAL,NO_NOTICE,1805055.79,1881160.22,0,0,0,0,PARTIAL_RELIEF,590,527580.96,0,0,0,OFFICE,1,2,PAID_IN_FULL
2020-02-22,AUDIT,INDIVIDUAL,OTHER,18909264.79,17086665.82,0,0,0,0,FULL_RELIEF,928,5573214.57,0,0,0,OFFICE,0,7,DISMISSED
2020-02-23,COLLECTION,INDIVIDUAL,NO_NOTICE,17616836.94,15701333.37,0,0,0,1,UPHELD,1129,4290993.04,0,0,0,AUTOMATED,0,19,OPEN
2020-02-24,AUDIT,INDIVIDUAL,LTR001,6427608.64,6104518.24,0,0,1,0,PARTIAL_RELIEF,488,8242.06,0,0,0,OFFICE,0,7,UNABLE_TO_COLLECT
2020-02-25,AUDIT,INDIVIDUAL,CP2000,18826304.52,14221282.42,0,0,0,0,NONE,704,992317.6,0,0,0,AUTOMATED,0,2,PAID_IN_FULL
2020-02-26,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,6247631.5,644396.97,0,0,0,1,UPHELD,690,1006142.06,0,0,0,NONE,1,39,TRANSFERRED
2020-02-27,LIEN_RELEASE,SMALL_BIZ,CP2000,28841529.73,2005933.03,0,0,0,0,DISMISSED,474,5880305.96,0,0,0,CORRESPONDENCE,0,37,INSTALLMENT
2020-02-28,UNDERREPORTING,INDIVIDUAL,OTHER,21309541.7,16400363.18,1,0,0,0,UPHELD,796,3792776.55,0,0,0,OFFICE,0,13,TRANSFERRED
2020-02-29,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,9720871.15,4239471.79,0,0,0,0,FULL_RELIEF,224,202084.48,0,0,0,AUTOMATED,0,31,PAID_IN_FULL
2020-03-01,UNDERREPORTING,INDIVIDUAL,CP2000,32701811.24,7791619.2,0,0,0,1,UPHELD,233,9291165.42,0,0,0,AUTOMATED,1,17,OPEN
2020-03-02,AUDIT,INDIVIDUAL,CP2000,28503240.13,7853640.78,0,0,0,0,UPHELD,1109,9071902.48,0,0,0,CORRESPONDENCE,1,34,OPEN
2020-03-03,COLLECTION,SMALL_BIZ,NO_NOTICE,32161925.83,16615336.5,1,0,0,1,PARTIAL_RELIEF,360,5246564.48,0,0,0,CORRESPONDENCE,0,39,OPEN
2020-03-04,COLLECTION,INDIVIDUAL,LTR4800,30057622.66,23353315.38,0,0,0,1,NONE,592,10111152.28,0,0,0,CORRESPONDENCE,0,29,PAID_IN_FULL
2020-03-05,AUDIT,INDIVIDUAL,LTR3172,22586064.38,9619465.25,0,0,0,0,NONE,653,1605318.18,0,0,0,OFFICE,1,0,DISMISSED
2020-03-06,IDENTITY_THEFT,SMALL_BIZ,LTR3172,3992034.54,244081.64,0,0,0,0,FULL_RELIEF,623,1283265.2,0,0,0,OFFICE,0,27,INSTALLMENT
2020-03-07,AUDIT,INDIVIDUAL,CP2000,5831974.26,4309908.49,0,0,0,0,NONE,572,383395.9,0,0,0,OFFICE,0,27,OPEN
2020-03-08,AUDIT,SMALL_BIZ,LTR4800,29572312.26,1296727.59,1,1,0,0,NONE,815,5707457.46,0,0,0,AUTOMATED,0,1,INSTALLMENT
2020-03-09,AUDIT,INDIVIDUAL,LTR3172,16881846.62,3707376.71,0,0,0,1,NONE,1018,1779728.82,0,0,1,CORRESPONDENCE,1,4,TRANSFERRED
2020-03-10,COLLECTION,SMALL_BIZ,NO_NOTICE,27172002.94,26955015.81,0,0,0,0,PARTIAL_RELIEF,640,4538116.69,0,0,0,FIELD,0,6,OPEN
2020-03-11,AUDIT,SMALL_BIZ,LTR001,14529442.79,11895113.47,0,0,0,0,FULL_RELIEF,854,635272.46,0,0,0,CORRESPONDENCE,1,31,INSTALLMENT
2020-03-12,COLLECTION,INDIVIDUAL,OTHER,7752450.88,282433.78,0,0,0,0,PENDING,1114,1924404.57,0,0,0,CORRESPONDENCE,0,37,INSTALLMENT
2020-03-13,UNDERREPORTING,INDIVIDUAL,CP2000,18393109.67,10182038.77,0,0,0,0,UPHELD,429,2977780.09,0,0,1,CORRESPONDENCE,1,13,TRANSFERRED
2020-03-14,COLLECTION,GOV_ENTITY,CP2000,4762889.18,3497386.92,0,0,0,0,NONE,449,863918.34,0,0,0,CORRESPONDENCE,1,26,TRANSFERRED
2020-03-15,PAYMENT_PLAN,SMALL_BIZ,LTR3172,34535956.91,16631306.15,1,0,0,0,PENDING,385,8686227.42,0,0,0,OFFICE,1,25,DISMISSED
2020-03-16,UNDERREPORTING,SMALL_BIZ,LTR4800,3338068.69,2563082.06,0,0,0,0,UPHELD,83,25487.07,0,0,0,FIELD,0,12,TRANSFERRED
2020-03-17,LIEN_RELEASE,MID_MARKET,NO_NOTICE,15936136.75,898037.44,0,0,0,0,UPHELD,353,928475.19,0,0,0,FIELD,1,10,INSTALLMENT
2020-03-18,AUDIT,SMALL_BIZ,LTR3172,11080080.99,9503871.96,0,1,0,0,UPHELD,554,469543.04,0,0,0,NONE,0,38,INSTALLMENT
2020-03-19,AUDIT,MID_MARKET,NO_NOTICE,33864205.59,12980866.48,0,0,0,1,NONE,452,1764843.26,0,0,0,CORRESPONDENCE,1,1,PAID_IN_FULL
2020-03-20,COLLECTION,MID_MARKET,CP2000,20549566.34,6453437.37,1,0,0,0,PENDING,974,3469567.03,0,0,0,CORRESPONDENCE,1,2,PAID_IN_FULL
2020-03-21,IDENTITY_THEFT,INDIVIDUAL,LTR1058,25013094.78,4451469.42,0,1,0,1,NONE,703,3051271.13,0,0,0,NONE,1,1,OPEN
2020-03-22,UNDERREPORTING,MID_MARKET,NO_NOTICE,31449707.39,21751904.34,0,0,0,1,PENDING,702,3114874.97,0,0,0,FIELD,1,8,TRANSFERRED
2020-03-23,FRAUD,INDIVIDUAL,CP2000,4473332.28,638546.38,0,0,0,0,PENDING,1118,234833.21,0,0,0,CORRESPONDENCE,0,32,PAID_IN_FULL
2020-03-24,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,5334998.44,575984.66,0,0,0,0,PENDING,652,651126.42,0,0,0,OFFICE,0,30,OPEN
2020-03-25,COLLECTION,INDIVIDUAL,LTR001,19070546.06,11518003.28,0,0,0,0,NONE,514,6165035.17,0,0,1,NONE,0,9,INSTALLMENT
2020-03-26,AUDIT,MID_MARKET,LTR1058,18013838.69,7965758.67,0,0,0,0,UPHELD,642,1409523.4,0,0,0,CORRESPONDENCE,1,24,COMPROMISE
2020-03-27,AUDIT,LARGE_BIZ,NO_NOTICE,25328020.49,3209802.88,0,0,0,0,PENDING,117,2733490.52,0,0,1,CORRESPONDENCE,0,36,PAID_IN_FULL
2020-03-28,LIEN_RELEASE,INDIVIDUAL,LTR3172,14311100.66,14868630.63,0,0,0,0,NONE,931,4062403.41,0,0,0,CORRESPONDENCE,0,22,OPEN
2020-03-29,AUDIT,SMALL_BIZ,CP2000,27573020.77,28862309.97,0,0,0,0,PARTIAL_RELIEF,1156,9596262.16,0,0,0,OFFICE,0,37,COMPROMISE
2020-03-30,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,17477751.55,10118239.73,1,0,0,0,PENDING,296,5761948.63,0,0,1,CORRESPONDENCE,0,32,INSTALLMENT
2020-03-31,COLLECTION,SMALL_BIZ,CP2000,29636790.25,1645867.45,1,0,0,0,NONE,753,29515.47,0,0,1,CORRESPONDENCE,0,29,COMPROMISE
2020-04-01,PAYMENT_PLAN,MID_MARKET,CP2000,674401.49,239370.28,0,0,0,0,UPHELD,958,108068.6,0,0,0,FIELD,0,14,UNABLE_TO_COLLECT
2020-04-02,COLLECTION,INDIVIDUAL,LTR001,15933800.31,9664900.27,1,1,0,1,PENDING,300,1999493.76,0,0,0,CORRESPONDENCE,0,29,OPEN
2020-04-03,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,9369056.62,7440491.6,1,0,0,0,PENDING,542,2419170.64,0,0,0,CORRESPONDENCE,0,36,OPEN
2020-04-04,AUDIT,NONPROFIT,LTR001,9989012.42,9655230.16,1,0,1,1,NONE,558,3379549.48,0,0,0,NONE,0,36,OPEN
2020-04-05,AUDIT,MID_MARKET,NO_NOTICE,16252757.33,7351309.43,0,0,0,1,UPHELD,1132,2385643.21,0,0,0,CORRESPONDENCE,1,18,INSTALLMENT
2020-04-06,UNDERREPORTING,LARGE_BIZ,CP2000,311337.25,210360.88,1,0,0,0,DISMISSED,1183,11199.97,0,0,0,OFFICE,0,30,OPEN
2020-04-07,COLLECTION,INDIVIDUAL,CP2000,13871978.32,6284174.84,0,0,0,0,UPHELD,32,873924.58,1,0,0,NONE,1,25,PAID_IN_FULL
2020-04-08,IDENTITY_THEFT,INDIVIDUAL,NO_NOTICE,27741103.46,28693298.21,1,0,0,0,NONE,918,1895127.79,0,0,0,CORRESPONDENCE,0,13,PAID_IN_FULL
2020-04-09,AUDIT,MID_MARKET,LTR001,5034603.07,654623.96,0,0,0,0,NONE,116,775732.9,0,0,0,CORRESPONDENCE,1,11,INSTALLMENT
2020-04-10,PAYMENT_PLAN,INDIVIDUAL,LTR1058,10758464.42,11239238.96,1,0,0,1,UPHELD,1080,1090374.99,0,0,0,FIELD,0,17,UNABLE_TO_COLLECT
2020-04-11,AUDIT,MID_MARKET,NO_NOTICE,29390751.43,13734992.62,1,0,0,1,UPHELD,668,299984.15,0,0,0,CORRESPONDENCE,1,29,PAID_IN_FULL
2020-04-12,COLLECTION,INDIVIDUAL,CP2000,28162742.62,22797989.55,0,0,0,0,UPHELD,183,1950086.77,0,0,0,CORRESPONDENCE,0,1,PAID_IN_FULL
2020-04-13,PAYMENT_PLAN,SMALL_BIZ,NO_NOTICE,28796411.53,29682338.13,1,0,0,0,NONE,1167,4533876.82,0,0,1,NONE,1,10,PAID_IN_FULL
2020-04-14,COLLECTION,INDIVIDUAL,LTR3172,28429663.73,20012177.25,0,0,0,0,PARTIAL_RELIEF,709,5050836.64,1,0,0,AUTOMATED,0,15,COMPROMISE
2020-04-15,PAYMENT_PLAN,INDIVIDUAL,LTR3172,28142317.68,10360508.15,1,0,0,0,NONE,616,3258147.71,0,0,0,CORRESPONDENCE,0,29,INSTALLMENT
