care_capacity_snapshot_date,care_capacity_facility_npi,care_capacity_facility_type_code,care_capacity_service_line_code,care_capacity_licensed_beds_count,care_capacity_staffed_beds_count,care_capacity_icu_beds_count,care_capacity_ed_bays_count,care_capacity_operating_rooms_count,care_capacity_imaging_units_mri,care_capacity_imaging_units_ct,care_capacity_primary_care_fte,care_capacity_nurse_fte,care_capacity_specialist_fte,care_capacity_patient_to_nurse_ratio,care_capacity_avg_wait_time_minutes,care_capacity_appointment_availability_days,care_capacity_closure_risk_score,care_capacity_rural_critical_access_flag,care_capacity_licensure_state_code
2022-10-24,1000000662,LTACH,BEHAVIORAL,499,362,3,103,27,4,15,209.62,1330.83,458.77,4.03,43,39,0.2433,0,TN
2022-10-25,1000000663,HOSPITAL,ICU,465,351,83,113,9,7,8,205.44,2100.38,375.6,8.87,269,46,0.3708,1,NM
2022-10-26,1000000664,RHC,OB,656,466,22,16,20,5,23,50.27,1493.59,641.58,6.54,197,39,0.8026,1,ND
2022-10-27,1000000665,CLINIC,ONC,734,468,64,37,7,0,11,191.49,2036.19,417.2,9.03,19,38,0.3023,0,VT
2022-10-28,1000000666,FQHC,ONC,883,616,27,144,41,15,14,193.78,939.02,423.47,8.52,217,75,0.7628,0,CO
2022-10-29,1000000667,SNF,CARD,15,11,11,19,17,9,27,24.94,539.05,265.53,9.68,37,11,0.3473,0,PA
2022-10-30,1000000668,FQHC,ICU,240,191,39,97,22,11,7,163.33,2101.54,234.88,7.86,73,4,0.1304,0,WY
2022-10-31,1000000669,HOSPITAL,PEDS,174,115,66,66,35,11,16,214.3,914.19,497.07,9.76,143,75,0.7318,0,WA
2022-11-01,1000000670,RHC,ED,557,474,78,32,9,4,13,138.94,39.42,580.44,3.12,289,70,0.7958,0,UT
2022-11-02,1000000671,HOSPITAL,ORTHO,56,43,43,75,32,9,4,67.48,1814.87,259.0,6.21,131,7,0.2586,0,VT
2022-11-03,1000000672,FQHC,ED,938,764,16,135,11,16,19,122.54,869.73,478.04,9.45,230,30,0.0861,0,MD
2022-11-04,1000000673,ASC,ICU,377,314,59,120,36,17,8,163.37,2173.01,595.91,5.76,245,21,0.66,0,CT
2022-11-05,1000000674,CLINIC,OB,245,192,82,89,0,5,21,210.72,813.21,343.87,4.77,54,24,0.832,0,MO
2022-11-06,1000000675,ASC,OB,60,47,47,5,1,0,1,70.09,1423.73,634.82,7.9,55,80,0.9319,0,ME
2022-11-07,1000000676,LTACH,MED_SURG,96,63,1,23,14,17,10,107.83,1951.69,103.18,8.58,57,78,0.4895,1,MI
2022-11-08,1000000677,CLINIC,ICU,247,216,60,122,33,11,3,208.84,1178.29,538.16,8.69,197,16,0.6241,1,AL
2022-11-09,1000000678,FQHC,ORTHO,700,573,61,45,5,5,1,215.62,723.87,203.45,3.98,14,23,0.1076,0,CT
2022-11-10,1000000679,SNF,ORTHO,117,96,77,6,25,9,19,167.01,1510.64,220.68,8.78,252,33,0.5934,0,OR
2022-11-11,1000000680,SNF,ED,403,287,84,43,29,0,1,151.07,924.02,239.65,5.83,141,49,0.7504,0,CA
2022-11-12,1000000681,RHC,BEHAVIORAL,30,22,22,154,10,15,14,2.59,969.2,443.8,2.8,357,39,0.345,0,OK
2022-11-13,1000000682,HOSPITAL,PEDS,134,93,40,67,24,13,15,157.27,1402.83,507.87,6.86,190,53,0.8819,1,NY
2022-11-14,1000000683,ASC,ED,652,443,56,99,33,4,17,164.26,2055.05,492.78,9.7,83,48,0.9183,1,OH
2022-11-15,1000000684,CLINIC,ED,330,226,96,113,31,7,16,43.8,161.79,140.36,9.47,115,2,0.7141,0,NY
2022-11-16,1000000685,HOSPITAL,PEDS,898,541,7,22,34,4,0,186.39,1781.25,470.96,4.39,199,5,0.1501,0,HI
2022-11-17,1000000686,SNF,PEDS,258,187,18,152,27,14,20,157.02,460.86,392.82,4.57,323,67,0.4722,0,NV
2022-11-18,1000000687,SNF,MED_SURG,176,173,102,68,43,3,8,44.16,809.9,598.2,9.07,189,44,0.4121,0,OK
2022-11-19,1000000688,CLINIC,ORTHO,520,315,91,75,33,16,10,197.44,1104.41,113.27,7.18,179,78,0.0173,0,IL
2022-11-20,1000000689,ASC,ED,135,123,115,59,31,0,1,77.02,1650.77,605.62,7.32,39,25,0.4465,0,PA
2022-11-21,1000000690,FQHC,BEHAVIORAL,410,388,18,38,37,17,8,103.21,664.38,254.59,6.28,62,31,0.7836,0,CT
2022-11-22,1000000691,CLINIC,ONC,573,484,6,105,40,9,12,32.86,166.45,118.44,7.26,147,60,0.1842,0,IL
2022-11-23,1000000692,FQHC,ONC,772,525,11,143,11,7,0,202.53,102.67,545.89,8.46,241,79,0.2165,1,PA
2022-11-24,1000000693,LTACH,MED_SURG,932,771,113,145,36,9,23,56.28,218.23,298.84,5.82,228,5,0.2285,0,VA
2022-11-25,1000000694,LTACH,ONC,280,231,60,28,35,17,3,171.45,148.23,428.67,6.67,285,58,0.4456,0,MN
2022-11-26,1000000695,ASC,ONC,424,307,102,34,14,12,20,156.01,1162.12,348.25,7.25,113,32,0.1933,0,ME
2022-11-27,1000000696,ASC,ICU,319,259,84,134,11,7,8,23.09,1381.14,462.21,9.53,332,12,0.4455,0,LA
2022-11-28,1000000697,SNF,ONC,829,826,103,42,16,15,23,109.55,883.49,362.99,2.99,35,24,0.2287,0,WV
2022-11-29,1000000698,LTACH,OB,139,120,40,81,32,17,19,49.11,879.03,486.13,4.15,268,24,0.7217,0,MN
2022-11-30,1000000699,ASC,BEHAVIORAL,18,13,13,88,19,6,9,130.08,436.92,413.28,7.03,320,67,0.4381,0,NV
2022-12-01,1000000700,LTACH,ORTHO,901,631,119,49,20,1,13,191.94,1580.43,178.62,6.69,339,24,0.5262,0,CO
2022-12-02,1000000701,RHC,ORTHO,319,291,47,61,7,12,24,118.67,1446.93,605.84,6.74,211,32,0.969,1,AK
2022-12-03,1000000702,ASC,OB,36,36,36,159,35,1,12,123.98,834.61,567.14,4.61,40,28,0.3327,0,CA
2022-12-04,1000000703,ASC,CARD,78,50,50,144,2,1,2,12.47,625.92,201.92,2.68,115,2,0.6041,0,OR
2022-12-05,1000000704,RHC,MED_SURG,523,443,57,71,5,15,0,87.32,187.37,509.69,3.65,60,47,0.536,1,TX
2022-12-06,1000000705,SNF,ICU,498,330,96,50,25,4,21,43.56,206.2,574.78,4.91,268,42,0.4749,0,MO
2022-12-07,1000000706,RHC,BEHAVIORAL,132,117,7,58,22,12,19,141.59,818.93,458.06,2.94,268,57,0.684,0,NE
2022-12-08,1000000707,CLINIC,CARD,82,81,71,39,31,5,16,120.76,1729.35,602.12,4.96,150,80,0.0438,1,MA
2022-12-09,1000000708,CLINIC,ONC,189,155,58,106,1,11,8,72.63,2040.4,76.38,9.35,321,9,0.2455,0,VT
2022-12-10,1000000709,SNF,MED_SURG,277,169,67,5,23,8,0,29.42,2188.0,60.68,8.84,125,20,0.936,1,WI
2022-12-11,1000000710,SNF,ICU,607,413,33,30,41,0,7,135.33,1297.19,295.2,8.93,51,29,0.7868,1,NC
2022-12-12,1000000711,RHC,MED_SURG,432,304,49,21,33,8,1,66.82,1227.06,511.03,3.69,80,35,0.6429,0,WA
2022-12-13,1000000712,LTACH,BEHAVIORAL,133,113,42,99,16,13,16,81.7,964.0,377.45,7.77,325,77,0.0677,1,WY
2022-12-14,1000000713,ASC,ED,521,495,104,136,8,10,9,34.24,250.43,449.04,9.17,258,82,0.5278,0,NM
2022-12-15,1000000714,ASC,BEHAVIORAL,534,506,9,71,6,7,5,139.81,1522.95,271.9,4.66,40,5,0.1319,1,CT
2022-12-16,1000000715,SNF,CARD,915,859,100,37,22,4,26,18.83,787.1,154.58,7.64,317,56,0.2757,0,WY
2022-12-17,1000000716,ASC,ICU,316,289,35,41,22,2,10,153.15,647.5,525.03,5.1,137,61,0.5776,0,AK
2022-12-18,1000000717,CLINIC,CARD,161,152,106,73,2,9,19,3.31,1439.81,222.14,8.78,98,59,0.7667,0,IA
2022-12-19,1000000718,FQHC,BEHAVIORAL,377,370,26,47,5,7,4,54.58,488.78,557.13,6.69,37,54,0.5188,1,KS
2022-12-20,1000000719,RHC,ORTHO,156,125,64,58,15,11,3,94.93,605.99,4.53,4.12,233,19,0.9225,1,IN
2022-12-21,1000000720,CLINIC,ORTHO,767,608,88,133,17,1,0,90.33,1794.57,316.69,7.78,315,78,0.3936,0,SC
2022-12-22,1000000721,LTACH,CARD,146,138,11,30,5,10,23,26.23,861.79,572.24,8.25,294,48,0.0585,0,OK
2022-12-23,1000000722,FQHC,BEHAVIORAL,795,610,61,76,39,6,5,114.97,89.61,313.7,2.6,183,70,0.5418,0,VT
2022-12-24,1000000723,FQHC,CARD,411,381,71,9,4,12,3,146.53,692.48,15.38,7.54,250,15,0.8719,1,IN
2022-12-25,1000000724,RHC,OB,58,38,33,155,6,9,25,165.47,1901.72,398.69,8.95,170,13,0.7656,1,MT
2022-12-26,1000000725,SNF,ED,935,759,84,0,12,3,12,11.73,2160.11,639.53,8.78,151,68,0.107,0,CO
2022-12-27,1000000726,CLINIC,MED_SURG,565,556,17,140,44,11,23,50.12,1736.82,146.5,8.97,326,75,0.8377,0,AL
2022-12-28,1000000727,RHC,ONC,790,623,90,83,0,5,16,96.34,947.97,258.96,5.16,161,71,0.7841,0,TX
2022-12-29,1000000728,CLINIC,ED,568,511,63,0,42,12,22,180.94,1616.51,122.58,3.31,209,42,0.1087,0,WY
2022-12-30,1000000729,FQHC,OB,227,137,56,55,4,7,20,56.77,1401.1,280.6,3.29,83,26,0.405,0,ND
2022-12-31,1000000730,RHC,PEDS,625,470,73,61,35,1,13,71.7,679.44,481.08,6.14,313,9,0.403,0,RI
2023-01-01,1000000731,CLINIC,ORTHO,549,410,38,82,2,7,11,141.48,518.81,564.46,9.38,238,75,0.077,1,PA
2023-01-02,1000000732,SNF,CARD,630,379,68,97,32,1,15,57.51,360.27,473.35,7.73,146,74,0.5787,0,KS
2023-01-03,1000000733,LTACH,PEDS,894,772,31,157,17,15,15,162.64,2081.72,240.78,9.59,335,33,0.0164,0,ND
2023-01-04,1000000734,FQHC,CARD,786,601,98,20,17,6,7,23.64,648.94,469.93,9.62,202,85,0.1768,0,OH
2023-01-05,1000000735,SNF,CARD,947,890,44,138,28,6,0,153.72,1361.43,52.18,3.73,157,35,0.573,1,OR
2023-01-06,1000000736,LTACH,ED,747,622,72,78,15,13,0,156.43,791.13,601.04,9.19,22,54,0.3204,0,WI
2023-01-07,1000000737,RHC,ICU,340,248,20,92,40,13,10,61.45,333.81,212.58,5.26,231,36,0.7794,1,SD
2023-01-08,1000000738,HOSPITAL,CARD,598,516,11,118,41,7,7,50.07,828.49,149.02,8.13,216,38,0.5354,0,MS
2023-01-09,1000000739,ASC,ORTHO,542,527,88,138,22,16,0,198.51,1672.63,634.58,2.94,339,63,0.461,0,VT
2023-01-10,1000000740,HOSPITAL,MED_SURG,361,341,85,30,8,10,25,5.22,336.67,466.03,4.06,274,75,0.5894,0,NV
2023-01-11,1000000741,HOSPITAL,ONC,564,538,35,153,13,16,25,120.98,1354.7,491.62,9.5,157,85,0.8732,1,IA
2023-01-12,1000000742,ASC,OB,869,742,67,107,10,9,1,122.91,1783.93,23.51,5.46,32,48,0.0983,0,CO
2023-01-13,1000000743,ASC,ICU,542,486,99,124,25,10,0,84.05,2121.85,349.33,7.63,214,77,0.7148,0,CA
2023-01-14,1000000744,HOSPITAL,CARD,818,552,85,71,7,17,19,46.06,926.9,636.13,3.53,164,67,0.1231,0,NC
2023-01-15,1000000745,FQHC,PEDS,649,414,54,135,24,3,27,157.19,571.3,92.88,9.7,315,75,0.455,1,MD
2023-01-16,1000000746,FQHC,ORTHO,665,412,11,72,32,13,22,64.84,282.8,208.6,6.17,88,34,0.9288,0,ME
2023-01-17,1000000747,ASC,ED,7,4,4,101,29,2,14,121.68,1653.18,290.61,9.15,149,65,0.9254,0,OR
2023-01-18,1000000748,SNF,PEDS,348,284,100,53,18,4,12,18.09,569.54,493.49,4.95,120,23,0.703,0,CO
2023-01-19,1000000749,HOSPITAL,ICU,876,732,76,18,40,13,27,47.78,1984.82,294.42,3.82,324,62,0.9998,0,ND
2023-01-20,1000000750,HOSPITAL,OB,947,932,68,37,33,6,1,131.77,818.05,573.13,8.62,30,7,0.8728,1,NC
2023-01-21,1000000751,ASC,ED,363,307,28,82,43,7,9,43.62,612.01,69.54,5.2,264,1,0.0495,0,NY
2023-01-22,1000000752,ASC,MED_SURG,72,49,11,2,20,4,16,189.31,131.16,23.12,7.03,256,30,0.9947,0,IL
2023-01-23,1000000753,SNF,MED_SURG,376,263,16,33,24,11,13,141.9,547.54,82.05,3.81,206,15,0.9625,0,TX
2023-01-24,1000000754,SNF,OB,209,160,49,148,2,12,25,110.91,761.3,319.56,5.19,60,60,0.754,0,NY
2023-01-25,1000000755,FQHC,ORTHO,125,120,14,29,35,5,4,65.83,804.88,171.17,6.5,8,15,0.1721,0,WV
2023-01-26,1000000756,SNF,ONC,486,420,58,52,31,9,21,174.66,599.69,264.79,3.32,225,29,0.6968,0,AR
2023-01-27,1000000757,HOSPITAL,ED,311,202,22,29,34,17,17,8.28,604.27,162.94,5.77,172,7,0.4201,0,SC
2023-01-28,1000000758,FQHC,ONC,587,441,112,14,5,6,9,14.35,1603.31,594.41,4.19,191,66,0.2619,0,TN
2023-01-29,1000000759,FQHC,BEHAVIORAL,285,207,110,66,12,3,6,218.81,2009.82,313.81,9.51,29,32,0.6589,0,ND
2023-01-30,1000000760,ASC,BEHAVIORAL,276,240,47,157,41,16,6,195.35,566.16,610.26,7.42,333,0,0.7552,0,MA
2023-01-31,1000000761,FQHC,PEDS,683,521,28,157,3,17,21,65.54,803.94,212.58,3.17,125,10,0.3984,0,CT
2023-02-01,1000000762,FQHC,CARD,279,256,119,102,5,3,25,111.53,810.7,602.23,7.15,232,49,0.2061,0,IN
2023-02-02,1000000763,RHC,CARD,358,240,45,80,11,0,0,82.26,1953.14,201.59,7.1,167,21,0.2179,0,WY
2023-02-03,1000000764,LTACH,ICU,462,395,70,48,28,15,24,54.9,429.26,579.45,9.66,105,29,0.7631,1,SC
2023-02-04,1000000765,HOSPITAL,ORTHO,206,154,112,141,12,15,0,98.29,1325.3,496.73,6.58,328,46,0.828,1,WA
2023-02-05,1000000766,SNF,OB,776,755,46,62,19,2,12,0.74,1376.02,623.28,7.67,353,32,0.1507,0,OH
2023-02-06,1000000767,ASC,MED_SURG,569,410,26,117,16,12,26,174.65,2050.74,549.35,3.86,98,87,0.8438,0,MD
2023-02-07,1000000768,SNF,ED,16,11,11,158,27,17,4,19.48,1081.83,276.83,7.91,145,35,0.0024,0,NC
2023-02-08,1000000769,LTACH,ED,693,547,95,94,16,12,3,100.83,1022.89,4.07,4.77,170,12,0.1997,0,MD
2023-02-09,1000000770,ASC,CARD,815,513,22,5,13,14,22,3.87,11.88,78.82,8.75,319,75,0.0155,0,OR
2023-02-10,1000000771,CLINIC,ORTHO,470,306,65,105,37,4,21,115.13,2007.73,429.18,8.58,28,23,0.6797,0,SC
2023-02-11,1000000772,RHC,ICU,58,54,11,15,14,5,25,15.12,1143.24,281.83,5.56,20,36,0.3966,0,KS
2023-02-12,1000000773,RHC,OB,862,845,23,81,20,13,5,141.99,962.2,517.64,5.4,104,75,0.6765,0,IN
2023-02-13,1000000774,LTACH,ICU,896,784,54,120,0,12,11,117.56,821.28,299.86,4.56,84,10,0.2965,0,MT
2023-02-14,1000000775,HOSPITAL,ED,391,285,14,140,15,15,24,161.54,1534.37,411.05,8.09,104,32,0.6015,0,DE
2023-02-15,1000000776,SNF,ED,35,29,18,131,22,0,25,50.57,1868.92,110.5,8.06,146,18,0.5722,0,HI
2023-02-16,1000000777,CLINIC,CARD,91,63,63,152,34,2,2,175.85,1608.96,26.1,9.04,268,17,0.8325,0,IL
2023-02-17,1000000778,HOSPITAL,BEHAVIORAL,561,557,113,130,17,7,20,20.51,1460.45,309.98,2.95,296,29,0.2914,0,AL
2023-02-18,1000000779,SNF,OB,326,277,102,90,10,15,25,61.6,646.59,577.33,5.42,355,72,0.8387,0,TN
2023-02-19,1000000780,SNF,MED_SURG,916,742,56,41,17,1,7,18.04,1855.94,519.06,8.52,250,33,0.3681,0,CA
2023-02-20,1000000781,RHC,OB,710,591,53,73,5,5,0,119.26,1542.5,117.96,5.45,273,5,0.9686,1,UT
2023-02-21,1000000782,LTACH,ED,596,541,26,38,0,12,23,34.94,816.33,182.42,5.1,64,0,0.1857,0,WY
2023-02-22,1000000783,SNF,ORTHO,525,320,1,18,13,7,25,62.14,187.12,356.56,6.34,163,40,0.1287,0,GA
2023-02-23,1000000784,SNF,MED_SURG,872,560,106,148,17,2,22,184.62,1297.41,128.55,9.39,39,62,0.0585,0,GA
2023-02-24,1000000785,CLINIC,ICU,938,639,76,82,14,3,21,74.65,911.76,25.74,9.97,359,18,0.5508,0,AK
2023-02-25,1000000786,ASC,ORTHO,922,580,12,116,17,8,25,72.82,2005.68,127.92,7.53,337,22,0.9317,1,WY
2023-02-26,1000000787,ASC,ED,347,268,109,96,5,14,0,35.95,2030.46,500.17,2.65,219,10,0.9289,0,ND
2023-02-27,1000000788,LTACH,PEDS,665,574,1,58,35,1,19,106.54,2117.6,594.44,2.86,38,26,0.6339,1,ND
2023-02-28,1000000789,SNF,BEHAVIORAL,438,332,95,75,18,11,10,94.33,1136.69,194.8,7.35,34,67,0.8299,0,OH
2023-03-01,1000000790,SNF,OB,220,212,4,13,8,3,12,89.08,2165.02,307.98,5.59,201,85,0.2497,0,ME
2023-03-02,1000000791,CLINIC,CARD,596,393,13,2,6,10,13,170.29,1623.99,418.05,9.18,217,90,0.447,0,WY
2023-03-03,1000000792,CLINIC,OB,262,201,115,4,36,11,18,169.63,1397.56,396.87,6.18,214,21,0.5574,0,HI
2023-03-04,1000000793,ASC,CARD,11,9,9,16,38,13,21,90.64,1184.93,509.89,7.25,224,11,0.0778,0,AR
2023-03-05,1000000794,SNF,BEHAVIORAL,186,143,44,55,32,1,5,19.96,1529.29,539.22,5.86,82,75,0.0954,0,DE
2023-03-06,1000000795,FQHC,CARD,513,487,54,123,10,4,10,22.4,1932.58,501.81,5.64,115,71,0.9224,0,MD
2023-03-07,1000000796,SNF,CARD,36,25,25,63,41,14,1,201.15,1578.35,93.08,4.02,115,19,0.0741,0,OK
2023-03-08,1000000797,CLINIC,ORTHO,693,472,17,154,36,1,26,195.61,2179.4,556.08,7.09,109,5,0.3515,0,NC
2023-03-09,1000000798,HOSPITAL,ORTHO,250,247,110,155,42,11,27,72.45,231.91,359.6,6.4,214,48,0.6729,0,KS
2023-03-10,1000000799,FQHC,ED,360,331,10,32,28,2,3,61.05,2189.02,169.01,8.07,296,59,0.2553,0,OR
2023-03-11,1000000800,RHC,ORTHO,753,461,13,7,20,10,3,87.94,949.66,80.94,9.46,81,48,0.6053,0,IL
2023-03-12,1000000801,RHC,ONC,887,534,54,94,41,6,20,66.97,129.7,263.59,2.5,268,85,0.4939,0,FL
2023-03-13,1000000802,FQHC,ED,54,42,42,71,9,14,11,219.4,1361.56,91.32,8.03,330,56,0.1562,0,MS
2023-03-14,1000000803,HOSPITAL,ED,747,660,24,157,2,12,15,114.38,96.07,198.63,2.84,160,68,0.5129,1,ME
2023-03-15,1000000804,ASC,ED,245,172,22,94,27,14,6,80.28,818.86,322.7,9.42,36,27,0.0679,1,HI
2023-03-16,1000000805,ASC,ONC,37,27,27,22,43,8,18,121.54,298.28,447.43,9.72,352,53,0.0262,0,KY
2023-03-17,1000000806,HOSPITAL,CARD,687,592,76,90,12,13,20,218.25,947.92,29.31,5.76,58,83,0.6178,0,OK
2023-03-18,1000000807,LTACH,PEDS,182,164,13,131,13,0,19,135.81,1272.05,511.43,7.61,204,37,0.7909,0,ME
2023-03-19,1000000808,LTACH,BEHAVIORAL,393,246,33,104,4,7,9,12.91,789.65,217.19,6.19,171,57,0.9005,0,MN
2023-03-20,1000000809,LTACH,ORTHO,504,488,76,142,14,14,11,141.31,1150.24,36.9,3.23,176,87,0.8998,0,IL
2023-03-21,1000000810,SNF,ED,889,572,82,87,30,10,4,142.3,1110.08,600.9,6.66,37,56,0.5973,0,CO
2023-03-22,1000000811,HOSPITAL,ORTHO,611,459,6,31,26,16,22,112.11,1447.72,250.75,2.98,40,88,0.7901,1,MI
2023-03-23,1000000812,CLINIC,BEHAVIORAL,833,820,1,99,11,14,7,195.42,346.92,415.76,8.94,235,77,0.0207,1,FL
2023-03-24,1000000813,HOSPITAL,OB,672,664,23,81,42,0,7,133.79,241.77,93.87,3.23,74,58,0.5491,0,LA
2023-03-25,1000000814,CLINIC,ED,926,710,38,126,4,6,1,54.9,833.19,373.38,2.84,287,14,0.4822,1,NE
2023-03-26,1000000815,HOSPITAL,ICU,67,61,25,98,20,10,11,57.61,748.79,467.55,6.23,44,16,0.4451,1,SD
2023-03-27,1000000816,ASC,ONC,280,206,6,107,28,16,2,161.3,585.94,67.2,3.34,48,38,0.393,0,MA
2023-03-28,1000000817,ASC,PEDS,691,545,27,111,18,5,9,113.11,1264.14,601.76,8.57,261,80,0.7449,1,NJ
2023-03-29,1000000818,ASC,ICU,295,239,90,11,2,1,22,177.09,917.17,598.94,7.01,189,26,0.5971,0,KS
2023-03-30,1000000819,FQHC,BEHAVIORAL,751,451,102,130,39,2,13,42.54,1241.97,252.48,6.96,200,77,0.5451,0,LA
2023-03-31,1000000820,LTACH,ED,25,25,25,44,37,5,7,148.92,56.15,41.05,3.72,171,44,0.0048,0,OK
2023-04-01,1000000821,HOSPITAL,ED,659,638,54,93,25,3,4,157.9,1079.69,166.27,4.6,320,80,0.9931,1,VT
2023-04-02,1000000822,LTACH,ORTHO,93,70,70,61,0,14,15,57.99,1607.82,510.15,6.28,14,21,0.221,0,AL
2023-04-03,1000000823,CLINIC,BEHAVIORAL,620,472,88,70,30,13,13,86.85,1147.36,604.87,4.37,70,26,0.2071,0,LA
2023-04-04,1000000824,SNF,MED_SURG,368,320,92,153,13,14,18,60.07,1684.99,567.76,9.44,180,19,0.2829,1,NJ
2023-04-05,1000000825,RHC,CARD,209,199,43,10,8,13,12,146.62,1671.41,495.85,9.67,64,21,0.8478,1,MA
2023-04-06,1000000826,SNF,ORTHO,707,610,39,105,28,3,19,140.32,602.25,591.42,8.67,197,50,0.9867,1,NJ
2023-04-07,1000000827,CLINIC,PEDS,649,586,57,39,3,16,19,194.39,269.93,295.81,6.81,205,70,0.7907,1,AL
2023-04-08,1000000828,HOSPITAL,ONC,596,376,57,134,28,5,15,148.26,117.48,540.44,2.63,159,22,0.1017,0,ND
2023-04-09,1000000829,RHC,BEHAVIORAL,531,472,106,153,7,7,12,50.32,1503.08,375.85,9.68,39,0,0.3653,0,DE
2023-04-10,1000000830,LTACH,CARD,363,346,72,139,35,16,17,47.96,394.32,402.53,6.88,161,49,0.2624,1,TX
2023-04-11,1000000831,FQHC,BEHAVIORAL,666,646,21,37,14,5,16,203.71,707.04,636.96,4.62,250,49,0.9866,1,WA
2023-04-12,1000000832,SNF,PEDS,317,209,72,68,12,12,3,114.96,669.43,4.14,7.12,64,69,0.7385,0,VT
2023-04-13,1000000833,SNF,ICU,324,195,112,56,6,7,1,62.82,304.28,634.26,4.6,88,40,0.3636,1,IN
2023-04-14,1000000834,ASC,ORTHO,750,543,102,69,37,12,1,36.0,1467.18,493.7,3.47,258,56,0.9751,0,MI
2023-04-15,1000000835,CLINIC,MED_SURG,153,141,67,45,39,6,16,176.02,625.23,12.35,8.16,173,14,0.018,0,IA
2023-04-16,1000000836,FQHC,BEHAVIORAL,592,473,89,2,32,5,0,18.75,1365.54,536.32,3.52,79,52,0.8489,0,WA
2023-04-17,1000000837,HOSPITAL,ICU,922,589,13,4,20,11,4,87.02,78.84,112.56,6.44,255,12,0.4878,0,HI
2023-04-18,1000000838,LTACH,ONC,813,546,58,136,17,6,10,169.83,1266.52,317.83,6.47,198,3,0.4389,0,PA
2023-04-19,1000000839,FQHC,PEDS,240,152,26,94,25,14,23,174.16,1490.9,552.8,7.51,288,90,0.8208,0,MO
2023-04-20,1000000840,RHC,ICU,629,514,27,120,25,7,26,157.26,1940.99,54.56,7.97,239,0,0.9616,0,NE
2023-04-21,1000000841,HOSPITAL,MED_SURG,509,438,37,3,3,16,17,115.79,1818.98,462.42,7.24,167,30,0.4502,0,NM
2023-04-22,1000000842,FQHC,PEDS,610,449,69,22,19,9,27,72.53,1967.15,363.53,8.99,170,9,0.5676,0,NM
2023-04-23,1000000843,FQHC,MED_SURG,341,331,29,148,23,8,2,146.59,1836.43,347.57,7.41,108,73,0.9936,0,ME
2023-04-24,1000000844,HOSPITAL,MED_SURG,205,141,45,12,24,3,10,57.11,787.43,69.29,3.91,13,27,0.3182,0,WI
2023-04-25,1000000845,ASC,ORTHO,584,507,45,117,41,1,7,57.64,991.64,337.91,7.83,205,31,0.425,1,TX
2023-04-26,1000000846,ASC,PEDS,375,365,62,2,5,16,4,85.29,717.81,27.27,8.48,47,62,0.6123,0,CA
2023-04-27,1000000847,RHC,MED_SURG,66,64,64,60,15,11,20,172.72,126.59,300.43,4.32,161,75,0.6544,0,ND
2023-04-28,1000000848,RHC,BEHAVIORAL,284,172,31,147,17,8,0,22.99,1724.98,489.22,3.67,173,26,0.3702,1,VT
2023-04-29,1000000849,FQHC,CARD,853,539,108,134,28,1,24,129.78,929.49,416.06,6.03,71,60,0.5864,0,UT
2023-04-30,1000000850,CLINIC,BEHAVIORAL,274,240,39,89,24,3,3,44.94,714.09,87.66,6.85,98,87,0.8898,0,CA
2023-05-01,1000000851,SNF,CARD,842,549,92,14,5,7,14,215.2,512.33,595.43,5.43,182,70,0.2631,0,ID
2023-05-02,1000000852,SNF,ED,939,687,104,39,30,8,14,36.41,946.99,305.18,2.66,255,68,0.7361,0,CO
2023-05-03,1000000853,ASC,ORTHO,675,573,97,16,40,4,4,83.14,1114.28,82.46,6.76,327,64,0.4051,0,ND
2023-05-04,1000000854,SNF,ICU,382,289,58,69,21,0,17,113.78,1352.82,426.5,4.07,187,60,0.1211,0,LA
2023-05-05,1000000855,HOSPITAL,ICU,882,630,0,52,20,14,26,80.4,1942.64,341.37,7.59,37,36,0.3104,1,SC
2023-05-06,1000000856,HOSPITAL,ORTHO,870,697,101,35,19,12,24,207.09,2185.41,475.2,4.58,203,64,0.8653,0,MN
2023-05-07,1000000857,CLINIC,ICU,312,228,89,119,14,4,4,59.2,1617.07,133.61,4.41,206,51,0.275,0,SD
2023-05-08,1000000858,LTACH,ED,234,178,78,82,41,2,22,67.49,153.31,463.9,8.07,150,4,0.3384,0,KY
2023-05-09,1000000859,LTACH,ICU,732,632,110,136,27,15,23,69.73,515.84,379.97,8.62,282,0,0.0384,0,NH
2023-05-10,1000000860,RHC,CARD,124,82,82,151,5,6,17,179.73,379.57,343.18,4.66,128,70,0.5748,0,TX
2023-05-11,1000000861,LTACH,PEDS,895,884,15,70,41,15,0,123.04,1270.9,504.41,5.97,47,25,0.8466,0,WY
2023-05-12,1000000862,HOSPITAL,OB,178,156,57,6,35,5,10,176.54,232.85,32.13,8.84,238,9,0.2024,1,TN
2023-05-13,1000000863,CLINIC,ONC,102,77,9,108,8,1,20,42.39,440.19,468.03,4.57,246,67,0.7939,0,NV
2023-05-14,1000000864,ASC,OB,290,222,71,19,11,6,17,138.67,476.35,33.38,6.55,293,0,0.6739,1,KS
2023-05-15,1000000865,RHC,ORTHO,811,708,31,22,3,10,9,180.61,718.19,343.33,3.12,251,88,0.498,0,WV
2023-05-16,1000000866,HOSPITAL,OB,562,410,6,89,37,15,2,4.52,1127.43,635.12,3.69,5,86,0.9365,0,PA
