care_capacity_snapshot_date,care_capacity_facility_npi,care_capacity_facility_type_code,care_capacity_service_line_code,care_capacity_licensed_beds_count,care_capacity_staffed_beds_count,care_capacity_icu_beds_count,care_capacity_ed_bays_count,care_capacity_operating_rooms_count,care_capacity_imaging_units_mri,care_capacity_imaging_units_ct,care_capacity_primary_care_fte,care_capacity_nurse_fte,care_capacity_specialist_fte,care_capacity_patient_to_nurse_ratio,care_capacity_avg_wait_time_minutes,care_capacity_appointment_availability_days,care_capacity_closure_risk_score,care_capacity_rural_critical_access_flag,care_capacity_licensure_state_code
2021-01-07,FAC-91250530751,MedicalCollege,Medicine,398,179,57,61,32,2,7,191.06,670.2,407.22,6.21,136,30,38.2,N,IN-MP
2021-08-12,FAC-92172988950,CHC,Orthopedics,1216,1100,199,32,11,0,6,49.1,232.41,394.85,1.69,5,76,7.14,N,IN-SK
2022-06-29,FAC-41371821849,Clinic,Dialysis,687,579,27,22,16,3,5,12.21,2233.53,350.11,10.1,34,71,36.08,Y,IN-GJ
2023-12-02,FAC-19411381774,PrivateHospital,Trauma,1755,1612,170,37,24,6,11,88.61,1869.17,113.88,5.54,143,27,22.76,Y,IN-KA
2021-01-08,FAC-31833729433,PHC,ObGyn,1541,1513,153,13,22,7,6,196.15,839.41,333.49,8.82,89,30,66.73,Y,IN-GA
2021-09-21,FAC-97110469424,DiagnosticCenter,Surgery,282,124,29,69,18,4,8,51.21,2047.62,271.07,7.8,103,74,57.64,N,IN-HP
2021-02-17,FAC-49015815714,MedicalCollege,ObGyn,1704,1679,158,16,21,0,6,71.27,1156.2,45.96,12.51,30,40,85.94,N,IN-TS
2024-01-29,FAC-60916194468,CHC,Pediatrics,292,185,9,50,3,2,3,49.39,480.08,405.6,8.55,39,13,81.23,N,IN-RJ
2025-01-05,FAC-69681944222,CHC,Oncology,473,269,79,55,9,7,4,182.62,888.36,186.64,2.06,10,6,73.78,Y,IN-NL
2022-04-26,FAC-50051871312,PHC,Trauma,1561,1442,201,2,32,0,7,217.84,28.76,203.72,0.68,157,40,80.81,N,IN-DH
2021-03-17,FAC-56422063913,Clinic,Surgery,862,772,38,40,0,6,2,92.07,481.81,29.32,3.27,193,9,64.84,Y,IN-KL
2025-07-13,FAC-83892312910,Clinic,ObGyn,1790,1695,74,43,16,1,3,174.12,1232.27,394.35,12.32,5,80,5.56,N,IN-MZ
2025-04-26,FAC-57810634619,Clinic,Medicine,535,345,52,41,25,6,7,146.05,1434.89,64.3,1.84,179,10,35.5,Y,IN-CH
2022-04-22,FAC-77885465634,PrivateHospital,Cardiology,54,51,2,15,4,7,7,80.82,1827.69,213.02,1.73,150,65,87.56,N,IN-TR
2024-01-31,FAC-72224777526,PHC,Oncology,1424,1231,56,49,15,1,10,29.78,1164.23,327.01,4.87,142,37,77.65,Y,IN-LD
2023-08-14,FAC-29252181873,DiagnosticCenter,Dialysis,1567,1485,98,56,34,2,5,216.99,408.99,319.3,5.18,158,5,16.42,Y,IN-MH
2023-04-03,FAC-19953985908,CHC,Pediatrics,817,719,73,40,0,2,5,209.14,209.98,350.91,9.67,129,51,25.41,N,IN-MN
2023-07-05,FAC-68370830595,CHC,Pediatrics,309,288,52,58,6,2,0,57.47,1793.11,272.22,5.5,137,36,35.94,N,IN-UK
2025-09-28,FAC-58909101305,DiagnosticCenter,Orthopedics,1040,929,89,17,13,3,2,52.31,791.22,226.63,14.22,78,65,37.18,Y,IN-AN
2025-06-27,FAC-67151941816,MedicalCollege,Trauma,841,776,50,70,22,4,5,32.93,1055.2,181.53,13.25,103,3,76.52,Y,IN-PB
2021-01-06,FAC-52417977211,DistrictHospital,Pediatrics,1643,1564,125,71,27,6,9,171.18,1243.91,125.1,3.21,87,71,92.61,Y,IN-KL
2024-09-10,FAC-74157035928,PHC,Orthopedics,1673,1493,113,25,29,5,0,186.26,1623.65,266.32,5.43,5,47,18.12,Y,IN-MN
2024-03-30,FAC-52941912322,DistrictHospital,Dialysis,1269,1135,179,55,25,6,8,202.84,900.58,263.72,9.6,200,39,31.24,N,IN-CG
2025-09-12,FAC-15917611937,PHC,Trauma,735,573,80,46,20,0,5,18.43,1585.61,164.61,13.65,62,8,58.42,Y,IN-BR
2021-05-23,FAC-12130776368,MedicalCollege,Trauma,1142,959,79,77,21,6,6,114.32,1837.29,143.51,3.05,35,47,40.15,Y,IN-DL
2022-07-04,FAC-18004454098,CHC,Pediatrics,1463,1346,160,51,20,3,2,165.11,727.87,184.56,5.99,186,28,42.94,N,IN-AS
2021-07-01,FAC-22525025973,CHC,Oncology,612,505,63,75,7,5,4,71.63,2165.19,27.47,10.3,138,75,5.38,N,IN-LA
2024-05-30,FAC-35496628636,PHC,Cardiology,131,4,23,32,1,6,11,129.17,383.59,102.57,7.4,107,68,8.7,N,IN-AP
2023-02-09,FAC-48009155997,PHC,Orthopedics,994,761,59,13,15,0,5,173.82,1333.33,209.71,2.01,124,24,21.44,N,IN-UP
2021-11-02,FAC-15368980902,DiagnosticCenter,Cardiology,118,9,20,10,13,0,2,75.2,930.14,343.34,9.76,149,78,87.98,Y,IN-GJ
2023-05-07,FAC-18153080916,Clinic,Pediatrics,1286,1095,207,53,25,6,4,175.82,2016.8,134.18,11.77,200,13,26.77,Y,IN-AS
2022-11-16,FAC-96534896587,DiagnosticCenter,Trauma,161,53,4,43,23,0,9,15.45,1696.19,263.13,4.78,188,42,51.3,N,IN-AR
2025-05-26,FAC-51795234230,MedicalCollege,Oncology,358,312,40,42,30,0,0,20.74,644.17,156.99,14.76,21,0,36.64,Y,IN-RJ
2023-08-22,FAC-20019899687,CHC,Medicine,1076,1060,121,44,27,6,1,218.35,615.72,149.01,3.74,110,25,74.45,N,IN-ML
2021-12-21,FAC-14769976328,DiagnosticCenter,Trauma,691,679,42,20,18,3,2,20.37,2295.31,21.12,4.19,34,69,26.36,N,IN-HR
2025-01-02,FAC-75864474199,PHC,Orthopedics,1292,1225,48,76,3,6,6,85.39,1956.7,386.25,6.04,135,44,16.39,Y,IN-ML
2022-11-28,FAC-49270180314,PrivateHospital,Trauma,464,442,10,74,2,0,9,142.94,1302.14,105.89,2.68,19,46,15.22,Y,IN-MZ
2021-01-13,FAC-34164523389,DiagnosticCenter,Surgery,456,410,10,45,8,5,0,72.54,2442.45,60.91,10.24,58,3,23.82,N,IN-CG
2021-08-27,FAC-20146487546,PHC,Medicine,247,202,11,16,9,3,10,19.58,1226.53,122.43,4.58,107,86,17.51,N,IN-KL
2022-04-07,FAC-38795959101,Clinic,Surgery,976,855,55,74,21,1,5,34.64,1330.96,15.74,10.25,88,4,52.18,N,IN-HP
2024-10-27,FAC-27559958216,Clinic,Trauma,94,-85,9,54,9,7,2,80.63,559.49,351.18,12.89,4,59,52.19,Y,IN-AN
2021-01-10,FAC-59863805879,DistrictHospital,Dialysis,1346,1264,206,34,30,6,4,136.95,2246.54,229.46,5.7,47,39,66.32,N,IN-AR
2021-03-09,FAC-52206516179,DiagnosticCenter,Medicine,1488,1291,250,44,9,6,2,63.74,519.66,246.9,7.79,162,3,21.09,N,IN-HR
2023-09-13,FAC-54999157525,PrivateHospital,Trauma,427,375,49,12,30,0,9,139.42,341.8,206.09,2.47,24,52,56.36,N,IN-OD
2024-11-17,FAC-87844338344,MedicalCollege,Cardiology,1069,842,124,30,1,7,4,207.35,1218.68,105.18,3.23,112,81,26.15,Y,IN-AN
2023-07-09,FAC-52146751407,Clinic,Oncology,35,-55,1,0,23,1,10,128.22,846.67,186.31,10.6,118,70,64.15,N,IN-CG
2023-02-11,FAC-56833215072,CHC,Pediatrics,337,125,32,35,22,4,5,219.2,1284.11,39.4,12.9,38,3,89.25,Y,IN-TS
2023-02-13,FAC-14663643391,DiagnosticCenter,ObGyn,1520,1514,267,47,30,4,0,84.13,380.08,134.14,14.43,169,44,35.84,Y,IN-HP
2023-12-31,FAC-28350685103,Clinic,Cardiology,530,441,66,52,33,4,8,204.94,1959.11,81.87,9.44,2,19,22.11,Y,IN-NL
2024-01-22,FAC-98753064032,DiagnosticCenter,ObGyn,1423,1373,43,58,29,6,5,110.76,2257.47,286.54,2.53,161,36,64.83,Y,IN-CG
2022-11-14,FAC-89354155776,CHC,Cardiology,1584,1397,200,24,16,5,8,212.98,1621.25,123.89,7.44,53,73,19.93,N,IN-AN
2022-08-24,FAC-98361176279,DistrictHospital,Orthopedics,441,237,36,46,12,2,1,16.22,2401.42,374.17,6.23,136,81,2.48,N,IN-GJ
2025-09-28,FAC-81672397999,CHC,Pediatrics,149,-84,21,39,29,7,3,174.93,1327.44,183.66,0.9,54,65,84.89,N,IN-CH
2024-07-17,FAC-87233028449,MedicalCollege,Cardiology,364,199,11,50,13,4,0,167.52,1001.21,137.05,7.51,70,4,82.01,Y,IN-NL
2022-08-10,FAC-88894237574,CHC,Surgery,1715,1518,129,76,27,1,7,161.64,763.89,200.68,11.71,120,84,45.56,N,IN-DL
2022-05-24,FAC-90521319518,PHC,Dialysis,1290,1112,35,44,7,2,3,199.34,2399.01,289.45,8.6,167,32,97.13,Y,IN-JK
2025-11-05,FAC-11793014809,MedicalCollege,Surgery,181,16,7,51,30,0,4,164.19,2310.45,302.69,4.86,34,23,26.73,Y,IN-SK
2023-04-10,FAC-13023506515,CHC,Medicine,1240,1085,68,19,25,6,0,205.73,2409.17,16.94,1.28,134,82,59.53,Y,IN-AP
2022-02-16,FAC-63128278581,CHC,Cardiology,1329,1110,205,10,6,6,5,199.98,1995.93,181.7,8.9,182,10,95.25,N,IN-AS
2025-08-26,FAC-88401482729,Clinic,Pediatrics,617,562,30,3,21,3,10,83.46,1818.1,114.21,7.13,103,83,8.67,Y,IN-OD
2022-04-03,FAC-40642200450,PHC,Trauma,276,154,5,16,1,0,2,24.06,2310.1,68.33,2.55,17,19,78.04,Y,IN-MZ
2025-11-12,FAC-83825254742,Clinic,Oncology,795,767,56,62,26,3,8,202.17,2196.26,418.45,9.72,146,12,68.84,N,IN-TR
2025-08-09,FAC-82112450898,CHC,Trauma,164,144,8,16,4,4,6,152.98,2081.13,252.95,9.54,104,4,63.31,Y,IN-UP
2023-10-11,FAC-78500425081,MedicalCollege,ObGyn,1533,1410,203,62,20,0,9,212.2,292.18,94.02,3.39,183,50,34.07,Y,IN-MZ
2025-10-05,FAC-18039252402,DistrictHospital,ObGyn,1156,1023,29,19,29,4,5,170.64,511.9,419.0,4.52,181,46,28.73,N,IN-MP
2023-02-09,FAC-96890611234,Clinic,Cardiology,83,-10,7,29,26,0,10,87.66,1189.63,211.24,6.37,125,41,73.95,Y,IN-JH
2024-12-19,FAC-57482320489,DistrictHospital,Cardiology,970,899,61,14,34,6,8,88.09,2026.25,77.19,10.24,96,22,44.15,Y,IN-UP
2021-09-20,FAC-36018639298,Clinic,Oncology,603,516,37,40,32,1,5,213.62,1569.74,412.45,2.25,112,31,47.85,Y,IN-MP
2025-08-29,FAC-79092879379,DiagnosticCenter,Trauma,1630,1475,44,71,21,6,4,73.63,2415.31,103.93,6.11,46,36,77.37,Y,IN-JK
2025-03-09,FAC-12110232226,DistrictHospital,Medicine,1192,1114,105,12,4,7,9,28.44,1333.33,200.45,13.57,159,77,77.58,N,IN-MP
2023-07-24,FAC-91270922395,PHC,ObGyn,1736,1655,281,30,7,2,2,175.42,104.57,234.6,2.7,203,15,87.46,N,IN-LD
2025-08-27,FAC-87100032418,DiagnosticCenter,Pediatrics,94,-24,14,7,17,1,9,120.11,1205.99,351.82,14.6,34,51,42.82,Y,IN-TN
2021-08-21,FAC-86702595923,CHC,Cardiology,763,681,29,69,18,3,9,24.14,1626.52,339.5,8.8,184,78,53.47,N,IN-SK
2024-03-16,FAC-88368238816,MedicalCollege,ObGyn,458,384,77,25,23,0,6,41.64,2289.38,117.15,13.89,108,85,38.46,N,IN-AR
2021-02-16,FAC-17590858116,DistrictHospital,Pediatrics,250,91,18,38,17,0,11,101.23,2043.03,55.62,13.82,24,3,4.7,N,IN-PB
2024-05-16,FAC-22330722882,DistrictHospital,Dialysis,95,-118,9,62,29,5,8,55.64,1866.56,93.9,5.82,109,58,67.49,Y,IN-PB
2023-02-21,FAC-55048427929,Clinic,Cardiology,733,599,129,66,22,7,2,214.26,2379.03,9.14,1.02,36,23,54.06,N,IN-TS
2023-07-20,FAC-79072107581,DistrictHospital,Dialysis,324,121,28,16,30,6,11,87.12,41.67,38.03,14.89,22,4,3.7,Y,IN-UP
2024-09-12,FAC-95074017666,MedicalCollege,Cardiology,1733,1579,45,40,12,1,3,114.47,1572.49,203.96,12.84,19,62,85.88,N,IN-RJ
2021-12-13,FAC-12148009241,Clinic,Pediatrics,504,359,80,60,21,2,2,19.96,19.0,242.91,1.98,222,58,6.75,Y,IN-AP
2023-04-13,FAC-75331122079,Clinic,Trauma,545,383,31,11,11,2,7,84.25,1086.46,94.3,10.82,88,25,77.57,N,IN-DL
2023-01-02,FAC-19227961790,DiagnosticCenter,Surgery,1200,1028,215,45,28,2,3,112.22,799.36,233.36,1.5,148,6,96.78,N,IN-TS
2021-03-28,FAC-92366701120,MedicalCollege,Oncology,1034,807,177,64,29,1,3,89.17,326.7,66.5,12.52,75,56,97.26,Y,IN-WB
2021-02-24,FAC-54100494114,Clinic,ObGyn,140,-60,24,7,13,7,1,11.14,1550.13,72.71,10.42,239,52,39.07,Y,IN-UP
2024-07-29,FAC-48156095193,MedicalCollege,Cardiology,223,38,20,5,25,3,7,120.35,1378.87,129.65,13.95,194,6,80.65,N,IN-PB
2024-04-13,FAC-59577535825,DiagnosticCenter,Oncology,487,452,44,71,8,6,10,1.27,2167.39,48.68,5.24,176,24,93.52,Y,IN-SK
2023-04-05,FAC-60980198781,DiagnosticCenter,Medicine,220,211,15,40,22,3,11,178.77,2153.88,358.73,4.32,34,36,23.75,Y,IN-DH
2021-05-24,FAC-97970776434,PrivateHospital,Orthopedics,291,178,35,20,31,3,7,53.33,2198.53,26.4,10.57,209,38,2.02,N,IN-CH
2021-09-18,FAC-81183029196,CHC,Medicine,1719,1711,72,44,20,4,9,76.81,521.51,201.19,11.99,136,37,22.61,Y,IN-TS
2025-04-05,FAC-79200369289,CHC,Medicine,1632,1394,105,28,23,0,8,164.13,2385.57,239.55,7.92,43,3,7.83,N,IN-JK
2022-11-11,FAC-34589391115,PrivateHospital,Medicine,995,968,145,70,2,2,8,208.25,218.91,223.07,8.47,231,21,55.3,Y,IN-NL
2023-09-09,FAC-88664691618,PHC,Trauma,834,603,125,75,14,4,3,61.36,1283.9,217.78,2.77,123,40,30.98,N,IN-GA
2023-06-19,FAC-75845703710,DistrictHospital,Cardiology,1618,1398,279,43,19,5,6,168.77,2345.27,341.82,12.71,7,43,21.41,Y,IN-MP
2022-12-20,FAC-68255636746,PrivateHospital,Oncology,383,220,62,45,34,3,6,97.62,453.85,68.56,13.87,152,8,90.44,Y,IN-TN
2024-10-11,FAC-13124714117,PrivateHospital,Pediatrics,1313,1110,169,58,25,6,0,132.69,1708.46,165.58,1.02,129,45,93.92,N,IN-CG
2025-09-10,FAC-99535676856,DistrictHospital,Dialysis,1318,1206,90,35,23,7,10,157.19,689.31,348.73,13.51,176,65,5.21,Y,IN-HP
2022-09-01,FAC-94616762448,DiagnosticCenter,Surgery,165,-47,27,18,27,5,9,111.74,1386.4,400.31,11.74,183,33,82.79,N,IN-KA
2023-01-14,FAC-69945293351,CHC,Pediatrics,1306,1234,59,17,16,6,4,119.03,1191.22,256.84,14.16,181,21,83.68,N,IN-KL
2024-05-28,FAC-19288178989,MedicalCollege,Medicine,1534,1468,228,20,31,0,8,213.86,656.39,73.62,5.34,23,74,16.52,N,IN-TN
2021-12-30,FAC-60846868482,PrivateHospital,Dialysis,1402,1394,131,23,24,5,5,71.74,1195.53,353.75,10.25,220,59,88.19,Y,IN-SK
2022-02-17,FAC-47913789246,PHC,ObGyn,1795,1795,70,79,11,3,10,199.45,114.01,263.15,3.56,218,43,33.25,Y,IN-AR
2024-03-27,FAC-18205037735,DiagnosticCenter,Surgery,1433,1250,162,78,16,2,8,179.7,2199.98,184.51,13.08,210,71,6.99,N,IN-NL
2022-08-30,FAC-39826280780,PHC,Trauma,387,185,61,72,14,1,1,182.65,660.55,275.55,3.21,231,84,89.15,Y,IN-PB
2021-08-13,FAC-86755884022,PrivateHospital,ObGyn,375,373,38,22,16,1,3,52.57,1106.98,92.15,13.82,185,9,59.31,N,IN-TR
2024-08-12,FAC-63783063126,DistrictHospital,ObGyn,1582,1478,241,74,9,6,5,141.18,1083.46,65.43,2.49,207,10,61.25,N,IN-HR
2022-07-21,FAC-72928081523,CHC,Dialysis,1493,1493,223,18,19,6,5,217.13,674.01,69.4,3.76,137,10,56.24,N,IN-UK
2021-07-03,FAC-67617783467,MedicalCollege,Surgery,165,-60,20,13,16,4,8,83.22,569.93,296.94,6.7,182,49,96.02,N,IN-GA
2023-01-10,FAC-56619704819,PHC,Oncology,401,218,30,57,15,3,9,35.44,800.46,252.87,5.02,148,77,96.92,N,IN-GA
2024-11-21,FAC-47214815655,DistrictHospital,Trauma,1519,1459,146,54,14,5,9,153.47,68.2,351.19,14.62,181,46,4.5,N,IN-JH
2025-09-16,FAC-53271138497,PHC,Orthopedics,1662,1476,134,69,2,1,1,176.09,1245.66,71.53,13.24,64,37,39.56,Y,IN-MN
2022-05-30,FAC-86140228553,MedicalCollege,Surgery,66,-115,7,26,26,7,1,159.39,543.34,227.6,8.27,198,38,58.63,N,IN-JH
2022-08-15,FAC-70543253888,MedicalCollege,Oncology,1029,949,90,31,7,2,0,91.62,189.45,12.9,7.17,159,48,91.36,Y,IN-GJ
2024-08-22,FAC-84057194003,Clinic,Oncology,570,443,100,15,11,7,4,75.89,816.49,71.07,0.92,117,12,66.84,Y,IN-AS
2025-07-01,FAC-41352201716,DiagnosticCenter,Oncology,52,-29,4,43,7,4,6,207.27,481.57,347.39,13.07,153,59,82.33,Y,IN-GJ
2025-11-19,FAC-65296994600,PrivateHospital,Orthopedics,872,853,94,15,29,7,8,5.47,1990.44,253.99,3.13,115,49,15.86,Y,IN-HR
2023-03-01,FAC-26512649838,DistrictHospital,Oncology,1514,1460,91,19,6,2,7,21.7,2468.79,197.44,3.75,235,52,74.83,Y,IN-OD
2023-11-09,FAC-29091493930,PrivateHospital,Trauma,271,235,26,29,3,0,10,12.08,1902.09,160.59,1.59,113,74,51.69,N,IN-LA
2021-05-20,FAC-80570056709,MedicalCollege,Surgery,795,775,105,66,26,0,6,212.21,68.55,328.24,7.42,115,41,43.31,N,IN-HP
2024-07-05,FAC-54646680626,DiagnosticCenter,Pediatrics,1261,1229,183,18,21,3,6,159.77,2459.93,353.89,3.11,177,70,77.57,N,IN-TS
2021-11-20,FAC-32405672910,CHC,Surgery,880,780,127,26,18,6,7,129.65,909.63,140.84,0.63,165,66,1.26,Y,IN-PB
2024-12-21,FAC-30426161865,PrivateHospital,Medicine,98,60,7,8,0,1,9,137.26,1723.83,146.47,11.39,128,48,93.32,Y,IN-AS
2021-08-31,FAC-87569259639,DiagnosticCenter,Pediatrics,1751,1574,230,49,30,4,9,54.79,1362.77,243.03,10.85,80,56,99.16,N,IN-HP
2023-09-19,FAC-55851429365,DiagnosticCenter,Cardiology,1484,1235,114,30,2,7,2,154.49,2277.7,9.95,7.81,67,84,39.95,Y,IN-MZ
2025-08-31,FAC-25093867055,CHC,Surgery,1620,1609,49,5,30,6,2,48.59,1377.09,57.64,4.4,153,36,96.1,N,IN-MP
2022-03-21,FAC-12210545707,PHC,Dialysis,1350,1135,122,12,32,2,3,160.46,9.37,267.64,13.6,110,70,40.53,Y,IN-TR
2021-04-29,FAC-52672311242,PHC,Dialysis,155,125,21,27,13,2,10,148.16,400.32,325.94,6.6,203,13,83.84,N,IN-WB
2023-10-31,FAC-71395801882,CHC,Medicine,247,188,13,36,11,6,6,152.46,1917.64,268.56,9.42,200,53,7.01,Y,IN-CG
2022-12-31,FAC-43523139654,MedicalCollege,Surgery,1747,1640,68,75,18,6,4,208.47,2272.4,149.95,5.63,8,37,19.59,Y,IN-SK
2024-09-26,FAC-31640488474,Clinic,Cardiology,376,374,47,7,23,7,4,172.36,1611.71,313.22,9.9,189,32,93.2,N,IN-WB
2025-08-11,FAC-50485743008,MedicalCollege,Pediatrics,632,603,53,62,32,1,1,36.05,744.68,276.52,9.67,70,73,40.2,N,IN-UP
2022-03-25,FAC-21716097491,DiagnosticCenter,Pediatrics,1151,958,199,46,1,0,8,129.26,1424.62,335.16,13.09,65,52,25.94,Y,IN-HR
2023-05-07,FAC-12342357380,DiagnosticCenter,Dialysis,1209,1000,49,47,5,7,1,185.27,1207.56,160.57,12.01,225,85,21.47,N,IN-LD
2021-04-21,FAC-42798147478,PHC,Trauma,1099,946,24,28,28,1,0,198.39,1191.98,387.47,11.72,180,15,12.79,N,IN-TR
2025-01-06,FAC-45620968187,DiagnosticCenter,Orthopedics,659,564,49,66,25,7,1,39.21,2247.69,378.24,9.46,53,73,73.04,Y,IN-NL
2021-03-17,FAC-49201578348,PrivateHospital,Pediatrics,380,139,37,72,22,4,3,54.08,124.6,345.85,14.53,35,77,30.14,N,IN-LD
2022-07-08,FAC-47303019452,CHC,Orthopedics,903,795,86,9,7,5,5,174.68,1556.64,68.08,8.65,227,67,71.68,N,IN-DL
2024-08-15,FAC-84472478994,PHC,Surgery,636,387,18,74,14,6,2,159.85,834.01,228.22,13.26,196,7,42.99,N,IN-GJ
2025-08-08,FAC-51535949545,DistrictHospital,Dialysis,1269,1133,97,15,13,1,3,3.02,1858.72,66.11,14.59,156,48,15.68,Y,IN-KA
2021-08-05,FAC-98868731849,MedicalCollege,ObGyn,1391,1228,62,5,12,4,6,22.78,1064.52,361.32,14.13,6,7,58.12,Y,IN-UP
2022-12-30,FAC-76952166314,CHC,ObGyn,1501,1439,96,48,8,1,9,167.15,1045.61,168.21,8.39,177,59,34.01,N,IN-UK
2022-09-30,FAC-22626384667,DistrictHospital,Surgery,1097,948,110,11,33,1,9,74.57,486.92,415.73,11.89,37,0,87.55,N,IN-KA
2024-02-16,FAC-27223040902,DiagnosticCenter,Medicine,1041,943,155,28,17,5,11,8.76,923.17,130.51,6.47,207,76,78.76,Y,IN-MH
2021-11-18,FAC-94076894844,PrivateHospital,Orthopedics,669,464,20,8,26,5,4,64.48,1452.04,270.1,2.79,48,62,37.15,Y,IN-AS
2024-07-16,FAC-31875217087,PrivateHospital,Pediatrics,898,778,143,4,31,0,3,212.19,1664.89,356.97,7.23,204,47,27.93,N,IN-GA
2024-02-22,FAC-62984313682,DistrictHospital,Pediatrics,1785,1768,161,79,26,2,1,122.94,622.24,120.81,4.68,22,88,96.12,N,IN-BR
2024-11-18,FAC-50917119315,DiagnosticCenter,Pediatrics,1566,1535,100,79,34,2,11,139.16,1914.28,368.03,1.2,134,77,50.78,Y,IN-AR
2025-12-13,FAC-22185444990,DiagnosticCenter,Pediatrics,1429,1229,49,13,15,5,8,42.77,2078.14,123.38,8.79,50,66,4.08,N,IN-DL
2021-12-04,FAC-11698502995,DiagnosticCenter,Dialysis,636,506,79,40,7,0,10,92.28,21.11,221.42,14.71,36,88,38.3,N,IN-KL
2025-02-24,FAC-95786787239,DistrictHospital,Surgery,430,296,11,74,27,0,0,194.48,1566.91,216.88,7.09,121,59,85.72,N,IN-OD
2023-02-25,FAC-24862821614,PHC,Cardiology,753,716,73,47,13,4,7,163.16,1938.19,274.52,13.03,58,61,80.67,Y,IN-KA
2021-07-04,FAC-74902225467,PHC,Pediatrics,1353,1145,67,67,27,6,3,41.8,1207.65,75.96,9.59,70,67,92.83,Y,IN-PY
2023-09-14,FAC-90253441510,CHC,Pediatrics,472,341,12,44,13,4,6,175.39,2356.03,266.08,1.16,105,13,17.61,N,IN-DH
2022-05-16,FAC-46024031330,Clinic,Trauma,147,-96,16,5,15,1,5,169.31,425.54,212.62,2.56,23,27,25.51,Y,IN-MZ
2025-10-13,FAC-98593874544,DistrictHospital,Medicine,1691,1624,60,35,33,2,7,188.98,1761.94,284.49,14.34,176,43,27.52,N,IN-MP
2021-10-19,FAC-73401275489,PrivateHospital,Cardiology,1003,991,98,71,12,1,11,4.42,1549.03,90.87,2.37,80,37,0.51,Y,IN-KA
2023-03-27,FAC-95169694795,PrivateHospital,Oncology,1529,1409,196,71,20,7,8,145.95,1895.06,339.05,8.91,193,41,88.22,Y,IN-DL
2021-09-23,FAC-85249980962,PrivateHospital,Orthopedics,948,869,67,6,22,3,7,152.02,280.78,150.05,9.51,62,63,50.56,Y,IN-UP
2021-01-13,FAC-79581116994,PHC,Pediatrics,803,683,57,5,31,0,3,215.19,470.11,129.71,1.53,125,81,53.65,N,IN-SK
2022-03-12,FAC-70508532313,MedicalCollege,Oncology,1197,1097,149,64,27,2,5,31.93,1384.88,25.25,6.63,38,88,32.07,Y,IN-MH
2021-08-12,FAC-15510275142,PHC,Trauma,1440,1310,94,62,11,2,1,175.58,2420.99,169.96,11.06,91,29,57.78,Y,IN-NL
2022-07-22,FAC-51149864743,DiagnosticCenter,Dialysis,24,12,3,45,5,2,5,11.34,427.06,305.47,5.27,94,6,58.26,N,IN-RJ
2024-04-10,FAC-87183797194,CHC,Orthopedics,779,626,112,61,8,0,4,48.53,979.56,274.34,4.23,198,25,20.27,Y,IN-AN
2023-11-27,FAC-81036564936,Clinic,Orthopedics,981,826,41,75,29,5,8,4.54,1112.15,261.8,3.24,95,78,2.11,N,IN-OD
2021-04-20,FAC-90122140933,CHC,Orthopedics,1386,1243,204,6,11,1,7,90.88,262.85,65.55,5.57,58,44,84.32,Y,IN-AN
2024-03-03,FAC-65198378616,MedicalCollege,Orthopedics,1664,1593,179,35,33,7,11,153.71,1146.13,119.12,3.49,73,82,35.38,Y,IN-NL
2024-03-09,FAC-71902251976,PrivateHospital,ObGyn,218,138,16,3,28,1,9,41.72,924.9,418.91,11.27,49,11,71.19,N,IN-AN
2025-12-11,FAC-27215765608,DistrictHospital,Orthopedics,1600,1534,160,65,22,2,8,137.28,1648.44,236.37,0.74,165,28,61.48,Y,IN-TR
2024-07-22,FAC-90844225035,DiagnosticCenter,Pediatrics,1670,1421,290,66,18,4,8,196.89,315.38,227.03,9.44,142,29,24.62,Y,IN-CH
2024-04-13,FAC-69426683110,PHC,Dialysis,788,575,30,73,18,0,1,56.95,1414.9,190.12,7.31,197,46,0.82,Y,IN-JK
2024-11-04,FAC-97495370053,Clinic,ObGyn,1196,1034,116,5,0,0,7,74.05,155.32,16.09,5.68,128,78,68.67,N,IN-NL
2025-05-03,FAC-54793662844,DistrictHospital,Trauma,120,62,3,24,21,6,2,23.65,2458.87,414.67,11.54,209,20,50.47,Y,IN-UK
2025-07-01,FAC-18089190781,MedicalCollege,ObGyn,910,883,42,11,28,0,1,103.12,1026.71,1.96,9.18,95,9,60.43,Y,IN-KA
2024-04-24,FAC-80957998353,PHC,Surgery,62,-174,4,20,24,0,2,83.04,1150.22,255.1,6.16,153,78,37.6,Y,IN-GJ
2023-03-16,FAC-70831248713,MedicalCollege,Pediatrics,1274,1077,175,49,7,7,6,11.7,567.72,108.88,0.6,126,1,15.01,N,IN-AN
2024-04-30,FAC-49634004820,Clinic,Cardiology,272,181,7,22,19,0,10,34.63,320.63,113.83,4.85,97,1,28.71,Y,IN-PY
2021-01-24,FAC-68866355291,DiagnosticCenter,ObGyn,1624,1400,125,35,11,2,7,203.71,2438.36,374.67,8.91,6,25,70.22,N,IN-SK
2024-07-30,FAC-87687607861,CHC,Dialysis,1770,1655,43,64,31,3,5,69.04,1635.17,128.18,4.11,11,59,27.16,N,IN-GA
2022-08-22,FAC-70174014044,Clinic,Oncology,1769,1563,286,3,0,4,8,183.5,1696.88,156.3,4.72,8,67,5.33,Y,IN-BR
