food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_inr,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2023-08-21,SPICES,HYD_METRO,801.5,-10.73,-24.06,11.42,85.28,E_COM,15.96,203.25,0,76.06,7,5.5,55.06,7.2,23.36,-0.337,PANEL_B_01
2019-06-03,VEG,LUCKNOW,1347.79,4.65,-2.85,3.81,95.25,E_COM,24.17,121.0,0,78.35,7,1.72,7.74,38.39,13.86,0.294,PANEL_D_12
2020-08-17,READY_TO_EAT,MUMBAI_MMR,1275.78,-12.94,14.75,6.68,93.17,FARM,53.88,181.18,0,84.52,5,2.74,30.74,56.84,2.06,1.92,PANEL_A_03
2023-10-16,DAIRY,HYD_METRO,458.57,-3.48,14.81,7.81,88.14,MANDI,37.29,60.78,0,99.07,14,6.55,42.23,2.01,21.22,3.155,PANEL_C_07
2021-04-26,VEG,LUCKNOW,1464.33,12.63,12.37,4.6,98.57,MANDI,6.5,169.63,0,72.26,7,2.6,42.93,30.12,54.67,-1.187,PANEL_D_12
2023-05-22,VEG,CHENNAI,1071.98,-10.79,23.98,10.18,89.01,MANDI,18.91,64.84,0,67.02,7,3.59,51.82,76.57,16.53,0.391,PANEL_D_11
2026-02-02,READY_TO_EAT,JAIPUR,221.18,0.44,6.27,7.94,90.38,E_COM,30.85,165.43,0,83.02,9,2.99,28.5,60.59,23.57,3.804,PANEL_A_07
2025-07-21,GRAINS,DELHI_NCR,49.07,13.22,2.58,5.9,94.67,E_COM,54.14,209.3,0,79.11,13,0.98,20.91,1.55,39.59,-0.872,PANEL_D_12
2020-05-25,EDIBLE_OIL,BLR_URBAN,1286.43,6.98,-23.05,0.0,99.21,FARM,23.41,107.31,0,57.7,13,0.0,29.87,65.69,5.46,4.763,PANEL_A_06
2020-03-02,READY_TO_EAT,DELHI_NCR,607.02,13.5,11.58,0.52,99.57,PROCESSOR,13.66,110.73,0,75.81,11,5.15,21.54,55.12,41.15,5.206,PANEL_A_13
2022-06-20,READY_TO_EAT,MUMBAI_MMR,1336.37,-3.44,-17.43,8.22,91.35,PROCESSOR,26.57,103.29,0,90.89,7,2.52,54.93,93.45,6.68,5.973,PANEL_D_08
2020-07-06,FRUIT,KOLKATA,1209.16,-6.14,6.86,5.72,92.51,WHOLESALE,34.58,123.44,0,79.14,4,0.82,25.65,6.58,27.71,0.129,PANEL_D_03
2019-02-25,MEAT,DELHI_NCR,487.76,-2.84,29.47,10.49,94.36,PROCESSOR,9.24,87.29,0,70.46,6,6.52,26.41,95.66,42.26,4.589,PANEL_C_18
2020-02-24,READY_TO_EAT,HYD_METRO,172.08,-9.79,32.11,5.68,94.36,FARM,77.83,76.97,0,78.47,8,2.32,0.77,49.75,5.07,1.62,PANEL_D_07
2024-12-23,DAIRY,BLR_URBAN,104.23,11.56,-16.53,11.53,89.24,RETAIL,56.51,123.76,0,81.66,12,8.67,46.35,33.52,44.72,5.621,PANEL_D_08
2026-10-26,READY_TO_EAT,JAIPUR,1079.11,-13.99,-16.56,1.25,100.0,WHOLESALE,3.77,127.08,0,88.17,9,7.22,44.77,92.12,53.72,1.498,PANEL_B_02
2024-02-12,DAIRY,AHMEDABAD,430.66,-5.34,-10.4,0.13,100.0,RETAIL,84.31,101.44,0,83.61,13,2.39,59.15,73.23,37.31,2.847,PANEL_A_20
2021-06-21,VEG,JAIPUR,327.33,10.92,17.9,9.26,87.99,RETAIL,65.77,205.61,0,78.11,13,3.87,54.19,46.85,1.35,4.23,PANEL_D_19
2023-05-29,MEAT,KOLKATA,837.18,-4.65,25.85,3.69,97.54,FARM,51.47,209.04,0,80.87,3,1.21,45.99,69.53,36.27,4.44,PANEL_D_13
2021-01-18,SPICES,BLR_URBAN,894.26,-13.79,-19.61,2.13,94.61,MANDI,0.58,87.84,0,74.53,1,0.0,51.83,14.88,18.48,3.075,PANEL_B_09
2024-11-25,VEG,DELHI_NCR,267.21,11.58,-11.88,6.54,96.2,MANDI,80.83,138.43,0,94.9,8,8.0,43.19,27.93,40.95,0.262,PANEL_C_04
2021-01-18,READY_TO_EAT,KOLKATA,785.96,-3.17,19.25,2.87,100.0,E_COM,6.08,94.8,0,70.93,6,4.1,12.68,66.16,0.11,-1.665,PANEL_A_12
2021-11-15,BEVERAGES,KOLKATA,185.73,-5.49,8.46,0.0,100.0,WHOLESALE,71.87,200.72,0,71.52,1,5.85,36.78,75.75,47.2,2.007,PANEL_D_02
2025-02-10,READY_TO_EAT,DELHI_NCR,744.78,-0.53,10.77,7.05,88.5,FARM,46.4,104.66,1,66.57,3,2.28,56.93,0.97,34.84,5.606,PANEL_B_13
2021-08-02,MEAT,PUNE,1306.58,5.8,33.11,8.93,89.0,RETAIL,42.66,159.26,0,63.24,6,1.76,22.05,89.99,19.77,-0.44,PANEL_D_11
2022-01-17,READY_TO_EAT,CHENNAI,1158.45,2.41,29.19,10.41,89.88,RETAIL,70.9,102.45,0,77.78,5,2.48,30.98,14.55,41.69,5.65,PANEL_D_16
2023-05-01,BEVERAGES,JAIPUR,227.19,-7.04,9.13,1.75,97.83,PROCESSOR,7.93,149.71,0,91.33,7,4.84,27.01,62.7,16.59,3.227,PANEL_D_09
2025-05-19,READY_TO_EAT,AHMEDABAD,1323.18,7.29,-0.42,7.71,92.75,MANDI,49.67,150.38,0,77.08,3,2.24,48.72,33.38,46.46,3.754,PANEL_A_10
2020-01-20,MEAT,KOLKATA,1110.61,-14.35,13.07,2.88,99.73,PROCESSOR,59.64,145.13,0,68.39,1,2.34,24.53,54.13,3.26,-0.814,PANEL_A_09
2023-09-18,SPICES,PUNE,1365.33,9.08,17.05,5.32,94.16,WHOLESALE,65.32,128.77,0,82.69,7,2.61,33.55,5.76,11.49,-0.959,PANEL_D_07
2023-09-11,MEAT,LUCKNOW,719.62,8.65,-4.52,3.17,93.01,E_COM,58.29,200.52,0,86.84,19,3.39,30.3,83.33,52.16,-0.65,PANEL_C_04
2023-04-24,VEG,KOLKATA,961.21,-6.63,1.98,2.34,100.0,WHOLESALE,19.17,159.35,0,62.11,1,2.21,12.86,2.84,17.77,4.069,PANEL_C_15
2021-12-20,MEAT,CHENNAI,1409.66,-8.65,32.03,7.84,92.51,FARM,45.48,190.58,1,85.12,11,1.41,27.46,85.89,47.55,-1.842,PANEL_C_09
2021-02-08,SPICES,BLR_URBAN,734.67,12.91,28.09,0.53,98.46,FARM,19.46,101.4,0,68.85,1,3.83,56.01,95.62,23.8,4.832,PANEL_A_18
2021-04-19,BEVERAGES,AHMEDABAD,764.5,-9.09,-16.88,4.42,91.92,FARM,0.81,136.3,1,84.9,1,2.7,51.97,56.41,43.3,1.514,PANEL_A_06
2022-03-14,DAIRY,JAIPUR,654.11,4.38,-13.1,13.55,85.28,MANDI,6.65,105.01,0,75.42,5,5.05,2.27,87.07,49.39,-0.854,PANEL_C_18
2024-01-29,SNACKS,DELHI_NCR,1313.55,13.62,25.1,0.0,100.0,FARM,25.01,197.2,0,72.45,4,6.46,58.19,60.39,29.79,5.96,PANEL_A_17
2021-11-29,SPICES,PUNE,223.8,-12.9,-19.93,6.75,89.39,FARM,60.97,99.8,1,96.38,2,0.68,17.51,1.45,42.01,-1.403,PANEL_A_12
2023-03-20,GRAINS,JAIPUR,166.75,6.41,-12.18,8.18,90.02,PROCESSOR,7.57,189.84,0,80.93,3,1.59,22.17,86.01,32.18,3.677,PANEL_A_17
2020-12-21,DAIRY,PUNE,34.1,-0.33,34.41,11.32,93.43,E_COM,50.87,118.69,0,76.41,8,7.42,18.3,16.47,33.82,2.201,PANEL_B_03
2023-02-06,SNACKS,KOLKATA,947.56,-8.0,2.75,8.75,88.93,FARM,71.61,114.51,0,89.59,10,4.06,39.75,65.43,54.56,-0.903,PANEL_B_04
2023-01-30,BEVERAGES,LUCKNOW,1079.56,13.4,17.13,6.46,89.12,PROCESSOR,10.71,158.26,0,73.9,4,5.6,31.05,60.88,14.32,5.571,PANEL_C_16
2021-02-15,VEG,PUNE,592.08,-4.74,2.97,9.76,91.44,PROCESSOR,65.87,99.07,0,87.47,6,7.01,40.32,88.94,21.22,3.776,PANEL_D_04
2019-12-16,DAIRY,HYD_METRO,683.39,3.15,-14.34,0.0,96.89,PROCESSOR,49.7,162.1,0,67.62,7,4.01,39.42,18.31,10.34,-0.895,PANEL_B_05
2025-02-03,GRAINS,LUCKNOW,1243.28,1.18,33.02,2.38,98.68,FARM,41.7,131.59,0,90.34,8,5.62,20.37,44.72,20.87,3.051,PANEL_B_19
2021-12-13,READY_TO_EAT,AHMEDABAD,261.06,2.51,-4.22,6.38,91.62,PROCESSOR,79.88,82.92,0,72.34,8,6.75,33.08,2.5,13.07,0.224,PANEL_A_18
2023-05-08,SNACKS,JAIPUR,1012.22,-7.74,16.59,1.6,98.89,PROCESSOR,32.59,204.34,0,56.79,7,2.78,19.4,98.25,15.6,2.424,PANEL_D_17
2021-06-07,SNACKS,HYD_METRO,1018.51,-8.6,33.94,4.86,92.2,FARM,57.17,160.43,0,62.57,7,3.78,1.16,81.68,10.57,-1.754,PANEL_B_16
2021-06-14,SNACKS,KOLKATA,889.36,1.33,-5.6,5.6,96.29,WHOLESALE,63.43,93.09,0,74.2,6,0.0,22.29,24.75,46.86,4.709,PANEL_C_08
2020-03-16,FRUIT,HYD_METRO,1362.42,3.18,18.68,0.97,100.0,RETAIL,42.24,190.36,0,83.73,9,3.15,48.93,84.76,5.84,1.271,PANEL_B_03
2024-05-27,DAIRY,KOLKATA,1005.55,10.04,-6.99,10.12,86.37,PROCESSOR,53.76,174.18,0,75.17,9,1.13,31.0,43.94,15.83,4.534,PANEL_D_16
2020-07-20,MEAT,JAIPUR,1426.08,1.2,10.2,8.93,88.55,E_COM,41.17,183.5,0,80.92,7,0.77,28.15,9.9,3.16,3.625,PANEL_A_07
2019-10-07,SNACKS,AHMEDABAD,695.63,-7.39,-7.94,5.96,93.03,RETAIL,76.6,93.9,0,93.4,1,8.56,18.27,73.99,53.11,5.658,PANEL_C_02
2022-01-31,MEAT,PUNE,25.71,7.43,-8.0,3.97,96.09,PROCESSOR,24.25,192.83,0,83.95,13,5.03,47.68,84.16,49.99,4.78,PANEL_D_13
2025-04-14,EDIBLE_OIL,PUNE,1467.75,2.23,17.14,1.67,100.0,MANDI,14.65,172.31,0,63.05,9,5.55,13.96,89.88,13.29,0.396,PANEL_D_07
2024-11-25,SPICES,PUNE,408.34,-9.22,25.88,6.62,96.95,WHOLESALE,3.6,132.24,0,73.8,1,0.67,56.35,71.57,35.46,5.409,PANEL_A_04
2022-08-15,SPICES,BLR_URBAN,457.29,-2.12,10.57,9.18,95.31,FARM,41.69,157.01,0,59.73,6,5.65,19.07,14.21,28.64,2.037,PANEL_A_12
2023-11-27,FRUIT,KOLKATA,419.03,-12.89,-12.81,0.0,98.31,MANDI,26.14,188.62,0,73.77,8,5.61,41.07,84.51,54.15,1.776,PANEL_B_10
2020-08-31,READY_TO_EAT,DELHI_NCR,1288.71,-12.85,34.61,8.1,89.7,E_COM,35.44,187.25,0,96.61,7,3.61,23.17,56.68,19.88,3.043,PANEL_A_12
2021-11-01,VEG,KOLKATA,903.42,8.38,32.24,4.49,94.17,WHOLESALE,10.76,208.5,0,72.49,3,2.14,24.07,91.05,41.32,4.035,PANEL_D_17
2026-07-13,SPICES,JAIPUR,654.65,4.37,17.1,10.19,89.09,WHOLESALE,3.03,189.62,0,81.4,6,1.2,9.27,55.27,13.15,2.309,PANEL_C_11
2020-01-27,EDIBLE_OIL,HYD_METRO,464.08,14.02,-17.13,7.16,88.17,MANDI,43.66,85.48,0,71.04,1,1.71,53.19,1.02,25.86,-1.962,PANEL_C_01
2026-10-12,READY_TO_EAT,HYD_METRO,992.91,11.92,24.85,2.13,94.1,PROCESSOR,76.4,76.11,0,75.94,12,0.0,8.06,78.46,23.93,-1.741,PANEL_A_02
2019-04-29,EDIBLE_OIL,HYD_METRO,753.77,4.06,-4.49,5.39,91.32,RETAIL,74.64,176.51,0,77.66,13,0.0,36.48,10.6,16.98,4.606,PANEL_C_18
2024-07-15,VEG,AHMEDABAD,1244.0,10.04,-11.18,10.28,94.19,E_COM,10.43,117.77,0,72.24,9,4.46,41.68,8.42,6.18,3.041,PANEL_D_10
2021-04-19,GRAINS,CHENNAI,1305.56,0.33,20.48,11.89,83.97,PROCESSOR,35.62,120.2,0,84.39,12,5.08,52.93,38.93,40.36,1.763,PANEL_C_01
2021-10-18,MEAT,KOLKATA,94.94,-3.7,-14.53,0.0,96.71,E_COM,60.71,187.46,0,86.3,9,4.65,46.47,25.81,31.72,2.527,PANEL_D_17
2023-11-13,SPICES,PUNE,707.48,10.33,-22.27,7.42,91.32,RETAIL,17.71,156.75,0,74.03,8,7.74,48.88,20.32,8.71,1.917,PANEL_B_01
2022-09-05,SPICES,LUCKNOW,723.24,-2.85,-17.05,6.23,90.25,MANDI,9.18,123.04,0,90.14,5,0.78,11.61,18.76,4.16,0.846,PANEL_B_09
2021-11-15,READY_TO_EAT,KOLKATA,843.32,5.85,1.56,9.77,91.67,FARM,84.31,207.9,0,75.02,13,2.22,32.23,32.12,28.88,2.141,PANEL_B_10
2022-03-28,BEVERAGES,LUCKNOW,1043.69,-0.43,-4.06,9.06,94.32,PROCESSOR,37.6,123.47,0,62.49,4,3.91,47.29,15.12,29.31,4.732,PANEL_D_02
2021-11-29,READY_TO_EAT,KOLKATA,690.23,8.7,-17.17,3.09,94.58,PROCESSOR,75.23,84.29,0,61.0,5,5.33,29.01,51.18,13.14,2.977,PANEL_D_17
2020-08-24,EDIBLE_OIL,DELHI_NCR,679.23,13.4,5.67,5.31,90.32,E_COM,64.8,202.63,0,85.59,9,1.46,15.35,98.5,8.67,5.025,PANEL_D_07
2019-02-25,SPICES,CHENNAI,584.87,-12.68,-23.48,10.01,89.57,MANDI,51.06,156.61,0,72.81,12,2.23,20.49,58.78,20.03,-0.776,PANEL_C_10
2022-11-28,MEAT,BLR_URBAN,767.17,-0.68,6.27,3.79,94.38,MANDI,12.78,113.47,0,83.21,5,0.36,47.35,71.99,21.47,3.808,PANEL_C_13
2026-02-16,VEG,JAIPUR,868.28,6.87,-18.23,7.77,96.07,RETAIL,0.66,148.1,0,75.17,8,4.48,28.76,87.71,11.55,4.939,PANEL_C_07
2023-06-26,SPICES,DELHI_NCR,359.97,-14.73,-7.72,0.0,98.84,RETAIL,15.04,111.98,0,68.87,11,2.51,21.02,73.52,50.37,-0.285,PANEL_C_09
2024-01-29,MEAT,DELHI_NCR,1021.92,0.97,26.65,9.55,92.78,WHOLESALE,84.74,112.37,0,79.75,11,5.32,8.98,16.39,20.41,-0.16,PANEL_B_02
2025-04-07,DAIRY,BLR_URBAN,142.37,-12.31,-3.73,6.92,89.11,RETAIL,50.17,205.75,1,87.46,7,4.42,5.6,0.95,53.8,0.15,PANEL_D_15
2025-08-25,GRAINS,LUCKNOW,1055.78,-5.52,30.04,5.77,95.33,FARM,65.74,150.6,0,66.79,5,0.22,4.04,24.79,2.6,4.633,PANEL_A_08
2025-10-20,MEAT,HYD_METRO,1128.71,4.11,-18.0,4.99,97.59,PROCESSOR,6.34,204.28,0,92.03,5,5.55,12.71,42.76,35.11,-0.304,PANEL_B_08
2024-07-01,DAIRY,LUCKNOW,482.96,-2.16,-1.9,5.46,90.22,MANDI,17.21,180.29,0,75.79,8,5.14,20.79,59.31,49.35,3.453,PANEL_D_10
2020-09-07,BEVERAGES,DELHI_NCR,813.03,-3.86,-12.91,0.79,100.0,MANDI,26.75,148.66,0,89.53,12,2.66,58.73,80.93,28.25,2.228,PANEL_B_11
2022-07-04,READY_TO_EAT,JAIPUR,91.12,-12.53,3.64,0.0,96.34,MANDI,42.71,101.88,0,69.34,16,3.36,52.36,55.47,0.36,-0.769,PANEL_A_19
2023-11-27,BEVERAGES,HYD_METRO,353.11,1.94,2.48,2.17,97.5,WHOLESALE,73.6,96.05,0,77.97,6,1.37,50.57,78.6,46.29,1.221,PANEL_C_17
2025-10-06,MEAT,DELHI_NCR,144.7,7.68,27.31,5.97,98.5,FARM,62.77,95.71,1,75.99,11,0.0,42.73,87.2,37.65,-1.308,PANEL_D_10
2024-10-28,FRUIT,JAIPUR,1145.74,4.23,4.67,10.58,88.06,PROCESSOR,54.43,154.72,0,70.96,6,4.94,12.8,22.37,17.58,-0.697,PANEL_C_03
2019-11-25,FRUIT,CHENNAI,1175.77,14.85,-24.6,7.58,93.98,MANDI,25.48,138.35,0,89.19,9,3.59,54.87,54.28,40.67,0.628,PANEL_D_03
2022-07-04,READY_TO_EAT,DELHI_NCR,956.69,9.05,25.27,13.38,82.82,FARM,52.85,139.01,1,64.61,6,0.0,28.01,45.08,7.24,-0.314,PANEL_B_04
2021-09-27,SPICES,AHMEDABAD,301.65,14.88,33.1,5.14,95.72,WHOLESALE,70.83,107.78,0,88.2,7,2.89,30.1,93.57,2.95,-1.019,PANEL_C_13
2026-10-12,READY_TO_EAT,DELHI_NCR,163.96,2.1,-22.18,11.05,92.61,MANDI,84.26,113.64,0,90.08,9,6.29,21.76,6.25,10.51,-1.088,PANEL_C_14
2024-07-29,EDIBLE_OIL,AHMEDABAD,941.41,-2.48,29.98,17.49,78.92,RETAIL,61.98,112.44,0,85.31,5,2.77,7.81,92.59,35.71,1.315,PANEL_C_06
2024-01-29,BEVERAGES,AHMEDABAD,943.62,6.85,1.9,3.71,97.74,RETAIL,77.42,105.11,0,86.08,11,4.85,18.65,80.42,16.53,4.706,PANEL_C_04
2019-12-23,SPICES,LUCKNOW,724.69,-11.64,29.2,2.06,100.0,E_COM,0.52,83.62,0,83.75,12,2.34,52.64,14.8,52.08,0.375,PANEL_D_13
2024-07-15,EDIBLE_OIL,PUNE,310.64,-10.47,33.81,9.74,90.05,FARM,59.65,94.94,0,67.64,12,0.07,42.71,87.7,40.93,1.744,PANEL_B_04
2020-03-02,FRUIT,LUCKNOW,823.47,8.49,-9.42,10.91,92.42,MANDI,48.75,147.79,0,81.07,3,6.24,59.45,91.3,25.7,0.791,PANEL_B_15
2023-05-08,VEG,DELHI_NCR,843.85,-5.48,26.19,17.87,81.83,RETAIL,43.88,206.39,0,98.3,10,5.08,18.27,30.44,38.46,5.213,PANEL_A_03
2024-03-04,DAIRY,BLR_URBAN,565.9,7.79,11.74,0.97,97.35,WHOLESALE,8.77,84.48,0,75.5,5,3.99,27.65,67.56,13.45,1.567,PANEL_D_07
2021-11-22,READY_TO_EAT,HYD_METRO,733.41,-0.95,-14.22,3.5,99.0,RETAIL,57.77,206.12,0,86.2,4,5.62,6.4,58.31,1.35,2.35,PANEL_C_04
2023-01-09,SPICES,HYD_METRO,674.09,5.58,-24.42,8.82,92.77,PROCESSOR,47.67,91.85,0,69.73,3,0.49,12.96,25.82,36.8,4.241,PANEL_A_05
2019-07-01,SNACKS,LUCKNOW,1402.65,-2.59,14.95,8.42,94.9,MANDI,27.1,103.3,0,67.51,5,5.52,4.1,70.91,15.82,4.689,PANEL_B_18
2026-08-10,FRUIT,KOLKATA,781.15,0.96,20.79,1.03,96.0,FARM,19.22,154.09,0,75.78,6,3.42,9.4,75.91,53.2,3.036,PANEL_D_03
2022-05-16,EDIBLE_OIL,LUCKNOW,667.47,-1.64,-7.57,1.18,100.0,WHOLESALE,17.81,147.69,0,76.79,4,3.92,34.6,33.42,41.17,3.867,PANEL_C_03
2020-06-29,DAIRY,DELHI_NCR,152.31,4.69,-0.17,1.31,97.58,E_COM,21.69,97.05,0,76.94,3,2.32,17.27,28.57,17.62,2.48,PANEL_C_15
2026-04-13,SNACKS,JAIPUR,1243.33,7.27,32.21,6.02,94.02,E_COM,36.15,97.96,0,83.77,9,2.95,41.7,66.35,29.33,-0.641,PANEL_D_17
2021-11-15,BEVERAGES,DELHI_NCR,497.0,4.85,-3.69,5.56,90.0,FARM,76.32,171.04,0,73.9,10,8.52,28.3,59.4,29.47,0.862,PANEL_B_12
2019-12-16,READY_TO_EAT,BLR_URBAN,799.47,14.99,31.68,3.0,99.69,MANDI,78.47,104.29,0,87.88,13,6.2,5.96,97.37,39.78,4.446,PANEL_D_03
2022-05-09,BEVERAGES,HYD_METRO,852.69,-13.76,-14.39,5.39,93.66,WHOLESALE,13.03,108.72,0,77.61,7,2.23,35.32,89.58,5.56,1.493,PANEL_A_10
2026-01-26,BEVERAGES,KOLKATA,476.1,0.76,3.72,2.59,93.92,MANDI,60.02,117.38,0,73.99,8,3.49,50.92,58.23,7.51,1.484,PANEL_C_03
2022-05-30,READY_TO_EAT,KOLKATA,665.94,-2.97,-22.83,9.93,91.78,E_COM,79.81,66.66,0,61.45,12,4.77,35.84,45.08,53.06,3.008,PANEL_D_04
2019-09-02,EDIBLE_OIL,PUNE,506.78,-10.48,-7.84,8.56,95.76,WHOLESALE,52.92,62.97,0,88.72,4,0.0,27.67,58.04,31.45,2.792,PANEL_A_08
2025-05-19,SPICES,PUNE,98.51,0.37,2.59,6.72,88.51,E_COM,42.61,64.37,0,84.11,7,2.4,2.87,46.53,5.95,4.963,PANEL_B_10
2026-06-01,READY_TO_EAT,PUNE,1220.26,-7.58,32.89,4.85,96.72,PROCESSOR,81.31,154.0,0,62.98,6,0.11,3.36,10.87,54.27,5.357,PANEL_C_07
2022-05-09,READY_TO_EAT,PUNE,623.81,1.14,31.78,4.34,91.84,E_COM,72.93,83.43,0,76.51,1,6.08,5.23,43.61,37.98,5.871,PANEL_C_07
2019-05-13,GRAINS,CHENNAI,403.22,-10.98,-11.94,9.38,95.59,PROCESSOR,21.17,149.57,0,100.0,10,1.75,38.25,84.88,32.31,5.137,PANEL_D_15
2021-04-05,GRAINS,CHENNAI,284.84,-12.79,21.63,0.0,100.0,E_COM,11.48,127.5,0,72.5,5,5.02,19.1,80.22,21.95,-1.927,PANEL_C_07
2020-06-22,VEG,AHMEDABAD,1400.11,8.19,-9.7,7.49,93.34,RETAIL,11.3,80.2,0,67.63,6,2.36,15.68,67.03,5.45,-1.411,PANEL_A_08
2023-11-20,SPICES,KOLKATA,972.13,-11.23,-19.92,5.0,90.44,PROCESSOR,68.75,193.68,0,93.42,11,8.71,16.4,86.68,33.64,3.474,PANEL_D_17
2024-07-01,READY_TO_EAT,JAIPUR,289.44,-11.31,2.85,3.04,94.44,E_COM,19.14,119.11,0,67.05,4,3.93,45.6,45.79,27.34,2.458,PANEL_A_11
2019-06-10,GRAINS,JAIPUR,164.38,-11.06,-1.21,7.09,91.48,PROCESSOR,5.45,75.88,0,82.43,1,0.58,45.99,97.55,41.89,1.705,PANEL_D_04
2025-10-27,READY_TO_EAT,CHENNAI,429.95,5.48,12.0,11.81,83.47,MANDI,46.77,84.45,0,75.5,11,4.27,49.32,75.6,19.0,5.072,PANEL_C_12
2025-03-31,SNACKS,JAIPUR,1205.94,11.5,4.13,2.63,99.4,WHOLESALE,0.6,87.02,0,70.29,7,3.81,38.55,76.99,36.96,-0.733,PANEL_A_02
2021-12-20,MEAT,PUNE,322.65,9.81,25.4,10.86,92.18,PROCESSOR,1.25,178.82,0,86.7,6,5.89,7.29,88.28,16.36,-1.867,PANEL_B_16
2025-04-14,BEVERAGES,DELHI_NCR,142.27,-13.18,31.8,4.02,97.58,PROCESSOR,47.7,85.24,0,100.0,6,4.94,29.62,99.66,6.6,2.535,PANEL_D_11
2024-08-19,BEVERAGES,AHMEDABAD,1095.32,-10.46,-17.33,2.04,100.0,WHOLESALE,69.29,147.35,0,88.55,7,2.81,54.94,3.73,31.82,-1.008,PANEL_A_17
2026-03-02,SNACKS,HYD_METRO,671.83,6.08,0.29,3.33,100.0,WHOLESALE,22.14,104.84,0,68.0,16,6.54,24.44,89.2,18.34,5.096,PANEL_B_10
2026-09-14,READY_TO_EAT,JAIPUR,1485.96,-8.44,-21.33,11.88,87.23,FARM,4.93,181.41,0,80.74,7,0.79,42.89,70.39,31.85,2.992,PANEL_A_20
2020-11-16,SNACKS,AHMEDABAD,1144.22,-12.32,19.62,4.65,93.16,FARM,17.19,98.22,0,88.02,1,4.29,25.42,16.06,21.36,-1.874,PANEL_A_08
2020-11-09,BEVERAGES,AHMEDABAD,1319.11,-0.08,-3.06,3.8,92.28,PROCESSOR,36.25,125.08,0,81.29,6,8.41,36.93,41.83,14.74,1.129,PANEL_B_14
2026-12-21,BEVERAGES,PUNE,524.43,-12.05,1.14,4.44,95.57,MANDI,54.91,78.23,0,66.81,12,4.17,48.44,76.04,14.76,4.89,PANEL_D_14
2020-09-14,MEAT,JAIPUR,1287.26,2.97,2.0,8.62,89.53,E_COM,23.29,138.04,0,90.3,2,2.39,22.93,14.57,40.55,-0.571,PANEL_B_10
2019-07-15,FRUIT,CHENNAI,405.77,-4.54,-3.83,11.43,83.87,RETAIL,80.89,159.19,0,86.0,12,0.0,39.09,94.85,24.74,-0.703,PANEL_A_03
2023-07-03,FRUIT,JAIPUR,381.93,11.73,24.38,11.73,84.17,PROCESSOR,39.36,92.63,0,100.0,1,1.0,32.43,41.87,29.11,4.2,PANEL_A_12
2021-12-13,SNACKS,BLR_URBAN,1192.97,-14.8,0.86,3.58,92.54,RETAIL,73.55,159.72,0,90.3,4,0.0,59.46,5.08,14.26,3.316,PANEL_B_06
2025-02-17,READY_TO_EAT,CHENNAI,329.15,0.08,34.33,13.38,86.86,PROCESSOR,69.29,207.44,0,71.91,6,1.54,50.62,56.63,54.89,-0.288,PANEL_D_06
2025-03-03,GRAINS,LUCKNOW,125.22,-13.0,-9.38,7.15,89.92,MANDI,22.79,84.81,0,82.07,5,8.68,39.73,68.08,7.23,1.207,PANEL_B_14
2025-12-29,BEVERAGES,AHMEDABAD,13.43,-14.83,-6.53,5.43,89.99,RETAIL,54.12,159.36,0,83.79,7,3.2,55.1,34.36,8.14,-1.335,PANEL_C_13
2023-01-09,VEG,PUNE,703.65,1.05,-17.08,2.4,98.77,RETAIL,77.47,97.25,0,59.32,10,1.76,44.0,5.02,40.58,5.019,PANEL_A_15
2024-12-23,EDIBLE_OIL,CHENNAI,1302.33,-9.72,28.17,2.52,93.4,PROCESSOR,59.68,154.39,0,59.44,10,0.0,43.11,87.59,15.89,2.168,PANEL_A_17
2026-06-22,DAIRY,MUMBAI_MMR,1024.48,-9.0,-15.46,11.15,92.72,E_COM,8.94,199.38,0,68.42,8,0.21,40.76,44.23,18.28,2.592,PANEL_C_05
2019-04-08,SPICES,MUMBAI_MMR,951.82,-11.9,0.44,6.46,89.2,MANDI,3.35,124.59,0,65.55,6,1.24,46.16,9.54,38.47,5.054,PANEL_A_04
2026-03-30,BEVERAGES,JAIPUR,136.27,3.27,-15.77,13.26,89.96,FARM,30.7,166.45,0,92.64,5,8.07,2.5,79.52,9.97,5.278,PANEL_C_13
2024-05-20,MEAT,JAIPUR,788.01,-11.64,17.35,8.94,86.09,FARM,22.29,90.2,0,80.91,6,0.0,15.59,18.72,12.62,-1.426,PANEL_A_09
2026-09-28,VEG,BLR_URBAN,434.34,9.39,33.28,7.04,96.75,PROCESSOR,5.55,173.52,0,86.43,9,7.0,40.85,75.81,41.24,2.369,PANEL_B_02
2019-04-01,VEG,MUMBAI_MMR,1245.71,-3.77,10.52,12.82,82.24,MANDI,44.0,70.56,0,71.05,6,7.98,23.97,11.83,16.55,-1.045,PANEL_B_01
