care_costs_billing_year,care_costs_drg_code,care_costs_allowed_amount_avg,care_costs_paid_amount_avg,care_costs_patient_responsibility_avg,care_costs_charge_amount_avg,care_costs_cost_to_charge_ratio,care_costs_denial_rate_pct,care_costs_prior_auth_required_flag,care_costs_appeal_overturn_rate,care_costs_collection_rate_pct,care_costs_charity_care_share_pct,care_costs_bad_debt_share_pct,care_costs_price_transparency_file_flag,care_costs_shoppable_service_code,care_costs_site_of_care_shift_index,care_costs_contracted_rate_index,care_costs_out_of_network_rate_index,care_costs_surprise_bill_incidence_rate,care_costs_inflation_adjustment_base
2009,DRG00625,13604.84,10084.25,1731.41,58752.37,0.2316,2.93,1,9.23,91.86,4.83,4.22,1,SHOP000625,0.7711,115.8,146.98,4.341,PCE_2022
2025,DRG00626,27159.07,20979.79,4470.68,69033.54,0.3934,0.6,0,48.27,88.48,5.4,6.96,1,SHOP000626,0.4918,128.0,80.81,1.109,CPI_2012
2016,DRG00627,64780.71,40744.42,9000.4,303506.62,0.2134,1.42,1,7.48,80.88,1.62,3.27,1,SHOP000627,0.5259,83.5,138.35,1.449,PCE_2022
2025,DRG00628,7437.85,6258.57,825.81,19707.98,0.3774,11.85,1,73.72,54.65,5.08,16.82,1,SHOP000628,0.6554,95.27,145.88,3.327,PCE_2012
2019,DRG00629,54392.28,52133.61,11733.39,120613.43,0.451,12.32,1,46.76,71.22,3.49,4.49,0,SHOP000629,0.8257,80.45,146.19,5.242,PCE_2022
2018,DRG00630,20141.43,18933.87,3145.12,46620.19,0.432,19.45,1,62.97,71.26,11.13,5.84,1,SHOP000630,0.3806,76.26,97.49,1.588,PCE_2017
2010,DRG00631,23275.13,13269.43,4612.3,84604.68,0.2751,22.15,1,80.83,45.74,11.83,16.36,1,SHOP000631,0.8222,92.77,97.86,5.303,PCE_2012
2013,DRG00632,7574.45,6201.16,1255.71,15164.82,0.4995,7.13,0,45.61,56.54,0.75,5.48,0,SHOP000632,0.5557,121.56,137.9,1.838,CPI_2022
2017,DRG00633,11451.65,6828.82,607.07,53290.17,0.2149,23.57,0,62.32,91.07,9.8,11.94,0,SHOP000633,0.2682,109.78,154.6,3.496,PCE_2017
2013,DRG00634,33343.17,19935.82,1810.74,83476.08,0.3994,19.51,1,84.69,98.26,9.2,3.51,1,SHOP000634,0.4564,116.51,214.33,6.149,PCE_2012
2011,DRG00635,38516.94,28401.72,8900.71,140774.04,0.2736,13.4,0,31.88,72.57,5.46,1.04,1,SHOP000635,0.8122,82.09,199.69,2.435,PCE_2022
2014,DRG00636,55026.32,45100.81,3254.54,260432.81,0.2113,1.9,1,38.45,81.2,0.5,17.31,1,SHOP000636,0.7503,121.04,90.11,4.508,PCE_2017
2010,DRG00637,16924.29,13661.33,2677.97,39077.62,0.4331,21.01,1,9.2,86.67,0.01,15.81,1,SHOP000637,0.8826,91.38,203.63,5.545,PCE_2017
2013,DRG00638,40870.59,34575.95,9409.22,156645.18,0.2609,0.26,0,51.19,65.44,10.77,9.97,0,SHOP000638,0.8334,72.15,92.31,5.67,CPI_2017
2009,DRG00639,30038.48,19469.24,6324.82,70050.93,0.4288,17.54,1,13.49,71.36,8.78,16.77,1,SHOP000639,0.0571,74.93,143.56,1.449,CPI_2017
2014,DRG00640,31639.37,25114.6,3649.62,95415.73,0.3316,1.48,0,72.53,74.38,1.83,16.98,0,SHOP000640,0.7696,91.35,112.26,5.817,PCE_2017
2012,DRG00641,55774.53,46976.15,11439.67,204827.03,0.2723,20.7,0,9.7,44.31,9.38,16.05,1,SHOP000641,0.1344,76.34,172.02,0.34,PCE_2022
2015,DRG00642,36158.18,33283.12,5513.23,148934.32,0.2428,22.57,1,52.81,63.34,4.61,16.87,1,SHOP000642,0.1777,104.56,132.7,3.586,PCE_2017
2015,DRG00643,7438.26,6456.89,1553.82,26527.45,0.2804,4.78,0,14.46,63.66,0.36,11.16,1,SHOP000643,0.1993,92.43,173.71,2.431,CPI_2012
2011,DRG00644,50383.47,38509.8,9954.72,224815.28,0.2241,18.85,1,82.32,81.59,8.1,14.17,1,SHOP000644,0.8689,115.87,174.7,1.964,CPI_2012
2015,DRG00645,36838.67,27521.95,3968.73,173474.16,0.2124,23.24,1,54.01,91.33,1.88,10.21,1,SHOP000645,0.3582,109.53,117.22,2.303,CPI_2017
2009,DRG00646,20971.43,17436.09,3643.91,52273.73,0.4012,14.39,1,68.35,92.79,4.02,6.12,1,SHOP000646,0.9229,94.78,201.68,2.447,PCE_2017
2020,DRG00647,65254.25,44671.6,1763.38,292269.32,0.2233,9.68,1,30.78,86.28,8.39,10.37,0,SHOP000647,0.6125,101.91,182.81,2.817,PCE_2017
2010,DRG00648,3571.78,2207.2,666.31,11201.98,0.3189,24.87,1,74.7,40.94,0.39,15.76,1,SHOP000648,0.3772,124.59,152.74,2.586,CPI_2012
2019,DRG00649,60557.02,34942.09,14566.66,217798.56,0.278,23.03,1,62.0,75.25,2.97,14.78,1,SHOP000649,0.5398,94.99,186.26,3.85,PCE_2022
2014,DRG00650,66279.89,49401.3,16282.73,137022.69,0.4837,14.83,1,82.16,98.84,11.55,10.6,0,SHOP000650,0.1286,89.82,201.4,0.775,PCE_2012
2013,DRG00651,40161.99,37911.06,819.85,129275.88,0.3107,15.32,0,60.76,95.97,10.65,5.82,0,SHOP000651,0.2366,107.76,218.9,0.652,PCE_2022
2024,DRG00652,24990.94,21045.32,5916.99,89012.36,0.2808,4.68,1,30.18,69.29,1.71,0.88,0,SHOP000652,0.9334,106.85,207.01,5.956,PCE_2012
2020,DRG00653,32858.84,25959.2,5434.48,102282.51,0.3213,7.07,1,57.35,72.34,6.52,17.26,1,SHOP000653,0.6951,138.13,168.79,2.557,PCE_2022
2017,DRG00654,57991.04,36789.99,2864.28,108488.56,0.5345,10.44,1,80.63,70.31,8.21,16.78,1,SHOP000654,0.2566,138.33,141.81,0.788,CPI_2012
2009,DRG00655,10972.12,8873.0,1268.94,37218.56,0.2948,2.72,1,73.47,59.39,8.8,1.59,1,SHOP000655,0.0651,85.73,196.71,6.463,CPI_2017
2017,DRG00656,47470.68,38018.48,6091.2,147548.49,0.3217,5.19,0,5.47,72.31,3.03,2.15,1,SHOP000656,0.443,115.63,187.71,3.592,PCE_2012
2022,DRG00657,32347.36,20158.79,1383.26,127953.09,0.2528,4.02,0,84.77,63.8,5.09,4.4,0,SHOP000657,0.1907,110.35,158.88,0.297,CPI_2012
2023,DRG00658,47853.58,42786.29,7371.96,153165.9,0.3124,18.55,0,49.26,66.34,1.55,10.53,0,SHOP000658,0.9667,136.94,120.01,2.613,CPI_2012
2021,DRG00659,37497.06,29900.25,2754.44,151995.59,0.2467,17.68,1,76.95,63.86,3.9,2.74,1,SHOP000659,0.4454,102.72,100.01,1.856,CPI_2022
2024,DRG00660,33512.93,18456.07,7564.4,145961.01,0.2296,22.52,0,40.43,84.35,8.42,13.75,1,SHOP000660,0.2111,87.03,193.8,3.577,CPI_2012
2024,DRG00661,5098.09,4095.69,572.55,12709.73,0.4011,22.08,1,70.63,72.31,9.71,11.69,0,SHOP000661,0.7446,128.22,86.94,5.771,CPI_2017
2018,DRG00662,3522.86,2252.7,624.63,8364.12,0.4212,11.82,0,5.16,66.35,6.55,0.05,0,SHOP000662,0.9972,135.41,176.47,4.498,PCE_2012
2011,DRG00663,35441.95,21305.39,3910.61,102202.81,0.3468,22.74,1,18.73,74.94,10.53,5.21,1,SHOP000663,0.3927,112.27,186.36,4.288,PCE_2022
2013,DRG00664,7876.68,5379.6,190.56,14864.3,0.5299,5.15,1,18.36,45.72,0.79,17.28,0,SHOP000664,0.9242,139.84,83.45,4.074,PCE_2022
2017,DRG00665,46543.04,35487.51,6554.35,127843.99,0.3641,4.46,1,11.9,46.86,10.56,11.41,1,SHOP000665,0.7606,121.24,113.06,3.134,CPI_2012
2016,DRG00666,26680.52,19077.08,1624.91,79660.23,0.3349,9.99,0,55.42,43.76,9.23,12.18,1,SHOP000666,0.646,79.06,112.93,2.588,PCE_2012
2025,DRG00667,67756.68,56502.57,1595.72,155965.8,0.4344,10.75,0,30.98,53.94,9.44,5.39,0,SHOP000667,0.6183,77.97,115.34,0.351,CPI_2012
2022,DRG00668,3772.72,3241.61,214.79,15509.73,0.2432,18.9,1,16.31,88.45,6.19,5.17,0,SHOP000668,0.414,84.3,107.41,5.91,PCE_2017
2020,DRG00669,46388.38,42921.58,9096.96,158393.14,0.2929,19.03,1,24.02,53.03,11.34,0.47,1,SHOP000669,0.7464,82.81,119.64,4.985,CPI_2017
2013,DRG00670,3942.42,2765.25,505.88,18720.56,0.2106,8.95,1,23.97,89.14,10.95,3.62,1,SHOP000670,0.805,73.16,149.0,0.831,CPI_2012
2025,DRG00671,19159.85,15153.08,3489.34,75789.17,0.2528,4.53,0,20.16,51.12,5.04,11.84,1,SHOP000671,0.4895,101.07,219.41,5.254,CPI_2017
2015,DRG00672,43834.5,31897.66,3992.53,144841.38,0.3026,11.34,0,22.08,47.99,0.93,0.42,0,SHOP000672,0.8618,104.32,80.14,5.102,PCE_2017
2020,DRG00673,34315.42,22882.8,7823.96,123289.5,0.2783,0.54,1,16.02,76.78,6.11,14.28,1,SHOP000673,0.9192,133.23,211.77,0.521,PCE_2017
2024,DRG00674,15056.36,11236.73,1051.18,52589.77,0.2863,18.56,1,18.44,47.66,2.03,7.97,0,SHOP000674,0.752,125.06,172.85,3.294,CPI_2012
2010,DRG00675,51768.05,39215.93,9900.88,191702.84,0.27,1.96,1,22.94,52.34,6.07,8.8,0,SHOP000675,0.1801,138.85,155.21,3.049,CPI_2017
2025,DRG00676,35846.56,20892.74,8867.45,103474.66,0.3464,17.14,0,77.57,53.21,0.93,9.15,1,SHOP000676,0.0036,76.41,149.44,1.011,CPI_2017
2015,DRG00677,30517.73,17500.57,3005.74,58183.67,0.5245,0.95,1,35.12,56.58,7.08,2.89,1,SHOP000677,0.3511,79.33,215.72,4.693,PCE_2017
2013,DRG00678,35382.71,33773.77,4645.35,78643.79,0.4499,9.76,1,27.11,97.3,10.62,11.82,1,SHOP000678,0.4757,115.9,212.66,3.691,PCE_2022
2014,DRG00679,40193.45,27775.74,4559.05,117101.4,0.3432,17.46,1,25.69,40.99,1.62,16.55,0,SHOP000679,0.624,123.1,124.02,1.782,CPI_2012
2025,DRG00680,51116.92,47762.23,7896.49,232950.22,0.2194,19.91,0,37.94,42.45,7.5,6.22,1,SHOP000680,0.8793,115.94,159.46,0.391,PCE_2012
2023,DRG00681,35251.86,19703.11,4777.63,158233.0,0.2228,16.5,0,22.18,94.45,10.39,15.52,1,SHOP000681,0.8906,80.24,204.57,4.002,CPI_2017
2023,DRG00682,33942.21,30847.51,6324.35,82395.36,0.4119,3.35,1,44.24,41.49,3.6,16.15,1,SHOP000682,0.5454,81.98,194.82,5.078,PCE_2012
2022,DRG00683,45163.47,39199.53,5154.7,141691.02,0.3187,12.36,0,34.03,50.3,2.53,17.28,1,SHOP000683,0.7351,126.64,100.66,2.994,PCE_2012
2018,DRG00684,65680.97,59229.49,7470.6,311352.49,0.211,10.22,0,16.75,71.65,5.7,15.49,1,SHOP000684,0.7015,89.95,87.8,5.148,PCE_2022
2016,DRG00685,33361.47,28326.66,7520.66,132704.0,0.2514,9.67,1,30.09,83.12,1.45,10.83,0,SHOP000685,0.6844,109.91,129.96,4.063,PCE_2022
2019,DRG00686,24255.28,13714.07,3671.26,114677.15,0.2115,9.14,1,54.27,88.78,2.39,14.14,0,SHOP000686,0.2563,138.15,203.67,2.703,PCE_2017
2013,DRG00687,41987.93,41054.11,7028.73,165495.93,0.2537,17.34,1,18.53,70.57,10.83,17.38,1,SHOP000687,0.0869,79.83,113.26,5.143,PCE_2012
2020,DRG00688,58660.39,32819.01,11009.69,105907.59,0.5539,0.66,0,12.79,84.5,6.13,7.51,1,SHOP000688,0.0335,102.15,125.55,4.048,PCE_2022
2020,DRG00689,18013.11,15684.97,3096.16,36662.69,0.4913,11.23,1,8.47,53.85,3.72,16.6,1,SHOP000689,0.3641,99.82,171.11,6.288,CPI_2012
2023,DRG00690,24890.17,24077.46,5347.1,99480.83,0.2502,11.01,1,45.27,41.31,11.73,3.41,0,SHOP000690,0.8603,91.34,167.33,0.357,PCE_2012
2013,DRG00691,32972.35,19343.04,7545.25,117580.59,0.2804,5.33,1,66.37,63.63,7.81,6.96,1,SHOP000691,0.5485,90.84,184.2,4.922,PCE_2017
2021,DRG00692,23891.01,17308.89,889.1,113798.01,0.2099,15.94,1,10.12,52.4,4.37,5.13,1,SHOP000692,0.9812,123.89,107.08,1.21,PCE_2012
2017,DRG00693,40607.65,30000.97,7124.72,85546.71,0.4747,2.0,0,66.5,66.16,8.88,16.71,1,SHOP000693,0.5536,76.65,156.12,6.301,PCE_2022
2017,DRG00694,27475.75,17024.84,6422.64,50341.79,0.5458,6.11,1,74.13,44.51,4.82,6.81,1,SHOP000694,0.3242,78.37,149.99,0.973,CPI_2012
2011,DRG00695,11278.01,10711.32,2280.88,24784.85,0.455,14.93,0,58.7,58.36,10.19,4.11,0,SHOP000695,0.6935,137.97,108.29,3.251,PCE_2017
2024,DRG00696,11036.42,7439.97,1217.99,23258.03,0.4745,24.3,1,84.5,40.76,11.46,14.17,1,SHOP000696,0.981,86.77,186.27,4.193,PCE_2022
2014,DRG00697,9528.95,5389.53,491.84,39609.14,0.2406,4.26,1,42.51,91.77,7.06,6.33,1,SHOP000697,0.3702,105.04,207.24,4.162,CPI_2022
2021,DRG00698,61350.33,51103.01,9448.65,147003.17,0.4173,3.48,1,36.71,75.97,6.72,6.84,0,SHOP000698,0.5459,75.59,140.44,5.779,PCE_2017
2011,DRG00699,65794.95,58801.76,10987.33,205377.64,0.3204,17.55,0,17.97,93.99,3.19,7.61,1,SHOP000699,0.7432,135.62,144.99,1.658,CPI_2022
2015,DRG00700,64286.0,41200.3,12980.64,244264.99,0.2632,5.29,1,11.49,41.27,6.71,6.26,1,SHOP000700,0.8188,94.85,123.77,1.79,CPI_2017
2021,DRG00701,2953.17,2287.02,503.22,7008.81,0.4214,2.18,1,19.94,88.48,11.42,10.22,1,SHOP000701,0.1322,80.65,186.03,4.667,PCE_2017
2010,DRG00702,10775.65,9692.07,751.96,34421.36,0.3131,20.04,1,66.94,44.59,3.15,8.7,0,SHOP000702,0.9675,106.83,87.46,4.633,CPI_2012
2024,DRG00703,8327.4,6652.17,1528.28,30760.73,0.2707,12.42,1,56.85,65.78,6.79,14.25,1,SHOP000703,0.3756,131.65,137.44,6.263,CPI_2022
2020,DRG00704,48864.92,44658.03,7111.35,211810.21,0.2307,22.39,1,22.14,96.2,8.74,6.42,1,SHOP000704,0.1356,91.45,103.92,0.13,PCE_2017
2009,DRG00705,67652.34,43665.45,1552.59,284692.82,0.2376,6.78,1,80.85,94.08,11.88,13.95,0,SHOP000705,0.4975,126.93,143.36,4.661,CPI_2012
2010,DRG00706,58300.81,32624.54,2672.0,178312.6,0.327,20.92,1,62.75,42.29,3.67,2.76,1,SHOP000706,0.193,116.65,96.2,2.251,PCE_2022
2024,DRG00707,47000.55,38269.75,11284.51,164369.99,0.2859,16.1,0,70.8,67.12,4.53,1.28,0,SHOP000707,0.378,126.68,186.44,3.792,CPI_2017
2009,DRG00708,9740.09,7981.83,2379.04,40495.28,0.2405,23.12,0,14.91,66.19,7.73,17.57,0,SHOP000708,0.7916,116.91,208.77,4.729,CPI_2022
2025,DRG00709,41517.87,28575.71,5885.05,128877.32,0.3222,14.38,1,44.48,63.9,11.0,11.38,1,SHOP000709,0.4809,86.85,174.35,4.987,CPI_2022
2019,DRG00710,9120.49,8017.39,471.99,43469.68,0.2098,0.59,0,16.7,55.19,4.52,12.58,1,SHOP000710,0.4954,135.54,194.86,4.379,CPI_2012
2020,DRG00711,2872.06,1680.74,639.4,10866.36,0.2643,14.09,1,50.31,77.38,11.97,0.69,0,SHOP000711,0.5856,76.13,130.04,3.867,CPI_2012
2020,DRG00712,4177.89,3741.03,408.37,16757.02,0.2493,22.89,1,21.26,92.36,7.5,8.87,1,SHOP000712,0.3314,112.95,190.51,1.358,PCE_2012
2015,DRG00713,26359.04,15272.77,3226.41,100208.95,0.263,24.92,1,26.84,97.27,1.51,0.18,0,SHOP000713,0.4889,116.17,139.27,0.006,CPI_2012
2018,DRG00714,48979.37,30102.21,10701.37,204011.39,0.2401,4.66,1,46.26,48.26,2.18,11.17,1,SHOP000714,0.7017,80.83,184.32,0.725,CPI_2012
2011,DRG00715,26945.57,25598.61,1936.38,74708.05,0.3607,11.41,1,24.98,57.43,3.32,15.39,0,SHOP000715,0.9585,76.2,108.55,5.354,PCE_2017
2022,DRG00716,42174.63,26161.58,3728.65,110112.89,0.383,4.68,1,57.13,51.31,11.77,3.56,0,SHOP000716,0.4819,135.63,134.15,0.542,CPI_2012
2025,DRG00717,58933.73,54230.87,7834.23,221101.03,0.2665,24.41,0,16.85,88.25,6.24,14.35,0,SHOP000717,0.8189,108.73,178.31,5.805,CPI_2012
2019,DRG00718,56347.61,34642.5,12441.83,207261.23,0.2719,10.38,1,26.52,50.31,1.58,3.62,1,SHOP000718,0.6678,93.51,217.25,2.558,PCE_2022
2016,DRG00719,4277.16,2679.99,200.84,15123.88,0.2828,6.7,1,30.79,63.85,10.64,1.87,0,SHOP000719,0.9847,95.41,119.57,0.748,CPI_2012
2018,DRG00720,66557.97,38049.72,4295.63,209470.82,0.3177,3.88,0,39.26,82.66,6.01,5.2,1,SHOP000720,0.3781,112.54,145.05,3.44,PCE_2022
2015,DRG00721,48088.31,38261.75,3690.64,88387.32,0.5441,14.64,0,81.58,65.28,7.69,15.41,1,SHOP000721,0.1109,122.34,218.72,3.324,PCE_2022
2019,DRG00722,48837.03,32939.74,5468.17,109471.45,0.4461,6.89,1,15.53,49.86,1.56,9.7,0,SHOP000722,0.0218,73.96,163.33,3.283,PCE_2012
2021,DRG00723,29455.24,25952.05,4401.77,136004.01,0.2166,9.96,1,44.17,64.14,10.68,3.71,1,SHOP000723,0.2943,130.9,185.81,5.903,CPI_2017
2009,DRG00724,24115.39,22523.85,870.32,45282.74,0.5326,3.44,1,19.58,47.36,1.72,17.94,0,SHOP000724,0.6402,131.94,171.01,5.872,PCE_2012
2024,DRG00725,13340.98,9773.89,901.73,35078.48,0.3803,17.37,0,5.66,83.56,0.42,1.57,0,SHOP000725,0.0909,83.08,209.38,0.736,PCE_2017
2020,DRG00726,67279.47,53366.13,2500.79,127684.15,0.5269,13.26,1,34.22,75.08,8.19,8.71,1,SHOP000726,0.3447,104.0,205.64,1.216,CPI_2012
2021,DRG00727,15256.61,14504.09,3516.58,41672.94,0.3661,4.47,0,39.69,73.13,5.79,5.43,0,SHOP000727,0.1924,133.76,84.36,5.868,PCE_2012
2024,DRG00728,46256.83,34192.64,2661.41,110409.23,0.419,1.88,1,81.62,43.89,7.51,12.79,0,SHOP000728,0.6619,89.95,101.02,5.217,CPI_2022
2023,DRG00729,12539.86,9297.95,1920.34,56090.63,0.2236,24.36,1,78.12,51.29,5.47,12.12,1,SHOP000729,0.0276,95.19,218.51,4.266,PCE_2012
2011,DRG00730,66934.88,43689.21,9599.79,236103.41,0.2835,9.64,0,69.48,83.21,5.26,5.57,1,SHOP000730,0.7117,127.62,140.28,5.494,CPI_2012
2023,DRG00731,44914.4,40063.2,10596.23,148327.79,0.3028,12.38,0,21.49,62.22,6.28,10.75,0,SHOP000731,0.1586,110.74,170.51,1.572,PCE_2012
2020,DRG00732,53473.98,36604.45,8884.89,117948.06,0.4534,23.87,0,44.04,70.45,10.08,2.44,1,SHOP000732,0.0631,90.49,211.54,1.451,PCE_2012
2025,DRG00733,25545.46,19644.7,1971.62,105791.54,0.2415,2.09,1,39.46,54.87,4.42,2.91,1,SHOP000733,0.9742,83.02,215.36,5.299,PCE_2022
2024,DRG00734,17262.69,14265.34,885.08,73982.03,0.2333,9.62,0,17.52,73.69,10.45,5.95,0,SHOP000734,0.4606,81.13,205.95,0.928,PCE_2012
2010,DRG00735,5459.12,4392.17,432.67,25758.52,0.2119,17.06,0,36.58,52.68,9.97,9.25,1,SHOP000735,0.672,111.4,218.71,1.261,PCE_2017
2020,DRG00736,22572.2,15525.65,873.04,93471.0,0.2415,9.99,1,9.62,78.88,11.74,8.17,1,SHOP000736,0.096,91.91,159.26,0.39,CPI_2022
2025,DRG00737,27563.6,16615.96,5098.64,90753.16,0.3037,16.24,0,26.51,70.59,7.66,6.23,0,SHOP000737,0.045,76.98,179.61,0.358,PCE_2022
2024,DRG00738,38932.64,26550.13,4368.79,158841.37,0.2451,20.1,1,33.03,59.58,5.78,14.88,1,SHOP000738,0.1305,135.89,138.86,3.888,CPI_2017
2025,DRG00739,55595.02,33860.15,13242.05,213874.88,0.2599,1.24,1,15.22,82.5,3.36,4.69,0,SHOP000739,0.8979,87.51,181.91,4.401,CPI_2017
2023,DRG00740,37134.34,27826.22,7535.19,133335.59,0.2785,10.47,1,68.77,70.9,5.94,7.17,1,SHOP000740,0.0279,77.25,93.23,5.874,PCE_2022
2013,DRG00741,3962.23,3876.43,726.71,14444.15,0.2743,16.68,1,50.21,93.98,7.58,4.14,1,SHOP000741,0.8858,133.07,120.07,2.557,CPI_2012
2017,DRG00742,65115.63,52275.29,7597.41,127135.38,0.5122,18.78,1,70.23,56.26,5.05,9.93,0,SHOP000742,0.2003,79.03,89.96,2.298,PCE_2017
2017,DRG00743,53145.94,47486.1,1118.08,102271.19,0.5197,9.75,1,25.1,95.0,5.93,4.02,1,SHOP000743,0.266,111.22,189.96,4.336,PCE_2022
2022,DRG00744,9214.27,6304.81,1505.16,37747.92,0.2441,22.3,1,7.36,74.71,2.98,0.44,1,SHOP000744,0.339,138.03,109.33,6.309,PCE_2017
2016,DRG00745,66850.88,41585.49,2409.39,186897.51,0.3577,4.03,1,34.22,47.79,1.16,4.44,1,SHOP000745,0.2432,114.97,198.73,2.543,PCE_2017
2018,DRG00746,61863.26,38068.71,13846.05,123545.28,0.5007,4.86,1,47.51,74.96,4.76,14.07,1,SHOP000746,0.4181,85.73,192.6,0.45,CPI_2022
2010,DRG00747,23691.75,21088.23,4246.96,108590.31,0.2182,13.45,0,52.38,82.38,4.02,4.96,1,SHOP000747,0.8632,110.79,109.43,0.557,PCE_2017
2020,DRG00748,47389.4,36748.79,1876.24,187121.2,0.2533,12.01,0,42.58,48.65,6.94,12.6,1,SHOP000748,0.8372,103.04,107.49,1.777,PCE_2012
2014,DRG00749,29794.88,19843.3,2287.27,109275.09,0.2727,13.35,1,62.63,47.33,0.95,3.45,1,SHOP000749,0.6348,110.46,88.55,5.402,CPI_2012
2017,DRG00750,15046.31,11219.71,1602.28,45720.34,0.3291,18.19,1,5.92,99.21,10.26,12.12,1,SHOP000750,0.3287,130.06,132.75,0.419,CPI_2017
2024,DRG00751,47499.26,37538.03,11072.58,203977.13,0.2329,2.89,0,45.32,98.84,9.83,14.53,1,SHOP000751,0.0877,89.21,112.27,0.71,CPI_2022
2011,DRG00752,13036.3,11071.56,822.2,32701.63,0.3986,13.77,1,73.29,96.17,9.66,10.14,0,SHOP000752,0.9328,129.24,87.46,1.0,CPI_2022
2015,DRG00753,42411.28,36458.27,9414.63,144937.75,0.2926,3.77,0,9.96,85.93,3.15,16.01,1,SHOP000753,0.1651,132.07,167.7,0.536,CPI_2012
2009,DRG00754,52514.94,38989.41,2863.37,220216.86,0.2385,10.18,1,21.5,99.48,3.0,3.3,1,SHOP000754,0.0228,107.29,117.72,5.739,PCE_2017
2009,DRG00755,37543.28,29717.87,2916.15,145912.03,0.2573,1.18,1,43.29,56.73,7.16,5.42,1,SHOP000755,0.2491,72.84,205.69,1.131,CPI_2022
2019,DRG00756,50023.81,39975.52,6511.61,92928.6,0.5383,2.52,0,15.2,88.94,4.76,17.71,0,SHOP000756,0.6048,102.19,110.72,2.567,CPI_2022
2012,DRG00757,53751.0,36674.77,5887.79,255456.33,0.2104,23.16,0,51.11,74.14,9.61,15.7,1,SHOP000757,0.2438,89.58,167.15,1.982,PCE_2017
2012,DRG00758,61559.52,51728.31,13144.6,118360.8,0.5201,16.96,1,48.49,47.93,3.03,1.27,1,SHOP000758,0.1512,126.81,141.26,5.738,PCE_2012
2009,DRG00759,48020.33,44416.34,5088.73,88600.5,0.542,21.39,0,55.19,56.67,10.67,12.55,0,SHOP000759,0.1027,127.23,112.7,1.348,CPI_2022
2013,DRG00760,53145.78,33534.97,7415.52,137573.13,0.3863,16.89,1,46.7,92.29,1.45,12.95,1,SHOP000760,0.1533,95.46,119.65,1.524,PCE_2012
2012,DRG00761,30499.13,17201.12,7040.88,91408.75,0.3337,20.67,1,9.14,78.38,9.12,9.12,0,SHOP000761,0.8338,78.07,130.5,2.15,PCE_2022
2018,DRG00762,57140.47,49994.44,10669.53,167539.09,0.3411,21.37,1,8.9,88.59,5.58,13.25,1,SHOP000762,0.8968,80.27,140.43,1.514,CPI_2017
2019,DRG00763,61324.95,47812.58,4604.01,226636.88,0.2706,14.46,1,23.19,55.03,9.86,3.28,0,SHOP000763,0.7817,77.11,130.23,5.644,PCE_2012
2021,DRG00764,67963.99,64955.29,6362.77,192837.98,0.3524,2.5,1,81.57,54.99,1.73,12.74,1,SHOP000764,0.2344,73.23,193.52,5.981,CPI_2022
2022,DRG00765,23887.98,22767.54,1216.33,67963.21,0.3515,14.27,0,27.78,71.08,7.93,17.35,1,SHOP000765,0.6284,81.15,89.13,1.299,CPI_2017
2019,DRG00766,43605.19,35709.47,5656.3,108160.6,0.4032,15.35,1,81.79,45.11,11.02,11.18,0,SHOP000766,0.139,128.08,144.23,0.928,CPI_2022
2023,DRG00767,16676.15,10966.97,3587.75,64598.85,0.2581,6.96,0,41.55,52.76,6.44,4.5,0,SHOP000767,0.8046,136.15,109.65,1.426,PCE_2012
2021,DRG00768,27111.88,25880.1,3918.92,64074.37,0.4231,23.2,0,75.07,94.8,10.07,10.05,1,SHOP000768,0.6392,108.03,144.11,0.675,PCE_2022
2018,DRG00769,27981.84,20088.57,6189.31,133305.57,0.2099,3.81,0,8.31,65.53,2.49,13.31,1,SHOP000769,0.1701,76.73,170.35,1.389,PCE_2022
2020,DRG00770,28023.04,17190.92,1819.58,94227.8,0.2974,6.24,1,26.59,65.18,2.83,7.01,1,SHOP000770,0.7877,138.27,101.66,5.195,PCE_2012
2011,DRG00771,26471.6,17033.56,1815.15,81536.39,0.3247,7.35,1,45.15,76.53,8.3,2.4,1,SHOP000771,0.0629,136.01,194.89,5.216,CPI_2022
2011,DRG00772,63860.87,42571.96,14235.02,245583.66,0.26,16.66,0,70.95,92.56,4.48,15.1,1,SHOP000772,0.4385,117.15,168.42,4.85,CPI_2017
2021,DRG00773,28406.92,19284.07,6472.32,54842.26,0.518,0.92,0,25.0,58.44,6.28,3.0,1,SHOP000773,0.142,85.19,91.46,4.721,CPI_2012
2021,DRG00774,13502.0,9218.0,827.79,28937.3,0.4666,4.45,1,26.28,62.72,1.41,9.19,1,SHOP000774,0.4364,113.37,98.92,3.857,PCE_2022
2018,DRG00775,3226.73,1961.3,676.32,12287.13,0.2626,23.99,0,56.02,59.98,11.84,7.98,1,SHOP000775,0.9435,105.97,163.77,5.471,PCE_2017
2010,DRG00776,59376.62,35432.03,9713.71,116058.96,0.5116,16.17,0,65.15,64.76,8.81,5.8,0,SHOP000776,0.8083,119.6,140.81,3.758,PCE_2022
2018,DRG00777,17814.22,15191.17,3575.25,73349.01,0.2429,15.81,1,25.76,43.19,6.28,2.88,1,SHOP000777,0.474,118.41,177.33,1.447,CPI_2012
2015,DRG00778,60534.34,47526.16,11218.72,223008.91,0.2714,16.03,1,24.29,82.64,11.56,1.85,0,SHOP000778,0.4209,82.65,198.25,2.033,CPI_2017
