safe_cyber_reference_month,safe_cyber_reporting_country_iso2,safe_cyber_incident_type_code,safe_cyber_attack_vector_code,safe_cyber_targets_sector_code,safe_cyber_ransomware_flag,safe_cyber_phishing_flag,safe_cyber_ddos_flag,safe_cyber_financial_loss_eur_estimate,safe_cyber_crypto_payment_flag,safe_cyber_victims_count,safe_cyber_cross_border_component_flag,safe_cyber_europol_case_link_flag,safe_cyber_arrests_count,safe_cyber_takedowns_count,safe_cyber_data_breach_gdpr_notification_flag,safe_cyber_attribution_confidence_level,safe_cyber_data_source,safe_cyber_data_quality_flag,safe_cyber_data_extract_date
2016-08,BG,MALWARE,MALVERTISING,TRANSPORT,0,0,1,1335440.71,0,44870,1,1,5,281,0,LOW,EUROPOL_IOCTA,1,2025-02-05
2016-09,EE,RANSOMWARE,EMAIL,FINANCE,1,1,0,5529282.28,0,15361,1,0,18,13,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-05-02
2016-10,HU,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,1830994.5,0,31037,1,0,39,35,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-08-19
2016-11,LU,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,1269103.11,0,29585,0,0,9,17,1,HIGH,SECTOR_REGULATOR,1,2025-12-30
2016-12,RO,PHISHING,USB_MEDIA,EDUCATION,0,1,0,1034914.12,0,61914,1,0,32,90,0,MEDIUM,POLICE_CYBER_UNIT,0,2024-06-11
2017-01,AT,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,3714594.19,0,5105,0,0,13,39,0,LOW,EUROPOL_IOCTA,1,2024-01-13
2017-02,CZ,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,1030238.05,0,8792,1,0,16,143,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-01-11
2017-03,DE,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,6508307.48,0,78506,0,0,8,150,1,VERY_HIGH,NATIONAL_CSIRT,1,2026-02-08
2017-04,LV,MALWARE,MALVERTISING,HEALTH,0,0,0,5873606.55,0,26719,0,0,37,36,0,HIGH,SECTOR_REGULATOR,1,2024-10-20
2017-05,PL,RANSOMWARE,EMAIL,TELECOM,1,0,0,15933662.44,0,39684,1,0,29,100,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-07-30
2017-06,ES,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,863781.97,0,47552,1,0,13,53,0,LOW,EUROPOL_IOCTA,1,2025-07-21
2017-07,HR,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,1,37769.18,0,42415,1,0,12,148,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-06-06
2017-08,FI,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,4091106.85,0,62121,1,0,18,61,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-07-07
2017-09,IE,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,9288416.58,0,13090,0,0,18,30,1,HIGH,SECTOR_REGULATOR,1,2024-12-21
2017-10,MT,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,960166.7,0,32473,0,0,44,92,0,MEDIUM,POLICE_CYBER_UNIT,0,2025-11-13
2017-11,SK,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,1,0,1,580010.45,0,38027,1,1,8,121,0,LOW,EUROPOL_IOCTA,1,2025-10-24
2017-12,BE,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,1395834.23,0,45519,0,0,27,67,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-09-04
2018-01,DK,RANSOMWARE,EMAIL,ENERGY,1,0,0,299442.93,0,6264,0,0,7,50,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-08-28
2018-02,GR,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,11689687.74,0,36239,1,0,12,69,0,HIGH,SECTOR_REGULATOR,1,2024-07-18
2018-03,LT,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,442666.25,0,28000,1,0,41,64,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-08-09
2018-04,PT,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,3765687.82,0,66313,0,0,40,262,0,LOW,EUROPOL_IOCTA,1,2024-11-07
2018-05,SE,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,1,15117977.07,0,38755,0,0,18,165,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-03-30
2018-06,CY,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,866643.29,0,25113,0,0,0,187,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-04-19
2018-07,FR,DDOS,CLOUD_MISCONFIG,RETAIL,1,0,1,440394.24,0,78932,1,1,41,24,0,HIGH,SECTOR_REGULATOR,1,2025-03-14
2018-08,IT,MALWARE,MALVERTISING,EDUCATION,1,1,0,1051958.05,0,41364,0,1,7,128,0,MEDIUM,POLICE_CYBER_UNIT,0,2026-01-27
2018-09,NL,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,7315860.82,0,20951,1,0,34,121,0,LOW,EUROPOL_IOCTA,1,2024-05-03
2018-10,SI,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,3506474.27,0,10794,1,1,50,10,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-08-22
2018-11,BG,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,1728756.37,0,46551,1,0,16,70,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-11-18
2018-12,EE,PHISHING,USB_MEDIA,HEALTH,1,1,0,2097667.0,0,74569,0,0,19,102,0,HIGH,SECTOR_REGULATOR,0,2024-07-04
2019-01,HU,DATA_BREACH,THIRD_PARTY,TELECOM,0,1,0,1912419.03,0,17184,1,0,17,191,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-25
2019-02,LU,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,1780347.88,0,4074,1,0,3,2,0,LOW,EUROPOL_IOCTA,1,2024-03-01
2019-03,RO,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,518644.32,0,92320,0,0,25,106,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-08-26
2019-04,AT,MALWARE,MALVERTISING,SME_MULTI,0,0,0,6993933.09,0,21394,1,0,38,159,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-07-24
2019-05,CZ,RANSOMWARE,EMAIL,RETAIL,1,0,0,478682.75,1,38079,1,0,20,16,0,HIGH,SECTOR_REGULATOR,1,2025-07-20
2019-06,DE,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,9264252.04,0,15141,0,0,13,9,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-10-13
2019-07,LV,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,0,0,1751628.25,0,25711,0,0,20,34,0,LOW,EUROPOL_IOCTA,1,2025-01-30
2019-08,PL,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,739686.41,0,52969,1,1,25,265,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-07-01
2019-09,ES,DATA_BREACH,THIRD_PARTY,ENERGY,1,0,0,612440.13,1,17273,0,0,29,90,1,VERY_HIGH,NATIONAL_CSIRT,1,2026-01-21
2019-10,HR,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,4428090.14,0,23066,0,0,9,91,0,HIGH,SECTOR_REGULATOR,1,2025-01-03
2019-11,FI,DDOS,CLOUD_MISCONFIG,TELECOM,0,1,1,8478400.5,0,46048,1,0,31,6,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-27
2019-12,IE,MALWARE,MALVERTISING,TRANSPORT,0,1,0,3515667.67,0,42592,1,0,34,205,0,LOW,EUROPOL_IOCTA,1,2025-05-07
2020-01,MT,RANSOMWARE,EMAIL,FINANCE,1,0,0,3728641.01,0,40785,1,0,6,150,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-04-03
2020-02,SK,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,1,17616282.6,0,35757,1,0,31,103,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-07-24
2020-03,BE,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,725874.04,0,26059,0,0,11,25,0,HIGH,SECTOR_REGULATOR,1,2025-04-20
2020-04,DK,PHISHING,USB_MEDIA,EDUCATION,1,1,0,98529.83,1,36996,0,0,32,56,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-11-14
2020-05,GR,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,332419.91,0,13504,0,0,30,174,1,LOW,EUROPOL_IOCTA,0,2024-10-23
2020-06,LT,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,1116295.86,0,23176,1,1,21,173,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-01-31
2020-07,PT,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,4213562.2,0,20460,1,0,16,124,0,VERY_HIGH,NATIONAL_CSIRT,0,2025-01-15
2020-08,SE,MALWARE,MALVERTISING,HEALTH,0,0,0,1806917.6,0,45480,1,1,75,136,1,HIGH,SECTOR_REGULATOR,1,2024-09-17
2020-09,CY,RANSOMWARE,EMAIL,TELECOM,1,0,1,13071371.18,0,42607,1,1,73,19,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-07-07
2020-10,FR,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,8140974.91,0,48178,0,0,21,190,0,LOW,EUROPOL_IOCTA,1,2024-01-13
2020-11,IT,SUPPLY_CHAIN,WEB_APP,FINANCE,0,1,1,2708946.7,0,6773,0,0,34,119,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-04-06
2020-12,NL,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,3828789.45,0,18861,0,0,19,250,0,VERY_HIGH,NATIONAL_CSIRT,0,2025-10-23
2021-01,SI,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,658738.02,0,15087,0,0,37,131,1,HIGH,SECTOR_REGULATOR,1,2024-04-26
2021-02,BG,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,1991488.69,0,8849,0,0,32,118,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-01-03
2021-03,EE,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,609055.8,0,3188,0,0,25,136,0,LOW,EUROPOL_IOCTA,1,2024-02-13
2021-04,HU,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,1064629.27,0,25327,1,0,6,4,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-11-01
2021-05,LU,RANSOMWARE,EMAIL,ENERGY,1,0,0,1076140.68,1,7129,1,1,35,151,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-11-05
2021-06,RO,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,10665234.5,0,32962,0,1,21,68,0,HIGH,SECTOR_REGULATOR,0,2024-07-15
2021-07,AT,SUPPLY_CHAIN,WEB_APP,TELECOM,0,1,0,3744421.84,0,43878,1,0,16,153,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-03
2021-08,CZ,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,671077.4,0,71177,0,0,40,225,0,LOW,EUROPOL_IOCTA,1,2026-01-04
2021-09,DE,DATA_BREACH,THIRD_PARTY,FINANCE,1,0,0,12119323.63,1,23017,1,1,60,22,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-10-22
2021-10,LV,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,4672150.89,0,41768,1,0,27,166,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-12-03
2021-11,PL,DDOS,CLOUD_MISCONFIG,RETAIL,0,1,1,3292597.0,0,25603,1,1,70,30,0,HIGH,SECTOR_REGULATOR,1,2024-07-30
2021-12,ES,MALWARE,MALVERTISING,EDUCATION,0,0,0,6347481.64,0,19843,0,0,26,108,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-05-18
2022-01,HR,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,7399526.63,1,25697,0,0,13,121,0,LOW,EUROPOL_IOCTA,1,2024-01-10
2022-02,FI,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,8590193.58,0,13218,0,0,2,81,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-08-21
2022-03,IE,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,383764.73,0,23771,1,0,23,2,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-07-22
2022-04,MT,PHISHING,USB_MEDIA,HEALTH,0,1,0,4826590.68,0,13509,0,0,15,168,0,HIGH,SECTOR_REGULATOR,1,2025-08-01
2022-05,SK,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,559058.64,0,915,1,0,9,96,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-12-19
2022-06,BE,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,1,1,0,957271.5,0,25506,1,1,40,0,0,LOW,EUROPOL_IOCTA,1,2025-07-12
2022-07,DK,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,5748795.08,0,49973,1,0,38,51,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2025-10-14
2022-08,GR,MALWARE,MALVERTISING,SME_MULTI,0,0,0,1334187.21,0,40915,1,1,75,168,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-04-07
2022-09,LT,RANSOMWARE,EMAIL,RETAIL,1,0,0,12952039.6,1,43402,1,0,30,8,1,HIGH,SECTOR_REGULATOR,1,2025-06-11
2022-10,PT,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,2478168.85,0,47095,1,1,68,79,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-10-01
2022-11,SE,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,1,0,906553.01,0,18145,1,0,23,81,1,LOW,EUROPOL_IOCTA,1,2025-08-02
2022-12,CY,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,1153706.89,0,89172,0,0,42,21,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-03-28
2023-01,FR,DATA_BREACH,THIRD_PARTY,ENERGY,0,0,0,3898811.27,0,30226,0,0,41,57,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-07-05
2023-02,IT,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,3357719.63,0,35771,0,1,32,33,0,HIGH,SECTOR_REGULATOR,1,2024-10-11
2023-03,NL,DDOS,CLOUD_MISCONFIG,TELECOM,0,1,1,234222.3,0,22800,0,0,8,123,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-08-17
2023-04,SI,MALWARE,MALVERTISING,TRANSPORT,0,0,0,327639.4,0,1836,1,1,49,156,0,LOW,EUROPOL_IOCTA,0,2025-11-24
2023-05,BG,RANSOMWARE,EMAIL,FINANCE,1,0,0,2608568.27,0,25124,1,1,49,33,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-12-07
2023-06,EE,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,11974301.52,0,44786,1,0,29,175,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-03-24
2023-07,HU,SUPPLY_CHAIN,WEB_APP,RETAIL,0,0,0,1696960.32,0,19581,0,0,28,18,0,HIGH,SECTOR_REGULATOR,1,2026-01-17
2023-08,LU,PHISHING,USB_MEDIA,EDUCATION,0,1,1,1087415.59,0,11092,1,1,41,3,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-12-23
2023-09,RO,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,12952534.04,0,19510,1,0,26,78,0,LOW,EUROPOL_IOCTA,1,2025-09-25
2023-10,AT,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,3306919.08,0,44086,0,0,25,85,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-04-21
2023-11,CZ,DDOS,CLOUD_MISCONFIG,ENERGY,1,0,1,347112.12,0,27959,0,0,6,18,0,VERY_HIGH,NATIONAL_CSIRT,1,2026-02-19
2023-12,DE,MALWARE,MALVERTISING,HEALTH,0,0,0,7466704.86,0,43735,0,0,36,170,0,HIGH,SECTOR_REGULATOR,1,2024-10-31
2024-01,LV,RANSOMWARE,EMAIL,TELECOM,1,0,0,10939434.14,0,16948,0,0,29,180,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-10-08
2024-02,PL,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,1,1221342.68,0,48149,0,0,20,4,1,LOW,EUROPOL_IOCTA,1,2025-11-16
2024-03,ES,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,7373669.41,0,45676,0,0,30,57,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-11-05
2024-04,HR,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,3957806.6,0,30688,1,1,11,249,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-06-29
2024-05,FI,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,4212776.87,0,37363,1,0,22,74,1,HIGH,SECTOR_REGULATOR,1,2025-09-15
2024-06,IE,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,1,1,0,3805717.13,0,3049,0,0,14,145,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-03-14
2024-07,MT,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,565838.79,0,89203,0,0,40,27,0,LOW,EUROPOL_IOCTA,1,2024-09-17
2024-08,SK,MALWARE,MALVERTISING,MANUFACTURING,1,0,0,1259213.95,0,3513,1,0,32,32,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-08-17
2024-09,BE,RANSOMWARE,EMAIL,ENERGY,1,0,0,11901421.81,1,43158,0,0,0,116,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-04-06
2024-10,DK,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,4231183.36,0,6600,1,0,9,89,0,HIGH,SECTOR_REGULATOR,1,2024-08-15
2024-11,GR,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,2408221.49,0,38992,0,0,33,170,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-11-08
2024-12,LT,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,3684561.09,0,74363,0,0,1,94,0,LOW,EUROPOL_IOCTA,1,2025-09-01
2025-01,PT,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,612175.37,0,45216,0,0,34,53,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-04-27
2025-02,SE,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,1,1,0,2131184.16,0,27052,1,0,37,147,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-08-29
2025-03,CY,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,1280452.97,0,40601,1,1,36,28,0,HIGH,SECTOR_REGULATOR,1,2024-08-24
2025-04,FR,MALWARE,MALVERTISING,EDUCATION,0,1,0,4169390.43,0,6918,0,0,26,257,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-01-22
2025-05,IT,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,1,0,12788902.91,0,25892,0,0,18,162,0,LOW,EUROPOL_IOCTA,0,2025-12-29
2025-06,NL,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,1,5055650.43,0,12073,0,0,28,108,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-02-08
2025-07,SI,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,741541.81,0,13042,1,1,39,133,1,VERY_HIGH,NATIONAL_CSIRT,0,2026-02-08
2025-08,BG,PHISHING,USB_MEDIA,HEALTH,0,1,0,2790222.24,0,4816,0,0,21,255,0,HIGH,SECTOR_REGULATOR,1,2025-04-06
2025-09,EE,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,1288122.54,0,22262,0,0,36,82,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-02-17
2025-10,HU,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,4813338.54,0,18111,1,0,34,99,0,LOW,EUROPOL_IOCTA,1,2025-11-21
2025-11,LU,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,529425.04,0,71135,1,0,7,180,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-02-06
2025-12,RO,MALWARE,MALVERTISING,SME_MULTI,0,0,0,393633.04,0,45032,1,0,4,81,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-05-16
2026-01,AT,RANSOMWARE,EMAIL,RETAIL,1,0,0,1812476.87,0,52,1,1,22,163,0,HIGH,SECTOR_REGULATOR,1,2024-10-21
2026-02,CZ,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,4213947.45,0,16328,0,0,0,14,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-20
2026-03,DE,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,1,0,1,3259746.26,0,31100,0,1,27,146,0,LOW,EUROPOL_IOCTA,1,2025-04-15
2026-04,LV,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,44442.1,0,89648,1,0,34,141,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-08-30
2026-05,PL,DATA_BREACH,THIRD_PARTY,ENERGY,0,0,0,6338335.24,0,18167,1,1,6,149,1,VERY_HIGH,NATIONAL_CSIRT,1,2026-01-20
2026-06,ES,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,1993157.66,0,4262,1,0,24,146,0,HIGH,SECTOR_REGULATOR,1,2026-01-22
2026-07,HR,DDOS,CLOUD_MISCONFIG,TELECOM,0,0,1,1183921.7,0,74226,1,1,58,12,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-01-29
2026-08,FI,MALWARE,MALVERTISING,TRANSPORT,0,0,0,4077356.23,0,42410,0,0,38,25,0,LOW,EUROPOL_IOCTA,1,2025-12-07
2026-09,IE,RANSOMWARE,EMAIL,FINANCE,1,0,0,7693792.31,1,47837,1,0,41,154,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-02-16
2026-10,MT,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,1,4624900.06,0,13819,0,0,41,172,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-04-21
2026-11,SK,SUPPLY_CHAIN,WEB_APP,RETAIL,0,1,0,4557555.79,0,41941,1,1,28,170,0,HIGH,SECTOR_REGULATOR,1,2024-05-18
2026-12,BE,PHISHING,USB_MEDIA,EDUCATION,0,1,0,5613398.8,0,39986,0,0,28,257,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-04-11
2016-01,DK,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,1,0,0,2860695.13,0,10643,1,0,10,59,1,LOW,EUROPOL_IOCTA,1,2025-12-12
2016-02,GR,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,3957099.32,0,29473,0,0,12,101,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-12-02
2016-03,LT,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,4151402.74,0,21701,1,0,27,5,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-12-07
2016-04,PT,MALWARE,MALVERTISING,HEALTH,0,1,0,3611050.86,0,11458,1,0,44,167,0,HIGH,SECTOR_REGULATOR,1,2025-08-14
2016-05,SE,RANSOMWARE,EMAIL,TELECOM,1,0,0,8180914.41,0,19538,0,0,25,114,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-27
2016-06,CY,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,7455096.95,0,16400,1,0,23,3,0,LOW,EUROPOL_IOCTA,1,2025-05-07
2016-07,FR,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,2481135.51,0,3867,0,0,45,20,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-12-17
2016-08,IT,PHISHING,USB_MEDIA,SME_MULTI,1,1,0,3399241.07,0,68603,1,1,17,284,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-12-29
2016-09,NL,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,2371290.46,0,20645,1,0,2,69,0,HIGH,SECTOR_REGULATOR,1,2024-10-21
2016-10,SI,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,1191417.22,0,36915,1,1,34,141,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-03-29
2016-11,BG,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,541256.56,0,44643,1,0,4,42,0,LOW,EUROPOL_IOCTA,1,2025-12-20
2016-12,EE,MALWARE,MALVERTISING,MANUFACTURING,1,0,1,1655871.88,0,15199,1,1,74,187,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-10-27
2017-01,HU,RANSOMWARE,EMAIL,ENERGY,1,0,0,8016160.36,0,45887,0,0,20,79,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-08-17
2017-02,LU,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,1,1,0,14833496.85,1,34997,0,0,32,103,1,HIGH,SECTOR_REGULATOR,1,2024-11-18
2017-03,RO,SUPPLY_CHAIN,WEB_APP,TELECOM,0,1,0,3363325.78,0,7832,1,0,21,96,0,MEDIUM,POLICE_CYBER_UNIT,1,2026-02-14
2017-04,AT,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,232573.17,0,11423,0,0,16,159,0,LOW,EUROPOL_IOCTA,0,2024-12-13
2017-05,CZ,DATA_BREACH,THIRD_PARTY,FINANCE,1,0,0,1147351.19,0,13540,0,1,66,2,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-10-10
2017-06,DE,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,1680328.36,0,33471,1,0,29,83,0,VERY_HIGH,NATIONAL_CSIRT,0,2025-07-05
2017-07,LV,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,7478902.24,0,14192,1,1,43,8,0,HIGH,SECTOR_REGULATOR,1,2025-12-31
2017-08,PL,MALWARE,MALVERTISING,EDUCATION,0,0,0,1762989.77,0,36209,1,0,41,197,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-10
2017-09,ES,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,4560176.41,0,9801,0,0,43,43,0,LOW,EUROPOL_IOCTA,1,2024-07-20
2017-10,HR,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,5412055.23,0,22874,0,0,4,154,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-03-03
