soc_policy_policy_effective_date,soc_policy_policy_change_id,soc_policy_eligibility_rule_area,soc_policy_income_threshold_pct_fpl,soc_policy_asset_limit_usd,soc_policy_work_requirement_flag,soc_policy_time_limit_months,soc_policy_sanction_rate_pct,soc_policy_exemption_category_code,soc_policy_expected_caseload_change_pct,soc_policy_observed_caseload_change_pct,soc_policy_expected_spending_change_usd,soc_policy_observed_spending_change_usd,soc_policy_application_volume_change_pct,soc_policy_approval_rate_change_pct,soc_policy_benefit_level_change_usd,soc_policy_disparity_impact_score,soc_policy_administrative_cost_change_usd,soc_policy_stakeholder_comment_count,soc_policy_implementation_status_code
2017-08-15,POL0000000503,RECERTIFICATION,24.98,234490.76,0,0,17.152,OTHER,35.016,38.748,-1756045568.02,-382668832.78,35.087,-22.773,497.04,-0.1939,105756431.31,6528,PLANNED
2017-08-22,POL0000000504,INCOME_TEST,397.31,149298.53,0,36,8.117,UNEMPLOYED,-38.891,-28.132,1180992536.28,1783546095.82,-15.201,-24.833,149.02,2.3733,201720765.48,1285,IMPLEMENTED
2017-08-29,POL0000000505,ASSET_TEST,530.15,127293.44,1,0,16.208,VETERAN,23.331,22.927,-4597943986.8,-5127621813.26,36.867,-13.002,179.12,2.4372,136690916.65,11453,IMPLEMENTED
2017-09-05,POL0000000506,EXEMPTIONS,532.86,219635.0,1,36,10.821,NONE,-21.04,-34.541,1545178482.62,2664558166.81,27.519,15.135,453.05,-2.703,-80972794.39,4491,IMPLEMENTED
2017-09-12,POL0000000507,EXEMPTIONS,516.29,105437.22,0,60,10.442,DISABILITY,33.857,23.301,1616060946.25,171922975.22,-31.276,19.569,-387.81,-2.7059,-101687864.15,5749,IMPLEMENTED
2017-09-19,POL0000000508,SANCTIONS,385.05,181164.55,0,60,4.723,NONE,26.823,34.548,4653897190.25,3881339301.13,-16.729,-13.084,-178.74,-1.5463,180088797.59,285,IN_PROGRESS
2017-09-26,POL0000000509,TIME_LIMIT,165.27,94722.79,0,48,6.446,OTHER,6.996,11.776,-1248630888.83,-626570939.62,-15.639,-4.13,362.91,2.4842,143304427.85,19259,IMPLEMENTED
2017-10-03,POL0000000510,SANCTIONS,310.56,123669.7,1,60,6.77,UNEMPLOYED,-28.418,-15.481,3849754599.4,3235582383.55,11.236,-2.582,-71.28,0.9931,140531611.24,4645,PLANNED
2017-10-10,POL0000000511,WORK_REQUIREMENT,296.46,194598.67,1,48,8.123,CAREGIVER,6.439,18.401,2723501786.92,1528181983.89,-10.77,-21.657,284.94,0.3423,8551420.66,3737,IMPLEMENTED
2017-10-17,POL0000000512,EXEMPTIONS,425.38,202495.48,1,12,7.065,CAREGIVER,16.382,13.22,-4520326716.38,-4012992515.42,-22.411,-4.047,255.47,0.037,177139322.02,12385,PLANNED
2017-10-24,POL0000000513,WORK_REQUIREMENT,104.19,72147.75,0,48,1.921,UNEMPLOYED,12.2,21.764,-1998392287.4,-3064361462.76,-40.041,-14.44,45.18,-2.9409,93912380.7,19763,REVERSED
2017-10-31,POL0000000514,WORK_REQUIREMENT,440.15,228397.89,1,12,6.627,NONE,37.966,49.68,3539343261.69,2685345841.11,-22.472,1.044,121.62,-1.3228,147635373.24,14954,IMPLEMENTED
2017-11-07,POL0000000515,SANCTIONS,577.34,196401.8,0,48,14.694,VETERAN,4.856,17.737,-4304927245.44,-3157704089.32,-21.395,-18.408,106.54,1.0844,115455087.02,8974,IMPLEMENTED
2017-11-14,POL0000000516,ASSET_TEST,488.62,191717.28,1,60,11.573,NONE,12.096,25.303,2944243315.54,4658140277.55,45.513,23.202,-121.1,-2.7112,-137389887.55,12255,IMPLEMENTED
2017-11-21,POL0000000517,SANCTIONS,489.47,116285.45,1,60,7.104,DISABILITY,36.045,26.047,2183993770.16,1887244142.57,7.07,2.506,269.91,-2.1118,171372523.3,16206,IN_PROGRESS
2017-11-28,POL0000000518,RECERTIFICATION,451.62,95686.33,1,0,24.403,NONE,36.166,23.75,-1139536236.22,-749071585.68,46.697,4.992,-498.04,-0.962,149438121.57,4970,IMPLEMENTED
2017-12-05,POL0000000519,EXEMPTIONS,577.84,144384.18,0,0,16.765,OTHER,-28.608,-40.499,1792991000.38,-52400840.67,-1.994,16.924,-146.43,0.8412,236914818.12,17439,IMPLEMENTED
2017-12-12,POL0000000520,INCOME_TEST,28.12,166830.63,1,0,3.401,NONE,32.26,27.156,2961755490.89,3588461633.73,-4.26,15.544,169.28,-1.9797,162560397.08,3318,IN_PROGRESS
2017-12-19,POL0000000521,RECERTIFICATION,288.97,217933.88,1,36,7.845,UNEMPLOYED,-8.903,-23.851,-1797188376.31,-3270641275.71,-47.861,1.56,-89.62,-1.921,-231163980.45,5208,IMPLEMENTED
2017-12-26,POL0000000522,TIME_LIMIT,478.85,124647.53,0,24,15.41,DISABILITY,24.065,25.342,-1343986612.18,-3077974857.73,-34.713,11.573,-272.67,0.6534,51493188.39,4473,IMPLEMENTED
2018-01-02,POL0000000523,BENEFIT_LEVEL,8.84,237795.61,0,12,22.195,UNEMPLOYED,8.235,5.11,-1978911465.47,-67168183.8,40.993,-3.671,84.93,0.5652,87397877.79,7604,IN_PROGRESS
2018-01-09,POL0000000524,INCOME_TEST,512.74,202538.92,0,36,4.197,OTHER,17.511,5.832,4802529596.86,6508047551.2,33.386,21.781,-187.78,2.6072,-166134057.5,16710,PLANNED
2018-01-16,POL0000000525,WORK_REQUIREMENT,206.16,160629.16,1,48,3.362,VETERAN,-6.354,-3.595,-2031576191.62,-2047523432.35,-3.27,10.321,475.93,-0.1365,-210981702.2,5452,IMPLEMENTED
2018-01-23,POL0000000526,WORK_REQUIREMENT,379.97,244404.53,0,36,17.531,NONE,-4.1,2.042,602260254.75,121624103.96,21.382,7.97,-198.82,1.2355,5179578.67,3366,PAUSED
2018-01-30,POL0000000527,SANCTIONS,514.98,13139.86,1,24,12.51,PREGNANT,14.307,9.638,-3498854026.21,-1647759000.93,20.276,-6.259,-323.15,-1.7619,-128054515.42,14807,IMPLEMENTED
2018-02-06,POL0000000528,OTHER,542.7,84586.2,0,60,4.698,DISABILITY,5.506,-8.238,-1409240140.87,-1746421533.29,-21.817,-6.137,491.63,-2.0021,178684577.1,3128,IMPLEMENTED
2018-02-13,POL0000000529,TIME_LIMIT,74.87,16132.31,0,0,1.577,CAREGIVER,18.192,14.85,1913410314.94,2159312646.24,-49.421,5.769,-135.77,2.8542,-53784608.84,541,IN_PROGRESS
2018-02-20,POL0000000530,INCOME_TEST,329.53,174646.02,0,48,19.214,NONE,28.064,42.096,-4538824868.71,-2869151338.36,-41.796,12.493,-86.06,0.4878,-66198077.37,8131,PLANNED
2018-02-27,POL0000000531,OTHER,236.35,101598.72,0,36,15.95,CAREGIVER,-28.876,-33.771,-2402034785.04,-2090191810.41,-17.697,2.714,261.21,2.884,-133926578.13,2184,IMPLEMENTED
2018-03-06,POL0000000532,RECERTIFICATION,428.93,59988.1,1,60,7.844,NONE,-9.275,-19.972,3887906279.21,4043233049.36,-21.945,8.264,-389.93,-2.8169,-180186799.95,14644,IN_PROGRESS
2018-03-13,POL0000000533,REPORTING,512.52,18172.49,1,60,0.169,NONE,-4.236,3.456,-3353721554.28,-4716558204.24,24.45,-22.039,45.9,-0.8624,80880854.78,19339,IN_PROGRESS
2018-03-20,POL0000000534,SANCTIONS,524.0,91869.92,0,48,20.695,NONE,34.519,20.517,-1757227332.75,-3458825444.52,37.525,-6.657,4.36,2.2772,30500401.51,8793,REVERSED
2018-03-27,POL0000000535,RECERTIFICATION,338.21,165566.92,0,0,9.917,VETERAN,14.027,20.819,-2270994635.53,-2577781189.15,-36.752,4.883,-267.64,-1.0316,-58606454.22,2657,IN_PROGRESS
2018-04-03,POL0000000536,SANCTIONS,144.28,123717.49,1,60,17.1,NONE,9.985,19.312,-2400896008.19,-843580129.37,-29.362,-10.582,-256.47,-2.4869,-228929270.79,6406,PLANNED
2018-04-10,POL0000000537,OTHER,474.25,135287.06,0,0,21.138,UNEMPLOYED,-16.228,-25.413,-2821416047.32,-2498613378.51,34.396,-5.17,-55.87,1.8149,126394744.02,5201,SUNSET
2018-04-17,POL0000000538,SANCTIONS,187.47,180749.54,0,36,9.268,DISABILITY,37.312,35.72,-3186338012.14,-1441366730.41,47.439,-10.919,-360.72,2.1026,244126087.02,2247,IMPLEMENTED
2018-04-24,POL0000000539,WORK_REQUIREMENT,492.13,184972.36,1,0,14.713,DISABILITY,10.326,7.545,3858320712.25,2615937652.71,27.011,-15.943,-215.12,-1.5989,-236691046.0,4324,IMPLEMENTED
2018-05-01,POL0000000540,BENEFIT_LEVEL,481.3,231791.97,0,0,19.656,NONE,39.048,32.487,4378054143.15,5398208496.32,30.895,1.652,-466.93,-2.6897,57587157.73,12091,IMPLEMENTED
2018-05-08,POL0000000541,BENEFIT_LEVEL,316.73,215369.8,0,60,18.79,OTHER,30.308,19.88,-1198017574.67,-3083796313.55,-24.536,2.152,-358.34,1.2534,80178601.53,9000,IMPLEMENTED
2018-05-15,POL0000000542,INCOME_TEST,4.79,240301.82,0,24,14.649,NONE,33.256,32.275,24685931.67,526973312.08,29.059,-13.888,-228.22,1.6506,24595009.85,13432,PAUSED
2018-05-22,POL0000000543,REPORTING,398.21,120974.52,1,60,21.64,NONE,-14.743,-0.398,-239797374.53,278411603.41,-40.944,15.321,313.15,-1.1938,-139969327.83,12023,IMPLEMENTED
2018-05-29,POL0000000544,WORK_REQUIREMENT,206.99,76237.34,1,48,4.812,DISABILITY,19.227,29.881,3873918390.5,3252111437.67,6.793,-11.803,397.75,0.5353,-224389873.81,822,IMPLEMENTED
2018-06-05,POL0000000545,ASSET_TEST,61.35,147461.41,0,0,8.426,NONE,-31.748,-23.901,-3687723625.91,-1899528653.99,-44.602,17.001,13.97,1.7016,200960667.71,8089,IMPLEMENTED
2018-06-12,POL0000000546,ASSET_TEST,156.17,225945.4,1,48,5.6,OTHER,-26.414,-18.311,-128250117.49,-958276232.63,49.891,13.41,18.86,0.429,-96343351.57,15075,IMPLEMENTED
2018-06-19,POL0000000547,EXEMPTIONS,522.69,122848.84,1,12,11.235,NONE,-13.262,-2.649,-3728972448.8,-5431364763.36,13.418,7.526,-127.55,0.6446,84195145.71,7300,IMPLEMENTED
2018-06-26,POL0000000548,EXEMPTIONS,205.72,211956.72,0,48,24.873,VETERAN,-26.178,-31.367,2340355971.63,3802539334.85,-10.036,-16.067,146.83,-1.1611,183232077.21,3233,IMPLEMENTED
2018-07-03,POL0000000549,INCOME_TEST,72.61,24679.91,1,0,19.331,CAREGIVER,-37.268,-24.341,-1382460330.59,-1903075707.48,14.836,16.887,370.56,-1.8983,70933568.81,13623,IMPLEMENTED
2018-07-10,POL0000000550,BENEFIT_LEVEL,587.18,116484.88,1,60,11.829,CAREGIVER,-36.171,-28.09,4224375709.64,2232983217.12,11.033,-8.01,-199.37,0.2234,62275235.86,646,IMPLEMENTED
2018-07-17,POL0000000551,ASSET_TEST,93.02,168625.39,1,12,5.538,NONE,-32.859,-23.16,-715477187.22,-2147045977.98,-4.038,0.476,376.65,1.1896,101743423.77,9122,REVERSED
2018-07-24,POL0000000552,WORK_REQUIREMENT,450.0,19059.8,0,60,24.289,OTHER,-20.581,-24.833,1674375116.48,1859180754.91,-27.845,-22.134,169.6,-0.8425,55371452.52,13991,PLANNED
2018-07-31,POL0000000553,INCOME_TEST,237.77,63761.49,1,0,19.689,NONE,7.947,21.415,147256496.51,1885551667.82,38.356,6.712,-293.99,0.8516,-38681098.22,4904,IMPLEMENTED
2018-08-07,POL0000000554,RECERTIFICATION,25.55,28119.82,1,48,19.134,CAREGIVER,37.537,52.016,4419115975.89,2559368918.2,0.007,-0.041,-395.28,0.8648,-66753288.81,12079,IMPLEMENTED
2018-08-14,POL0000000555,EXEMPTIONS,302.48,231212.12,1,48,18.006,OTHER,15.764,30.305,4921407914.45,3709870276.25,-11.276,14.969,193.92,-1.8671,129458026.13,7903,IMPLEMENTED
2018-08-21,POL0000000556,TIME_LIMIT,212.93,171591.17,0,0,8.458,VETERAN,14.045,12.12,779156397.27,613501465.8,39.159,-18.365,324.89,-1.2687,-57244721.47,17359,PAUSED
2018-08-28,POL0000000557,WORK_REQUIREMENT,587.93,241441.32,1,0,21.051,STUDENT,-10.25,-15.277,-3590490332.47,-4463934231.24,-47.603,-21.506,282.26,0.042,233343533.66,14278,IMPLEMENTED
2018-09-04,POL0000000558,RECERTIFICATION,510.79,241293.23,1,0,20.068,NONE,-17.266,-27.487,18816072.7,-1433274246.15,11.96,3.988,460.44,-2.4199,-96140770.58,19337,IMPLEMENTED
2018-09-11,POL0000000559,WORK_REQUIREMENT,122.2,237977.51,1,48,13.841,STUDENT,-12.045,-19.242,878886076.51,2706711644.86,14.199,23.276,-192.48,-1.2286,-242534697.96,274,REVERSED
2018-09-18,POL0000000560,ASSET_TEST,228.38,93980.36,0,36,18.851,CAREGIVER,-15.854,-4.849,3461295830.71,4635235355.02,35.246,-3.514,-94.62,0.1154,-212320133.92,2151,REVERSED
2018-09-25,POL0000000561,ASSET_TEST,76.68,144363.38,0,24,8.271,OTHER,29.99,19.731,298098413.47,-1257671339.81,19.583,22.53,414.57,0.8254,-56782133.66,18150,IMPLEMENTED
2018-10-02,POL0000000562,REPORTING,110.23,177782.39,1,60,14.264,DISABILITY,-4.657,-5.815,-2943390492.58,-3233163216.28,47.571,-4.82,-138.83,0.1825,-193913850.42,3681,IMPLEMENTED
2018-10-09,POL0000000563,WORK_REQUIREMENT,83.95,95248.64,1,36,9.732,NONE,-0.642,2.633,-1223143411.54,-2624878082.68,13.468,18.861,140.37,-2.4194,-180091203.13,5334,IN_PROGRESS
2018-10-16,POL0000000564,EXEMPTIONS,565.46,108635.46,0,24,1.788,OTHER,26.327,22.345,2288353188.9,3342965066.65,-10.872,13.401,-26.77,-1.4334,-185995150.52,7757,IMPLEMENTED
2018-10-23,POL0000000565,INCOME_TEST,285.69,81325.44,0,60,1.798,DISABILITY,-29.362,-40.016,-4100597500.91,-5877594215.49,18.942,-21.47,192.49,2.0435,128409923.97,11595,SUNSET
2018-10-30,POL0000000566,SANCTIONS,536.8,72355.81,0,24,22.921,NONE,-15.223,-26.735,-989822623.92,-1682566975.4,-5.501,19.776,158.35,2.6694,27094261.07,8611,IMPLEMENTED
2018-11-06,POL0000000567,RECERTIFICATION,210.68,196399.4,1,0,1.787,NONE,-33.958,-44.918,402156161.5,2051168090.95,-18.691,-18.332,231.27,1.214,83665894.88,15193,IN_PROGRESS
2018-11-13,POL0000000568,RECERTIFICATION,224.73,147125.93,1,48,12.914,VETERAN,-26.041,-29.232,2861087169.96,3156987014.6,6.983,-24.197,-390.91,2.445,200064524.75,4479,PLANNED
2018-11-20,POL0000000569,TIME_LIMIT,551.82,225624.93,0,12,3.143,UNEMPLOYED,-8.597,-12.61,1724001166.51,1122424435.62,-9.096,-8.041,-51.85,1.802,-103769190.53,17165,IMPLEMENTED
2018-11-27,POL0000000570,SANCTIONS,156.85,223031.06,0,36,5.809,CAREGIVER,-16.838,-20.621,2673747504.23,4021492490.49,4.189,24.773,316.18,0.2864,-241000566.97,12917,IMPLEMENTED
2018-12-04,POL0000000571,OTHER,252.72,151434.8,0,48,11.798,NONE,34.597,29.741,-1175218661.44,-1442969686.52,22.343,16.552,157.02,0.9087,227268086.46,2646,IMPLEMENTED
2018-12-11,POL0000000572,WORK_REQUIREMENT,445.55,131004.84,0,0,21.54,NONE,22.8,29.742,4291075615.46,4712162834.63,-33.906,20.648,250.55,1.4315,81161264.82,15882,REVERSED
2018-12-18,POL0000000573,RECERTIFICATION,208.58,218071.05,1,0,20.176,UNEMPLOYED,-28.819,-26.538,-2724334821.97,-1818234689.08,18.559,11.863,-199.3,2.5693,-237535059.06,9893,PLANNED
2018-12-25,POL0000000574,BENEFIT_LEVEL,551.74,28520.7,0,24,22.458,STUDENT,12.422,23.345,-4618746015.2,-4961067949.86,-39.3,1.392,-410.81,-1.4505,-204886086.17,9309,IMPLEMENTED
2019-01-01,POL0000000575,RECERTIFICATION,235.35,84248.06,0,24,11.818,CAREGIVER,23.088,36.198,-1647761112.41,-739360137.88,-0.357,19.9,-244.96,1.1029,-41348132.57,17043,REVERSED
2019-01-08,POL0000000576,OTHER,245.11,66259.42,0,24,12.906,CAREGIVER,15.301,21.082,-4778778131.42,-3218238471.97,42.151,-24.723,-480.6,2.7534,4527128.43,6472,IMPLEMENTED
2019-01-15,POL0000000577,BENEFIT_LEVEL,561.53,198274.28,0,12,19.026,OTHER,-19.471,-12.218,-4942671940.76,-5676891571.43,34.504,21.839,106.15,1.1519,72986362.46,14387,IMPLEMENTED
2019-01-22,POL0000000578,ASSET_TEST,408.09,3359.25,1,48,24.269,STUDENT,39.678,30.92,-4400390347.74,-2538617652.77,14.249,13.406,-327.84,1.695,-32792810.5,6071,IMPLEMENTED
2019-01-29,POL0000000579,EXEMPTIONS,173.71,50495.0,0,0,7.092,PREGNANT,-36.107,-40.156,4326699436.58,6280043578.2,31.368,-7.03,201.25,1.0829,-67690560.79,18634,IMPLEMENTED
2019-02-05,POL0000000580,TIME_LIMIT,438.78,58788.35,1,0,23.359,STUDENT,-10.531,-1.606,461405194.22,610962826.0,-2.295,7.697,373.71,0.6553,126776117.81,10642,IMPLEMENTED
2019-02-12,POL0000000581,RECERTIFICATION,46.58,197870.52,0,0,1.265,STUDENT,20.187,33.195,-1025433649.17,-2363536982.25,23.321,-12.92,-150.58,1.5601,-160712.77,1536,PLANNED
2019-02-19,POL0000000582,ASSET_TEST,144.19,110725.38,0,0,1.998,VETERAN,-20.384,-30.303,4257819557.25,5883429697.0,14.94,-9.624,-346.5,-2.12,-204988996.43,438,IMPLEMENTED
2019-02-26,POL0000000583,INCOME_TEST,58.73,212820.52,1,24,1.585,OTHER,26.874,30.128,512411729.95,-1036713641.31,-28.224,17.685,-274.1,-0.2405,-729676.56,8689,IMPLEMENTED
2019-03-05,POL0000000584,INCOME_TEST,122.63,128971.53,0,0,18.212,NONE,-38.428,-30.407,-3053785811.38,-2469876252.5,-21.145,3.062,206.62,1.6826,18612176.41,12302,IMPLEMENTED
2019-03-12,POL0000000585,SANCTIONS,135.69,174877.91,0,60,9.577,NONE,-8.193,2.04,-662925524.47,-1155958032.22,-27.022,-20.171,-383.71,-0.5933,37349036.27,6740,IN_PROGRESS
2019-03-19,POL0000000586,WORK_REQUIREMENT,153.24,150484.42,1,0,4.318,DISABILITY,-3.168,3.251,-4656766786.44,-5064840890.5,39.389,-16.077,35.63,-1.8256,-17464108.85,2845,IN_PROGRESS
2019-03-26,POL0000000587,ASSET_TEST,524.86,175331.46,0,24,14.182,NONE,10.915,1.12,-1260970665.84,-1868958637.07,9.878,-12.857,290.53,1.7592,-80771810.8,18521,IMPLEMENTED
2019-04-02,POL0000000588,INCOME_TEST,424.25,124691.91,0,48,19.029,OTHER,10.854,0.865,1044900945.85,1502037762.95,15.74,22.364,-90.46,1.2395,40788942.87,5574,IMPLEMENTED
2019-04-09,POL0000000589,ASSET_TEST,401.18,92857.27,0,12,24.999,OTHER,-22.43,-11.758,2091065574.0,1586066759.7,-6.773,-6.106,-177.95,-0.0326,-75653093.01,4563,IMPLEMENTED
2019-04-16,POL0000000590,ASSET_TEST,228.03,228508.26,0,24,7.81,UNEMPLOYED,8.639,19.069,4670451332.73,4252022725.9,27.541,24.239,-162.45,2.4235,170687111.21,1714,IMPLEMENTED
2019-04-23,POL0000000591,OTHER,146.61,189558.25,0,12,9.414,STUDENT,16.621,25.055,-1934097164.31,-1904693254.25,-21.034,8.771,-207.73,-2.2018,85593482.67,981,IMPLEMENTED
2019-04-30,POL0000000592,SANCTIONS,255.37,170287.11,0,36,5.152,NONE,4.321,0.35,-1541680449.1,-1922516120.62,-12.297,14.079,407.34,0.8249,-146817507.25,15357,IMPLEMENTED
2019-05-07,POL0000000593,RECERTIFICATION,388.84,162687.1,1,36,18.189,DISABILITY,31.547,22.976,-465361540.07,-1255497721.82,-22.221,22.763,339.8,-1.9628,189798733.68,15657,SUNSET
2019-05-14,POL0000000594,ASSET_TEST,446.76,188350.68,1,24,8.758,CAREGIVER,-18.099,-12.418,4398760821.1,2572918092.83,-39.265,-19.004,-15.09,0.7369,49656238.01,5681,PAUSED
2019-05-21,POL0000000595,SANCTIONS,6.94,103506.53,1,0,23.427,OTHER,-12.69,-0.146,-3360993517.63,-3479365801.77,-29.534,-4.732,-422.74,-2.4985,-239804243.01,6153,IMPLEMENTED
2019-05-28,POL0000000596,INCOME_TEST,425.89,68610.43,0,0,11.907,OTHER,-31.164,-29.965,-389639581.82,545289325.23,-39.509,-24.472,-300.69,1.9641,139440680.01,3504,PLANNED
2019-06-04,POL0000000597,EXEMPTIONS,10.85,229879.42,0,48,11.553,OTHER,9.117,12.133,1607978020.6,2714127702.6,39.199,-12.785,-192.52,0.5065,-35681703.11,9983,IN_PROGRESS
2019-06-11,POL0000000598,ASSET_TEST,281.58,203011.93,1,48,2.413,CAREGIVER,32.997,47.527,2830324592.31,1716099273.42,-7.795,11.671,112.12,2.2055,204617791.98,13257,SUNSET
2019-06-18,POL0000000599,ASSET_TEST,270.72,238913.59,0,0,22.12,UNEMPLOYED,32.397,27.821,1409337755.15,336082486.76,-24.706,19.419,11.97,2.921,10323416.12,276,IMPLEMENTED
2019-06-25,POL0000000600,INCOME_TEST,441.36,222558.41,1,48,6.855,OTHER,29.809,36.642,-4999002518.14,-5268562349.73,1.53,-11.02,-40.05,0.9688,-34404675.43,15606,PLANNED
2019-07-02,POL0000000601,BENEFIT_LEVEL,281.73,50603.42,0,12,15.233,DISABILITY,16.449,15.454,-1782556009.57,-2374806703.32,14.745,8.745,-392.63,-2.9427,-229529863.83,5136,IMPLEMENTED
2019-07-09,POL0000000602,TIME_LIMIT,115.65,183929.08,1,0,2.079,NONE,-28.281,-28.37,-1726811480.53,-3636931350.54,32.051,15.469,-13.87,-1.1448,-247985670.91,15874,PLANNED
2019-07-16,POL0000000603,BENEFIT_LEVEL,441.23,22377.13,0,36,5.646,CAREGIVER,-0.84,-8.672,1283959370.43,-678443161.25,42.039,-5.185,363.42,0.118,-214405115.22,12065,PLANNED
2019-07-23,POL0000000604,OTHER,188.51,21436.0,0,0,17.017,DISABILITY,23.233,35.219,-859257087.61,-2160135982.69,-45.654,7.008,231.68,-1.2429,-18258521.73,9791,SUNSET
2019-07-30,POL0000000605,RECERTIFICATION,349.98,86716.91,1,0,22.912,STUDENT,-22.968,-17.314,-4219465468.71,-5084944544.61,17.641,11.905,241.56,-0.6195,139266624.27,12203,IMPLEMENTED
2019-08-06,POL0000000606,INCOME_TEST,359.47,103770.04,0,12,7.042,NONE,9.52,24.272,-4802800736.72,-3887366631.62,33.222,-11.903,-64.83,0.2991,-32453447.29,11629,PLANNED
2019-08-13,POL0000000607,INCOME_TEST,525.4,69024.15,0,0,6.033,VETERAN,15.257,2.411,4953257518.67,4063026038.07,48.077,-16.231,164.83,0.2931,-129045708.28,17589,IN_PROGRESS
2019-08-20,POL0000000608,SANCTIONS,474.27,119080.18,1,24,9.822,OTHER,-32.649,-46.128,-3796484032.26,-1957519664.84,25.228,-15.435,-109.15,-1.6744,180758591.58,8498,PLANNED
2019-08-27,POL0000000609,INCOME_TEST,299.12,150677.01,0,0,3.362,PREGNANT,-27.863,-31.691,2798566208.32,1406815772.25,-48.196,3.785,199.99,2.1746,-118564751.02,16276,IN_PROGRESS
2019-09-03,POL0000000610,BENEFIT_LEVEL,453.7,109833.79,0,48,13.268,UNEMPLOYED,18.425,15.773,507193086.2,541826188.29,41.867,0.665,-413.82,1.0734,45235273.92,12833,IMPLEMENTED
2019-09-10,POL0000000611,BENEFIT_LEVEL,64.82,156839.49,0,12,23.964,OTHER,28.436,24.845,2253906036.66,2295216733.87,-37.101,2.807,-496.36,0.1509,-158015873.41,16846,IN_PROGRESS
2019-09-17,POL0000000612,SANCTIONS,311.22,36929.34,1,24,16.863,UNEMPLOYED,15.611,11.023,4836628579.39,6714416835.4,23.917,-22.382,-60.62,2.4164,108734919.02,3175,IMPLEMENTED
2019-09-24,POL0000000613,WORK_REQUIREMENT,485.07,188159.5,1,24,19.998,CAREGIVER,-29.759,-39.868,-3525907174.91,-3451381622.36,41.618,-9.935,-105.11,2.6213,120301869.35,13226,IN_PROGRESS
2019-10-01,POL0000000614,INCOME_TEST,60.2,223384.67,1,0,18.55,CAREGIVER,0.482,-9.149,4669158391.86,4733311500.95,-39.128,5.291,188.05,0.9424,-212597790.92,4005,IMPLEMENTED
2019-10-08,POL0000000615,EXEMPTIONS,585.81,100958.94,1,0,10.607,STUDENT,-17.243,-16.948,-1878207361.1,-294142448.36,7.383,7.436,291.96,-0.7017,-170865632.95,13744,PAUSED
2019-10-15,POL0000000616,BENEFIT_LEVEL,489.95,229101.19,1,0,8.1,DISABILITY,12.637,15.661,2873930944.33,2002750508.77,15.762,12.258,-446.39,-2.6702,-181675020.03,6425,IMPLEMENTED
2019-10-22,POL0000000617,INCOME_TEST,584.04,139269.2,0,0,13.269,NONE,-20.926,-21.007,4525271159.75,6463304298.78,8.841,6.564,-266.14,-2.0733,-218480398.2,819,REVERSED
2019-10-29,POL0000000618,TIME_LIMIT,170.25,26746.55,0,24,22.118,VETERAN,-9.734,-20.359,1167558220.13,1355456463.61,29.759,-10.905,-252.89,0.6215,-58422721.72,92,SUNSET
2019-11-05,POL0000000619,BENEFIT_LEVEL,71.93,78067.22,0,48,4.12,NONE,-13.67,-6.015,3991500965.7,5329945949.16,25.492,22.079,-135.49,-1.7456,232069800.6,2817,REVERSED
2019-11-12,POL0000000620,WORK_REQUIREMENT,281.95,247562.0,0,36,16.959,NONE,31.36,40.459,2457773048.03,3447133399.81,21.449,-5.307,-276.65,1.1444,156796030.06,4121,IMPLEMENTED
2019-11-19,POL0000000621,ASSET_TEST,468.89,168798.44,0,12,0.557,DISABILITY,19.155,7.672,-590593920.5,-1883200803.23,-9.739,-8.434,-233.37,-1.4283,-161800526.17,19722,REVERSED
2019-11-26,POL0000000622,INCOME_TEST,349.9,211300.96,0,24,22.959,VETERAN,16.586,9.691,3838806807.2,4429442514.92,20.811,-15.399,400.6,-2.592,248520879.55,2677,IMPLEMENTED
2019-12-03,POL0000000623,ASSET_TEST,501.4,105014.26,0,36,16.652,OTHER,-37.246,-43.937,4840628864.65,3029698606.11,6.082,-15.737,-210.77,-0.4264,168633190.33,11048,IMPLEMENTED
2019-12-10,POL0000000624,EXEMPTIONS,427.14,212048.58,1,0,2.584,PREGNANT,-6.866,-10.571,163766898.16,1530765620.0,-37.604,-19.216,-286.42,-2.3389,193859982.09,2160,IMPLEMENTED
2019-12-17,POL0000000625,INCOME_TEST,586.58,89576.73,0,0,21.312,CAREGIVER,-16.491,-17.551,-1574661521.76,-635137005.28,7.81,10.307,-478.18,2.9949,-197758793.09,905,SUNSET
2019-12-24,POL0000000626,SANCTIONS,467.05,133207.13,0,0,20.672,CAREGIVER,-34.778,-38.753,-4865729244.18,-4180914029.21,32.073,-12.551,-342.0,-1.6759,33695460.05,1716,IMPLEMENTED
2019-12-31,POL0000000627,EXEMPTIONS,169.87,102752.8,0,24,22.107,CAREGIVER,3.699,-1.69,788079334.56,1459829977.96,-47.722,-14.798,-272.13,1.8713,126017287.13,3882,IN_PROGRESS
2020-01-07,POL0000000628,INCOME_TEST,284.99,224995.99,1,36,5.556,OTHER,-27.98,-28.595,83651756.69,610204963.87,-46.867,1.792,-373.44,-0.4734,151640533.38,2045,IMPLEMENTED
2020-01-14,POL0000000629,INCOME_TEST,55.06,146489.03,0,24,12.878,OTHER,-22.337,-31.561,-4146451198.52,-4142841942.35,-11.328,-0.626,114.31,0.1256,153083125.62,16146,PLANNED
