env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2018,IN-FAC-0000631,transport_hub,N2O,5126.4,48.1,fgd,8218,33914,0.578,emission_factor,IN-PMT-880638,in_compliance,0,0,481,46,esg_disclosure,0,medium
2021,IN-FAC-0000632,chemicals,CO2,4018.2,36.6,oxidation_catalyst,5107,4127,0.871,cems,IN-PMT-414446,in_compliance,1,0,1768,52,esg_disclosure,0,medium
2020,IN-FAC-0000633,steel,CO2,12898.2,10.4,other,6827,29098,0.929,engineering_estimate,IN-PMT-454446,in_compliance,0,1,781,24,spcb_inventory,0,high
2023,IN-FAC-0000634,chemicals,PFCs,10060.7,56.4,baghouse,7077,59479,1.527,engineering_estimate,IN-PMT-340667,in_compliance,0,2,691,74,perform_achieve_trade,0,low
2018,IN-FAC-0000635,brick_kiln,N2O,9274.9,61.2,other,911,135678,0.512,mass_balance,IN-PMT-779273,major_violation,0,0,927,63,spcb_inventory,0,high
2018,IN-FAC-0000636,refinery,CH4,3900.0,53.1,none,2613,13993,1.298,engineering_estimate,IN-PMT-256635,in_compliance,0,1,318,52,cpcb_ghg_reporting,0,low
2017,IN-FAC-0000637,refinery,CO2,10824.9,14.5,none,4443,36082,1.106,emission_factor,IN-PMT-399275,in_compliance,1,0,279,27,cpcb_ghg_reporting,0,high
2022,IN-FAC-0000638,power_plant,CO2,5854.3,70.4,esp,7017,37662,0.802,mass_balance,IN-PMT-568843,minor_violation,0,0,487,30,perform_achieve_trade,0,low
2022,IN-FAC-0000639,transport_hub,CO2,4005.8,25.3,esp,4947,37540,1.508,mass_balance,IN-PMT-764280,in_compliance,0,0,947,69,esg_disclosure,0,medium
2018,IN-FAC-0000640,landfill,CO2,16504.7,81.1,low_nox_burner,8172,18800,0.81,third_party_audit,IN-PMT-224029,minor_violation,1,2,318,40,cpcb_ghg_reporting,0,medium
2017,IN-FAC-0000641,refinery,CO2,13713.6,79.8,baghouse,8627,21379,0.938,mass_balance,IN-PMT-777151,in_compliance,0,1,282,36,spcb_inventory,0,high
2020,IN-FAC-0000642,brick_kiln,N2O,298.8,64.8,other,559,16422,0.718,engineering_estimate,IN-PMT-770468,in_compliance,0,1,423,25,voluntary_program,0,low
2023,IN-FAC-0000643,brick_kiln,CO2,709.7,44.8,baghouse,6763,28206,1.082,third_party_audit,IN-PMT-688062,in_compliance,0,1,985,53,perform_achieve_trade,0,medium
2022,IN-FAC-0000644,power_plant,CO2,28916.7,58.6,none,6550,36832,0.849,emission_factor,IN-PMT-176702,in_compliance,0,1,648,36,voluntary_program,0,low
2021,IN-FAC-0000645,other_industry,CO2,1724.4,39.6,scr,5060,10583,0.533,engineering_estimate,IN-PMT-551303,major_violation,0,2,539,41,perform_achieve_trade,0,medium
2021,IN-FAC-0000646,refinery,CO2,1616.8,70.8,esp,1316,34039,0.988,engineering_estimate,IN-PMT-670139,in_compliance,0,1,229,69,perform_achieve_trade,0,medium
2019,IN-FAC-0000647,brick_kiln,CO2,5205.5,90.3,scr,1886,33151,1.405,engineering_estimate,IN-PMT-910828,in_compliance,0,2,320,52,spcb_inventory,1,medium
2016,IN-FAC-0000648,textiles,CO2,7820.6,87.4,low_nox_burner,6379,23667,0.637,emission_factor,IN-PMT-695932,minor_violation,0,0,227,25,cpcb_ghg_reporting,0,low
2023,IN-FAC-0000649,refinery,CO2,3699.5,55.7,baghouse,952,12300,1.154,third_party_audit,IN-PMT-637895,in_compliance,0,0,189,43,esg_disclosure,1,medium
2017,IN-FAC-0000650,textiles,CO2,283.8,90.3,scr,2370,8329,0.638,third_party_audit,IN-PMT-567252,major_violation,1,5,238,57,cpcb_ghg_reporting,1,medium
2023,IN-FAC-0000651,refinery,CO2,7013.7,63.5,baghouse,1171,5281,0.988,engineering_estimate,IN-PMT-945595,in_compliance,1,1,854,59,voluntary_program,0,medium
2024,IN-FAC-0000652,transport_hub,CO2,36389.4,5.0,oxidation_catalyst,4693,7078,1.039,mass_balance,IN-PMT-148675,in_compliance,0,1,629,84,cpcb_ghg_reporting,1,medium
2016,IN-FAC-0000653,transport_hub,CH4,1516.6,87.5,scr,4621,6754,1.284,mass_balance,IN-PMT-252908,in_compliance,0,0,478,64,voluntary_program,0,medium
2015,IN-FAC-0000654,landfill,CO2,31213.1,59.6,none,3942,38787,0.566,engineering_estimate,IN-PMT-669458,in_compliance,0,0,250,55,esg_disclosure,1,low
2024,IN-FAC-0000655,transport_hub,CO2,4542.9,66.7,other,2946,2252,0.776,mass_balance,IN-PMT-441369,in_compliance,0,2,380,71,esg_disclosure,1,low
2021,IN-FAC-0000656,brick_kiln,CO2,35745.3,45.1,scr,5461,25086,0.657,emission_factor,IN-PMT-828681,in_compliance,1,2,597,66,perform_achieve_trade,0,low
2015,IN-FAC-0000657,steel,CO2,11200.8,88.5,baghouse,8456,7058,1.1,third_party_audit,IN-PMT-783427,in_compliance,0,1,273,0,cpcb_ghg_reporting,0,medium
2022,IN-FAC-0000658,other_industry,CO2,3478.2,36.5,other,8561,41656,1.075,emission_factor,IN-PMT-720146,minor_violation,2,0,404,39,spcb_inventory,1,low
2017,IN-FAC-0000659,transport_hub,CH4,11271.1,86.2,low_nox_burner,5323,96713,0.917,engineering_estimate,IN-PMT-567061,in_compliance,0,2,470,50,spcb_inventory,0,medium
2017,IN-FAC-0000660,brick_kiln,CO2,22286.8,30.4,none,679,30546,0.824,mass_balance,IN-PMT-140498,in_compliance,1,0,1395,24,esg_disclosure,0,high
2023,IN-FAC-0000661,other_industry,CO2,1392.6,61.7,none,2563,48685,1.16,engineering_estimate,IN-PMT-280688,in_compliance,0,2,961,36,esg_disclosure,0,low
2025,IN-FAC-0000662,landfill,CO2,6701.0,89.5,none,8662,34815,0.411,emission_factor,IN-PMT-481480,in_compliance,1,2,1832,67,voluntary_program,1,medium
2015,IN-FAC-0000663,refinery,CO2,16901.6,92.2,none,7821,6301,0.899,third_party_audit,IN-PMT-699348,in_compliance,0,0,326,45,cpcb_ghg_reporting,0,medium
2021,IN-FAC-0000664,transport_hub,CO2,4259.9,76.4,oxidation_catalyst,6111,44122,1.209,cems,IN-PMT-484239,in_compliance,0,1,727,61,voluntary_program,0,high
2016,IN-FAC-0000665,transport_hub,CO2,1610.3,82.9,fgd,7796,34373,0.374,engineering_estimate,IN-PMT-351194,in_compliance,0,0,603,57,perform_achieve_trade,1,medium
2025,IN-FAC-0000666,steel,CO2,46567.9,78.1,fgd,7495,33895,0.706,engineering_estimate,IN-PMT-630793,in_compliance,0,1,1053,71,cpcb_ghg_reporting,0,low
2017,IN-FAC-0000667,landfill,CO2,986.2,44.6,esp,4777,24448,0.692,engineering_estimate,IN-PMT-567021,in_compliance,0,1,1586,47,esg_disclosure,0,low
2024,IN-FAC-0000668,other_industry,CO2,4383.4,68.0,oxidation_catalyst,5345,13445,0.71,engineering_estimate,IN-PMT-680174,in_compliance,0,0,234,73,esg_disclosure,1,medium
2022,IN-FAC-0000669,cement,CO2,5585.3,62.1,fgd,5511,28217,1.472,third_party_audit,IN-PMT-505936,in_compliance,1,1,328,73,cpcb_ghg_reporting,1,low
2017,IN-FAC-0000670,steel,HFCs,48727.7,82.4,other,1306,59532,0.111,third_party_audit,IN-PMT-540507,in_compliance,1,1,160,33,perform_achieve_trade,1,medium
2016,IN-FAC-0000671,power_plant,CO2,648.7,84.0,other,6903,11048,0.692,emission_factor,IN-PMT-423230,in_compliance,0,0,846,60,voluntary_program,1,low
2021,IN-FAC-0000672,cement,CO2,5911.8,56.4,oxidation_catalyst,4505,19509,1.04,cems,IN-PMT-987763,in_compliance,0,1,271,50,perform_achieve_trade,0,medium
2017,IN-FAC-0000673,power_plant,CO2,3172.7,52.7,baghouse,6817,16510,1.132,engineering_estimate,IN-PMT-356002,minor_violation,0,0,285,44,spcb_inventory,0,low
2022,IN-FAC-0000674,brick_kiln,CO2,3153.2,81.3,esp,5905,25747,1.221,emission_factor,IN-PMT-825286,in_compliance,1,1,705,81,cpcb_ghg_reporting,0,low
2018,IN-FAC-0000675,chemicals,CO2,28690.3,50.5,fgd,3479,43743,0.349,third_party_audit,IN-PMT-900165,minor_violation,0,1,177,56,esg_disclosure,0,high
2020,IN-FAC-0000676,brick_kiln,CO2,2270.2,83.6,oxidation_catalyst,3337,25870,1.269,mass_balance,IN-PMT-504647,in_compliance,0,2,204,29,spcb_inventory,0,medium
2025,IN-FAC-0000677,steel,CO2,1707.9,58.6,fgd,5509,81218,1.237,third_party_audit,IN-PMT-724541,minor_violation,0,1,337,59,perform_achieve_trade,0,medium
2022,IN-FAC-0000678,transport_hub,CO2,1851.0,41.4,scr,6520,14903,0.578,third_party_audit,IN-PMT-987751,minor_violation,0,1,502,54,perform_achieve_trade,0,low
2018,IN-FAC-0000679,refinery,CO2,7075.0,45.5,none,3359,40304,0.531,mass_balance,IN-PMT-129719,in_compliance,0,0,388,37,esg_disclosure,0,low
2019,IN-FAC-0000680,power_plant,CH4,5854.1,5.0,other,977,15458,0.428,mass_balance,IN-PMT-676404,minor_violation,1,0,555,67,spcb_inventory,0,low
2017,IN-FAC-0000681,steel,CO2,4592.7,53.5,scr,8602,8892,0.068,emission_factor,IN-PMT-561119,in_compliance,0,1,1075,62,perform_achieve_trade,0,low
2018,IN-FAC-0000682,chemicals,CO2,3522.7,71.0,fgd,8456,82530,1.547,cems,IN-PMT-553554,in_compliance,2,1,732,24,voluntary_program,0,low
2024,IN-FAC-0000683,transport_hub,HFCs,24857.9,118.8,oxidation_catalyst,6078,18224,0.87,cems,IN-PMT-536251,in_compliance,0,1,317,58,voluntary_program,1,low
2022,IN-FAC-0000684,textiles,CO2,837.7,39.6,oxidation_catalyst,8467,11086,0.224,third_party_audit,IN-PMT-219475,in_compliance,0,1,321,39,voluntary_program,0,high
2021,IN-FAC-0000685,chemicals,CO2,20135.9,46.5,oxidation_catalyst,3949,14632,0.056,mass_balance,IN-PMT-381468,in_compliance,0,0,713,54,spcb_inventory,0,low
2020,IN-FAC-0000686,power_plant,CO2,1481.6,38.3,other,975,49532,0.501,third_party_audit,IN-PMT-798966,in_compliance,0,2,421,38,esg_disclosure,0,high
2019,IN-FAC-0000687,chemicals,CO2,17570.1,35.8,other,5842,66684,0.688,cems,IN-PMT-117992,minor_violation,0,2,1041,60,cpcb_ghg_reporting,1,medium
2023,IN-FAC-0000688,power_plant,CO2,13497.5,69.5,esp,3338,80949,1.097,cems,IN-PMT-837956,in_compliance,2,1,488,64,voluntary_program,0,low
2018,IN-FAC-0000689,transport_hub,CO2,11281.5,45.2,none,2393,15515,1.209,engineering_estimate,IN-PMT-493017,in_compliance,0,0,187,43,esg_disclosure,1,medium
2017,IN-FAC-0000690,textiles,CO2,5482.6,36.9,baghouse,8153,19204,0.946,cems,IN-PMT-477549,in_compliance,0,0,549,41,perform_achieve_trade,0,high
2025,IN-FAC-0000691,brick_kiln,CO2,3908.8,65.1,oxidation_catalyst,7528,26697,0.871,engineering_estimate,IN-PMT-977363,in_compliance,0,1,462,49,cpcb_ghg_reporting,0,high
2020,IN-FAC-0000692,refinery,CO2,7255.5,68.8,fgd,2605,7899,0.948,third_party_audit,IN-PMT-517782,in_compliance,1,0,573,58,perform_achieve_trade,0,medium
2016,IN-FAC-0000693,brick_kiln,CH4,18506.2,37.5,baghouse,5141,27667,1.282,emission_factor,IN-PMT-586121,in_compliance,0,0,199,44,spcb_inventory,0,medium
2023,IN-FAC-0000694,power_plant,HFCs,4366.7,82.2,oxidation_catalyst,7152,18995,0.875,cems,IN-PMT-742963,in_compliance,0,1,191,50,spcb_inventory,0,low
2020,IN-FAC-0000695,refinery,CO2,3596.0,96.7,esp,3033,98771,1.019,engineering_estimate,IN-PMT-451198,in_compliance,1,3,1465,25,spcb_inventory,0,medium
2017,IN-FAC-0000696,brick_kiln,CO2,5750.9,72.8,low_nox_burner,1012,15100,0.445,emission_factor,IN-PMT-106667,in_compliance,1,1,284,55,esg_disclosure,0,low
2016,IN-FAC-0000697,cement,HFCs,4629.9,68.5,esp,5851,21474,0.916,emission_factor,IN-PMT-547954,minor_violation,0,0,381,40,perform_achieve_trade,0,low
2023,IN-FAC-0000698,steel,CO2,5099.8,5.0,other,5234,105083,0.671,third_party_audit,IN-PMT-331907,in_compliance,0,1,127,57,spcb_inventory,0,medium
2024,IN-FAC-0000699,refinery,CO2,31435.1,33.8,low_nox_burner,6340,11840,0.981,mass_balance,IN-PMT-661751,minor_violation,0,0,513,60,spcb_inventory,0,high
2017,IN-FAC-0000700,brick_kiln,CO2,2772.7,20.5,scr,6346,26103,0.723,emission_factor,IN-PMT-464423,under_review,2,0,147,67,spcb_inventory,0,medium
2020,IN-FAC-0000701,steel,CO2,21190.3,78.2,baghouse,5036,41123,0.978,third_party_audit,IN-PMT-810229,in_compliance,0,1,462,50,perform_achieve_trade,0,medium
2023,IN-FAC-0000702,power_plant,CO2,15120.5,79.5,scr,1258,14183,0.573,mass_balance,IN-PMT-271291,in_compliance,0,2,564,41,spcb_inventory,0,medium
2017,IN-FAC-0000703,brick_kiln,CO2,1420.3,66.1,other,1035,48364,0.494,emission_factor,IN-PMT-705415,in_compliance,0,0,337,78,cpcb_ghg_reporting,0,high
2023,IN-FAC-0000704,landfill,CO2,2941.1,48.7,none,4661,17930,0.559,third_party_audit,IN-PMT-322427,in_compliance,0,1,756,71,perform_achieve_trade,0,low
2016,IN-FAC-0000705,landfill,CO2,5707.9,48.4,baghouse,7645,21198,0.579,third_party_audit,IN-PMT-732211,in_compliance,1,1,511,50,spcb_inventory,0,medium
2018,IN-FAC-0000706,refinery,CO2,5654.5,151.4,esp,6336,4463,0.954,engineering_estimate,IN-PMT-769346,in_compliance,2,2,627,71,perform_achieve_trade,1,low
2024,IN-FAC-0000707,brick_kiln,CO2,3522.4,75.0,fgd,5117,25581,1.116,third_party_audit,IN-PMT-565302,in_compliance,1,1,417,63,voluntary_program,0,low
2017,IN-FAC-0000708,power_plant,CO2,16535.2,52.7,fgd,3081,11053,0.897,emission_factor,IN-PMT-215738,minor_violation,1,0,495,82,cpcb_ghg_reporting,0,low
2021,IN-FAC-0000709,brick_kiln,CO2,7351.2,67.2,low_nox_burner,2912,9860,0.89,emission_factor,IN-PMT-141973,in_compliance,0,2,2150,65,perform_achieve_trade,1,medium
2025,IN-FAC-0000710,power_plant,CO2,6452.6,23.0,fgd,4681,44926,0.89,cems,IN-PMT-169489,in_compliance,1,0,427,58,cpcb_ghg_reporting,0,low
2018,IN-FAC-0000711,refinery,N2O,21940.4,69.3,baghouse,6647,32984,1.229,emission_factor,IN-PMT-310493,in_compliance,2,2,243,45,esg_disclosure,1,medium
2018,IN-FAC-0000712,textiles,CO2,2902.7,48.7,none,2889,8468,0.479,mass_balance,IN-PMT-575620,in_compliance,0,0,415,57,spcb_inventory,1,low
2015,IN-FAC-0000713,brick_kiln,CO2,3371.3,67.6,fgd,5129,6740,0.934,cems,IN-PMT-993154,under_review,0,1,937,37,esg_disclosure,0,low
2024,IN-FAC-0000714,refinery,CO2,4066.9,31.3,scr,2097,3931,0.908,third_party_audit,IN-PMT-914253,in_compliance,0,2,245,70,esg_disclosure,0,medium
2017,IN-FAC-0000715,other_industry,CO2,1485.9,100.6,oxidation_catalyst,4358,66689,1.158,cems,IN-PMT-800690,in_compliance,0,1,111,39,esg_disclosure,0,medium
2019,IN-FAC-0000716,refinery,CO2,5872.2,32.9,fgd,2204,1355,0.572,mass_balance,IN-PMT-678648,in_compliance,0,2,83,63,perform_achieve_trade,0,medium
2019,IN-FAC-0000717,refinery,CO2,11213.6,46.4,scr,521,29836,1.404,cems,IN-PMT-944552,in_compliance,0,1,505,49,cpcb_ghg_reporting,0,medium
2018,IN-FAC-0000718,other_industry,CO2,1692.3,27.5,low_nox_burner,3336,6710,0.812,mass_balance,IN-PMT-262943,in_compliance,2,0,334,65,spcb_inventory,0,high
2021,IN-FAC-0000719,transport_hub,CO2,2102.8,36.8,low_nox_burner,521,54593,0.424,third_party_audit,IN-PMT-110176,in_compliance,1,4,987,67,perform_achieve_trade,0,medium
2024,IN-FAC-0000720,textiles,CO2,6254.3,51.5,esp,2428,50493,0.669,cems,IN-PMT-768293,minor_violation,0,2,429,62,spcb_inventory,1,medium
2024,IN-FAC-0000721,brick_kiln,CO2,8456.5,56.2,esp,8338,10811,1.097,emission_factor,IN-PMT-431345,minor_violation,1,2,1347,51,cpcb_ghg_reporting,0,low
2018,IN-FAC-0000722,transport_hub,CH4,4684.3,49.0,esp,5086,12998,0.781,emission_factor,IN-PMT-224068,in_compliance,1,2,165,63,esg_disclosure,0,medium
2021,IN-FAC-0000723,refinery,CO2,4054.5,67.7,scr,6165,19914,0.6,mass_balance,IN-PMT-500330,in_compliance,0,0,531,32,voluntary_program,1,medium
2020,IN-FAC-0000724,chemicals,CO2,23142.2,113.8,esp,7084,12652,1.33,mass_balance,IN-PMT-998641,in_compliance,1,2,805,78,spcb_inventory,1,medium
2020,IN-FAC-0000725,textiles,CO2,3354.9,50.1,low_nox_burner,7700,51645,1.046,mass_balance,IN-PMT-654540,in_compliance,1,2,512,70,perform_achieve_trade,0,low
2019,IN-FAC-0000726,landfill,CO2,27257.7,42.5,fgd,5704,22456,0.769,third_party_audit,IN-PMT-725914,minor_violation,2,2,698,32,esg_disclosure,0,high
2025,IN-FAC-0000727,other_industry,CO2,3415.5,89.4,scr,6286,51843,0.934,mass_balance,IN-PMT-336821,in_compliance,0,1,602,78,spcb_inventory,0,medium
2022,IN-FAC-0000728,cement,CO2,10076.0,31.3,other,8077,18421,1.165,emission_factor,IN-PMT-467596,in_compliance,0,0,196,18,perform_achieve_trade,1,low
2023,IN-FAC-0000729,landfill,CO2,3333.4,96.2,other,6662,81708,1.263,emission_factor,IN-PMT-642796,in_compliance,1,0,225,63,spcb_inventory,0,high
2023,IN-FAC-0000730,steel,CO2,3907.1,9.1,esp,4268,5532,0.649,mass_balance,IN-PMT-193738,in_compliance,0,0,522,36,voluntary_program,0,medium
2020,IN-FAC-0000731,cement,CO2,3183.5,80.0,esp,5607,14914,1.113,engineering_estimate,IN-PMT-778572,under_review,2,2,1997,53,perform_achieve_trade,1,low
2019,IN-FAC-0000732,cement,CO2,12437.4,31.3,low_nox_burner,5201,40322,1.515,mass_balance,IN-PMT-327144,major_violation,0,0,304,61,perform_achieve_trade,1,medium
2015,IN-FAC-0000733,refinery,CO2,30629.9,30.5,other,5450,10624,0.634,engineering_estimate,IN-PMT-999638,major_violation,0,0,719,73,perform_achieve_trade,1,medium
2017,IN-FAC-0000734,power_plant,CO2,6654.8,64.9,fgd,4964,7770,0.991,cems,IN-PMT-213632,in_compliance,0,1,477,53,cpcb_ghg_reporting,0,low
2022,IN-FAC-0000735,chemicals,CO2,2106.3,77.9,baghouse,2170,4649,1.016,cems,IN-PMT-647804,in_compliance,0,0,689,46,spcb_inventory,0,medium
2025,IN-FAC-0000736,transport_hub,CO2,11246.3,72.3,fgd,717,29068,0.796,emission_factor,IN-PMT-374014,in_compliance,0,1,524,33,cpcb_ghg_reporting,0,high
2015,IN-FAC-0000737,cement,CO2,26259.5,37.8,esp,5373,50721,0.542,cems,IN-PMT-471745,in_compliance,0,1,285,55,spcb_inventory,0,low
2015,IN-FAC-0000738,chemicals,CO2,14351.0,76.6,esp,1873,16073,0.541,cems,IN-PMT-742411,minor_violation,1,2,752,29,voluntary_program,0,medium
2022,IN-FAC-0000739,refinery,CO2,1505.7,34.2,fgd,3617,37434,0.778,cems,IN-PMT-364557,minor_violation,0,1,580,65,spcb_inventory,0,medium
2025,IN-FAC-0000740,brick_kiln,CO2,3261.4,48.7,fgd,4193,124449,0.564,third_party_audit,IN-PMT-101594,in_compliance,0,0,1512,56,esg_disclosure,1,medium
2021,IN-FAC-0000741,power_plant,CO2,2658.6,40.6,low_nox_burner,3658,50913,0.358,third_party_audit,IN-PMT-650141,in_compliance,1,1,710,60,voluntary_program,1,low
2016,IN-FAC-0000742,power_plant,CH4,6368.2,51.2,baghouse,4834,45995,0.417,mass_balance,IN-PMT-602507,under_review,1,3,198,71,perform_achieve_trade,0,low
2020,IN-FAC-0000743,cement,HFCs,10660.4,41.5,none,2829,14827,0.667,engineering_estimate,IN-PMT-854898,in_compliance,0,0,802,63,perform_achieve_trade,0,medium
2023,IN-FAC-0000744,refinery,CO2,18306.2,59.5,scr,4329,15451,0.787,emission_factor,IN-PMT-979799,major_violation,0,4,859,75,voluntary_program,1,medium
2022,IN-FAC-0000745,power_plant,CO2,8964.1,21.2,scr,1526,30427,0.645,third_party_audit,IN-PMT-145110,in_compliance,0,0,655,41,cpcb_ghg_reporting,0,low
2020,IN-FAC-0000746,chemicals,CO2,27302.3,69.7,none,5181,21513,0.534,third_party_audit,IN-PMT-331503,in_compliance,2,1,1270,54,perform_achieve_trade,0,low
2016,IN-FAC-0000747,brick_kiln,CO2,38147.2,42.4,baghouse,5648,33667,1.197,emission_factor,IN-PMT-983923,in_compliance,0,0,132,36,spcb_inventory,0,medium
2025,IN-FAC-0000748,other_industry,N2O,25217.9,28.6,low_nox_burner,7667,2068,0.466,third_party_audit,IN-PMT-939885,in_compliance,0,2,1399,28,perform_achieve_trade,0,medium
2017,IN-FAC-0000749,refinery,CH4,3058.9,80.8,fgd,6786,12958,0.857,emission_factor,IN-PMT-869714,in_compliance,0,1,600,42,perform_achieve_trade,0,high
2017,IN-FAC-0000750,transport_hub,CH4,12059.5,101.5,other,7150,59384,1.267,mass_balance,IN-PMT-853520,in_compliance,0,1,979,51,spcb_inventory,0,low
2023,IN-FAC-0000751,chemicals,CO2,10404.4,68.9,esp,2381,4121,0.898,mass_balance,IN-PMT-953289,minor_violation,0,3,281,63,perform_achieve_trade,0,medium
2023,IN-FAC-0000752,textiles,CO2,39906.5,61.0,none,1033,11061,1.638,cems,IN-PMT-187695,minor_violation,0,0,142,51,spcb_inventory,0,low
2019,IN-FAC-0000753,textiles,CO2,138347.7,45.3,none,2802,17719,1.023,emission_factor,IN-PMT-165687,in_compliance,1,0,448,64,perform_achieve_trade,0,medium
2025,IN-FAC-0000754,refinery,CO2,4124.8,21.7,baghouse,3164,4265,0.766,emission_factor,IN-PMT-138688,in_compliance,0,2,542,89,esg_disclosure,0,low
2019,IN-FAC-0000755,other_industry,CH4,7615.8,69.4,none,6632,37244,0.684,mass_balance,IN-PMT-605633,major_violation,0,0,195,34,spcb_inventory,0,low
2022,IN-FAC-0000756,brick_kiln,CO2,6961.8,15.9,low_nox_burner,1010,31308,1.094,third_party_audit,IN-PMT-246636,in_compliance,0,1,747,62,perform_achieve_trade,0,medium
2017,IN-FAC-0000757,cement,CO2,20896.9,66.6,other,8361,3687,1.062,emission_factor,IN-PMT-488137,in_compliance,0,2,633,37,cpcb_ghg_reporting,0,medium
2023,IN-FAC-0000758,cement,CO2,5591.4,11.7,other,8298,16344,1.027,emission_factor,IN-PMT-838897,in_compliance,0,0,1434,69,esg_disclosure,1,high
2019,IN-FAC-0000759,steel,N2O,12674.8,60.1,oxidation_catalyst,2686,17471,0.615,third_party_audit,IN-PMT-445183,in_compliance,0,0,515,65,esg_disclosure,0,low
2023,IN-FAC-0000760,other_industry,CO2,6607.6,87.2,baghouse,6388,39388,0.748,mass_balance,IN-PMT-997509,major_violation,0,2,1220,24,cpcb_ghg_reporting,0,medium
2024,IN-FAC-0000761,cement,CO2,1406.8,64.1,esp,7061,42626,0.361,emission_factor,IN-PMT-345027,in_compliance,1,2,506,42,esg_disclosure,0,high
2023,IN-FAC-0000762,textiles,CO2,6256.5,82.7,other,7802,45720,0.816,emission_factor,IN-PMT-464780,in_compliance,0,4,556,95,spcb_inventory,0,low
2025,IN-FAC-0000763,refinery,CO2,7909.8,91.8,scr,7314,56841,0.974,third_party_audit,IN-PMT-699400,in_compliance,1,4,810,27,esg_disclosure,0,high
2018,IN-FAC-0000764,chemicals,N2O,8434.0,56.0,fgd,6767,26578,0.615,cems,IN-PMT-943663,in_compliance,0,0,565,28,voluntary_program,0,high
2016,IN-FAC-0000765,cement,CO2,18275.4,101.4,other,5748,85499,0.716,third_party_audit,IN-PMT-123205,in_compliance,0,0,290,63,perform_achieve_trade,0,low
2021,IN-FAC-0000766,landfill,CH4,4306.6,48.0,low_nox_burner,1677,37243,0.743,third_party_audit,IN-PMT-168472,in_compliance,0,1,194,52,esg_disclosure,0,low
2015,IN-FAC-0000767,landfill,CO2,2280.2,30.5,scr,8677,21213,0.968,cems,IN-PMT-683297,in_compliance,0,2,266,28,perform_achieve_trade,0,low
2021,IN-FAC-0000768,transport_hub,CO2,27248.7,30.3,other,3856,105440,0.441,emission_factor,IN-PMT-611105,in_compliance,0,3,655,65,perform_achieve_trade,0,high
2015,IN-FAC-0000769,transport_hub,CH4,4161.8,78.8,other,2198,11204,0.65,cems,IN-PMT-954325,in_compliance,1,0,641,68,spcb_inventory,1,low
2019,IN-FAC-0000770,transport_hub,CH4,7991.2,48.9,esp,5373,24243,0.397,engineering_estimate,IN-PMT-692396,in_compliance,0,2,1197,22,spcb_inventory,0,medium
2015,IN-FAC-0000771,landfill,PFCs,7055.2,44.1,baghouse,5304,26670,0.747,cems,IN-PMT-517801,in_compliance,0,0,478,90,esg_disclosure,1,medium
2022,IN-FAC-0000772,refinery,CO2,1440.9,73.5,low_nox_burner,613,35217,0.961,mass_balance,IN-PMT-901859,minor_violation,1,0,654,70,voluntary_program,1,medium
2015,IN-FAC-0000773,brick_kiln,CO2,28630.3,16.0,none,6113,14528,1.029,emission_factor,IN-PMT-857148,in_compliance,1,2,896,58,voluntary_program,0,low
2020,IN-FAC-0000774,landfill,N2O,8925.2,120.6,oxidation_catalyst,8695,12561,1.063,engineering_estimate,IN-PMT-173203,in_compliance,0,2,186,37,spcb_inventory,0,medium
2015,IN-FAC-0000775,landfill,HFCs,12330.4,25.8,low_nox_burner,1210,61765,0.685,engineering_estimate,IN-PMT-563524,in_compliance,0,1,242,40,spcb_inventory,0,medium
2016,IN-FAC-0000776,refinery,HFCs,23598.6,70.4,scr,1138,7844,1.207,cems,IN-PMT-456958,minor_violation,0,2,1023,33,cpcb_ghg_reporting,0,medium
