edu_k12out_school_year,edu_k12out_district_id_nces,edu_k12out_school_id_nces,edu_k12out_grade_level,edu_k12out_subject_area,edu_k12out_assessment_scale_score,edu_k12out_proficiency_level,edu_k12out_growth_percentile,edu_k12out_attendance_rate_pct,edu_k12out_chronic_absenteeism_rate,edu_k12out_graduation_cohort_year,edu_k12out_graduation_rate_pct,edu_k12out_dropout_rate_pct,edu_k12out_discipline_incident_rate,edu_k12out_special_education_share_pct,edu_k12out_ell_share_pct,edu_k12out_gifted_program_share_pct,edu_k12out_student_teacher_ratio,edu_k12out_per_pupil_spending,edu_k12out_accountability_rating_code
2019-20,1000582,20000582,K,ELA,170.3,PROFICIENT,42,98.09,14.24,2017,83.3,4.56,0.67,18.3,36.94,4.32,17.85,29066,B
2022-23,1000583,20000583,9,MATH,288.5,ADVANCED,40,85.6,10.61,2016,93.77,6.68,3.44,13.89,2.67,2.02,24.41,30601,D
2020-21,1000584,20000584,5,ELA,221.9,BASIC,97,81.3,34.31,2025,94.18,11.55,8.33,7.18,3.46,7.46,19.67,11794,B
2021-22,1000585,20000585,10,SCIENCE,260.2,PROFICIENT,20,83.52,18.54,2018,90.28,6.83,3.72,12.08,13.36,14.92,23.02,24398,A
2024-25,1000586,20000586,5,SCIENCE,317.0,PROFICIENT,48,80.7,12.23,2021,62.5,2.32,17.41,12.81,7.2,11.41,19.73,15740,NA
2017-18,1000587,20000587,7,ELA,179.0,PROFICIENT,28,86.07,11.38,2019,61.93,4.74,23.56,14.6,14.82,10.33,12.54,30175,D
2020-21,1000588,20000588,7,SCIENCE,211.3,BELOW_BASIC,50,87.55,18.22,2022,82.94,6.33,13.7,7.53,27.59,17.98,12.2,22056,D
2022-23,1000589,20000589,K,ELA,249.9,BASIC,54,86.52,17.89,2021,86.45,6.62,12.77,13.72,21.01,11.59,25.47,12293,B
2021-22,1000590,20000590,7,SOCIAL_STUDIES,222.7,BASIC,36,96.56,7.77,2025,77.65,8.51,24.07,9.51,28.07,16.25,19.76,12982,F
2020-21,1000591,20000591,12,ELA,230.2,ADVANCED,85,98.67,7.34,2024,68.28,7.45,7.3,17.43,15.6,8.7,13.18,7519,B
2022-23,1000592,20000592,10,MATH,234.1,PROFICIENT,26,83.57,17.47,2024,83.97,9.85,1.18,17.69,2.58,5.09,16.12,29079,B
2020-21,1000593,20000593,3,SCIENCE,240.5,BASIC,15,88.33,33.8,2020,64.8,6.43,1.1,21.27,36.91,15.94,23.37,21002,A
2024-25,1000594,20000594,K,SCIENCE,204.0,BASIC,82,89.92,20.3,2024,95.42,4.84,11.57,7.22,0.04,15.49,25.61,17330,C
2018-19,1000595,20000595,4,SCIENCE,319.2,PROFICIENT,81,88.23,31.43,2022,88.46,9.98,7.49,10.65,23.69,13.86,13.2,18209,B
2017-18,1000596,20000596,7,MATH,246.3,BASIC,74,91.83,26.35,2024,63.58,1.92,6.31,9.0,4.38,1.58,24.17,22100,B
2018-19,1000597,20000597,8,MATH,176.8,BASIC,76,96.8,30.66,2019,62.07,8.68,5.98,11.47,21.25,11.01,13.59,29739,C
2019-20,1000598,20000598,7,SOCIAL_STUDIES,320.7,ADVANCED,86,89.65,19.67,2022,62.49,9.63,7.98,9.26,11.47,8.24,11.51,15266,C
2022-23,1000599,20000599,2,MATH,299.2,BELOW_BASIC,16,82.04,13.06,2025,79.59,5.66,20.79,14.12,37.16,9.65,23.67,7876,A
2018-19,1000600,20000600,K,SOCIAL_STUDIES,279.3,BASIC,8,89.97,11.99,2025,69.5,2.49,1.06,13.78,32.37,7.42,16.51,19839,D
2024-25,1000601,20000601,2,SCIENCE,285.6,BELOW_BASIC,6,80.08,21.19,2020,76.44,2.81,23.79,6.2,27.35,4.04,22.97,13904,F
2017-18,1000602,20000602,K,SCIENCE,282.0,PROFICIENT,60,89.44,4.74,2018,76.33,5.03,6.54,10.62,14.66,0.02,23.71,8927,A
2024-25,1000603,20000603,K,ELA,285.6,BELOW_BASIC,29,91.13,11.46,2017,73.72,5.35,23.22,19.0,7.55,7.8,19.19,30700,D
2024-25,1000604,20000604,2,SOCIAL_STUDIES,320.3,PROFICIENT,62,94.35,27.88,2017,70.2,9.33,19.02,13.76,8.53,8.95,24.25,31702,F
2023-24,1000605,20000605,7,SCIENCE,340.9,BELOW_BASIC,63,94.09,27.31,2022,97.15,1.69,10.44,15.07,31.19,4.31,15.93,7164,D
2018-19,1000606,20000606,1,SCIENCE,278.7,PROFICIENT,97,87.91,28.07,2022,69.32,10.41,3.42,6.6,33.02,6.75,19.45,29535,B
2024-25,1000607,20000607,5,ELA,325.0,BELOW_BASIC,37,86.67,3.23,2017,75.74,9.3,18.11,6.94,21.91,14.19,22.81,24799,D
2017-18,1000608,20000608,3,SOCIAL_STUDIES,185.4,ADVANCED,6,87.65,13.21,2022,79.69,1.87,22.87,8.24,27.13,12.79,24.61,18655,C
2018-19,1000609,20000609,9,ELA,233.0,PROFICIENT,38,93.26,7.66,2022,63.0,5.22,21.83,14.32,14.3,12.91,24.84,16417,F
2018-19,1000610,20000610,12,SCIENCE,244.7,PROFICIENT,76,88.07,3.09,2025,80.09,4.0,13.83,16.07,12.67,17.1,17.12,9132,A
2020-21,1000611,20000611,2,SCIENCE,237.1,BELOW_BASIC,50,95.42,26.24,2019,76.56,7.05,20.63,20.85,36.51,5.47,11.81,18474,A
2024-25,1000612,20000612,1,MATH,285.9,BASIC,46,85.88,24.69,2016,62.4,6.92,10.55,15.05,25.14,0.14,11.19,16288,C
2017-18,1000613,20000613,2,SOCIAL_STUDIES,256.6,BASIC,7,96.19,9.42,2018,68.02,6.42,1.44,9.19,21.23,13.43,23.95,30428,D
2023-24,1000614,20000614,9,MATH,328.5,PROFICIENT,11,99.17,29.46,2017,98.0,10.01,17.92,8.51,15.89,13.19,16.24,13680,A
2020-21,1000615,20000615,3,SCIENCE,339.3,PROFICIENT,21,92.2,6.38,2017,73.06,4.01,10.31,9.12,37.28,5.79,15.13,31302,F
2018-19,1000616,20000616,10,SCIENCE,312.1,BASIC,7,89.9,3.27,2024,82.77,3.04,3.17,9.98,18.04,12.51,25.34,13316,C
2022-23,1000617,20000617,K,SCIENCE,226.2,ADVANCED,35,80.8,14.87,2024,61.49,0.05,4.35,16.2,10.33,4.77,23.08,14948,C
2023-24,1000618,20000618,6,MATH,310.8,BASIC,27,81.1,27.62,2025,96.86,5.59,8.05,7.28,14.58,17.27,17.22,17260,A
2020-21,1000619,20000619,7,SCIENCE,219.8,PROFICIENT,43,94.86,3.02,2018,78.41,4.95,2.05,12.02,22.49,6.35,14.95,11253,C
2022-23,1000620,20000620,12,ELA,239.0,BASIC,14,91.3,22.85,2023,67.19,5.77,21.36,20.48,25.5,4.78,20.66,28578,B
2023-24,1000621,20000621,7,ELA,152.2,PROFICIENT,75,96.32,12.67,2025,60.81,8.68,17.78,15.27,15.11,0.55,13.79,16905,A
2020-21,1000622,20000622,5,MATH,311.2,PROFICIENT,99,81.65,27.78,2022,67.44,4.12,8.33,7.5,9.96,13.5,23.9,12527,A
2019-20,1000623,20000623,12,MATH,303.3,BASIC,88,85.38,19.35,2018,92.39,10.8,6.82,8.43,34.46,3.5,18.74,12332,D
2020-21,1000624,20000624,K,SOCIAL_STUDIES,178.0,PROFICIENT,84,84.6,19.39,2016,72.91,10.11,15.22,18.22,2.23,3.57,18.0,16139,C
2018-19,1000625,20000625,3,MATH,151.1,ADVANCED,77,95.17,27.99,2021,74.94,9.47,3.07,20.71,2.58,10.66,13.12,22117,NA
2024-25,1000626,20000626,5,MATH,243.2,BELOW_BASIC,85,86.42,30.96,2025,76.96,9.56,9.92,10.69,35.35,5.94,22.36,30880,A
2022-23,1000627,20000627,9,SOCIAL_STUDIES,281.7,PROFICIENT,98,95.85,17.94,2020,72.05,5.07,0.55,11.73,5.77,8.88,12.01,26389,B
2021-22,1000628,20000628,12,SOCIAL_STUDIES,300.3,PROFICIENT,11,89.08,24.69,2016,80.18,10.1,19.17,21.67,8.44,1.91,13.66,27488,A
2022-23,1000629,20000629,3,MATH,287.5,ADVANCED,87,95.53,8.77,2025,78.07,1.52,10.94,13.79,15.47,9.7,17.4,14446,A
2017-18,1000630,20000630,11,MATH,332.7,PROFICIENT,35,86.65,5.16,2023,60.05,8.56,11.87,20.17,6.16,11.45,10.55,23815,C
2019-20,1000631,20000631,4,MATH,277.2,PROFICIENT,48,82.81,2.38,2025,77.63,9.42,8.44,7.07,14.73,0.21,22.88,30788,B
2017-18,1000632,20000632,4,SOCIAL_STUDIES,189.3,ADVANCED,36,95.76,6.33,2021,87.46,1.04,17.79,10.2,4.15,13.02,16.67,14754,A
2023-24,1000633,20000633,4,SOCIAL_STUDIES,153.3,BASIC,84,86.0,6.6,2019,70.7,4.45,14.38,15.91,9.77,6.52,10.56,12659,A
2017-18,1000634,20000634,11,SCIENCE,244.7,BELOW_BASIC,81,92.67,9.3,2021,87.86,10.88,13.5,16.05,22.92,6.67,16.66,27360,A
2021-22,1000635,20000635,3,ELA,256.8,PROFICIENT,41,88.65,14.86,2021,63.71,10.16,21.61,20.57,27.85,8.55,10.85,24525,B
2019-20,1000636,20000636,4,SCIENCE,208.3,BASIC,61,82.65,32.37,2023,93.69,4.06,4.97,20.77,4.47,16.22,10.35,31358,F
2018-19,1000637,20000637,8,SCIENCE,256.0,BELOW_BASIC,31,81.88,10.45,2017,83.22,7.09,2.33,9.44,13.76,17.36,25.86,8309,C
2022-23,1000638,20000638,1,ELA,238.2,PROFICIENT,20,82.36,27.64,2016,89.77,8.69,14.0,20.14,24.42,10.56,14.8,23502,A
2023-24,1000639,20000639,K,ELA,202.5,PROFICIENT,23,80.07,12.78,2025,61.16,6.5,22.31,6.15,35.27,11.42,19.2,27012,B
2024-25,1000640,20000640,4,SCIENCE,153.7,ADVANCED,14,81.74,16.58,2018,73.93,10.33,0.16,18.72,27.77,12.84,25.6,26497,B
2023-24,1000641,20000641,K,SOCIAL_STUDIES,304.1,BASIC,44,81.62,30.86,2018,79.07,10.96,7.68,10.65,7.31,15.88,24.86,25603,C
2022-23,1000642,20000642,10,SCIENCE,315.0,BASIC,19,80.59,11.21,2022,72.56,11.76,24.88,15.21,12.47,1.46,17.48,31886,C
2023-24,1000643,20000643,6,ELA,336.4,BASIC,64,91.15,26.58,2022,93.46,7.21,5.04,20.2,6.39,12.31,24.92,10519,C
2024-25,1000644,20000644,10,SOCIAL_STUDIES,153.0,BELOW_BASIC,74,96.34,11.04,2025,93.02,1.14,10.72,12.06,27.34,10.48,24.11,31523,A
2017-18,1000645,20000645,K,MATH,185.4,ADVANCED,31,97.38,7.35,2025,96.03,3.87,8.76,6.92,14.24,1.86,20.13,30561,B
2024-25,1000646,20000646,6,ELA,194.7,PROFICIENT,71,97.56,23.33,2020,89.41,7.34,1.96,19.02,17.1,4.49,18.03,29082,B
2018-19,1000647,20000647,9,SCIENCE,313.9,PROFICIENT,66,94.49,32.23,2018,60.4,2.19,7.67,18.54,26.61,2.31,22.72,15728,B
2020-21,1000648,20000648,8,ELA,202.9,PROFICIENT,84,83.98,34.21,2020,91.43,0.06,9.95,21.54,31.56,4.46,16.38,17380,C
2017-18,1000649,20000649,12,SCIENCE,222.0,BASIC,29,93.1,5.53,2019,67.09,3.98,9.4,19.33,3.87,13.99,15.47,18595,B
2020-21,1000650,20000650,11,SOCIAL_STUDIES,291.6,BASIC,30,99.26,3.46,2016,82.44,5.88,14.19,20.39,27.09,15.68,21.76,15035,B
2021-22,1000651,20000651,2,ELA,318.3,BASIC,56,98.58,3.12,2016,60.45,3.65,0.77,10.13,9.36,2.25,11.88,12114,A
2022-23,1000652,20000652,6,MATH,330.5,ADVANCED,37,85.67,9.87,2017,80.85,6.47,3.31,17.39,13.41,10.91,12.74,31314,D
2023-24,1000653,20000653,11,MATH,212.4,PROFICIENT,31,81.68,31.54,2024,69.19,6.94,2.8,19.71,7.56,6.43,21.5,27086,B
2023-24,1000654,20000654,3,SOCIAL_STUDIES,171.6,BELOW_BASIC,1,83.72,14.84,2025,94.93,11.81,0.41,20.61,24.24,12.31,12.64,27383,F
2017-18,1000655,20000655,1,ELA,325.7,PROFICIENT,12,85.52,22.99,2021,89.85,3.14,11.62,17.16,13.89,14.13,17.99,24452,B
2022-23,1000656,20000656,4,ELA,229.0,BASIC,38,86.78,3.74,2022,88.4,8.16,5.68,10.37,11.75,17.26,22.9,31378,C
2017-18,1000657,20000657,2,ELA,280.4,PROFICIENT,99,84.94,29.64,2020,61.91,9.24,12.63,12.12,3.26,11.73,22.49,18344,C
2021-22,1000658,20000658,11,ELA,229.1,BASIC,26,85.46,29.0,2023,84.76,1.78,2.42,7.42,37.85,1.44,17.24,13085,C
2024-25,1000659,20000659,6,SOCIAL_STUDIES,327.3,BASIC,76,90.34,21.98,2023,75.88,0.87,19.97,9.23,36.77,15.8,13.89,24303,A
2022-23,1000660,20000660,12,SOCIAL_STUDIES,283.5,PROFICIENT,13,83.47,31.38,2018,88.92,9.85,2.74,12.44,3.46,5.91,11.63,15218,C
2023-24,1000661,20000661,1,SOCIAL_STUDIES,240.3,PROFICIENT,44,95.6,22.1,2023,90.27,5.32,15.32,21.25,16.2,13.24,25.8,15819,A
2019-20,1000662,20000662,4,ELA,233.2,BELOW_BASIC,81,87.05,10.73,2021,91.12,0.4,22.92,16.92,25.47,1.07,20.99,10159,A
2024-25,1000663,20000663,3,MATH,207.9,PROFICIENT,65,97.02,3.87,2022,62.83,4.53,21.02,16.62,0.11,15.29,12.51,18622,C
2020-21,1000664,20000664,3,MATH,265.6,PROFICIENT,41,89.99,6.47,2025,82.42,8.83,0.59,12.62,22.51,16.67,24.82,12669,NA
2022-23,1000665,20000665,6,SOCIAL_STUDIES,349.7,PROFICIENT,25,96.66,8.31,2018,69.15,1.05,9.48,18.86,8.12,6.31,13.76,17376,A
2021-22,1000666,20000666,11,SOCIAL_STUDIES,315.7,ADVANCED,23,80.73,8.17,2021,76.15,3.73,13.77,18.67,35.48,2.71,25.01,21355,B
2017-18,1000667,20000667,7,SOCIAL_STUDIES,285.3,BASIC,31,98.23,17.09,2024,90.37,7.03,3.07,7.13,28.19,11.94,15.58,9057,A
2023-24,1000668,20000668,12,SOCIAL_STUDIES,342.2,BASIC,86,80.38,29.67,2021,92.56,7.32,3.93,10.65,30.66,12.31,13.3,22811,A
2018-19,1000669,20000669,K,ELA,287.9,PROFICIENT,89,82.92,28.55,2022,91.37,9.44,0.11,18.52,33.18,5.78,12.79,18280,A
2019-20,1000670,20000670,K,SOCIAL_STUDIES,182.6,BELOW_BASIC,69,88.81,6.82,2016,70.65,4.64,12.12,8.01,19.29,7.0,22.58,30453,B
2024-25,1000671,20000671,4,SCIENCE,182.3,ADVANCED,7,84.71,26.44,2018,79.15,6.06,19.29,21.56,12.07,15.67,22.66,11348,A
2020-21,1000672,20000672,9,SCIENCE,326.5,ADVANCED,37,85.32,7.93,2025,74.69,4.52,22.64,10.29,0.88,11.73,20.38,24456,F
2024-25,1000673,20000673,8,SCIENCE,200.6,PROFICIENT,85,90.35,11.77,2023,61.84,4.75,23.71,9.79,11.29,4.01,12.06,16553,A
2023-24,1000674,20000674,3,ELA,321.4,BASIC,82,88.01,4.77,2022,67.12,10.54,17.77,9.13,17.06,11.25,19.45,27917,C
2018-19,1000675,20000675,9,SOCIAL_STUDIES,229.7,BASIC,64,94.92,24.87,2023,94.77,10.45,2.44,8.62,6.23,5.71,21.52,8584,F
2024-25,1000676,20000676,1,SOCIAL_STUDIES,272.7,BELOW_BASIC,4,88.14,28.2,2024,79.05,11.32,9.29,8.26,38.0,8.53,11.3,15167,A
2024-25,1000677,20000677,K,SCIENCE,236.6,PROFICIENT,77,87.7,31.22,2024,82.52,4.38,9.06,9.67,13.64,16.73,14.69,25419,B
2021-22,1000678,20000678,9,SCIENCE,171.7,BASIC,61,90.64,29.9,2025,89.78,7.04,3.93,19.36,13.91,4.87,14.48,9010,A
2024-25,1000679,20000679,9,SOCIAL_STUDIES,287.6,PROFICIENT,60,96.02,31.99,2021,67.16,8.54,21.65,13.97,3.34,5.45,11.77,30588,C
2018-19,1000680,20000680,3,ELA,288.2,BELOW_BASIC,98,97.78,10.97,2016,90.45,7.68,19.59,15.22,15.81,0.64,20.81,26456,D
2018-19,1000681,20000681,K,MATH,342.9,ADVANCED,4,93.48,28.72,2019,63.48,1.33,15.54,21.32,1.97,15.31,15.0,8935,D
2019-20,1000682,20000682,3,MATH,271.4,BASIC,26,80.36,5.07,2016,80.41,1.8,17.35,10.56,17.65,7.83,25.41,24965,B
2017-18,1000683,20000683,1,MATH,241.6,PROFICIENT,70,82.6,26.3,2022,73.3,0.76,9.54,14.33,29.01,5.53,15.25,22179,NA
2017-18,1000684,20000684,9,SCIENCE,235.7,PROFICIENT,46,85.52,6.24,2019,68.87,11.92,14.69,20.48,18.87,17.07,18.89,10325,B
2023-24,1000685,20000685,6,MATH,168.8,BASIC,64,88.59,25.02,2025,96.87,8.02,10.46,14.72,23.64,16.73,16.59,22506,B
2018-19,1000686,20000686,12,SOCIAL_STUDIES,196.1,ADVANCED,67,95.59,23.43,2018,80.03,8.6,4.66,15.75,35.82,8.53,17.44,8068,D
2020-21,1000687,20000687,7,MATH,300.6,BASIC,39,91.34,29.66,2025,72.9,10.17,18.69,16.87,35.74,8.13,19.89,27107,A
2019-20,1000688,20000688,12,MATH,304.7,BELOW_BASIC,21,94.57,5.52,2017,71.72,8.89,19.9,11.45,33.6,6.8,20.11,21002,D
2017-18,1000689,20000689,5,MATH,206.7,BASIC,23,82.03,29.13,2018,66.19,8.65,20.62,7.67,2.2,7.15,20.65,27893,B
2019-20,1000690,20000690,7,SOCIAL_STUDIES,334.2,ADVANCED,93,84.48,24.92,2021,60.86,2.37,23.46,10.88,15.49,0.8,12.26,17092,A
2019-20,1000691,20000691,11,SCIENCE,275.7,PROFICIENT,16,88.7,28.11,2025,64.49,1.48,16.89,13.81,14.62,0.9,12.61,16771,C
2021-22,1000692,20000692,3,MATH,299.8,BASIC,51,93.29,30.17,2018,90.0,2.9,6.39,11.92,9.06,12.41,22.68,28025,C
2023-24,1000693,20000693,2,SCIENCE,201.9,BASIC,33,90.71,8.32,2017,88.37,8.7,5.01,6.32,31.63,0.34,23.11,28780,C
2023-24,1000694,20000694,11,SOCIAL_STUDIES,266.0,ADVANCED,1,90.6,5.29,2017,65.17,1.96,19.77,20.92,34.74,7.82,21.85,26799,A
2019-20,1000695,20000695,10,MATH,220.9,PROFICIENT,85,97.11,30.85,2022,64.1,4.61,5.38,19.56,25.23,10.17,24.47,17256,A
2018-19,1000696,20000696,6,SCIENCE,297.8,BASIC,34,89.2,8.01,2025,85.19,1.01,1.95,16.24,9.0,17.82,23.55,12059,D
2018-19,1000697,20000697,K,MATH,237.3,BELOW_BASIC,10,83.29,33.15,2019,67.28,6.91,4.44,13.48,6.16,4.52,17.56,15505,B
2019-20,1000698,20000698,9,MATH,247.7,PROFICIENT,18,84.29,29.3,2020,71.12,1.09,1.96,7.05,21.33,4.35,12.71,15490,D
2017-18,1000699,20000699,12,SOCIAL_STUDIES,242.6,BASIC,42,83.81,25.35,2016,79.2,0.96,17.64,21.95,9.25,1.12,24.09,8900,A
2018-19,1000700,20000700,10,MATH,181.6,BELOW_BASIC,36,89.87,13.98,2018,91.51,7.32,1.64,8.52,36.11,3.07,18.03,16820,A
2023-24,1000701,20000701,5,SOCIAL_STUDIES,201.6,PROFICIENT,2,93.07,26.92,2020,64.04,8.52,11.73,12.83,26.3,10.01,12.18,29977,F
2020-21,1000702,20000702,4,SOCIAL_STUDIES,237.9,BELOW_BASIC,88,88.37,24.07,2016,70.14,9.56,17.07,12.62,13.59,11.34,24.24,29807,B
2018-19,1000703,20000703,11,SOCIAL_STUDIES,185.4,PROFICIENT,30,82.29,9.67,2023,94.65,0.9,22.15,17.17,4.61,14.62,19.23,11774,C
2018-19,1000704,20000704,8,ELA,326.3,BASIC,74,97.98,21.57,2024,82.89,10.38,1.35,16.56,37.5,0.3,12.11,21353,C
2022-23,1000705,20000705,10,SCIENCE,331.6,ADVANCED,27,86.74,31.35,2017,79.88,6.11,16.86,9.84,0.02,8.13,19.29,15441,NA
2022-23,1000706,20000706,7,SCIENCE,323.9,ADVANCED,83,93.03,23.93,2023,76.47,11.61,10.14,19.07,14.39,11.64,17.83,14147,C
2020-21,1000707,20000707,7,ELA,253.9,PROFICIENT,67,83.57,32.93,2021,94.08,9.96,10.99,11.42,21.1,0.61,17.38,24101,B
2019-20,1000708,20000708,9,ELA,289.1,ADVANCED,75,93.55,12.32,2019,94.04,2.07,9.48,17.13,33.52,16.5,18.45,21041,A
2023-24,1000709,20000709,9,ELA,342.8,BASIC,59,87.92,20.23,2017,85.99,1.21,15.27,17.03,32.65,3.45,20.79,7215,C
2018-19,1000710,20000710,8,SOCIAL_STUDIES,321.2,ADVANCED,42,99.12,4.66,2016,72.27,10.78,4.44,10.53,19.11,16.08,14.97,17435,D
2023-24,1000711,20000711,12,MATH,227.1,BELOW_BASIC,42,96.94,20.74,2019,86.02,9.04,15.06,14.12,7.1,5.47,13.55,13888,NA
2017-18,1000712,20000712,6,SOCIAL_STUDIES,216.3,BASIC,65,92.83,15.28,2016,81.81,3.05,3.47,21.59,7.4,1.69,14.48,13503,B
2019-20,1000713,20000713,1,SOCIAL_STUDIES,193.4,ADVANCED,81,80.27,9.98,2020,78.68,2.53,12.79,15.48,21.64,4.03,18.23,17740,B
2017-18,1000714,20000714,8,SCIENCE,252.0,ADVANCED,99,94.67,4.29,2016,80.58,7.46,7.17,12.14,35.65,0.8,18.6,10744,A
2024-25,1000715,20000715,9,MATH,177.1,BASIC,65,92.66,25.05,2016,68.45,7.41,14.88,11.56,35.16,17.09,22.53,19651,D
2019-20,1000716,20000716,1,SCIENCE,179.7,PROFICIENT,50,81.76,30.54,2018,78.44,8.28,17.82,17.7,29.15,11.26,19.39,29295,A
2020-21,1000717,20000717,9,MATH,199.7,BASIC,95,83.31,30.71,2025,62.46,3.82,21.98,7.76,5.66,9.54,20.83,23710,D
2020-21,1000718,20000718,10,SOCIAL_STUDIES,226.3,ADVANCED,36,85.97,32.44,2023,94.67,0.16,1.81,17.98,8.03,4.6,25.85,19957,A
2023-24,1000719,20000719,10,SOCIAL_STUDIES,235.5,BASIC,76,94.15,30.26,2023,74.19,6.68,7.79,18.57,21.45,8.51,20.0,15141,A
2024-25,1000720,20000720,5,MATH,179.3,BELOW_BASIC,55,86.29,27.16,2016,62.89,0.43,22.5,13.53,18.55,1.8,17.8,22793,NA
2017-18,1000721,20000721,K,MATH,338.4,BELOW_BASIC,45,91.47,17.88,2022,62.88,6.17,20.49,16.1,19.99,5.58,10.6,14202,B
2024-25,1000722,20000722,9,SOCIAL_STUDIES,291.0,PROFICIENT,41,93.73,30.45,2019,78.53,10.47,9.9,12.33,3.04,6.33,10.44,14607,C
2020-21,1000723,20000723,K,SCIENCE,211.0,BASIC,97,82.12,24.54,2020,94.69,5.44,2.63,20.36,6.04,14.19,24.2,21734,B
2020-21,1000724,20000724,1,ELA,203.7,BASIC,64,97.35,17.11,2024,92.64,7.3,1.82,18.23,9.08,6.06,16.1,17710,A
2022-23,1000725,20000725,9,ELA,225.6,ADVANCED,88,80.34,21.44,2020,84.8,9.4,17.38,13.6,8.67,1.25,22.34,25589,NA
2022-23,1000726,20000726,5,MATH,272.7,BASIC,60,82.39,29.78,2019,74.78,2.96,11.84,11.58,22.22,12.02,10.34,19711,A
2024-25,1000727,20000727,9,SCIENCE,235.1,BELOW_BASIC,50,94.97,6.21,2019,65.21,0.52,16.92,7.43,20.74,3.93,12.54,11370,NA
2023-24,1000728,20000728,11,ELA,344.5,PROFICIENT,65,90.42,22.7,2023,69.51,5.81,7.54,7.8,24.6,17.51,21.8,17958,F
2019-20,1000729,20000729,9,SOCIAL_STUDIES,228.2,BASIC,22,96.45,18.19,2022,74.5,7.97,2.2,14.74,25.35,3.59,14.36,9928,B
2023-24,1000730,20000730,1,SOCIAL_STUDIES,251.9,PROFICIENT,26,86.84,23.04,2020,60.56,9.61,7.12,8.65,12.75,4.91,18.73,8844,C
2022-23,1000731,20000731,1,SCIENCE,205.0,PROFICIENT,60,96.3,3.35,2022,84.88,7.85,13.09,18.72,20.58,2.86,25.89,14189,C
2022-23,1000732,20000732,12,SOCIAL_STUDIES,344.8,BASIC,64,96.72,24.78,2017,62.84,2.89,13.29,8.78,4.53,17.83,25.37,23112,C
2020-21,1000733,20000733,12,SOCIAL_STUDIES,333.9,PROFICIENT,66,85.4,5.92,2016,91.48,2.32,24.67,12.53,0.4,14.09,14.16,20395,F
2022-23,1000734,20000734,2,MATH,335.1,ADVANCED,17,96.27,9.2,2024,76.9,11.65,8.66,9.76,7.0,3.89,22.2,21830,C
2018-19,1000735,20000735,1,MATH,172.0,BELOW_BASIC,59,89.2,34.78,2021,60.3,2.78,19.84,9.79,10.96,3.94,23.64,20368,B
2021-22,1000736,20000736,5,ELA,295.2,BASIC,83,97.87,25.84,2018,70.2,6.83,3.97,18.38,17.4,14.54,22.27,24187,C
2019-20,1000737,20000737,4,MATH,183.8,BASIC,97,89.33,6.68,2020,66.77,1.89,0.97,8.22,4.15,12.6,17.05,10686,D
2019-20,1000738,20000738,10,SOCIAL_STUDIES,254.0,PROFICIENT,34,80.99,17.6,2020,83.06,0.33,7.89,16.31,4.54,15.36,16.49,19952,B
2019-20,1000739,20000739,8,SCIENCE,312.3,ADVANCED,54,93.47,24.36,2021,74.11,2.18,17.29,18.72,13.39,7.62,22.92,10734,C
2022-23,1000740,20000740,9,MATH,205.1,PROFICIENT,61,90.76,24.3,2022,84.03,5.95,22.17,17.32,19.34,14.51,24.78,31971,D
2020-21,1000741,20000741,5,MATH,195.8,BASIC,64,83.22,31.25,2021,90.64,10.38,5.76,7.19,6.05,6.5,24.45,7183,C
2021-22,1000742,20000742,6,MATH,192.0,BASIC,79,96.97,27.48,2016,75.48,7.01,4.46,6.91,5.37,14.1,24.31,16749,D
2023-24,1000743,20000743,5,SOCIAL_STUDIES,244.6,ADVANCED,2,95.88,32.91,2021,94.4,8.75,8.81,17.51,21.3,13.03,22.76,26874,F
2021-22,1000744,20000744,9,SOCIAL_STUDIES,198.4,BASIC,62,90.77,18.12,2018,90.64,11.88,21.35,20.78,20.61,10.34,16.69,11053,B
2019-20,1000745,20000745,3,SCIENCE,338.6,ADVANCED,36,88.53,31.5,2023,95.6,9.75,9.25,7.05,11.85,13.53,25.6,7054,C
2020-21,1000746,20000746,1,MATH,212.6,PROFICIENT,12,88.15,31.23,2019,60.78,1.07,14.37,6.32,29.7,0.48,14.12,26725,NA
2018-19,1000747,20000747,8,SCIENCE,233.4,BELOW_BASIC,10,96.86,29.09,2020,91.56,5.24,14.48,19.98,4.13,0.42,24.52,14720,NA
2021-22,1000748,20000748,5,ELA,198.5,PROFICIENT,38,95.56,17.96,2021,68.05,10.21,3.81,17.13,32.39,9.2,21.51,7095,B
2019-20,1000749,20000749,8,SCIENCE,313.1,BELOW_BASIC,58,97.84,27.41,2021,76.71,7.81,3.36,15.47,35.81,14.58,14.72,26799,B
2024-25,1000750,20000750,12,SCIENCE,182.5,BELOW_BASIC,36,81.64,13.63,2024,94.73,9.79,16.91,20.38,8.54,6.79,15.02,24929,C
2022-23,1000751,20000751,8,SOCIAL_STUDIES,223.1,BASIC,8,86.4,19.82,2018,66.3,6.77,18.51,17.45,20.11,17.74,24.0,12723,C
2022-23,1000752,20000752,6,SCIENCE,278.2,PROFICIENT,28,84.52,17.8,2025,64.38,1.08,13.36,6.46,33.55,11.93,14.9,29741,B
2017-18,1000753,20000753,K,ELA,197.8,BASIC,44,93.26,23.31,2017,87.45,1.69,11.41,17.92,10.5,5.44,20.78,19911,D
