qol_infra_inspection_date,qol_infra_asset_type_code,qol_infra_asset_id_hash,qol_infra_condition_rating,qol_infra_work_order_count,qol_infra_mean_time_to_repair_days,qol_infra_preventive_maintenance_pct,qol_infra_pothole_reports_count,qol_infra_street_sweeping_completion_pct,qol_infra_water_main_break_count,qol_infra_sewer_overflow_count,qol_infra_signal_outage_minutes,qol_infra_graffiti_removal_days_avg,qol_infra_snow_plow_cycle_hours,qol_infra_leaf_pickup_completion_pct,qol_infra_permit_backlog_days,qol_infra_capital_project_status_code,qol_infra_service_request_backlog,qol_infra_operational_cost_inr,qol_infra_resident_report_accuracy_score
2020-05-02,BUILD,e3321b89cbec58e4,2,223,34,43.41,2524,99.8,300,231,15701,52.17,55.9,50.73,319,PLANNED,22257,57007128,0.2
2024-05-10,OTHER,09cfd21c557e65a5,2,263,141,16.1,1859,81.4,160,88,10141,31.99,38.88,38.62,158,CANCELLED,5038,39132078,45.6
2022-12-12,BUILD,8b2ddb6e8cc5ad27,5,498,47,11.34,3397,17.14,37,24,3280,42.45,31.49,51.96,187,ON_HOLD,23919,1348867,85.6
2022-05-31,DRAIN,ba8b6bf823022578,1,80,108,9.54,3631,96.59,371,59,7119,46.26,7.62,2.67,332,COMPLETED,14233,13506140,8.7
2024-05-13,LIGHT,1d9a91147c6cb72b,2,270,22,58.33,1812,40.08,209,154,16113,28.93,71.35,39.86,166,COMPLETED,10523,2275390,97.1
2026-02-06,ROAD,a1c72d005d1affc1,2,124,41,74.13,5948,15.42,368,64,16298,43.98,9.6,33.11,190,ON_HOLD,13629,48188211,28.1
2022-03-30,OTHER,9a7b1d604111140d,5,289,149,72.03,3417,51.91,356,12,18600,10.32,68.51,95.67,101,ON_HOLD,5224,32153414,89.8
2025-06-26,LIGHT,9b1cfc54d0d061f7,3,263,1,38.19,3371,51.14,165,114,18723,44.03,59.33,52.52,310,PLANNED,24839,37458141,51.2
2025-04-03,OTHER,41c930ad49172efa,4,77,61,97.59,124,9.83,175,34,19738,30.59,27.44,74.2,234,CANCELLED,19982,46836744,79.0
2019-09-04,SEWER,9ba95c329a5fcd9c,1,423,149,93.54,1167,75.08,91,213,13900,46.38,29.18,87.68,255,IN_PROGRESS,23148,19646542,14.7
2025-06-16,BRIDGE,f81df66ff7a311a8,3,470,159,42.94,4711,61.53,144,74,808,58.1,26.12,2.04,274,IN_PROGRESS,600,47061666,84.4
2023-05-28,DRAIN,57c56f79e5adfc96,1,148,3,82.43,849,94.96,333,122,13459,59.65,43.15,60.36,344,ON_HOLD,15261,20750551,67.3
2022-09-12,BUILD,a205b5bba6707434,4,371,37,65.23,5397,23.06,203,92,5341,50.73,55.04,13.98,176,ON_HOLD,693,58782086,9.7
2022-07-09,DRAIN,f333885e283186f5,1,496,103,97.73,382,81.13,372,106,14970,57.58,35.18,14.72,27,ON_HOLD,21421,70296332,3.7
2024-01-24,OTHER,4227ab4b5c82c146,4,228,69,98.24,1045,57.52,338,93,976,15.7,31.94,52.66,111,IN_PROGRESS,12619,1893643,13.4
2020-03-18,PARK,ee42cf49bd971716,1,208,29,84.61,4699,79.04,124,87,2314,11.51,39.14,59.94,101,CANCELLED,12302,7414944,86.7
2020-02-15,OTHER,96e1d7aeb92058d6,5,479,119,52.47,2854,13.81,319,27,1509,18.58,48.76,14.96,154,CANCELLED,8832,5836294,0.2
2019-01-09,BUILD,d5aa846ab9bc2a5e,2,166,5,69.74,2671,26.75,197,63,19591,47.31,56.28,89.71,27,PLANNED,22455,73939224,55.1
2021-06-01,OTHER,5dc1ed4b62ec19de,2,290,134,95.85,3766,69.01,306,243,17718,53.71,58.0,88.55,263,ON_HOLD,6356,34853900,44.9
2022-11-21,ROAD,907017f08081f9a5,4,96,58,46.61,2871,8.32,355,167,10120,28.77,42.27,71.46,117,IN_PROGRESS,13543,21302448,94.8
2020-07-07,SIGNAL,b0da26250280f495,2,401,146,63.67,5714,81.73,59,126,11617,21.82,61.23,12.72,346,ON_HOLD,11586,57922454,34.5
2022-06-20,LIGHT,7697edbd1ec76e0b,2,258,106,3.1,5728,92.9,225,97,16599,36.32,27.46,26.06,198,ON_HOLD,20844,64903915,1.3
2024-10-26,ROAD,7b76345b35f68cf6,2,190,68,10.85,5426,94.0,305,63,12398,15.54,49.6,89.07,364,IN_PROGRESS,18994,21593218,53.4
2021-03-16,WATER,b3e71779824fb37c,5,343,38,51.49,5606,6.27,35,66,5855,6.77,4.28,74.45,168,CANCELLED,17134,55133110,8.7
2021-09-02,PARK,3059e6aaa92b3632,4,141,87,44.35,1990,61.11,24,134,6167,6.82,29.32,48.85,265,PLANNED,12892,53163611,57.0
2022-05-07,WATER,1edbabfc2f5d9a69,4,412,49,33.42,104,56.23,248,221,14744,0.43,15.75,87.07,118,PLANNED,14264,64013783,79.0
2021-10-26,DRAIN,1d8c7fe6288726f6,5,24,57,16.63,3785,75.68,399,98,15318,49.99,65.07,6.44,191,CANCELLED,12091,61257467,54.2
2020-01-03,SEWER,a94f5d77b90f2297,3,266,87,49.74,1567,18.49,180,50,9575,56.14,53.91,22.29,114,COMPLETED,1823,27857107,16.0
2025-07-19,PARK,94deb8ac358e3a7e,4,107,122,33.5,704,19.8,211,54,4107,25.89,12.7,82.95,29,COMPLETED,17864,62463744,85.5
2023-10-20,LIGHT,f57380131b19ab0b,3,401,81,68.92,2585,33.19,173,228,3573,10.04,59.69,70.7,205,IN_PROGRESS,5180,46548048,66.4
2025-06-02,LIGHT,77c9256b7933f66d,3,465,9,44.97,2033,92.35,314,97,13432,49.74,16.29,62.75,3,ON_HOLD,11608,16568707,27.2
2025-03-11,LIGHT,ecc54d0d81495d1c,5,155,60,69.62,3879,21.39,216,145,1134,23.71,27.5,94.66,225,CANCELLED,14846,61249393,24.1
2021-08-06,OTHER,11e7c8c494b4ae9a,2,22,69,8.33,126,78.74,199,202,1415,37.35,2.72,99.17,90,PLANNED,627,54977871,54.5
2021-01-31,ROAD,20fb3df6d6c994ad,1,263,11,80.76,3810,36.92,120,149,12871,57.8,66.93,56.32,117,IN_PROGRESS,972,35938940,22.9
2023-02-13,WATER,30da3c53e1e83dd3,3,360,47,85.11,2010,43.55,46,166,500,4.93,54.83,24.11,178,CANCELLED,18408,19234898,1.7
2020-01-03,ROAD,d1845738a7451ce1,4,126,3,4.59,918,61.12,400,220,15243,57.07,42.02,94.7,361,PLANNED,13316,20223561,51.6
2023-08-17,SIGNAL,c0cd4b99ae06376f,4,468,98,5.85,5577,3.64,97,235,18111,19.23,7.54,75.95,5,COMPLETED,11265,30645694,35.3
2019-01-19,PARK,7535e753873d526c,1,498,141,77.78,4088,19.36,340,142,8014,48.36,27.43,77.46,169,COMPLETED,1138,62446692,68.3
2019-07-29,OTHER,028b93a14fde544e,4,59,126,48.0,5508,28.08,159,41,3014,13.67,16.61,51.26,365,COMPLETED,3243,45498506,47.4
2020-11-19,PARK,8763d03b78d25ce5,4,209,23,39.26,4147,22.53,203,43,9798,16.0,52.91,7.75,180,ON_HOLD,7229,11285085,22.3
2023-07-04,SEWER,74e7ae8bcaff2545,5,492,86,56.55,1761,0.77,180,56,16733,0.06,46.04,70.52,145,CANCELLED,8552,55434397,47.6
2023-03-22,DRAIN,e3203ff72bb698cd,4,405,107,9.16,4849,10.83,311,31,5068,44.15,43.67,87.29,303,ON_HOLD,16426,74590251,21.5
2021-02-25,PARK,334f02470711ad0b,1,146,8,85.3,1377,12.26,122,240,12937,26.26,61.39,49.26,86,PLANNED,8008,69150013,3.8
2025-01-23,SIGNAL,45ac3158986f6a48,4,103,178,87.69,1516,53.77,16,26,16418,17.8,61.55,86.72,363,CANCELLED,3517,66259773,19.9
2019-01-15,BRIDGE,6674845cbdf22e30,3,268,74,32.87,4890,41.26,74,137,6434,53.26,49.62,25.63,137,CANCELLED,9647,50033835,41.7
2026-01-12,SIGNAL,c198fb5b4624f9e6,4,491,171,29.36,2578,9.59,61,194,9516,47.16,46.42,29.27,64,PLANNED,12871,70618591,52.3
2022-07-03,SEWER,9045cf62e7a6635b,4,282,47,20.94,852,20.74,43,131,8833,52.0,48.69,26.46,306,COMPLETED,9090,73756700,63.8
2023-01-20,OTHER,1df76e1dd6a14c3e,5,193,36,16.13,2800,6.29,229,66,686,46.68,42.8,34.94,186,PLANNED,24074,35326036,53.0
2021-10-16,ROAD,e466cb9b769fa2df,4,120,33,42.89,1531,99.06,27,95,250,36.57,13.42,79.11,188,IN_PROGRESS,21673,8506844,99.3
2022-09-11,SIGNAL,7715871dbd1e1c5c,2,428,17,47.76,2529,67.53,315,9,7745,42.2,37.98,31.91,62,IN_PROGRESS,22718,36648728,77.0
2021-12-21,WATER,12eefd9083f2e191,1,156,164,37.64,3944,42.28,44,110,4162,21.86,23.89,84.5,288,ON_HOLD,16749,5484413,16.2
2021-02-11,SIGNAL,d6a506cde97609dd,3,299,62,19.74,5273,53.37,155,27,16948,46.16,7.93,77.87,172,ON_HOLD,2057,32563514,61.3
2021-02-13,DRAIN,655f979ab77123ef,1,442,65,89.9,726,89.1,235,130,18732,10.49,53.48,67.44,169,PLANNED,6067,65003457,48.3
2021-02-16,BRIDGE,6175ec5ab0ede21b,3,241,22,9.59,5904,49.74,351,25,18652,17.09,13.76,55.8,232,COMPLETED,11005,44596307,27.6
2021-10-05,WATER,56afb96fc9e78478,5,57,11,35.64,5602,6.69,264,2,16317,12.16,7.85,40.66,137,IN_PROGRESS,3365,43283404,0.9
2019-06-14,PARK,235a677a69a08e86,1,290,145,31.01,3597,38.14,121,212,11709,18.22,53.95,98.27,161,CANCELLED,7993,70862224,7.9
2025-02-25,SEWER,8ec77c4c32a561b0,1,27,101,39.52,172,22.03,186,189,13216,53.7,35.36,54.74,204,CANCELLED,491,53303967,78.6
2025-06-29,BUILD,a860c8aaa02f1ec5,4,78,94,74.94,4085,52.09,97,194,17951,42.42,0.69,32.49,115,ON_HOLD,17894,23196559,1.3
2020-07-26,DRAIN,0223bd4d5b5c2dd9,4,72,161,89.24,3204,35.86,220,223,2109,9.07,51.68,33.15,93,COMPLETED,19247,74751111,91.9
2022-07-31,ROAD,76f4525bd94582cb,1,301,173,94.55,1375,57.51,303,31,12816,58.58,25.26,59.51,136,COMPLETED,22593,61803319,23.9
2024-07-10,ROAD,43df5cb153820995,4,444,0,84.85,5266,53.77,313,187,2905,27.27,50.28,40.61,274,COMPLETED,10007,49358343,76.2
2022-11-16,DRAIN,41bf8f9aa5e4862e,4,209,60,76.61,3738,34.94,208,240,19746,19.83,16.18,76.49,36,ON_HOLD,266,110155,84.6
2021-12-11,OTHER,c5725d83c358f82d,5,146,77,59.92,1626,70.24,298,182,8676,51.91,12.01,67.02,29,COMPLETED,347,63096151,40.7
2021-04-20,OTHER,743ea22f6c5a3c40,4,259,56,98.17,5981,39.61,304,230,19159,0.66,25.37,82.4,172,COMPLETED,21287,55610875,61.7
2023-01-29,PARK,e38a390b08bb6006,3,320,117,85.35,5970,97.94,329,8,18587,1.57,30.3,81.96,23,ON_HOLD,9890,1785700,44.1
2024-05-18,DRAIN,5696f999ac44f178,2,177,120,8.79,2033,20.53,373,238,12228,4.89,0.8,23.6,260,COMPLETED,20009,1626862,1.4
2023-08-08,ROAD,03fff213b03caa5d,4,13,55,87.98,1774,3.69,50,62,18389,36.51,69.98,18.6,203,ON_HOLD,16740,2374563,78.7
2021-02-19,WATER,b613642eba317e92,5,90,30,24.21,631,99.16,56,85,16030,8.5,17.14,66.07,209,CANCELLED,17145,38925545,35.5
2019-10-02,BRIDGE,aee70bd25624c973,5,488,97,52.98,1,12.76,141,237,8032,3.97,62.74,68.64,240,ON_HOLD,11446,64856545,60.0
2023-04-14,DRAIN,f7c5567fd2279526,3,149,72,34.28,4828,49.4,323,95,15373,50.94,24.75,49.22,12,COMPLETED,5566,64563261,84.5
2020-10-23,DRAIN,325c966456c04b9a,3,436,85,29.89,1390,99.17,367,250,12237,9.8,18.8,38.33,315,IN_PROGRESS,8771,26888131,51.4
2025-11-18,PARK,bc1a077721311871,1,322,107,28.8,4019,48.14,47,101,11026,41.79,37.44,78.42,296,CANCELLED,22102,14646136,35.3
2019-09-21,PARK,20dd95cc8749352a,4,172,163,32.88,2461,74.41,265,81,12436,4.23,19.39,49.11,96,CANCELLED,8926,20344603,72.0
2023-03-21,DRAIN,5e49d831cb7dba8a,2,276,31,48.91,5551,40.66,151,48,12370,43.47,17.86,83.46,346,COMPLETED,16858,68986240,87.8
2021-06-21,SIGNAL,5d239ee1c62cf8b8,5,138,155,12.7,2385,1.25,334,6,8127,35.33,44.41,21.74,187,ON_HOLD,11690,63817551,55.7
2026-02-14,SEWER,cd6fc1ba1ae4a70d,1,89,32,13.34,4312,82.37,72,58,10840,15.66,44.04,24.78,113,ON_HOLD,6093,59974339,19.3
2024-02-26,WATER,158b8f43934e3087,2,161,17,40.37,2863,5.94,180,221,5222,25.23,31.0,69.48,228,PLANNED,16961,38686038,25.9
2020-07-26,BUILD,721a155329b15612,3,383,101,11.07,5366,76.68,286,210,18671,35.77,60.79,88.09,263,PLANNED,2521,68413551,72.4
2020-06-24,BUILD,6ca474592f9d425b,5,447,103,57.56,3178,40.47,222,64,10320,41.79,57.86,24.27,54,CANCELLED,4529,63689401,27.3
2022-02-08,SEWER,e378a15d3752d1f4,3,321,95,80.3,5756,53.12,21,181,16183,51.52,52.8,74.06,90,ON_HOLD,5412,33694049,63.4
2021-07-03,LIGHT,06d43d5da39fc45b,3,6,92,79.43,2762,20.05,259,126,6205,53.06,70.37,16.56,20,IN_PROGRESS,14,47721296,57.5
2022-07-04,SEWER,f2b2516404c55bbf,3,99,121,73.48,1156,51.45,198,205,8159,54.34,10.9,24.52,195,PLANNED,7623,71212462,58.4
2022-04-01,WATER,c505ddb0450fd210,4,119,41,12.76,5109,58.38,255,134,11398,16.46,69.05,16.11,212,ON_HOLD,14124,23291811,34.4
2025-04-16,SEWER,8b466750be793f78,2,482,28,15.28,365,86.51,17,155,16669,10.39,53.27,76.2,280,IN_PROGRESS,20288,22032372,0.8
2024-05-20,OTHER,a1e6b1cba5d6459d,3,15,67,66.16,133,9.6,398,6,8038,13.6,4.67,54.16,49,IN_PROGRESS,21110,3627373,24.0
2023-11-11,DRAIN,316c6cd2d736c2be,2,286,108,58.86,457,19.77,179,168,10040,53.83,66.58,89.24,204,IN_PROGRESS,16311,642666,89.9
2020-07-20,BRIDGE,4b0785866fbb24c8,2,92,25,5.8,5605,40.2,79,186,13225,56.03,63.64,28.18,219,COMPLETED,20611,17987050,29.5
2021-09-29,OTHER,6334fd8389f247be,5,411,8,13.4,2295,76.41,308,50,2990,34.15,24.98,53.41,154,CANCELLED,3128,30683080,69.3
2020-12-08,BRIDGE,2a0a704059ef3460,3,221,169,47.79,1432,96.43,226,176,9378,20.74,31.16,13.53,187,CANCELLED,9350,21240351,37.2
2020-04-15,OTHER,eedf26d36f33cdb2,3,298,44,18.11,5297,99.28,158,31,8228,21.61,45.67,62.91,97,ON_HOLD,18909,20185935,47.2
2019-07-10,LIGHT,6d9876b1b42ac8ed,5,6,174,4.67,5127,50.52,303,153,3370,15.66,33.34,55.04,260,IN_PROGRESS,5578,12792912,59.8
2019-07-25,BRIDGE,4343031f9c592682,1,105,150,95.75,2904,71.61,330,76,11064,2.46,20.03,78.14,232,PLANNED,22176,42426865,3.0
2023-05-09,BRIDGE,65c96fdd86705e69,2,461,56,38.15,1797,92.01,195,44,19974,49.93,36.48,15.79,128,COMPLETED,10250,45632088,37.7
2024-01-23,SIGNAL,347c8afc70701173,3,247,29,30.21,2533,82.92,278,228,17864,31.46,69.9,69.49,331,ON_HOLD,5442,49459944,24.1
2019-12-03,OTHER,69b0fd0fa3e361c6,3,231,148,77.03,5741,83.96,12,227,9613,2.49,11.12,65.34,300,PLANNED,18008,74199219,60.9
2023-02-07,LIGHT,a774b6bf2d4cae45,1,473,171,33.57,1238,42.96,92,43,339,8.66,52.48,54.71,257,CANCELLED,6407,17403211,99.6
2025-05-01,DRAIN,c21d93d8dab4ae67,2,182,1,55.13,3411,21.1,340,113,3070,44.41,64.79,4.83,77,ON_HOLD,7844,44718914,34.5
2021-03-09,BRIDGE,cae1704887d7a5db,4,497,54,46.57,3200,55.94,91,221,4120,42.59,45.89,76.18,113,COMPLETED,6595,2345746,64.4
2022-06-15,ROAD,a7c9737a3ba6ea7f,2,258,41,45.01,4908,73.71,354,209,12545,53.65,11.17,38.39,47,PLANNED,19440,53050138,85.0
2019-02-19,LIGHT,c38c1e3522b1c1ce,1,160,45,77.62,2961,90.73,254,127,16831,58.11,1.15,60.62,232,ON_HOLD,24895,43858591,42.1
2024-07-13,DRAIN,722bce77bf5d41b8,5,230,130,34.91,3917,98.88,278,51,9107,33.74,23.88,84.57,161,PLANNED,23925,51596015,85.5
2023-09-02,OTHER,f987d0c62e6d8bf9,4,225,70,93.06,3229,97.93,398,197,7855,45.13,3.45,69.32,127,CANCELLED,15469,51136880,48.8
2023-11-20,BUILD,15bdca655d13ea0a,2,24,86,41.69,715,94.35,249,159,18710,9.91,17.75,37.79,31,COMPLETED,7370,60752191,9.1
2022-08-04,BRIDGE,f803c0e03623ca82,1,208,42,95.02,5119,61.01,122,52,18766,22.49,17.02,71.92,109,CANCELLED,20255,30909123,20.1
2023-01-20,BUILD,27a73189afa1a777,2,417,56,23.17,1273,12.05,394,132,279,16.92,43.47,90.14,116,PLANNED,11466,36477545,19.3
2023-11-13,BRIDGE,6f12a7d34ff2caa9,2,314,73,68.65,2371,40.21,33,77,13400,35.88,0.94,29.38,340,CANCELLED,4733,2776172,67.7
2023-02-12,SEWER,e7281fee1fcde8f8,5,386,48,9.66,3941,26.84,300,113,3533,53.46,17.18,59.89,51,ON_HOLD,3670,16639337,97.3
2021-10-26,OTHER,1b3edb187812237b,5,182,42,79.98,3815,3.74,238,166,11494,12.79,4.5,86.29,219,COMPLETED,9891,42659216,8.8
2019-08-02,BUILD,77f3c6f14bc51a07,3,28,149,35.38,3835,28.28,377,207,16350,34.94,52.79,47.52,267,IN_PROGRESS,20185,47542587,51.2
2021-04-13,ROAD,5b28253108a70cff,2,275,156,61.73,1304,3.69,11,7,17342,40.98,5.75,36.73,221,COMPLETED,1179,46703070,47.6
2020-10-06,DRAIN,0dfe82d666b5ca4e,1,397,0,39.51,2955,36.03,150,192,12736,6.2,50.24,6.6,228,ON_HOLD,747,68965419,76.1
2023-08-27,DRAIN,f35469f5bec6b59b,4,447,98,74.71,4109,84.68,383,168,13172,43.56,12.26,16.65,70,CANCELLED,24390,29264625,7.4
2021-01-03,WATER,7e18364af032cc53,3,290,133,23.8,5105,52.84,188,146,11298,28.82,49.35,94.41,322,PLANNED,644,29541144,20.0
2021-10-09,SEWER,3aa333d6f0fbba3a,4,419,85,41.15,4184,63.65,340,154,284,58.96,21.35,82.51,268,COMPLETED,19501,3251668,55.4
2022-09-15,BRIDGE,267ff41701fbcc56,2,335,152,22.9,1177,89.26,60,115,19859,30.0,42.47,37.41,94,CANCELLED,10640,4929294,92.9
2020-10-17,BUILD,30a1d2b869f2eaca,2,436,59,85.0,5730,56.33,387,174,6390,22.47,42.44,66.95,10,CANCELLED,16320,33091151,89.9
2023-01-13,WATER,1452272e9274daaa,2,329,112,52.46,1353,68.64,368,157,14872,29.9,33.73,12.23,150,ON_HOLD,8329,40040845,64.3
2024-02-07,LIGHT,9efe256f9e4b5edb,5,426,125,80.14,4641,24.37,385,142,9608,23.18,25.6,79.79,345,ON_HOLD,499,72037762,29.8
2024-04-11,PARK,5169b773b2c3f2b3,2,402,151,88.5,3837,51.42,70,227,12079,24.07,58.21,22.08,57,COMPLETED,8734,68938912,64.9
2019-07-05,LIGHT,061f8f22c32899cd,1,105,72,28.48,3879,69.46,19,72,3667,6.95,26.88,73.96,168,CANCELLED,16714,12263115,31.7
2021-08-23,ROAD,7c63e7af6d996658,3,473,60,62.39,1346,26.66,171,192,5832,26.74,50.44,24.49,23,ON_HOLD,421,1678058,58.4
2022-10-10,DRAIN,7899c936f4a7532f,3,474,8,13.8,901,52.55,48,235,15306,34.12,9.34,70.13,18,ON_HOLD,13898,71592874,56.2
2022-01-12,DRAIN,8bc7d00d3650d443,3,383,160,85.16,4328,4.67,96,113,11586,22.48,43.2,45.83,306,CANCELLED,17625,19767355,36.5
2025-09-25,PARK,286a4ed70c758f67,1,31,64,18.39,1047,46.43,240,93,3576,12.61,32.04,54.76,116,ON_HOLD,18241,41968090,92.4
2022-09-24,SIGNAL,75f3d396bc278979,5,208,50,17.54,2061,74.44,349,89,10143,7.2,67.59,11.73,157,CANCELLED,1272,53196538,82.6
2024-05-30,WATER,ee9deff0140bc113,4,458,49,74.65,285,54.49,165,236,10306,6.71,49.27,98.58,62,ON_HOLD,23580,18838790,52.1
2020-09-07,DRAIN,9975785d3e81bfa6,4,374,34,0.46,5108,87.64,226,181,12866,13.17,48.13,87.13,237,CANCELLED,18661,39301761,80.3
2023-03-30,WATER,93a14faad4c1c822,2,463,104,46.76,3275,31.48,191,187,5972,49.81,53.53,55.99,148,ON_HOLD,259,67785542,1.0
2022-07-10,SIGNAL,28439966fb99d614,1,141,163,93.52,746,92.91,324,203,7550,26.27,35.36,7.23,153,COMPLETED,21312,40621488,14.8
2022-12-04,WATER,9cd1fa04a79d21d0,2,49,173,59.66,1806,48.58,199,1,12381,15.64,49.7,55.57,72,CANCELLED,1141,12426284,91.5
2021-02-06,DRAIN,6731ec69e7adced7,1,185,124,70.71,5507,25.16,164,178,8638,10.21,58.78,52.65,231,ON_HOLD,11455,14031730,92.1
2019-03-26,BUILD,f9f42ebe6acbb471,1,225,91,52.53,1154,52.4,228,201,15183,42.0,70.38,88.58,229,COMPLETED,20171,23996523,48.3
2025-02-15,LIGHT,7fac593dd70f26a8,1,61,65,85.38,923,69.76,265,128,12847,8.47,22.69,4.7,29,IN_PROGRESS,2476,13532053,18.0
2020-07-28,BUILD,2d7c92043aa0570d,1,164,48,89.36,324,9.32,312,222,3521,31.61,43.97,93.56,275,PLANNED,1264,47053457,67.7
2023-12-10,PARK,f96e880d057bc0f6,5,458,143,70.72,5268,36.11,43,59,8778,43.95,13.94,51.69,91,CANCELLED,9766,54628758,45.1
2021-02-03,LIGHT,323c293681246a55,4,449,77,72.3,4081,32.96,129,171,11184,31.15,36.22,35.82,108,PLANNED,814,24619174,22.3
2022-02-28,LIGHT,f0a05817870890e0,5,331,104,8.96,5517,57.3,182,181,2823,50.07,58.77,48.64,220,ON_HOLD,6493,11911757,51.0
2024-06-25,WATER,e305da6859719c68,2,363,168,61.23,3857,90.59,315,197,1577,26.24,69.62,96.07,39,IN_PROGRESS,10249,37875918,23.7
2019-05-20,LIGHT,beb21463c1c9d508,2,497,37,7.61,4250,52.06,263,214,14695,15.34,41.52,57.09,88,COMPLETED,21110,51772923,83.7
2024-08-21,SEWER,e3d4d02a807168a7,2,293,16,79.63,1764,97.03,193,38,6226,16.77,43.17,71.05,341,IN_PROGRESS,17960,53419159,67.8
2020-05-10,WATER,5079bc3adaee402f,4,318,156,60.01,5777,15.85,300,101,13492,6.4,20.76,6.76,221,IN_PROGRESS,16053,33530154,13.4
2025-08-20,DRAIN,89e94cc078a5d2e5,4,320,18,91.94,1831,4.9,243,160,2808,22.29,63.35,71.37,158,ON_HOLD,11431,33031592,0.0
2020-10-26,DRAIN,8fab43cd390238e1,4,498,104,98.86,5581,23.62,121,6,2562,42.05,48.67,22.08,321,CANCELLED,9546,14771912,26.6
2023-06-11,BUILD,af8452826331ae44,3,247,88,60.21,3926,14.07,51,202,16627,20.88,66.69,58.75,80,CANCELLED,1076,68914826,41.5
2023-03-16,ROAD,bec6b8bcb06bbef1,2,427,149,23.91,4827,58.75,50,101,11403,50.81,46.2,85.1,96,ON_HOLD,20826,39587767,66.9
2024-09-16,OTHER,6eca8516b449f2f3,4,200,60,43.97,125,79.02,291,227,19850,42.52,1.94,29.26,15,IN_PROGRESS,2853,55158170,95.3
2019-04-09,OTHER,ecc5f4d7cc96de0f,2,162,20,73.24,5776,4.26,282,93,7500,15.62,47.48,83.44,33,COMPLETED,21129,57241353,91.2
2020-06-08,WATER,a83926d9aac18149,2,59,1,2.83,4888,18.47,126,83,1232,45.0,2.14,31.52,361,IN_PROGRESS,21773,71557959,40.8
2020-02-27,WATER,90283b4b4fa77c57,5,162,155,69.46,4744,33.12,89,84,19395,11.48,38.66,15.78,200,CANCELLED,14783,30977626,87.1
2021-05-09,WATER,b6ebc0c324b9c30e,3,338,125,56.01,189,97.27,163,188,10319,9.08,0.71,14.46,364,COMPLETED,24175,54869799,15.5
2020-01-02,ROAD,1d6cd7823d8c73ee,3,417,24,92.2,5751,36.95,389,104,2094,13.15,12.61,41.6,326,COMPLETED,19072,30189816,40.3
2025-03-02,LIGHT,de1f87f51b830ad4,1,83,144,98.21,1323,92.21,128,10,8583,55.97,31.84,22.0,51,IN_PROGRESS,6951,35002955,98.9
2025-09-28,BRIDGE,262144c73dfa4c8b,4,327,163,58.78,1454,80.77,186,9,3055,20.55,54.78,10.57,58,CANCELLED,11610,54319320,10.1
2022-10-07,SIGNAL,fcbb20f9fbc7a4cd,4,401,151,18.34,3005,89.43,239,5,16134,30.69,24.59,22.3,306,COMPLETED,16915,44952076,30.7
2022-08-15,SEWER,062806aaeb56d379,4,412,18,1.51,4602,12.4,145,3,13166,42.86,10.19,4.38,117,CANCELLED,4759,34004686,17.6
2020-02-04,SEWER,cfb5802788375a7d,1,169,81,79.75,2741,51.84,248,127,6340,25.37,5.6,68.03,134,ON_HOLD,20469,2675507,53.7
2024-08-05,BRIDGE,e1ccc9cd5f4c70f5,3,316,146,21.21,3134,67.68,5,233,5813,56.82,69.1,87.65,120,IN_PROGRESS,15931,41820396,26.6
2023-11-03,LIGHT,16767c29fbd193fc,2,182,17,5.06,4172,1.01,9,100,638,19.81,9.65,57.73,363,CANCELLED,13735,28800055,40.5
2023-06-15,BRIDGE,172eeb12e78ec405,2,336,64,58.14,2940,10.46,314,47,921,58.66,62.16,41.06,284,COMPLETED,17164,35423289,56.7
2020-01-10,SIGNAL,a617e86e72e78a0e,1,361,68,51.98,637,60.26,353,10,1013,47.42,35.02,0.82,123,COMPLETED,9152,24033665,12.7
2021-12-28,BUILD,9cf8eb17302dc875,5,120,20,91.93,170,65.38,189,210,16058,39.27,61.56,82.95,229,CANCELLED,5487,32856256,53.9
2023-12-07,PARK,5f11e8918496f7be,1,305,125,51.78,4468,40.57,121,14,6815,21.14,60.4,4.7,122,IN_PROGRESS,18600,35787713,2.6
2020-06-18,SEWER,c3b072eb74ed5856,2,91,167,67.85,5053,41.07,194,167,1714,29.23,63.75,38.09,88,CANCELLED,14711,30820547,65.0
2019-09-23,WATER,4938589ea8fcd774,5,100,156,50.01,1837,55.54,375,90,7172,34.7,56.67,32.71,189,ON_HOLD,17835,68228116,34.7
2022-09-05,ROAD,f93e29c876a49fd4,1,41,6,38.32,4238,31.16,247,139,19681,42.56,13.16,69.69,165,COMPLETED,15802,3980090,89.9
2023-07-22,LIGHT,dfee9a8e45d04e75,3,371,69,71.29,3242,93.58,291,151,4408,44.12,25.14,9.77,297,CANCELLED,13696,74294179,57.7
2025-12-02,DRAIN,dbf85f18c572d005,1,249,174,80.48,2985,11.09,2,120,1731,22.5,22.88,1.52,33,CANCELLED,24568,53572377,0.8
2022-05-25,DRAIN,0d3fd8d630a40f4b,1,478,28,53.65,767,29.47,42,36,7706,49.19,50.73,96.95,183,ON_HOLD,15247,74052633,52.5
2024-06-21,DRAIN,39b8c94272288ebe,3,120,82,74.35,2515,77.04,262,241,19257,18.88,15.94,41.44,89,IN_PROGRESS,17599,43881463,17.7
