imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2021-02-01,COAST_GUARD,PF0242,HUMANITARIAN_ASSIST,1,1,0,MDV,0,1,0,1,0,1,318,1,0,TRANSFERRED,1.25,PR2024
2024-10-19,BSF_WEST,PF0283,APPREHENSION,1,0,1,RUS,1,1,0,0,1,1,153,1,1,VOLUNTARY_RETURN,2.29,PR2020
2024-05-30,BSF_EAST,PF0225,ENTRY_REFUSED,1,0,1,MDV,1,0,0,1,0,0,40,0,1,RELEASED,0.93,PR2019
2024-07-14,BSF_EAST,PF0222,RESCUE,1,1,0,PAK,0,0,1,1,0,1,308,0,1,VOLUNTARY_RETURN,1.75,PR2025
2024-09-02,SSB_NEPAL,PF0090,HUMANITARIAN_ASSIST,1,0,0,SGP,0,0,0,0,1,0,202,0,1,RELEASED,2.12,PR2025
2022-08-10,SSB_NEPAL,PF0015,INTEL_INTERCEPT,1,1,1,DEU,1,1,1,0,1,0,229,1,1,REMOVED,0.95,PR2020
2024-12-21,STATE_POLICE,PF0185,ENTRY_REFUSED,0,1,1,DEU,1,0,0,1,0,0,151,1,1,PENDING,0.59,PR2022
2019-07-21,STATE_POLICE,PF0204,HUMANITARIAN_ASSIST,0,1,1,JPN,1,1,1,0,1,1,336,1,0,VOLUNTARY_RETURN,1.56,PR2023
2023-04-07,STATE_POLICE,PF0041,APPREHENSION,0,0,1,GBR,0,0,0,1,1,1,93,1,1,REMOVED,0.85,PR2024
2025-01-17,COAST_GUARD,PF0171,ENTRY_REFUSED,0,0,0,DEU,0,1,1,1,0,0,127,0,0,VOLUNTARY_RETURN,1.7,PR2019
2021-12-05,COAST_GUARD,PF0268,INTEL_INTERCEPT,0,0,1,PAK,1,0,0,1,1,1,228,1,0,TRANSFERRED,0.51,PR2024
2020-05-12,ITBP_NORTH,PF0196,HUMANITARIAN_ASSIST,0,1,0,NPL,0,0,0,0,0,0,72,1,1,PENDING,0.55,PR2025
2023-01-01,STATE_POLICE,PF0250,INTEL_INTERCEPT,0,1,0,MMR,0,1,1,1,0,0,82,0,1,VOLUNTARY_RETURN,1.75,PR2023
2019-04-15,BSF_EAST,PF0195,APPREHENSION,0,1,0,CHN,0,0,1,1,1,1,235,0,0,TRANSFERRED,2.44,PR2021
2021-08-04,STATE_POLICE,PF0230,ENTRY_REFUSED,1,0,1,ARE,1,0,0,0,0,1,191,0,0,TRANSFERRED,0.77,PR2025
2022-01-13,BSF_EAST,PF0096,ENTRY_REFUSED,1,1,0,KEN,0,1,1,1,0,0,45,1,1,REMOVED,1.84,PR2023
2024-01-22,STATE_POLICE,PF0218,OVERSTAY_ACTION,0,1,1,DEU,0,1,1,1,0,1,50,0,1,TRANSFERRED,1.42,PR2023
2023-04-27,SSB_NEPAL,PF0004,APPREHENSION,0,1,1,IND,1,0,0,0,1,0,219,0,0,REMOVED,2.14,PR2024
2021-09-10,BSF_WEST,PF0005,ENTRY_REFUSED,1,1,1,PAK,0,0,1,0,1,1,98,1,0,RELEASED,1.09,PR2023
2025-05-27,BSF_WEST,PF0046,RESCUE,0,1,0,BTN,1,1,1,1,1,1,285,1,1,RELEASED,2.43,PR2024
2025-07-14,STATE_POLICE,PF0126,OVERSTAY_ACTION,0,1,0,BGD,0,0,0,0,1,1,100,1,1,RELEASED,0.39,PR2019
2024-08-22,SSB_NEPAL,PF0137,APPREHENSION,0,0,0,NGA,1,0,1,1,0,1,143,0,0,RELEASED,2.46,PR2025
2020-06-17,COAST_GUARD,PF0136,INTEL_INTERCEPT,0,0,1,MMR,0,0,0,0,0,0,234,0,1,VOLUNTARY_RETURN,2.15,PR2019
2020-07-05,STATE_POLICE,PF0189,APPREHENSION,1,0,0,AFG,0,1,0,0,1,0,312,1,1,REMOVED,2.19,PR2019
2024-05-09,IB,PF0143,RESCUE,0,1,0,USA,0,0,1,1,0,0,361,0,1,RELEASED,2.14,PR2020
2023-02-08,STATE_POLICE,PF0073,RESCUE,0,0,1,NPL,0,0,1,1,0,1,316,0,1,TRANSFERRED,2.18,PR2024
2019-05-07,IB,PF0178,INTEL_INTERCEPT,1,1,0,AFG,1,1,1,0,1,1,272,1,1,REMOVED,2.07,PR2022
2023-10-24,IB,PF0226,INTEL_INTERCEPT,1,1,0,ETH,0,1,1,1,1,0,244,0,0,VOLUNTARY_RETURN,2.27,PR2025
2021-10-09,BSF_EAST,PF0278,INTEL_INTERCEPT,0,0,0,SGP,0,1,1,1,1,0,247,0,0,RELEASED,1.26,PR2022
2021-04-02,BSF_EAST,PF0238,OVERSTAY_ACTION,1,1,1,BGD,0,0,0,0,0,0,262,1,0,REMOVED,2.36,PR2023
2021-08-28,STATE_POLICE,PF0094,RESCUE,1,1,0,SGP,1,0,1,0,1,1,162,0,0,PENDING,1.09,PR2020
2025-03-19,BSF_EAST,PF0197,INTEL_INTERCEPT,0,1,1,FRA,0,1,1,1,1,0,120,1,1,RELEASED,1.88,PR2022
2023-06-03,BSF_WEST,PF0064,RESCUE,1,0,1,ETH,0,1,0,0,0,0,196,0,0,REMOVED,1.83,PR2019
2025-09-10,COAST_GUARD,PF0150,OVERSTAY_ACTION,1,1,0,LKA,0,1,1,0,1,0,346,0,1,RELEASED,2.09,PR2021
2019-04-09,IB,PF0141,HUMANITARIAN_ASSIST,0,1,0,NPL,1,0,1,1,1,1,29,0,0,PENDING,1.9,PR2024
2023-02-15,STATE_POLICE,PF0231,OVERSTAY_ACTION,1,0,0,ARE,0,1,0,1,0,1,171,0,1,TRANSFERRED,0.28,PR2021
2022-06-12,BSF_WEST,PF0245,HUMANITARIAN_ASSIST,0,1,0,NGA,1,1,1,1,1,0,105,0,1,TRANSFERRED,1.9,PR2022
2019-10-06,COAST_GUARD,PF0277,RESCUE,0,0,0,NPL,0,0,0,1,1,1,207,0,1,PENDING,0.25,PR2020
2024-01-03,SSB_NEPAL,PF0031,INTEL_INTERCEPT,0,1,1,CAN,0,0,1,0,0,1,55,1,1,REMOVED,1.43,PR2022
2020-01-11,COAST_GUARD,PF0038,HUMANITARIAN_ASSIST,0,0,0,USA,1,1,1,1,1,0,135,0,0,VOLUNTARY_RETURN,2.13,PR2019
2019-08-24,IB,PF0039,APPREHENSION,1,0,1,NPL,0,1,1,0,1,1,222,0,0,RELEASED,2.11,PR2020
2020-10-19,BSF_WEST,PF0164,ENTRY_REFUSED,1,0,0,MDV,1,1,0,1,0,1,19,1,1,VOLUNTARY_RETURN,2.14,PR2021
2019-03-09,BSF_EAST,PF0267,RESCUE,1,1,0,DEU,1,1,0,0,0,0,285,1,1,RELEASED,1.59,PR2024
2024-06-03,BSF_WEST,PF0069,HUMANITARIAN_ASSIST,1,1,0,JPN,1,1,0,0,1,0,332,0,1,VOLUNTARY_RETURN,0.62,PR2023
2022-04-14,SSB_NEPAL,PF0290,OVERSTAY_ACTION,0,1,1,PAK,0,1,1,1,0,0,25,1,1,RELEASED,1.37,PR2019
2020-09-08,BSF_EAST,PF0229,INTEL_INTERCEPT,1,1,0,SAU,0,1,0,0,0,1,65,1,1,TRANSFERRED,1.39,PR2025
2024-05-07,BSF_WEST,PF0261,HUMANITARIAN_ASSIST,0,0,0,DEU,1,0,0,0,1,0,60,1,1,RELEASED,0.95,PR2025
2023-03-23,BSF_EAST,PF0020,ENTRY_REFUSED,0,0,1,JPN,0,0,1,1,0,0,44,1,0,RELEASED,1.18,PR2020
2021-03-28,IB,PF0063,RESCUE,0,0,0,AFG,1,1,1,1,1,1,301,1,0,PENDING,2.21,PR2023
2019-02-22,SSB_NEPAL,PF0170,APPREHENSION,1,1,1,LKA,0,1,0,1,1,1,279,1,1,PENDING,1.39,PR2019
2022-09-14,COAST_GUARD,PF0013,APPREHENSION,1,1,0,ETH,1,0,1,0,0,1,332,0,0,RELEASED,1.82,PR2024
2022-07-14,COAST_GUARD,PF0137,OVERSTAY_ACTION,0,0,0,AUS,1,1,1,0,0,1,114,1,0,RELEASED,1.34,PR2024
2020-12-16,IB,PF0224,OVERSTAY_ACTION,1,0,0,IND,0,0,0,0,0,1,15,0,0,REMOVED,1.62,PR2021
2020-01-27,IB,PF0094,OVERSTAY_ACTION,1,0,1,KEN,1,0,1,0,1,1,337,0,0,TRANSFERRED,0.41,PR2025
2019-07-10,ITBP_NORTH,PF0177,RESCUE,0,0,0,BGD,1,1,1,0,0,1,143,1,0,RELEASED,2.34,PR2020
2023-09-15,BSF_EAST,PF0156,APPREHENSION,1,0,1,SAU,0,1,1,0,1,1,321,0,0,RELEASED,1.2,PR2022
2021-04-10,STATE_POLICE,PF0121,APPREHENSION,0,0,0,LKA,0,1,0,1,0,1,128,0,0,TRANSFERRED,1.92,PR2020
2022-03-23,SSB_NEPAL,PF0171,OVERSTAY_ACTION,1,0,1,AUS,0,0,1,1,1,0,73,1,1,REMOVED,1.73,PR2020
2024-09-29,BSF_WEST,PF0198,OVERSTAY_ACTION,1,0,1,ETH,1,1,1,0,1,1,24,1,1,PENDING,2.04,PR2019
2025-05-14,STATE_POLICE,PF0169,INTEL_INTERCEPT,1,1,0,ARE,0,1,0,1,0,0,13,1,0,PENDING,0.28,PR2022
2020-03-26,BSF_WEST,PF0172,APPREHENSION,0,0,0,SAU,1,1,1,1,1,1,208,1,1,TRANSFERRED,2.35,PR2021
2024-03-01,ITBP_NORTH,PF0157,OVERSTAY_ACTION,0,0,0,BTN,0,0,1,1,1,0,134,0,1,RELEASED,2.11,PR2025
2019-11-30,BSF_WEST,PF0210,OVERSTAY_ACTION,1,1,0,MDV,0,0,1,0,1,1,20,1,0,PENDING,2.12,PR2023
2021-02-03,IB,PF0281,OVERSTAY_ACTION,1,1,0,PAK,0,0,0,0,0,0,348,1,1,RELEASED,1.27,PR2021
2023-03-15,SSB_NEPAL,PF0196,HUMANITARIAN_ASSIST,0,1,1,NPL,1,0,1,0,0,1,90,0,1,VOLUNTARY_RETURN,2.03,PR2022
2025-12-28,SSB_NEPAL,PF0270,INTEL_INTERCEPT,0,1,1,MMR,0,1,0,1,0,1,48,0,0,RELEASED,1.52,PR2024
2020-04-26,IB,PF0187,APPREHENSION,1,1,1,BTN,1,1,1,1,0,0,11,1,0,PENDING,1.36,PR2023
2025-08-04,COAST_GUARD,PF0062,APPREHENSION,0,0,1,DEU,0,0,1,0,0,0,21,0,0,RELEASED,2.01,PR2020
2025-01-01,BSF_EAST,PF0145,APPREHENSION,0,0,0,FRA,0,1,0,1,0,1,359,1,1,RELEASED,1.64,PR2025
2020-07-06,BSF_EAST,PF0226,INTEL_INTERCEPT,1,1,1,USA,0,1,0,0,0,1,161,1,1,REMOVED,0.38,PR2023
2019-03-17,BSF_WEST,PF0117,RESCUE,0,1,1,RUS,0,0,0,0,1,1,155,0,0,REMOVED,0.92,PR2025
2020-11-03,BSF_EAST,PF0206,INTEL_INTERCEPT,1,0,0,IND,0,0,0,1,1,1,158,1,0,RELEASED,1.63,PR2020
2025-05-24,IB,PF0066,HUMANITARIAN_ASSIST,1,1,1,SGP,0,0,0,1,0,1,269,1,1,TRANSFERRED,2.28,PR2024
2022-03-18,ITBP_NORTH,PF0028,ENTRY_REFUSED,0,0,1,JPN,1,0,1,1,1,1,86,1,1,TRANSFERRED,2.35,PR2022
2022-12-31,BSF_EAST,PF0264,HUMANITARIAN_ASSIST,0,1,0,JPN,1,0,1,0,0,1,336,1,1,TRANSFERRED,2.13,PR2021
2021-12-25,STATE_POLICE,PF0221,INTEL_INTERCEPT,0,0,1,CHN,1,0,1,1,1,1,208,1,0,TRANSFERRED,0.78,PR2019
2022-09-12,IB,PF0010,ENTRY_REFUSED,1,1,1,PAK,1,0,0,1,0,0,7,0,1,PENDING,1.29,PR2023
2024-06-21,BSF_WEST,PF0277,HUMANITARIAN_ASSIST,1,1,1,CAN,1,0,0,1,1,0,165,0,1,TRANSFERRED,1.2,PR2019
2024-02-27,BSF_EAST,PF0291,OVERSTAY_ACTION,0,1,0,IND,1,1,1,1,1,0,9,1,0,PENDING,1.21,PR2024
2021-07-25,STATE_POLICE,PF0004,ENTRY_REFUSED,1,1,0,NGA,0,0,0,0,1,1,29,1,1,TRANSFERRED,0.31,PR2025
2019-07-18,SSB_NEPAL,PF0181,INTEL_INTERCEPT,1,1,0,CAN,0,1,0,1,0,1,262,0,0,RELEASED,0.6,PR2019
2025-10-03,SSB_NEPAL,PF0085,RESCUE,1,0,1,CAN,0,0,0,0,0,0,257,1,1,TRANSFERRED,0.55,PR2023
2022-01-02,COAST_GUARD,PF0025,APPREHENSION,1,1,1,PAK,1,0,0,0,1,0,277,0,1,RELEASED,1.62,PR2019
2019-04-21,IB,PF0020,INTEL_INTERCEPT,1,1,1,CHN,1,0,0,1,1,1,132,1,1,RELEASED,1.15,PR2019
2024-11-11,COAST_GUARD,PF0199,APPREHENSION,1,0,0,NGA,0,0,1,1,1,1,196,1,1,REMOVED,0.95,PR2019
2025-08-04,COAST_GUARD,PF0199,HUMANITARIAN_ASSIST,0,1,1,JPN,1,0,1,0,0,1,55,0,1,VOLUNTARY_RETURN,1.22,PR2021
2019-10-24,COAST_GUARD,PF0096,ENTRY_REFUSED,1,1,0,BTN,1,0,0,0,0,0,275,1,1,VOLUNTARY_RETURN,0.95,PR2020
2025-04-27,BSF_EAST,PF0096,OVERSTAY_ACTION,1,0,0,NGA,0,1,0,1,0,0,197,1,0,RELEASED,1.94,PR2021
2019-11-14,IB,PF0278,OVERSTAY_ACTION,1,0,0,SAU,1,0,1,1,0,0,323,1,0,VOLUNTARY_RETURN,0.58,PR2024
2019-09-29,IB,PF0049,INTEL_INTERCEPT,0,1,1,NPL,1,0,1,0,1,1,184,0,1,VOLUNTARY_RETURN,0.33,PR2024
2025-03-05,STATE_POLICE,PF0089,ENTRY_REFUSED,1,1,0,DEU,0,1,1,1,0,1,20,1,0,TRANSFERRED,1.7,PR2021
2022-09-29,BSF_WEST,PF0006,ENTRY_REFUSED,1,1,1,CHN,0,1,0,0,1,0,16,0,1,VOLUNTARY_RETURN,0.73,PR2024
2025-09-16,BSF_EAST,PF0146,APPREHENSION,0,1,1,GBR,0,0,0,1,1,1,78,0,0,VOLUNTARY_RETURN,1.68,PR2020
2023-07-17,BSF_WEST,PF0012,HUMANITARIAN_ASSIST,1,0,1,BGD,1,1,1,1,0,0,26,1,0,VOLUNTARY_RETURN,0.33,PR2020
2023-08-28,BSF_WEST,PF0028,HUMANITARIAN_ASSIST,0,0,1,CHN,1,1,1,0,0,0,166,1,0,REMOVED,0.77,PR2024
2023-05-19,BSF_WEST,PF0275,ENTRY_REFUSED,0,0,1,CHN,1,0,0,0,0,1,338,0,0,VOLUNTARY_RETURN,0.55,PR2019
2020-03-18,BSF_WEST,PF0043,RESCUE,1,1,1,AUS,1,1,1,0,0,1,234,1,0,TRANSFERRED,0.87,PR2025
2020-08-31,SSB_NEPAL,PF0099,OVERSTAY_ACTION,0,0,1,KEN,0,1,1,0,0,1,110,1,0,PENDING,0.96,PR2021
2021-12-28,STATE_POLICE,PF0143,HUMANITARIAN_ASSIST,0,1,0,SGP,0,0,1,0,1,1,213,1,0,REMOVED,1.34,PR2023
2025-11-21,BSF_WEST,PF0292,RESCUE,0,0,0,AUS,1,0,0,0,1,0,197,0,0,TRANSFERRED,1.4,PR2023
2024-04-28,BSF_EAST,PF0097,HUMANITARIAN_ASSIST,1,1,0,RUS,0,1,1,1,0,0,196,1,1,RELEASED,1.65,PR2019
2021-07-31,BSF_WEST,PF0085,RESCUE,1,0,1,JPN,1,1,1,1,1,0,12,0,0,TRANSFERRED,0.96,PR2021
2022-09-26,SSB_NEPAL,PF0298,APPREHENSION,1,0,0,DEU,0,1,0,1,1,0,112,0,0,PENDING,1.42,PR2019
2025-11-13,BSF_EAST,PF0091,ENTRY_REFUSED,0,0,0,USA,0,1,0,1,0,1,97,0,1,REMOVED,2.48,PR2021
2022-12-28,IB,PF0030,APPREHENSION,1,0,0,MMR,1,1,0,0,1,0,305,0,1,PENDING,0.68,PR2019
2022-09-26,STATE_POLICE,PF0295,HUMANITARIAN_ASSIST,1,0,1,BGD,1,0,0,0,1,0,137,1,1,RELEASED,0.55,PR2025
2024-11-08,ITBP_NORTH,PF0174,OVERSTAY_ACTION,0,1,0,LKA,1,1,0,0,1,0,55,0,0,RELEASED,2.14,PR2020
2019-10-16,BSF_EAST,PF0186,APPREHENSION,0,0,0,NGA,1,1,1,0,0,0,103,1,1,RELEASED,1.14,PR2023
2024-07-12,IB,PF0030,HUMANITARIAN_ASSIST,1,0,1,NGA,1,1,1,1,0,1,231,0,0,TRANSFERRED,2.15,PR2024
2020-08-13,SSB_NEPAL,PF0251,RESCUE,1,0,1,LKA,0,0,0,1,1,0,171,0,1,TRANSFERRED,1.18,PR2019
2023-09-26,STATE_POLICE,PF0109,APPREHENSION,1,1,1,IND,0,0,0,1,0,1,27,0,0,VOLUNTARY_RETURN,0.25,PR2021
2020-07-01,SSB_NEPAL,PF0213,ENTRY_REFUSED,1,1,0,DEU,0,1,1,1,1,1,292,1,0,RELEASED,1.06,PR2024
2020-07-11,COAST_GUARD,PF0218,APPREHENSION,1,1,1,ETH,1,0,1,0,1,0,291,1,1,PENDING,1.6,PR2024
2019-08-12,ITBP_NORTH,PF0182,ENTRY_REFUSED,1,0,0,ETH,1,0,0,1,0,1,91,0,1,RELEASED,1.23,PR2024
2023-03-02,BSF_WEST,PF0037,RESCUE,0,0,1,AFG,1,1,0,0,0,1,204,0,1,REMOVED,1.26,PR2023
2023-07-13,IB,PF0150,ENTRY_REFUSED,1,0,1,SGP,0,0,1,1,0,0,312,0,1,TRANSFERRED,2.5,PR2019
2024-05-06,SSB_NEPAL,PF0097,ENTRY_REFUSED,0,0,0,PAK,0,1,0,1,1,0,35,0,0,RELEASED,1.45,PR2022
2021-11-14,COAST_GUARD,PF0024,HUMANITARIAN_ASSIST,0,1,0,ETH,1,1,0,0,0,1,128,0,1,VOLUNTARY_RETURN,1.8,PR2023
2020-11-07,COAST_GUARD,PF0122,ENTRY_REFUSED,0,1,1,AFG,1,1,0,1,1,0,170,1,0,RELEASED,1.86,PR2024
2025-01-20,STATE_POLICE,PF0086,HUMANITARIAN_ASSIST,1,0,1,MMR,0,0,0,0,0,1,362,1,1,VOLUNTARY_RETURN,0.2,PR2022
2025-05-27,BSF_WEST,PF0161,ENTRY_REFUSED,1,0,0,PAK,1,1,1,1,0,1,361,0,0,TRANSFERRED,1.47,PR2021
2024-09-23,IB,PF0017,OVERSTAY_ACTION,1,0,0,IND,1,1,1,0,0,0,194,1,1,TRANSFERRED,2.42,PR2020
2020-01-03,IB,PF0244,INTEL_INTERCEPT,0,0,1,RUS,0,1,0,1,0,0,31,1,0,VOLUNTARY_RETURN,1.93,PR2020
2022-05-19,IB,PF0268,HUMANITARIAN_ASSIST,0,0,0,BGD,1,0,0,0,1,0,118,0,1,REMOVED,0.98,PR2025
2021-01-06,STATE_POLICE,PF0286,OVERSTAY_ACTION,1,0,0,USA,1,1,0,1,0,0,69,1,1,TRANSFERRED,1.04,PR2021
2019-05-26,BSF_EAST,PF0218,APPREHENSION,1,0,0,BGD,1,1,1,1,1,1,313,1,1,VOLUNTARY_RETURN,0.9,PR2022
2021-07-11,ITBP_NORTH,PF0006,OVERSTAY_ACTION,0,1,0,CHN,1,0,1,0,1,1,197,1,0,TRANSFERRED,1.65,PR2024
2025-07-25,BSF_WEST,PF0267,OVERSTAY_ACTION,0,0,0,ARE,1,1,0,1,0,1,344,1,0,RELEASED,0.42,PR2020
2021-03-09,STATE_POLICE,PF0235,ENTRY_REFUSED,0,0,0,NGA,0,0,0,0,1,1,283,0,1,PENDING,0.87,PR2025
2021-10-30,BSF_WEST,PF0124,APPREHENSION,0,0,0,RUS,0,1,0,1,1,0,230,0,1,REMOVED,1.35,PR2024
2021-11-23,BSF_EAST,PF0060,APPREHENSION,0,1,1,MMR,1,0,0,0,1,1,192,1,1,PENDING,1.43,PR2020
2025-03-31,BSF_EAST,PF0010,RESCUE,0,1,1,USA,1,0,1,0,0,1,167,1,0,REMOVED,1.6,PR2022
2024-04-21,SSB_NEPAL,PF0016,ENTRY_REFUSED,1,0,0,BTN,0,1,1,1,0,1,87,0,1,RELEASED,2.03,PR2025
2020-06-07,BSF_EAST,PF0084,OVERSTAY_ACTION,1,0,0,IND,0,0,0,1,0,1,114,0,1,VOLUNTARY_RETURN,0.58,PR2019
2023-09-24,BSF_EAST,PF0172,RESCUE,0,1,0,BTN,1,1,0,1,0,0,137,1,0,VOLUNTARY_RETURN,0.72,PR2020
2024-03-02,ITBP_NORTH,PF0147,RESCUE,1,1,0,DEU,1,1,1,1,1,0,75,1,1,VOLUNTARY_RETURN,2.21,PR2020
2020-01-21,STATE_POLICE,PF0100,HUMANITARIAN_ASSIST,0,1,0,ARE,0,0,0,1,1,0,292,0,0,RELEASED,2.11,PR2019
2025-05-09,STATE_POLICE,PF0271,OVERSTAY_ACTION,0,1,0,SGP,1,1,0,0,0,1,226,0,1,PENDING,2.09,PR2022
2021-04-23,IB,PF0215,APPREHENSION,0,1,1,USA,1,1,1,1,1,1,315,0,1,TRANSFERRED,0.68,PR2025
2025-07-02,IB,PF0085,ENTRY_REFUSED,0,1,0,JPN,0,1,1,1,1,0,90,1,1,VOLUNTARY_RETURN,0.33,PR2022
2025-07-10,ITBP_NORTH,PF0039,ENTRY_REFUSED,1,0,0,BGD,1,1,1,0,1,0,76,0,0,TRANSFERRED,1.4,PR2019
2020-05-28,ITBP_NORTH,PF0005,OVERSTAY_ACTION,0,1,0,PAK,0,1,1,0,0,1,349,0,1,PENDING,2.2,PR2020
2019-01-27,BSF_WEST,PF0086,ENTRY_REFUSED,0,0,0,BGD,0,0,0,1,1,1,322,1,1,TRANSFERRED,0.75,PR2019
2024-04-29,IB,PF0287,INTEL_INTERCEPT,0,0,0,CHN,1,1,1,0,0,1,179,0,0,TRANSFERRED,2.28,PR2021
2020-10-26,ITBP_NORTH,PF0207,RESCUE,1,0,0,NPL,0,0,0,0,0,1,189,1,0,TRANSFERRED,0.53,PR2024
2024-12-27,ITBP_NORTH,PF0038,RESCUE,1,1,0,KEN,1,1,1,0,1,1,241,1,0,RELEASED,0.89,PR2019
2023-09-25,COAST_GUARD,PF0256,INTEL_INTERCEPT,1,0,0,MDV,0,1,0,1,1,0,28,0,1,PENDING,0.89,PR2024
2024-11-12,ITBP_NORTH,PF0180,ENTRY_REFUSED,1,1,0,CAN,1,0,0,1,1,0,285,0,1,TRANSFERRED,0.55,PR2025
2025-01-24,BSF_WEST,PF0019,APPREHENSION,0,0,1,DEU,0,1,1,1,1,0,149,1,1,VOLUNTARY_RETURN,2.21,PR2023
2023-03-21,STATE_POLICE,PF0163,HUMANITARIAN_ASSIST,1,1,0,ARE,0,1,1,1,1,0,336,0,0,VOLUNTARY_RETURN,1.15,PR2025
2023-10-22,COAST_GUARD,PF0202,INTEL_INTERCEPT,0,1,1,ARE,1,0,1,0,0,1,308,1,0,PENDING,0.64,PR2022
2019-01-28,IB,PF0271,INTEL_INTERCEPT,0,1,0,NGA,0,0,1,0,0,1,218,1,1,RELEASED,0.54,PR2020
2019-11-04,BSF_WEST,PF0088,RESCUE,0,1,0,CHN,1,0,1,0,1,1,277,0,0,TRANSFERRED,1.17,PR2020
2019-05-14,BSF_WEST,PF0175,APPREHENSION,0,1,1,CAN,0,1,0,0,0,0,304,0,0,RELEASED,0.24,PR2021
2024-06-16,COAST_GUARD,PF0243,APPREHENSION,0,1,1,CAN,1,0,1,1,0,0,45,1,0,PENDING,0.48,PR2020
2020-12-04,COAST_GUARD,PF0148,ENTRY_REFUSED,1,0,1,JPN,0,1,1,1,0,1,10,1,1,REMOVED,0.21,PR2021
2025-12-17,COAST_GUARD,PF0265,APPREHENSION,1,0,0,CAN,1,0,0,0,1,0,15,1,0,VOLUNTARY_RETURN,0.26,PR2021
2019-12-21,COAST_GUARD,PF0005,ENTRY_REFUSED,1,1,0,KEN,0,1,1,0,1,1,181,0,1,TRANSFERRED,2.49,PR2022
2020-06-30,BSF_WEST,PF0139,OVERSTAY_ACTION,1,0,0,ARE,1,0,0,1,0,1,184,1,1,TRANSFERRED,1.23,PR2021
2021-11-06,COAST_GUARD,PF0103,INTEL_INTERCEPT,0,1,0,SGP,0,0,0,0,1,0,35,0,1,PENDING,1.88,PR2022
2019-04-20,BSF_EAST,PF0258,HUMANITARIAN_ASSIST,1,0,1,JPN,1,0,1,0,0,0,50,0,0,PENDING,1.9,PR2024
2023-02-07,STATE_POLICE,PF0180,HUMANITARIAN_ASSIST,1,1,1,LKA,1,0,0,0,0,1,149,1,0,RELEASED,2.22,PR2025
2024-08-19,IB,PF0246,INTEL_INTERCEPT,0,0,1,AUS,0,0,1,0,1,0,258,0,1,VOLUNTARY_RETURN,0.44,PR2024
2020-07-16,ITBP_NORTH,PF0148,ENTRY_REFUSED,1,0,1,BGD,1,0,1,0,1,0,290,0,1,RELEASED,1.41,PR2021
2023-05-07,IB,PF0021,ENTRY_REFUSED,1,1,0,SGP,0,1,0,1,0,0,112,0,0,PENDING,0.94,PR2024
2020-04-10,IB,PF0158,ENTRY_REFUSED,1,1,0,MDV,1,1,1,1,0,0,293,1,1,VOLUNTARY_RETURN,1.46,PR2019
2022-11-04,IB,PF0176,INTEL_INTERCEPT,0,1,1,ETH,1,0,1,1,1,0,361,0,0,PENDING,0.96,PR2025
2019-06-26,ITBP_NORTH,PF0257,ENTRY_REFUSED,1,1,1,CAN,1,1,1,0,1,0,54,0,0,RELEASED,0.62,PR2022
2022-10-19,STATE_POLICE,PF0265,INTEL_INTERCEPT,0,0,1,FRA,1,0,0,1,0,0,293,0,0,RELEASED,1.75,PR2023
2023-11-01,BSF_EAST,PF0113,HUMANITARIAN_ASSIST,1,1,1,PAK,0,0,1,0,1,0,215,0,0,RELEASED,0.29,PR2019
2022-07-10,STATE_POLICE,PF0168,INTEL_INTERCEPT,0,1,1,RUS,1,0,0,0,1,0,161,1,0,REMOVED,2.26,PR2021
2021-09-12,BSF_WEST,PF0021,HUMANITARIAN_ASSIST,0,0,0,MDV,1,0,1,1,1,1,10,0,1,RELEASED,0.54,PR2023
2021-08-18,BSF_WEST,PF0080,RESCUE,1,1,0,DEU,1,1,0,0,0,0,206,0,1,TRANSFERRED,1.61,PR2022
2021-06-13,ITBP_NORTH,PF0228,HUMANITARIAN_ASSIST,0,1,0,GBR,1,0,1,1,1,1,269,1,1,RELEASED,1.93,PR2023
2023-01-22,SSB_NEPAL,PF0037,RESCUE,0,1,0,IND,0,0,0,1,0,1,336,0,0,PENDING,0.37,PR2025
2025-05-02,STATE_POLICE,PF0091,OVERSTAY_ACTION,0,1,1,FRA,1,0,0,0,1,1,20,1,1,RELEASED,2.28,PR2023
2022-08-03,IB,PF0152,OVERSTAY_ACTION,1,1,1,ARE,0,1,1,1,0,0,106,0,1,PENDING,1.02,PR2021
2019-01-25,BSF_EAST,PF0178,HUMANITARIAN_ASSIST,0,0,0,MMR,0,0,0,1,0,0,101,0,0,PENDING,2.49,PR2025
2022-04-23,BSF_EAST,PF0182,APPREHENSION,1,1,1,ETH,1,1,1,0,0,0,341,0,1,VOLUNTARY_RETURN,0.36,PR2019
