civic_results_election_id,civic_results_contest_id,civic_results_office_type_code,civic_results_district_code,civic_results_precinct_reporting_status,civic_results_vote_total_candidate_1,civic_results_vote_total_candidate_2,civic_results_vote_total_candidate_3,civic_results_vote_total_writein,civic_results_vote_total_overvotes,civic_results_vote_total_undervotes,civic_results_margin_votes,civic_results_margin_pct,civic_results_swing_from_prior_pct,civic_results_incumbent_flag,civic_results_party_primary_flag,civic_results_ranked_choice_rounds_count,civic_results_recount_trigger_flag,civic_results_certification_date,civic_results_result_source_file_hash
EL0000000549,CT0000000549,SHERIFF,DIST_03,COMPLETE,8411,7080,2257,2,0,2,1331,7.499,16.057,1,0,0,0,2012-06-30,c8bdef64848fd211
EL0000000550,CT0000000550,GOVERNOR,DIST_04,COMPLETE,441,264,66,0,0,2,177,22.957,16.315,0,0,0,0,2009-09-24,9cf432dba448ef47
EL0000000551,CT0000000551,JUDGE,DIST_08,COMPLETE,4686,3966,452,394,0,2,720,7.581,-11.319,0,0,0,0,2010-01-28,a433b9c8cdd83c8d
EL0000000552,CT0000000552,HOUSE,STATEWIDE,COMPLETE,10345,5958,6569,0,0,1,4387,19.181,-17.443,0,0,0,0,2009-10-18,ce034bcaa449ce12
EL0000000553,CT0000000553,SENATE,DIST_06,COMPLETE,6945,16147,1002,0,0,1,9202,38.192,-1.647,0,0,0,0,2012-02-10,eb7cb052889de982
EL0000000554,CT0000000554,GOVERNOR,DIST_06,COMPLETE,7026,3103,1297,0,0,2,3923,34.334,15.661,0,0,0,0,2022-02-01,48603539e0c02285
EL0000000555,CT0000000555,GOVERNOR,DIST_01,COMPLETE,563,833,10,4,0,2,270,19.149,-13.847,1,0,0,0,2015-11-07,4c2e03bea9bc5988
EL0000000556,CT0000000556,GOVERNOR,DIST_03,COMPLETE,6771,12666,4841,0,0,2,5895,24.281,16.342,1,0,0,0,2012-12-10,4bf4611d2829f0d5
EL0000000557,CT0000000557,MAYOR,DIST_10,COMPLETE,3546,4778,4076,0,0,1,1232,9.935,-6.983,0,0,0,0,2023-12-21,f4907c48045fedb7
EL0000000558,CT0000000558,SENATE,DIST_02,PARTIAL,1024,2269,2468,32,0,2,1245,21.491,-14.093,1,0,0,0,2020-01-26,7e4b6b64015dd8b6
EL0000000559,CT0000000559,HOUSE,DIST_08,PARTIAL,2246,970,186,0,0,2,1276,37.507,-0.859,1,0,0,0,2011-05-11,877a2b1078bbd103
EL0000000560,CT0000000560,GOVERNOR,DIST_09,COMPLETE,7360,4203,1104,2,0,1,3157,24.919,9.196,1,0,0,0,2022-01-18,0a1ded6eec3d5f34
EL0000000561,CT0000000561,SENATE,DIST_01,PARTIAL,4479,2963,4125,3,0,2,1516,13.103,-2.393,0,0,0,0,2010-01-27,f41cd9bf0bed479f
EL0000000562,CT0000000562,PRESIDENT,DIST_10,COMPLETE,2822,1980,750,76,0,2,842,14.961,-17.396,0,0,0,0,2012-11-05,e89bb613186c7f95
EL0000000563,CT0000000563,CITY_COUNCIL,DIST_08,COMPLETE,6231,6642,1264,79,0,2,411,2.891,0.265,1,0,7,0,2024-01-05,ef20c32fe8644639
EL0000000564,CT0000000564,CITY_COUNCIL,DIST_10,PARTIAL,10204,13412,455,526,0,2,3208,13.042,-12.543,1,0,0,0,2023-11-28,bd37dbd7c5c0e2e6
EL0000000565,CT0000000565,GOVERNOR,DIST_09,PARTIAL,7522,4220,7110,2658,0,2,3302,15.351,6.352,1,0,0,0,2021-11-09,8bf3295e4934a546
EL0000000566,CT0000000566,SHERIFF,DIST_08,COMPLETE,5506,4072,7255,138,0,1,1434,8.45,-4.498,0,0,0,0,2008-05-31,56690a9da224058e
EL0000000567,CT0000000567,ATTORNEY_GENERAL,DIST_04,COMPLETE,3262,1554,178,0,0,2,1708,34.201,-7.372,1,0,0,0,2016-05-30,d8b2cd05ea35b348
EL0000000568,CT0000000568,SENATE,DIST_04,COMPLETE,6576,16062,1136,25,0,2,9486,39.859,7.481,0,0,0,0,2010-06-19,5867b7307d41376c
EL0000000569,CT0000000569,SENATE,DIST_10,COMPLETE,7433,9107,1717,139,0,2,1674,9.1,-14.689,0,1,0,0,2008-02-19,f62ae00d8ab7581e
EL0000000570,CT0000000570,HOUSE,DIST_07,PARTIAL,3691,2994,674,18,0,2,697,9.448,-17.095,1,1,7,0,2023-07-07,5493ca361c1a7059
EL0000000571,CT0000000571,ATTORNEY_GENERAL,DIST_04,PARTIAL,14746,4888,1953,303,0,1,9858,45.034,15.382,0,0,0,0,2021-03-30,237c31a9f111bc24
EL0000000572,CT0000000572,GOVERNOR,DIST_09,COMPLETE,483,2891,306,0,0,2,2408,65.435,4.478,0,0,3,0,2009-06-06,cd86b048600d2c0e
EL0000000573,CT0000000573,HOUSE,DIST_08,COMPLETE,2936,8177,3169,47,0,2,5241,36.576,-2.309,0,0,0,0,2014-01-16,f6961e9255fe68fa
EL0000000574,CT0000000574,HOUSE,DIST_03,COMPLETE,4982,12368,1630,50,0,2,7386,38.812,-5.414,0,0,2,0,2021-03-26,0f3aef040e7f8a7f
EL0000000575,CT0000000575,SHERIFF,DIST_05,COMPLETE,8982,7450,3162,637,0,2,1532,7.573,-10.612,1,0,0,0,2012-03-15,5b1a956907538ff0
EL0000000576,CT0000000576,PRESIDENT,DIST_06,COMPLETE,5893,1921,1268,1,0,1,3972,43.73,14.552,0,0,0,0,2010-12-30,a76af3719331cc26
EL0000000577,CT0000000577,HOUSE,DIST_03,PARTIAL,1205,1737,2052,9,0,2,532,10.634,-1.968,0,0,0,0,2008-08-20,efd53f4df3722fbd
EL0000000578,CT0000000578,HOUSE,DIST_01,COMPLETE,1420,1637,1120,6,0,1,217,5.188,2.393,1,0,0,0,2019-06-05,6c080e3bd9ececa0
EL0000000579,CT0000000579,MAYOR,DIST_01,COMPLETE,6391,3827,3437,0,0,2,2564,18.777,0.672,0,0,0,0,2022-05-28,e4d8e5e1db5ec4a3
EL0000000580,CT0000000580,JUDGE,DIST_04,COMPLETE,362,241,286,0,0,2,121,13.611,-10.677,0,0,0,0,2010-09-05,d88e73c378aeef54
EL0000000581,CT0000000581,MAYOR,DIST_09,COMPLETE,2408,3922,337,0,0,1,1514,22.709,11.894,0,1,0,0,2013-10-06,e613e9b84bf53a95
EL0000000582,CT0000000582,PRESIDENT,DIST_07,PARTIAL,1909,2583,2733,1,0,2,674,9.327,2.351,0,0,0,0,2019-08-21,d196db3635171c20
EL0000000583,CT0000000583,SENATE,DIST_09,COMPLETE,515,5519,912,0,0,2,5004,72.041,-0.079,0,0,0,0,2017-06-28,3551f59ebaa5c7a4
EL0000000584,CT0000000584,HOUSE,DIST_10,COMPLETE,7613,5268,5469,0,0,2,2345,12.779,11.005,0,0,0,0,2013-12-06,8620b2afd9a4480a
EL0000000585,CT0000000585,HOUSE,DIST_09,COMPLETE,1977,8816,8088,34,0,1,6839,36.156,12.562,1,1,0,0,2011-06-26,50215d045d2c7982
EL0000000586,CT0000000586,HOUSE,DIST_10,COMPLETE,8649,11375,4838,22,0,2,2726,10.955,12.4,0,1,0,0,2022-02-02,87eed14a6878644d
EL0000000587,CT0000000587,MAYOR,DIST_06,COMPLETE,263,1336,460,7,0,2,1073,51.936,8.623,0,1,0,0,2024-09-17,e36565adc4cb4576
EL0000000588,CT0000000588,HOUSE,DIST_03,COMPLETE,8353,2821,2149,0,0,2,5532,41.522,-6.411,1,1,0,0,2010-06-25,c44a9f30cc4cf508
EL0000000589,CT0000000589,HOUSE,DIST_04,COMPLETE,1206,3858,1157,111,0,2,2652,41.883,-15.712,1,0,0,0,2024-08-10,6ddfe0ebf8bdc0fc
EL0000000590,CT0000000590,CITY_COUNCIL,DIST_02,NOT_REPORTED,2252,1253,487,1538,0,2,999,18.065,-1.427,0,0,0,0,2008-07-08,526f43c61e2b74fd
EL0000000591,CT0000000591,JUDGE,DIST_03,NOT_REPORTED,963,1252,169,0,0,1,289,12.122,-13.002,1,1,0,0,2008-06-02,7a61d4e626a14f23
EL0000000592,CT0000000592,PRESIDENT,DIST_05,NOT_REPORTED,4657,6435,643,0,0,1,1778,15.151,-13.275,0,0,0,0,2021-11-21,ea0505a2c6f7b8c8
EL0000000593,CT0000000593,MAYOR,DIST_04,COMPLETE,7210,6176,3368,0,0,2,1034,6.172,-3.359,1,0,0,0,2022-02-09,b29522c7f9b9874e
EL0000000594,CT0000000594,PRESIDENT,DIST_01,PARTIAL,15760,3445,1183,21,0,2,12315,60.341,-4.645,0,0,0,0,2018-09-06,6f9ff646f30b8b56
EL0000000595,CT0000000595,HOUSE,STATEWIDE,COMPLETE,5092,2642,1444,1402,0,2,2450,23.157,-16.437,0,1,0,0,2008-09-21,2f1caa62631df509
EL0000000596,CT0000000596,PRESIDENT,DIST_05,PARTIAL,369,1696,184,0,0,1,1327,59.004,-10.699,0,1,0,0,2020-03-18,5c5bc52967a1f0b9
EL0000000597,CT0000000597,SENATE,DIST_02,COMPLETE,154,578,380,4,0,2,424,37.993,-1.08,1,0,0,0,2025-03-09,d78b976dbe24415d
EL0000000598,CT0000000598,JUDGE,DIST_03,COMPLETE,704,9928,1493,21,0,1,9224,75.943,11.793,0,0,0,0,2014-12-02,f18feb28f4f77c4d
EL0000000599,CT0000000599,SENATE,DIST_06,COMPLETE,2147,3944,386,5,0,1,1797,27.723,3.432,1,0,6,0,2013-04-30,c24bc09d64eb7d58
EL0000000600,CT0000000600,GOVERNOR,DIST_05,COMPLETE,9528,8976,215,193,0,2,552,2.919,11.297,0,1,0,0,2021-05-25,7c5898b1ddbc0ff1
EL0000000601,CT0000000601,MAYOR,DIST_07,NOT_REPORTED,6036,10924,1430,2694,0,2,4888,23.183,4.952,1,0,0,0,2010-10-27,7526f4cffdab32d4
EL0000000602,CT0000000602,SENATE,DIST_09,COMPLETE,682,466,199,0,0,2,216,16.036,-0.025,0,0,0,0,2013-01-31,3685b66a82f8f96e
EL0000000603,CT0000000603,CITY_COUNCIL,DIST_05,COMPLETE,396,590,332,0,0,1,194,14.719,-0.069,1,1,0,0,2010-03-13,65a7ef9377b4ab9d
EL0000000604,CT0000000604,SHERIFF,STATEWIDE,COMPLETE,4808,3715,1679,9,0,3,1093,10.704,8.881,1,0,0,0,2019-03-16,1827ca70fcb1e139
EL0000000605,CT0000000605,CITY_COUNCIL,DIST_10,PARTIAL,4222,7238,5134,0,0,2,3016,18.175,-7.817,0,0,0,0,2014-09-07,c332430830ed452f
EL0000000606,CT0000000606,SHERIFF,DIST_10,PARTIAL,97,59,72,1,0,3,38,16.594,2.886,0,0,0,0,2010-11-21,9a3356c3c32f90f7
EL0000000607,CT0000000607,HOUSE,DIST_09,COMPLETE,1414,3666,820,0,0,2,2252,38.169,12.887,1,1,0,0,2021-05-10,b828a13f0af663ad
EL0000000608,CT0000000608,PRESIDENT,DIST_01,COMPLETE,8870,7835,6519,0,0,1,1035,4.457,-12.694,0,0,0,0,2025-05-07,848942353ae81dac
EL0000000609,CT0000000609,CITY_COUNCIL,DIST_04,COMPLETE,8182,3575,8568,6,0,2,4607,22.66,-13.569,0,0,0,0,2008-02-06,42286867f4717c9c
EL0000000610,CT0000000610,CITY_COUNCIL,DIST_01,COMPLETE,4236,3830,521,38,0,2,406,4.707,16.653,1,0,0,0,2009-11-21,4c11a8accf46afb7
EL0000000611,CT0000000611,HOUSE,STATEWIDE,COMPLETE,1373,10742,942,0,0,2,9369,71.755,-17.898,1,0,5,0,2010-08-02,8ae1090a556d2fc8
EL0000000612,CT0000000612,SENATE,DIST_04,NOT_REPORTED,4200,4615,528,0,0,2,415,4.442,-5.667,0,0,0,0,2018-02-23,5e9405320e8fa2eb
EL0000000613,CT0000000613,GOVERNOR,DIST_07,COMPLETE,4255,5577,1282,0,0,1,1322,11.895,-5.965,1,0,0,0,2017-03-15,103621f0beac4326
EL0000000614,CT0000000614,JUDGE,DIST_04,PARTIAL,2304,6790,688,0,0,2,4486,45.86,-13.031,0,0,0,0,2021-08-22,b3342ae5653e7f37
EL0000000615,CT0000000615,JUDGE,DIST_04,COMPLETE,2242,2111,607,5,0,1,131,2.638,16.864,0,0,3,0,2008-03-06,1efb40eb11c7919b
EL0000000616,CT0000000616,PRESIDENT,DIST_09,COMPLETE,2243,1399,732,14,0,2,844,19.234,17.437,0,0,0,0,2019-06-06,eb3fae8e7fca11a3
EL0000000617,CT0000000617,SENATE,STATEWIDE,PARTIAL,2687,4624,1275,0,0,2,1937,22.56,-1.378,1,0,0,0,2014-11-16,24f8260d73949720
EL0000000618,CT0000000618,JUDGE,DIST_10,COMPLETE,4233,856,915,0,0,2,3377,56.246,1.458,1,0,3,0,2016-07-17,dc0f079ce2cf4015
EL0000000619,CT0000000619,PRESIDENT,DIST_10,PARTIAL,3903,3365,191,139,0,2,538,7.081,-0.15,1,0,0,0,2011-03-02,c9b2e459d65c7998
EL0000000620,CT0000000620,CITY_COUNCIL,DIST_04,COMPLETE,17352,5393,1956,258,0,2,11959,47.915,-11.534,0,0,0,0,2008-03-21,326e18a916ceb147
EL0000000621,CT0000000621,JUDGE,DIST_06,COMPLETE,978,2368,327,31,0,2,1390,37.527,3.035,1,0,0,0,2025-10-05,0a11e49cdc898f57
EL0000000622,CT0000000622,GOVERNOR,STATEWIDE,PARTIAL,9673,6622,67,13,0,2,3051,18.632,0.968,0,0,0,0,2012-11-19,1bd7beb4aef4de28
EL0000000623,CT0000000623,MAYOR,DIST_06,COMPLETE,1589,1617,699,69,0,1,28,0.705,-4.61,1,0,0,0,2017-01-12,2c8f15d0930fda84
EL0000000624,CT0000000624,JUDGE,DIST_04,COMPLETE,8015,9230,6040,0,0,2,1215,5.218,11.717,0,0,0,0,2017-10-15,0bc4d5fbe0f1bebf
EL0000000625,CT0000000625,CITY_COUNCIL,DIST_02,COMPLETE,1337,3804,919,45,0,1,2467,40.41,11.051,0,0,0,0,2016-10-09,ac36bddaa7d9fdff
EL0000000626,CT0000000626,SHERIFF,DIST_06,COMPLETE,4745,10147,557,1,0,2,5402,34.964,-9.15,1,0,0,0,2021-03-14,63b847f9a39b6162
EL0000000627,CT0000000627,CITY_COUNCIL,DIST_05,COMPLETE,9717,8513,3167,24,0,1,1204,5.621,4.773,1,0,0,0,2024-05-30,d50eed3829dc56e9
EL0000000628,CT0000000628,CITY_COUNCIL,DIST_08,COMPLETE,5791,2547,2502,1177,0,2,3244,26.995,14.464,1,0,0,0,2013-06-14,60314625bc1907c1
EL0000000629,CT0000000629,HOUSE,DIST_06,COMPLETE,9365,9693,1428,14,0,1,328,1.6,-7.279,0,0,4,0,2019-10-21,6640e9c47f6c268d
EL0000000630,CT0000000630,GOVERNOR,DIST_08,COMPLETE,3501,4267,1024,360,0,2,766,8.37,-10.88,0,0,0,0,2010-12-12,46812e67277e6c25
EL0000000631,CT0000000631,HOUSE,DIST_05,NOT_REPORTED,1344,3418,509,378,0,1,2074,36.714,-5.211,0,0,0,0,2009-07-16,e18a84ab284dd341
EL0000000632,CT0000000632,SENATE,DIST_08,COMPLETE,6674,13463,4401,0,0,2,6789,27.667,16.604,0,0,7,0,2016-08-27,cd1a2929ebce05f6
EL0000000633,CT0000000633,HOUSE,DIST_05,COMPLETE,4878,3385,1126,0,0,2,1493,15.902,-15.722,0,1,0,0,2020-02-23,dc8dfa5e57d7b014
EL0000000634,CT0000000634,GOVERNOR,DIST_01,COMPLETE,2049,6748,592,7,0,1,4699,50.011,11.848,1,1,0,0,2013-08-30,f8d3c5ec82ccd687
EL0000000635,CT0000000635,GOVERNOR,DIST_03,COMPLETE,7750,9095,7887,13,0,2,1345,5.435,-16.235,1,0,4,0,2008-03-05,4a0e99008a51cc00
EL0000000636,CT0000000636,HOUSE,DIST_07,COMPLETE,3405,2613,291,158,0,1,792,12.247,7.562,0,0,7,0,2020-09-09,a14ac0022bece33b
EL0000000637,CT0000000637,HOUSE,DIST_10,COMPLETE,4867,5492,3835,163,0,3,625,4.353,-16.101,0,0,0,0,2022-06-16,0537ae13fda00f75
EL0000000638,CT0000000638,HOUSE,DIST_04,COMPLETE,10878,10984,881,151,0,2,106,0.463,-7.988,0,0,0,1,2017-12-14,35acc62f14cdfa0a
EL0000000639,CT0000000639,SENATE,DIST_06,COMPLETE,52,59,32,4,0,1,7,4.762,0.865,0,0,7,0,2024-06-15,c4856bca690dc375
EL0000000640,CT0000000640,SENATE,DIST_01,COMPLETE,3674,5214,482,1235,0,1,1540,14.521,8.914,0,0,0,0,2013-08-12,6fe84e4a8c7d773c
EL0000000641,CT0000000641,SENATE,DIST_05,COMPLETE,15022,6586,3295,82,0,2,8436,33.764,-10.621,0,1,2,0,2015-03-14,410c7bdc2a232380
EL0000000642,CT0000000642,HOUSE,DIST_10,COMPLETE,363,1819,695,0,0,2,1456,50.608,17.404,0,0,0,0,2014-06-14,22295c3ca6fdfb2f
EL0000000643,CT0000000643,SHERIFF,DIST_10,COMPLETE,10538,4345,2890,106,0,2,6193,34.638,6.936,1,0,0,0,2011-04-09,83cc3e45fe9e1c20
EL0000000644,CT0000000644,SENATE,STATEWIDE,COMPLETE,7197,10249,3107,795,0,2,3052,14.296,-5.629,1,0,0,0,2020-02-18,f338f16214aaae8f
EL0000000645,CT0000000645,JUDGE,DIST_02,COMPLETE,4910,8470,4140,5,0,3,3560,20.314,-7.768,0,1,0,0,2012-03-10,d42670d40e9cd820
EL0000000646,CT0000000646,SENATE,DIST_05,COMPLETE,3301,3709,3128,3175,0,2,408,3.065,11.186,1,0,0,0,2013-02-21,5fdb7d8a0c6b4c88
EL0000000647,CT0000000647,MAYOR,DIST_04,COMPLETE,1822,873,885,1,0,1,949,26.501,4.01,0,1,0,0,2025-04-16,68f54eb2747d0a7c
EL0000000648,CT0000000648,CITY_COUNCIL,DIST_10,COMPLETE,4044,7598,489,6,0,1,3554,29.282,-4.498,1,0,0,0,2023-10-10,47fd8cc35ab301a5
EL0000000649,CT0000000649,CITY_COUNCIL,DIST_04,COMPLETE,6459,3704,3253,130,0,2,2755,20.338,-8.291,0,0,0,0,2022-06-02,0d6b607c97d2c7e6
EL0000000650,CT0000000650,ATTORNEY_GENERAL,DIST_01,NOT_REPORTED,3966,4157,2368,0,0,1,191,1.821,8.337,1,0,0,0,2017-12-25,db97a3fe2f505b2e
EL0000000651,CT0000000651,HOUSE,DIST_05,COMPLETE,11711,11586,1296,1,0,2,125,0.508,-11.016,0,0,0,0,2021-09-27,c54dfc0479e5043c
EL0000000652,CT0000000652,CITY_COUNCIL,DIST_09,COMPLETE,5574,4531,1890,0,0,2,1043,8.695,-8.632,0,0,0,0,2022-04-11,8e53daf109607c5f
EL0000000653,CT0000000653,HOUSE,DIST_05,PARTIAL,5915,2462,2100,566,0,2,3453,31.269,15.307,1,1,0,0,2012-03-30,cdafbae19ad743b4
EL0000000654,CT0000000654,MAYOR,DIST_04,COMPLETE,2671,771,159,39,0,1,1900,52.198,16.815,1,0,0,0,2008-07-31,eb381fe2ad840b07
EL0000000655,CT0000000655,MAYOR,DIST_05,COMPLETE,1449,2274,780,0,0,2,825,18.321,1.655,1,0,0,0,2015-01-14,765fe038cb0c9a9c
EL0000000656,CT0000000656,ATTORNEY_GENERAL,DIST_01,COMPLETE,856,4314,1103,280,0,1,3458,52.77,3.141,0,1,0,0,2008-08-14,a8f8ddaa0b228dd2
EL0000000657,CT0000000657,CITY_COUNCIL,DIST_05,PARTIAL,8780,10210,1415,666,0,2,1430,6.787,16.093,0,0,0,0,2013-07-11,0167ab0969819f96
EL0000000658,CT0000000658,CITY_COUNCIL,DIST_04,PARTIAL,713,2748,1161,67,0,2,2035,43.399,14.279,0,0,0,0,2022-03-08,39314957eb252ed7
EL0000000659,CT0000000659,CITY_COUNCIL,DIST_02,COMPLETE,6349,8673,953,8063,0,1,2324,9.668,-7.543,1,0,0,0,2012-07-31,7d82c87ca94a7102
EL0000000660,CT0000000660,GOVERNOR,DIST_06,COMPLETE,9473,10330,117,401,0,3,857,4.217,-2.843,0,0,0,0,2017-05-01,834cdba1ed5f5568
EL0000000661,CT0000000661,SENATE,DIST_04,PARTIAL,6207,3842,235,633,0,2,2365,21.663,4.32,1,0,0,0,2024-03-30,bc9ee122d59b2986
EL0000000662,CT0000000662,CITY_COUNCIL,DIST_10,PARTIAL,683,285,179,51,0,2,398,33.222,9.632,0,0,0,0,2018-04-16,4cebf145bccc202c
EL0000000663,CT0000000663,PRESIDENT,DIST_07,COMPLETE,11305,7576,2278,1,0,2,3729,17.623,-14.214,1,0,0,0,2014-03-29,ffc0ac999ef12a43
EL0000000664,CT0000000664,HOUSE,DIST_05,COMPLETE,2448,5500,2975,2,0,2,3052,27.936,-14.676,0,1,0,0,2018-12-20,b05622ad558410f6
EL0000000665,CT0000000665,SENATE,DIST_03,COMPLETE,6977,12849,1873,59,0,2,5872,26.988,-3.508,0,1,0,0,2022-12-08,17156d7b7f18ab86
EL0000000666,CT0000000666,CITY_COUNCIL,DIST_10,COMPLETE,1922,1725,714,19,0,2,197,4.498,-4.613,1,0,0,0,2015-12-25,c0fe92e4871fbf5f
EL0000000667,CT0000000667,PRESIDENT,DIST_08,COMPLETE,7272,8373,3595,433,0,1,1101,5.597,-3.476,1,1,0,0,2019-11-04,7152bc3b375e8491
EL0000000668,CT0000000668,ATTORNEY_GENERAL,DIST_07,PARTIAL,724,621,457,37,0,2,103,5.601,17.801,0,0,0,0,2025-06-10,5b67546f2563d442
EL0000000669,CT0000000669,MAYOR,STATEWIDE,COMPLETE,2308,860,442,0,0,2,1448,40.111,6.293,0,0,0,0,2014-10-10,6158c2a76d586e67
EL0000000670,CT0000000670,JUDGE,DIST_01,PARTIAL,3745,3845,342,0,0,1,100,1.261,-2.693,0,0,0,0,2025-06-28,ddf366c37c72775d
EL0000000671,CT0000000671,SHERIFF,DIST_03,PARTIAL,3112,2275,703,3,0,2,837,13.737,11.829,1,1,0,0,2024-10-12,12b8194020328a19
EL0000000672,CT0000000672,SHERIFF,DIST_09,COMPLETE,4973,5742,187,17,0,2,769,7.043,17.521,1,0,0,0,2015-12-29,dbc874cbb9376310
EL0000000673,CT0000000673,MAYOR,STATEWIDE,COMPLETE,2457,2911,2276,160,0,2,454,5.818,7.261,1,0,0,0,2023-08-27,526ff66bdf711904
EL0000000674,CT0000000674,HOUSE,DIST_08,PARTIAL,995,1876,784,95,0,1,881,23.493,5.035,0,0,0,0,2019-10-24,3e1ef41143d95f62
EL0000000675,CT0000000675,CITY_COUNCIL,DIST_10,COMPLETE,15949,3247,572,187,0,2,12702,63.653,-13.249,0,0,0,0,2017-07-02,ba5d835a55bd3090
EL0000000676,CT0000000676,JUDGE,DIST_08,COMPLETE,9528,8871,2466,1468,0,2,657,2.942,9.642,1,0,0,0,2018-10-29,5b00505a801a7b8e
EL0000000677,CT0000000677,CITY_COUNCIL,DIST_06,COMPLETE,4526,7615,176,577,0,2,3089,23.957,-15.45,1,0,0,0,2012-09-10,2ad60e983be468d8
EL0000000678,CT0000000678,CITY_COUNCIL,DIST_03,COMPLETE,7893,8396,475,0,0,1,503,3.0,-3.108,0,0,0,0,2019-02-15,a58773927556b27c
EL0000000679,CT0000000679,HOUSE,DIST_05,COMPLETE,1014,1904,383,0,0,2,890,26.962,7.807,1,0,0,0,2022-06-01,847f820237dd58e5
EL0000000680,CT0000000680,GOVERNOR,DIST_08,COMPLETE,1758,3095,1167,469,0,2,1337,20.604,12.091,1,1,0,0,2018-01-30,36cd0bc4cf873be3
EL0000000681,CT0000000681,SHERIFF,DIST_03,COMPLETE,4197,14902,2960,239,0,2,10705,48.009,-6.627,1,0,0,0,2022-05-24,f1437625aa808dcd
EL0000000682,CT0000000682,GOVERNOR,DIST_01,PARTIAL,3857,5739,2241,546,0,3,1882,15.198,-10.466,1,0,0,0,2015-06-03,b8f5179cb81341d6
EL0000000683,CT0000000683,SHERIFF,DIST_01,COMPLETE,2558,2214,3845,102,0,2,344,3.945,17.277,1,0,0,0,2020-12-22,469705e7f97502b6
EL0000000684,CT0000000684,HOUSE,DIST_06,COMPLETE,10896,7893,1404,0,0,1,3003,14.871,-16.87,1,0,0,0,2009-11-15,23c9ff1cbadd1b38
EL0000000685,CT0000000685,HOUSE,DIST_08,PARTIAL,3549,2128,2627,0,0,2,1421,17.112,-2.227,0,0,0,0,2018-08-16,1a265355f3e7f260
EL0000000686,CT0000000686,JUDGE,DIST_01,COMPLETE,3606,6569,1959,520,0,2,2963,23.416,4.936,1,0,0,0,2011-03-01,04724ea478cb6e39
EL0000000687,CT0000000687,MAYOR,DIST_04,COMPLETE,2603,14272,6673,4,0,2,11669,49.546,-6.394,1,0,0,0,2019-08-28,0e73c751df03f5ba
EL0000000688,CT0000000688,MAYOR,DIST_06,PARTIAL,216,1147,958,0,0,1,931,40.112,-9.881,0,0,0,0,2008-11-18,a2bd098e37453683
EL0000000689,CT0000000689,HOUSE,STATEWIDE,COMPLETE,7477,10448,1605,0,0,1,2971,15.212,-14.733,1,0,0,0,2013-05-27,126d9161263dc96b
EL0000000690,CT0000000690,HOUSE,DIST_09,COMPLETE,1876,6784,2118,0,0,2,4908,45.537,6.16,0,1,4,0,2019-02-03,ae19ad24c6d31c18
EL0000000691,CT0000000691,SENATE,DIST_08,COMPLETE,9615,8035,2027,161,0,1,1580,7.965,10.578,0,0,2,0,2020-09-30,616d9286de6b80dd
EL0000000692,CT0000000692,JUDGE,DIST_09,COMPLETE,3882,5258,110,3,0,2,1376,14.871,10.61,1,0,0,0,2017-02-06,3fb8f21b4d7e7554
EL0000000693,CT0000000693,GOVERNOR,DIST_04,COMPLETE,814,1298,507,6,0,2,484,18.438,5.568,1,1,0,0,2016-05-01,b7e3970724015f56
EL0000000694,CT0000000694,MAYOR,DIST_02,COMPLETE,5900,10810,3341,15,0,1,4910,24.469,-6.783,1,0,0,0,2017-02-15,1c98e3713924abaa
EL0000000695,CT0000000695,PRESIDENT,DIST_01,COMPLETE,10245,7065,1600,5218,0,2,3180,13.18,-3.026,0,0,0,0,2011-11-06,b32480afa11f2d78
EL0000000696,CT0000000696,JUDGE,DIST_10,PARTIAL,2674,1566,211,271,0,3,1108,23.465,-7.205,0,0,0,0,2011-10-03,e2e8b768a4a621a7
EL0000000697,CT0000000697,CITY_COUNCIL,DIST_05,COMPLETE,3689,1927,940,62,0,2,1762,26.624,-15.498,1,0,0,0,2017-02-01,7f3fca51663980a6
EL0000000698,CT0000000698,SHERIFF,DIST_04,COMPLETE,12380,5122,731,76,0,2,7258,39.642,-11.812,0,0,0,0,2016-07-27,04f0d123505afbca
EL0000000699,CT0000000699,CITY_COUNCIL,DIST_01,PARTIAL,4687,514,946,0,0,1,4173,67.887,14.449,0,0,0,0,2014-04-05,5b0907d8cf28486c
EL0000000700,CT0000000700,SENATE,DIST_05,COMPLETE,6273,10057,6537,303,0,3,3784,16.331,-4.459,1,0,4,0,2013-07-26,9a9ca62bc53e532b
EL0000000701,CT0000000701,HOUSE,DIST_01,COMPLETE,4208,3117,3518,0,0,2,1091,10.062,-17.237,0,0,0,0,2022-05-09,682e3c358a230d48
EL0000000702,CT0000000702,GOVERNOR,DIST_06,COMPLETE,1740,2749,459,556,0,2,1009,18.332,-0.75,0,1,0,0,2008-05-05,e8856ebf5dce3725
EL0000000703,CT0000000703,SHERIFF,DIST_06,COMPLETE,3692,3990,8657,301,0,1,298,1.791,7.915,0,0,0,0,2024-10-19,17c219629113e634
EL0000000704,CT0000000704,SENATE,DIST_02,COMPLETE,5570,4427,1267,34,0,1,1143,10.117,17.102,1,1,0,0,2015-08-29,d670344a7ae1da0c
EL0000000705,CT0000000705,HOUSE,DIST_09,PARTIAL,2631,9101,3861,67,0,2,6470,41.315,-3.699,1,0,0,0,2011-04-28,430ab127ab0db390
