energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2053-10,IND,LIGHTING,1730729.32,88738,19503.81,17138.18,41.44,16.95,137538,0.3984,123648.58,3.3,55854.04,161765.34,53274605.4,18259176.29,6.4,1.0664,DAILY
2053-11,RES,PROCESS,3842499.23,780252,4924.69,10544.58,16.75,24.61,413911,0.9524,85825.61,26.43,92978.96,340677.0,70173665.54,14407115.33,9.65,0.8004,MONTHLY
2053-12,IND,APPLIANCES,3667104.29,2976875,1231.86,21348.61,68.94,50.19,88831,0.3283,186005.97,40.78,432900.33,288556.69,38723807.03,9652163.91,11.99,1.2433,30_MIN
2054-01,TRANS,OTHER,3513207.54,1587578,2212.94,4928.36,18.78,29.57,69627,0.2171,39649.31,15.15,186388.55,100114.05,85231677.33,22639635.0,7.6,1.0741,MONTHLY
2054-02,COM,LIGHTING,3617921.84,1776513,2036.53,1959.79,32.8,63.85,234020,0.5308,429880.73,0.31,684055.79,348683.42,74977325.47,15246474.44,13.4,1.2914,15_MIN
2054-03,RES,PROCESS,544742.24,1023177,532.4,7305.05,65.86,13.84,96824,0.8223,436043.3,34.05,622824.57,398835.4,64584695.63,22373790.38,13.25,0.8591,HOURLY
2054-04,TRANS,OTHER,5114567.52,2442866,2093.68,14305.33,60.99,51.6,346365,0.5628,195195.44,33.72,456000.84,173819.59,43589186.36,21496166.76,16.79,0.9911,30_MIN
2054-05,RES,PROCESS,4972116.63,312754,15897.85,8587.84,44.13,20.64,448884,0.3129,94962.42,53.33,481618.83,191924.38,76202746.35,17882532.06,7.79,1.0365,30_MIN
2054-06,RES,WATER_HEAT,1379894.2,182437,7563.68,542.86,50.13,15.28,265205,0.2835,346273.81,50.84,809815.82,446217.59,3309607.78,2569094.43,13.42,0.8526,15_MIN
2054-07,IND,APPLIANCES,3512258.43,2132235,1647.22,11041.25,66.14,5.78,434937,0.7514,435852.98,45.46,39781.19,329611.15,70603803.38,3908737.32,2.74,1.2315,30_MIN
2054-08,RES,HVAC,2199260.56,919647,2391.42,12072.75,81.78,21.69,214088,0.9134,109491.49,7.06,145121.11,316678.82,31506141.4,8987209.29,7.96,1.2098,DAILY
2054-09,RES,PROCESS,233555.11,230265,1014.29,21047.19,23.11,0.0,167109,0.5682,306177.8,33.07,253097.82,121609.74,64703469.97,14115961.24,6.8,0.9677,MONTHLY
2054-10,COM,APPLIANCES,3905148.9,1749537,2232.1,2505.76,24.57,47.68,19147,0.7232,330155.61,51.79,161302.78,364267.84,38367668.23,6690820.94,2.32,1.1024,30_MIN
2054-11,TRANS,HVAC,2819114.37,3447469,817.73,1609.74,81.46,38.32,5173,0.785,495460.36,24.07,413284.2,116273.05,78845911.97,14927650.67,1.25,1.2162,HOURLY
2054-12,RES,HVAC,2087114.6,2503885,833.55,136.84,36.15,14.43,169042,0.8441,34952.47,4.06,417692.89,289004.0,82841825.48,19949997.22,4.27,1.1972,HOURLY
2055-01,COM,HVAC,2306541.33,2339287,986.0,20355.46,76.32,58.68,15896,0.0048,317993.39,40.3,725404.93,317420.98,69178993.16,8687318.47,1.08,0.7505,15_MIN
2055-02,RES,HVAC,771157.58,2771368,278.26,8349.65,69.17,43.86,379729,0.6183,407164.03,28.99,86640.45,40327.18,88373064.72,8419686.75,12.59,0.7722,MONTHLY
2055-03,IND,PROCESS,3026558.01,2527611,1197.4,16760.62,18.23,12.89,85221,0.457,195018.26,44.62,599252.31,392240.71,75649385.27,2259683.35,16.38,0.7383,MONTHLY
2055-04,IND,LIGHTING,4422769.27,472173,9366.84,10487.33,52.06,0.87,298349,0.4826,390292.54,15.57,714685.29,145601.78,30862589.32,19581027.16,15.12,1.1321,DAILY
2055-05,TRANS,PROCESS,1533779.82,994201,1542.73,8377.35,64.19,22.45,325702,0.6325,439173.23,51.39,626878.74,332226.69,62969219.92,15560793.78,4.55,1.162,30_MIN
2055-06,COM,APPLIANCES,312923.42,2934099,106.65,4380.75,38.1,53.47,12106,0.8679,58286.91,10.95,21742.18,101217.05,61108135.41,15243137.09,2.97,0.9897,HOURLY
2055-07,RES,WATER_HEAT,1860251.75,1749996,1063.0,11618.86,40.84,36.54,152368,0.086,393805.11,42.94,397213.78,29023.82,38233282.81,571412.36,3.29,0.9657,MONTHLY
2055-08,TRANS,PROCESS,4121097.18,85100,48426.52,6467.7,46.64,30.82,246967,0.43,510193.98,47.53,385966.16,71612.46,87313421.87,15790912.51,10.71,0.7101,30_MIN
2055-09,COM,OTHER,3033688.95,867426,3497.35,624.24,68.7,61.8,173175,0.0552,476312.64,33.59,18489.24,391240.39,84710442.5,794199.03,0.96,1.2152,DAILY
2055-10,IND,MOTIVE_POWER,1632324.83,1060998,1538.48,8120.85,44.97,37.43,196217,0.9579,11796.24,54.66,342364.07,42080.03,37159601.42,7848679.74,5.78,0.8702,30_MIN
2055-11,COM,HVAC,2157330.47,285945,7544.56,9671.42,47.31,16.56,275970,0.5109,59507.56,28.29,744757.8,121243.8,7669139.68,20620533.29,5.99,1.0871,HOURLY
2055-12,RES,APPLIANCES,3172656.52,1001548,3167.75,369.28,65.58,43.18,121345,0.9945,55208.35,49.46,170.23,28496.96,53789871.51,6963454.52,15.26,1.1792,HOURLY
2056-01,RES,APPLIANCES,639244.2,1357639,470.85,20325.44,34.14,32.66,4545,0.4029,535562.63,54.9,270570.14,141314.31,89013567.21,11442623.78,13.91,0.9949,MONTHLY
2056-02,COM,EV_CHARGING,4558795.58,1811697,2516.31,5890.57,49.84,61.86,283747,0.1149,348096.58,28.14,413646.09,289486.16,48275286.4,10532335.06,14.63,1.0457,30_MIN
2056-03,COM,APPLIANCES,671783.29,2575739,260.81,20734.25,79.78,12.76,41111,0.0481,141281.58,39.43,241448.19,86844.31,4345282.39,7904845.33,2.52,1.055,HOURLY
2056-04,COM,HVAC,2475620.16,169880,14572.76,18109.79,57.19,18.2,51833,0.0988,50085.41,47.57,691370.53,2938.26,82679628.57,13546549.64,15.28,0.8945,HOURLY
2056-05,COM,PROCESS,1405491.45,1673555,839.82,18359.3,84.01,54.13,449997,0.1772,424500.03,25.61,82257.39,91760.22,38418404.78,20079636.21,8.31,1.2688,15_MIN
2056-06,COM,APPLIANCES,5337873.58,62133,85910.44,16376.48,60.06,24.6,408814,0.7635,440558.03,43.26,820639.6,79677.39,29521971.09,17607733.88,2.39,0.8721,HOURLY
2056-07,COM,APPLIANCES,2388151.04,506330,4716.59,17148.55,21.12,6.08,51862,0.0836,386396.2,4.81,431426.89,197603.93,91932413.82,7752086.63,10.9,0.9821,MONTHLY
2056-08,RES,PROCESS,122722.88,3109130,39.47,21195.31,20.35,6.03,265295,0.9519,370501.56,30.23,430277.98,410111.3,23920823.53,477460.48,13.93,1.0824,MONTHLY
2056-09,RES,EV_CHARGING,3300126.68,1354509,2436.4,21058.64,31.98,36.11,335419,0.6208,121469.03,2.05,550185.64,276829.01,78667286.95,21857856.47,13.09,0.8176,MONTHLY
2056-10,IND,OTHER,3862427.79,1494526,2584.38,10849.64,79.68,44.51,362781,0.4951,375651.87,18.57,497678.37,326095.09,76081814.16,18270996.85,8.76,0.9158,15_MIN
2056-11,RES,PROCESS,2424063.79,2649305,914.98,2496.64,37.64,32.24,204071,0.0084,267564.25,24.77,465995.13,308107.68,38078444.63,18473711.34,11.74,0.9363,15_MIN
2056-12,COM,PROCESS,75089.37,2783951,26.97,10305.13,36.71,6.67,371118,0.7793,534663.3,32.8,521256.06,260208.23,34891379.99,3130348.97,7.74,1.1277,MONTHLY
2057-01,COM,APPLIANCES,468477.43,3498620,133.9,4474.46,75.55,52.55,379547,0.3018,88689.29,40.09,822802.09,347853.52,32696926.5,8128192.73,5.48,1.2402,15_MIN
2057-02,COM,MOTIVE_POWER,1138956.03,1198690,950.17,3288.52,47.8,63.92,143830,0.5184,503527.49,41.55,189518.1,243062.16,29241203.75,5384795.76,3.75,1.2943,30_MIN
2057-03,COM,WATER_HEAT,4732784.77,724608,6531.51,14075.56,28.05,52.84,310634,0.1974,115189.2,22.34,371783.38,30994.71,17593431.31,13964672.95,17.4,1.179,HOURLY
2057-04,IND,WATER_HEAT,3362245.12,1033011,3254.8,11649.69,51.01,42.15,108041,0.7389,332467.22,3.11,757017.65,251297.77,56174773.71,10984373.02,5.09,1.1704,15_MIN
2057-05,RES,OTHER,4868999.46,2408205,2021.84,822.1,72.21,53.47,26323,0.3788,446275.18,7.18,260876.26,274444.29,72636299.42,6642864.93,11.86,1.2479,DAILY
2057-06,RES,APPLIANCES,2516057.16,718826,3500.23,17975.41,59.31,53.51,111045,0.7708,117895.7,11.23,190483.78,49004.77,23155996.69,4454347.87,6.05,0.7503,MONTHLY
2057-07,COM,EV_CHARGING,1909287.72,2168443,880.49,11783.92,28.67,4.9,41713,0.3085,404573.0,18.32,478335.73,104310.81,10184095.29,20589274.51,0.22,0.8171,MONTHLY
2057-08,COM,WATER_HEAT,876078.76,285990,3063.32,5066.37,64.25,41.08,301922,0.4854,48559.25,17.14,330995.52,343703.83,14002624.56,20768271.72,17.05,1.0589,30_MIN
2057-09,RES,HVAC,4175918.63,1033146,4041.94,7974.14,71.93,6.52,413500,0.8623,227586.56,48.32,685077.01,24418.97,14910729.48,23313115.64,8.59,0.7235,30_MIN
2057-10,COM,HVAC,4794601.39,617431,7765.4,15018.95,71.97,20.99,10345,0.8655,75904.23,24.84,295222.21,348394.64,23667660.43,10395667.03,11.19,0.8827,DAILY
2057-11,TRANS,HVAC,957541.41,522533,1832.5,21115.83,19.47,0.39,125280,0.8236,8823.3,36.01,836445.17,21083.0,191454.99,10453832.58,1.88,1.1052,HOURLY
2057-12,RES,OTHER,430923.09,2816618,152.99,11504.99,19.69,31.01,437087,0.9789,72185.06,19.99,781877.95,404166.32,42110038.32,3007094.7,10.39,0.8201,HOURLY
2058-01,RES,EV_CHARGING,3553988.07,157762,22527.53,9151.89,44.62,53.61,105922,0.4858,235720.47,31.48,711458.91,21289.73,42827527.82,15739406.69,1.05,1.1087,MONTHLY
2058-02,RES,APPLIANCES,4538557.27,3162394,1435.17,11824.44,32.96,25.44,321350,0.7528,20182.49,26.52,735838.27,59110.99,93725989.34,24943503.21,6.95,0.7668,DAILY
2058-03,COM,WATER_HEAT,4944359.74,857748,5764.35,18434.56,50.31,13.55,610,0.4633,548298.12,32.71,323012.21,59921.62,11076784.52,19310383.03,10.11,0.975,15_MIN
2058-04,RES,APPLIANCES,2580746.22,613078,4209.49,1520.73,76.06,7.94,360357,0.1232,500877.48,7.21,821553.07,312682.38,45249730.71,18527566.09,4.77,1.0696,HOURLY
2058-05,TRANS,MOTIVE_POWER,1860300.69,197977,9396.55,17638.0,20.3,64.94,341240,0.6188,128269.63,44.5,772608.94,90396.1,72209618.03,16844314.28,5.28,0.7985,DAILY
2058-06,COM,HVAC,4320014.26,84987,50831.47,8098.63,28.81,60.6,277410,0.1834,19310.75,8.57,838945.06,254748.83,77867738.67,11301750.76,1.25,1.0981,30_MIN
2058-07,COM,PROCESS,4854056.78,3256038,1490.79,1249.14,66.32,62.69,276340,0.4345,309052.51,25.04,807167.35,254229.38,50157334.94,6707261.89,6.89,1.0107,DAILY
2058-08,TRANS,HVAC,3058066.05,15053,203153.26,3775.54,54.26,29.59,185189,0.4937,67448.93,33.13,129902.78,354973.1,89464083.99,10198762.72,15.69,0.9165,MONTHLY
2058-09,RES,LIGHTING,4305950.18,3300575,1304.61,10070.18,68.38,25.79,119450,0.2626,248997.82,38.03,824819.07,423021.14,78290438.12,12407170.73,10.73,0.8843,MONTHLY
2058-10,COM,LIGHTING,3566315.29,1693129,2106.35,4169.98,49.08,22.77,241828,0.0505,492029.62,18.24,620837.63,154258.72,14739004.05,20457634.77,7.11,1.1242,DAILY
2058-11,COM,MOTIVE_POWER,5468682.84,961270,5689.02,20422.15,24.96,28.94,318600,0.7785,58295.29,46.45,441260.6,43348.66,31385972.47,18187755.22,13.34,1.0308,DAILY
2058-12,RES,LIGHTING,1855958.11,1980459,937.14,8460.63,58.64,16.09,94209,0.3371,236611.9,2.39,642958.87,346189.04,15968589.32,2076538.87,3.31,1.0232,15_MIN
2059-01,RES,LIGHTING,2389340.87,640116,3732.67,17015.72,20.14,17.51,196596,0.842,105957.14,38.7,70297.01,149768.01,63830765.39,9809726.92,5.81,0.9607,30_MIN
2059-02,RES,MOTIVE_POWER,4745576.99,3276442,1448.39,21662.36,15.79,21.59,264539,0.2076,475638.6,17.4,817892.21,189354.79,60173978.2,9527629.84,8.67,0.7104,MONTHLY
2059-03,IND,OTHER,515355.54,2399640,214.76,13015.5,79.74,49.91,39654,0.6913,140136.54,11.4,303450.97,164278.77,43715900.15,14397836.91,4.16,0.8775,MONTHLY
2059-04,TRANS,WATER_HEAT,5352684.52,3156336,1695.85,13091.12,36.94,7.48,359656,0.0786,377730.0,0.74,611168.7,280544.38,46334434.35,20255882.32,11.69,1.1932,30_MIN
2059-05,IND,APPLIANCES,1473424.54,3343675,440.66,15726.55,34.33,50.81,350634,0.1396,87477.98,22.28,513405.84,288263.48,18225438.14,9987999.9,16.09,0.8183,15_MIN
2059-06,TRANS,WATER_HEAT,3639162.33,1733720,2099.05,19559.48,52.1,16.87,352936,0.2386,399603.55,4.59,426754.84,168849.46,35327366.27,18601273.02,2.84,1.2103,30_MIN
2059-07,COM,PROCESS,2707551.32,2467137,1097.45,4245.05,68.42,12.15,205458,0.243,456886.0,9.33,380351.02,390876.75,34303338.15,22497375.47,8.29,0.9921,HOURLY
2059-08,RES,APPLIANCES,4592126.94,1485306,3091.7,8159.23,76.68,62.02,145610,0.8961,523186.86,41.96,123773.14,447429.63,69204426.55,12537035.22,6.85,0.7035,HOURLY
2059-09,RES,PROCESS,2802176.15,1869885,1498.58,2335.97,63.39,55.7,139460,0.4998,78291.54,8.31,521898.86,187808.04,78746352.27,17116243.69,10.67,0.7849,30_MIN
2059-10,COM,HVAC,617212.34,1173889,525.78,2263.88,73.0,54.44,243158,0.4953,492744.75,0.62,4127.83,162868.11,86877402.35,20381023.67,14.09,1.1438,MONTHLY
2059-11,COM,LIGHTING,1066170.93,3014705,353.66,18611.14,31.0,13.84,332646,0.0008,184875.86,48.01,30956.24,308299.19,36763068.76,3807954.88,16.14,0.7568,30_MIN
2059-12,IND,MOTIVE_POWER,5319177.69,2692928,1975.24,21088.59,19.43,49.45,295688,0.2081,434199.26,2.5,217639.49,235214.0,17720285.27,21524052.57,8.84,0.7561,HOURLY
2060-01,IND,OTHER,5316177.32,2266168,2345.89,9751.2,39.8,55.29,442912,0.252,210529.7,37.63,335032.1,161641.23,63208736.93,14911411.49,4.15,1.2029,30_MIN
2060-02,RES,MOTIVE_POWER,2073874.79,3175129,653.16,7440.6,28.0,42.43,376080,0.3312,512900.72,10.4,120496.07,188701.81,48484595.14,8904956.19,13.24,1.2376,MONTHLY
2060-03,RES,PROCESS,3303497.36,1071925,3081.84,1487.62,74.04,25.92,438237,0.7393,472378.01,23.6,566350.04,25698.37,23850893.18,13215240.08,8.04,0.8756,MONTHLY
2060-04,IND,HVAC,4063492.01,3187612,1274.78,14485.02,69.61,58.78,383213,0.8758,49231.17,52.41,205923.95,127308.98,36395219.89,22374556.31,15.81,1.1526,MONTHLY
2060-05,RES,LIGHTING,235807.6,328404,718.04,5856.94,29.73,39.5,260456,0.3681,518290.35,39.61,620246.45,187333.81,49054876.17,7927670.04,16.62,0.7711,DAILY
2060-06,RES,MOTIVE_POWER,645781.59,3028636,213.23,16995.58,44.33,10.92,425802,0.72,138364.92,23.79,627108.62,48717.24,32349090.59,20033943.49,0.75,0.9381,DAILY
2060-07,IND,LIGHTING,4423243.26,1111366,3980.01,927.56,16.14,62.33,188302,0.4158,76000.76,43.21,111149.43,33228.45,28845456.15,21104392.46,1.16,1.0659,HOURLY
2060-08,COM,MOTIVE_POWER,301719.73,3068999,98.31,15462.88,77.52,10.45,336826,0.9918,135005.78,49.24,491198.98,233544.09,78240197.98,11188096.48,8.15,0.8674,MONTHLY
2060-09,COM,APPLIANCES,2917132.72,1031394,2828.34,9784.32,65.73,6.04,327581,0.6102,404176.54,49.96,720591.25,427968.75,29190533.38,12856606.56,7.39,1.2096,HOURLY
2060-10,COM,OTHER,4399740.94,2836295,1551.23,19936.43,51.31,9.74,81609,0.3606,72832.06,29.26,688920.26,286115.02,57744346.2,21383655.32,14.19,0.823,DAILY
2060-11,COM,LIGHTING,3451546.46,2364588,1459.68,1400.06,76.51,32.26,366316,0.9501,446176.82,7.05,183950.16,73831.86,61828472.47,9618389.52,12.02,0.8361,15_MIN
2060-12,COM,WATER_HEAT,2547650.85,374178,6808.66,21275.29,34.47,24.93,130608,0.9082,350168.66,15.43,226452.22,272161.28,12423118.01,15534805.96,9.68,1.1141,MONTHLY
2061-01,IND,MOTIVE_POWER,2404390.29,226521,10614.43,14863.29,38.67,33.99,204908,0.0189,83572.95,22.67,713350.8,233090.13,25203729.11,16824792.3,0.89,0.8962,HOURLY
2061-02,IND,HVAC,1420756.19,2705651,525.11,2844.49,48.41,22.95,346116,0.0993,311461.66,2.74,425623.14,296438.06,46010184.02,18025773.92,9.46,1.092,DAILY
2061-03,RES,OTHER,1130245.23,2024614,558.25,19344.87,72.28,34.89,365049,0.4239,513242.0,31.41,513584.89,321017.1,18979206.48,22485591.72,0.93,1.0364,HOURLY
2061-04,IND,WATER_HEAT,5439044.13,180413,30147.74,1666.86,41.62,29.53,343294,0.7053,97841.39,47.86,183519.29,66144.8,520171.39,20135470.81,8.2,1.2672,MONTHLY
2061-05,RES,OTHER,1251968.59,1776064,704.91,1611.9,36.71,38.14,378838,0.5542,375340.45,17.2,345877.81,242783.25,89832902.15,5609206.54,12.49,1.2359,30_MIN
2061-06,COM,HVAC,3529342.48,1131029,3120.47,17211.08,33.91,28.23,68773,0.1613,405779.22,30.56,355056.84,22044.81,13960733.32,5945223.0,17.62,1.0085,15_MIN
2061-07,IND,LIGHTING,3225318.03,1494112,2158.69,3213.36,20.44,40.36,407294,0.555,438337.25,28.35,438179.86,64154.28,8771609.36,17749072.3,5.5,0.8492,MONTHLY
2061-08,RES,HVAC,990907.79,73761,13434.03,16345.47,73.01,33.83,183028,0.8609,350525.93,5.06,659123.82,232932.38,25758649.54,16510485.84,6.56,0.8868,30_MIN
2061-09,RES,PROCESS,1846147.74,81333,22698.63,7165.36,79.87,42.76,296995,0.081,294605.15,41.4,290432.52,20835.81,79586949.01,15266614.8,7.54,0.9027,30_MIN
2061-10,COM,MOTIVE_POWER,3905535.9,2140480,1824.61,1430.75,15.69,12.38,245293,0.0164,204439.02,34.02,283434.07,400174.47,45890435.14,22574347.38,6.85,0.7061,30_MIN
2061-11,COM,MOTIVE_POWER,210908.69,2867306,73.56,20174.88,57.32,7.53,52674,0.2492,58493.12,12.76,526992.35,226608.77,20714475.53,22793152.87,17.39,1.2384,15_MIN
2061-12,RES,MOTIVE_POWER,2393109.26,740606,3231.29,16574.83,73.88,7.17,117304,0.212,140502.71,48.66,775847.7,30858.52,83059708.4,3075275.24,8.94,1.0497,MONTHLY
2062-01,RES,HVAC,966379.82,1644476,587.65,15516.96,36.25,49.68,199133,0.2711,343505.27,3.43,772035.7,197847.6,39581047.3,14012929.24,17.25,1.0986,15_MIN
2062-02,COM,APPLIANCES,1501066.97,1381938,1086.2,13603.02,30.6,14.46,127752,0.5032,428873.63,36.91,376296.93,159571.52,2650821.6,2202939.57,7.73,0.8241,DAILY
2062-03,RES,HVAC,5355188.26,2822895,1897.06,11647.91,84.87,15.82,147046,0.9699,489979.76,17.28,492893.83,350330.01,75367811.09,11630628.8,3.55,0.7336,15_MIN
2062-04,COM,WATER_HEAT,477959.12,1407385,339.61,5206.01,42.61,56.23,401896,0.2441,353667.09,28.79,71427.57,405635.39,92735693.43,22292706.77,5.73,0.8271,MONTHLY
2062-05,RES,PROCESS,2584298.56,2809494,919.84,19482.39,78.09,23.92,229511,0.9845,444415.47,38.75,223458.65,330201.92,77505991.54,4798613.46,13.01,0.7411,15_MIN
2062-06,RES,HVAC,4102463.08,2194984,1869.02,13361.14,18.86,33.37,283285,0.6454,323377.21,37.31,348658.46,299726.98,2864146.96,21402112.18,17.95,1.299,30_MIN
2062-07,COM,WATER_HEAT,847190.5,1799385,470.82,15123.09,16.42,61.25,19282,0.9674,10661.03,8.01,736766.21,297330.84,64660811.72,8117885.99,14.37,1.0719,30_MIN
2062-08,TRANS,APPLIANCES,265581.92,2166030,122.61,7843.01,44.46,25.49,68417,0.1118,364239.23,36.17,181128.19,397488.1,51706013.97,13617915.5,0.58,1.2882,30_MIN
2062-09,RES,HVAC,5431128.31,1916530,2833.83,4283.51,20.94,40.8,375309,0.5128,409983.01,34.17,407493.41,339191.41,56689173.66,23603676.09,4.5,1.0824,MONTHLY
2062-10,COM,PROCESS,1774611.23,3140557,565.06,15438.32,76.76,0.9,26851,0.7303,496961.34,36.54,282321.1,94958.23,15733917.07,15056709.33,1.35,0.7373,30_MIN
2062-11,RES,APPLIANCES,5286751.86,36602,144438.88,21519.44,27.82,33.42,157127,0.7879,359713.54,23.24,692259.99,70812.53,78176877.66,16560707.36,1.82,1.0706,30_MIN
2062-12,RES,PROCESS,1556021.34,44375,35065.27,15805.98,81.22,18.18,339045,0.6365,473754.67,30.72,532939.24,419062.33,29825026.06,22522699.47,8.09,1.0625,15_MIN
2063-01,RES,APPLIANCES,4490047.58,1694554,2649.69,3409.37,25.27,20.51,118416,0.5624,187063.16,45.73,119709.56,287436.66,24932250.58,1588016.34,0.31,1.2025,MONTHLY
2063-02,TRANS,PROCESS,4620937.66,487981,9469.5,15937.95,19.2,17.4,87934,0.655,82789.0,53.56,167583.99,21709.67,68467145.18,2654521.56,3.46,0.7607,DAILY
2063-03,COM,HVAC,2082586.03,2700640,771.15,19961.63,57.59,24.96,286801,0.2202,510414.94,42.59,478399.76,443053.93,39362219.73,9816938.65,16.56,1.0631,15_MIN
2063-04,RES,MOTIVE_POWER,2468073.25,2879563,857.1,17563.44,29.31,20.43,180770,0.6369,371110.67,8.83,787968.09,209535.57,51096555.7,7352190.01,15.69,1.2876,30_MIN
2063-05,RES,HVAC,401208.1,1011433,396.67,9537.0,63.74,56.8,234295,0.8724,28527.9,40.84,499307.45,81675.2,27090082.93,18555928.98,10.24,1.2702,HOURLY
2063-06,IND,HVAC,3260511.38,3383659,963.61,4810.94,31.01,53.07,376756,0.4556,238611.93,7.73,845449.08,31780.99,46686103.98,6902582.85,14.04,1.0853,HOURLY
2063-07,RES,HVAC,3538101.08,3400841,1040.36,4224.97,26.97,47.88,386692,0.7688,218216.91,39.35,19486.42,366341.17,29848540.54,7045537.64,11.69,1.244,MONTHLY
2063-08,TRANS,APPLIANCES,5167174.38,2590416,1994.73,2544.98,40.26,11.6,234982,0.5436,382043.38,21.86,61363.45,392667.69,49600886.45,12589509.14,8.74,0.8983,MONTHLY
2063-09,RES,EV_CHARGING,4764359.67,616975,7722.13,14127.0,53.62,9.62,445869,0.8011,151616.09,54.82,64191.95,367154.59,60425146.29,16537673.18,8.4,1.2207,HOURLY
2063-10,COM,APPLIANCES,5494002.28,1382475,3974.03,20993.43,72.44,51.48,64693,0.3551,51647.8,48.6,376464.29,161042.65,65680450.49,12371096.06,15.96,0.9079,15_MIN
2063-11,TRANS,EV_CHARGING,2497945.82,858130,2910.92,19198.47,73.45,38.34,38039,0.5586,394901.7,19.11,745966.6,125150.96,92944564.15,24408953.93,17.58,1.151,30_MIN
2063-12,COM,PROCESS,5486778.76,1647118,3331.14,7789.96,20.76,62.95,427281,0.2906,540735.24,44.49,723690.38,346412.96,59266497.55,19699685.56,9.77,1.0989,30_MIN
2064-01,COM,MOTIVE_POWER,2395030.89,2992273,800.41,1475.44,51.85,30.9,323359,0.8747,135102.1,30.0,505796.03,108701.1,2533270.49,5130093.08,1.33,1.1789,30_MIN
2064-02,RES,OTHER,1827177.75,90761,20131.75,21024.58,34.72,9.97,380841,0.5758,109942.29,29.15,309690.71,369865.74,41917980.01,9628924.69,3.28,0.8621,HOURLY
2064-03,COM,PROCESS,2386506.48,3379016,706.27,14147.15,74.01,16.89,163590,0.4864,461915.38,22.6,305080.11,100568.35,69809803.53,22788553.39,8.77,0.8185,MONTHLY
2064-04,RES,LIGHTING,1819215.08,697909,2606.67,3830.7,37.86,31.74,129742,0.7345,296744.6,45.67,473468.98,126102.31,16664395.34,23422503.35,4.19,1.2305,15_MIN
2064-05,COM,EV_CHARGING,5057354.92,1025001,4934.0,15142.36,15.0,61.38,291521,0.0543,224080.33,37.66,661669.48,34217.0,20077280.39,14937043.25,10.23,0.7579,HOURLY
2064-06,RES,LIGHTING,846066.65,3204929,263.99,16576.23,23.16,19.69,387130,0.0807,126916.47,9.46,517116.27,314655.2,53889030.95,22567438.24,15.63,0.73,MONTHLY
2064-07,IND,EV_CHARGING,1040330.13,3224406,322.64,17803.39,62.46,36.11,178483,0.7307,107381.15,0.84,617146.77,158354.5,1741816.73,7622500.89,13.45,0.8125,DAILY
2064-08,IND,WATER_HEAT,3844821.34,851279,4516.52,792.77,41.01,6.06,274777,0.9271,266956.85,25.54,375295.03,362051.46,93922692.68,5480474.16,2.69,0.9092,15_MIN
2064-09,COM,PROCESS,1051935.01,2289457,459.47,4338.76,77.76,29.3,40138,0.3946,183053.32,9.62,395023.25,199836.11,49645635.39,3436131.9,17.89,0.865,30_MIN
2064-10,AG,OTHER,2927671.72,2657626,1101.61,354.27,77.22,51.76,390779,0.1888,106039.12,14.21,463400.22,278606.49,4390061.26,20297664.76,8.57,1.1663,HOURLY
2064-11,IND,PROCESS,3161095.37,2705386,1168.45,9504.56,66.05,43.71,300498,0.0122,258158.08,5.71,836138.18,225659.22,41760250.61,21717629.76,6.28,0.7087,HOURLY
2064-12,RES,WATER_HEAT,1335919.41,154799,8630.03,5447.43,70.02,38.45,23255,0.4059,224391.32,45.0,493577.94,46347.21,57733127.82,23823436.37,6.72,1.0811,30_MIN
2065-01,IND,HVAC,2255633.28,2104253,1071.94,178.65,20.03,58.21,438295,0.1248,362756.23,20.76,373468.86,350675.83,7814973.11,11078495.48,11.72,1.2689,DAILY
2065-02,RES,OTHER,1797903.25,592369,3035.11,21347.8,61.54,21.06,129152,0.0879,511362.74,41.74,804511.89,331874.55,36521484.14,21907660.89,17.95,1.0782,HOURLY
2065-03,TRANS,WATER_HEAT,401910.41,430249,934.13,2279.54,52.64,24.57,80480,0.7887,326468.41,3.44,198191.42,165629.7,4612562.58,22233498.53,12.52,1.0885,DAILY
2065-04,RES,MOTIVE_POWER,532939.16,1492204,357.15,16402.36,53.25,9.55,134502,0.1399,70495.22,33.96,470852.79,235929.07,91947435.5,3572319.71,7.3,0.8582,MONTHLY
2065-05,COM,PROCESS,1837782.33,2632412,698.14,20179.6,71.01,41.16,48383,0.4064,40498.33,52.59,751477.14,133106.23,16043567.83,3256168.83,11.26,0.9046,DAILY
2065-06,TRANS,LIGHTING,4069812.31,1622361,2508.57,6516.9,17.31,13.88,287774,0.3968,388706.05,4.24,358343.04,180959.47,69223009.4,11836797.01,15.94,1.0865,15_MIN
2065-07,TRANS,PROCESS,321838.52,1000615,321.64,12891.36,17.46,20.33,427201,0.4525,334484.77,36.8,240819.58,167770.65,53973484.77,7251685.43,13.73,0.8195,MONTHLY
