safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2017-09-15,DUI,MISDEMEANOR,5000,1,CASE0000000624,PENDING,DIVERSION,2147,2017-10-15,2018-03-14,322,0,0,1,9,0,0,0,0
2017-09-16,OTHER,MISDEMEANOR,250,0,CASE0000000625,GUILTY,DIVERSION,1083,2017-10-16,2018-03-15,186,0,1,0,3,1,0,0,1
2017-09-17,LARCENY,FELONY,5000,0,CASE0000000626,PLEA,PRISON,1293,2017-10-17,2018-03-16,167,0,0,1,12,0,0,0,0
2017-09-18,LARCENY,FELONY,1000,1,CASE0000000627,GUILTY,PROBATION,3486,2017-10-18,2018-03-17,268,0,0,0,96,0,0,0,1
2017-09-19,VANDALISM,MISDEMEANOR,100,0,CASE0000000628,DEFERRED,JAIL,600,2017-10-19,2018-03-18,114,0,0,0,36,0,0,0,1
2017-09-20,WEAPONS,FELONY,0,1,CASE0000000629,DISMISSED,PROBATION,1102,2017-10-20,2018-03-19,79,1,0,0,3,1,1,0,0
2017-09-21,BURGLARY,MISDEMEANOR,1000,0,CASE0000000630,PENDING,PROBATION,134,2017-10-21,2018-03-20,408,0,1,0,89,0,0,0,0
2017-09-22,LARCENY,FELONY,5000,1,CASE0000000631,PENDING,NONE,916,2017-10-22,2018-03-21,665,1,1,0,35,1,0,0,0
2017-09-23,BURGLARY,MISDEMEANOR,25000,0,CASE0000000632,DISMISSED,PRISON,3649,2017-10-23,2018-03-22,416,0,0,1,52,0,0,0,0
2017-09-24,LARCENY,INFRACTION,500,0,CASE0000000633,NOT_GUILTY,PROBATION,1881,2017-10-24,2018-03-23,155,0,0,0,85,1,1,0,1
2017-09-25,ASSAULT,FELONY,100,1,CASE0000000634,PLEA,JAIL,1648,2017-10-25,2018-03-24,28,0,0,0,12,0,0,1,0
2017-09-26,WEAPONS,INFRACTION,500,1,CASE0000000635,DEFERRED,DIVERSION,3298,2017-10-26,2018-03-25,682,0,1,1,45,1,0,0,0
2017-09-27,WEAPONS,MISDEMEANOR,0,1,CASE0000000636,PENDING,DIVERSION,2539,2017-10-27,2018-03-26,703,0,0,1,37,0,0,0,0
2017-09-28,WEAPONS,INFRACTION,1000,1,CASE0000000637,DISMISSED,NONE,1245,2017-10-28,2018-03-27,464,1,1,1,61,0,0,0,1
2017-09-29,VANDALISM,INFRACTION,500,1,CASE0000000638,PENDING,DIVERSION,747,2017-10-29,2018-03-28,128,0,0,0,61,0,0,1,1
2017-09-30,DUI,MISDEMEANOR,100,1,CASE0000000639,PENDING,PROBATION,662,2017-10-30,2018-03-29,177,0,0,1,45,0,0,0,1
2017-10-01,LARCENY,FELONY,250,1,CASE0000000640,PENDING,DIVERSION,347,2017-10-31,2018-03-30,715,0,0,1,23,1,0,0,0
2017-10-02,ASSAULT,MISDEMEANOR,500,1,CASE0000000641,PLEA,COMMUNITY_SERVICE,1427,2017-11-01,2018-03-31,29,0,0,0,40,1,1,0,1
2017-10-03,ASSAULT,MISDEMEANOR,5000,1,CASE0000000642,GUILTY,PRISON,919,2017-11-02,2018-04-01,172,1,0,1,43,1,1,0,0
2017-10-04,DUI,MISDEMEANOR,500,0,CASE0000000643,GUILTY,DIVERSION,2878,2017-11-03,2018-04-02,218,1,1,1,80,1,0,0,0
2017-10-05,DRUG_POSSESS,MISDEMEANOR,100,0,CASE0000000644,PENDING,JAIL,1986,2017-11-04,2018-04-03,607,0,1,0,41,1,1,0,1
2017-10-06,OTHER,INFRACTION,500,0,CASE0000000645,DEFERRED,JAIL,326,2017-11-05,2018-04-04,223,0,0,0,26,0,1,0,0
2017-10-07,DRUG_POSSESS,MISDEMEANOR,500,1,CASE0000000646,DEFERRED,PROBATION,1333,2017-11-06,2018-04-05,443,0,0,0,99,0,0,0,1
2017-10-08,WEAPONS,INFRACTION,5000,0,CASE0000000647,GUILTY,JAIL,2425,2017-11-07,2018-04-06,421,0,0,0,9,1,0,0,1
2017-10-09,DUI,MISDEMEANOR,2500,1,CASE0000000648,GUILTY,JAIL,2695,2017-11-08,2018-04-07,516,1,0,0,59,0,0,0,0
2017-10-10,ASSAULT,MISDEMEANOR,100,1,CASE0000000649,GUILTY,PROBATION,1280,2017-11-09,2018-04-08,96,0,0,1,85,0,0,0,1
2017-10-11,BURGLARY,MISDEMEANOR,5000,1,CASE0000000650,GUILTY,NONE,2805,2017-11-10,2018-04-09,309,0,1,0,48,0,0,0,1
2017-10-12,OTHER,FELONY,1000,1,CASE0000000651,PENDING,DIVERSION,3621,2017-11-11,2018-04-10,194,0,0,1,42,0,0,1,1
2017-10-13,VANDALISM,INFRACTION,25000,1,CASE0000000652,PLEA,PROBATION,840,2017-11-12,2018-04-11,272,0,0,1,39,1,0,0,0
2017-10-14,OTHER,MISDEMEANOR,500,0,CASE0000000653,PENDING,PRISON,1459,2017-11-13,2018-04-12,229,0,0,1,17,0,1,0,0
2017-10-15,LARCENY,MISDEMEANOR,0,1,CASE0000000654,PENDING,PROBATION,607,2017-11-14,2018-04-13,476,0,0,0,4,1,0,0,1
2017-10-16,DRUG_TRAFFICK,MISDEMEANOR,25000,1,CASE0000000655,PLEA,DIVERSION,1550,2017-11-15,2018-04-14,425,0,0,0,16,1,0,0,0
2017-10-17,OTHER,INFRACTION,100,0,CASE0000000656,GUILTY,PROBATION,1945,2017-11-16,2018-04-15,507,1,0,0,1,0,0,0,0
2017-10-18,LARCENY,INFRACTION,25000,0,CASE0000000657,GUILTY,COMMUNITY_SERVICE,526,2017-11-17,2018-04-16,486,0,0,0,84,1,0,0,1
2017-10-19,FRAUD,MISDEMEANOR,250,0,CASE0000000658,GUILTY,PRISON,3515,2017-11-18,2018-04-17,705,0,1,0,69,1,0,0,1
2017-10-20,WEAPONS,FELONY,250,1,CASE0000000659,GUILTY,PROBATION,3144,2017-11-19,2018-04-18,243,0,1,1,70,0,0,0,1
2017-10-21,BURGLARY,MISDEMEANOR,10000,0,CASE0000000660,PLEA,JAIL,1383,2017-11-20,2018-04-19,704,1,0,0,17,1,1,0,0
2017-10-22,FRAUD,INFRACTION,10000,0,CASE0000000661,GUILTY,JAIL,1583,2017-11-21,2018-04-20,429,0,0,0,23,0,0,0,1
2017-10-23,WEAPONS,INFRACTION,5000,1,CASE0000000662,PENDING,PROBATION,3640,2017-11-22,2018-04-21,32,0,0,0,90,0,0,0,1
2017-10-24,DUI,MISDEMEANOR,250,1,CASE0000000663,DISMISSED,PROBATION,650,2017-11-23,2018-04-22,620,0,0,0,78,1,0,0,1
2017-10-25,LARCENY,FELONY,0,1,CASE0000000664,PENDING,JAIL,3519,2017-11-24,2018-04-23,524,0,0,1,60,0,0,0,0
2017-10-26,OTHER,MISDEMEANOR,0,0,CASE0000000665,PLEA,PRISON,3168,2017-11-25,2018-04-24,171,0,1,0,97,1,0,0,1
2017-10-27,DRUG_TRAFFICK,FELONY,0,0,CASE0000000666,PLEA,JAIL,2435,2017-11-26,2018-04-25,109,0,0,0,55,1,0,0,1
2017-10-28,BURGLARY,MISDEMEANOR,250,1,CASE0000000667,GUILTY,PROBATION,1621,2017-11-27,2018-04-26,714,0,1,0,92,1,1,0,1
2017-10-29,FRAUD,MISDEMEANOR,500,1,CASE0000000668,PLEA,JAIL,3307,2017-11-28,2018-04-27,126,0,1,0,31,0,0,0,0
2017-10-30,WEAPONS,MISDEMEANOR,2500,1,CASE0000000669,NOT_GUILTY,COMMUNITY_SERVICE,1716,2017-11-29,2018-04-28,164,0,1,1,32,1,1,0,1
2017-10-31,LARCENY,FELONY,100,0,CASE0000000670,PLEA,JAIL,3170,2017-11-30,2018-04-29,239,0,0,0,48,0,0,0,0
2017-11-01,OTHER,MISDEMEANOR,2500,0,CASE0000000671,DISMISSED,JAIL,3567,2017-12-01,2018-04-30,15,0,0,0,13,1,0,0,0
2017-11-02,VANDALISM,MISDEMEANOR,500,1,CASE0000000672,PLEA,DIVERSION,3549,2017-12-02,2018-05-01,186,0,0,0,45,1,0,0,0
2017-11-03,ASSAULT,INFRACTION,5000,0,CASE0000000673,GUILTY,COMMUNITY_SERVICE,2014,2017-12-03,2018-05-02,187,0,1,0,39,0,0,0,0
2017-11-04,LARCENY,MISDEMEANOR,5000,1,CASE0000000674,PENDING,JAIL,1788,2017-12-04,2018-05-03,224,0,0,0,29,0,0,0,1
2017-11-05,VANDALISM,FELONY,25000,1,CASE0000000675,PENDING,PROBATION,2738,2017-12-05,2018-05-04,467,0,0,0,5,1,0,0,1
2017-11-06,OTHER,INFRACTION,100,0,CASE0000000676,GUILTY,NONE,1990,2017-12-06,2018-05-05,545,0,1,1,90,1,0,0,0
2017-11-07,ASSAULT,FELONY,25000,0,CASE0000000677,GUILTY,NONE,2137,2017-12-07,2018-05-06,378,0,1,0,33,0,0,0,0
2017-11-08,ASSAULT,MISDEMEANOR,100,0,CASE0000000678,PENDING,PROBATION,3097,2017-12-08,2018-05-07,358,1,0,1,1,0,0,0,0
2017-11-09,DUI,FELONY,10000,1,CASE0000000679,DISMISSED,PROBATION,3530,2017-12-09,2018-05-08,374,1,0,0,13,0,0,0,1
2017-11-10,DUI,MISDEMEANOR,5000,1,CASE0000000680,NOT_GUILTY,COMMUNITY_SERVICE,3073,2017-12-10,2018-05-09,180,0,0,1,96,1,0,0,1
2017-11-11,ASSAULT,FELONY,10000,0,CASE0000000681,DEFERRED,PROBATION,3150,2017-12-11,2018-05-10,492,1,0,1,44,0,0,0,1
2017-11-12,DUI,INFRACTION,5000,0,CASE0000000682,NOT_GUILTY,PROBATION,2867,2017-12-12,2018-05-11,573,0,0,1,82,0,0,0,0
2017-11-13,WEAPONS,MISDEMEANOR,10000,0,CASE0000000683,GUILTY,JAIL,2342,2017-12-13,2018-05-12,347,0,1,1,57,0,0,1,1
2017-11-14,FRAUD,MISDEMEANOR,5000,1,CASE0000000684,PLEA,PROBATION,1853,2017-12-14,2018-05-13,433,0,0,0,27,1,0,0,1
2017-11-15,VANDALISM,MISDEMEANOR,0,0,CASE0000000685,PENDING,DIVERSION,1178,2017-12-15,2018-05-14,115,1,0,0,87,1,0,0,1
2017-11-16,ASSAULT,MISDEMEANOR,1000,1,CASE0000000686,NOT_GUILTY,PROBATION,943,2017-12-16,2018-05-15,285,0,0,1,80,0,1,0,0
2017-11-17,WEAPONS,MISDEMEANOR,10000,0,CASE0000000687,PENDING,PROBATION,3204,2017-12-17,2018-05-16,431,0,1,1,45,0,0,0,1
2017-11-18,DUI,MISDEMEANOR,10000,1,CASE0000000688,GUILTY,JAIL,1450,2017-12-18,2018-05-17,116,0,0,0,98,1,1,0,0
2017-11-19,WEAPONS,INFRACTION,100,0,CASE0000000689,GUILTY,DIVERSION,1218,2017-12-19,2018-05-18,308,0,0,0,29,0,0,1,0
2017-11-20,LARCENY,MISDEMEANOR,2500,0,CASE0000000690,PLEA,PROBATION,2757,2017-12-20,2018-05-19,680,0,0,0,30,1,1,0,0
2017-11-21,BURGLARY,FELONY,1000,0,CASE0000000691,GUILTY,JAIL,2693,2017-12-21,2018-05-20,140,1,0,0,36,1,0,0,0
2017-11-22,DUI,FELONY,500,1,CASE0000000692,DEFERRED,NONE,551,2017-12-22,2018-05-21,347,0,0,1,93,1,0,0,0
2017-11-23,DRUG_TRAFFICK,FELONY,10000,1,CASE0000000693,PENDING,JAIL,2989,2017-12-23,2018-05-22,392,0,1,1,80,1,0,0,0
2017-11-24,BURGLARY,FELONY,1000,0,CASE0000000694,PENDING,DIVERSION,2410,2017-12-24,2018-05-23,140,0,1,0,77,0,0,0,1
2017-11-25,ASSAULT,MISDEMEANOR,25000,1,CASE0000000695,PLEA,DIVERSION,422,2017-12-25,2018-05-24,571,0,0,1,64,1,0,0,1
2017-11-26,DRUG_TRAFFICK,MISDEMEANOR,1000,1,CASE0000000696,PENDING,NONE,584,2017-12-26,2018-05-25,724,0,0,0,18,1,0,0,1
2017-11-27,WEAPONS,MISDEMEANOR,100,1,CASE0000000697,GUILTY,NONE,945,2017-12-27,2018-05-26,312,0,0,0,83,0,0,0,1
2017-11-28,VANDALISM,FELONY,25000,1,CASE0000000698,DISMISSED,PROBATION,3602,2017-12-28,2018-05-27,354,0,0,0,94,1,1,0,0
2017-11-29,DRUG_POSSESS,FELONY,2500,1,CASE0000000699,GUILTY,NONE,603,2017-12-29,2018-05-28,235,0,1,1,50,0,1,0,1
2017-11-30,WEAPONS,FELONY,1000,1,CASE0000000700,PENDING,PROBATION,881,2017-12-30,2018-05-29,116,0,0,1,41,0,0,0,0
2017-12-01,VANDALISM,FELONY,100,1,CASE0000000701,GUILTY,DIVERSION,109,2017-12-31,2018-05-30,590,1,0,0,1,1,0,0,0
2017-12-02,VANDALISM,MISDEMEANOR,10000,1,CASE0000000702,DEFERRED,JAIL,3238,2018-01-01,2018-05-31,454,1,0,0,41,0,0,0,0
2017-12-03,FRAUD,INFRACTION,250,1,CASE0000000703,GUILTY,DIVERSION,2855,2018-01-02,2018-06-01,35,0,0,0,72,0,0,1,0
2017-12-04,WEAPONS,MISDEMEANOR,10000,1,CASE0000000704,PLEA,DIVERSION,1866,2018-01-03,2018-06-02,609,0,0,1,5,0,0,0,1
2017-12-05,LARCENY,MISDEMEANOR,250,1,CASE0000000705,PENDING,COMMUNITY_SERVICE,1976,2018-01-04,2018-06-03,315,1,0,0,12,0,0,1,0
2017-12-06,DRUG_POSSESS,MISDEMEANOR,2500,1,CASE0000000706,GUILTY,NONE,3045,2018-01-05,2018-06-04,91,0,0,1,23,0,0,0,0
2017-12-07,DRUG_TRAFFICK,MISDEMEANOR,25000,1,CASE0000000707,DISMISSED,JAIL,2513,2018-01-06,2018-06-05,507,0,1,0,2,1,0,0,0
2017-12-08,DRUG_POSSESS,INFRACTION,0,0,CASE0000000708,PENDING,PRISON,2926,2018-01-07,2018-06-06,686,0,1,1,14,1,0,0,1
2017-12-09,DRUG_TRAFFICK,MISDEMEANOR,25000,1,CASE0000000709,GUILTY,JAIL,3252,2018-01-08,2018-06-07,194,0,1,0,92,1,0,0,0
2017-12-10,DRUG_TRAFFICK,FELONY,25000,0,CASE0000000710,GUILTY,DIVERSION,953,2018-01-09,2018-06-08,406,0,0,1,85,0,0,0,0
2017-12-11,DRUG_TRAFFICK,FELONY,1000,0,CASE0000000711,GUILTY,DIVERSION,3031,2018-01-10,2018-06-09,535,0,0,0,60,0,0,0,0
2017-12-12,LARCENY,INFRACTION,500,0,CASE0000000712,PENDING,DIVERSION,119,2018-01-11,2018-06-10,577,0,0,0,54,1,0,0,1
2017-12-13,VANDALISM,INFRACTION,250,1,CASE0000000713,PENDING,PROBATION,3177,2018-01-12,2018-06-11,122,1,0,0,28,0,1,0,0
2017-12-14,DRUG_POSSESS,INFRACTION,1000,1,CASE0000000714,GUILTY,JAIL,1400,2018-01-13,2018-06-12,607,0,0,0,69,1,0,0,0
2017-12-15,ASSAULT,MISDEMEANOR,0,0,CASE0000000715,GUILTY,PRISON,837,2018-01-14,2018-06-13,230,0,0,1,31,0,0,0,1
2017-12-16,ASSAULT,MISDEMEANOR,10000,0,CASE0000000716,PENDING,PRISON,1574,2018-01-15,2018-06-14,693,1,0,0,90,1,0,0,0
2017-12-17,BURGLARY,MISDEMEANOR,5000,0,CASE0000000717,GUILTY,DIVERSION,2067,2018-01-16,2018-06-15,239,0,0,0,97,0,0,0,0
2017-12-18,WEAPONS,INFRACTION,5000,1,CASE0000000718,GUILTY,PROBATION,1096,2018-01-17,2018-06-16,646,1,1,1,47,1,0,0,0
2017-12-19,BURGLARY,FELONY,5000,1,CASE0000000719,GUILTY,DIVERSION,317,2018-01-18,2018-06-17,395,0,1,0,28,0,1,1,0
2017-12-20,DRUG_POSSESS,MISDEMEANOR,10000,1,CASE0000000720,PENDING,JAIL,322,2018-01-19,2018-06-18,603,0,1,0,37,0,0,0,1
2017-12-21,LARCENY,INFRACTION,1000,1,CASE0000000721,GUILTY,JAIL,3562,2018-01-20,2018-06-19,190,0,0,0,25,0,0,0,0
2017-12-22,OTHER,FELONY,2500,0,CASE0000000722,DEFERRED,NONE,1604,2018-01-21,2018-06-20,557,1,0,0,37,1,1,0,0
2017-12-23,WEAPONS,MISDEMEANOR,5000,0,CASE0000000723,GUILTY,PROBATION,3086,2018-01-22,2018-06-21,285,1,0,0,70,0,0,1,1
2017-12-24,DUI,INFRACTION,1000,1,CASE0000000724,PLEA,PROBATION,1836,2018-01-23,2018-06-22,348,0,0,0,40,1,1,0,0
2017-12-25,LARCENY,MISDEMEANOR,10000,1,CASE0000000725,GUILTY,DIVERSION,2560,2018-01-24,2018-06-23,49,0,0,1,78,1,0,0,0
2017-12-26,DRUG_POSSESS,MISDEMEANOR,1000,1,CASE0000000726,DEFERRED,JAIL,702,2018-01-25,2018-06-24,23,0,0,0,29,0,0,0,1
2017-12-27,ASSAULT,INFRACTION,0,1,CASE0000000727,GUILTY,PROBATION,3322,2018-01-26,2018-06-25,207,0,0,0,64,0,0,0,1
2017-12-28,LARCENY,INFRACTION,500,0,CASE0000000728,PLEA,PROBATION,1380,2018-01-27,2018-06-26,671,1,0,1,87,0,1,0,0
2017-12-29,BURGLARY,MISDEMEANOR,10000,1,CASE0000000729,PLEA,PRISON,416,2018-01-28,2018-06-27,358,0,0,1,19,0,0,0,0
2017-12-30,FRAUD,MISDEMEANOR,25000,1,CASE0000000730,GUILTY,COMMUNITY_SERVICE,1234,2018-01-29,2018-06-28,182,0,1,0,14,0,0,1,0
2017-12-31,ASSAULT,MISDEMEANOR,2500,1,CASE0000000731,PLEA,PROBATION,322,2018-01-30,2018-06-29,518,0,1,0,65,0,1,0,0
2018-01-01,DRUG_TRAFFICK,FELONY,100,1,CASE0000000732,NOT_GUILTY,PRISON,781,2018-01-31,2018-06-30,637,0,0,0,24,0,1,0,0
2018-01-02,BURGLARY,FELONY,5000,0,CASE0000000733,DEFERRED,PROBATION,1335,2018-02-01,2018-07-01,497,0,1,1,52,1,0,0,0
2018-01-03,ASSAULT,MISDEMEANOR,100,1,CASE0000000734,PENDING,DIVERSION,1574,2018-02-02,2018-07-02,490,0,0,1,69,0,0,0,1
2018-01-04,ASSAULT,FELONY,2500,1,CASE0000000735,DISMISSED,PRISON,1168,2018-02-03,2018-07-03,380,1,0,0,33,1,0,1,0
2018-01-05,FRAUD,FELONY,1000,1,CASE0000000736,GUILTY,PROBATION,368,2018-02-04,2018-07-04,170,0,0,0,76,0,0,0,0
2018-01-06,DRUG_POSSESS,MISDEMEANOR,100,0,CASE0000000737,GUILTY,PROBATION,1533,2018-02-05,2018-07-05,553,0,0,0,41,1,0,0,0
2018-01-07,DRUG_POSSESS,MISDEMEANOR,2500,0,CASE0000000738,DISMISSED,DIVERSION,3533,2018-02-06,2018-07-06,550,0,0,0,18,1,0,0,0
2018-01-08,DRUG_POSSESS,INFRACTION,10000,1,CASE0000000739,PLEA,DIVERSION,2290,2018-02-07,2018-07-07,46,0,1,0,63,1,0,0,1
2018-01-09,BURGLARY,MISDEMEANOR,100,0,CASE0000000740,GUILTY,PROBATION,1216,2018-02-08,2018-07-08,462,1,0,0,67,1,1,0,0
2018-01-10,DUI,MISDEMEANOR,100,1,CASE0000000741,GUILTY,PROBATION,109,2018-02-09,2018-07-09,138,0,0,0,15,0,0,0,1
2018-01-11,DRUG_POSSESS,INFRACTION,1000,1,CASE0000000742,PENDING,JAIL,1810,2018-02-10,2018-07-10,186,0,0,0,81,1,1,0,0
2018-01-12,FRAUD,FELONY,250,1,CASE0000000743,GUILTY,JAIL,2318,2018-02-11,2018-07-11,655,0,1,0,72,1,0,0,0
2018-01-13,VANDALISM,MISDEMEANOR,0,0,CASE0000000744,DISMISSED,COMMUNITY_SERVICE,1637,2018-02-12,2018-07-12,4,0,1,0,42,1,0,0,1
2018-01-14,OTHER,FELONY,100,1,CASE0000000745,PENDING,PROBATION,211,2018-02-13,2018-07-13,93,0,0,0,12,1,0,0,1
2018-01-15,VANDALISM,MISDEMEANOR,1000,1,CASE0000000746,DEFERRED,PRISON,709,2018-02-14,2018-07-14,568,0,0,0,19,1,0,0,1
2018-01-16,DRUG_TRAFFICK,FELONY,1000,0,CASE0000000747,DISMISSED,NONE,2101,2018-02-15,2018-07-15,368,1,1,1,78,1,1,0,1
2018-01-17,OTHER,FELONY,0,1,CASE0000000748,PLEA,PRISON,3280,2018-02-16,2018-07-16,52,1,0,0,44,1,1,0,0
2018-01-18,LARCENY,MISDEMEANOR,500,0,CASE0000000749,PLEA,JAIL,2282,2018-02-17,2018-07-17,58,0,0,1,2,1,0,0,0
2018-01-19,FRAUD,MISDEMEANOR,10000,0,CASE0000000750,DISMISSED,JAIL,3441,2018-02-18,2018-07-18,481,0,1,0,12,1,1,0,1
2018-01-20,FRAUD,INFRACTION,250,1,CASE0000000751,GUILTY,DIVERSION,1860,2018-02-19,2018-07-19,462,1,0,0,73,1,1,1,0
2018-01-21,LARCENY,MISDEMEANOR,100,1,CASE0000000752,GUILTY,DIVERSION,1575,2018-02-20,2018-07-20,75,1,0,1,43,0,0,0,0
2018-01-22,ASSAULT,FELONY,2500,1,CASE0000000753,GUILTY,JAIL,824,2018-02-21,2018-07-21,559,0,0,0,15,1,0,0,1
2018-01-23,DUI,MISDEMEANOR,500,0,CASE0000000754,PLEA,PROBATION,608,2018-02-22,2018-07-22,412,0,0,1,98,1,0,0,0
2018-01-24,OTHER,FELONY,100,1,CASE0000000755,GUILTY,JAIL,2513,2018-02-23,2018-07-23,261,0,0,0,55,1,0,0,0
2018-01-25,DRUG_TRAFFICK,MISDEMEANOR,5000,0,CASE0000000756,GUILTY,JAIL,3028,2018-02-24,2018-07-24,704,0,0,0,100,1,1,0,0
2018-01-26,BURGLARY,FELONY,5000,0,CASE0000000757,GUILTY,PRISON,2231,2018-02-25,2018-07-25,94,0,0,1,84,0,0,0,0
2018-01-27,DUI,FELONY,1000,0,CASE0000000758,GUILTY,DIVERSION,3115,2018-02-26,2018-07-26,635,0,0,1,82,1,1,1,0
2018-01-28,DUI,MISDEMEANOR,0,0,CASE0000000759,GUILTY,JAIL,504,2018-02-27,2018-07-27,397,0,0,0,97,1,1,0,0
2018-01-29,BURGLARY,MISDEMEANOR,250,0,CASE0000000760,PLEA,PRISON,2031,2018-02-28,2018-07-28,466,0,1,0,87,0,0,0,1
2018-01-30,FRAUD,MISDEMEANOR,0,1,CASE0000000761,GUILTY,DIVERSION,419,2018-03-01,2018-07-29,662,0,0,1,64,0,0,0,0
2018-01-31,ASSAULT,MISDEMEANOR,0,1,CASE0000000762,GUILTY,COMMUNITY_SERVICE,2998,2018-03-02,2018-07-30,628,0,0,1,97,0,1,0,0
2018-02-01,VANDALISM,MISDEMEANOR,100,1,CASE0000000763,DISMISSED,JAIL,426,2018-03-03,2018-07-31,629,0,1,0,62,0,0,0,0
2018-02-02,VANDALISM,FELONY,25000,0,CASE0000000764,PENDING,PROBATION,3254,2018-03-04,2018-08-01,192,0,1,0,52,1,0,1,0
2018-02-03,VANDALISM,MISDEMEANOR,10000,0,CASE0000000765,PLEA,JAIL,1870,2018-03-05,2018-08-02,346,0,1,1,52,0,0,0,1
2018-02-04,DUI,MISDEMEANOR,1000,1,CASE0000000766,PENDING,PROBATION,453,2018-03-06,2018-08-03,465,0,1,0,30,1,0,0,1
2018-02-05,OTHER,MISDEMEANOR,1000,1,CASE0000000767,PENDING,JAIL,1960,2018-03-07,2018-08-04,100,0,0,0,34,1,0,0,1
2018-02-06,DRUG_TRAFFICK,MISDEMEANOR,10000,1,CASE0000000768,DEFERRED,JAIL,3084,2018-03-08,2018-08-05,342,0,0,0,23,0,0,0,0
2018-02-07,WEAPONS,FELONY,2500,1,CASE0000000769,PLEA,NONE,1029,2018-03-09,2018-08-06,60,0,1,0,4,0,1,0,1
2018-02-08,DRUG_POSSESS,FELONY,25000,1,CASE0000000770,GUILTY,JAIL,1026,2018-03-10,2018-08-07,65,0,1,0,27,1,0,0,1
2018-02-09,DRUG_TRAFFICK,INFRACTION,0,0,CASE0000000771,PLEA,PROBATION,2579,2018-03-11,2018-08-08,365,0,0,1,52,1,1,0,1
2018-02-10,BURGLARY,MISDEMEANOR,0,1,CASE0000000772,DEFERRED,PROBATION,2044,2018-03-12,2018-08-09,481,0,0,0,68,0,0,0,0
2018-02-11,OTHER,MISDEMEANOR,2500,1,CASE0000000773,PLEA,DIVERSION,681,2018-03-13,2018-08-10,62,0,0,0,23,0,0,0,0
2018-02-12,WEAPONS,MISDEMEANOR,5000,0,CASE0000000774,GUILTY,PROBATION,1247,2018-03-14,2018-08-11,31,0,1,0,66,0,0,0,0
2018-02-13,DRUG_POSSESS,FELONY,100,1,CASE0000000775,DEFERRED,PROBATION,2302,2018-03-15,2018-08-12,122,0,1,1,93,0,0,1,1
2018-02-14,VANDALISM,MISDEMEANOR,25000,1,CASE0000000776,GUILTY,PRISON,976,2018-03-16,2018-08-13,410,0,1,0,22,1,0,0,0
2018-02-15,FRAUD,MISDEMEANOR,100,1,CASE0000000777,PENDING,PROBATION,2785,2018-03-17,2018-08-14,672,0,1,0,52,1,0,0,1
2018-02-16,LARCENY,MISDEMEANOR,100,1,CASE0000000778,PLEA,PRISON,3241,2018-03-18,2018-08-15,591,0,0,0,19,0,1,0,1
2018-02-17,DUI,FELONY,100,1,CASE0000000779,PLEA,PROBATION,1501,2018-03-19,2018-08-16,573,0,0,0,48,0,0,0,1
2018-02-18,DRUG_POSSESS,INFRACTION,5000,1,CASE0000000780,GUILTY,PROBATION,143,2018-03-20,2018-08-17,604,0,1,1,38,1,1,1,1
2018-02-19,DRUG_POSSESS,MISDEMEANOR,0,1,CASE0000000781,PENDING,PRISON,2278,2018-03-21,2018-08-18,387,1,0,0,89,0,0,0,1
2018-02-20,OTHER,INFRACTION,5000,1,CASE0000000782,PLEA,COMMUNITY_SERVICE,2981,2018-03-22,2018-08-19,650,0,0,0,48,1,1,0,1
2018-02-21,DRUG_TRAFFICK,FELONY,500,0,CASE0000000783,GUILTY,JAIL,1089,2018-03-23,2018-08-20,159,1,1,1,29,0,0,0,0
2018-02-22,OTHER,FELONY,250,1,CASE0000000784,GUILTY,DIVERSION,1386,2018-03-24,2018-08-21,615,0,0,0,45,0,0,0,0
2018-02-23,FRAUD,FELONY,0,1,CASE0000000785,DEFERRED,JAIL,2838,2018-03-25,2018-08-22,276,1,0,0,9,0,1,0,0
2018-02-24,LARCENY,MISDEMEANOR,250,1,CASE0000000786,PENDING,JAIL,270,2018-03-26,2018-08-23,23,0,0,1,47,0,0,0,0
2018-02-25,LARCENY,INFRACTION,0,0,CASE0000000787,NOT_GUILTY,PRISON,914,2018-03-27,2018-08-24,572,0,0,1,25,0,1,0,0
2018-02-26,ASSAULT,MISDEMEANOR,2500,1,CASE0000000788,PENDING,PROBATION,3418,2018-03-28,2018-08-25,611,1,1,1,19,0,1,0,0
2018-02-27,ASSAULT,MISDEMEANOR,100,1,CASE0000000789,PENDING,JAIL,1164,2018-03-29,2018-08-26,300,0,0,0,42,0,1,0,0
2018-02-28,VANDALISM,MISDEMEANOR,5000,0,CASE0000000790,PLEA,JAIL,1233,2018-03-30,2018-08-27,634,0,1,0,65,0,0,1,0
