labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2059-03,8,134143305,67.42,60.48,10.64,6.48,2.67,1.06,2.56,77.17,21.32,61.99,37.46,0.97,3.59,2.67,0.9064,0.6155,CPS_SEAS
2059-04,2,243922274,63.19,60.8,4.53,6.61,2.11,0.56,2.23,81.15,28.4,52.16,23.58,0.54,1.75,2.06,0.1405,0.4901,CPS_SEAS
2059-05,5,136614471,54.76,51.3,12.57,0.74,2.56,0.11,2.82,82.77,18.95,59.77,10.75,1.7,3.24,2.47,0.2153,0.7846,CPS_REPWT
2059-06,8,100716807,55.14,48.26,12.21,6.36,0.63,1.13,0.62,76.59,22.97,62.44,46.2,0.22,5.23,2.27,0.1162,0.3784,CPS_SEAS
2059-07,1,156849537,57.3,50.47,5.87,2.24,2.51,0.13,2.05,79.15,21.24,43.27,40.63,3.83,1.65,1.89,0.7836,0.883,CPS_BENCH
2059-08,2,13258293,53.37,44.42,16.82,0.63,1.23,0.18,0.23,81.29,16.37,51.84,27.93,5.63,4.98,3.09,0.4021,0.8814,CPS_STD
2059-09,5,218427921,68.14,62.0,13.1,6.55,0.69,0.2,1.68,76.14,21.08,55.49,33.31,5.68,0.76,2.88,0.4857,0.7234,CPS_SEAS
2059-10,7,35040412,59.29,56.86,10.39,3.48,1.61,0.13,0.83,81.39,20.86,47.53,17.98,5.99,0.29,0.69,0.2526,0.2713,CPS_BENCH
2059-11,4,219850856,60.59,56.79,6.95,7.33,1.86,0.76,2.57,81.46,28.36,59.52,39.76,0.89,4.5,1.31,0.8105,0.3267,CPS_REPWT
2059-12,3,37550692,67.91,65.74,19.13,2.67,1.99,0.78,0.56,78.63,25.11,46.97,16.69,4.18,5.28,2.73,0.8826,0.5762,CPS_REPWT
2060-01,7,29959797,54.97,47.77,17.94,3.71,2.13,0.0,3.62,79.29,25.97,50.08,21.99,4.24,4.83,1.18,0.0172,0.0517,CPS_BENCH
2060-02,8,90958570,66.3,60.89,12.98,0.98,1.57,0.11,1.76,82.35,20.02,47.97,22.1,3.43,5.26,2.92,0.2161,0.6924,CPS_STD
2060-03,1,84956546,52.83,47.71,19.87,3.52,1.97,0.89,0.76,78.57,18.7,59.9,33.94,0.85,3.74,0.64,0.8495,0.9294,CPS_SEAS
2060-04,4,49527076,62.83,55.05,18.58,2.75,0.6,0.21,3.28,79.91,20.67,52.11,34.85,3.34,2.1,0.82,0.3093,0.7107,CPS_BENCH
2060-05,4,211144934,56.33,51.61,8.24,7.05,2.31,0.17,1.59,80.79,22.99,62.28,13.44,4.0,3.26,1.3,0.0599,0.0217,CPS_SEAS
2060-06,6,166274588,69.22,62.68,7.49,4.39,1.41,0.36,1.65,78.98,19.18,56.04,49.16,5.66,4.96,2.12,0.5797,0.6614,CPS_REPWT
2060-07,3,6843636,65.38,60.45,3.68,3.52,2.03,0.37,1.47,79.38,20.29,46.74,40.17,5.75,2.44,2.53,0.7633,0.4932,CPS_SEAS
2060-08,7,71250781,68.27,62.45,11.34,2.56,1.78,0.73,0.51,80.6,22.77,60.55,32.68,5.13,0.82,3.02,0.3905,0.5075,CPS_SEAS
2060-09,2,184279830,61.5,54.76,12.84,6.21,0.59,1.11,3.13,81.39,26.49,58.47,29.67,1.77,3.23,0.16,0.6493,0.2132,CPS_STD
2060-10,2,51659822,68.94,65.14,11.73,7.2,1.39,0.71,3.14,76.27,16.7,57.97,21.72,1.45,1.04,2.97,0.0085,0.5577,CPS_STD
2060-11,3,104092409,56.56,47.88,11.63,6.7,2.67,0.39,2.58,83.67,27.49,60.0,33.65,1.01,1.52,2.86,0.4871,0.284,CPS_STD
2060-12,6,129898724,67.49,59.34,3.55,2.95,2.65,0.99,3.48,78.55,23.66,49.96,15.43,1.01,3.34,2.76,0.2455,0.7271,CPS_REPWT
2061-01,3,166601244,65.19,57.44,14.54,6.13,0.57,0.39,2.61,83.85,25.05,48.64,41.24,5.44,2.36,0.88,0.7377,0.9914,CPS_BENCH
2061-02,3,166383540,60.3,53.63,19.11,0.43,0.25,0.89,0.51,86.35,28.29,42.88,14.45,5.7,1.95,1.9,0.9442,0.9174,CPS_STD
2061-03,8,41793407,68.88,62.45,15.85,1.05,2.6,1.12,4.05,82.12,23.81,54.46,29.38,2.74,3.81,2.9,0.8924,0.3198,CPS_STD
2061-04,8,97160422,53.35,50.23,15.02,3.03,0.86,0.54,3.58,79.29,16.05,60.66,35.49,1.31,3.77,2.03,0.0905,0.7032,CPS_REPWT
2061-05,8,9160265,54.68,47.82,4.29,6.44,1.42,0.85,0.76,78.09,20.02,49.7,21.73,4.26,1.59,1.54,0.1679,0.2525,CPS_REPWT
2061-06,3,225529685,53.94,48.15,21.35,3.59,1.08,0.89,3.38,77.81,18.61,54.63,23.3,3.21,4.72,2.27,0.778,0.6152,CPS_STD
2061-07,1,78633711,54.97,50.67,15.79,6.51,1.92,1.09,3.34,78.32,22.09,48.34,52.85,4.87,4.76,2.01,0.6249,0.8029,CPS_STD
2061-08,3,30920813,65.24,62.13,4.99,0.94,0.11,0.95,1.26,77.1,17.62,50.16,43.26,5.36,2.92,0.3,0.9521,0.3437,CPS_STD
2061-09,1,255977026,56.78,53.45,20.85,3.83,2.02,1.03,1.07,82.88,23.59,52.69,23.45,5.26,4.0,2.08,0.5057,0.8437,CPS_BENCH
2061-10,5,93059710,63.76,60.35,4.05,3.12,1.07,0.36,3.74,85.36,22.2,53.93,17.1,5.21,3.22,1.36,0.2035,0.2301,CPS_SEAS
2061-11,2,137997397,68.16,61.72,19.78,0.86,1.7,0.08,2.03,81.97,26.84,61.33,52.59,3.43,3.1,2.13,0.5737,0.4999,CPS_BENCH
2061-12,8,25362820,69.24,66.15,4.54,4.61,0.4,0.37,1.25,86.16,18.13,48.15,21.51,1.75,5.22,0.16,0.6622,0.8191,CPS_STD
2062-01,7,11252375,60.6,56.39,19.93,3.62,1.04,0.49,4.2,83.81,23.32,49.56,31.75,1.61,2.75,3.08,0.2727,0.6912,CPS_STD
2062-02,4,171460649,66.59,59.5,9.38,2.19,0.21,0.1,1.47,85.08,23.51,45.78,39.63,0.27,5.17,1.28,0.2485,0.4197,CPS_STD
2062-03,8,12646592,52.31,45.97,16.77,5.09,2.28,0.71,0.79,84.1,25.71,51.71,28.45,4.51,1.83,2.6,0.7973,0.1285,CPS_BENCH
2062-04,1,240592322,57.23,52.73,19.53,1.08,0.77,0.85,1.41,82.99,21.3,56.26,10.01,4.88,3.67,2.93,0.0568,0.3374,CPS_SEAS
2062-05,5,212561831,52.88,47.99,15.21,3.65,0.15,0.64,1.96,84.7,16.17,61.81,26.64,5.38,1.03,3.2,0.7056,0.7103,CPS_SEAS
2062-06,1,174416830,66.36,62.26,19.67,2.83,2.69,1.15,3.34,83.83,24.09,62.54,30.2,1.54,0.74,1.53,0.8517,0.1048,CPS_SEAS
2062-07,7,152862519,68.51,63.03,20.05,6.23,2.08,0.31,0.33,86.44,24.64,44.96,35.56,2.79,1.21,1.45,0.0099,0.7459,CPS_STD
2062-08,6,162846103,58.52,50.33,14.78,4.98,1.83,0.12,1.58,84.45,21.58,56.55,24.36,2.7,2.44,1.64,0.7358,0.9646,CPS_BENCH
2062-09,3,160108154,62.57,54.28,10.34,3.44,0.49,0.71,1.67,79.73,26.15,58.76,21.75,3.09,4.02,1.4,0.7592,0.4131,CPS_REPWT
2062-10,3,135254449,67.4,62.82,8.89,5.01,1.81,0.8,3.29,83.43,16.05,49.42,38.94,1.09,1.06,0.85,0.2636,0.6766,CPS_BENCH
2062-11,8,175431187,57.2,50.38,4.67,1.11,1.11,0.29,1.21,79.58,20.96,58.16,12.57,2.76,4.48,3.15,0.3768,0.7877,CPS_STD
2062-12,7,92404975,61.75,55.01,18.1,1.09,2.18,0.87,1.94,84.56,26.77,62.47,28.97,5.57,3.24,2.21,0.5971,0.6099,CPS_BENCH
2063-01,5,78884189,64.67,59.87,18.74,5.29,1.26,0.55,2.21,80.51,25.92,57.37,15.46,3.09,3.0,0.76,0.8491,0.3046,CPS_SEAS
2063-02,4,116809958,59.95,56.88,11.14,1.38,1.35,0.91,2.72,83.02,17.93,62.03,53.95,5.84,2.05,1.29,0.3899,0.024,CPS_BENCH
2063-03,1,234889085,54.7,50.0,4.81,4.44,0.69,0.33,1.36,84.86,26.07,57.22,43.74,0.8,2.64,1.28,0.8257,0.6545,CPS_STD
2063-04,2,10732417,58.73,55.55,13.55,1.89,2.13,0.73,3.18,81.36,22.02,49.4,26.02,5.98,5.16,2.85,0.9289,0.3597,CPS_STD
2063-05,5,129257494,69.34,64.14,4.54,5.74,2.64,0.61,0.58,85.16,21.91,43.52,16.36,4.81,3.8,0.74,0.2318,0.2496,CPS_SEAS
2063-06,8,24477800,55.31,53.27,13.87,5.77,1.19,1.01,3.87,76.15,18.93,49.47,44.46,4.03,3.25,2.08,0.8466,0.1007,CPS_BENCH
2063-07,6,66894638,63.04,55.14,19.81,3.74,2.43,0.29,3.17,76.77,16.3,45.26,33.82,5.41,3.15,0.83,0.1331,0.6674,CPS_REPWT
2063-08,2,85975954,69.06,61.46,3.71,2.67,2.4,0.54,3.11,77.88,18.65,62.64,49.89,5.91,2.87,2.66,0.4985,0.9334,CPS_STD
2063-09,7,23048876,66.8,64.78,6.94,2.39,2.64,0.5,3.17,84.03,17.16,46.64,22.18,4.29,5.01,2.12,0.4482,0.8605,CPS_REPWT
2063-10,8,59971480,57.6,52.57,5.52,7.42,2.0,0.6,1.12,84.93,27.33,62.53,38.04,3.06,3.81,0.52,0.1081,0.5186,CPS_SEAS
2063-11,6,192522348,58.95,52.6,10.91,7.07,2.37,1.13,1.44,81.72,25.73,44.66,38.57,3.32,3.06,2.98,0.862,0.9029,CPS_REPWT
2063-12,1,120377529,60.31,52.32,8.18,0.82,1.95,0.52,1.06,76.38,25.86,48.58,50.93,2.36,1.98,0.34,0.3275,0.2831,CPS_BENCH
2064-01,2,37473347,60.34,55.74,17.89,1.23,0.85,0.13,1.99,81.4,27.38,61.05,11.74,4.72,0.32,3.17,0.8163,0.115,CPS_REPWT
2064-02,2,240738935,66.66,57.91,16.96,3.73,2.12,0.36,1.66,82.77,22.57,53.6,39.89,1.94,3.39,0.42,0.2721,0.1036,CPS_STD
2064-03,2,8867582,63.92,56.52,18.44,1.2,0.32,0.4,0.71,86.06,18.24,54.8,48.86,4.01,0.23,3.05,0.8125,0.753,CPS_SEAS
2064-04,4,201950223,64.85,58.66,11.48,5.76,2.08,0.51,1.32,76.13,19.88,53.25,41.74,3.87,3.28,0.68,0.3146,0.8921,CPS_REPWT
2064-05,2,144938522,56.23,49.17,6.96,4.06,1.15,0.51,0.2,84.4,28.08,46.39,43.64,0.31,2.22,1.91,0.5342,0.6882,CPS_BENCH
2064-06,7,46682322,60.29,53.57,8.5,4.9,1.58,1.01,4.18,85.3,27.03,56.34,10.63,3.92,2.86,1.85,0.6634,0.6007,CPS_SEAS
2064-07,3,13898956,55.87,49.17,5.88,0.76,1.21,0.87,1.96,79.47,23.34,62.5,51.56,4.81,2.08,1.63,0.0095,0.0503,CPS_STD
2064-08,7,171338561,64.24,60.69,20.46,6.0,1.43,0.06,0.91,82.4,25.8,61.41,11.06,0.4,2.25,1.85,0.2207,0.4722,CPS_SEAS
2064-09,3,86450438,53.72,50.39,7.51,6.67,2.69,1.03,3.11,86.15,17.31,58.06,41.26,3.9,0.98,1.31,0.2123,0.0086,CPS_BENCH
2064-10,8,5820064,64.99,58.36,18.6,3.8,1.34,0.45,3.43,77.28,19.49,58.53,53.4,5.15,2.2,0.64,0.4867,0.1339,CPS_BENCH
2064-11,8,217054768,66.69,63.89,9.06,6.04,1.78,0.6,0.62,76.16,23.27,43.03,19.89,5.38,2.41,0.39,0.9798,0.3352,CPS_BENCH
2064-12,5,215383396,61.07,55.36,12.39,1.94,1.5,0.33,3.37,84.8,16.53,48.49,52.91,4.27,4.38,2.73,0.9746,0.4024,CPS_SEAS
2065-01,1,35390387,63.37,55.0,18.0,3.49,2.27,0.32,1.26,78.85,21.19,59.85,24.03,1.24,1.95,2.03,0.9175,0.0384,CPS_REPWT
2065-02,5,192044430,59.47,56.26,5.38,5.33,1.8,0.75,3.37,81.1,25.37,51.19,40.63,4.79,5.42,0.41,0.9323,0.553,CPS_REPWT
2065-03,6,76312813,54.01,46.12,7.69,0.99,2.26,0.51,3.5,85.0,23.55,55.4,30.67,0.51,5.11,0.94,0.6804,0.2649,CPS_BENCH
2065-04,2,134080837,63.44,56.69,11.74,3.87,2.76,0.64,1.86,78.54,28.05,44.55,10.86,1.25,1.22,2.6,0.9766,0.89,CPS_STD
2065-05,2,260731555,56.34,51.17,19.81,5.81,1.48,1.01,0.84,78.78,27.05,42.66,38.23,4.44,5.29,0.46,0.0806,0.5065,CPS_REPWT
2065-06,3,53832226,63.76,61.32,15.63,4.59,0.77,0.19,3.56,86.18,27.02,45.78,46.74,2.25,1.38,1.8,0.3992,0.3462,CPS_STD
2065-07,3,224977992,65.13,57.76,7.44,5.68,1.71,1.03,1.64,83.61,18.13,52.2,17.89,1.34,1.17,1.29,0.0167,0.3522,CPS_SEAS
2065-08,7,111635230,67.95,62.69,10.4,0.65,2.62,0.44,1.25,85.3,23.03,57.96,46.16,1.52,4.17,0.68,0.2004,0.5304,CPS_STD
2065-09,5,201676937,67.69,63.92,17.21,4.29,2.73,0.87,2.79,80.65,26.16,50.24,22.15,1.51,2.84,1.71,0.9624,0.0537,CPS_BENCH
2065-10,7,78408446,68.89,65.9,9.82,1.75,0.3,0.29,2.39,82.48,24.42,57.09,18.44,1.94,3.85,1.74,0.691,0.487,CPS_STD
2065-11,5,9237015,62.75,56.96,3.85,4.64,0.86,0.11,1.14,81.17,16.82,54.81,41.21,5.81,2.07,1.01,0.8018,0.4694,CPS_REPWT
2065-12,7,120911132,60.02,56.53,15.21,6.65,0.98,0.99,3.13,84.63,24.45,51.1,37.37,3.68,2.0,1.53,0.2646,0.6683,CPS_BENCH
2066-01,1,115752571,54.92,46.3,4.5,5.74,1.02,0.99,3.44,79.14,26.87,60.53,23.95,3.53,1.94,2.79,0.9461,0.5311,CPS_SEAS
2066-02,2,80518773,57.51,53.44,11.95,4.71,1.92,0.89,0.78,84.48,20.18,58.18,35.08,2.17,1.49,2.96,0.3006,0.4076,CPS_BENCH
2066-03,3,150007799,58.66,54.27,9.13,5.73,1.63,0.04,3.76,81.14,28.42,55.54,35.2,2.0,5.33,1.32,0.4915,0.0786,CPS_BENCH
2066-04,4,77919760,68.39,59.95,21.23,5.08,1.6,0.52,3.27,77.24,21.76,45.8,15.27,4.81,2.52,2.79,0.7692,0.6124,CPS_REPWT
2066-05,7,224447891,66.71,64.38,14.39,6.34,0.57,0.18,4.03,77.78,25.28,47.43,52.17,0.26,1.97,2.34,0.0087,0.0295,CPS_REPWT
2066-06,6,258863447,52.59,48.74,4.58,4.9,1.17,1.14,4.08,81.43,25.41,48.98,52.9,2.58,0.68,1.5,0.4601,0.0223,CPS_STD
2066-07,1,217081803,69.43,62.18,15.6,6.95,2.02,0.49,0.36,78.09,25.51,57.57,34.96,5.63,1.8,2.26,0.5724,0.7296,CPS_SEAS
2066-08,1,193371403,57.7,52.74,17.23,4.69,1.28,1.19,3.63,82.67,23.42,50.75,19.87,1.7,5.18,1.15,0.0456,0.1204,CPS_REPWT
2066-09,7,142684526,66.29,60.09,10.25,3.91,1.64,1.01,3.84,85.69,23.88,55.88,42.8,2.15,3.39,0.96,0.8297,0.117,CPS_STD
2066-10,2,165477491,58.83,54.19,18.11,1.61,0.79,0.61,1.98,86.02,18.65,60.2,29.05,0.93,4.42,2.45,0.3753,0.6628,CPS_SEAS
2066-11,5,253243506,61.05,57.29,14.84,4.01,0.66,0.51,1.44,76.77,26.05,45.35,37.12,3.72,3.06,1.49,0.5988,0.7235,CPS_BENCH
2066-12,7,56065340,59.92,57.33,13.13,4.3,1.54,0.23,2.56,78.78,27.05,43.31,21.62,1.12,0.45,1.82,0.9517,0.6333,CPS_BENCH
2067-01,3,196989023,56.5,51.68,8.78,3.79,1.55,0.63,0.32,85.68,17.68,47.36,14.73,3.42,4.41,2.98,0.6752,0.2625,CPS_BENCH
2067-02,7,169154012,65.61,58.37,11.29,6.45,2.37,0.55,0.2,84.44,23.7,45.8,45.52,0.88,4.48,1.18,0.4096,0.6985,CPS_REPWT
2067-03,8,119489700,53.18,47.99,14.26,2.03,1.67,1.07,2.54,81.3,24.7,47.42,50.82,3.14,4.48,2.32,0.1958,0.7871,CPS_BENCH
2067-04,6,111045007,65.69,59.89,21.4,4.79,0.31,0.12,3.37,82.34,22.42,52.49,27.19,0.92,0.81,1.2,0.2667,0.3463,CPS_BENCH
2067-05,6,82764975,61.41,55.23,6.17,6.2,1.31,0.78,3.93,83.97,25.19,61.95,31.08,2.05,2.25,1.15,0.5011,0.035,CPS_STD
2067-06,5,148466052,52.35,48.64,9.83,4.97,1.71,0.7,2.92,85.93,18.34,56.62,17.07,1.67,2.53,1.19,0.947,0.6193,CPS_BENCH
2067-07,4,86272926,66.25,60.53,18.28,3.22,2.41,0.39,3.11,80.6,20.1,52.31,51.22,2.77,1.2,2.87,0.0706,0.457,CPS_BENCH
2067-08,2,221075961,60.25,56.98,8.85,7.1,1.66,0.92,0.6,86.32,24.3,59.53,39.04,0.76,4.18,3.13,0.3575,0.6628,CPS_SEAS
2067-09,5,87813257,65.83,56.84,10.92,3.96,1.25,0.37,2.9,76.88,20.5,48.3,42.13,1.11,1.74,2.93,0.5985,0.3947,CPS_BENCH
2067-10,4,238781487,58.36,53.38,8.91,2.17,0.95,0.6,1.28,85.09,16.46,50.29,50.49,5.46,3.6,1.1,0.9766,0.8721,CPS_SEAS
2067-11,7,175878624,64.73,62.47,8.71,1.6,0.36,0.75,2.05,78.58,20.22,61.18,12.28,3.26,0.87,3.12,0.269,0.1517,CPS_SEAS
2067-12,3,51837116,61.42,56.18,21.99,3.65,1.78,1.06,0.57,82.91,22.77,45.9,32.15,5.85,5.09,2.28,0.8034,0.7275,CPS_STD
2068-01,2,62580172,67.24,60.59,20.7,6.32,1.2,0.41,2.36,84.79,20.35,46.83,22.42,5.18,3.85,3.06,0.463,0.5561,CPS_STD
2068-02,4,34830422,60.26,54.22,5.42,0.89,0.13,0.81,1.86,83.43,26.8,49.41,40.81,3.79,4.59,1.19,0.9192,0.2798,CPS_SEAS
2068-03,4,218773662,54.32,47.67,21.31,1.29,1.9,0.16,0.96,78.12,23.9,54.7,41.24,3.61,2.1,0.8,0.1814,0.85,CPS_SEAS
2068-04,2,208737730,63.05,54.26,3.41,5.52,2.65,0.92,0.71,83.78,25.72,43.23,10.91,2.78,2.08,0.93,0.1204,0.7423,CPS_STD
2068-05,5,226611892,59.42,53.05,6.58,6.77,2.23,0.09,1.72,82.49,25.23,59.87,26.42,5.86,0.6,1.1,0.1872,0.0909,CPS_BENCH
2068-06,4,74822015,67.47,65.42,11.97,3.95,1.09,0.52,3.3,76.69,17.62,56.07,13.09,0.2,1.09,2.2,0.1861,0.108,CPS_BENCH
2068-07,2,97430853,58.8,52.62,3.23,4.11,1.2,0.94,0.69,77.3,19.44,48.74,23.11,5.08,2.39,1.94,0.1507,0.5188,CPS_BENCH
2068-08,6,88868719,68.88,60.03,3.34,5.67,0.74,0.81,1.55,81.42,21.48,51.71,18.48,5.97,4.95,1.21,0.5406,0.8595,CPS_SEAS
2068-09,6,30264715,62.1,59.69,15.18,2.2,0.95,0.36,1.37,84.03,22.65,45.31,46.31,3.2,3.19,1.64,0.3235,0.4142,CPS_REPWT
2068-10,1,100094732,57.06,51.28,10.76,2.89,1.63,0.51,3.79,85.45,26.03,61.25,27.13,3.97,0.83,3.04,0.6369,0.4045,CPS_SEAS
2068-11,7,131412648,59.07,53.31,16.39,3.09,0.24,0.95,3.56,81.28,25.28,60.34,48.34,5.17,3.3,1.22,0.7538,0.0052,CPS_STD
2068-12,1,45402881,54.87,47.45,6.66,3.16,2.48,1.06,3.47,85.47,24.69,55.58,52.47,2.15,1.63,0.27,0.2018,0.236,CPS_SEAS
2069-01,4,63774198,65.73,59.48,20.75,6.15,0.28,0.8,2.36,77.13,17.45,43.79,43.8,3.19,4.58,1.92,0.9367,0.8785,CPS_BENCH
2069-02,8,67806307,57.46,48.98,19.98,2.2,2.34,0.05,2.01,78.03,26.54,46.22,44.84,4.87,3.41,1.36,0.9661,0.6308,CPS_STD
2069-03,8,64685065,54.28,45.92,7.58,4.54,1.51,0.98,1.16,76.68,22.05,47.73,22.83,3.01,5.4,1.93,0.6872,0.7575,CPS_SEAS
2069-04,7,194787304,67.26,64.05,20.92,6.43,2.19,0.16,4.11,86.06,27.97,46.88,35.99,5.39,0.47,1.26,0.1498,0.6613,CPS_SEAS
2069-05,5,53871732,54.23,47.71,14.55,3.31,0.34,1.03,2.82,78.72,24.71,44.9,36.2,3.43,1.98,3.02,0.8083,0.2243,CPS_SEAS
2069-06,7,232364444,53.12,47.21,8.37,3.8,2.67,0.97,2.3,76.71,25.57,62.95,31.95,5.6,4.44,2.2,0.1817,0.8651,CPS_SEAS
2069-07,5,123141906,61.9,53.69,13.37,3.85,1.61,0.45,1.17,79.4,27.89,51.74,35.0,5.32,3.04,2.82,0.0984,0.3303,CPS_SEAS
2069-08,6,62687112,52.99,46.07,21.44,1.77,1.69,0.13,1.53,80.87,19.79,53.53,27.57,3.67,0.48,1.21,0.814,0.6261,CPS_STD
2069-09,8,110514992,56.1,52.38,4.5,6.1,1.09,0.85,0.43,79.74,28.39,49.0,44.54,5.62,0.67,1.14,0.6305,0.6077,CPS_BENCH
2069-10,5,65237374,62.0,55.43,4.71,1.99,0.96,0.3,3.32,80.49,19.27,46.77,18.01,5.4,4.08,0.82,0.1509,0.0831,CPS_SEAS
2069-11,6,104326867,55.25,51.49,20.75,5.26,2.51,0.09,0.31,79.62,22.71,47.81,13.94,0.59,2.05,0.95,0.812,0.9654,CPS_STD
2069-12,8,168995729,64.23,57.32,7.23,6.08,1.19,1.2,2.46,77.6,25.84,48.21,17.62,0.89,1.77,3.08,0.9633,0.8931,CPS_BENCH
2070-01,8,143812194,54.41,45.41,10.15,6.25,2.44,0.81,3.08,78.96,18.72,53.78,36.26,5.62,3.05,1.81,0.6499,0.8446,CPS_SEAS
2070-02,3,224721772,67.03,59.83,4.25,5.51,1.03,0.11,2.48,81.13,18.26,43.71,41.47,4.81,0.4,1.56,0.9694,0.3871,CPS_REPWT
2070-03,7,84508850,59.74,55.09,19.04,4.12,1.31,0.6,3.55,76.52,27.04,49.75,30.26,5.55,0.37,3.12,0.9885,0.8801,CPS_BENCH
2070-04,5,106219324,68.72,62.67,21.36,1.66,1.52,0.28,3.57,86.42,26.63,43.81,24.3,0.67,5.35,2.8,0.0901,0.2615,CPS_STD
2070-05,6,187037245,65.03,58.64,7.5,6.32,2.67,0.95,0.85,83.6,22.25,52.25,36.41,2.8,2.53,0.24,0.6686,0.0558,CPS_STD
2070-06,2,83556653,59.3,50.4,18.28,2.32,2.79,0.17,3.71,76.16,20.18,59.95,42.39,2.72,1.04,2.43,0.1905,0.2441,CPS_SEAS
2070-07,5,149434581,66.86,58.58,18.94,1.06,0.28,0.53,2.44,83.64,20.81,55.83,23.59,4.13,4.66,1.76,0.4346,0.9648,CPS_REPWT
2070-08,4,92120373,57.05,54.24,9.73,2.64,0.48,0.08,3.54,78.72,19.53,46.08,24.65,2.27,2.74,2.78,0.5765,0.8599,CPS_BENCH
2070-09,6,36522273,52.14,48.56,20.73,1.67,2.0,0.59,1.85,78.06,22.04,50.66,38.01,2.67,2.96,0.75,0.0284,0.2093,CPS_STD
2070-10,3,33609274,69.24,62.18,14.56,7.3,1.11,0.78,0.66,80.16,28.15,60.72,48.49,1.83,2.12,0.17,0.2454,0.5403,CPS_SEAS
2070-11,3,41144546,64.46,61.01,15.53,0.76,2.43,1.15,0.73,80.78,17.45,50.43,32.34,1.32,1.59,0.98,0.6504,0.9295,CPS_SEAS
2070-12,7,44200873,61.88,56.79,5.36,4.53,1.93,0.24,0.88,84.41,17.51,52.67,23.72,0.5,1.8,0.1,0.4832,0.7686,CPS_REPWT
2071-01,4,254269322,57.68,51.23,10.52,0.58,2.67,0.07,3.68,84.83,25.36,52.9,30.04,1.12,3.12,0.42,0.2949,0.7542,CPS_BENCH
2071-02,2,226287149,60.05,55.87,15.93,5.39,1.04,0.18,0.39,83.58,28.29,44.61,11.3,0.24,1.71,0.47,0.1686,0.0135,CPS_BENCH
2071-03,6,154480365,64.62,57.2,4.64,7.28,2.25,1.06,3.14,80.33,23.55,50.4,27.77,1.62,1.64,1.99,0.7698,0.6301,CPS_BENCH
2071-04,8,108089887,61.05,52.45,21.96,3.95,0.28,0.65,2.75,78.89,27.28,61.37,19.86,2.53,2.07,2.15,0.4985,0.2044,CPS_BENCH
2071-05,6,105228983,53.54,47.7,17.53,1.03,2.14,0.59,1.19,77.44,26.25,60.95,32.92,5.11,1.71,2.61,0.1532,0.5043,CPS_STD
2071-06,7,238591614,67.65,58.9,21.1,3.55,0.56,0.86,3.26,81.91,20.83,45.96,49.29,2.13,5.31,2.23,0.4029,0.7535,CPS_REPWT
2071-07,1,37252967,57.39,51.28,14.51,6.04,0.18,0.24,1.74,78.01,26.55,46.53,34.08,2.19,1.88,1.32,0.3269,0.0785,CPS_SEAS
2071-08,8,172458971,66.25,57.46,21.44,6.34,0.87,0.1,1.88,85.33,16.93,57.53,33.3,4.71,4.01,2.64,0.6431,0.0881,CPS_STD
2071-09,5,261333567,55.33,52.32,4.0,3.96,1.12,0.19,3.46,85.19,17.73,57.68,18.37,4.03,2.09,0.98,0.9448,0.2069,CPS_STD
2071-10,1,232915464,66.27,61.59,20.16,3.49,0.67,0.67,0.28,86.11,21.77,59.57,30.81,3.65,2.24,0.77,0.3707,0.965,CPS_REPWT
2071-11,1,235044182,65.69,61.82,9.72,1.82,0.26,0.61,1.9,76.95,16.34,43.28,22.45,3.34,2.53,3.19,0.5925,0.1079,CPS_STD
2071-12,7,60215637,58.57,52.92,15.84,3.64,2.21,0.16,3.55,79.74,16.09,44.77,31.07,3.56,0.48,0.25,0.7143,0.8142,CPS_SEAS
2072-01,3,169056115,52.71,45.51,16.25,7.32,2.23,0.39,3.12,77.37,20.78,56.81,35.42,1.02,5.02,2.35,0.4376,0.5165,CPS_REPWT
2072-02,1,66552063,58.17,53.29,7.23,3.29,1.97,0.65,1.75,84.11,16.7,42.51,29.4,0.9,4.37,0.56,0.5525,0.5608,CPS_SEAS
2072-03,8,217783379,55.64,52.62,20.1,5.8,0.43,0.82,2.23,81.33,23.84,42.24,53.12,3.61,4.5,2.65,0.7469,0.7757,CPS_SEAS
2072-04,2,151466856,65.91,61.35,12.95,2.96,0.82,0.56,3.99,83.43,16.58,50.04,21.47,2.38,1.66,1.61,0.3989,0.0646,CPS_BENCH
2072-05,5,141042769,66.2,60.73,16.86,3.76,0.27,0.6,3.82,79.94,24.24,47.23,27.94,5.02,2.55,3.05,0.7468,0.8671,CPS_REPWT
2072-06,5,30615848,66.6,58.3,14.19,6.59,0.62,0.13,2.95,80.45,21.52,61.26,15.92,4.0,4.65,0.21,0.2663,0.1921,CPS_REPWT
