biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2012,fcf9a35afd8cfaafef7b,TC709,5,corp,0,0,26,0.805,19,10,1,25,13835418.08,0,0,0,,44.44,internal_use
2016,362a93e50103616a9538,TC899,1,govt_lab,0,0,15,3.089,15,3,0,6,1940636.21,0,0,0,,76.74,licensed
2018,2341a2735a5b6894d96d,TC715,3,psu,0,0,25,0.986,20,6,1,27,1849880.64,0,0,0,,54.19,acquired
2020,6c68d59fc1d4ce3db36e,TC630,6,university,1,0,23,1.939,13,6,1,31,5956201.95,1,0,0,TTO188517,66.74,pilot
2008,0cf17b8f10f80fa6edee,TC753,8,psu,0,0,16,1.381,10,2,1,31,3003407.89,0,0,0,,43.06,pilot
2010,d638bfe9a28d82bd6528,TC808,4,university,1,0,9,2.244,21,5,0,43,1233023.41,0,0,0,TTO798612,69.81,idea
2010,2d3297a4947203de0e8c,TC923,4,university,1,1,22,3.049,11,1,1,26,1275390.53,1,0,0,TTO666500,90.72,pilot
2012,16cd0edd207a847e96b3,TC756,1,corp,0,1,17,1.651,15,7,0,22,153799.78,1,1,0,,64.34,internal_use
2018,d8c1f16b4320ab5e8030,TC127,2,individual,0,0,22,0.1,22,5,1,25,17181742.51,0,0,0,,43.35,market_entry
2012,2f3b207bf858eb2a8bd5,TC104,3,university,1,0,19,0.0,12,4,0,23,29211606.65,0,0,0,TTO264641,15.36,market_entry
2018,b26224727e5554b65963,TC497,1,corp,1,0,18,1.251,18,4,1,47,34923357.09,0,0,0,TTO533693,52.49,open_source
2013,f6dbe92b7432db9b84b7,TC304,7,govt_lab,0,1,19,1.907,28,2,1,27,18129027.86,0,0,0,,34.34,acquired
2011,7704424bdf7c281d0c18,TC388,2,startup,0,1,10,0.243,20,3,1,34,9884564.43,0,0,0,,15.97,prototype
2013,4552b46b9220d44b8642,TC184,3,startup,0,0,26,2.148,18,6,1,27,14211429.22,0,0,0,,93.14,scale
2009,f75619f78da726f06aa4,TC976,9,startup,0,0,15,2.274,24,5,1,47,9127219.62,1,0,0,,34.4,acquired
2012,8beb953fdbe831d9cb3e,TC163,4,individual,0,1,16,1.692,16,2,0,6,345297.76,0,0,0,,45.18,internal_use
2019,ad66eba851383ac6cb73,TC842,9,corp,0,0,15,1.593,10,5,0,28,2463016.69,0,1,0,,62.87,licensed
2025,4968ba0086195d8bbaf7,TC259,3,govt_lab,0,0,24,1.074,18,4,1,30,13188423.15,0,0,0,,32.7,internal_use
2009,76b1499287e598aeb89d,TC266,8,individual,0,0,19,0.663,21,5,0,36,20517748.64,1,0,0,,34.3,idea
2008,9f34836c19931964ff58,TC788,5,corp,0,1,15,1.585,23,4,1,33,13778112.43,0,0,0,,38.57,open_source
2009,dde7a83115e8a124b255,TC881,8,psu,0,0,16,0.941,10,4,0,34,8293993.58,0,0,0,,18.2,licensed
2023,24f41f60c23b9b405aa7,TC427,8,individual,0,1,19,4.081,15,3,0,28,4352122.19,0,1,0,,0.0,idea
2018,6eafa72378a2990c9eed,TC684,9,govt_lab,0,0,15,1.566,19,4,1,43,1955420.08,0,0,0,,81.24,acquired
2022,250d17f6f2fbc538a849,TC285,4,govt_lab,0,0,13,1.746,17,6,0,34,4590079.59,1,0,0,,40.85,prototype
2008,0e97db17a0f7a3bea745,TC677,6,startup,0,1,10,2.41,20,6,0,13,1761561.54,0,0,0,,34.26,acquired
2013,6d5537fe495df22b407e,TC843,6,startup,0,0,25,4.238,14,6,0,27,573037.21,0,0,0,,71.76,licensed
2025,3d1dc6776aeacf6fc554,TC782,8,govt_lab,0,0,21,0.455,13,2,0,20,2557729.06,0,0,0,,68.04,pilot
2012,7860af67dd5cf1f3880a,TC781,8,psu,0,1,12,0.693,19,5,1,24,8372409.57,0,0,0,,13.29,scale
2017,9c781f7da8e17d2accc8,TC927,1,corp,0,0,24,1.631,19,4,0,29,4995787.56,1,0,0,,32.41,scale
2014,2941a81ed2edf7f1b2d3,TC261,5,individual,0,0,25,3.542,21,6,0,15,20206696.01,0,0,0,,60.95,scale
2025,b02d9d61f91b3bda6ed5,TC971,8,govt_lab,0,0,11,0.781,12,7,0,19,3857098.16,0,0,1,,66.96,scale
2017,ea3679c2c8576077c496,TC172,9,corp,0,0,9,2.897,16,4,1,38,3888673.05,0,0,0,,27.92,pilot
2015,0e0c37f06f7558fd2a16,TC955,7,university,1,0,22,1.127,14,5,0,15,6902774.64,1,0,0,TTO312253,48.14,market_entry
2023,b385f5cd351351a5fb79,TC675,8,corp,0,0,16,1.754,13,5,0,40,585929.74,0,0,0,,91.46,market_entry
2009,6a05dba09f58eed80237,TC397,5,govt_lab,1,0,21,0.266,19,2,0,39,1453214.16,0,0,0,TTO447784,70.09,licensed
2020,efd3cb290915b105ee55,TC362,1,govt_lab,0,1,7,1.305,20,3,1,34,24842746.48,0,0,0,,48.58,prototype
2020,0c1ecc7e995459cb872a,TC214,6,corp,0,1,14,3.576,15,4,1,26,9213672.91,1,1,0,,67.98,idea
2020,f52ab9e470637d736ad7,TC145,4,govt_lab,0,1,16,0.763,10,3,0,30,4800668.96,0,0,0,,62.71,open_source
2024,4eb0d514fa4016211c7f,TC641,1,govt_lab,0,1,19,0.475,15,3,1,10,2172415.03,0,0,1,,41.23,market_entry
2025,78e916d0ac3d434b157a,TC711,10,psu,0,0,16,1.338,12,3,0,24,13003963.53,0,0,0,,57.66,pilot
2013,d1023a154aed0a6f439a,TC388,9,corp,0,0,17,1.158,14,3,1,27,8970501.89,0,0,0,,70.05,open_source
2020,44b12aeeb03c3a0fc6ac,TC597,1,university,1,0,21,1.02,23,5,1,21,14854893.93,0,0,0,TTO633046,72.52,idea
2012,1f9927d725e99b378e94,TC181,10,individual,0,1,20,2.295,11,3,0,31,9580371.93,0,1,0,,56.57,acquired
2025,e422db36ab500f558ed6,TC912,10,corp,0,0,23,1.635,13,5,0,25,3547202.69,0,0,0,,57.14,pilot
2022,39bb70cbef890fac604e,TC440,2,corp,0,0,17,2.324,15,5,0,43,4497012.35,0,0,0,,49.41,pilot
2021,c79b012fc83362581474,TC802,6,psu,0,0,18,3.635,18,4,1,19,3351930.85,0,0,0,,72.95,licensed
2008,6709f10204815868962b,TC846,7,startup,0,0,11,1.329,22,3,0,40,2528612.03,0,0,0,,59.12,prototype
2022,505d322da551772d81fe,TC575,9,startup,0,0,21,0.526,18,4,1,6,9711154.62,0,0,1,,78.75,market_entry
2016,61efe4646336cba1e580,TC257,8,startup,0,0,17,0.0,12,1,0,34,2278426.08,0,0,0,,78.26,open_source
2010,b07dbf1bb8ec67134c40,TC982,5,individual,0,1,17,2.949,14,3,1,23,3398877.38,0,0,0,,44.63,market_entry
2024,e9bed4734be580a95c2d,TC512,9,govt_lab,0,0,15,1.812,16,5,1,23,6206119.8,1,1,0,,41.21,idea
2025,bb769cd0000383d844bd,TC862,2,individual,0,1,18,1.593,21,5,1,36,1740485.21,0,0,0,,37.86,scale
2018,9ee9c2b8276321f28217,TC791,5,psu,0,1,29,2.813,16,3,0,21,636172.89,0,1,0,,82.85,pilot
2024,1d0faedfc0656e8cfc76,TC814,6,university,1,1,17,1.296,16,3,0,37,22908161.83,0,0,0,TTO228605,44.68,scale
2021,81aa5b42ef3225b9a5e5,TC732,4,university,1,1,24,0.0,18,6,1,20,13844139.16,0,0,0,TTO685012,48.13,open_source
2018,2617ecf791cf18b1f3dc,TC683,8,university,1,0,16,2.547,19,5,1,16,2967284.99,0,1,0,TTO964815,60.7,internal_use
2014,211de7a949c9b75e6155,TC646,3,startup,0,0,16,1.572,17,4,1,27,12421711.39,0,0,0,,81.17,idea
2009,f54c14afd411acbf7d61,TC601,1,university,1,0,18,1.92,16,5,0,27,13969374.33,0,0,0,TTO946558,59.41,open_source
2008,165d9f191fdecde51202,TC506,10,govt_lab,0,0,26,1.988,24,6,0,46,4874155.04,0,1,0,,57.02,idea
2015,c14effd122ef076e9493,TC350,1,govt_lab,0,0,12,1.691,14,2,1,45,3455422.35,0,0,0,,44.86,internal_use
2014,498f47580ed6d1b2569a,TC792,6,govt_lab,0,0,14,1.21,14,8,1,19,3409492.68,0,0,0,,54.36,pilot
2012,972ec955bcd7f74fd9ee,TC394,5,individual,0,1,17,1.926,12,5,1,42,1389029.76,1,1,0,,50.72,licensed
2020,d558285517b07aa9a69b,TC419,4,corp,0,0,10,1.313,23,2,1,24,7106478.48,1,1,0,,61.65,idea
2025,a789a2ac1b16039d9901,TC745,5,psu,0,1,11,2.695,19,3,1,21,3349224.61,0,0,0,,50.55,open_source
2018,6345395b84b3542c7b6a,TC295,6,govt_lab,0,0,17,2.339,15,2,0,27,5591080.19,0,0,0,,39.69,licensed
2015,d4627d1acbca28db16b9,TC349,5,corp,0,0,8,0.287,18,3,1,27,14548300.8,0,0,0,,38.75,prototype
2010,878cf5efbee8b823fc8e,TC259,3,govt_lab,0,0,27,1.035,16,3,0,24,101081.58,0,0,0,,39.2,idea
2020,9e3f017c0c48a3383c7b,TC621,5,psu,0,0,24,0.0,20,3,1,35,1619913.44,0,0,0,,58.49,internal_use
2013,c5c51b9e478fbba440cc,TC565,5,university,1,0,18,0.081,14,5,1,25,36851761.86,1,0,0,TTO236951,53.25,prototype
2025,ece89ff21c6cb7d838a3,TC952,7,govt_lab,0,0,28,0.0,20,4,1,33,2651293.33,0,0,0,,33.41,market_entry
2023,886460df518e091751d2,TC292,5,psu,0,1,12,1.032,13,3,1,38,43728400.72,1,1,0,,36.0,pilot
2017,70e93651802b2cb7a01b,TC455,1,startup,1,1,17,2.684,15,6,0,26,1479529.3,1,0,0,TTO499809,79.18,licensed
2015,3c955372f664964781f1,TC216,4,corp,0,1,23,0.538,16,7,1,18,7398286.71,0,0,0,,67.25,scale
2025,0010a7aaa03f88c72168,TC652,2,university,1,0,17,2.585,25,4,0,17,832989.34,0,0,0,TTO882560,75.89,acquired
2024,6c8b176080c1ac381d82,TC679,2,individual,0,0,26,0.492,12,3,0,22,311988.24,1,0,0,,78.11,scale
2017,305504893c2011b76eae,TC406,3,corp,0,0,14,0.056,24,3,0,14,624345.69,0,1,0,,59.26,prototype
2008,83aa6b2710178a40bfcc,TC115,3,startup,0,0,21,2.423,18,2,0,31,1440626.26,0,0,0,,35.54,licensed
2020,f207122ca3c5ebe1a021,TC476,10,startup,0,1,25,3.736,11,8,0,39,1812978.14,1,0,0,,41.0,idea
2011,7fbeb883fd42d733bd39,TC441,10,university,1,0,23,0.23,12,6,0,44,1139414.74,1,0,0,TTO857440,50.62,licensed
2017,ecce0e383e6fdeae6c32,TC261,1,startup,0,0,15,1.175,17,5,0,17,979826.12,0,1,0,,67.5,prototype
2015,4fa2088f2c799c3e2bf8,TC437,4,psu,0,1,15,2.312,11,3,0,39,7819078.3,0,0,0,,65.12,prototype
2011,d6d6e5422ebcf30c1894,TC484,3,university,1,0,16,2.295,13,6,1,32,281659.47,0,0,0,TTO755914,57.17,open_source
2013,6889d9e474c804d3def2,TC662,3,university,1,0,23,0.0,17,6,1,21,4244373.64,0,0,0,TTO835337,31.96,scale
2020,843e11d83b425d629841,TC617,4,psu,0,0,19,2.036,15,4,0,54,13993691.2,1,0,0,,38.99,acquired
2018,432182e1e1272b2f44aa,TC461,7,psu,0,0,24,1.898,15,3,0,27,11059082.23,0,0,0,,62.48,licensed
2024,721ef849cafce1092fad,TC151,8,individual,0,0,21,1.893,16,3,0,30,11240463.99,0,0,0,,73.97,prototype
2017,4a8fb95a3b653ffeea14,TC807,3,govt_lab,0,0,20,3.386,24,10,1,15,10901438.75,0,0,0,,70.93,idea
2025,004382e6cee5d2bfe2d3,TC973,2,psu,0,0,13,2.542,13,4,0,28,2970777.12,0,0,0,,37.13,open_source
2019,ef222e4d0f24555b2e8c,TC695,9,govt_lab,0,0,14,0.0,15,5,1,18,515866.08,0,0,0,,48.46,idea
2021,16e8fb75929f4c32b218,TC495,10,corp,0,0,14,2.005,17,5,1,26,15771210.25,0,0,0,,83.4,scale
2018,6176dd7da5e8ddaea430,TC266,4,corp,1,0,19,1.895,17,3,0,36,54745094.43,0,0,0,TTO598846,50.92,market_entry
2017,e68539201c69a55a365e,TC944,7,corp,0,0,28,2.921,21,2,1,23,61375852.88,0,0,0,,46.16,scale
2025,7cb45dd02ccd28638f92,TC777,7,university,1,0,20,1.579,19,4,1,23,6280778.92,0,0,1,TTO276498,81.06,scale
2010,03bbf796bdfabf021eee,TC513,6,corp,0,0,15,2.888,23,3,1,17,36505702.24,0,0,0,,65.16,internal_use
2011,435476aadab2af82eb1d,TC829,3,university,1,0,24,0.341,16,5,0,24,3270957.09,0,0,0,TTO493787,29.03,idea
2020,78f33ecf217eb5660b02,TC447,9,individual,0,0,28,2.733,12,4,1,24,3011235.02,0,0,0,,22.66,internal_use
2013,f33faa23776e77376b87,TC526,6,individual,0,1,13,0.0,19,3,0,22,15580534.69,0,0,0,,29.02,pilot
2012,355112ec10f788c4e759,TC130,3,corp,0,1,18,1.139,16,5,1,40,22976664.68,0,0,0,,59.22,internal_use
2011,8b4f4531577bfd207aa2,TC599,3,corp,0,0,15,5.076,16,5,0,20,2817696.53,1,0,0,,7.19,market_entry
2025,92fed4c5299e22232040,TC678,4,startup,0,1,14,1.857,18,1,1,37,9502646.41,0,0,0,,65.2,acquired
2015,5a78952a8dc2ad479e89,TC509,4,govt_lab,0,0,14,2.533,17,4,0,12,10041473.1,0,0,0,,39.31,pilot
2016,8fc21fad9888d310cdce,TC445,4,psu,0,1,15,0.62,18,3,0,39,2335283.59,0,0,1,,58.49,idea
2025,83affefe9edcd8ce782b,TC620,10,individual,0,1,17,3.219,14,4,1,19,1639813.63,1,0,0,,50.75,internal_use
2010,9c3aafbd16f9fef8338a,TC858,7,university,1,0,14,1.284,20,1,0,31,10434800.42,0,0,1,TTO649221,53.14,internal_use
2011,c3887df71a1da097579c,TC142,10,startup,0,0,19,2.161,15,12,0,29,5229312.2,0,1,1,,58.38,acquired
2019,777bc659ca215203bf78,TC947,9,psu,0,0,21,0.83,17,6,1,25,1436171.0,0,0,1,,13.23,scale
2013,fe89521353abc2cccd83,TC634,6,psu,0,0,17,0.578,13,4,0,40,2706142.77,0,0,0,,48.01,idea
2017,df6621bd3ef2b51ec55f,TC955,4,psu,0,1,12,2.465,23,6,1,32,20930418.4,0,0,1,,19.33,open_source
2024,789e14c6e8e9e3d61321,TC392,4,startup,0,1,24,1.169,19,1,0,28,39766230.42,0,0,0,,46.08,internal_use
2018,9f44fae41ef12406d1cb,TC753,6,corp,0,0,12,3.267,17,5,1,24,1196178.18,0,0,0,,61.63,pilot
2025,0581fcbb86c368473291,TC796,6,govt_lab,0,0,18,2.382,20,5,0,25,40286136.38,1,0,0,,74.09,licensed
2021,f5ccb03fbd417be1ee5d,TC863,6,individual,0,0,21,0.439,11,4,1,19,4448584.33,0,1,0,,57.26,licensed
2024,a6daa2728e8a4cf0fbee,TC485,10,corp,0,1,16,1.627,12,2,1,31,28526835.21,1,0,0,,35.31,acquired
2023,d2ce8e03ec86771fa924,TC257,2,university,1,1,19,5.594,18,2,1,35,11062953.74,0,0,0,TTO587727,39.21,acquired
2015,c47e16ad4df0004a7e1c,TC928,3,psu,0,0,13,1.574,18,4,0,43,6993528.08,0,1,0,,68.42,market_entry
2019,fd7f65a62fdcb5bff7cd,TC149,4,individual,0,1,16,3.493,13,5,1,41,4435135.67,0,0,0,,61.4,market_entry
2024,4dda6341997882527d30,TC211,8,university,1,1,18,2.83,13,4,0,29,511485.02,1,0,0,TTO125923,50.82,acquired
2012,b2e90b20f6a17aeed795,TC938,3,individual,0,1,13,1.272,14,2,0,25,4086483.24,1,0,0,,47.09,market_entry
2014,a899eb88ec244a195c7b,TC994,4,corp,0,0,14,2.306,18,5,1,34,37189837.5,0,0,0,,77.69,market_entry
2010,b10d586fb7cf0feb6272,TC167,3,startup,0,0,17,0.931,21,3,1,22,3940889.49,0,0,0,,38.55,open_source
2017,7a563d7e3a11671a7607,TC725,3,university,1,1,17,2.552,18,2,0,28,4886996.06,0,0,0,TTO385905,41.19,scale
2012,d38c01b6fd82f2623c96,TC699,7,corp,0,0,25,3.176,15,2,1,48,3298090.51,0,1,0,,62.77,internal_use
2025,81f7b2e63185743683a6,TC988,9,startup,0,1,11,1.851,10,3,0,20,1196367.66,0,0,0,,44.41,idea
2015,d54377b51a94b68ec118,TC682,8,govt_lab,0,0,14,2.466,10,2,0,23,59184762.52,0,0,0,,54.18,open_source
2012,ba511b7365fbcd24dd43,TC733,2,corp,0,1,21,1.598,19,3,0,43,1856011.74,0,0,0,,69.6,internal_use
2012,9d0b9b485eafefab2b91,TC990,4,psu,0,0,12,1.911,15,3,0,35,56822698.63,1,0,0,,53.92,internal_use
2017,4bb805960d51a446ad00,TC240,4,govt_lab,0,1,17,2.316,16,4,1,23,6779147.11,0,0,0,,46.22,idea
2013,5ddf36967895e3341fa1,TC462,6,startup,1,0,17,1.456,13,4,0,33,13592341.29,1,0,0,TTO138137,46.03,pilot
2023,e5f07b50c487c53720be,TC866,5,corp,0,0,14,0.91,15,7,0,23,700722.56,1,0,0,,64.15,prototype
2008,e45b4e707133f9908f5e,TC405,5,startup,0,1,20,0.0,20,4,0,24,2925739.34,0,0,0,,55.09,prototype
2017,1649693f91bf5dcbb66f,TC647,2,startup,0,0,30,1.018,16,9,0,28,13177932.85,0,0,0,,68.4,scale
2008,612541e2230b390f5d17,TC177,5,individual,0,0,19,2.475,11,4,0,16,2145384.76,0,0,0,,32.15,prototype
2023,844de3c4f0580119f4ef,TC872,7,corp,0,0,17,1.71,19,3,0,17,832777.24,0,0,0,,45.14,market_entry
2017,c408a72bdc45250c595d,TC916,3,psu,0,0,21,0.257,17,9,0,34,2961900.38,0,0,0,,64.42,pilot
2020,131e168e43be20ebb186,TC816,1,govt_lab,0,0,14,0.739,17,4,0,36,852871.08,1,0,0,,69.17,acquired
2020,65fbbedbba07c51af1db,TC686,1,corp,0,1,18,1.958,17,4,0,41,1929676.73,0,1,1,,29.34,prototype
2016,c3fb33e0d0e6a4281db8,TC159,1,university,1,0,18,3.07,13,6,0,25,3677910.06,1,0,0,TTO285879,49.02,internal_use
2013,d0f704096908349677e7,TC627,6,university,1,0,15,0.176,16,3,0,32,1262437.2,0,1,0,TTO966169,51.17,internal_use
2011,f0a2357fdf43f0067006,TC898,3,university,1,0,25,2.029,15,6,1,14,3365924.28,0,0,0,TTO137799,48.51,internal_use
2018,54294a3608161f653730,TC495,5,corp,0,0,15,1.72,19,7,0,39,2344579.49,0,0,1,,39.7,licensed
2010,8885d59299fec8f635e8,TC685,3,individual,0,1,16,0.158,18,4,0,13,3145744.78,0,1,0,,49.85,acquired
2008,415c65772d0a5702ef7f,TC744,7,individual,0,0,12,3.445,22,3,1,36,508797.1,0,1,0,,74.89,pilot
2013,499ab289e519d4576f53,TC754,3,psu,0,0,18,2.492,20,3,0,32,9471264.45,0,1,0,,91.69,prototype
2016,0e3ccdfa71ca753f3eae,TC232,10,corp,0,0,18,1.526,12,6,0,21,622143.36,0,0,0,,51.99,acquired
2022,44d3547fda99d869084e,TC587,4,corp,0,1,22,1.36,22,5,1,20,28153883.2,1,0,0,,85.58,scale
2017,0b050e1e9f1b55ee876e,TC948,3,govt_lab,0,0,18,2.744,10,4,1,30,5465947.18,1,0,0,,58.23,pilot
2016,6e1493556b4bf56807b1,TC874,7,individual,0,0,17,0.597,17,1,0,40,11216459.9,1,0,0,,82.46,idea
2016,b55272164bb7678601b9,TC799,9,university,1,0,24,1.707,21,2,0,33,2146082.01,1,0,0,TTO525583,54.24,market_entry
2020,6e6a7bcf6176e8e51324,TC420,8,startup,0,1,24,2.258,14,6,1,29,3433436.93,0,0,0,,6.28,open_source
2025,a342dd10629850d5868c,TC553,8,psu,0,1,16,1.614,19,4,0,40,1351646.17,1,0,0,,52.5,idea
2009,573add4a495dbbd36c3e,TC777,10,govt_lab,0,0,13,1.648,17,3,0,17,14965822.71,0,1,0,,68.45,open_source
2013,7d06928da64d5bfa00a0,TC505,1,university,1,0,15,2.24,18,3,1,38,2044920.32,0,0,0,TTO351622,59.41,licensed
2008,04d9e4c27a0da92d07a7,TC149,10,psu,0,0,19,1.701,21,3,0,38,1387566.27,0,0,0,,31.33,scale
2025,d5feeb0320aa366c57e8,TC442,9,university,1,0,24,2.874,13,2,0,26,32481943.22,0,0,0,TTO758014,76.2,open_source
2024,e6a3578acaba77cae73d,TC782,5,psu,0,0,19,1.584,24,7,0,38,18350585.83,0,0,0,,59.13,idea
2012,31d8adee4da4e0b14cb7,TC672,2,startup,0,0,16,3.133,17,2,1,26,1837012.63,0,0,0,,30.75,pilot
2008,1dfd74cf56619bd3ced4,TC585,2,psu,0,0,22,1.717,19,1,0,39,12110888.54,1,0,0,,46.01,market_entry
2022,3211d4a3a6b05d724f75,TC553,1,corp,0,1,17,0.0,19,1,1,16,5132110.59,0,0,0,,71.72,open_source
2012,fb11b81e53c5e6c426a9,TC205,6,corp,0,0,23,3.086,15,7,0,25,2105748.71,0,0,0,,30.06,scale
2017,61b0be43f8acc480a225,TC174,8,govt_lab,0,0,15,0.342,14,4,1,41,2091297.94,0,0,0,,67.78,prototype
2021,22562fa705b407387b13,TC137,1,startup,0,0,12,1.513,10,5,0,36,2282202.55,1,0,0,,64.72,licensed
2021,1db21848cd886cebff1e,TC352,3,psu,0,0,18,1.615,14,1,0,27,2288458.16,0,0,0,,40.38,market_entry
2009,cfdce4b35d351055bb8b,TC431,2,startup,0,1,23,0.367,17,2,0,29,7669379.09,1,0,0,,55.16,scale
2020,39267a00866fcab862e2,TC331,3,govt_lab,0,1,24,0.371,19,7,0,32,679305.74,0,0,0,,66.12,open_source
2009,1b9bb3716b207f80f24e,TC559,9,govt_lab,0,0,16,0.172,11,3,1,29,11480164.73,0,0,0,,53.67,acquired
2010,31267bd046f9608ebb70,TC297,1,individual,0,0,16,1.473,21,3,1,14,36001609.41,0,0,0,,49.73,acquired
2023,ca0269392ed1d51dec96,TC466,5,individual,1,0,22,1.461,14,1,1,10,957872.25,0,0,0,TTO351863,60.46,market_entry
2023,9e6da10f267a6f5424b8,TC402,8,university,1,1,15,1.913,14,4,0,49,3031863.43,0,1,0,TTO627537,35.05,acquired
2020,f4ade9761fca40a902c2,TC270,1,corp,0,1,16,1.264,13,6,1,52,127145351.37,0,0,0,,52.66,licensed
2025,b8261e5bd9236b8c0563,TC904,5,individual,0,1,16,1.842,22,5,0,31,15908785.43,0,0,0,,48.74,idea
2011,03ac8b99947224c8f8ac,TC373,3,individual,0,1,15,0.951,10,3,0,39,1555658.11,0,0,0,,85.76,acquired
2012,203c43b413c68e15c8e0,TC642,6,corp,0,0,17,2.205,16,2,1,20,18607325.38,0,0,0,,44.18,internal_use
2019,9132d64346a153ec2d9f,TC465,1,university,1,0,15,1.399,17,3,0,25,2235755.83,0,0,0,TTO231417,55.73,idea
2014,78adb88419cdec5f4bcf,TC445,2,individual,1,0,15,1.15,23,6,1,20,1915848.39,0,0,0,TTO300695,80.82,licensed
2025,9c1acc1c98897dc84430,TC745,9,govt_lab,0,0,11,1.059,15,7,0,25,30231560.36,0,0,0,,51.49,internal_use
2024,93739c457dcb820f6626,TC994,4,govt_lab,0,1,28,0.499,22,5,1,33,5375142.21,0,0,0,,47.93,idea
2014,7a87108ab8ec5fa4934f,TC842,7,individual,0,0,19,2.156,21,1,0,24,1398855.01,0,0,0,,43.04,acquired
2017,435d74432fb6af969d98,TC656,10,startup,0,0,13,1.456,24,5,1,28,6877829.63,1,0,1,,57.67,acquired
2021,75bd4cc22c68032f9211,TC144,6,corp,0,1,17,2.396,19,5,0,34,1560857.73,0,0,0,,31.54,licensed
2010,ab303aa714494a0d2f1c,TC947,10,corp,0,0,12,1.075,14,6,1,32,4931111.35,1,1,0,,46.56,acquired
2016,e3704d83f2375bf0d272,TC859,8,individual,0,1,15,3.791,22,5,0,38,1301064.15,0,0,0,,16.58,idea
2020,317199326d99e6a3cc20,TC344,6,govt_lab,0,0,17,3.468,16,3,0,39,6307154.78,0,1,0,,37.48,acquired
2019,50865f480d0b74a1305a,TC114,10,individual,0,0,23,0.654,17,9,0,40,4305854.22,0,0,0,,73.1,acquired
2015,657e105c4d3e0971a169,TC257,3,corp,0,0,20,0.814,17,7,0,34,31871115.15,1,0,0,,26.72,licensed
2016,790dc5036b3e6354ead5,TC984,2,corp,0,0,18,2.503,19,2,0,32,6505529.94,0,0,0,,31.37,pilot
2014,fb616cebe70fa55efebf,TC714,7,psu,0,0,15,2.094,14,4,1,25,23933927.25,1,0,0,,33.2,internal_use
2022,585d5c2b9ebafdada046,TC144,8,psu,0,0,24,0.0,16,5,0,6,6809739.35,1,0,0,,50.15,prototype
2010,423845016a6e8d01bda5,TC335,3,psu,0,0,18,0.557,17,4,0,29,3885508.52,0,0,0,,49.41,acquired
2013,dd6e70a1d567fc4bb73a,TC886,1,university,1,0,26,0.0,18,4,0,7,8387134.29,1,0,0,TTO742009,47.56,idea
2021,98c7119cfc0c498764cb,TC685,1,startup,0,1,16,0.25,23,1,1,6,6343592.53,0,0,0,,78.89,internal_use
2013,692cb34a7c204925322b,TC234,10,startup,0,1,16,1.51,17,1,0,26,45277060.53,0,0,0,,54.36,prototype
2013,c590020162fa98ee06b7,TC124,4,corp,0,1,19,0.758,15,8,1,34,1668521.41,0,0,1,,74.87,market_entry
2019,6fd597fef3ec99b63388,TC156,8,startup,0,1,19,0.794,20,3,1,28,4410277.44,0,0,0,,33.32,idea
2012,2fd4960ab5af7334153b,TC432,9,startup,0,0,24,1.563,17,4,0,9,27421886.67,0,0,0,,32.08,prototype
2015,ec04d3820d76c5905fe0,TC553,8,individual,0,1,16,1.938,21,3,0,22,1998748.59,0,1,0,,63.96,idea
2018,7fc6841205a9618320eb,TC811,8,psu,0,1,17,1.55,17,2,0,29,8945020.29,0,0,0,,35.02,market_entry
2020,44d204f48a84b4f8f9fc,TC400,1,psu,1,0,15,3.378,15,9,0,26,697593.3,1,0,0,TTO195938,44.11,idea
2023,a6007ea09a42a7b18bf4,TC319,10,individual,0,1,17,1.758,26,4,0,22,541210.0,0,1,0,,56.13,licensed
2025,7f629bd3e43098702b3b,TC779,9,individual,0,1,22,2.259,20,3,0,18,22045493.34,1,1,0,,51.48,idea
2018,64ebaf11fbfc667bcdb2,TC479,7,startup,0,0,19,0.0,17,7,1,20,2094091.23,1,0,0,,59.99,scale
2013,cbb5f012a5a047d5e2a1,TC483,9,university,1,1,17,0.0,22,1,0,48,9992744.7,1,0,0,TTO630750,70.79,pilot
2016,7c56cf10d43ea0012fd9,TC595,7,psu,0,0,20,2.515,21,2,1,12,4799863.03,0,0,0,,36.16,market_entry
2015,4031bd372eb661862f60,TC255,4,govt_lab,0,0,14,0.503,21,5,0,30,1446292.55,0,0,0,,55.52,licensed
2018,562aedd3dd072ea88843,TC321,6,startup,0,1,22,0.0,21,3,1,25,11634036.17,0,0,1,,15.33,open_source
2019,2d62330bf7e49459abcc,TC332,7,psu,0,0,20,1.035,18,2,0,34,1324670.95,0,1,0,,20.5,licensed
2016,39db43c68ac6e6639a79,TC624,1,individual,0,0,11,2.184,20,3,0,26,446555.74,1,0,0,,61.15,prototype
