care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2058-11,31,PROC000587,RENAL,360773,2341,129,6.63,101.09,452.95,181.45,3.38,76.65,240.48,331.14,24.33,5.79,468.61,140.04,328.57
2058-12,33,PROC000588,RENAL,196642,2429,112,17.26,52.85,561.21,148.61,4.18,68.84,253.89,1050.65,11.05,19.33,718.92,386.02,332.9
2059-01,22,PROC000589,MSK,359604,2409,118,21.79,393.67,463.2,53.11,2.15,66.47,236.82,671.98,7.48,7.01,521.43,186.13,335.3
2059-02,81,PROC000590,OBGYN,402541,2347,106,6.1,43.74,419.2,73.88,6.21,94.04,320.72,1087.73,7.37,1.92,502.48,143.49,358.99
2059-03,81,PROC000591,NEURO,379347,2388,115,5.22,404.14,559.5,43.82,4.2,84.53,348.59,457.22,18.18,2.09,864.14,429.96,434.18
2059-04,21,PROC000592,NEURO,236373,2314,131,19.65,151.09,141.8,193.86,0.28,86.93,198.21,1144.72,25.49,11.99,1248.47,547.82,700.65
2059-05,71,PROC000593,RENAL,262722,2323,112,14.46,116.27,223.72,180.43,3.89,82.72,236.51,1009.02,23.0,1.84,698.95,368.16,330.79
2059-06,22,PROC000594,ENDO,373748,2335,118,15.95,499.03,600.24,19.26,4.14,66.37,166.01,435.7,8.03,9.81,567.12,148.85,418.27
2059-07,23,PROC000595,CARDIO,60517,2391,117,5.26,73.39,419.71,129.23,1.62,67.08,271.84,268.35,3.99,15.86,1107.58,415.48,692.1
2059-08,11,PROC000596,MSK,55392,2398,110,12.04,327.21,368.61,15.26,5.25,87.19,186.76,1375.71,20.37,18.34,488.01,241.57,246.44
2059-09,11,PROC000597,MSK,76585,2377,140,10.4,213.31,712.7,26.54,0.42,82.36,322.32,1300.64,17.62,10.03,601.85,265.69,336.16
2059-10,21,PROC000598,RENAL,424123,2400,117,20.54,494.84,279.54,59.07,5.52,58.58,161.84,441.36,27.2,5.91,1037.01,371.65,665.36
2059-11,32,PROC000599,MSK,226125,2446,141,12.81,220.13,681.48,105.98,1.59,60.57,245.14,823.78,2.61,13.4,731.51,330.3,401.21
2059-12,19,PROC000600,RENAL,89831,2519,109,9.47,284.31,661.04,188.87,0.76,61.97,282.4,317.69,12.36,8.58,1244.14,625.87,618.27
2060-01,19,PROC000601,RESP,187304,2365,106,12.39,164.53,187.27,62.37,3.48,86.25,53.32,710.88,10.11,16.06,135.8,48.0,87.8
2060-02,61,PROC000602,NEURO,126269,2416,110,9.58,477.68,226.07,70.81,4.44,59.82,279.47,142.67,13.13,0.46,573.23,139.64,433.59
2060-03,61,PROC000603,ENDO,258025,2331,120,16.61,178.57,562.19,208.68,3.88,90.64,56.73,1015.11,12.44,6.22,1227.71,299.57,928.14
2060-04,23,PROC000604,OBGYN,345837,2469,118,16.49,380.05,157.85,22.29,4.5,88.39,268.46,765.39,21.52,21.95,701.7,286.79,414.91
2060-05,61,PROC000605,MSK,178295,2375,113,7.5,403.98,247.11,122.29,5.08,73.76,304.74,818.33,11.1,6.41,501.02,223.98,277.04
2060-06,41,PROC000606,ENDO,305892,2414,116,14.13,509.25,375.82,119.52,3.94,63.37,229.17,1248.43,16.89,15.18,1026.67,236.01,790.66
2060-07,21,PROC000607,OBGYN,29121,2418,129,8.62,222.15,503.65,55.12,6.04,57.25,54.15,831.38,8.59,11.85,709.96,371.98,337.98
2060-08,24,PROC000608,CARDIO,195308,2426,136,13.67,459.11,692.89,113.81,5.6,79.76,74.03,1161.87,18.44,4.51,646.05,170.77,475.28
2060-09,42,PROC000609,CARDIO,113542,2315,132,5.28,215.78,122.24,165.62,5.9,61.89,34.37,1027.37,23.23,6.83,597.04,216.3,380.74
2060-10,33,PROC000610,ONC,386494,2419,122,17.62,349.71,96.66,163.53,2.0,82.21,256.99,599.05,18.08,5.93,1008.41,257.82,750.59
2060-11,81,PROC000611,CARDIO,282481,2437,123,5.73,50.06,462.27,86.1,2.52,92.8,258.97,1041.63,7.75,10.09,1060.64,482.66,577.98
2060-12,23,PROC000612,DERM,203844,2368,134,3.06,412.79,632.85,8.17,1.58,83.12,194.85,1072.05,14.21,18.03,738.36,330.24,408.12
2061-01,22,PROC000613,NEURO,305805,2330,116,18.97,297.65,217.98,133.56,4.09,89.23,201.12,362.36,23.06,13.95,360.49,194.01,166.48
2061-02,11,PROC000614,DERM,99932,2354,112,12.09,451.12,153.16,146.07,6.0,71.83,249.51,462.24,6.52,12.07,422.27,79.22,343.05
2061-03,23,PROC000615,RENAL,89562,2388,112,12.63,89.2,308.77,57.87,1.34,71.57,152.85,749.67,19.42,15.09,638.28,320.23,318.05
2061-04,22,PROC000616,GI,12598,2415,112,21.3,376.65,629.69,27.22,3.77,75.8,267.51,1115.42,5.97,10.07,991.67,332.0,659.67
2061-05,71,PROC000617,ONC,366194,2450,117,21.33,109.47,156.65,156.75,5.56,75.2,240.59,793.93,7.32,17.95,983.72,329.13,654.59
2061-06,24,PROC000618,RESP,154335,2415,115,12.14,92.96,398.98,119.98,4.61,77.18,350.02,140.78,23.04,18.76,1183.49,567.38,616.11
2061-07,49,PROC000619,ONC,444879,2478,124,7.39,439.12,190.63,166.06,3.85,74.08,322.86,1295.21,25.4,0.58,871.58,281.52,590.06
2061-08,50,PROC000620,RESP,86887,2402,112,8.38,68.47,223.95,187.72,0.83,61.72,86.92,903.74,18.09,21.5,235.55,43.27,192.28
2061-09,33,PROC000621,DERM,146657,2338,146,18.26,345.41,466.37,46.14,1.23,94.18,222.95,1187.3,11.19,17.45,527.81,134.19,393.62
2061-10,41,PROC000622,GI,374805,2440,119,14.64,499.15,192.8,173.85,1.0,56.23,173.77,308.6,23.79,4.55,1168.48,391.58,776.9
2061-11,21,PROC000623,CARDIO,374411,2431,101,19.09,162.22,709.41,20.24,4.96,56.13,328.34,1003.01,1.21,14.58,993.87,385.27,608.6
2061-12,49,PROC000624,INFECT,161063,2369,127,6.03,432.72,210.32,171.65,4.53,78.41,38.05,486.48,9.91,19.39,1162.53,247.83,914.7
2062-01,61,PROC000625,CARDIO,58321,2404,127,8.45,470.48,510.91,63.22,2.59,72.41,363.71,1317.25,3.18,13.14,704.43,274.26,430.17
2062-02,50,PROC000626,RENAL,179204,2422,108,20.43,402.82,496.44,17.25,2.76,80.51,198.6,991.86,16.73,0.19,391.29,95.28,296.01
2062-03,33,PROC000627,MSK,300626,2452,122,19.04,453.21,95.21,190.38,3.83,77.08,309.36,1275.37,7.69,5.56,434.76,196.19,238.57
2062-04,24,PROC000628,RENAL,75860,2392,115,18.37,385.68,393.15,171.49,4.28,57.46,163.85,447.96,9.6,10.24,1049.02,245.83,803.19
2062-05,24,PROC000629,OBGYN,87490,2391,115,9.95,240.35,464.86,22.19,1.88,60.75,25.84,421.38,21.21,18.67,921.2,445.46,475.74
2062-06,11,PROC000630,ENDO,361395,2408,97,16.78,144.18,562.42,204.84,0.25,95.13,55.34,995.18,4.3,0.81,207.74,37.6,170.14
2062-07,50,PROC000631,NEURO,196513,2482,119,7.63,277.21,439.23,0.99,2.27,79.77,31.66,871.6,24.23,11.9,341.93,112.98,228.95
2062-08,23,PROC000632,OBGYN,216665,2364,127,13.93,512.62,260.3,111.23,0.26,85.85,204.94,263.89,8.86,6.42,260.84,96.47,164.37
2062-09,34,PROC000633,RESP,375925,2379,109,11.68,469.05,636.69,236.27,6.18,63.54,214.91,262.22,18.17,21.69,839.06,390.17,448.89
2062-10,23,PROC000634,ONC,191111,2376,119,8.02,382.36,484.1,129.79,2.86,87.76,21.39,757.25,13.66,7.23,657.14,287.98,369.16
2062-11,81,PROC000635,NEURO,343945,2504,129,3.05,214.85,431.76,111.26,3.01,86.16,214.53,1210.37,8.41,13.1,980.26,488.08,492.18
2062-12,31,PROC000636,RENAL,276419,2398,100,15.58,195.25,419.51,23.16,2.56,76.37,276.03,879.97,24.18,10.23,225.28,44.31,180.97
2063-01,21,PROC000637,CARDIO,144808,2385,122,21.93,217.23,595.14,58.44,3.56,77.05,281.89,884.52,2.82,11.68,1192.64,471.61,721.03
2063-02,61,PROC000638,MSK,185627,2374,106,12.32,187.24,183.33,17.4,1.38,83.09,98.32,217.17,10.09,11.21,1045.62,522.55,523.07
2063-03,61,PROC000639,MSK,114988,2380,115,6.45,44.58,622.37,95.91,4.81,73.24,93.13,749.49,14.07,5.28,928.6,475.57,453.03
2063-04,57,PROC000640,CARDIO,290461,2371,116,3.5,141.06,496.46,144.9,2.7,58.42,229.47,1233.09,21.29,4.39,1241.21,268.7,972.51
2063-05,50,PROC000641,OBGYN,429472,2452,105,16.15,317.36,149.27,94.74,6.23,65.39,302.74,257.96,26.15,21.7,506.46,185.95,320.51
2063-06,23,PROC000642,RENAL,280450,2501,104,14.42,470.15,338.22,154.14,4.9,83.64,353.1,457.79,12.94,0.38,1158.19,465.37,692.82
2063-07,61,PROC000643,DERM,337741,2437,111,15.03,373.31,81.65,92.0,5.08,61.7,67.58,272.3,7.29,4.46,122.48,56.16,66.32
2063-08,24,PROC000644,RENAL,271140,2430,115,8.22,399.74,716.66,183.69,1.0,58.75,83.75,191.2,10.72,16.31,1094.07,474.37,619.7
2063-09,61,PROC000645,RENAL,49270,2461,135,19.79,434.32,508.96,96.96,0.72,55.89,342.52,1126.83,8.72,6.13,596.14,294.03,302.11
2063-10,71,PROC000646,CARDIO,44452,2387,118,8.16,377.68,228.38,196.72,1.9,75.79,75.62,1171.59,14.59,15.88,1067.76,303.69,764.07
2063-11,22,PROC000647,MSK,106074,2372,104,7.88,112.45,430.17,161.48,5.39,75.25,241.62,152.23,7.99,4.63,831.01,241.73,589.28
2063-12,23,PROC000648,GI,20366,2416,143,18.67,330.79,662.75,51.54,5.68,95.59,279.29,1230.76,26.59,5.9,206.72,82.38,124.34
2064-01,21,PROC000649,GI,201730,2280,114,16.94,270.93,328.43,175.76,4.11,89.12,198.08,1302.07,12.13,6.89,319.7,72.74,246.96
2064-02,49,PROC000650,RENAL,390064,2366,134,10.25,145.45,602.45,137.74,1.5,55.57,160.61,724.43,0.12,11.9,983.04,254.68,728.36
2064-03,41,PROC000651,RESP,176048,2407,113,21.73,275.77,417.11,145.11,1.68,88.71,293.07,788.79,10.91,13.59,811.58,421.16,390.42
2064-04,11,PROC000652,DERM,364506,2346,117,8.67,418.12,259.27,143.01,3.15,62.6,39.59,473.62,18.5,15.01,413.17,209.65,203.52
2064-05,50,PROC000653,CARDIO,112603,2460,114,7.4,383.85,389.37,121.56,2.11,89.1,55.78,369.36,20.75,2.13,1153.28,237.66,915.62
2064-06,11,PROC000654,MSK,257643,2395,123,13.47,489.99,155.81,145.93,4.77,90.84,255.92,606.22,27.38,16.52,1019.99,519.05,500.94
2064-07,24,PROC000655,ONC,79179,2443,119,17.29,103.61,181.59,218.6,6.34,89.68,50.17,224.14,16.04,16.31,780.97,307.86,473.11
2064-08,42,PROC000656,NEURO,93317,2382,114,14.28,78.24,507.97,189.44,5.21,77.79,258.43,1275.58,26.68,21.63,321.95,98.13,223.82
2064-09,33,PROC000657,RESP,248125,2357,116,12.4,501.01,86.26,163.45,0.5,79.94,82.19,1319.11,26.51,4.97,1009.77,236.55,773.22
2064-10,21,PROC000658,OBGYN,263519,2402,111,20.36,399.09,446.23,183.17,5.13,81.06,227.99,949.9,22.61,21.92,1162.78,535.16,627.62
2064-11,50,PROC000659,ENDO,51529,2404,127,16.08,382.91,281.27,219.16,1.61,70.01,82.13,783.19,21.38,19.12,903.86,434.9,468.96
2064-12,71,PROC000660,MSK,214903,2409,104,12.34,228.3,580.01,207.43,4.9,57.31,236.11,1285.23,20.13,4.96,301.16,86.63,214.53
2065-01,19,PROC000661,NEURO,423194,2351,113,8.77,394.96,433.56,104.7,4.16,79.09,300.56,1279.13,11.29,7.61,358.13,188.92,169.21
2065-02,81,PROC000662,ONC,395007,2287,144,10.25,323.84,346.76,58.63,6.27,94.5,216.69,585.55,2.83,14.66,225.74,68.43,157.31
2065-03,41,PROC000663,OBGYN,80724,2476,142,4.22,454.06,167.26,132.65,4.01,71.6,80.74,870.42,6.5,9.69,361.97,126.63,235.34
2065-04,24,PROC000664,CARDIO,191854,2433,130,11.29,195.87,365.89,5.39,0.34,94.22,375.91,607.91,8.13,0.62,668.11,198.61,469.5
2065-05,32,PROC000665,RESP,345432,2303,125,6.71,105.57,137.18,82.68,5.09,92.07,241.92,775.32,17.78,18.27,866.35,392.88,473.47
2065-06,50,PROC000666,ONC,255423,2371,105,6.18,178.19,334.8,5.32,1.3,68.77,194.26,456.99,1.53,4.84,1034.45,426.92,607.53
2065-07,61,PROC000667,CARDIO,158206,2401,127,10.36,249.57,540.77,95.18,4.05,57.84,95.57,437.43,15.11,4.41,308.81,80.23,228.58
2065-08,71,PROC000668,RENAL,193205,2409,118,6.5,181.19,121.98,155.62,3.23,77.69,367.2,1289.28,12.58,16.8,979.26,502.81,476.45
2065-09,61,PROC000669,NEURO,220859,2430,134,19.43,236.32,220.27,202.15,1.97,66.45,241.05,822.43,9.94,12.82,1195.18,485.77,709.41
2065-10,32,PROC000670,NEURO,9119,2378,112,7.76,95.2,469.15,106.81,2.55,59.86,328.85,1240.51,20.26,5.64,389.12,191.11,198.01
2065-11,11,PROC000671,OBGYN,108125,2412,121,21.16,49.7,718.17,221.39,4.89,72.52,244.55,258.41,9.15,11.94,514.03,126.33,387.7
2065-12,33,PROC000672,MSK,233598,2479,116,18.91,497.41,429.32,155.08,1.54,83.56,106.25,626.79,3.74,16.96,410.98,132.88,278.1
2066-01,50,PROC000673,RENAL,3493,2449,111,14.08,244.05,433.86,60.05,1.94,92.7,269.92,1377.53,16.01,18.78,542.69,238.34,304.35
2066-02,23,PROC000674,CARDIO,77062,2556,119,16.01,67.67,707.17,208.54,5.21,64.08,297.1,1208.76,21.46,13.76,586.01,205.77,380.24
2066-03,71,PROC000675,CARDIO,12174,2510,115,8.19,271.63,327.2,107.59,3.88,71.47,375.21,441.38,18.19,0.95,958.27,337.0,621.27
2066-04,61,PROC000676,GI,371787,2384,104,7.92,164.74,574.46,81.41,1.25,85.13,59.39,369.77,3.39,4.37,1139.45,225.96,913.49
2066-05,61,PROC000677,ONC,239714,2407,98,4.91,264.3,453.49,141.94,3.6,75.31,54.88,133.06,6.5,6.74,1044.44,563.44,481.0
2066-06,61,PROC000678,NEURO,416455,2425,129,17.99,216.07,699.38,128.75,1.1,72.83,127.3,746.7,7.75,5.87,997.18,218.21,778.97
2066-07,42,PROC000679,DERM,323073,2430,125,14.21,338.87,534.69,168.59,1.69,91.22,375.87,518.69,7.15,13.87,735.87,357.79,378.08
2066-08,61,PROC000680,INFECT,268555,2519,120,9.04,275.56,643.03,44.7,2.83,72.84,69.18,613.2,13.24,19.6,331.13,110.89,220.24
2066-09,61,PROC000681,INFECT,86291,2490,114,19.98,252.69,386.85,91.33,1.44,75.73,63.49,1188.09,18.97,10.81,723.56,264.89,458.67
2066-10,57,PROC000682,NEURO,419678,2385,114,17.43,41.07,181.41,71.72,3.27,85.81,369.3,424.54,6.97,14.67,244.86,65.75,179.11
2066-11,21,PROC000683,RESP,227671,2351,141,19.33,209.56,557.32,110.0,2.79,84.5,39.08,814.49,8.39,14.05,404.4,160.32,244.08
2066-12,50,PROC000684,ENDO,257962,2449,129,12.4,126.15,655.13,67.64,0.41,58.05,287.51,154.38,4.08,17.98,568.75,177.69,391.06
2067-01,61,PROC000685,OBGYN,5944,2401,122,3.49,335.49,578.85,206.13,1.57,91.27,100.54,1136.48,22.23,20.14,200.89,41.64,159.25
2067-02,32,PROC000686,GI,178126,2334,131,5.24,465.19,453.74,115.06,1.55,59.33,95.59,656.42,12.64,2.58,911.92,399.64,512.28
2067-03,41,PROC000687,ENDO,188503,2455,115,18.03,201.63,314.13,53.06,3.43,87.03,332.04,709.6,8.73,13.92,543.19,151.65,391.54
2067-04,57,PROC000688,ENDO,423153,2457,114,9.57,50.56,563.66,97.45,5.04,66.68,253.53,261.41,11.75,1.49,608.1,303.02,305.08
2067-05,49,PROC000689,RESP,122027,2365,129,7.1,365.31,496.79,218.41,0.44,69.61,65.67,1093.13,2.47,2.37,1202.34,601.9,600.44
2067-06,42,PROC000690,MSK,47952,2381,108,5.81,397.3,231.55,79.46,3.62,92.87,297.12,740.89,21.86,19.58,877.96,474.5,403.46
2067-07,31,PROC000691,MSK,291328,2430,120,4.55,188.92,520.78,195.85,1.66,62.57,105.76,636.93,13.05,2.1,810.31,268.94,541.37
2067-08,19,PROC000692,CARDIO,330879,2521,138,9.88,84.79,430.94,147.49,4.88,85.2,152.37,955.17,6.87,18.18,1135.88,259.4,876.48
2067-09,23,PROC000693,NEURO,163752,2402,131,15.75,392.57,256.27,155.85,4.27,56.02,279.68,719.09,1.26,3.92,530.95,275.74,255.21
2067-10,61,PROC000694,ONC,44531,2395,115,10.12,338.26,274.79,20.67,3.18,90.59,158.25,1248.24,12.93,21.72,554.31,145.43,408.88
2067-11,23,PROC000695,ENDO,109696,2320,119,11.3,100.96,400.85,142.83,4.97,94.97,79.63,1050.27,2.5,13.6,888.42,243.43,644.99
2067-12,19,PROC000696,INFECT,42735,2359,127,14.1,279.01,418.44,86.85,1.73,79.2,142.7,1280.12,14.33,3.56,669.95,196.73,473.22
2068-01,23,PROC000697,OBGYN,261894,2448,124,16.89,104.63,458.5,134.23,2.16,57.19,264.76,1048.49,24.95,14.57,1060.84,497.96,562.88
2068-02,50,PROC000698,DERM,87944,2492,103,15.62,183.13,355.08,186.86,1.15,74.57,294.81,1365.85,13.04,12.54,1022.95,317.73,705.22
2068-03,71,PROC000699,OBGYN,130885,2357,116,19.52,148.89,692.95,57.07,1.27,74.7,126.43,691.48,20.55,10.77,734.55,332.7,401.85
2068-04,22,PROC000700,ENDO,388796,2400,130,11.22,367.62,196.54,188.32,3.47,57.69,293.32,1305.34,6.73,10.15,1166.7,276.99,889.71
2068-05,24,PROC000701,INFECT,374105,2387,123,16.9,354.9,291.27,187.53,3.05,70.08,173.07,1380.1,1.16,17.47,330.59,148.49,182.1
2068-06,19,PROC000702,ONC,446525,2337,115,8.12,84.59,570.79,120.37,5.95,72.66,354.51,438.06,2.88,8.03,445.98,94.3,351.68
2068-07,42,PROC000703,DERM,264912,2390,110,10.99,484.62,219.98,149.74,6.4,93.03,62.6,686.13,24.84,11.63,985.48,499.39,486.09
2068-08,22,PROC000704,GI,29075,2381,96,20.24,452.57,643.72,175.31,2.76,88.89,27.49,666.13,9.44,18.3,511.6,232.41,279.19
2068-09,34,PROC000705,OBGYN,167843,2439,122,3.4,346.08,278.99,112.66,3.11,72.3,276.18,1395.09,5.08,7.77,1211.3,507.04,704.26
2068-10,23,PROC000706,MSK,436886,2422,107,19.39,64.57,211.12,124.35,5.04,58.64,109.65,279.68,26.26,20.51,412.22,192.99,219.23
2068-11,71,PROC000707,OBGYN,325424,2438,131,17.05,484.31,474.57,76.52,1.42,95.33,296.2,1272.65,5.36,8.2,624.53,203.1,421.43
2068-12,42,PROC000708,MSK,194321,2303,132,4.55,335.42,330.81,19.64,4.57,56.82,132.46,614.58,4.69,8.73,384.55,144.44,240.11
2069-01,21,PROC000709,ENDO,126802,2411,131,15.03,458.18,161.25,211.5,4.01,81.47,172.95,285.83,10.62,1.23,774.68,295.4,479.28
2069-02,32,PROC000710,NEURO,335052,2417,127,6.34,56.78,258.19,112.59,5.23,69.58,91.07,970.21,25.68,21.43,168.41,82.45,85.96
2069-03,19,PROC000711,OBGYN,239653,2358,147,7.91,171.37,225.42,165.49,4.04,85.48,248.6,489.01,1.22,20.6,769.53,216.86,552.67
2069-04,61,PROC000712,OBGYN,312701,2446,116,20.86,427.9,603.52,209.33,4.7,82.06,355.77,843.33,2.42,4.68,618.97,180.05,438.92
2069-05,49,PROC000713,RESP,372759,2445,118,10.84,113.52,273.93,181.09,3.86,56.31,176.23,864.39,8.55,17.72,1202.67,248.22,954.45
2069-06,50,PROC000714,OBGYN,387463,2397,102,19.23,218.0,196.61,182.08,4.49,69.36,43.02,1254.1,13.73,1.46,1165.49,245.88,919.61
2069-07,34,PROC000715,GI,373254,2284,106,4.26,429.62,110.05,132.97,0.74,80.12,288.64,879.66,25.81,12.97,544.04,220.07,323.97
2069-08,33,PROC000716,CARDIO,262389,2376,126,20.02,473.15,563.53,14.28,3.18,75.51,39.43,815.9,2.53,18.17,614.2,183.49,430.71
2069-09,41,PROC000717,CARDIO,389250,2545,128,3.07,513.97,457.58,65.15,3.26,76.78,312.5,1225.7,11.18,19.99,1232.99,529.54,703.45
2069-10,32,PROC000718,OBGYN,114712,2384,98,8.35,305.82,97.28,219.1,0.46,95.88,163.53,865.96,24.52,0.88,898.1,169.9,728.2
2069-11,19,PROC000719,INFECT,44468,2404,118,19.75,470.57,125.98,10.21,1.9,67.9,106.99,1262.68,8.8,15.15,617.36,157.6,459.76
2069-12,42,PROC000720,ONC,84143,2463,143,16.36,400.99,501.22,25.04,0.65,85.54,123.73,407.3,23.17,17.18,429.47,163.27,266.2
2070-01,23,PROC000721,CARDIO,382653,2348,130,5.37,456.81,242.67,130.41,2.6,68.59,287.01,573.75,10.07,1.26,737.35,210.22,527.13
2070-02,42,PROC000722,RESP,397298,2449,129,7.22,277.87,230.89,153.85,4.0,75.92,154.18,1015.9,8.43,6.5,643.41,323.76,319.65
2070-03,49,PROC000723,NEURO,273593,2368,117,7.33,475.6,454.07,178.32,1.17,63.87,231.62,849.03,9.0,17.95,216.98,43.35,173.63
2070-04,61,PROC000724,RESP,224588,2380,103,9.96,359.17,166.96,125.03,5.73,67.03,22.16,864.24,27.74,10.05,469.28,241.03,228.25
2070-05,19,PROC000725,OBGYN,206010,2370,124,8.01,169.93,537.88,18.5,5.95,72.37,221.6,183.15,5.06,1.55,1055.92,311.66,744.26
2070-06,33,PROC000726,CARDIO,362878,2354,119,6.91,149.82,125.83,160.6,5.53,95.08,304.38,768.91,12.98,18.66,694.07,219.05,475.02
2070-07,31,PROC000727,RENAL,60553,2335,118,20.97,425.33,309.65,234.06,0.63,69.33,214.36,906.29,22.72,17.49,355.29,110.96,244.33
2070-08,21,PROC000728,CARDIO,70050,2418,113,6.04,59.5,265.94,183.43,2.92,65.73,131.29,212.72,13.07,7.55,1102.37,336.1,766.27
2070-09,23,PROC000729,GI,252619,2417,118,8.46,256.32,470.78,130.31,5.98,92.51,373.32,151.07,3.03,5.42,544.84,266.65,278.19
2070-10,21,PROC000730,DERM,205556,2371,111,4.76,464.93,364.6,26.21,4.91,59.99,154.84,928.57,0.68,16.66,149.61,72.31,77.3
2070-11,41,PROC000731,ONC,209319,2391,127,3.75,208.28,550.59,91.57,3.32,82.72,353.8,484.74,3.85,8.45,351.97,125.53,226.44
2070-12,21,PROC000732,DERM,180584,2325,113,8.93,94.23,394.3,0.51,3.45,77.75,188.1,1205.03,18.77,14.95,1029.01,491.63,537.38
2071-01,11,PROC000733,ONC,38092,2407,113,8.41,401.97,153.64,156.16,1.27,91.9,203.29,211.76,14.73,13.84,123.43,33.5,89.93
2071-02,71,PROC000734,DERM,226500,2459,120,16.3,75.54,177.88,104.77,4.91,58.56,162.92,332.65,1.09,7.48,799.58,223.08,576.5
2071-03,31,PROC000735,INFECT,227093,2387,137,3.58,445.78,278.22,116.76,5.76,61.56,205.28,259.43,23.66,19.94,1084.48,284.98,799.5
2071-04,24,PROC000736,NEURO,256119,2333,110,6.57,409.61,530.15,94.24,3.73,91.07,251.6,1054.28,9.16,9.3,287.38,125.76,161.62
2071-05,49,PROC000737,RESP,427933,2404,111,6.44,163.24,458.75,183.05,2.87,85.37,28.45,1104.82,15.15,13.1,961.46,476.64,484.82
2071-06,42,PROC000738,ONC,289314,2508,107,21.58,502.43,116.65,15.87,5.15,78.91,87.92,312.24,5.29,4.07,1163.27,395.17,768.1
2071-07,22,PROC000739,NEURO,435378,2381,129,4.12,314.76,305.61,232.52,1.63,93.45,334.67,1360.55,10.15,21.64,724.33,200.86,523.47
2071-08,50,PROC000740,ONC,341447,2460,118,10.71,126.62,554.48,167.78,3.83,63.41,225.58,321.99,12.95,9.88,600.37,193.98,406.39
2071-09,49,PROC000741,ENDO,160979,2384,119,15.93,275.56,618.71,164.96,1.12,76.79,168.12,1217.71,22.78,12.7,416.32,115.45,300.87
2071-10,33,PROC000742,CARDIO,238450,2357,137,11.62,332.22,572.74,70.5,2.57,68.97,319.72,938.57,22.68,8.82,578.95,149.97,428.98
2071-11,61,PROC000743,DERM,355801,2395,104,7.97,475.38,422.72,15.69,0.59,91.39,220.75,521.49,24.15,7.01,878.95,451.53,427.42
2071-12,61,PROC000744,ONC,102235,2357,99,14.11,141.5,80.77,163.34,5.6,85.62,287.78,849.99,11.25,12.89,549.09,133.21,415.88
2072-01,32,PROC000745,RESP,377878,2382,116,9.74,163.75,665.87,218.42,4.54,68.53,312.99,485.16,19.65,15.01,412.67,184.01,228.66
2072-02,23,PROC000746,CARDIO,308050,2402,113,12.85,199.51,318.37,64.91,5.49,68.87,147.62,1290.45,14.99,15.14,1166.42,628.61,537.81
2072-03,31,PROC000747,CARDIO,435313,2357,123,6.79,440.07,714.05,72.28,5.0,59.43,60.68,640.78,19.95,5.46,358.94,183.39,175.55
2072-04,21,PROC000748,CARDIO,362117,2484,97,21.5,173.69,610.47,175.04,5.51,74.84,217.05,1259.42,19.28,5.39,398.92,128.62,270.3
2072-05,21,PROC000749,ONC,48268,2340,108,14.66,202.92,321.59,217.16,2.5,71.83,31.71,970.54,10.78,6.31,648.95,247.89,401.06
2072-06,42,PROC000750,NEURO,70959,2334,126,11.5,246.49,616.55,95.11,1.81,75.36,282.08,642.99,4.54,9.3,748.79,322.28,426.51
2072-07,41,PROC000751,INFECT,208096,2380,131,7.57,464.85,277.91,29.8,3.74,55.61,326.76,138.13,15.64,3.74,766.63,213.57,553.06
2072-08,31,PROC000752,DERM,309584,2477,115,12.03,379.59,487.78,79.84,5.73,93.84,375.87,681.83,0.36,6.01,1000.46,475.83,524.63
2072-09,50,PROC000753,OBGYN,109850,2395,137,16.47,51.5,227.56,49.2,2.31,63.74,217.88,1264.75,7.71,13.21,582.21,287.45,294.76
2072-10,19,PROC000754,GI,307360,2446,116,6.72,386.54,150.96,133.35,1.04,92.5,57.71,715.21,15.66,4.9,134.38,26.49,107.89
2072-11,71,PROC000755,RESP,76622,2430,94,20.56,163.49,649.15,99.91,4.32,74.73,93.04,1203.81,2.36,13.54,566.89,249.08,317.81
2072-12,81,PROC000756,RENAL,142990,2388,117,18.19,452.52,459.3,190.43,5.04,91.25,117.93,1327.39,3.82,2.32,902.34,173.55,728.79
2073-01,23,PROC000757,DERM,253302,2494,107,16.93,466.22,445.24,152.57,1.81,94.6,305.5,383.73,14.44,12.2,407.64,151.95,255.69
2073-02,41,PROC000758,MSK,151397,2370,99,13.24,53.24,351.47,51.25,4.79,95.63,134.86,891.43,23.24,9.63,432.2,200.98,231.22
2073-03,21,PROC000759,NEURO,409412,2399,108,6.81,174.25,667.3,192.96,2.86,63.72,280.41,730.67,25.86,7.47,497.67,204.15,293.52
2073-04,11,PROC000760,GI,119383,2438,119,16.79,187.51,265.73,232.82,4.96,56.9,115.25,834.14,19.83,17.05,458.53,84.65,373.88
2073-05,21,PROC000761,MSK,252689,2359,127,6.86,119.18,265.6,231.91,0.29,57.56,339.77,726.98,14.15,12.77,869.07,347.52,521.55
