trans_port_arrival_date,trans_port_port_un_locode,trans_port_vessel_imo_hash,trans_port_vessel_type_code,trans_port_cargo_category_code,trans_port_container_teu_count,trans_port_cargo_tonnage_metric,trans_port_origin_country_code,trans_port_destination_country_code,trans_port_berth_assignment_id,trans_port_berth_time_hours,trans_port_dwell_time_hours,trans_port_customs_hold_flag,trans_port_rail_intermodal_flag,trans_port_truck_gate_turn_time_minutes,trans_port_emissions_at_berth_kg,trans_port_harbor_congestion_index,trans_port_pilotage_required_flag,trans_port_weather_delay_flag,trans_port_security_level_code
2018-06-22,USOAK,IMO000000538,CONTAINER,OTHER,18823,217973.68,IN,US,BERTH0000538,57.24,89.53,0,1,31.12,9742.92,0.1859,0,0,LEVEL_2
2018-06-23,USSEA,IMO000000539,BULK,AUTOMOTIVE,8226,116194.13,GB,MX,BERTH0000539,22.2,147.34,0,0,32.4,34108.81,0.2031,0,0,LEVEL_2
2018-06-24,USSAV,IMO000000540,CONTAINER,INDUSTRIAL,5437,223652.89,SG,US,BERTH0000540,29.2,74.83,0,0,167.18,83362.11,0.9187,0,0,LEVEL_1
2018-06-25,USHOU,IMO000000541,CONTAINER,OTHER,19640,200546.63,VN,US,BERTH0000541,44.17,82.86,0,0,48.75,45762.25,0.9509,0,0,LEVEL_1
2018-06-26,USMIA,IMO000000542,CONTAINER,INDUSTRIAL,4652,347742.04,KR,CA,BERTH0000542,81.88,11.4,0,0,19.66,54065.51,0.3886,1,0,LEVEL_2
2018-06-27,USLAX,IMO000000543,BULK,OTHER,5570,34259.74,CA,US,BERTH0000543,15.95,61.09,1,0,140.72,68987.47,0.0206,1,0,LEVEL_1
2018-06-28,USLGB,IMO000000544,CONTAINER,ENERGY,4575,362337.53,KR,US,BERTH0000544,86.38,19.86,0,1,107.25,53509.68,0.2553,1,0,LEVEL_2
2018-06-29,USLGB,IMO000000545,TANKER,CHEMICALS,20883,138424.32,JP,MX,BERTH0000545,64.98,124.4,0,1,177.2,84496.47,0.2058,0,0,LEVEL_1
2018-06-30,USHOU,IMO000000546,CONTAINER,AUTOMOTIVE,15198,292450.9,KR,US,BERTH0000546,40.32,169.86,0,1,112.88,9140.94,0.1581,0,0,LEVEL_1
2018-07-01,USSAV,IMO000000547,CONTAINER,INDUSTRIAL,17127,271707.55,VN,US,BERTH0000547,86.05,184.48,1,0,150.39,52907.63,0.8398,1,0,LEVEL_1
2018-07-02,USTAC,IMO000000548,GENERAL_CARGO,CONSUMER_GOODS,10059,213959.4,BR,MX,BERTH0000548,48.43,21.94,1,0,154.25,88381.96,0.97,1,0,LEVEL_1
2018-07-03,USMIA,IMO000000549,CONTAINER,AUTOMOTIVE,21599,272632.88,GB,US,BERTH0000549,83.18,64.09,0,0,7.95,45189.99,0.3341,0,0,LEVEL_1
2018-07-04,USLAX,IMO000000550,REEFER,OTHER,5230,280041.85,VN,US,BERTH0000550,31.77,23.81,0,1,61.53,88514.22,0.5686,0,0,LEVEL_1
2018-07-05,USSAV,IMO000000551,TANKER,OTHER,17869,371617.31,CN,US,BERTH0000551,7.54,182.39,1,1,49.69,80800.51,0.0746,0,0,LEVEL_3
2018-07-06,USLGB,IMO000000552,RORO,ENERGY,21916,277646.71,KR,US,BERTH0000552,64.29,96.6,0,0,142.2,16191.91,0.6753,1,0,LEVEL_1
2018-07-07,USHOU,IMO000000553,CONTAINER,CHEMICALS,19812,70972.07,BR,US,BERTH0000553,18.53,209.44,0,1,99.01,22005.24,0.705,0,0,LEVEL_2
2018-07-08,USCHS,IMO000000554,RORO,OTHER,5403,287681.48,SG,US,BERTH0000554,20.27,124.21,0,1,58.23,57757.69,0.894,0,1,LEVEL_1
2018-07-09,USCHS,IMO000000555,TANKER,INDUSTRIAL,21007,373825.99,SG,US,BERTH0000555,9.38,9.85,0,0,85.35,1861.58,0.2669,0,0,LEVEL_1
2018-07-10,USMIA,IMO000000556,CONTAINER,AUTOMOTIVE,14196,239445.68,CA,US,BERTH0000556,32.67,140.37,0,0,113.89,17569.62,0.5093,0,0,LEVEL_3
2018-07-11,USTAC,IMO000000557,BULK,CONSUMER_GOODS,17552,221792.32,CA,US,BERTH0000557,83.67,111.38,1,1,137.62,14614.51,0.5262,0,0,LEVEL_3
2018-07-12,USSEA,IMO000000558,TANKER,AGRI_FOOD,15683,180368.62,VN,MX,BERTH0000558,65.37,56.82,0,1,64.54,24609.97,0.893,1,0,LEVEL_3
2018-07-13,USNYC,IMO000000559,TANKER,INDUSTRIAL,2543,203254.28,GB,US,BERTH0000559,36.36,207.14,0,0,27.21,34226.92,0.265,0,0,LEVEL_1
2018-07-14,USOAK,IMO000000560,REEFER,ENERGY,3797,340514.59,JP,US,BERTH0000560,60.74,22.16,0,0,150.69,8279.31,0.4287,0,0,LEVEL_2
2018-07-15,USOAK,IMO000000561,TANKER,OTHER,1943,221442.77,GB,CA,BERTH0000561,18.41,126.19,0,0,143.01,21693.56,0.84,0,0,LEVEL_1
2018-07-16,USCHS,IMO000000562,GENERAL_CARGO,CONSUMER_GOODS,17712,249142.85,DE,US,BERTH0000562,95.23,176.69,0,1,149.26,32546.81,0.3867,0,0,LEVEL_2
2018-07-17,USLGB,IMO000000563,BULK,OTHER,17684,57671.71,GB,CA,BERTH0000563,24.98,44.46,0,1,124.66,81136.17,0.0413,1,0,LEVEL_2
2018-07-18,USTAC,IMO000000564,TANKER,OTHER,7613,124369.14,MX,US,BERTH0000564,88.31,68.76,0,1,117.19,598.34,0.459,0,0,LEVEL_2
2018-07-19,USTAC,IMO000000565,CONTAINER,CHEMICALS,5491,329548.18,GB,US,BERTH0000565,38.72,36.98,0,0,80.64,86192.18,0.6705,0,0,LEVEL_1
2018-07-20,USLAX,IMO000000566,CONTAINER,CONSUMER_GOODS,16768,130040.85,VN,US,BERTH0000566,73.8,186.48,0,1,73.94,80287.37,0.9729,0,0,LEVEL_1
2018-07-21,USSAV,IMO000000567,BULK,AUTOMOTIVE,13370,174473.7,CN,US,BERTH0000567,84.54,66.77,0,0,157.84,38868.29,0.9081,0,0,LEVEL_2
2018-07-22,USSAV,IMO000000568,CONTAINER,CHEMICALS,7708,133522.53,SG,US,BERTH0000568,51.39,43.17,0,1,122.39,24233.81,0.4816,0,0,LEVEL_2
2018-07-23,USHOU,IMO000000569,CONTAINER,INDUSTRIAL,21849,121028.4,VN,CA,BERTH0000569,92.21,183.79,1,1,42.95,73628.77,0.3865,0,0,LEVEL_2
2018-07-24,USNYC,IMO000000570,CONTAINER,AUTOMOTIVE,21240,140.56,MX,US,BERTH0000570,43.97,94.49,1,0,69.41,77744.94,0.2437,0,0,LEVEL_3
2018-07-25,USSAV,IMO000000571,REEFER,CONSUMER_GOODS,10643,109290.95,KR,US,BERTH0000571,80.78,34.61,0,1,87.13,62622.13,0.713,1,0,LEVEL_1
2018-07-26,USNYC,IMO000000572,CONTAINER,AGRI_FOOD,9447,316582.51,BR,US,BERTH0000572,55.52,169.85,0,0,57.04,25146.58,0.0912,0,0,LEVEL_1
2018-07-27,USLGB,IMO000000573,CONTAINER,OTHER,6800,342247.21,BR,US,BERTH0000573,31.92,105.03,0,0,21.35,44589.45,0.192,1,0,LEVEL_1
2018-07-28,USOAK,IMO000000574,CONTAINER,CHEMICALS,17941,252397.25,GB,US,BERTH0000574,77.34,9.95,0,1,30.05,52919.73,0.1561,1,1,LEVEL_2
2018-07-29,USCHS,IMO000000575,TANKER,OTHER,13077,317731.67,SG,US,BERTH0000575,10.98,186.27,0,0,129.28,50920.27,0.8163,0,1,LEVEL_1
2018-07-30,USTAC,IMO000000576,CONTAINER,INDUSTRIAL,11728,19642.12,IN,US,BERTH0000576,83.74,120.53,0,0,40.58,54673.32,0.8987,1,0,LEVEL_2
2018-07-31,USCHS,IMO000000577,TANKER,INDUSTRIAL,4299,252119.96,JP,US,BERTH0000577,47.1,95.92,0,1,173.17,51173.06,0.97,0,0,LEVEL_2
2018-08-01,USSEA,IMO000000578,BULK,AGRI_FOOD,3111,47283.91,KR,CA,BERTH0000578,74.09,160.96,0,1,23.53,34070.48,0.9222,1,0,LEVEL_1
2018-08-02,USMIA,IMO000000579,BULK,INDUSTRIAL,1018,106683.12,BR,US,BERTH0000579,7.31,201.53,0,0,145.91,7318.4,0.8101,0,0,LEVEL_2
2018-08-03,USTAC,IMO000000580,BULK,CHEMICALS,13906,87786.22,JP,US,BERTH0000580,73.71,41.97,1,0,31.2,8265.45,0.5162,0,0,LEVEL_2
2018-08-04,USLAX,IMO000000581,REEFER,AGRI_FOOD,12447,100870.8,NL,US,BERTH0000581,72.17,134.06,0,1,91.99,62671.51,0.7779,0,0,LEVEL_1
2018-08-05,USOAK,IMO000000582,CONTAINER,AGRI_FOOD,21334,311287.11,GB,US,BERTH0000582,19.75,143.55,1,0,63.16,45944.99,0.1016,0,0,LEVEL_2
2018-08-06,USSAV,IMO000000583,TANKER,AUTOMOTIVE,14116,297089.13,JP,US,BERTH0000583,10.18,44.85,0,0,56.13,56939.91,0.6304,0,0,LEVEL_1
2018-08-07,USSAV,IMO000000584,CONTAINER,AUTOMOTIVE,1182,65291.51,BR,US,BERTH0000584,72.4,217.14,0,1,95.72,40188.04,0.4858,0,0,LEVEL_2
2018-08-08,USHOU,IMO000000585,CONTAINER,INDUSTRIAL,517,215841.14,CN,CA,BERTH0000585,60.61,156.13,0,1,10.56,79384.19,0.943,0,0,LEVEL_1
2018-08-09,USLGB,IMO000000586,TANKER,AUTOMOTIVE,5672,215294.04,JP,US,BERTH0000586,33.28,38.5,0,0,61.53,89720.66,0.4268,1,0,LEVEL_1
2018-08-10,USLGB,IMO000000587,CONTAINER,AGRI_FOOD,202,322472.05,NL,MX,BERTH0000587,3.86,128.89,1,0,159.89,5888.35,0.6796,1,0,LEVEL_2
2018-08-11,USSAV,IMO000000588,CONTAINER,OTHER,4998,108838.25,VN,US,BERTH0000588,46.4,165.37,0,1,26.35,6794.22,0.5863,1,1,LEVEL_2
2018-08-12,USHOU,IMO000000589,RORO,ENERGY,14380,355421.0,IN,US,BERTH0000589,35.4,206.16,0,1,51.86,9197.19,0.6452,0,0,LEVEL_2
2018-08-13,USOAK,IMO000000590,BULK,OTHER,6356,93450.62,SG,US,BERTH0000590,26.7,115.8,0,1,46.08,51001.49,0.7215,1,0,LEVEL_1
2018-08-14,USNYC,IMO000000591,CONTAINER,AGRI_FOOD,7950,62521.65,IN,US,BERTH0000591,29.39,208.78,1,1,31.2,56638.89,0.7505,0,0,LEVEL_1
2018-08-15,USTAC,IMO000000592,CONTAINER,CONSUMER_GOODS,2641,284456.99,IN,US,BERTH0000592,3.55,5.17,0,0,73.12,60233.05,0.5897,0,0,LEVEL_2
2018-08-16,USSAV,IMO000000593,CONTAINER,AGRI_FOOD,5972,5762.38,NL,US,BERTH0000593,40.59,46.41,0,0,11.1,22382.29,0.774,0,0,LEVEL_1
2018-08-17,USOAK,IMO000000594,BULK,AGRI_FOOD,20126,151146.13,JP,CA,BERTH0000594,37.1,217.56,0,0,148.47,16357.15,0.5643,0,0,LEVEL_2
2018-08-18,USCHS,IMO000000595,TANKER,ENERGY,10975,328347.97,NL,US,BERTH0000595,38.16,173.6,0,1,94.18,27746.62,0.1091,1,0,LEVEL_2
2018-08-19,USLAX,IMO000000596,BULK,ENERGY,14956,199682.79,MX,US,BERTH0000596,50.04,126.08,1,0,116.83,54980.71,0.7026,0,0,LEVEL_1
2018-08-20,USNYC,IMO000000597,GENERAL_CARGO,CHEMICALS,19598,129321.55,GB,CA,BERTH0000597,95.72,111.27,0,0,60.04,43191.12,0.986,0,0,LEVEL_2
2018-08-21,USSEA,IMO000000598,REEFER,CHEMICALS,5530,296737.86,CN,US,BERTH0000598,4.73,57.79,0,1,76.92,62645.3,0.8318,0,0,LEVEL_2
2018-08-22,USOAK,IMO000000599,CONTAINER,ENERGY,9320,48748.26,CA,US,BERTH0000599,17.15,74.56,0,0,176.98,11096.38,0.0308,0,0,LEVEL_1
2018-08-23,USTAC,IMO000000600,BULK,INDUSTRIAL,7814,289280.15,CN,US,BERTH0000600,71.7,131.59,0,1,78.94,57616.56,0.1321,1,0,LEVEL_1
2018-08-24,USMIA,IMO000000601,BULK,OTHER,6888,363632.26,JP,US,BERTH0000601,32.41,90.99,1,0,134.57,60571.78,0.2661,0,0,LEVEL_1
2018-08-25,USMIA,IMO000000602,CONTAINER,AUTOMOTIVE,2347,113109.65,SG,US,BERTH0000602,75.87,188.51,0,0,172.99,81437.14,0.2739,0,1,LEVEL_1
2018-08-26,USNYC,IMO000000603,CONTAINER,AUTOMOTIVE,16354,146674.28,VN,US,BERTH0000603,50.75,177.16,0,1,157.05,74323.73,0.9204,0,0,LEVEL_1
2018-08-27,USSEA,IMO000000604,CONTAINER,AUTOMOTIVE,4551,101165.48,CN,US,BERTH0000604,94.28,186.27,0,1,175.31,45763.62,0.555,0,0,LEVEL_2
2018-08-28,USLGB,IMO000000605,TANKER,OTHER,4788,4171.49,VN,US,BERTH0000605,4.8,86.87,1,1,51.53,73014.55,0.0956,0,0,LEVEL_2
2018-08-29,USHOU,IMO000000606,CONTAINER,OTHER,1990,117891.89,JP,CA,BERTH0000606,42.23,80.4,0,1,54.98,2172.09,0.6737,1,0,LEVEL_2
2018-08-30,USOAK,IMO000000607,GENERAL_CARGO,AUTOMOTIVE,2053,308078.87,VN,US,BERTH0000607,45.91,13.77,0,1,69.36,13224.31,0.3774,0,0,LEVEL_3
2018-08-31,USMIA,IMO000000608,REEFER,OTHER,18847,253294.21,SG,US,BERTH0000608,56.63,193.28,0,1,106.19,61428.27,0.4611,1,0,LEVEL_2
2018-09-01,USSEA,IMO000000609,GENERAL_CARGO,INDUSTRIAL,11894,289708.63,NL,US,BERTH0000609,36.24,102.13,0,1,127.17,5322.35,0.3996,0,0,LEVEL_1
2018-09-02,USLGB,IMO000000610,CONTAINER,CONSUMER_GOODS,3485,23121.71,CN,US,BERTH0000610,46.3,26.89,0,0,152.59,59463.44,0.1806,0,0,LEVEL_1
2018-09-03,USCHS,IMO000000611,TANKER,ENERGY,12392,39554.24,SG,CA,BERTH0000611,61.73,43.85,1,0,116.08,85725.5,0.9802,0,1,LEVEL_2
2018-09-04,USTAC,IMO000000612,CONTAINER,CONSUMER_GOODS,10777,954.7,JP,US,BERTH0000612,48.6,189.97,0,0,9.12,15298.55,0.1133,1,0,LEVEL_1
2018-09-05,USCHS,IMO000000613,BULK,ENERGY,2824,176331.11,BR,US,BERTH0000613,76.94,143.47,0,1,156.12,88375.16,0.1772,0,0,LEVEL_1
2018-09-06,USSEA,IMO000000614,CONTAINER,CONSUMER_GOODS,865,165967.63,MX,US,BERTH0000614,25.02,31.59,0,1,104.7,63234.03,0.6467,0,0,LEVEL_1
2018-09-07,USMIA,IMO000000615,TANKER,INDUSTRIAL,4690,237098.47,DE,US,BERTH0000615,42.8,122.56,1,0,121.63,9205.27,0.7999,0,0,LEVEL_1
2018-09-08,USSEA,IMO000000616,CONTAINER,INDUSTRIAL,16936,215781.35,GB,CA,BERTH0000616,67.27,76.95,0,1,177.6,7580.24,0.8988,0,0,LEVEL_1
2018-09-09,USLAX,IMO000000617,TANKER,CONSUMER_GOODS,5084,250737.23,BR,US,BERTH0000617,70.53,177.53,0,0,17.54,21502.53,0.8469,0,0,LEVEL_1
2018-09-10,USTAC,IMO000000618,RORO,AUTOMOTIVE,16167,310220.45,GB,US,BERTH0000618,8.13,155.6,0,0,96.57,58690.75,0.2886,1,0,LEVEL_2
2018-09-11,USTAC,IMO000000619,CONTAINER,OTHER,18956,353632.69,CN,US,BERTH0000619,83.17,119.49,0,1,132.9,56798.2,0.7671,1,0,LEVEL_1
2018-09-12,USCHS,IMO000000620,CONTAINER,CONSUMER_GOODS,5107,151568.81,SG,MX,BERTH0000620,33.28,107.23,0,0,17.46,22879.84,0.9395,0,0,LEVEL_1
2018-09-13,USTAC,IMO000000621,TANKER,OTHER,13479,71750.64,GB,MX,BERTH0000621,35.7,205.57,0,0,36.71,914.65,0.5842,0,1,LEVEL_1
2018-09-14,USTAC,IMO000000622,CONTAINER,OTHER,3014,117735.31,JP,US,BERTH0000622,59.93,145.66,0,1,54.35,40723.05,0.9839,0,0,LEVEL_2
2018-09-15,USSAV,IMO000000623,BULK,AUTOMOTIVE,14998,232281.3,JP,US,BERTH0000623,56.68,179.9,0,0,143.24,40003.49,0.091,1,0,LEVEL_1
2018-09-16,USNYC,IMO000000624,CONTAINER,ENERGY,11449,229301.85,CN,CA,BERTH0000624,64.93,194.44,0,0,135.67,90715.58,0.1691,0,0,LEVEL_2
2018-09-17,USSAV,IMO000000625,TANKER,OTHER,14743,177314.87,GB,MX,BERTH0000625,7.06,4.94,1,1,124.69,4702.98,0.6258,0,1,LEVEL_1
2018-09-18,USNYC,IMO000000626,CONTAINER,CHEMICALS,915,163229.85,IN,US,BERTH0000626,23.03,34.58,0,0,77.31,51616.84,0.5495,0,0,LEVEL_1
2018-09-19,USOAK,IMO000000627,CONTAINER,AUTOMOTIVE,10898,204458.91,SG,US,BERTH0000627,2.96,98.15,0,1,169.98,24009.73,0.6671,0,0,LEVEL_2
2018-09-20,USLAX,IMO000000628,CONTAINER,CHEMICALS,18308,287099.41,MX,US,BERTH0000628,37.29,60.69,0,0,20.46,44778.72,0.6187,1,0,LEVEL_2
2018-09-21,USOAK,IMO000000629,CONTAINER,AUTOMOTIVE,11036,149073.14,KR,US,BERTH0000629,52.1,81.85,0,1,101.25,71475.93,0.303,0,0,LEVEL_1
2018-09-22,USLAX,IMO000000630,RORO,CONSUMER_GOODS,1678,314240.0,DE,MX,BERTH0000630,41.3,84.28,0,0,10.03,20541.31,0.8832,0,0,LEVEL_1
2018-09-23,USMIA,IMO000000631,CONTAINER,OTHER,9236,217170.3,VN,US,BERTH0000631,43.99,109.86,0,1,77.4,71417.23,0.8513,1,0,LEVEL_1
2018-09-24,USNYC,IMO000000632,CONTAINER,INDUSTRIAL,11943,35008.4,BR,US,BERTH0000632,93.74,191.35,0,0,145.56,15570.45,0.5378,0,1,LEVEL_2
2018-09-25,USHOU,IMO000000633,CONTAINER,AUTOMOTIVE,14612,125425.85,MX,US,BERTH0000633,87.47,9.38,0,0,21.77,93488.49,0.3336,0,1,LEVEL_1
2018-09-26,USHOU,IMO000000634,CONTAINER,INDUSTRIAL,2821,42104.94,VN,US,BERTH0000634,11.09,177.19,0,0,23.46,33714.27,0.2614,0,0,LEVEL_2
2018-09-27,USSAV,IMO000000635,TANKER,INDUSTRIAL,14709,224940.39,KR,CA,BERTH0000635,31.94,73.45,0,0,131.58,82250.01,0.7993,1,1,LEVEL_1
2018-09-28,USNYC,IMO000000636,BULK,AGRI_FOOD,2758,171629.63,VN,US,BERTH0000636,69.83,39.92,1,0,151.62,74894.62,0.3693,1,0,LEVEL_1
2018-09-29,USOAK,IMO000000637,TANKER,INDUSTRIAL,20968,114206.27,BR,US,BERTH0000637,5.99,100.19,0,1,126.76,77993.14,0.718,0,0,LEVEL_1
2018-09-30,USHOU,IMO000000638,BULK,CONSUMER_GOODS,15964,323705.62,DE,US,BERTH0000638,29.29,80.19,0,0,28.96,94326.72,0.5457,0,0,LEVEL_1
2018-10-01,USSAV,IMO000000639,CONTAINER,ENERGY,18016,110973.96,BR,US,BERTH0000639,30.31,144.02,0,1,118.06,76827.67,0.6826,1,0,LEVEL_1
2018-10-02,USSAV,IMO000000640,CONTAINER,ENERGY,15806,351440.1,MX,US,BERTH0000640,73.92,151.99,0,0,77.24,33622.25,0.2658,1,0,LEVEL_2
2018-10-03,USMIA,IMO000000641,RORO,INDUSTRIAL,20284,314874.1,KR,US,BERTH0000641,44.99,62.17,0,1,45.44,68137.91,0.7052,0,0,LEVEL_1
2018-10-04,USLAX,IMO000000642,CONTAINER,CONSUMER_GOODS,8035,255082.56,BR,CA,BERTH0000642,15.05,123.99,0,0,5.6,81485.95,0.4487,0,0,LEVEL_2
2018-10-05,USCHS,IMO000000643,CONTAINER,ENERGY,19588,294456.03,MX,US,BERTH0000643,23.7,187.91,0,0,134.74,54838.39,0.2308,0,0,LEVEL_1
2018-10-06,USSAV,IMO000000644,CONTAINER,OTHER,19773,134239.98,MX,US,BERTH0000644,67.72,90.31,1,1,156.88,86379.55,0.9782,0,0,LEVEL_2
2018-10-07,USSAV,IMO000000645,CONTAINER,CHEMICALS,21363,185696.94,SG,US,BERTH0000645,31.42,149.24,0,1,163.69,980.81,0.1513,0,1,LEVEL_2
2018-10-08,USHOU,IMO000000646,CONTAINER,AUTOMOTIVE,1174,6097.84,NL,US,BERTH0000646,22.52,107.23,0,0,133.56,81684.24,0.9732,0,0,LEVEL_1
2018-10-09,USNYC,IMO000000647,CONTAINER,INDUSTRIAL,10644,195170.9,MX,CA,BERTH0000647,28.16,161.95,0,1,116.3,57788.81,0.6988,0,0,LEVEL_1
2018-10-10,USHOU,IMO000000648,GENERAL_CARGO,OTHER,2306,218412.3,JP,US,BERTH0000648,54.77,117.86,0,1,52.02,69604.96,0.2931,0,0,LEVEL_1
2018-10-11,USSAV,IMO000000649,CONTAINER,AGRI_FOOD,13181,333697.88,GB,CA,BERTH0000649,18.07,189.1,1,1,98.19,42563.29,0.0398,0,0,LEVEL_2
2018-10-12,USSAV,IMO000000650,CONTAINER,AGRI_FOOD,6716,271213.64,SG,US,BERTH0000650,95.82,130.33,0,0,58.94,70963.87,0.9362,0,1,LEVEL_2
2018-10-13,USHOU,IMO000000651,BULK,CONSUMER_GOODS,13984,140942.59,KR,US,BERTH0000651,31.29,150.63,0,0,105.49,6371.3,0.0682,0,0,LEVEL_1
2018-10-14,USOAK,IMO000000652,CONTAINER,AUTOMOTIVE,13829,85101.04,CN,MX,BERTH0000652,11.27,142.72,0,1,54.06,33643.08,0.6401,0,0,LEVEL_1
2018-10-15,USHOU,IMO000000653,CONTAINER,INDUSTRIAL,21016,332180.78,MX,US,BERTH0000653,46.51,129.47,0,0,20.05,29770.65,0.9605,0,0,LEVEL_1
2018-10-16,USLAX,IMO000000654,CONTAINER,CHEMICALS,14513,10937.73,GB,US,BERTH0000654,49.42,25.05,0,1,53.7,44893.66,0.099,0,0,LEVEL_1
2018-10-17,USHOU,IMO000000655,RORO,CONSUMER_GOODS,13534,169542.08,GB,US,BERTH0000655,54.04,157.09,0,0,64.42,64708.95,0.3824,0,0,LEVEL_1
2018-10-18,USHOU,IMO000000656,TANKER,CHEMICALS,11828,228588.49,NL,CA,BERTH0000656,78.81,178.83,0,1,56.83,79276.81,0.1923,1,0,LEVEL_1
2018-10-19,USSEA,IMO000000657,CONTAINER,AUTOMOTIVE,141,164177.64,KR,CA,BERTH0000657,79.93,50.45,0,0,13.09,56684.76,0.49,0,0,LEVEL_1
2018-10-20,USSEA,IMO000000658,CONTAINER,OTHER,20377,181667.46,IN,MX,BERTH0000658,73.04,215.19,0,0,107.42,39112.15,0.9459,1,0,LEVEL_2
2018-10-21,USOAK,IMO000000659,GENERAL_CARGO,AGRI_FOOD,14873,254036.39,CA,MX,BERTH0000659,49.38,133.91,0,1,137.39,15947.22,0.1001,0,0,LEVEL_1
2018-10-22,USTAC,IMO000000660,CONTAINER,CONSUMER_GOODS,17117,345486.3,IN,CA,BERTH0000660,54.16,78.79,0,1,138.25,34661.47,0.2396,0,0,LEVEL_1
2018-10-23,USLGB,IMO000000661,CONTAINER,INDUSTRIAL,17605,314636.23,SG,CA,BERTH0000661,52.92,24.05,0,1,139.52,66918.36,0.7066,0,1,LEVEL_1
2018-10-24,USSAV,IMO000000662,CONTAINER,ENERGY,21260,359828.8,BR,US,BERTH0000662,9.89,212.86,1,0,177.51,22101.27,0.2209,0,1,LEVEL_2
2018-10-25,USLGB,IMO000000663,CONTAINER,AUTOMOTIVE,7670,242847.24,MX,US,BERTH0000663,4.58,47.04,0,1,61.94,51727.34,0.4558,0,0,LEVEL_1
2018-10-26,USCHS,IMO000000664,TANKER,INDUSTRIAL,13716,376033.87,IN,US,BERTH0000664,40.85,156.58,0,1,142.96,84027.03,0.9074,0,0,LEVEL_2
2018-10-27,USLGB,IMO000000665,RORO,CONSUMER_GOODS,15046,163389.02,KR,US,BERTH0000665,85.3,84.93,0,0,94.52,74488.77,0.1432,0,0,LEVEL_1
2018-10-28,USOAK,IMO000000666,CONTAINER,INDUSTRIAL,13244,305535.68,KR,US,BERTH0000666,9.41,157.18,0,0,170.04,41264.54,0.3708,0,0,LEVEL_2
2018-10-29,USHOU,IMO000000667,TANKER,AUTOMOTIVE,12523,302485.23,NL,CA,BERTH0000667,50.95,33.12,0,0,82.46,1821.03,0.3091,1,0,LEVEL_1
2018-10-30,USTAC,IMO000000668,RORO,CHEMICALS,6179,358732.24,DE,US,BERTH0000668,93.41,178.3,0,0,153.44,88862.52,0.8027,0,0,LEVEL_1
2018-10-31,USSAV,IMO000000669,BULK,ENERGY,8391,103858.67,VN,US,BERTH0000669,35.6,87.38,1,0,102.08,87880.38,0.5389,0,0,LEVEL_1
2018-11-01,USOAK,IMO000000670,GENERAL_CARGO,AUTOMOTIVE,11659,362425.66,MX,US,BERTH0000670,19.33,109.57,0,1,110.64,94050.06,0.3981,0,0,LEVEL_1
2018-11-02,USCHS,IMO000000671,CONTAINER,CONSUMER_GOODS,152,221630.32,CN,US,BERTH0000671,45.51,49.72,0,0,38.09,88170.45,0.1879,0,0,LEVEL_2
2018-11-03,USCHS,IMO000000672,BULK,AUTOMOTIVE,312,323914.9,MX,US,BERTH0000672,30.7,190.17,0,0,92.49,619.26,0.0557,0,0,LEVEL_1
2018-11-04,USNYC,IMO000000673,CONTAINER,AGRI_FOOD,11917,25690.32,CN,MX,BERTH0000673,10.4,199.46,0,0,79.25,46675.41,0.6397,0,0,LEVEL_1
2018-11-05,USLAX,IMO000000674,CONTAINER,CONSUMER_GOODS,9314,352955.15,GB,US,BERTH0000674,14.63,205.76,0,0,140.93,91634.98,0.6388,0,0,LEVEL_1
2018-11-06,USMIA,IMO000000675,TANKER,OTHER,8090,164913.58,NL,US,BERTH0000675,91.88,19.98,1,1,173.57,41348.1,0.2318,0,0,LEVEL_1
2018-11-07,USNYC,IMO000000676,TANKER,CONSUMER_GOODS,1053,8643.59,NL,US,BERTH0000676,47.5,85.2,0,1,142.82,19774.69,0.7237,0,0,LEVEL_3
2018-11-08,USLAX,IMO000000677,TANKER,INDUSTRIAL,1113,241492.34,DE,US,BERTH0000677,51.12,211.89,0,0,123.2,68356.53,0.0687,1,0,LEVEL_1
2018-11-09,USNYC,IMO000000678,BULK,OTHER,2285,172361.33,MX,US,BERTH0000678,67.06,22.94,0,0,71.32,69476.49,0.7213,0,0,LEVEL_1
2018-11-10,USSAV,IMO000000679,CONTAINER,AGRI_FOOD,18068,78825.35,CA,US,BERTH0000679,36.73,173.29,0,0,112.72,54757.44,0.1395,0,0,LEVEL_2
2018-11-11,USHOU,IMO000000680,CONTAINER,AGRI_FOOD,5934,249790.29,CA,US,BERTH0000680,22.1,190.3,0,0,59.63,77377.38,0.0051,0,0,LEVEL_1
2018-11-12,USCHS,IMO000000681,TANKER,INDUSTRIAL,5372,119149.33,MX,US,BERTH0000681,30.36,166.46,0,1,95.04,63610.57,0.6732,0,0,LEVEL_2
2018-11-13,USSEA,IMO000000682,CONTAINER,CONSUMER_GOODS,4315,277089.91,CN,US,BERTH0000682,21.57,215.42,0,0,87.3,70127.69,0.7002,0,1,LEVEL_3
2018-11-14,USTAC,IMO000000683,CONTAINER,CONSUMER_GOODS,4328,165682.74,SG,US,BERTH0000683,10.96,170.68,0,1,128.34,69382.43,0.2594,0,0,LEVEL_2
2018-11-15,USHOU,IMO000000684,TANKER,INDUSTRIAL,4933,138299.32,KR,US,BERTH0000684,39.69,192.12,0,1,72.37,14417.85,0.2209,0,0,LEVEL_1
