house_sales_sale_month,house_sales_parcel_id_hash,house_sales_property_type_code,house_sales_sale_price_inr,house_sales_sale_price_per_sqft,house_sales_days_on_market,house_sales_list_to_sale_ratio,house_sales_mortgage_rate_at_sale,house_sales_loan_to_value_pct,house_sales_down_payment_pct,house_sales_buyer_type_code,house_sales_seller_type_code,house_sales_cash_sale_flag,house_sales_new_construction_flag,house_sales_renovation_flag,house_sales_assessed_value_inr,house_sales_taxable_value_inr,house_sales_school_quality_index,house_sales_neighborhood_walkscore,house_sales_recording_document_type
2023-03,PARC-acb521eeee62,BuilderFloor,35871663,73962.19,132,1.14,9.29,86.28,31.98,FirstTime,Developer,N,Y,N,31542712,33048221,24.13,95.1,ReleaseDeed
2019-03,PARC-3d2a30bc7c7d,RowHouse,16015861,51664.07,85,1.101,11.1,48.53,21.56,Institutional,Developer,Y,Y,Y,13064199,11054379,45.47,18.3,GiftDeed
2019-01,PARC-5cfdee9e6367,Plot,51442946,16055.85,212,1.073,6.8,54.59,46.22,Upgrader,Developer,Y,N,N,51140604,30339528,55.26,41.0,LeaseDeed
2025-07,PARC-b876203d6492,Studio,32745789,123569.02,54,1.152,8.55,46.33,29.78,NRI,BankAuction,Y,N,N,30531898,18784972,42.98,81.1,GiftDeed
2025-01,PARC-09c41a8845cf,IndependentHouse,30185818,8681.57,118,0.933,7.09,46.31,30.34,Upgrader,Trust,N,N,Y,29400499,23597889,2.37,80.3,GiftDeed
2020-07,PARC-c74dfb9d1752,RowHouse,18427061,9582.46,218,0.949,6.49,62.29,49.04,Investor,Individual,N,Y,N,14405754,11715907,85.78,0.5,ReleaseDeed
2020-03,PARC-091e34f2a091,Studio,23389537,6366.23,86,1.088,8.59,74.57,45.06,Investor,Individual,N,N,N,16966557,16390261,56.81,51.8,PartitionDeed
2019-01,PARC-b1000776e308,Studio,10211599,3593.1,167,0.962,7.61,88.55,39.13,NRI,Individual,N,Y,N,7479011,6156575,54.41,80.6,PartitionDeed
2021-11,PARC-6244afe674c7,BuilderFloor,56731471,38937.18,123,0.872,9.52,77.79,19.28,Institutional,BankAuction,N,N,N,41152708,46048856,79.39,47.0,PartitionDeed
2024-02,PARC-c5b21d8d816a,RowHouse,8688417,2631.26,88,0.913,7.6,79.09,56.12,NRI,Trust,N,Y,N,7482273,6178782,17.66,50.4,ReleaseDeed
2022-09,PARC-4aa385c06106,Studio,46705288,13879.73,113,1.032,10.15,73.59,42.77,NRI,Individual,N,Y,Y,42327320,30772802,99.63,58.2,SaleDeed
2022-01,PARC-c9ca6f538157,Apartment,29691256,7432.1,194,0.919,9.96,43.57,58.27,Upgrader,Company,N,Y,N,28486711,18597362,71.22,91.1,LeaseDeed
2019-12,PARC-0afc32a54715,Villa,6178565,1782.62,181,1.019,7.91,89.14,22.87,Institutional,BankAuction,Y,N,Y,4475378,5280596,51.44,63.6,ReleaseDeed
2023-05,PARC-472ef6e95cbc,IndependentHouse,17381361,4111.99,52,1.095,6.69,55.25,10.19,Institutional,BankAuction,N,Y,N,14299956,11170464,89.11,24.7,ReleaseDeed
2021-06,PARC-d3625c6dee04,Apartment,37478240,13219.84,98,1.093,11.41,47.44,25.67,Senior,Developer,N,Y,Y,26530398,32741349,83.04,93.2,PartitionDeed
2020-02,PARC-c7d5601a2983,BuilderFloor,35830803,11256.93,146,0.948,7.73,46.64,41.01,Investor,Individual,N,N,N,32974180,28106158,89.08,65.5,LeaseDeed
2024-10,PARC-69d1b302b70c,Plot,44902862,17595.17,172,1.054,10.59,85.2,19.05,NRI,Trust,Y,N,Y,41366882,37591470,83.5,51.6,LeaseDeed
2025-05,PARC-2a414e4f48b0,IndependentHouse,48730010,32970.24,224,0.857,8.87,63.81,33.72,Upgrader,Developer,Y,N,Y,36130542,33702455,56.99,76.8,GiftDeed
2019-08,PARC-874793794c2f,RowHouse,63356126,16320.49,142,0.904,8.08,61.23,44.34,NRI,Company,N,N,Y,49049207,41123636,81.62,9.9,SaleDeed
2022-01,PARC-bb09aeef92e2,IndependentHouse,25411155,8916.19,47,0.796,10.02,54.78,23.7,FirstTime,Company,N,Y,Y,25482149,18304952,10.42,7.2,SaleDeed
2022-04,PARC-b32a1bf46df1,Apartment,16746692,7574.26,225,0.809,6.92,89.12,33.21,FirstTime,Trust,N,Y,N,12951629,10879613,93.84,89.7,SaleDeed
2023-05,PARC-0e7e6615e545,Plot,18369343,10109.71,175,0.996,7.93,84.39,40.73,NRI,Developer,Y,Y,Y,15130584,17439144,87.74,69.4,SaleDeed
2020-09,PARC-5a714aa9a357,BuilderFloor,52897802,18016.96,213,1.105,9.27,63.46,34.48,Institutional,BankAuction,Y,N,Y,40371639,33287180,75.95,18.4,GiftDeed
2025-04,PARC-ffb83d0b939a,Apartment,25779481,27809.58,64,1.022,7.6,52.16,49.71,FirstTime,Company,Y,Y,Y,20252524,22919323,59.67,76.2,LeaseDeed
2022-10,PARC-8f473456d5b0,Plot,50685218,22576.93,43,1.115,10.69,78.68,30.36,Senior,Developer,Y,N,N,51817867,37045359,19.2,68.4,GiftDeed
2024-02,PARC-450a40145bb2,Studio,3551515,1955.68,185,1.058,7.6,75.05,52.24,NRI,BankAuction,N,N,N,2838752,2608250,45.33,87.6,GiftDeed
2019-05,PARC-6c80e65026e8,BuilderFloor,51882775,173520.99,5,0.852,6.34,80.92,57.44,NRI,Company,N,Y,N,40840983,29148815,75.67,21.1,SaleDeed
2024-12,PARC-0b6a1c253ab0,BuilderFloor,52158958,80616.63,212,1.026,7.1,57.9,11.49,Upgrader,BankAuction,Y,N,Y,48254936,39959507,87.87,8.5,PartitionDeed
2021-05,PARC-6805a2038ad3,Villa,26548918,10010.9,24,0.829,7.13,46.97,34.89,Investor,BankAuction,Y,Y,N,24160920,18167541,33.01,36.3,ConveyanceDeed
2025-04,PARC-543b0a92f4d9,FarmHouse,25170557,12921.23,127,1.09,10.18,54.11,15.03,Institutional,Company,Y,Y,Y,21331466,22661907,55.49,78.4,LeaseDeed
2022-10,PARC-78e9dd9f06f9,RowHouse,44550124,16420.98,135,0.844,6.75,40.29,44.82,Institutional,Trust,N,N,Y,43375366,35659309,7.33,52.8,GiftDeed
2023-03,PARC-73d3fdf06b99,Villa,36406494,34838.75,62,0.954,8.34,66.87,26.89,Upgrader,Company,N,N,N,35775392,33218663,41.78,66.3,ConveyanceDeed
2019-05,PARC-4dbc8b972a43,IndependentHouse,64258266,21998.72,85,1.123,8.58,65.02,50.69,NRI,Trust,Y,Y,Y,57830802,40343279,90.93,78.3,PartitionDeed
2020-05,PARC-16bd8afdd022,BuilderFloor,22964455,12480.68,51,1.041,8.99,58.34,26.43,FirstTime,BankAuction,Y,Y,N,16919012,12880651,95.61,17.5,GiftDeed
2024-10,PARC-761efd0bdaeb,IndependentHouse,62088376,75258.64,83,0.936,8.28,69.33,19.85,Senior,Company,N,N,N,53344321,44827855,48.2,85.2,GiftDeed
2022-12,PARC-241c1abc9b94,BuilderFloor,5505771,2525.58,107,1.133,9.31,84.08,44.26,Senior,Company,N,Y,Y,4753076,4582358,11.25,84.1,LeaseDeed
2021-11,PARC-be272b3bd0f1,Apartment,10329600,3561.93,217,1.047,11.04,40.0,37.26,Upgrader,Developer,N,N,N,10138530,7062020,85.77,29.0,ConveyanceDeed
2021-07,PARC-8116ef3d068d,Villa,8815530,4176.0,16,1.154,7.67,64.76,55.44,Institutional,BankAuction,N,Y,N,7877678,6345967,53.87,91.4,SaleDeed
2022-08,PARC-4e4e87b60d53,Apartment,35987771,30292.74,13,0.986,8.83,54.64,52.6,FirstTime,BankAuction,Y,N,N,27347520,32336046,64.74,89.0,SaleDeed
2019-01,PARC-8067a450e5e5,Plot,7407255,7830.08,2,0.838,7.49,67.52,10.2,FirstTime,BankAuction,Y,Y,Y,6410675,4743992,50.74,93.4,ReleaseDeed
2024-11,PARC-78dba46e466b,Studio,52557909,26638.58,71,0.886,10.04,66.61,18.21,Upgrader,BankAuction,N,Y,N,40129796,31504309,97.88,5.9,ReleaseDeed
2019-01,PARC-6947f949e2e9,Plot,11250759,3609.48,202,0.824,10.4,60.74,50.97,FirstTime,Individual,Y,Y,Y,11318841,6861896,84.64,66.8,LeaseDeed
2024-09,PARC-1dbae7503ea2,FarmHouse,15437038,5358.22,122,0.81,11.12,54.34,59.21,NRI,Developer,N,N,N,15293981,11718020,99.72,2.9,ReleaseDeed
2019-03,PARC-4989cd4b4d62,Plot,25568255,27581.72,87,1.143,8.12,66.13,42.21,NRI,Trust,N,N,Y,17971208,21441546,72.14,1.9,SaleDeed
2019-11,PARC-0deaa4860a62,IndependentHouse,49306145,51575.47,80,0.987,9.92,87.33,37.09,Institutional,Developer,Y,Y,N,46758249,29733598,29.63,48.8,SaleDeed
2021-12,PARC-b558cd9fa8e6,RowHouse,38895873,9395.14,53,1.085,11.27,46.04,17.88,Investor,Company,N,Y,N,27531990,22048101,62.99,65.3,GiftDeed
2021-08,PARC-9944eeb6ce60,FarmHouse,27718438,6696.89,119,1.05,6.27,88.01,43.73,Investor,Individual,Y,N,N,21069886,21204952,76.25,98.0,PartitionDeed
2022-01,PARC-d98d72aecb8f,RowHouse,16352266,5952.77,92,1.033,11.04,76.59,41.35,Investor,Company,Y,N,N,13026505,11090924,75.54,17.9,ConveyanceDeed
2021-07,PARC-c5b8194d30a4,FarmHouse,26853804,11345.08,69,1.019,11.23,76.77,12.89,NRI,Developer,N,N,Y,23439586,24093202,5.37,20.4,ReleaseDeed
2024-03,PARC-62651ce6b4ee,FarmHouse,38405946,25085.53,122,0.861,9.76,47.41,45.44,Investor,Company,Y,Y,N,28725407,32181958,3.94,22.3,ConveyanceDeed
2023-06,PARC-330bf9a61a82,RowHouse,34483013,31664.84,192,1.158,11.25,59.09,52.33,Upgrader,Trust,N,N,Y,25589848,22753374,31.76,4.2,ConveyanceDeed
2021-07,PARC-4398e89630b0,Apartment,9580120,4875.38,15,0.975,9.71,77.58,19.31,NRI,Trust,N,Y,N,9518188,6132361,56.92,36.7,GiftDeed
2019-06,PARC-b0b06804a910,BuilderFloor,14930013,14709.37,223,1.163,11.15,45.99,35.85,NRI,Company,Y,N,N,14040900,10223617,29.98,8.1,LeaseDeed
2022-09,PARC-19075f9765e8,Villa,59478232,52589.06,147,1.155,10.63,43.08,54.87,Investor,Developer,Y,Y,N,62127620,48398863,96.78,44.9,ReleaseDeed
2019-05,PARC-49abc87dca79,Plot,61072546,24655.85,185,0.903,11.03,50.95,34.79,NRI,BankAuction,Y,N,N,46508696,54828576,80.29,17.2,SaleDeed
2022-12,PARC-410e1b7bf5ed,BuilderFloor,23322067,6565.9,175,0.879,9.45,83.72,53.94,Senior,BankAuction,Y,Y,N,20373230,14243386,46.24,37.0,GiftDeed
2024-06,PARC-f8a4f5490363,FarmHouse,2265101,543.19,113,0.848,10.84,71.51,18.45,Investor,Developer,Y,Y,N,2109502,1372466,11.9,69.4,ConveyanceDeed
2025-08,PARC-ea6c60f50e35,Villa,17302141,4280.59,234,1.158,8.01,43.57,40.07,Institutional,BankAuction,Y,Y,Y,17825492,9917569,10.09,58.2,ReleaseDeed
2024-12,PARC-adba46ad48f7,IndependentHouse,52796770,13850.15,178,0.926,9.93,81.63,11.31,NRI,Company,Y,N,N,41254587,32759438,76.67,91.5,GiftDeed
2020-01,PARC-8afc9c720b1e,Studio,8381232,4664.01,155,0.985,10.9,47.47,54.69,FirstTime,BankAuction,N,Y,N,8643165,7601496,3.25,22.1,SaleDeed
2023-12,PARC-998a3b1290a6,Plot,42039677,13431.21,19,0.798,10.51,72.93,32.4,Senior,BankAuction,Y,Y,N,38348353,36887791,90.92,8.5,PartitionDeed
2024-05,PARC-0fb5d96b6b17,FarmHouse,20071193,12120.29,155,1.112,8.27,52.99,24.27,NRI,BankAuction,N,N,Y,15602335,16517697,61.27,8.8,ConveyanceDeed
2025-10,PARC-071e25f5ecbf,FarmHouse,2853031,713.44,6,0.957,7.65,40.89,44.66,NRI,Developer,Y,Y,N,2123785,2377126,7.94,21.6,LeaseDeed
2024-12,PARC-dd92745e387a,Villa,60273844,182096.21,85,1.064,6.75,47.93,56.89,Upgrader,BankAuction,Y,Y,Y,61898165,40995013,55.75,93.4,ReleaseDeed
2024-02,PARC-0798abc92918,Studio,3619883,3203.44,106,1.176,8.77,86.16,46.65,NRI,BankAuction,Y,N,Y,3708998,2508048,87.07,31.7,ReleaseDeed
2022-07,PARC-0d4f7b726271,Villa,38061411,14571.75,58,0.92,8.31,47.35,10.74,FirstTime,Trust,Y,N,N,38783324,25870508,47.04,3.2,ReleaseDeed
2022-08,PARC-582ea8e59bce,Apartment,13910419,3639.57,119,0.942,10.37,88.19,27.82,Institutional,BankAuction,N,Y,N,10862684,9630101,94.08,93.9,LeaseDeed
2020-07,PARC-d13fe4f15dbb,FarmHouse,33997467,18367.08,24,1.12,8.92,46.83,11.69,Institutional,Developer,Y,Y,N,25582646,30952848,11.58,69.2,ReleaseDeed
2020-12,PARC-5393792a26de,IndependentHouse,58132515,15979.25,137,1.172,7.2,58.55,23.13,Senior,Company,N,Y,Y,50187310,43931546,21.03,7.4,SaleDeed
2020-08,PARC-754ed5e12f8f,Apartment,61603953,14132.59,136,0.803,10.34,84.04,20.01,NRI,Individual,Y,Y,Y,60667577,38758861,81.23,3.0,ConveyanceDeed
2022-05,PARC-9c5def690984,IndependentHouse,31234022,12624.91,234,0.86,8.97,45.33,11.32,Senior,BankAuction,N,Y,N,25265165,27787868,41.45,8.9,SaleDeed
2021-12,PARC-4f281e930123,Villa,18215869,9761.99,146,0.867,8.11,45.48,27.6,Investor,Company,Y,N,N,14185238,15008989,17.92,98.1,PartitionDeed
2019-05,PARC-3dfa9b1192f5,BuilderFloor,27946752,21799.34,216,1.17,7.93,54.04,32.83,NRI,Trust,Y,N,Y,23383537,24266577,75.76,49.0,LeaseDeed
2023-05,PARC-11babf64c3c0,Villa,38565454,66953.91,71,1.165,7.28,67.4,41.71,Investor,Individual,Y,N,Y,27679636,21350695,21.24,91.9,ConveyanceDeed
2025-07,PARC-f488c6bcff2e,RowHouse,35326601,9030.32,24,0.957,8.42,45.96,41.7,Investor,Individual,Y,N,N,35335597,24897145,96.7,97.9,LeaseDeed
2024-12,PARC-9408b6c08f96,Plot,33893072,53798.53,200,0.896,10.28,67.23,10.03,Senior,BankAuction,N,Y,Y,33024534,21038796,60.53,6.9,SaleDeed
2023-10,PARC-739cc3da17e5,Plot,61719789,22233.35,67,0.874,6.73,44.98,14.75,Upgrader,Trust,Y,N,Y,50471195,39043778,9.56,0.5,ConveyanceDeed
2019-01,PARC-68f123fc6107,Villa,30526414,21377.04,229,0.946,10.97,70.16,15.88,Upgrader,Trust,Y,Y,Y,22747075,28092370,85.18,47.9,ReleaseDeed
2024-10,PARC-835cc9fb4c78,Studio,56151056,17072.38,170,0.981,9.71,78.34,20.7,NRI,Company,Y,Y,N,57319832,52899199,24.76,69.7,GiftDeed
2019-09,PARC-7e7a691b3d46,Villa,58659776,19359.66,114,1.096,10.97,75.39,19.57,FirstTime,Individual,N,Y,Y,49962353,39624164,69.98,93.4,ReleaseDeed
2022-07,PARC-f8b2daf9a91c,FarmHouse,54933641,14818.89,51,1.122,9.62,64.84,26.59,Upgrader,BankAuction,Y,Y,Y,52161427,48262172,98.76,86.4,ConveyanceDeed
2025-05,PARC-8b6fbf087cf0,Plot,31151929,15248.13,96,0.899,7.9,84.89,54.09,NRI,BankAuction,Y,N,Y,31291612,18368625,41.68,52.9,PartitionDeed
2025-11,PARC-ab5ca84639ef,RowHouse,61128316,30186.82,12,1.011,11.24,82.82,33.55,FirstTime,Trust,Y,N,Y,53023885,33879776,92.83,57.5,ReleaseDeed
2021-12,PARC-2e7cde6ddad3,BuilderFloor,45941150,103471.06,188,0.998,9.45,52.84,52.46,Investor,BankAuction,N,N,N,38236611,27934514,10.7,26.8,ReleaseDeed
2021-10,PARC-d25e4375271f,FarmHouse,30054556,15532.07,86,0.908,10.49,63.76,51.02,Investor,Developer,N,N,N,29416755,27726098,6.01,45.2,LeaseDeed
2024-10,PARC-1ebb1ca23d33,FarmHouse,21323546,20844.13,28,0.902,7.81,51.27,27.89,Senior,Trust,N,N,Y,19433459,15635748,21.51,74.3,LeaseDeed
2024-11,PARC-9d6dc993fa90,IndependentHouse,26322878,34544.46,80,0.971,8.86,68.27,58.01,Senior,Company,Y,Y,Y,24785318,24736441,36.41,34.7,ConveyanceDeed
2024-11,PARC-1c338f37a12b,Plot,19162421,4954.09,235,0.985,10.55,87.11,32.14,NRI,Developer,N,Y,Y,14710064,16929856,60.92,48.8,LeaseDeed
2023-02,PARC-987a2943a9c9,RowHouse,58489207,29795.83,139,1.117,10.19,70.39,21.18,Investor,BankAuction,Y,Y,Y,41685897,47913599,20.18,77.0,GiftDeed
2021-06,PARC-8a64cecf0bb5,Studio,42295677,23642.08,194,1.028,10.33,58.16,24.11,Upgrader,Trust,Y,N,Y,30389067,34092419,2.06,67.2,GiftDeed
2021-09,PARC-7dc3e4a82935,Studio,63963912,20306.0,158,0.788,6.83,46.41,14.61,Investor,BankAuction,N,Y,N,65046498,38824849,86.58,99.5,GiftDeed
2020-09,PARC-d3c2c91ed2ca,Apartment,21587458,8854.58,179,0.98,9.5,58.13,10.59,FirstTime,Developer,Y,N,N,22476919,14201937,96.78,5.2,ConveyanceDeed
2023-06,PARC-c7a35b36f7e7,Studio,9897564,5049.78,3,1.178,9.25,50.23,18.54,FirstTime,Trust,N,N,N,9260512,7401936,78.02,64.7,ConveyanceDeed
2024-07,PARC-d29de7225c9a,BuilderFloor,6580642,1909.09,135,0.969,10.33,51.54,56.52,Senior,Developer,N,N,N,4769368,5231171,4.79,52.0,LeaseDeed
2021-11,PARC-02bd042465e7,Villa,50113229,112867.63,177,0.804,11.36,42.07,13.94,Institutional,Trust,N,Y,N,50638799,46789199,4.27,6.4,LeaseDeed
2023-01,PARC-7e6d257d775a,BuilderFloor,13860471,5463.33,198,0.809,7.03,64.87,38.95,Senior,Trust,N,Y,Y,13641192,12484417,95.68,77.4,PartitionDeed
2020-06,PARC-03224d2b0656,IndependentHouse,29914453,8137.77,202,0.787,10.9,71.69,30.98,FirstTime,Trust,N,Y,Y,23284577,23962336,37.92,41.5,ReleaseDeed
2024-10,PARC-9d6d551eb33a,IndependentHouse,36652155,47354.21,124,1.082,10.37,47.46,47.55,Institutional,Individual,N,N,N,33007979,21462689,25.93,52.3,ConveyanceDeed
2019-06,PARC-1e6577b5c308,BuilderFloor,22467823,6928.1,190,0.994,6.95,69.49,29.35,NRI,Company,N,N,Y,18856382,18377080,1.28,74.8,ConveyanceDeed
2021-11,PARC-46ae2c506fa9,Plot,26572433,11307.42,81,1.027,7.29,53.46,22.35,FirstTime,Trust,N,N,Y,18883834,22098592,33.5,66.5,ReleaseDeed
2024-10,PARC-a566395d4c70,RowHouse,46626795,13499.36,161,0.818,9.5,46.35,22.38,Institutional,Trust,N,N,N,39128527,38796305,78.11,58.8,ConveyanceDeed
2021-03,PARC-287bbc459c49,Apartment,44560384,43095.15,155,0.935,11.05,61.08,32.75,FirstTime,BankAuction,Y,N,Y,45205781,38470828,81.72,3.5,LeaseDeed
2024-01,PARC-c0bfc33a2497,IndependentHouse,60379533,14045.02,53,1.029,9.15,41.91,40.72,FirstTime,Trust,Y,Y,Y,53607075,33849110,3.52,45.0,SaleDeed
2021-05,PARC-6af138d8c668,Studio,50013669,11254.2,174,0.782,8.78,72.08,56.26,Upgrader,Individual,N,N,Y,44474744,44337906,45.37,8.9,ConveyanceDeed
2025-01,PARC-f82ce3f4074c,Apartment,45032068,38065.99,136,1.135,9.75,57.42,41.1,Upgrader,Developer,N,Y,Y,34517890,39870028,55.32,17.6,ReleaseDeed
2024-11,PARC-f3ee7a01beaf,Studio,24152662,7973.81,82,1.135,6.55,64.94,29.68,NRI,Trust,N,N,Y,23091988,20768570,13.72,67.2,SaleDeed
2019-11,PARC-138428c04b57,Villa,23728197,15161.79,104,0.848,9.5,41.37,52.71,NRI,Individual,Y,N,N,19939919,14689640,63.77,35.7,PartitionDeed
2023-09,PARC-16be6ce9efe9,BuilderFloor,19166454,9641.07,125,1.127,9.36,63.17,58.48,NRI,Developer,Y,Y,N,18685260,15073588,57.28,47.2,GiftDeed
2020-09,PARC-4bbe826d816d,Studio,22393574,12517.37,234,0.95,7.52,81.89,12.78,Investor,Trust,N,Y,Y,21477916,13007234,3.07,5.6,ConveyanceDeed
2020-06,PARC-f9661fb1bc18,BuilderFloor,1001828,337.2,212,1.165,6.61,54.63,50.14,NRI,Developer,Y,N,N,988575,698030,26.63,69.6,ConveyanceDeed
2020-01,PARC-a1068cee5073,Studio,41362615,56352.34,150,0.853,7.92,89.52,31.45,Upgrader,Company,Y,Y,N,41799960,34734152,59.22,53.9,SaleDeed
2021-03,PARC-d4c2f6535275,RowHouse,59630752,13961.78,236,1.15,10.28,89.95,53.25,Institutional,Trust,Y,Y,N,60268415,52014447,50.87,74.2,ReleaseDeed
2019-04,PARC-ca3cc7dd9991,Apartment,54658755,13922.25,184,0.992,8.73,52.49,11.15,Upgrader,BankAuction,N,Y,N,42610516,38948318,99.06,90.5,PartitionDeed
2021-09,PARC-510e2594efe5,IndependentHouse,15947251,3623.55,41,1.048,9.71,44.35,45.59,FirstTime,Trust,Y,N,N,13992879,9318616,82.68,31.8,GiftDeed
2019-10,PARC-d730a63b877a,Apartment,37692111,20767.0,105,0.953,9.16,89.57,49.51,NRI,Trust,N,N,Y,30507230,25459966,8.91,97.8,ReleaseDeed
2025-06,PARC-85eedbb8a225,RowHouse,24831963,8703.81,18,0.945,11.34,49.29,34.37,Institutional,Company,N,Y,N,18645549,16279869,47.07,29.1,ReleaseDeed
2025-10,PARC-c420f423bacb,Plot,21143694,9968.74,236,0.92,8.27,89.12,16.09,Institutional,Trust,N,Y,N,16139626,18070933,12.63,12.1,GiftDeed
2022-05,PARC-7021fc206657,Villa,47942457,12292.94,103,1.078,9.93,59.04,59.77,Institutional,BankAuction,Y,Y,N,35280752,38498159,30.14,89.2,PartitionDeed
2025-02,PARC-7f62c2565e00,Villa,39810343,12570.36,226,0.865,8.99,52.1,22.47,FirstTime,BankAuction,N,N,N,34049564,31428424,51.45,56.5,LeaseDeed
2021-07,PARC-d7e46f66ce83,BuilderFloor,9554606,3829.5,173,1.16,6.48,83.26,30.56,NRI,Developer,Y,N,N,8921764,7352446,19.67,57.7,SaleDeed
2019-12,PARC-10d8935c17f5,Plot,32667094,25167.25,13,0.803,6.27,79.96,26.58,FirstTime,BankAuction,Y,Y,Y,24888208,23294639,47.95,63.6,LeaseDeed
2025-07,PARC-d3eac23a1d66,Plot,25344157,7093.24,188,1.067,8.31,48.28,12.28,NRI,Individual,N,N,Y,25276713,14618181,53.08,10.6,PartitionDeed
2022-03,PARC-10514686a36e,Plot,39609358,11750.03,127,0.856,8.8,42.75,40.33,Investor,Company,Y,N,N,39540639,23026102,19.98,89.3,LeaseDeed
2021-04,PARC-8915cecd90bb,Apartment,27557232,9437.41,216,0.821,6.73,59.65,50.03,Investor,Trust,Y,N,Y,21694097,16725574,12.47,97.2,SaleDeed
2021-07,PARC-bc360c74e0b8,RowHouse,52089488,20637.67,159,0.917,8.45,67.17,28.4,Institutional,Individual,N,N,Y,51329357,43057069,69.54,79.4,LeaseDeed
2025-05,PARC-99a1296a628b,RowHouse,1373084,316.96,213,1.173,10.92,75.67,22.16,FirstTime,Company,N,N,Y,1128002,1203741,45.03,15.7,GiftDeed
2019-09,PARC-0a0a01cf2a3f,Villa,10131506,3662.87,229,1.148,8.44,52.33,17.29,FirstTime,Individual,N,N,N,7946909,8660658,58.33,76.7,SaleDeed
2020-01,PARC-ed9bca20b5ee,RowHouse,60812615,18273.02,203,0.829,8.37,57.73,38.04,Upgrader,Individual,N,N,N,52019015,56480273,92.54,73.5,LeaseDeed
2023-12,PARC-f74fa18a9dab,Apartment,46275104,13963.52,87,0.794,10.07,49.28,31.5,Investor,Company,N,N,N,47856734,34233544,59.26,4.2,SaleDeed
2023-05,PARC-354ecb60f063,Apartment,12378788,3412.96,126,1.175,8.17,73.42,54.2,Investor,Individual,Y,Y,Y,9627378,10511409,79.0,55.7,GiftDeed
2019-01,PARC-0e6c92dcc9fd,RowHouse,31929361,34480.95,20,0.888,8.23,40.12,38.82,Investor,Trust,Y,N,Y,27834853,26385065,70.59,74.3,GiftDeed
2022-05,PARC-135234a4cbf3,FarmHouse,54262013,12068.95,87,0.794,9.8,60.6,24.33,NRI,Trust,Y,N,N,47905463,46024513,22.1,80.4,LeaseDeed
2020-03,PARC-25ddfeeb709e,Villa,15515852,10804.91,231,1.003,8.23,68.82,40.06,Investor,BankAuction,N,Y,N,15704592,9617443,27.81,23.9,GiftDeed
2022-03,PARC-8391d0e36d90,Studio,60025420,16062.46,97,1.07,11.35,41.67,43.37,Institutional,BankAuction,Y,N,Y,48887959,48319758,50.84,41.4,GiftDeed
2024-01,PARC-2afcf5fd4836,Studio,13080274,10523.15,168,1.053,8.55,62.24,20.57,Senior,Company,Y,Y,N,11839749,11718777,20.73,29.1,ReleaseDeed
2019-03,PARC-74db748b360c,Plot,64206260,19952.22,5,0.849,8.9,45.57,58.57,FirstTime,BankAuction,Y,Y,N,60498728,43595044,90.23,30.4,GiftDeed
2020-03,PARC-0495083ba432,Villa,11692048,3922.19,216,0.843,10.25,66.79,12.81,Senior,BankAuction,Y,N,N,10318297,6959004,4.02,51.2,LeaseDeed
2024-04,PARC-c1bea2c3b378,Villa,57304570,18163.1,37,0.864,7.82,41.14,43.51,Investor,Developer,N,N,Y,53714616,45482461,79.9,75.7,ReleaseDeed
2020-12,PARC-304ae67b47bc,IndependentHouse,59883891,24001.56,132,0.788,11.46,54.93,13.07,NRI,Individual,N,N,N,43522471,34778560,58.9,70.3,ReleaseDeed
2019-07,PARC-6565c94241fa,FarmHouse,57572992,32091.97,90,0.8,10.12,60.76,46.2,Institutional,Trust,Y,N,N,46937634,54236806,76.98,76.5,SaleDeed
2020-06,PARC-8b68e49e77d3,Apartment,35038099,31881.8,72,1.172,7.52,86.52,25.91,Institutional,Trust,Y,Y,Y,29006544,30792198,15.08,4.2,ReleaseDeed
2020-04,PARC-0a1a95161878,IndependentHouse,57651560,187790.1,170,0.943,7.59,78.58,22.86,Senior,Developer,Y,N,Y,51841094,47284077,44.21,11.0,ReleaseDeed
2024-09,PARC-7296669a5a16,Villa,2143490,706.49,59,1.062,9.84,68.21,10.03,Senior,Trust,Y,N,N,1614678,1788862,6.78,77.5,PartitionDeed
2021-05,PARC-2cb71a22a578,FarmHouse,49822830,26515.61,172,1.17,11.35,44.68,13.75,Upgrader,Developer,N,N,Y,42437374,29924907,45.46,30.8,SaleDeed
2022-02,PARC-46c1b86052ca,Plot,62204333,19943.68,40,0.964,10.6,81.59,27.05,NRI,Company,Y,N,Y,47194810,41645829,40.87,3.5,LeaseDeed
2025-08,PARC-7522855e5a02,Villa,6684985,14789.79,103,1.025,11.46,66.32,31.21,Upgrader,Individual,Y,N,N,4895678,5243230,99.63,88.4,ReleaseDeed
2020-08,PARC-eba690150b79,RowHouse,4860359,1285.13,174,1.057,9.85,50.17,52.24,Senior,Individual,Y,Y,Y,4513584,3480103,2.58,32.4,ConveyanceDeed
2019-11,PARC-a28491e7acf5,Villa,53544858,40842.76,167,0.888,6.86,87.49,53.25,Upgrader,Individual,N,Y,Y,54025682,29668886,58.3,65.9,ConveyanceDeed
2019-11,PARC-8dc64201fdf7,FarmHouse,55740156,16738.79,74,1.107,9.81,66.97,58.55,Institutional,Individual,N,N,N,43050849,40968702,79.97,14.1,ReleaseDeed
