econ_consumer_transaction_week,econ_consumer_merchant_category_code,econ_consumer_payment_channel_type,econ_consumer_spend_amount_usd,econ_consumer_transaction_count,econ_consumer_unique_cardholders,econ_consumer_median_ticket_size,econ_consumer_share_online_pct,econ_consumer_share_instore_pct,econ_consumer_refund_rate_pct,econ_consumer_chargeback_rate_pct,econ_consumer_new_customer_share_pct,econ_consumer_repeat_customer_share_pct,econ_consumer_income_segment,econ_consumer_age_segment,econ_consumer_device_type,econ_consumer_daypart_peak,econ_consumer_holiday_effect_flag,econ_consumer_weather_sensitivity_score,econ_consumer_privacy_aggregation_level
2000-11-27,6623,IN_APP,1369272.18,590,218,2705.34,53.96,46.04,2.28,1.37,7.23,92.77,150K_PLUS,55_64,DESKTOP,LATE_NIGHT,0,0.9988,NATIONAL
2000-12-04,1691,INSTORE_CARD_PRESENT,2924180.0,640,96,3491.22,58.29,41.71,0.51,1.06,35.52,64.48,LT35K,55_64,MOBILE,EVENING,1,0.7959,STORE_CLUSTER
2000-12-11,1912,INSTORE_CARD_PRESENT,1135273.14,635,135,2166.62,59.76,40.24,7.81,0.53,29.02,70.98,35_60K,25_34,UNKNOWN,MORNING,0,0.861,ZIP3
2000-12-18,8547,RECURRING,567442.42,626,232,1113.1,70.06,29.94,5.43,0.97,17.11,82.89,150K_PLUS,45_54,DESKTOP,MIDDAY,0,0.6409,METRO
2000-12-25,9748,INSTORE_CARD_PRESENT,1284150.4,697,320,1981.62,7.19,92.81,7.73,0.01,21.84,78.16,35_60K,65_PLUS,MOBILE,MIDDAY,1,0.9052,METRO
2001-01-01,1255,IN_APP,668473.96,709,241,1035.91,61.53,38.47,2.43,0.95,9.28,90.72,LT35K,45_54,UNKNOWN,EVENING,1,0.451,NATIONAL
2001-01-08,6152,INSTORE_CARD_PRESENT,1151687.27,581,314,1245.87,25.2,74.8,2.83,0.32,37.79,62.21,100_150K,55_64,MOBILE,MORNING,1,0.99,STORE_CLUSTER
2001-01-15,4761,ONLINE_ECOM,134979.82,625,156,142.64,9.33,90.67,7.82,0.58,9.11,90.89,35_60K,25_34,UNKNOWN,MORNING,0,0.6373,METRO
2001-01-22,9621,PHONE_ORDER,1354015.5,674,154,1328.95,73.13,26.87,5.27,1.71,33.47,66.53,100_150K,45_54,DESKTOP,EVENING,0,0.2073,STORE_CLUSTER
2001-01-29,2648,MOBILE_WALLET,383958.97,709,227,489.63,23.89,76.11,0.47,0.27,34.97,65.03,60_100K,25_34,MOBILE,MORNING,0,0.6123,STORE_CLUSTER
2001-02-05,2933,INSTORE_CARD_PRESENT,734791.28,615,392,1403.3,18.13,81.87,4.36,0.24,40.54,59.46,100_150K,35_44,TABLET,MIDDAY,0,0.4907,NATIONAL
2001-02-12,7546,MOBILE_WALLET,1709728.11,629,264,2335.96,83.45,16.55,4.34,1.37,13.36,86.64,100_150K,45_54,POS_TERMINAL,MORNING,0,0.6662,NATIONAL
2001-02-19,1860,PHONE_ORDER,676062.52,681,126,1191.52,25.62,74.38,1.36,0.83,11.5,88.5,100_150K,55_64,UNKNOWN,AFTERNOON,1,0.8486,ZIP3
2001-02-26,9208,IN_APP,767215.14,657,158,760.45,79.67,20.33,1.25,1.42,21.08,78.92,LT35K,35_44,DESKTOP,MIDDAY,0,0.7779,ZIP3
2001-03-05,5936,MOBILE_WALLET,525374.14,615,232,770.93,29.32,70.68,7.68,0.01,23.98,76.02,150K_PLUS,25_34,MOBILE,MORNING,0,0.7135,METRO
2001-03-12,7801,ONLINE_ECOM,863321.12,632,211,1023.58,75.69,24.31,6.02,0.64,7.31,92.69,150K_PLUS,35_44,POS_TERMINAL,LATE_NIGHT,0,0.1102,STORE_CLUSTER
2001-03-19,4211,ONLINE_ECOM,1149911.75,670,257,1119.11,59.14,40.86,7.0,1.08,17.56,82.44,150K_PLUS,18_24,TABLET,EVENING,0,0.1362,NATIONAL
2001-03-26,2062,INSTORE_CARD_PRESENT,490591.68,667,339,968.38,65.12,34.88,1.06,0.33,32.46,67.54,60_100K,55_64,UNKNOWN,MIDDAY,0,0.6711,ZIP5
2001-04-02,2816,MOBILE_WALLET,1336201.52,648,305,1485.14,37.72,62.28,2.63,1.4,20.85,79.15,60_100K,35_44,DESKTOP,EVENING,0,0.2917,NATIONAL
2001-04-09,9948,IN_APP,1385248.97,660,262,2469.57,80.92,19.08,0.74,1.03,41.83,58.17,100_150K,18_24,UNKNOWN,EVENING,0,0.9225,METRO
2001-04-16,7595,ONLINE_ECOM,778468.18,639,282,820.75,43.73,56.27,3.91,0.29,42.38,57.62,LT35K,18_24,TABLET,EVENING,0,0.3542,ZIP5
2001-04-23,6223,PHONE_ORDER,1282335.03,648,272,1637.82,9.39,90.61,1.8,0.78,33.39,66.61,150K_PLUS,45_54,POS_TERMINAL,EVENING,0,0.9253,NATIONAL
2001-04-30,5205,IN_APP,892777.94,727,133,943.09,70.97,29.03,0.29,1.64,18.59,81.41,60_100K,55_64,POS_TERMINAL,LATE_NIGHT,0,0.4495,ZIP5
2001-05-07,9478,RECURRING,438288.4,647,148,441.58,70.92,29.08,5.27,0.19,36.91,63.09,60_100K,25_34,TABLET,LATE_NIGHT,0,0.877,ZIP3
2001-05-14,3191,RECURRING,479129.26,647,268,699.69,32.89,67.11,6.59,1.05,16.11,83.89,60_100K,35_44,MOBILE,AFTERNOON,0,0.0234,NATIONAL
2001-05-21,4072,INSTORE_CARD_PRESENT,741831.76,617,214,1655.25,32.77,67.23,2.64,0.09,11.86,88.14,LT35K,35_44,MOBILE,MIDDAY,0,0.8511,STATE
2001-05-28,1704,INSTORE_CARD_PRESENT,391967.93,669,157,576.81,77.32,22.68,0.71,1.74,12.99,87.01,LT35K,35_44,POS_TERMINAL,AFTERNOON,0,0.9318,ZIP3
2001-06-04,9596,RECURRING,3189167.73,675,268,5863.55,57.34,42.66,5.46,1.16,41.21,58.79,60_100K,35_44,POS_TERMINAL,MORNING,0,0.9822,STORE_CLUSTER
2001-06-11,1463,MOBILE_WALLET,704289.23,660,138,1439.0,5.76,94.24,5.73,0.32,14.52,85.48,35_60K,18_24,TABLET,LATE_NIGHT,0,0.8041,ZIP5
2001-06-18,7515,IN_APP,515217.38,655,400,581.29,66.52,33.48,0.88,1.69,18.52,81.48,150K_PLUS,25_34,TABLET,MORNING,0,0.4797,STATE
2001-06-25,3733,MOBILE_WALLET,602818.34,627,127,1226.87,72.75,27.25,6.23,0.02,15.48,84.52,100_150K,45_54,UNKNOWN,EVENING,0,0.9409,ZIP5
2001-07-02,2011,INSTORE_CARD_PRESENT,1022655.08,643,361,1907.84,28.46,71.54,7.48,0.03,24.21,75.79,150K_PLUS,45_54,TABLET,LATE_NIGHT,0,0.4072,STATE
2001-07-09,1606,PHONE_ORDER,373947.21,645,287,702.54,64.43,35.57,3.61,0.74,39.63,60.37,150K_PLUS,18_24,UNKNOWN,LATE_NIGHT,0,0.6369,STORE_CLUSTER
2001-07-16,3134,PHONE_ORDER,1254416.61,685,444,1977.11,75.26,24.74,3.12,0.64,41.79,58.21,LT35K,65_PLUS,UNKNOWN,MORNING,0,0.6513,ZIP5
2001-07-23,7321,MOBILE_WALLET,1335959.69,652,413,1681.6,26.21,73.79,6.88,1.26,38.8,61.2,LT35K,25_34,POS_TERMINAL,AFTERNOON,0,0.6139,NATIONAL
2001-07-30,8059,RECURRING,257816.07,663,144,503.12,20.53,79.47,2.62,0.53,9.43,90.57,150K_PLUS,25_34,DESKTOP,AFTERNOON,0,0.3234,STORE_CLUSTER
2001-08-06,8065,RECURRING,2169537.29,647,291,3460.62,81.26,18.74,4.72,0.63,23.02,76.98,35_60K,65_PLUS,UNKNOWN,MIDDAY,0,0.0073,ZIP3
2001-08-13,6651,ONLINE_ECOM,760901.66,631,227,985.82,24.41,75.59,0.72,0.21,5.2,94.8,60_100K,25_34,POS_TERMINAL,LATE_NIGHT,0,0.2786,ZIP3
2001-08-20,2128,MOBILE_WALLET,573052.24,632,199,1089.39,7.32,92.68,3.93,1.61,11.66,88.34,LT35K,18_24,UNKNOWN,MORNING,0,0.9476,NATIONAL
2001-08-27,9786,IN_APP,531041.67,645,198,680.76,76.6,23.4,4.34,1.68,37.78,62.22,LT35K,55_64,DESKTOP,MORNING,0,0.1291,STATE
2001-09-03,1321,PHONE_ORDER,459115.46,665,372,750.34,18.78,81.22,2.46,0.19,16.75,83.25,60_100K,35_44,MOBILE,LATE_NIGHT,0,0.2118,ZIP3
2001-09-10,8515,IN_APP,2623229.34,621,193,3484.88,18.84,81.16,0.24,0.79,18.49,81.51,150K_PLUS,18_24,POS_TERMINAL,AFTERNOON,0,0.5221,STATE
2001-09-17,7197,IN_APP,1022233.21,615,170,2191.58,78.15,21.85,5.47,1.04,29.36,70.64,LT35K,45_54,POS_TERMINAL,LATE_NIGHT,0,0.7017,ZIP3
2001-09-24,6935,IN_APP,559347.56,681,298,687.06,43.02,56.98,7.83,0.26,24.66,75.34,100_150K,55_64,TABLET,AFTERNOON,0,0.0874,ZIP3
2001-10-01,6906,ONLINE_ECOM,1388925.72,654,308,1903.34,59.51,40.49,6.66,1.45,28.15,71.85,35_60K,25_34,UNKNOWN,MIDDAY,0,0.5095,ZIP5
2001-10-08,6980,ONLINE_ECOM,209101.2,633,400,367.56,35.27,64.73,0.66,0.81,43.45,56.55,35_60K,65_PLUS,TABLET,LATE_NIGHT,0,0.8923,NATIONAL
2001-10-15,1807,RECURRING,965084.67,654,434,1397.25,14.78,85.22,6.04,0.6,43.45,56.55,150K_PLUS,65_PLUS,TABLET,MIDDAY,0,0.1033,STORE_CLUSTER
2001-10-22,3689,ONLINE_ECOM,1281851.31,651,346,1578.05,72.79,27.21,4.72,0.27,29.96,70.04,150K_PLUS,45_54,DESKTOP,LATE_NIGHT,0,0.3742,ZIP5
2001-10-29,7855,PHONE_ORDER,2392146.41,661,235,4010.34,58.06,41.94,5.98,1.2,17.54,82.46,150K_PLUS,45_54,POS_TERMINAL,EVENING,0,0.1138,NATIONAL
2001-11-05,3682,IN_APP,655707.38,661,232,855.32,58.07,41.93,1.14,0.32,13.71,86.29,35_60K,25_34,MOBILE,MORNING,0,0.5798,NATIONAL
2001-11-12,3788,IN_APP,495437.45,623,354,731.89,34.19,65.81,7.35,0.17,35.21,64.79,35_60K,25_34,TABLET,MORNING,0,0.8639,STATE
2001-11-19,3232,RECURRING,931982.19,642,325,1345.53,44.28,55.72,4.9,0.16,37.66,62.34,35_60K,18_24,DESKTOP,MIDDAY,0,0.7345,NATIONAL
2001-11-26,2412,RECURRING,956989.87,692,458,1610.88,78.01,21.99,4.32,0.57,18.66,81.34,60_100K,55_64,POS_TERMINAL,EVENING,0,0.9301,STATE
2001-12-03,1775,PHONE_ORDER,436624.88,631,384,633.41,42.37,57.63,4.43,0.94,14.69,85.31,150K_PLUS,45_54,UNKNOWN,MIDDAY,0,0.4181,ZIP3
2001-12-10,1722,RECURRING,1004395.29,596,223,2230.09,68.16,31.84,3.78,1.31,32.01,67.99,LT35K,18_24,UNKNOWN,MIDDAY,0,0.6156,NATIONAL
2001-12-17,9877,ONLINE_ECOM,601560.84,660,396,1101.91,50.31,49.69,3.74,0.18,7.79,92.21,100_150K,45_54,DESKTOP,AFTERNOON,0,0.9542,METRO
2001-12-24,4357,RECURRING,3559717.6,670,322,3201.08,61.0,39.0,3.64,1.09,27.14,72.86,35_60K,35_44,POS_TERMINAL,MORNING,0,0.1718,NATIONAL
2001-12-31,5175,ONLINE_ECOM,946216.84,677,389,1796.58,28.95,71.05,6.95,0.74,33.58,66.42,100_150K,25_34,POS_TERMINAL,EVENING,0,0.9158,STORE_CLUSTER
2002-01-07,7210,MOBILE_WALLET,339652.03,673,432,551.18,7.62,92.38,1.47,0.59,13.09,86.91,150K_PLUS,25_34,TABLET,AFTERNOON,1,0.9841,NATIONAL
2002-01-14,5863,PHONE_ORDER,1808178.86,623,352,2946.79,78.98,21.02,7.0,0.55,35.37,64.63,35_60K,25_34,UNKNOWN,LATE_NIGHT,0,0.1645,NATIONAL
2002-01-21,3515,IN_APP,596194.82,709,480,886.38,19.94,80.06,0.54,1.34,8.64,91.36,150K_PLUS,55_64,DESKTOP,LATE_NIGHT,0,0.1235,NATIONAL
2002-01-28,5006,INSTORE_CARD_PRESENT,690288.71,660,259,710.98,9.59,90.41,2.3,0.19,24.72,75.28,60_100K,45_54,TABLET,LATE_NIGHT,1,0.6305,ZIP3
2002-02-04,3450,PHONE_ORDER,456439.04,663,185,531.95,80.92,19.08,0.61,0.36,27.26,72.74,60_100K,35_44,DESKTOP,LATE_NIGHT,0,0.663,ZIP5
2002-02-11,4193,PHONE_ORDER,823273.27,700,425,1604.73,65.89,34.11,3.65,1.63,39.2,60.8,150K_PLUS,35_44,MOBILE,AFTERNOON,0,0.3984,STORE_CLUSTER
2002-02-18,9172,PHONE_ORDER,517268.12,616,133,777.59,46.4,53.6,0.28,0.15,5.5,94.5,LT35K,35_44,POS_TERMINAL,MORNING,0,0.2062,ZIP5
2002-02-25,8309,INSTORE_CARD_PRESENT,314199.59,641,109,518.15,28.47,71.53,3.75,0.49,5.68,94.32,60_100K,18_24,POS_TERMINAL,EVENING,0,0.1354,STORE_CLUSTER
2002-03-04,1319,RECURRING,246679.03,675,158,290.67,44.3,55.7,2.18,1.76,16.77,83.23,100_150K,35_44,UNKNOWN,LATE_NIGHT,0,0.1387,STORE_CLUSTER
2002-03-11,9033,PHONE_ORDER,683386.6,636,351,961.9,32.33,67.67,0.2,0.64,5.88,94.12,60_100K,18_24,POS_TERMINAL,AFTERNOON,0,0.9384,NATIONAL
2002-03-18,7660,MOBILE_WALLET,1990742.9,675,130,3754.01,50.04,49.96,5.22,0.97,7.15,92.85,150K_PLUS,65_PLUS,TABLET,AFTERNOON,0,0.0166,NATIONAL
2002-03-25,1210,PHONE_ORDER,557653.06,673,291,754.21,53.79,46.21,3.28,1.41,40.86,59.14,LT35K,45_54,UNKNOWN,EVENING,0,0.1861,ZIP3
2002-04-01,9537,PHONE_ORDER,1239973.34,674,468,2543.85,26.15,73.85,6.75,0.1,19.08,80.92,60_100K,65_PLUS,MOBILE,MORNING,0,0.704,NATIONAL
2002-04-08,1651,PHONE_ORDER,212092.61,645,196,389.12,60.45,39.55,1.94,1.23,20.49,79.51,100_150K,45_54,MOBILE,MORNING,0,0.9523,STORE_CLUSTER
2002-04-15,5341,RECURRING,154628.85,662,204,273.72,38.61,61.39,7.74,1.44,33.42,66.58,100_150K,18_24,MOBILE,MIDDAY,1,0.0974,STATE
2002-04-22,8915,IN_APP,507743.58,661,331,576.75,67.24,32.76,1.33,0.69,15.96,84.04,100_150K,25_34,DESKTOP,EVENING,0,0.0981,ZIP3
2002-04-29,5333,INSTORE_CARD_PRESENT,667600.2,630,224,1019.22,17.55,82.45,0.72,0.01,18.3,81.7,100_150K,35_44,UNKNOWN,MORNING,0,0.6624,ZIP3
2002-05-06,7143,IN_APP,584221.55,628,378,1171.89,34.64,65.36,3.41,1.77,26.84,73.16,60_100K,65_PLUS,MOBILE,AFTERNOON,0,0.4303,ZIP5
2002-05-13,1648,IN_APP,971762.62,675,335,1859.6,70.09,29.91,5.66,0.11,44.01,55.99,100_150K,65_PLUS,DESKTOP,EVENING,0,0.4915,ZIP3
2002-05-20,1526,RECURRING,1762801.73,648,196,1837.78,8.18,91.82,1.8,0.12,24.78,75.22,100_150K,55_64,TABLET,EVENING,0,0.3247,STATE
2002-05-27,9153,RECURRING,955511.58,666,226,1589.63,57.25,42.75,4.2,1.01,8.75,91.25,60_100K,18_24,TABLET,AFTERNOON,0,0.6819,NATIONAL
2002-06-03,9886,IN_APP,604170.89,660,329,1248.32,75.07,24.93,2.56,0.54,34.04,65.96,LT35K,25_34,UNKNOWN,LATE_NIGHT,1,0.4981,STORE_CLUSTER
2002-06-10,3006,RECURRING,854160.15,698,474,1024.17,82.09,17.91,0.99,0.03,26.6,73.4,150K_PLUS,55_64,DESKTOP,MIDDAY,0,0.3812,STORE_CLUSTER
2002-06-17,2989,ONLINE_ECOM,110686.34,638,279,155.68,68.12,31.88,5.07,1.3,37.19,62.81,150K_PLUS,35_44,MOBILE,LATE_NIGHT,0,0.6126,ZIP5
2002-06-24,9827,MOBILE_WALLET,1020569.77,616,226,2233.5,32.82,67.18,4.12,1.41,22.95,77.05,100_150K,35_44,DESKTOP,AFTERNOON,0,0.8146,STORE_CLUSTER
2002-07-01,4169,INSTORE_CARD_PRESENT,1474470.05,695,320,1364.0,25.29,74.71,5.75,1.67,8.36,91.64,60_100K,45_54,UNKNOWN,EVENING,0,0.8239,METRO
2002-07-08,5459,MOBILE_WALLET,724477.27,666,335,1237.91,25.8,74.2,4.76,0.27,18.64,81.36,LT35K,65_PLUS,POS_TERMINAL,EVENING,0,0.6533,ZIP3
2002-07-15,6612,IN_APP,339139.31,682,105,380.04,46.97,53.03,4.21,1.7,40.02,59.98,150K_PLUS,35_44,TABLET,AFTERNOON,0,0.1088,NATIONAL
2002-07-22,7071,PHONE_ORDER,545439.62,644,343,1106.26,70.14,29.86,3.26,1.22,30.33,69.67,35_60K,35_44,POS_TERMINAL,AFTERNOON,0,0.5155,STORE_CLUSTER
2002-07-29,4072,PHONE_ORDER,268997.56,662,460,317.89,71.13,28.87,5.71,0.2,30.78,69.22,60_100K,25_34,DESKTOP,MORNING,1,0.1593,NATIONAL
2002-08-05,7675,PHONE_ORDER,1063778.25,595,235,1824.04,79.95,20.05,5.57,0.8,13.98,86.02,60_100K,35_44,MOBILE,MIDDAY,0,0.1014,STATE
2002-08-12,4551,ONLINE_ECOM,491006.65,639,111,934.33,24.33,75.67,4.1,0.0,7.75,92.25,150K_PLUS,65_PLUS,TABLET,EVENING,0,0.5336,ZIP3
2002-08-19,6308,RECURRING,1087113.2,607,99,2079.27,7.74,92.26,3.23,1.76,28.24,71.76,150K_PLUS,25_34,MOBILE,AFTERNOON,0,0.693,ZIP3
2002-08-26,5988,INSTORE_CARD_PRESENT,942521.13,671,300,1859.56,19.39,80.61,6.7,0.69,19.21,80.79,150K_PLUS,35_44,MOBILE,LATE_NIGHT,0,0.4128,NATIONAL
2002-09-02,8422,RECURRING,429468.98,683,309,432.68,54.79,45.21,2.65,1.59,7.56,92.44,60_100K,18_24,TABLET,MORNING,1,0.6608,STORE_CLUSTER
2002-09-09,9705,PHONE_ORDER,890601.69,673,465,1503.69,43.35,56.65,4.89,0.54,36.79,63.21,LT35K,35_44,UNKNOWN,LATE_NIGHT,0,0.4624,ZIP3
2002-09-16,9714,INSTORE_CARD_PRESENT,450742.57,650,174,727.7,22.35,77.65,1.02,1.31,29.17,70.83,100_150K,35_44,DESKTOP,MIDDAY,0,0.9474,METRO
2002-09-23,6743,IN_APP,825874.87,673,180,1474.59,40.09,59.91,0.18,0.56,8.44,91.56,LT35K,18_24,MOBILE,EVENING,0,0.4127,ZIP3
2002-09-30,8309,MOBILE_WALLET,2575846.45,624,294,3926.46,18.83,81.17,6.47,0.86,42.76,57.24,35_60K,65_PLUS,POS_TERMINAL,MORNING,0,0.7271,ZIP3
2002-10-07,8450,MOBILE_WALLET,185356.42,685,309,335.09,72.23,27.77,6.82,1.08,36.06,63.94,35_60K,18_24,UNKNOWN,AFTERNOON,0,0.2083,METRO
2002-10-14,5262,PHONE_ORDER,659085.56,694,179,1257.2,71.07,28.93,7.59,0.3,39.68,60.32,150K_PLUS,25_34,UNKNOWN,LATE_NIGHT,0,0.9048,NATIONAL
2002-10-21,7542,RECURRING,310054.69,618,192,370.51,11.62,88.38,6.77,1.26,44.71,55.29,LT35K,18_24,TABLET,MORNING,0,0.1308,ZIP3
2002-10-28,3056,PHONE_ORDER,1123530.86,577,303,2153.08,61.42,38.58,4.91,0.8,41.48,58.52,LT35K,35_44,TABLET,MIDDAY,0,0.3405,ZIP5
2002-11-04,5645,RECURRING,2099580.74,626,199,3180.28,76.9,23.1,2.57,1.24,12.9,87.1,35_60K,65_PLUS,POS_TERMINAL,MIDDAY,0,0.3958,NATIONAL
2002-11-11,5641,MOBILE_WALLET,2018418.38,658,237,2320.66,72.41,27.59,1.22,1.54,10.17,89.83,35_60K,35_44,DESKTOP,LATE_NIGHT,0,0.1509,STORE_CLUSTER
2002-11-18,9015,INSTORE_CARD_PRESENT,623018.54,648,383,1301.27,30.9,69.1,4.93,1.62,38.62,61.38,35_60K,35_44,TABLET,MIDDAY,0,0.1324,METRO
2002-11-25,9959,PHONE_ORDER,762685.15,640,254,1262.5,80.73,19.27,2.56,0.06,20.72,79.28,60_100K,18_24,UNKNOWN,AFTERNOON,0,0.8082,STORE_CLUSTER
2002-12-02,7440,ONLINE_ECOM,1264126.46,632,196,1782.78,40.28,59.72,6.38,0.01,40.38,59.62,150K_PLUS,65_PLUS,DESKTOP,MIDDAY,0,0.2055,NATIONAL
2002-12-09,9810,RECURRING,405483.7,649,131,406.85,36.79,63.21,3.88,0.76,8.85,91.15,100_150K,25_34,TABLET,AFTERNOON,0,0.3512,STORE_CLUSTER
2002-12-16,9268,INSTORE_CARD_PRESENT,237496.65,605,181,379.31,83.91,16.09,5.95,1.69,5.48,94.52,150K_PLUS,25_34,TABLET,MORNING,0,0.9531,STORE_CLUSTER
2002-12-23,2392,ONLINE_ECOM,627331.26,661,393,592.96,7.59,92.41,6.99,0.43,14.09,85.91,60_100K,55_64,MOBILE,MIDDAY,0,0.3277,ZIP3
2002-12-30,1009,INSTORE_CARD_PRESENT,1066457.91,639,162,1455.43,19.39,80.61,3.94,1.55,6.63,93.37,LT35K,55_64,UNKNOWN,AFTERNOON,0,0.0272,ZIP5
2003-01-06,1332,ONLINE_ECOM,847037.61,673,462,1387.82,43.93,56.07,6.12,0.37,19.98,80.02,100_150K,35_44,POS_TERMINAL,MIDDAY,0,0.9437,ZIP5
2003-01-13,8808,ONLINE_ECOM,585747.31,627,212,1084.89,54.18,45.82,7.09,0.95,35.39,64.61,35_60K,25_34,TABLET,LATE_NIGHT,1,0.8466,ZIP3
2003-01-20,4353,PHONE_ORDER,1255926.11,726,373,1670.65,52.08,47.92,4.27,1.77,34.97,65.03,150K_PLUS,35_44,POS_TERMINAL,MIDDAY,0,0.4885,STATE
2003-01-27,4432,INSTORE_CARD_PRESENT,215307.36,687,434,402.99,12.17,87.83,1.93,1.0,12.46,87.54,100_150K,55_64,TABLET,MORNING,0,0.8195,STORE_CLUSTER
2003-02-03,6460,ONLINE_ECOM,1232991.18,621,414,2002.42,84.87,15.13,7.64,0.42,28.54,71.46,100_150K,18_24,DESKTOP,MORNING,0,0.5104,ZIP5
2003-02-10,1607,RECURRING,659845.06,639,171,692.63,74.93,25.07,7.44,0.41,39.41,60.59,LT35K,18_24,POS_TERMINAL,EVENING,0,0.9685,NATIONAL
2003-02-17,1571,ONLINE_ECOM,902524.71,617,356,995.0,47.84,52.16,2.17,1.36,24.32,75.68,LT35K,65_PLUS,MOBILE,MIDDAY,1,0.5233,STORE_CLUSTER
2003-02-24,3070,RECURRING,220126.49,680,474,410.22,20.97,79.03,1.91,0.39,25.27,74.73,100_150K,65_PLUS,DESKTOP,MIDDAY,0,0.887,STATE
2003-03-03,3439,IN_APP,2573298.19,657,304,3135.36,51.7,48.3,7.26,0.53,19.63,80.37,100_150K,65_PLUS,UNKNOWN,MORNING,0,0.0023,STORE_CLUSTER
2003-03-10,9592,PHONE_ORDER,2076022.47,678,326,2050.48,46.38,53.62,3.99,1.34,9.21,90.79,35_60K,25_34,TABLET,MIDDAY,0,0.6542,METRO
2003-03-17,5164,IN_APP,1867903.98,645,405,2873.6,11.1,88.9,5.3,0.05,19.19,80.81,35_60K,25_34,TABLET,EVENING,1,0.5247,NATIONAL
2003-03-24,1413,MOBILE_WALLET,785834.92,627,281,1403.32,80.99,19.01,6.94,0.2,18.4,81.6,60_100K,35_44,TABLET,AFTERNOON,1,0.0884,STORE_CLUSTER
2003-03-31,5107,ONLINE_ECOM,4231802.87,644,113,4955.12,52.24,47.76,7.2,0.87,34.88,65.12,35_60K,45_54,DESKTOP,MORNING,0,0.6849,METRO
2003-04-07,2622,IN_APP,452150.32,660,287,811.99,22.06,77.94,7.32,1.22,42.58,57.42,LT35K,35_44,TABLET,LATE_NIGHT,0,0.529,ZIP3
2003-04-14,3369,IN_APP,559635.67,661,143,1151.37,29.48,70.52,5.6,1.42,26.85,73.15,60_100K,65_PLUS,TABLET,MIDDAY,0,0.0029,ZIP3
2003-04-21,1148,RECURRING,348611.6,623,278,680.84,68.06,31.94,0.27,0.56,27.1,72.9,150K_PLUS,45_54,POS_TERMINAL,LATE_NIGHT,0,0.5163,METRO
2003-04-28,6111,RECURRING,638520.93,651,189,1011.98,9.53,90.47,4.84,0.47,10.93,89.07,LT35K,35_44,TABLET,AFTERNOON,0,0.1911,METRO
2003-05-05,3650,IN_APP,1197865.64,677,408,2395.09,84.86,15.14,0.41,1.47,31.08,68.92,LT35K,45_54,TABLET,MIDDAY,1,0.0803,ZIP5
2003-05-12,4983,IN_APP,569409.09,638,205,610.13,53.08,46.92,2.65,0.96,41.95,58.05,150K_PLUS,18_24,POS_TERMINAL,AFTERNOON,0,0.568,METRO
2003-05-19,1000,INSTORE_CARD_PRESENT,200138.61,666,241,259.48,72.82,27.18,2.6,1.22,11.73,88.27,LT35K,35_44,POS_TERMINAL,EVENING,1,0.2138,STATE
2003-05-26,1783,MOBILE_WALLET,456019.0,656,175,798.08,71.24,28.76,7.21,1.36,9.3,90.7,60_100K,35_44,TABLET,AFTERNOON,0,0.2481,STATE
2003-06-02,2098,PHONE_ORDER,1628766.69,685,282,3154.22,46.91,53.09,1.38,1.19,12.85,87.15,LT35K,65_PLUS,POS_TERMINAL,MORNING,0,0.8015,NATIONAL
2003-06-09,5567,PHONE_ORDER,819051.18,614,126,1618.75,30.11,69.89,4.98,0.93,13.54,86.46,100_150K,35_44,DESKTOP,AFTERNOON,1,0.6761,STORE_CLUSTER
2003-06-16,8085,IN_APP,302330.07,641,248,362.36,33.33,66.67,4.72,0.32,5.86,94.14,60_100K,65_PLUS,TABLET,MORNING,1,0.1366,ZIP3
2003-06-23,8093,INSTORE_CARD_PRESENT,299409.0,702,469,308.48,35.44,64.56,4.65,1.28,41.65,58.35,100_150K,25_34,UNKNOWN,AFTERNOON,0,0.9359,ZIP3
2003-06-30,6993,ONLINE_ECOM,759469.58,594,202,1337.35,52.19,47.81,0.56,0.37,39.51,60.49,100_150K,18_24,POS_TERMINAL,EVENING,0,0.786,STATE
2003-07-07,5808,RECURRING,5194274.64,673,266,5836.47,15.91,84.09,5.81,0.12,38.58,61.42,60_100K,35_44,UNKNOWN,MIDDAY,1,0.8201,NATIONAL
2003-07-14,5876,PHONE_ORDER,244610.47,596,280,508.16,15.94,84.06,0.23,1.78,37.52,62.48,LT35K,45_54,UNKNOWN,MORNING,0,0.4086,NATIONAL
2003-07-21,1328,PHONE_ORDER,893987.04,622,176,1141.94,8.48,91.52,1.44,1.15,36.14,63.86,150K_PLUS,65_PLUS,MOBILE,LATE_NIGHT,0,0.5595,METRO
2003-07-28,8811,PHONE_ORDER,1853400.95,613,114,2168.32,82.78,17.22,0.91,0.53,11.16,88.84,100_150K,25_34,MOBILE,AFTERNOON,1,0.8158,NATIONAL
2003-08-04,5713,IN_APP,912853.86,631,222,949.91,41.1,58.9,1.02,0.47,22.23,77.77,100_150K,18_24,UNKNOWN,MIDDAY,0,0.3069,STORE_CLUSTER
2003-08-11,1547,PHONE_ORDER,917908.96,630,386,1902.53,37.6,62.4,7.08,1.76,43.7,56.3,60_100K,45_54,DESKTOP,MIDDAY,0,0.4262,NATIONAL
2003-08-18,7527,MOBILE_WALLET,579106.01,628,339,1010.47,75.85,24.15,4.35,1.27,23.58,76.42,100_150K,18_24,POS_TERMINAL,MORNING,0,0.0066,STATE
