health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2022,MMR,Rural_vs_Urban,MinorityLanguage_vs_Others,96.444,79.093,17.351,1.219,0.429,47.19,20.22,-5.26,6.81,17.23,0.88,5.44,21.49,17.18,Policy_B,79.94
2017,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,82.257,86.745,-4.488,0.948,-0.031,80.08,8.67,-19.91,27.53,11.02,-1.21,10.09,-12.57,29.45,Policy_C,0.67
2015,SCREEN_RATE,Women_vs_Men,MinorityLanguage_vs_Others,83.029,49.338,33.691,1.683,-0.783,4.71,46.35,-29.01,247.85,-35.25,8.94,27.52,-9.11,-2.13,Policy_C,51.66
2022,VAX_COV,Disability_vs_NoDisability,Disability_vs_NoDisability,23.127,21.472,1.655,1.077,-0.567,51.07,1.2,-21.9,-475.84,-11.98,4.9,-19.38,24.45,-2.17,NoPolicy,3.4
2021,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,72.255,52.56,19.695,1.375,-0.474,85.25,0.61,19.47,373.74,-17.57,26.62,5.5,-3.06,14.51,Pilot,15.49
2025,NCD_PREV,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,14.323,38.9,-24.577,0.368,-0.99,29.45,21.62,12.86,497.34,10.8,30.83,1.54,31.68,-7.05,Mixed,52.63
2018,MMR,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,54.131,28.597,25.534,1.893,0.281,92.54,27.97,2.54,-379.01,-0.18,-12.38,13.67,-5.63,-0.97,Pilot,27.31
2025,SCREEN_RATE,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,93.232,40.065,53.167,2.327,-0.343,73.12,29.77,-20.08,-320.08,-4.94,37.57,5.43,-12.01,-14.28,Policy_A,80.57
2024,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,6.167,38.758,-32.591,0.159,0.292,73.68,69.85,6.79,-208.47,-0.6,-18.41,10.42,-20.77,17.22,NoPolicy,54.32
2021,HOSP_RATE,MinorityLanguage_vs_Others,Rural_vs_Urban,71.675,70.835,0.84,1.012,0.583,80.46,31.74,-1.14,389.29,20.38,-15.74,-0.27,-28.67,6.36,Policy_C,21.67
2025,IMR,Disability_vs_NoDisability,Women_vs_Men,78.443,5.104,73.339,15.369,0.15,19.18,53.83,-3.5,-28.99,-0.56,35.23,6.41,32.05,11.98,Pilot,29.78
2015,MMR,MinorityLanguage_vs_Others,Women_vs_Men,52.947,90.723,-37.776,0.584,0.68,2.71,95.63,-4.5,-191.75,-48.66,4.08,-15.73,-23.53,3.62,Policy_C,42.4
2024,MMR,SCST_vs_Others,Disability_vs_NoDisability,34.763,2.607,32.156,13.334,0.536,21.54,20.36,-29.43,-383.71,-46.95,-5.63,18.06,-6.13,-32.63,Policy_A,5.51
2024,SCREEN_RATE,SCST_vs_Others,Rural_vs_Urban,53.256,97.173,-43.917,0.548,-0.558,5.81,15.58,-9.01,-185.01,27.27,39.17,-7.14,16.74,-14.03,Policy_C,94.47
2016,VAX_COV,SCST_vs_Others,MinorityLanguage_vs_Others,38.809,10.861,27.948,3.573,0.847,94.66,58.12,28.45,279.76,-8.58,22.67,20.05,26.2,-30.99,Policy_C,86.68
2016,SCREEN_RATE,SCST_vs_Others,Disability_vs_NoDisability,50.524,60.92,-10.396,0.829,-0.103,93.72,50.56,6.89,-127.76,47.64,-32.85,-12.36,-13.57,27.2,Mixed,74.33
2016,NCD_PREV,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,27.366,96.426,-69.06,0.284,0.762,45.76,33.38,-17.53,1.44,37.94,17.65,-3.02,25.72,3.02,Policy_A,19.84
2018,NCD_PREV,Women_vs_Men,MinorityLanguage_vs_Others,87.387,54.545,32.842,1.602,0.94,73.2,57.46,-14.95,-372.47,-8.17,12.53,16.03,34.78,-32.6,Policy_B,78.42
2024,MMR,Disability_vs_NoDisability,SCST_vs_Others,2.788,86.242,-83.454,0.032,0.605,54.98,96.83,0.49,-120.23,36.86,6.87,-1.17,12.88,-1.11,Policy_A,44.44
2018,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,54.523,96.579,-42.056,0.565,-0.801,0.21,93.91,-11.65,-50.99,12.34,34.27,-28.22,-12.82,-15.01,Policy_C,64.19
2017,IMR,MinorityLanguage_vs_Others,Women_vs_Men,94.829,21.677,73.152,4.375,0.062,97.97,43.32,8.75,-121.68,16.91,11.62,25.52,16.92,-12.72,Policy_B,34.16
2017,HOSP_RATE,MinorityLanguage_vs_Others,Women_vs_Men,45.075,19.639,25.436,2.295,0.36,63.56,92.59,-15.47,259.22,-35.48,28.2,16.34,-16.38,-4.54,Policy_B,72.03
2016,SCREEN_RATE,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,36.169,17.156,19.013,2.108,0.7,16.5,6.03,12.16,318.33,-9.17,-15.97,17.16,0.18,18.12,Pilot,66.27
2018,ACCESS_INDEX,SCST_vs_Others,MinorityLanguage_vs_Others,32.985,50.266,-17.281,0.656,0.754,76.79,71.0,26.71,-303.05,-41.27,39.18,21.19,-2.0,-29.92,NoPolicy,5.08
2019,VAX_COV,Rural_vs_Urban,MinorityLanguage_vs_Others,49.639,97.893,-48.254,0.507,0.56,85.87,9.14,-6.63,27.85,-48.07,-28.98,-2.7,18.44,-5.51,Policy_B,42.55
2016,SCREEN_RATE,SCST_vs_Others,Rural_vs_Urban,32.895,16.01,16.885,2.055,-0.704,81.33,12.2,9.69,67.35,-8.35,-5.84,-8.53,8.39,5.03,NoPolicy,17.77
2021,MORT_RATE,MinorityLanguage_vs_Others,Disability_vs_NoDisability,59.052,57.604,1.448,1.025,0.155,87.15,45.29,-27.76,-235.47,47.62,16.76,-34.83,-2.42,14.51,Policy_C,49.5
2025,ACCESS_INDEX,Rural_vs_Urban,MinorityLanguage_vs_Others,69.767,32.45,37.317,2.15,-0.378,67.46,86.41,19.89,-376.34,30.13,0.5,-25.18,-4.81,-36.59,Policy_B,62.31
2022,VAX_COV,Disability_vs_NoDisability,Women_vs_Men,56.592,2.221,54.371,25.48,-0.39,75.08,29.91,-21.16,-143.51,-20.42,-23.0,24.98,-19.5,33.98,Policy_B,59.88
2016,MMR,SCST_vs_Others,Women_vs_Men,13.241,4.615,8.626,2.869,0.76,59.7,16.12,4.1,-326.85,-18.69,18.37,-1.06,-33.13,13.99,Policy_B,52.18
2022,MORT_RATE,MinorityLanguage_vs_Others,Disability_vs_NoDisability,24.812,78.905,-54.093,0.314,-0.65,62.87,40.86,28.48,406.78,48.44,8.71,24.72,-18.55,36.85,NoPolicy,0.08
2025,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,23.761,76.329,-52.568,0.311,-0.265,66.01,97.79,4.82,167.51,31.23,17.27,-17.29,24.2,-0.39,Pilot,14.37
2024,MORT_RATE,SCST_vs_Others,MinorityLanguage_vs_Others,4.976,89.627,-84.651,0.056,-0.981,40.64,9.63,-26.84,-137.95,-41.8,25.56,-21.46,-20.08,33.18,Pilot,2.02
2017,NCD_PREV,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,45.221,87.95,-42.729,0.514,0.525,4.44,3.98,-4.64,117.98,9.15,13.1,-11.92,13.76,25.26,Pilot,59.5
2025,SCREEN_RATE,Disability_vs_NoDisability,Disability_vs_NoDisability,2.706,37.353,-34.647,0.072,-0.148,29.06,61.68,0.04,112.49,10.39,23.16,29.02,-16.97,38.68,Policy_B,21.72
2025,IMR,Women_vs_Men,MinorityLanguage_vs_Others,46.071,97.786,-51.715,0.471,0.089,4.62,48.2,-14.57,230.59,29.92,-5.47,27.58,23.58,20.4,Policy_B,22.51
2015,SCREEN_RATE,Women_vs_Men,Women_vs_Men,58.52,54.232,4.288,1.079,-0.062,33.29,93.02,-20.14,66.78,-12.14,-30.44,2.31,-15.44,24.55,Pilot,38.82
2017,MMR,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,3.724,41.971,-38.247,0.089,0.729,41.87,84.96,-17.13,445.42,31.89,-12.91,25.17,-6.37,-32.82,Policy_B,4.91
2024,SCREEN_RATE,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,36.738,97.591,-60.853,0.376,-0.757,89.78,71.32,28.37,194.25,-15.51,-2.71,16.11,-26.21,-10.73,Mixed,40.47
2022,VAX_COV,Women_vs_Men,MinorityLanguage_vs_Others,34.669,85.515,-50.846,0.405,-0.207,30.17,62.87,-28.36,13.76,38.69,-2.21,22.78,9.27,-33.19,Policy_A,74.92
2016,VAX_COV,MinorityLanguage_vs_Others,SCST_vs_Others,86.066,71.404,14.662,1.205,-0.446,45.29,37.93,-23.55,253.36,-6.38,-15.36,-6.38,21.27,16.88,Mixed,53.69
2024,VAX_COV,Rural_vs_Urban,MinorityLanguage_vs_Others,66.914,47.524,19.39,1.408,0.073,49.14,12.94,-5.3,372.48,45.57,25.02,26.67,20.76,-27.05,Policy_A,47.89
2024,HOSP_RATE,Women_vs_Men,Women_vs_Men,82.406,28.711,53.695,2.87,0.117,79.14,69.08,16.69,-400.64,-32.49,-1.08,32.78,27.41,-38.06,NoPolicy,92.7
2021,ACCESS_INDEX,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,27.951,91.53,-63.579,0.305,-0.844,3.92,42.57,-22.32,336.52,-15.05,15.5,-19.15,-19.58,-3.85,NoPolicy,33.05
2023,NCD_PREV,MinorityLanguage_vs_Others,Women_vs_Men,96.032,62.411,33.621,1.539,0.742,23.83,20.67,-11.42,-305.11,28.88,-38.98,-17.45,4.42,5.79,NoPolicy,19.42
2021,HOSP_RATE,Disability_vs_NoDisability,Disability_vs_NoDisability,27.441,71.247,-43.806,0.385,0.228,11.84,67.96,8.45,387.4,-34.78,-17.52,-33.54,31.2,31.25,Policy_C,81.12
2019,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,98.551,5.41,93.141,18.216,0.916,54.37,34.27,7.6,371.03,8.0,-12.51,11.08,31.23,-10.58,Policy_A,83.96
2018,MORT_RATE,Rural_vs_Urban,SCST_vs_Others,40.108,94.356,-54.248,0.425,-0.82,9.34,70.75,-12.21,-268.21,28.75,38.59,-27.55,-6.33,-32.78,NoPolicy,59.62
2023,MMR,Women_vs_Men,SCST_vs_Others,72.981,53.768,19.213,1.357,0.751,82.86,24.74,16.46,119.53,-35.78,-29.95,9.6,-30.78,24.16,Mixed,98.46
2025,SCREEN_RATE,Rural_vs_Urban,SCST_vs_Others,30.766,60.864,-30.098,0.505,0.545,0.24,13.25,-22.5,-345.35,8.38,21.68,32.97,17.4,-9.76,Pilot,25.91
2017,ACCESS_INDEX,Rural_vs_Urban,MinorityLanguage_vs_Others,37.504,93.665,-56.161,0.4,0.307,6.22,56.21,-23.55,439.67,19.14,4.75,18.11,4.92,-2.83,NoPolicy,85.57
2023,NCD_PREV,Women_vs_Men,MinorityLanguage_vs_Others,20.816,60.785,-39.969,0.342,0.383,49.0,64.8,12.02,143.76,-7.38,-18.69,-25.82,-4.07,22.05,NoPolicy,99.94
2020,SCREEN_RATE,Disability_vs_NoDisability,SCST_vs_Others,92.271,36.315,55.956,2.541,-0.518,33.01,83.77,-9.07,87.8,9.73,-29.04,-6.84,33.72,-17.27,Policy_C,55.96
2015,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,59.062,27.688,31.374,2.133,-0.358,85.44,42.13,-12.2,-234.16,-29.62,9.52,31.01,33.61,34.98,Policy_A,61.03
2016,ACCESS_INDEX,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,94.04,65.244,28.796,1.441,0.891,14.92,88.21,-20.93,-193.01,-9.0,-4.28,-7.25,-11.49,38.72,Pilot,79.48
2024,ACCESS_INDEX,SCST_vs_Others,Rural_vs_Urban,95.215,55.351,39.864,1.72,0.436,48.68,24.31,27.95,427.71,49.42,16.29,22.59,26.24,-5.69,NoPolicy,8.08
2025,ACCESS_INDEX,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,93.317,86.25,7.067,1.082,0.193,73.32,19.07,0.4,-146.34,-43.32,0.66,18.05,-16.62,-23.45,Policy_C,91.03
2024,MMR,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,35.67,37.597,-1.927,0.949,-0.978,58.87,67.25,-0.68,396.11,47.78,-21.05,22.68,9.82,12.77,Policy_A,67.9
2017,IMR,Disability_vs_NoDisability,Women_vs_Men,11.45,30.351,-18.901,0.377,0.196,90.59,71.35,16.48,-484.81,42.3,-27.76,4.58,17.03,35.35,NoPolicy,99.36
2016,VAX_COV,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,89.349,52.153,37.196,1.713,-0.393,82.4,43.84,-13.67,-22.58,32.44,-12.02,26.82,-16.92,-37.2,Policy_B,85.89
2017,IMR,SCST_vs_Others,MinorityLanguage_vs_Others,32.952,92.231,-59.279,0.357,-0.96,45.63,41.6,24.28,211.63,8.55,-22.07,-34.95,-25.49,-6.27,Policy_B,25.82
2019,VAX_COV,Rural_vs_Urban,SCST_vs_Others,27.587,8.261,19.326,3.339,-0.449,74.44,6.49,28.49,37.12,-35.73,-14.07,26.18,18.88,-26.91,Policy_B,28.09
2020,SCREEN_RATE,Women_vs_Men,Disability_vs_NoDisability,76.435,91.775,-15.34,0.833,-0.981,53.85,55.88,22.52,241.83,8.73,9.66,10.2,2.25,5.68,Policy_C,69.03
2018,VAX_COV,MinorityLanguage_vs_Others,Disability_vs_NoDisability,33.223,73.997,-40.774,0.449,0.914,77.2,45.95,-27.78,-75.56,6.35,4.56,-22.4,-7.85,-29.78,Policy_A,73.0
2015,NCD_PREV,SCST_vs_Others,Women_vs_Men,1.814,29.748,-27.934,0.061,-0.762,79.51,61.63,-6.5,-362.25,36.29,-15.24,-15.79,30.99,-37.35,Mixed,68.13
2018,MORT_RATE,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,7.739,66.628,-58.889,0.116,0.242,58.59,5.55,-29.11,33.26,-41.01,15.82,33.8,17.21,-5.79,Policy_B,58.58
2019,NCD_PREV,Women_vs_Men,Disability_vs_NoDisability,67.25,23.553,43.697,2.855,-0.222,6.82,51.29,-19.09,111.71,-3.13,20.39,-22.88,-20.49,-4.9,Policy_B,72.15
2015,ACCESS_INDEX,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,89.759,41.144,48.615,2.182,0.83,19.66,95.9,24.55,139.37,34.81,27.42,23.26,3.45,7.4,Policy_B,80.76
2020,MORT_RATE,SCST_vs_Others,Rural_vs_Urban,61.209,37.62,23.589,1.627,-0.879,89.81,69.61,-1.37,-313.24,34.8,-27.42,-3.34,27.95,29.89,Mixed,86.71
2018,MMR,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,2.06,59.184,-57.124,0.035,0.8,73.09,16.02,4.57,154.17,46.97,9.29,-19.44,-14.12,-33.34,Mixed,58.09
2017,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,49.4,16.396,33.004,3.013,0.266,20.87,61.92,22.12,-410.85,-37.05,3.42,15.9,25.29,24.64,Mixed,76.27
2019,ACCESS_INDEX,Rural_vs_Urban,MinorityLanguage_vs_Others,73.499,15.494,58.005,4.744,0.677,81.25,41.14,-27.34,62.4,38.3,8.77,-22.96,-21.88,-22.58,Policy_C,5.03
2025,NCD_PREV,SCST_vs_Others,MinorityLanguage_vs_Others,63.611,1.025,62.586,62.06,-0.658,76.73,23.3,15.78,483.98,14.15,38.39,33.01,-16.4,33.08,Mixed,72.22
2017,VAX_COV,MinorityLanguage_vs_Others,Women_vs_Men,51.368,73.411,-22.043,0.7,0.13,38.22,84.62,-7.16,-179.22,8.8,34.67,-32.21,0.27,-36.86,Policy_B,88.71
2016,VAX_COV,Disability_vs_NoDisability,SCST_vs_Others,71.047,71.085,-0.038,0.999,-0.792,3.39,74.65,-10.79,33.64,-1.61,-8.22,16.24,-32.49,15.25,Policy_A,45.3
2018,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,13.044,57.994,-44.95,0.225,0.795,23.52,60.49,10.26,-377.57,10.82,-28.89,-6.15,-5.17,-9.55,Pilot,78.01
2020,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,46.485,75.622,-29.137,0.615,-0.832,77.57,13.25,-24.26,68.71,-13.05,24.9,3.15,-21.63,21.89,Policy_A,66.87
2022,HOSP_RATE,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,30.517,84.328,-53.811,0.362,-0.941,57.55,31.17,5.87,-105.91,29.81,33.19,15.0,26.2,-28.22,Pilot,12.73
2020,IMR,Women_vs_Men,SCST_vs_Others,37.757,57.947,-20.19,0.652,0.679,81.07,68.54,3.09,-328.0,36.18,-17.18,-27.32,-2.39,-11.77,NoPolicy,54.38
2020,HOSP_RATE,Rural_vs_Urban,SCST_vs_Others,4.674,52.116,-47.442,0.09,-0.692,1.02,45.18,17.56,490.6,-26.57,25.7,-18.45,-31.15,12.53,Mixed,92.92
2023,NCD_PREV,Disability_vs_NoDisability,Disability_vs_NoDisability,2.47,94.247,-91.777,0.026,-0.566,75.5,73.55,-11.5,365.63,24.6,4.14,-32.41,-27.36,-4.88,Mixed,98.22
2015,MMR,Disability_vs_NoDisability,Women_vs_Men,48.998,42.196,6.802,1.161,-0.146,51.15,20.54,0.9,-52.51,-10.4,11.16,29.72,-8.23,-8.76,Policy_C,47.05
2021,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,82.406,1.16,81.246,71.04,-0.724,95.46,90.43,-13.81,443.02,-12.74,22.5,15.03,24.24,-35.11,Policy_A,24.08
2019,MMR,MinorityLanguage_vs_Others,Rural_vs_Urban,52.148,69.628,-17.48,0.749,0.553,67.97,11.21,2.5,-110.98,20.74,2.42,13.75,-5.26,37.9,Mixed,99.37
2024,VAX_COV,Disability_vs_NoDisability,Women_vs_Men,79.642,82.823,-3.181,0.962,0.855,42.45,87.3,-7.3,106.04,28.8,5.88,-22.56,4.66,-37.66,Policy_A,3.61
2021,SCREEN_RATE,MinorityLanguage_vs_Others,Rural_vs_Urban,54.597,76.982,-22.385,0.709,0.447,14.9,78.12,2.04,-193.04,12.26,10.91,20.73,12.93,-25.52,Mixed,8.59
2015,ACCESS_INDEX,SCST_vs_Others,MinorityLanguage_vs_Others,70.333,3.907,66.426,18.002,0.27,7.64,34.61,6.19,-274.24,-13.58,21.97,10.16,25.38,28.95,Policy_C,77.09
2024,IMR,Disability_vs_NoDisability,Disability_vs_NoDisability,3.994,85.026,-81.032,0.047,-0.472,65.17,5.62,17.72,60.11,-19.32,-15.41,-21.49,-26.13,-29.54,Policy_B,75.74
2023,IMR,Disability_vs_NoDisability,Disability_vs_NoDisability,33.489,83.865,-50.376,0.399,0.671,31.26,16.82,-6.16,-332.22,11.01,4.16,-9.94,14.66,20.41,Mixed,50.73
2024,IMR,SCST_vs_Others,Rural_vs_Urban,44.672,47.186,-2.514,0.947,-0.434,28.5,75.3,-29.12,216.18,40.12,-4.7,-2.07,-34.32,18.36,Policy_C,58.38
2021,MORT_RATE,SCST_vs_Others,SCST_vs_Others,66.858,17.442,49.416,3.833,0.518,8.54,7.6,22.7,201.07,40.78,-5.37,2.23,18.36,30.83,NoPolicy,83.81
2022,ACCESS_INDEX,SCST_vs_Others,Disability_vs_NoDisability,19.797,29.288,-9.491,0.676,-0.007,88.81,44.31,-11.29,78.92,18.52,18.11,-25.07,-22.72,13.71,Policy_B,28.43
2023,ACCESS_INDEX,Disability_vs_NoDisability,Rural_vs_Urban,44.765,42.933,1.832,1.043,-0.523,71.96,73.79,-25.69,196.67,6.18,-24.48,13.35,-29.92,-8.82,Policy_C,25.95
2019,MMR,Rural_vs_Urban,Women_vs_Men,63.926,50.76,13.166,1.259,-0.438,88.72,66.7,9.16,-260.01,38.59,-8.52,12.33,-14.52,34.49,Policy_A,46.49
2017,ACCESS_INDEX,Women_vs_Men,Women_vs_Men,82.211,12.184,70.027,6.747,-0.987,7.1,42.9,3.51,412.68,-33.22,23.62,-34.99,-29.69,1.87,Policy_C,58.85
2022,MORT_RATE,SCST_vs_Others,Rural_vs_Urban,32.598,86.645,-54.047,0.376,-0.679,31.57,27.45,-20.99,153.77,6.79,-7.54,-12.89,-3.46,-18.65,Pilot,8.69
2018,VAX_COV,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,64.425,88.428,-24.003,0.729,-0.44,0.87,87.47,24.65,-252.62,-24.85,-2.98,16.74,-29.4,36.47,Mixed,44.92
2016,MMR,Disability_vs_NoDisability,Women_vs_Men,84.81,80.293,4.517,1.056,0.587,60.35,46.64,-17.36,33.6,25.8,-7.44,26.47,23.88,-21.65,Policy_A,22.91
2015,NCD_PREV,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,92.45,99.823,-7.373,0.926,-0.689,24.01,65.92,13.45,-241.23,-5.08,-38.41,21.98,-13.21,-26.98,Policy_A,54.09
2022,SCREEN_RATE,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,17.024,87.995,-70.971,0.193,0.733,21.34,47.15,19.47,27.68,46.71,31.65,-14.56,4.54,-1.07,NoPolicy,66.46
2018,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,63.643,75.352,-11.709,0.845,-0.297,80.35,65.69,25.73,-155.21,4.5,35.25,-22.19,32.44,-20.8,Policy_C,99.96
2015,IMR,MinorityLanguage_vs_Others,SCST_vs_Others,6.632,63.103,-56.471,0.105,-0.313,52.55,73.22,8.33,-384.33,37.76,35.34,14.25,18.18,-15.55,Policy_A,82.09
2017,IMR,MinorityLanguage_vs_Others,Rural_vs_Urban,75.046,50.999,24.047,1.472,-0.053,21.75,46.09,-10.29,-132.49,-10.36,31.95,29.45,-26.77,-25.31,Mixed,47.62
2024,SCREEN_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,73.927,8.026,65.901,9.211,0.893,36.08,27.87,5.19,-159.08,6.74,-33.61,28.25,8.91,-2.02,NoPolicy,80.56
2020,MMR,Disability_vs_NoDisability,Women_vs_Men,81.427,3.509,77.918,23.205,0.356,51.82,11.65,26.69,169.34,-46.98,-29.41,-20.19,-13.9,22.08,Policy_B,5.15
2025,VAX_COV,SCST_vs_Others,Women_vs_Men,5.368,61.077,-55.709,0.088,-0.11,61.4,14.6,-3.61,-79.05,-16.42,0.21,6.4,-14.65,29.13,Policy_A,56.21
2018,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,46.283,57.27,-10.987,0.808,0.608,72.04,35.05,16.55,-63.15,24.65,-10.06,13.97,1.79,-31.88,Pilot,8.94
2025,MMR,Rural_vs_Urban,Disability_vs_NoDisability,79.651,41.906,37.745,1.901,0.523,22.68,9.89,12.29,22.97,-19.09,-14.15,31.28,-2.69,7.73,Policy_C,44.5
2021,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,1.94,51.965,-50.025,0.037,0.105,66.49,2.54,-18.49,-386.94,7.96,-16.58,-17.27,-22.01,8.73,NoPolicy,54.99
2022,IMR,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,87.255,69.491,17.764,1.256,0.798,3.59,76.3,15.61,250.38,26.2,-23.58,-34.65,-25.2,-19.96,Mixed,11.81
2020,HOSP_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,73.835,7.004,66.831,10.542,0.827,16.95,19.91,4.97,-96.19,10.62,-36.07,-32.37,12.48,35.2,Policy_A,88.42
2020,ACCESS_INDEX,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,75.547,10.351,65.196,7.299,-0.425,84.71,93.95,27.05,-320.39,-37.73,-27.09,17.78,28.87,19.54,Mixed,13.3
2023,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,73.521,60.818,12.703,1.209,-0.26,64.88,51.76,-29.98,-356.05,-25.84,-7.42,-24.51,-9.11,4.87,Policy_A,80.62
2015,HOSP_RATE,Women_vs_Men,Women_vs_Men,14.952,64.721,-49.769,0.231,0.198,33.69,39.69,-28.0,410.69,34.32,-1.91,-26.47,-17.14,21.1,Policy_C,33.28
2019,ACCESS_INDEX,SCST_vs_Others,Disability_vs_NoDisability,60.14,50.267,9.873,1.196,-0.877,11.03,54.13,-20.71,-111.91,-4.56,31.82,29.15,1.69,-31.69,Policy_A,36.7
2017,MMR,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,60.394,50.898,9.496,1.187,0.103,64.35,96.81,16.38,-205.05,42.65,-4.38,-19.56,9.33,-8.85,Policy_B,33.55
2018,NCD_PREV,Women_vs_Men,MinorityLanguage_vs_Others,66.713,11.201,55.512,5.956,-0.089,38.91,92.27,6.47,350.82,-14.95,-10.68,6.4,9.8,12.66,NoPolicy,40.97
2018,MORT_RATE,Women_vs_Men,SCST_vs_Others,48.451,72.661,-24.21,0.667,0.446,83.54,34.44,-16.71,-377.48,-32.22,-9.88,27.29,-32.73,-20.32,Policy_B,14.27
2015,SCREEN_RATE,Women_vs_Men,SCST_vs_Others,79.224,60.785,18.439,1.303,-0.034,39.47,75.23,-25.29,-395.58,1.04,32.97,-8.38,20.43,21.16,Pilot,24.95
2020,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,50.333,5.473,44.86,9.197,0.461,25.89,24.88,-1.01,196.06,13.94,-4.8,14.67,-32.59,38.44,Pilot,12.66
2019,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,22.63,37.27,-14.64,0.607,-0.841,19.84,66.78,6.1,-288.3,5.23,-14.32,13.26,-0.52,-17.0,Policy_C,19.51
2022,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,62.807,8.541,54.266,7.354,0.911,60.0,85.79,-23.77,462.87,-48.11,35.46,27.85,-27.8,-12.95,NoPolicy,37.34
2022,HOSP_RATE,Disability_vs_NoDisability,Rural_vs_Urban,5.127,29.171,-24.044,0.176,-0.735,89.08,59.48,10.73,397.6,-40.39,23.34,24.92,-16.03,36.88,NoPolicy,71.3
2019,IMR,Women_vs_Men,SCST_vs_Others,31.508,62.034,-30.526,0.508,0.883,76.17,77.68,-4.32,137.16,1.58,18.38,32.17,29.77,3.91,Pilot,56.06
2019,HOSP_RATE,MinorityLanguage_vs_Others,Disability_vs_NoDisability,75.956,88.474,-12.518,0.859,0.444,47.02,16.84,23.21,307.93,47.23,18.12,31.17,33.95,0.19,Policy_C,8.06
2015,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,84.397,70.438,13.959,1.198,0.78,89.75,99.4,-1.17,275.69,-35.2,11.58,-22.63,24.44,-35.4,Policy_B,13.9
2021,MORT_RATE,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,27.271,98.875,-71.604,0.276,0.672,64.74,92.92,-25.89,-154.71,-8.9,6.78,-26.65,0.98,23.31,Policy_C,75.16
