care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2023-03,DayCare,PROC-8011,DXG-17,1660457,382968,28616,1.28,120.72,502.26,590.86,11.69,96.25,184.46,1420.37,33.68,1.12,4423.65,202.98,925.45
2021-12,DayCare,PROC-9271,DXG-917,410161,258553,77674,19.64,359.69,596.7,601.6,1.82,70.76,2.48,504.34,28.23,29.03,815.97,1431.61,2112.16
2023-03,DayCare,PROC-8693,DXG-461,1455262,381879,51329,34.89,281.61,745.1,401.07,5.24,71.03,48.36,784.18,8.52,12.66,2203.03,1124.95,2067.21
2023-11,PHC,PROC-8341,DXG-803,1985025,218246,13351,14.93,27.3,558.94,238.06,1.55,77.92,127.09,912.48,4.57,21.63,4018.21,81.08,1312.08
2025-10,OPD,PROC-6457,DXG-493,1054185,63586,3443,2.74,269.3,454.36,429.93,0.47,72.09,366.91,35.76,14.35,16.94,275.79,1135.5,2292.3
2025-01,IPD,PROC-5150,DXG-27,1315918,180065,59038,20.12,192.34,32.89,256.85,2.41,68.57,240.07,1267.64,18.37,23.63,1855.27,727.58,2383.12
2023-10,DayCare,PROC-5291,DXG-65,1611010,51233,65789,3.41,333.9,32.28,319.68,10.58,99.49,241.11,825.34,32.39,5.67,1142.34,1930.28,59.34
2025-10,Tele,PROC-2585,DXG-262,303536,25194,27244,7.82,501.98,124.0,252.3,8.94,69.16,287.22,1169.7,29.32,30.56,1296.65,2504.03,1276.23
2024-10,DayCare,PROC-3968,DXG-170,378782,49560,40286,11.14,570.64,436.72,381.5,9.35,91.75,168.76,681.41,9.41,2.02,2955.73,1058.59,949.44
2021-02,DayCare,PROC-1588,DXG-580,521780,52145,53983,26.11,413.84,895.0,91.09,10.12,89.87,206.21,1129.47,0.4,5.32,1586.39,2119.26,1250.17
2025-10,HomeHealth,PROC-1104,DXG-28,1151870,91207,3703,23.23,112.43,333.93,385.01,1.4,47.02,245.6,450.33,21.17,18.97,1461.88,1152.16,1213.22
2025-02,OPD,PROC-8339,DXG-898,1950045,172602,34521,24.74,349.26,230.48,437.03,2.6,59.85,56.56,1179.54,21.56,31.17,3714.59,652.15,2092.26
2021-09,HomeHealth,PROC-5311,DXG-323,939567,152300,53969,19.33,43.18,549.6,399.74,1.25,80.29,133.79,615.39,27.18,3.57,1459.68,2731.08,1603.61
2020-08,DayCare,PROC-5023,DXG-71,104668,36716,7874,31.34,283.74,352.08,415.25,5.64,57.97,269.28,900.98,38.15,4.68,803.35,2049.67,1869.97
2024-08,Tele,PROC-5362,DXG-723,1676392,371495,78752,13.29,355.04,689.69,164.97,9.55,80.53,51.43,852.52,22.38,24.15,1729.76,1425.98,1300.67
2024-11,HomeHealth,PROC-3940,DXG-516,945904,164941,1215,25.62,274.9,344.81,120.39,2.19,82.3,146.35,1077.87,24.06,20.32,2282.37,1634.61,1889.11
2021-06,HomeHealth,PROC-5805,DXG-245,1449694,73987,48009,21.11,178.26,212.69,363.88,3.92,77.6,13.67,745.98,23.57,23.32,2557.14,3008.46,783.63
2025-11,ER,PROC-8417,DXG-680,920882,177970,34811,1.47,80.19,66.09,240.89,8.62,51.16,92.23,1528.7,24.87,14.49,3633.8,2293.81,250.94
2022-07,DayCare,PROC-3569,DXG-159,15069,388702,18997,20.92,500.83,220.24,487.91,4.83,50.3,73.32,1465.27,30.17,24.37,3242.6,2121.43,836.95
2023-04,OPD,PROC-6514,DXG-770,1080587,221152,61087,26.59,488.09,750.57,95.16,4.59,79.78,107.26,976.35,9.35,31.18,1803.78,2312.14,1201.29
2020-01,ER,PROC-6225,DXG-291,1994624,225585,76844,5.41,190.7,33.82,241.32,7.62,74.46,306.25,134.72,3.58,28.61,4254.83,2162.67,1227.37
2020-11,DayCare,PROC-4023,DXG-373,940048,34697,49722,29.13,391.69,647.13,143.26,4.68,82.33,402.46,1563.91,9.0,31.66,2805.4,1070.84,145.43
2025-05,HomeHealth,PROC-2186,DXG-956,1029903,53243,12517,9.44,491.43,41.64,457.5,7.46,69.26,137.47,319.7,5.21,10.87,1689.4,754.09,381.49
2023-10,HomeHealth,PROC-1269,DXG-511,985161,243311,36721,30.7,69.2,180.38,513.56,11.26,74.84,211.09,214.06,6.64,20.82,1801.87,694.2,600.92
2025-04,ER,PROC-2689,DXG-714,22889,181993,72950,25.69,523.79,661.54,583.41,6.08,71.12,242.81,594.39,16.78,10.04,1700.5,1334.78,223.87
2023-05,IPD,PROC-7429,DXG-542,1976329,338622,42821,30.11,53.62,17.35,296.26,7.02,68.79,320.67,1586.6,13.26,33.92,4422.09,510.78,1208.78
2022-09,OPD,PROC-2395,DXG-760,231190,211359,16806,19.79,303.08,88.25,292.41,6.75,94.91,350.19,1042.22,9.04,6.74,3661.2,282.59,370.53
2022-04,HomeHealth,PROC-6566,DXG-553,266795,306537,48351,3.63,44.86,471.48,546.08,2.96,78.11,358.66,886.14,8.19,29.0,1684.64,1311.64,1369.46
2025-07,OPD,PROC-8683,DXG-332,1312297,58506,18506,18.78,500.78,7.75,571.71,1.82,99.09,205.18,291.0,5.79,19.08,859.67,1997.4,173.54
2020-03,DayCare,PROC-2078,DXG-362,41709,234507,18799,21.76,513.14,19.57,79.52,0.78,61.42,134.56,1414.86,4.74,5.52,2224.47,638.57,482.03
2024-04,DayCare,PROC-3532,DXG-360,329647,376899,21178,29.69,536.57,792.38,505.07,9.06,79.4,403.4,1573.49,3.99,2.13,2575.95,699.07,383.9
2021-03,DayCare,PROC-9466,DXG-158,1168168,128681,60064,32.4,269.15,152.61,160.63,0.3,81.29,293.41,153.07,37.84,28.84,2166.69,2003.37,1403.4
2020-01,ER,PROC-5905,DXG-408,1781820,83714,39743,2.49,523.07,812.84,312.29,6.35,93.04,123.46,580.14,9.37,18.76,3512.74,2100.57,1537.25
2024-02,OPD,PROC-3311,DXG-163,1077119,325408,6905,3.97,244.13,139.84,298.43,1.81,84.49,106.52,851.49,38.51,0.32,3274.35,1107.66,1553.69
2024-02,HomeHealth,PROC-9380,DXG-499,69779,37070,35172,28.64,96.62,633.43,398.57,10.12,71.92,212.69,1433.11,33.58,15.75,672.24,67.05,2379.18
2022-06,DayCare,PROC-9198,DXG-199,1138623,190253,26506,6.95,74.13,350.72,38.38,4.9,72.12,249.72,1496.65,32.41,28.17,634.2,2618.67,316.72
2022-04,OPD,PROC-6944,DXG-181,389507,185827,71954,2.48,251.1,592.04,127.1,2.83,43.44,217.1,1375.8,7.12,31.43,446.4,3196.5,1377.61
2025-05,OPD,PROC-4724,DXG-926,407988,61753,60358,13.38,145.53,257.52,595.38,6.37,98.28,127.37,864.41,29.2,12.37,3901.68,2525.87,1299.64
2025-03,OPD,PROC-7226,DXG-735,1530854,145222,52099,9.46,231.7,718.59,522.07,8.71,79.31,2.19,602.53,31.2,1.26,3664.68,1075.08,594.09
2021-02,ER,PROC-9318,DXG-569,1008252,77168,47229,26.96,309.42,372.37,184.82,1.73,62.27,76.91,1059.36,34.63,12.3,3750.08,1122.87,1102.5
2020-11,Tele,PROC-5582,DXG-237,554880,380185,38643,27.87,328.52,290.21,244.81,1.63,80.31,279.12,1166.02,38.29,21.46,4414.27,2208.52,231.04
2020-08,ER,PROC-9019,DXG-965,1065713,141630,23489,6.29,238.25,309.1,16.34,4.29,89.01,327.9,973.05,22.62,7.76,1164.9,144.24,1410.94
2022-10,OPD,PROC-7760,DXG-792,1282751,197760,72310,2.81,544.49,727.98,438.39,6.1,88.75,373.96,1428.54,19.32,17.67,1094.28,902.31,755.5
2020-01,HomeHealth,PROC-4411,DXG-336,818566,230105,24312,12.01,217.28,365.73,201.77,10.9,44.14,282.25,561.03,30.94,12.2,3986.26,443.89,918.58
2025-10,DayCare,PROC-2313,DXG-390,1032778,12754,63673,27.43,275.29,116.81,274.07,2.67,98.38,127.45,1562.49,5.92,28.85,2504.84,281.96,941.85
2023-09,OPD,PROC-6449,DXG-221,1209184,188373,70594,6.14,442.11,191.26,215.13,6.84,65.81,392.77,832.93,7.63,15.34,1761.92,2892.73,474.34
2022-10,Tele,PROC-5565,DXG-569,198318,302345,18200,27.01,415.04,396.51,585.99,9.07,94.81,224.1,794.79,3.11,13.01,2934.71,2977.53,1294.23
2025-05,ER,PROC-5249,DXG-523,1577476,93337,19418,14.52,175.02,754.35,550.27,6.78,89.08,254.96,1361.27,19.21,24.0,4304.37,9.42,868.68
2021-06,IPD,PROC-3597,DXG-394,1137597,347542,22607,29.62,457.72,100.88,310.35,7.58,64.24,103.78,779.64,5.81,12.17,4091.63,556.41,2378.04
2022-05,HomeHealth,PROC-6872,DXG-605,39566,215074,20977,11.08,225.67,568.15,428.61,5.39,85.78,175.71,104.04,11.4,8.25,1233.17,1023.09,269.02
2022-10,PHC,PROC-7528,DXG-382,216004,49148,60455,23.43,344.64,75.18,32.82,8.58,46.23,336.59,947.25,6.98,19.34,1539.55,595.48,724.8
2024-06,PHC,PROC-3584,DXG-273,1349266,370533,49431,7.43,544.15,583.68,283.67,1.33,43.86,298.4,1267.21,10.47,16.03,1925.52,1098.91,541.22
2020-03,DayCare,PROC-6355,DXG-945,1255961,119682,13039,25.72,234.09,108.14,174.7,1.76,82.07,329.38,381.4,9.43,2.89,3307.72,2070.77,1358.25
2024-10,ER,PROC-4677,DXG-39,771326,254824,896,30.91,241.11,627.31,590.95,8.14,45.68,68.56,942.8,9.65,5.11,981.65,1588.72,1294.32
2020-04,OPD,PROC-3361,DXG-827,1377728,309717,17901,16.39,111.68,314.48,109.51,4.86,96.52,335.28,623.6,6.44,10.95,2207.38,2246.43,1341.66
2020-07,OPD,PROC-1894,DXG-141,1056921,51593,29382,23.68,42.53,131.71,196.36,10.0,89.74,238.67,775.37,21.65,16.14,3964.61,1664.72,1566.65
2024-03,PHC,PROC-8915,DXG-534,642049,256383,17318,27.53,16.66,217.19,80.45,3.93,57.96,73.6,1263.9,17.25,24.23,3872.89,2266.89,185.84
2024-09,HomeHealth,PROC-5781,DXG-692,1250646,373492,79769,29.77,423.43,745.86,413.08,3.99,76.98,124.07,1466.32,35.34,26.51,768.78,3115.89,742.86
2022-04,Tele,PROC-6815,DXG-158,1810714,121068,49746,0.35,354.54,503.26,585.78,6.35,59.16,24.31,213.0,16.76,18.66,2025.9,263.44,207.42
2022-06,HomeHealth,PROC-2588,DXG-803,972063,187045,7669,5.78,254.9,883.74,334.81,7.24,77.77,0.75,969.11,38.14,3.35,2176.92,2833.5,1642.4
2022-04,DayCare,PROC-6498,DXG-551,1717645,233758,5610,16.53,260.65,622.45,41.7,2.81,88.1,74.15,695.88,39.97,28.78,784.94,1906.2,278.65
2020-12,ER,PROC-8708,DXG-827,1077311,341150,56556,11.24,258.61,730.47,150.46,10.55,62.91,27.24,105.27,34.45,7.57,2970.88,610.93,1297.24
2022-05,PHC,PROC-8167,DXG-438,886848,383207,49102,12.4,452.62,404.13,255.68,4.12,72.37,408.42,177.22,39.09,5.76,2732.9,291.18,598.34
2025-07,ER,PROC-2987,DXG-264,593526,37689,43959,25.35,235.74,870.16,14.91,10.53,90.83,87.87,733.68,10.6,32.39,1687.23,2539.09,1052.48
2020-03,PHC,PROC-6039,DXG-255,958336,388624,5438,16.15,501.28,784.32,593.16,0.27,68.79,94.72,1298.9,29.83,32.96,1989.89,2469.68,2128.32
2022-06,Tele,PROC-2239,DXG-474,531928,14338,45807,2.34,463.0,607.96,29.39,3.1,65.81,179.04,1314.64,37.7,13.49,953.19,281.5,1696.0
2020-11,HomeHealth,PROC-4105,DXG-382,1625591,193447,28565,1.63,506.44,772.54,185.78,10.26,95.52,69.09,1441.41,19.39,21.86,322.56,3191.79,915.57
2022-06,OPD,PROC-7236,DXG-647,1704986,207176,34074,17.5,594.45,665.88,119.69,6.67,71.92,12.4,949.06,10.66,32.54,1406.43,1692.64,779.55
2023-03,ER,PROC-1491,DXG-809,950933,290064,79626,5.16,33.32,714.41,627.15,2.34,48.23,343.44,641.56,18.17,20.31,3563.56,8.07,1655.87
2024-12,Tele,PROC-8978,DXG-485,624035,258918,29365,4.13,414.93,161.33,610.09,11.6,53.57,175.54,1200.42,16.23,5.55,2821.94,562.42,1017.45
2020-11,IPD,PROC-5675,DXG-752,1919467,393846,64374,8.94,414.75,883.2,454.12,6.58,76.04,224.45,1126.84,8.87,19.65,2831.1,343.95,2150.5
2022-10,Tele,PROC-9226,DXG-325,463590,7724,32378,12.3,298.08,637.16,591.93,7.7,85.45,141.97,598.37,25.93,19.7,1913.36,2369.7,301.68
2024-02,PHC,PROC-4581,DXG-727,127764,209625,71024,30.67,300.32,492.99,228.87,9.43,97.6,262.27,1567.83,25.4,15.23,2103.67,1257.44,216.62
2024-10,ER,PROC-1465,DXG-390,60350,38375,22031,15.27,243.07,188.14,297.21,1.35,62.99,57.38,830.78,29.91,25.68,1613.45,465.65,2328.47
2025-09,IPD,PROC-1454,DXG-305,1241215,198855,36278,18.51,442.28,400.15,373.94,8.03,44.94,275.65,481.09,17.09,24.73,2211.3,1303.74,998.86
2023-12,PHC,PROC-1507,DXG-53,270036,208014,22712,14.08,36.05,658.12,211.13,1.4,40.93,412.25,28.39,33.19,28.45,3274.11,125.63,1136.51
2022-08,IPD,PROC-2963,DXG-143,1118307,799,33168,25.82,573.51,899.9,416.18,7.83,54.13,254.71,972.41,32.26,4.7,2578.13,839.93,935.0
2024-06,HomeHealth,PROC-4746,DXG-769,174767,246458,30061,6.63,199.76,294.98,285.61,10.75,69.84,357.81,1389.93,10.62,16.34,2303.3,2105.74,9.53
2023-05,Tele,PROC-8746,DXG-494,778497,101465,2087,8.21,247.98,615.58,469.11,6.19,77.99,181.61,997.57,13.61,0.18,387.45,1768.81,1268.44
2025-10,HomeHealth,PROC-2461,DXG-998,265691,200493,11641,2.93,414.98,827.0,323.02,9.68,54.94,22.5,516.19,2.06,27.73,2391.07,3118.23,1976.55
2020-03,OPD,PROC-6293,DXG-674,1297432,380780,39768,34.21,264.14,271.85,617.31,1.76,85.57,221.97,618.69,20.43,31.06,1529.2,2750.75,648.24
2022-08,PHC,PROC-1759,DXG-745,1803367,306170,16708,13.22,331.38,97.92,332.43,11.17,48.07,326.02,1107.27,12.74,10.62,2506.54,2976.52,362.44
2020-09,DayCare,PROC-3263,DXG-408,1651258,100048,79098,23.32,549.7,326.98,256.02,8.13,62.09,160.37,839.47,21.05,25.94,4421.33,2121.02,1627.6
2023-06,ER,PROC-8689,DXG-219,1083142,366296,9440,8.22,185.04,86.83,163.7,4.91,68.28,184.74,1046.02,11.84,7.66,882.7,2512.43,2372.72
2025-05,PHC,PROC-1478,DXG-386,150701,24039,27054,2.64,159.07,739.82,239.48,1.49,69.39,385.27,1038.76,32.82,15.06,976.07,649.45,750.84
2024-08,Tele,PROC-6024,DXG-133,1042818,169438,47302,13.75,177.59,438.62,377.87,4.27,76.75,394.95,1301.49,11.1,7.99,3261.06,1424.65,940.13
2021-06,DayCare,PROC-9566,DXG-550,1606205,342563,65773,34.22,339.0,426.36,604.27,6.65,52.71,0.74,27.36,5.8,3.92,3162.98,844.29,2131.07
2024-03,DayCare,PROC-3689,DXG-793,1263862,78153,9071,7.52,573.78,118.24,197.12,10.68,81.78,382.51,1119.73,9.79,9.04,451.33,301.8,1187.48
2021-07,ER,PROC-9892,DXG-431,359403,192400,29912,8.7,519.95,777.13,478.5,2.21,45.73,325.28,127.16,24.44,20.84,773.59,1312.8,1702.16
2022-01,OPD,PROC-6251,DXG-773,185613,301642,59106,23.92,179.76,700.0,262.68,6.3,50.65,186.28,1469.93,18.88,13.93,2053.41,1907.71,2079.79
2025-03,DayCare,PROC-8832,DXG-505,192874,52596,40876,0.62,130.46,378.36,145.82,5.27,72.92,402.03,155.11,22.29,16.72,405.15,840.04,411.1
2020-12,HomeHealth,PROC-1690,DXG-927,806702,108124,68111,10.15,435.29,772.02,245.92,0.29,67.44,150.8,804.22,10.05,25.57,1395.06,2746.71,817.39
2025-10,IPD,PROC-2381,DXG-593,518356,363179,2665,11.7,354.49,259.45,90.83,4.69,61.77,199.67,622.78,20.16,10.55,4190.65,2216.47,1229.64
2020-08,IPD,PROC-5662,DXG-663,1813964,226683,29942,9.53,147.54,872.29,560.77,5.39,79.19,255.12,746.75,31.55,19.99,1317.45,264.75,2167.84
2020-05,ER,PROC-3242,DXG-393,1360924,69233,26845,30.75,300.88,669.97,404.33,2.55,65.24,110.61,92.03,13.2,6.64,2203.78,1847.01,1741.19
2023-05,Tele,PROC-1111,DXG-869,577178,290656,32593,12.16,505.45,485.08,366.52,0.96,98.75,361.21,1190.31,35.56,4.25,2182.05,579.07,1381.96
2025-02,HomeHealth,PROC-8043,DXG-503,445649,60204,59815,0.13,256.82,648.42,132.13,8.39,55.71,117.5,195.63,36.23,13.58,2825.74,2270.7,1670.96
2025-09,DayCare,PROC-5433,DXG-948,1081169,268270,43324,10.26,174.11,231.95,504.65,1.49,67.36,182.82,1104.9,27.18,9.4,4219.3,1426.25,1171.19
2024-06,PHC,PROC-9594,DXG-902,311280,9244,34599,16.33,153.58,841.72,170.3,7.79,49.34,369.85,1563.65,17.9,22.74,2042.75,2475.45,842.18
2025-08,PHC,PROC-7062,DXG-92,1784693,142759,32926,34.16,344.69,347.54,446.72,4.02,87.05,322.92,1186.58,3.78,31.97,4193.85,1480.56,61.43
2024-02,PHC,PROC-2068,DXG-546,1264175,317935,31,9.18,71.04,795.51,103.56,8.47,94.72,310.84,1597.3,32.16,27.49,1684.35,1964.57,2032.56
2020-08,HomeHealth,PROC-7587,DXG-605,388079,170849,45502,5.57,88.72,335.35,564.52,8.7,55.63,156.81,1054.3,34.69,30.02,608.15,1562.78,220.35
2020-07,HomeHealth,PROC-3822,DXG-612,821360,226918,15130,30.24,581.54,559.2,162.2,1.7,44.47,321.75,504.09,7.6,22.38,2550.33,224.95,788.76
2021-07,Tele,PROC-6772,DXG-176,1548730,288778,64237,4.97,157.4,522.57,102.3,2.8,51.56,356.47,139.59,20.03,0.36,748.15,1151.09,2224.75
2024-10,Tele,PROC-7658,DXG-969,1486786,129294,26844,8.01,447.0,215.57,124.47,3.11,40.05,47.95,1334.54,6.27,22.79,1467.49,1784.8,1300.89
2024-01,Tele,PROC-3649,DXG-629,1957906,386044,70834,27.04,484.01,718.59,12.46,4.21,87.84,289.57,1327.05,23.6,19.81,1899.02,1929.2,1200.37
2021-08,OPD,PROC-7185,DXG-183,22908,371728,4947,6.05,385.78,7.49,57.07,0.6,48.46,188.25,258.78,19.14,33.46,4471.68,77.28,509.13
2020-05,OPD,PROC-3371,DXG-126,1664016,124491,23113,25.13,390.67,477.31,436.04,6.51,60.47,307.46,518.98,24.68,6.51,4348.9,670.62,18.94
2023-11,ER,PROC-9743,DXG-682,32746,323997,4625,22.66,66.22,331.27,109.17,1.46,81.06,374.97,1052.45,26.13,27.51,2314.51,3068.48,1611.62
2022-05,PHC,PROC-5939,DXG-479,162924,264561,78774,28.25,352.07,719.52,542.34,1.79,77.42,34.12,571.99,16.25,6.77,2143.2,3111.99,2033.59
2022-07,ER,PROC-1003,DXG-133,170870,46843,15264,20.16,295.01,248.31,232.23,9.44,95.27,126.01,514.6,10.78,14.58,3700.89,2269.77,1906.43
2023-01,IPD,PROC-2161,DXG-628,213118,160734,73814,28.71,553.84,769.91,557.53,7.71,60.96,225.89,1471.56,13.27,9.21,761.46,711.89,1663.17
2023-09,DayCare,PROC-6817,DXG-853,1277236,396933,71327,29.76,174.21,29.76,376.25,8.59,71.08,17.67,498.69,14.54,27.19,1804.86,2954.99,128.65
2023-10,IPD,PROC-5463,DXG-401,338945,357302,71267,8.06,552.24,662.42,415.25,1.65,67.31,190.68,542.16,3.82,7.42,4000.18,2991.39,306.06
2024-09,PHC,PROC-7335,DXG-177,419574,273523,29516,18.98,432.3,358.74,360.24,2.72,49.59,167.89,380.7,18.18,34.94,2103.32,2210.59,1251.14
2023-03,IPD,PROC-1774,DXG-262,1566823,107516,67005,32.1,571.15,404.81,203.53,4.47,54.16,177.6,1393.76,24.09,32.02,953.9,22.68,2090.64
2023-08,PHC,PROC-2455,DXG-629,285618,51694,58453,20.23,408.1,234.4,583.38,4.58,63.29,338.34,1100.44,26.56,30.28,4116.55,1294.17,2196.52
2023-04,IPD,PROC-8531,DXG-542,876358,145557,53224,14.79,156.33,862.92,173.9,5.82,86.95,370.2,289.55,15.24,28.98,3769.02,2055.59,844.09
2021-10,DayCare,PROC-9254,DXG-373,1578993,152009,48702,32.23,213.8,800.14,256.8,8.22,76.61,240.18,1122.72,17.49,13.77,3454.59,1229.14,156.38
2025-07,OPD,PROC-2672,DXG-308,1622751,319348,8539,17.61,156.62,392.69,587.9,9.47,69.19,317.49,1027.59,25.19,6.36,339.01,636.7,1381.25
2023-03,DayCare,PROC-3829,DXG-771,1801048,194374,56738,23.25,251.57,799.33,377.45,9.23,61.55,263.14,1532.12,9.83,5.22,2130.15,1695.16,2162.2
2021-06,OPD,PROC-3158,DXG-890,869775,51052,48388,25.6,544.31,215.48,388.79,1.95,52.23,88.13,909.61,28.51,12.2,4451.35,2570.4,220.72
2020-06,PHC,PROC-7561,DXG-263,1341110,224130,17390,27.97,197.1,172.39,272.52,3.46,47.42,318.82,94.06,12.19,32.88,2273.82,1507.51,1051.88
2024-10,PHC,PROC-5159,DXG-196,654794,370674,3501,28.12,60.64,374.19,634.12,2.12,78.08,48.57,180.75,36.45,2.48,4311.15,2252.46,2363.47
2020-11,HomeHealth,PROC-8172,DXG-215,820563,185776,4373,8.71,521.38,742.79,132.94,10.03,83.35,109.64,566.47,11.35,13.08,2196.0,1702.75,1085.22
2022-12,OPD,PROC-5292,DXG-187,814885,230223,65879,23.73,125.94,539.63,289.11,6.46,73.87,323.03,1414.04,8.7,28.02,2201.75,804.52,323.39
2020-05,DayCare,PROC-9433,DXG-863,975108,143422,37561,1.74,227.26,819.13,116.19,3.42,45.7,199.58,992.6,33.13,10.14,4100.21,3116.47,2130.85
2021-04,HomeHealth,PROC-4831,DXG-942,1468291,206825,67303,16.79,15.46,787.34,163.36,7.25,85.8,395.69,950.47,24.99,8.95,3666.12,2943.83,1981.02
2025-01,PHC,PROC-4285,DXG-807,128760,204388,14949,15.57,235.97,283.75,506.67,6.25,86.42,160.38,1046.09,17.71,2.25,1936.48,1085.61,880.68
2022-12,PHC,PROC-8810,DXG-439,1652136,255315,47198,29.59,546.91,896.06,306.38,10.76,44.02,67.85,380.79,0.84,7.71,1698.86,1088.74,1131.59
2025-10,Tele,PROC-7133,DXG-255,448609,41133,50948,17.97,256.69,670.01,125.96,10.59,69.87,132.18,461.0,35.05,0.09,393.08,2966.7,358.16
2024-11,HomeHealth,PROC-9155,DXG-936,1292557,97990,69453,29.06,242.65,56.5,618.69,2.58,64.4,384.46,1183.78,21.87,8.26,1373.03,2622.03,1785.58
2025-05,HomeHealth,PROC-4885,DXG-40,1125897,79848,62475,22.76,594.43,694.67,470.53,5.56,43.74,397.83,308.75,37.09,20.44,4498.9,312.42,265.56
2021-03,ER,PROC-7711,DXG-872,27047,318370,10660,12.52,531.57,56.15,0.53,4.06,40.59,143.48,1565.95,21.43,29.05,4455.07,828.18,1656.21
2023-07,IPD,PROC-7992,DXG-243,1780771,291521,48692,25.52,525.7,808.94,471.39,5.88,50.14,7.2,301.12,32.99,4.5,1633.08,3055.91,469.3
2021-04,Tele,PROC-1358,DXG-760,1542790,387013,65060,19.66,104.8,111.74,317.28,5.06,72.31,77.05,527.31,5.45,32.07,2182.1,3065.6,1042.57
2024-06,OPD,PROC-1076,DXG-812,388530,374941,27087,29.55,76.85,752.53,117.24,3.73,75.92,38.64,852.96,11.42,3.94,4370.8,1742.31,1501.53
2022-09,Tele,PROC-6480,DXG-591,1004232,84763,2398,12.51,477.68,642.9,524.0,10.93,95.22,358.15,1573.83,4.83,6.91,3282.92,2801.68,1312.27
2022-10,IPD,PROC-7584,DXG-787,1782572,17255,22876,27.9,392.39,805.99,605.91,9.39,42.27,306.52,1386.12,7.88,7.92,4084.88,930.15,765.75
2021-06,Tele,PROC-8102,DXG-373,602943,67533,76776,16.95,537.11,276.51,76.45,9.35,42.4,205.77,592.27,35.07,11.7,277.94,1148.36,1388.08
2025-09,Tele,PROC-4533,DXG-50,1768873,168904,63464,27.73,583.36,463.04,431.7,5.67,97.09,52.19,311.7,35.62,12.81,1859.58,77.05,1203.21
2020-05,Tele,PROC-7752,DXG-826,1669855,253652,8226,14.73,523.87,481.13,157.77,6.97,81.54,124.78,602.47,28.06,0.02,4449.6,2144.24,2391.26
2020-12,ER,PROC-3738,DXG-137,588107,35603,52252,21.89,2.71,342.72,15.21,3.36,81.32,11.52,27.43,14.39,33.57,1672.14,1931.91,369.32
2025-11,DayCare,PROC-1400,DXG-740,1861873,160602,17212,23.54,464.44,788.87,563.59,7.19,66.46,5.86,812.63,26.95,21.58,1764.29,1100.69,1301.84
2021-04,ER,PROC-5630,DXG-969,1475792,189938,52180,7.42,339.48,328.98,315.73,11.67,96.21,311.01,758.5,6.92,11.55,644.08,1648.12,31.48
2024-12,ER,PROC-9242,DXG-827,1499823,103162,60885,14.67,312.83,247.39,236.7,6.78,66.88,267.91,34.69,22.63,6.36,3785.99,1626.82,42.42
2023-08,ER,PROC-7923,DXG-63,1177677,326103,73561,31.9,247.28,191.18,252.35,9.68,45.02,265.63,1237.26,23.91,30.99,3919.93,3198.31,82.78
2021-07,DayCare,PROC-3247,DXG-745,581747,322989,22923,33.4,314.47,557.31,66.78,7.07,84.19,344.91,813.23,32.7,10.43,3533.71,2265.17,2376.78
2024-04,PHC,PROC-4021,DXG-890,954306,190449,62523,9.17,174.05,711.02,273.23,0.73,90.69,294.75,340.42,29.53,18.13,2561.91,1812.8,2310.28
2021-03,ER,PROC-6649,DXG-295,1434993,224514,21451,23.59,198.76,163.22,286.12,4.71,75.64,401.31,541.55,13.38,28.16,1507.58,2633.1,532.8
2021-11,PHC,PROC-9575,DXG-240,131169,159266,60198,5.7,198.0,876.28,500.1,9.94,75.65,48.21,1460.15,1.07,26.38,3106.24,1024.28,1654.99
2024-02,HomeHealth,PROC-9131,DXG-198,1333485,321286,12703,0.99,542.71,247.08,213.85,1.7,49.48,84.47,98.63,16.65,18.14,2799.17,1694.06,172.06
2025-10,DayCare,PROC-3140,DXG-529,1613860,70357,22574,34.27,214.78,558.6,295.54,1.3,61.53,403.69,917.84,14.54,34.6,3691.61,922.22,385.98
2022-08,IPD,PROC-7960,DXG-407,759617,17796,57433,22.1,413.42,863.67,220.54,6.14,58.46,88.27,1352.72,37.9,18.31,495.57,2674.86,1090.84
2022-06,PHC,PROC-7545,DXG-612,1672102,109708,8426,9.0,192.65,180.67,7.67,11.68,47.26,21.88,593.23,3.96,20.5,3821.71,1229.93,610.7
2022-01,IPD,PROC-3206,DXG-913,1413416,250370,49185,27.8,18.81,149.16,48.44,8.61,58.63,118.16,271.72,38.58,8.75,196.97,155.23,428.66
2023-05,HomeHealth,PROC-2125,DXG-896,1018440,292820,68113,33.45,369.34,399.51,365.76,10.68,50.92,165.8,1498.59,5.37,31.33,1551.03,2312.91,77.94
2020-01,Tele,PROC-3269,DXG-291,1078121,262868,3988,9.72,397.79,243.29,326.46,11.67,98.18,97.52,116.73,11.0,28.82,3406.45,861.17,166.73
