gov_proc_notice_id,gov_proc_publication_date,gov_proc_country_iso2,gov_proc_contracting_authority_id,gov_proc_procedure_type_code,gov_proc_cpvs_main_code,gov_proc_lot_count,gov_proc_award_criteria_code,gov_proc_estimated_value_eur,gov_proc_awarded_value_eur,gov_proc_number_of_bidders,gov_proc_sme_winner_flag,gov_proc_cross_border_bid_flag,gov_proc_eea_coverage_flag,gov_proc_green_public_procurement_flag,gov_proc_social_clauses_flag,gov_proc_contract_duration_months,gov_proc_modification_count,gov_proc_data_source_ted_flag,gov_proc_data_extract_date
PL-TED-2018-000680,2018-11-03,PL,PL_AUTH_00680,RESTRICTED,48147582,10,QUALITY,97826639.18,100211419.84,40,1,1,1,0,0,53,5,0,2024-04-17
ES-TED-2021-000681,2021-05-02,ES,ES_AUTH_00681,NEGOTIATED,65468783,1,LOWEST_PRICE,147352988.62,136250138.3,45,1,0,1,1,0,53,8,1,2024-11-07
HR-TED-2018-000682,2018-06-15,HR,HR_AUTH_00682,COMPETITIVE_DIALOGUE,45527920,2,COST_EFFECTIVENESS,118984182.19,82344199.41,46,1,0,1,0,1,69,5,1,2024-05-11
FI-TED-2025-000683,2025-09-24,FI,FI_AUTH_00683,INNOVATION_PARTNERSHIP,43118948,3,MEAT,109539713.41,93879501.2,48,0,0,1,0,0,30,4,1,2024-10-18
IE-TED-2022-000684,2022-09-22,IE,IE_AUTH_00684,DESIGN_CONTEST,12582286,4,LIFE_CYCLE_COST,142080544.23,101047933.98,36,1,0,0,1,0,50,5,1,2025-09-13
MT-TED-2024-000685,2024-09-21,MT,MT_AUTH_00685,OPEN,42497803,5,QUALITY,164085785.1,110313460.97,49,1,1,1,0,0,60,0,1,2025-10-07
SK-TED-2020-000686,2020-02-27,SK,SK_AUTH_00686,RESTRICTED,39222062,6,LOWEST_PRICE,6106130.65,4267489.21,42,1,0,1,0,1,38,7,0,2024-07-12
BE-TED-2023-000687,2023-09-09,BE,BE_AUTH_00687,NEGOTIATED,15435659,7,COST_EFFECTIVENESS,123911608.14,129672820.5,56,1,1,0,0,1,74,3,1,2025-08-24
DK-TED-2020-000688,2020-01-15,DK,DK_AUTH_00688,COMPETITIVE_DIALOGUE,72132943,8,MEAT,240864345.6,202818360.92,55,0,0,1,0,0,11,6,0,2024-05-28
GR-TED-2025-000689,2025-04-13,GR,GR_AUTH_00689,INNOVATION_PARTNERSHIP,44638421,9,LIFE_CYCLE_COST,113640239.1,92111753.27,52,0,0,0,0,1,20,5,1,2024-08-03
LT-TED-2018-000690,2018-03-09,LT,LT_AUTH_00690,DESIGN_CONTEST,71022599,10,QUALITY,20187331.6,18383930.31,59,0,0,1,1,0,25,2,1,2024-05-15
PT-TED-2022-000691,2022-02-18,PT,PT_AUTH_00691,OPEN,33375342,1,LOWEST_PRICE,58422633.73,41751377.17,47,0,0,1,1,0,11,6,1,2025-03-26
SE-TED-2022-000692,2022-02-24,SE,SE_AUTH_00692,RESTRICTED,41319982,2,COST_EFFECTIVENESS,64031534.05,63895570.07,51,0,0,1,1,0,80,6,1,2025-03-03
CY-TED-2026-000693,2026-02-22,CY,CY_AUTH_00693,NEGOTIATED,58789336,3,MEAT,150089517.39,100304116.37,54,0,0,1,1,0,72,7,1,2025-11-28
FR-TED-2025-000694,2025-08-18,FR,FR_AUTH_00694,COMPETITIVE_DIALOGUE,10566579,4,LIFE_CYCLE_COST,110634987.43,95381257.35,59,1,0,1,0,1,96,3,1,2024-05-10
IT-TED-2024-000695,2024-12-21,IT,IT_AUTH_00695,INNOVATION_PARTNERSHIP,38846666,5,QUALITY,239244450.38,196630681.5,62,1,0,1,1,0,90,4,1,2024-10-10
NL-TED-2018-000696,2018-10-12,NL,NL_AUTH_00696,DESIGN_CONTEST,50811360,6,LOWEST_PRICE,121245703.4,88894495.82,54,1,1,1,0,1,67,1,1,2026-02-21
SI-TED-2025-000697,2025-02-09,SI,SI_AUTH_00697,OPEN,13936405,7,COST_EFFECTIVENESS,82188768.18,59163636.84,52,1,0,1,0,1,21,8,1,2024-02-15
BG-TED-2024-000698,2024-11-01,BG,BG_AUTH_00698,RESTRICTED,43930455,8,MEAT,111592649.04,115413632.35,55,1,0,1,0,1,58,4,0,2025-02-10
EE-TED-2018-000699,2018-09-30,EE,EE_AUTH_00699,NEGOTIATED,46029731,9,LIFE_CYCLE_COST,196176027.79,184672499.5,62,0,0,0,1,1,33,2,1,2024-01-27
HU-TED-2024-000700,2024-06-16,HU,HU_AUTH_00700,COMPETITIVE_DIALOGUE,11871542,10,QUALITY,243863109.77,253233170.46,64,0,1,1,1,0,17,4,1,2025-02-02
LU-TED-2021-000701,2021-01-18,LU,LU_AUTH_00701,INNOVATION_PARTNERSHIP,50893214,1,LOWEST_PRICE,149197288.79,105203967.29,3,1,1,1,0,1,71,6,1,2024-03-14
RO-TED-2025-000702,2025-05-26,RO,RO_AUTH_00702,DESIGN_CONTEST,60365022,2,COST_EFFECTIVENESS,251103220.59,241247345.42,20,0,0,1,0,0,45,2,1,2025-10-26
AT-TED-2024-000703,2024-06-27,AT,AT_AUTH_00703,OPEN,14294707,3,MEAT,16347804.92,15679009.71,16,0,0,1,0,0,78,8,0,2025-01-16
CZ-TED-2022-000704,2022-01-22,CZ,CZ_AUTH_00704,RESTRICTED,31957157,4,LIFE_CYCLE_COST,99939364.78,101609410.24,12,0,0,1,1,0,47,1,1,2024-08-11
DE-TED-2022-000705,2022-04-01,DE,DE_AUTH_00705,NEGOTIATED,83586210,5,QUALITY,203071539.85,145863501.67,23,1,0,0,1,0,39,3,1,2024-10-17
LV-TED-2024-000706,2024-08-24,LV,LV_AUTH_00706,COMPETITIVE_DIALOGUE,63900300,6,LOWEST_PRICE,266735659.76,226734717.39,6,0,0,1,0,0,74,6,1,2024-03-17
PL-TED-2018-000707,2018-05-22,PL,PL_AUTH_00707,INNOVATION_PARTNERSHIP,11492244,7,COST_EFFECTIVENESS,155398728.47,101837587.75,17,1,0,1,0,0,73,5,1,2024-08-04
ES-TED-2022-000708,2022-06-05,ES,ES_AUTH_00708,DESIGN_CONTEST,89296426,8,MEAT,107295193.87,75008865.17,20,1,1,1,1,0,5,7,0,2025-05-08
HR-TED-2023-000709,2023-06-04,HR,HR_AUTH_00709,OPEN,83741548,9,LIFE_CYCLE_COST,62565145.12,51418022.03,9,0,1,1,1,1,93,5,1,2024-02-17
FI-TED-2025-000710,2025-10-09,FI,FI_AUTH_00710,RESTRICTED,83947014,10,QUALITY,233452111.69,229449695.07,10,0,0,1,0,0,16,6,1,2025-02-15
IE-TED-2022-000711,2022-05-14,IE,IE_AUTH_00711,NEGOTIATED,26041850,1,LOWEST_PRICE,230487286.79,200932686.34,23,1,0,1,0,0,16,2,1,2024-12-13
MT-TED-2021-000712,2021-06-06,MT,MT_AUTH_00712,COMPETITIVE_DIALOGUE,51822075,2,COST_EFFECTIVENESS,82734418.4,57299919.37,24,1,0,1,1,0,54,1,1,2024-06-14
SK-TED-2018-000713,2018-07-31,SK,SK_AUTH_00713,INNOVATION_PARTNERSHIP,12937792,3,MEAT,162742316.61,162117603.85,16,1,0,1,0,1,7,9,1,2025-03-29
BE-TED-2023-000714,2023-06-27,BE,BE_AUTH_00714,DESIGN_CONTEST,32581762,4,LIFE_CYCLE_COST,241048944.46,203839109.47,30,1,1,1,1,0,3,5,1,2025-08-05
DK-TED-2019-000715,2019-03-02,DK,DK_AUTH_00715,OPEN,85024539,5,QUALITY,249958046.24,213056320.16,20,1,0,1,0,1,67,0,1,2026-01-22
GR-TED-2021-000716,2021-09-05,GR,GR_AUTH_00716,RESTRICTED,17971717,6,LOWEST_PRICE,14808250.85,9687562.21,19,1,0,1,1,0,40,7,1,2025-02-01
LT-TED-2026-000717,2026-02-19,LT,LT_AUTH_00717,NEGOTIATED,61465656,7,COST_EFFECTIVENESS,176777971.2,118638132.26,17,0,1,1,1,0,94,6,0,2024-08-06
PT-TED-2022-000718,2022-11-24,PT,PT_AUTH_00718,COMPETITIVE_DIALOGUE,15686302,8,MEAT,169534068.67,162116813.03,19,1,0,1,1,0,89,8,0,2025-12-31
SE-TED-2019-000719,2019-07-23,SE,SE_AUTH_00719,INNOVATION_PARTNERSHIP,28404522,9,LIFE_CYCLE_COST,181625032.22,147993824.41,22,1,0,1,1,0,96,3,0,2024-08-05
CY-TED-2023-000720,2023-10-09,CY,CY_AUTH_00720,DESIGN_CONTEST,69648790,10,QUALITY,199948119.11,135720982.49,39,1,1,1,0,0,13,4,1,2024-06-03
FR-TED-2018-000721,2018-03-16,FR,FR_AUTH_00721,OPEN,69691856,1,LOWEST_PRICE,107705367.96,98155742.37,41,1,1,1,0,0,28,0,1,2024-08-05
IT-TED-2021-000722,2021-11-18,IT,IT_AUTH_00722,RESTRICTED,12661285,2,COST_EFFECTIVENESS,6068412.27,4140448.05,26,0,0,1,0,1,71,8,0,2025-07-19
NL-TED-2019-000723,2019-06-20,NL,NL_AUTH_00723,NEGOTIATED,63730869,3,MEAT,175613639.11,135066274.75,33,0,0,0,0,0,56,9,1,2025-05-15
SI-TED-2025-000724,2025-06-23,SI,SI_AUTH_00724,COMPETITIVE_DIALOGUE,17885256,4,LIFE_CYCLE_COST,112688923.5,100388034.48,35,1,0,1,0,1,10,7,1,2025-10-27
BG-TED-2021-000725,2021-11-19,BG,BG_AUTH_00725,INNOVATION_PARTNERSHIP,67356009,5,QUALITY,151043320.55,144895206.04,35,1,0,1,1,0,77,5,1,2024-04-20
EE-TED-2020-000726,2020-07-12,EE,EE_AUTH_00726,DESIGN_CONTEST,10873329,6,LOWEST_PRICE,240615221.16,251937750.62,44,0,0,1,1,1,35,8,1,2025-07-30
HU-TED-2026-000727,2026-02-04,HU,HU_AUTH_00727,OPEN,23775914,7,COST_EFFECTIVENESS,118898631.52,105193291.98,46,1,0,1,1,0,17,5,1,2024-10-10
LU-TED-2021-000728,2021-01-18,LU,LU_AUTH_00728,RESTRICTED,71376849,8,MEAT,161253170.87,128244286.62,44,0,0,1,0,0,76,7,0,2024-08-21
RO-TED-2024-000729,2024-04-27,RO,RO_AUTH_00729,NEGOTIATED,87009197,9,LIFE_CYCLE_COST,266578916.03,258184368.81,29,0,0,1,0,0,4,5,1,2025-12-20
AT-TED-2022-000730,2022-02-07,AT,AT_AUTH_00730,COMPETITIVE_DIALOGUE,22647084,10,QUALITY,17152526.76,13849963.31,31,1,1,0,0,1,72,10,1,2025-03-01
CZ-TED-2020-000731,2020-10-12,CZ,CZ_AUTH_00731,INNOVATION_PARTNERSHIP,39066529,1,LOWEST_PRICE,96643498.26,63490113.07,49,0,1,1,0,0,20,2,1,2025-06-23
DE-TED-2021-000732,2021-04-04,DE,DE_AUTH_00732,DESIGN_CONTEST,20308014,2,COST_EFFECTIVENESS,168164925.36,172115859.19,42,1,0,1,0,1,3,5,1,2025-07-31
LV-TED-2023-000733,2023-06-23,LV,LV_AUTH_00733,OPEN,34586949,3,MEAT,117152181.29,101678867.95,40,0,0,1,0,0,91,2,1,2025-07-21
PL-TED-2026-000734,2026-02-08,PL,PL_AUTH_00734,RESTRICTED,21284494,4,LIFE_CYCLE_COST,206400627.56,148499297.09,37,0,0,1,0,0,5,4,1,2025-11-18
ES-TED-2022-000735,2022-01-29,ES,ES_AUTH_00735,NEGOTIATED,54300327,5,QUALITY,68670939.91,61037520.08,45,1,1,1,0,1,23,4,1,2025-10-23
HR-TED-2025-000736,2025-10-27,HR,HR_AUTH_00736,COMPETITIVE_DIALOGUE,80006645,6,LOWEST_PRICE,212866465.58,144501323.65,46,0,0,1,0,1,64,4,1,2025-03-26
FI-TED-2019-000737,2019-02-11,FI,FI_AUTH_00737,INNOVATION_PARTNERSHIP,68140905,7,COST_EFFECTIVENESS,188738239.61,152059822.15,53,1,1,1,0,0,13,6,1,2025-04-08
IE-TED-2021-000738,2021-08-14,IE,IE_AUTH_00738,DESIGN_CONTEST,38054005,8,MEAT,36287969.47,24072280.35,58,1,0,1,0,0,44,1,1,2025-02-25
MT-TED-2018-000739,2018-02-06,MT,MT_AUTH_00739,OPEN,65451544,9,LIFE_CYCLE_COST,240972130.93,177264958.41,43,0,1,1,0,1,74,7,1,2024-04-18
SK-TED-2025-000740,2025-09-21,SK,SK_AUTH_00740,RESTRICTED,65878382,10,QUALITY,227496669.23,185943802.32,52,1,1,1,1,0,51,8,0,2024-04-27
BE-TED-2020-000741,2020-04-06,BE,BE_AUTH_00741,NEGOTIATED,92689600,1,LOWEST_PRICE,184791678.74,153114103.39,51,0,0,1,0,0,12,5,1,2025-08-22
DK-TED-2021-000742,2021-05-07,DK,DK_AUTH_00742,COMPETITIVE_DIALOGUE,36966622,2,COST_EFFECTIVENESS,291912647.02,205853310.47,57,0,0,1,0,1,13,7,1,2025-11-17
GR-TED-2025-000743,2025-10-11,GR,GR_AUTH_00743,INNOVATION_PARTNERSHIP,59187901,3,MEAT,7807920.35,5683929.22,57,0,0,1,1,1,90,5,0,2024-04-11
LT-TED-2025-000744,2025-08-03,LT,LT_AUTH_00744,DESIGN_CONTEST,84775866,4,LIFE_CYCLE_COST,190371322.92,143288032.49,47,1,0,1,0,0,61,2,1,2025-06-13
PT-TED-2020-000745,2020-10-17,PT,PT_AUTH_00745,OPEN,32748744,5,QUALITY,223932964.69,229191007.19,60,0,0,1,0,1,93,2,1,2024-04-30
SE-TED-2020-000746,2020-10-11,SE,SE_AUTH_00746,RESTRICTED,88458539,6,LOWEST_PRICE,113917318.59,75806676.7,63,1,0,1,0,0,43,0,0,2025-03-12
CY-TED-2025-000747,2025-01-03,CY,CY_AUTH_00747,NEGOTIATED,29879670,7,COST_EFFECTIVENESS,120682248.69,117422023.23,61,0,0,1,1,0,17,8,0,2025-09-19
FR-TED-2022-000748,2022-04-10,FR,FR_AUTH_00748,COMPETITIVE_DIALOGUE,44792506,8,MEAT,33104854.73,34626774.17,50,0,0,1,1,0,5,4,1,2024-01-04
IT-TED-2021-000749,2021-02-18,IT,IT_AUTH_00749,INNOVATION_PARTNERSHIP,49697921,9,LIFE_CYCLE_COST,86982404.08,62767751.4,54,1,0,1,1,0,60,7,0,2025-03-31
NL-TED-2018-000750,2018-04-10,NL,NL_AUTH_00750,DESIGN_CONTEST,60085841,10,QUALITY,138082942.44,143252940.91,54,1,0,1,1,1,20,9,1,2026-02-08
SI-TED-2021-000751,2021-08-04,SI,SI_AUTH_00751,OPEN,31650604,1,LOWEST_PRICE,190016130.75,153089632.82,21,1,0,1,1,0,63,0,1,2024-08-27
BG-TED-2025-000752,2025-08-11,BG,BG_AUTH_00752,RESTRICTED,70843959,2,COST_EFFECTIVENESS,330659677.55,311970081.01,3,1,0,1,1,1,33,6,1,2024-07-30
EE-TED-2022-000753,2022-09-02,EE,EE_AUTH_00753,NEGOTIATED,72062548,3,MEAT,194572863.04,149493192.09,23,1,0,0,0,1,39,6,1,2024-08-12
HU-TED-2024-000754,2024-03-04,HU,HU_AUTH_00754,COMPETITIVE_DIALOGUE,61304933,4,LIFE_CYCLE_COST,51710993.47,44286312.63,8,0,0,0,0,0,50,0,1,2025-06-04
LU-TED-2018-000755,2018-01-27,LU,LU_AUTH_00755,INNOVATION_PARTNERSHIP,99997297,5,QUALITY,112298568.91,80182856.06,23,1,0,1,0,0,16,4,1,2024-08-13
RO-TED-2021-000756,2021-07-21,RO,RO_AUTH_00756,DESIGN_CONTEST,28915031,6,LOWEST_PRICE,190406875.6,140370428.53,17,1,1,1,0,0,59,6,1,2025-02-14
AT-TED-2024-000757,2024-08-09,AT,AT_AUTH_00757,OPEN,38227297,7,COST_EFFECTIVENESS,219834994.11,206252999.47,16,1,0,1,1,1,43,4,1,2024-06-11
CZ-TED-2020-000758,2020-12-10,CZ,CZ_AUTH_00758,RESTRICTED,90673266,8,MEAT,178866038.15,171613878.13,12,1,0,1,0,1,89,4,1,2024-10-28
DE-TED-2018-000759,2018-10-07,DE,DE_AUTH_00759,NEGOTIATED,70335446,9,LIFE_CYCLE_COST,231573920.92,216378249.4,18,0,0,0,1,1,4,6,0,2025-10-12
LV-TED-2022-000760,2022-06-30,LV,LV_AUTH_00760,COMPETITIVE_DIALOGUE,96607307,10,QUALITY,16424292.34,13348559.5,25,0,0,1,1,0,5,2,1,2024-01-19
PL-TED-2023-000761,2023-08-09,PL,PL_AUTH_00761,INNOVATION_PARTNERSHIP,64376504,1,LOWEST_PRICE,247175337.49,207272364.72,29,0,0,1,0,0,9,6,1,2024-06-22
ES-TED-2022-000762,2022-03-03,ES,ES_AUTH_00762,DESIGN_CONTEST,96665585,2,COST_EFFECTIVENESS,132863731.29,112579119.36,29,1,0,1,0,0,50,4,1,2024-01-25
HR-TED-2023-000763,2023-12-22,HR,HR_AUTH_00763,OPEN,66351202,3,MEAT,18938979.43,15923585.25,23,1,0,1,0,1,46,2,1,2025-03-14
FI-TED-2021-000764,2021-03-29,FI,FI_AUTH_00764,RESTRICTED,31242939,4,LIFE_CYCLE_COST,264360115.2,186258946.85,23,1,0,1,0,1,25,8,1,2024-06-06
IE-TED-2019-000765,2019-02-04,IE,IE_AUTH_00765,NEGOTIATED,83009941,5,QUALITY,149389066.74,97134992.38,23,1,1,1,0,0,81,1,1,2024-05-21
MT-TED-2025-000766,2025-08-22,MT,MT_AUTH_00766,COMPETITIVE_DIALOGUE,45575370,6,LOWEST_PRICE,77399618.31,78213727.99,19,1,1,1,1,0,71,0,1,2024-09-14
SK-TED-2025-000767,2025-11-21,SK,SK_AUTH_00767,INNOVATION_PARTNERSHIP,49797362,7,COST_EFFECTIVENESS,180424410.34,144378566.37,28,1,0,1,0,1,88,6,1,2024-04-19
BE-TED-2023-000768,2023-08-29,BE,BE_AUTH_00768,DESIGN_CONTEST,72775974,8,MEAT,75636669.79,77930467.5,25,1,1,1,0,0,64,0,1,2026-02-03
DK-TED-2025-000769,2025-06-30,DK,DK_AUTH_00769,OPEN,44012144,9,LIFE_CYCLE_COST,286079270.1,232709170.68,34,0,1,0,0,0,59,3,1,2026-02-23
GR-TED-2022-000770,2022-06-11,GR,GR_AUTH_00770,RESTRICTED,31149126,10,QUALITY,339373.47,332076.21,37,0,0,1,0,0,67,8,1,2025-09-28
LT-TED-2021-000771,2021-09-18,LT,LT_AUTH_00771,NEGOTIATED,75765567,1,LOWEST_PRICE,221681645.08,171901566.9,35,1,1,0,0,1,62,1,1,2024-11-30
PT-TED-2026-000772,2026-01-25,PT,PT_AUTH_00772,COMPETITIVE_DIALOGUE,11377351,2,COST_EFFECTIVENESS,235941689.85,154745392.12,40,1,0,1,0,1,28,9,1,2025-11-19
SE-TED-2025-000773,2025-07-19,SE,SE_AUTH_00773,INNOVATION_PARTNERSHIP,15697272,3,MEAT,60847367.49,63182929.54,26,0,0,1,0,0,91,2,1,2024-03-04
CY-TED-2021-000774,2021-07-08,CY,CY_AUTH_00774,DESIGN_CONTEST,93816069,4,LIFE_CYCLE_COST,58377716.91,57285263.89,29,1,0,1,0,0,56,3,1,2024-05-05
FR-TED-2018-000775,2018-11-28,FR,FR_AUTH_00775,OPEN,84947299,5,QUALITY,3261839.65,2179965.8,36,1,0,1,1,0,69,4,1,2025-08-18
IT-TED-2022-000776,2022-08-10,IT,IT_AUTH_00776,RESTRICTED,78660783,6,LOWEST_PRICE,33633146.84,32987597.16,46,1,0,0,0,0,44,2,0,2024-04-09
NL-TED-2024-000777,2024-01-22,NL,NL_AUTH_00777,NEGOTIATED,46561248,7,COST_EFFECTIVENESS,247215914.0,173701316.5,37,1,0,1,1,0,16,1,1,2025-05-18
SI-TED-2019-000778,2019-10-23,SI,SI_AUTH_00778,COMPETITIVE_DIALOGUE,53371980,8,MEAT,108617674.06,82489348.2,44,0,0,1,0,1,88,3,1,2024-01-09
BG-TED-2021-000779,2021-05-27,BG,BG_AUTH_00779,INNOVATION_PARTNERSHIP,50189336,9,LIFE_CYCLE_COST,183394053.62,143713581.97,42,0,1,1,0,0,90,2,1,2025-04-04
EE-TED-2021-000780,2021-10-24,EE,EE_AUTH_00780,DESIGN_CONTEST,37294758,10,QUALITY,187337355.9,170764660.91,38,0,0,1,1,0,93,1,1,2025-11-28
HU-TED-2019-000781,2019-10-12,HU,HU_AUTH_00781,OPEN,64545093,1,LOWEST_PRICE,3748050.19,2574087.36,35,0,0,1,0,1,61,7,1,2024-07-17
LU-TED-2023-000782,2023-06-26,LU,LU_AUTH_00782,RESTRICTED,86109793,2,COST_EFFECTIVENESS,51866816.82,51998369.8,39,1,0,1,1,0,45,0,1,2024-01-21
RO-TED-2021-000783,2021-09-30,RO,RO_AUTH_00783,NEGOTIATED,44162334,3,MEAT,13972332.02,12408209.7,50,1,1,1,0,1,92,7,1,2024-03-02
AT-TED-2022-000784,2022-12-12,AT,AT_AUTH_00784,COMPETITIVE_DIALOGUE,87502889,4,LIFE_CYCLE_COST,110878982.29,92542947.88,49,1,0,1,1,1,82,6,0,2024-01-02
CZ-TED-2020-000785,2020-01-16,CZ,CZ_AUTH_00785,INNOVATION_PARTNERSHIP,22952064,5,QUALITY,64462432.13,55011075.48,44,1,0,1,1,1,55,6,1,2025-11-08
DE-TED-2018-000786,2018-09-05,DE,DE_AUTH_00786,DESIGN_CONTEST,64847119,6,LOWEST_PRICE,184386158.92,135785626.18,56,0,0,1,1,1,73,4,1,2024-01-07
LV-TED-2019-000787,2019-12-10,LV,LV_AUTH_00787,OPEN,41830270,7,COST_EFFECTIVENESS,159215877.57,115805377.15,53,0,1,1,1,0,85,8,1,2025-02-20
PL-TED-2023-000788,2023-09-01,PL,PL_AUTH_00788,RESTRICTED,21728210,8,MEAT,95073842.25,77920636.5,44,0,0,0,1,1,57,1,1,2025-09-01
ES-TED-2021-000789,2021-02-11,ES,ES_AUTH_00789,NEGOTIATED,47528238,9,LIFE_CYCLE_COST,176629931.89,139828127.48,56,0,0,1,1,0,73,5,1,2025-11-06
HR-TED-2022-000790,2022-09-26,HR,HR_AUTH_00790,COMPETITIVE_DIALOGUE,89833612,10,QUALITY,48433031.48,35974923.65,55,1,0,1,1,1,40,0,1,2025-02-17
FI-TED-2019-000791,2019-09-24,FI,FI_AUTH_00791,INNOVATION_PARTNERSHIP,45287324,1,LOWEST_PRICE,193331090.27,159327089.04,58,0,0,1,0,1,20,5,1,2024-12-19
IE-TED-2025-000792,2025-03-22,IE,IE_AUTH_00792,DESIGN_CONTEST,90607676,2,COST_EFFECTIVENESS,9705607.95,8080973.03,44,0,1,1,0,0,28,8,1,2024-06-05
MT-TED-2025-000793,2025-03-16,MT,MT_AUTH_00793,OPEN,17085701,3,MEAT,31258576.9,30289597.36,57,1,0,1,0,0,78,5,0,2025-11-11
SK-TED-2025-000794,2025-10-01,SK,SK_AUTH_00794,RESTRICTED,14403351,4,LIFE_CYCLE_COST,12910690.71,9141561.23,55,1,0,1,0,0,44,2,1,2026-01-13
BE-TED-2025-000795,2025-03-26,BE,BE_AUTH_00795,NEGOTIATED,48516254,5,QUALITY,77105401.82,72804845.42,57,0,0,1,1,0,29,3,1,2025-10-31
DK-TED-2018-000796,2018-04-14,DK,DK_AUTH_00796,COMPETITIVE_DIALOGUE,32400841,6,LOWEST_PRICE,67898952.93,48001471.65,59,1,0,1,0,1,52,6,1,2026-01-16
GR-TED-2021-000797,2021-12-10,GR,GR_AUTH_00797,INNOVATION_PARTNERSHIP,83743107,7,COST_EFFECTIVENESS,81812152.24,65013862.93,63,0,0,1,0,0,24,8,1,2025-10-14
LT-TED-2018-000798,2018-02-25,LT,LT_AUTH_00798,DESIGN_CONTEST,82398963,8,MEAT,116206734.67,102486668.02,61,1,0,1,0,0,55,7,1,2024-07-27
PT-TED-2022-000799,2022-11-30,PT,PT_AUTH_00799,OPEN,51965492,9,LIFE_CYCLE_COST,13360469.94,13435387.48,69,1,0,1,1,0,22,1,1,2026-02-12
SE-TED-2025-000800,2025-07-13,SE,SE_AUTH_00800,RESTRICTED,48147582,10,QUALITY,219982150.63,226041769.05,51,1,0,1,1,0,65,4,0,2024-06-24
CY-TED-2021-000801,2021-05-30,CY,CY_AUTH_00801,NEGOTIATED,65468783,1,LOWEST_PRICE,88082554.43,88418646.98,9,1,0,1,0,0,88,4,1,2025-05-26
FR-TED-2021-000802,2021-03-24,FR,FR_AUTH_00802,COMPETITIVE_DIALOGUE,45527920,2,COST_EFFECTIVENESS,36817324.14,33623855.12,8,1,0,1,0,0,5,4,1,2025-05-27
IT-TED-2025-000803,2025-07-21,IT,IT_AUTH_00803,INNOVATION_PARTNERSHIP,43118948,3,MEAT,225681546.97,211230488.66,17,1,0,1,1,1,36,7,1,2024-07-27
NL-TED-2019-000804,2019-12-16,NL,NL_AUTH_00804,DESIGN_CONTEST,12582286,4,LIFE_CYCLE_COST,2611363.09,1973329.19,17,1,0,1,0,0,95,2,1,2025-02-06
SI-TED-2020-000805,2020-04-05,SI,SI_AUTH_00805,OPEN,42497803,5,QUALITY,24618694.74,23672582.7,15,0,0,1,1,0,90,3,1,2025-10-29
BG-TED-2022-000806,2022-09-13,BG,BG_AUTH_00806,RESTRICTED,39222062,6,LOWEST_PRICE,230899538.23,229404508.06,24,0,0,1,0,1,71,7,0,2024-05-23
EE-TED-2025-000807,2025-09-28,EE,EE_AUTH_00807,NEGOTIATED,15435659,7,COST_EFFECTIVENESS,48802251.76,40412289.97,8,1,0,1,0,1,43,5,1,2025-03-04
HU-TED-2018-000808,2018-07-01,HU,HU_AUTH_00808,COMPETITIVE_DIALOGUE,72132943,8,MEAT,38323143.83,28495091.08,12,1,0,1,1,0,4,3,1,2024-07-15
LU-TED-2025-000809,2025-01-26,LU,LU_AUTH_00809,INNOVATION_PARTNERSHIP,44638421,9,LIFE_CYCLE_COST,213100948.41,209519326.94,12,0,0,1,0,1,47,6,1,2025-12-02
RO-TED-2021-000810,2021-10-05,RO,RO_AUTH_00810,DESIGN_CONTEST,71022599,10,QUALITY,170283118.44,139512681.52,20,0,0,1,1,0,81,4,1,2025-06-23
AT-TED-2021-000811,2021-05-12,AT,AT_AUTH_00811,OPEN,33375342,1,LOWEST_PRICE,196206805.17,145916863.44,28,1,1,1,0,0,88,4,1,2024-10-14
CZ-TED-2022-000812,2022-09-09,CZ,CZ_AUTH_00812,RESTRICTED,41319982,2,COST_EFFECTIVENESS,78783104.48,79737515.22,18,1,0,1,1,1,84,5,1,2024-04-15
DE-TED-2021-000813,2021-02-26,DE,DE_AUTH_00813,NEGOTIATED,58789336,3,MEAT,745947.83,674089.18,22,0,1,1,0,0,37,6,1,2025-01-04
LV-TED-2025-000814,2025-01-11,LV,LV_AUTH_00814,COMPETITIVE_DIALOGUE,10566579,4,LIFE_CYCLE_COST,243176619.89,175305569.84,27,1,0,1,0,0,70,10,1,2024-09-15
PL-TED-2019-000815,2019-09-28,PL,PL_AUTH_00815,INNOVATION_PARTNERSHIP,38846666,5,QUALITY,74315937.47,58537797.43,35,0,0,1,0,0,66,0,0,2026-02-04
ES-TED-2019-000816,2019-10-01,ES,ES_AUTH_00816,DESIGN_CONTEST,50811360,6,LOWEST_PRICE,258172458.42,173341891.81,34,0,0,1,1,0,68,5,1,2025-04-10
HR-TED-2020-000817,2020-08-31,HR,HR_AUTH_00817,OPEN,13936405,7,COST_EFFECTIVENESS,186590859.02,157547578.4,33,0,0,1,0,1,45,2,1,2025-07-03
FI-TED-2018-000818,2018-08-24,FI,FI_AUTH_00818,RESTRICTED,43930455,8,MEAT,94439842.49,76235793.97,36,0,0,1,1,0,91,8,1,2025-06-22
IE-TED-2021-000819,2021-03-24,IE,IE_AUTH_00819,NEGOTIATED,46029731,9,LIFE_CYCLE_COST,226305685.64,147188654.24,32,0,1,1,1,1,61,7,1,2024-05-11
