civic_results_election_id,civic_results_contest_id,civic_results_office_type_code,civic_results_district_code,civic_results_polling_station_reporting_status,civic_results_vote_total_candidate_1,civic_results_vote_total_candidate_2,civic_results_vote_total_candidate_3,civic_results_vote_total_writein,civic_results_vote_total_overvotes,civic_results_vote_total_undervotes,civic_results_margin_votes,civic_results_margin_pct,civic_results_swing_from_prior_pct,civic_results_incumbent_flag,civic_results_party_primary_flag,civic_results_ranked_choice_rounds_count,civic_results_recount_trigger_flag,civic_results_certification_date,civic_results_result_source_file_hash
IN-2022-MUNICIPAL-00526,CT2022000526,MLA,DN-64,FINAL,3754,2261,1760,35,3,6,1493,19.2,-10.96,1,0,1,1,2022-12-17,7d7dee7705b7bd25c4b9a030
IN-2018-MUNICIPAL-00527,CT2018000527,WARD_MEMBER,PB-39,FINAL,2789,5392,195,50,0,10,2603,31.08,-2.86,0,0,1,0,2018-08-01,0b3ffb8d3734f808f17a5a72
IN-2021-MUNICIPAL-00528,CT2021000528,SARPANCH,DD-80,FINAL,6236,2161,1357,43,27,61,4075,41.78,-0.86,0,0,1,0,2021-09-07,85912925b9436a0a58dc210f
IN-2023-MUNICIPAL-00529,CT2023000529,MP,MP-66,FINAL,1883,1410,92,32,22,38,473,13.97,-2.26,0,0,1,0,2024-02-09,3a3994f8e0b80f2f36eb7525
IN-2019-BYE-00530,CT2019000530,MLA,TN-53,FINAL,5063,4092,1005,36,25,27,971,9.56,-6.53,1,0,1,0,2019-10-10,eb3a14107c61cd8bafd5bb71
IN-2015-PANCHAYAT-00531,CT2015000531,WARD_MEMBER,SK-57,FINAL,5356,3309,3259,28,14,4,2047,17.17,7.87,0,0,1,0,2015-02-20,733d50f7e0a639deee7e6398
IN-2014-MUNICIPAL-00532,CT2014000532,SARPANCH,PB-15,FINAL,2401,780,4296,50,12,64,1895,25.34,6.66,1,0,1,0,2014-10-01,54b342185af9b9a33bac9b15
IN-2025-LOKSABHA-00533,CT2025000533,WARD_MEMBER,MP-78,FINAL,4129,5872,351,4,30,15,1743,16.84,11.64,1,0,1,0,2025-08-18,53d6cda3003e5bd938003458
IN-2019-BYE-00534,CT2019000534,MLA,PB-75,PARTIAL,6687,3153,520,49,26,64,3534,34.11,-7.85,0,0,1,0,2019-02-09,102ac6580872f007d6afc90c
IN-2025-PANCHAYAT-00535,CT2025000535,MP,AR-62,FINAL,1801,1561,715,30,4,17,240,5.89,-6.48,0,0,1,0,2025-02-19,a345ceb1972e8a65077d81ec
IN-2016-BYE-00536,CT2016000536,MAYOR,RJ-49,FINAL,6133,3290,74,32,8,64,2843,29.94,10.67,0,0,1,0,2016-06-03,3af3a50203f0e31b7b005522
IN-2022-VIDHANSABHA-00537,CT2022000537,MLA,TN-60,FINAL,3820,4877,3225,0,26,50,1057,8.87,-10.0,0,0,1,0,2022-08-29,be1acefe9a4d505b2bf861f8
IN-2023-BYE-00538,CT2023000538,SARPANCH,CH-25,FINAL,1607,6025,2172,5,11,78,3853,39.3,7.82,0,0,1,0,2023-12-22,1faa5e4b18cb914b28bf49b8
IN-2015-MUNICIPAL-00539,CT2015000539,WARD_MEMBER,PB-37,FINAL,1540,1051,167,4,14,79,489,17.73,-10.91,0,0,1,0,2015-10-20,5165e2b2bed540603424217b
IN-2020-LOKSABHA-00540,CT2020000540,WARD_MEMBER,LD-08,FINAL,2031,927,1391,49,19,69,640,14.72,10.17,0,0,1,0,2020-09-02,7a302a8df387e00d56e7a845
IN-2015-VIDHANSABHA-00541,CT2015000541,MLA,LD-22,FINAL,1022,2989,3495,10,29,38,506,6.74,9.15,0,0,1,0,2015-03-13,aaad38b505335648aee216a8
IN-2022-VIDHANSABHA-00542,CT2022000542,SARPANCH,PB-62,FINAL,1673,2418,5741,36,22,76,3323,33.8,1.7,1,0,1,0,2022-11-07,8bfe09dadc28437307c35b25
IN-2023-MUNICIPAL-00543,CT2023000543,SARPANCH,AS-32,FINAL,6401,4107,506,13,3,43,2294,20.83,-4.45,1,0,1,1,2023-02-19,6f450545ab6a4087ca53e10e
IN-2016-BYE-00544,CT2016000544,MP,AR-68,FINAL,1984,6412,2661,35,5,35,3751,33.92,-6.12,1,0,1,0,2016-08-22,5f4495e19ae93efcdc816ec2
IN-2023-BYE-00545,CT2023000545,MP,TS-59,FINAL,1947,1206,633,0,23,16,741,19.57,10.07,0,0,1,0,2023-07-29,2b0c39179d5ed17142194ce2
IN-2019-PANCHAYAT-00546,CT2019000546,WARD_MEMBER,CG-06,FINAL,529,793,144,25,14,62,264,18.01,9.06,1,0,1,0,2019-07-09,4df8bf0c8093ca62d22561d7
IN-2019-PANCHAYAT-00547,CT2019000547,SARPANCH,KA-50,FINAL,3030,1934,395,27,3,80,1096,20.45,-8.03,1,0,1,0,2019-08-13,e9085ea2e5c84f293f0f9dad
IN-2022-MUNICIPAL-00548,CT2022000548,MAYOR,CH-06,FINAL,1910,950,427,37,2,59,960,29.21,-5.3,1,0,1,0,2022-05-11,44c279f795d3638ef0d163b0
IN-2025-BYE-00549,CT2025000549,MP,DN-24,FINAL,2204,2620,1870,45,17,52,416,6.21,-10.38,1,0,1,0,2026-01-06,203837a429a011f319410ddc
IN-2018-PANCHAYAT-00550,CT2018000550,MLA,GJ-21,FINAL,1979,719,1172,49,8,0,807,20.85,10.48,0,0,1,0,2018-06-28,39d045defe4a5ac3311d63fd
IN-2021-PANCHAYAT-00551,CT2021000551,MP,CH-05,FINAL,5444,2118,1052,34,27,41,3326,38.61,-8.6,0,1,2,0,2021-12-04,7a1ea51131fc46c05b183137
IN-2020-PANCHAYAT-00552,CT2020000552,MAYOR,MH-69,FINAL,382,1164,475,31,18,39,689,34.09,-9.36,1,0,1,0,2020-10-01,4d41cb758d8cb3b8cd4e6852
IN-2025-BYE-00553,CT2025000553,WARD_MEMBER,PY-14,FINAL,2192,3949,4314,18,4,54,365,3.49,4.7,0,0,1,0,2025-04-14,904bbd0fb522d857b2a4bd27
IN-2017-BYE-00554,CT2017000554,MAYOR,ML-68,PARTIAL,2447,6009,541,10,27,6,3562,39.59,-5.22,0,1,1,0,2017-09-22,5c82c309adb1d4b6b09444d4
IN-2019-VIDHANSABHA-00555,CT2019000555,MLA,GJ-54,FINAL,3276,1554,100,7,30,43,1722,34.93,-9.55,1,1,1,0,2019-12-06,d061bc610363075ac9aaf010
IN-2014-LOKSABHA-00556,CT2014000556,SARPANCH,KA-20,FINAL,3300,102,1590,42,11,37,1710,34.25,2.01,0,1,1,0,2014-01-28,34a7acc8f5d251186e1c9b4a
IN-2014-LOKSABHA-00557,CT2014000557,WARD_MEMBER,UK-23,FINAL,6306,1922,198,23,9,51,4384,52.03,-7.51,1,0,1,0,2014-12-08,9ec4571315e3ec18cd9a8cac
IN-2015-LOKSABHA-00558,CT2015000558,MP,NL-04,FINAL,4897,694,898,31,11,35,3999,61.63,-1.24,1,0,1,0,2015-11-01,718d053048c05f104a19f76b
IN-2015-LOKSABHA-00559,CT2015000559,MP,GA-74,FINAL,1285,6024,2846,26,6,49,3178,31.29,2.15,0,0,1,0,2015-12-06,8dfa43d392753d71a85bfc96
IN-2015-PANCHAYAT-00560,CT2015000560,WARD_MEMBER,NL-37,FINAL,373,1521,350,29,11,38,1148,51.16,-3.76,1,1,1,0,2015-05-01,4a209556c6740be13f0e2b29
IN-2015-BYE-00561,CT2015000561,WARD_MEMBER,LD-34,FINAL,1899,19,117,8,20,47,1782,87.57,1.66,1,0,1,0,2015-10-13,fade9e4404fed5c9a3caa512
IN-2021-BYE-00562,CT2021000562,SARPANCH,MP-03,FINAL,1820,2735,1415,38,12,12,915,15.33,2.7,0,0,1,0,2021-08-16,76de71a2a84f64063e9b6eb4
IN-2025-PANCHAYAT-00563,CT2025000563,MAYOR,CH-07,FINAL,4738,3274,2867,29,12,21,1464,13.46,3.33,1,1,1,0,2025-12-21,972e59bd2517a0f2af62f269
IN-2024-VIDHANSABHA-00564,CT2024000564,MLA,AN-06,FINAL,3057,3323,1125,30,26,18,266,3.54,1.19,0,0,1,0,2024-03-04,55eee9c018b97a0dfb8e8f24
IN-2018-VIDHANSABHA-00565,CT2018000565,MP,AP-36,FINAL,1087,561,800,30,2,66,287,11.72,2.05,1,0,1,0,2019-02-04,6d023090d57490d7dbede387
IN-2020-VIDHANSABHA-00566,CT2020000566,MP,HP-36,FINAL,3310,2231,1408,22,10,55,1079,15.53,6.99,1,0,1,0,2020-06-22,079b20630a72346505776ec1
IN-2016-PANCHAYAT-00567,CT2016000567,MLA,JK-14,FINAL,2920,7021,200,31,20,29,4101,40.44,7.95,0,1,1,0,2016-12-21,ce70fd19bf1ace5ec464cd8b
IN-2017-PANCHAYAT-00568,CT2017000568,SARPANCH,HR-17,FINAL,1646,1942,3920,17,20,59,1978,26.35,-9.95,1,0,2,0,2017-11-03,abb455fcfeaf7a2e2f032319
IN-2019-LOKSABHA-00569,CT2019000569,MAYOR,RJ-03,FINAL,986,296,197,37,18,75,690,46.65,0.28,1,0,1,1,2019-04-17,97822a01761dee9a8499d707
IN-2018-VIDHANSABHA-00570,CT2018000570,WARD_MEMBER,PB-63,FINAL,1478,6191,735,9,9,25,4713,56.08,3.77,1,0,1,0,2018-11-03,28b11482d511a0b36807432f
IN-2018-LOKSABHA-00571,CT2018000571,MP,GA-69,FINAL,496,2174,703,46,20,25,1471,43.61,2.42,1,0,1,0,2018-11-12,a0bd3bad52735b15961ca3d6
IN-2020-VIDHANSABHA-00572,CT2020000572,WARD_MEMBER,TN-59,FINAL,583,2144,1688,19,11,71,456,10.33,-6.21,1,0,1,0,2020-05-19,6713e1b38d08bf3905153c7b
IN-2017-PANCHAYAT-00573,CT2017000573,MP,PY-17,FINAL,2679,744,3315,12,24,57,636,9.44,7.51,0,1,1,0,2017-04-30,3434839e6bcfdbac466a730a
IN-2023-BYE-00574,CT2023000574,MLA,HR-47,FINAL,3392,538,4519,45,29,69,1127,13.34,-4.49,0,0,1,0,2023-08-15,612d139aadeeb4d521caa1bf
IN-2015-MUNICIPAL-00575,CT2015000575,SARPANCH,NL-38,FINAL,451,5352,1437,44,5,20,3915,54.07,3.45,0,0,1,0,2015-10-07,ce02255227753eeebc39e660
IN-2019-LOKSABHA-00576,CT2019000576,MAYOR,AN-55,FINAL,1005,618,226,26,22,31,387,20.93,-1.08,1,0,1,0,2019-11-16,1917567416a7bda6dd50d0b2
IN-2020-LOKSABHA-00577,CT2020000577,WARD_MEMBER,OD-48,FINAL,920,6332,450,0,3,7,5412,70.27,-1.96,1,0,1,0,2020-05-29,bcfeea6edfe30072fb3d8b1b
IN-2021-PANCHAYAT-00578,CT2021000578,SARPANCH,UP-40,FINAL,350,834,682,11,13,38,152,8.15,-1.58,0,0,1,0,2021-09-13,ec9beb1208f3e6dbe4259227
IN-2020-MUNICIPAL-00579,CT2020000579,MP,TN-11,FINAL,1669,892,323,28,8,6,777,26.94,-6.8,1,0,1,0,2020-06-21,d963e3398b8a0718d79d166d
IN-2016-PANCHAYAT-00580,CT2016000580,WARD_MEMBER,TS-29,PARTIAL,5144,3158,294,5,28,16,1986,23.1,-11.66,0,0,1,0,2016-02-19,a72d2beca4d16ba804b8840b
IN-2025-BYE-00581,CT2025000581,SARPANCH,TN-19,FINAL,776,5656,3871,18,30,22,1785,17.33,9.56,0,0,1,1,2025-07-07,a322c0e4a8e38042e507a72a
IN-2019-VIDHANSABHA-00582,CT2019000582,MP,TR-29,FINAL,4695,3329,2471,23,0,77,1366,13.02,6.66,0,1,1,0,2019-01-09,8278bccceea9e16aeef96e84
IN-2023-LOKSABHA-00583,CT2023000583,WARD_MEMBER,WB-52,FINAL,456,1045,449,36,0,68,589,30.21,-4.86,0,0,1,0,2023-12-25,49c3fa9d8b33bb87fd962369
IN-2021-MUNICIPAL-00584,CT2021000584,SARPANCH,BR-03,FINAL,1638,2027,353,1,17,63,389,9.68,-11.7,0,1,1,0,2022-02-01,3a7c91889635dca5c17cda8f
IN-2020-MUNICIPAL-00585,CT2020000585,WARD_MEMBER,SK-02,FINAL,482,188,972,6,12,75,490,29.84,-2.56,0,0,1,0,2020-06-21,684febe910f3f5023d9b00c5
IN-2020-LOKSABHA-00586,CT2020000586,WARD_MEMBER,MN-63,PARTIAL,4211,2568,3256,47,14,49,955,9.52,6.95,1,0,1,0,2020-05-10,08f9c60a4c67dfa3f82defe0
IN-2025-PANCHAYAT-00587,CT2025000587,WARD_MEMBER,AP-43,FINAL,3214,3272,373,28,2,38,58,0.85,2.1,0,1,1,0,2025-05-02,26d89baea277e70da2e7bfea
IN-2025-VIDHANSABHA-00588,CT2025000588,MAYOR,HR-03,FINAL,858,2773,605,41,5,80,1915,45.21,-10.4,0,0,1,0,2025-10-31,dd8c1532ee5a9954e6376b43
IN-2020-PANCHAYAT-00589,CT2020000589,MAYOR,PY-01,FINAL,2891,2513,2184,4,12,18,378,4.98,2.89,0,0,1,0,2021-01-27,405ad8097a3e4e4dfe6a4aca
IN-2018-VIDHANSABHA-00590,CT2018000590,SARPANCH,JH-11,FINAL,1082,157,180,1,3,71,902,63.57,6.6,0,0,1,0,2018-03-18,82abd8f596ad87d7eb87dd07
IN-2014-BYE-00591,CT2014000591,MAYOR,RJ-76,FINAL,1728,381,13,10,1,43,1347,63.48,6.77,0,0,1,0,2014-08-10,4b6ea1111f4de1de9298bcd0
IN-2022-VIDHANSABHA-00592,CT2022000592,MAYOR,MZ-12,FINAL,395,2042,1042,3,8,3,1000,28.74,-0.07,0,0,1,0,2022-05-21,14904a89ad6fb59711b8be20
IN-2017-PANCHAYAT-00593,CT2017000593,MAYOR,SK-66,FINAL,2170,806,87,20,5,51,1364,44.53,-10.99,1,0,1,0,2017-11-11,e29ce3f62da70bd5ba39da97
IN-2023-VIDHANSABHA-00594,CT2023000594,SARPANCH,HP-35,FINAL,4451,2919,643,9,21,34,1532,19.12,11.63,0,0,1,1,2023-09-02,fa1db597b655d56b3db8a4d6
IN-2019-MUNICIPAL-00595,CT2019000595,MP,SK-73,FINAL,607,791,1061,11,18,19,270,10.98,10.53,1,0,1,0,2020-02-08,04d299a9b5e37fde6613a15f
IN-2018-VIDHANSABHA-00596,CT2018000596,MLA,HR-47,FINAL,1337,3959,374,22,27,6,2622,46.24,-7.93,0,0,1,0,2018-08-24,0eea5f53324d02d923b003b4
IN-2019-VIDHANSABHA-00597,CT2019000597,SARPANCH,TN-21,FINAL,7093,1873,45,10,29,56,5220,57.93,7.63,1,0,1,0,2019-04-07,908db726e55a908b957c3c27
IN-2021-LOKSABHA-00598,CT2021000598,WARD_MEMBER,TN-77,FINAL,2184,532,537,49,26,78,1647,50.63,-9.55,1,0,1,0,2021-05-11,752c517fa85333842ea451bd
IN-2019-MUNICIPAL-00599,CT2019000599,MLA,HP-03,FINAL,4781,920,648,23,13,26,3861,60.81,-7.46,0,0,1,0,2019-12-22,33c05960b0981c5dfce02ce7
IN-2016-BYE-00600,CT2016000600,MP,AP-18,FINAL,1098,7818,2799,13,1,6,5019,42.84,-6.94,0,0,1,0,2016-04-04,3b4e3c910a33c9e4973e6482
IN-2015-MUNICIPAL-00601,CT2015000601,MAYOR,MN-27,PARTIAL,218,884,324,9,2,5,560,39.27,11.62,0,0,1,0,2016-02-07,3e89a0d1dd335a6eb56f0afb
IN-2019-VIDHANSABHA-00602,CT2019000602,MLA,TS-62,FINAL,2907,5189,455,2,16,55,2282,26.69,5.25,0,0,1,0,2019-02-16,4b7141a88648806b3cc0cc0b
IN-2024-LOKSABHA-00603,CT2024000603,MP,ML-34,FINAL,326,6197,252,0,3,8,5871,86.66,-8.17,1,0,1,0,2024-12-29,80b8711a4faf73296568306a
IN-2016-PANCHAYAT-00604,CT2016000604,MP,JH-68,PARTIAL,1325,876,3288,36,4,13,1963,35.76,3.68,1,0,1,0,2016-04-13,d934a6e8922cc129bd9f3f66
IN-2015-LOKSABHA-00605,CT2015000605,SARPANCH,JH-62,PENDING,318,1207,206,3,7,80,889,51.36,-8.81,0,1,1,0,2015-05-26,bc36dd0510989ee75884ba3b
IN-2015-PANCHAYAT-00606,CT2015000606,MAYOR,ML-14,FINAL,6745,1384,252,31,4,8,5361,63.97,-10.8,1,0,1,0,2015-05-27,034501d7744ef80c2e3d8969
IN-2023-MUNICIPAL-00607,CT2023000607,MP,UP-50,PARTIAL,2051,536,1125,5,28,50,926,24.95,9.61,0,0,1,0,2023-07-05,bb6ae9a342dfa12e1f96141a
IN-2016-MUNICIPAL-00608,CT2016000608,MLA,TS-39,FINAL,4026,1683,1426,32,24,24,2343,32.84,-6.81,1,0,1,0,2016-09-18,f7035acdd120c00bc3c5bb1f
IN-2020-BYE-00609,CT2020000609,MP,AS-03,PENDING,2762,553,1818,47,12,49,944,18.39,5.04,1,0,1,0,2020-06-21,90fb7540f8b3f229c8b72c2e
IN-2016-PANCHAYAT-00610,CT2016000610,WARD_MEMBER,DN-17,FINAL,1441,3893,941,33,4,12,2452,39.08,-10.28,0,0,1,0,2016-08-30,58db9c38899be7d9e33d6316
IN-2019-LOKSABHA-00611,CT2019000611,SARPANCH,CG-20,FINAL,303,1535,2129,15,3,9,594,14.97,-2.76,0,1,1,1,2019-07-27,b8d023e1fa690c1ded6ac073
IN-2022-BYE-00612,CT2022000612,MP,TS-77,FINAL,2143,5126,852,35,23,38,2983,36.73,-3.01,0,0,1,0,2022-03-20,d6741f9df32e9d6b94b552b8
IN-2014-LOKSABHA-00613,CT2014000613,MLA,DN-69,FINAL,1353,3576,2517,42,0,23,1059,14.22,-1.45,0,0,1,0,2014-09-01,b57b007732415691c872f851
IN-2020-VIDHANSABHA-00614,CT2020000614,MAYOR,GA-46,PARTIAL,5187,2910,684,17,12,76,2277,25.93,0.52,0,1,1,0,2020-01-16,70b669684a5ff6f2a896d6be
IN-2016-MUNICIPAL-00615,CT2016000615,WARD_MEMBER,TS-55,FINAL,3541,2223,2575,12,12,56,966,11.58,-7.38,1,0,1,0,2016-08-02,9220818a941c84c8c451787a
IN-2015-PANCHAYAT-00616,CT2015000616,MP,DL-01,PENDING,1283,8379,90,43,20,3,7096,72.76,3.18,1,1,1,0,2015-07-11,9a570f5a0f33cda29c7440b9
IN-2015-MUNICIPAL-00617,CT2015000617,MAYOR,DD-22,FINAL,3668,1967,3431,30,16,23,237,2.61,-8.21,0,0,1,0,2015-10-15,979e46924edaa4c17c445775
IN-2014-LOKSABHA-00618,CT2014000618,MLA,PY-80,FINAL,3811,6019,461,0,3,29,2208,21.46,5.81,0,0,1,0,2014-09-22,7e7ead294333e34b73ef7d0c
IN-2021-PANCHAYAT-00619,CT2021000619,MP,JK-43,FINAL,717,865,821,30,9,1,44,1.83,3.75,0,0,1,0,2021-12-18,c5e5eb058d6afffb7c345906
IN-2025-PANCHAYAT-00620,CT2025000620,MAYOR,LA-80,FINAL,1428,2213,1124,17,23,6,785,16.47,4.31,0,0,1,0,2025-09-30,8b119eebee70a79f70f12a74
IN-2021-BYE-00621,CT2021000621,MLA,CH-24,FINAL,5560,1666,4383,26,1,44,1177,10.14,3.72,0,0,1,0,2021-12-12,675e4f0e7ca228a116d2525d
IN-2018-MUNICIPAL-00622,CT2018000622,MAYOR,OD-24,FINAL,840,3097,215,28,4,10,2257,54.36,-2.97,1,0,1,0,2018-04-15,002b01709dad7bf94e549fd0
IN-2016-MUNICIPAL-00623,CT2016000623,MLA,DL-35,FINAL,2772,2061,1664,15,0,35,711,10.94,0.53,1,0,1,0,2016-07-16,d5ffef696d3d3f6c09884541
IN-2021-BYE-00624,CT2021000624,WARD_MEMBER,JH-69,PARTIAL,6963,1850,2419,22,28,51,4544,40.46,8.4,1,0,1,0,2021-07-18,5ec8aeceba7f2cdbe52cfe42
IN-2025-VIDHANSABHA-00625,CT2025000625,WARD_MEMBER,OD-24,FINAL,1422,562,1879,41,12,8,457,11.83,3.01,1,0,1,0,2025-04-01,2a7af521ec5fbea13ab858b9
IN-2023-PANCHAYAT-00626,CT2023000626,WARD_MEMBER,TR-42,FINAL,1629,1697,1784,5,9,51,87,1.7,10.67,0,1,1,0,2023-09-28,d2be50fb6b22224b558de2b3
IN-2023-MUNICIPAL-00627,CT2023000627,MP,PY-36,FINAL,3622,1277,2577,41,22,76,1045,13.98,-7.99,1,0,1,0,2023-11-14,c8c44079ded2aa846698b9f7
IN-2023-VIDHANSABHA-00628,CT2023000628,MP,TR-55,FINAL,1336,3553,1992,26,3,23,1561,22.69,-1.73,0,1,1,0,2023-11-07,9c6a15ca1f1c6105c1b6fab1
IN-2022-LOKSABHA-00629,CT2022000629,MP,ML-45,FINAL,1273,1738,660,3,19,40,465,12.67,1.89,1,0,1,0,2022-01-31,bc7fb52b2c4f225820693c67
IN-2014-MUNICIPAL-00630,CT2014000630,WARD_MEMBER,GA-49,PARTIAL,1143,286,77,48,15,31,857,56.91,-2.17,1,1,1,0,2014-02-10,84d9e5b964cc4802c1f18c70
IN-2015-PANCHAYAT-00631,CT2015000631,MP,NL-33,FINAL,2257,5733,1493,4,28,77,3476,36.66,9.12,0,0,1,0,2015-04-15,830c94c9752aabe587bb4260
IN-2019-LOKSABHA-00632,CT2019000632,MLA,WB-67,FINAL,800,4955,1666,12,2,19,3289,44.32,-2.09,0,0,1,0,2019-08-13,9b29148bd6dbacb3a0d4c570
IN-2023-LOKSABHA-00633,CT2023000633,SARPANCH,LA-61,FINAL,411,650,744,9,3,1,94,5.21,11.81,1,0,1,0,2023-06-11,e9ddbefc0eefe31d1c39a27c
IN-2016-PANCHAYAT-00634,CT2016000634,WARD_MEMBER,UP-68,FINAL,2853,3544,704,12,3,32,691,9.73,-0.15,0,0,1,0,2016-09-25,4fbb4dbbba5c6c142c1477af
IN-2025-MUNICIPAL-00635,CT2025000635,MAYOR,MN-76,FINAL,2020,1107,5423,32,15,23,3403,39.8,8.82,0,0,1,0,2025-11-15,d7326f68b4eafc5a803fa7b4
IN-2025-LOKSABHA-00636,CT2025000636,MAYOR,TR-19,PARTIAL,744,598,104,43,4,17,146,10.1,-5.15,1,0,1,0,2025-03-10,d525601e07bae4cc1feea45b
IN-2015-BYE-00637,CT2015000637,MLA,NL-36,FINAL,4294,3334,1268,4,30,69,960,10.79,-11.73,0,0,1,0,2015-09-21,3707d161628d29dce352a304
IN-2015-PANCHAYAT-00638,CT2015000638,MLA,UK-73,FINAL,1111,300,2022,7,18,65,911,26.54,-5.54,1,1,1,0,2015-11-07,d82a91e5ee8a76de4e43ed77
IN-2025-BYE-00639,CT2025000639,SARPANCH,PY-62,PARTIAL,4042,151,975,40,13,34,3067,59.35,9.65,0,1,1,0,2025-01-28,b8f5716a555fbbde9570c1b9
IN-2022-MUNICIPAL-00640,CT2022000640,WARD_MEMBER,HR-11,FINAL,3323,2371,3781,22,1,39,458,4.83,5.62,0,0,1,0,2022-03-06,96a5c7ff3cf9f2feb645ad09
IN-2024-MUNICIPAL-00641,CT2024000641,MP,AR-17,FINAL,828,1609,494,20,22,13,781,26.65,-3.36,0,0,1,0,2024-07-18,28fee30b8c76f306e9773b47
IN-2019-BYE-00642,CT2019000642,MAYOR,MZ-25,FINAL,855,161,269,8,4,1,586,45.6,-9.96,1,1,1,0,2019-12-07,0da2aacab34f77916675fbfe
IN-2021-VIDHANSABHA-00643,CT2021000643,SARPANCH,UK-34,FINAL,652,2355,1704,20,20,27,651,13.82,-1.1,0,0,1,0,2021-04-29,af26668ff1cae02c8d7deb60
IN-2022-MUNICIPAL-00644,CT2022000644,MLA,CH-52,FINAL,2450,1281,235,37,14,69,1169,29.48,-5.39,0,0,1,0,2022-06-22,38bf00a906514ec627172f71
IN-2016-BYE-00645,CT2016000645,SARPANCH,LD-26,FINAL,781,6817,837,20,8,10,5980,70.9,-3.8,0,0,1,0,2016-05-05,2e952fa390de46f99e4fb799
IN-2017-BYE-00646,CT2017000646,MAYOR,GA-51,FINAL,4680,2423,702,49,29,4,2257,28.92,3.46,1,0,1,0,2018-02-20,6ac5aa38af6cc0acaded5a57
IN-2017-LOKSABHA-00647,CT2017000647,MP,UK-68,FINAL,6058,1965,2403,21,9,19,3655,35.06,-4.61,1,1,1,0,2017-03-18,2dce10a0b7e4638bfe9a83cf
IN-2017-BYE-00648,CT2017000648,MAYOR,JK-08,FINAL,4919,948,74,26,15,20,3971,66.84,7.79,0,0,1,0,2017-07-24,ec7a9a54cb2d4f2e5458fe4b
IN-2018-MUNICIPAL-00649,CT2018000649,WARD_MEMBER,TS-31,FINAL,2213,2784,1044,48,9,77,571,9.45,-8.69,0,0,1,0,2018-06-26,8755bc3663fef1d945b3e8d8
IN-2019-LOKSABHA-00650,CT2019000650,MP,MP-23,FINAL,7126,3057,1626,24,1,21,4069,34.46,0.73,0,1,1,0,2019-12-27,e89c1aeaaa3bf4ff254ba3c9
IN-2017-MUNICIPAL-00651,CT2017000651,SARPANCH,MN-42,FINAL,1513,5796,1003,11,12,24,4283,51.53,-9.74,1,0,1,0,2017-12-27,dfdab3ef784bce7cca4b74d8
IN-2015-LOKSABHA-00652,CT2015000652,MP,DN-67,FINAL,905,424,73,48,26,24,481,34.31,-3.37,1,1,1,0,2015-09-24,37abe8d76ad9d5139a6a141b
IN-2016-PANCHAYAT-00653,CT2016000653,MAYOR,WB-66,FINAL,1087,1692,1379,31,17,31,313,7.53,1.15,1,0,1,0,2017-01-23,c9e5377a6e560c4d3a110d01
IN-2023-LOKSABHA-00654,CT2023000654,WARD_MEMBER,ML-05,FINAL,2986,366,6303,5,19,1,3317,34.36,-10.01,0,0,1,0,2023-08-06,5a1672a57fb1da77fc204a88
IN-2024-VIDHANSABHA-00655,CT2024000655,SARPANCH,WB-13,FINAL,6542,1471,857,37,29,42,5071,57.17,11.15,0,0,1,0,2024-10-22,7e3754483956d8f59f3e1cf0
IN-2017-BYE-00656,CT2017000656,SARPANCH,JH-57,FINAL,377,699,130,39,12,42,322,26.7,1.96,1,1,1,0,2017-08-07,0f469b5f790ae98e2ed1f302
IN-2021-MUNICIPAL-00657,CT2021000657,MAYOR,LA-23,FINAL,1750,290,226,16,19,57,1460,64.43,-6.41,0,0,1,0,2021-04-13,511e820796159d9888c7f5cd
IN-2025-BYE-00658,CT2025000658,MLA,MZ-67,FINAL,497,239,611,48,23,43,114,8.46,-3.34,1,1,1,0,2025-05-08,3a1826b887c9e957bb6e216d
IN-2025-BYE-00659,CT2025000659,MLA,CG-65,PENDING,2635,3336,2713,10,5,46,623,7.17,-1.56,1,0,1,0,2025-04-04,3b14cca79a4b293ffd9c158f
IN-2022-MUNICIPAL-00660,CT2022000660,SARPANCH,HR-18,FINAL,3235,1891,1778,41,9,59,1344,19.47,6.69,0,0,1,0,2022-12-11,68774d46c8ea801756c2270f
IN-2023-MUNICIPAL-00661,CT2023000661,WARD_MEMBER,CG-76,PARTIAL,2404,810,348,28,28,28,1594,44.75,11.44,1,0,1,0,2023-04-06,c838179193efbb85398bf351
IN-2020-VIDHANSABHA-00662,CT2020000662,WARD_MEMBER,OD-04,FINAL,2273,596,168,46,29,50,1677,55.22,-4.22,1,0,1,0,2020-04-20,70e44db15c9f45eceba32b96
IN-2019-LOKSABHA-00663,CT2019000663,MP,AS-78,FINAL,2180,784,1083,24,2,44,1097,27.11,-3.32,1,0,1,1,2019-12-07,d14777c781efcf5bbe88d828
IN-2018-PANCHAYAT-00664,CT2018000664,MLA,SK-02,PARTIAL,2467,2242,1917,24,8,1,225,3.4,-2.66,1,0,1,0,2018-11-09,2f29c74f232fa220a4738925
IN-2024-VIDHANSABHA-00665,CT2024000665,WARD_MEMBER,BR-18,FINAL,2327,844,2682,3,29,8,355,6.07,-3.05,0,0,1,1,2024-06-26,0a2c64daaf167a10c92403bb
