econ_prices_pricing_month,econ_prices_country_iso2,econ_prices_region_nuts_code,econ_prices_hicp_coicop_code,econ_prices_hicp_index_level,econ_prices_hicp_monthly_change_pct,econ_prices_hicp_12mo_change_pct,econ_prices_core_hicp_index_level,econ_prices_ppi_nace_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_food_price_index,econ_prices_rent_index,econ_prices_wage_growth_pct,econ_prices_terms_of_trade_index,econ_prices_eurostat_table_code,econ_prices_reference_base_year,econ_prices_methodology_version,econ_prices_outlier_flag,econ_prices_data_extract_date
2024-04,MT,BG2,CP04,193.642,-1.065,-1.602,197.681,C24,108.581,191.048,186.215,101.316,5.338,113.583,prc_hicp_manr,2020,HICP_2025C,0,2024-05-16
2025-11,PT,HU36,CP03,195.249,-0.947,3.224,192.771,C28,110.581,192.162,187.604,101.318,3.221,113.558,prc_hicp_cow,2015,HICP_2024B,0,2024-10-05
2026-06,SI,CZ981,CP02,194.82,1.512,0.933,199.645,E36,109.383,190.52,190.045,102.785,-0.632,113.758,prc_hicp_midx,2020,HICP_2023A,0,2024-07-08
2018-01,AT,SE632,CP01,194.986,0.793,-1.406,199.404,H49,110.757,192.193,189.305,102.389,0.341,114.417,sts_inpp_m,2015,PPI_2025B,0,2026-01-18
2019-08,HR,HU9,CP12,195.342,0.091,10.803,193.524,M69,111.399,191.508,189.894,102.361,6.839,114.059,prc_ppi_m,2020,PPI_2024A,0,2025-12-14
2020-03,DK,PT33,CP11,195.761,1.486,5.744,197.31,C20,112.191,194.364,190.013,102.759,6.109,114.268,prc_hicp_manr,2015,HICP_2025C,0,2024-06-14
2021-10,FR,SI90,CP10,196.958,0.538,10.186,196.703,C27,111.815,193.946,191.428,103.917,2.488,115.209,prc_hicp_cow,2020,HICP_2024B,0,2025-06-18
2022-05,HU,BE655,CP09,196.654,0.797,-1.997,200.109,D35,112.961,197.258,191.667,104.154,8.716,115.678,prc_hicp_midx,2015,HICP_2023A,0,2024-12-06
2023-12,LV,GR345,CP08,197.782,0.898,-0.618,196.753,F41,114.343,194.906,192.287,104.14,0.41,115.214,sts_inpp_m,2020,PPI_2025B,0,2025-11-17
2024-07,MT,CZ45,CP07,197.727,1.618,5.731,198.791,J61,114.836,198.545,191.908,104.612,9.353,116.212,prc_ppi_m,2015,PPI_2024A,0,2025-02-23
2025-02,PT,GR4,CP06,197.997,0.868,5.986,198.109,C10,115.328,198.517,192.829,105.609,0.671,115.91,prc_hicp_manr,2020,HICP_2025C,0,2025-07-22
2026-09,SI,LT75,CP05,199.301,0.352,8.397,204.926,C24,115.101,199.357,195.775,105.506,0.425,116.086,prc_hicp_cow,2015,HICP_2024B,0,2025-03-28
2018-04,AT,ES64,CP04,199.494,1.121,7.969,206.606,C28,115.38,199.162,195.529,105.158,-0.741,116.191,prc_hicp_midx,2020,HICP_2023A,0,2024-07-26
2019-11,HR,LU5,CP03,199.89,1.668,4.679,201.881,E36,116.032,202.073,195.659,106.198,9.021,116.402,sts_inpp_m,2015,PPI_2025B,0,2024-09-23
2020-06,DK,IT6,CP02,199.012,0.712,-1.85,196.229,H49,116.502,203.163,196.383,106.324,-0.591,117.271,prc_ppi_m,2020,PPI_2024A,0,2024-02-22
2021-01,FR,SI38,CP01,199.546,0.659,5.384,199.468,M69,116.748,204.226,198.484,106.966,3.046,117.298,prc_hicp_manr,2015,HICP_2025C,0,2026-01-04
2022-08,HU,IT49,CP12,200.896,0.518,0.704,207.764,C20,117.518,202.14,196.514,107.726,9.19,117.539,prc_hicp_cow,2020,HICP_2024B,0,2025-08-09
2023-03,LV,BE4,CP11,201.201,-0.314,0.078,198.424,C27,118.588,206.848,197.766,107.904,2.591,118.44,prc_hicp_midx,2015,HICP_2023A,0,2025-06-15
2024-10,MT,SK19,CP10,201.182,-1.081,9.68,201.696,D35,118.291,205.93,199.201,107.351,4.75,117.713,sts_inpp_m,2020,PPI_2025B,0,2025-08-25
2025-05,PT,SK2,CP09,201.865,1.519,4.394,202.257,F41,120.036,208.703,200.085,108.698,6.834,118.461,prc_ppi_m,2015,PPI_2024A,1,2024-03-06
2026-12,SI,CY430,CP08,202.704,1.291,9.291,208.318,J61,120.252,207.782,201.305,108.466,1.289,118.33,prc_hicp_manr,2020,HICP_2025C,0,2025-12-24
2018-07,AT,PL3,CP07,202.989,-1.141,10.656,205.94,C10,120.058,209.643,200.445,108.567,0.093,119.385,prc_hicp_cow,2015,HICP_2024B,0,2025-07-20
2019-02,HR,AT657,CP06,203.065,1.49,10.949,199.621,C24,122.173,210.898,201.523,108.944,-0.454,119.55,prc_hicp_midx,2020,HICP_2023A,0,2025-02-01
2020-09,DK,CZ66,CP05,203.232,0.299,5.41,208.963,C28,121.931,211.172,202.556,109.938,0.238,119.196,sts_inpp_m,2015,PPI_2025B,0,2025-05-28
2021-04,FR,IT130,CP04,203.723,0.127,6.533,203.624,E36,121.577,210.803,201.996,109.892,6.817,120.289,prc_ppi_m,2020,PPI_2024A,0,2024-02-14
2022-11,HU,BE74,CP03,203.736,0.532,-0.435,204.602,H49,122.19,212.593,202.422,110.685,1.258,120.745,prc_hicp_manr,2015,HICP_2025C,0,2025-01-14
2023-06,LV,NL1,CP02,205.002,-0.248,1.59,211.907,M69,123.787,213.513,205.547,110.503,0.348,120.007,prc_hicp_cow,2020,HICP_2024B,0,2024-03-28
2024-01,MT,BG987,CP01,85.565,1.031,5.632,84.546,C20,124.753,212.755,75.012,111.074,7.284,120.774,prc_hicp_midx,2015,HICP_2023A,0,2026-01-11
2025-08,PT,FI52,CP12,85.848,1.593,1.321,87.062,C27,124.264,213.555,76.856,110.895,1.26,121.671,sts_inpp_m,2020,PPI_2025B,0,2024-07-20
2026-03,SI,SK612,CP11,86.562,0.141,5.929,86.149,D35,125.27,216.017,76.039,111.324,8.966,122.111,prc_ppi_m,2015,PPI_2024A,0,2024-07-27
2018-10,AT,RO575,CP10,86.595,1.144,1.991,87.824,F41,125.678,215.992,77.066,111.509,8.375,122.558,prc_hicp_manr,2020,HICP_2025C,0,2026-02-17
2019-05,HR,NL5,CP09,86.871,1.396,3.507,89.185,J61,126.744,219.511,76.794,112.547,1.442,122.566,prc_hicp_cow,2015,HICP_2024B,0,2025-09-16
2020-12,DK,BE65,CP08,87.758,-1.092,9.443,86.417,C10,125.83,218.632,78.7,112.702,4.364,122.756,prc_hicp_midx,2020,HICP_2023A,0,2025-07-27
2021-07,FR,MT126,CP07,87.162,-0.64,7.489,89.098,C24,127.635,220.914,79.837,113.157,7.409,122.647,sts_inpp_m,2015,PPI_2025B,0,2025-07-18
2022-02,HU,IT1,CP06,88.238,-1.057,-2.22,87.173,C28,128.247,222.201,80.927,113.636,-0.765,122.613,prc_ppi_m,2020,PPI_2024A,0,2025-06-09
2023-09,LV,HR25,CP05,87.811,0.093,8.536,90.24,E36,129.001,222.082,79.952,114.383,3.917,123.418,prc_hicp_manr,2015,HICP_2025C,0,2025-10-23
2024-04,MT,GR23,CP04,88.082,1.206,7.891,90.913,H49,128.851,220.279,81.263,114.186,3.36,123.627,prc_hicp_cow,2020,HICP_2024B,0,2025-02-14
2025-11,PT,ES2,CP03,89.786,0.425,2.077,91.654,M69,129.255,223.18,81.545,114.92,8.212,124.201,prc_hicp_midx,2015,HICP_2023A,0,2024-08-11
2026-06,SI,PL541,CP02,89.486,-0.591,8.18,91.685,C20,130.826,222.994,81.805,114.584,8.949,123.739,sts_inpp_m,2020,PPI_2025B,0,2024-05-09
2018-01,AT,DE52,CP01,89.518,0.706,4.951,88.317,C27,131.536,225.654,84.035,115.56,5.471,124.706,prc_ppi_m,2015,PPI_2024A,0,2024-05-20
2019-08,HR,LU181,CP12,90.289,1.003,10.713,93.333,D35,130.493,224.092,84.675,115.502,7.47,124.723,prc_hicp_manr,2020,HICP_2025C,0,2025-06-08
2020-03,DK,HR552,CP11,90.376,1.504,8.191,88.98,F41,132.692,224.67,83.153,115.948,5.112,125.339,prc_hicp_cow,2015,HICP_2024B,0,2025-04-12
2021-10,FR,DK23,CP10,90.211,-0.778,4.339,91.343,J61,132.384,227.861,86.081,116.321,5.527,126.113,prc_hicp_midx,2020,HICP_2023A,0,2025-09-10
2022-05,HU,FR137,CP09,91.003,0.151,3.742,91.437,C10,133.355,227.187,86.424,117.073,-0.746,125.6,sts_inpp_m,2015,PPI_2025B,0,2024-02-12
2023-12,LV,CZ988,CP08,92.485,1.189,0.054,90.764,C24,133.587,230.119,84.841,116.384,2.009,126.793,prc_ppi_m,2020,PPI_2024A,0,2025-09-03
2024-07,MT,NL689,CP07,91.517,1.337,-2.311,93.844,C28,133.97,228.487,86.144,117.617,7.599,127.081,prc_hicp_manr,2015,HICP_2025C,0,2025-08-11
2025-02,PT,SK31,CP06,92.994,1.22,-1.416,95.697,E36,134.615,229.602,87.966,118.156,8.166,126.267,prc_hicp_cow,2020,HICP_2024B,0,2025-08-21
2026-09,SI,SE83,CP05,93.667,1.573,-0.728,94.025,H49,135.514,232.669,88.913,118.465,0.892,126.65,prc_hicp_midx,2015,HICP_2023A,0,2026-01-17
2018-04,AT,MT1,CP04,93.198,-0.454,9.859,91.706,M69,134.814,233.706,89.972,118.077,3.921,127.124,sts_inpp_m,2020,PPI_2025B,0,2025-04-14
2019-11,HR,IE253,CP03,93.742,-0.738,0.282,96.003,C20,135.457,234.45,88.687,119.149,-0.706,128.204,prc_ppi_m,2015,PPI_2024A,0,2024-06-14
2020-06,DK,FR11,CP02,94.189,1.26,8.206,95.68,C27,136.357,234.818,90.42,118.952,5.523,128.184,prc_hicp_manr,2020,HICP_2025C,0,2025-09-17
2021-01,FR,CZ439,CP01,94.718,-0.287,5.722,93.261,D35,136.79,236.28,90.89,119.123,2.73,127.665,prc_hicp_cow,2015,HICP_2024B,0,2024-06-10
2022-08,HU,DE690,CP12,94.828,1.01,-0.574,93.62,F41,137.123,237.412,90.914,119.166,7.572,128.216,prc_hicp_midx,2020,HICP_2023A,0,2025-06-26
2023-03,LV,GR757,CP11,95.749,1.372,7.633,96.473,J61,137.694,238.126,92.991,120.36,6.619,128.186,sts_inpp_m,2015,PPI_2025B,0,2026-01-08
2024-10,MT,PT613,CP10,96.194,1.497,2.177,94.548,C10,138.689,238.33,92.102,120.526,6.523,128.677,prc_ppi_m,2020,PPI_2024A,0,2025-03-29
2025-05,PT,DE9,CP09,96.935,0.535,0.048,98.062,C24,138.797,240.192,92.215,120.987,2.411,129.26,prc_hicp_manr,2015,HICP_2025C,0,2024-09-05
2026-12,SI,HR28,CP08,97.301,-1.123,9.118,97.178,C28,140.779,240.337,92.707,121.064,0.873,130.045,prc_hicp_cow,2020,HICP_2024B,0,2025-01-19
2018-07,AT,AT43,CP07,97.584,0.962,4.656,100.57,E36,141.481,240.221,95.946,121.666,7.383,130.083,prc_hicp_midx,2015,HICP_2023A,0,2024-10-31
2019-02,HR,HU62,CP06,98.082,-1.185,7.905,101.331,H49,140.17,240.747,96.252,121.901,5.057,129.864,sts_inpp_m,2020,PPI_2025B,0,2025-01-27
2020-09,DK,IE77,CP05,97.77,0.206,5.79,101.159,M69,140.87,242.608,96.058,122.469,7.244,130.001,prc_ppi_m,2015,PPI_2024A,0,2024-11-26
2021-04,FR,RO696,CP04,97.895,0.815,10.89,96.94,C20,141.59,242.855,95.055,122.815,3.707,131.566,prc_hicp_manr,2020,HICP_2025C,0,2025-04-25
2022-11,HU,GR93,CP03,98.281,0.362,3.192,100.967,C27,142.178,243.652,97.138,122.583,9.097,131.688,prc_hicp_cow,2015,HICP_2024B,0,2024-08-09
2023-06,LV,EE803,CP02,98.229,-0.369,-0.524,100.801,D35,143.966,247.012,98.733,122.986,0.318,130.934,prc_hicp_midx,2020,HICP_2023A,0,2024-03-20
2024-01,MT,DK562,CP01,99.968,-0.095,6.323,102.467,F41,143.674,247.634,98.473,123.464,1.756,131.539,sts_inpp_m,2015,PPI_2025B,0,2025-05-10
2025-08,PT,FI93,CP12,100.528,1.542,4.791,104.282,J61,144.037,247.148,100.049,124.268,3.485,132.104,prc_ppi_m,2020,PPI_2024A,0,2026-02-22
2026-03,SI,PT7,CP11,100.942,0.596,5.837,101.39,C10,145.756,249.565,98.915,124.333,7.374,131.74,prc_hicp_manr,2015,HICP_2025C,0,2025-01-03
2018-10,AT,BE95,CP10,100.689,1.508,4.6,103.834,C24,145.745,247.389,99.13,124.423,8.985,132.374,prc_hicp_cow,2020,HICP_2024B,0,2024-01-18
2019-05,HR,AT88,CP09,101.505,0.656,-0.919,104.249,C28,145.295,250.271,99.901,124.836,8.341,132.398,prc_hicp_midx,2015,HICP_2023A,0,2024-11-30
2020-12,DK,AT351,CP08,101.481,1.196,7.542,104.907,E36,147.399,252.27,101.437,125.483,8.182,132.952,sts_inpp_m,2020,PPI_2025B,0,2026-02-18
2021-07,FR,SI36,CP07,101.602,-0.53,1.234,100.374,H49,147.223,253.096,102.434,125.696,7.342,133.341,prc_ppi_m,2015,PPI_2024A,0,2025-09-28
2022-02,HU,LV671,CP06,102.889,-0.164,6.489,102.452,M69,148.57,253.163,104.437,126.158,6.546,133.517,prc_hicp_manr,2020,HICP_2025C,0,2025-08-28
2023-09,LV,LT59,CP05,101.921,-0.256,0.514,104.127,C20,148.055,253.877,102.8,126.179,8.818,133.65,prc_hicp_cow,2015,HICP_2024B,0,2024-07-17
2024-04,MT,LV21,CP04,103.574,0.88,10.729,103.973,C27,149.003,255.738,105.37,127.322,0.487,134.748,prc_hicp_midx,2020,HICP_2023A,0,2024-09-07
2025-11,PT,BG774,CP03,103.599,1.512,5.761,103.836,D35,149.546,255.479,105.695,126.927,6.056,135.126,sts_inpp_m,2015,PPI_2025B,0,2024-06-28
2026-06,SI,AT243,CP02,103.256,0.792,3.669,106.672,F41,150.039,257.037,104.339,127.228,7.549,135.197,prc_ppi_m,2020,PPI_2024A,0,2025-07-22
2018-01,AT,SK30,CP01,103.528,0.116,9.001,104.589,J61,149.821,255.203,106.675,127.634,8.511,134.721,prc_hicp_manr,2015,HICP_2025C,0,2025-10-10
2019-08,HR,IE72,CP12,105.216,-0.963,-1.914,105.767,C10,151.474,256.998,105.686,128.165,6.494,135.751,prc_hicp_cow,2020,HICP_2024B,0,2024-03-13
2020-03,DK,HU54,CP11,104.809,0.415,3.337,105.317,C24,151.884,259.927,107.453,128.914,5.392,136.656,prc_hicp_midx,2015,HICP_2023A,0,2024-06-03
2021-10,FR,EE67,CP10,105.468,-0.321,6.93,108.357,C28,151.827,258.948,108.599,128.309,4.931,136.948,sts_inpp_m,2020,PPI_2025B,0,2025-06-30
2022-05,HU,SK624,CP09,106.578,-0.429,5.863,107.862,E36,153.477,259.077,107.384,128.7,5.781,136.964,prc_ppi_m,2015,PPI_2024A,0,2026-02-25
2023-12,LV,CZ493,CP08,106.015,-0.224,3.263,109.278,H49,152.777,261.827,110.157,129.832,6.976,136.596,prc_hicp_manr,2020,HICP_2025C,0,2024-01-29
2024-07,MT,CY956,CP07,106.286,0.129,-0.542,109.883,M69,154.188,261.581,110.229,129.988,8.801,137.871,prc_hicp_cow,2015,HICP_2024B,0,2024-04-20
2025-02,PT,BG362,CP06,107.564,1.462,4.552,111.216,C20,153.924,265.22,109.797,130.353,2.593,137.089,prc_hicp_midx,2020,HICP_2023A,0,2025-08-14
2026-09,SI,NL90,CP05,108.159,1.466,4.369,109.028,C27,154.718,263.565,110.614,130.832,1.262,137.748,sts_inpp_m,2015,PPI_2025B,0,2025-10-31
2018-04,AT,ES52,CP04,107.789,-0.803,10.975,111.442,D35,155.679,266.683,110.755,130.396,6.314,137.443,prc_ppi_m,2020,PPI_2024A,0,2025-09-13
2019-11,HR,CY633,CP03,108.38,-0.539,0.126,107.363,F41,155.587,266.765,111.586,131.553,-0.27,138.996,prc_hicp_manr,2015,HICP_2025C,0,2024-10-07
2020-06,DK,RO71,CP02,108.7,-0.716,2.119,110.131,J61,155.52,266.414,113.428,131.127,7.013,138.126,prc_hicp_cow,2020,HICP_2024B,0,2026-01-05
2021-01,FR,IT468,CP01,108.273,0.603,9.278,109.793,C10,156.213,68.943,114.027,132.447,4.955,138.324,prc_hicp_midx,2015,HICP_2023A,0,2024-12-08
2022-08,HU,RO732,CP12,108.783,1.458,0.65,107.465,C24,156.793,70.269,115.486,132.78,2.253,138.917,sts_inpp_m,2020,PPI_2025B,0,2026-01-02
2023-03,LV,HR49,CP11,110.519,-0.404,1.739,113.662,C28,158.414,73.545,115.456,132.284,7.412,139.35,prc_ppi_m,2015,PPI_2024A,0,2024-07-09
2024-10,MT,CY75,CP10,109.852,0.323,5.174,108.307,E36,158.899,71.714,116.53,133.434,2.253,139.527,prc_hicp_manr,2020,HICP_2025C,0,2024-01-24
2025-05,PT,ES970,CP09,110.103,0.666,9.968,112.3,H49,158.302,75.37,115.803,133.035,5.568,140.453,prc_hicp_cow,2015,HICP_2024B,0,2024-03-28
2026-12,SI,CY60,CP08,110.529,0.129,4.612,108.4,M69,159.511,73.847,118.613,134.052,7.302,140.366,prc_hicp_midx,2020,HICP_2023A,0,2025-04-30
2018-07,AT,PT56,CP07,110.911,-0.62,4.078,113.837,C20,160.251,77.387,119.017,133.687,8.562,140.993,sts_inpp_m,2015,PPI_2025B,0,2024-08-03
2019-02,HR,SE38,CP06,112.008,0.225,7.48,110.215,C27,160.85,74.668,117.228,134.413,0.524,141.686,prc_ppi_m,2020,PPI_2024A,0,2025-08-21
2020-09,DK,SK940,CP05,111.979,-0.884,-0.441,110.282,D35,161.664,79.144,120.641,134.935,1.026,142.012,prc_hicp_manr,2015,HICP_2025C,0,2025-09-02
2021-04,FR,PL20,CP04,112.838,0.741,10.097,111.77,F41,162.325,76.92,121.096,135.366,6.375,142.027,prc_hicp_cow,2020,HICP_2024B,0,2024-01-29
2022-11,HU,BG31,CP03,113.308,0.72,5.919,116.017,J61,161.503,78.452,119.121,134.908,8.164,142.25,prc_hicp_midx,2015,HICP_2023A,0,2025-09-10
2023-06,LV,AT6,CP02,113.212,-1.146,9.706,116.307,C10,162.864,80.636,120.73,135.689,4.452,142.908,sts_inpp_m,2020,PPI_2025B,0,2025-10-07
2024-01,MT,AT414,CP01,114.064,-0.47,-0.447,114.096,C24,164.392,80.282,122.555,136.043,7.963,142.796,prc_ppi_m,2015,PPI_2024A,0,2026-01-23
2025-08,PT,DK70,CP12,114.264,0.59,6.128,112.787,C28,164.628,83.126,121.906,136.176,7.335,142.478,prc_hicp_manr,2020,HICP_2025C,0,2025-03-16
2026-03,SI,CZ729,CP11,115.178,0.414,0.86,115.838,E36,164.836,81.395,124.56,136.565,6.067,143.46,prc_hicp_cow,2015,HICP_2024B,0,2025-04-29
2018-10,AT,SE52,CP10,115.794,-0.355,-2.075,118.663,H49,164.354,83.148,122.938,137.591,6.675,143.78,prc_hicp_midx,2020,HICP_2023A,0,2025-07-21
2019-05,HR,HR401,CP09,115.609,0.116,1.845,117.872,M69,165.266,83.83,125.087,137.999,4.079,143.632,sts_inpp_m,2015,PPI_2025B,0,2024-10-10
2020-12,DK,HU80,CP08,115.625,1.096,0.265,114.354,C20,165.718,86.353,125.783,138.215,8.099,144.055,prc_ppi_m,2020,PPI_2024A,0,2024-11-16
2021-07,FR,EE51,CP07,115.473,-0.379,-1.66,114.697,C27,167.245,85.533,125.046,138.271,4.957,144.69,prc_hicp_manr,2015,HICP_2025C,0,2024-05-01
2022-02,HU,ES81,CP06,116.874,1.501,7.051,118.47,D35,166.817,88.645,126.332,139.223,-0.818,144.646,prc_hicp_cow,2020,HICP_2024B,1,2026-01-01
2023-09,LV,IT10,CP05,117.579,-0.463,7.234,120.168,F41,167.725,86.097,126.925,139.17,-0.118,144.405,prc_hicp_midx,2015,HICP_2023A,0,2025-12-13
2024-04,MT,ES522,CP04,117.386,-0.101,-1.312,117.058,J61,168.201,89.451,126.238,138.866,7.804,145.433,sts_inpp_m,2020,PPI_2025B,0,2025-12-20
2025-11,PT,DK9,CP03,117.902,-0.578,6.004,117.211,C10,168.633,91.493,128.583,139.593,2.52,145.879,prc_ppi_m,2015,PPI_2024A,0,2024-06-25
2026-06,SI,LV22,CP02,117.491,0.933,3.517,120.651,C24,170.183,92.416,128.509,140.401,5.903,146.336,prc_hicp_manr,2020,HICP_2025C,0,2025-08-15
2018-01,AT,DE228,CP01,118.946,-0.466,4.257,120.945,C28,170.21,89.711,130.539,140.19,6.036,146.105,prc_hicp_cow,2015,HICP_2024B,0,2024-03-01
2019-08,HR,FR844,CP12,118.865,-0.351,8.393,117.332,E36,171.45,91.694,129.52,140.175,5.576,146.505,prc_hicp_midx,2020,HICP_2023A,0,2024-10-30
2020-03,DK,MT19,CP11,119.967,1.226,-0.717,124.023,H49,171.854,94.527,130.082,140.777,8.797,146.109,sts_inpp_m,2015,PPI_2025B,0,2025-06-12
2021-10,FR,BE2,CP10,120.582,1.278,9.607,122.273,M69,172.196,93.285,131.646,141.626,4.257,146.522,prc_ppi_m,2020,PPI_2024A,0,2024-05-10
2022-05,HU,MT23,CP09,120.494,-0.366,10.67,119.016,C20,172.923,95.016,132.727,141.309,-0.708,147.695,prc_hicp_manr,2015,HICP_2025C,0,2025-06-25
2023-12,LV,LV19,CP08,121.102,0.856,9.958,122.199,C27,172.178,96.938,133.457,142.33,4.001,148.334,prc_hicp_cow,2020,HICP_2024B,0,2025-01-06
2024-07,MT,PT9,CP07,121.056,-0.546,3.752,125.268,D35,174.469,95.434,133.582,142.347,8.675,147.514,prc_hicp_midx,2015,HICP_2023A,0,2026-02-12
2025-02,PT,CZ250,CP06,121.108,0.069,2.85,121.2,F41,173.739,97.182,134.167,143.226,6.588,148.591,sts_inpp_m,2020,PPI_2025B,0,2024-07-12
2026-09,SI,LU48,CP05,121.861,-0.244,-1.384,123.024,J61,175.459,100.513,134.479,143.71,5.69,148.665,prc_ppi_m,2015,PPI_2024A,0,2025-05-05
2018-04,AT,IT922,CP04,122.321,0.736,-0.98,126.869,C10,175.318,101.504,134.029,143.276,8.653,148.267,prc_hicp_manr,2020,HICP_2025C,0,2025-05-23
2019-11,HR,FI86,CP03,122.555,-0.456,10.406,121.027,C24,175.683,99.596,134.967,143.722,8.294,149.843,prc_hicp_cow,2015,HICP_2024B,0,2025-02-15
2020-06,DK,LU1,CP02,123.006,0.648,5.017,122.232,C28,176.681,103.441,136.412,144.261,1.295,149.457,prc_hicp_midx,2020,HICP_2023A,0,2024-10-01
2021-01,FR,CY125,CP01,124.009,1.117,4.301,125.343,E36,177.419,100.743,136.909,144.239,3.387,150.186,sts_inpp_m,2015,PPI_2025B,0,2024-05-05
2022-08,HU,BE6,CP12,123.634,-0.06,10.544,122.379,H49,176.939,104.087,136.689,144.918,9.318,150.77,prc_ppi_m,2020,PPI_2024A,0,2025-04-26
2023-03,LV,LT86,CP11,123.785,-0.847,4.851,124.25,M69,177.746,104.525,139.984,145.09,1.037,150.297,prc_hicp_manr,2015,HICP_2025C,0,2024-06-14
2024-10,MT,SK661,CP10,124.727,-0.545,7.614,124.941,C20,177.523,104.803,140.83,145.665,7.155,150.365,prc_hicp_cow,2020,HICP_2024B,0,2025-01-05
2025-05,PT,ES18,CP09,124.847,-0.382,2.602,123.261,C27,179.122,105.15,139.123,146.313,6.914,150.737,prc_hicp_midx,2015,HICP_2023A,0,2024-08-03
2026-12,SI,DE74,CP08,125.952,-0.64,-1.337,124.112,D35,179.998,107.415,141.351,145.856,3.524,151.944,sts_inpp_m,2020,PPI_2025B,0,2024-10-06
2018-07,AT,EE606,CP07,126.033,0.186,3.288,124.122,F41,179.838,109.619,142.28,146.516,5.374,151.842,prc_ppi_m,2015,PPI_2024A,0,2024-03-17
2019-02,HR,HU34,CP06,126.387,1.009,-1.417,129.137,J61,180.35,108.858,141.961,147.3,9.33,152.552,prc_hicp_manr,2020,HICP_2025C,0,2025-05-27
2020-09,DK,NL59,CP05,127.209,0.795,5.498,125.39,C10,181.414,108.173,141.272,147.164,5.278,151.859,prc_hicp_cow,2015,HICP_2024B,0,2025-11-23
2021-04,FR,HR472,CP04,127.738,1.285,6.436,130.102,C24,181.009,111.638,144.471,147.402,6.541,152.827,prc_hicp_midx,2020,HICP_2023A,0,2024-03-18
2022-11,HU,SI2,CP03,127.205,0.628,3.05,124.672,C28,182.452,112.808,144.248,147.763,1.667,153.257,sts_inpp_m,2015,PPI_2025B,0,2025-11-16
2023-06,LV,SE3,CP02,127.394,0.886,0.043,125.118,E36,182.256,111.216,145.156,147.973,5.762,153.343,prc_ppi_m,2020,PPI_2024A,0,2024-12-03
2024-01,MT,LT421,CP01,128.976,0.441,6.263,130.879,H49,182.459,114.43,146.207,148.587,7.616,154.019,prc_hicp_manr,2015,HICP_2025C,0,2024-06-29
2025-08,PT,DE867,CP12,128.892,0.893,2.941,132.528,M69,183.375,115.1,145.573,149.341,1.53,154.169,prc_hicp_cow,2020,HICP_2024B,0,2024-11-16
2026-03,SI,PT52,CP11,128.64,-0.774,8.494,130.268,C20,185.462,116.401,147.358,149.232,7.959,154.462,prc_hicp_midx,2015,HICP_2023A,0,2024-04-27
2018-10,AT,FI495,CP10,128.616,0.991,4.223,132.023,C27,184.188,115.22,146.118,150.062,0.735,153.602,sts_inpp_m,2020,PPI_2025B,0,2024-03-30
2019-05,HR,RO4,CP09,130.392,0.363,2.338,130.435,D35,186.574,118.181,146.436,150.604,6.805,154.355,prc_ppi_m,2015,PPI_2024A,0,2024-07-26
2020-12,DK,PT34,CP08,129.571,-0.65,3.072,129.672,F41,185.972,117.871,147.998,150.333,7.04,154.822,prc_hicp_manr,2020,HICP_2025C,0,2026-01-01
2021-07,FR,RO48,CP07,130.12,1.631,2.285,128.092,J61,186.079,116.877,150.253,150.697,-0.854,155.219,prc_hicp_cow,2015,HICP_2024B,1,2024-07-31
2022-02,HU,AT520,CP06,130.678,1.264,9.54,132.182,C10,187.677,119.664,148.413,150.967,1.769,154.877,prc_hicp_midx,2020,HICP_2023A,0,2025-07-03
2023-09,LV,FI70,CP05,131.114,-0.68,2.987,129.555,C24,188.766,121.523,150.16,152.129,3.033,155.606,sts_inpp_m,2015,PPI_2025B,0,2025-05-08
2024-04,MT,BE1,CP04,131.484,0.666,5.641,135.977,C28,188.562,119.479,150.248,151.421,0.282,156.307,prc_ppi_m,2020,PPI_2024A,0,2024-12-24
2025-11,PT,AT75,CP03,131.805,-0.049,4.596,134.5,E36,188.376,123.075,151.671,152.644,2.516,156.001,prc_hicp_manr,2015,HICP_2025C,0,2025-04-03
2026-06,SI,EE80,CP02,133.358,0.278,1.831,138.362,H49,190.025,123.163,153.649,152.817,8.529,156.024,prc_hicp_cow,2020,HICP_2024B,0,2024-04-25
2018-01,AT,BE26,CP01,132.713,1.221,4.114,131.396,M69,189.584,122.075,153.21,90.466,-0.923,84.324,prc_hicp_midx,2015,HICP_2023A,1,2024-01-06
2019-08,HR,AT29,CP12,133.489,-0.153,3.049,135.645,C20,191.464,122.959,152.381,90.494,5.531,85.927,sts_inpp_m,2020,PPI_2025B,0,2026-01-10
2020-03,DK,LV5,CP11,133.792,0.612,9.366,134.056,C27,190.595,127.479,155.751,90.616,5.88,85.139,prc_ppi_m,2015,PPI_2024A,0,2025-01-31
2021-10,FR,GR121,CP10,134.433,-0.34,2.871,135.905,D35,192.292,125.571,153.551,90.766,2.2,85.473,prc_hicp_manr,2020,HICP_2025C,0,2024-09-15
2022-05,HU,AT46,CP09,134.924,-1.059,9.824,134.406,F41,192.176,126.93,156.589,91.884,6.668,86.772,prc_hicp_cow,2015,HICP_2024B,0,2025-11-19
2023-12,LV,AT8,CP08,135.242,1.309,-0.561,139.274,J61,192.527,130.091,154.906,92.228,3.495,86.7,prc_hicp_midx,2020,HICP_2023A,0,2024-03-05
