tech_adopt_survey_year,tech_adopt_community_digital_id,tech_adopt_households_with_internet_pct,tech_adopt_households_with_computer_pct,tech_adopt_smartphone_only_households_pct,tech_adopt_digital_literacy_score,tech_adopt_affordability_barrier_rate,tech_adopt_language_barrier_rate,tech_adopt_disability_access_barrier_rate,tech_adopt_public_wifi_access_points,tech_adopt_library_device_loan_count,tech_adopt_digital_navigator_program_flag,tech_adopt_training_sessions_completed,tech_adopt_telehealth_use_rate,tech_adopt_online_learning_use_rate,tech_adopt_remote_work_enablement_rate,tech_adopt_banking_online_adoption_rate,tech_adopt_cyber_safety_incident_rate,tech_adopt_privacy_concern_score,tech_adopt_equity_gap_index
2012,CDI0000000661,80.81,56.3,44.16,65.75,53.48,18.5,34.58,2442,14696,1,3006,83.59,5.94,5.6,11.27,4.877,81.09,0.5443
2024,CDI0000000662,43.42,28.38,20.5,92.35,17.88,28.57,9.61,3304,16298,0,6920,37.11,20.69,38.66,78.32,23.007,63.78,0.7674
2019,CDI0000000663,79.45,73.37,51.42,93.45,54.05,2.36,4.1,1414,4876,0,19339,84.63,67.74,72.67,29.78,6.065,74.02,0.2623
2021,CDI0000000664,61.3,59.77,5.42,93.51,30.39,28.06,24.27,2585,6731,0,10464,84.34,20.3,29.5,59.08,10.321,57.45,0.941
2023,CDI0000000665,71.05,52.82,4.38,0.07,38.12,9.81,30.07,415,11381,1,20408,36.57,13.63,61.37,79.14,22.032,16.76,0.0309
2019,CDI0000000666,76.88,57.15,4.41,53.01,34.41,33.7,6.45,3279,13647,0,2267,72.42,67.32,42.49,66.04,13.633,92.84,0.2618
2012,CDI0000000667,96.02,89.41,37.68,81.79,15.52,5.15,19.81,1573,6720,0,19467,80.79,18.59,48.03,4.92,1.096,10.04,0.0506
2016,CDI0000000668,73.91,77.37,36.9,11.21,13.87,13.87,30.33,4905,12462,0,21231,18.25,89.52,48.46,63.75,8.809,82.36,0.6676
2025,CDI0000000669,90.44,89.39,14.69,69.84,40.09,19.71,14.31,1614,5734,0,22729,8.73,72.78,10.56,50.27,24.421,90.61,0.3348
2015,CDI0000000670,48.56,37.25,14.61,87.63,43.68,11.05,3.1,2829,23484,0,10746,47.82,52.15,18.35,92.25,22.645,95.95,0.1046
2012,CDI0000000671,74.94,71.69,4.52,87.87,29.45,14.53,0.76,4012,3405,1,6020,14.2,9.98,76.72,61.9,5.077,24.11,0.787
2010,CDI0000000672,98.4,80.82,32.18,10.83,50.12,31.78,14.03,3382,16218,1,5899,26.96,87.61,35.0,49.86,14.653,61.02,0.1018
2019,CDI0000000673,61.64,38.05,39.46,12.57,9.17,34.37,30.24,1666,22064,0,12311,75.6,60.5,9.31,52.82,18.684,88.78,0.0952
2020,CDI0000000674,43.81,43.82,1.22,94.25,13.06,29.75,6.53,3783,761,1,22050,6.76,25.99,3.51,7.64,6.951,89.27,0.6528
2020,CDI0000000675,77.02,76.9,15.75,21.07,51.81,16.76,28.48,269,6761,1,24141,48.51,78.33,33.8,36.88,12.355,2.25,0.701
2025,CDI0000000676,82.12,82.58,48.31,10.39,31.21,27.89,2.41,75,1693,0,2547,36.08,65.95,60.23,26.9,22.257,17.06,0.3959
2024,CDI0000000677,61.64,49.96,50.58,17.43,15.39,3.37,13.85,3678,14812,1,6383,62.33,63.82,24.48,13.44,23.082,53.11,0.2065
2013,CDI0000000678,98.99,79.44,22.5,42.81,0.86,31.73,0.51,1826,7170,1,10989,60.78,33.96,50.51,58.32,9.795,56.87,0.1002
2010,CDI0000000679,65.46,48.0,33.3,74.61,15.24,30.12,1.65,2267,3482,0,24602,32.15,36.93,59.71,4.61,2.217,27.15,0.3849
2018,CDI0000000680,45.82,46.53,10.01,43.54,42.88,23.41,27.08,1330,24775,0,1439,44.85,13.24,73.0,24.63,18.161,34.42,0.7543
2013,CDI0000000681,88.27,70.66,32.9,35.35,5.18,31.47,13.58,1956,649,1,2120,19.77,44.41,16.76,94.91,19.871,7.73,0.9129
2023,CDI0000000682,93.59,81.11,29.61,96.63,34.08,0.47,5.12,201,2496,1,23604,22.8,65.04,38.04,42.82,11.713,22.36,0.8159
2025,CDI0000000683,57.1,45.45,29.1,85.13,17.01,3.53,30.4,4327,13761,0,5448,24.73,33.38,54.41,0.4,13.285,88.72,0.0268
2025,CDI0000000684,69.44,55.01,14.69,6.78,27.89,13.65,19.27,4025,589,0,15006,21.58,81.64,4.23,87.46,9.507,71.26,0.0769
2016,CDI0000000685,38.2,36.65,36.68,91.99,17.46,13.08,8.67,3349,23491,1,11223,39.84,35.53,55.52,16.35,0.364,13.01,0.2646
2010,CDI0000000686,59.97,50.53,9.28,45.7,34.53,27.09,9.94,2919,17976,0,15472,65.3,35.37,17.16,78.51,2.129,66.88,0.8087
2018,CDI0000000687,49.59,51.2,16.64,3.77,13.55,9.53,17.03,2961,16322,1,4578,45.49,35.8,70.51,60.82,3.987,34.43,0.5838
2020,CDI0000000688,52.93,52.99,4.12,96.09,56.7,7.7,3.1,1167,15193,1,14042,4.46,15.78,48.92,14.78,12.177,37.08,0.2804
2011,CDI0000000689,55.87,33.99,10.51,43.7,59.91,26.13,24.18,2860,17363,1,9673,84.91,5.89,17.6,11.08,24.634,80.34,0.1391
2014,CDI0000000690,80.03,61.88,5.25,56.88,15.75,34.59,24.09,2641,6095,0,19590,53.25,7.6,39.54,43.31,1.184,88.39,0.7062
2020,CDI0000000691,71.18,61.08,31.11,62.6,53.99,12.01,18.91,1535,20522,0,11254,53.28,85.54,10.85,3.61,19.164,1.15,0.8731
2022,CDI0000000692,79.07,76.36,16.03,20.74,17.27,10.73,29.2,1070,14015,0,23534,39.21,8.41,54.54,19.86,5.232,87.66,0.1446
2023,CDI0000000693,91.12,58.23,28.91,23.78,36.0,14.7,15.03,3368,23548,0,21648,0.9,81.09,7.31,19.43,19.754,99.36,0.0725
2014,CDI0000000694,39.99,32.86,14.76,75.01,55.23,11.54,11.51,2644,24581,0,22644,7.57,5.06,30.26,70.82,18.736,34.11,0.6278
2023,CDI0000000695,54.99,45.02,18.04,29.59,36.55,11.48,27.76,4682,11851,0,4381,34.18,87.51,65.08,32.08,22.72,73.38,0.4446
2023,CDI0000000696,97.23,78.6,6.78,27.48,59.37,8.83,4.76,936,5569,0,1820,74.35,43.95,2.85,66.42,16.976,64.83,0.2568
2012,CDI0000000697,76.44,66.97,33.08,47.56,28.33,4.56,9.2,1114,22610,0,12060,53.66,51.21,16.82,36.18,12.493,96.71,0.1402
2010,CDI0000000698,79.29,61.67,23.72,93.07,15.49,25.49,11.93,3673,9953,0,651,55.7,60.97,76.97,77.7,8.039,42.54,0.5967
2018,CDI0000000699,53.81,44.55,37.84,94.31,27.77,9.77,28.5,468,21069,0,8146,1.81,45.8,9.79,35.73,23.062,44.14,0.8657
2020,CDI0000000700,90.86,74.12,9.76,10.29,49.63,18.51,34.84,2019,19339,1,19680,27.97,15.99,41.84,31.68,4.832,16.31,0.3477
2020,CDI0000000701,56.0,52.24,31.57,77.41,20.33,17.57,21.91,3549,13493,0,23730,1.19,46.47,12.05,43.49,5.384,37.1,0.1575
2019,CDI0000000702,55.51,55.82,23.91,58.54,56.12,11.99,22.52,3196,5303,1,10132,10.05,11.98,66.73,68.67,13.288,43.19,0.8882
2010,CDI0000000703,76.49,59.84,35.84,3.06,3.69,28.28,20.34,4645,4509,0,4374,25.48,75.99,74.57,42.03,13.863,75.63,0.0912
2021,CDI0000000704,91.13,72.93,25.85,57.13,29.13,12.34,26.71,2264,7186,0,13036,19.71,24.36,25.09,32.01,3.873,33.1,0.4268
2022,CDI0000000705,85.71,82.12,53.16,99.14,53.56,9.04,0.04,3608,22148,0,11900,49.0,50.62,62.33,82.35,12.755,73.68,0.5287
2010,CDI0000000706,49.92,45.44,53.11,27.35,32.47,20.56,34.06,4811,21708,1,846,66.82,59.54,24.09,36.18,8.484,40.6,0.8088
2024,CDI0000000707,47.14,41.14,39.41,76.25,26.13,0.19,1.77,648,6459,1,17549,55.88,15.8,50.05,26.68,3.208,23.51,0.9934
2013,CDI0000000708,61.26,44.94,33.69,23.89,44.27,21.58,21.14,2637,2163,0,1106,24.73,68.05,64.22,22.05,7.809,9.17,0.4865
2011,CDI0000000709,73.39,55.19,30.83,31.13,57.87,17.3,29.35,1380,7648,1,14941,35.52,70.66,27.1,72.6,24.667,83.24,0.3003
2012,CDI0000000710,47.85,49.96,36.38,43.88,47.88,2.0,25.72,2854,20011,1,16258,68.88,37.38,75.99,37.57,6.366,23.52,0.1122
2016,CDI0000000711,65.75,54.86,25.95,39.33,33.32,18.93,18.26,1251,14867,1,9228,24.97,42.36,52.06,64.82,24.669,63.9,0.8259
2014,CDI0000000712,64.94,46.0,46.05,11.01,8.26,34.59,3.56,1939,15003,0,24825,21.1,44.15,63.64,29.15,3.816,9.46,0.6301
2019,CDI0000000713,79.45,56.64,4.26,54.89,27.52,28.44,4.05,4561,1389,0,21608,35.29,63.93,53.77,33.96,17.964,38.04,0.8096
2013,CDI0000000714,74.37,74.59,19.4,58.77,54.26,28.98,0.65,1823,9093,0,20877,1.06,60.59,45.93,8.12,18.731,36.36,0.6521
2013,CDI0000000715,69.96,64.95,32.11,33.11,2.8,24.61,33.31,1132,15211,0,13934,43.73,88.39,46.26,52.13,23.274,55.19,0.0623
2022,CDI0000000716,64.34,64.63,15.88,70.91,49.17,19.3,10.48,2484,4377,0,1132,19.44,57.09,49.61,56.68,22.665,90.18,0.6633
2023,CDI0000000717,36.58,34.18,50.08,75.29,44.83,23.21,0.11,2182,1003,0,5605,67.45,53.59,52.05,31.85,8.107,53.76,0.9559
2021,CDI0000000718,87.84,90.15,15.82,33.9,22.25,24.53,9.62,1045,14805,0,11948,13.43,41.64,21.52,94.98,24.102,23.36,0.4676
2017,CDI0000000719,64.15,47.47,9.14,65.12,9.69,9.32,30.05,2934,634,1,10875,6.6,7.72,39.18,32.96,8.864,67.16,0.0537
2010,CDI0000000720,49.16,40.28,41.79,48.04,31.84,9.84,32.66,918,14158,0,15129,53.96,0.19,74.93,60.84,10.69,79.46,0.0388
2023,CDI0000000721,75.23,71.75,28.49,40.97,18.67,7.86,8.46,2569,24298,0,8681,72.66,44.73,8.62,72.44,8.354,67.74,0.3813
2024,CDI0000000722,54.06,37.98,8.24,92.18,43.16,3.91,21.46,4892,7557,1,4240,11.04,49.11,4.67,4.63,6.232,29.92,0.6498
2012,CDI0000000723,47.43,30.93,39.03,65.61,45.85,20.9,31.99,471,22070,0,81,21.68,61.24,67.37,37.57,19.168,73.86,0.0301
2017,CDI0000000724,85.6,80.44,37.98,56.1,1.1,10.47,27.86,1004,773,1,21663,80.32,49.6,50.08,79.86,12.63,9.62,0.1265
2025,CDI0000000725,42.71,42.61,19.74,70.99,42.15,13.15,9.84,3018,17717,0,4903,25.99,62.28,42.99,70.47,14.413,57.32,0.1505
2025,CDI0000000726,99.33,85.26,54.85,55.77,17.44,1.01,20.95,1659,15057,0,1677,40.02,89.74,51.5,9.68,1.421,9.6,0.8414
2020,CDI0000000727,86.06,83.36,30.8,37.29,6.01,34.38,4.06,733,17376,0,13479,68.94,66.03,13.91,8.0,17.552,26.41,0.2164
2011,CDI0000000728,59.69,39.93,8.79,42.05,37.78,4.78,15.52,25,3293,0,639,69.2,62.62,67.31,74.1,17.048,14.97,0.4542
2021,CDI0000000729,68.01,46.38,26.99,45.41,25.35,29.37,9.8,88,16161,0,2237,23.66,11.14,76.46,24.45,14.132,72.26,0.6144
2013,CDI0000000730,85.42,80.41,18.68,35.04,2.01,20.78,19.66,4469,2482,0,21244,65.79,82.81,36.26,44.79,9.045,32.87,0.0256
2023,CDI0000000731,42.75,30.52,50.56,84.88,43.66,15.91,22.88,3500,2816,0,1468,83.34,79.5,72.57,25.39,24.846,70.97,0.4066
2014,CDI0000000732,37.98,23.41,23.86,14.06,44.74,23.45,26.02,2005,24099,1,19931,42.93,33.89,8.73,41.22,15.661,50.88,0.9362
2015,CDI0000000733,92.94,89.65,22.35,94.98,44.13,31.28,17.92,2673,10471,0,22501,30.63,78.45,54.09,4.8,3.294,49.38,0.4852
2025,CDI0000000734,59.2,45.9,14.16,91.93,40.01,14.71,19.71,4660,13041,1,22494,27.83,38.81,47.83,83.11,1.732,70.74,0.0287
2023,CDI0000000735,75.18,74.34,38.58,41.53,43.86,27.75,16.29,3136,15686,0,22981,43.21,40.37,53.78,13.29,1.26,1.89,0.8997
2024,CDI0000000736,69.38,61.5,8.83,34.5,19.24,22.02,2.06,1754,20219,1,20677,13.0,70.54,50.6,56.91,12.392,0.9,0.9825
2022,CDI0000000737,68.19,60.81,13.43,80.7,49.62,6.78,10.87,2155,13909,0,11154,8.68,22.92,53.38,17.98,6.064,16.55,0.894
2011,CDI0000000738,59.39,48.37,23.34,22.72,47.33,27.03,16.45,4567,20186,1,6624,16.19,44.77,39.5,86.18,0.234,47.13,0.3946
2020,CDI0000000739,36.5,35.84,28.91,94.3,51.52,24.32,2.46,1162,22352,0,17284,74.36,36.92,54.77,15.84,15.08,99.48,0.5014
2013,CDI0000000740,99.98,74.21,48.69,44.21,42.98,11.25,1.18,3535,16887,1,5599,65.94,24.55,46.09,18.54,8.865,63.42,0.1301
2016,CDI0000000741,98.3,68.85,33.0,15.83,49.14,19.07,13.1,3211,9145,0,10108,65.35,57.49,23.95,44.68,20.801,83.97,0.7722
2012,CDI0000000742,78.67,63.92,7.1,53.76,25.39,7.14,3.5,2734,11245,0,12146,23.09,82.49,67.91,20.9,9.551,20.2,0.5886
2023,CDI0000000743,81.13,50.12,6.71,75.81,35.86,14.21,34.6,754,13232,1,11468,59.64,88.46,41.03,78.69,10.014,38.0,0.6516
2024,CDI0000000744,55.7,52.18,31.69,66.51,48.1,18.08,10.06,1929,18374,1,12849,76.74,82.77,36.49,59.97,23.735,17.73,0.3321
2023,CDI0000000745,51.54,50.9,34.38,49.69,7.62,6.28,17.08,4705,7430,0,22809,42.26,0.04,11.35,38.63,3.982,35.49,0.9716
2025,CDI0000000746,99.56,66.1,37.95,77.37,12.16,25.84,8.58,3548,7833,1,12308,8.67,40.74,20.52,48.53,14.772,56.69,0.8854
2017,CDI0000000747,74.65,73.71,23.85,4.13,1.29,1.99,7.29,2784,23090,1,21495,70.02,13.22,6.59,2.38,6.205,15.9,0.7143
2022,CDI0000000748,94.61,79.95,4.14,12.14,21.82,0.57,21.72,1111,7419,0,20940,50.01,30.81,23.19,29.09,13.594,76.77,0.2553
2019,CDI0000000749,75.01,65.57,47.4,85.68,9.12,31.45,14.13,174,2818,0,15143,10.82,55.96,63.67,5.08,2.334,97.81,0.2563
2012,CDI0000000750,83.26,84.21,10.96,19.01,47.61,24.99,26.42,1830,20398,1,14071,73.52,71.08,79.81,71.49,6.317,99.67,0.3276
2017,CDI0000000751,48.6,41.13,9.5,74.73,0.37,1.62,6.1,3525,21411,0,16184,79.03,75.2,12.18,74.86,9.325,47.75,0.2454
2022,CDI0000000752,88.02,65.76,20.55,22.5,45.65,16.63,19.58,1290,3876,0,4891,77.34,11.93,54.17,23.56,4.302,2.73,0.0638
2019,CDI0000000753,36.47,28.05,20.6,35.39,4.09,2.81,23.44,576,21802,0,19592,49.23,42.12,7.77,27.32,7.476,37.94,0.1811
2022,CDI0000000754,53.02,44.24,32.67,16.8,20.45,33.95,16.56,103,24817,0,7813,58.49,38.01,7.38,44.78,13.311,47.45,0.4762
2013,CDI0000000755,73.82,50.76,31.22,10.84,27.07,13.66,16.96,4068,24771,0,2851,25.0,15.97,66.5,14.2,17.155,95.86,0.0751
2015,CDI0000000756,63.78,62.65,8.28,66.1,18.89,9.68,2.34,547,17614,0,19916,2.85,19.55,55.13,10.95,15.955,70.68,0.6719
2010,CDI0000000757,75.86,68.5,41.03,20.36,34.76,15.88,5.02,2406,5954,0,21032,69.87,88.89,29.33,37.36,24.811,14.68,0.3132
2017,CDI0000000758,48.31,48.23,36.19,40.84,57.76,2.9,31.66,1970,13800,0,16208,70.94,65.56,68.14,79.68,7.549,94.07,0.6391
2014,CDI0000000759,46.26,37.84,15.6,9.2,45.55,4.62,17.29,46,22511,1,10255,68.24,51.37,52.43,58.31,6.408,23.54,0.8352
2018,CDI0000000760,63.5,48.04,21.07,77.09,23.33,18.05,21.53,1701,11680,0,21768,56.95,27.42,29.84,56.59,0.853,65.93,0.9355
2010,CDI0000000761,98.0,96.62,14.18,10.1,15.97,5.7,2.68,3276,13554,1,11842,14.76,12.59,71.32,30.73,22.357,13.22,0.7424
2021,CDI0000000762,58.43,44.18,48.15,17.62,37.46,17.61,23.36,4077,12954,0,2662,83.07,61.57,11.11,10.06,6.631,60.04,0.1196
2024,CDI0000000763,79.2,64.22,50.52,85.76,24.79,9.13,25.59,1204,16349,0,5919,19.94,47.18,39.58,93.3,15.886,70.18,0.4165
2013,CDI0000000764,41.79,34.21,47.79,94.78,58.36,4.13,30.25,4031,2972,0,5051,41.06,20.57,35.51,66.28,17.803,95.76,0.4472
2020,CDI0000000765,84.53,84.57,13.45,40.3,18.33,13.55,13.56,2134,17021,0,16481,5.26,3.53,24.31,67.45,0.494,71.57,0.1233
2020,CDI0000000766,41.26,25.57,12.03,61.23,26.49,30.24,13.69,1583,2948,1,24307,35.31,52.53,43.9,15.9,6.723,6.59,0.8567
2018,CDI0000000767,99.25,93.19,48.87,1.65,44.85,20.26,19.12,4260,21443,0,12036,40.39,33.9,71.59,38.93,5.253,7.59,0.5793
2020,CDI0000000768,87.76,68.82,40.9,95.07,38.67,7.94,33.2,2864,24527,1,1876,35.86,43.86,26.56,55.63,7.906,41.05,0.136
2019,CDI0000000769,68.86,68.72,32.67,37.03,47.97,11.45,21.12,3338,7209,1,10525,63.51,20.76,21.82,44.91,24.954,23.4,0.1742
2022,CDI0000000770,64.12,46.32,24.85,72.67,21.32,1.07,2.41,3601,6675,1,24945,57.26,66.72,42.62,85.91,24.659,55.36,0.1186
2020,CDI0000000771,39.51,34.39,18.87,43.22,54.95,31.5,23.27,1762,6035,0,2942,48.24,1.63,61.86,45.48,20.647,49.55,0.5818
2010,CDI0000000772,36.57,28.11,40.21,68.2,5.5,21.11,30.06,501,7477,1,3942,7.26,75.51,42.61,52.49,5.325,46.77,0.286
2010,CDI0000000773,66.9,47.09,50.82,36.63,54.15,17.83,24.64,2112,10825,1,22590,17.97,86.52,35.37,68.22,2.505,45.73,0.7708
2017,CDI0000000774,51.32,32.62,12.36,63.04,45.97,8.3,21.36,953,2129,0,22160,74.21,2.03,1.75,57.64,5.522,34.21,0.3918
2014,CDI0000000775,56.87,39.36,26.62,39.38,18.6,32.25,28.83,3110,11445,0,1983,50.19,51.46,57.38,23.44,9.212,1.16,0.7497
2024,CDI0000000776,74.99,47.11,22.56,37.98,23.98,14.8,17.43,4670,13726,0,23758,2.66,20.89,17.43,26.34,17.581,24.51,0.2338
2020,CDI0000000777,48.8,30.23,14.97,97.98,25.06,8.35,11.23,2261,4244,0,19985,52.91,5.6,61.01,0.26,7.96,52.98,0.9213
2020,CDI0000000778,42.07,29.38,6.57,21.12,10.85,0.68,24.06,4848,23480,0,5322,20.24,30.43,25.34,38.22,7.953,75.41,0.3167
2013,CDI0000000779,41.43,42.36,43.66,66.16,32.5,22.69,22.37,2138,14704,1,23840,37.38,61.13,20.21,58.8,9.623,95.38,0.4624
2023,CDI0000000780,87.93,56.91,22.81,74.85,27.94,26.01,21.58,1380,16297,0,7679,34.66,77.56,65.73,13.97,14.364,19.13,0.0487
2021,CDI0000000781,48.27,48.89,3.18,34.67,44.29,26.69,31.66,1181,24824,0,1482,63.12,13.85,17.6,16.1,2.048,54.63,0.0483
2021,CDI0000000782,53.46,34.49,26.9,15.34,50.11,20.64,10.05,3628,4956,0,10842,11.02,63.07,39.13,32.69,17.217,16.08,0.972
2021,CDI0000000783,49.23,36.18,20.01,87.92,29.79,35.0,27.2,449,15678,1,7797,52.18,74.69,46.03,38.53,7.248,46.61,0.62
2025,CDI0000000784,43.44,39.73,49.11,5.79,24.75,26.95,23.6,445,4163,1,22204,15.89,60.73,5.12,53.13,23.74,26.44,0.9891
2011,CDI0000000785,47.27,40.26,4.05,21.97,33.43,32.09,15.49,244,10416,0,7265,63.97,59.9,47.61,2.04,3.082,20.51,0.3563
2021,CDI0000000786,68.49,63.72,32.68,47.32,47.65,11.97,15.93,3206,11946,0,23463,43.15,14.11,76.88,11.59,23.019,58.69,0.7918
2023,CDI0000000787,49.18,38.81,45.94,5.04,58.31,28.0,32.47,2038,512,1,14248,39.85,66.03,61.35,61.74,23.255,26.98,0.2194
2022,CDI0000000788,67.7,41.44,0.48,47.59,33.39,1.62,33.21,2142,4207,0,13471,40.3,10.23,35.2,29.17,17.974,29.07,0.6891
2021,CDI0000000789,85.32,88.04,30.36,59.31,49.96,30.94,27.34,1213,14297,0,1873,81.04,44.05,61.75,80.84,19.925,71.81,0.6856
2011,CDI0000000790,85.26,56.7,27.68,30.49,36.02,0.83,24.92,3405,10872,1,24428,50.73,28.02,25.89,94.5,12.187,39.91,0.3331
2022,CDI0000000791,87.68,64.92,39.62,47.03,38.35,3.5,7.99,3827,12311,0,5617,38.78,11.32,56.57,4.89,8.898,12.13,0.9377
2019,CDI0000000792,98.16,65.0,5.38,48.64,49.1,1.27,19.88,2267,12989,0,6142,32.9,43.4,71.59,0.83,17.866,37.84,0.6333
2016,CDI0000000793,62.71,57.09,47.52,96.82,33.87,11.85,11.46,2207,5505,0,3766,53.22,22.59,51.76,87.7,18.393,88.66,0.5493
2010,CDI0000000794,97.04,78.85,8.51,83.54,1.73,11.85,18.21,3426,18240,1,6543,41.55,67.13,45.69,47.44,3.89,36.4,0.9946
2015,CDI0000000795,43.13,43.05,20.52,44.73,27.76,18.96,24.07,4004,9856,1,22542,72.19,8.26,34.56,6.95,3.193,62.84,0.3111
2012,CDI0000000796,96.48,96.02,34.41,59.91,16.55,24.06,13.68,1306,10508,0,13793,55.67,80.89,45.32,67.1,22.785,1.61,0.9385
2014,CDI0000000797,42.67,26.78,29.9,28.7,35.48,29.91,6.74,3488,14571,1,1393,29.44,64.61,75.32,71.84,20.012,95.74,0.8429
2019,CDI0000000798,55.99,36.09,6.18,47.05,16.5,7.59,18.0,3539,18401,1,9441,73.4,9.03,10.57,28.16,22.105,11.24,0.6971
2020,CDI0000000799,88.63,88.33,23.74,63.1,50.44,33.77,8.95,861,4573,1,14340,83.62,60.11,78.91,37.31,3.636,21.71,0.1315
2021,CDI0000000800,39.85,24.54,12.6,37.7,0.46,28.25,17.84,1513,23669,0,10166,24.62,86.29,64.9,75.07,5.2,56.99,0.6646
2024,CDI0000000801,56.11,52.31,22.38,57.94,29.15,7.46,15.38,1607,6440,0,6845,78.69,1.01,53.31,74.33,17.715,95.3,0.0679
2022,CDI0000000802,65.82,45.6,33.01,94.51,12.13,9.7,4.64,3348,16898,1,7961,72.57,8.21,53.46,81.11,2.847,39.74,0.9937
2013,CDI0000000803,53.59,54.18,13.08,55.95,14.64,30.03,0.67,1501,19471,0,1176,24.79,61.76,63.05,67.7,5.016,97.64,0.0863
2016,CDI0000000804,51.44,39.75,11.41,24.78,43.97,33.21,15.31,4374,22700,0,17739,48.01,11.72,76.25,39.45,4.555,1.57,0.7575
2020,CDI0000000805,63.98,44.31,49.85,17.33,48.7,31.07,13.16,3734,5375,0,20567,58.93,77.72,55.09,11.49,18.828,40.66,0.9687
2015,CDI0000000806,72.77,47.13,29.46,77.91,12.12,31.29,26.32,1542,2673,0,9128,19.15,9.62,10.65,68.11,20.585,14.58,0.0529
2025,CDI0000000807,70.79,51.04,31.17,82.1,52.84,26.45,4.57,1384,2300,0,20746,21.26,66.34,72.84,66.92,0.806,46.28,0.6776
2019,CDI0000000808,83.31,74.37,48.75,15.07,19.98,20.57,33.58,4989,3359,1,24634,78.59,44.12,44.52,24.96,10.144,84.29,0.6811
2025,CDI0000000809,67.12,64.31,51.34,20.22,54.11,25.32,25.62,1098,17074,0,3814,29.08,13.34,42.13,33.0,6.967,31.62,0.9856
2023,CDI0000000810,53.5,36.88,37.22,12.47,53.83,28.97,18.08,309,13386,1,19456,1.91,40.81,44.84,58.26,4.279,38.4,0.8388
2015,CDI0000000811,87.71,54.52,31.59,28.25,15.62,7.6,10.82,1519,7729,0,10784,56.16,14.7,31.75,51.02,12.056,94.79,0.7211
2013,CDI0000000812,90.56,58.73,7.96,17.02,17.46,27.97,33.41,2238,10794,0,19317,29.79,27.52,52.55,1.08,3.468,78.34,0.4523
2010,CDI0000000813,99.1,63.04,37.77,57.57,9.55,3.72,33.02,187,12291,0,20203,26.36,61.86,20.24,39.95,5.544,3.27,0.975
2011,CDI0000000814,84.22,73.55,25.69,39.71,13.24,32.07,19.59,4674,1158,0,8893,40.34,81.45,11.0,44.43,20.953,67.87,0.3642
2011,CDI0000000815,55.31,42.18,50.34,42.86,37.62,27.56,12.79,4498,21776,0,1524,84.46,1.33,4.72,27.28,20.445,17.87,0.1669
2018,CDI0000000816,88.06,90.91,42.98,17.21,41.37,9.04,8.21,2224,13115,0,3775,52.03,0.53,22.69,25.3,8.203,52.19,0.5879
2016,CDI0000000817,99.72,79.39,28.07,78.71,36.34,17.28,5.87,2774,11898,0,9864,40.52,47.6,55.79,79.7,16.557,74.34,0.3062
2023,CDI0000000818,35.93,37.68,52.62,69.78,15.25,7.08,30.0,2994,21444,0,21754,38.57,49.96,6.01,73.15,19.766,81.75,0.5468
2016,CDI0000000819,35.36,28.15,3.93,31.01,58.23,25.66,8.17,4426,5879,0,9450,31.33,2.81,18.84,8.26,20.863,71.67,0.5095
2012,CDI0000000820,78.81,57.12,7.28,80.86,4.3,24.05,28.96,1497,15361,1,5578,22.94,36.23,27.48,36.53,22.269,58.62,0.5301
2012,CDI0000000821,70.99,54.12,7.5,0.93,1.41,6.71,4.21,252,6560,0,246,53.2,79.79,30.2,92.37,13.511,14.99,0.451
2022,CDI0000000822,68.36,60.68,26.99,79.3,57.33,8.38,30.76,1461,12956,1,9095,6.13,86.07,16.48,59.81,7.422,58.23,0.8519
2012,CDI0000000823,48.67,35.0,6.51,78.73,10.92,12.82,33.51,2932,8003,1,21425,14.86,89.93,67.93,36.11,20.914,54.04,0.9939
2025,CDI0000000824,63.64,44.36,53.08,60.5,45.08,8.94,6.06,2100,9303,0,9761,48.29,89.89,24.29,39.13,20.895,77.86,0.7419
2025,CDI0000000825,39.77,31.22,16.47,12.57,0.42,27.32,25.06,4305,15546,0,5003,58.81,75.32,36.55,87.79,1.463,3.4,0.981
2022,CDI0000000826,95.12,90.84,9.33,24.29,50.21,30.15,13.55,331,15836,0,20928,83.05,53.01,24.54,54.95,13.626,6.45,0.1592
2018,CDI0000000827,96.37,63.17,39.58,2.56,30.1,19.11,23.56,4666,20162,1,11554,31.51,1.61,66.04,41.76,16.767,34.56,0.8428
2018,CDI0000000828,62.96,40.87,28.34,87.61,16.76,12.07,15.47,153,17553,0,13140,51.43,53.38,46.62,90.5,11.182,59.09,0.8548
2011,CDI0000000829,52.68,47.67,22.87,10.56,42.79,14.55,5.3,1975,11076,0,19841,70.96,33.43,29.82,42.13,16.224,39.0,0.4622
2010,CDI0000000830,96.33,77.75,12.66,89.17,14.56,14.44,15.09,688,18836,0,11370,12.47,80.1,53.01,13.32,23.279,24.85,0.2591
2016,CDI0000000831,41.75,33.82,6.28,29.08,5.8,11.46,29.2,815,24911,0,16769,79.77,77.11,37.88,14.99,14.052,26.26,0.9547
2018,CDI0000000832,61.87,54.77,41.26,50.41,57.8,23.94,13.69,3565,3568,0,24288,31.8,14.72,46.34,57.2,19.313,72.16,0.6597
2017,CDI0000000833,92.55,59.24,37.97,15.81,0.42,30.8,0.98,3440,15865,0,10413,70.84,58.06,10.66,52.59,14.71,9.49,0.4604
