labor_unemp_claims_week_ending,labor_unemp_local_area_unemployment_code,labor_unemp_labor_force_level,labor_unemp_employed_level,labor_unemp_unemployed_level,labor_unemp_unemployment_rate_pct,labor_unemp_insured_unemployment_rate_pct,labor_unemp_initial_claims_count,labor_unemp_continued_claims_count,labor_unemp_benefit_exhaustions_count,labor_unemp_new_hires_rate_pct,labor_unemp_job_openings_rate_pct,labor_unemp_quit_rate_pct,labor_unemp_layoff_rate_pct,labor_unemp_workshare_participants,labor_unemp_seasonal_adjustment_method,labor_unemp_pandemic_program_flag,labor_unemp_revisions_cycle_id,labor_unemp_data_source_agency,labor_unemp_publication_date
2019-05-12,LAUIN100508,1581611,1502056,79555,5.03,0.03,60615,269725,19702,2.88,9.64,2.82,6.88,17554,NONE,N,RC2024_05,ESIC,2024-11-02
2020-11-29,LAUIN100509,1320191,1071996,248195,18.8,7.54,97450,61701,2021,2.01,9.69,3.38,3.24,18102,NONE,N,RC2025_06,LabourBureau,2019-01-11
2021-08-15,LAUIN100510,1163791,1031934,131857,11.33,0.25,113511,330269,29141,3.97,5.05,5.46,0.9,10552,X13,Y,RC2020_07,MOSPI,2025-08-04
2022-01-16,LAUIN100511,3648719,2987572,661147,18.12,7.18,99530,130182,46113,3.97,3.45,0.91,0.73,12991,X13,Y,RC2021_08,LabourBureau,2025-05-24
2021-08-01,LAUIN100512,1297473,1270746,26727,2.06,9.89,115252,199526,14661,4.33,7.85,0.15,5.0,4792,NONE,Y,RC2022_09,LabourBureau,2023-05-24
2018-01-28,LAUIN100513,2204766,2048449,156317,7.09,0.98,90249,82335,43210,0.25,5.26,1.77,3.07,6157,MOVING_AVG,Y,RC2023_10,State_Lab_Department,2022-01-11
2023-03-05,LAUIN100514,2451433,2004292,447141,18.24,8.92,103480,152760,7646,0.62,1.09,1.71,6.1,16592,MOVING_AVG,Y,RC2024_11,MOSPI,2024-01-03
2019-04-21,LAUIN100515,867596,732512,135084,15.57,7.4,88586,49382,10872,0.86,6.55,1.37,4.99,11249,X13,N,RC2025_12,CMIE,2025-03-18
2023-01-08,LAUIN100516,1941428,1708457,232971,12.0,5.78,96766,252936,8524,2.95,9.77,5.88,0.07,10929,X13,N,RC2020_01,EPFO,2022-07-22
2024-01-07,LAUIN100517,3874792,3155631,719161,18.56,0.06,26510,116413,6469,1.21,9.23,0.82,2.32,19194,NONE,Y,RC2021_02,CMIE,2019-11-21
2021-03-07,LAUIN100518,196859,178355,18504,9.4,7.24,29396,291641,13295,1.28,7.38,5.24,1.99,15216,X13,Y,RC2022_03,CMIE,2020-06-18
2022-04-17,LAUIN100519,3836133,3643943,192190,5.01,7.63,57879,27098,29609,6.28,5.69,2.83,5.17,14532,MOVING_AVG,Y,RC2023_04,EPFO,2019-11-06
2018-05-06,LAUIN100520,5832181,5588396,243785,4.18,9.17,91192,218474,39036,4.57,6.88,2.65,4.44,18681,MOVING_AVG,N,RC2024_05,LabourBureau,2021-06-13
2022-07-24,LAUIN100521,3505292,3379453,125839,3.59,9.97,5629,335880,38468,5.05,6.92,5.36,4.6,6640,TRAMO_SEATS,Y,RC2025_06,LabourBureau,2020-10-20
2021-08-15,LAUIN100522,5648262,5396915,251347,4.45,1.67,41292,272185,22375,0.43,6.55,0.39,0.11,2494,MOVING_AVG,N,RC2020_07,State_Lab_Department,2019-12-26
2021-10-17,LAUIN100523,1611804,1497044,114760,7.12,3.16,80204,293680,27041,4.56,6.8,3.4,0.5,5170,NONE,N,RC2021_08,CMIE,2024-03-15
2023-06-04,LAUIN100524,2786335,2620270,166065,5.96,8.24,96329,52206,31715,5.94,5.28,3.45,3.61,12052,MOVING_AVG,Y,RC2022_09,MOSPI,2022-10-01
2024-07-21,LAUIN100525,436044,402905,33139,7.6,0.26,44488,130557,15506,3.53,1.93,1.2,4.48,3569,NONE,Y,RC2023_10,ESIC,2019-04-11
2021-04-25,LAUIN100526,3086550,3069883,16667,0.54,0.71,57958,78179,26131,2.09,0.31,4.15,1.8,14451,NONE,N,RC2024_11,State_Lab_Department,2019-08-18
2024-01-21,LAUIN100527,3203086,2845942,357144,11.15,5.87,9902,333150,48140,5.83,9.42,5.48,4.61,17722,MOVING_AVG,N,RC2025_12,State_Lab_Department,2019-11-30
2018-07-01,LAUIN100528,1157103,966413,190690,16.48,0.03,47855,282894,11745,3.41,8.75,0.38,2.78,2137,NONE,Y,RC2020_01,MOSPI,2022-10-06
2020-08-02,LAUIN100529,3466024,3241773,224251,6.47,1.06,59545,182755,48543,7.15,7.29,2.33,6.37,16334,NONE,Y,RC2021_02,MOSPI,2020-12-03
2019-03-10,LAUIN100530,1517770,1218770,299000,19.7,7.46,95975,298561,9654,1.96,0.54,0.26,5.64,1296,MOVING_AVG,N,RC2022_03,State_Lab_Department,2023-10-03
2021-03-21,LAUIN100531,5657834,5508468,149366,2.64,1.46,27767,160808,3742,4.85,9.01,4.09,6.66,10385,MOVING_AVG,N,RC2023_04,LabourBureau,2024-01-13
2024-06-23,LAUIN100532,39890,39165,725,1.82,5.24,36897,256809,13628,3.26,6.02,0.51,4.96,11747,X13,Y,RC2024_05,CMIE,2024-11-10
2022-01-09,LAUIN100533,261916,245782,16134,6.16,3.17,81587,231396,29404,1.99,8.14,5.18,6.77,5369,TRAMO_SEATS,Y,RC2025_06,LabourBureau,2024-10-30
2020-11-01,LAUIN100534,5900597,5596127,304470,5.16,4.57,109549,269688,47479,3.98,9.0,5.52,5.67,11716,NONE,N,RC2020_07,EPFO,2019-06-21
2020-12-13,LAUIN100535,3336320,2712429,623891,18.7,6.99,110611,10745,12901,4.37,6.06,2.55,6.54,16559,TRAMO_SEATS,Y,RC2021_08,CMIE,2024-06-23
2022-09-18,LAUIN100536,1801503,1778985,22518,1.25,3.59,43290,6447,15810,7.88,3.43,2.22,5.28,820,X13,N,RC2022_09,MOSPI,2019-08-24
2024-11-10,LAUIN100537,1239953,1139393,100560,8.11,2.0,115696,53031,44245,7.39,0.42,4.57,6.21,14708,TRAMO_SEATS,N,RC2023_10,MOSPI,2021-10-01
2022-08-21,LAUIN100538,5958088,5129914,828174,13.9,5.87,105248,132680,16552,0.15,9.21,2.43,6.15,15272,NONE,Y,RC2024_11,CMIE,2019-07-05
2022-06-19,LAUIN100539,5725152,5480116,245036,4.28,7.23,25465,55916,10684,4.04,2.78,2.26,1.61,15015,MOVING_AVG,N,RC2025_12,EPFO,2020-02-02
2022-04-10,LAUIN100540,2845357,2680327,165030,5.8,1.21,85912,339303,40650,6.28,4.8,1.71,3.91,1580,X13,Y,RC2020_01,ESIC,2020-11-10
2020-05-31,LAUIN100541,1144571,1001042,143529,12.54,8.66,5418,318132,12023,2.79,6.82,4.38,4.74,5164,TRAMO_SEATS,Y,RC2021_02,CMIE,2023-06-15
2018-05-06,LAUIN100542,4440051,3767384,672667,15.15,2.96,28514,143431,21896,5.78,0.12,4.49,3.09,14854,MOVING_AVG,N,RC2022_03,State_Lab_Department,2022-02-15
2021-01-31,LAUIN100543,5064146,4238691,825455,16.3,8.26,14325,229364,45545,2.71,5.22,2.5,0.85,2337,MOVING_AVG,Y,RC2023_04,CMIE,2019-08-08
2024-04-14,LAUIN100544,3262624,2717766,544858,16.7,5.65,41887,192717,20302,3.95,6.4,3.22,3.23,11951,MOVING_AVG,N,RC2024_05,CMIE,2021-11-20
2022-10-30,LAUIN100545,460303,446126,14177,3.08,9.42,82300,17109,3625,3.69,2.43,5.27,6.54,12463,NONE,Y,RC2025_06,CMIE,2022-04-21
2022-04-10,LAUIN100546,5306649,4340309,966340,18.21,7.23,76964,134207,40322,1.22,8.98,0.49,2.96,17139,TRAMO_SEATS,N,RC2020_07,State_Lab_Department,2022-04-15
2024-01-28,LAUIN100547,719854,702866,16988,2.36,3.09,104072,249365,22066,6.97,1.7,2.11,0.91,3908,NONE,N,RC2021_08,State_Lab_Department,2020-02-12
2024-05-12,LAUIN100548,4427107,3651921,775186,17.51,5.87,71689,20374,36200,7.76,1.59,4.23,5.96,9109,NONE,N,RC2022_09,ESIC,2023-10-27
2018-10-14,LAUIN100549,1231205,1155979,75226,6.11,5.69,31009,103953,32432,4.84,1.85,4.82,4.48,19195,X13,N,RC2023_10,ESIC,2020-08-13
2023-04-02,LAUIN100550,5242719,4574273,668446,12.75,0.85,97883,271794,20833,6.99,9.53,5.89,1.85,9378,NONE,N,RC2024_11,MOSPI,2025-07-14
2021-10-17,LAUIN100551,2583251,2503171,80080,3.1,0.25,37810,16871,25134,2.43,9.96,1.91,6.38,17750,TRAMO_SEATS,Y,RC2025_12,CMIE,2019-09-20
2024-03-17,LAUIN100552,3025728,2944639,81089,2.68,3.38,30184,136066,35558,2.33,7.75,3.91,3.17,12587,NONE,Y,RC2020_01,ESIC,2024-04-02
2021-11-28,LAUIN100553,1243447,1093612,149835,12.05,9.16,23848,328748,40806,7.37,5.55,5.02,6.92,18916,X13,Y,RC2021_02,MOSPI,2021-07-24
2022-01-09,LAUIN100554,4999895,4171913,827982,16.56,0.23,74126,12558,12060,5.54,0.4,4.86,3.82,12717,MOVING_AVG,Y,RC2022_03,LabourBureau,2023-12-08
2019-10-27,LAUIN100555,5405907,5075607,330300,6.11,3.78,30808,203457,17059,6.52,5.1,3.55,5.08,17340,TRAMO_SEATS,N,RC2023_04,CMIE,2021-02-22
2020-05-03,LAUIN100556,5638362,5163612,474750,8.42,3.99,104393,34927,2168,1.84,2.14,1.54,0.75,4472,X13,Y,RC2024_05,CMIE,2023-05-22
2021-05-02,LAUIN100557,5014593,4346148,668445,13.33,2.29,108378,229588,2187,1.2,2.53,5.39,4.86,16272,TRAMO_SEATS,N,RC2025_06,State_Lab_Department,2024-12-04
2020-05-17,LAUIN100558,495010,414274,80736,16.31,9.83,13308,84001,30951,6.82,0.17,2.47,3.79,11455,MOVING_AVG,N,RC2020_07,CMIE,2022-07-31
2019-03-31,LAUIN100559,3420167,2918429,501738,14.67,5.2,55787,83882,21837,3.11,4.33,1.31,3.8,16375,MOVING_AVG,N,RC2021_08,LabourBureau,2025-02-11
2020-02-09,LAUIN100560,3124809,2698273,426536,13.65,7.04,23257,171184,28644,0.98,8.14,1.12,4.31,13346,MOVING_AVG,N,RC2022_09,ESIC,2023-11-28
2020-11-15,LAUIN100561,5320991,4774526,546465,10.27,6.94,107950,269799,2509,5.46,4.17,0.54,3.89,4501,X13,Y,RC2023_10,EPFO,2025-11-24
2018-07-08,LAUIN100562,4780245,4687509,92736,1.94,6.45,51226,314209,10043,3.8,3.25,2.8,6.54,9760,X13,Y,RC2024_11,ESIC,2019-01-11
2024-02-04,LAUIN100563,5215498,5002185,213313,4.09,4.77,78903,102792,48945,3.69,1.4,5.55,6.98,17812,MOVING_AVG,Y,RC2025_12,ESIC,2021-03-27
2023-04-02,LAUIN100564,4643276,4102799,540477,11.64,4.15,42533,182113,2399,6.19,3.61,2.47,5.82,2206,MOVING_AVG,Y,RC2020_01,CMIE,2025-03-29
2020-03-01,LAUIN100565,908619,755063,153556,16.9,3.03,49196,153980,26720,3.56,7.9,5.94,0.63,5788,MOVING_AVG,Y,RC2021_02,MOSPI,2024-09-29
2021-08-01,LAUIN100566,3960159,3192285,767874,19.39,8.63,67857,215265,30843,5.76,1.43,4.28,4.91,6147,MOVING_AVG,N,RC2022_03,EPFO,2020-10-18
2018-10-21,LAUIN100567,5269759,4457163,812596,15.42,5.49,2111,266647,8216,2.17,3.19,2.43,1.12,18149,TRAMO_SEATS,N,RC2023_04,State_Lab_Department,2024-02-05
2021-10-03,LAUIN100568,4669476,3913488,755988,16.19,9.06,59221,113181,25004,7.24,3.09,3.31,2.22,6464,TRAMO_SEATS,N,RC2024_05,ESIC,2020-10-11
2019-06-16,LAUIN100569,5530022,4484295,1045727,18.91,4.53,81170,163160,17240,0.23,4.52,0.36,6.75,19529,TRAMO_SEATS,N,RC2025_06,EPFO,2020-11-28
2021-05-16,LAUIN100570,4463817,3808529,655288,14.68,7.66,67442,36239,38983,2.77,0.98,5.75,1.49,16340,X13,N,RC2020_07,CMIE,2019-07-30
2019-09-29,LAUIN100571,1976152,1692772,283380,14.34,9.64,75973,138817,31719,1.24,5.65,1.16,4.63,7895,X13,N,RC2021_08,State_Lab_Department,2019-04-10
2019-05-19,LAUIN100572,3734981,3083974,651007,17.43,8.43,73143,275590,1913,4.53,7.51,2.64,3.67,8083,X13,Y,RC2022_09,ESIC,2024-07-17
2023-06-11,LAUIN100573,2012370,1887000,125370,6.23,8.72,3354,341022,27463,3.96,8.97,1.46,6.3,5208,TRAMO_SEATS,Y,RC2023_10,State_Lab_Department,2025-05-25
2019-08-18,LAUIN100574,1341361,1283281,58080,4.33,2.85,65402,121152,37783,6.59,7.46,2.53,3.19,2150,MOVING_AVG,N,RC2024_11,LabourBureau,2019-04-04
2018-10-21,LAUIN100575,5372760,5155164,217596,4.05,1.41,10809,31818,17213,0.22,7.22,2.02,5.35,2986,TRAMO_SEATS,N,RC2025_12,CMIE,2022-06-26
2023-02-26,LAUIN100576,1416314,1277516,138798,9.8,2.61,58773,306021,31110,4.9,0.65,5.67,0.77,2207,TRAMO_SEATS,Y,RC2020_01,CMIE,2019-06-18
2024-05-19,LAUIN100577,5287818,4429606,858212,16.23,5.39,115207,78851,39444,5.29,7.15,4.01,6.03,14511,TRAMO_SEATS,N,RC2021_02,CMIE,2020-01-03
2020-04-12,LAUIN100578,1877687,1715268,162419,8.65,9.6,21787,12843,1636,6.27,0.7,4.61,1.27,19011,TRAMO_SEATS,Y,RC2022_03,ESIC,2025-09-28
2022-07-10,LAUIN100579,2102917,1697475,405442,19.28,9.53,15730,152312,2148,0.19,5.01,1.4,0.15,14739,TRAMO_SEATS,N,RC2023_04,ESIC,2022-09-09
2020-06-21,LAUIN100580,4886715,4202087,684628,14.01,4.43,105298,222846,4400,6.07,9.1,3.93,3.21,13606,MOVING_AVG,N,RC2024_05,LabourBureau,2024-04-06
2023-01-15,LAUIN100581,3576177,3532906,43271,1.21,2.75,48167,6972,30157,3.46,0.14,2.02,2.24,9310,MOVING_AVG,N,RC2025_06,LabourBureau,2022-05-29
2018-02-18,LAUIN100582,4548705,3929172,619533,13.62,6.38,8800,122372,19931,6.24,2.63,4.88,6.52,19677,MOVING_AVG,Y,RC2020_07,MOSPI,2021-10-10
2023-03-12,LAUIN100583,5961200,5740636,220564,3.7,4.4,102782,338945,11091,0.74,2.36,0.9,1.76,16616,MOVING_AVG,Y,RC2021_08,CMIE,2024-01-20
2020-08-23,LAUIN100584,3842059,3638815,203244,5.29,2.37,75322,26532,34884,4.2,6.58,2.31,2.92,1351,MOVING_AVG,Y,RC2022_09,ESIC,2025-12-08
2023-02-19,LAUIN100585,2257936,2091075,166861,7.39,5.31,38144,15078,2882,7.61,2.6,1.39,3.73,8188,MOVING_AVG,Y,RC2023_10,MOSPI,2022-05-20
2023-04-09,LAUIN100586,2839519,2748939,90580,3.19,7.68,5307,273228,11452,4.75,3.23,5.08,5.89,8872,TRAMO_SEATS,Y,RC2024_11,CMIE,2024-11-23
2021-08-22,LAUIN100587,1178794,1138833,39961,3.39,9.4,107360,7422,33107,0.87,7.01,3.7,2.86,3044,TRAMO_SEATS,Y,RC2025_12,CMIE,2020-01-21
2022-03-20,LAUIN100588,4620955,4431034,189921,4.11,4.52,47374,268121,207,0.03,4.38,2.4,4.59,13999,TRAMO_SEATS,N,RC2020_01,MOSPI,2022-06-13
2022-07-31,LAUIN100589,3038042,2774037,264005,8.69,8.48,95860,78886,21260,1.31,8.29,4.19,1.13,2326,NONE,N,RC2021_02,MOSPI,2019-02-26
2020-11-01,LAUIN100590,4072933,3839962,232971,5.72,7.62,77843,143885,20770,2.91,7.05,0.02,1.54,17903,NONE,Y,RC2022_03,EPFO,2020-09-17
2018-04-29,LAUIN100591,4987243,4156868,830375,16.65,4.46,22613,748,19687,1.61,7.21,0.26,1.52,3172,X13,N,RC2023_04,CMIE,2020-02-02
2019-01-06,LAUIN100592,2912582,2451230,461352,15.84,8.65,19416,6681,6023,7.39,9.9,4.31,5.73,17055,X13,Y,RC2024_05,State_Lab_Department,2024-02-04
2022-11-13,LAUIN100593,1614711,1368630,246081,15.24,0.65,70265,265706,34696,5.79,5.1,1.13,1.08,6236,TRAMO_SEATS,N,RC2025_06,ESIC,2021-02-26
2022-02-06,LAUIN100594,273503,237866,35637,13.03,8.13,117856,21311,22469,5.1,3.38,2.92,4.16,1713,X13,N,RC2020_07,MOSPI,2025-12-25
2024-08-11,LAUIN100595,3706392,3527003,179389,4.84,7.32,70953,86518,20310,3.33,6.79,2.95,6.72,18006,X13,N,RC2021_08,State_Lab_Department,2020-06-29
2022-05-22,LAUIN100596,2493393,2138584,354809,14.23,1.26,19019,50057,47714,1.87,1.21,4.0,0.48,4524,MOVING_AVG,Y,RC2022_09,LabourBureau,2025-07-29
2023-01-29,LAUIN100597,904688,756229,148459,16.41,1.69,103103,46413,42180,1.17,0.55,5.79,1.78,7106,TRAMO_SEATS,N,RC2023_10,MOSPI,2020-02-03
2024-07-28,LAUIN100598,5620112,4715274,904838,16.1,3.17,107229,62967,46058,4.55,0.4,1.21,4.51,17771,X13,N,RC2024_11,MOSPI,2022-11-12
2024-03-31,LAUIN100599,4858680,4121133,737547,15.18,8.41,87692,318170,33521,1.15,8.15,3.42,0.88,16848,TRAMO_SEATS,N,RC2025_12,ESIC,2019-04-29
2024-09-08,LAUIN100600,511855,484727,27128,5.3,4.84,78746,347659,8892,5.27,1.1,4.72,3.67,16495,NONE,Y,RC2020_01,EPFO,2019-11-04
2020-09-20,LAUIN100601,1542268,1526075,16193,1.05,1.68,48142,81735,14943,5.21,1.34,2.45,4.45,10499,MOVING_AVG,N,RC2021_02,EPFO,2020-03-03
2020-03-15,LAUIN100602,1714553,1661917,52636,3.07,3.16,66227,204676,12654,3.83,6.61,1.89,3.36,14681,MOVING_AVG,N,RC2022_03,LabourBureau,2022-05-14
2024-10-13,LAUIN100603,3941885,3257574,684311,17.36,9.71,26918,135923,47955,6.69,4.17,4.93,5.88,3665,NONE,Y,RC2023_04,MOSPI,2025-04-10
2020-02-16,LAUIN100604,214739,209736,5003,2.33,0.81,70956,65425,2995,7.71,3.1,5.0,1.26,4200,TRAMO_SEATS,Y,RC2024_05,EPFO,2025-03-14
2020-11-08,LAUIN100605,4237261,3633452,603809,14.25,0.43,21629,39191,22196,5.11,7.67,2.9,1.55,9149,NONE,N,RC2025_06,ESIC,2019-01-22
2022-12-18,LAUIN100606,2431285,2077534,353751,14.55,5.71,46940,339657,44827,4.54,4.07,2.41,1.22,14581,X13,Y,RC2020_07,LabourBureau,2022-03-22
2018-02-04,LAUIN100607,435024,388477,46547,10.7,0.29,117864,265953,1397,1.7,5.85,5.1,1.08,10795,MOVING_AVG,N,RC2021_08,ESIC,2022-10-25
2019-12-22,LAUIN100608,4185591,4063791,121800,2.91,4.27,10059,14910,43599,3.66,5.25,1.77,4.72,6658,TRAMO_SEATS,Y,RC2022_09,State_Lab_Department,2024-02-05
2023-05-07,LAUIN100609,2789364,2425910,363454,13.03,7.56,60571,1493,15982,7.9,7.2,1.92,6.48,19777,TRAMO_SEATS,N,RC2023_10,LabourBureau,2023-02-20
2019-03-17,LAUIN100610,2556608,2379180,177428,6.94,8.47,42579,33795,24308,7.13,5.38,1.46,5.86,10972,NONE,N,RC2024_11,LabourBureau,2020-03-08
2024-02-11,LAUIN100611,2376974,2192997,183977,7.74,4.43,40180,143838,13788,1.06,3.66,4.51,2.14,4131,TRAMO_SEATS,N,RC2025_12,CMIE,2020-08-13
2021-05-09,LAUIN100612,2589646,2158470,431176,16.65,9.73,26820,117849,26223,3.66,7.75,2.02,0.83,13337,X13,Y,RC2020_01,ESIC,2019-08-14
2020-09-13,LAUIN100613,251482,215697,35785,14.23,0.25,79565,50904,6627,3.1,2.84,5.28,2.27,13145,X13,Y,RC2021_02,LabourBureau,2022-03-06
2021-09-26,LAUIN100614,3477209,2881911,595298,17.12,8.58,119021,226696,38510,3.99,5.59,1.23,0.91,6571,NONE,Y,RC2022_03,LabourBureau,2023-01-23
2023-11-12,LAUIN100615,2080352,1789727,290625,13.97,2.39,106300,57153,2137,2.43,4.18,3.87,6.1,7475,NONE,N,RC2023_04,LabourBureau,2022-08-02
2019-11-24,LAUIN100616,5291854,4572162,719692,13.6,1.86,116385,207565,12441,7.56,8.75,2.5,5.34,19965,MOVING_AVG,N,RC2024_05,CMIE,2022-10-11
2021-02-21,LAUIN100617,4273913,3728562,545351,12.76,0.35,2696,38165,46220,1.83,7.84,5.57,0.8,10597,NONE,N,RC2025_06,ESIC,2020-10-05
2021-01-31,LAUIN100618,2200148,1855825,344323,15.65,4.71,72027,100868,41596,0.6,8.87,3.74,4.6,8744,MOVING_AVG,N,RC2020_07,MOSPI,2025-06-30
2024-06-23,LAUIN100619,3226639,3126936,99703,3.09,9.08,112086,348460,12646,0.28,6.03,0.25,5.75,16826,TRAMO_SEATS,N,RC2021_08,State_Lab_Department,2019-09-10
2019-09-15,LAUIN100620,944994,913621,31373,3.32,7.21,34930,343933,9802,4.8,2.64,1.13,3.77,19509,TRAMO_SEATS,Y,RC2022_09,MOSPI,2021-04-15
2019-04-14,LAUIN100621,4608116,3755154,852962,18.51,3.24,69003,260188,42343,5.1,6.06,1.37,2.81,9280,TRAMO_SEATS,Y,RC2023_10,CMIE,2024-08-19
2024-02-04,LAUIN100622,3642927,3459324,183603,5.04,9.93,19740,38723,43007,7.87,1.13,5.93,2.73,16002,NONE,N,RC2024_11,State_Lab_Department,2021-03-27
2023-11-26,LAUIN100623,3127016,3033206,93810,3.0,9.86,20745,325606,31154,3.92,7.57,5.06,0.96,12105,MOVING_AVG,N,RC2025_12,CMIE,2021-04-25
2020-06-28,LAUIN100624,3788936,3168688,620248,16.37,3.79,82188,46957,30498,5.71,7.32,3.92,5.13,15071,NONE,Y,RC2020_01,State_Lab_Department,2022-11-10
2020-09-13,LAUIN100625,1758382,1622108,136274,7.75,1.75,54532,282145,3727,4.35,9.0,0.31,6.54,1059,NONE,N,RC2021_02,State_Lab_Department,2020-06-25
2020-10-25,LAUIN100626,3691229,3342777,348452,9.44,1.18,23692,97649,19241,0.46,8.69,2.25,5.98,13392,TRAMO_SEATS,N,RC2022_03,State_Lab_Department,2023-04-10
2020-11-01,LAUIN100627,2634667,2265551,369116,14.01,7.84,114902,93615,10633,6.14,6.98,0.25,2.24,4748,X13,Y,RC2023_04,State_Lab_Department,2025-10-20
2020-04-19,LAUIN100628,5810294,5753354,56940,0.98,4.94,110167,72732,28758,1.11,0.95,1.07,1.87,14273,MOVING_AVG,Y,RC2024_05,ESIC,2022-04-28
2021-10-24,LAUIN100629,3719138,3581902,137236,3.69,6.59,44565,119645,12451,3.34,2.94,5.74,2.13,4427,X13,Y,RC2025_06,ESIC,2023-10-11
2019-01-13,LAUIN100630,207249,194421,12828,6.19,6.88,30194,183721,7584,6.74,9.54,3.98,1.27,5290,MOVING_AVG,Y,RC2020_07,CMIE,2024-03-07
2018-09-02,LAUIN100631,5609337,5578486,30851,0.55,5.53,111234,52913,17704,3.15,8.86,5.38,4.61,8764,NONE,N,RC2021_08,CMIE,2023-12-12
2019-08-18,LAUIN100632,5636377,5432341,204036,3.62,9.23,89361,63254,32527,4.78,2.59,5.27,6.96,5460,X13,Y,RC2022_09,EPFO,2025-03-22
2018-09-16,LAUIN100633,2248566,1943436,305130,13.57,2.14,111271,248341,28094,5.12,2.26,0.02,1.08,1798,X13,Y,RC2023_10,State_Lab_Department,2021-10-25
2019-12-22,LAUIN100634,830563,677989,152574,18.37,9.73,47277,171770,16375,7.8,6.42,3.47,4.36,13951,X13,N,RC2024_11,LabourBureau,2022-07-21
2024-01-07,LAUIN100635,3952490,3361988,590502,14.94,9.02,110372,90504,42659,7.57,8.59,1.34,3.17,446,NONE,N,RC2025_12,ESIC,2021-06-01
2018-06-17,LAUIN100636,177891,161579,16312,9.17,0.33,117714,132172,34775,6.93,0.59,5.9,2.33,15272,TRAMO_SEATS,Y,RC2020_01,State_Lab_Department,2021-06-08
2021-04-11,LAUIN100637,5302265,5191978,110287,2.08,2.82,104072,44408,570,3.3,2.46,0.63,2.27,15272,MOVING_AVG,N,RC2021_02,ESIC,2021-03-20
2024-11-03,LAUIN100638,756088,710421,45667,6.04,9.05,23229,264799,26371,3.33,2.78,1.77,4.89,7668,X13,Y,RC2022_03,ESIC,2021-10-06
2023-02-26,LAUIN100639,2112119,1826350,285769,13.53,5.43,88875,234353,20567,6.11,4.07,5.9,4.79,9310,MOVING_AVG,Y,RC2023_04,CMIE,2024-04-14
2024-09-29,LAUIN100640,166572,140954,25618,15.38,9.27,49689,59097,22339,2.13,2.53,0.67,2.95,2237,NONE,N,RC2024_05,MOSPI,2021-10-23
2019-07-21,LAUIN100641,5691645,5263065,428580,7.53,8.67,66633,186277,42615,7.63,1.04,5.14,2.67,2162,NONE,Y,RC2025_06,ESIC,2020-03-19
2020-03-29,LAUIN100642,1179464,1162244,17220,1.46,6.1,54304,278704,19420,5.38,4.95,2.65,6.98,3873,MOVING_AVG,Y,RC2020_07,MOSPI,2021-11-30
2024-08-25,LAUIN100643,3395085,2757489,637596,18.78,7.05,58560,82905,6509,3.18,8.98,4.39,2.48,12798,NONE,N,RC2021_08,State_Lab_Department,2025-08-19
2021-08-29,LAUIN100644,4459236,3978977,480259,10.77,4.88,117842,30687,34859,6.37,1.83,3.99,2.24,8707,TRAMO_SEATS,N,RC2022_09,EPFO,2023-07-21
2020-04-26,LAUIN100645,334749,328322,6427,1.92,7.17,100226,195485,16559,0.69,6.47,1.79,5.0,12241,TRAMO_SEATS,Y,RC2023_10,LabourBureau,2023-03-24
2020-06-28,LAUIN100646,239879,215220,24659,10.28,4.42,105626,231274,23662,1.02,6.11,1.18,4.88,14484,X13,N,RC2024_11,LabourBureau,2019-07-18
2018-04-01,LAUIN100647,2176779,2138686,38093,1.75,4.79,75710,101661,11065,0.05,9.36,5.09,4.32,10280,X13,N,RC2025_12,LabourBureau,2020-04-14
2020-08-23,LAUIN100648,1924001,1585570,338431,17.59,7.27,108196,206990,27663,3.66,9.35,5.78,0.61,5101,X13,Y,RC2020_01,LabourBureau,2025-12-26
2020-03-01,LAUIN100649,650103,571051,79052,12.16,8.92,17729,102744,32977,4.23,2.61,0.71,4.14,5128,NONE,N,RC2021_02,EPFO,2024-11-16
2019-12-15,LAUIN100650,4498827,3941423,557404,12.39,3.06,119570,73596,20569,4.39,9.42,1.15,0.4,16707,TRAMO_SEATS,Y,RC2022_03,MOSPI,2019-11-15
2024-07-21,LAUIN100651,3157285,2884180,273105,8.65,0.63,78045,331915,33871,1.92,3.59,0.18,2.0,9687,X13,Y,RC2023_04,ESIC,2021-02-05
2022-01-23,LAUIN100652,4709556,3834050,875506,18.59,5.86,104019,221061,6452,3.45,9.66,5.71,1.24,16362,TRAMO_SEATS,N,RC2024_05,MOSPI,2019-11-07
2018-02-04,LAUIN100653,2651486,2266491,384995,14.52,7.52,61961,64445,31021,3.26,5.7,2.69,0.16,13924,TRAMO_SEATS,N,RC2025_06,CMIE,2022-07-14
2019-02-10,LAUIN100654,4578488,4112856,465632,10.17,2.19,114578,160244,49699,1.25,7.2,0.37,5.54,5749,TRAMO_SEATS,N,RC2020_07,EPFO,2021-03-22
2020-10-11,LAUIN100655,3180715,2634905,545810,17.16,3.84,88478,268628,1044,6.94,2.18,3.05,1.75,9435,MOVING_AVG,Y,RC2021_08,MOSPI,2023-08-05
2022-09-04,LAUIN100656,604099,578365,25734,4.26,2.48,110190,323284,30787,7.82,0.44,3.52,1.53,19442,TRAMO_SEATS,Y,RC2022_09,LabourBureau,2022-11-03
