imm_border_encounter_date,imm_border_sector_code,imm_border_processing_facility_id,imm_border_encounter_type_code,imm_border_single_adult_flag,imm_border_family_unit_flag,imm_border_unaccompanied_child_flag,imm_border_country_of_origin_code,imm_border_repeat_encounter_flag,imm_border_prior_removal_flag,imm_border_credible_fear_claim_flag,imm_border_asylum_referral_flag,imm_border_expedited_removal_flag,imm_border_parole_granted_flag,imm_border_detention_length_days,imm_border_alternatives_to_detention_flag,imm_border_court_notice_issued_flag,imm_border_case_outcome_code,imm_border_resource_load_index,imm_border_policy_regime_code
2021-08-21,DLR,FAC0000691,INADMISSIBLE,1,0,0,CN,0,0,0,0,0,1,17,1,1,RETURNED,0.11369,POL_F
2021-08-22,SPO,FAC0000692,INADMISSIBLE,0,0,0,EC,0,0,0,0,0,0,20,0,0,RELEASED,0.010391,POL_C
2021-08-23,ELP,FAC0000693,APPREHENSION,0,0,0,SV,1,1,0,1,0,0,101,0,1,RETURNED,0.156292,POL_F
2021-08-24,LRT,FAC0000694,APPREHENSION,1,0,0,CM,0,0,0,0,1,0,57,0,0,ASYLEE_GRANTED,0.980093,POL_A
2021-08-25,ELP,FAC0000695,APPREHENSION,1,1,0,CO,1,0,0,0,0,0,5,1,1,REMOVED,0.833394,POL_C
2021-08-26,HFD,FAC0000696,APPREHENSION,1,0,0,VE,0,0,0,0,1,1,93,0,0,RETURNED,0.089495,POL_A
2021-08-27,SPO,FAC0000697,APPREHENSION,1,0,1,CU,0,1,0,0,1,1,34,0,0,RELEASED,0.511896,POL_A
2021-08-28,SPO,FAC0000698,APPREHENSION,1,1,0,TR,0,0,1,1,0,1,64,0,1,RELEASED,0.508697,POL_B
2021-08-29,SPO,FAC0000699,TURNBACK,0,1,1,EC,0,0,1,0,0,0,121,1,0,REMOVED,0.597098,POL_B
2021-08-30,RGV,FAC0000700,APPREHENSION,0,0,0,CU,0,0,0,0,0,0,155,0,1,VOLUNTARY_DEPARTURE,0.723499,POL_C
2021-08-31,HFD,FAC0000701,RESCUE,1,0,0,CU,0,0,1,0,0,1,81,1,1,RELEASED,0.1762,POL_E
2021-09-01,SPO,FAC0000702,APPREHENSION,1,1,0,CM,1,1,0,0,0,0,16,0,1,RELEASED,0.617801,POL_B
2021-09-02,LRT,FAC0000703,APPREHENSION,0,1,0,IN,0,0,0,0,0,0,148,1,1,REMOVED,0.442502,POL_B
2021-09-03,TUC,FAC0000704,TURNBACK,1,0,0,DO,0,0,1,0,0,0,44,0,0,RETURNED,0.860403,POL_B
2021-09-04,HFD,FAC0000705,TURNBACK,1,0,0,TR,0,0,0,0,0,1,23,1,1,RETURNED,0.513404,POL_B
2021-09-05,SDG,FAC0000706,APPREHENSION,1,1,0,SV,1,0,1,0,0,0,25,1,1,PENDING,0.704005,POL_D
2021-09-06,TUC,FAC0000707,APPREHENSION,0,0,0,UA,0,1,1,0,1,0,152,0,1,RETURNED,0.366906,POL_F
2021-09-07,SPO,FAC0000708,TURNBACK,0,1,1,HT,0,1,0,0,0,0,136,1,1,REMOVED,0.963707,POL_F
2021-09-08,YUM,FAC0000709,RESCUE,1,1,0,CN,0,0,0,0,0,1,92,0,1,REMOVED,0.525308,POL_D
2021-09-09,YUM,FAC0000710,TRANSFER,1,0,0,RU,0,0,1,0,1,0,47,0,1,TRANSFERRED,0.556809,POL_B
2021-09-10,HFD,FAC0000711,APPREHENSION,1,0,0,CM,0,0,0,0,0,0,165,1,0,RETURNED,0.33031,POL_F
2021-09-11,BBR,FAC0000712,TURNBACK,1,1,0,AF,0,0,1,1,1,0,160,0,0,REMOVED,0.313511,POL_C
2021-09-12,BBR,FAC0000713,APPREHENSION,1,0,0,IN,0,1,0,0,1,0,58,0,0,REMOVED,0.487712,POL_C
2021-09-13,DLR,FAC0000714,APPREHENSION,1,0,0,UA,1,0,0,0,0,0,136,0,1,RELEASED,0.967713,POL_B
2021-09-14,LRT,FAC0000715,RESCUE,1,0,1,DO,0,0,1,0,1,0,123,1,1,RELEASED,0.140514,POL_E
2021-09-15,SPO,FAC0000716,APPREHENSION,1,0,1,PE,0,0,0,0,1,0,130,1,1,REMOVED,0.319215,POL_D
2021-09-16,SPO,FAC0000717,INADMISSIBLE,1,0,0,GT,0,0,0,0,0,0,34,0,0,REMOVED,0.383816,POL_E
2021-09-17,BBR,FAC0000718,APPREHENSION,0,0,0,EC,0,1,0,0,1,1,120,0,1,RELEASED,0.770817,POL_D
2021-09-18,LRT,FAC0000719,TRANSFER,1,0,0,MX,0,0,0,0,1,0,171,1,0,REMOVED,0.988718,POL_F
2021-09-19,SPO,FAC0000720,APPREHENSION,1,0,1,CO,0,0,0,0,1,1,72,0,0,RELEASED,0.329019,POL_F
2021-09-20,YUM,FAC0000721,APPREHENSION,1,1,0,CM,0,0,0,0,0,0,50,0,1,REMOVED,0.15192,POL_F
2021-09-21,LRT,FAC0000722,APPREHENSION,1,0,0,GT,1,0,0,1,0,0,8,0,1,RELEASED,0.938321,POL_F
2021-09-22,TUC,FAC0000723,APPREHENSION,1,1,0,VE,0,0,0,0,0,0,59,0,0,PENDING,0.528122,POL_A
2021-09-23,LRT,FAC0000724,APPREHENSION,1,0,0,SV,0,0,0,0,0,0,163,1,1,RELEASED,0.457723,POL_D
2021-09-24,HFD,FAC0000725,TURNBACK,0,0,0,DO,0,0,0,0,1,0,0,1,1,REMOVED,0.493924,POL_D
2021-09-25,HFD,FAC0000726,APPREHENSION,1,0,0,HT,0,1,0,1,0,0,178,1,1,RELEASED,0.468825,POL_C
2021-09-26,SDG,FAC0000727,APPREHENSION,1,0,0,RU,0,1,1,0,1,0,165,1,0,PENDING,0.885926,POL_B
2021-09-27,TUC,FAC0000728,TURNBACK,1,0,0,SV,1,1,0,1,0,0,12,1,1,REMOVED,0.956427,POL_C
2021-09-28,LRT,FAC0000729,APPREHENSION,1,0,0,GT,0,0,0,0,1,1,161,0,0,TRANSFERRED,0.584828,POL_D
2021-09-29,LRT,FAC0000730,TURNBACK,1,0,0,RU,0,0,1,1,0,0,89,0,1,REMOVED,0.794829,POL_D
2021-09-30,TUC,FAC0000731,INADMISSIBLE,0,1,0,TR,0,0,0,0,0,0,122,0,1,REMOVED,0.34453,POL_D
2021-10-01,TUC,FAC0000732,APPREHENSION,1,1,0,BR,1,0,1,0,1,0,112,0,0,RELEASED,0.815231,POL_B
2021-10-02,HFD,FAC0000733,TURNBACK,0,1,0,EC,0,0,0,0,0,0,44,0,0,RETURNED,0.061232,POL_B
2021-10-03,DLR,FAC0000734,APPREHENSION,1,1,0,MX,1,0,0,0,1,0,11,0,0,RETURNED,0.419933,POL_F
2021-10-04,ELP,FAC0000735,TURNBACK,1,0,1,GT,0,0,0,0,0,0,87,1,1,TRANSFERRED,0.067734,POL_C
2021-10-05,BBR,FAC0000736,TURNBACK,1,1,0,PE,1,1,0,0,0,0,109,1,1,RELEASED,0.447635,POL_A
2021-10-06,DLR,FAC0000737,APPREHENSION,1,0,0,CO,0,1,0,0,1,0,158,0,1,PENDING,0.679936,POL_E
2021-10-07,RGV,FAC0000738,APPREHENSION,1,0,0,BR,1,0,0,0,0,0,47,0,1,REMOVED,0.203437,POL_F
2021-10-08,RGV,FAC0000739,TURNBACK,1,1,1,HT,0,0,0,0,1,0,44,1,1,RETURNED,0.972438,POL_D
2021-10-09,LRT,FAC0000740,APPREHENSION,1,1,1,GT,0,0,0,0,0,1,170,0,1,VOLUNTARY_DEPARTURE,0.964739,POL_E
2021-10-10,SPO,FAC0000741,APPREHENSION,1,0,0,AF,1,1,1,0,0,1,91,0,1,PENDING,0.17784,POL_F
2021-10-11,DLR,FAC0000742,APPREHENSION,0,1,0,GT,0,1,0,0,1,1,131,1,1,RELEASED,0.647941,POL_A
2021-10-12,ELP,FAC0000743,APPREHENSION,1,0,0,CO,0,0,0,0,0,0,163,0,1,ASYLEE_GRANTED,0.393042,POL_F
2021-10-13,DLR,FAC0000744,TURNBACK,0,0,1,UA,0,0,0,0,1,0,164,0,0,RELEASED,0.532443,POL_D
2021-10-14,SDG,FAC0000745,INADMISSIBLE,0,0,0,MX,1,0,0,1,1,0,61,1,0,VOLUNTARY_DEPARTURE,0.016944,POL_B
2021-10-15,YUM,FAC0000746,APPREHENSION,0,0,0,NI,1,0,1,0,0,0,135,0,1,TRANSFERRED,0.366945,POL_C
2021-10-16,HFD,FAC0000747,RESCUE,0,0,0,HN,1,0,0,0,0,0,72,0,1,PENDING,0.845346,POL_A
2021-10-17,TUC,FAC0000748,APPREHENSION,1,0,0,HT,0,0,1,0,0,1,81,1,0,TRANSFERRED,0.378147,POL_D
2021-10-18,HFD,FAC0000749,APPREHENSION,0,0,0,TR,0,0,0,0,1,1,20,0,0,TRANSFERRED,0.556848,POL_D
2021-10-19,BBR,FAC0000750,TURNBACK,1,0,0,HT,0,1,0,1,0,0,67,0,1,RELEASED,0.852349,POL_C
2021-10-20,DLR,FAC0000751,APPREHENSION,1,0,1,MX,1,1,0,1,0,0,173,0,1,RELEASED,0.22375,POL_C
2021-10-21,HFD,FAC0000752,APPREHENSION,1,1,0,CN,0,0,1,0,0,0,4,0,0,PENDING,0.215351,POL_F
2021-10-22,LRT,FAC0000753,APPREHENSION,1,1,0,UA,0,0,0,1,1,0,110,0,1,RETURNED,0.621752,POL_C
2021-10-23,HFD,FAC0000754,APPREHENSION,0,0,0,CM,0,0,1,0,0,1,169,0,1,TRANSFERRED,0.131453,POL_B
2021-10-24,RGV,FAC0000755,INADMISSIBLE,1,1,1,VE,0,0,0,0,1,0,74,0,1,RELEASED,0.199554,POL_C
2021-10-25,BBR,FAC0000756,TRANSFER,1,1,0,PE,0,0,0,0,0,0,178,1,1,TRANSFERRED,0.507555,POL_E
2021-10-26,SDG,FAC0000757,TURNBACK,0,0,0,NI,0,0,0,1,0,0,105,1,1,TRANSFERRED,0.253556,POL_C
2021-10-27,TUC,FAC0000758,APPREHENSION,1,0,1,CO,0,0,1,0,0,0,27,1,0,REMOVED,0.475357,POL_B
2021-10-28,ELP,FAC0000759,INADMISSIBLE,1,0,0,AF,0,0,0,1,1,0,87,0,1,PENDING,0.968758,POL_D
2021-10-29,SDG,FAC0000760,APPREHENSION,0,0,0,BR,1,0,0,1,0,0,149,0,1,REMOVED,0.103159,POL_C
2021-10-30,ELP,FAC0000761,TRANSFER,1,0,0,VE,0,0,0,0,1,1,53,0,1,RELEASED,0.64756,POL_C
2021-10-31,DLR,FAC0000762,TRANSFER,1,0,0,CO,0,0,0,0,0,0,6,1,1,TRANSFERRED,0.243061,POL_E
2021-11-01,HFD,FAC0000763,APPREHENSION,1,0,0,CO,0,0,1,0,0,0,90,0,0,ASYLEE_GRANTED,0.507662,POL_D
2021-11-02,HFD,FAC0000764,APPREHENSION,0,1,0,GT,0,0,1,1,0,1,128,0,1,RETURNED,0.564463,POL_A
2021-11-03,HFD,FAC0000765,APPREHENSION,1,0,0,EC,0,0,1,0,0,0,177,0,0,RETURNED,0.013764,POL_E
2021-11-04,SPO,FAC0000766,APPREHENSION,0,1,0,GT,1,0,0,0,1,0,161,1,1,PENDING,0.957165,POL_B
2021-11-05,SPO,FAC0000767,APPREHENSION,0,0,0,UA,1,0,0,0,1,0,1,1,1,RETURNED,0.143766,POL_A
2021-11-06,HFD,FAC0000768,APPREHENSION,1,0,1,TR,0,0,0,0,0,0,80,0,1,REMOVED,0.047267,POL_B
2021-11-07,LRT,FAC0000769,INADMISSIBLE,1,0,1,UA,0,1,0,0,1,0,33,1,1,RETURNED,0.330968,POL_F
2021-11-08,TUC,FAC0000770,INADMISSIBLE,0,1,0,BR,0,0,1,0,1,0,83,0,0,RETURNED,0.238869,POL_C
2021-11-09,SPO,FAC0000771,APPREHENSION,1,0,0,CU,0,0,0,0,1,0,144,0,0,PENDING,0.51247,POL_D
2021-11-10,ELP,FAC0000772,APPREHENSION,1,1,1,PE,1,0,1,0,1,0,1,1,1,RELEASED,0.866971,POL_B
2021-11-11,HFD,FAC0000773,INADMISSIBLE,0,0,0,SV,0,0,1,0,0,0,7,1,0,RELEASED,0.110472,POL_B
2021-11-12,YUM,FAC0000774,APPREHENSION,1,0,0,DO,0,0,0,0,1,0,146,1,0,RETURNED,0.287273,POL_C
2021-11-13,DLR,FAC0000775,APPREHENSION,1,1,0,CM,0,0,0,0,0,0,16,0,1,TRANSFERRED,0.351174,POL_A
2021-11-14,SDG,FAC0000776,TRANSFER,1,0,0,EC,1,1,0,0,0,0,5,0,0,REMOVED,0.820675,POL_D
2021-11-15,LRT,FAC0000777,APPREHENSION,1,0,0,MX,1,1,1,0,0,1,98,0,0,RELEASED,0.750776,POL_B
2021-11-16,SDG,FAC0000778,APPREHENSION,0,0,0,UA,0,0,1,0,0,0,153,0,1,REMOVED,0.865777,POL_D
2021-11-17,TUC,FAC0000779,APPREHENSION,0,1,0,HN,0,0,1,1,0,0,63,1,0,TRANSFERRED,0.690578,POL_D
2021-11-18,TUC,FAC0000780,APPREHENSION,1,1,0,VE,0,1,0,0,0,0,56,1,0,RETURNED,0.821379,POL_E
2021-11-19,DLR,FAC0000781,TURNBACK,1,1,0,MX,0,0,0,0,1,0,63,1,1,REMOVED,0.72818,POL_E
2021-11-20,DLR,FAC0000782,APPREHENSION,0,1,1,NI,1,1,1,1,0,0,18,1,0,REMOVED,0.376481,POL_C
2021-11-21,LRT,FAC0000783,APPREHENSION,1,0,0,GT,0,0,0,0,0,1,165,1,1,PENDING,0.357982,POL_B
2021-11-22,DLR,FAC0000784,RESCUE,1,0,0,AF,1,0,0,1,1,0,22,0,1,RELEASED,0.710183,POL_F
2021-11-23,TUC,FAC0000785,TRANSFER,1,0,0,BR,0,0,0,0,0,0,16,0,1,REMOVED,0.949184,POL_A
2021-11-24,HFD,FAC0000786,APPREHENSION,0,0,1,GT,0,0,0,0,0,0,129,0,1,REMOVED,0.622185,POL_B
2021-11-25,RGV,FAC0000787,INADMISSIBLE,1,1,1,CU,1,1,0,0,0,0,23,1,0,RETURNED,0.987686,POL_D
2021-11-26,BBR,FAC0000788,TURNBACK,0,0,0,UA,0,0,0,0,1,0,16,0,1,RELEASED,0.763187,POL_C
2021-11-27,YUM,FAC0000789,APPREHENSION,1,0,0,CU,0,0,1,0,0,1,163,0,1,TRANSFERRED,0.919688,POL_E
2021-11-28,RGV,FAC0000790,APPREHENSION,1,0,0,CU,1,0,0,0,1,0,136,1,0,RELEASED,0.318389,POL_D
2021-11-29,ELP,FAC0000791,APPREHENSION,1,1,0,HN,0,0,0,0,1,0,42,0,0,PENDING,0.27499,POL_C
2021-11-30,BBR,FAC0000792,APPREHENSION,1,0,0,RU,0,0,1,0,0,1,175,1,1,RELEASED,0.404791,POL_B
2021-12-01,YUM,FAC0000793,APPREHENSION,1,1,0,NI,1,0,1,0,0,0,76,0,1,TRANSFERRED,0.207892,POL_F
2021-12-02,HFD,FAC0000794,APPREHENSION,0,0,0,HN,1,0,0,0,0,0,7,0,0,RETURNED,0.370193,POL_C
2021-12-03,BBR,FAC0000795,TRANSFER,1,0,0,GT,0,0,0,1,1,0,66,1,1,REMOVED,0.048894,POL_A
2021-12-04,SPO,FAC0000796,APPREHENSION,1,1,0,CO,1,0,0,0,0,0,73,0,0,REMOVED,0.842795,POL_A
2021-12-05,TUC,FAC0000797,INADMISSIBLE,1,0,0,MX,1,1,1,0,1,0,60,1,1,REMOVED,0.063896,POL_D
2021-12-06,HFD,FAC0000798,APPREHENSION,1,0,0,DO,1,0,0,0,0,0,144,1,1,REMOVED,0.861897,POL_C
2021-12-07,BBR,FAC0000799,TRANSFER,1,0,0,CO,0,0,0,0,0,1,121,1,1,TRANSFERRED,0.527198,POL_C
2021-12-08,ELP,FAC0000800,APPREHENSION,1,1,0,CO,0,1,0,0,1,0,80,0,0,TRANSFERRED,0.341499,POL_E
2021-12-09,HFD,FAC0000801,APPREHENSION,1,0,1,BR,0,0,1,1,0,0,27,0,0,PENDING,0.691,POL_D
2021-12-10,ELP,FAC0000802,INADMISSIBLE,1,1,0,SV,1,0,0,0,0,0,0,1,1,RELEASED,0.459501,POL_D
2021-12-11,DLR,FAC0000803,APPREHENSION,1,0,0,CN,0,1,0,0,0,1,115,0,1,REMOVED,0.038002,POL_F
2021-12-12,DLR,FAC0000804,APPREHENSION,0,1,1,CO,0,0,1,0,0,0,162,1,0,RETURNED,0.557003,POL_B
2021-12-13,ELP,FAC0000805,APPREHENSION,0,0,0,AF,1,0,1,1,1,1,118,0,1,PENDING,0.079804,POL_C
2021-12-14,SDG,FAC0000806,RESCUE,0,1,0,VE,0,0,1,0,1,1,0,0,0,RETURNED,0.530105,POL_F
2021-12-15,SPO,FAC0000807,TURNBACK,1,0,0,PE,0,0,0,1,1,1,28,0,1,PENDING,0.405106,POL_B
2021-12-16,LRT,FAC0000808,APPREHENSION,1,0,0,BR,0,0,0,0,1,0,149,0,1,REMOVED,0.886307,POL_C
2021-12-17,DLR,FAC0000809,APPREHENSION,1,0,0,CN,0,0,0,0,0,0,43,1,0,REMOVED,0.788908,POL_D
2021-12-18,BBR,FAC0000810,TRANSFER,1,0,0,EC,0,0,0,0,0,0,104,1,0,REMOVED,0.263809,POL_F
2021-12-19,DLR,FAC0000811,RESCUE,1,0,0,BR,0,1,1,0,1,1,55,0,1,PENDING,0.00671,POL_F
2021-12-20,LRT,FAC0000812,INADMISSIBLE,1,1,0,SV,0,0,0,1,0,1,67,0,0,REMOVED,0.094411,POL_B
2021-12-21,SPO,FAC0000813,APPREHENSION,0,0,0,CO,0,0,0,1,1,0,103,1,1,PENDING,0.537112,POL_E
2021-12-22,LRT,FAC0000814,APPREHENSION,0,0,0,CN,0,0,0,0,1,0,156,0,0,REMOVED,0.498413,POL_C
2021-12-23,LRT,FAC0000815,INADMISSIBLE,0,1,0,VE,0,0,0,1,1,0,33,0,1,TRANSFERRED,0.920514,POL_C
2021-12-24,SPO,FAC0000816,INADMISSIBLE,1,0,0,CN,0,0,1,0,0,0,157,0,1,REMOVED,0.389615,POL_B
2021-12-25,HFD,FAC0000817,INADMISSIBLE,1,0,1,DO,0,0,0,1,0,0,66,0,1,REMOVED,0.954116,POL_D
2021-12-26,SPO,FAC0000818,APPREHENSION,1,1,0,CM,1,0,0,0,1,0,75,1,1,REMOVED,0.499417,POL_E
2021-12-27,DLR,FAC0000819,APPREHENSION,0,0,1,CN,0,1,0,0,0,0,102,1,1,RETURNED,0.442618,POL_A
2021-12-28,HFD,FAC0000820,TRANSFER,0,0,0,RU,1,0,1,0,0,0,74,0,0,REMOVED,0.089419,POL_D
2021-12-29,DLR,FAC0000821,INADMISSIBLE,1,1,0,EC,0,1,0,0,0,0,27,0,1,REMOVED,0.69102,POL_D
2021-12-30,BBR,FAC0000822,TRANSFER,1,1,0,TR,0,0,0,1,0,0,173,1,1,RETURNED,0.947821,POL_A
2021-12-31,SPO,FAC0000823,APPREHENSION,1,1,1,EC,0,0,0,0,0,1,157,1,0,RELEASED,0.215222,POL_E
2022-01-01,HFD,FAC0000824,INADMISSIBLE,1,0,1,EC,0,0,0,0,0,0,5,1,1,RELEASED,0.830023,POL_A
2022-01-02,SPO,FAC0000825,APPREHENSION,1,0,0,CN,0,0,1,0,1,0,111,0,0,RETURNED,0.746924,POL_B
2022-01-03,SPO,FAC0000826,APPREHENSION,1,0,0,HN,0,0,0,0,0,0,0,1,1,REMOVED,0.801325,POL_C
2022-01-04,LRT,FAC0000827,APPREHENSION,1,0,1,DO,0,0,0,1,0,1,72,0,1,RETURNED,0.525726,POL_B
2022-01-05,RGV,FAC0000828,APPREHENSION,1,0,0,SV,1,1,0,0,0,0,122,0,0,RELEASED,0.392327,POL_A
2022-01-06,YUM,FAC0000829,APPREHENSION,1,0,1,EC,0,0,0,0,0,0,136,0,1,RETURNED,0.595528,POL_C
2022-01-07,RGV,FAC0000830,APPREHENSION,0,0,0,CN,0,1,0,0,0,0,64,0,0,TRANSFERRED,0.914929,POL_E
2022-01-08,DLR,FAC0000831,INADMISSIBLE,1,1,0,RU,0,0,0,0,0,1,114,0,0,REMOVED,0.49753,POL_A
2022-01-09,DLR,FAC0000832,APPREHENSION,0,1,0,TR,0,0,0,1,0,0,5,1,1,RELEASED,0.649031,POL_C
2022-01-10,TUC,FAC0000833,APPREHENSION,1,0,0,MX,0,0,0,0,0,0,166,0,0,RETURNED,0.860732,POL_E
2022-01-11,ELP,FAC0000834,TURNBACK,1,0,0,NI,1,1,0,0,0,0,75,0,1,RETURNED,0.526233,POL_D
2022-01-12,RGV,FAC0000835,INADMISSIBLE,1,0,0,MX,0,0,0,1,1,0,37,0,1,RELEASED,0.375034,POL_F
2022-01-13,LRT,FAC0000836,APPREHENSION,1,1,0,SV,0,0,0,0,0,0,175,0,1,VOLUNTARY_DEPARTURE,0.313635,POL_F
2022-01-14,RGV,FAC0000837,APPREHENSION,1,0,0,DO,0,1,0,0,0,0,91,0,0,PENDING,0.587536,POL_B
2022-01-15,ELP,FAC0000838,APPREHENSION,1,1,0,MX,0,0,0,0,1,0,39,0,0,PENDING,0.739637,POL_B
2022-01-16,RGV,FAC0000839,APPREHENSION,1,0,0,CO,0,1,0,0,1,0,161,0,0,RETURNED,0.971738,POL_C
2022-01-17,DLR,FAC0000840,APPREHENSION,1,1,1,TR,0,0,0,1,0,0,41,0,1,PENDING,0.089739,POL_A
2022-01-18,BBR,FAC0000841,APPREHENSION,0,1,0,TR,0,0,1,0,0,1,66,1,1,RETURNED,0.56464,POL_F
2022-01-19,DLR,FAC0000842,TURNBACK,1,0,0,MX,0,0,1,0,0,1,91,0,0,REMOVED,0.495141,POL_F
2022-01-20,YUM,FAC0000843,APPREHENSION,1,1,1,CN,1,0,0,0,0,1,123,1,1,REMOVED,0.595342,POL_A
2022-01-21,ELP,FAC0000844,APPREHENSION,1,0,0,EC,0,0,0,0,0,0,177,0,0,PENDING,0.199943,POL_B
2022-01-22,BBR,FAC0000845,APPREHENSION,0,0,0,UA,1,0,0,0,0,0,2,1,1,RETURNED,0.100244,POL_C
2022-01-23,SDG,FAC0000846,APPREHENSION,0,0,0,AF,0,0,0,0,1,0,137,0,0,RELEASED,0.271045,POL_F
2022-01-24,ELP,FAC0000847,TRANSFER,1,1,0,HT,0,0,0,0,0,1,33,1,0,REMOVED,0.733346,POL_C
2022-01-25,TUC,FAC0000848,APPREHENSION,1,0,0,SV,1,0,0,1,1,0,170,0,0,REMOVED,0.758347,POL_B
2022-01-26,TUC,FAC0000849,TURNBACK,1,0,0,NI,1,0,0,0,1,0,59,1,0,RETURNED,0.959548,POL_B
2022-01-27,TUC,FAC0000850,APPREHENSION,1,0,0,CO,0,0,0,0,0,0,56,0,1,RELEASED,0.985849,POL_F
2022-01-28,SDG,FAC0000851,APPREHENSION,0,1,0,HN,0,0,0,0,0,0,161,0,0,REMOVED,0.05455,POL_C
2022-01-29,LRT,FAC0000852,APPREHENSION,0,1,0,HN,0,0,1,0,1,0,76,0,0,REMOVED,0.523251,POL_E
2022-01-30,DLR,FAC0000853,APPREHENSION,1,0,0,BR,1,0,1,0,0,1,35,1,1,REMOVED,0.487152,POL_F
2022-01-31,BBR,FAC0000854,APPREHENSION,1,0,0,DO,0,1,0,0,1,0,114,1,1,RELEASED,0.477053,POL_F
2022-02-01,SDG,FAC0000855,INADMISSIBLE,1,0,1,EC,0,0,0,0,0,0,178,0,0,REMOVED,0.763554,POL_B
2022-02-02,HFD,FAC0000856,INADMISSIBLE,0,0,0,IN,0,0,0,0,1,0,55,0,1,RETURNED,0.542955,POL_A
2022-02-03,BBR,FAC0000857,APPREHENSION,1,0,0,HT,0,0,0,0,1,0,95,1,0,PENDING,0.272856,POL_A
2022-02-04,BBR,FAC0000858,APPREHENSION,1,0,0,RU,1,0,0,0,0,0,157,0,1,REMOVED,0.794057,POL_E
2022-02-05,RGV,FAC0000859,APPREHENSION,0,0,0,CM,0,0,0,0,1,0,117,0,0,PENDING,0.125358,POL_E
2022-02-06,ELP,FAC0000860,TRANSFER,0,0,0,PE,1,0,1,0,0,0,110,1,0,RELEASED,0.854659,POL_E
2022-02-07,RGV,FAC0000861,INADMISSIBLE,0,0,0,TR,0,0,0,0,0,0,167,0,0,PENDING,0.86246,POL_E
2022-02-08,LRT,FAC0000862,APPREHENSION,0,0,0,SV,0,0,0,0,0,1,142,1,1,PENDING,0.981261,POL_E
2022-02-09,SDG,FAC0000863,APPREHENSION,1,0,0,EC,0,0,1,0,0,0,168,1,1,PENDING,0.995262,POL_A
2022-02-10,LRT,FAC0000864,APPREHENSION,0,0,0,CU,0,0,0,1,0,1,11,0,1,ASYLEE_GRANTED,0.484163,POL_E
2022-02-11,DLR,FAC0000865,TURNBACK,1,0,0,PE,1,1,0,1,1,0,178,0,0,REMOVED,0.808464,POL_D
2022-02-12,HFD,FAC0000866,APPREHENSION,1,0,0,UA,1,0,1,0,1,0,26,1,0,REMOVED,0.547165,POL_A
2022-02-13,SDG,FAC0000867,APPREHENSION,1,0,0,UA,0,0,0,1,0,0,117,1,0,RETURNED,0.469466,POL_E
2022-02-14,TUC,FAC0000868,APPREHENSION,1,1,0,CU,0,0,1,1,1,0,11,0,1,RETURNED,0.399367,POL_A
2022-02-15,TUC,FAC0000869,APPREHENSION,1,0,0,HT,0,0,0,0,0,0,47,1,1,RETURNED,0.987968,POL_B
2022-02-16,YUM,FAC0000870,APPREHENSION,0,1,0,BR,0,0,1,0,0,0,14,0,1,RELEASED,0.976669,POL_B
2022-02-17,TUC,FAC0000871,APPREHENSION,1,0,0,RU,1,0,1,1,0,0,161,0,0,REMOVED,0.10367,POL_C
2022-02-18,YUM,FAC0000872,APPREHENSION,0,1,0,TR,0,0,1,0,0,0,49,0,1,TRANSFERRED,0.561571,POL_A
2022-02-19,DLR,FAC0000873,APPREHENSION,1,0,0,CN,1,0,0,0,0,0,63,0,1,RELEASED,0.615272,POL_B
2022-02-20,RGV,FAC0000874,APPREHENSION,1,0,0,BR,0,0,0,1,0,0,87,1,0,RELEASED,0.886173,POL_B
2022-02-21,HFD,FAC0000875,TRANSFER,1,0,0,NI,1,0,0,1,0,0,75,0,0,PENDING,0.118874,POL_B
2022-02-22,YUM,FAC0000876,APPREHENSION,0,1,0,PE,0,0,0,0,0,1,139,0,1,REMOVED,0.586575,POL_A
2022-02-23,YUM,FAC0000877,APPREHENSION,1,0,0,CM,0,1,1,0,1,1,148,1,0,RETURNED,0.628876,POL_E
2022-02-24,HFD,FAC0000878,APPREHENSION,1,1,0,MX,0,0,0,0,0,0,91,0,0,RELEASED,0.383377,POL_A
2022-02-25,YUM,FAC0000879,APPREHENSION,1,0,0,AF,0,0,0,0,1,1,104,0,1,REMOVED,0.669278,POL_D
2022-02-26,HFD,FAC0000880,APPREHENSION,1,0,0,CN,0,1,0,1,0,0,113,0,0,REMOVED,0.238279,POL_C
2022-02-27,BBR,FAC0000881,APPREHENSION,1,0,1,UA,0,0,1,0,1,0,130,1,0,RELEASED,0.73978,POL_E
2022-02-28,YUM,FAC0000882,APPREHENSION,1,0,0,CN,0,1,0,0,0,1,178,1,1,REMOVED,0.447781,POL_A
2022-03-01,SPO,FAC0000883,APPREHENSION,1,0,0,DO,1,1,1,0,0,1,100,0,0,PENDING,0.175282,POL_A
2022-03-02,LRT,FAC0000884,INADMISSIBLE,0,1,0,NI,1,0,0,0,0,0,91,0,0,RELEASED,0.135183,POL_A
2022-03-03,TUC,FAC0000885,APPREHENSION,0,1,0,AF,0,0,0,0,0,0,56,0,1,PENDING,0.723284,POL_F
2022-03-04,ELP,FAC0000886,TURNBACK,1,1,0,PE,0,0,0,0,0,0,26,0,1,REMOVED,0.142985,POL_D
2022-03-05,TUC,FAC0000887,APPREHENSION,0,0,0,DO,0,0,0,0,1,0,50,1,1,RELEASED,0.068086,POL_A
