house_epc_issuance_date,house_epc_country_iso2,house_epc_region_nuts_code,house_epc_building_id_hash,house_epc_building_type_code,house_epc_construction_year,house_epc_floor_area_m2,house_epc_epc_label,house_epc_primary_energy_kwh_m2,house_epc_heating_fuel_type,house_epc_heat_pump_flag,house_epc_solar_pv_flag,house_epc_insulation_quality_code,house_epc_recommendations_count,house_epc_renovation_passport_flag,house_epc_co2e_emissions_kg_m2,house_epc_epbd_minimum_standards_flag,house_epc_data_source,house_epc_last_update_date,house_epc_data_extract_date
2010-10-20,DK,HR76,71690b69d5446461d514,RESIDENTIAL_SFH,1915,273.63,A,57.22,HEATING_OIL,0,1,POOR,9,1,10.526,0,NATIONAL_EPC_REGISTRY,2021-08-24,2024-09-11
2010-11-12,GR,CZ18,f94c8fcaba49b06d080f,PUBLIC_SCHOOLS,1912,1088.48,G,434.88,DISTRICT_HEAT,0,0,UNKNOWN,11,1,90.389,0,ENERGY_AGENCY_REPORT,2021-09-16,2025-10-07
2010-12-05,LT,AT453,f9eee0b44c8928cf8490,RESIDENTIAL_MFH,1890,728.09,F,285.84,NATURAL_GAS,0,0,VERY_GOOD,2,0,72.924,1,BUILDING_STOCK_OBSERVATORY,2021-10-09,2025-09-02
2010-12-28,PT,BE168,5d1c3214ce0002ed1b3e,PUBLIC_HOSPITALS,1911,944.52,E,280.44,ELECTRICITY,1,1,GOOD,6,0,64.83,0,NATIONAL_EPC_REGISTRY,2021-11-01,2024-05-30
2011-01-20,SE,FR59,f68592ef17ec2f575e3e,COMMERCIAL_OFFICE,2019,200.4,D,111.61,LPG,0,1,AVERAGE,10,1,21.75,0,ENERGY_AGENCY_REPORT,2021-11-24,2024-04-11
2011-02-12,CY,SE66,d5658c2113b11ada63b6,INDUSTRIAL_LIGHT,1999,585.61,C,133.03,BIOMASS,0,0,POOR,2,0,35.324,0,BUILDING_STOCK_OBSERVATORY,2021-12-17,2024-11-28
2011-03-07,FR,GR660,bf6ea46d41902dc16a4d,COMMERCIAL_RETAIL,1905,290.26,B,80.48,HEATING_OIL,0,0,UNKNOWN,9,1,25.626,0,NATIONAL_EPC_REGISTRY,2022-01-09,2024-12-19
2011-03-30,IT,GR31,30efeb524117ba94cf55,RESIDENTIAL_SFH,2013,656.83,A,44.59,DISTRICT_HEAT,0,0,VERY_GOOD,5,1,12.357,0,ENERGY_AGENCY_REPORT,2022-02-01,2024-06-20
2011-04-22,NL,FR119,e985d684d06890133a9e,PUBLIC_SCHOOLS,1950,797.27,G,492.31,NATURAL_GAS,0,0,GOOD,11,0,65.505,1,BUILDING_STOCK_OBSERVATORY,2022-02-24,2025-06-19
2011-05-15,SI,PL8,186a2ca54f666f8a6d6c,RESIDENTIAL_MFH,1924,272.77,F,301.39,ELECTRICITY,1,0,AVERAGE,8,0,37.614,1,NATIONAL_EPC_REGISTRY,2022-03-19,2025-02-07
2011-06-07,BG,DK727,b3f6c53cad7727e760bf,PUBLIC_HOSPITALS,1900,467.49,E,185.32,LPG,0,0,POOR,2,0,16.043,0,ENERGY_AGENCY_REPORT,2022-04-11,2025-02-11
2011-06-30,EE,MT586,df9a90f1531a9a0c2523,COMMERCIAL_OFFICE,1906,117.42,D,141.73,BIOMASS,1,0,UNKNOWN,10,0,20.029,0,BUILDING_STOCK_OBSERVATORY,2022-05-04,2024-10-03
2011-07-23,HU,BE530,dbf46543e4143642be06,INDUSTRIAL_LIGHT,1982,915.73,C,79.85,HEATING_OIL,0,0,VERY_GOOD,11,0,16.985,0,NATIONAL_EPC_REGISTRY,2022-05-27,2024-08-08
2011-08-15,LU,HR822,f1baf15a797fd6718f98,COMMERCIAL_RETAIL,1946,959.35,B,58.93,DISTRICT_HEAT,0,0,GOOD,4,0,6.17,0,ENERGY_AGENCY_REPORT,2022-06-19,2025-03-07
2011-09-07,RO,ES72,cd0da22805e1be3c2443,RESIDENTIAL_SFH,1930,596.2,A,52.75,NATURAL_GAS,1,0,AVERAGE,0,0,14.562,0,BUILDING_STOCK_OBSERVATORY,2022-07-12,2025-01-21
2011-09-30,AT,ES916,73d7232aac115b1ef9a7,PUBLIC_SCHOOLS,1976,622.54,G,332.1,ELECTRICITY,1,1,POOR,3,0,25.163,0,NATIONAL_EPC_REGISTRY,2022-08-04,2024-04-30
2011-10-23,CZ,BE325,88ca0a9e05f3436fe81a,RESIDENTIAL_MFH,1885,856.96,F,351.79,LPG,1,0,UNKNOWN,7,0,105.218,0,ENERGY_AGENCY_REPORT,2022-08-27,2024-01-31
2011-11-15,DE,MT647,5dcdc16142a2fc2232c2,PUBLIC_HOSPITALS,1929,460.81,E,205.34,BIOMASS,0,0,VERY_GOOD,6,0,27.582,0,BUILDING_STOCK_OBSERVATORY,2022-09-19,2025-06-16
2011-12-08,LV,SI576,e8c9aa9d81ce073e2a34,COMMERCIAL_OFFICE,1909,238.56,D,183.01,HEATING_OIL,0,0,GOOD,11,1,30.31,0,NATIONAL_EPC_REGISTRY,2022-10-12,2025-07-25
2011-12-31,PL,HU1,dc85c3b04ef46698ea1a,INDUSTRIAL_LIGHT,1957,215.25,C,134.74,DISTRICT_HEAT,0,1,AVERAGE,10,0,8.958,0,ENERGY_AGENCY_REPORT,2022-11-04,2025-06-13
2012-01-23,ES,AT47,e4df168005a85922fe38,COMMERCIAL_RETAIL,1957,272.16,B,68.98,NATURAL_GAS,0,0,POOR,6,1,8.146,0,BUILDING_STOCK_OBSERVATORY,2022-11-27,2024-01-01
2012-02-15,HR,HR7,cafd3584733147c8077b,RESIDENTIAL_SFH,1946,152.18,A,58.25,ELECTRICITY,0,0,UNKNOWN,0,0,17.494,0,NATIONAL_EPC_REGISTRY,2022-12-20,2025-10-28
2012-03-09,FI,HR59,0fd66355585bee1699e5,PUBLIC_SCHOOLS,1893,50.22,G,525.34,LPG,0,0,VERY_GOOD,3,0,49.833,0,ENERGY_AGENCY_REPORT,2023-01-12,2024-08-11
2012-04-01,IE,LU355,8d15ddab0ababc099b59,RESIDENTIAL_MFH,1923,194.68,F,303.57,BIOMASS,0,0,GOOD,6,0,49.008,0,BUILDING_STOCK_OBSERVATORY,2023-02-04,2024-06-29
2012-04-24,MT,GR189,4df0ea67980bcc18df25,PUBLIC_HOSPITALS,1920,284.06,E,217.33,HEATING_OIL,0,0,AVERAGE,5,0,66.23,0,NATIONAL_EPC_REGISTRY,2023-02-27,2024-06-22
2012-05-17,SK,CY531,3e45eebdf7e670a8a620,COMMERCIAL_OFFICE,2020,619.52,D,132.65,DISTRICT_HEAT,0,0,POOR,10,0,7.835,0,ENERGY_AGENCY_REPORT,2023-03-22,2025-01-13
2012-06-09,BE,BE24,27415061f5fbfd2abaaf,INDUSTRIAL_LIGHT,2001,215.63,C,94.79,NATURAL_GAS,0,1,UNKNOWN,5,0,14.226,0,BUILDING_STOCK_OBSERVATORY,2023-04-14,2024-12-13
2012-07-02,DK,ES89,6210587fdbcb1c6c1d85,COMMERCIAL_RETAIL,1997,241.91,B,52.9,ELECTRICITY,0,0,VERY_GOOD,2,0,6.872,0,NATIONAL_EPC_REGISTRY,2023-05-07,2024-12-03
2012-07-25,GR,PL447,d0ac3003c61546c1bb42,RESIDENTIAL_SFH,1974,973.08,A,64.95,LPG,0,0,GOOD,11,0,5.512,0,ENERGY_AGENCY_REPORT,2023-05-30,2025-11-13
2012-08-17,LT,PL7,12528163cad8b13b9452,PUBLIC_SCHOOLS,1972,632.28,G,431.88,BIOMASS,0,0,AVERAGE,11,0,61.742,0,BUILDING_STOCK_OBSERVATORY,2023-06-22,2025-06-30
2012-09-09,PT,RO40,7c3235fd40c86300977e,RESIDENTIAL_MFH,1965,183.5,F,326.86,HEATING_OIL,0,1,POOR,7,0,68.151,0,NATIONAL_EPC_REGISTRY,2023-07-15,2025-07-14
2012-10-02,SE,MT67,dab43f7cf518b400d455,PUBLIC_HOSPITALS,1971,637.96,E,209.44,DISTRICT_HEAT,0,1,UNKNOWN,13,0,48.42,0,ENERGY_AGENCY_REPORT,2023-08-07,2024-03-30
2012-10-25,CY,IE464,b5a4a342655ad2dbaf5d,COMMERCIAL_OFFICE,1951,433.9,D,154.96,NATURAL_GAS,1,0,VERY_GOOD,11,0,16.349,1,BUILDING_STOCK_OBSERVATORY,2023-08-30,2024-01-10
2012-11-17,FR,HR4,284caf3d142209441d8f,INDUSTRIAL_LIGHT,1970,786.31,C,142.88,ELECTRICITY,1,1,GOOD,6,0,34.461,0,NATIONAL_EPC_REGISTRY,2023-09-22,2025-05-31
2012-12-10,IT,SE8,99f4667810035eeea71a,COMMERCIAL_RETAIL,1954,416.81,B,75.56,LPG,0,0,AVERAGE,2,0,21.942,0,ENERGY_AGENCY_REPORT,2023-10-15,2024-02-16
2013-01-02,NL,RO2,46046a9c6241ff6ad444,RESIDENTIAL_SFH,1952,524.32,A,82.53,BIOMASS,0,0,POOR,3,0,11.015,0,BUILDING_STOCK_OBSERVATORY,2023-11-07,2024-09-30
2013-01-25,SI,FI79,8ea254520e1e1944e328,PUBLIC_SCHOOLS,1932,214.92,G,502.98,HEATING_OIL,1,0,UNKNOWN,7,0,100.328,0,NATIONAL_EPC_REGISTRY,2023-11-30,2024-02-23
2013-02-17,BG,LT55,5c0e7e25fa924c62661e,RESIDENTIAL_MFH,1966,446.65,F,283.19,DISTRICT_HEAT,0,0,VERY_GOOD,2,1,73.247,0,ENERGY_AGENCY_REPORT,2023-12-23,2025-04-18
2013-03-12,EE,MT1,786229d95d0f6ec0914f,PUBLIC_HOSPITALS,1951,345.22,E,205.44,NATURAL_GAS,0,0,GOOD,4,0,11.46,0,BUILDING_STOCK_OBSERVATORY,2024-01-15,2025-08-01
2013-04-04,HU,FR540,c77b361c821af1ea12bf,COMMERCIAL_OFFICE,1943,77.34,D,141.38,ELECTRICITY,0,1,AVERAGE,4,1,28.956,0,NATIONAL_EPC_REGISTRY,2024-02-07,2025-02-08
2013-04-27,LU,GR254,02b68e33dcf8287d7f7b,INDUSTRIAL_LIGHT,1916,109.6,C,125.36,LPG,0,0,POOR,9,1,8.246,0,ENERGY_AGENCY_REPORT,2024-03-01,2025-10-23
2013-05-20,RO,HU887,388b7c8c7d652eeee468,COMMERCIAL_RETAIL,1973,472.14,B,69.82,BIOMASS,0,1,UNKNOWN,3,0,6.847,0,BUILDING_STOCK_OBSERVATORY,2024-03-24,2025-05-08
2013-06-12,AT,ES554,258660bb0ef3a31ee02a,RESIDENTIAL_SFH,1905,508.83,A,59.72,HEATING_OIL,0,1,VERY_GOOD,6,1,24.383,0,NATIONAL_EPC_REGISTRY,2024-04-16,2025-10-28
2013-07-05,CZ,FR3,1075ba9b45836626421e,PUBLIC_SCHOOLS,1905,771.06,G,564.59,DISTRICT_HEAT,0,0,GOOD,11,1,128.978,0,ENERGY_AGENCY_REPORT,2024-05-09,2025-08-21
2013-07-28,DE,BE3,6b050f243826d0a99020,RESIDENTIAL_MFH,1937,774.57,F,294.59,NATURAL_GAS,0,0,AVERAGE,8,0,107.683,0,BUILDING_STOCK_OBSERVATORY,2024-06-01,2024-07-03
2013-08-20,LV,PT17,a7ed983d48dd816a018b,PUBLIC_HOSPITALS,1984,620.98,E,174.45,ELECTRICITY,0,0,POOR,11,0,25.149,0,NATIONAL_EPC_REGISTRY,2024-06-24,2024-10-17
2013-09-12,PL,LU737,72c1d94d5d6c25dff1b9,COMMERCIAL_OFFICE,1985,846.47,D,130.62,LPG,1,0,UNKNOWN,0,0,45.35,0,ENERGY_AGENCY_REPORT,2024-07-17,2024-05-26
2013-10-05,ES,GR82,f67548939025a7b10db0,INDUSTRIAL_LIGHT,2004,868.28,C,93.77,BIOMASS,0,0,VERY_GOOD,0,0,7.302,0,BUILDING_STOCK_OBSERVATORY,2024-08-09,2024-01-15
2013-10-28,HR,PT64,fe400231b5a7b205ae62,COMMERCIAL_RETAIL,1961,650.46,B,90.89,HEATING_OIL,0,0,GOOD,1,1,36.688,0,NATIONAL_EPC_REGISTRY,2024-09-01,2024-09-08
2013-11-20,FI,RO172,66f0fb9898a251f68f28,RESIDENTIAL_SFH,1887,248.74,A,50.97,DISTRICT_HEAT,0,0,AVERAGE,10,0,13.413,0,ENERGY_AGENCY_REPORT,2024-09-24,2025-07-03
2013-12-13,IE,MT109,97616884a2c36e8be29e,PUBLIC_SCHOOLS,1965,453.37,G,504.67,NATURAL_GAS,0,1,POOR,13,0,165.612,0,BUILDING_STOCK_OBSERVATORY,2024-10-17,2024-08-14
2014-01-05,MT,SK286,8c37da675ebef3b2b820,RESIDENTIAL_MFH,2008,772.69,F,269.17,ELECTRICITY,1,0,UNKNOWN,12,0,54.028,1,NATIONAL_EPC_REGISTRY,2024-11-09,2025-09-18
2014-01-28,SK,HU4,25ce102ff06679ac6ee8,PUBLIC_HOSPITALS,1909,303.56,E,182.37,LPG,0,0,VERY_GOOD,10,0,39.706,0,ENERGY_AGENCY_REPORT,2024-12-02,2025-04-23
2014-02-20,BE,PL95,1f1fe641b86dfb3ac1f1,COMMERCIAL_OFFICE,1947,823.34,D,177.2,BIOMASS,0,0,GOOD,10,0,64.32,0,BUILDING_STOCK_OBSERVATORY,2024-12-25,2025-09-25
2014-03-15,DK,AT50,d89cfc06f553cb55439e,INDUSTRIAL_LIGHT,1939,61.8,C,126.6,HEATING_OIL,0,0,AVERAGE,10,1,21.993,0,NATIONAL_EPC_REGISTRY,2025-01-17,2024-10-24
2014-04-07,GR,IE89,69e64c5f6fb86b143a09,COMMERCIAL_RETAIL,1994,97.12,B,56.92,DISTRICT_HEAT,0,0,POOR,7,0,9.995,0,ENERGY_AGENCY_REPORT,2025-02-09,2025-12-30
2014-04-30,LT,ES7,66c6563d832acf54c547,RESIDENTIAL_SFH,2018,993.83,A,63.29,NATURAL_GAS,0,0,UNKNOWN,9,1,24.238,0,BUILDING_STOCK_OBSERVATORY,2025-03-04,2026-01-13
2014-05-23,PT,LV59,c1e34d4225902121ee60,PUBLIC_SCHOOLS,1901,907.49,G,432.3,ELECTRICITY,1,0,VERY_GOOD,2,0,38.706,0,NATIONAL_EPC_REGISTRY,2025-03-27,2024-06-23
2014-06-15,SE,FI948,7548f6c3decde070fdde,RESIDENTIAL_MFH,2020,394.64,F,265.05,LPG,0,0,GOOD,10,0,93.916,0,ENERGY_AGENCY_REPORT,2025-04-19,2024-02-04
2014-07-08,CY,BG78,c75a200c65affdffa04f,PUBLIC_HOSPITALS,2015,413.01,E,170.9,BIOMASS,0,0,AVERAGE,11,1,67.695,0,BUILDING_STOCK_OBSERVATORY,2025-05-12,2025-06-26
2014-07-31,FR,HU465,ade573e3dc9359c36a79,COMMERCIAL_OFFICE,1899,1121.68,D,151.04,HEATING_OIL,1,0,POOR,3,0,28.016,0,NATIONAL_EPC_REGISTRY,2025-06-04,2024-05-07
2014-08-23,IT,SK551,4333d319eeeba9a7266a,INDUSTRIAL_LIGHT,1943,611.65,C,149.4,DISTRICT_HEAT,1,0,UNKNOWN,8,1,15.213,0,ENERGY_AGENCY_REPORT,2025-06-27,2025-02-27
2014-09-15,NL,NL188,e813525532703abd2716,COMMERCIAL_RETAIL,2020,466.4,B,68.16,NATURAL_GAS,0,1,VERY_GOOD,8,1,14.745,0,BUILDING_STOCK_OBSERVATORY,2025-07-20,2025-10-30
2014-10-08,SI,FR36,b50a8d5e1a19f3eaf417,RESIDENTIAL_SFH,1897,866.37,A,72.43,ELECTRICITY,0,1,GOOD,6,0,10.009,0,NATIONAL_EPC_REGISTRY,2025-08-12,2024-06-22
2014-10-31,BG,ES6,3f96c68a660225ac1160,PUBLIC_SCHOOLS,1937,84.73,G,439.47,LPG,0,1,AVERAGE,9,1,154.456,0,ENERGY_AGENCY_REPORT,2025-09-04,2025-12-27
2014-11-23,EE,AT431,511cbafbc676ef8c825a,RESIDENTIAL_MFH,1991,490.18,F,233.77,BIOMASS,0,1,POOR,7,0,26.914,1,BUILDING_STOCK_OBSERVATORY,2025-09-27,2024-09-29
2014-12-16,HU,EE34,df48a94df82f4370c37d,PUBLIC_HOSPITALS,1966,794.06,E,208.37,HEATING_OIL,0,0,UNKNOWN,8,1,79.896,0,NATIONAL_EPC_REGISTRY,2025-10-20,2024-02-22
2015-01-08,LU,ES4,54da037c14971b6cebfd,COMMERCIAL_OFFICE,1919,561.48,D,210.73,DISTRICT_HEAT,0,0,VERY_GOOD,9,1,65.492,0,ENERGY_AGENCY_REPORT,2025-11-12,2025-05-23
2015-01-31,RO,NL618,b13e906d1c1df144fa77,INDUSTRIAL_LIGHT,2023,418.18,C,102.63,NATURAL_GAS,0,0,GOOD,5,0,39.34,0,BUILDING_STOCK_OBSERVATORY,2025-12-05,2024-02-20
2015-02-23,AT,NL10,92dc401a1c2bdad175b5,COMMERCIAL_RETAIL,1901,368.28,B,58.53,ELECTRICITY,1,0,AVERAGE,0,0,8.026,0,NATIONAL_EPC_REGISTRY,2025-12-28,2025-08-08
2015-03-18,CZ,BG365,22f0797f83630014c414,RESIDENTIAL_SFH,1912,307.61,A,47.36,LPG,0,0,POOR,9,0,2.668,0,ENERGY_AGENCY_REPORT,2026-01-20,2025-02-04
2015-04-10,DE,IT21,b11dd914f5fa899cdfa3,PUBLIC_SCHOOLS,1958,720.21,G,425.33,BIOMASS,0,1,UNKNOWN,8,0,171.643,0,BUILDING_STOCK_OBSERVATORY,2026-02-12,2024-10-13
2015-05-03,LV,BG56,15866ff4c20a28437933,RESIDENTIAL_MFH,2004,520.52,F,293.43,HEATING_OIL,0,0,VERY_GOOD,2,0,51.881,1,NATIONAL_EPC_REGISTRY,2012-01-10,2024-01-29
2015-05-26,PL,DK458,b65555dc2e781d4f42a4,PUBLIC_HOSPITALS,1912,426.65,E,238.6,DISTRICT_HEAT,0,0,GOOD,11,0,15.674,0,ENERGY_AGENCY_REPORT,2012-02-02,2024-08-14
2015-06-18,ES,SI387,f9e71b47026a0e61ebca,COMMERCIAL_OFFICE,1927,289.79,D,161.03,NATURAL_GAS,0,0,AVERAGE,6,1,45.326,0,BUILDING_STOCK_OBSERVATORY,2012-02-25,2025-04-23
2015-07-11,HR,FR28,05e5a3da612488e94b0c,INDUSTRIAL_LIGHT,1919,875.4,C,120.98,ELECTRICITY,0,0,POOR,11,0,7.675,0,NATIONAL_EPC_REGISTRY,2012-03-19,2025-09-30
2015-08-03,FI,CY4,f5488a56bd080031aee3,COMMERCIAL_RETAIL,1888,69.48,B,106.06,LPG,0,1,UNKNOWN,8,0,37.566,0,ENERGY_AGENCY_REPORT,2012-04-11,2025-05-01
2015-08-26,IE,LT39,d70b31b006858da6bf57,RESIDENTIAL_SFH,1990,601.88,A,52.66,BIOMASS,1,0,VERY_GOOD,5,0,11.0,0,BUILDING_STOCK_OBSERVATORY,2012-05-04,2025-03-26
2015-09-18,MT,GR185,7a8b7c24c32e2457c81c,PUBLIC_SCHOOLS,1933,183.74,G,413.73,HEATING_OIL,0,0,GOOD,2,0,68.581,0,NATIONAL_EPC_REGISTRY,2012-05-27,2025-10-20
2015-10-11,SK,FI14,8d49000d15a468bf694c,RESIDENTIAL_MFH,2019,51.1,F,216.85,DISTRICT_HEAT,0,0,AVERAGE,12,0,15.46,0,ENERGY_AGENCY_REPORT,2012-06-19,2025-05-21
2015-11-03,BE,LV729,d04693508c338f0be6f9,PUBLIC_HOSPITALS,2005,741.57,E,164.53,NATURAL_GAS,0,0,POOR,2,1,16.983,0,BUILDING_STOCK_OBSERVATORY,2012-07-12,2024-03-12
2015-11-26,DK,LT38,e04c518dd158e3542fe0,COMMERCIAL_OFFICE,2000,496.19,D,160.6,ELECTRICITY,1,0,UNKNOWN,9,0,39.358,0,NATIONAL_EPC_REGISTRY,2012-08-04,2024-05-01
2015-12-19,GR,FI388,923bd35b1a2c125a4c66,INDUSTRIAL_LIGHT,1901,828.68,C,84.83,LPG,0,0,VERY_GOOD,3,0,36.274,0,ENERGY_AGENCY_REPORT,2012-08-27,2025-09-18
2016-01-11,LT,PT23,45b3d89e9dac215ce16a,COMMERCIAL_RETAIL,1941,755.88,B,68.82,BIOMASS,0,0,GOOD,1,0,13.62,0,BUILDING_STOCK_OBSERVATORY,2012-09-19,2025-02-23
2016-02-03,PT,SI142,55724dd2cb750d259959,RESIDENTIAL_SFH,1945,459.39,A,69.65,HEATING_OIL,0,0,AVERAGE,7,0,27.071,0,NATIONAL_EPC_REGISTRY,2012-10-12,2024-08-08
2016-02-26,SE,DE7,ddf880c9e28d76601dc3,PUBLIC_SCHOOLS,1968,364.11,G,535.28,DISTRICT_HEAT,1,0,POOR,5,0,143.263,0,ENERGY_AGENCY_REPORT,2012-11-04,2024-11-26
2016-03-20,CY,PT740,96cadfaebf4dcdf6bb13,RESIDENTIAL_MFH,2009,167.19,F,273.08,NATURAL_GAS,0,0,UNKNOWN,7,0,112.761,0,BUILDING_STOCK_OBSERVATORY,2012-11-27,2025-02-28
2016-04-12,FR,ES3,c6dba14da0ced0084816,PUBLIC_HOSPITALS,2012,498.55,E,132.48,ELECTRICITY,0,1,VERY_GOOD,5,1,24.681,0,NATIONAL_EPC_REGISTRY,2012-12-20,2025-10-30
2016-05-05,IT,FR37,7ef168806dcd254c9315,COMMERCIAL_OFFICE,1908,952.49,D,135.31,LPG,0,0,GOOD,5,1,50.561,0,ENERGY_AGENCY_REPORT,2013-01-12,2024-01-12
2016-05-28,NL,EE7,e749769ecf063052b94b,INDUSTRIAL_LIGHT,2001,578.52,C,101.61,BIOMASS,0,0,AVERAGE,11,0,6.422,0,BUILDING_STOCK_OBSERVATORY,2013-02-04,2024-09-07
2016-06-20,SI,BG9,03b7593c4ca9d862f617,COMMERCIAL_RETAIL,1930,132.54,B,56.59,HEATING_OIL,0,0,POOR,0,0,23.121,0,NATIONAL_EPC_REGISTRY,2013-02-27,2025-11-16
2016-07-13,BG,CY881,b3bf34f22eaebd8bad69,RESIDENTIAL_SFH,1952,273.52,A,55.61,DISTRICT_HEAT,0,0,UNKNOWN,6,0,2.431,0,ENERGY_AGENCY_REPORT,2013-03-22,2025-02-16
2016-08-05,EE,PL289,283ee7b82f63d23faba6,PUBLIC_SCHOOLS,1993,179.33,G,389.78,NATURAL_GAS,0,0,VERY_GOOD,10,0,41.473,0,BUILDING_STOCK_OBSERVATORY,2013-04-14,2024-11-21
2016-08-28,HU,BG697,6fedf1e92cf327aef0ed,RESIDENTIAL_MFH,1982,250.81,F,283.63,ELECTRICITY,1,0,GOOD,6,0,75.434,0,NATIONAL_EPC_REGISTRY,2013-05-07,2024-11-29
2016-09-20,LU,LU647,d58ea13da7fae952f4dd,PUBLIC_HOSPITALS,1935,27.02,E,225.51,LPG,1,0,AVERAGE,9,0,19.162,0,ENERGY_AGENCY_REPORT,2013-05-30,2024-06-14
2016-10-13,RO,BG76,826b2f07e655911ffeff,COMMERCIAL_OFFICE,2016,212.25,D,127.59,BIOMASS,0,1,POOR,5,0,10.352,0,BUILDING_STOCK_OBSERVATORY,2013-06-22,2024-04-23
2016-11-05,AT,CZ560,413d1a716d5e448fb8e9,INDUSTRIAL_LIGHT,1900,585.8,C,137.62,HEATING_OIL,0,0,UNKNOWN,3,0,37.549,1,NATIONAL_EPC_REGISTRY,2013-07-15,2025-06-05
2016-11-28,CZ,CY29,9c552157e73adb4a493e,COMMERCIAL_RETAIL,2023,839.9,B,68.62,DISTRICT_HEAT,0,0,VERY_GOOD,2,1,6.982,0,ENERGY_AGENCY_REPORT,2013-08-07,2025-03-17
2016-12-21,DE,MT727,98876dd5f9fac1f1d0df,RESIDENTIAL_SFH,2005,301.09,A,66.01,NATURAL_GAS,0,0,GOOD,6,0,20.114,0,BUILDING_STOCK_OBSERVATORY,2013-08-30,2025-07-02
2017-01-13,LV,GR32,8b00e5ec8ca344e9d380,PUBLIC_SCHOOLS,1969,336.63,G,545.22,ELECTRICITY,0,0,AVERAGE,11,0,106.043,0,NATIONAL_EPC_REGISTRY,2013-09-22,2024-02-27
2017-02-05,PL,DK195,1c38413ac0d6a651715f,RESIDENTIAL_MFH,1924,652.05,F,319.8,LPG,0,0,POOR,7,0,32.105,0,ENERGY_AGENCY_REPORT,2013-10-15,2024-05-06
2017-02-28,ES,HR872,71af33be32e372a4bc07,PUBLIC_HOSPITALS,1947,867.46,E,269.62,BIOMASS,0,0,UNKNOWN,9,1,81.306,0,BUILDING_STOCK_OBSERVATORY,2013-11-07,2024-08-21
2017-03-23,HR,RO76,02f84a977012b960ee95,COMMERCIAL_OFFICE,1892,963.26,D,173.6,HEATING_OIL,1,0,VERY_GOOD,8,1,29.715,0,NATIONAL_EPC_REGISTRY,2013-11-30,2025-08-13
2017-04-15,FI,HR286,68ad58191e260ecdefb9,INDUSTRIAL_LIGHT,2001,919.53,C,95.31,DISTRICT_HEAT,1,0,GOOD,0,0,22.342,0,ENERGY_AGENCY_REPORT,2013-12-23,2024-01-11
2017-05-08,IE,PT601,c7f5efd9d97191c9a2f6,COMMERCIAL_RETAIL,1913,569.43,B,97.81,NATURAL_GAS,1,1,AVERAGE,4,0,36.888,0,BUILDING_STOCK_OBSERVATORY,2014-01-15,2024-09-20
2017-05-31,MT,ES706,7473648f2377082d7a6a,RESIDENTIAL_SFH,1931,389.5,A,47.48,ELECTRICITY,0,0,POOR,10,0,2.937,0,NATIONAL_EPC_REGISTRY,2014-02-07,2026-01-20
2017-06-23,SK,BG815,32109ee50b8c169357d5,PUBLIC_SCHOOLS,1961,779.91,G,450.8,LPG,0,0,UNKNOWN,4,0,76.737,0,ENERGY_AGENCY_REPORT,2014-03-02,2024-01-04
2017-07-16,BE,LU30,884f5bee43bc5ae5a47e,RESIDENTIAL_MFH,1974,617.36,F,261.02,BIOMASS,1,0,VERY_GOOD,4,1,75.987,0,BUILDING_STOCK_OBSERVATORY,2014-03-25,2024-02-06
2017-08-08,DK,BG75,698256ff3ae9ae0a09b7,PUBLIC_HOSPITALS,2023,209.3,E,184.83,HEATING_OIL,0,1,GOOD,7,1,12.208,0,NATIONAL_EPC_REGISTRY,2014-04-17,2024-07-16
2017-08-31,GR,DE8,246e53d56622cb016fd3,COMMERCIAL_OFFICE,1989,702.46,D,112.69,DISTRICT_HEAT,0,1,AVERAGE,8,0,5.101,0,ENERGY_AGENCY_REPORT,2014-05-10,2024-11-08
2017-09-23,LT,SK85,5706e278d832de616f75,INDUSTRIAL_LIGHT,2000,845.26,C,88.71,NATURAL_GAS,0,0,POOR,0,0,18.935,0,BUILDING_STOCK_OBSERVATORY,2014-06-02,2024-09-29
2017-10-16,PT,MT398,79780e009b28c6e690e0,COMMERCIAL_RETAIL,1926,1070.08,B,67.54,ELECTRICITY,1,0,UNKNOWN,2,0,10.958,0,NATIONAL_EPC_REGISTRY,2014-06-25,2024-09-14
2017-11-08,SE,EE2,1112f5ca4e7cc1f4c14b,RESIDENTIAL_SFH,2014,716.11,A,58.65,LPG,0,0,VERY_GOOD,10,1,9.195,0,ENERGY_AGENCY_REPORT,2014-07-18,2025-01-19
2017-12-01,CY,NL446,4e9f66061113b387eb55,PUBLIC_SCHOOLS,2001,526.23,G,390.88,BIOMASS,0,0,GOOD,8,0,168.025,0,BUILDING_STOCK_OBSERVATORY,2014-08-10,2024-09-05
2017-12-24,FR,SE6,45c59b6cfb3107493f18,RESIDENTIAL_MFH,1887,301.35,F,278.94,HEATING_OIL,0,0,AVERAGE,6,1,46.568,0,NATIONAL_EPC_REGISTRY,2014-09-02,2025-07-20
2018-01-16,IT,DE77,0a3c3eddcf111df351f6,PUBLIC_HOSPITALS,1926,224.74,E,270.55,DISTRICT_HEAT,0,0,POOR,13,0,35.372,1,ENERGY_AGENCY_REPORT,2014-09-25,2024-03-18
