edu_k12out_school_year,edu_k12out_district_id_udise,edu_k12out_school_id_udise,edu_k12out_grade_level,edu_k12out_subject_area,edu_k12out_assessment_scale_score,edu_k12out_proficiency_level,edu_k12out_growth_percentile,edu_k12out_attendance_rate_pct,edu_k12out_chronic_absenteeism_rate,edu_k12out_graduation_cohort_year,edu_k12out_graduation_rate_pct,edu_k12out_dropout_rate_pct,edu_k12out_discipline_incident_rate,edu_k12out_special_education_share_pct,edu_k12out_ell_share_pct,edu_k12out_gifted_program_share_pct,edu_k12out_student_teacher_ratio,edu_k12out_per_pupil_spending,edu_k12out_accountability_rating_code
2019-20,UDISE-D95111,UDISE-S8191263,Grade_12,Hindi,784.1,Below_Basic,11,68.13,34.11,2024,42.58,1.71,12.35,9.62,3.67,7.95,42.9,89136.54,C
2022-23,UDISE-D34642,UDISE-S1567918,Grade_2,Reading,668.2,Proficient,89,81.57,42.73,2020,78.72,6.92,70.27,11.32,14.83,5.33,48.86,80426.19,D
2020-21,UDISE-D11981,UDISE-S2226100,Grade_8,Science,762.8,Basic,53,83.74,12.59,2017,70.43,2.55,85.45,11.55,30.48,8.84,50.55,134703.96,B
2016-17,UDISE-D64000,UDISE-S3449431,Grade_11,RegionalLanguage,626.3,Below_Basic,87,60.33,29.89,2024,70.15,13.34,41.08,14.15,32.79,1.49,20.71,76395.87,C
2025-26,UDISE-D37876,UDISE-S4628811,Grade_3,Math,476.6,Proficient,26,93.68,21.03,2023,62.04,10.31,104.21,5.08,9.7,11.11,45.54,108719.81,B
2023-24,UDISE-D12469,UDISE-S4655481,Grade_6,SocialStudies,839.9,Advanced,91,88.68,4.42,2017,51.72,5.68,96.33,8.14,5.3,3.97,25.19,11335.75,D
2020-21,UDISE-D74158,UDISE-S2654302,Grade_1,RegionalLanguage,542.2,Basic,71,61.19,40.47,2026,67.77,7.65,76.81,6.24,32.04,4.81,19.66,163399.3,C
2020-21,UDISE-D50709,UDISE-S5746932,Grade_12,SocialStudies,321.7,Advanced,85,85.28,42.25,2022,57.95,0.91,103.57,2.15,0.99,0.3,44.89,41912.23,A
2017-18,UDISE-D80125,UDISE-S1098060,Grade_3,SocialStudies,559.5,Advanced,72,75.41,25.22,2016,80.22,4.18,46.67,11.19,30.31,4.5,46.8,29031.05,D
2017-18,UDISE-D72596,UDISE-S5166857,Grade_6,Hindi,860.8,Basic,93,84.74,18.46,2016,87.05,14.81,79.68,13.77,4.89,6.85,10.13,166762.53,B
2024-25,UDISE-D18579,UDISE-S1616725,Grade_1,Reading,433.1,Proficient,86,85.83,29.63,2021,72.81,6.91,13.85,2.88,22.81,8.44,39.61,58981.82,D
2022-23,UDISE-D77694,UDISE-S4148919,Grade_5,English,121.8,Advanced,43,63.92,9.4,2023,75.97,6.65,10.56,0.33,32.6,7.68,24.9,121487.27,NA
2016-17,UDISE-D88762,UDISE-S1905793,Grade_10,English,807.5,Proficient,28,78.61,5.49,2024,57.71,2.2,103.09,2.12,23.65,0.55,46.16,59278.77,A
2016-17,UDISE-D24660,UDISE-S2546361,Grade_1,SocialStudies,646.6,Basic,24,65.77,5.23,2021,79.25,9.27,111.45,9.32,25.65,4.62,42.97,153489.4,B
2019-20,UDISE-D47493,UDISE-S8314137,Grade_5,Math,681.8,Proficient,87,93.86,6.4,2023,95.25,5.68,76.76,10.63,2.44,1.2,29.37,169262.79,E
2020-21,UDISE-D44243,UDISE-S3698597,Grade_3,Hindi,773.1,Proficient,84,71.47,35.41,2023,70.14,6.43,10.34,14.45,3.82,3.63,31.19,69116.93,D
2023-24,UDISE-D22940,UDISE-S9483528,Grade_4,Reading,846.7,Below_Basic,29,64.74,2.52,2021,73.89,14.38,36.29,9.17,31.82,11.47,26.41,69033.01,A
2018-19,UDISE-D91014,UDISE-S5784426,Grade_9,SocialStudies,633.9,Proficient,88,67.51,33.12,2016,51.08,17.38,63.7,2.14,32.37,8.71,10.21,137088.92,E
2017-18,UDISE-D68756,UDISE-S3494057,Grade_10,RegionalLanguage,846.7,Proficient,23,77.97,7.03,2024,51.34,15.79,94.46,9.48,28.36,0.64,46.27,66574.17,B
2021-22,UDISE-D96997,UDISE-S2482579,Grade_4,SocialStudies,507.2,Basic,93,82.5,22.7,2017,82.41,3.09,5.93,12.91,2.84,9.65,30.95,167517.96,A
2017-18,UDISE-D47986,UDISE-S8753641,Grade_10,SocialStudies,491.2,Proficient,19,60.79,44.73,2018,45.92,2.32,7.26,10.54,31.09,7.36,12.56,78184.7,NA
2016-17,UDISE-D87627,UDISE-S6815736,Grade_1,SocialStudies,353.1,Proficient,96,65.78,0.44,2025,87.66,12.4,75.76,11.09,31.86,1.93,52.66,41056.06,C
2023-24,UDISE-D29872,UDISE-S4396438,Grade_12,Reading,347.4,Proficient,63,73.97,21.5,2016,58.84,0.51,6.45,7.81,15.46,0.33,30.82,161605.79,A
2020-21,UDISE-D48024,UDISE-S9032021,Grade_7,Hindi,293.4,Proficient,90,83.21,19.34,2023,72.32,9.04,73.59,0.72,18.73,6.56,10.09,137903.21,A
2024-25,UDISE-D28992,UDISE-S2349992,Grade_6,Science,467.5,Below_Basic,78,85.34,37.35,2019,65.39,15.45,48.82,0.01,18.01,6.16,32.13,80872.36,C
2022-23,UDISE-D17004,UDISE-S7896582,Grade_4,SocialStudies,631.4,Advanced,64,82.63,9.95,2025,94.42,4.09,34.8,13.06,24.62,4.29,39.4,162088.62,B
2021-22,UDISE-D13996,UDISE-S7204088,Grade_3,English,753.3,Basic,14,64.21,24.95,2024,73.81,1.71,35.18,10.18,23.4,8.43,19.12,31219.44,A
2025-26,UDISE-D20960,UDISE-S7026812,Grade_7,SocialStudies,579.9,Advanced,57,98.97,1.87,2018,45.33,14.1,70.41,1.76,14.29,7.04,17.68,113491.6,E
2020-21,UDISE-D90181,UDISE-S4222493,Grade_12,RegionalLanguage,882.1,Basic,32,81.29,6.32,2023,40.63,4.94,23.01,4.0,14.68,7.06,24.21,57182.81,A
2022-23,UDISE-D83296,UDISE-S7450957,Grade_11,Reading,556.1,Advanced,22,76.12,13.95,2020,48.59,17.84,102.32,14.59,32.57,10.07,50.72,24026.49,D
2025-26,UDISE-D48912,UDISE-S3471734,Grade_12,Math,881.7,Basic,74,86.92,42.67,2024,59.28,4.5,9.3,11.61,10.86,9.11,26.43,46501.19,B
2020-21,UDISE-D55031,UDISE-S4153513,Grade_11,English,869.7,Advanced,49,93.38,3.25,2025,80.66,14.43,23.38,13.31,30.29,10.8,52.39,79458.73,A
2020-21,UDISE-D77085,UDISE-S9705934,Grade_5,RegionalLanguage,601.8,Below_Basic,5,99.56,0.87,2025,73.85,11.13,77.01,5.01,12.12,3.32,36.05,147784.76,E
2025-26,UDISE-D65862,UDISE-S4031252,Grade_11,RegionalLanguage,187.9,Basic,85,85.93,26.19,2016,77.47,8.89,83.75,13.24,5.78,9.7,12.69,61192.81,C
2019-20,UDISE-D89844,UDISE-S4355437,Grade_8,Hindi,710.3,Proficient,31,82.57,1.65,2022,94.6,9.4,113.27,1.23,3.26,6.17,23.7,109352.59,B
2022-23,UDISE-D34699,UDISE-S3006461,Grade_11,Hindi,488.0,Basic,13,87.87,28.42,2018,61.79,13.61,35.49,12.04,21.04,6.44,13.71,119679.14,A
2016-17,UDISE-D35032,UDISE-S1990489,Grade_11,Reading,852.2,Basic,35,60.45,25.5,2024,90.21,9.4,64.62,14.87,14.79,5.85,18.71,151336.46,E
2016-17,UDISE-D93628,UDISE-S8266350,Grade_1,Hindi,319.4,Below_Basic,17,83.87,4.18,2017,78.75,15.43,44.29,14.58,29.49,0.2,17.77,31834.51,C
2021-22,UDISE-D80856,UDISE-S1025987,Grade_2,Reading,858.6,Below_Basic,42,83.66,42.96,2022,62.74,2.69,57.54,13.67,33.03,6.47,44.95,72114.59,C
2016-17,UDISE-D90358,UDISE-S9279373,Grade_5,English,847.9,Proficient,98,94.07,36.05,2021,84.86,5.49,32.52,11.79,20.64,0.18,23.78,92240.47,E
2022-23,UDISE-D26673,UDISE-S1616758,Grade_1,English,385.9,Below_Basic,65,94.8,14.62,2019,70.87,17.79,109.22,6.95,18.26,9.75,44.94,126202.38,C
2021-22,UDISE-D66723,UDISE-S3566287,Grade_5,RegionalLanguage,260.8,Proficient,46,63.96,41.96,2021,88.98,17.93,48.77,1.04,22.5,3.63,54.7,66806.59,NA
2017-18,UDISE-D41146,UDISE-S3175574,Grade_4,RegionalLanguage,469.5,Below_Basic,6,66.47,19.64,2020,64.49,6.28,31.31,5.16,14.49,9.81,28.16,103112.11,B
2016-17,UDISE-D11227,UDISE-S6418933,Grade_6,Hindi,778.8,Basic,33,75.23,22.65,2024,98.01,5.95,50.45,10.94,13.61,6.78,35.88,137337.22,E
2019-20,UDISE-D44251,UDISE-S7814078,Grade_6,Reading,191.7,Basic,27,95.36,31.17,2021,51.19,12.56,56.44,1.13,6.95,9.74,14.08,44137.13,A
2019-20,UDISE-D48951,UDISE-S2592591,Grade_4,SocialStudies,409.2,Below_Basic,45,91.79,32.73,2019,93.77,1.95,18.94,13.25,19.29,1.74,54.11,120293.59,C
2018-19,UDISE-D23977,UDISE-S2092915,Grade_7,Hindi,365.9,Below_Basic,83,62.27,0.53,2024,77.03,2.24,119.56,9.37,25.38,8.94,39.73,55586.93,B
2024-25,UDISE-D24463,UDISE-S5240314,Grade_11,English,594.1,Basic,6,97.61,13.01,2019,82.21,8.77,89.42,8.01,22.86,8.74,10.43,156384.67,A
2023-24,UDISE-D30483,UDISE-S5806956,Grade_8,Math,793.0,Advanced,13,80.45,31.66,2021,82.13,11.0,97.71,13.08,27.72,10.42,39.68,110856.27,E
2016-17,UDISE-D14744,UDISE-S1765471,Grade_5,Science,172.1,Advanced,79,72.88,1.32,2016,88.63,6.33,16.14,1.7,25.99,10.55,37.33,27640.54,C
2016-17,UDISE-D12494,UDISE-S5565794,Grade_3,SocialStudies,175.6,Advanced,61,87.3,4.86,2020,65.93,17.6,85.16,11.95,10.01,7.06,21.23,34078.72,D
2016-17,UDISE-D51991,UDISE-S7909677,Grade_12,Science,468.5,Basic,67,62.55,44.77,2018,86.83,9.89,63.78,11.64,12.76,1.78,24.02,42164.72,E
2021-22,UDISE-D29170,UDISE-S7916502,Grade_7,Hindi,633.2,Advanced,31,88.51,8.34,2016,66.74,9.43,84.93,2.21,9.7,1.22,26.46,158562.68,D
2017-18,UDISE-D18720,UDISE-S3055255,Grade_12,Science,840.5,Advanced,88,80.45,31.32,2019,66.9,14.87,118.03,2.17,33.49,6.91,33.36,110351.01,E
2017-18,UDISE-D36754,UDISE-S3665847,Grade_10,Science,204.2,Advanced,23,80.29,34.37,2025,69.36,4.27,46.1,3.1,0.65,11.9,53.06,68781.89,C
2022-23,UDISE-D49631,UDISE-S8151238,Grade_7,RegionalLanguage,648.7,Proficient,34,98.49,24.2,2020,55.58,3.17,114.33,14.47,0.77,7.26,20.05,95080.45,E
2020-21,UDISE-D82240,UDISE-S2480384,Grade_3,Science,764.3,Below_Basic,22,82.01,7.23,2026,47.01,4.49,112.95,10.43,24.14,6.42,48.48,130309.42,D
2020-21,UDISE-D73835,UDISE-S7219236,Grade_3,Math,255.0,Advanced,33,88.13,10.32,2020,95.52,3.5,25.08,10.02,32.77,5.79,20.77,139954.43,NA
2025-26,UDISE-D44747,UDISE-S3629447,Grade_5,English,484.0,Below_Basic,60,69.18,13.23,2020,83.92,0.11,42.63,13.36,13.76,6.16,16.41,59677.7,B
2024-25,UDISE-D65517,UDISE-S8964321,Grade_8,Reading,426.1,Proficient,11,99.13,2.48,2025,81.7,10.33,75.45,4.67,34.48,9.28,46.19,80777.36,C
2025-26,UDISE-D54295,UDISE-S3337199,Grade_7,Math,726.5,Basic,66,88.66,18.31,2021,69.05,3.81,74.8,14.83,8.61,1.34,10.63,23475.17,E
2016-17,UDISE-D26921,UDISE-S7065252,Grade_6,Reading,607.5,Basic,23,68.93,43.89,2020,74.14,15.68,92.97,11.34,14.99,5.58,52.38,153533.71,D
2018-19,UDISE-D73409,UDISE-S3119208,Grade_7,Reading,594.9,Advanced,6,62.24,15.98,2020,98.02,9.38,42.18,10.92,29.63,3.0,47.16,69443.93,NA
2021-22,UDISE-D86633,UDISE-S4961778,Grade_9,Math,553.5,Below_Basic,38,65.12,13.66,2020,90.16,2.06,114.65,3.25,6.05,0.03,51.58,47637.94,D
2019-20,UDISE-D26857,UDISE-S3965891,Grade_12,Hindi,319.9,Advanced,21,80.38,16.88,2026,44.01,2.54,14.28,11.3,24.78,6.41,23.77,20435.57,B
2021-22,UDISE-D66026,UDISE-S5998865,Grade_1,Hindi,519.5,Basic,75,86.76,12.17,2026,45.66,1.68,27.46,8.54,33.46,11.48,51.66,158290.85,E
2025-26,UDISE-D96012,UDISE-S6174681,Grade_10,English,179.6,Below_Basic,80,90.8,26.11,2024,46.6,13.4,1.62,0.68,27.81,8.13,16.05,166564.68,A
2025-26,UDISE-D79654,UDISE-S6430430,Grade_12,Math,671.1,Below_Basic,43,91.58,20.86,2024,41.1,12.54,29.15,12.34,9.93,9.93,13.42,37061.33,NA
2019-20,UDISE-D27763,UDISE-S7197996,Grade_2,RegionalLanguage,858.0,Proficient,83,91.03,21.68,2026,97.18,1.27,18.36,11.7,11.77,10.14,29.61,113572.72,D
2018-19,UDISE-D99246,UDISE-S7363490,Grade_9,SocialStudies,110.0,Advanced,21,65.31,2.63,2021,73.4,0.99,43.51,2.65,1.75,7.33,21.87,108554.1,E
2020-21,UDISE-D93720,UDISE-S8692676,Grade_9,SocialStudies,601.7,Proficient,28,95.22,6.52,2022,56.22,16.02,118.2,14.96,17.25,2.14,23.52,112654.37,E
2021-22,UDISE-D96887,UDISE-S5179847,Grade_4,SocialStudies,285.9,Basic,32,94.48,16.18,2025,90.08,5.59,57.62,7.25,9.57,2.82,38.85,148490.58,D
2019-20,UDISE-D23754,UDISE-S9132698,Grade_9,English,578.2,Basic,21,77.16,31.65,2017,47.26,2.18,3.36,14.88,23.78,8.91,45.47,142080.44,D
2017-18,UDISE-D34139,UDISE-S2658665,Grade_1,Reading,336.8,Advanced,55,96.76,22.74,2021,71.08,8.35,45.14,0.44,24.24,4.54,32.52,127937.23,C
2017-18,UDISE-D61627,UDISE-S6422413,Grade_4,Math,861.1,Proficient,97,73.58,20.83,2025,47.9,1.32,103.13,13.14,13.39,5.53,22.17,60875.88,A
2020-21,UDISE-D41199,UDISE-S8788966,Grade_1,Hindi,500.3,Proficient,85,79.32,31.63,2026,95.67,3.09,5.01,12.02,33.28,10.01,44.71,32117.07,B
2021-22,UDISE-D10364,UDISE-S3447025,Grade_10,SocialStudies,527.7,Basic,37,66.74,19.15,2021,56.03,3.99,23.82,12.59,0.09,5.83,47.69,71900.0,B
2025-26,UDISE-D61383,UDISE-S2834685,Grade_10,Math,251.3,Basic,41,64.68,39.08,2026,56.3,2.27,68.38,6.36,15.45,9.94,20.47,165823.52,A
2021-22,UDISE-D93813,UDISE-S1096184,Grade_3,Math,614.1,Basic,38,60.96,27.88,2023,47.87,8.74,19.36,5.7,1.46,4.01,23.1,113648.27,D
2016-17,UDISE-D92398,UDISE-S8434580,Grade_10,Hindi,826.8,Below_Basic,65,64.02,24.52,2025,92.41,7.09,49.48,8.86,34.22,11.74,36.01,72452.78,B
2016-17,UDISE-D84466,UDISE-S8969406,Grade_9,RegionalLanguage,536.5,Basic,96,71.45,16.08,2018,58.38,1.04,96.21,2.33,1.89,7.75,29.98,167222.14,E
2020-21,UDISE-D15064,UDISE-S4673665,Grade_12,Science,243.4,Below_Basic,11,76.33,33.84,2020,42.82,4.48,98.94,10.52,3.8,7.64,29.06,126377.96,C
2017-18,UDISE-D39125,UDISE-S1350214,Grade_7,Reading,167.2,Proficient,60,71.27,12.92,2025,75.79,3.43,30.31,13.06,9.69,5.38,28.96,163570.09,B
2016-17,UDISE-D88484,UDISE-S3470255,Grade_7,Hindi,571.1,Advanced,63,96.21,25.76,2024,47.51,9.4,103.47,7.59,15.0,4.03,11.37,128244.09,NA
2021-22,UDISE-D45517,UDISE-S1774391,Grade_11,SocialStudies,397.7,Basic,97,76.22,5.99,2018,73.74,4.61,97.64,7.63,0.22,10.52,49.4,139772.7,A
2025-26,UDISE-D35710,UDISE-S2690416,Grade_9,Hindi,667.6,Proficient,61,82.32,21.37,2019,72.06,1.96,0.1,9.98,10.76,4.56,49.66,79707.21,D
2023-24,UDISE-D93142,UDISE-S8932545,Grade_10,SocialStudies,532.0,Proficient,86,66.11,39.41,2017,54.34,5.77,75.28,6.33,15.78,11.12,51.0,133036.83,D
2017-18,UDISE-D95592,UDISE-S7959720,Grade_10,Math,259.4,Advanced,47,70.97,37.39,2025,95.12,0.04,3.66,1.3,7.45,5.31,40.64,52875.86,E
2019-20,UDISE-D73454,UDISE-S7958365,Grade_7,Hindi,222.2,Proficient,38,73.69,16.58,2022,47.46,16.33,22.06,12.85,30.93,11.04,33.0,176465.24,B
2017-18,UDISE-D52089,UDISE-S9468150,Grade_9,RegionalLanguage,337.7,Below_Basic,55,88.6,15.79,2021,54.0,9.57,87.66,14.85,26.57,7.32,47.22,152255.84,B
2021-22,UDISE-D30441,UDISE-S6749892,Grade_2,RegionalLanguage,868.5,Below_Basic,4,89.16,3.41,2018,96.65,4.81,40.36,10.06,3.42,2.05,37.14,118232.26,NA
2024-25,UDISE-D11714,UDISE-S7224948,Grade_9,Hindi,280.0,Basic,18,98.15,40.11,2025,67.16,6.28,70.37,1.57,6.79,6.01,17.24,69988.89,E
2022-23,UDISE-D59715,UDISE-S6494055,Grade_5,Hindi,119.0,Proficient,71,74.53,15.04,2019,71.44,2.11,25.67,8.49,29.97,7.48,46.48,18917.31,A
2023-24,UDISE-D63651,UDISE-S2783664,Grade_10,SocialStudies,303.3,Below_Basic,18,62.89,25.39,2024,71.6,17.95,20.39,2.26,27.02,6.59,33.91,124357.38,E
2017-18,UDISE-D81000,UDISE-S2996636,Grade_1,SocialStudies,586.7,Proficient,42,86.14,42.17,2019,65.57,3.18,94.03,10.99,25.36,9.93,22.56,120919.02,A
2025-26,UDISE-D42643,UDISE-S7329139,Grade_3,Reading,687.8,Advanced,89,77.12,37.12,2021,78.78,4.77,117.32,10.62,22.78,0.45,33.37,16594.52,C
2018-19,UDISE-D70903,UDISE-S1113060,Grade_12,SocialStudies,693.6,Proficient,20,63.44,20.72,2019,95.93,2.58,20.98,3.41,23.91,4.86,28.65,108303.46,C
2018-19,UDISE-D23726,UDISE-S4158540,Grade_12,Math,403.1,Below_Basic,82,78.27,4.82,2024,94.29,9.41,53.42,12.39,16.77,2.08,11.73,138545.94,NA
2018-19,UDISE-D27812,UDISE-S1865157,Grade_6,Hindi,705.9,Below_Basic,30,75.75,12.24,2020,99.48,3.11,86.27,6.54,9.75,7.32,43.9,137374.32,D
2016-17,UDISE-D62137,UDISE-S7518244,Grade_4,Science,609.7,Below_Basic,14,93.81,18.91,2018,96.75,6.28,1.97,4.5,0.51,10.66,20.69,164801.05,E
2021-22,UDISE-D35532,UDISE-S7012224,Grade_4,SocialStudies,825.9,Basic,93,70.35,20.22,2016,84.7,15.48,101.8,7.97,8.89,5.42,16.08,64600.34,A
2018-19,UDISE-D45754,UDISE-S9491180,Grade_12,Math,746.4,Below_Basic,85,61.76,29.05,2017,79.71,2.84,28.26,9.14,12.8,5.83,18.53,164563.4,D
2017-18,UDISE-D33756,UDISE-S8434958,Grade_8,SocialStudies,355.3,Below_Basic,42,72.1,20.58,2025,66.78,13.65,111.81,12.24,4.74,3.92,14.98,99963.88,A
2023-24,UDISE-D64694,UDISE-S9966645,Grade_2,SocialStudies,182.1,Proficient,90,79.99,12.56,2017,70.69,8.41,99.98,9.47,24.91,11.6,22.41,50466.3,B
2019-20,UDISE-D65841,UDISE-S1128225,Grade_9,English,810.9,Proficient,39,85.04,34.65,2017,44.11,2.97,75.8,6.43,2.6,4.48,39.89,19190.44,D
2016-17,UDISE-D49152,UDISE-S7997890,Grade_7,Hindi,426.2,Advanced,12,70.02,26.62,2023,44.05,3.68,16.72,4.69,7.36,6.15,54.29,11995.59,E
2022-23,UDISE-D24514,UDISE-S7848008,Grade_10,English,830.4,Below_Basic,27,67.11,13.98,2016,63.92,1.02,103.48,7.89,12.33,9.86,38.78,139369.32,E
2022-23,UDISE-D73470,UDISE-S3922967,Grade_2,SocialStudies,565.8,Below_Basic,39,93.84,19.45,2026,61.92,11.98,84.66,5.32,4.84,3.48,34.1,75141.15,B
2019-20,UDISE-D60160,UDISE-S1314071,Grade_10,RegionalLanguage,772.9,Basic,51,73.11,41.55,2026,54.56,0.85,41.55,1.03,13.13,11.72,35.1,156755.06,C
2022-23,UDISE-D18129,UDISE-S7287171,Grade_5,Math,504.6,Basic,5,96.72,23.92,2020,95.62,11.74,49.52,2.25,20.27,1.38,34.2,42602.3,D
2022-23,UDISE-D98163,UDISE-S3989915,Grade_5,SocialStudies,727.8,Proficient,60,98.15,5.8,2025,67.92,17.01,59.04,2.33,20.62,8.73,35.56,67017.29,NA
2022-23,UDISE-D27534,UDISE-S9998625,Grade_11,SocialStudies,552.5,Basic,16,96.77,23.96,2018,41.16,11.92,115.58,4.34,8.65,10.62,19.51,97597.49,C
2016-17,UDISE-D47659,UDISE-S4101819,Grade_8,SocialStudies,337.3,Advanced,62,72.57,14.54,2016,88.17,1.19,61.9,9.79,19.8,8.07,20.81,154504.09,E
2022-23,UDISE-D92031,UDISE-S9860382,Grade_3,Hindi,565.6,Basic,90,86.9,25.55,2025,82.85,17.83,88.37,11.6,31.18,2.25,27.81,166606.85,D
2022-23,UDISE-D42189,UDISE-S7272941,Grade_1,Hindi,735.7,Basic,67,63.26,14.05,2026,66.64,1.01,99.45,3.12,25.81,9.05,49.77,178873.45,A
2022-23,UDISE-D90623,UDISE-S2994763,Grade_7,SocialStudies,344.8,Below_Basic,47,76.66,26.1,2017,67.11,10.66,96.47,12.08,30.34,3.06,47.62,123450.0,C
2017-18,UDISE-D71834,UDISE-S1211675,Grade_3,English,397.0,Below_Basic,80,61.95,41.52,2024,58.53,16.85,4.11,14.45,8.2,10.28,47.62,86494.03,B
2021-22,UDISE-D26985,UDISE-S6964021,Grade_6,Hindi,166.9,Advanced,94,69.84,18.03,2019,96.49,1.35,34.59,11.37,8.45,6.44,29.07,15059.76,C
2023-24,UDISE-D25899,UDISE-S8061553,Grade_9,SocialStudies,342.7,Below_Basic,89,75.97,11.48,2017,65.75,13.89,94.55,5.01,4.15,4.84,39.63,115712.21,NA
2021-22,UDISE-D21018,UDISE-S4016972,Grade_5,English,875.6,Below_Basic,5,71.83,0.05,2022,64.64,7.26,66.71,14.29,2.1,2.98,11.72,162762.06,A
2022-23,UDISE-D68743,UDISE-S7370102,Grade_5,SocialStudies,890.4,Proficient,19,76.79,11.65,2024,80.06,6.76,49.51,11.53,17.44,5.33,41.95,140673.07,E
2019-20,UDISE-D80933,UDISE-S6134050,Grade_4,SocialStudies,866.4,Below_Basic,10,87.77,24.49,2019,91.56,15.59,84.23,0.88,23.24,8.89,23.41,31070.88,A
2021-22,UDISE-D85307,UDISE-S2991261,Grade_3,Math,643.4,Below_Basic,92,94.2,23.17,2018,79.0,1.84,49.11,6.38,20.23,6.04,45.99,75088.85,B
2021-22,UDISE-D54176,UDISE-S8800141,Grade_2,Reading,534.6,Basic,93,95.67,15.58,2019,81.94,10.09,12.27,1.07,28.02,10.25,49.61,117061.98,B
2017-18,UDISE-D54509,UDISE-S9044747,Grade_3,Science,407.0,Basic,5,63.27,6.25,2025,91.82,15.73,37.34,7.05,31.62,9.35,23.43,94915.38,E
2019-20,UDISE-D48509,UDISE-S6803266,Grade_2,English,530.7,Basic,85,93.37,13.04,2017,87.8,15.0,41.85,2.28,30.31,1.94,25.66,149892.93,D
2023-24,UDISE-D64489,UDISE-S1638838,Grade_4,SocialStudies,686.6,Proficient,82,95.09,7.9,2024,57.91,8.63,55.19,9.82,9.67,8.56,32.31,117835.05,B
2017-18,UDISE-D15192,UDISE-S6602661,Grade_1,Science,518.7,Below_Basic,80,65.82,13.79,2018,56.91,0.95,67.35,0.65,18.14,11.8,53.95,96897.05,NA
2024-25,UDISE-D73061,UDISE-S6258915,Grade_1,RegionalLanguage,618.0,Basic,42,91.02,6.23,2016,71.98,11.69,59.65,13.6,5.34,2.43,31.24,168985.4,A
2020-21,UDISE-D41330,UDISE-S5317936,Grade_11,Hindi,590.2,Proficient,26,96.09,11.82,2019,83.89,2.37,85.67,4.17,20.24,7.69,16.11,35192.69,D
2016-17,UDISE-D82740,UDISE-S7445357,Grade_4,Reading,845.7,Basic,64,63.44,13.34,2024,67.65,6.41,78.55,2.11,32.29,11.07,45.58,124780.27,NA
2023-24,UDISE-D21322,UDISE-S4532498,Grade_2,RegionalLanguage,291.8,Proficient,2,71.43,32.46,2022,86.19,1.21,108.59,9.88,15.46,1.48,52.58,22930.58,E
2022-23,UDISE-D85723,UDISE-S3133785,Grade_5,Science,844.7,Proficient,80,96.66,19.12,2022,59.86,10.64,90.11,5.06,4.08,7.78,17.16,14138.55,C
2017-18,UDISE-D36265,UDISE-S5994422,Grade_3,Reading,278.3,Basic,14,74.83,21.57,2025,80.29,6.47,26.76,7.23,20.67,11.24,36.39,167194.18,B
2018-19,UDISE-D78879,UDISE-S5919416,Grade_12,RegionalLanguage,190.4,Advanced,85,68.91,4.08,2018,91.38,3.48,106.36,8.28,30.88,7.05,21.64,106255.24,A
2022-23,UDISE-D85525,UDISE-S1882815,Grade_3,English,239.6,Basic,16,72.66,20.88,2021,93.8,8.14,35.09,10.58,31.01,3.0,30.32,72111.13,C
2019-20,UDISE-D90877,UDISE-S9523594,Grade_7,SocialStudies,250.2,Below_Basic,62,88.21,20.43,2019,50.2,1.45,73.88,13.63,13.45,2.82,52.96,57636.82,E
2023-24,UDISE-D41031,UDISE-S2115509,Grade_8,RegionalLanguage,238.1,Advanced,22,78.47,34.97,2025,59.64,17.9,25.16,3.6,8.87,5.32,45.18,60938.6,C
2022-23,UDISE-D34724,UDISE-S4068232,Grade_10,Science,116.6,Below_Basic,9,61.23,16.94,2021,45.37,2.87,82.31,10.44,2.36,4.09,28.88,51628.8,C
2020-21,UDISE-D17581,UDISE-S6917298,Grade_2,RegionalLanguage,564.6,Advanced,16,60.45,16.78,2018,83.69,10.33,49.01,4.39,15.69,7.69,52.74,147283.36,A
2022-23,UDISE-D33502,UDISE-S3111681,Grade_9,Math,289.9,Below_Basic,37,91.97,25.38,2016,49.33,4.84,112.87,10.0,29.5,4.04,27.32,142755.24,E
2024-25,UDISE-D42576,UDISE-S2594822,Grade_12,Science,845.5,Basic,4,92.08,44.66,2020,48.46,1.06,51.41,10.46,8.24,2.58,49.38,131678.08,D
2021-22,UDISE-D16836,UDISE-S8004638,Grade_1,English,657.7,Advanced,76,68.78,14.44,2026,61.28,3.11,25.8,14.83,8.69,10.45,11.01,178591.45,C
2017-18,UDISE-D96883,UDISE-S3985381,Grade_11,RegionalLanguage,136.2,Advanced,10,97.15,7.28,2026,73.76,5.68,100.55,13.7,28.21,10.82,10.26,176766.88,C
2020-21,UDISE-D25902,UDISE-S6096884,Grade_6,Science,269.9,Proficient,18,69.54,37.09,2021,88.03,7.9,111.3,4.71,0.48,3.61,39.15,119762.69,NA
2025-26,UDISE-D34917,UDISE-S9800625,Grade_8,English,563.8,Proficient,88,86.48,27.04,2016,52.79,9.42,102.46,3.07,15.54,7.95,23.74,120756.99,D
2020-21,UDISE-D40042,UDISE-S4472190,Grade_3,SocialStudies,518.7,Below_Basic,63,60.62,31.86,2020,77.64,13.35,50.44,12.93,25.16,9.89,37.37,21197.49,NA
2021-22,UDISE-D61529,UDISE-S2886686,Grade_3,Science,794.9,Proficient,85,98.27,11.27,2023,97.33,2.15,14.78,3.0,4.65,10.42,26.26,82466.6,D
