qol_cost_reference_month,qol_cost_country_iso2,qol_cost_city_id,qol_cost_hicp_overall_index,qol_cost_food_index,qol_cost_energy_index,qol_cost_transport_index,qol_cost_rent_index,qol_cost_housing_cost_overburden_rate_pct,qol_cost_energy_poverty_rate_pct,qol_cost_median_net_income_eur,qol_cost_real_income_change_pct,qol_cost_consumer_confidence_index,qol_cost_price_level_index_pps,qol_cost_student_budget_eur_month,qol_cost_family_budget_eur_month,qol_cost_tourism_pressure_index,qol_cost_data_source,qol_cost_methodology_version,qol_cost_data_extract_date
2022-06,LU,CITY_LU_5501,118.27,127.39,241.13,139.12,153.32,17.49,16.36,3993.34,-2.74,-40.93,124.84,1268.84,3146.81,29.97,EUROSTAT_HICP,COST_V3,2024-06-19
2022-07,SI,CITY_SI_5538,130.28,126.45,307.63,148.17,135.11,22.12,12.58,3752.99,-0.51,-20.89,119.45,1399.49,1930.02,35.37,URBAN_COST_SURVEY,COST_V1,2024-11-25
2022-08,CY,CITY_CY_5575,126.97,125.8,205.03,134.4,114.67,19.37,16.25,2650.99,3.42,-13.48,76.01,1316.03,3977.0,83.81,NATIONAL_PRICE_OBS,COST_V2,2026-02-22
2022-09,GR,CITY_GR_5612,114.56,122.33,184.35,111.8,110.4,23.53,8.21,1383.69,3.22,-22.97,98.51,1158.78,2580.82,8.63,HICP_CITY_MODEL,COST_V3,2024-05-20
2022-10,MT,CITY_MT_5649,133.33,151.5,256.9,130.47,140.03,24.49,3.37,938.25,-0.68,-28.83,92.64,645.58,3684.64,72.19,EUROSTAT_HICP,COST_V1,2025-12-14
2022-11,ES,CITY_ES_5686,102.34,114.42,261.33,118.34,96.77,14.22,9.26,3636.1,0.17,-21.83,78.7,802.17,3083.1,38.59,URBAN_COST_SURVEY,COST_V2,2024-08-08
2022-12,CZ,CITY_CZ_5723,103.2,112.82,231.33,107.48,110.77,9.68,15.43,873.41,-2.92,-19.13,119.24,1034.85,4733.29,45.61,NATIONAL_PRICE_OBS,COST_V3,2025-03-01
2023-01,HU,CITY_HU_5760,113.03,122.32,168.92,106.64,128.89,11.68,6.35,3063.6,0.06,-25.39,114.54,1326.98,1645.69,30.3,HICP_CITY_MODEL,COST_V1,2024-06-20
2023-02,NL,CITY_NL_5797,144.3,164.15,232.8,170.64,206.32,23.27,4.54,1803.66,1.46,-23.7,103.38,1388.28,4556.02,17.46,EUROSTAT_HICP,COST_V2,2024-12-11
2023-03,SE,CITY_SE_5834,121.71,134.07,149.15,122.82,133.22,23.04,16.73,2512.92,-2.87,-9.53,126.06,952.19,6019.9,45.79,URBAN_COST_SURVEY,COST_V3,2024-03-27
2023-04,DK,CITY_DK_5871,106.04,107.06,171.64,104.73,136.02,7.84,6.21,3781.98,3.23,-25.57,138.81,1161.7,4413.01,57.77,NATIONAL_PRICE_OBS,COST_V1,2024-07-14
2023-05,IE,CITY_IE_5908,137.11,156.15,234.51,139.89,169.38,14.6,13.75,4074.97,-2.66,-37.86,104.92,1821.42,3633.55,20.98,HICP_CITY_MODEL,COST_V2,2025-08-17
2023-06,PL,CITY_PL_5945,104.66,113.76,160.67,110.15,124.46,10.36,9.69,1759.12,-0.56,-21.59,77.87,673.72,3971.01,48.44,EUROSTAT_HICP,COST_V3,2024-11-23
2023-07,AT,CITY_AT_5982,132.26,126.45,239.13,155.81,187.01,11.25,5.73,3261.03,-0.41,-12.38,92.96,1518.21,4615.49,7.36,URBAN_COST_SURVEY,COST_V1,2026-02-12
2023-08,EE,CITY_EE_0019,112.93,116.18,160.8,128.64,121.88,21.82,12.29,2137.5,-3.05,-30.68,83.11,827.07,1395.52,50.15,NATIONAL_PRICE_OBS,COST_V2,2025-05-18
2023-09,IT,CITY_IT_0056,132.54,129.39,199.59,154.35,149.16,18.94,6.68,3066.7,-5.75,-37.48,97.01,1335.81,2865.1,46.69,HICP_CITY_MODEL,COST_V3,2025-10-11
2023-10,PT,CITY_PT_0093,111.48,116.26,221.19,121.96,133.16,12.63,16.85,1017.65,1.48,-31.7,75.38,951.08,2541.85,36.92,EUROSTAT_HICP,COST_V1,2025-08-29
2023-11,BE,CITY_BE_0130,127.3,138.52,194.67,140.83,163.46,17.18,13.6,4456.59,1.43,-17.22,144.54,626.19,2955.35,24.33,URBAN_COST_SURVEY,COST_V2,2025-08-30
2023-12,FI,CITY_FI_0167,128.74,139.36,213.41,145.96,164.06,15.98,3.7,1301.87,1.76,-27.41,109.63,886.75,1990.42,9.37,NATIONAL_PRICE_OBS,COST_V3,2025-01-13
2024-01,LV,CITY_LV_0204,103.99,105.84,202.03,102.12,102.75,8.94,11.76,3616.13,-3.66,-14.59,127.35,1608.66,2540.31,8.21,HICP_CITY_MODEL,COST_V1,2025-06-14
2024-02,RO,CITY_RO_0241,104.01,107.76,152.59,99.58,105.93,16.35,9.82,2420.87,0.19,-13.27,88.12,1203.44,4178.97,22.08,EUROSTAT_HICP,COST_V2,2025-03-15
2024-03,BG,CITY_BG_0278,122.47,128.07,150.34,118.49,122.27,23.92,9.18,3180.09,4.41,-16.01,127.49,1309.5,3348.2,14.32,URBAN_COST_SURVEY,COST_V3,2025-09-03
2024-04,FR,CITY_FR_0315,106.73,115.23,100.78,114.23,154.01,20.2,5.85,1213.71,-3.73,-10.4,125.95,1470.39,2108.9,61.36,NATIONAL_PRICE_OBS,COST_V1,2024-01-01
2024-05,LT,CITY_LT_0352,115.61,132.7,128.59,114.42,132.93,14.57,5.64,2713.17,-4.76,-4.59,121.44,1589.75,1686.72,32.37,HICP_CITY_MODEL,COST_V2,2024-09-07
2024-06,SK,CITY_SK_0389,99.18,105.93,151.09,109.97,90.17,19.68,8.19,1884.44,-2.95,-19.41,76.13,1564.08,4757.79,56.78,EUROSTAT_HICP,COST_V3,2025-07-27
2024-07,HR,CITY_HR_0426,115.57,121.83,142.14,126.57,132.9,17.91,16.46,2314.71,-2.63,-12.23,97.35,1236.8,3313.51,51.0,URBAN_COST_SURVEY,COST_V1,2025-04-11
2024-08,DE,CITY_DE_0463,95.67,102.05,153.24,99.24,108.17,16.73,10.16,1599.28,0.71,-3.8,152.88,1421.96,3029.93,33.68,NATIONAL_PRICE_OBS,COST_V2,2026-01-12
2024-09,LU,CITY_LU_0500,127.93,142.24,189.5,139.02,184.32,7.93,6.79,4596.43,-2.08,-26.17,108.05,1596.64,3738.27,28.64,HICP_CITY_MODEL,COST_V3,2025-07-11
2024-10,SI,CITY_SI_0537,94.28,103.81,150.54,88.47,106.55,16.27,11.96,2754.29,0.24,-13.74,123.59,1248.64,2346.92,6.15,EUROSTAT_HICP,COST_V1,2024-09-12
2024-11,CY,CITY_CY_0574,122.17,116.97,210.5,118.59,133.21,24.27,6.13,1640.95,-0.17,-36.24,71.39,1242.37,2579.58,83.77,URBAN_COST_SURVEY,COST_V2,2024-12-24
2024-12,GR,CITY_GR_0611,111.89,115.53,169.68,107.65,126.54,25.51,5.75,3533.74,-6.53,-35.23,118.42,675.33,1778.38,48.36,NATIONAL_PRICE_OBS,COST_V3,2025-01-19
2025-01,MT,CITY_MT_0648,85.75,93.41,78.02,91.2,91.14,13.35,2.3,1033.24,2.62,-3.65,70.08,1083.82,2584.52,55.38,HICP_CITY_MODEL,COST_V1,2025-09-11
2025-02,ES,CITY_ES_0685,92.41,89.3,139.53,109.55,109.86,21.39,4.53,1531.95,-1.72,-23.56,101.35,1199.49,1939.99,41.04,EUROSTAT_HICP,COST_V2,2024-04-19
2025-03,CZ,CITY_CZ_0722,89.07,101.74,148.26,84.4,103.99,16.81,16.52,3783.72,-5.0,-26.43,76.03,590.63,1990.13,43.62,URBAN_COST_SURVEY,COST_V3,2026-01-26
2025-04,HU,CITY_HU_0759,105.56,118.94,130.79,110.57,106.54,16.1,13.9,3363.49,3.41,1.73,120.46,1406.35,3353.29,8.76,NATIONAL_PRICE_OBS,COST_V1,2024-08-28
2025-05,NL,CITY_NL_0796,95.28,91.63,114.47,109.69,115.88,7.51,9.35,2397.34,2.58,1.86,99.74,1449.42,2046.53,24.49,HICP_CITY_MODEL,COST_V2,2026-02-21
2025-06,SE,CITY_SE_0833,125.62,135.11,262.94,130.95,146.86,24.09,6.36,3286.93,-4.9,-20.36,127.11,1403.98,4488.8,39.66,EUROSTAT_HICP,COST_V3,2026-02-01
2025-07,DK,CITY_DK_0870,113.05,122.92,172.8,128.26,129.84,18.57,9.47,1636.01,1.63,-20.4,163.91,939.05,5209.87,57.17,URBAN_COST_SURVEY,COST_V1,2025-09-28
2025-08,IE,CITY_IE_0907,122.1,131.38,160.97,123.05,139.88,15.95,10.07,3006.0,-1.33,-31.77,139.26,699.11,1830.73,22.29,NATIONAL_PRICE_OBS,COST_V2,2024-07-20
2025-09,PL,CITY_PL_0944,107.89,110.5,222.77,112.14,113.34,17.56,7.84,878.2,-2.04,-4.78,85.34,1095.22,2217.34,57.12,HICP_CITY_MODEL,COST_V3,2024-02-07
2025-10,AT,CITY_AT_0981,112.41,122.33,191.36,107.84,150.22,11.01,17.37,4622.22,-4.21,-32.42,101.38,1205.81,2670.97,37.52,EUROSTAT_HICP,COST_V1,2025-05-31
2025-11,EE,CITY_EE_1018,92.18,91.2,104.83,100.47,96.13,12.68,8.7,2354.76,1.85,-0.73,101.21,1187.75,1560.0,42.77,URBAN_COST_SURVEY,COST_V2,2024-04-03
2025-12,IT,CITY_IT_1055,85.54,83.57,78.32,102.33,79.54,20.53,13.33,1214.2,4.22,-8.39,78.39,1383.07,3362.65,47.65,NATIONAL_PRICE_OBS,COST_V3,2025-07-05
2026-01,PT,CITY_PT_1092,89.37,87.78,117.56,89.66,95.89,14.12,7.61,2286.3,3.33,-16.3,128.29,1431.31,4623.88,77.95,HICP_CITY_MODEL,COST_V1,2024-12-28
2026-02,BE,CITY_BE_1129,96.19,102.86,118.76,98.75,134.52,23.29,6.65,3952.02,-4.6,-11.83,147.09,857.09,3611.54,53.22,EUROSTAT_HICP,COST_V2,2025-07-11
2026-03,FI,CITY_FI_1166,97.89,100.61,194.45,105.63,109.46,8.03,15.79,2050.93,-5.53,-7.47,95.94,1792.93,3284.48,21.15,URBAN_COST_SURVEY,COST_V3,2024-11-23
2026-04,LV,CITY_LV_1203,93.77,107.0,121.97,86.79,110.56,11.26,14.98,2747.15,-3.05,-25.5,108.48,728.74,3537.15,44.27,NATIONAL_PRICE_OBS,COST_V1,2026-02-20
2026-05,RO,CITY_RO_1240,89.89,90.18,104.1,96.22,93.69,6.85,11.03,2881.7,5.08,-24.67,107.47,1099.7,4443.55,50.36,HICP_CITY_MODEL,COST_V2,2024-08-05
2026-06,BG,CITY_BG_1277,110.77,113.38,202.04,131.37,112.74,11.77,13.47,1736.83,-4.34,-7.35,82.58,1346.25,4509.35,27.04,EUROSTAT_HICP,COST_V3,2025-03-13
2026-07,FR,CITY_FR_1314,121.27,124.15,201.55,129.16,133.56,20.05,7.7,4517.66,4.4,-15.66,120.78,678.64,5516.2,24.76,URBAN_COST_SURVEY,COST_V1,2025-04-06
2026-08,LT,CITY_LT_1351,99.43,95.2,102.01,95.93,118.41,15.08,10.13,3437.7,1.88,-25.64,119.07,1052.73,2360.68,6.6,NATIONAL_PRICE_OBS,COST_V2,2025-03-22
2026-09,SK,CITY_SK_1388,110.31,117.38,226.35,117.18,124.81,10.21,8.62,1073.39,-2.46,-37.64,74.45,670.24,3245.18,7.32,HICP_CITY_MODEL,COST_V3,2025-05-13
2026-10,HR,CITY_HR_1425,114.38,129.84,139.16,127.05,104.75,19.47,8.88,2552.08,-6.28,-30.59,84.84,852.87,1920.51,75.74,EUROSTAT_HICP,COST_V1,2025-09-29
2026-11,DE,CITY_DE_1462,123.32,132.21,197.1,142.4,177.17,22.16,14.98,1431.7,-0.22,-31.08,137.98,1093.39,4370.41,54.6,URBAN_COST_SURVEY,COST_V2,2025-06-26
2026-12,LU,CITY_LU_1499,119.1,131.86,190.67,139.11,146.2,7.49,8.13,3121.99,-0.04,-18.18,120.68,1466.48,3435.78,12.77,NATIONAL_PRICE_OBS,COST_V3,2025-04-01
2016-01,SI,CITY_SI_1536,105.4,102.26,195.57,119.22,104.28,17.68,16.72,2350.13,-2.12,-6.42,121.66,1484.97,2003.16,44.93,HICP_CITY_MODEL,COST_V1,2024-09-20
2016-02,CY,CITY_CY_1573,104.24,119.86,177.85,119.38,113.03,7.75,3.87,3585.19,-0.59,-0.29,78.67,1296.11,2568.89,62.24,EUROSTAT_HICP,COST_V2,2024-06-24
2016-03,GR,CITY_GR_1610,109.07,109.73,176.82,104.7,117.85,18.28,2.6,3291.48,1.46,-27.82,100.69,1345.88,2310.83,50.14,URBAN_COST_SURVEY,COST_V3,2026-02-20
2016-04,MT,CITY_MT_1647,100.16,95.49,93.64,96.56,115.25,7.5,4.36,974.14,5.23,-28.29,102.61,847.51,4005.33,48.54,NATIONAL_PRICE_OBS,COST_V1,2025-11-27
2016-05,ES,CITY_ES_1684,87.75,87.74,162.41,82.15,91.84,6.85,11.79,2501.03,-0.32,-11.52,104.64,651.0,2032.74,31.55,HICP_CITY_MODEL,COST_V2,2024-08-17
2016-06,CZ,CITY_CZ_1721,122.23,127.98,151.15,118.71,112.95,8.72,9.34,1666.14,-2.36,-28.35,118.73,1388.5,4425.88,39.58,EUROSTAT_HICP,COST_V3,2025-10-24
2016-07,HU,CITY_HU_1758,89.23,97.51,177.23,88.46,87.49,21.01,3.85,1788.84,-2.34,-11.71,111.83,1423.91,2685.78,27.77,URBAN_COST_SURVEY,COST_V1,2024-07-04
2016-08,NL,CITY_NL_1795,114.28,114.17,119.47,130.33,136.82,7.3,11.21,2691.04,-6.53,-12.25,95.89,1466.96,2712.59,14.15,NATIONAL_PRICE_OBS,COST_V2,2024-01-11
2016-09,SE,CITY_SE_1832,98.88,101.94,143.04,112.08,111.16,19.29,4.49,2077.36,1.49,-23.43,136.14,1093.03,4769.69,9.46,HICP_CITY_MODEL,COST_V3,2024-01-21
2016-10,DK,CITY_DK_1869,107.33,121.11,163.66,124.18,152.18,24.93,13.74,2373.96,-2.55,-30.24,113.59,675.17,4070.01,39.46,EUROSTAT_HICP,COST_V1,2025-11-30
2016-11,IE,CITY_IE_1906,108.75,115.24,117.5,107.34,132.73,8.01,5.03,2039.1,4.53,-6.9,124.36,1385.27,5751.62,8.67,URBAN_COST_SURVEY,COST_V2,2024-11-23
2016-12,PL,CITY_PL_1943,110.17,113.56,129.11,119.37,100.12,21.15,3.05,2976.57,4.55,-28.45,107.94,515.92,4595.94,51.35,NATIONAL_PRICE_OBS,COST_V3,2025-07-11
2017-01,AT,CITY_AT_1980,114.38,114.85,169.27,122.19,148.57,12.98,5.73,1608.13,-6.73,-33.74,137.94,1377.02,6150.37,39.55,HICP_CITY_MODEL,COST_V1,2024-12-12
2017-02,EE,CITY_EE_2017,113.2,111.87,226.79,129.06,109.81,16.16,6.08,2893.67,-6.09,-4.88,121.7,986.02,4350.4,12.6,EUROSTAT_HICP,COST_V2,2025-02-02
2017-03,IT,CITY_IT_2054,114.14,112.43,136.96,113.51,122.62,16.49,11.67,1195.64,4.91,-2.98,81.91,1101.53,4276.8,40.4,URBAN_COST_SURVEY,COST_V3,2024-10-09
2017-04,PT,CITY_PT_2091,91.96,98.04,96.64,96.46,85.13,6.9,4.99,2723.87,-0.31,-14.93,95.95,681.22,3452.42,31.15,NATIONAL_PRICE_OBS,COST_V1,2026-01-31
2017-05,BE,CITY_BE_2128,124.38,121.46,128.24,115.15,163.89,21.31,7.34,2529.01,-2.23,-24.04,103.48,1208.86,5124.1,14.92,HICP_CITY_MODEL,COST_V2,2024-09-27
2017-06,FI,CITY_FI_2165,111.7,127.07,195.41,124.02,126.48,23.3,14.56,2328.07,-6.23,-35.28,163.56,1552.39,2159.98,57.07,EUROSTAT_HICP,COST_V3,2025-11-15
2017-07,LV,CITY_LV_2202,99.67,113.4,185.42,96.43,97.48,10.44,8.47,3557.39,2.19,-6.0,103.49,1434.64,2342.31,29.1,URBAN_COST_SURVEY,COST_V1,2025-07-30
2017-08,RO,CITY_RO_2239,86.64,91.41,112.88,103.78,81.38,9.67,15.14,1488.89,-4.5,-22.08,120.67,1159.33,4247.81,27.29,NATIONAL_PRICE_OBS,COST_V2,2024-04-11
2017-09,BG,CITY_BG_2276,92.52,106.25,121.75,87.32,104.41,5.69,3.73,831.29,5.1,-19.73,73.69,1499.34,1635.08,9.19,HICP_CITY_MODEL,COST_V3,2025-02-26
2017-10,FR,CITY_FR_2313,119.06,122.81,162.4,133.5,154.53,7.86,5.13,3651.44,4.76,-34.81,112.28,810.54,5486.32,37.3,EUROSTAT_HICP,COST_V1,2025-05-24
2017-11,LT,CITY_LT_2350,120.07,132.14,126.64,132.07,130.79,8.27,14.09,2177.71,-2.7,-18.67,108.2,1468.63,4088.39,20.54,URBAN_COST_SURVEY,COST_V2,2024-01-28
2017-12,SK,CITY_SK_2387,118.58,122.56,211.19,109.27,138.14,15.26,13.4,3748.47,4.6,-27.06,97.39,1277.78,1729.51,52.32,NATIONAL_PRICE_OBS,COST_V3,2024-05-19
2018-01,HR,CITY_HR_2424,84.83,89.39,122.15,96.41,100.9,16.5,9.57,3097.58,2.15,-8.38,91.68,1022.88,2542.11,20.03,HICP_CITY_MODEL,COST_V1,2024-02-25
2018-02,DE,CITY_DE_2461,94.41,93.77,142.73,91.51,131.34,21.09,9.12,2465.05,0.72,-4.73,121.85,905.66,3157.05,11.95,EUROSTAT_HICP,COST_V2,2024-07-12
2018-03,LU,CITY_LU_2498,124.91,129.13,157.45,128.72,162.76,8.2,4.99,2968.52,-4.39,-25.37,134.34,754.92,3138.65,9.73,URBAN_COST_SURVEY,COST_V3,2024-05-19
2018-04,SI,CITY_SI_2535,100.13,113.74,135.4,105.09,108.77,19.63,1.98,2685.94,4.94,-25.58,103.16,751.77,4337.47,5.23,NATIONAL_PRICE_OBS,COST_V1,2026-01-21
2018-05,CY,CITY_CY_2572,108.75,106.72,157.72,125.31,113.08,9.32,8.94,1165.46,3.38,-11.3,87.77,1561.68,4400.41,42.29,HICP_CITY_MODEL,COST_V2,2024-10-07
2018-06,GR,CITY_GR_2609,107.12,111.42,172.8,122.55,114.0,11.12,11.74,1442.58,-1.31,-15.79,99.23,676.94,1770.47,55.48,EUROSTAT_HICP,COST_V3,2025-10-29
2018-07,MT,CITY_MT_2646,117.22,117.89,203.57,138.19,137.27,22.25,4.36,1957.26,-2.36,-24.15,105.0,783.02,4980.3,9.09,URBAN_COST_SURVEY,COST_V1,2024-02-23
2018-08,ES,CITY_ES_2683,119.76,127.05,157.16,138.19,123.84,23.4,11.52,3474.64,1.18,-22.55,111.89,1179.13,4368.06,25.88,NATIONAL_PRICE_OBS,COST_V2,2024-03-21
2018-09,CZ,CITY_CZ_2720,105.95,100.71,159.01,119.87,106.85,15.17,11.74,3459.92,-0.19,-2.78,122.69,1466.36,2231.5,35.88,HICP_CITY_MODEL,COST_V3,2024-02-07
2018-10,HU,CITY_HU_2757,103.94,109.45,186.86,113.18,113.96,12.32,16.31,2903.09,-0.87,-18.57,113.91,687.14,3421.82,49.13,EUROSTAT_HICP,COST_V1,2024-12-13
2018-11,NL,CITY_NL_2794,98.36,104.91,98.26,100.94,110.35,18.92,13.67,2929.56,0.59,-11.61,97.85,1029.53,5432.3,11.95,URBAN_COST_SURVEY,COST_V2,2025-07-20
2018-12,SE,CITY_SE_2831,112.25,107.94,104.06,124.3,134.77,17.73,7.88,4892.06,-4.27,2.12,118.63,783.03,5991.21,56.43,NATIONAL_PRICE_OBS,COST_V3,2024-02-20
2019-01,DK,CITY_DK_2868,127.19,133.68,134.59,134.38,147.21,10.82,2.68,4122.5,-7.48,1.08,95.03,1246.97,4736.52,29.35,HICP_CITY_MODEL,COST_V1,2024-12-07
2019-02,IE,CITY_IE_2905,90.58,99.57,141.11,86.03,120.28,22.27,10.24,1736.78,-4.63,-18.42,88.93,1325.0,4885.35,29.0,EUROSTAT_HICP,COST_V2,2024-11-13
2019-03,PL,CITY_PL_2942,107.73,108.37,140.99,120.39,119.52,13.27,11.89,1599.96,-2.02,-31.42,69.78,1300.75,1683.09,30.42,URBAN_COST_SURVEY,COST_V3,2025-10-08
2019-04,AT,CITY_AT_2979,114.13,121.93,152.34,114.49,135.77,9.97,14.35,4740.04,-5.32,-24.34,103.56,1610.86,4108.62,16.83,NATIONAL_PRICE_OBS,COST_V1,2026-01-15
2019-05,EE,CITY_EE_3016,113.92,114.43,165.68,108.27,123.73,9.96,7.31,1565.85,-3.46,-7.03,69.63,1520.94,2243.19,7.9,HICP_CITY_MODEL,COST_V2,2025-09-12
2019-06,IT,CITY_IT_3053,102.72,101.44,127.56,108.92,120.77,13.7,3.39,3498.11,-2.19,-17.18,70.21,1583.28,3474.52,78.71,EUROSTAT_HICP,COST_V3,2025-07-30
2019-07,PT,CITY_PT_3090,93.97,104.72,120.11,91.46,87.95,13.14,10.9,2414.49,0.56,-13.06,100.47,595.81,1626.88,54.76,URBAN_COST_SURVEY,COST_V1,2025-04-29
2019-08,BE,CITY_BE_3127,119.91,115.83,194.31,139.45,169.88,12.1,10.55,2162.77,-2.09,-12.28,150.96,1020.37,2660.75,52.24,NATIONAL_PRICE_OBS,COST_V2,2024-09-11
2019-09,FI,CITY_FI_3164,124.81,128.91,123.33,122.59,147.25,17.66,6.86,3888.51,-0.25,-2.69,148.28,1254.15,5860.07,15.46,HICP_CITY_MODEL,COST_V3,2025-06-28
2019-10,LV,CITY_LV_3201,88.77,93.74,172.91,97.39,98.79,16.76,7.19,1666.44,-2.68,-11.06,114.58,1405.31,1455.58,45.39,EUROSTAT_HICP,COST_V1,2024-06-10
2019-11,RO,CITY_RO_3238,83.55,95.7,135.1,99.07,87.78,17.34,5.34,1755.82,5.58,-1.35,118.35,600.64,2419.87,32.1,URBAN_COST_SURVEY,COST_V2,2024-03-08
2019-12,BG,CITY_BG_3275,100.82,97.18,111.67,115.45,97.69,7.91,7.01,1173.34,5.89,-25.69,83.18,1335.77,4199.36,15.36,NATIONAL_PRICE_OBS,COST_V3,2026-01-16
2020-01,FR,CITY_FR_3312,110.13,121.18,213.62,123.32,129.51,9.7,5.14,3615.21,5.25,-33.6,113.67,1233.2,3235.26,8.09,HICP_CITY_MODEL,COST_V1,2024-04-26
2020-02,LT,CITY_LT_3349,108.45,111.69,152.47,107.42,130.04,20.96,18.23,3747.61,3.31,-13.21,75.97,885.39,3550.62,7.75,EUROSTAT_HICP,COST_V2,2024-07-29
2020-03,SK,CITY_SK_3386,91.45,93.53,186.26,98.48,100.84,14.04,14.28,1464.6,5.56,-3.72,81.37,1081.85,1925.99,43.03,URBAN_COST_SURVEY,COST_V3,2024-08-06
2020-04,HR,CITY_HR_3423,99.19,102.51,179.27,92.26,95.69,10.41,6.16,3244.09,3.15,-12.93,123.37,659.08,3993.98,7.85,NATIONAL_PRICE_OBS,COST_V1,2024-05-09
2020-05,DE,CITY_DE_3460,99.95,105.96,93.92,109.28,138.66,19.29,8.14,3592.49,4.8,2.0,116.52,1801.02,5478.51,12.74,HICP_CITY_MODEL,COST_V2,2024-03-07
2020-06,LU,CITY_LU_3497,99.23,111.58,206.46,98.57,126.25,20.78,11.82,4514.27,5.58,-28.4,120.58,1203.67,2889.73,31.71,EUROSTAT_HICP,COST_V3,2024-07-03
2020-07,SI,CITY_SI_3534,104.14,99.7,104.76,120.98,125.12,8.42,12.51,3849.6,-0.54,-4.59,128.42,1465.41,3710.58,27.79,URBAN_COST_SURVEY,COST_V1,2024-04-30
2020-08,CY,CITY_CY_3571,95.7,91.48,133.52,113.92,89.69,13.48,4.19,2598.57,-5.23,-26.04,115.01,1065.92,2848.83,66.26,NATIONAL_PRICE_OBS,COST_V2,2025-09-19
2020-09,GR,CITY_GR_3608,118.66,131.53,109.02,124.2,121.44,14.02,3.17,1391.82,-0.3,-23.24,100.99,1502.8,3680.26,39.32,HICP_CITY_MODEL,COST_V3,2025-12-17
2020-10,MT,CITY_MT_3645,120.21,125.63,185.39,119.2,117.89,16.91,6.96,2847.45,-2.49,-20.66,83.26,857.52,1916.84,59.53,EUROSTAT_HICP,COST_V1,2025-12-15
2020-11,ES,CITY_ES_3682,122.49,131.88,114.96,141.06,143.81,10.23,12.61,1995.57,0.84,-2.1,101.92,1487.84,4767.84,83.2,URBAN_COST_SURVEY,COST_V2,2025-01-08
2020-12,CZ,CITY_CZ_3719,121.8,133.92,169.12,135.65,113.45,9.91,15.15,1966.62,1.44,-28.36,110.92,592.53,3938.82,38.48,NATIONAL_PRICE_OBS,COST_V3,2025-03-06
2021-01,HU,CITY_HU_3756,116.78,127.57,121.8,112.77,121.37,11.31,8.05,1582.07,-3.98,-20.32,80.63,936.61,3833.78,56.76,HICP_CITY_MODEL,COST_V1,2025-01-02
2021-02,NL,CITY_NL_3793,109.99,115.36,194.23,121.85,142.95,23.04,10.98,3534.31,-2.66,-23.05,130.57,1612.54,3356.49,20.15,EUROSTAT_HICP,COST_V2,2024-01-18
2021-03,SE,CITY_SE_3830,102.9,113.73,129.18,120.13,146.76,8.27,4.49,4391.88,-2.47,-28.27,114.62,886.21,4261.29,34.96,URBAN_COST_SURVEY,COST_V3,2024-06-28
2021-04,DK,CITY_DK_3867,124.85,137.68,185.45,132.32,175.08,24.92,3.63,1318.22,4.23,-33.32,128.72,724.49,4589.03,30.01,NATIONAL_PRICE_OBS,COST_V1,2024-06-20
2021-05,IE,CITY_IE_3904,128.88,129.5,141.9,128.17,155.69,12.78,8.04,2627.46,-3.78,-28.14,162.42,1474.7,2084.1,30.1,HICP_CITY_MODEL,COST_V2,2025-03-05
2021-06,PL,CITY_PL_3941,98.07,102.64,183.7,105.18,105.66,9.91,3.58,1381.51,-3.96,-1.58,90.91,880.04,3570.94,16.62,EUROSTAT_HICP,COST_V3,2024-12-09
2021-07,AT,CITY_AT_3978,138.52,138.5,138.82,137.79,163.15,9.02,10.92,2845.84,2.98,-20.83,105.29,815.33,3842.25,52.5,URBAN_COST_SURVEY,COST_V1,2024-11-15
2021-08,EE,CITY_EE_4015,116.75,119.06,205.05,137.0,111.7,12.09,13.99,1847.28,-4.18,-8.56,72.01,851.03,1437.84,6.62,NATIONAL_PRICE_OBS,COST_V2,2024-09-10
2021-09,IT,CITY_IT_4052,107.7,111.02,203.43,112.61,109.79,7.46,4.44,1940.66,-4.91,-32.71,114.28,1425.87,2241.99,14.63,HICP_CITY_MODEL,COST_V3,2025-08-09
2021-10,PT,CITY_PT_4089,90.83,102.41,86.94,91.84,92.86,15.94,5.92,3542.77,-3.35,-16.23,105.44,1023.54,3629.72,58.8,EUROSTAT_HICP,COST_V1,2025-10-30
2021-11,BE,CITY_BE_4126,102.46,110.79,165.36,107.47,127.65,11.75,16.58,2751.12,3.23,-13.34,147.84,1008.85,5055.37,27.15,URBAN_COST_SURVEY,COST_V2,2025-12-28
2021-12,FI,CITY_FI_4163,107.62,107.0,124.07,112.35,140.47,12.23,12.01,2254.87,4.47,-14.78,111.61,1215.85,1893.96,45.64,NATIONAL_PRICE_OBS,COST_V3,2025-12-16
2022-01,LV,CITY_LV_4200,95.04,90.67,164.66,96.81,107.05,7.8,17.96,1414.22,3.93,0.36,91.7,1432.47,1734.63,29.57,HICP_CITY_MODEL,COST_V1,2024-08-26
2022-02,RO,CITY_RO_4237,104.97,118.98,185.03,105.28,104.82,14.36,9.93,2127.56,-1.38,-3.38,100.55,1322.63,4267.08,47.43,EUROSTAT_HICP,COST_V2,2024-08-22
2022-03,BG,CITY_BG_4274,110.74,123.04,234.5,126.84,114.3,21.13,3.82,3568.86,-6.57,-23.68,103.69,716.84,2880.48,27.78,URBAN_COST_SURVEY,COST_V3,2025-03-14
