edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2020-04-10,UDCAMP720114,2681,Primary(1-5):483,5,89,3.29,2166,4085,33.88,77,56.21,675,49.93,74.42,69.54,Severe,38,1823,OK
2025-02-28,UDCAMP224067,2001,Primary(1-5):1583,32,91,6.31,1390,2303,17.96,90,67.08,2088,46.05,17.08,68.05,Mild,32,2327,WARN
2025-03-24,UDCAMP856018,1168,UpperPrimary(6-8):1521,3,51,4.91,709,2494,58.04,44,15.48,452,13.22,14.04,32.85,Severe,14,1319,OK
2024-05-27,UDCAMP516277,1174,Secondary(9-10):1804,234,46,13.28,1016,2441,21.43,23,13.45,2475,45.26,74.56,4.17,Severe,27,1571,WARN
2026-03-19,UDCAMP623174,3768,Secondary(9-10):357,161,160,34.34,2584,4523,32.21,7,69.48,1190,27.76,23.64,72.96,None,11,1923,WARN
2024-03-29,UDCAMP931742,3747,Primary(1-5):2443,171,134,3.55,2301,3843,48.26,14,10.75,1932,66.97,78.91,71.14,None,6,2306,WARN
2026-07-01,UDCAMP488735,398,Primary(1-5):1942,115,30,10.73,245,1303,33.9,57,56.75,3493,87.58,46.02,58.74,Unknown,25,1536,FAIL
2020-09-01,UDCAMP916683,4022,Secondary(9-10):649,174,105,34.49,2914,4601,46.56,78,68.59,2980,54.64,50.5,59.01,Unknown,19,2203,WARN
2020-06-13,UDCAMP809865,2968,Secondary(9-10):1285,159,195,29.68,2300,3063,26.58,83,86.04,1694,79.8,51.23,68.09,None,24,1430,OK
2024-02-11,UDCAMP708225,3395,Primary(1-5):2186,38,12,23.38,2947,3649,27.11,97,30.36,2871,12.18,2.78,36.55,Moderate,16,1382,OK
2020-01-01,UDCAMP297008,2701,UpperPrimary(6-8):1346,13,65,31.1,2250,3806,33.88,117,27.2,1195,59.22,22.22,39.07,None,18,961,WARN
2020-11-07,UDCAMP850684,4064,Secondary(9-10):1992,62,227,31.39,3615,4830,40.42,12,37.71,15,59.2,66.5,52.56,Mild,28,915,FAIL
2021-10-25,UDCAMP402249,3305,UpperPrimary(6-8):448,208,3,20.17,2528,4083,42.82,113,82.98,391,37.79,26.98,56.01,Severe,32,1974,OK
2022-08-25,UDCAMP911158,4276,HigherSecondary(11-12):1684,141,84,18.55,3425,4776,32.24,51,81.38,212,64.97,17.66,43.95,None,9,1500,OK
2026-07-18,UDCAMP238228,633,HigherSecondary(11-12):155,161,82,12.94,448,1785,27.02,1,13.35,739,4.32,69.75,39.61,Unknown,18,1685,FAIL
2025-04-25,UDCAMP620962,3469,Primary(1-5):2075,24,124,19.76,2291,4078,23.91,110,22.52,634,62.59,10.13,96.09,Unknown,13,1129,FAIL
2024-01-03,UDCAMP781429,1117,Secondary(9-10):990,19,176,13.14,1070,1323,17.77,6,40.15,1388,62.16,3.11,55.91,Mild,37,2004,FAIL
2019-01-26,UDCAMP310229,1838,UpperPrimary(6-8):40,46,9,10.11,1759,3303,21.85,46,96.24,2239,71.04,15.59,57.76,Severe,34,1284,WARN
2019-06-09,UDCAMP404392,478,UpperPrimary(6-8):19,155,196,16.69,396,1150,27.41,3,89.76,831,15.92,37.86,52.0,Mild,37,1641,WARN
2024-07-02,UDCAMP888663,138,HigherSecondary(11-12):2056,151,186,23.96,89,601,18.79,53,24.91,2527,94.18,12.98,0.23,Mild,34,1505,FAIL
2022-07-19,UDCAMP513792,1814,HigherSecondary(11-12):2108,102,33,5.21,1655,2521,33.06,42,11.84,2250,19.85,59.16,32.4,Moderate,24,1185,WARN
2020-08-09,UDCAMP661128,3879,HigherSecondary(11-12):2193,214,61,25.95,3200,4170,24.46,69,96.2,1848,55.33,52.21,87.07,None,7,1222,OK
2026-04-10,UDCAMP438505,1139,Secondary(9-10):2350,35,196,25.16,859,2619,22.86,48,9.96,1056,18.66,70.94,71.33,None,2,2024,WARN
2024-02-16,UDCAMP753669,3772,Primary(1-5):2018,133,26,34.3,2442,5069,46.74,63,61.8,1511,16.4,22.93,15.05,Unknown,17,1790,OK
2025-07-05,UDCAMP981326,1470,Secondary(9-10):2491,98,108,8.01,1252,2896,51.75,102,77.93,3480,5.28,65.42,2.89,None,16,1716,OK
2024-06-10,UDCAMP273714,3719,HigherSecondary(11-12):305,81,238,15.88,2790,4661,45.9,28,88.54,1115,46.28,12.89,96.79,Moderate,15,1108,OK
2021-08-13,UDCAMP900301,788,UpperPrimary(6-8):1037,214,179,11.65,703,1166,17.81,8,4.31,1934,29.87,16.31,64.75,None,5,1068,OK
2026-03-30,UDCAMP169673,1327,Primary(1-5):1571,173,196,6.03,941,1644,42.1,45,66.0,3088,89.42,74.17,78.74,None,17,2337,FAIL
2025-08-25,UDCAMP821412,4283,Secondary(9-10):1286,97,241,26.47,3148,4442,26.64,63,15.36,2803,39.8,30.16,21.74,Mild,25,1508,WARN
2025-07-25,UDCAMP222308,2148,HigherSecondary(11-12):1847,65,89,28.58,1438,3539,37.13,48,60.07,1504,68.74,78.33,15.68,None,36,1620,WARN
2024-03-24,UDCAMP139051,3317,Primary(1-5):337,205,97,16.55,2342,4500,46.6,34,72.67,837,31.4,11.1,39.34,Mild,10,1759,OK
2025-01-29,UDCAMP350317,4390,HigherSecondary(11-12):2318,2,154,23.48,2869,5758,22.4,89,86.11,421,10.29,50.56,77.92,Moderate,25,1551,OK
2024-11-16,UDCAMP474894,400,HigherSecondary(11-12):2205,51,158,3.81,256,1449,30.03,26,97.41,917,55.54,29.29,20.92,Mild,13,1523,WARN
2025-05-29,UDCAMP939129,3996,Secondary(9-10):2349,17,222,23.33,2869,5300,33.21,50,66.56,1280,11.0,31.83,14.86,Mild,38,1598,WARN
2026-11-04,UDCAMP609808,3624,Secondary(9-10):1724,182,216,17.22,2488,3707,34.3,65,32.74,876,41.22,7.48,53.94,Unknown,27,2342,WARN
2025-03-15,UDCAMP774522,2912,Secondary(9-10):616,164,109,31.74,2809,4152,23.37,38,39.11,2973,80.63,5.53,15.32,Mild,20,1799,OK
2021-07-04,UDCAMP253039,2842,Primary(1-5):1714,133,197,23.79,1966,4211,35.9,29,61.52,1420,98.48,10.66,99.49,Mild,25,2252,OK
2024-05-04,UDCAMP698122,4438,UpperPrimary(6-8):1795,193,143,21.97,4266,5586,44.46,16,83.73,1687,2.03,20.54,12.7,Unknown,20,1323,WARN
2022-01-20,UDCAMP528011,2172,Primary(1-5):1299,238,68,17.47,1725,2812,46.38,114,85.71,436,87.2,14.43,24.62,Mild,10,2334,OK
2020-12-19,UDCAMP886147,699,HigherSecondary(11-12):225,126,247,0.08,463,1701,19.05,101,3.94,1445,65.75,5.91,65.03,Severe,36,1552,FAIL
2026-05-04,UDCAMP400257,2084,Secondary(9-10):90,41,106,32.81,1708,2651,37.38,102,81.21,737,13.49,22.15,37.97,Unknown,29,1076,FAIL
2019-03-13,UDCAMP459946,2880,HigherSecondary(11-12):1350,34,24,20.03,2099,2994,20.64,10,58.54,2226,66.83,63.91,6.04,Moderate,18,2031,FAIL
2021-08-07,UDCAMP583940,283,HigherSecondary(11-12):2418,112,43,21.32,241,696,23.66,16,98.96,2053,77.04,76.33,48.02,Mild,30,1720,WARN
2026-03-26,UDCAMP958317,131,Primary(1-5):783,111,130,18.74,123,1323,19.83,16,32.7,700,31.76,19.27,83.05,Mild,16,1860,WARN
2025-08-11,UDCAMP926255,2745,Primary(1-5):928,129,49,18.29,1836,3097,15.28,93,73.97,205,96.82,64.83,74.73,Moderate,0,1341,WARN
2021-02-21,UDCAMP971844,117,Primary(1-5):68,75,39,32.01,88,353,54.74,0,93.11,2367,19.76,55.08,26.28,None,34,1566,WARN
2026-07-17,UDCAMP565494,3694,Secondary(9-10):601,146,220,8.92,3083,4475,53.45,38,8.83,745,24.72,75.81,62.97,Mild,18,1957,FAIL
2024-08-16,UDCAMP601147,2036,Secondary(9-10):1296,78,31,31.48,1365,3085,35.72,53,64.4,2509,78.98,31.01,43.89,Unknown,8,1612,WARN
2024-09-03,UDCAMP491502,4419,HigherSecondary(11-12):1021,4,188,15.39,3306,5678,18.87,94,54.46,834,81.49,63.72,88.22,Moderate,27,1700,OK
2025-03-01,UDCAMP520249,1852,HigherSecondary(11-12):871,4,52,6.45,1606,1955,40.92,42,67.43,1546,32.06,20.48,11.47,None,25,2109,OK
2020-05-08,UDCAMP767962,2798,Primary(1-5):1593,74,154,11.67,1741,2901,54.71,65,14.67,3041,63.4,31.75,65.33,Mild,21,2357,OK
2019-02-15,UDCAMP385807,140,Primary(1-5):12,139,57,17.32,124,1236,36.79,91,4.95,1757,21.63,79.02,47.95,Mild,16,1933,OK
2023-07-02,UDCAMP352316,2306,Primary(1-5):1349,225,91,23.43,1829,3042,37.33,19,83.21,843,16.29,1.15,2.39,Mild,25,1636,OK
2022-12-31,UDCAMP806371,2794,Primary(1-5):1296,221,33,24.25,2138,4236,16.45,14,98.68,1726,79.63,66.52,44.34,Moderate,11,1163,FAIL
2019-06-27,UDCAMP494808,4231,UpperPrimary(6-8):2100,17,212,21.32,2619,5174,28.08,93,53.17,3298,85.81,6.97,24.47,Moderate,13,2107,WARN
2025-04-14,UDCAMP440565,317,Secondary(9-10):1951,72,198,24.24,199,1598,22.67,106,38.93,1361,0.69,46.41,9.6,Unknown,24,1173,FAIL
2024-01-23,UDCAMP602352,4260,UpperPrimary(6-8):2045,117,22,7.53,2878,5518,30.13,37,6.54,1645,74.63,60.11,65.61,Unknown,4,2347,WARN
2024-07-30,UDCAMP855210,3001,HigherSecondary(11-12):1488,96,237,28.31,2616,3575,42.97,97,95.64,1568,5.35,32.77,93.77,Moderate,13,1157,OK
2019-11-24,UDCAMP218914,2554,Secondary(9-10):696,36,210,8.53,1543,3000,53.27,14,95.26,1127,58.84,14.1,28.21,Moderate,28,1353,WARN
2022-06-02,UDCAMP564816,2544,UpperPrimary(6-8):1829,224,188,9.6,2257,3265,48.57,33,85.63,1688,52.79,0.11,12.82,None,5,1218,WARN
2022-12-17,UDCAMP984745,1345,Secondary(9-10):2076,69,168,21.75,1079,1502,58.75,3,33.04,2031,30.3,71.03,46.88,Moderate,20,2231,WARN
2024-04-23,UDCAMP744319,2341,Primary(1-5):1702,159,31,15.02,1817,3115,55.87,33,73.84,2639,73.68,62.16,62.93,Severe,15,1193,OK
2020-10-09,UDCAMP358305,2551,Primary(1-5):293,129,66,18.81,2023,2911,30.35,90,93.2,1602,54.27,8.01,56.72,Unknown,22,1616,FAIL
2021-11-15,UDCAMP895457,313,Secondary(9-10):1891,59,146,16.84,291,1424,54.6,119,25.1,440,92.39,59.75,44.75,Mild,21,2372,OK
2022-09-05,UDCAMP645219,2046,UpperPrimary(6-8):328,81,33,11.09,1358,3366,22.38,81,78.84,223,80.7,54.98,52.57,Severe,30,1768,FAIL
2024-11-18,UDCAMP722687,985,HigherSecondary(11-12):726,65,69,18.25,912,2020,52.47,15,53.2,1150,44.46,34.9,64.75,Mild,8,1525,FAIL
2022-09-16,UDCAMP776159,4370,Primary(1-5):894,222,231,17.18,4273,4893,50.95,16,24.88,2378,71.94,52.65,48.31,Moderate,8,1263,FAIL
2025-09-26,UDCAMP695678,1898,HigherSecondary(11-12):826,102,124,27.9,1563,3322,46.5,89,16.03,256,36.89,34.29,79.3,None,33,1176,FAIL
2019-09-18,UDCAMP627899,3715,Secondary(9-10):26,231,114,7.4,2687,4093,25.44,79,86.14,2436,26.6,33.18,60.78,Severe,25,2375,OK
2022-05-08,UDCAMP949702,1976,Secondary(9-10):181,116,39,16.44,1801,3469,28.7,75,8.16,2042,88.98,27.69,65.37,Mild,29,1708,OK
2025-10-26,UDCAMP339217,644,UpperPrimary(6-8):1916,8,151,33.67,560,1718,33.71,68,46.28,1548,16.31,69.18,54.45,Mild,20,2099,WARN
2021-04-19,UDCAMP276522,2646,Secondary(9-10):850,162,202,17.24,2128,3955,58.15,61,16.5,815,3.98,25.38,20.51,Unknown,27,2253,WARN
2019-06-03,UDCAMP814374,2067,Secondary(9-10):104,225,203,17.7,1306,2797,22.57,38,1.04,2113,42.89,27.05,91.48,None,2,1174,FAIL
2024-09-12,UDCAMP924765,1464,Secondary(9-10):2279,68,135,30.99,955,2757,41.44,74,27.76,1205,3.56,71.09,6.51,Mild,0,1803,OK
2023-07-20,UDCAMP448879,2633,Primary(1-5):532,89,128,24.65,2108,3263,53.96,99,53.6,259,83.06,67.4,26.88,Unknown,31,1259,WARN
2023-04-24,UDCAMP892683,2247,UpperPrimary(6-8):1155,171,231,34.24,1495,2964,24.55,89,2.68,2777,2.82,70.39,84.72,Severe,10,2052,FAIL
2024-02-19,UDCAMP442934,910,UpperPrimary(6-8):489,186,227,5.68,573,975,17.96,26,13.84,347,20.6,17.92,57.96,Mild,24,1229,FAIL
2022-05-20,UDCAMP898947,1642,UpperPrimary(6-8):273,83,46,23.65,1413,2198,37.82,62,69.76,275,76.56,69.14,97.19,Severe,17,1971,OK
2024-05-12,UDCAMP927683,1283,HigherSecondary(11-12):1905,169,87,4.53,947,2028,16.09,80,65.83,3107,53.52,47.85,11.32,Unknown,39,1031,OK
2023-11-14,UDCAMP592743,817,UpperPrimary(6-8):1697,227,230,21.59,682,1866,59.57,64,81.85,3067,64.49,72.06,70.67,Mild,39,2210,FAIL
2026-10-03,UDCAMP954142,167,Primary(1-5):1214,3,176,10.59,161,1613,59.06,26,60.31,1500,59.51,21.73,91.02,Unknown,19,2160,WARN
2019-01-08,UDCAMP934051,2312,HigherSecondary(11-12):202,88,231,11.22,1538,2588,48.79,27,8.97,1865,77.39,63.44,70.76,Severe,14,1463,OK
2026-12-08,UDCAMP816653,2788,UpperPrimary(6-8):247,226,243,11.71,2135,3447,54.5,25,10.53,1028,70.52,22.88,70.61,Unknown,17,1300,FAIL
2022-04-21,UDCAMP175155,3362,HigherSecondary(11-12):2125,22,25,27.04,2222,3971,21.85,17,54.81,1097,55.25,22.21,82.61,Mild,23,1561,WARN
2023-11-27,UDCAMP147880,1305,HigherSecondary(11-12):1074,88,88,18.73,1250,1344,41.91,23,40.17,508,80.14,20.84,21.07,None,23,1936,FAIL
2025-11-25,UDCAMP371137,3294,Secondary(9-10):1605,99,235,25.98,2731,4491,25.91,16,23.08,1038,51.94,76.03,57.49,Moderate,20,1030,WARN
2022-10-05,UDCAMP788569,3487,UpperPrimary(6-8):1028,241,77,25.59,3274,3563,55.09,102,51.23,1104,74.02,41.94,8.51,Moderate,16,1941,OK
2020-01-19,UDCAMP651540,1137,HigherSecondary(11-12):2287,126,114,27.25,830,2257,44.32,61,30.67,236,70.28,12.96,75.36,None,7,1603,FAIL
2023-09-14,UDCAMP141615,4438,HigherSecondary(11-12):1604,13,223,30.92,4146,4772,55.94,94,37.46,1184,62.02,78.71,66.07,Moderate,14,1977,OK
2021-06-30,UDCAMP478539,1005,UpperPrimary(6-8):1948,24,129,29.68,653,1478,23.22,100,52.77,440,30.67,66.05,58.52,Mild,14,1467,WARN
2024-09-09,UDCAMP623832,2389,Primary(1-5):999,9,129,13.85,1886,3723,58.51,107,43.55,1178,35.67,2.19,34.14,Mild,3,1861,FAIL
2026-09-19,UDCAMP132972,2579,Secondary(9-10):1170,165,41,6.38,1831,2705,29.96,85,73.52,2058,48.24,10.1,13.16,Moderate,11,2141,WARN
2019-09-13,UDCAMP374000,3022,Primary(1-5):1267,229,14,33.55,2573,3849,56.97,62,85.56,2579,85.12,1.82,4.5,Unknown,9,1255,OK
2024-02-15,UDCAMP835170,411,UpperPrimary(6-8):2206,220,24,24.04,247,983,28.31,106,17.84,1022,71.94,42.87,28.79,None,5,1704,WARN
2019-08-22,UDCAMP884225,1274,UpperPrimary(6-8):59,58,228,29.2,873,2423,15.86,5,92.6,3434,80.07,75.59,75.78,Unknown,31,1466,OK
2023-10-02,UDCAMP628984,2434,UpperPrimary(6-8):1958,86,124,15.58,1912,3420,20.73,58,82.53,3099,8.54,38.07,91.14,Severe,4,1989,OK
2020-10-22,UDCAMP168077,1953,Primary(1-5):1491,123,215,27.57,1801,3298,39.82,9,27.22,1928,22.29,23.27,25.73,Mild,7,2247,FAIL
2024-12-27,UDCAMP686838,2152,Secondary(9-10):1649,0,83,24.87,1911,2796,53.36,52,42.64,1144,68.33,37.33,31.22,Moderate,15,2236,WARN
2019-12-10,UDCAMP706004,1465,HigherSecondary(11-12):1654,180,182,22.78,938,1639,28.91,43,39.35,1718,46.74,71.28,59.48,Moderate,0,1883,WARN
2025-02-21,UDCAMP772308,4014,HigherSecondary(11-12):715,241,98,19.64,2845,5243,29.29,50,7.66,3273,84.98,48.71,20.2,Moderate,22,1635,FAIL
2022-07-23,UDCAMP828977,3523,UpperPrimary(6-8):2314,71,120,5.31,3108,4969,41.27,15,27.56,2890,21.66,60.3,16.94,Unknown,37,2190,WARN
2019-08-03,UDCAMP504456,3861,Primary(1-5):437,25,152,24.79,2817,5036,41.97,30,54.4,1430,91.85,27.01,74.29,Severe,24,1569,WARN
2021-07-21,UDCAMP476612,3841,Primary(1-5):1748,24,102,27.19,2733,4593,42.66,103,12.34,2333,57.61,14.27,19.34,Severe,0,1461,FAIL
2020-01-23,UDCAMP822440,1053,Secondary(9-10):539,12,124,15.07,969,2002,16.94,83,5.14,1256,98.15,50.57,78.47,Severe,11,2057,FAIL
2021-12-14,UDCAMP866050,2147,Primary(1-5):713,185,109,10.14,1654,2216,26.0,5,87.66,573,70.65,72.66,24.35,Moderate,10,1074,OK
2023-04-08,UDCAMP410145,3982,Secondary(9-10):1083,41,183,3.26,2655,4397,53.79,60,4.24,1844,8.04,73.9,1.58,Severe,35,917,OK
2023-03-16,UDCAMP716086,4094,HigherSecondary(11-12):2375,188,51,11.65,3690,4663,52.19,50,62.14,1076,57.39,19.6,26.86,Mild,23,1153,OK
2019-11-06,UDCAMP688212,4019,UpperPrimary(6-8):1296,25,94,21.15,3927,5153,40.75,49,75.09,1499,87.16,23.03,35.12,Severe,28,2050,WARN
2025-07-16,UDCAMP504195,1167,HigherSecondary(11-12):1301,107,19,15.25,791,2478,32.61,52,98.77,1625,12.47,52.25,32.02,Moderate,10,1255,OK
2026-07-21,UDCAMP141075,456,UpperPrimary(6-8):1487,144,171,24.61,343,909,58.08,106,36.3,2181,46.99,14.17,53.79,Moderate,30,1290,OK
2023-10-21,UDCAMP968064,558,Secondary(9-10):1630,217,78,20.81,407,1826,49.53,34,18.33,1995,32.94,37.33,39.72,None,15,1950,WARN
2024-05-23,UDCAMP837903,2411,UpperPrimary(6-8):1595,76,1,3.37,1882,2485,41.78,10,57.89,2932,48.55,66.44,61.8,Moderate,4,1591,OK
2023-06-04,UDCAMP776031,2900,Primary(1-5):1134,99,249,3.79,2402,4033,41.28,10,88.43,2123,2.33,33.6,61.09,Moderate,38,1403,FAIL
2024-08-06,UDCAMP766874,3889,HigherSecondary(11-12):176,242,140,20.35,2649,4221,36.52,13,71.33,1919,31.26,48.13,45.57,Severe,3,1017,WARN
2024-04-02,UDCAMP438293,3140,Secondary(9-10):1127,219,69,31.59,2795,3189,53.24,87,32.2,3213,70.71,73.04,49.73,Mild,32,1794,WARN
2021-10-27,UDCAMP953948,3264,Primary(1-5):2440,160,30,11.45,2588,4109,38.78,36,50.63,2501,75.85,75.85,81.33,Mild,35,1413,FAIL
2020-06-19,UDCAMP204742,3986,UpperPrimary(6-8):374,181,213,8.03,2606,4981,17.78,15,51.55,85,81.86,41.69,93.77,Severe,18,1784,FAIL
2024-02-06,UDCAMP371465,3347,HigherSecondary(11-12):2406,107,225,18.77,2546,4623,49.81,39,28.75,1902,89.67,60.11,53.84,Mild,13,1356,WARN
2019-02-11,UDCAMP321874,506,UpperPrimary(6-8):1596,249,34,26.79,421,1321,53.51,63,31.25,2170,74.46,72.41,66.49,Severe,15,1302,OK
2023-07-13,UDCAMP111416,4093,HigherSecondary(11-12):537,176,124,20.18,3486,4263,35.18,42,12.92,710,8.7,11.69,62.35,Unknown,5,1518,OK
2021-03-09,UDCAMP979138,1675,HigherSecondary(11-12):1819,55,91,30.01,1455,2694,19.87,97,16.22,1152,22.67,11.97,14.63,None,4,1170,WARN
2025-08-11,UDCAMP571210,1586,Primary(1-5):310,200,4,27.03,1452,1902,31.71,74,93.92,1403,42.83,25.5,78.32,None,9,2025,OK
2019-11-08,UDCAMP678481,460,Secondary(9-10):1288,224,111,8.19,312,1090,38.61,100,7.71,2454,83.24,28.12,76.58,Unknown,18,902,WARN
2019-04-28,UDCAMP426318,317,HigherSecondary(11-12):502,182,169,23.25,286,1811,17.61,3,91.61,1022,12.3,41.39,28.56,Unknown,22,2088,OK
2024-12-29,UDCAMP343689,317,UpperPrimary(6-8):1919,99,123,0.92,200,1518,37.54,46,66.39,3272,74.91,43.67,78.37,None,29,1900,OK
2025-09-09,UDCAMP683073,2192,Primary(1-5):53,195,37,30.07,1450,3513,55.15,103,20.96,106,91.8,67.97,1.48,Mild,1,1101,OK
2020-01-12,UDCAMP344594,1067,UpperPrimary(6-8):1331,122,159,6.92,891,2493,37.64,69,12.24,33,59.12,3.46,58.11,Mild,9,1477,FAIL
2023-01-24,UDCAMP583506,1005,Primary(1-5):2041,10,231,14.39,671,2394,44.5,106,45.95,1319,12.01,64.32,94.25,Moderate,0,984,WARN
2022-11-25,UDCAMP812481,2790,UpperPrimary(6-8):581,228,8,24.45,1733,2799,30.51,102,26.7,2544,95.46,33.38,51.04,Severe,28,1929,WARN
2022-07-17,UDCAMP513049,280,Secondary(9-10):2363,112,27,26.57,203,695,52.88,96,49.92,903,11.83,18.9,38.39,None,19,1429,OK
2026-12-15,UDCAMP803386,3213,Primary(1-5):1978,193,53,11.64,2610,3884,27.86,46,76.61,625,21.8,54.94,74.11,Unknown,30,1460,OK
2025-01-11,UDCAMP406661,1762,Primary(1-5):2490,189,60,25.41,1390,2834,32.59,117,69.7,2413,63.91,33.86,8.71,Moderate,36,1899,FAIL
2021-09-22,UDCAMP228565,472,Primary(1-5):1062,135,7,13.64,409,989,30.17,29,45.87,17,6.73,20.53,23.68,Unknown,1,2289,OK
2026-03-18,UDCAMP325041,2956,Primary(1-5):1146,42,135,8.39,2229,4282,42.07,116,91.81,2321,57.8,65.74,14.88,Mild,36,2119,WARN
2019-07-05,UDCAMP819884,1128,HigherSecondary(11-12):1815,69,95,6.31,1057,1816,18.15,17,22.41,59,18.98,19.96,68.33,Severe,2,1087,WARN
2022-06-14,UDCAMP461856,3849,Primary(1-5):270,5,45,8.34,2691,4314,47.52,30,46.77,589,68.56,67.35,2.29,Mild,10,2025,WARN
2026-11-22,UDCAMP124561,1678,HigherSecondary(11-12):381,36,235,0.34,1386,1850,59.52,10,76.02,551,45.62,74.41,16.39,Mild,18,1885,WARN
2025-09-15,UDCAMP859850,883,HigherSecondary(11-12):1008,104,225,33.01,790,1540,22.69,59,61.76,1132,46.66,54.79,64.02,Unknown,33,974,OK
2023-05-10,UDCAMP310247,2378,Secondary(9-10):1722,215,153,13.88,1707,3151,16.27,108,90.0,80,10.28,7.58,26.69,Mild,10,1261,FAIL
2021-08-03,UDCAMP749622,551,UpperPrimary(6-8):1496,40,133,23.22,517,1596,49.9,97,26.94,2821,94.26,20.25,8.19,None,24,1500,OK
2023-06-05,UDCAMP953649,3642,HigherSecondary(11-12):1478,53,212,21.39,3264,3879,25.42,112,58.24,3185,39.98,20.67,83.27,Severe,21,1830,OK
2020-03-08,UDCAMP881489,1972,Secondary(9-10):1286,128,25,22.35,1286,3374,47.94,107,28.02,2753,86.84,33.05,86.88,Mild,7,1057,OK
2021-07-22,UDCAMP476964,2727,Secondary(9-10):236,8,110,28.19,1809,3045,42.83,34,7.82,954,75.67,56.77,73.88,Severe,35,2166,WARN
2024-05-24,UDCAMP343632,2453,UpperPrimary(6-8):797,157,208,17.69,1586,3779,53.71,46,15.93,260,94.91,79.67,54.88,Moderate,7,2286,WARN
2025-01-23,UDCAMP102224,308,UpperPrimary(6-8):2225,133,249,0.75,263,372,27.18,107,6.32,2733,66.34,4.97,43.21,Severe,10,1602,FAIL
2020-01-26,UDCAMP661103,870,Secondary(9-10):1909,41,98,4.46,627,1293,54.44,39,53.0,490,24.34,31.46,52.42,Unknown,28,2090,OK
2025-02-20,UDCAMP321876,1150,UpperPrimary(6-8):1143,211,38,34.66,816,2548,42.17,67,0.57,1066,48.5,45.84,1.06,None,4,1882,FAIL
2023-02-14,UDCAMP291905,1059,Secondary(9-10):517,190,74,33.79,884,2334,17.58,4,29.12,1582,38.49,19.95,13.81,None,1,1740,WARN
2021-03-02,UDCAMP761698,2575,Secondary(9-10):2183,18,242,18.23,1983,3666,59.27,29,17.3,1136,14.62,11.38,56.98,None,29,2309,WARN
2021-11-16,UDCAMP541500,2053,HigherSecondary(11-12):1341,106,23,15.24,1520,3297,30.89,81,65.07,2181,23.29,71.72,33.88,Mild,12,2327,WARN
2024-06-09,UDCAMP643202,1059,Primary(1-5):1642,194,239,24.24,1027,1126,37.8,62,54.74,2348,19.62,31.43,56.33,Severe,2,2096,OK
2023-06-25,UDCAMP558620,2952,Secondary(9-10):629,51,203,17.38,2053,3156,15.02,87,40.66,2447,50.27,64.14,41.19,None,12,1886,WARN
2019-04-14,UDCAMP248397,4031,HigherSecondary(11-12):528,202,204,29.54,3467,4995,30.09,76,96.72,910,33.19,67.67,63.07,Severe,30,1892,WARN
2026-07-08,UDCAMP166919,2574,Secondary(9-10):1572,19,106,34.36,1555,3362,56.67,112,1.45,630,17.63,29.67,67.69,Mild,21,2008,FAIL
2019-09-09,UDCAMP986544,4247,UpperPrimary(6-8):2393,9,223,1.51,4089,4606,43.75,3,3.93,580,85.58,14.51,27.43,None,5,1577,WARN
2022-03-28,UDCAMP470865,2079,HigherSecondary(11-12):1646,47,120,10.47,1293,3454,42.55,30,98.54,2094,73.15,19.92,96.53,Severe,11,1853,WARN
2023-05-13,UDCAMP652987,3799,HigherSecondary(11-12):767,119,38,2.22,2789,4909,15.59,70,80.03,3430,12.28,64.4,76.15,Severe,19,1647,FAIL
2024-06-12,UDCAMP262653,4442,Secondary(9-10):416,35,231,33.75,2937,4594,52.69,78,97.98,309,60.76,62.03,34.5,Moderate,36,2385,WARN
2019-09-19,UDCAMP857701,2316,HigherSecondary(11-12):13,237,28,34.71,1943,2859,46.72,7,5.2,1065,97.21,41.75,41.52,Unknown,1,1544,OK
2026-10-29,UDCAMP675669,771,HigherSecondary(11-12):1389,67,211,27.98,477,1216,26.73,69,82.02,1630,90.06,13.88,98.7,Unknown,7,970,WARN
2022-06-09,UDCAMP388197,3248,Secondary(9-10):108,88,231,13.55,2544,4194,41.09,45,46.22,2883,71.05,16.61,63.8,Unknown,18,1474,FAIL
2020-04-29,UDCAMP607338,558,Primary(1-5):71,11,127,3.0,481,1649,38.57,115,52.04,354,36.8,53.94,90.04,None,17,1267,WARN
2024-08-23,UDCAMP708222,4312,HigherSecondary(11-12):397,123,169,7.55,3365,5504,17.88,116,24.52,2704,95.16,53.57,16.27,Severe,24,1848,WARN
2019-11-03,UDCAMP812611,3853,Secondary(9-10):912,240,56,17.12,2887,5256,43.62,35,98.66,1466,68.52,55.7,42.12,None,13,1282,FAIL
2020-05-21,UDCAMP457607,1982,Secondary(9-10):1425,109,3,8.51,1331,2992,32.45,112,35.57,1270,2.11,53.51,32.95,None,32,2143,OK
