tech_price_pricing_snapshot_date,tech_price_plan_id,tech_price_provider_brand,tech_price_service_area_id,tech_price_monthly_price_inr,tech_price_promo_price_inr,tech_price_promo_duration_months,tech_price_equipment_fee_inr,tech_price_installation_fee_inr,tech_price_early_termination_fee_inr,tech_price_contract_length_months,tech_price_auto_pay_discount_inr,tech_price_bundling_discount_inr,tech_price_income_based_discount_flag,tech_price_low_income_eligibility_program,tech_price_price_per_mbps_metric,tech_price_hidden_fees_estimate_inr,tech_price_price_increase_notice_days,tech_price_complaint_rate_per_1k,tech_price_regulatory_filing_id
2023-11-01,PLANRI3AB71G1C,TIKONA,RJ-6973,4811,4772,0,299,199,0,3,100,200,0,CSR_CONNECT,87.473,197,0,10.48,TRAI38839852
2024-08-01,PLANHNRCP0XS3G,SPECTRA,HP-2634,805,251,6,0,199,1999,6,0,0,0,PM_WANI,38.333,353,30,3.44,TRAI21050302
2025-08-30,PLANYU1MXY0IM6,MTNL,DL-1857,4979,4396,0,999,0,999,6,150,50,0,PM_WANI,40.48,444,7,0.08,TRAI35308250
2023-09-03,PLANY7NHS33PAM,AIRTEL,JK-5871,216,99,12,499,1499,499,3,25,100,0,STATE_SUBSIDY,0.523,169,60,4.96,TRAI79970843
2021-01-04,PLANP8VLZPFN3I,MTNL,AS-9421,926,99,12,999,199,2999,0,100,50,1,PM_WANI,1.917,270,0,2.15,TRAI96011522
2025-12-11,PLANNXK71B1Q4K,AIRTEL,NL-5890,2679,2589,3,0,1499,0,12,0,200,1,STATE_SUBSIDY,7.676,12,30,7.74,TRAI37529455
2025-08-28,PLANR7Q854PRWB,JIO,UP-7525,1656,1530,6,0,499,499,24,0,50,1,PM_WANI,12.176,438,30,15.34,TRAI51449886
2025-07-01,PLAN0GKAK7NSZR,TIKONA,UT-8911,1905,1513,12,299,499,2999,6,25,50,0,STATE_SUBSIDY,26.831,181,7,20.12,TRAI86235587
2022-08-05,PLANCV0FLST4D1,TIKONA,GJ-2501,1210,289,6,299,0,0,24,0,50,0,PM_WANI,7.961,171,14,11.07,TRAI77697795
2022-07-29,PLANI3COI33UAI,AIRTEL,NL-9234,3971,3549,1,999,0,2999,6,25,300,0,BSNL_SOCIAL,24.067,51,14,19.23,TRAI99879134
2021-05-31,PLANOG9H53LJCM,AIRTEL,GJ-6904,3468,3285,24,0,999,2999,12,50,50,0,STATE_SUBSIDY,38.966,289,0,12.72,TRAI54067404
2021-06-13,PLANNV1VI0UYC4,SPECTRA,MH-8638,4860,4138,0,499,1499,1999,6,0,50,0,STATE_SUBSIDY,25.989,339,60,17.7,TRAI90476896
2022-10-15,PLANSFTVSYBL9A,TIKONA,PY-6470,4824,4220,24,299,0,499,24,150,300,0,CSR_CONNECT,87.709,434,60,0.96,TRAI01387545
2021-08-21,PLANGQNG62UP3S,AIRTEL,UP-3689,3794,3044,0,999,1499,1999,0,150,50,0,BSNL_SOCIAL,8.507,444,14,23.52,TRAI84174945
2022-10-01,PLANG7AZEKLOBV,BSNL,GA-0003,4582,3735,3,299,999,0,12,25,0,0,NONE,89.843,339,7,0.95,TRAI66561792
2021-05-12,PLANNCM9R0O776,TIKONA,TN-3273,3340,2481,0,499,499,999,3,25,100,1,NONE,37.955,488,60,2.71,TRAI03874489
2025-01-14,PLANK9K9KHKZH1,VI,TR-3610,4941,4020,12,999,999,2999,6,50,100,1,PM_WANI,9.902,416,14,12.2,TRAI46525421
2024-12-16,PLANNBPA2BCWUG,AIRTEL,JH-6268,3251,3086,0,0,1499,1999,3,150,0,0,STATE_SUBSIDY,6.717,375,0,0.3,TRAI26086968
2022-11-03,PLANO7M59WXVYV,MTNL,AP-8220,2435,1553,0,499,199,2999,12,100,50,0,CSR_CONNECT,5.676,185,60,16.39,TRAI94401579
2023-02-02,PLAN2E1POJ64KJ,SPECTRA,AS-3952,3043,2862,3,0,199,2999,24,150,200,0,CSR_CONNECT,10.64,403,7,9.92,TRAI23755774
2022-09-06,PLANLHWP7EZIQP,SPECTRA,AS-9495,3265,2836,0,299,1499,499,24,25,300,1,STATE_SUBSIDY,10.92,362,14,17.41,TRAI56531874
2024-12-12,PLANX1110E88ED,HATHWAY,MN-2299,1708,745,24,0,1499,2999,6,25,100,0,NONE,24.056,76,0,8.16,TRAI67338508
2025-11-14,PLAND1XD1EQK81,SPECTRA,GJ-5780,885,469,12,0,999,1999,6,50,50,0,PM_WANI,73.75,160,14,6.97,TRAI13103521
2022-06-24,PLANDCLTFS39FC,JIO,TG-1245,2017,1524,6,999,499,2999,12,150,200,0,STATE_SUBSIDY,6.679,216,14,8.16,TRAI25419601
2021-11-08,PLAN3N0L9NW7W2,JIO,TR-6616,2810,2047,24,199,499,2999,3,50,50,0,CSR_CONNECT,82.647,376,60,10.98,TRAI88311407
2022-03-07,PLANKFP8990N33,VI,AS-2180,1900,1524,1,199,499,2999,0,50,300,0,PM_WANI,6.07,294,14,17.81,TRAI86435152
2025-01-12,PLANYP0APBRM78,HATHWAY,UT-4659,1391,1309,6,299,199,1999,24,50,300,0,BSNL_SOCIAL,3.729,397,60,15.55,TRAI27297237
2025-10-04,PLAN7BU3XOMOY2,JIO,HP-3662,4295,3933,3,299,499,1999,12,25,0,0,STATE_SUBSIDY,30.679,122,14,19.62,TRAI01947243
2025-09-09,PLANYHXELG3EUR,SPECTRA,ML-7889,2405,1518,0,199,0,0,24,0,300,1,NONE,50.104,11,7,7.85,TRAI72268894
2021-12-30,PLANL03EHB0DEE,VI,PY-0023,3364,3036,0,999,199,499,3,50,50,0,CSR_CONNECT,12.014,345,14,1.99,TRAI31149043
2025-06-06,PLANQTXN975HOL,BSNL,NL-8463,4495,4447,3,199,0,0,24,25,200,0,PM_WANI,9.989,214,30,13.86,TRAI04621777
2024-09-01,PLANTSX6S70HXZ,RAILTEL,DD-8932,3849,3654,1,199,0,499,0,150,300,0,STATE_SUBSIDY,48.112,309,60,3.44,TRAI92809455
2025-07-30,PLAN7MLK2YH44Q,ACT,JK-2372,3623,3437,0,0,0,999,6,100,200,0,BSNL_SOCIAL,17.587,87,0,1.44,TRAI20676371
2024-04-29,PLAN4NNGCL3AME,RAILTEL,WB-4053,3199,2247,3,499,999,999,3,150,100,1,CSR_CONNECT,17.577,247,30,24.03,TRAI64869274
2025-02-05,PLANM3776KQ55H,BSNL,MH-9017,4154,3422,0,0,999,499,0,100,0,0,CSR_CONNECT,8.727,177,60,16.61,TRAI52281824
2021-02-27,PLANSEJXZV0XX0,HATHWAY,JK-5711,3874,3153,6,199,499,2999,0,25,300,0,CSR_CONNECT,32.831,281,7,13.75,TRAI07427878
2025-05-09,PLANB7XCC5AR54,RAILTEL,CT-9853,946,188,3,299,1499,499,24,150,200,0,STATE_SUBSIDY,9.556,2,7,16.92,TRAI07244595
2022-06-23,PLANXDQ4QN6GRD,MTNL,KA-0329,1518,1443,1,0,0,499,0,150,0,0,CSR_CONNECT,10.257,179,14,19.03,TRAI41893010
2021-09-15,PLAN7PSCDRA0MS,VI,KL-5522,3394,2634,1,0,999,499,12,150,100,1,PM_WANI,20.323,482,30,24.96,TRAI50947032
2025-10-16,PLANZ6EWKY7A2U,TIKONA,CH-6714,713,434,24,299,499,499,0,0,100,0,STATE_SUBSIDY,1.577,332,30,7.93,TRAI71121288
2021-12-27,PLANVN030JL4TN,AIRTEL,PB-8111,4696,3943,3,0,199,2999,0,0,50,0,PM_WANI,21.641,361,7,12.89,TRAI71598089
2024-03-23,PLANFC5HCA6M9V,SPECTRA,JH-1596,3620,2918,0,0,499,2999,6,150,200,0,PM_WANI,64.643,356,0,22.61,TRAI10284412
2024-12-10,PLANV27UDGSRYE,HATHWAY,AS-9906,2260,1676,24,999,999,1999,6,100,50,0,PM_WANI,16.866,346,14,8.63,TRAI95904601
2023-12-20,PLANMPO333MTHJ,ACT,GA-4562,3732,3245,12,499,0,2999,6,0,100,1,STATE_SUBSIDY,13.095,242,14,10.67,TRAI99191684
2025-09-03,PLANZ4JD9TUCPT,TIKONA,MP-5917,3755,3682,6,0,999,1999,24,150,300,0,PM_WANI,8.856,73,7,2.0,TRAI57315003
2022-06-20,PLANOGV0T370YY,SPECTRA,OD-0532,577,243,12,0,999,1999,24,0,50,1,BSNL_SOCIAL,7.213,15,7,5.35,TRAI47781820
2021-03-02,PLANWMXLWEHK4Z,JIO,BR-7016,3255,3078,24,499,999,0,0,25,50,0,CSR_CONNECT,30.421,363,30,11.02,TRAI67680487
2023-04-13,PLANLU6DKZYAEE,SPECTRA,ML-7786,4584,4501,24,199,1499,499,24,150,300,0,NONE,23.875,35,0,10.69,TRAI77265934
2022-07-25,PLANMU0HBEBHKU,MTNL,MZ-4539,3735,2829,6,0,499,0,12,50,50,0,PM_WANI,9.245,225,0,21.71,TRAI93932415
2025-05-04,PLANOGI5UV5VX9,BSNL,GJ-6428,2172,1537,24,199,999,1999,3,25,50,1,BSNL_SOCIAL,22.163,166,14,22.29,TRAI57816593
2023-07-15,PLAN973T87YML0,TIKONA,MN-6618,3685,3385,1,999,0,499,6,0,100,1,STATE_SUBSIDY,78.404,461,30,4.55,TRAI55145842
2024-07-22,PLANBZORDNC3QB,MTNL,TR-2457,3370,2450,0,299,1499,0,12,150,50,0,BSNL_SOCIAL,7.294,276,7,15.0,TRAI56443365
2023-06-13,PLANESLS1COLT8,BSNL,WB-5891,4225,3507,24,499,499,0,12,50,100,0,STATE_SUBSIDY,264.062,86,30,2.33,TRAI32746072
2025-12-22,PLANOXOURBT9LX,BSNL,NL-5676,4721,4306,12,999,1499,2999,0,50,100,0,CSR_CONNECT,18.809,86,30,7.51,TRAI01132676
2022-08-06,PLANXNRNU7RDY9,BSNL,OD-3022,791,572,24,0,1499,2999,0,0,50,0,NONE,2.104,88,0,4.88,TRAI89022814
2025-12-16,PLANDXCY76D9H2,SPECTRA,CH-9428,3536,2660,6,299,499,1999,24,150,200,0,BSNL_SOCIAL,18.321,349,30,16.87,TRAI54377687
2025-01-22,PLANHDXTB0R2NK,RAILTEL,PY-7030,2529,2521,0,299,0,1999,0,25,0,0,STATE_SUBSIDY,12.582,272,7,10.5,TRAI11351692
2025-03-27,PLANPWTFYPPI67,MTNL,RJ-2085,1266,517,0,0,499,2999,12,25,50,0,BSNL_SOCIAL,6.663,398,0,14.55,TRAI55558708
2024-06-23,PLAN94AZSUXHZA,AIRTEL,MN-2211,2499,1879,1,199,199,2999,24,50,200,0,BSNL_SOCIAL,75.727,474,30,11.56,TRAI35215623
2021-05-25,PLANQ4DQR4FDLU,HATHWAY,RJ-1157,2436,1438,1,0,499,1999,3,0,200,0,BSNL_SOCIAL,5.499,202,30,11.32,TRAI48356921
2021-06-26,PLAN5QGQCR94EV,TIKONA,MH-5242,1155,730,6,299,1499,0,12,150,300,0,BSNL_SOCIAL,2.803,89,14,17.1,TRAI17997739
2021-03-09,PLANCJ6S8WMRV8,HATHWAY,KA-2952,1984,1046,3,0,499,499,12,0,200,0,NONE,6.913,147,7,0.17,TRAI43546298
2023-03-16,PLANP7BER8RJLV,JIO,MZ-2842,4336,3462,3,199,0,999,3,100,300,1,NONE,8.903,205,0,22.71,TRAI93336486
2021-12-19,PLANJFIJ4GHHR3,SPECTRA,BR-8903,801,99,1,999,1499,999,3,0,0,0,PM_WANI,8.258,259,30,2.74,TRAI05839075
2022-10-06,PLAN3OOKW517RO,SPECTRA,UT-0505,4964,4199,24,199,1499,999,12,25,50,0,CSR_CONNECT,38.481,187,7,24.39,TRAI87673815
2022-02-15,PLANSM2ARZYATS,HATHWAY,UP-5658,2731,2697,6,999,999,999,24,100,50,0,PM_WANI,7.039,381,60,2.11,TRAI51144164
2022-05-24,PLANRNCI6818Z9,VI,AS-1151,1874,1162,3,199,199,999,3,150,50,0,CSR_CONNECT,5.416,414,60,9.76,TRAI51529757
2023-12-23,PLANS70Z3X8JIV,ACT,RJ-1730,904,453,0,199,0,1999,3,100,200,0,STATE_SUBSIDY,1.887,458,0,6.71,TRAI42147007
2022-10-05,PLANMWFFWQ47UR,VI,OD-7599,3119,2883,3,299,0,0,3,0,50,1,CSR_CONNECT,8.273,1,7,16.29,TRAI62598240
2021-01-08,PLANOVR62UOXOJ,VI,SK-4783,1886,1087,6,499,499,999,6,50,50,1,BSNL_SOCIAL,7.858,26,0,14.49,TRAI63320349
2021-02-22,PLANRN3L6U7D32,AIRTEL,JH-6651,3121,2964,3,299,199,2999,0,100,200,1,NONE,7.241,334,7,10.2,TRAI22079833
2025-11-27,PLANYLRPDW27D1,MTNL,TR-1642,4533,4301,6,199,199,999,24,100,100,0,PM_WANI,33.331,103,14,22.17,TRAI71494743
2025-02-05,PLAN0KZ0GYH4OL,HATHWAY,TN-7687,2890,2096,1,299,0,499,3,25,200,0,CSR_CONNECT,23.12,121,14,3.29,TRAI50726484
2023-03-06,PLANR4R1X2ZTRH,AIRTEL,GJ-2148,4285,4098,24,199,0,2999,3,100,300,0,NONE,18.63,155,14,20.6,TRAI96326383
2025-11-24,PLAN2PEVF91FUT,ACT,KA-0781,1483,758,1,299,0,1999,24,25,200,1,STATE_SUBSIDY,9.269,358,14,19.5,TRAI80137806
2024-02-21,PLAN6JOF3V7NQ2,RAILTEL,DL-8856,3764,3104,3,0,0,999,3,0,50,0,PM_WANI,41.822,41,7,16.2,TRAI82493322
2025-11-13,PLAN1K4UMPDPCI,ACT,SK-4693,1215,583,12,299,0,1999,0,50,200,1,CSR_CONNECT,10.21,315,14,24.98,TRAI90504598
2023-01-10,PLANM2PM29KSGZ,TIKONA,UT-9980,4470,3887,6,0,499,0,6,100,300,0,PM_WANI,13.032,291,7,14.72,TRAI76701944
2024-07-27,PLANQEQQHQXTQ9,TIKONA,UP-1949,1986,1942,0,0,0,1999,12,50,300,0,NONE,28.783,153,0,11.05,TRAI82110148
2023-08-20,PLANJZGR9JXFTV,HATHWAY,KL-4644,3480,3377,12,499,499,499,0,0,100,1,BSNL_SOCIAL,23.514,5,0,15.76,TRAI24750408
2021-01-27,PLANWE8C9PT1V9,VI,TG-0752,3057,3025,12,299,999,1999,12,25,200,0,STATE_SUBSIDY,36.831,322,30,11.85,TRAI25977276
2021-01-17,PLANCGJ8GI6628,BSNL,GJ-5739,3720,3337,24,299,199,499,24,0,200,0,STATE_SUBSIDY,14.253,450,0,19.58,TRAI42045381
2022-09-25,PLANT9NT3M5AVM,AIRTEL,DD-0724,2774,2134,24,0,0,2999,24,100,0,0,BSNL_SOCIAL,11.906,311,7,3.77,TRAI80739956
2021-10-03,PLAN55FK4Z497Q,MTNL,NL-7307,2631,2412,1,499,499,0,3,100,300,1,BSNL_SOCIAL,5.952,248,14,12.29,TRAI47708853
2021-01-03,PLANRM34G3D697,ACT,TG-7720,205,160,3,499,0,499,3,0,100,0,CSR_CONNECT,0.444,84,7,10.49,TRAI05510060
2022-05-08,PLAN3D39EL2M2Y,ACT,AR-0381,3393,2620,1,999,0,999,6,25,300,1,STATE_SUBSIDY,12.756,385,30,21.79,TRAI25755438
2023-09-02,PLANHH2Q07WAB7,VI,SK-7664,2754,2499,3,0,1499,999,12,25,200,0,NONE,9.119,436,60,1.6,TRAI64330476
2023-06-12,PLANW99MUB9QB7,MTNL,ML-6285,4906,4397,1,0,499,499,6,0,100,0,PM_WANI,169.172,280,30,2.38,TRAI65482592
2022-03-11,PLAN0PF2SJ0IDU,BSNL,MZ-8782,746,136,6,0,0,2999,24,0,100,0,STATE_SUBSIDY,2.422,126,0,8.62,TRAI84205002
2022-12-08,PLAN6NRVC8FADB,JIO,JK-7878,422,99,6,299,499,999,12,100,50,1,PM_WANI,1.397,468,60,7.23,TRAI72701786
2021-09-04,PLANLZ0LWKKK6K,ACT,RJ-6796,1287,545,3,999,199,1999,12,150,100,1,CSR_CONNECT,3.217,407,30,7.05,TRAI57543255
2024-03-21,PLANB94KCPP7YR,BSNL,CT-7613,1332,1253,6,999,199,0,24,25,300,0,PM_WANI,3.742,250,30,17.14,TRAI76491468
2022-11-10,PLAN37BJQ19L1X,HATHWAY,GA-6982,4665,4022,24,999,499,0,3,25,300,0,PM_WANI,14.624,477,60,17.92,TRAI50505418
2022-08-12,PLANVTHNI29LRA,AIRTEL,NL-5878,1715,975,0,299,199,1999,0,100,100,1,STATE_SUBSIDY,4.537,340,0,14.77,TRAI77960797
2022-03-21,PLANVJ7H1TZ702,RAILTEL,KL-5006,2822,2740,3,499,499,0,0,25,300,0,PM_WANI,11.154,55,7,7.6,TRAI05491633
2021-09-17,PLANEKY8BYTN25,ACT,WB-1667,3409,2442,6,999,999,1999,6,0,300,0,BSNL_SOCIAL,14.631,98,7,15.45,TRAI26317870
2024-03-14,PLANXAFLBUBDEL,RAILTEL,AP-9346,3576,3070,12,299,199,0,3,150,0,0,CSR_CONNECT,12.957,235,7,5.4,TRAI62638199
2021-05-18,PLANEXNNL7D4N3,TIKONA,AR-2988,253,99,12,999,999,499,6,100,0,0,PM_WANI,0.875,197,30,7.2,TRAI72528114
2025-02-03,PLANVQ9WNX14T7,VI,GA-0726,527,99,0,299,199,2999,24,25,200,0,STATE_SUBSIDY,1.768,31,30,7.88,TRAI94573859
2023-03-17,PLANKXBK9H5YON,HATHWAY,MZ-4464,4952,4873,24,299,0,999,12,25,50,0,CSR_CONNECT,11.707,185,14,0.89,TRAI66424532
2023-03-23,PLANGS7D3GLPC0,ACT,GJ-3405,825,766,6,0,499,1999,6,50,300,0,STATE_SUBSIDY,1.774,348,14,4.46,TRAI79442183
2024-11-15,PLAN1CK0B1FI1H,MTNL,AN-6603,719,101,24,199,999,499,3,100,200,0,NONE,2.947,369,60,17.78,TRAI66608993
2024-07-01,PLANSTK8FHXNM5,HATHWAY,ML-9850,4026,3644,12,299,999,2999,12,100,300,0,CSR_CONNECT,10.04,244,14,5.63,TRAI17345740
2025-12-09,PLANM41AEXD6ZA,HATHWAY,KA-8877,4710,4464,6,299,499,1999,0,150,300,0,NONE,49.579,425,30,23.58,TRAI48086926
2023-09-27,PLAN87RIIKMRKE,HATHWAY,PY-1322,2392,1900,1,299,199,499,24,50,200,0,BSNL_SOCIAL,11.445,395,7,23.4,TRAI94809889
2023-03-03,PLANPXNQ04IM4I,HATHWAY,MP-5645,2898,2486,24,299,999,2999,24,150,300,0,BSNL_SOCIAL,17.25,103,60,14.09,TRAI92828920
2023-10-31,PLANO4V21MTPQK,SPECTRA,DD-0562,4085,3313,1,999,499,2999,0,50,50,1,NONE,61.894,146,0,23.32,TRAI58974185
2022-09-14,PLANBMY0I4RDN3,JIO,HP-6499,1093,356,24,999,0,2999,24,25,300,1,STATE_SUBSIDY,5.693,233,14,4.32,TRAI65029691
2022-12-26,PLANTEZP6XL01B,TIKONA,DD-6931,3241,2479,24,299,999,499,6,0,300,1,BSNL_SOCIAL,7.772,423,14,9.74,TRAI96269861
2024-06-28,PLANHPZ37N3S7U,VI,LA-5966,4037,3788,24,0,999,2999,3,0,100,0,BSNL_SOCIAL,21.247,5,60,8.22,TRAI10503025
2024-08-27,PLANYI1NMO4OKA,BSNL,KA-4477,3111,2250,3,0,499,1999,3,100,100,0,NONE,13.238,485,0,24.8,TRAI56631083
2021-07-17,PLANNJU5WHF65V,MTNL,DL-3945,4065,3689,0,499,199,1999,24,0,100,0,STATE_SUBSIDY,15.225,310,14,24.84,TRAI04582080
2023-12-11,PLANKGM34QGL44,TIKONA,LD-4456,3621,3280,6,999,0,2999,12,50,100,0,STATE_SUBSIDY,8.875,290,0,1.69,TRAI44324088
2025-04-06,PLAN930ES92071,BSNL,MH-1663,833,269,6,499,0,999,0,50,100,0,STATE_SUBSIDY,1.739,253,60,7.84,TRAI53703924
2025-02-28,PLAN7RBG7UG00H,SPECTRA,KA-9780,3530,2748,12,499,0,999,12,100,300,0,STATE_SUBSIDY,7.189,38,7,0.57,TRAI53053496
2025-09-30,PLAN50V2WEO8ED,AIRTEL,BR-7647,2821,2268,12,999,499,999,12,150,100,0,PM_WANI,13.828,108,7,2.83,TRAI91316960
2024-02-08,PLANYEPLD00DKL,AIRTEL,AS-8011,3809,3732,0,299,999,2999,6,100,100,1,STATE_SUBSIDY,9.475,320,7,4.91,TRAI65363017
2021-08-18,PLANQQX1ZOYVKO,MTNL,DN-2950,1237,850,3,499,1499,2999,0,50,200,0,PM_WANI,5.976,207,0,10.25,TRAI67906103
2021-12-17,PLANG5YY4WRJKK,ACT,SK-9535,1248,391,24,199,499,999,0,150,0,1,CSR_CONNECT,4.426,233,60,11.96,TRAI55358981
2022-09-09,PLAND4O4SNYRD4,ACT,KL-0192,1156,1146,3,199,0,499,6,150,300,0,NONE,2.746,184,30,15.31,TRAI84187745
2021-01-30,PLANR0M7UMOX9N,MTNL,AS-9207,1333,1155,1,999,1499,2999,3,150,300,0,STATE_SUBSIDY,16.873,322,7,8.13,TRAI07279353
2023-08-09,PLANB9DQ5L7RBA,ACT,DD-2708,2134,1265,3,999,0,2999,12,100,100,0,NONE,11.79,160,60,12.73,TRAI06459429
2024-02-26,PLANLUMTXBMAI7,RAILTEL,AS-9478,2121,1845,6,499,999,2999,3,0,200,0,NONE,25.866,220,14,17.46,TRAI42085718
2023-07-25,PLANOD8WUD3WAR,VI,MN-7159,4251,3732,1,499,199,0,0,25,100,1,STATE_SUBSIDY,12.882,62,30,16.8,TRAI06952846
2026-02-18,PLANQXZCYI7PR5,ACT,JH-5513,3177,2350,6,499,199,499,6,100,100,0,PM_WANI,12.759,98,0,9.91,TRAI27501646
2022-01-08,PLANP7X9C8CADB,BSNL,MN-5927,1882,992,1,499,199,499,24,150,200,0,PM_WANI,3.97,404,0,9.62,TRAI31316493
2021-05-18,PLANOQYQ33POYJ,AIRTEL,NL-4601,4182,4025,6,0,199,2999,6,25,100,0,STATE_SUBSIDY,25.042,278,0,4.64,TRAI04415607
2021-09-27,PLAN8NQVHHPXUD,BSNL,TR-2089,1561,1055,6,199,499,499,3,0,0,0,NONE,5.401,72,30,17.46,TRAI37185438
2023-05-10,PLANW42ZL60CTE,VI,KA-8563,3476,2889,1,0,999,999,6,0,100,0,STATE_SUBSIDY,60.982,233,30,22.07,TRAI14518772
2024-10-23,PLANP6CCRR1AS2,TIKONA,DD-6993,1568,828,24,499,999,1999,0,150,50,0,NONE,8.253,268,14,11.74,TRAI54182105
2025-06-09,PLAN891Z491DGC,SPECTRA,HP-3343,3640,3035,12,199,0,1999,6,25,300,0,BSNL_SOCIAL,15.895,200,7,11.28,TRAI44698713
2022-12-07,PLAN7LMW5L7LQR,JIO,AS-2339,312,99,6,299,499,0,12,100,100,0,CSR_CONNECT,17.333,478,14,13.91,TRAI05281267
2023-12-20,PLANA9ARU8FLBW,TIKONA,KA-5922,1109,813,12,499,1499,2999,12,0,200,0,STATE_SUBSIDY,2.718,341,7,24.22,TRAI61152740
2025-06-10,PLANMCAJYTPUDE,JIO,AS-7076,1396,410,24,0,1499,1999,0,50,50,0,NONE,8.31,206,14,1.87,TRAI81601351
2022-03-06,PLAN2H8BJBGY7G,AIRTEL,HR-8360,2259,1889,12,299,499,999,6,50,100,0,NONE,32.271,284,14,16.57,TRAI17144140
2022-04-09,PLANPVFDID8V4G,AIRTEL,ML-8506,2720,1852,1,0,1499,0,0,0,100,1,NONE,42.5,241,14,18.14,TRAI80399399
2021-07-01,PLANMEAKHGRMQP,MTNL,OD-3796,1355,383,1,499,0,999,3,25,50,0,BSNL_SOCIAL,5.335,366,7,18.07,TRAI00652120
2024-01-09,PLANRNE8K9CPLO,HATHWAY,DL-6523,4224,3748,0,499,0,2999,6,25,200,1,BSNL_SOCIAL,20.019,62,60,2.21,TRAI21873752
2022-02-09,PLANNZJPQXKWVD,SPECTRA,KA-4739,3896,3795,3,999,999,1999,12,25,50,0,BSNL_SOCIAL,12.368,384,14,24.81,TRAI69419455
2024-08-07,PLANVB4T8PPTIM,AIRTEL,OD-6058,2636,1935,1,999,1499,499,12,100,50,0,CSR_CONNECT,8.816,392,7,22.22,TRAI47774368
2021-06-20,PLAN6BM6JICH99,AIRTEL,TG-1694,514,99,3,499,499,2999,12,100,100,0,BSNL_SOCIAL,1.94,152,7,2.72,TRAI84932206
2024-12-07,PLANKD9NAMVGFC,MTNL,JH-1329,4897,4017,0,299,999,0,6,150,50,0,CSR_CONNECT,70.971,65,7,21.81,TRAI31588029
2023-08-31,PLAN1815TL4LQJ,HATHWAY,MH-0688,1422,1141,24,299,0,1999,0,50,100,0,CSR_CONNECT,3.418,123,30,19.25,TRAI23874392
2025-12-05,PLAN552EBQ3AOM,HATHWAY,OD-5792,3255,2637,3,299,499,0,6,0,100,0,STATE_SUBSIDY,10.399,275,60,3.4,TRAI92660088
2024-07-11,PLANJEBZAZ5D5U,MTNL,ML-5528,240,99,1,299,499,2999,12,100,50,1,CSR_CONNECT,0.53,496,30,15.86,TRAI68919547
2025-07-26,PLANO16HKXEL2N,RAILTEL,TN-4405,767,312,3,0,199,0,24,25,50,0,STATE_SUBSIDY,2.034,279,0,12.25,TRAI36126257
2022-03-30,PLANQCRKM1T9ZT,MTNL,MH-7865,2575,1657,12,199,0,999,3,150,200,0,NONE,6.922,25,60,18.79,TRAI06391296
2021-10-31,PLANHAP8CJUM6X,BSNL,OD-8515,1080,271,3,999,1499,1999,3,25,0,0,PM_WANI,14.795,353,60,15.3,TRAI27122571
2022-01-22,PLANCAZWT3ZRQL,MTNL,GA-9182,4539,4501,0,199,999,1999,6,150,0,0,PM_WANI,11.125,219,30,16.67,TRAI87399225
2025-09-15,PLANL10C1LPUFS,TIKONA,DL-3373,1838,1795,3,0,1499,0,0,150,200,0,STATE_SUBSIDY,14.138,300,0,20.33,TRAI52198971
2021-03-06,PLANFC34S353QT,HATHWAY,GA-4513,4141,3285,24,999,999,499,24,150,300,1,STATE_SUBSIDY,11.471,234,0,3.47,TRAI04200592
2021-07-05,PLANNM6X8SBVEZ,MTNL,HP-5748,505,99,3,499,199,1999,12,100,100,0,STATE_SUBSIDY,6.159,273,60,8.81,TRAI56479060
2022-04-21,PLANSMUWRKVQHH,ACT,LD-2903,1726,1707,6,0,199,2999,24,150,200,1,BSNL_SOCIAL,6.742,214,7,7.94,TRAI63898382
2024-02-16,PLANZ1YIMUEU70,VI,TR-8977,4057,3929,12,999,0,1999,3,150,100,1,PM_WANI,14.438,336,0,13.58,TRAI84000649
2024-07-28,PLAN2X89AY2JNL,ACT,TG-8531,1203,640,1,299,199,499,12,50,50,0,NONE,3.843,15,60,20.0,TRAI30878469
2022-11-12,PLANS0QSYJY96M,BSNL,GA-1474,1130,846,24,199,0,0,6,150,0,0,NONE,4.216,370,0,21.9,TRAI12019420
2021-12-31,PLANK5N7QHUOTP,ACT,NL-1247,4422,4296,3,499,999,0,3,150,50,0,BSNL_SOCIAL,176.88,262,0,0.19,TRAI78498370
2024-09-10,PLANWI88DV3I9Y,BSNL,MH-5016,2234,1395,6,299,499,0,12,0,300,0,CSR_CONNECT,7.757,39,0,19.45,TRAI09804851
2021-11-29,PLANC0T3GEMNID,SPECTRA,GA-5668,1416,791,6,999,1499,2999,0,25,200,1,PM_WANI,3.263,239,30,1.01,TRAI56845128
2025-07-03,PLAN2G5510HDNF,ACT,AR-6593,4323,3987,12,0,499,499,12,50,100,0,BSNL_SOCIAL,27.019,12,30,12.53,TRAI41523005
2025-11-30,PLANIMRRCY9Y07,ACT,CT-0745,503,99,3,499,999,2999,0,150,50,0,CSR_CONNECT,1.996,171,7,19.33,TRAI03330583
2022-01-29,PLANNWFRLVQTT3,TIKONA,KA-0332,4194,4025,3,0,499,999,0,150,200,0,CSR_CONNECT,11.037,209,30,4.23,TRAI72728481
2025-09-14,PLAN2HHPD5YQ7R,VI,TR-6372,3016,2354,1,0,1499,0,6,100,0,1,PM_WANI,18.503,109,0,13.19,TRAI69126001
