civ_nat_elections_election_date,civ_nat_elections_country_iso2,civ_nat_elections_election_type_code,civ_nat_elections_region_nuts_code,civ_nat_elections_party_id,civ_nat_elections_candidate_id_hash,civ_nat_elections_votes_count,civ_nat_elections_vote_share_pct,civ_nat_elections_seats_won_count,civ_nat_elections_turnout_pct,civ_nat_elections_eligible_voters_count,civ_nat_elections_e_voting_flag,civ_nat_elections_misinformation_incident_count,civ_nat_elections_campaign_spend_eur,civ_nat_elections_donation_limit_flag,civ_nat_elections_election_observer_mission_flag,civ_nat_elections_result_challenge_count,civ_nat_elections_data_provider,civ_nat_elections_data_quality_flag,civ_nat_elections_data_extract_date
2025-03-09,CY,PARLIAMENTARY,,CY_P34,7ffb7ed56e04120181211f22,1350835,3.352,4,88.9,45331276,0,53,23530120.09,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-07-22
2025-07-27,GR,PARLIAMENTARY,,GR_P01,291af5253809dd3bc2557a75,2357859,13.051,3,39.54,45690043,1,48,279523.04,1,1,1,NATIONAL_ELECTION_COMMISSION,OK,2024-04-11
2021-09-26,MT,PARLIAMENTARY,,MT_P02,5d56c2edf2607a727f0f2ee4,131411,0.609,0,47.27,45635508,1,106,61277368.32,1,0,2,OSCE_ODIHR,REVISED,2024-01-22
2023-05-06,ES,PARLIAMENTARY,,ES_P03,234fc81c745ac048a4528244,6724445,20.509,18,71.43,45902216,0,47,5585672.93,0,0,3,ACADEMIC_COMPILATION,ESTIMATED,2025-08-26
2012-03-13,CZ,PARLIAMENTARY,,CZ_P04,d2f4f729ec7b28ff3d4f2b59,530886,1.85,1,62.84,45675479,0,53,68852217.78,0,1,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-09-16
2010-01-23,HU,PARLIAMENTARY,,HU_P05,5b5a327c0a6d695704500af6,6321354,19.202,21,71.7,45913046,0,13,66274882.74,1,1,1,NATIONAL_ELECTION_COMMISSION,OK,2025-12-03
2022-03-03,NL,PARLIAMENTARY,,NL_P06,5d5954f736af1de4205c2ea9,1634581,7.318,8,48.5,46057300,0,15,45065845.68,0,0,1,OSCE_ODIHR,REVISED,2026-01-06
2025-10-28,SE,PARLIAMENTARY,,SE_P07,beb7c217e84cec35caf65f24,1018866,4.879,3,45.41,45987163,0,10,8925395.4,0,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-05-17
2012-02-08,DK,PARLIAMENTARY,,DK_P08,113387e47676c6da2514bf24,2971891,13.241,5,48.49,46287463,0,8,31527376.1,1,1,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-06-29
2013-08-22,IE,PARLIAMENTARY,,IE_P09,501862e4b5b49471ad3bd968,1662890,8.411,4,42.6,46407734,1,12,61770588.2,0,0,7,NATIONAL_ELECTION_COMMISSION,OK,2025-06-13
2020-07-25,PL,PARLIAMENTARY,,PL_P10,0dcfa85482e3919b85c2edc8,3309296,14.303,2,49.95,46321179,0,14,84617016.61,1,0,3,OSCE_ODIHR,REVISED,2024-03-30
2024-02-06,AT,PARLIAMENTARY,,AT_P11,8318ea4285b74f525dfd04e3,6957583,19.816,13,75.72,46368301,0,11,80137112.35,1,1,7,ACADEMIC_COMPILATION,ESTIMATED,2024-11-16
2020-03-09,EE,PARLIAMENTARY,,EE_P12,cb3b1010d847c5bf6adc0878,3915026,11.522,8,73.1,46482118,0,14,74967688.22,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-06-18
2012-07-28,IT,PARLIAMENTARY,,IT_P13,e3b1fbfe91d18394d37c06a0,1118706,6.216,3,38.44,46818700,0,9,54884555.64,1,1,0,NATIONAL_ELECTION_COMMISSION,OK,2024-11-25
2016-03-24,PT,PARLIAMENTARY,,PT_P14,abd5b4b2f65ea04ebe91d5b0,1317263,4.755,4,59.35,46674082,0,97,205857.02,1,0,4,OSCE_ODIHR,REVISED,2024-08-15
2022-01-30,BE,PARLIAMENTARY,,BE_P15,0aca37f58eb1a615fe5fc668,1763839,10.345,7,36.49,46724120,1,14,26280350.88,0,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-07-20
2010-12-26,FI,PARLIAMENTARY,,FI_P16,237acdb023155e35e92f4f8d,4420776,11.962,5,78.67,46976687,0,100,75724884.97,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-17
2016-08-24,LV,PARLIAMENTARY,,LV_P17,6221a8e068ebbc4cbd3aafe0,428625,1.095,0,83.38,46960582,0,21,26176662.0,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-12-12
2022-08-17,RO,PARLIAMENTARY,,RO_P18,e29f9f7469141f7a767fccea,1113322,3.273,2,72.36,47002658,0,23,15219234.05,1,0,3,OSCE_ODIHR,REVISED,2025-02-24
2013-07-24,BG,PARLIAMENTARY,,BG_P19,ab8f621262f4285b0eb58da0,4267973,19.705,19,45.67,47425482,0,20,34796916.81,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-02-19
2025-01-28,FR,PARLIAMENTARY,,FR_P20,c69db922a17b737c72634395,1457076,3.525,1,87.29,47347965,0,62,7094950.81,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-11-10
2019-09-06,LT,PARLIAMENTARY,,LT_P21,3ebb28ce7c5e2345ca2e00dd,202930,0.816,0,52.64,47270022,0,26,69329641.62,0,0,6,NATIONAL_ELECTION_COMMISSION,OK,2024-05-10
2021-04-23,SK,PARLIAMENTARY,,SK_P22,da7bb68884d6a1a63dbfcac9,1921535,5.563,1,72.81,47436707,0,22,66272796.11,1,0,7,OSCE_ODIHR,REVISED,2025-08-07
2022-09-24,HR,PARLIAMENTARY,,HR_P23,c9be52e371cd1f97dda56066,462340,1.542,1,62.89,47671476,0,26,3194239.92,1,1,1,ACADEMIC_COMPILATION,ESTIMATED,2024-12-27
2024-11-18,DE,PARLIAMENTARY,,DE_P24,f571fab8aad77f9d6db2b56a,5764652,15.061,15,80.36,47630117,0,25,63379836.94,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-27
2017-10-02,LU,PARLIAMENTARY,,LU_P25,57e70b0e5a9146fc4983399a,26436,18.733,22,53.08,265859,0,23,46116010.24,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-10-27
2011-03-07,SI,PARLIAMENTARY,,SI_P26,dc034b2cecff04bfb4f0b6a6,37613,11.3,7,62.59,531792,0,78,20374540.94,0,0,3,OSCE_ODIHR,REVISED,2025-05-06
2011-06-08,CY,PARLIAMENTARY,,CY_P27,8119f7ea8a59464eeef6e52a,37178,18.804,8,40.74,485313,0,28,37657316.21,1,0,4,ACADEMIC_COMPILATION,ESTIMATED,2025-04-27
2018-12-13,GR,PARLIAMENTARY,,GR_P28,cd9d890948ddf4e7bfc899a5,5095,0.771,0,86.11,767706,0,35,31794341.33,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-11
2021-02-26,MT,PARLIAMENTARY,,MT_P29,c29a86b127ced2c6bebc328b,48733,14.127,2,64.11,538085,1,105,10119283.21,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-05-27
2012-01-17,ES,PARLIAMENTARY,,ES_P30,55ad456f0ca998326e5a81f0,43669,9.603,6,60.55,751025,0,37,44604079.95,1,0,6,OSCE_ODIHR,REVISED,2025-06-25
2022-03-26,CZ,PARLIAMENTARY,,CZ_P31,7bec06fcbeca1f019ce96111,107572,13.201,10,83.03,981433,0,40,79072109.18,1,1,2,ACADEMIC_COMPILATION,ESTIMATED,2025-05-30
2022-01-05,HU,PARLIAMENTARY,,HU_P32,4505c3fc27c8b1f7ab13e951,33079,10.033,11,36.35,907067,0,36,61536346.25,0,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-01-15
2012-11-13,NL,PARLIAMENTARY,,NL_P33,d86d9f4b6471c3dcb34a1ea1,30492,6.051,1,46.17,1091437,0,32,9306133.88,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-10-16
2023-10-07,SE,PARLIAMENTARY,,SE_P34,f5620509acc128cd51b0b159,35309,4.478,3,63.6,1239752,0,35,76786222.93,1,0,0,OSCE_ODIHR,REVISED,2025-01-09
2018-11-16,DK,PARLIAMENTARY,,DK_P01,30ea7a7bd9672032ff1cd0f1,139101,18.42,11,64.54,1170096,0,48,55894948.75,0,0,3,ACADEMIC_COMPILATION,ESTIMATED,2024-07-13
2023-10-31,IE,PARLIAMENTARY,,IE_P02,14e8b820f147e565402a107e,82916,11.733,8,49.7,1421904,0,111,46560348.42,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-03-17
2017-09-03,PL,PARLIAMENTARY,,PL_P03,e3e9cd3b0027983597aa7a46,106089,17.258,13,44.77,1373068,0,44,67805333.36,0,0,4,NATIONAL_ELECTION_COMMISSION,OK,2025-06-23
2021-03-20,AT,PARLIAMENTARY,,AT_P04,83291a74cc25dcd4602cb48f,121192,17.098,9,46.83,1513541,0,33,15749494.64,1,0,4,OSCE_ODIHR,REVISED,2024-03-18
2025-12-03,EE,PARLIAMENTARY,,EE_P05,26d50bcfb9fe544f7cca51b0,41944,4.428,5,61.24,1546948,0,45,45800448.16,1,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-12-18
2016-10-22,IT,PARLIAMENTARY,,IT_P06,cbe1bde5ed7c18150d973758,19952,2.017,1,58.59,1688174,0,141,44177254.59,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-11-30
2011-01-19,PT,PARLIAMENTARY,,PT_P07,bcd2fc2ebb4f2333f52f45f5,181107,11.105,13,86.11,1894004,0,49,44115390.67,0,1,5,NATIONAL_ELECTION_COMMISSION,OK,2026-01-02
2013-03-23,BE,PARLIAMENTARY,,BE_P08,5e0db28ba4aac6416d38e2ad,96166,5.446,2,85.55,2064150,0,39,13617914.39,1,0,4,OSCE_ODIHR,REVISED,2025-05-27
2024-05-14,FI,PARLIAMENTARY,,FI_P09,a5e94c62525de20131193159,23678,1.445,0,84.02,1950313,0,55,7919231.44,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2025-12-15
2019-06-30,LV,PARLIAMENTARY,,LV_P10,01f75c754d772273601ecd0b,65226,4.375,3,71.95,2072240,0,50,59620332.21,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2025-04-07
2013-10-01,RO,PARLIAMENTARY,,RO_P11,7088042cdf299943a009aebf,6725,0.391,0,81.43,2109854,1,0,68717935.19,0,0,4,NATIONAL_ELECTION_COMMISSION,OK,2024-11-18
2020-03-13,BG,PARLIAMENTARY,,BG_P12,239491b8c46804e653d2c797,72947,6.508,7,49.95,2243857,0,16,98510563.66,1,1,3,OSCE_ODIHR,REVISED,2026-01-20
2023-06-05,FR,PARLIAMENTARY,,FR_P13,6702941d0cb73ada54b4c753,47173,3.489,1,56.46,2394852,0,15,45532433.75,1,1,5,ACADEMIC_COMPILATION,ESTIMATED,2024-03-30
2022-09-25,LT,PARLIAMENTARY,,LT_P14,81965484afdb17f24c6e80a3,285859,18.066,14,59.91,2641072,0,83,49440332.49,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-02
2021-05-09,SK,PARLIAMENTARY,,SK_P15,d7336e86af4a59b4d75dc0d9,133582,12.645,12,42.66,2476326,0,5,114426152.33,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2024-09-05
2023-01-26,HR,PARLIAMENTARY,,HR_P16,3c51324ae5fbcf373d4eb12a,150834,14.054,16,40.88,2625276,0,98,73313789.08,0,1,6,OSCE_ODIHR,REVISED,2025-09-20
2018-05-22,DE,PARLIAMENTARY,,DE_P17,b73c6a44c10f65a76dd5db79,81037,4.035,2,69.62,2884456,0,13,54915604.55,0,1,2,ACADEMIC_COMPILATION,ESTIMATED,2025-10-18
2013-09-06,LU,PARLIAMENTARY,,LU_P18,9574bcf0f16bd8d7a6686e3d,221639,19.249,10,37.87,3040537,0,18,45326849.26,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-26
2010-10-03,SI,PARLIAMENTARY,,SI_P19,7bbcf63fa57f3021a0d93dee,365673,14.956,13,79.62,3070900,0,26,102952951.0,1,1,0,NATIONAL_ELECTION_COMMISSION,OK,2024-11-20
2019-02-04,CY,PARLIAMENTARY,,CY_P20,b0c3949fa797c84bd62b5c45,272512,13.805,2,66.18,2982706,0,77,12883580.67,1,1,3,OSCE_ODIHR,REVISED,2025-11-10
2013-02-10,GR,PARLIAMENTARY,,GR_P21,0425c376c0345378a8487355,64006,3.763,1,53.64,3170638,0,11,78031175.28,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-05-31
2011-09-20,MT,PARLIAMENTARY,,MT_P22,9b341f5cc946245f0dd64916,27386,1.926,2,41.72,3407639,1,19,56898773.35,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-07-29
2022-06-24,ES,PARLIAMENTARY,,ES_P23,f9f52d6d15923f4bd3b63d64,294609,17.614,6,47.74,3503550,0,14,66004471.7,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-01-06
2017-08-27,CZ,PARLIAMENTARY,,CZ_P24,41bf3e6e8ec9546e499a2564,569162,19.385,5,86.45,3396252,1,21,9266131.72,0,0,6,OSCE_ODIHR,REVISED,2026-01-14
2022-05-02,HU,PARLIAMENTARY,,HU_P25,ba7064ee2184e59db282f8ab,328556,11.236,4,82.01,3565718,0,16,42691531.49,0,1,7,ACADEMIC_COMPILATION,ESTIMATED,2024-02-07
2010-01-10,NL,PARLIAMENTARY,,NL_P26,d405034444ac76d60f8c8077,281402,18.93,5,40.19,3698761,0,33,23412985.98,1,0,6,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-26
2021-05-01,SE,PARLIAMENTARY,,SE_P27,4112d84173f9d34d84b98f2a,66701,4.996,4,37.02,3606607,0,23,14638017.84,0,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-02-16
2016-07-07,DK,PARLIAMENTARY,,DK_P28,d7d703bccc5fcc76446ce14b,138029,4.881,6,76.17,3712435,0,18,81427790.32,1,0,3,OSCE_ODIHR,REVISED,2024-01-09
2014-03-08,IE,PARLIAMENTARY,,IE_P29,d91eba9fed187e195e114f05,6715,0.264,0,65.14,3900896,1,19,67366913.69,0,0,1,ACADEMIC_COMPILATION,ESTIMATED,2024-07-09
2021-09-03,PL,PARLIAMENTARY,,PL_P30,6d4a90fa06d6ccf6d9c394bf,231253,11.156,10,52.1,3978752,0,46,60773614.07,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-03-29
2012-06-11,AT,PARLIAMENTARY,,AT_P31,50182792ff35ea81f4885b0d,514807,19.638,1,62.27,4209947,0,24,67091974.96,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2024-11-09
2021-09-25,EE,PARLIAMENTARY,,EE_P32,584fdcab527d9962e2dd4312,331747,11.917,9,67.07,4150747,0,30,41024903.92,0,0,0,OSCE_ODIHR,REVISED,2025-12-01
2019-12-15,IT,PARLIAMENTARY,,IT_P33,393f5b76286fdfcddfeb6b29,355148,16.977,19,47.71,4384684,0,131,21820460.17,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2025-01-02
2017-09-05,PT,PARLIAMENTARY,,PT_P34,69f690efca7f5936cbe70639,330366,8.95,10,82.91,4452118,0,39,92451932.85,1,1,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-28
2024-08-01,BE,PARLIAMENTARY,,BE_P01,009765b3d2d0fc7669d40122,142611,5.203,4,60.8,4508445,0,26,37257891.87,1,0,4,NATIONAL_ELECTION_COMMISSION,OK,2025-08-22
2017-08-23,FI,PARLIAMENTARY,,FI_P02,b9c08bd3acbc6c9e740523d2,757795,20.708,3,81.15,4509364,0,40,19259148.27,1,0,7,OSCE_ODIHR,REVISED,2025-09-28
2023-09-01,LV,PARLIAMENTARY,,LV_P03,5243f2d108dbb5244a9ed5c9,81191,1.978,0,87.57,4688397,0,38,16012017.4,0,0,3,ACADEMIC_COMPILATION,ESTIMATED,2024-05-03
2016-02-22,RO,PARLIAMENTARY,,RO_P04,cc6b2032f7beeaa3549c49db,28557,0.747,1,78.79,4849701,0,36,84247546.4,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2025-04-07
2026-02-19,BG,PARLIAMENTARY,,BG_P05,5ca79192574f7633e3ac7387,508153,13.541,16,75.54,4967804,0,29,58889978.8,0,0,2,NATIONAL_ELECTION_COMMISSION,OK,2026-02-07
2017-02-24,FR,PARLIAMENTARY,,FR_P06,6093c86c6ad9874bc536f6b8,427616,18.494,21,45.25,5109905,1,43,36504276.7,1,0,1,OSCE_ODIHR,REVISED,2025-09-22
2014-05-06,LT,PARLIAMENTARY,,LT_P07,43d94a7ff91148fc7bdc4e62,211517,6.864,0,61.75,4990556,0,40,90578221.6,1,1,6,ACADEMIC_COMPILATION,ESTIMATED,2025-04-18
2018-05-14,SK,PARLIAMENTARY,,SK_P08,a03297d591bb2f53a92265fe,399923,13.558,13,58.56,5036976,0,47,46089307.11,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-01-30
2021-02-18,HR,PARLIAMENTARY,,HR_P09,e8c13ee7af4649dda082d290,97625,3.358,3,56.47,5147681,0,81,98721123.11,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-03-02
2014-11-05,DE,PARLIAMENTARY,,DE_P10,f6ef727031bb76a9c23aadbd,25217,0.928,0,49.27,5516090,0,34,41021009.31,1,0,0,OSCE_ODIHR,REVISED,2024-10-16
2023-02-10,LU,PARLIAMENTARY,,LU_P11,a8617dca89b69a5d9c882ed8,209900,5.811,6,67.45,5355669,0,48,33355054.32,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-10-02
2019-03-14,SI,PARLIAMENTARY,,SI_P12,b9271f31e21ee8aa27439c22,429927,15.714,3,49.64,5511441,1,85,85126111.94,1,0,9,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-04
2025-09-03,CY,PARLIAMENTARY,,CY_P13,96d723cdfd2d3597d64091d5,594453,15.287,12,69.35,5607384,0,37,4538068.63,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-02-23
2016-12-23,GR,PARLIAMENTARY,,GR_P14,eb62c71efb41735f18f7abf0,331338,14.622,8,39.25,5773507,1,52,60463100.46,0,0,7,OSCE_ODIHR,REVISED,2025-06-18
2024-06-19,MT,PARLIAMENTARY,,MT_P15,62df59b9cef6ff56a0a45c16,158120,5.506,5,50.09,5733750,0,48,6342581.17,0,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-12-19
2015-08-08,ES,PARLIAMENTARY,,ES_P16,2204b5739d081168e4a90c0e,227553,7.928,1,49.02,5855443,0,61,45708978.1,1,1,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-01
2020-08-28,CZ,PARLIAMENTARY,,CZ_P17,01b3de31c416909c03b68718,268161,12.829,0,35.42,5901401,0,16,70473969.34,0,0,7,NATIONAL_ELECTION_COMMISSION,OK,2025-08-09
2015-02-26,HU,PARLIAMENTARY,,HU_P18,6ac26187262543cac06ed7b3,128312,3.661,2,58.45,5996117,1,26,29159714.21,1,0,5,OSCE_ODIHR,REVISED,2024-05-07
2022-09-16,NL,PARLIAMENTARY,,NL_P19,0f423dfda09bb88f9430e96e,481901,20.034,7,38.5,6247822,0,6,41667935.4,0,0,4,ACADEMIC_COMPILATION,ESTIMATED,2025-02-22
2018-07-21,SE,PARLIAMENTARY,,SE_P20,e70db7b0e722764728d6572a,1109120,20.687,9,85.83,6246692,1,7,75229518.69,0,1,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-01-09
2023-05-09,DK,PARLIAMENTARY,,DK_P21,2bf5fe210c1101e61ba8362e,482955,19.924,6,38.5,6296220,0,85,86437691.35,0,0,1,NATIONAL_ELECTION_COMMISSION,OK,2025-08-19
2015-07-14,IE,PARLIAMENTARY,,IE_P22,608c823d68613004d3e46f67,122248,3.012,2,61.52,6596440,0,7,23285239.61,1,1,5,OSCE_ODIHR,REVISED,2025-02-09
2020-06-26,PL,PARLIAMENTARY,,PL_P23,591d09a05195c9d0408f9a4c,309621,8.184,2,56.83,6656749,0,112,26899575.81,1,1,3,ACADEMIC_COMPILATION,ESTIMATED,2024-12-26
2025-05-10,AT,PARLIAMENTARY,,AT_P24,c2c8bc10e06f0fbea914b3b9,203872,8.263,2,36.69,6725007,0,9,79944847.71,0,1,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-18
2012-10-12,EE,PARLIAMENTARY,,EE_P25,69e462f5d3454e688ce86e60,515545,12.119,8,61.37,6931830,1,22,5172093.17,0,1,2,NATIONAL_ELECTION_COMMISSION,OK,2024-07-24
2015-06-29,IT,PARLIAMENTARY,,IT_P26,f93252ccf4743ca5c1f625c6,60910,1.648,2,54.64,6765687,0,22,58031353.85,0,0,0,OSCE_ODIHR,REVISED,2025-11-17
2017-11-03,PT,PARLIAMENTARY,,PT_P27,d2ce4fc29c38e95b7330d7d6,106599,3.111,2,49.5,6921180,1,120,6021573.66,0,0,4,ACADEMIC_COMPILATION,ESTIMATED,2025-01-19
2011-04-08,BE,PARLIAMENTARY,,BE_P28,341830a048fb9b45706aff5f,724828,16.952,10,61.08,7000423,0,20,25463862.35,0,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-26
2024-07-08,FI,PARLIAMENTARY,,FI_P29,9b80b1bf1ae39245857e4b90,172996,3.493,1,67.88,7296762,1,25,49437335.55,0,0,3,NATIONAL_ELECTION_COMMISSION,OK,2024-11-20
2016-01-03,LV,PARLIAMENTARY,,LV_P30,ec92db9243bc5d96b56f436a,595208,10.817,9,75.58,7280085,0,13,62193140.46,1,0,0,OSCE_ODIHR,REVISED,2024-01-11
2019-08-18,RO,PARLIAMENTARY,,RO_P31,bb68d81024326bea0e8ac7bc,243243,8.346,10,40.2,7249843,0,31,74032106.64,0,1,5,ACADEMIC_COMPILATION,ESTIMATED,2025-04-16
2011-10-15,BG,PARLIAMENTARY,,BG_P32,ee4a546b1799c041dc602a6b,19973,0.712,0,38.48,7290879,0,28,30845645.28,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-05-08
2022-10-19,FR,PARLIAMENTARY,,FR_P33,9cb3a7c8e7bf0847d9f43284,342747,7.481,6,59.56,7692229,0,22,70437188.2,0,0,1,NATIONAL_ELECTION_COMMISSION,OK,2025-09-12
2011-11-02,LT,PARLIAMENTARY,,LT_P34,f06fcc33b3b9bca60816a821,222760,3.683,2,80.96,7470805,0,23,70800782.15,1,0,1,OSCE_ODIHR,REVISED,2025-07-11
2012-09-27,SK,PARLIAMENTARY,,SK_P01,a640e15f698ef894adc08ee3,236647,5.426,1,56.02,7785791,0,28,29638438.97,1,1,4,ACADEMIC_COMPILATION,ESTIMATED,2024-02-28
2017-03-21,HR,PARLIAMENTARY,,HR_P02,740f9ab14f128a41550bd1d8,469604,11.386,11,51.71,7975755,1,34,28832479.45,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-06-06
2013-02-02,DE,PARLIAMENTARY,,DE_P03,6cb010d27c5f9bfe76c2142b,698436,10.557,1,84.75,7805958,0,29,7703451.29,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-07-15
2014-03-09,LU,PARLIAMENTARY,,LU_P04,c724968383c8f990e7b7c6d2,847300,19.246,17,53.83,8178688,0,34,27234847.45,1,1,0,OSCE_ODIHR,REVISED,2025-01-28
2015-06-07,SI,PARLIAMENTARY,,SI_P05,b8dedb03d174df6a58a7a66b,756629,16.32,5,58.31,7951021,0,22,20186039.2,0,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-08-12
2026-01-19,CY,PARLIAMENTARY,,CY_P06,2211656958f15c9c4cc2ebf8,757426,10.612,6,88.65,8051523,0,26,28120651.22,1,0,6,MEDIA_VERIFIED_TALLY,FLAGGED,2024-06-22
2014-10-04,GR,PARLIAMENTARY,,GR_P07,972ffd1fad2ea4993e31dd48,812817,16.457,1,59.0,8370994,1,32,94920869.55,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2024-11-18
2019-12-03,MT,PARLIAMENTARY,,MT_P08,f896b754d8d39cb9a40cb2b6,610101,10.087,8,73.4,8240353,0,25,86471050.01,0,0,0,OSCE_ODIHR,REVISED,2025-09-15
2018-09-27,ES,PARLIAMENTARY,,ES_P09,7870f30ee1c7e7dbb410deef,663033,10.597,12,73.27,8538971,0,42,26728294.52,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-11-10
2013-12-12,CZ,PARLIAMENTARY,,CZ_P10,82fe8438dd8b6e7a3898b45c,604789,9.442,6,73.99,8656933,0,41,4147557.3,1,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-02
2016-01-07,HU,PARLIAMENTARY,,HU_P11,9c871e19a5f8ffc860560a80,109585,2.718,3,46.2,8727731,0,41,84209513.3,0,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-03-20
2013-10-27,NL,PARLIAMENTARY,,NL_P12,43d612eabbd9ae212fd3cf84,265282,7.643,4,38.86,8931736,1,42,50837255.09,1,0,5,OSCE_ODIHR,REVISED,2024-06-01
2014-09-11,SE,PARLIAMENTARY,,SE_P13,7dc9ae47470a54b6b11f5be9,249659,5.336,3,53.65,8721087,0,35,29085909.38,1,0,4,ACADEMIC_COMPILATION,ESTIMATED,2025-02-16
2020-03-29,DK,PARLIAMENTARY,,DK_P14,cf28c1815eb40e3d484d3905,96728,1.861,2,58.19,8934571,0,49,8369738.35,0,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-12
2023-01-02,IE,PARLIAMENTARY,,IE_P15,890a9717f88bf6b5adff95fa,307989,9.024,5,37.77,9035914,0,49,80720338.69,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-06-27
2020-08-14,PL,PARLIAMENTARY,,PL_P16,e2fe0e8496febfb8bf5179d0,487651,7.541,4,69.63,9286662,0,44,32759593.02,0,1,5,OSCE_ODIHR,REVISED,2024-11-05
2017-07-28,AT,PARLIAMENTARY,,AT_P17,4aaa50e0b10dcb0a174038f4,47456,1.124,1,45.65,9245693,1,46,5237795.26,0,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-08-03
2020-01-27,EE,PARLIAMENTARY,,EE_P18,33a4fb5c0069200421d06607,1260239,19.777,0,67.52,9437675,0,39,22496032.39,0,0,8,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-27
2016-05-24,IT,PARLIAMENTARY,,IT_P19,40d1f862f188c8f93d4f47c1,639462,17.859,13,37.45,9560844,1,40,49223913.57,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2025-09-21
2022-04-08,PT,PARLIAMENTARY,,PT_P20,613c2113277b980942afd000,890290,20.334,23,46.42,9431862,0,48,59689386.84,1,0,7,OSCE_ODIHR,REVISED,2025-08-18
2010-12-16,BE,PARLIAMENTARY,,BE_P21,b4ae9bcdd5c0f99f2e8dff6d,289476,7.308,1,40.5,9781093,0,46,62839214.66,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-05-27
2019-10-31,FI,PARLIAMENTARY,,FI_P22,1d44a64ed06c53a1c7feb365,737358,8.523,5,88.35,9792433,0,103,66834913.76,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-09
2025-05-06,LV,PARLIAMENTARY,,LV_P23,e1f6b75e92d55f1350e57329,1525117,18.202,10,84.62,9901511,0,4,75384125.89,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-03-13
2020-12-26,RO,PARLIAMENTARY,,RO_P24,6715d3fed9a520436475a823,1029256,11.989,11,86.58,9915853,0,14,58259503.27,1,1,7,OSCE_ODIHR,REVISED,2024-06-16
