labor_unemp_claims_week_ending,labor_unemp_local_area_unemployment_code,labor_unemp_labor_force_level,labor_unemp_employed_level,labor_unemp_unemployed_level,labor_unemp_unemployment_rate_pct,labor_unemp_insured_unemployment_rate_pct,labor_unemp_initial_claims_count,labor_unemp_continued_claims_count,labor_unemp_benefit_exhaustions_count,labor_unemp_new_hires_rate_pct,labor_unemp_job_openings_rate_pct,labor_unemp_quit_rate_pct,labor_unemp_layoff_rate_pct,labor_unemp_workshare_participants,labor_unemp_seasonal_adjustment_method,labor_unemp_pandemic_program_flag,labor_unemp_revisions_cycle_id,labor_unemp_data_source_agency,labor_unemp_publication_date
2030-10-19,LAU0000668,2878822,2717398,161424,5.61,2.2,822,10161,600,4.53,6.32,4.06,1.12,3970,REGARIMA,0,R2022A,DOL,2030-10-24
2030-10-26,LAU0000669,72381,68226,4155,5.74,1.21,828,11555,119,5.3,5.39,3.01,3.43,2171,REGARIMA,0,R2021C,DOL,2030-10-31
2030-11-02,LAU0000670,2452440,2420473,31967,1.3,2.48,893,9901,447,0.74,2.51,1.13,1.15,2459,NONE,0,R2021C,DOL,2030-11-07
2030-11-09,LAU0000671,82605,80836,1769,2.14,1.52,858,14531,297,5.56,5.65,3.58,3.38,3344,SEAS_FILTER,0,R2019A,BLS,2030-11-14
2030-11-16,LAU0000672,5508374,5432410,75964,1.38,5.16,879,15375,392,3.36,4.41,3.6,0.43,1463,REGARIMA,0,R2019A,BLS,2030-11-21
2030-11-23,LAU0000673,694745,626327,68418,9.85,4.48,876,8298,95,4.95,2.22,0.84,2.51,971,NONE,0,R2023B,STATE_LABOR,2030-11-28
2030-11-30,LAU0000674,1157202,1037257,119945,10.37,3.84,857,14288,684,0.79,2.14,3.17,0.53,2037,X13_ARIMA,0,R2023B,STATE_LABOR,2030-12-05
2030-12-07,LAU0000675,4452079,4081081,370998,8.33,6.3,870,7362,374,3.54,7.52,2.44,1.02,1214,X13_ARIMA,0,R2021C,DOL,2030-12-12
2030-12-14,LAU0000676,3953984,3719477,234507,5.93,5.01,859,5664,122,5.68,5.43,2.34,1.47,1420,NONE,0,R2021C,DOL,2030-12-19
2030-12-21,LAU0000677,51528,47401,4127,8.01,3.64,898,12630,808,5.23,3.13,1.02,2.84,1943,SEAS_FILTER,0,R2022A,BLS,2030-12-26
2030-12-28,LAU0000678,794002,721640,72362,9.11,6.06,876,15022,1133,3.37,8.15,2.18,1.88,2055,NONE,0,R2025A,STATE_LABOR,2031-01-02
2031-01-04,LAU0000679,877707,863571,14136,1.61,4.5,923,12799,961,4.44,2.58,3.89,2.18,3738,NONE,0,R2024A,BLS,2031-01-09
2031-01-11,LAU0000680,2751029,2575472,175557,6.38,4.41,861,14468,1059,4.17,2.05,2.51,3.38,894,REGARIMA,0,R2025A,DOL,2031-01-16
2031-01-18,LAU0000681,5181790,4914643,267147,5.16,3.55,904,14566,378,5.04,4.55,3.49,0.92,185,X13_ARIMA,0,R2020B,BLS,2031-01-23
2031-01-25,LAU0000682,466489,448556,17933,3.84,2.89,841,12482,933,1.0,3.69,2.14,2.02,456,REGARIMA,0,R2019A,STATE_LABOR,2031-01-30
2031-02-01,LAU0000683,3107154,2784099,323055,10.4,5.61,863,13283,828,5.59,4.2,4.37,1.63,915,SEAS_FILTER,0,R2022A,BLS,2031-02-06
2031-02-08,LAU0000684,4233002,3936428,296574,7.01,5.73,828,8372,552,5.33,1.21,1.44,2.79,3171,SEAS_FILTER,0,R2021C,STATE_LABOR,2031-02-13
2031-02-15,LAU0000685,4259293,3947605,311688,7.32,2.13,829,7450,586,5.82,1.16,2.24,3.37,2994,NONE,0,R2022A,STATE_LABOR,2031-02-20
2031-02-22,LAU0000686,3630069,3299227,330842,9.11,3.67,915,9357,335,3.81,6.57,4.4,0.62,1985,X13_ARIMA,0,R2022A,DOL,2031-02-27
2031-03-01,LAU0000687,5508654,4963537,545117,9.9,0.7,867,14387,561,4.92,4.34,3.24,0.41,1316,REGARIMA,0,R2020B,BLS,2031-03-06
2031-03-08,LAU0000688,3081916,2773502,308414,10.01,6.2,855,12858,207,5.17,1.88,3.35,2.75,1261,SEAS_FILTER,0,R2024A,BLS,2031-03-13
2031-03-15,LAU0000689,4210232,4155830,54402,1.29,1.93,866,8758,190,4.65,8.96,4.05,2.22,2629,X13_ARIMA,1,R2021C,BLS,2031-03-20
2031-03-22,LAU0000690,2956069,2682334,273735,9.26,0.54,907,5665,417,4.39,8.78,3.28,3.16,3680,NONE,0,R2025A,STATE_LABOR,2031-03-27
2031-03-29,LAU0000691,2846504,2808888,37616,1.32,2.67,840,5744,341,1.32,4.78,4.19,0.7,1609,REGARIMA,0,R2023B,DOL,2031-04-03
2031-04-05,LAU0000692,2310880,2177489,133391,5.77,1.58,838,13358,844,3.76,3.53,3.58,1.11,525,X13_ARIMA,0,R2024A,DOL,2031-04-10
2031-04-12,LAU0000693,2608670,2366078,242592,9.3,1.92,832,6402,323,2.34,1.85,0.46,0.47,1307,NONE,0,R2022A,BLS,2031-04-17
2031-04-19,LAU0000694,1109214,987768,121446,10.95,6.32,840,14231,280,2.93,3.68,2.85,0.33,1738,NONE,0,R2021C,STATE_LABOR,2031-04-24
2031-04-26,LAU0000695,468792,426583,42209,9.0,4.24,871,12489,833,3.99,6.66,2.8,0.25,1701,REGARIMA,0,R2020B,STATE_LABOR,2031-05-01
2031-05-03,LAU0000696,1187479,1157537,29942,2.52,1.86,856,13172,750,1.44,3.76,1.0,3.43,3937,REGARIMA,0,R2021C,DOL,2031-05-08
2031-05-10,LAU0000697,5372916,4843628,529288,9.85,5.35,867,15368,847,3.93,1.18,1.43,1.75,3360,NONE,0,R2025A,BLS,2031-05-15
2031-05-17,LAU0000698,4811629,4615429,196200,4.08,1.51,879,8824,346,1.37,5.16,4.22,1.77,3027,NONE,0,R2019A,STATE_LABOR,2031-05-22
2031-05-24,LAU0000699,5632674,5327080,305594,5.43,4.56,821,12665,410,2.93,4.52,4.42,1.85,1229,X13_ARIMA,0,R2019A,DOL,2031-05-29
2031-05-31,LAU0000700,1157285,1092956,64329,5.56,3.34,866,10819,822,4.44,7.68,3.89,1.86,1867,SEAS_FILTER,0,R2025A,DOL,2031-06-05
2031-06-07,LAU0000701,2453434,2423645,29789,1.21,3.1,784,8896,150,2.14,9.47,2.24,2.48,1702,REGARIMA,0,R2024A,BLS,2031-06-12
2031-06-14,LAU0000702,4152133,3750964,401169,9.66,4.56,867,8083,240,1.64,9.49,3.3,1.3,318,X13_ARIMA,0,R2024A,DOL,2031-06-19
2031-06-21,LAU0000703,88866,80354,8512,9.58,2.07,826,9930,146,5.19,2.46,1.86,1.17,3984,X13_ARIMA,1,R2023B,BLS,2031-06-26
2031-06-28,LAU0000704,2022443,1813570,208873,10.33,5.08,856,11631,408,4.26,3.46,4.2,2.04,1814,SEAS_FILTER,0,R2025A,DOL,2031-07-03
2031-07-05,LAU0000705,5613546,5504665,108881,1.94,4.12,852,11462,585,1.81,8.8,1.85,0.35,1165,REGARIMA,0,R2023B,BLS,2031-07-10
2031-07-12,LAU0000706,1933949,1901714,32235,1.67,2.81,825,6379,435,5.41,5.39,3.38,0.78,3552,X13_ARIMA,0,R2021C,DOL,2031-07-17
2031-07-19,LAU0000707,5201518,5024621,176897,3.4,4.31,903,14237,981,4.32,8.04,2.56,2.22,3952,SEAS_FILTER,0,R2024A,BLS,2031-07-24
2031-07-26,LAU0000708,3019317,2738238,281079,9.31,0.5,823,6735,464,1.49,9.02,1.96,2.53,528,SEAS_FILTER,0,R2020B,BLS,2031-07-31
2031-08-02,LAU0000709,3291494,2934827,356667,10.84,5.72,833,5277,89,5.1,7.88,3.46,1.88,3476,SEAS_FILTER,1,R2020B,STATE_LABOR,2031-08-07
2031-08-09,LAU0000710,282436,263598,18838,6.67,0.76,819,5081,177,0.84,1.17,1.06,2.5,3033,NONE,0,R2020B,STATE_LABOR,2031-08-14
2031-08-16,LAU0000711,4267175,3878573,388602,9.11,3.56,883,5859,89,3.33,6.7,4.04,2.76,2931,NONE,0,R2019A,DOL,2031-08-21
2031-08-23,LAU0000712,5557374,4981774,575600,10.36,2.58,886,15523,604,3.46,8.07,0.49,0.66,501,REGARIMA,0,R2022A,DOL,2031-08-28
2031-08-30,LAU0000713,5842118,5367027,475091,8.13,5.8,825,5766,179,0.91,3.27,3.78,2.91,894,REGARIMA,0,R2022A,DOL,2031-09-04
2031-09-06,LAU0000714,2401393,2191100,210293,8.76,6.12,862,15124,867,2.09,3.57,3.83,1.0,2240,NONE,0,R2025A,DOL,2031-09-11
2031-09-13,LAU0000715,5529125,4890623,638502,11.55,5.01,831,5518,268,3.76,6.46,0.68,3.25,39,SEAS_FILTER,0,R2019A,DOL,2031-09-18
2031-09-20,LAU0000716,5778752,5196992,581760,10.07,4.12,840,14460,822,4.43,3.8,2.38,1.92,353,X13_ARIMA,1,R2025A,BLS,2031-09-25
2031-09-27,LAU0000717,3733444,3620794,112650,3.02,5.81,875,8767,598,4.48,7.57,4.06,1.93,1980,SEAS_FILTER,0,R2022A,BLS,2031-10-02
2031-10-04,LAU0000718,2053374,1829535,223839,10.9,6.39,842,11726,571,3.54,6.5,0.93,1.42,2016,NONE,0,R2024A,DOL,2031-10-09
2031-10-11,LAU0000719,2062070,2030432,31638,1.53,0.85,849,7830,97,3.34,2.23,3.28,0.79,3820,SEAS_FILTER,0,R2019A,BLS,2031-10-16
2031-10-18,LAU0000720,4358263,3922966,435297,9.99,5.91,875,8965,512,5.04,4.76,3.77,1.01,1250,REGARIMA,0,R2025A,BLS,2031-10-23
2031-10-25,LAU0000721,1515388,1438740,76648,5.06,3.39,843,10928,144,2.41,4.05,1.83,2.07,2068,REGARIMA,0,R2022A,STATE_LABOR,2031-10-30
2031-11-01,LAU0000722,2369722,2318221,51501,2.17,4.0,802,10008,782,1.52,7.72,1.73,1.99,506,REGARIMA,0,R2023B,STATE_LABOR,2031-11-06
2031-11-08,LAU0000723,5187765,4865771,321994,6.21,6.02,811,10176,231,4.93,9.33,1.61,0.35,2542,REGARIMA,0,R2019A,BLS,2031-11-13
2031-11-15,LAU0000724,4689948,4452432,237516,5.06,1.25,838,7531,565,1.52,1.54,1.69,1.91,1258,X13_ARIMA,0,R2020B,BLS,2031-11-20
2031-11-22,LAU0000725,708537,643423,65114,9.19,6.06,877,5835,72,4.87,1.51,2.43,1.91,126,X13_ARIMA,0,R2021C,DOL,2031-11-27
2031-11-29,LAU0000726,5479120,5190308,288812,5.27,5.62,911,5793,208,2.56,8.6,2.24,1.04,2473,SEAS_FILTER,0,R2024A,STATE_LABOR,2031-12-04
2031-12-06,LAU0000727,3584751,3531150,53601,1.5,2.04,865,12768,976,2.12,3.28,2.45,1.25,3584,SEAS_FILTER,0,R2023B,BLS,2031-12-11
2031-12-13,LAU0000728,3839186,3567023,272163,7.09,1.72,825,14582,354,1.71,8.64,2.2,2.75,3657,REGARIMA,0,R2024A,BLS,2031-12-18
2031-12-20,LAU0000729,3517775,3352514,165261,4.7,2.02,844,7299,421,4.24,9.02,3.36,0.94,452,X13_ARIMA,0,R2021C,BLS,2031-12-25
2031-12-27,LAU0000730,2325902,2208727,117175,5.04,1.15,839,6465,358,2.69,1.29,3.06,2.47,3790,X13_ARIMA,0,R2025A,BLS,2032-01-01
2032-01-03,LAU0000731,2309716,2107087,202629,8.77,1.05,858,9400,505,5.24,8.81,2.06,1.04,83,SEAS_FILTER,0,R2023B,BLS,2032-01-08
2032-01-10,LAU0000732,4349141,3857213,491928,11.31,3.67,743,11126,826,3.34,5.02,1.19,3.02,1949,NONE,0,R2020B,DOL,2032-01-15
2032-01-17,LAU0000733,2510151,2429659,80492,3.21,2.89,876,8714,624,2.96,9.46,0.49,1.16,1463,REGARIMA,0,R2022A,BLS,2032-01-22
2032-01-24,LAU0000734,3637202,3420294,216908,5.96,4.68,809,5192,113,2.2,2.36,3.58,0.75,3930,SEAS_FILTER,0,R2023B,BLS,2032-01-29
2032-01-31,LAU0000735,4481348,4424369,56979,1.27,4.35,856,12629,309,3.06,2.37,2.4,1.37,1995,NONE,0,R2023B,BLS,2032-02-05
2032-02-07,LAU0000736,5296984,5037581,259403,4.9,4.29,860,7956,116,2.87,7.91,1.97,1.67,935,NONE,0,R2020B,BLS,2032-02-12
2032-02-14,LAU0000737,4295875,4215939,79936,1.86,3.87,895,7014,163,2.94,5.42,2.8,1.95,1351,SEAS_FILTER,0,R2019A,STATE_LABOR,2032-02-19
2032-02-21,LAU0000738,3503114,3102283,400831,11.44,1.25,834,9797,625,3.85,7.86,1.63,2.91,444,X13_ARIMA,0,R2025A,BLS,2032-02-26
2032-02-28,LAU0000739,4379713,4059003,320710,7.32,4.38,823,10749,518,2.72,4.02,1.26,2.77,2774,NONE,0,R2019A,STATE_LABOR,2032-03-04
2032-03-06,LAU0000740,1308638,1266820,41818,3.2,3.62,835,6977,221,0.99,1.05,2.98,0.24,1318,X13_ARIMA,0,R2020B,DOL,2032-03-11
2032-03-13,LAU0000741,2656797,2469895,186902,7.03,6.1,883,13125,406,5.02,9.07,1.54,3.42,3595,X13_ARIMA,0,R2022A,STATE_LABOR,2032-03-18
2032-03-20,LAU0000742,751388,731600,19788,2.63,4.72,831,5587,414,1.99,2.82,4.23,2.34,121,SEAS_FILTER,0,R2025A,DOL,2032-03-25
2032-03-27,LAU0000743,4960339,4612734,347605,7.01,0.56,822,12949,476,0.99,6.35,1.61,2.02,783,SEAS_FILTER,0,R2023B,BLS,2032-04-01
2032-04-03,LAU0000744,1786277,1711608,74669,4.18,0.49,830,8227,297,1.83,7.06,1.34,1.82,510,SEAS_FILTER,0,R2019A,DOL,2032-04-08
2032-04-10,LAU0000745,5291958,4704409,587549,11.1,5.32,842,5757,190,1.95,4.37,3.81,2.64,716,NONE,0,R2023B,BLS,2032-04-15
2032-04-17,LAU0000746,2860814,2547662,313152,10.95,5.44,875,11456,631,4.22,4.94,1.4,3.02,476,X13_ARIMA,0,R2020B,BLS,2032-04-22
2032-04-24,LAU0000747,4299124,4209560,89564,2.08,1.57,878,11994,570,0.94,4.95,1.43,0.43,3441,REGARIMA,0,R2024A,BLS,2032-04-29
2032-05-01,LAU0000748,1390556,1336851,53705,3.86,4.59,824,14128,759,1.64,3.54,2.65,3.15,3354,NONE,0,R2025A,BLS,2032-05-06
2032-05-08,LAU0000749,2253688,2226917,26771,1.19,1.6,880,15458,1226,4.81,4.14,1.19,2.85,1050,X13_ARIMA,0,R2020B,BLS,2032-05-13
2032-05-15,LAU0000750,3378262,3244685,133577,3.95,6.02,850,9623,434,0.59,2.25,1.3,2.29,2432,NONE,0,R2022A,DOL,2032-05-20
2032-05-22,LAU0000751,1182388,1110638,71750,6.07,0.88,899,6014,120,5.28,1.69,4.32,1.66,3834,SEAS_FILTER,0,R2021C,STATE_LABOR,2032-05-27
2032-05-29,LAU0000752,866658,788495,78163,9.02,1.64,862,10370,360,5.07,3.8,1.5,2.08,2475,X13_ARIMA,0,R2023B,BLS,2032-06-03
2032-06-05,LAU0000753,5092456,4531595,560861,11.01,2.3,890,11144,659,2.34,6.71,2.99,0.37,3837,X13_ARIMA,0,R2024A,DOL,2032-06-10
2032-06-12,LAU0000754,5464875,5285245,179630,3.29,4.05,880,15479,883,4.99,5.47,0.99,1.01,1141,SEAS_FILTER,0,R2023B,BLS,2032-06-17
2032-06-19,LAU0000755,2841486,2559222,282264,9.93,3.39,872,13040,766,3.3,1.48,2.14,2.18,3271,REGARIMA,0,R2025A,BLS,2032-06-24
2032-06-26,LAU0000756,1143169,1039379,103790,9.08,1.27,830,13647,511,4.74,4.85,3.84,0.48,1597,REGARIMA,0,R2022A,BLS,2032-07-01
2032-07-03,LAU0000757,4844803,4621596,223207,4.61,5.9,847,8815,337,5.81,1.14,4.21,0.29,1381,SEAS_FILTER,0,R2022A,DOL,2032-07-08
2032-07-10,LAU0000758,2826069,2755558,70511,2.5,6.15,800,13762,468,2.6,7.97,2.72,2.36,3616,X13_ARIMA,0,R2022A,BLS,2032-07-15
2032-07-17,LAU0000759,2683242,2574052,109190,4.07,2.07,805,7213,416,2.18,3.59,0.93,2.83,1649,SEAS_FILTER,0,R2022A,DOL,2032-07-22
2032-07-24,LAU0000760,1884598,1859483,25115,1.33,5.52,883,5662,365,0.61,5.11,1.02,3.16,1183,NONE,0,R2025A,BLS,2032-07-29
2032-07-31,LAU0000761,275820,259136,16684,6.05,1.06,832,10088,264,5.15,1.17,4.43,3.15,1807,NONE,0,R2020B,BLS,2032-08-05
2032-08-07,LAU0000762,4820134,4448686,371448,7.71,3.33,870,5755,374,5.64,6.36,0.56,1.89,712,REGARIMA,0,R2023B,DOL,2032-08-12
2032-08-14,LAU0000763,3062133,2933530,128603,4.2,5.02,801,8243,141,4.61,6.29,3.96,2.73,1170,X13_ARIMA,0,R2025A,STATE_LABOR,2032-08-19
2032-08-21,LAU0000764,3982902,3915901,67001,1.68,5.16,861,8522,350,2.81,3.97,3.58,2.65,360,REGARIMA,0,R2022A,BLS,2032-08-26
2032-08-28,LAU0000765,4178913,4084836,94077,2.25,0.63,844,14308,1064,3.24,8.45,4.47,0.93,2345,X13_ARIMA,0,R2022A,DOL,2032-09-02
2032-09-04,LAU0000766,5793319,5609133,184186,3.18,2.4,887,13817,570,2.04,8.69,3.48,0.92,2159,X13_ARIMA,0,R2022A,BLS,2032-09-09
2032-09-11,LAU0000767,3366526,3234005,132521,3.94,2.67,875,8336,93,5.96,8.15,3.41,1.67,2745,X13_ARIMA,1,R2022A,DOL,2032-09-16
2032-09-18,LAU0000768,77461,71608,5853,7.56,5.84,773,11852,523,4.48,5.64,1.41,2.82,440,SEAS_FILTER,1,R2024A,DOL,2032-09-23
2032-09-25,LAU0000769,5008481,4600631,407850,8.14,1.79,834,13507,649,2.86,8.36,4.18,2.42,1086,REGARIMA,0,R2022A,BLS,2032-09-30
2032-10-02,LAU0000770,3790415,3338341,452074,11.93,3.03,888,15337,1104,3.75,1.79,0.99,2.92,3457,X13_ARIMA,0,R2021C,DOL,2032-10-07
2032-10-09,LAU0000771,3041925,2923313,118612,3.9,5.36,821,12242,651,3.37,3.38,1.8,1.55,1548,SEAS_FILTER,0,R2025A,DOL,2032-10-14
2032-10-16,LAU0000772,5023994,4802093,221901,4.42,3.25,861,11544,294,5.66,3.67,2.51,1.8,3043,REGARIMA,0,R2021C,DOL,2032-10-21
2032-10-23,LAU0000773,3388996,3131843,257153,7.59,3.05,838,14689,906,2.11,9.35,0.85,0.21,2324,NONE,0,R2022A,BLS,2032-10-28
2032-10-30,LAU0000774,3535741,3460357,75384,2.13,2.33,794,8469,645,4.35,1.33,2.37,2.01,1711,SEAS_FILTER,0,R2023B,BLS,2032-11-04
2032-11-06,LAU0000775,3000636,2939432,61204,2.04,5.59,835,9552,464,2.2,7.73,0.64,2.62,2830,SEAS_FILTER,0,R2020B,DOL,2032-11-11
2032-11-13,LAU0000776,282236,255866,26370,9.34,3.23,856,8391,614,4.29,7.0,0.65,2.45,2827,NONE,0,R2022A,BLS,2032-11-18
2032-11-20,LAU0000777,5305300,5247346,57954,1.09,2.47,872,9732,558,3.92,3.49,3.58,1.89,3252,REGARIMA,0,R2019A,BLS,2032-11-25
2032-11-27,LAU0000778,2079548,1836127,243421,11.71,4.07,887,14916,896,4.26,1.33,1.72,2.44,3390,X13_ARIMA,0,R2025A,DOL,2032-12-02
2032-12-04,LAU0000779,1549355,1478837,70518,4.55,1.19,859,8584,139,5.78,6.29,4.05,1.1,3522,X13_ARIMA,0,R2021C,DOL,2032-12-09
2032-12-11,LAU0000780,3976387,3667354,309033,7.77,2.3,830,6351,296,4.24,4.86,2.28,1.71,1760,NONE,0,R2024A,DOL,2032-12-16
2032-12-18,LAU0000781,2477324,2188770,288554,11.65,3.23,869,12027,328,4.05,4.78,2.05,1.97,2855,SEAS_FILTER,1,R2020B,BLS,2032-12-23
2032-12-25,LAU0000782,4239526,4099504,140022,3.3,4.31,846,11570,173,1.22,3.83,3.77,2.51,2983,SEAS_FILTER,0,R2024A,BLS,2032-12-30
2033-01-01,LAU0000783,4932861,4755258,177603,3.6,0.82,848,5808,244,1.8,6.12,2.37,1.04,1446,SEAS_FILTER,0,R2019A,BLS,2033-01-06
2033-01-08,LAU0000784,1015076,980011,35065,3.45,4.72,909,10478,202,5.91,4.96,0.93,1.27,3101,REGARIMA,0,R2024A,DOL,2033-01-13
2033-01-15,LAU0000785,4531751,4326597,205154,4.53,3.66,867,6812,244,0.71,3.18,1.46,0.74,2365,X13_ARIMA,0,R2019A,DOL,2033-01-20
2033-01-22,LAU0000786,1251045,1106398,144647,11.56,1.23,883,5474,225,3.07,3.44,1.1,2.72,1801,X13_ARIMA,0,R2025A,BLS,2033-01-27
2033-01-29,LAU0000787,3407130,3071660,335470,9.85,1.43,830,7924,510,2.38,2.86,3.22,0.84,1854,X13_ARIMA,0,R2025A,BLS,2033-02-03
2033-02-05,LAU0000788,2074445,1915825,158620,7.65,2.14,889,5386,359,4.63,7.62,2.67,0.41,3397,NONE,0,R2022A,BLS,2033-02-10
2033-02-12,LAU0000789,4428103,3931314,496789,11.22,0.47,910,13058,904,4.98,2.1,2.7,2.45,3161,REGARIMA,0,R2023B,BLS,2033-02-17
2033-02-19,LAU0000790,2856447,2605265,251182,8.79,4.13,875,10923,378,2.8,7.53,2.85,0.92,3721,SEAS_FILTER,0,R2025A,DOL,2033-02-24
2033-02-26,LAU0000791,4596859,4438337,158522,3.45,2.66,934,8607,99,5.59,3.06,4.49,0.84,1815,SEAS_FILTER,0,R2021C,STATE_LABOR,2033-03-03
2033-03-05,LAU0000792,5588320,5224727,363593,6.51,1.28,854,15281,919,1.8,7.93,1.96,3.2,3419,NONE,0,R2020B,BLS,2033-03-10
2033-03-12,LAU0000793,4516687,4148646,368041,8.15,4.16,804,11862,226,4.97,8.31,1.36,2.14,3991,NONE,1,R2023B,DOL,2033-03-17
2033-03-19,LAU0000794,5148872,4833593,315279,6.12,3.48,836,9499,374,2.34,6.79,3.14,3.26,3827,NONE,0,R2023B,BLS,2033-03-24
2033-03-26,LAU0000795,5775940,5459954,315986,5.47,4.26,857,10635,634,4.77,4.58,1.28,1.32,535,NONE,0,R2025A,DOL,2033-03-31
2033-04-02,LAU0000796,1201938,1058937,143001,11.9,6.06,838,8374,446,1.89,2.2,2.14,1.26,519,SEAS_FILTER,0,R2021C,DOL,2033-04-07
2033-04-09,LAU0000797,5552268,5189805,362463,6.53,5.63,892,8621,643,2.54,3.1,3.7,2.49,90,NONE,0,R2022A,BLS,2033-04-14
2033-04-16,LAU0000798,5781541,5363447,418094,7.23,2.9,802,11587,191,3.14,6.82,2.31,0.92,1797,NONE,0,R2025A,BLS,2033-04-21
2033-04-23,LAU0000799,2616780,2469966,146814,5.61,6.1,841,14280,314,5.77,1.95,3.71,1.75,1866,X13_ARIMA,0,R2025A,STATE_LABOR,2033-04-28
2033-04-30,LAU0000800,520991,470905,50086,9.61,6.28,871,14226,366,5.27,1.72,3.59,2.97,3819,X13_ARIMA,1,R2025A,BLS,2033-05-05
2033-05-07,LAU0000801,1778577,1679310,99267,5.58,5.45,864,6666,248,3.63,3.92,4.48,1.94,952,REGARIMA,0,R2023B,BLS,2033-05-12
2033-05-14,LAU0000802,1606340,1448865,157475,9.8,6.11,833,10808,230,3.81,3.58,1.21,0.88,1465,SEAS_FILTER,0,R2024A,DOL,2033-05-19
2033-05-21,LAU0000803,4752945,4425285,327660,6.89,5.37,812,10319,347,5.32,1.85,1.04,1.99,2733,REGARIMA,0,R2020B,BLS,2033-05-26
2033-05-28,LAU0000804,2655756,2624114,31642,1.19,0.74,869,15605,654,2.39,1.82,1.05,2.01,651,SEAS_FILTER,0,R2023B,DOL,2033-06-02
2033-06-04,LAU0000805,306366,274249,32117,10.48,3.56,866,9284,192,1.1,7.67,1.11,2.09,124,SEAS_FILTER,0,R2020B,BLS,2033-06-09
2033-06-11,LAU0000806,752668,696804,55864,7.42,2.04,876,14444,859,3.62,7.42,3.31,3.45,1666,NONE,1,R2025A,DOL,2033-06-16
2033-06-18,LAU0000807,2482325,2257658,224667,9.05,4.72,892,5932,410,0.52,3.37,0.75,2.85,2457,X13_ARIMA,0,R2025A,DOL,2033-06-23
2033-06-25,LAU0000808,116873,103561,13312,11.39,5.83,885,5655,449,2.69,6.34,2.77,3.45,234,SEAS_FILTER,0,R2025A,STATE_LABOR,2033-06-30
2033-07-02,LAU0000809,4676450,4390167,286283,6.12,5.35,850,9743,581,3.91,6.61,3.64,2.2,3873,X13_ARIMA,0,R2020B,DOL,2033-07-07
2033-07-09,LAU0000810,4805565,4653076,152489,3.17,2.96,872,14406,695,0.69,7.49,1.46,0.94,1608,X13_ARIMA,0,R2023B,BLS,2033-07-14
2033-07-16,LAU0000811,197583,189655,7928,4.01,6.08,914,9527,518,1.71,8.01,4.36,1.51,3689,SEAS_FILTER,0,R2022A,BLS,2033-07-21
2033-07-23,LAU0000812,481228,459452,21776,4.53,4.43,815,12297,615,3.99,5.8,3.91,1.14,1437,X13_ARIMA,0,R2020B,STATE_LABOR,2033-07-28
2033-07-30,LAU0000813,733322,668819,64503,8.8,3.05,831,10121,681,2.2,6.63,2.21,2.65,2829,X13_ARIMA,0,R2020B,DOL,2033-08-04
2033-08-06,LAU0000814,2206859,2007524,199335,9.03,6.24,859,11319,537,3.68,3.16,3.92,0.93,1556,NONE,0,R2023B,DOL,2033-08-11
2033-08-13,LAU0000815,4124684,3857842,266842,6.47,2.81,868,7007,269,1.03,2.7,2.66,1.93,3228,NONE,0,R2025A,BLS,2033-08-18
2033-08-20,LAU0000816,3605320,3389624,215696,5.98,2.77,850,6038,66,4.94,5.33,4.08,2.84,2134,REGARIMA,0,R2023B,DOL,2033-08-25
2033-08-27,LAU0000817,857233,835065,22168,2.59,1.09,816,11107,831,3.01,9.15,2.93,0.67,3857,X13_ARIMA,0,R2019A,BLS,2033-09-01
2033-09-03,LAU0000818,4468944,4138139,330805,7.4,3.81,792,10032,159,0.87,7.85,2.36,2.92,3199,X13_ARIMA,0,R2022A,BLS,2033-09-08
2033-09-10,LAU0000819,2000698,1946271,54427,2.72,6.29,898,8673,513,2.56,3.52,3.87,0.29,2825,SEAS_FILTER,0,R2021C,BLS,2033-09-15
2033-09-17,LAU0000820,4920351,4390179,530172,10.78,4.34,824,14775,279,3.9,7.18,3.23,2.44,1237,X13_ARIMA,0,R2020B,BLS,2033-09-22
2033-09-24,LAU0000821,2584626,2327640,256986,9.94,3.73,845,6163,195,3.83,8.3,2.59,3.01,449,SEAS_FILTER,0,R2024A,BLS,2033-09-29
2033-10-01,LAU0000822,2431817,2376371,55446,2.28,3.73,849,7635,478,3.43,5.89,4.38,1.68,2774,X13_ARIMA,0,R2021C,DOL,2033-10-06
2033-10-08,LAU0000823,5661421,5386421,275000,4.86,5.03,851,12552,487,1.48,1.84,2.57,1.77,1560,REGARIMA,0,R2020B,BLS,2033-10-13
2033-10-15,LAU0000824,210922,191937,18985,9.0,3.53,887,13863,518,4.49,1.54,2.12,2.43,2238,X13_ARIMA,0,R2024A,STATE_LABOR,2033-10-20
2033-10-22,LAU0000825,5324951,4917992,406959,7.64,6.12,830,12684,185,2.01,6.15,2.43,3.34,760,X13_ARIMA,0,R2024A,BLS,2033-10-27
2033-10-29,LAU0000826,827163,734677,92486,11.18,3.19,863,7295,501,3.44,8.34,2.59,0.48,1256,REGARIMA,0,R2021C,BLS,2033-11-03
2033-11-05,LAU0000827,4717523,4545083,172440,3.66,4.87,885,13994,1114,2.9,9.49,3.09,3.43,221,SEAS_FILTER,0,R2020B,BLS,2033-11-10
2033-11-12,LAU0000828,5174383,4975694,198689,3.84,4.92,866,5483,341,2.53,5.99,1.94,2.26,333,X13_ARIMA,0,R2019A,BLS,2033-11-17
