biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2023,8663b8ac6eff93b0,B29,2,CORPORATE,0,0,9,0.5591,86,22,0,51,96687509.21,1,0,0,TTO0000614,8.07,PILOT
2005,e39b22844d3a493d,G06,5,INDIVIDUAL,0,1,8,0.5103,44,7,1,106,191856603.73,0,0,1,TTO0000615,80.56,IDEA
2005,55838e914586f9ec,A01,4,OTHER,0,1,9,2.63,65,21,1,6,28720168.38,0,0,0,TTO0000616,26.52,IDEA
2022,8c82a528ebb52078,G06,9,CORPORATE,0,0,11,3.6278,64,19,0,33,132027564.02,0,0,0,TTO0000617,59.12,PILOT
2018,85155f0da79e48a6,Y02,12,CORPORATE,0,0,4,3.4847,5,14,0,73,124063351.92,0,1,1,TTO0000618,54.76,SCALE
2014,76550cded6a15695,G06,18,UNIVERSITY,1,1,6,3.7845,60,12,1,20,31820285.89,0,1,0,TTO0000619,70.02,PROTOTYPE
2011,5f76560509771ece,A01,9,CORPORATE,0,1,6,3.2227,34,2,0,77,242715142.53,0,1,0,TTO0000620,78.07,EARLY_MARKET
2001,e77d1cd3912c2a8f,G06,2,CORPORATE,0,0,7,0.4746,48,6,0,55,207840592.46,1,0,0,TTO0000621,16.79,PILOT
2021,08152bfeaf6f17aa,H04,20,CORPORATE,0,0,8,5.0683,95,25,1,24,87493151.58,0,0,0,TTO0000622,36.49,EARLY_MARKET
2003,70c81841a12aeaf8,G06,8,CORPORATE,0,0,13,4.2825,66,1,0,54,241993143.87,1,1,0,TTO0000623,39.07,PILOT
2004,974f9be42054e902,C07,13,INDIVIDUAL,1,0,7,4.4981,60,6,0,119,15044877.82,0,0,0,TTO0000624,32.41,IDEA
2006,710a2c16a8fc48b1,F16,6,INDIVIDUAL,0,1,12,2.8064,33,26,0,112,175370946.91,0,0,0,TTO0000625,83.82,PILOT
2020,dd7b4bf1cb3abe34,H04,11,CORPORATE,0,0,5,1.5761,30,21,0,5,5036682.34,0,1,0,TTO0000626,56.05,PILOT
2003,283b367f8cf62c04,C07,14,CORPORATE,0,0,7,1.8001,37,19,0,99,228047743.07,1,0,0,TTO0000627,32.53,MATURE
2012,55ef06fa4eb92db7,H04,1,CORPORATE,0,0,7,1.9488,47,28,0,8,60986114.54,0,0,0,TTO0000628,66.26,PILOT
2017,bfaef15ceae6af5f,H04,7,CORPORATE,0,0,6,4.4567,28,3,1,14,80236509.68,1,0,0,TTO0000629,33.0,PROTOTYPE
2002,59cdb0bcc36f83df,G06,2,UNIVERSITY,1,0,11,5.0816,21,5,1,120,169480540.35,0,0,0,TTO0000630,53.81,SCALE
2020,a9fa870bfc868db8,H04,11,CORPORATE,0,1,8,3.3739,12,7,0,69,91077640.59,1,0,0,TTO0000631,45.51,EARLY_MARKET
2001,90b9493d3c91366f,G06,3,UNIVERSITY,1,0,8,2.0899,72,28,1,55,108966177.6,1,0,0,TTO0000632,39.25,MATURE
2019,57ea678dd99f3f40,G06,10,CORPORATE,0,0,4,2.9667,3,10,0,99,23012528.75,1,0,0,TTO0000633,78.66,SCALE
2019,c7424d0951bf6a39,C07,15,GOV_LAB,0,0,7,5.9048,6,25,0,22,39884285.36,0,1,0,TTO0000634,96.09,PROTOTYPE
2014,255d608e69665c34,H04,4,CORPORATE,0,0,3,5.2318,86,29,1,96,236466419.11,1,0,1,TTO0000635,84.04,EARLY_MARKET
2009,f68a2118143773fc,B29,5,CORPORATE,0,0,7,1.9153,1,11,0,14,157245896.34,1,0,0,TTO0000636,13.79,MATURE
2020,226a01c839bd3703,D06,16,CORPORATE,0,1,6,4.5218,3,7,1,96,156890358.75,0,1,0,TTO0000637,33.54,EARLY_MARKET
1998,bc224b0944d5facf,C07,6,UNIVERSITY,1,1,5,2.6864,90,5,1,73,18845134.89,0,0,0,TTO0000638,26.06,PROTOTYPE
2003,45b181b514be970b,G06,3,CORPORATE,0,1,10,3.3284,65,10,1,59,23870658.38,0,1,0,TTO0000639,88.57,PILOT
2009,412fad0aece7236d,G06,11,CORPORATE,0,0,12,1.1633,11,27,1,24,28627175.42,0,1,0,TTO0000640,0.76,PILOT
2000,93a46e0cd43f8b96,A01,15,CORPORATE,1,0,4,3.4168,56,26,0,103,152931322.65,1,0,0,TTO0000641,35.69,IDEA
2003,234d431d2b68290f,H04,11,NONPROFIT,0,0,8,4.883,73,12,1,117,110476929.53,0,0,0,TTO0000642,77.24,PROTOTYPE
2004,585da4a607a4a029,F16,4,INDIVIDUAL,0,0,8,4.21,64,15,0,3,139071354.19,0,0,0,TTO0000643,20.26,IDEA
2010,fb933dc32659edb8,E21,20,CORPORATE,0,1,8,1.6883,35,23,0,40,178532910.02,1,0,0,TTO0000644,10.36,SCALE
2010,e9c4d44e316275d7,G06,9,INDIVIDUAL,0,1,9,3.8695,63,12,0,55,127377512.75,0,0,0,TTO0000645,94.2,IDEA
1998,f90bc7de887129b9,C07,14,CORPORATE,0,0,11,0.4071,67,26,1,83,248835093.72,1,1,0,TTO0000646,18.42,PILOT
2015,98ea5e878c562789,D06,2,INDIVIDUAL,0,0,15,5.5323,31,28,0,13,126707104.8,0,0,0,TTO0000647,39.87,PILOT
1999,d329935852e59e78,G06,12,CORPORATE,0,0,6,4.8354,40,17,1,23,109292809.03,0,0,0,TTO0000648,60.0,EARLY_MARKET
2019,e92d659d4a74a507,F16,7,INDIVIDUAL,0,0,4,1.7416,95,27,1,102,6844406.44,0,0,0,TTO0000649,8.61,IDEA
2000,0cb2e93ead86da85,C07,9,OTHER,0,0,6,5.9818,65,10,0,35,47451832.71,0,0,0,TTO0000650,24.09,EARLY_MARKET
2003,6bd397bba0921547,G06,10,CORPORATE,0,0,15,0.0077,36,26,0,91,123786073.5,1,1,1,TTO0000651,36.48,IDEA
2000,23b5678d97a5ab0b,G06,8,CORPORATE,0,0,10,0.0902,34,11,0,70,18986198.42,0,0,0,TTO0000652,77.57,SCALE
2007,ee8afae4a358ccc5,G06,16,INDIVIDUAL,0,1,8,3.8667,11,16,1,68,40963953.47,1,1,0,TTO0000653,2.93,EARLY_MARKET
2019,af0eedb36d9639a7,F16,8,NONPROFIT,0,0,6,0.2401,41,9,1,58,225043329.29,0,0,0,TTO0000654,72.2,PILOT
2009,e4d3f9c91711ac76,G06,11,CORPORATE,0,0,8,3.2997,46,2,0,21,199514086.29,1,0,0,TTO0000655,39.72,SCALE
2019,57048ddb7f51aacc,A01,19,CORPORATE,0,0,5,1.2721,18,28,1,60,224826997.57,0,0,0,TTO0000656,83.92,PILOT
2022,aa46f5623cdbf8fa,A01,3,CORPORATE,0,0,7,0.1304,7,10,0,78,123284313.49,1,0,0,TTO0000657,3.9,SCALE
2013,a72f3a45b7d40ada,E21,14,CORPORATE,0,1,9,1.8222,75,8,1,63,205462538.2,0,0,0,TTO0000658,58.2,PROTOTYPE
2004,57af2762be547666,C07,11,CORPORATE,0,0,8,5.3887,70,6,0,15,226189446.29,0,0,0,TTO0000659,0.1,EARLY_MARKET
2020,2b7eec3b893fcf9b,A01,20,OTHER,0,0,6,2.9562,96,7,1,55,177457682.68,0,0,1,TTO0000660,64.56,EARLY_MARKET
2013,2fe5fd39ebd92366,G06,1,CORPORATE,0,0,8,2.4469,89,24,0,91,96800617.73,1,0,0,TTO0000661,41.57,EARLY_MARKET
2022,c70681420f006a70,A01,12,CORPORATE,1,0,14,3.5822,54,5,1,35,122674446.78,0,0,0,TTO0000662,99.98,EARLY_MARKET
2023,01b471c2e1704076,G06,3,UNIVERSITY,1,0,5,1.5885,61,13,0,110,63925791.59,0,1,0,TTO0000663,78.12,IDEA
2021,2c683fd7561cb178,B29,9,CORPORATE,0,0,12,0.2353,18,2,1,19,163034748.92,0,0,0,TTO0000664,36.9,PROTOTYPE
1999,ee75ac978c98540b,B29,17,UNIVERSITY,1,0,7,0.2181,96,6,0,18,178344619.54,1,1,0,TTO0000665,24.16,PROTOTYPE
2014,2da25e5605bd8ffb,G06,6,UNIVERSITY,1,0,8,4.5778,21,26,0,38,127450744.72,0,0,0,TTO0000666,44.03,EARLY_MARKET
2007,130767b643de0727,G06,12,UNIVERSITY,1,0,10,5.7527,86,10,0,31,17564026.28,0,0,0,TTO0000667,31.75,EARLY_MARKET
2014,1d6957a0e456db82,D06,6,CORPORATE,0,0,5,3.8351,56,2,0,67,194097819.42,1,0,0,TTO0000668,85.55,PILOT
2016,ba19e5d4aa0bcc1a,H04,3,OTHER,0,0,8,0.3042,33,22,1,82,110860833.64,0,0,1,TTO0000669,87.83,EARLY_MARKET
2011,92a23edd7d086f78,C07,1,INDIVIDUAL,0,0,5,1.6432,46,8,1,30,112513793.08,0,0,1,TTO0000670,59.67,EARLY_MARKET
2012,33b7762a31b77b2b,G06,10,CORPORATE,0,1,4,3.7842,63,24,0,36,66983143.78,1,0,0,TTO0000671,58.14,SCALE
2016,79ab835a75be32b2,F16,10,INDIVIDUAL,0,1,10,1.8972,78,21,1,83,22540620.43,0,0,0,TTO0000672,1.1,SCALE
1999,271ed1247bcf7eda,G06,2,CORPORATE,0,0,6,3.9845,29,1,1,98,139415889.82,0,1,0,TTO0000673,60.23,MATURE
2012,564db865d9d8e51f,F16,9,CORPORATE,1,0,6,1.465,1,2,0,57,55580115.81,1,0,1,TTO0000674,69.12,EARLY_MARKET
2011,0d2a6aaafc55645f,A01,5,CORPORATE,1,1,4,1.4582,31,24,0,84,38660928.74,0,0,0,TTO0000675,74.71,PROTOTYPE
2007,dff181b6c78562a6,F16,10,CORPORATE,0,0,8,2.9199,14,23,1,69,204286791.19,0,1,0,TTO0000676,65.77,PILOT
2020,15a47c6121915e06,C07,3,GOV_LAB,0,1,11,5.7612,16,2,0,37,95144418.3,1,0,0,TTO0000677,32.34,SCALE
2009,9d8d1e97c7706ff8,G06,17,UNIVERSITY,1,0,10,4.5606,31,15,1,84,36663735.22,0,0,0,TTO0000678,78.92,MATURE
2017,93aec19c8127ba88,H04,8,CORPORATE,0,1,13,4.1756,50,5,0,40,130284194.76,1,1,0,TTO0000679,92.75,PILOT
1999,2fbd093baa59059b,F16,14,INDIVIDUAL,0,0,7,0.4473,11,24,1,67,130516439.58,1,0,0,TTO0000680,48.65,IDEA
2002,a5ae6b25be30056d,D06,2,CORPORATE,0,1,10,4.3695,49,4,1,60,11100422.8,0,0,0,TTO0000681,75.51,EARLY_MARKET
2005,d1ba5ea032371d53,F16,11,CORPORATE,0,0,6,0.4772,33,10,1,32,173507661.27,0,0,0,TTO0000682,61.04,PROTOTYPE
2001,b6687278a4c8d900,B29,14,CORPORATE,0,0,7,2.8592,92,27,1,112,134958879.79,0,0,0,TTO0000683,65.26,PILOT
2017,8cceb36db9ce94b2,G06,2,CORPORATE,0,1,11,1.1392,26,1,0,97,147753837.25,0,0,0,TTO0000684,15.71,IDEA
2008,ecba32be144abc57,D06,19,CORPORATE,0,0,11,1.1272,46,21,1,74,225708841.2,0,0,0,TTO0000685,84.73,MATURE
2003,a41bb8ee74171686,G06,12,CORPORATE,0,0,6,5.6054,15,8,0,19,80003801.95,0,0,0,TTO0000686,0.03,PILOT
2006,e0ee2c2533004600,H04,4,GOV_LAB,0,1,6,5.047,79,6,1,104,208693716.29,0,1,0,TTO0000687,20.3,PROTOTYPE
1998,fc7c17804f7e18c1,H04,10,CORPORATE,0,0,6,2.8015,96,30,1,22,165252055.92,0,0,0,TTO0000688,16.6,SCALE
2004,c7ffb117f1c41ff5,D06,9,CORPORATE,1,0,9,0.8194,65,11,0,45,164635986.78,1,0,0,TTO0000689,65.63,SCALE
2025,d623efa9f1ee2fdc,H04,8,CORPORATE,0,0,9,5.0125,15,11,0,44,175019820.8,0,0,0,TTO0000690,46.29,MATURE
2024,03e01d81bab4192a,D06,3,CORPORATE,0,0,6,3.5855,37,13,1,57,8326451.61,0,0,0,TTO0000691,44.81,PILOT
2018,d44286b743878062,H04,14,INDIVIDUAL,0,0,11,0.7129,17,5,0,77,62715932.34,0,0,0,TTO0000692,62.75,PILOT
2012,d2d8effe9d249bc0,H04,18,INDIVIDUAL,0,1,5,3.1546,3,6,0,14,105924699.67,0,1,1,TTO0000693,41.48,PILOT
2019,94e0d910e216f13b,F16,9,CORPORATE,0,0,10,1.4629,13,23,1,87,126991525.88,1,0,1,TTO0000694,83.24,PILOT
2015,6859fc7e38d39ad6,B29,11,OTHER,0,0,7,4.3713,17,18,0,87,57366085.19,1,0,0,TTO0000695,10.8,EARLY_MARKET
2012,c9efc402038ae232,D06,1,CORPORATE,0,1,6,0.839,68,7,0,104,29692368.05,0,1,0,TTO0000696,97.29,EARLY_MARKET
2006,ce658956e99fa528,G06,5,CORPORATE,0,1,9,0.232,100,6,1,20,107888579.22,0,0,0,TTO0000697,65.02,SCALE
2001,754b1e814e9de1b9,D06,1,UNIVERSITY,1,0,9,1.4364,47,21,1,8,141945419.94,1,0,1,TTO0000698,25.17,SCALE
2001,53b3ca5d473c3c4b,F16,11,CORPORATE,0,0,7,2.9202,33,13,1,84,10088824.61,0,0,0,TTO0000699,6.95,PROTOTYPE
2008,bc2ffdca90486cce,G06,7,CORPORATE,0,0,7,3.0248,58,25,0,54,95216681.67,0,0,0,TTO0000700,26.24,EARLY_MARKET
2022,567e36f102eade74,H04,11,CORPORATE,0,0,5,1.9164,26,26,0,57,144098187.16,0,0,0,TTO0000701,10.19,EARLY_MARKET
2005,ea99100f053f8968,D06,7,CORPORATE,0,0,7,5.6524,22,23,1,76,84764747.05,1,0,0,TTO0000702,89.6,PROTOTYPE
2016,8efa5f85923e54ae,Y02,18,CORPORATE,0,0,8,2.6812,19,3,1,81,96500067.96,0,0,0,TTO0000703,19.87,EARLY_MARKET
2025,d315c78f3abced31,E21,17,CORPORATE,0,0,13,5.5054,60,14,0,81,44983529.91,1,1,0,TTO0000704,49.11,PILOT
2014,b35fc26c673d985e,H04,10,CORPORATE,0,0,9,4.7085,28,29,0,42,51306927.83,0,1,0,TTO0000705,1.86,PILOT
2005,7a18de7617d037d8,A01,15,CORPORATE,0,0,14,5.1949,1,13,0,119,239300048.12,0,0,0,TTO0000706,89.68,MATURE
1998,2d294814f281d281,H04,15,CORPORATE,0,1,3,5.1671,45,20,1,102,141547227.58,0,0,1,TTO0000707,60.91,IDEA
2001,2830976ff9b1ed07,H04,7,INDIVIDUAL,0,1,6,5.9877,70,14,0,17,73282984.52,0,0,0,TTO0000708,75.5,PROTOTYPE
2015,8461be60e5d59d8a,G06,3,CORPORATE,0,1,8,2.2939,71,23,0,53,140412590.1,1,1,0,TTO0000709,32.05,PROTOTYPE
2002,5171d496b11e81df,B29,4,UNIVERSITY,1,0,9,5.0127,69,27,0,30,151197562.07,1,0,0,TTO0000710,51.3,SCALE
2012,d793db5acaa459e3,B29,16,CORPORATE,0,0,11,0.4114,7,20,1,41,111442843.23,0,0,0,TTO0000711,89.83,MATURE
2009,2a31fdf14f3bb47e,B29,11,CORPORATE,0,1,6,2.6633,50,21,0,52,144029384.8,1,0,0,TTO0000712,76.63,PILOT
1999,b3095d3a9d1824e1,G06,14,CORPORATE,0,0,3,2.5595,75,19,0,29,138484948.76,1,0,0,TTO0000713,47.91,EARLY_MARKET
2001,0c1dd0ad8d0e9536,E21,17,CORPORATE,0,0,4,3.6571,93,16,0,98,135514872.98,0,0,0,TTO0000714,12.3,IDEA
2003,70dbad4db7877804,B29,18,GOV_LAB,0,1,7,5.7856,49,14,1,63,133620687.3,0,0,0,TTO0000715,38.43,IDEA
2022,8347d63fe9568b4d,G06,7,OTHER,0,0,11,1.6284,65,27,0,67,82887952.03,0,0,1,TTO0000716,4.7,SCALE
2013,773f0f0ec160778e,G06,3,CORPORATE,0,0,5,0.7292,51,10,1,3,16747437.39,1,0,0,TTO0000717,99.02,MATURE
2021,43cd6311e5b5b12c,C07,17,INDIVIDUAL,0,0,11,5.538,85,14,0,108,239233944.03,0,0,0,TTO0000718,91.41,SCALE
2003,71acd21b7cb6b630,C07,17,CORPORATE,0,0,3,2.6756,71,9,1,31,212918294.86,0,0,0,TTO0000719,23.4,PILOT
1998,49002aae5a4a6400,D06,13,INDIVIDUAL,0,1,9,1.2598,71,6,0,117,123703762.75,0,0,0,TTO0000720,54.7,PILOT
2020,46085abd008afcaf,E21,5,CORPORATE,0,0,9,5.1786,31,12,1,110,210841490.49,1,0,1,TTO0000721,7.28,PROTOTYPE
2025,6bccaa4cdeb4574c,D06,1,CORPORATE,0,0,9,1.0038,6,22,1,3,29196590.01,0,0,0,TTO0000722,97.51,PROTOTYPE
2016,83da280176ea031a,H04,7,CORPORATE,0,0,8,5.3457,63,9,1,18,138032675.39,0,0,0,TTO0000723,97.41,EARLY_MARKET
2010,68762e284492653b,D06,6,CORPORATE,0,0,16,3.1674,31,17,0,3,114915955.89,0,0,0,TTO0000724,27.8,EARLY_MARKET
2006,c95e7f6923f5544f,H04,7,NONPROFIT,0,0,10,3.5997,94,29,0,80,173889897.64,0,1,0,TTO0000725,83.17,IDEA
2002,d8a90bb93093cd00,F16,3,CORPORATE,0,1,5,0.6862,32,15,1,28,158117686.61,0,0,0,TTO0000726,73.4,IDEA
2005,21b6d9bb19ec8a9c,D06,4,CORPORATE,0,0,11,0.8919,61,22,1,99,156812955.27,0,0,0,TTO0000727,86.89,PROTOTYPE
2015,1049b75727f1f9a3,G06,6,OTHER,0,1,5,4.9949,96,28,1,56,203325256.27,1,0,0,TTO0000728,50.96,IDEA
2023,435b41e4a21ea503,G06,17,CORPORATE,0,1,8,2.6348,58,29,0,37,99744052.78,0,0,0,TTO0000729,77.45,PROTOTYPE
2002,04f288b804933e99,F16,14,CORPORATE,0,0,6,0.0533,57,10,0,84,180701848.33,0,1,0,TTO0000730,86.82,PROTOTYPE
1999,674679fbcd19d90d,E21,18,INDIVIDUAL,0,0,10,5.2277,17,15,1,117,66205486.26,0,1,0,TTO0000731,21.68,PILOT
2009,08471bad0cfd87e4,H04,16,CORPORATE,0,1,7,1.9372,23,1,1,6,136876387.27,0,0,0,TTO0000732,51.33,PROTOTYPE
2002,685bede48bd20427,A01,16,CORPORATE,0,0,8,0.7891,31,23,1,87,89570682.04,0,0,0,TTO0000733,37.39,PROTOTYPE
2014,a9c633a90edb41d1,B29,9,CORPORATE,0,1,5,3.495,54,6,0,118,122163144.62,0,1,0,TTO0000734,3.8,EARLY_MARKET
2022,d56e4bd89c911b00,H04,4,CORPORATE,0,0,2,5.1659,60,5,0,91,198404779.49,1,0,0,TTO0000735,33.4,IDEA
2004,edbd01439488c5fd,H04,3,CORPORATE,0,0,9,5.0302,73,28,1,83,188690052.74,0,0,0,TTO0000736,80.63,PROTOTYPE
2002,83455fb6fa87bb53,D06,4,CORPORATE,0,0,9,5.4755,29,20,1,87,83558420.99,0,0,0,TTO0000737,43.66,SCALE
2009,b5461c0d77e2ba99,B29,13,INDIVIDUAL,1,1,11,2.3885,84,11,0,33,189247471.78,0,1,0,TTO0000738,73.24,SCALE
2004,44a474427578049b,H04,3,UNIVERSITY,1,0,11,5.0224,44,19,0,48,16518277.71,0,1,0,TTO0000739,1.8,PROTOTYPE
2017,4c6918bae16cbd14,B29,15,CORPORATE,0,0,7,0.4829,67,8,0,77,217290213.2,0,0,0,TTO0000740,45.5,MATURE
2007,aced04e0f097983e,H04,19,UNIVERSITY,1,0,12,0.9564,55,15,0,62,46647658.93,0,0,0,TTO0000741,7.16,SCALE
2002,91b1326ea4062a34,H04,1,CORPORATE,0,1,5,2.6017,43,19,1,34,79373084.13,0,1,0,TTO0000742,73.54,PILOT
2015,9f0e03b8406a5695,B29,13,CORPORATE,1,0,7,0.9283,39,15,0,17,185255151.27,1,1,0,TTO0000743,25.64,PILOT
2015,a9fbee2eacf7c1f0,G06,14,CORPORATE,0,0,2,4.96,50,28,0,32,36722472.09,0,0,0,TTO0000744,0.33,EARLY_MARKET
2012,7c5d484fff726214,D06,12,CORPORATE,0,1,5,3.6519,50,22,1,117,139353477.59,0,0,0,TTO0000745,12.24,MATURE
2006,f5d9f777849af66b,F16,3,CORPORATE,0,0,3,4.1243,6,5,0,35,144257562.27,1,0,0,TTO0000746,90.48,SCALE
2018,837ddbff8517b355,B29,5,NONPROFIT,0,1,13,0.9796,16,15,0,8,169934671.63,0,1,1,TTO0000747,3.94,IDEA
2010,695285bf6351fc15,H04,16,INDIVIDUAL,0,0,8,0.138,18,4,0,92,146172293.54,0,0,0,TTO0000748,94.3,PROTOTYPE
2011,746d56d8864a312e,A01,4,CORPORATE,0,0,7,4.1197,53,22,0,42,215550488.92,1,0,0,TTO0000749,96.79,MATURE
2011,b04ce6605a7751c6,Y02,2,GOV_LAB,0,0,11,3.8625,1,6,1,85,242304392.94,0,0,0,TTO0000750,70.06,SCALE
2013,9dd71dac4a797259,F16,17,CORPORATE,1,0,7,1.7269,21,27,0,50,210715340.69,0,1,0,TTO0000751,76.8,PILOT
2002,72304adaae595a1f,A01,18,INDIVIDUAL,0,0,10,0.1337,65,5,1,78,9922735.51,0,1,0,TTO0000752,45.44,EARLY_MARKET
2024,d2c5ea4b43f1d16c,F16,8,CORPORATE,0,0,6,1.8311,30,9,0,63,40087157.43,0,0,0,TTO0000753,43.22,EARLY_MARKET
2021,06a05c36826125d8,E21,20,CORPORATE,0,0,9,5.7836,77,5,1,79,129846043.74,0,1,0,TTO0000754,59.4,PILOT
2001,1e19c4c16426928a,C07,1,UNIVERSITY,1,0,11,5.8396,63,11,0,39,147124548.75,0,0,0,TTO0000755,11.16,MATURE
2002,34b54b15991c2aaf,F16,18,NONPROFIT,0,0,8,0.6797,39,17,0,98,155974941.34,0,0,0,TTO0000756,21.41,SCALE
2018,f2118ce5a62cc8aa,D06,14,CORPORATE,0,1,10,2.7975,46,22,1,85,220708937.44,0,0,0,TTO0000757,70.26,PILOT
2005,79a447e274145222,A01,16,CORPORATE,0,0,9,4.2656,72,16,0,100,64803093.99,1,0,0,TTO0000758,90.15,PILOT
2000,373df710ac0ee07d,H04,19,INDIVIDUAL,0,0,9,4.6983,81,28,0,46,88508094.55,0,0,0,TTO0000759,59.23,SCALE
1999,aee39a190fbed1fc,H04,12,INDIVIDUAL,0,1,4,5.6796,97,25,0,64,98168117.54,0,0,0,TTO0000760,93.07,PILOT
2020,16732d238260a329,B29,5,CORPORATE,0,0,7,5.8276,75,11,1,99,63119256.5,0,0,0,TTO0000761,22.4,PILOT
2011,8d95351a06569e6d,G06,12,CORPORATE,0,0,9,5.1256,93,24,0,23,3444778.53,1,0,0,TTO0000762,76.62,PROTOTYPE
2001,7d2a2aff63323631,B29,11,INDIVIDUAL,0,0,3,5.9219,42,29,0,110,220528419.1,1,0,0,TTO0000763,5.79,EARLY_MARKET
2014,8f573cd7d58ae6df,G06,14,UNIVERSITY,1,0,7,0.6963,26,10,1,29,35424757.4,0,0,0,TTO0000764,89.2,SCALE
2021,73af847d12eb8c26,A01,12,CORPORATE,0,0,4,5.9357,21,25,1,103,15779318.62,1,1,0,TTO0000765,84.57,PILOT
2001,5f05b8dfca559ccd,G06,7,CORPORATE,0,0,10,0.9441,31,1,1,23,214520318.14,1,0,0,TTO0000766,13.02,EARLY_MARKET
2009,529f9ec49ac19209,C07,20,CORPORATE,0,1,9,5.6115,88,17,0,115,10886219.01,1,0,0,TTO0000767,90.8,IDEA
2023,7e0d982fed1f61cd,D06,7,CORPORATE,0,1,3,2.7434,46,9,0,74,59647908.26,1,0,0,TTO0000768,2.31,IDEA
2018,2b9f8863083289ac,G06,2,INDIVIDUAL,0,0,3,3.6322,52,21,0,37,120323556.84,0,0,0,TTO0000769,70.72,PROTOTYPE
2010,b62bdb38a754add5,H04,13,UNIVERSITY,1,0,7,0.6443,19,17,1,87,130183958.31,1,0,0,TTO0000770,55.92,PROTOTYPE
2002,df561f81b45835ca,B29,18,INDIVIDUAL,0,0,9,5.4652,41,20,1,63,15798545.11,1,0,0,TTO0000771,50.29,SCALE
2023,42242a56b7c2c8a5,G06,19,INDIVIDUAL,0,0,15,2.3941,99,9,0,19,102963597.59,0,0,1,TTO0000772,31.95,PROTOTYPE
2005,33cf0d0eff2f7af8,A01,19,CORPORATE,0,0,6,3.8043,27,1,1,34,5822813.45,0,0,0,TTO0000773,71.52,EARLY_MARKET
2003,442f8aeccfa8e874,F16,4,CORPORATE,0,1,10,1.3332,57,26,1,41,185200783.51,0,0,1,TTO0000774,76.33,PILOT
2010,0f5791dd96c201c0,A01,8,INDIVIDUAL,1,0,7,2.3596,69,12,0,69,73862024.32,0,0,0,TTO0000775,23.1,IDEA
2013,2696d3fd12b6139a,H04,20,CORPORATE,0,0,7,3.7407,98,22,1,21,187654118.01,1,0,0,TTO0000776,42.43,EARLY_MARKET
2016,3c66a5abd6aac862,E21,7,CORPORATE,0,1,8,5.8001,85,16,1,12,79224437.41,0,0,0,TTO0000777,86.12,PROTOTYPE
2016,e1c66f1521d76da5,G06,19,NONPROFIT,0,1,8,5.9582,83,17,0,31,136761470.9,0,0,0,TTO0000778,58.44,IDEA
2005,ab70907977a0ba4b,D06,5,CORPORATE,1,0,9,5.8607,78,17,0,58,26762086.16,0,0,0,TTO0000779,18.41,EARLY_MARKET
2012,6f2580914b8ed0b7,H04,12,CORPORATE,0,0,6,5.2418,52,17,1,39,138612155.41,0,0,0,TTO0000780,84.55,PROTOTYPE
2018,444988aed7586633,H04,20,CORPORATE,0,0,9,0.3171,84,1,0,104,61117109.74,0,0,0,TTO0000781,86.46,EARLY_MARKET
2001,e31dba180f698018,H04,14,UNIVERSITY,1,1,8,2.4626,39,15,1,13,115388504.84,0,0,0,TTO0000782,34.41,EARLY_MARKET
2012,22780a937b038ea6,G06,14,GOV_LAB,0,1,7,2.2106,12,16,0,19,244534438.18,1,0,0,TTO0000783,44.03,PILOT
1999,9245d02920da3f83,D06,19,GOV_LAB,0,0,5,4.8509,9,20,0,98,132136690.31,0,0,0,TTO0000784,76.04,PROTOTYPE
2008,ce669f537e3e35a3,F16,2,CORPORATE,0,1,8,0.9461,25,7,0,106,1483631.88,0,0,1,TTO0000785,80.4,MATURE
2003,4eaa9ed5837edf86,H04,6,OTHER,0,1,6,4.391,56,8,0,35,230131337.75,0,1,0,TTO0000786,95.87,IDEA
2016,980341b298581721,C07,11,INDIVIDUAL,0,1,9,0.7661,82,10,1,120,57091124.43,0,1,1,TTO0000787,65.75,EARLY_MARKET
2001,1bb881e1250d836b,H04,18,OTHER,0,0,10,0.269,42,23,0,66,195047260.9,1,0,0,TTO0000788,73.56,SCALE
2020,115ea319ec5c0b21,F16,6,CORPORATE,1,1,8,2.7653,45,21,1,43,26370173.06,0,0,0,TTO0000789,21.78,EARLY_MARKET
2012,ccc5967a0c868d08,G06,16,CORPORATE,1,0,7,0.6985,96,25,0,71,32739556.66,0,1,0,TTO0000790,95.95,PROTOTYPE
2001,55703b10c593712e,H04,3,CORPORATE,0,1,7,3.5811,33,21,0,72,15305377.09,1,1,0,TTO0000791,79.3,EARLY_MARKET
1999,50b824a9c1221131,F16,16,OTHER,0,1,8,3.3798,45,1,1,35,66848948.11,0,0,1,TTO0000792,55.89,IDEA
2014,836b2ee72ddbb9e5,G06,11,CORPORATE,0,0,9,0.9595,59,11,1,49,84565647.16,0,1,0,TTO0000793,49.44,EARLY_MARKET
