safe_traffic_crash_date,safe_traffic_crash_time,safe_traffic_roadway_segment_id,safe_traffic_intersection_related_flag,safe_traffic_vehicle_count_involved,safe_traffic_pedestrian_involved_flag,safe_traffic_cyclist_involved_flag,safe_traffic_work_zone_flag,safe_traffic_weather_condition_code,safe_traffic_lighting_condition_code,safe_traffic_speed_limit_kmph,safe_traffic_estimated_travel_speed_kmph,safe_traffic_driver_impairment_flag,safe_traffic_seatbelt_use_flag,safe_traffic_airbag_deployed_flag,safe_traffic_injury_outcome_max,safe_traffic_tow_away_flag,safe_traffic_fatality_count,safe_traffic_crash_cause_primary,safe_traffic_post_crash_care_minutes
2020-05-16,20:27:54,SEG-22ac2c78ca1c42,N,6,N,Y,Y,Dust,Dawn,80,96.0,N,N,N,Minor,Y,0,Weather,4
2019-03-26,14:56:43,SEG-c15066feee6643,N,3,Y,Y,N,Dust,Daylight,30,23.3,Y,Y,N,None,N,0,Weather,29
2025-05-06,17:09:36,SEG-f0c86b24bb12c0,N,7,Y,Y,N,Storm,DarkLit,20,91.3,N,N,N,None,Y,0,SignalViolation,122
2024-01-25,21:49:17,SEG-83eeedac7a6ca2,Y,8,Y,Y,N,Haze,Dusk,100,45.6,N,Y,N,None,Y,0,Distracted,172
2024-06-17,11:45:40,SEG-7e97c9b4f477e7,N,2,Y,Y,N,Dust,DarkLit,50,117.1,Y,Y,N,None,N,0,Impairment,43
2019-03-29,02:50:35,SEG-1592372dbb2a0f,N,8,N,Y,N,Dust,Unknown,90,122.8,N,N,N,None,N,1,Mechanical,43
2025-05-07,11:45:42,SEG-7a17bbb4c4ebe8,Y,6,Y,N,N,Dust,Daylight,50,118.6,N,Y,Y,Minor,N,0,RoadCondition,111
2021-04-23,20:25:27,SEG-cbadfda826c6c1,Y,2,N,N,Y,Fog,Daylight,100,55.4,N,Y,Y,None,Y,0,RoadCondition,84
2021-06-18,17:37:05,SEG-ad46fe58dca701,N,7,N,Y,N,Rain,Dusk,50,42.2,Y,Y,N,None,Y,0,Speeding,179
2024-11-04,00:28:41,SEG-8303e46eeaf4b3,Y,3,N,N,Y,Rain,Dusk,90,97.6,Y,Y,Y,Minor,N,0,SignalViolation,82
2020-01-02,05:17:09,SEG-6d6265738063f6,N,1,Y,N,Y,Storm,Daylight,30,23.8,N,Y,N,None,N,0,Unknown,32
2024-04-22,14:46:33,SEG-8f91c4a634a49e,N,5,Y,N,N,Clear,Dusk,60,58.6,N,Y,N,Minor,Y,0,SignalViolation,107
2024-12-05,04:30:45,SEG-f438606957f67e,N,1,Y,Y,Y,Unknown,Dawn,90,37.6,N,N,Y,Minor,Y,0,Impairment,178
2023-02-14,15:06:21,SEG-4fe89b8c23441c,Y,6,Y,N,Y,Unknown,Dawn,40,11.4,Y,N,Y,None,Y,0,Impairment,119
2021-12-14,20:56:13,SEG-60126e7880a8c3,N,3,Y,Y,N,Rain,Dusk,80,115.5,Y,Y,N,None,Y,0,Speeding,167
2024-03-01,10:41:17,SEG-6f30980a408d2d,Y,7,Y,Y,Y,Unknown,Dawn,30,81.7,Y,N,Y,Minor,Y,0,Distracted,32
2020-01-29,19:52:30,SEG-c90ae57ffcc04c,Y,1,N,Y,N,Dust,DarkLit,50,90.3,N,N,N,None,Y,0,Unknown,16
2025-07-04,16:54:03,SEG-fe8c5480acb590,N,1,Y,N,Y,Rain,DarkUnlit,20,52.7,Y,Y,Y,Serious,N,0,Weather,142
2025-02-06,23:17:21,SEG-68e9d4cf51bf72,N,5,Y,N,Y,Unknown,DarkUnlit,60,46.1,N,N,N,None,N,0,Speeding,61
2025-05-24,20:01:12,SEG-674e920ba73ba8,N,7,Y,N,Y,Storm,DarkLit,100,59.4,N,N,Y,None,Y,0,Speeding,136
2019-06-05,09:52:54,SEG-289c790f9d0235,N,1,N,N,Y,Haze,Dusk,80,12.0,N,Y,Y,None,Y,0,PedestrianError,145
2020-05-03,18:20:28,SEG-28ab4b6f6aca1e,N,2,N,Y,N,Storm,Daylight,50,121.8,N,Y,Y,Minor,Y,1,Speeding,27
2021-12-28,23:43:43,SEG-8026030d0fd305,N,5,N,Y,Y,Rain,DarkLit,40,116.7,Y,Y,N,None,N,0,Impairment,76
2018-08-25,06:23:46,SEG-9e4bbc2dde9d9e,Y,6,Y,Y,Y,Dust,Daylight,100,10.5,Y,N,N,None,N,0,Weather,214
2018-10-10,15:09:54,SEG-d445515aaa56ee,Y,4,N,Y,N,Haze,DarkLit,90,12.8,Y,Y,Y,Minor,Y,0,RoadCondition,82
2025-09-07,14:17:41,SEG-5564be3fc88429,N,4,N,N,N,Clear,Dusk,50,29.6,N,N,Y,Minor,N,0,PedestrianError,231
2023-11-29,09:23:30,SEG-6ea5ee920b5bb6,Y,5,Y,Y,N,Rain,Dusk,60,41.2,Y,Y,N,Minor,N,0,Mechanical,155
2024-08-26,15:00:35,SEG-f84456dbdf2012,N,8,N,Y,N,Fog,Dusk,20,54.0,N,N,Y,None,Y,0,Unknown,44
2020-02-28,23:14:08,SEG-628c6cbe40e786,N,4,Y,N,N,Dust,Daylight,120,41.9,Y,Y,N,None,Y,0,PedestrianError,222
2020-04-07,13:41:11,SEG-622c2b0c131c17,N,2,N,N,N,Clear,Dawn,90,50.0,Y,Y,Y,None,N,0,Distracted,43
2018-05-19,16:07:00,SEG-ec1c7f9d14a46c,N,4,N,N,Y,Fog,Dawn,80,19.8,N,Y,N,Minor,N,0,PedestrianError,188
2018-09-17,04:53:04,SEG-7e802b420289a9,N,4,N,N,Y,Unknown,DarkLit,50,17.6,Y,N,N,Minor,N,0,Distracted,175
2020-06-04,11:36:57,SEG-1a1953881c0bc9,N,6,Y,Y,Y,Fog,Daylight,40,26.1,Y,Y,N,None,N,0,Distracted,231
2018-08-05,15:08:39,SEG-006e1a9303a2bc,N,2,Y,N,Y,Rain,Dusk,40,32.8,N,N,N,Serious,N,0,Unknown,12
2020-10-03,10:23:37,SEG-a9c861503f3ede,N,8,Y,Y,Y,Unknown,Daylight,90,5.1,Y,N,N,Serious,N,0,PedestrianError,215
2021-12-11,05:53:30,SEG-cf811fff3dd19c,N,5,N,Y,Y,Clear,DarkLit,60,17.4,N,Y,N,Minor,Y,0,Weather,48
2024-02-20,15:05:02,SEG-7310a52204478a,Y,1,Y,Y,Y,Storm,Dawn,50,16.1,N,Y,N,None,N,0,Unknown,180
2023-02-16,07:28:20,SEG-620feb46d05b18,Y,4,N,Y,Y,Fog,DarkUnlit,30,114.5,N,N,N,Serious,N,0,Distracted,57
2024-10-11,21:39:56,SEG-481503882c96bd,N,8,N,Y,Y,Clear,Dusk,70,97.3,N,N,N,Minor,Y,1,Impairment,172
2022-03-21,17:46:15,SEG-cc193b889a2832,Y,1,N,Y,Y,Haze,Unknown,30,39.7,Y,N,N,None,Y,0,RoadCondition,8
2023-07-04,08:49:47,SEG-7d791b5636cd63,N,1,Y,Y,N,Rain,Unknown,70,33.3,N,N,Y,Minor,Y,0,Impairment,101
2021-03-02,13:49:14,SEG-0e55fc2911ab5a,N,7,Y,N,Y,Rain,Unknown,80,44.9,N,N,N,Fatal,N,0,Mechanical,32
2025-09-08,23:52:09,SEG-3c0a26c429276d,N,4,Y,Y,N,Dust,Dusk,20,8.4,N,Y,N,None,N,0,Mechanical,234
2024-03-16,21:01:32,SEG-816004d619539b,Y,8,Y,N,N,Unknown,DarkLit,30,29.9,N,Y,N,Minor,Y,0,Mechanical,123
2018-07-11,17:06:37,SEG-1bcf8029109d98,N,8,N,N,Y,Rain,Daylight,60,118.2,Y,Y,N,None,N,0,RoadCondition,193
2023-03-25,20:56:25,SEG-3959f18599276f,Y,2,N,Y,Y,Storm,DarkUnlit,120,9.9,N,N,N,Minor,Y,0,Distracted,131
2022-12-18,00:16:26,SEG-8458d99550ce6e,N,5,Y,N,N,Dust,Dawn,80,56.9,N,N,N,None,N,0,Weather,87
2022-04-09,17:32:33,SEG-c30d91913109ec,Y,7,Y,N,Y,Dust,Unknown,60,36.0,N,Y,Y,Minor,Y,0,RoadCondition,129
2024-11-05,17:58:19,SEG-eb8a5ec416f6d1,N,2,Y,N,Y,Rain,Dusk,40,58.7,N,Y,Y,None,Y,0,Mechanical,129
2018-04-22,16:40:25,SEG-e7206b95ea6c64,Y,2,N,Y,Y,Dust,Unknown,20,44.3,Y,N,Y,None,Y,1,Distracted,62
2022-03-22,18:18:24,SEG-6045e4bc6b4673,N,4,N,Y,Y,Rain,DarkLit,100,32.7,Y,Y,N,Minor,Y,0,Mechanical,87
2021-06-15,00:19:32,SEG-72c3604c1cec3b,Y,1,Y,Y,Y,Fog,Daylight,60,102.7,N,Y,Y,None,Y,0,Distracted,115
2022-08-01,02:25:17,SEG-82c4bd33c2543d,Y,5,N,Y,N,Rain,Daylight,100,65.5,N,N,N,None,Y,0,RoadCondition,105
2023-04-16,05:41:15,SEG-61a64ee9f65dfa,N,4,N,Y,N,Dust,DarkUnlit,60,24.7,N,Y,Y,Minor,N,0,Impairment,63
2021-01-19,11:12:55,SEG-041aee75845b40,Y,7,Y,N,N,Clear,Dawn,30,97.3,Y,Y,N,Serious,N,0,SignalViolation,178
2023-01-04,07:40:10,SEG-cd59dd98c74857,N,5,N,N,N,Rain,Unknown,20,124.4,N,N,Y,None,N,1,SignalViolation,30
2024-04-19,22:24:44,SEG-0cda066c35f4f9,Y,7,Y,N,Y,Unknown,Unknown,50,45.5,Y,Y,N,None,N,0,Distracted,50
2020-01-23,03:26:58,SEG-11cc651bfe1e86,Y,5,N,N,Y,Fog,Dawn,120,39.5,Y,N,Y,None,N,1,SignalViolation,108
2021-03-16,18:24:15,SEG-ad93efd69dd334,Y,8,Y,N,N,Clear,DarkUnlit,50,31.0,Y,N,Y,Minor,N,0,Impairment,212
2020-04-14,20:41:04,SEG-587e6434207b6d,N,8,N,Y,Y,Dust,DarkLit,90,121.4,N,Y,N,Minor,Y,0,Weather,159
2022-01-17,13:48:19,SEG-5ab08af100f98f,Y,2,N,Y,N,Dust,DarkUnlit,30,63.8,Y,Y,Y,None,Y,0,Mechanical,122
2022-02-06,17:04:19,SEG-b9ad40dc4cc4e5,Y,1,N,N,N,Clear,Unknown,90,27.4,Y,Y,Y,Minor,N,0,Impairment,129
2023-04-14,13:24:12,SEG-4534934386b920,N,7,Y,Y,N,Rain,Dawn,20,80.3,N,N,N,None,N,0,PedestrianError,132
2025-12-29,19:09:55,SEG-6e80438efe91e6,N,4,N,Y,Y,Clear,Daylight,90,61.9,Y,Y,Y,None,N,0,Impairment,189
2018-11-17,08:24:02,SEG-3873bf6f6b8bad,N,3,Y,N,N,Storm,DarkLit,120,84.3,N,Y,Y,Minor,N,0,Mechanical,17
2023-04-22,12:10:31,SEG-8e55be0cd33f1c,Y,7,N,N,Y,Haze,Dusk,100,113.2,Y,Y,N,None,Y,0,Impairment,95
2020-06-15,12:33:44,SEG-c255555afaf473,Y,5,N,Y,Y,Fog,Daylight,70,83.1,Y,N,Y,Serious,Y,0,Unknown,160
2020-02-10,05:28:16,SEG-4788f63742f591,Y,4,Y,N,N,Clear,DarkUnlit,20,26.7,Y,Y,N,Serious,N,0,Weather,174
2018-12-10,15:36:16,SEG-d74da25c496e05,Y,3,N,N,N,Clear,DarkLit,20,16.8,Y,N,Y,Fatal,N,0,Weather,8
2020-03-25,11:03:19,SEG-189352fdf064d7,N,6,N,N,N,Haze,Unknown,80,81.7,Y,Y,Y,Minor,Y,0,Unknown,167
2023-12-17,23:22:54,SEG-92f2cb3ae1d22d,Y,5,N,N,N,Dust,Unknown,20,85.4,N,N,Y,None,Y,0,Speeding,74
2021-10-01,06:52:42,SEG-9f3be85a00ed8d,Y,2,Y,N,Y,Storm,DarkUnlit,120,23.8,N,N,Y,Minor,N,0,SignalViolation,171
2018-07-10,06:01:04,SEG-a37e75e0e95ca9,Y,7,N,Y,N,Fog,Dusk,40,37.6,Y,Y,N,None,Y,0,RoadCondition,156
2019-08-19,23:02:37,SEG-5d0103a66a1838,Y,3,Y,Y,N,Dust,Dawn,30,50.0,N,N,N,Minor,Y,0,Weather,101
2020-06-02,10:59:13,SEG-b738d0844b4381,Y,3,Y,N,N,Storm,Unknown,70,18.1,N,Y,Y,Serious,N,0,Unknown,15
2019-11-25,10:22:49,SEG-6711e86636a118,Y,3,N,Y,N,Storm,Unknown,90,94.9,Y,N,N,Minor,Y,0,SignalViolation,207
2024-10-15,08:30:32,SEG-8eeea0d4ab00bd,Y,1,N,Y,Y,Fog,Dusk,90,24.5,N,N,Y,None,N,0,Impairment,46
2021-10-20,04:26:51,SEG-ad4c0cb904c323,Y,5,Y,N,Y,Haze,DarkUnlit,90,31.5,Y,N,N,None,N,0,RoadCondition,26
2018-08-04,02:43:03,SEG-a93542200a9d0c,Y,8,Y,Y,N,Dust,Daylight,60,63.8,Y,Y,Y,Minor,Y,0,Mechanical,225
2020-12-13,11:44:22,SEG-a5b5f7ff162b07,Y,6,Y,Y,Y,Fog,Dawn,60,73.1,Y,N,N,None,Y,0,Speeding,7
2019-11-15,21:40:04,SEG-6940cd64dade06,Y,4,Y,N,Y,Haze,DarkUnlit,80,51.5,N,Y,N,Serious,N,0,Speeding,220
2024-02-14,13:37:33,SEG-5566b0b01a3498,N,1,Y,Y,N,Unknown,Dusk,30,64.9,N,N,N,Minor,N,0,SignalViolation,226
2019-07-23,00:43:52,SEG-a16e048fcc50dc,Y,2,N,Y,N,Storm,Daylight,50,81.2,Y,N,N,None,Y,0,Distracted,131
2024-07-04,13:16:44,SEG-2533f9153082f7,N,8,Y,N,Y,Fog,Dawn,90,84.9,Y,Y,N,Minor,N,0,Impairment,86
2018-05-18,08:08:43,SEG-2db8c97d78046a,N,6,Y,N,N,Unknown,DarkLit,70,21.8,Y,Y,N,None,N,0,PedestrianError,131
2018-05-03,21:23:26,SEG-4d9646398d61ba,N,3,N,N,N,Unknown,Dusk,120,81.0,N,Y,N,None,N,0,PedestrianError,199
2024-10-30,14:13:52,SEG-9ab04ca6cc1e00,N,2,N,Y,Y,Storm,Dusk,100,22.1,N,N,Y,Minor,Y,0,Weather,192
2020-12-19,16:42:35,SEG-d3336875f8eb70,N,1,Y,N,Y,Fog,Dawn,40,41.2,N,Y,Y,Minor,Y,0,Weather,170
2018-09-04,16:58:54,SEG-0fb4f96e66f498,N,1,N,Y,Y,Dust,Dusk,20,17.7,N,N,N,None,N,0,Impairment,91
2018-05-22,15:55:13,SEG-edf53809c1c485,Y,3,Y,Y,N,Storm,Daylight,80,35.7,N,Y,Y,Minor,N,0,Speeding,174
2025-02-06,01:08:39,SEG-1570a55d8e7d1c,N,1,N,N,N,Storm,DarkLit,30,6.8,Y,Y,Y,None,Y,0,RoadCondition,15
2018-02-03,19:46:39,SEG-586d4c4f86cad8,Y,8,N,N,N,Rain,DarkUnlit,100,35.6,Y,Y,Y,Minor,Y,0,SignalViolation,176
2021-03-19,07:41:08,SEG-529af4245bb084,N,4,Y,N,N,Rain,Dawn,40,51.2,N,Y,N,Fatal,N,0,Impairment,75
2023-10-02,17:12:45,SEG-db5ce3bb697cdc,N,1,Y,N,Y,Clear,Daylight,60,73.1,Y,N,N,Minor,N,0,Impairment,153
2024-02-24,00:17:12,SEG-e912095fed69f2,Y,3,Y,N,N,Clear,Dawn,70,32.9,Y,Y,N,Minor,Y,0,PedestrianError,51
2018-08-21,08:49:20,SEG-68350ae2ffff6e,Y,4,Y,Y,N,Rain,Daylight,90,35.6,Y,N,N,Minor,Y,0,Unknown,106
2022-11-23,02:43:17,SEG-ec96318a07183c,Y,5,Y,Y,N,Fog,Dawn,20,39.7,N,Y,N,None,N,1,Weather,173
2020-12-23,13:42:32,SEG-f0dc1271007421,N,2,N,N,Y,Storm,Dawn,60,88.9,N,Y,Y,None,Y,0,Impairment,104
2025-02-02,12:25:31,SEG-320cd0a7b4e4ad,Y,2,Y,N,Y,Clear,DarkLit,120,18.9,N,N,N,Minor,N,0,Speeding,81
2021-09-27,00:00:14,SEG-0d8b24ac5e352d,Y,7,Y,Y,Y,Rain,DarkUnlit,100,65.4,Y,N,Y,Minor,N,0,Mechanical,165
2021-03-09,18:38:56,SEG-26bcd1b3f0d0a4,Y,8,N,Y,N,Fog,Dusk,100,78.5,Y,Y,Y,Serious,Y,0,PedestrianError,165
2022-06-03,16:44:59,SEG-833f304b21333a,N,1,Y,N,N,Storm,Daylight,120,99.5,N,N,N,Minor,N,0,RoadCondition,100
2019-05-19,05:42:55,SEG-974623a8698439,Y,8,N,N,Y,Unknown,Dusk,80,32.0,Y,Y,Y,None,N,0,Distracted,50
2025-02-26,07:41:20,SEG-7e37cb2448edaa,N,2,Y,N,N,Rain,Dusk,20,109.6,Y,Y,Y,None,N,0,Unknown,180
2020-05-05,17:55:20,SEG-5b33550bfff91a,N,4,Y,N,Y,Haze,DarkUnlit,40,36.4,Y,N,N,Fatal,N,0,SignalViolation,177
2025-03-14,19:33:01,SEG-36f5aaaed8f14b,Y,4,Y,N,N,Haze,DarkUnlit,120,20.2,Y,N,Y,Minor,N,0,PedestrianError,105
2018-11-20,14:23:11,SEG-a71bf88f1986cc,Y,8,N,N,N,Fog,DarkUnlit,80,121.9,N,Y,Y,Minor,N,0,Impairment,16
2025-09-26,06:16:33,SEG-4f793aa770e765,N,5,N,Y,N,Rain,DarkUnlit,40,32.3,N,N,Y,Minor,Y,0,Speeding,5
2018-05-31,13:36:49,SEG-7386be28321456,N,3,N,Y,Y,Unknown,Daylight,40,60.0,N,Y,N,Minor,Y,0,Weather,205
2023-04-26,08:20:48,SEG-4009ac208de848,Y,8,Y,Y,Y,Fog,DarkUnlit,100,23.6,Y,Y,Y,None,Y,0,Unknown,14
2019-07-04,17:11:04,SEG-37fa1224d3e043,N,5,N,Y,N,Storm,DarkUnlit,90,57.5,N,Y,N,Fatal,N,0,Mechanical,90
2019-08-30,09:53:13,SEG-d9e6d0bc7245b0,N,4,Y,N,N,Clear,DarkLit,80,42.3,Y,Y,N,None,N,0,RoadCondition,135
2022-01-02,18:01:04,SEG-62d020cf582c19,N,6,Y,Y,Y,Haze,DarkUnlit,40,123.5,N,Y,Y,None,N,0,Mechanical,224
2023-03-06,21:11:12,SEG-663bc3eeba9e18,N,7,N,N,Y,Fog,Dawn,100,74.7,Y,N,Y,None,N,0,Distracted,110
2023-10-26,12:54:56,SEG-76f5c7d9f798a3,N,7,Y,Y,N,Unknown,DarkLit,30,46.3,Y,Y,Y,Minor,N,0,Distracted,46
2023-02-22,06:31:21,SEG-d17e8d19a49b2d,N,3,Y,N,N,Rain,Dusk,80,88.5,Y,Y,N,Serious,Y,0,RoadCondition,101
2023-06-28,15:47:19,SEG-74276d4628db0d,Y,7,Y,N,Y,Storm,DarkUnlit,120,110.6,N,Y,N,Minor,Y,1,Impairment,225
2022-12-19,19:45:21,SEG-44bff57d0244f4,Y,8,Y,Y,N,Fog,Unknown,60,55.7,Y,Y,N,None,Y,0,PedestrianError,221
2025-09-14,21:35:19,SEG-986d74e77915f7,N,8,Y,Y,Y,Dust,DarkUnlit,100,19.4,Y,Y,Y,Minor,N,0,Distracted,105
2022-10-09,10:57:10,SEG-30ce6cb94c6b02,N,2,Y,N,Y,Rain,DarkUnlit,70,22.1,Y,Y,Y,None,Y,0,RoadCondition,110
2019-03-16,11:17:09,SEG-3c96e78b353464,N,7,Y,Y,Y,Unknown,Daylight,90,42.9,N,N,Y,Minor,Y,0,RoadCondition,186
2018-04-04,14:15:40,SEG-43d099e9a76863,N,2,Y,N,Y,Rain,Dusk,90,71.7,Y,Y,Y,Minor,N,0,Speeding,143
2020-02-03,02:14:07,SEG-6080d83db25519,Y,3,N,N,Y,Clear,DarkLit,40,104.0,Y,N,N,Minor,Y,0,Distracted,181
2022-11-13,21:51:48,SEG-1c3eaca56570d7,Y,6,N,Y,N,Fog,Daylight,100,6.6,N,N,N,Minor,N,0,Unknown,45
2022-07-04,05:47:33,SEG-23a74b57c8e834,Y,4,Y,N,Y,Dust,DarkUnlit,100,56.8,Y,Y,N,Serious,N,0,Unknown,24
2022-06-08,09:50:51,SEG-adca67aaf6bc9b,Y,7,N,N,Y,Fog,DarkUnlit,20,119.6,Y,N,Y,Minor,N,0,Mechanical,170
2020-03-08,22:32:11,SEG-59478eed83b7b9,Y,1,Y,N,N,Rain,DarkUnlit,30,83.9,N,Y,Y,None,N,1,Weather,90
2019-12-27,00:13:47,SEG-744c7167e17669,N,8,Y,N,Y,Clear,Dusk,60,74.9,Y,Y,Y,None,N,0,Weather,222
2022-09-06,08:25:07,SEG-4d889ebe27ffee,Y,6,N,Y,N,Dust,Unknown,50,11.4,N,N,N,None,N,1,SignalViolation,29
2024-08-27,03:57:14,SEG-eab4ecd4ac88d4,N,3,N,Y,Y,Rain,DarkUnlit,40,103.6,Y,N,N,None,Y,0,Unknown,123
2023-08-29,23:15:58,SEG-ceaf43515d1d03,N,7,N,Y,Y,Fog,Dawn,80,6.0,Y,Y,N,None,N,0,SignalViolation,135
2021-04-27,03:53:15,SEG-d9e9008fb14ef6,N,5,Y,Y,N,Clear,Dusk,60,86.3,N,N,Y,Minor,Y,1,RoadCondition,77
2023-10-06,18:19:27,SEG-1a99631e876933,N,3,Y,Y,N,Dust,DarkLit,70,103.3,Y,N,N,Serious,N,0,SignalViolation,146
2018-05-10,17:18:55,SEG-9736560253ac1d,N,7,Y,Y,Y,Dust,DarkUnlit,90,93.3,Y,Y,N,Serious,N,0,SignalViolation,25
2025-09-12,14:18:05,SEG-3a27306c3171ed,N,8,Y,N,Y,Haze,Unknown,90,74.0,Y,Y,Y,None,N,0,SignalViolation,210
2021-09-18,02:52:22,SEG-303c0b9644399d,N,3,N,Y,Y,Fog,DarkUnlit,70,85.1,N,Y,N,Minor,N,0,Speeding,79
2019-12-17,19:37:34,SEG-f1a5ec4421eaa5,N,6,Y,Y,Y,Clear,Dawn,80,37.3,N,N,Y,None,N,0,Impairment,172
2022-04-09,02:33:14,SEG-35b7232154ac89,N,7,Y,N,N,Haze,Dawn,80,5.5,N,N,N,None,Y,0,RoadCondition,237
2023-09-19,08:10:56,SEG-7f2ce419c0d0f2,N,4,N,Y,N,Storm,Dusk,70,33.2,N,N,N,None,N,0,Unknown,36
2024-10-17,09:37:31,SEG-45d72dc2574a5e,N,8,Y,Y,N,Fog,Dusk,70,112.7,N,N,N,Fatal,N,0,Weather,30
2021-05-12,02:38:12,SEG-22eabbb7b8075c,Y,5,Y,N,N,Clear,Unknown,90,22.0,Y,N,N,Minor,Y,0,Impairment,155
2021-12-22,08:02:51,SEG-bc9b39ea057311,N,1,N,N,Y,Fog,Daylight,70,87.5,Y,N,Y,Minor,N,0,PedestrianError,67
2018-06-17,17:23:40,SEG-24f08c18dff54e,Y,4,Y,N,Y,Unknown,Unknown,20,111.7,N,N,N,None,N,0,Mechanical,127
2023-06-21,23:35:13,SEG-8d35bb7a76d197,Y,8,Y,Y,Y,Storm,Unknown,100,116.6,Y,N,Y,Minor,N,0,Weather,7
2022-06-14,10:28:57,SEG-4a044abc7720dd,N,7,Y,N,Y,Dust,Dawn,80,91.9,Y,Y,Y,Fatal,N,0,SignalViolation,83
2019-02-02,00:42:07,SEG-6b37f5022ca220,N,8,Y,N,N,Fog,Dawn,90,64.0,N,Y,Y,Serious,N,0,Speeding,7
2022-11-06,19:43:00,SEG-4f1218baba3c15,Y,8,N,N,Y,Fog,Daylight,120,87.9,Y,N,Y,None,Y,0,Speeding,102
2024-08-02,00:16:58,SEG-3152ce7c5ef37c,Y,7,N,N,Y,Dust,Unknown,100,88.1,Y,N,N,Serious,Y,0,SignalViolation,119
2018-11-27,04:16:31,SEG-99113eeaf7f51c,N,8,Y,N,Y,Rain,Dusk,70,70.4,Y,N,Y,None,Y,0,Impairment,145
2022-09-20,04:40:41,SEG-8295c506546c12,N,5,N,N,Y,Fog,Dusk,80,26.2,Y,Y,N,Minor,Y,0,Distracted,76
2018-02-24,02:00:18,SEG-2ba19523b262a1,N,5,Y,Y,N,Dust,DarkLit,60,37.4,Y,Y,N,Serious,Y,0,PedestrianError,80
2022-01-18,06:43:02,SEG-b0a32e887fa21b,Y,7,Y,Y,Y,Haze,DarkLit,60,20.0,N,N,N,None,Y,0,Speeding,66
2022-05-27,12:03:09,SEG-71dd7e35e06277,N,2,Y,N,N,Dust,Dusk,40,43.8,N,Y,Y,None,Y,0,Mechanical,195
2025-12-10,10:07:00,SEG-c395f3e4e3c34e,Y,7,Y,Y,Y,Rain,Dusk,80,57.3,N,N,Y,None,Y,0,PedestrianError,128
2022-08-22,00:28:12,SEG-3e7665adbfca15,Y,3,Y,Y,Y,Unknown,Dawn,80,63.1,Y,N,N,Minor,N,0,SignalViolation,136
2018-12-15,04:47:01,SEG-8f4e1e852a8532,N,1,Y,N,Y,Rain,Unknown,90,54.8,N,Y,N,Minor,Y,0,Weather,114
2020-03-26,03:24:12,SEG-e2d7d8bd7e5494,Y,3,Y,N,N,Unknown,Unknown,40,96.3,N,Y,N,None,Y,0,PedestrianError,148
2022-08-11,12:11:34,SEG-9a0c179573a5b4,N,7,N,Y,Y,Dust,DarkLit,90,73.1,Y,N,Y,Minor,N,0,Unknown,19
2022-11-07,21:52:19,SEG-d31a49de171b9f,Y,1,N,N,Y,Rain,DarkLit,100,11.2,N,Y,Y,None,Y,0,SignalViolation,144
2018-06-02,09:57:06,SEG-3ec54b5286982e,N,1,Y,Y,Y,Dust,DarkUnlit,100,20.5,N,Y,Y,Minor,N,0,Mechanical,216
2025-05-06,01:08:25,SEG-01fcfc8bd73457,N,4,N,Y,Y,Fog,DarkLit,20,50.4,N,N,Y,None,Y,0,Impairment,88
2020-08-30,05:20:22,SEG-9d1fe613130646,N,1,N,N,Y,Unknown,Unknown,20,19.8,Y,Y,Y,None,Y,0,RoadCondition,37
2018-02-22,08:36:17,SEG-300a12ab5e6639,Y,8,N,N,Y,Haze,Unknown,40,44.3,N,N,Y,Minor,N,0,Mechanical,216
2019-05-22,22:17:29,SEG-01b0c283bd5e8f,Y,8,N,Y,Y,Clear,Dusk,70,55.7,Y,Y,N,None,N,0,SignalViolation,170
2022-04-18,23:33:06,SEG-8bb7b9dec965bc,Y,1,Y,Y,Y,Dust,DarkLit,120,119.3,Y,N,N,Minor,N,0,Weather,141
2020-05-31,10:59:22,SEG-bd977311bc2c1e,N,4,N,N,N,Rain,DarkLit,90,30.9,Y,N,N,None,Y,0,Impairment,166
2025-03-03,01:48:47,SEG-ed51d1ecae3c34,N,4,Y,Y,Y,Clear,Dawn,20,20.5,Y,N,N,None,N,0,Distracted,141
2022-08-11,12:59:37,SEG-f59dfefcc43343,Y,8,N,N,N,Dust,Dusk,50,91.0,N,Y,Y,Minor,N,0,Weather,22
2018-09-04,10:27:49,SEG-b2bbb6a1466165,N,1,Y,Y,Y,Dust,Dusk,40,65.0,N,N,N,None,N,0,Mechanical,89
2019-07-31,17:29:31,SEG-ce6be398419fed,Y,6,Y,N,Y,Dust,Daylight,120,49.0,Y,Y,Y,Serious,Y,0,PedestrianError,13
2024-03-15,05:17:54,SEG-12944b52dc4581,Y,4,Y,N,Y,Unknown,Daylight,90,102.8,N,N,Y,Serious,N,0,Weather,30
2023-06-22,00:57:28,SEG-f8c1fed466d24f,N,8,Y,Y,Y,Dust,Dusk,100,11.7,Y,Y,Y,Minor,N,0,Unknown,92
2024-10-12,04:07:26,SEG-896fe2c96ce615,N,2,Y,N,Y,Rain,Daylight,30,73.7,N,N,Y,Serious,Y,0,SignalViolation,40
2021-06-17,00:50:54,SEG-9c4c7615c07688,N,5,N,Y,N,Unknown,Unknown,50,54.4,N,Y,N,Serious,N,0,SignalViolation,79
2020-03-17,02:45:40,SEG-d0c7c152c963b8,N,7,N,N,Y,Fog,DarkLit,80,80.5,N,N,Y,Minor,N,0,Distracted,230
