biz_trade_shipment_month,biz_trade_port_of_entry_code,biz_trade_hs_code_6,biz_trade_trade_direction_code,biz_trade_trade_value_inr,biz_trade_trade_weight_kg,biz_trade_country_partner_code,biz_trade_transport_mode_code,biz_trade_containerized_flag,biz_trade_freight_rate_index,biz_trade_customs_clearance_hours,biz_trade_inspection_rate_pct,biz_trade_tariff_rate_effective_pct,biz_trade_trade_remedy_flag,biz_trade_origin_supply_chain_risk,biz_trade_destination_demand_index,biz_trade_seasonality_factor,biz_trade_re_export_flag,biz_trade_trade_finance_constraint_flag,biz_trade_data_release_version
2023-05,INBUB,186812,export,190132663.46,209271.2,MYS,sea,0,175.72,15.63,10.04,16.55,0,13.71,23.67,0.98,0,0,v2025_12
2025-05,INGFY,109859,import,185971884.93,88468.1,VNM,road,1,190.1,28.91,17.35,12.58,0,32.09,85.5,1.391,0,0,v2025_06
2024-11,INGCD,708363,import,196487082.92,4934.21,JPN,sea,1,118.18,65.36,19.31,11.87,1,55.31,92.57,1.135,0,0,v2025_06
2022-10,INKUX,145761,import,267774653.93,51788.57,FRA,air,1,117.67,28.58,0.0,7.32,0,21.43,82.02,1.036,0,0,v2026_02
2018-08,INMUM,247509,export,154663354.01,23381.5,MYS,sea,0,250.89,14.02,15.15,12.52,0,65.34,61.32,0.749,0,0,v2026_02
2018-02,INPMC,785501,reexport,203836701.82,30882.42,IND,rail,0,185.95,32.9,0.0,0.0,0,69.06,25.37,1.26,0,0,v2025_06
2026-10,INKBR,115754,export,662914773.94,75428.47,BGD,sea,1,211.9,15.26,6.94,10.89,0,49.86,60.43,1.064,0,1,v2026_02
2022-04,INWYF,641683,export,338636165.35,42604.93,IND,rail,1,174.73,25.09,11.03,11.17,0,20.34,55.86,1.172,0,0,v2025_06
2021-10,INIPR,620171,reexport,233627804.79,22725.44,JPN,road,1,115.23,12.41,10.48,14.81,0,32.57,52.14,1.11,0,0,v2025_06
2020-02,INQGY,109242,reexport,555198819.58,13925.61,NPL,air,1,116.72,119.7,12.05,7.82,0,65.41,63.99,1.037,0,0,v2025_12
2024-04,INDFG,842566,reexport,319901113.12,3753.17,NPL,road,0,66.24,22.38,4.26,6.6,0,56.96,32.29,1.039,0,0,v2025_06
2024-07,INFDM,153333,reexport,112062622.25,75193.61,SGP,sea,1,171.0,34.74,6.67,8.25,0,55.12,32.08,1.042,0,0,v2025_12
2023-01,INQYA,318442,import,72113559.24,38044.23,SAU,rail,0,87.96,3.96,10.68,13.1,0,43.06,27.16,0.901,0,1,v2024_12
2018-05,INYDO,484115,import,84155825.52,7128.19,MYS,rail,1,154.78,105.47,5.45,7.18,0,22.78,55.98,0.91,0,0,v2025_12
2023-08,INAQP,821960,import,395037661.05,10962.19,THA,air,1,129.95,37.63,3.22,0.66,0,60.9,68.38,1.161,0,0,v2026_02
2018-04,INTXV,147528,reexport,479824918.45,19948.79,SAU,air,0,166.67,160.8,12.31,6.7,0,66.14,46.12,1.556,0,0,v2026_02
2024-12,INLLZ,934405,reexport,146443087.36,16499.63,GBR,sea,0,152.01,23.48,0.0,10.98,0,59.32,62.8,1.155,0,0,v2026_02
2024-03,INZLZ,717807,reexport,167825238.28,43876.2,RUS,road,1,159.34,74.86,4.93,0.04,0,42.6,61.63,0.958,0,1,v2026_02
2024-04,INDTT,546072,reexport,164288168.14,21424.15,CHN,air,1,126.22,20.25,23.57,9.29,0,61.64,64.62,0.897,0,1,v2024_12
2023-01,INABK,677401,reexport,806206021.69,3054.46,IDN,rail,0,135.11,31.3,10.36,14.75,1,34.11,67.69,1.232,0,0,v2024_12
2023-07,INDFO,491755,reexport,2722285538.47,48125.9,SGP,air,0,93.37,89.69,0.0,10.15,0,32.39,59.2,0.944,0,1,v2025_12
2018-04,INKLI,320800,reexport,32159403.83,23100.63,AUS,sea,0,148.49,53.57,8.15,7.27,0,22.05,70.56,1.162,0,0,v2025_12
2022-09,INEVO,437865,import,2546070433.01,13622.84,GBR,rail,0,103.56,12.48,11.84,22.95,0,57.0,62.32,0.758,0,0,v2025_06
2023-08,INVQC,121488,import,109315103.76,3011.9,MYS,road,0,195.55,21.09,5.54,11.71,0,38.03,78.57,1.007,0,0,v2025_12
2025-06,INBZF,343491,reexport,268661084.08,17071.02,USA,sea,1,131.23,11.51,0.0,15.61,0,63.76,52.17,0.952,0,0,v2025_06
2026-12,INRRU,250309,export,339211258.22,43144.85,KOR,sea,1,136.45,15.99,6.46,16.64,0,22.79,63.81,1.095,0,1,v2024_12
2018-02,INXOI,821594,reexport,1557576184.37,18074.02,VNM,rail,1,144.41,31.83,14.02,6.74,0,27.54,32.14,1.063,1,0,v2026_02
2020-10,INDLK,679429,export,259011758.04,45580.83,CHN,sea,1,157.28,25.34,2.54,15.59,0,39.19,76.13,1.355,0,0,v2024_12
2019-05,INQZY,791770,export,385550417.82,45186.96,VNM,air,1,116.63,47.92,6.68,21.14,0,35.65,49.12,0.612,0,0,v2024_12
2018-12,INBFD,412932,import,319441713.22,348506.38,JPN,road,1,166.08,58.65,4.51,18.43,0,17.12,68.96,0.856,0,0,v2024_12
2018-12,INOZM,618139,import,355973167.0,17682.63,CHN,rail,1,103.07,44.02,18.01,7.3,0,34.33,81.63,0.81,0,0,v2024_12
2020-10,INQZD,147032,reexport,408938348.97,28921.53,BGD,road,1,164.96,61.37,15.75,9.42,0,30.49,78.2,1.005,0,0,v2024_12
2022-12,INJTR,421481,export,1075332603.24,28030.13,BGD,sea,0,108.67,16.87,11.55,0.0,0,27.83,73.49,1.018,0,0,v2025_12
2022-05,INQQI,787244,import,332015231.5,22192.63,BRA,rail,1,117.27,21.26,5.78,4.44,0,40.82,52.17,0.771,0,1,v2025_06
2020-04,INATX,680296,reexport,458134936.84,19948.83,VNM,air,0,112.27,20.86,21.68,18.48,0,52.8,56.05,0.891,0,0,v2026_02
2025-11,INLCS,982711,reexport,4414320519.41,23518.03,ZAF,air,0,168.95,29.56,12.28,5.28,1,23.25,14.69,1.023,0,0,v2024_12
2025-08,INBCD,695414,reexport,146118622.19,98286.79,SAU,air,0,135.41,6.15,6.73,9.35,0,41.64,86.3,1.05,0,0,v2025_12
2024-11,INMAS,847371,export,361712906.54,5506.59,IND,rail,1,142.55,79.31,6.02,11.73,0,41.62,76.55,0.951,0,0,v2026_02
2019-01,INEKM,469086,export,341957338.97,18238.06,NPL,road,0,169.5,10.4,4.96,0.0,0,17.88,88.22,0.99,0,0,v2026_02
2024-08,INRVB,763019,import,335978759.86,39044.56,USA,rail,1,106.41,23.34,10.22,15.99,0,34.34,58.6,1.02,0,0,v2025_06
2026-12,INQFU,282367,reexport,362107838.74,16252.92,RUS,rail,1,159.45,27.24,0.0,1.89,0,30.37,84.4,0.952,0,0,v2025_06
2022-06,INKDC,584841,reexport,11566094.46,61635.36,SGP,road,1,102.75,81.83,10.14,9.57,0,63.18,35.34,0.604,0,0,v2024_12
2018-12,INAHW,977728,reexport,998863928.71,130345.83,CHN,rail,1,99.64,37.59,13.17,11.34,0,67.44,74.88,1.066,0,0,v2026_02
2024-06,INIMS,106057,export,68666133.04,69318.16,USA,air,1,105.07,5.81,11.83,3.11,0,43.45,52.76,0.606,0,0,v2024_12
2018-12,INFOB,811913,export,44482823.68,70973.34,IND,rail,0,64.42,15.67,15.05,11.78,0,21.48,57.13,1.294,0,0,v2025_12
2026-04,INJAV,381907,import,51104161.22,24117.19,JPN,air,0,131.8,17.55,0.0,13.1,0,13.55,39.99,1.282,0,1,v2025_06
2024-06,INZRS,127457,export,196630999.54,42615.83,KOR,sea,1,140.85,99.81,17.75,10.47,0,33.49,82.29,1.247,0,0,v2025_06
2023-05,INKKI,974640,export,40815722.78,39399.5,SAU,air,1,173.99,28.12,4.65,3.86,0,65.6,39.46,1.158,0,0,v2025_06
2022-01,INVYP,959058,export,229115177.08,10366.11,RUS,sea,0,122.84,36.02,4.65,9.35,0,50.51,59.8,0.899,0,0,v2026_02
2024-12,INIXY,976496,reexport,190745191.56,11589.96,CHN,rail,0,120.15,12.96,14.56,11.89,0,34.61,89.15,1.438,0,0,v2024_12
2026-02,INBXQ,802284,import,195562416.23,27933.2,DEU,sea,1,87.48,12.84,8.7,9.38,0,40.54,71.37,1.186,0,0,v2024_12
2025-02,INAPZ,224772,reexport,1411739105.11,34352.76,DEU,sea,1,132.41,16.28,18.21,10.88,0,54.66,72.0,0.863,0,1,v2026_02
2025-07,INPBJ,626806,import,1214607415.99,48221.92,KOR,rail,0,106.31,50.56,9.76,0.0,0,25.95,61.44,0.976,0,1,v2025_06
2026-09,INPFK,735020,reexport,138783245.11,3684.07,AUS,air,1,147.56,38.9,0.0,5.82,0,43.48,41.51,1.242,0,0,v2026_02
2023-02,INSKM,338313,export,186398036.35,34908.25,THA,road,1,138.66,41.42,11.2,0.0,0,18.92,51.9,1.245,0,0,v2026_02
2020-11,INRXF,893803,import,699277272.66,15439.42,JPN,air,0,55.9,34.34,14.46,26.11,0,44.95,46.66,0.937,0,0,v2026_02
2021-07,INJIC,131713,import,105715221.37,6164.01,THA,road,1,74.02,14.63,0.0,17.48,0,33.95,46.12,1.024,0,0,v2025_12
2019-03,INQMW,905185,export,199595251.92,69461.79,MYS,sea,1,118.83,20.38,9.92,0.0,0,7.91,59.14,0.996,0,0,v2025_06
2025-11,INAQQ,644355,reexport,395050978.22,20963.84,AUS,sea,0,148.21,12.67,9.3,16.9,0,34.25,79.7,1.172,0,0,v2025_06
2019-04,INRPW,608336,export,1443047907.65,69749.22,FRA,sea,1,124.98,40.57,2.14,7.38,0,37.47,71.75,0.927,0,1,v2024_12
2026-10,INDQO,577114,export,67673690.94,45522.56,GBR,road,1,188.37,29.51,3.4,11.65,0,47.37,76.03,0.792,0,0,v2024_12
2024-10,INEZE,902599,import,500893954.25,16380.0,BRA,air,1,152.84,17.1,2.16,7.64,0,45.95,54.82,0.938,0,0,v2025_12
2022-04,INOII,742587,import,247027204.5,75445.08,RUS,rail,0,116.63,39.85,10.71,24.55,0,35.57,50.82,1.354,0,0,v2024_12
2018-09,INQPX,502885,import,516719054.1,9530.24,BRA,rail,1,207.84,6.63,1.59,17.91,0,45.53,70.67,0.893,0,0,v2025_06
2025-12,INZRX,519932,import,76221824.67,41065.89,CHN,sea,1,136.44,91.98,0.0,5.72,0,35.29,69.71,0.737,0,0,v2025_06
2021-02,INPWH,176275,reexport,395391231.7,2017.95,CHN,rail,1,160.9,34.03,14.62,19.55,0,13.81,55.1,1.072,0,0,v2025_06
2019-02,INCDP,780339,import,321760648.3,3869.59,BGD,air,1,100.08,51.45,1.47,13.66,0,45.33,59.65,0.81,0,0,v2025_12
2024-05,INFJG,600056,reexport,212925504.74,40821.07,ZAF,air,1,126.21,15.84,7.08,1.52,1,40.16,75.82,0.982,0,0,v2025_12
2019-03,INBYZ,675846,reexport,533719107.0,22700.98,IDN,rail,0,120.33,46.61,24.48,7.81,0,42.46,48.11,1.046,0,0,v2025_06
2025-09,INCEJ,890665,export,394176362.48,54593.71,KOR,air,0,140.88,18.0,13.72,1.68,0,47.05,53.36,1.103,0,0,v2024_12
2021-12,INFKC,701874,reexport,978387310.05,4699.7,DEU,road,1,139.71,49.1,9.67,10.6,0,43.56,45.57,1.215,0,1,v2026_02
2021-04,INYRE,637094,import,269836046.12,28160.44,AUS,air,1,107.22,27.76,0.0,16.42,0,36.91,35.1,0.895,0,0,v2026_02
2023-12,INJGP,739545,reexport,247845062.39,17687.07,IND,rail,1,104.64,12.24,11.43,1.5,0,20.36,70.05,1.273,0,0,v2026_02
2023-08,INENJ,950582,export,659666810.4,69161.55,ARE,rail,1,95.62,52.31,5.84,11.31,1,4.27,57.09,0.782,0,0,v2026_02
2019-02,INDPO,681889,reexport,113582732.49,3865.86,USA,rail,1,140.83,36.51,9.48,0.0,0,69.18,50.37,1.025,0,0,v2026_02
2023-09,INSWI,459776,import,576780747.23,52945.57,RUS,air,0,61.22,19.76,15.23,7.63,1,6.44,80.97,1.124,0,0,v2024_12
2024-04,INAHM,344751,export,538229596.52,4350.88,IND,rail,1,54.98,26.01,0.0,13.33,0,26.75,57.91,0.679,0,0,v2025_06
2021-07,INBLH,229196,import,347434341.46,16087.93,DEU,air,0,114.58,10.39,8.01,4.85,0,30.0,46.55,0.964,0,0,v2025_06
2026-11,INOMP,845151,reexport,229192993.12,220788.77,SAU,road,1,133.39,98.52,5.78,0.57,0,30.66,43.12,1.175,0,0,v2025_06
2022-03,INAWD,150619,import,822164742.84,145366.04,RUS,road,1,177.96,37.54,0.13,0.0,0,29.9,65.73,1.124,0,0,v2024_12
2024-12,INIHF,376532,export,330818590.78,21823.99,THA,rail,0,122.51,27.22,0.0,2.9,0,52.26,38.05,1.214,0,1,v2024_12
2024-10,INJDV,455702,reexport,260482077.33,12184.14,GBR,rail,1,99.45,23.22,2.63,3.18,0,21.49,44.04,1.161,0,1,v2025_06
2023-03,INNTJ,122828,reexport,887694027.63,37870.12,CHN,air,0,126.58,85.83,6.62,14.62,0,43.14,100.0,1.086,0,0,v2024_12
2022-04,INAJR,635026,reexport,342965264.65,20561.0,SGP,road,1,127.66,54.71,24.72,0.88,0,32.85,72.62,0.88,0,1,v2026_02
2021-08,INVOL,401594,export,3362644825.17,191030.45,NPL,sea,1,104.21,26.28,0.55,7.71,0,57.74,60.5,0.971,0,1,v2025_12
2020-02,INSTM,138768,import,164105096.92,117436.15,ZAF,road,0,90.54,6.85,0.0,0.0,0,58.76,32.26,0.758,0,0,v2024_12
2024-01,INIFF,870603,import,929622470.93,68970.06,SGP,sea,1,50.0,57.86,9.73,0.0,0,1.95,74.33,1.069,0,0,v2025_12
2023-03,INQZZ,395488,import,740776364.51,139014.61,NPL,air,1,157.79,20.15,8.98,0.0,0,21.13,43.45,0.843,0,0,v2026_02
2019-09,INFPI,115979,reexport,326349590.83,19048.51,NPL,road,0,109.04,31.01,3.91,12.41,0,49.64,41.07,0.633,0,0,v2025_12
2019-09,INEBV,177181,reexport,1289483787.51,14803.83,SGP,road,1,119.68,67.46,12.27,6.03,0,43.93,48.84,0.772,0,0,v2025_12
2025-11,INRBI,433463,reexport,138839017.34,27652.18,NPL,sea,0,171.33,13.5,3.22,6.29,1,17.01,65.77,1.358,0,0,v2024_12
2019-10,INLDR,565782,export,68381106.05,156484.23,SAU,rail,1,186.11,28.95,13.76,25.62,0,48.66,40.98,0.927,0,0,v2026_02
2020-11,INRJW,372936,import,469245096.76,8502.62,BGD,rail,1,74.47,66.24,8.82,7.4,0,53.48,34.88,0.656,1,0,v2024_12
2021-12,INGHK,416981,export,725417477.65,141203.68,DEU,air,1,126.41,35.45,8.71,13.1,0,15.68,19.72,0.942,0,0,v2026_02
2018-12,INNNE,354261,export,169604345.07,1573.28,RUS,rail,0,200.96,11.08,19.33,12.66,0,57.17,55.32,0.921,0,0,v2025_06
2024-08,INLXJ,570443,reexport,1091147420.62,30468.53,DEU,sea,1,199.2,16.41,4.92,11.57,1,50.29,71.16,1.138,0,0,v2026_02
2024-09,INAEM,149301,export,364580702.36,315963.15,RUS,sea,0,100.34,108.97,10.11,2.62,0,9.01,83.45,0.894,0,0,v2024_12
2025-09,INQHD,111316,reexport,593268831.89,3571.04,BGD,rail,1,111.12,99.05,8.81,19.62,0,25.72,66.22,0.823,0,0,v2026_02
2022-05,INYBY,541407,reexport,146564654.13,61041.36,THA,rail,0,115.24,18.0,6.59,19.59,0,60.52,72.42,1.101,0,0,v2026_02
2024-12,INUSP,161220,reexport,643040621.48,22437.87,SGP,rail,1,87.03,7.46,0.0,8.82,0,57.42,52.12,0.984,0,0,v2026_02
2022-03,INLQE,911179,reexport,43846148.48,16016.19,SGP,air,1,97.97,33.16,15.74,0.0,1,30.06,35.57,0.92,0,0,v2025_12
2023-09,INBKS,391172,reexport,489254157.28,43281.95,MYS,air,1,149.46,78.48,6.64,12.46,0,47.6,61.55,1.158,1,0,v2026_02
2024-11,INOHZ,125667,reexport,392685989.22,32856.46,USA,road,0,158.48,26.82,0.0,9.08,0,81.09,64.16,0.779,0,0,v2024_12
2021-03,INLVV,345837,export,91086687.35,22831.89,BGD,air,0,175.56,23.54,12.46,6.17,0,38.44,57.45,1.375,0,0,v2025_06
2026-05,INIFS,355355,export,156394748.34,4240.69,USA,road,1,71.15,30.58,9.47,7.88,0,24.4,87.12,1.162,0,0,v2024_12
2026-06,INOQX,639412,reexport,247289257.13,1371.94,SAU,rail,0,107.72,33.32,7.18,7.78,0,29.99,50.3,1.312,0,0,v2026_02
2019-12,INFPE,772933,reexport,86145449.96,44289.17,NPL,road,0,162.8,23.77,9.47,14.27,0,58.85,92.95,0.718,0,1,v2026_02
2020-05,INWPJ,190823,reexport,62803907.24,22348.22,USA,sea,1,98.44,6.99,5.85,15.95,0,51.45,46.73,0.942,0,0,v2024_12
2019-12,INOGR,608496,import,41630011.29,49080.05,GBR,air,1,104.28,15.52,3.44,23.97,0,73.44,67.32,1.145,0,0,v2025_12
2020-06,INOAA,872999,export,38203322.24,36497.02,GBR,road,1,157.21,27.56,7.32,6.9,0,10.85,61.86,1.451,0,0,v2025_06
2023-09,INCMI,664480,reexport,178364000.06,31103.57,RUS,rail,0,163.06,63.96,0.0,4.91,0,54.45,42.38,1.13,0,0,v2026_02
2025-07,INIAI,703364,import,74383470.36,92764.67,SGP,road,1,96.9,74.79,8.84,5.05,0,44.14,68.44,1.056,0,0,v2025_12
2020-12,INZCV,886888,import,176003994.67,34663.06,BGD,air,0,138.18,44.06,14.38,2.15,0,34.22,23.43,1.242,1,0,v2025_06
2025-07,INXTA,574978,reexport,342107559.59,7391.52,THA,road,1,52.24,21.18,6.72,5.9,0,45.59,74.98,0.997,0,0,v2026_02
2021-01,INJEE,139106,import,844210800.83,80079.6,JPN,sea,0,149.65,10.35,1.96,11.79,0,29.36,82.07,0.778,0,1,v2025_12
2025-10,INTPW,860297,export,386613528.25,10683.53,DEU,road,1,76.48,17.74,8.23,21.06,0,20.17,100.0,1.061,0,0,v2024_12
2020-01,INWOJ,889682,reexport,4093439582.03,13386.94,AUS,air,0,159.64,34.67,3.9,2.53,0,46.41,66.68,0.791,0,0,v2025_12
2023-10,INCNF,463135,reexport,163450989.02,12970.13,IDN,air,1,90.71,20.97,5.48,18.52,0,21.12,76.16,1.231,0,1,v2025_12
2019-05,INPNR,803531,export,231046568.4,15379.02,DEU,air,1,123.72,6.21,11.15,1.1,0,28.43,31.66,1.06,0,1,v2026_02
2023-06,INNFU,526028,reexport,110137510.45,7904.77,KOR,air,1,112.62,63.74,11.5,13.24,0,51.91,57.22,1.055,0,0,v2025_12
2026-09,INICL,671970,reexport,750072553.97,2978.71,NPL,road,1,128.78,30.5,0.0,25.03,0,50.64,69.46,0.961,0,0,v2024_12
2019-05,INIKK,576210,import,72084561.01,88868.69,VNM,sea,1,124.99,48.88,14.72,3.28,0,67.64,79.55,1.004,0,0,v2026_02
2024-08,INGYQ,897233,export,744152137.83,87905.77,SAU,sea,1,120.73,23.75,0.0,10.77,0,52.99,33.11,1.162,0,0,v2026_02
2022-12,INYKC,932044,reexport,155614675.93,5641.15,GBR,rail,0,143.48,21.14,5.77,3.45,0,46.27,37.58,1.162,0,1,v2025_12
2024-08,INNZG,305454,import,191654163.45,22203.5,NPL,road,1,109.81,54.67,12.44,20.51,0,51.19,64.85,1.155,0,0,v2026_02
2018-11,INALF,429093,reexport,312777416.89,81440.05,FRA,road,0,112.18,14.01,2.65,7.13,0,23.63,76.27,1.358,0,0,v2025_06
2025-12,INFKM,907158,import,356405749.33,76490.94,JPN,road,0,174.26,5.72,10.8,10.37,0,48.93,50.58,1.093,0,0,v2024_12
2018-05,INLFU,992263,reexport,211772231.48,5156.72,VNM,sea,0,157.84,120.3,8.66,11.31,0,14.86,67.87,0.895,0,0,v2024_12
2026-06,INZUO,898633,export,487330993.97,8630.48,NPL,rail,1,100.88,20.32,0.0,17.77,1,27.13,46.64,1.277,0,0,v2025_06
2019-08,INGKJ,465864,import,83198633.83,12751.8,JPN,road,1,147.91,46.96,12.65,3.77,0,22.91,46.84,1.147,0,0,v2025_06
2019-04,INPHV,562283,export,436384652.05,27485.41,USA,sea,0,51.5,57.49,11.14,0.63,0,33.65,21.74,1.025,0,0,v2025_12
2026-06,INADH,173593,import,254123886.98,44905.37,RUS,road,1,91.71,20.77,16.07,3.85,0,40.19,93.77,0.95,0,0,v2024_12
2019-07,INQBO,916395,export,745776289.64,72556.07,FRA,rail,0,86.87,48.69,7.75,11.85,0,36.98,64.52,1.171,0,1,v2024_12
2023-05,INOHW,647520,export,268130216.95,18641.51,AUS,air,0,128.14,67.82,14.59,17.62,0,29.95,42.31,0.943,0,1,v2024_12
2026-07,INLOC,203540,import,261937395.7,8051.93,DEU,road,0,115.57,50.19,0.0,8.72,0,26.7,61.92,1.045,0,0,v2025_06
2022-12,INJBW,612605,export,311809276.72,105908.36,IDN,sea,0,153.56,19.05,12.53,9.6,0,27.86,55.95,0.802,0,0,v2025_06
2021-08,INUPL,557282,export,392327522.8,18861.48,BRA,road,0,132.25,25.86,11.12,8.53,0,31.41,46.06,0.924,0,0,v2024_12
2024-04,INFGH,322846,import,571875663.24,10282.12,NPL,road,1,156.75,15.42,11.49,0.0,1,27.64,61.23,1.063,0,0,v2025_06
2021-10,INGUQ,317925,reexport,255231079.45,30380.81,BGD,sea,0,87.3,35.17,13.5,2.98,0,46.79,45.63,1.131,0,0,v2025_12
2021-02,INRNX,940232,import,327129819.15,22333.68,USA,road,0,108.21,112.33,0.0,5.28,1,58.55,50.75,1.199,0,1,v2025_06
2018-08,INCYX,698889,export,196408100.07,2392.45,RUS,sea,1,71.84,36.75,9.45,7.76,0,0.0,38.35,0.764,1,0,v2026_02
2020-07,INKPW,687063,reexport,1375300617.92,10591.32,USA,air,1,112.87,54.06,1.53,18.11,0,21.57,85.39,1.1,0,0,v2026_02
2020-05,INIXG,330152,import,124765196.4,53572.4,GBR,road,0,93.67,17.73,12.81,4.4,0,25.87,50.11,0.772,0,0,v2025_06
2026-05,INCMO,509445,import,1228184476.82,17258.21,VNM,road,1,92.59,28.03,2.08,8.03,0,15.84,58.98,0.656,0,0,v2026_02
2025-05,INGWG,472101,import,320078796.06,43556.42,SGP,road,0,144.32,86.09,15.48,13.24,0,27.64,67.74,0.992,0,1,v2026_02
2018-08,INMUN,746213,export,300468506.38,67701.54,USA,road,1,204.0,50.0,7.64,3.33,0,30.98,36.95,0.979,0,0,v2026_02
2018-12,INAOJ,469488,export,173723352.09,49498.31,THA,rail,1,79.39,23.65,5.69,9.16,1,28.94,91.25,1.08,0,0,v2025_12
2019-11,INPOD,125321,export,286167617.86,47792.26,DEU,air,0,174.82,29.07,14.55,16.37,0,51.86,80.35,1.123,0,0,v2026_02
2024-05,INGPK,254818,reexport,363452458.53,19024.63,AUS,road,0,161.31,16.12,2.38,10.14,0,58.77,79.21,0.837,0,0,v2025_12
2021-01,INOBT,818353,reexport,139415858.09,2226.79,BGD,road,0,129.54,36.44,11.23,8.85,0,40.08,66.9,0.933,0,0,v2026_02
2019-04,INEZE,752821,export,439211088.37,7379.02,AUS,road,1,80.52,20.0,1.13,3.28,0,19.53,74.15,0.692,0,0,v2025_06
2024-12,INNCL,594502,reexport,583967774.95,19702.59,SGP,road,0,128.28,21.07,4.12,9.17,1,62.72,59.19,0.81,0,0,v2024_12
2020-04,INUMV,812492,import,47994942.96,18279.9,ZAF,road,1,100.78,70.72,5.1,17.97,0,36.45,66.38,0.884,0,0,v2024_12
2023-09,INLMQ,424582,import,1533236159.37,10809.54,IND,sea,1,179.21,17.24,4.69,0.0,0,10.56,52.02,0.908,0,0,v2024_12
2018-01,INWAL,300700,import,122873384.62,7124.23,FRA,road,1,87.42,126.13,10.79,8.34,0,39.26,45.47,0.962,0,0,v2025_06
2022-10,INHHD,180003,reexport,69736104.69,7937.27,BGD,air,0,194.68,32.89,0.0,1.76,0,65.27,50.35,0.768,0,1,v2024_12
2021-09,INDKS,164243,import,299173432.71,86137.39,SGP,sea,1,125.39,39.86,1.97,24.99,0,44.62,69.31,1.113,0,0,v2025_12
2024-03,INGZS,652277,export,254336179.18,30538.93,CHN,air,0,163.52,23.29,7.53,10.57,0,18.25,53.96,1.106,0,0,v2024_12
2025-08,INLTO,228556,export,81802114.24,2795.3,AUS,rail,1,157.63,6.43,6.98,8.14,0,31.72,43.36,1.098,0,1,v2024_12
2020-05,INMKW,160897,reexport,52478008.15,85169.48,JPN,rail,0,109.92,44.56,4.94,14.57,0,44.46,46.23,0.955,0,0,v2025_06
2023-10,INCXP,349483,reexport,257280501.74,5883.03,ARE,road,1,160.11,31.86,6.72,8.65,0,0.0,65.15,0.859,0,0,v2025_12
2025-03,INWBJ,648580,export,134000739.01,120955.65,VNM,rail,1,144.49,110.57,12.04,0.0,0,49.66,62.52,0.642,0,0,v2026_02
2022-09,INRCY,856804,reexport,427069563.96,1088.22,NPL,rail,0,147.09,67.3,0.0,7.11,0,48.46,34.56,1.455,0,0,v2025_06
2019-10,INEGA,843204,export,422992502.59,3623.78,KOR,rail,0,149.9,26.93,15.69,0.85,0,57.24,46.98,0.999,0,0,v2026_02
2023-10,INCXK,787400,reexport,1829079580.63,11342.03,BRA,road,1,104.99,51.75,5.8,8.0,0,54.05,56.81,0.91,0,0,v2026_02
2020-10,INUSQ,864746,import,660213316.06,1482.82,IND,air,1,150.05,106.59,10.83,14.99,0,48.86,37.56,0.77,0,0,v2025_12
2026-05,INXXN,962442,reexport,304042134.37,21460.3,DEU,road,1,124.3,11.07,0.61,0.52,0,12.55,52.99,1.328,0,0,v2025_12
2025-02,INQEQ,685718,import,53062120.76,23247.44,CHN,air,1,110.23,16.04,2.61,12.15,0,11.21,68.76,1.096,0,0,v2025_06
2019-09,INRME,310836,reexport,256788161.5,8200.03,THA,sea,0,161.01,27.07,0.0,0.0,0,28.62,64.18,0.946,0,0,v2025_06
2026-06,INTYK,102471,import,1966079692.0,20510.92,CHN,air,1,71.87,8.13,6.97,7.23,0,41.68,61.16,1.295,0,0,v2025_06
2021-09,INXLX,580533,reexport,413592077.13,77915.14,SGP,sea,0,90.37,113.73,10.69,14.28,1,24.3,50.49,0.974,0,1,v2025_12
2023-02,INUZF,590321,reexport,78473571.29,13413.04,CHN,sea,1,174.86,22.3,5.28,7.29,1,59.02,49.12,0.842,0,0,v2026_02
2019-03,INXCF,826171,reexport,202776797.66,22530.87,IND,sea,1,219.25,37.02,3.06,9.94,0,44.78,12.79,0.758,0,1,v2025_06
2023-09,INQLR,795874,export,120243828.48,11403.69,GBR,rail,1,121.05,71.85,12.19,19.07,0,27.09,39.55,1.188,1,0,v2025_06
2021-07,INDGI,867677,import,78666929.75,75362.87,THA,rail,1,127.5,19.22,7.45,18.18,0,67.64,29.21,0.777,0,0,v2025_12
2018-03,INEPV,561097,import,4785086649.2,2810.38,THA,air,0,119.3,14.11,0.0,0.0,0,62.54,32.47,1.045,0,0,v2026_02
2023-05,INUFU,231686,export,222695883.53,18644.3,VNM,sea,1,166.79,49.45,6.65,17.91,0,49.71,50.12,1.302,0,0,v2026_02
2020-12,INZLE,381379,import,278785641.16,3813.13,DEU,road,1,114.99,53.49,7.65,5.49,0,42.15,57.94,0.782,0,0,v2026_02
2018-03,INGGA,496864,export,1468217256.44,11751.39,AUS,road,0,138.55,161.17,14.19,8.45,0,39.33,41.86,1.097,0,0,v2025_12
2018-04,INIAE,605146,reexport,69650741.43,706602.52,BGD,road,1,58.12,25.79,15.32,1.1,0,37.15,71.66,0.916,0,0,v2026_02
2025-11,INQQO,558562,import,79185176.73,10952.53,RUS,air,1,85.05,48.11,9.7,6.01,0,1.63,46.5,1.286,0,1,v2024_12
