env_hazard_event_start_date,env_hazard_event_end_date,env_hazard_hazard_type_code,env_hazard_fema_disaster_number,env_hazard_impact_area_polygon_id,env_hazard_fatalities_direct,env_hazard_fatalities_indirect,env_hazard_injuries_reported,env_hazard_property_damage_usd,env_hazard_crop_damage_usd,env_hazard_insured_loss_usd,env_hazard_evacuation_order_flag,env_hazard_power_outage_customers_peak,env_hazard_shelter_population_peak,env_hazard_flood_depth_max_ft,env_hazard_wind_gust_max_mph,env_hazard_drought_severity_index,env_hazard_heat_index_max_f,env_hazard_snowfall_total_in,env_hazard_event_narrative_code
2003-11-02,2003-11-12,LANDSLIDE,2636,POLY000000468,0,0,345,9927138563.98,1642251102.85,7461755654.23,0,4455658,49197,26.69,153.7,2.136,57.8,0.32,NARR_F
2003-11-05,2003-11-25,HURRICANE,4812,POLY000000469,0,0,423,7524279288.57,1889405784.44,5599367211.07,0,8761187,213720,0.01,20.9,2.262,55.2,73.75,NARR_F
2003-11-08,2003-11-23,LANDSLIDE,4932,POLY000000470,0,0,461,9132833527.11,705105008.4,1897874373.71,0,10703311,115070,4.02,106.5,-1.474,131.6,45.2,NARR_C
2003-11-11,2003-11-18,FLOOD,2026,POLY000000471,0,0,412,3284010416.3,1862288158.74,621596443.25,0,7682750,141582,20.24,113.9,-2.019,108.6,26.01,NARR_E
2003-11-14,2003-11-16,TORNADO,8840,POLY000000472,0,0,420,6327521290.46,2134036117.8,1970601289.08,1,8108679,16843,17.66,142.5,2.7,119.1,41.14,NARR_G
2003-11-17,2003-11-18,FLOOD,5658,POLY000000473,6,0,291,5676457815.36,346336255.44,3172167344.76,0,9270987,209249,26.92,99.7,1.887,87.8,72.13,NARR_D
2003-11-20,2003-12-06,HEAT,7973,POLY000000474,0,0,185,10294335382.6,1590294934.31,5315511558.07,0,4454728,4442,9.26,140.3,-3.808,64.0,19.26,NARR_B
2003-11-23,2003-11-29,HEAT,7189,POLY000000475,2,0,387,6216515098.24,1141361688.09,1932066157.07,1,7049122,243003,17.57,139.8,1.522,55.7,48.08,NARR_D
2003-11-26,2003-12-15,SEVERE_STORM,9188,POLY000000476,0,0,477,2109981232.32,1803177410.82,1369068635.24,0,346706,244201,14.18,138.8,2.824,91.6,23.41,NARR_E
2003-11-29,2003-12-13,TORNADO,7022,POLY000000477,0,0,121,3369796719.92,1799178880.96,2340474286.37,0,3110967,65902,2.72,143.3,-0.349,73.9,48.93,NARR_F
2003-12-02,2003-12-05,WINTER_STORM,6403,POLY000000478,0,0,293,8022101652.99,1991854338.92,3934541770.76,0,7314011,82331,20.05,42.8,-3.137,87.9,50.98,NARR_G
2003-12-05,2003-12-24,WILDFIRE,7616,POLY000000479,2,0,576,8963508002.17,1716573545.61,4914942666.44,0,6663215,15758,21.21,114.7,0.8,52.5,50.43,NARR_C
2003-12-08,2003-12-27,WILDFIRE,2448,POLY000000480,2,0,1102,4249595727.97,1941069782.59,2326711342.78,0,3135880,41496,3.34,74.8,-4.159,93.7,28.15,NARR_A
2003-12-11,2003-12-12,DROUGHT,1941,POLY000000481,0,0,1069,7827451677.39,396010147.34,2606633980.78,0,7305331,4585,5.18,111.0,2.132,51.7,70.52,NARR_A
2003-12-14,2003-12-27,HEAT,6855,POLY000000482,0,0,463,5698923925.56,1869734584.03,1533295457.62,0,8467316,108274,10.25,130.5,-1.941,95.5,55.47,NARR_E
2003-12-17,2004-01-04,HURRICANE,9543,POLY000000483,0,0,342,1067864124.98,1681581330.2,296291791.46,0,8260448,53528,12.28,43.1,-1.419,112.9,3.6,NARR_E
2003-12-20,2003-12-27,DROUGHT,6745,POLY000000484,0,0,1125,3443949629.81,1714716792.62,1688003280.01,1,7997071,28419,24.2,96.7,-3.618,133.4,32.99,NARR_F
2003-12-23,2004-01-02,LANDSLIDE,8144,POLY000000485,0,0,628,687811842.54,1573959352.77,201560665.01,0,3670786,47545,25.36,121.7,4.132,112.6,12.31,NARR_G
2003-12-26,2004-01-09,LANDSLIDE,5347,POLY000000486,0,0,703,5242007503.85,339742042.86,1170706547.44,0,2781176,200760,18.67,87.3,0.562,67.3,78.38,NARR_F
2003-12-29,2004-01-16,FLOOD,2533,POLY000000487,0,0,921,5963084938.27,1138862662.91,4202271471.92,0,11210919,190941,4.49,10.1,1.344,110.2,5.59,NARR_G
2004-01-01,2004-01-01,TORNADO,5814,POLY000000488,0,0,349,5205705295.41,893018212.55,3324011301.38,0,1295694,123297,17.84,37.2,4.117,68.0,70.39,NARR_G
2004-01-04,2004-01-04,HURRICANE,9910,POLY000000489,0,1,1085,10716233587.76,1028316594.99,7354532498.66,0,576383,209965,25.16,18.2,-0.499,85.8,7.09,NARR_F
2004-01-07,2004-01-23,TORNADO,3775,POLY000000490,1,0,971,6359950217.38,529933876.4,1988983006.09,0,6619743,139191,26.23,3.6,0.67,118.1,36.14,NARR_D
2004-01-10,2004-01-19,WILDFIRE,8548,POLY000000491,0,0,117,8577863934.67,298288641.88,4552733731.23,0,8984392,217258,17.55,163.7,3.536,61.8,66.39,NARR_G
2004-01-13,2004-01-22,DROUGHT,7586,POLY000000492,0,0,672,11086747103.56,844689125.6,8250233115.15,0,11223923,29803,2.77,104.9,1.215,108.1,29.08,NARR_F
2004-01-16,2004-02-01,DROUGHT,6929,POLY000000493,0,0,495,8552750381.27,1601339555.91,5464134912.89,0,5758018,104706,8.08,20.5,2.18,83.9,34.45,NARR_G
2004-01-19,2004-02-07,HURRICANE,1497,POLY000000494,0,0,278,3972767893.07,2694439801.82,1833805564.5,0,5300265,172916,22.69,41.0,2.809,92.7,46.81,NARR_F
2004-01-22,2004-01-22,TORNADO,8883,POLY000000495,0,0,1078,5729040674.41,90627813.04,2658540199.0,1,9573548,155172,14.3,49.8,-2.713,96.5,60.27,NARR_A
2004-01-25,2004-01-31,WINTER_STORM,7716,POLY000000496,0,0,1044,7214065046.25,2534541980.51,3149473948.94,0,10514956,84947,3.19,35.3,-4.089,86.0,0.56,NARR_B
2004-01-28,2004-02-02,HEAT,5942,POLY000000497,0,0,742,1061247390.54,2597799613.15,769355645.18,0,379946,113563,5.68,146.1,1.07,113.5,64.25,NARR_E
2004-01-31,2004-02-10,LANDSLIDE,1606,POLY000000498,0,0,1021,4614022266.54,308055168.91,1005070234.4,0,10117709,190313,16.56,87.3,-0.236,57.2,66.42,NARR_F
2004-02-03,2004-02-07,HEAT,3923,POLY000000499,1,0,739,4570383701.83,595626604.22,3419949311.96,1,2302230,144206,10.12,153.8,-2.77,92.4,48.26,NARR_F
2004-02-06,2004-02-11,HURRICANE,6853,POLY000000500,0,0,48,11583790384.13,1004747605.58,9295553610.45,0,11725146,159188,16.89,164.5,4.184,61.2,39.95,NARR_G
2004-02-09,2004-02-28,WILDFIRE,8711,POLY000000501,1,0,403,4268250207.68,85748474.77,2070424954.22,0,7589327,7248,6.76,99.5,-1.707,121.1,21.91,NARR_D
2004-02-12,2004-02-25,WINTER_STORM,6322,POLY000000502,4,0,82,9026148369.8,1947173796.26,2155745175.05,0,1890901,195045,14.54,134.1,4.708,85.2,25.38,NARR_B
2004-02-15,2004-02-20,SEVERE_STORM,6759,POLY000000503,0,0,1190,6026627386.58,1778062479.62,4644138660.9,0,1049315,98591,20.05,75.8,-2.984,134.5,59.94,NARR_A
2004-02-18,2004-03-04,TORNADO,3398,POLY000000504,0,0,137,8175166658.29,447047637.0,3448993592.38,0,10062032,112745,19.86,103.7,1.996,117.2,18.67,NARR_A
2004-02-21,2004-03-04,WINTER_STORM,5214,POLY000000505,0,0,690,7615767315.09,1676139593.47,2568855230.68,0,3540603,199711,24.67,11.8,-1.206,54.5,26.09,NARR_G
2004-02-24,2004-03-14,WILDFIRE,2950,POLY000000506,1,3,194,2068328428.69,1181995122.76,590213407.88,1,2039985,244439,15.36,2.7,2.084,90.9,21.17,NARR_B
2004-02-27,2004-03-01,WINTER_STORM,3288,POLY000000507,0,0,1098,5362847146.52,2663823712.83,2347850221.25,0,8731881,229871,11.41,149.5,0.819,86.8,55.78,NARR_G
2004-03-01,2004-03-07,WILDFIRE,8724,POLY000000508,0,0,498,4025924437.06,78765222.63,1445720006.0,1,9822183,42464,16.95,50.5,-2.089,67.3,50.82,NARR_B
2004-03-04,2004-03-22,HEAT,2852,POLY000000509,1,0,948,369845004.97,1077514132.95,274996309.34,0,8410045,202297,27.01,163.0,-0.301,111.9,51.49,NARR_G
2004-03-07,2004-03-10,HEAT,2923,POLY000000510,3,0,933,10553050477.34,1860048236.83,5821707557.16,1,5413466,48317,6.86,148.5,0.62,104.9,64.47,NARR_F
2004-03-10,2004-03-23,HEAT,5175,POLY000000511,0,0,1173,7699250954.67,1996957135.73,3786740899.76,0,3962115,220840,10.36,41.9,4.447,120.4,25.96,NARR_D
2004-03-13,2004-03-16,HEAT,4355,POLY000000512,5,0,1141,9431597446.39,149649189.09,2464952596.29,1,11510427,169723,3.7,29.7,0.607,115.1,57.79,NARR_F
2004-03-16,2004-03-17,TORNADO,1748,POLY000000513,0,0,1070,8567231780.77,2262354518.96,2152959934.34,1,6691019,5480,6.02,154.6,-4.514,132.4,6.05,NARR_B
2004-03-19,2004-03-22,WINTER_STORM,9133,POLY000000514,3,2,1004,6737962919.76,864000099.67,5489866108.8,0,4912835,72854,15.16,133.9,-3.521,71.5,26.28,NARR_B
2004-03-22,2004-04-04,LANDSLIDE,9313,POLY000000515,0,0,505,11265081718.09,2236219328.91,2172349119.93,0,3371951,22629,14.62,149.4,-2.446,114.8,65.14,NARR_E
2004-03-25,2004-04-09,HURRICANE,6288,POLY000000516,0,0,875,11207587346.97,1528388809.16,5791058586.43,0,8349035,205651,1.45,20.9,-1.958,59.1,7.95,NARR_B
2004-03-28,2004-04-10,TORNADO,1792,POLY000000517,1,0,966,106391117.35,102963632.22,22175019.18,1,5278661,82922,24.34,99.7,-3.375,58.8,22.0,NARR_F
2004-03-31,2004-04-18,HURRICANE,6276,POLY000000518,0,0,527,2118134999.42,457388708.07,1443730331.04,0,2811939,78580,22.1,11.2,1.606,116.1,35.02,NARR_B
2004-04-03,2004-04-21,WINTER_STORM,4318,POLY000000519,7,0,732,2529594998.52,24806081.32,2091199598.99,0,3662569,224952,5.07,141.1,-2.762,87.1,56.98,NARR_A
2004-04-06,2004-04-15,DROUGHT,1634,POLY000000520,0,0,1133,9936059479.93,2440041507.55,2094151128.12,1,9158658,150366,17.5,67.4,-4.607,133.2,69.93,NARR_F
2004-04-09,2004-04-10,TORNADO,5351,POLY000000521,0,0,658,1258671876.26,32791353.67,304751303.99,1,6111613,112523,18.51,149.0,3.822,116.2,11.24,NARR_B
2004-04-12,2004-04-20,DROUGHT,1789,POLY000000522,3,0,483,10849860698.29,1950287551.98,8672691709.47,0,6436410,24077,21.34,90.4,1.698,133.6,13.07,NARR_D
2004-04-15,2004-04-27,HURRICANE,4464,POLY000000523,7,0,690,3478984525.33,316074252.99,1929014728.95,1,5286297,82713,14.12,42.9,-4.189,126.8,41.17,NARR_C
2004-04-18,2004-04-21,WILDFIRE,1966,POLY000000524,1,0,91,8116381803.0,1685358855.95,6411334250.56,0,6979383,44458,3.42,52.6,4.146,133.8,72.4,NARR_G
2004-04-21,2004-05-02,WILDFIRE,2430,POLY000000525,0,0,1153,823211017.86,1293831223.74,228392568.82,0,2631520,167778,20.24,65.4,1.145,118.1,38.54,NARR_F
2004-04-24,2004-05-02,LANDSLIDE,9491,POLY000000526,0,0,970,6528119346.65,968305182.99,5349833926.07,0,1368312,161817,11.59,0.5,0.226,63.0,11.83,NARR_B
2004-04-27,2004-05-01,HURRICANE,7169,POLY000000527,0,0,770,5620894451.8,832820301.24,2780336604.45,1,1329612,126894,3.71,17.9,2.752,86.3,44.07,NARR_B
2004-04-30,2004-05-17,TORNADO,7440,POLY000000528,2,0,1166,10421860471.08,324564714.41,6827497321.3,0,3363954,151125,1.69,129.7,-3.597,52.8,6.85,NARR_B
2004-05-03,2004-05-08,WINTER_STORM,2887,POLY000000529,0,2,80,1533627639.08,951493049.36,1257223696.57,0,5497315,246734,8.42,61.5,-1.544,56.7,65.98,NARR_C
2004-05-06,2004-05-08,HEAT,7432,POLY000000530,0,0,86,6133630512.5,2265545181.31,1690147996.01,0,10275525,25830,23.84,127.0,2.978,54.5,62.38,NARR_A
2004-05-09,2004-05-27,LANDSLIDE,1175,POLY000000531,0,0,808,4557032750.98,2831109860.07,1343699531.68,0,6042288,170612,14.81,144.2,3.845,52.2,25.54,NARR_D
2004-05-12,2004-05-31,TORNADO,3282,POLY000000532,7,0,1152,4934454299.02,1214219396.55,3186543204.69,0,1845120,46339,0.5,126.7,2.75,108.3,7.79,NARR_E
2004-05-15,2004-05-22,HURRICANE,4257,POLY000000533,1,0,916,1035399345.94,2758878683.84,435701136.63,0,7484455,98116,21.51,12.0,-2.847,126.0,34.66,NARR_F
2004-05-18,2004-05-31,LANDSLIDE,4186,POLY000000534,5,0,763,6657088978.21,673998860.45,2255202595.6,0,11011575,169359,2.06,105.5,-3.364,72.1,53.09,NARR_B
2004-05-21,2004-05-31,HURRICANE,1382,POLY000000535,6,0,293,6965943443.23,2688449569.39,5050254192.95,0,6924660,193993,27.54,125.0,-2.191,53.7,57.1,NARR_F
2004-05-24,2004-06-12,HEAT,2241,POLY000000536,0,0,410,7919370121.29,1161432417.28,6049804338.23,0,9070477,30007,2.03,127.9,-0.008,110.8,58.16,NARR_D
2004-05-27,2004-06-05,HURRICANE,1633,POLY000000537,0,0,613,5772098577.18,2614561954.96,3390055042.99,0,1655858,167732,26.89,146.2,-2.822,63.0,68.68,NARR_G
2004-05-30,2004-06-01,HEAT,9292,POLY000000538,0,0,1045,2182106605.42,48684120.09,1797167213.8,0,7629949,67063,18.73,47.6,-1.836,69.7,23.84,NARR_B
2004-06-02,2004-06-07,HURRICANE,6783,POLY000000539,0,0,383,7518663426.54,413487313.97,2086479691.17,0,10677530,83552,18.93,121.6,-4.022,134.1,39.61,NARR_D
2004-06-05,2004-06-11,WILDFIRE,8086,POLY000000540,0,0,924,988713367.37,211223828.49,638362197.61,0,8763295,111057,8.34,161.0,3.242,71.4,66.36,NARR_G
2004-06-08,2004-06-15,HURRICANE,8331,POLY000000541,0,0,1003,6789474756.86,329440238.98,3811703362.05,0,8317423,15365,22.85,116.0,-4.21,134.8,44.49,NARR_F
2004-06-11,2004-06-30,FLOOD,7330,POLY000000542,2,0,338,6395587509.13,783639770.19,4649278466.37,0,10589738,208727,19.31,84.7,-1.894,92.1,71.17,NARR_F
2004-06-14,2004-07-04,FLOOD,7667,POLY000000543,0,0,90,1994236259.72,866642289.54,787937710.18,1,2522339,125789,7.69,130.2,2.077,50.0,17.22,NARR_A
2004-06-17,2004-06-19,WINTER_STORM,6390,POLY000000544,0,0,1032,8986246074.21,825774850.13,2414443272.68,0,1003587,144958,25.54,134.1,-4.976,84.4,76.88,NARR_E
2004-06-20,2004-06-27,LANDSLIDE,6497,POLY000000545,0,0,73,8908272208.63,1193272689.0,4549911615.85,0,2928943,7663,9.42,52.1,-4.461,123.7,36.23,NARR_B
2004-06-23,2004-06-25,HEAT,4543,POLY000000546,0,0,871,1443047146.75,833370250.25,450572625.64,1,482743,51884,20.05,31.3,-4.582,81.0,12.15,NARR_G
2004-06-26,2004-07-15,SEVERE_STORM,1797,POLY000000547,0,1,620,7819848609.53,572589456.16,5054966860.24,0,2353931,121844,21.84,12.0,-4.135,120.2,51.53,NARR_D
2004-06-29,2004-07-06,WINTER_STORM,4570,POLY000000548,0,0,1165,1034967534.99,691598251.68,811709648.41,0,7174962,180358,21.99,132.2,-2.423,133.8,16.43,NARR_G
2004-07-02,2004-07-10,DROUGHT,4629,POLY000000549,0,0,560,4270322779.29,34732361.21,1419140194.06,0,11558393,230863,19.81,76.4,-4.616,90.1,25.11,NARR_G
2004-07-05,2004-07-20,LANDSLIDE,6082,POLY000000550,0,0,149,8628132289.43,53203440.66,4240227200.61,1,1320800,26344,14.87,80.3,-4.727,76.2,4.31,NARR_C
2004-07-08,2004-07-26,SEVERE_STORM,8408,POLY000000551,2,0,5,8259282725.59,2123718505.96,1375024871.25,0,9215678,224962,20.96,106.3,1.121,99.0,75.69,NARR_F
2004-07-11,2004-07-24,WILDFIRE,4144,POLY000000552,0,0,607,6630734615.1,1790214381.54,3145795633.53,1,5145622,69814,18.13,6.1,-0.65,55.8,77.96,NARR_C
2004-07-14,2004-07-20,HURRICANE,4162,POLY000000553,0,0,1127,7252819834.65,2559986241.17,2349923938.86,0,1686336,118888,2.26,23.0,1.694,101.4,79.73,NARR_A
2004-07-17,2004-07-31,SEVERE_STORM,9044,POLY000000554,3,0,57,243403319.27,805373549.12,47013532.87,0,6841460,191042,0.58,95.3,-2.124,71.0,62.59,NARR_F
2004-07-20,2004-08-05,HURRICANE,4320,POLY000000555,0,0,467,10864177661.32,818575370.71,5568827104.41,0,6077453,131786,10.89,135.8,-1.779,93.6,59.39,NARR_F
2004-07-23,2004-08-12,WINTER_STORM,2645,POLY000000556,0,0,924,9811913718.44,1495819344.98,4079300626.16,0,9411489,76870,0.14,130.5,-1.004,105.8,4.68,NARR_B
2004-07-26,2004-08-07,HEAT,6610,POLY000000557,0,1,609,3943196526.88,552720752.32,2294078196.78,0,1339870,112464,18.85,89.2,4.253,62.1,69.76,NARR_G
2004-07-29,2004-08-10,DROUGHT,2770,POLY000000558,2,1,26,5586757594.28,2051499969.67,2766686677.46,1,9964521,23962,6.76,28.0,4.642,92.9,44.36,NARR_A
2004-08-01,2004-08-15,TORNADO,8203,POLY000000559,0,2,734,3107205754.46,926870358.1,2019946923.34,0,7610056,183608,15.81,58.7,4.021,120.5,48.28,NARR_B
2004-08-04,2004-08-16,WINTER_STORM,6212,POLY000000560,0,0,1124,2293332594.46,1785676396.29,1007714364.19,0,10551673,222328,22.2,21.6,-3.274,71.5,73.7,NARR_B
2004-08-07,2004-08-07,SEVERE_STORM,5568,POLY000000561,1,0,1043,11435060587.82,1822232380.56,1837780486.77,0,7663537,144059,9.09,163.4,-2.556,113.3,47.72,NARR_C
2004-08-10,2004-08-21,WILDFIRE,5560,POLY000000562,0,0,279,7473275776.05,2389890672.58,4279247711.59,1,11714781,191513,6.62,107.0,-1.293,76.5,58.91,NARR_F
2004-08-13,2004-08-23,HEAT,6055,POLY000000563,0,0,441,6259447933.07,912316349.47,2314181220.15,0,3121846,85937,27.8,147.7,-4.622,51.8,38.23,NARR_E
2004-08-16,2004-08-18,HEAT,8966,POLY000000564,1,2,1181,5752346042.98,1181968877.18,2938902978.27,0,7757957,134181,20.0,132.0,3.179,96.6,40.72,NARR_B
2004-08-19,2004-08-24,TORNADO,3940,POLY000000565,0,0,78,7040567237.08,1382146189.03,5366531434.35,0,5537970,53533,23.84,34.2,-3.958,90.2,33.87,NARR_D
2004-08-22,2004-09-06,LANDSLIDE,4439,POLY000000566,2,0,300,3229080941.06,219493549.05,2534038887.37,0,3200220,173208,5.28,40.2,2.509,129.5,73.86,NARR_E
2004-08-25,2004-08-28,HEAT,3864,POLY000000567,0,0,719,4507201335.19,1204610467.67,2336065176.66,0,8515999,113957,27.11,116.5,2.46,55.1,17.07,NARR_E
2004-08-28,2004-09-06,TORNADO,4277,POLY000000568,0,1,1164,11501677472.8,1404215356.99,6030464449.62,0,2216294,122152,25.17,118.8,4.847,132.3,0.95,NARR_G
2004-08-31,2004-09-07,HURRICANE,7275,POLY000000569,0,0,1040,3372765461.11,781758352.61,1788218207.86,1,2244437,249222,24.83,71.5,2.917,103.5,42.2,NARR_E
2004-09-03,2004-09-22,HEAT,1904,POLY000000570,0,0,654,15599231.32,2699136372.56,11322833.5,0,2258057,216004,3.62,141.4,-4.412,112.3,39.03,NARR_F
2004-09-06,2004-09-18,DROUGHT,1529,POLY000000571,0,0,316,487919898.22,12514467.43,220740924.3,1,10671282,2367,16.26,129.1,-1.774,116.1,34.23,NARR_F
2004-09-09,2004-09-18,SEVERE_STORM,2722,POLY000000572,0,0,588,1706784597.13,163141089.33,1352791600.0,0,1182368,166341,2.29,12.2,0.886,92.8,55.36,NARR_A
2004-09-12,2004-09-24,TORNADO,3997,POLY000000573,0,0,701,6292581066.23,976399218.27,1195597213.87,1,7595154,248994,20.67,27.7,3.142,117.8,63.94,NARR_G
2004-09-15,2004-10-01,LANDSLIDE,8344,POLY000000574,0,2,968,3178588548.4,2104605986.99,918332615.24,1,2013353,23305,26.19,103.9,4.122,78.2,16.6,NARR_D
2004-09-18,2004-09-28,DROUGHT,5082,POLY000000575,4,0,438,6098747717.89,2057684860.08,3810950363.62,0,8844447,52673,18.61,61.3,-3.071,72.7,33.55,NARR_E
2004-09-21,2004-10-06,WILDFIRE,4777,POLY000000576,0,0,371,2393013150.98,1287604925.9,859609294.69,0,7337487,197429,25.29,97.4,-3.921,88.5,3.94,NARR_D
2004-09-24,2004-10-04,HEAT,5487,POLY000000577,1,0,134,6680006756.63,89199765.6,3232655148.15,0,2403574,224599,18.23,56.9,-1.567,59.8,3.4,NARR_G
2004-09-27,2004-10-09,FLOOD,2534,POLY000000578,2,0,743,4047930766.07,1831866150.38,746261003.9,0,10228553,181797,14.71,102.3,-3.061,82.9,62.94,NARR_B
2004-09-30,2004-10-09,TORNADO,1823,POLY000000579,1,0,529,8871382131.72,2751239203.35,3913060450.14,1,10667056,57334,1.68,164.2,-3.914,50.7,35.45,NARR_B
2004-10-03,2004-10-04,DROUGHT,5418,POLY000000580,0,0,470,490434538.55,1207961228.68,201082344.76,0,7348320,87679,6.95,137.2,-3.153,55.7,72.86,NARR_A
2004-10-06,2004-10-24,TORNADO,2752,POLY000000581,0,0,739,7962362303.3,2273357216.97,1370135301.14,1,4472163,190554,8.64,123.0,-1.929,80.7,42.36,NARR_A
2004-10-09,2004-10-27,WILDFIRE,5520,POLY000000582,0,0,367,7116411460.87,1060923697.65,2271702865.61,0,9898015,235105,15.05,72.0,3.251,115.7,31.99,NARR_G
2004-10-12,2004-10-27,DROUGHT,5923,POLY000000583,0,0,655,7158320091.69,1615108876.68,6053198371.32,0,4639042,8794,15.45,17.4,1.421,69.8,5.08,NARR_E
2004-10-15,2004-10-31,SEVERE_STORM,7974,POLY000000584,0,1,1164,11453278366.11,1971179467.48,4360745338.93,0,4416687,78683,3.82,0.4,-2.385,123.0,11.0,NARR_G
2004-10-18,2004-10-20,HEAT,2500,POLY000000585,0,0,188,840681279.69,875945934.14,241582296.65,0,7014294,19261,14.02,26.8,-2.964,88.9,18.61,NARR_B
2004-10-21,2004-10-29,SEVERE_STORM,8475,POLY000000586,5,0,615,5845248260.07,1623535441.16,2394335759.36,1,3956629,216744,26.8,29.1,2.473,109.6,47.58,NARR_C
2004-10-24,2004-11-08,WINTER_STORM,3944,POLY000000587,0,0,914,1512554118.32,1573242763.78,971825622.68,0,10893949,81990,25.98,3.8,3.663,134.1,30.65,NARR_D
2004-10-27,2004-11-01,HURRICANE,6966,POLY000000588,0,3,417,9711890584.89,754252340.94,6408629786.98,0,464284,90047,21.58,20.4,2.498,77.5,57.09,NARR_G
2004-10-30,2004-11-11,LANDSLIDE,3810,POLY000000589,0,0,910,1000918955.49,2480438642.62,776385238.73,1,1163372,84255,26.97,5.4,1.082,106.9,31.04,NARR_C
2004-11-02,2004-11-21,HURRICANE,9250,POLY000000590,0,0,246,8102978600.95,976148234.03,6294992155.6,0,10432215,193542,22.12,13.7,3.413,121.9,16.4,NARR_C
2004-11-05,2004-11-25,LANDSLIDE,8356,POLY000000591,0,0,538,7690890830.39,1826124525.34,6242496270.34,1,1293855,232486,14.34,130.5,-4.44,52.7,51.53,NARR_C
2004-11-08,2004-11-19,FLOOD,8880,POLY000000592,4,0,174,3777488160.64,2004709338.52,2838025237.15,0,577721,68567,4.9,110.8,0.111,88.4,59.16,NARR_D
2004-11-11,2004-11-30,HEAT,6099,POLY000000593,0,0,818,10869325218.32,2226200018.15,9064952758.16,0,10389507,177097,11.28,135.0,-0.433,126.6,61.71,NARR_C
2004-11-14,2004-11-19,HEAT,2132,POLY000000594,0,0,92,10127257930.19,2158705836.14,8070642347.65,0,9256331,157054,11.49,46.9,3.043,108.7,79.04,NARR_C
2004-11-17,2004-12-05,SEVERE_STORM,5455,POLY000000595,6,1,963,8001116325.41,942590950.58,2082120028.39,0,8902781,220754,0.66,75.0,4.392,91.1,44.32,NARR_G
2004-11-20,2004-12-08,SEVERE_STORM,3252,POLY000000596,2,0,438,4302581970.13,1006429426.73,889684744.89,1,7811609,135024,15.03,99.3,-1.1,53.5,16.8,NARR_D
2004-11-23,2004-11-27,DROUGHT,6937,POLY000000597,1,0,187,10325259997.41,1426439400.91,1821151952.08,0,4163286,99921,9.89,14.1,4.311,114.5,15.42,NARR_C
2004-11-26,2004-12-03,LANDSLIDE,4195,POLY000000598,0,0,344,5192400317.33,2847186290.58,3405316000.95,0,4213187,7698,0.31,92.9,1.52,129.0,58.07,NARR_F
2004-11-29,2004-12-13,FLOOD,8933,POLY000000599,0,0,363,2982978461.28,2068408408.37,1989552456.43,0,4878608,244270,23.59,36.1,-4.078,78.5,4.07,NARR_E
2004-12-02,2004-12-13,WINTER_STORM,6658,POLY000000600,0,0,95,7736570203.02,276148413.35,6461513830.19,0,539661,125621,21.68,145.6,0.444,68.9,11.44,NARR_E
2004-12-05,2004-12-16,TORNADO,9903,POLY000000601,2,1,204,4233087707.04,1429950980.45,1236409937.13,0,1065800,241210,19.53,12.5,-2.207,104.4,16.81,NARR_G
2004-12-08,2004-12-25,WILDFIRE,7726,POLY000000602,3,0,347,11071110232.25,2411464414.28,3799543380.59,0,4009252,95450,3.1,132.3,-3.064,95.0,24.85,NARR_F
2004-12-11,2004-12-30,SEVERE_STORM,8435,POLY000000603,0,0,789,190532547.5,973816138.86,148817747.61,0,8170008,37459,3.81,0.3,-0.831,78.6,40.27,NARR_E
2004-12-14,2004-12-30,DROUGHT,5687,POLY000000604,0,0,612,9142259842.81,2104974594.26,6905922225.56,0,2921494,119079,23.96,145.8,0.403,83.0,65.39,NARR_D
2004-12-17,2004-12-18,HEAT,1043,POLY000000605,0,0,824,7370975969.3,2163442079.71,5650355840.94,0,11719630,35523,10.59,79.1,0.35,117.7,17.11,NARR_B
2004-12-20,2004-12-24,HEAT,9380,POLY000000606,1,0,784,3585958594.99,1040327305.23,804812069.45,1,10070708,97776,27.8,77.8,0.861,118.3,16.71,NARR_E
2004-12-23,2004-12-26,SEVERE_STORM,3521,POLY000000607,0,0,109,9958987782.05,2619302537.7,1789896469.42,0,7874351,36607,23.92,123.8,3.653,71.8,44.13,NARR_E
2004-12-26,2005-01-09,SEVERE_STORM,9619,POLY000000608,4,0,503,11628208761.55,774601488.62,9511228365.73,0,7148043,102,1.53,70.6,3.64,122.9,29.49,NARR_E
2004-12-29,2005-01-09,LANDSLIDE,3672,POLY000000609,0,0,901,11303618633.35,2527655782.42,5337379588.92,0,3837229,208828,9.83,134.2,-2.182,89.1,60.32,NARR_B
2005-01-01,2005-01-10,TORNADO,5160,POLY000000610,6,0,814,1183058734.0,1607307061.92,394570926.68,0,7441813,104846,3.07,88.8,2.411,96.9,15.64,NARR_E
2005-01-04,2005-01-16,DROUGHT,8240,POLY000000611,1,0,340,10667692437.0,2965569616.21,6490482221.38,0,1290675,36809,18.23,125.1,-4.481,101.3,78.18,NARR_A
2005-01-07,2005-01-22,FLOOD,2903,POLY000000612,5,0,1027,11085298867.61,1655483876.16,6506047575.85,0,7780694,35123,15.6,57.2,2.425,106.9,18.82,NARR_B
2005-01-10,2005-01-28,HEAT,9859,POLY000000613,3,0,1032,10151016182.95,421151026.18,8543417484.01,0,1913417,229755,10.73,2.6,-2.22,55.5,72.7,NARR_A
