health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2023-02-01,INFL_B,v2.5,4801,386,40.63,311,138,116,32.83,KP.8.7,CL952068,Unknown,17.79,38,391.51,52.87,Y,Emergency,2025-01-06T16:54:01
2021-09-19,CHIKV,v1.2,2143,424,53.6,835,247,46,45.67,KP.1.15,CL335728,Household,96.18,3,900.98,88.03,N,HighAlert,2023-11-12T07:59:16
2025-08-30,INFL_B,v4.7,3674,803,10.1,506,46,30,82.52,KP.2.17,CL742341,Workplace,19.87,42,586.69,29.46,N,HighAlert,2023-07-04T05:11:42
2020-06-23,TB,v3.7,3558,604,45.34,1094,57,61,28.78,KP.1.11,CL880357,Market,86.08,34,549.45,59.47,N,Routine,2020-05-27T07:36:06
2019-06-09,DENGUE,v2.6,3884,933,33.4,1036,85,89,12.72,BA.9.14,CL612616,Market,89.26,5,975.55,62.93,N,HighAlert,2024-07-25T16:43:32
2022-03-02,TB,v2.3,3235,1193,35.64,610,210,183,90.03,XBB.2.14,CL268475,CommunityEvent,84.37,26,23.89,28.66,N,Enhanced,2025-09-08T00:05:13
2023-11-28,INFL_B,v4.7,2138,569,25.06,155,167,44,57.09,XBB.6.12,CL817301,Travel,69.8,37,413.92,95.16,Y,Routine,2020-04-02T16:34:06
2025-07-10,NORO,v3.1,3688,695,2.7,1,1,67,8.45,B.1.6.7,CL432305,Unknown,48.9,40,19.37,58.56,N,Routine,2021-12-03T10:54:27
2022-12-23,CHIKV,v4.2,3331,1068,50.05,737,80,58,49.74,AY.3.13,CL769194,Healthcare,89.07,28,348.4,21.56,Y,Emergency,2022-04-21T00:17:16
2025-09-03,RSV,v2.3,304,921,52.72,1184,275,182,25.39,KP.6.10,CL253250,Travel,42.96,10,978.11,87.75,N,Emergency,2022-05-05T18:54:40
2023-05-10,DENGUE,v4.0,569,449,52.13,94,0,68,5.37,AY.7.15,CL637069,Healthcare,10.31,28,530.42,90.51,N,Enhanced,2021-09-17T17:58:18
2025-07-29,CHIKV,v4.3,1517,1066,44.58,880,246,74,28.71,KP.4.2,CL248845,Unknown,94.57,27,230.46,55.64,Y,Routine,2023-02-25T06:34:53
2021-05-18,NORO,v2.6,4664,875,53.04,525,220,111,56.05,KP.4.6,CL673301,CommunityEvent,91.64,4,658.33,21.75,Y,Routine,2020-03-14T12:30:25
2021-07-09,DENGUE,v1.5,2988,307,18.91,839,257,106,57.58,BA.8.12,CL959068,CommunityEvent,23.24,4,755.92,31.02,Y,Enhanced,2022-12-08T20:59:07
2021-03-25,SARS2,v3.8,3833,188,17.74,981,199,53,44.02,JN.7.16,CL881409,Workplace,14.58,3,669.88,41.33,N,Enhanced,2025-02-16T09:07:42
2022-01-03,CHIKV,v1.9,2203,869,31.6,239,87,58,3.0,BA.5.9,CL380713,CommunityEvent,28.28,28,494.83,15.32,N,Routine,2021-07-01T03:11:38
2025-11-02,SARS2,v5.1,460,1243,46.22,163,56,112,69.3,XBB.3.17,CL196438,Workplace,79.81,35,193.22,32.08,Y,Enhanced,2021-09-02T04:10:08
2020-11-15,MALARIA,v4.4,3598,31,38.16,486,42,86,36.99,XBB.5.8,CL962862,Healthcare,81.53,3,224.55,20.89,N,HighAlert,2025-04-16T10:28:15
2020-11-30,MALARIA,v2.1,2687,925,13.87,1118,129,154,4.77,AY.8.14,CL610932,Workplace,56.07,5,101.62,13.49,Y,Routine,2025-09-25T06:04:45
2019-10-16,TB,v3.9,3008,959,13.11,559,132,12,47.19,AY.5.14,CL921746,Travel,4.87,12,418.75,54.26,Y,Enhanced,2020-11-26T12:27:45
2022-07-02,INFL_A,v2.6,2628,502,13.52,406,140,12,17.99,B.1.7.15,CL548719,Household,90.09,1,330.97,40.46,Y,Emergency,2021-02-17T12:35:17
2024-11-21,CHIKV,v1.4,3412,799,20.42,324,187,243,34.05,XBB.6.3,CL407993,Household,72.25,18,896.61,10.43,Y,Routine,2022-03-20T12:03:33
2025-08-22,DENGUE,v4.9,1,106,54.21,214,106,64,60.06,BA.4.17,CL976749,Market,91.07,12,224.1,81.57,Y,Enhanced,2023-10-11T23:22:05
2022-03-30,MALARIA,v3.5,123,1149,41.85,996,260,170,33.61,BA.7.12,CL142385,School,79.77,37,228.27,67.17,Y,Emergency,2021-03-30T11:22:15
2023-06-08,MEASLES,v5.9,424,1227,39.01,445,189,18,56.45,AY.8.2,CL992186,Household,66.0,27,132.54,12.71,N,Routine,2020-03-20T03:29:41
2025-11-04,RSV,v3.1,3052,458,10.34,492,203,13,94.35,EG.2.16,CL749611,Unknown,81.28,10,669.79,0.97,N,Emergency,2023-02-16T19:18:25
2023-10-06,NORO,v2.0,2016,858,8.87,1155,295,91,89.35,BA.8.17,CL143560,Healthcare,52.28,40,423.9,84.84,N,Routine,2021-06-08T12:55:57
2021-03-20,SARS2,v2.9,1970,957,24.72,290,34,33,42.59,BA.1.11,CL591562,Market,0.26,19,398.61,28.3,N,HighAlert,2021-01-01T02:51:41
2019-12-07,INFL_A,v3.2,2309,1009,18.53,132,84,194,1.22,B.1.6.19,CL548686,Workplace,90.06,19,353.93,8.69,Y,Emergency,2025-04-19T05:26:53
2022-08-25,INFL_A,v1.0,3581,1227,4.83,919,163,70,59.96,AY.3.2,CL297755,Market,30.12,12,904.15,54.47,Y,Enhanced,2025-04-18T18:45:02
2023-01-28,SARS2,v3.8,3462,1409,17.82,260,14,167,23.95,B.1.1.4,CL692837,Healthcare,34.75,0,610.77,27.23,N,HighAlert,2021-05-26T22:46:55
2023-04-12,MEASLES,v1.2,265,328,3.5,281,284,124,73.82,XBB.4.9,CL257615,Workplace,90.16,42,846.58,31.63,N,HighAlert,2021-08-12T09:19:34
2020-06-16,NORO,v3.3,2919,133,20.03,1006,225,136,4.81,XBB.1.10,CL582262,Workplace,22.38,23,548.53,77.7,Y,Routine,2023-03-05T18:09:10
2021-04-27,SARS2,v1.4,2105,1252,22.41,838,240,102,83.09,KP.8.12,CL952613,Healthcare,47.99,38,155.54,5.46,Y,Routine,2022-09-28T22:04:42
2020-08-11,CHIKV,v2.8,3214,1349,23.01,985,77,138,8.38,EG.5.12,CL930662,Travel,62.35,3,116.69,87.28,N,HighAlert,2020-01-24T11:50:56
2021-06-23,MEASLES,v2.2,4255,1093,53.03,1023,230,122,97.99,XBB.1.13,CL186063,Healthcare,79.47,41,52.04,85.02,Y,Emergency,2023-05-04T06:19:13
2023-08-10,MALARIA,v5.8,2028,781,27.0,758,206,157,35.11,JN.1.17,CL636755,Unknown,70.64,23,616.72,3.43,Y,Emergency,2024-07-23T04:18:54
2025-02-15,RSV,v2.3,1025,1285,23.8,213,171,137,26.55,BA.8.5,CL435347,Market,5.12,9,694.45,94.04,Y,HighAlert,2023-01-25T20:26:56
2024-05-14,INFL_B,v4.9,4954,155,6.38,858,96,249,82.25,B.1.2.16,CL242439,Workplace,76.62,29,853.32,36.69,N,Enhanced,2021-08-17T21:18:32
2020-01-13,TB,v4.8,2316,241,36.49,636,33,235,87.42,AY.9.13,CL309135,Unknown,78.93,4,756.07,18.4,N,Emergency,2025-09-29T12:55:37
2023-09-19,RSV,v5.0,3181,420,41.03,1157,81,10,34.94,B.1.2.18,CL869163,Travel,90.39,37,924.32,65.5,N,Enhanced,2020-05-30T02:32:32
2019-02-07,TB,v4.3,2607,888,42.5,1109,242,244,70.84,EG.8.7,CL992734,School,90.35,39,52.76,33.15,Y,HighAlert,2024-05-31T13:10:24
2025-02-06,INFL_A,v5.1,2816,182,9.44,1194,85,239,7.32,AY.1.0,CL794007,Healthcare,60.5,41,926.23,83.67,Y,Emergency,2020-06-27T10:11:13
2021-08-15,TB,v1.1,1712,831,19.03,465,53,14,57.39,BA.7.6,CL810449,CommunityEvent,26.92,2,296.25,41.48,Y,Emergency,2025-10-21T03:41:02
2024-12-12,DENGUE,v5.0,3291,781,13.27,105,119,189,27.41,B.1.8.5,CL778441,Unknown,46.65,4,812.77,81.28,N,Emergency,2024-10-12T13:49:01
2019-03-30,TB,v1.5,2154,1343,22.47,665,195,50,94.31,BA.8.4,CL980549,CommunityEvent,12.38,7,658.1,31.32,Y,HighAlert,2023-07-02T14:22:29
2023-12-05,RSV,v1.7,94,899,48.85,82,296,123,0.52,EG.1.4,CL496786,CommunityEvent,77.29,44,691.21,41.42,N,Emergency,2022-10-09T00:45:53
2025-09-28,INFL_B,v4.7,472,604,1.12,48,0,76,78.68,B.1.4.0,CL950735,School,4.52,29,609.11,43.84,Y,HighAlert,2020-10-16T14:03:56
2024-08-06,DENGUE,v5.9,2772,430,45.44,701,204,116,55.09,B.1.8.19,CL807987,Household,48.66,36,413.9,4.25,N,Emergency,2022-04-30T19:07:46
2022-08-27,INFL_A,v4.5,2526,470,19.86,436,241,7,24.13,JN.7.15,CL735938,CommunityEvent,21.67,16,896.86,34.67,Y,Enhanced,2021-11-22T08:31:21
2021-09-12,RSV,v2.6,1217,246,29.43,321,112,128,43.0,XBB.5.4,CL535772,Healthcare,54.23,29,624.59,48.21,N,Emergency,2022-09-28T16:25:46
2022-11-02,TB,v1.8,3514,1353,43.88,56,146,100,43.25,BA.2.4,CL214409,Unknown,40.69,19,671.06,32.37,N,Routine,2020-10-20T08:30:38
2022-06-12,MEASLES,v2.2,1657,5,50.32,921,118,43,55.56,BA.2.8,CL584392,Travel,10.49,33,852.0,73.13,N,Emergency,2025-11-16T04:45:01
2021-11-02,INFL_A,v3.1,2845,164,37.1,875,93,113,35.56,BA.4.2,CL893169,Workplace,50.66,0,636.63,17.27,Y,Enhanced,2021-02-09T22:06:47
2025-08-27,CHIKV,v4.8,2279,763,4.36,510,138,222,17.96,BA.2.9,CL965276,Unknown,19.07,8,27.3,60.76,Y,HighAlert,2021-09-20T22:45:21
2024-01-11,MEASLES,v1.7,4295,54,14.54,169,18,14,62.97,JN.4.16,CL579597,Household,3.94,23,29.89,43.24,Y,Enhanced,2023-01-28T18:58:30
2020-07-31,INFL_A,v2.8,959,546,50.63,335,153,126,76.9,BA.8.0,CL119108,Travel,5.05,20,190.48,57.75,N,HighAlert,2022-10-25T02:42:09
2025-05-21,SARS2,v2.0,4538,139,22.74,808,219,175,41.16,XBB.6.13,CL909545,Healthcare,70.83,6,691.07,92.78,N,Enhanced,2024-12-19T20:47:15
2024-03-16,MALARIA,v1.5,3743,422,20.15,891,271,97,81.74,EG.3.16,CL263374,School,83.15,7,454.03,60.75,Y,Emergency,2021-08-09T11:43:16
2019-04-21,DENGUE,v4.8,97,648,50.79,466,163,88,70.24,B.1.9.4,CL633154,Household,97.51,14,689.21,51.06,Y,Emergency,2020-06-08T17:54:16
2021-06-23,CHIKV,v3.9,4426,867,15.61,80,121,120,88.2,KP.3.15,CL942509,School,97.18,18,797.83,86.05,Y,Emergency,2020-02-21T22:03:46
2025-11-17,MALARIA,v2.2,4512,69,11.34,28,234,157,97.4,KP.1.15,CL664831,CommunityEvent,62.65,13,900.75,40.85,Y,Emergency,2023-09-28T20:31:57
2025-04-29,NORO,v1.7,408,814,5.95,695,253,163,29.19,B.1.8.19,CL223726,Market,0.9,17,998.16,31.72,N,Emergency,2020-05-26T05:11:45
2024-03-02,INFL_A,v1.8,1073,320,37.62,1065,66,129,74.97,EG.3.14,CL598030,CommunityEvent,47.42,34,338.28,4.54,N,Routine,2022-06-24T19:04:22
2023-08-17,TB,v2.5,4562,1309,46.2,759,287,42,64.99,AY.6.13,CL466541,Travel,87.01,43,144.11,36.97,Y,Routine,2021-09-21T02:10:06
2025-05-28,MEASLES,v4.3,1885,1364,21.66,741,44,49,41.45,KP.8.9,CL800027,Travel,81.52,17,395.51,68.37,N,Emergency,2024-08-18T20:01:01
2021-10-22,MALARIA,v4.7,1760,1228,37.73,399,23,44,7.67,B.1.6.1,CL349873,Healthcare,45.54,42,599.41,13.14,N,Routine,2021-02-18T10:47:03
2022-06-05,NORO,v2.4,2528,1057,7.03,209,41,170,50.97,AY.1.12,CL262078,Healthcare,30.17,38,789.7,24.48,Y,Emergency,2020-01-15T01:45:31
2019-01-19,INFL_A,v5.9,4136,838,17.68,823,2,111,31.24,EG.8.6,CL844814,Travel,8.69,12,30.5,29.23,Y,HighAlert,2025-05-26T05:43:13
2020-05-03,CHIKV,v1.8,3726,495,7.4,790,216,185,82.49,B.1.2.12,CL265024,School,80.81,1,92.38,73.95,N,HighAlert,2021-03-02T12:09:33
2022-04-17,RSV,v1.9,1364,445,16.0,532,96,85,15.02,EG.3.4,CL824953,Healthcare,82.32,24,701.95,78.93,Y,Emergency,2022-10-18T10:30:17
2019-06-19,MALARIA,v1.9,955,1432,3.06,1088,3,178,90.82,BA.5.0,CL808427,Healthcare,68.62,34,228.28,33.5,Y,Emergency,2025-08-18T12:20:58
2024-03-14,RSV,v4.1,2228,1335,44.49,578,136,58,34.27,AY.7.18,CL477333,Travel,23.46,3,250.89,60.98,N,Emergency,2023-01-18T18:16:16
2024-04-26,MALARIA,v5.6,944,13,32.81,539,244,99,21.93,JN.6.5,CL226137,Unknown,97.26,41,904.5,70.77,N,Routine,2021-06-16T05:24:27
2024-10-19,INFL_B,v4.5,1866,311,4.29,1090,58,114,51.59,XBB.7.5,CL476521,Travel,46.51,7,606.06,61.75,N,HighAlert,2023-07-24T11:37:39
2019-01-25,RSV,v5.9,2291,917,33.02,94,101,9,79.3,XBB.2.1,CL389671,CommunityEvent,7.88,34,791.47,10.97,Y,HighAlert,2024-09-24T16:40:18
2021-06-29,RSV,v4.5,122,1040,0.24,88,274,6,93.27,EG.9.5,CL922338,Unknown,30.01,27,511.56,36.52,Y,Emergency,2025-09-24T03:26:56
2020-07-01,INFL_A,v5.7,2237,49,24.51,1039,6,65,90.4,JN.8.14,CL845012,CommunityEvent,71.52,6,485.81,2.2,N,Emergency,2024-04-07T02:23:14
2019-09-21,TB,v5.6,2996,363,15.08,834,106,143,91.65,B.1.1.2,CL349532,Unknown,49.81,29,681.77,85.07,N,Enhanced,2022-12-10T01:07:37
2023-05-20,RSV,v1.3,4176,1114,41.78,401,97,189,23.64,XBB.2.14,CL174775,Healthcare,95.12,26,399.37,78.27,N,Emergency,2023-08-28T21:54:40
2022-03-31,INFL_B,v2.7,3351,102,22.06,383,49,215,11.8,BA.8.17,CL280998,Unknown,85.88,1,115.47,16.76,Y,Enhanced,2025-09-18T17:50:01
2021-01-11,NORO,v5.2,4916,36,16.43,254,197,85,98.22,AY.4.13,CL549092,Workplace,72.11,9,551.18,80.04,N,HighAlert,2022-04-27T10:59:11
2021-11-28,CHIKV,v4.3,1345,984,52.82,756,10,75,99.07,B.1.1.19,CL368038,Household,75.61,5,421.78,59.28,N,HighAlert,2024-12-31T19:13:34
2021-04-26,SARS2,v1.6,2135,145,36.92,321,63,175,85.27,KP.3.2,CL653491,Healthcare,24.93,17,95.56,79.05,N,Routine,2020-11-28T02:30:19
2019-03-28,NORO,v2.3,3365,919,27.14,229,81,12,42.12,JN.2.15,CL862103,Household,9.6,10,697.43,64.5,N,HighAlert,2022-03-17T11:19:26
2022-10-03,INFL_B,v2.7,1568,239,0.56,477,107,70,71.72,XBB.9.12,CL357921,Workplace,55.81,2,510.2,23.35,Y,Emergency,2023-07-11T22:36:40
2022-01-09,SARS2,v3.1,128,249,4.01,683,66,167,49.64,KP.1.9,CL998198,Household,21.31,30,586.16,42.52,N,Enhanced,2021-11-20T02:59:09
2024-05-23,DENGUE,v2.6,303,391,5.13,626,293,50,37.37,JN.3.3,CL101645,Unknown,70.5,11,413.03,60.02,Y,HighAlert,2022-05-18T01:27:51
2020-03-15,INFL_A,v1.6,3942,871,26.96,248,5,240,13.66,JN.9.8,CL714863,Unknown,31.47,14,42.33,97.15,Y,Routine,2020-10-09T06:39:35
2020-07-04,SARS2,v2.9,688,672,7.66,368,117,24,71.52,EG.4.0,CL661323,Market,88.26,13,603.77,91.83,Y,Routine,2022-08-03T20:09:55
2025-11-10,RSV,v5.2,1961,1485,44.44,417,178,137,73.79,JN.8.6,CL296388,Household,69.78,14,619.0,63.66,Y,Enhanced,2024-11-19T13:41:06
2022-05-25,INFL_A,v4.6,3431,141,47.19,263,49,218,70.94,EG.6.5,CL626497,Healthcare,88.02,7,290.26,37.92,Y,HighAlert,2022-02-11T19:04:14
2024-03-12,RSV,v4.8,897,374,37.64,420,119,241,53.01,EG.5.14,CL721228,Workplace,96.83,1,405.8,69.27,N,Emergency,2020-03-11T03:01:13
2021-12-03,NORO,v4.1,3162,1266,37.91,80,9,69,27.92,B.1.1.11,CL483008,Household,3.1,25,272.87,96.0,Y,HighAlert,2024-09-22T00:04:12
2025-07-06,MEASLES,v3.2,1732,353,43.4,198,228,7,94.09,BA.7.5,CL816229,Household,17.66,5,159.08,18.04,Y,Emergency,2023-04-14T12:05:39
2023-06-15,TB,v2.9,73,1000,7.47,434,243,210,67.75,EG.5.4,CL598482,Travel,69.6,43,328.93,56.29,Y,Routine,2024-01-27T22:52:59
2021-05-31,SARS2,v3.8,781,815,15.08,405,201,112,41.0,KP.7.4,CL691016,Household,35.82,35,171.79,13.67,Y,Emergency,2021-03-15T23:20:02
2025-11-25,INFL_B,v3.9,382,305,35.46,624,145,154,39.12,JN.6.8,CL308577,Household,59.97,26,71.75,87.51,Y,Enhanced,2021-09-02T00:56:54
2021-06-01,INFL_B,v4.9,603,1046,36.53,692,277,60,33.6,B.1.5.3,CL132418,Healthcare,36.17,8,321.33,75.42,Y,Enhanced,2024-10-20T08:34:32
2021-01-17,NORO,v5.4,1139,698,50.94,500,108,122,3.79,KP.9.0,CL178092,Travel,1.78,25,360.37,91.3,N,Enhanced,2020-07-14T10:26:19
2022-11-30,INFL_A,v5.9,4456,188,26.35,244,288,76,75.41,JN.2.18,CL816535,Household,73.25,35,443.68,59.35,N,Enhanced,2021-04-14T04:45:23
2024-12-10,TB,v1.5,57,633,42.4,745,31,64,95.92,AY.7.3,CL435161,Travel,73.28,15,785.89,40.37,Y,Enhanced,2021-06-07T10:39:53
2019-06-24,DENGUE,v3.7,1612,597,35.73,1097,208,79,42.55,AY.7.10,CL414300,Workplace,68.55,31,141.49,27.87,N,Enhanced,2022-04-16T17:36:56
2021-10-24,TB,v1.0,1461,647,50.15,148,146,18,50.39,JN.1.18,CL522174,Workplace,31.73,41,918.66,97.69,Y,Emergency,2023-06-16T00:30:44
2021-05-08,MEASLES,v4.8,3419,393,50.72,39,93,46,81.95,AY.4.3,CL997544,School,53.15,35,880.47,68.85,N,Enhanced,2024-12-24T22:12:13
2024-05-24,DENGUE,v2.9,3547,714,27.76,1176,32,249,96.9,AY.1.12,CL664989,Healthcare,37.98,18,986.81,97.41,N,Routine,2020-08-05T08:11:35
2024-11-25,INFL_B,v3.8,3476,560,47.99,1162,205,221,19.44,XBB.1.0,CL891643,Unknown,34.5,13,293.08,1.34,N,Enhanced,2022-02-09T19:55:04
2021-04-15,INFL_A,v5.5,1354,1419,19.24,579,174,56,24.95,JN.1.5,CL845987,Travel,37.66,42,648.37,28.11,Y,Enhanced,2022-09-22T06:16:59
2022-10-31,CHIKV,v1.6,4403,256,23.86,650,86,86,9.93,AY.5.6,CL145782,Household,3.29,3,254.52,43.12,Y,HighAlert,2021-05-13T11:04:47
2021-10-26,INFL_B,v5.0,2140,875,19.2,1053,202,58,25.37,B.1.7.1,CL664455,School,72.84,7,712.23,96.23,N,Routine,2022-08-06T04:20:55
2023-08-30,CHIKV,v3.9,858,112,39.79,880,184,139,69.59,XBB.2.11,CL978966,CommunityEvent,93.13,16,178.77,77.86,Y,Routine,2024-10-27T02:03:29
2024-03-23,TB,v5.5,2479,1194,0.19,742,217,118,25.75,JN.5.14,CL435888,Market,70.22,12,199.39,91.19,N,Enhanced,2021-08-03T12:16:19
2025-12-13,MALARIA,v3.2,1633,71,49.37,480,111,4,7.42,XBB.2.2,CL605426,Market,81.76,9,895.78,22.55,N,Emergency,2022-03-15T11:47:02
2025-04-16,TB,v4.0,2837,160,5.77,323,155,136,72.95,JN.9.13,CL451815,Household,37.81,19,72.27,8.38,N,Enhanced,2024-10-15T16:44:31
2024-10-22,MALARIA,v5.8,1558,1130,40.08,1110,285,134,62.98,XBB.3.19,CL511849,Healthcare,76.58,4,284.11,64.6,Y,Routine,2020-10-15T11:04:24
2020-08-22,DENGUE,v3.0,3395,480,46.92,122,222,53,2.24,B.1.1.10,CL877071,School,12.02,2,176.94,1.32,N,Enhanced,2020-08-15T17:21:06
2022-12-31,MEASLES,v4.6,1041,1493,11.91,656,295,114,62.38,B.1.9.12,CL475885,School,90.39,23,116.59,47.12,Y,Routine,2020-07-31T08:27:58
2023-04-01,CHIKV,v3.2,413,1327,38.95,896,172,157,76.13,XBB.4.8,CL791203,Healthcare,75.9,13,282.77,86.69,N,Enhanced,2020-08-19T07:48:52
2025-08-05,TB,v3.4,2179,1459,3.93,1053,46,173,33.17,AY.3.7,CL591319,School,84.54,7,248.55,16.32,Y,Routine,2022-03-28T15:42:29
2020-11-02,INFL_A,v1.9,2213,904,31.34,545,255,36,11.5,KP.3.6,CL828618,CommunityEvent,88.85,26,781.91,44.28,Y,Emergency,2021-10-10T07:31:58
2023-02-03,INFL_B,v3.7,792,716,3.3,294,133,213,45.42,XBB.3.19,CL181027,Healthcare,28.7,32,708.03,6.27,Y,Routine,2022-09-29T17:54:16
2022-05-17,RSV,v3.6,3309,757,30.26,1022,97,21,52.15,EG.2.18,CL119896,Travel,78.4,9,423.12,74.04,Y,Emergency,2022-01-10T02:58:42
2021-10-16,MALARIA,v5.5,2853,102,29.36,216,5,117,1.58,KP.1.18,CL561426,Healthcare,60.49,7,259.63,12.98,N,Emergency,2023-06-06T14:35:47
2021-03-27,DENGUE,v4.4,2659,302,5.12,221,113,125,54.19,JN.3.4,CL381644,CommunityEvent,89.77,14,894.74,61.37,Y,Routine,2025-01-20T23:07:04
2022-09-25,MEASLES,v1.1,235,561,29.41,13,73,67,39.34,JN.7.3,CL670385,Market,51.58,42,807.63,42.46,N,Routine,2025-11-04T21:36:35
2025-11-09,INFL_A,v5.6,4806,86,27.01,614,94,163,23.88,BA.3.2,CL798396,CommunityEvent,9.49,0,812.32,82.6,N,Enhanced,2025-03-17T05:38:40
2020-03-29,INFL_A,v5.9,645,536,48.81,891,132,40,53.29,EG.5.14,CL822187,Market,86.51,18,171.69,18.6,Y,Enhanced,2021-04-17T01:07:59
2023-04-28,MEASLES,v2.0,3267,898,27.94,43,181,28,32.42,B.1.3.5,CL768064,School,1.07,38,713.42,95.31,Y,HighAlert,2022-12-13T02:04:01
2021-10-24,INFL_B,v2.2,4428,260,28.3,539,179,207,25.98,AY.6.17,CL192717,Household,7.16,30,426.25,15.9,Y,HighAlert,2020-04-05T23:53:56
2019-06-28,DENGUE,v2.4,2922,728,32.15,1105,173,30,78.58,KP.7.8,CL632089,Travel,7.65,27,71.7,88.06,Y,Emergency,2022-09-04T12:59:58
2022-07-02,INFL_A,v5.0,2055,25,27.24,1197,58,143,53.86,KP.9.1,CL366350,Household,53.87,44,854.97,26.91,N,Emergency,2021-12-23T09:47:52
2022-12-08,INFL_B,v5.1,3750,1080,26.04,585,51,139,40.7,EG.7.14,CL922044,Workplace,88.61,31,11.37,74.7,N,Enhanced,2022-10-17T01:47:28
2025-02-10,NORO,v4.6,4763,854,7.22,1131,297,133,91.87,AY.7.2,CL973958,Healthcare,19.16,39,110.49,14.19,N,HighAlert,2022-01-02T05:12:20
2023-02-23,TB,v1.4,4338,710,48.73,651,156,24,67.65,BA.6.11,CL932065,Unknown,88.48,14,593.42,74.35,N,Emergency,2020-04-05T20:37:57
2022-09-04,MEASLES,v5.1,4767,1129,54.29,1161,270,180,86.45,XBB.1.10,CL314795,Household,65.94,29,96.16,5.86,Y,HighAlert,2025-10-23T02:53:07
2023-09-18,RSV,v3.4,730,1108,13.27,990,52,216,67.57,BA.4.17,CL481990,Household,79.97,42,810.53,51.0,N,Enhanced,2022-06-06T02:37:59
2023-06-01,NORO,v1.7,2262,44,19.93,801,166,209,84.45,AY.5.4,CL323238,School,39.72,40,861.67,46.15,N,Emergency,2020-12-19T01:08:29
2022-03-22,CHIKV,v4.1,775,310,46.27,905,136,97,30.42,B.1.3.10,CL822030,School,89.44,8,615.78,89.4,Y,HighAlert,2020-06-09T22:00:47
2019-09-01,NORO,v2.9,4903,281,31.44,930,177,45,96.79,BA.9.19,CL669757,Healthcare,9.25,2,319.86,7.46,N,HighAlert,2021-07-02T05:35:38
2024-01-22,MEASLES,v4.7,3632,535,40.63,728,119,54,48.18,XBB.8.19,CL306657,Market,16.35,44,350.78,73.88,Y,Emergency,2025-09-30T10:50:14
2020-11-28,MEASLES,v4.4,3579,43,53.4,424,295,219,49.21,JN.2.14,CL945780,Healthcare,71.43,32,217.9,6.1,Y,Emergency,2024-08-20T06:21:45
2019-12-30,INFL_B,v2.5,3738,967,29.68,389,26,85,12.51,BA.3.16,CL868332,Workplace,4.8,38,291.87,92.41,N,Enhanced,2020-09-13T08:20:09
2019-12-30,SARS2,v5.5,4646,391,32.91,138,139,13,99.44,XBB.3.13,CL371897,CommunityEvent,46.95,44,652.09,69.91,N,Routine,2022-02-06T00:27:19
2021-07-13,INFL_A,v1.2,421,678,34.84,1119,9,110,37.46,EG.2.4,CL405315,School,9.23,2,761.6,32.23,Y,Routine,2020-02-11T09:01:58
2023-04-18,CHIKV,v4.3,3529,488,1.84,1137,98,25,36.72,KP.6.5,CL491749,CommunityEvent,95.08,10,56.89,39.95,Y,HighAlert,2024-06-03T14:16:26
2022-07-02,MEASLES,v4.5,1890,872,45.66,303,25,56,92.29,XBB.8.8,CL884007,CommunityEvent,28.12,38,138.59,50.22,Y,Emergency,2020-01-05T09:54:47
2025-09-23,INFL_A,v5.4,2993,205,33.45,153,188,69,47.3,JN.1.0,CL486293,Workplace,59.0,34,360.44,7.78,Y,HighAlert,2023-09-16T22:34:54
2022-10-08,TB,v1.0,574,701,42.15,157,145,117,91.86,KP.2.16,CL814107,Healthcare,29.66,21,228.97,20.87,Y,Routine,2022-07-22T06:17:23
2020-07-09,NORO,v2.0,3330,65,28.36,0,232,112,98.79,JN.2.15,CL358528,Healthcare,94.02,38,447.39,2.91,Y,HighAlert,2020-03-21T21:04:13
2022-10-08,RSV,v1.8,1337,373,23.75,245,255,112,76.28,XBB.5.1,CL760101,Workplace,33.35,22,310.78,90.4,N,Emergency,2021-01-16T12:26:20
2020-12-15,CHIKV,v3.3,2279,435,26.31,1101,17,198,72.41,AY.1.0,CL904955,CommunityEvent,90.14,17,638.28,7.88,N,Routine,2025-02-22T16:40:22
2024-09-11,CHIKV,v1.6,1952,889,37.16,464,91,150,9.35,KP.6.13,CL963204,CommunityEvent,69.4,32,613.53,45.49,N,Emergency,2025-08-26T07:48:57
2022-09-02,MEASLES,v3.8,1953,1414,41.4,618,252,43,47.75,B.1.3.3,CL199203,Unknown,55.72,26,114.3,85.73,N,HighAlert,2024-10-10T14:00:12
2023-02-26,MEASLES,v1.7,1067,663,20.26,907,211,211,33.09,B.1.1.17,CL227366,School,47.77,15,423.58,14.65,N,HighAlert,2025-09-15T06:37:02
2019-01-31,MALARIA,v4.3,509,1099,50.91,445,153,41,85.51,AY.2.10,CL781237,Travel,84.09,7,306.55,4.3,Y,Routine,2022-10-05T19:25:59
