edu_finance_fiscal_year,edu_finance_lea_id,edu_finance_revenue_local,edu_finance_revenue_state,edu_finance_revenue_federal,edu_finance_expenditure_instruction,edu_finance_expenditure_support_services,edu_finance_expenditure_capital,edu_finance_expenditure_debt_service,edu_finance_teacher_salary_average,edu_finance_administrator_salary_average,edu_finance_benefits_cost_total,edu_finance_facility_condition_index,edu_finance_technology_spend_per_student,edu_finance_transport_spend_per_student,edu_finance_special_ed_spend_share_pct,edu_finance_ell_program_spend_share_pct,edu_finance_fund_balance_end_year,edu_finance_pension_liability_estimate,edu_finance_audit_finding_count
2019,LEA229125,12055089746.57,22538809784.03,542954270.27,13469629554.24,5650584860.06,1615047828.8,1610215044.75,852707.31,1052806.74,6730443230.14,93.86,15091.08,20835.55,4.09,5.07,3210533733.37,1689349564.89,31
2017,LEA692386,5328767164.51,29942220732.21,2651641183.84,3480019038.12,13738930966.55,1513573639.17,1998054678.24,888788.54,478625.54,2068385726.07,33.98,8077.47,4767.89,15.36,14.43,251293037.58,6550878763.97,10
2019,LEA865545,14720545680.8,22434989277.59,3392735977.06,17475830308.0,2974302524.33,2124615998.73,2897184259.3,284879.95,2035614.2,2003360875.71,10.41,1398.33,1153.79,15.43,0.24,3749511787.41,10699314748.31,2
2021,LEA689677,13894308452.78,16311781278.27,666803810.7,4421334780.64,9881563470.1,4649212755.04,798602541.4,194847.49,1221680.33,6350845617.54,33.96,8465.81,2067.63,9.4,5.77,1731047792.17,11895207799.29,34
2018,LEA106983,16388182609.61,971088467.62,2288567248.88,22596847540.14,1359580514.81,4919789780.13,2604133052.67,1017922.03,542154.49,4448078608.9,82.88,2095.06,4887.25,17.0,3.96,5931915297.35,8258959269.73,17
2022,LEA459029,9326423516.69,9612953412.66,2214091955.33,22981691971.86,6973784814.82,2381437545.42,2039122187.26,900146.22,1206675.89,5189901806.13,26.03,9357.29,20827.99,0.55,14.03,4873718417.96,13815164424.81,18
2016,LEA527217,3423641123.52,1752321965.09,4169368266.78,12690303270.72,7818003766.19,5917394215.3,2634823631.8,621796.58,543316.2,2027382723.18,48.49,24323.43,15484.54,8.95,6.09,3679417875.84,1726952926.76,17
2022,LEA230081,14814139824.23,24598270298.78,1215132100.15,12803112882.5,9536600229.87,3385123132.64,2304696686.55,628535.31,843842.56,512631686.97,99.92,1233.48,9870.64,5.26,14.15,2295434082.07,6481632440.52,8
2016,LEA408866,3921407089.72,14124756335.98,1718513476.27,10522488624.04,6792759436.1,3000137023.28,1830959133.04,617246.7,2030240.46,4948012244.34,75.73,12994.85,19260.26,5.95,6.99,2935274556.71,16307236882.52,11
2024,LEA173640,1777354898.28,27903624759.37,1879235808.27,15058816899.16,2765837733.91,2737094227.27,2024220503.38,1098442.68,778814.54,125116182.21,49.98,18530.33,15933.75,1.89,5.08,4027395715.54,7451463750.34,36
2025,LEA203108,9686262820.17,1262935400.38,2182484845.98,21492815503.22,11510287442.49,2042789013.24,1369041663.34,300338.87,897445.3,5242504926.67,42.54,12889.05,13892.87,8.81,2.56,4446878709.6,1130899943.11,11
2025,LEA172506,19753263469.81,20328403449.31,4184213312.6,9956170463.75,4399029788.3,315100487.11,1385134453.67,838087.75,424192.38,4688031645.2,91.02,24213.42,8717.16,6.74,11.91,4133058146.95,6378758793.26,23
2024,LEA892324,12843800100.36,27806259015.1,283480593.98,21101659534.52,11152500347.9,5177048754.04,1167521641.58,810585.6,1128002.47,2960047804.27,97.82,19474.73,15542.8,0.75,13.72,2407309562.81,12343028815.7,38
2022,LEA686695,19658053169.24,26167890275.22,2273833707.35,20447600603.99,1796614026.62,7487854063.23,2968041196.89,535462.59,1672586.27,5792477053.49,16.99,12016.1,15185.15,16.5,4.32,2828088952.2,13624290119.47,33
2020,LEA390626,9369528210.75,1869297394.42,3538879935.97,23621293019.92,4520497717.52,3412451874.08,2176601405.7,664405.45,902758.25,6180584067.26,11.06,21506.49,20435.64,15.97,0.25,1324288357.63,7948421722.27,38
2025,LEA154788,19812481835.74,2184843287.26,2193325849.82,9598516576.96,570212073.46,6264465100.02,2386749329.58,1017334.02,690483.17,3619769959.98,36.07,11920.22,18173.55,5.37,9.24,4386200000.48,12012424172.71,12
2024,LEA746626,2576505514.8,21981897696.56,2944898696.38,14886203064.13,10381166466.52,351469166.39,1500625428.66,1042806.96,1788133.4,3807662294.45,15.29,21616.35,801.08,14.66,6.88,840786452.1,7338754057.48,25
2024,LEA971478,10803364924.81,12810814144.45,4423683991.72,11151205887.79,2690443042.27,3369146500.85,3064371.91,1096416.28,341178.69,6298684174.41,84.22,9703.29,16493.95,3.05,1.71,3465435728.15,11314953134.96,37
2018,LEA621626,8458807640.36,8914021119.41,3489719975.74,13048412040.15,4312861257.15,4282548896.37,2315050409.23,633283.68,301103.8,5401973908.43,5.46,6818.5,347.99,8.47,3.21,4308362886.1,8224838706.08,20
2024,LEA434958,9493806128.74,4823689929.88,1789519792.59,16804004590.78,938268210.91,7720319847.37,1503017679.91,1091431.13,1642937.06,2593911346.97,55.39,9043.5,2519.72,16.68,7.0,1606730749.72,18934601220.47,37
2020,LEA423419,3354833322.37,15049907858.65,4064821773.24,7020393771.74,3131421693.07,6518538453.81,1134913616.15,785094.92,1998392.5,5850499094.31,77.04,10956.07,2384.05,1.96,10.98,2411548592.35,4775132447.33,25
2022,LEA506788,11207995615.61,7213492208.33,3456421557.27,23621089898.31,10550075868.25,3100357873.03,117347258.88,215994.56,627449.37,668809211.58,29.4,1777.05,14845.99,1.65,14.76,2135201471.05,3970020883.65,24
2024,LEA591259,6743216045.74,20760843693.02,4069058117.83,15498724484.41,4134686570.1,4132286215.19,2732698853.1,289170.27,2312510.98,4117145804.76,62.75,14978.92,19795.16,15.34,14.76,3987143327.65,7546229988.61,37
2017,LEA514086,10985200540.89,1763369492.26,4574374764.52,18105702071.68,1439080844.73,89306762.44,1986599965.98,881827.84,848361.69,3570105528.41,66.07,11817.24,3330.11,12.89,4.76,1153814228.55,9988897044.82,12
2023,LEA422402,4082784295.31,12422297408.0,4569878855.62,23533152016.46,12167467004.83,2517707591.62,887644089.06,237987.88,1561020.83,4483798056.56,92.77,6196.37,10749.14,13.04,5.54,4031857927.35,1113312193.86,33
2018,LEA876136,11319006626.38,296898152.1,4434020059.59,7664891594.5,6900328147.38,4839685130.77,2306964163.48,222149.93,416522.35,2829136271.83,17.8,16177.78,13205.58,7.22,7.27,5435551802.51,7809505924.09,23
2016,LEA405501,5210144644.69,18036892146.09,63167337.81,24119704194.65,14948534470.23,5392755621.15,781442445.52,979150.42,837619.28,2370197964.11,0.49,13076.26,2813.55,3.76,4.49,3477605713.16,17652069759.82,2
2022,LEA695477,10251745196.44,23741383560.14,2447185460.14,16967077527.62,8656664027.26,5739533034.56,981265757.72,736329.33,2192491.69,1926596368.11,83.36,8045.67,18305.65,14.28,3.0,690230906.37,14306850990.88,5
2020,LEA323025,5949498232.58,15813494579.07,25696894.39,24221568087.57,1405459311.53,2948835961.19,660299703.93,1107819.59,2345313.54,1057723711.08,91.68,13834.14,683.25,14.27,2.54,4681323917.41,14086946894.98,11
2017,LEA902424,2868542117.78,16017447391.99,2079326218.6,1461570541.27,9589367145.87,381744741.08,1918503791.17,476321.41,2115876.99,1924294043.94,27.13,1072.99,20537.97,6.78,6.38,2593473490.33,17973708082.6,22
2024,LEA990506,2340519039.23,7771199804.38,2051463392.59,20504562507.16,6090402321.84,3139706916.32,1596936225.52,1032697.47,2390489.2,6554997447.3,24.53,20349.1,7395.67,14.51,2.32,2627244689.94,2031870369.2,26
2018,LEA266901,2636597060.44,617456486.0,3891673949.51,5255267417.66,9339137464.26,6091993553.48,1515043913.58,1125142.02,1760036.19,6144980341.91,36.7,4672.01,12018.55,19.52,9.8,4699287246.87,5687546512.17,33
2016,LEA765525,18472960464.2,26341000333.62,4539095412.4,6883325660.3,12426343433.66,5995731873.9,2031084280.78,1032341.97,1265822.47,429902117.28,17.09,589.65,19266.29,3.91,11.04,3641999402.47,17024936393.31,3
2018,LEA648021,19120581203.11,12968598739.77,801777099.22,10200882562.83,5569326126.37,312174472.12,2558249915.2,416943.26,2380089.65,2376163910.8,9.29,21547.0,21199.92,13.25,6.77,1349201680.78,16728919655.24,6
2024,LEA739430,802677525.67,29415154630.41,1008685576.02,7977450470.79,6263535672.5,4936486109.24,469040341.24,328410.87,615882.83,2860536949.44,63.79,3552.82,937.13,4.38,5.07,3470633094.99,3758468905.74,30
2018,LEA518221,2820455567.41,3720980336.61,732914538.32,13998703649.36,2993595914.61,2263813875.21,1060605161.39,236524.86,1529743.79,460056549.39,14.93,18289.46,19400.82,1.52,3.52,4259855469.75,13322157784.18,20
2021,LEA289002,13332087044.29,10620955930.1,2232795106.77,22781307397.87,5211737700.37,4352341833.04,2366314157.96,807301.86,2014121.56,3664687243.59,77.36,11024.67,8362.19,5.73,3.78,115591405.12,740362296.41,34
2018,LEA178987,19181277520.93,19380545782.8,1649511438.66,8504761975.74,13574652887.86,3463943800.14,1314076267.46,982403.44,1264459.4,801710978.75,76.88,15614.96,15028.24,16.33,3.06,4134348042.28,15883477945.68,0
2018,LEA427041,17944562352.46,13531410916.3,1331248723.47,8108969279.65,8924947738.29,6964622502.37,2767790508.22,456828.65,1714681.43,3078321476.45,14.89,17936.57,6585.83,12.4,13.73,3902354712.08,10748860525.84,14
2018,LEA427252,17801278541.57,8463588161.19,1615668585.68,15873360522.06,13604607270.84,6813437438.33,2417903860.59,777077.14,2279582.02,1490656528.09,56.47,23078.05,8976.23,7.82,10.57,3439398015.54,15273646440.94,29
2022,LEA402559,12626082787.4,13258233643.38,1393122487.19,8399085903.82,1805049684.58,261633753.02,2107200229.49,555309.3,1559905.44,4861724425.06,25.87,11328.82,9674.63,2.22,3.15,2607734811.15,16091062106.81,19
2021,LEA435598,3201616966.58,29000591230.93,3863418978.15,10384743620.05,5444351047.6,7202484793.1,581634304.38,755216.81,782956.12,5098925384.17,66.23,11607.09,12099.63,16.51,11.95,2873274069.84,3029660029.06,34
2020,LEA547326,12641494798.93,6621530407.75,1024185223.16,9687034304.48,14874784410.56,2456811216.76,25466629.89,486766.35,1038333.2,5965030326.21,61.29,17668.61,1835.58,2.06,10.49,4177662175.92,14536526504.73,39
2018,LEA787453,18329744272.56,21049159663.44,70373495.11,6267248316.08,2626829767.56,5478625394.33,1895298552.41,545257.94,652205.99,3044081238.96,45.18,23507.47,18290.91,6.85,2.49,2298116335.99,19616571495.44,2
2022,LEA247849,13993683593.93,2620819229.15,4449935778.25,17386932216.69,7360442233.28,6531355701.82,1975788699.55,953682.21,2223751.88,4516510908.55,21.82,3284.19,5956.03,3.31,4.4,3370356750.73,2923802624.29,20
2018,LEA648757,8469823179.26,21668944338.74,3922215789.57,5527770439.59,6965095963.06,4977795686.76,621156478.7,798873.11,858660.46,350958525.82,65.2,12424.5,203.41,8.85,1.65,1310444671.76,3472812410.58,10
2022,LEA716919,7930195807.98,20561382247.82,4777749233.85,16628556508.59,11501116581.14,4741073052.08,1764846935.0,861846.54,1055332.39,4234498313.67,41.23,22545.73,13629.62,14.57,10.22,4550393231.4,13213254119.65,20
2022,LEA283984,16783973634.25,24722416214.04,3398774881.01,5070941736.5,2530840391.55,3539943546.81,2013329351.76,775759.37,1988559.52,5716368386.1,7.16,8305.48,7926.65,7.89,3.11,1624359877.51,11755587494.47,37
2025,LEA414419,10272382476.12,20209647690.77,4760096339.42,336090293.4,46324155.39,4699396925.47,2740287920.51,492877.65,1680561.76,4449835460.08,94.1,9517.41,21423.06,16.62,0.66,5871539274.05,12958714515.16,26
2019,LEA120783,7813415951.54,23525062749.31,1482429195.62,11860798993.21,10626753774.41,3719976492.67,984667701.74,391925.42,1292900.85,2643479503.83,40.66,9426.28,8332.85,15.14,0.84,1348012152.4,3075794414.32,16
2021,LEA329376,11533138442.28,257152796.3,4312066334.59,11396692342.66,3994738101.6,3341858466.29,1841118748.93,640148.75,2391464.07,4137379417.07,89.67,24400.02,6011.92,17.79,11.02,2178157949.35,12370954514.14,25
2023,LEA689244,17914304465.14,24818477327.77,880843218.83,7631895632.33,6399531788.26,7013575725.51,674891056.15,1181978.5,1475513.12,2437388950.95,66.9,9273.56,8251.82,13.09,8.74,5377971239.83,1729185923.57,20
2019,LEA918104,16334533668.48,26997867410.45,4719619732.92,15498291386.8,4073062105.67,146561264.15,2432477216.45,289279.99,1693686.61,6675329246.68,10.96,17335.63,16297.33,9.76,4.88,246439194.49,13308183749.72,33
2018,LEA916642,19953399674.96,23569878987.81,4350342072.78,494527934.43,12364335487.58,2325399740.23,617005058.01,1157356.46,1344428.23,6151430299.31,58.48,15775.8,19516.84,11.63,2.57,3915172360.52,1174070374.37,25
2025,LEA111740,14226942095.6,8277137765.76,2425646704.71,18435362000.22,11687643337.1,1853186601.65,1648723450.28,573443.69,2050595.49,5966136381.1,2.41,6491.17,7459.48,9.84,12.18,1110439590.8,15708216045.95,23
2025,LEA903936,1394958924.3,22741850468.91,1578452775.89,13803999144.0,8782170301.68,147727350.66,744265614.43,354117.86,279553.74,2337603723.09,67.99,12261.94,7315.94,6.18,12.73,1028592958.35,16451002585.44,38
2019,LEA132648,2987924127.4,27976668239.69,470416243.54,6771403765.62,8578796270.17,2537225778.18,1300841017.71,330161.42,927257.07,5802651643.72,1.05,14378.0,16659.09,13.21,5.17,1729723594.03,8223674521.33,11
2017,LEA859826,4320867562.39,28004918342.83,3778974330.93,21891847211.37,8758612192.08,7982471528.67,933324997.83,488674.82,484438.83,3649841089.67,96.75,933.25,10976.81,12.77,4.75,946334441.38,8094553159.69,7
2019,LEA922704,13966160784.21,22747491270.17,1978520945.47,3995386576.28,1446259369.22,4269886993.86,1095468367.92,831306.13,2149839.99,339290660.58,32.0,18195.29,6798.34,10.13,0.58,3543218201.87,1973696827.23,15
2024,LEA232656,8492502618.35,11505653028.68,1822201724.9,12299941794.01,5947932337.01,4105257011.39,916646723.51,579810.02,2240724.96,277550635.41,59.66,5798.62,21807.7,7.84,1.66,3231152176.33,529445533.46,8
2019,LEA541284,13888181143.84,18808961543.42,3767869288.02,23762202683.85,4108427921.95,5532375179.14,969324249.96,810492.99,1334675.09,156861863.38,61.11,13147.16,538.49,6.67,13.88,3159389825.01,1305954088.04,28
2021,LEA293062,8320000092.26,5109774939.01,1780288753.8,11529903168.7,7012671172.64,5046780096.65,578198390.96,254722.87,1911481.86,4808251274.42,88.41,3324.43,13340.3,12.68,1.51,1808573838.49,9901061451.13,22
2021,LEA101792,19524245611.96,28295370581.67,4004740113.94,1492653098.93,11473481920.4,7707462359.71,282244861.75,651597.01,1497968.77,1698595549.72,67.97,19294.03,8041.92,7.6,4.02,5688072.43,4773435622.07,7
2023,LEA270667,11006954499.46,14739296494.81,4019320659.22,7002891525.58,6741925704.75,7639242536.36,1994131502.37,503088.53,447401.57,3605226359.22,28.09,23245.59,5079.72,3.8,0.62,5921285497.34,14981237256.07,13
2016,LEA470422,16389724249.78,15516177437.81,3289602820.44,11210680994.62,9889742416.38,639578518.12,2741487251.13,1127131.44,827920.3,4316470993.38,6.53,1212.43,14832.33,7.31,6.63,562341966.69,4793726412.49,24
2025,LEA464962,5846077177.99,27548796133.65,3851005541.26,16253419943.44,13491614799.73,7520572704.69,668801966.84,1190578.24,496490.06,4532088851.06,74.64,21548.14,14284.48,0.87,4.65,3528236542.09,1110746405.43,9
2025,LEA549406,3388020573.27,10147512580.14,3726675996.45,4412253501.81,10073598697.1,6304928811.56,185989769.65,191899.32,1049379.69,6104580382.12,96.06,5084.29,11306.66,15.81,11.77,4050238454.58,12827936638.42,17
2017,LEA672030,12287684587.06,1693527551.75,761957546.39,4482677245.64,11766517782.08,3148038616.91,2691936728.62,1021453.35,2002339.22,2668368416.24,91.38,5251.41,5937.05,14.67,4.79,5228647614.64,6865523052.37,25
2021,LEA262346,19545547187.5,23383823083.52,1007578087.41,17474908394.0,1396948365.56,7044409940.1,149033932.52,484906.96,1654417.05,676358858.79,9.53,1505.28,8520.18,6.49,7.13,2905238924.19,545002827.63,32
2019,LEA194105,19756466300.9,27912120046.57,3530652346.77,9527394449.68,11072406832.28,1730221838.17,559370035.38,529116.4,953498.08,3374971683.64,97.03,4642.99,4414.58,0.66,0.58,-381996129.08,3477702919.3,7
2022,LEA548216,1681010800.25,21787615126.94,2544917432.4,17742119833.02,6377432439.32,2104047557.08,988014236.94,1035491.08,2267630.94,358248558.58,85.03,14490.31,741.28,9.59,0.83,435409591.17,19972090174.25,0
2021,LEA773248,336805949.28,2110248333.7,2573801948.0,22942024914.31,7965691180.08,6928783960.06,1435208200.69,1122731.44,1222202.84,4512065069.98,50.89,21150.54,18926.52,2.94,6.07,4994873023.4,9760444544.03,7
2020,LEA769289,3467751841.48,16700004143.64,2473616399.16,14642537436.96,10233325254.68,5486638560.14,1923821124.79,1118801.3,957748.79,6024083961.24,37.64,4108.94,4572.31,8.31,7.83,358330187.18,5756872869.8,17
2021,LEA454862,9920276983.62,2130601773.81,4927197950.62,3445610446.68,11444626417.58,1544533106.52,1520764655.25,468048.97,1424099.75,3811154856.89,68.6,17465.4,301.81,1.77,11.87,4880012319.64,17505339090.47,26
2016,LEA875450,2365507969.84,9135011553.23,1245074863.59,2525885660.21,4811293895.63,2443861998.02,1666477488.95,756495.22,2132429.08,1500180037.85,11.11,19879.13,21559.06,15.13,6.65,5198511494.17,14260626668.69,26
2017,LEA899159,7830941391.17,24925376806.26,3623054388.5,11120203135.57,4832473558.19,7500956205.33,988226397.61,465525.66,2315379.27,4827689527.53,30.57,15280.71,91.44,16.48,8.81,4930371819.9,4080886985.11,34
2025,LEA374554,7329254146.08,16219024314.54,1912284169.41,4661029946.76,1828860232.99,7219742017.53,2730453273.86,392671.8,933343.64,224334227.83,40.24,1491.86,5301.93,18.76,11.11,586816162.29,7421411497.21,36
2024,LEA496063,4895025805.46,9157402900.47,2946885738.68,14492544798.58,4755270729.63,313351119.31,1534710920.55,200999.41,1185707.34,1422899549.53,25.33,966.21,15054.56,4.11,2.71,3241774847.65,14733255725.88,35
2020,LEA360847,13423023551.06,27496008571.4,176098985.88,22093663004.34,11162170632.84,6187610970.46,2899306224.18,360224.03,1122889.55,127735558.59,26.32,20558.6,15799.07,13.26,3.8,5411981801.65,2038934308.11,13
2019,LEA737776,4590937067.84,25322371411.19,990571561.19,3057777971.57,2705168680.32,1881593151.41,1754129047.9,875839.39,1750679.56,314207404.63,29.04,7418.16,12252.81,1.04,1.62,4056465375.09,19645346905.88,0
2024,LEA263579,2583334362.78,2024606952.66,1353068222.97,7488250582.8,10073994147.21,176270792.28,43017166.23,1131689.15,1546181.01,4988357116.19,69.05,16237.58,4146.95,13.87,7.78,2613781861.12,10573157230.19,34
2019,LEA295838,17117569579.73,10322495357.69,2513770260.03,10904671390.05,2976360657.07,3449617821.32,277169082.08,931750.78,1511956.75,3715300561.24,19.55,15360.6,5030.86,3.85,10.25,654628327.66,3052547212.05,9
2019,LEA872017,12864017664.66,21162206709.15,2212277183.47,3641256577.29,33488722.86,5205108195.41,1000920673.61,303677.54,1600885.04,2641773341.96,46.12,5594.31,4991.02,0.87,4.52,1524685575.59,18686768877.92,12
2022,LEA666819,18352014844.75,900937436.26,4006908343.55,21779993249.71,14809901136.16,598741836.16,1639432559.56,576528.77,1874186.09,2365077803.42,67.75,13392.36,14924.69,7.12,11.81,3220779366.08,12828923793.57,1
2019,LEA170544,15134833346.88,26104571970.16,4293646701.07,24635207913.58,6105127836.13,1568023206.89,1429679346.04,1100791.86,2363618.63,1614506418.98,60.79,661.42,4119.84,12.58,10.5,3814768379.15,5497767015.36,24
2021,LEA285872,10530694543.04,27549347474.71,3944204635.93,5425220938.1,3891668366.94,1034749537.62,702027579.11,592659.49,308269.43,4696275449.66,4.2,23223.39,1636.98,17.9,4.2,3818615642.32,14389285736.14,31
2021,LEA737643,2876578689.67,17413393454.6,4909207409.92,12925854079.8,9004074399.25,264487295.67,904978465.46,297338.81,1652953.41,1161833708.6,54.7,3512.4,1900.08,4.57,2.52,1773283861.43,12865184593.52,34
2018,LEA466519,18550160278.4,27154710479.92,677124711.2,16426745913.19,9495473880.86,3527531099.82,135931502.45,532448.39,1048445.52,5531139001.96,3.96,16612.99,1112.5,17.48,13.25,1152685960.2,2761968928.93,27
2023,LEA550098,16373257374.39,14928809327.12,537063328.21,12128488057.12,4531665777.88,6972109380.93,1599656871.03,419731.82,1124418.45,1906829437.29,99.88,7572.96,6388.24,17.52,3.05,1942473106.72,3370180705.82,36
2025,LEA664050,10119326538.22,24556685026.46,1172779379.45,13658760805.96,6238957831.91,7472589560.27,698392428.39,235104.71,2143785.63,3358137516.53,12.54,4213.15,18457.63,0.83,12.41,3851490777.19,6104919182.63,27
2018,LEA568842,17900691616.9,3288577396.82,711304785.74,11931091128.11,617740605.24,3583848376.88,2978128514.88,308835.33,852543.13,3393949116.28,2.18,20338.21,20474.79,12.28,10.68,5173299769.37,17020426956.07,9
2021,LEA838351,7913714738.02,9359420169.2,2494249042.12,19850410852.78,10536338650.62,372752605.73,2618771105.04,836616.54,623966.17,4699141102.67,32.98,3904.6,17844.71,6.82,11.71,3234285355.7,13321873108.78,15
