biz_small_application_date,biz_small_entity_type_code,biz_small_founder_demographic_category,biz_small_home_based_business_flag,biz_small_industry_intent_naics,biz_small_expected_first_payroll_date,biz_small_expected_hiring_count,biz_small_expected_revenue_bracket,biz_small_financing_source_code,biz_small_loan_approval_flag,biz_small_loan_amount_usd,biz_small_credit_score_band,biz_small_business_license_required_flag,biz_small_permit_complexity_score,biz_small_incubator_participation_flag,biz_small_mentor_hours_received,biz_small_online_presence_score,biz_small_ecommerce_enablement_flag,biz_small_closure_within_1yr_flag,biz_small_growth_intent_score
2019-09-10,SOLE_PROP,YOUTH_FOUNDER,0,612258,2019-10-12,27,50K_100K,BOOTSTRAP,0,0.0,700_749,1,7.604,0,261.607,47.44,0,0,83.14
2019-09-11,LLC,UNKNOWN,1,151173,2020-03-03,79,50K_100K,BOOTSTRAP,0,0.0,LT_600,1,1.825,0,61.078,95.29,1,1,60.15
2019-09-12,SOLE_PROP,YOUTH_FOUNDER,1,948615,2020-02-18,37,LT_50K,BOOTSTRAP,1,2101435.18,650_699,0,7.187,0,270.479,17.69,0,0,92.4
2019-09-13,S_CORP,UNKNOWN,1,368723,2019-10-13,70,250K_1M,BANK_LOAN,1,4489387.28,750_PLUS,1,4.885,0,147.52,74.21,1,0,28.04
2019-09-14,LLC,WOMEN_OWNED,1,478407,2020-08-04,18,50K_100K,CREDIT_CARD,1,3895678.05,650_699,0,7.942,0,218.131,62.94,1,0,50.81
2019-09-15,LLC,IMMIGRANT_OWNED,0,901104,2019-12-27,67,50K_100K,VC,0,0.0,700_749,1,9.141,0,285.132,32.18,0,1,86.15
2019-09-16,S_CORP,MINORITY_OWNED,1,985961,2020-08-17,84,1M_5M,CREDIT_CARD,0,0.0,750_PLUS,1,4.997,0,244.653,37.49,1,0,38.35
2019-09-17,LLC,DISABLED_FOUNDER,0,362629,2020-07-02,1,LT_50K,BOOTSTRAP,0,0.0,700_749,1,9.344,0,200.714,28.89,0,0,30.09
2019-09-18,SOLE_PROP,IMMIGRANT_OWNED,1,766906,2019-10-09,77,50K_100K,CREDIT_CARD,0,0.0,650_699,1,5.628,0,122.025,87.26,1,0,72.0
2019-09-19,PARTNERSHIP,MINORITY_OWNED,0,540797,2020-07-03,21,100K_250K,BANK_LOAN,1,4842830.51,750_PLUS,0,8.448,0,158.976,40.14,0,0,29.19
2019-09-20,NONPROFIT,UNKNOWN,0,924224,2019-10-28,5,LT_50K,BOOTSTRAP,1,4881893.3,700_749,1,3.164,0,104.617,12.79,1,0,73.51
2019-09-21,PARTNERSHIP,MINORITY_OWNED,1,127422,2020-01-26,12,GT_5M,CREDIT_CARD,1,1000501.48,LT_600,0,6.166,0,31.488,60.58,0,0,61.38
2019-09-22,SOLE_PROP,RURAL_FOUNDER,1,433367,2019-10-08,25,LT_50K,BANK_LOAN,1,872746.81,NO_SCORE,0,1.351,0,290.219,94.57,1,0,98.86
2019-09-23,S_CORP,VETERAN_OWNED,1,758783,2020-01-19,56,GT_5M,CREDIT_CARD,1,1836095.65,650_699,1,4.832,0,214.8,51.03,1,0,33.32
2019-09-24,LLC,WOMEN_OWNED,1,493949,2020-08-15,43,LT_50K,ANGEL,1,1373367.02,600_649,0,3.195,1,75.031,41.25,0,0,33.37
2019-09-25,PARTNERSHIP,WOMEN_OWNED,1,807025,2020-06-13,24,50K_100K,VC,0,0.0,650_699,0,7.665,0,150.202,87.23,1,0,45.54
2019-09-26,SOLE_PROP,YOUTH_FOUNDER,0,538835,2020-07-03,72,1M_5M,BANK_LOAN,1,4757953.37,750_PLUS,1,4.842,0,141.153,78.15,1,0,91.68
2019-09-27,S_CORP,UNKNOWN,0,514260,2020-09-08,29,LT_50K,BOOTSTRAP,1,4203715.65,LT_600,1,8.972,0,225.184,2.39,0,0,96.81
2019-09-28,PARTNERSHIP,MINORITY_OWNED,0,798367,2020-04-30,98,50K_100K,ANGEL,0,0.0,NO_SCORE,1,8.098,0,68.615,26.78,0,0,68.87
2019-09-29,LLC,VETERAN_OWNED,1,770234,2019-12-06,58,250K_1M,BANK_LOAN,1,4435334.28,600_649,0,6.268,0,263.616,49.84,1,0,29.26
2019-09-30,SOLE_PROP,UNKNOWN,1,816416,2020-01-13,62,LT_50K,BOOTSTRAP,0,0.0,NO_SCORE,0,9.247,0,33.937,69.97,0,0,22.12
2019-10-01,LLC,MINORITY_OWNED,0,122980,2020-09-08,5,100K_250K,VC,0,0.0,LT_600,0,4.234,0,75.228,27.01,0,0,60.4
2019-10-02,PARTNERSHIP,UNKNOWN,1,497960,2019-10-27,85,100K_250K,GOV_GRANT,1,2491127.92,650_699,0,5.838,0,239.459,37.74,1,1,96.5
2019-10-03,LLC,MINORITY_OWNED,0,456150,2020-02-24,79,100K_250K,GOV_GRANT,1,2717299.78,650_699,0,4.228,0,38.05,67.49,0,0,82.1
2019-10-04,SOLE_PROP,UNKNOWN,1,214923,2019-11-18,22,100K_250K,BOOTSTRAP,0,0.0,700_749,0,9.055,0,35.131,81.57,1,0,15.39
2019-10-05,SOLE_PROP,YOUTH_FOUNDER,0,261920,2020-04-19,53,100K_250K,GOV_GRANT,1,4830448.43,750_PLUS,0,4.646,0,63.912,66.27,0,0,73.28
2019-10-06,NONPROFIT,DISABLED_FOUNDER,0,851309,2020-07-21,86,1M_5M,FRIENDS_FAMILY,0,0.0,700_749,1,9.128,1,77.683,53.26,0,1,55.98
2019-10-07,LLC,YOUTH_FOUNDER,1,249161,2019-12-30,29,250K_1M,ANGEL,0,0.0,700_749,0,1.966,0,153.524,91.64,0,0,76.52
2019-10-08,S_CORP,UNKNOWN,0,580772,2019-11-06,9,250K_1M,CROWDFUND,0,0.0,750_PLUS,1,5.868,0,9.665,73.51,1,0,93.55
2019-10-09,LLC,MINORITY_OWNED,0,217869,2019-10-27,75,50K_100K,GOV_GRANT,0,0.0,750_PLUS,0,6.658,0,157.416,45.52,0,0,73.22
2019-10-10,S_CORP,DISABLED_FOUNDER,0,198434,2020-03-26,11,LT_50K,CREDIT_CARD,1,3367566.35,700_749,1,4.122,0,108.497,36.3,0,0,18.49
2019-10-11,LLC,RURAL_FOUNDER,0,704463,2020-05-15,64,100K_250K,FRIENDS_FAMILY,1,3403969.02,600_649,0,4.808,0,86.768,82.55,1,0,11.56
2019-10-12,LLC,UNKNOWN,0,306821,2020-05-15,58,LT_50K,BANK_LOAN,0,0.0,600_649,1,9.15,1,179.799,10.51,0,1,49.31
2019-10-13,SOLE_PROP,UNKNOWN,1,270664,2020-08-23,75,100K_250K,VC,0,0.0,650_699,1,8.699,0,147.51,17.13,1,1,22.4
2019-10-14,SOLE_PROP,UNKNOWN,0,909065,2020-07-27,100,LT_50K,CREDIT_CARD,0,0.0,750_PLUS,0,6.935,0,60.731,91.27,1,0,2.75
2019-10-15,PARTNERSHIP,UNKNOWN,0,825074,2019-12-28,30,50K_100K,CROWDFUND,0,0.0,LT_600,0,0.648,1,68.422,50.97,0,0,95.92
2019-10-16,S_CORP,UNKNOWN,1,764483,2020-02-26,20,LT_50K,BANK_LOAN,0,0.0,LT_600,1,3.278,0,201.803,14.78,1,0,58.27
2019-10-17,LLC,VETERAN_OWNED,0,448541,2020-03-11,28,LT_50K,CREDIT_CARD,1,1329020.23,750_PLUS,1,2.259,0,207.494,98.49,0,1,10.98
2019-10-18,LLC,YOUTH_FOUNDER,0,482166,2019-12-26,53,LT_50K,ANGEL,0,0.0,650_699,1,8.34,1,299.925,92.22,1,1,93.26
2019-10-19,SOLE_PROP,MINORITY_OWNED,0,798963,2020-07-25,82,LT_50K,GOV_GRANT,0,0.0,600_649,1,1.403,0,102.486,46.34,1,0,80.89
2019-10-20,SOLE_PROP,UNKNOWN,0,225654,2020-04-24,38,100K_250K,FRIENDS_FAMILY,1,4089807.46,LT_600,0,8.014,0,108.667,92.53,0,0,8.06
2019-10-21,SOLE_PROP,DISABLED_FOUNDER,0,461174,2020-09-29,90,100K_250K,CROWDFUND,1,642457.53,750_PLUS,1,5.069,0,37.018,56.32,1,0,55.43
2019-10-22,C_CORP,YOUTH_FOUNDER,0,916852,2020-03-05,37,100K_250K,BOOTSTRAP,0,0.0,600_649,1,7.437,0,82.639,63.22,1,0,43.44
2019-10-23,C_CORP,MINORITY_OWNED,0,903810,2019-11-12,59,50K_100K,VC,0,0.0,700_749,0,6.786,0,244.18,32.77,0,0,64.12
2019-10-24,LLC,RURAL_FOUNDER,0,886855,2019-11-26,88,250K_1M,FRIENDS_FAMILY,0,0.0,700_749,0,6.517,0,38.011,84.01,0,0,15.26
2019-10-25,LLC,RURAL_FOUNDER,0,522444,2019-11-17,99,100K_250K,ANGEL,0,0.0,600_649,1,6.808,0,2.362,86.13,0,0,38.95
2019-10-26,LLC,DISABLED_FOUNDER,1,564563,2020-09-06,12,50K_100K,BOOTSTRAP,1,4485989.53,700_749,1,5.83,0,237.423,26.2,0,0,72.85
2019-10-27,SOLE_PROP,IMMIGRANT_OWNED,1,930059,2020-04-26,94,1M_5M,CREDIT_CARD,0,0.0,700_749,0,5.729,1,288.754,62.98,0,0,61.29
2019-10-28,PARTNERSHIP,UNKNOWN,1,362460,2019-12-05,56,250K_1M,BOOTSTRAP,1,651733.82,650_699,0,0.039,0,109.035,59.09,0,0,52.09
2019-10-29,SOLE_PROP,UNKNOWN,1,765874,2020-04-22,47,250K_1M,VC,0,0.0,700_749,1,8.388,0,287.526,6.18,0,0,68.78
2019-10-30,LLC,UNKNOWN,1,164453,2020-10-08,95,100K_250K,BOOTSTRAP,1,1941009.15,650_699,0,4.883,0,186.847,82.57,1,0,66.05
2019-10-31,S_CORP,UNKNOWN,0,607299,2020-05-31,16,250K_1M,VC,0,0.0,700_749,1,3.548,0,243.428,68.95,0,0,21.87
2019-11-01,C_CORP,VETERAN_OWNED,1,849296,2020-08-15,90,250K_1M,BOOTSTRAP,0,0.0,NO_SCORE,1,8.283,1,284.129,94.6,1,1,95.84
2019-11-02,SOLE_PROP,VETERAN_OWNED,1,644499,2019-12-27,23,50K_100K,CROWDFUND,0,0.0,650_699,1,7.431,0,164.54,61.66,0,0,32.37
2019-11-03,LLC,MINORITY_OWNED,0,352942,2020-08-11,93,LT_50K,BANK_LOAN,0,0.0,600_649,1,5.847,0,113.531,30.07,1,1,17.26
2019-11-04,C_CORP,UNKNOWN,0,493513,2020-09-03,49,50K_100K,BOOTSTRAP,1,3349374.55,NO_SCORE,0,2.533,0,199.892,94.84,0,0,83.18
2019-11-05,LLC,RURAL_FOUNDER,1,743286,2020-09-06,72,GT_5M,BANK_LOAN,1,4034033.0,650_699,0,8.62,0,108.473,15.13,1,0,75.03
2019-11-06,LLC,UNKNOWN,1,408451,2020-07-05,53,1M_5M,BANK_LOAN,0,0.0,700_749,1,9.926,0,276.124,72.68,0,0,59.52
2019-11-07,LLC,UNKNOWN,1,636652,2020-06-01,55,250K_1M,BOOTSTRAP,1,1094976.25,600_649,1,2.564,0,147.615,35.79,0,0,17.3
2019-11-08,LLC,YOUTH_FOUNDER,1,764448,2020-05-24,78,50K_100K,BOOTSTRAP,1,3767307.84,700_749,1,0.426,1,42.296,57.37,0,1,48.66
2019-11-09,LLC,MINORITY_OWNED,1,742758,2019-12-26,47,100K_250K,ANGEL,0,0.0,700_749,1,9.381,0,240.967,66.69,0,0,91.46
2019-11-10,SOLE_PROP,UNKNOWN,0,643258,2020-02-25,63,250K_1M,VC,1,3707168.94,750_PLUS,0,4.085,0,66.458,50.29,0,1,60.65
2019-11-11,LLC,IMMIGRANT_OWNED,0,895023,2020-03-02,93,250K_1M,VC,1,668992.24,700_749,0,7.163,0,206.189,20.79,1,1,12.42
2019-11-12,S_CORP,YOUTH_FOUNDER,0,707336,2020-05-23,51,LT_50K,BOOTSTRAP,0,0.0,650_699,0,6.87,0,132.93,3.15,0,0,10.84
2019-11-13,S_CORP,MINORITY_OWNED,1,755381,2020-01-23,84,50K_100K,BOOTSTRAP,0,0.0,LT_600,0,1.435,0,278.461,47.53,1,0,57.14
2019-11-14,S_CORP,MINORITY_OWNED,1,858661,2020-10-18,9,100K_250K,BANK_LOAN,0,0.0,LT_600,1,6.354,0,128.282,51.13,0,0,8.88
2019-11-15,LLC,UNKNOWN,0,994085,2020-05-10,27,250K_1M,BANK_LOAN,1,4099037.14,600_649,0,5.772,0,60.433,24.51,1,0,10.42
2019-11-16,PARTNERSHIP,IMMIGRANT_OWNED,1,754748,2020-06-17,53,50K_100K,BANK_LOAN,1,1982833.41,750_PLUS,1,0.41,0,154.174,50.66,1,0,85.5
2019-11-17,SOLE_PROP,RURAL_FOUNDER,1,533683,2020-11-02,79,50K_100K,CREDIT_CARD,0,0.0,700_749,0,7.275,0,14.155,16.61,0,0,14.48
2019-11-18,PARTNERSHIP,RURAL_FOUNDER,0,347378,2020-06-07,41,1M_5M,CROWDFUND,0,0.0,700_749,0,9.819,0,129.956,73.14,0,0,91.98
2019-11-19,S_CORP,MINORITY_OWNED,0,842347,2020-02-15,76,250K_1M,FRIENDS_FAMILY,1,3343239.63,650_699,1,1.205,1,101.507,18.43,0,1,44.13
2019-11-20,SOLE_PROP,RURAL_FOUNDER,0,937664,2020-11-12,68,250K_1M,ANGEL,0,0.0,LT_600,0,2.325,0,276.448,9.24,0,0,7.65
2019-11-21,LLC,YOUTH_FOUNDER,0,833666,2020-05-14,24,250K_1M,ANGEL,0,0.0,NO_SCORE,1,4.002,1,22.469,56.59,1,0,70.63
2019-11-22,PARTNERSHIP,RURAL_FOUNDER,1,446620,2019-12-11,61,50K_100K,ANGEL,1,3282389.8,LT_600,1,5.842,0,189.41,50.93,1,1,58.72
2019-11-23,SOLE_PROP,WOMEN_OWNED,1,426663,2020-09-28,69,100K_250K,CREDIT_CARD,0,0.0,700_749,0,3.84,0,299.821,37.65,0,0,18.75
2019-11-24,LLC,UNKNOWN,1,831775,2020-08-30,35,LT_50K,GOV_GRANT,1,2170097.81,700_749,1,5.425,0,119.032,36.45,1,0,10.22
2019-11-25,SOLE_PROP,WOMEN_OWNED,0,472330,2020-03-26,35,1M_5M,CREDIT_CARD,1,2776546.71,650_699,1,0.457,0,12.183,87.5,0,0,96.55
2019-11-26,SOLE_PROP,VETERAN_OWNED,1,796009,2020-05-20,82,100K_250K,ANGEL,1,1920596.58,600_649,0,8.934,0,113.034,79.45,1,0,90.07
2019-11-27,LLC,YOUTH_FOUNDER,0,136946,2020-05-18,73,250K_1M,CREDIT_CARD,1,4946954.04,NO_SCORE,1,2.703,0,94.105,64.03,0,0,77.0
2019-11-28,SOLE_PROP,MINORITY_OWNED,1,792043,2020-09-11,13,250K_1M,BOOTSTRAP,0,0.0,750_PLUS,1,0.895,0,226.936,34.81,1,0,92.32
2019-11-29,SOLE_PROP,WOMEN_OWNED,1,537248,2020-08-30,84,100K_250K,ANGEL,1,2012515.59,650_699,1,8.425,1,64.397,49.78,1,0,65.19
2019-11-30,S_CORP,WOMEN_OWNED,0,182235,2020-08-11,96,LT_50K,BOOTSTRAP,1,3262427.58,NO_SCORE,0,9.406,0,218.238,19.84,1,0,13.67
2019-12-01,LLC,UNKNOWN,1,444099,2020-03-20,60,250K_1M,BOOTSTRAP,0,0.0,700_749,1,5.472,0,26.979,55.66,0,0,83.18
2019-12-02,SOLE_PROP,UNKNOWN,0,293212,2020-01-09,5,1M_5M,CREDIT_CARD,0,0.0,650_699,1,6.606,0,64.3,51.17,0,0,80.53
2019-12-03,SOLE_PROP,MINORITY_OWNED,0,219895,2020-08-04,89,250K_1M,ANGEL,1,4150253.7,600_649,1,6.683,0,142.011,80.25,0,0,13.99
2019-12-04,C_CORP,MINORITY_OWNED,0,964756,2020-10-09,94,250K_1M,CROWDFUND,1,262721.81,750_PLUS,0,3.506,0,48.402,52.1,1,1,91.09
2019-12-05,C_CORP,YOUTH_FOUNDER,0,817236,2020-02-15,45,1M_5M,ANGEL,1,1150935.62,NO_SCORE,0,1.923,0,14.343,70.62,1,1,79.5
2019-12-06,C_CORP,WOMEN_OWNED,0,423170,2020-03-27,80,100K_250K,BANK_LOAN,1,1355214.85,600_649,0,1.967,0,208.604,3.32,1,0,59.12
2019-12-07,S_CORP,MINORITY_OWNED,0,729875,2020-01-17,60,1M_5M,BOOTSTRAP,0,0.0,650_699,0,6.56,0,23.855,40.77,1,0,49.54
2019-12-08,SOLE_PROP,WOMEN_OWNED,1,937565,2020-03-24,53,LT_50K,FRIENDS_FAMILY,0,0.0,700_749,0,6.923,0,78.146,95.94,0,0,10.13
2019-12-09,PARTNERSHIP,UNKNOWN,0,534265,2020-05-01,34,1M_5M,BOOTSTRAP,0,0.0,700_749,0,6.815,1,122.867,94.22,0,0,48.91
2019-12-10,LLC,MINORITY_OWNED,1,369732,2020-02-10,22,LT_50K,VC,1,2275031.78,600_649,0,0.831,1,150.298,89.04,0,0,27.43
2019-12-11,LLC,UNKNOWN,0,559343,2020-04-01,13,250K_1M,CREDIT_CARD,1,1477104.18,650_699,1,6.177,0,71.919,41.7,1,0,27.87
2019-12-12,S_CORP,WOMEN_OWNED,1,396152,2020-10-10,46,LT_50K,FRIENDS_FAMILY,0,0.0,750_PLUS,0,4.327,0,130.87,0.12,1,1,74.15
2019-12-13,LLC,MINORITY_OWNED,1,760743,2020-01-25,54,50K_100K,BOOTSTRAP,0,0.0,700_749,1,6.148,0,49.771,61.96,1,0,66.66
2019-12-14,S_CORP,WOMEN_OWNED,1,247161,2020-06-28,68,GT_5M,GOV_GRANT,1,3038668.74,600_649,0,1.17,0,167.852,20.89,0,0,54.29
2019-12-15,LLC,UNKNOWN,1,909584,2020-06-20,26,250K_1M,ANGEL,1,4411990.34,NO_SCORE,0,6.589,0,127.583,5.27,0,0,0.94
2019-12-16,SOLE_PROP,UNKNOWN,0,720826,2020-04-30,60,250K_1M,BANK_LOAN,1,585072.48,600_649,0,9.49,0,74.204,67.88,0,0,72.76
2019-12-17,NONPROFIT,UNKNOWN,1,979112,2020-08-22,49,250K_1M,BOOTSTRAP,1,1292641.13,700_749,0,1.793,1,15.795,91.31,1,0,19.77
2019-12-18,SOLE_PROP,VETERAN_OWNED,0,760378,2020-04-17,31,LT_50K,VC,0,0.0,700_749,0,6.281,1,8.166,1.05,1,0,51.82
2019-12-19,PARTNERSHIP,YOUTH_FOUNDER,1,203371,2020-02-26,1,50K_100K,BOOTSTRAP,1,3993759.9,600_649,0,9.343,1,199.027,52.81,1,0,98.37
2019-12-20,LLC,UNKNOWN,1,908135,2020-11-06,85,1M_5M,VC,0,0.0,700_749,1,4.511,1,82.208,66.38,1,0,63.33
2019-12-21,LLC,DISABLED_FOUNDER,1,929821,2020-04-28,40,50K_100K,BANK_LOAN,0,0.0,700_749,1,9.015,0,22.859,39.81,0,1,85.04
2019-12-22,S_CORP,VETERAN_OWNED,0,297947,2020-07-13,70,50K_100K,BANK_LOAN,0,0.0,650_699,0,9.255,0,203.04,53.47,1,0,98.39
2019-12-23,LLC,MINORITY_OWNED,0,217529,2020-06-13,99,50K_100K,ANGEL,1,1932642.09,LT_600,0,5.868,1,201.771,90.28,0,0,97.48
2019-12-24,LLC,WOMEN_OWNED,1,599667,2020-10-21,94,LT_50K,VC,0,0.0,NO_SCORE,1,0.62,1,131.422,60.96,1,0,23.33
2019-12-25,LLC,RURAL_FOUNDER,0,313116,2020-12-19,53,GT_5M,CREDIT_CARD,1,2308625.79,600_649,1,0.127,1,295.773,16.46,1,0,54.6
2019-12-26,SOLE_PROP,VETERAN_OWNED,1,215074,2020-06-21,78,50K_100K,CREDIT_CARD,1,1787457.71,650_699,0,7.627,0,210.574,57.98,0,1,63.62
2019-12-27,LLC,MINORITY_OWNED,0,165416,2020-01-14,87,50K_100K,VC,0,0.0,600_649,0,4.395,0,16.555,82.04,1,0,62.02
2019-12-28,C_CORP,WOMEN_OWNED,0,763886,2020-08-28,53,250K_1M,BOOTSTRAP,1,979216.13,750_PLUS,0,4.878,0,3.176,35.96,1,0,54.93
2019-12-29,S_CORP,MINORITY_OWNED,0,346783,2020-07-22,66,1M_5M,BOOTSTRAP,0,0.0,LT_600,1,5.447,0,230.357,56.52,1,0,66.93
2019-12-30,SOLE_PROP,VETERAN_OWNED,0,786205,2020-07-16,91,250K_1M,BANK_LOAN,1,2944749.1,650_699,1,3.083,0,168.748,35.5,0,0,57.05
2019-12-31,LLC,UNKNOWN,1,418143,2020-03-20,32,250K_1M,BOOTSTRAP,0,0.0,750_PLUS,0,7.672,1,0.959,81.91,0,0,80.64
2020-01-01,C_CORP,UNKNOWN,1,784327,2020-10-16,75,100K_250K,CREDIT_CARD,0,0.0,600_649,1,9.257,0,28.22,96.73,1,0,0.11
2020-01-02,SOLE_PROP,YOUTH_FOUNDER,0,731056,2020-04-07,37,250K_1M,BANK_LOAN,1,4027668.62,LT_600,1,9.286,0,299.171,71.95,1,0,91.72
2020-01-03,S_CORP,VETERAN_OWNED,1,681521,2020-12-23,86,50K_100K,VC,0,0.0,650_699,1,4.054,0,86.092,25.8,0,0,60.06
2020-01-04,LLC,UNKNOWN,0,430911,2020-09-01,62,50K_100K,FRIENDS_FAMILY,1,3740730.33,650_699,0,7.486,0,29.613,21.34,0,0,7.25
2020-01-05,LLC,IMMIGRANT_OWNED,1,171977,2020-05-02,36,LT_50K,FRIENDS_FAMILY,0,0.0,600_649,1,0.988,0,155.614,79.51,0,1,89.04
2020-01-06,S_CORP,IMMIGRANT_OWNED,0,410062,2020-09-30,95,100K_250K,GOV_GRANT,0,0.0,750_PLUS,0,5.063,1,37.965,21.05,1,0,31.18
2020-01-07,NONPROFIT,IMMIGRANT_OWNED,1,656997,2020-03-20,99,100K_250K,ANGEL,1,2158265.52,750_PLUS,0,8.306,0,29.246,56.81,0,0,52.63
2020-01-08,SOLE_PROP,UNKNOWN,1,291949,2020-04-03,36,LT_50K,BANK_LOAN,1,2619105.11,650_699,1,3.501,0,23.457,14.06,0,1,92.27
2020-01-09,C_CORP,WOMEN_OWNED,0,366995,2020-07-01,57,1M_5M,CROWDFUND,1,3370751.25,650_699,0,3.657,0,1.178,57.5,0,1,68.0
2020-01-10,SOLE_PROP,UNKNOWN,0,269387,2020-07-20,59,1M_5M,CREDIT_CARD,0,0.0,700_749,0,5.641,0,147.709,86.23,1,0,42.2
2020-01-11,LLC,UNKNOWN,1,249019,2020-04-28,41,250K_1M,VC,1,1654444.5,600_649,1,1.966,0,51.53,32.8,0,0,71.5
2020-01-12,C_CORP,IMMIGRANT_OWNED,1,762465,2020-09-26,76,250K_1M,BANK_LOAN,0,0.0,NO_SCORE,1,5.235,0,14.281,89.56,1,0,52.77
2020-01-13,NONPROFIT,YOUTH_FOUNDER,0,289210,2020-08-19,95,100K_250K,VC,1,3229984.15,750_PLUS,1,2.059,1,48.342,42.2,0,0,64.47
2020-01-14,SOLE_PROP,WOMEN_OWNED,0,905624,2020-02-01,24,250K_1M,CREDIT_CARD,1,2005993.21,600_649,1,3.339,0,238.953,89.97,1,0,0.8
2020-01-15,S_CORP,YOUTH_FOUNDER,0,236172,2020-11-28,78,250K_1M,BOOTSTRAP,1,3547046.8,650_699,1,7.075,0,192.084,44.11,0,0,38.03
2020-01-16,PARTNERSHIP,MINORITY_OWNED,1,956842,2020-06-30,54,100K_250K,GOV_GRANT,0,0.0,750_PLUS,0,8.313,0,268.325,33.4,1,1,86.24
2020-01-17,S_CORP,RURAL_FOUNDER,0,519525,2020-12-16,74,LT_50K,FRIENDS_FAMILY,0,0.0,LT_600,1,5.92,0,212.446,76.65,1,0,14.92
2020-01-18,LLC,RURAL_FOUNDER,0,198132,2020-06-29,53,LT_50K,BOOTSTRAP,1,4733299.43,650_699,1,9.431,0,9.437,76.14,1,0,42.4
2020-01-19,LLC,MINORITY_OWNED,1,551230,2020-07-08,64,50K_100K,CREDIT_CARD,0,0.0,650_699,0,4.718,0,234.188,97.13,1,0,22.73
2020-01-20,PARTNERSHIP,UNKNOWN,0,511173,2020-08-23,33,50K_100K,GOV_GRANT,1,2883837.34,LT_600,1,3.114,0,107.589,68.06,1,0,53.36
2020-01-21,SOLE_PROP,WOMEN_OWNED,0,713018,2020-02-23,98,250K_1M,BANK_LOAN,0,0.0,650_699,0,4.885,0,201.67,75.29,1,0,1.59
2020-01-22,SOLE_PROP,YOUTH_FOUNDER,1,234210,2020-05-30,19,100K_250K,CREDIT_CARD,0,0.0,650_699,1,1.094,1,202.131,69.89,1,0,89.21
2020-01-23,LLC,MINORITY_OWNED,1,967847,2020-05-27,10,100K_250K,CROWDFUND,1,1379733.32,650_699,0,2.936,1,211.092,9.24,0,0,95.13
2020-01-24,SOLE_PROP,YOUTH_FOUNDER,0,236615,2020-08-29,84,LT_50K,VC,0,0.0,LT_600,1,5.365,1,279.483,67.44,0,0,78.29
2020-01-25,S_CORP,IMMIGRANT_OWNED,0,750966,2020-08-07,62,100K_250K,CREDIT_CARD,1,3505562.67,650_699,1,5.956,0,144.824,53.11,1,0,17.85
2020-01-26,PARTNERSHIP,VETERAN_OWNED,1,877470,2020-11-18,60,LT_50K,ANGEL,1,3264913.48,700_749,0,2.068,0,221.415,98.5,0,0,60.78
2020-01-27,LLC,MINORITY_OWNED,1,951159,2020-07-11,8,250K_1M,CREDIT_CARD,0,0.0,750_PLUS,1,3.887,0,153.506,72.57,0,0,28.95
2020-01-28,SOLE_PROP,UNKNOWN,1,216714,2020-09-21,95,100K_250K,VC,1,4051613.84,600_649,0,8.342,1,253.247,62.78,1,0,19.56
2020-01-29,SOLE_PROP,WOMEN_OWNED,1,359405,2020-06-09,57,LT_50K,FRIENDS_FAMILY,1,1757338.94,LT_600,1,6.74,0,93.248,22.15,0,0,65.72
2020-01-30,C_CORP,UNKNOWN,0,570324,2020-06-04,74,250K_1M,CREDIT_CARD,1,1733748.9,700_749,0,0.242,1,277.219,10.86,1,0,96.92
2020-01-31,LLC,IMMIGRANT_OWNED,0,950628,2020-11-08,88,1M_5M,GOV_GRANT,0,0.0,650_699,1,8.545,0,192.29,15.43,1,0,57.08
2020-02-01,LLC,VETERAN_OWNED,0,283760,2020-06-18,50,250K_1M,ANGEL,0,0.0,750_PLUS,0,9.708,0,220.881,2.16,0,0,3.16
2020-02-02,LLC,UNKNOWN,1,221089,2020-09-12,5,250K_1M,ANGEL,0,0.0,750_PLUS,1,8.447,1,230.432,90.77,0,1,89.98
2020-02-03,LLC,RURAL_FOUNDER,0,409800,2020-02-19,89,250K_1M,GOV_GRANT,0,0.0,600_649,0,9.152,0,16.533,85.26,0,0,50.52
2020-02-04,PARTNERSHIP,WOMEN_OWNED,1,441264,2020-11-09,6,50K_100K,CROWDFUND,0,0.0,LT_600,1,5.335,1,239.884,72.11,0,0,36.35
2020-02-05,PARTNERSHIP,UNKNOWN,0,973768,2021-01-10,36,100K_250K,BOOTSTRAP,0,0.0,650_699,1,2.896,1,250.015,36.17,0,1,47.61
2020-02-06,SOLE_PROP,UNKNOWN,1,546129,2020-08-30,79,1M_5M,BANK_LOAN,0,0.0,NO_SCORE,1,2.428,0,191.226,78.97,1,0,12.11
2020-02-07,LLC,WOMEN_OWNED,1,834569,2020-07-11,30,250K_1M,VC,0,0.0,700_749,1,0.907,0,276.757,92.44,0,0,58.59
2020-02-08,C_CORP,YOUTH_FOUNDER,1,976855,2021-01-12,77,250K_1M,BOOTSTRAP,1,4355563.53,750_PLUS,0,5.07,0,195.828,47.36,1,0,64.96
2020-02-09,C_CORP,DISABLED_FOUNDER,1,773355,2020-07-19,23,250K_1M,BOOTSTRAP,0,0.0,650_699,0,5.63,0,236.399,78.6,1,0,51.77
2020-02-10,C_CORP,MINORITY_OWNED,1,141791,2020-03-16,65,100K_250K,CREDIT_CARD,1,4781438.61,LT_600,0,5.271,0,10.46,46.91,1,0,37.75
