travel_passenger_reference_month,travel_passenger_mode_code,travel_passenger_origin_airport_station_code,travel_passenger_destination_airport_station_code,travel_passenger_origin_country_iso2,travel_passenger_destination_country_iso2,travel_passenger_intra_eu_flag,travel_passenger_schengen_flag,travel_passenger_passenger_count,travel_passenger_seat_capacity_count,travel_passenger_load_factor_pct,travel_passenger_avg_fare_eur,travel_passenger_delay_minutes_avg,travel_passenger_cancellation_rate_pct,travel_passenger_co2e_kg_per_passenger,travel_passenger_operator_code,travel_passenger_regulation_261_claims_count,travel_passenger_data_provider,travel_passenger_data_quality_flag,travel_passenger_data_extract_date
2019-06,RAIL,DYOM,IHBD,CY,MT,1,0,2208,2667,82.79,63.5,7.43,3.12,13.54,OPCYMT557,46,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-11-30
2019-07,AIR,KLL,NSW,FR,ES,1,1,2219,2652,83.67,412.6,31.33,0.12,35.606,OPFRES558,43,AIRLINE_REPORTING,FLAGGED,2025-10-04
2019-08,RAIL,NQOU,SZBL,IT,CZ,1,1,1892,2882,65.65,128.62,15.79,3.46,7.324,OPITCZ559,43,RAIL_OPERATOR_REPORTING,IMPUTED,2024-12-19
2019-09,AIR,QZH,TGS,NL,HU,1,1,2066,3324,62.15,198.39,31.77,1.07,25.376,OPNLHU560,46,EUROCONTROL,OK,2024-11-28
2019-10,RAIL,XIOC,CRBT,SI,NL,1,1,1991,2194,90.75,59.3,0.33,2.31,8.613,OPSINL561,45,ERA,REVISED,2025-07-12
2019-11,AIR,WND,ZUO,BG,SE,1,0,2075,2428,85.46,239.95,5.59,1.0,38.055,OPBGSE562,55,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-03-06
2019-12,RAIL,HAOK,MJBB,EE,DK,1,0,2255,3103,72.67,94.62,23.72,0.84,8.584,OPEEDK563,51,AIRLINE_REPORTING,FLAGGED,2025-10-13
2020-01,AIR,CBZ,FIK,HU,IE,1,1,2205,3147,70.07,47.24,46.33,1.11,42.572,OPHUIE564,51,RAIL_OPERATOR_REPORTING,IMPUTED,2025-10-14
2020-02,RAIL,RSOS,WBBJ,LU,PL,1,1,2011,3378,59.53,123.54,20.36,2.42,5.868,OPLUPL565,45,EUROCONTROL,OK,2025-05-29
2020-03,AIR,IPV,LWG,RO,AT,1,1,1930,2517,76.68,290.01,0.72,4.97,78.463,OPROAT566,54,ERA,REVISED,2025-12-31
2020-04,RAIL,BKOA,GTBR,AT,EE,1,0,1965,2996,65.59,13.82,22.71,1.38,11.704,OPATEE567,52,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-09-30
2020-05,AIR,ODR,RKC,CZ,IT,1,1,2177,2852,76.33,61.53,23.39,2.56,85.636,OPCZIT568,70,AIRLINE_REPORTING,FLAGGED,2025-05-11
2020-06,RAIL,LCOI,QLBZ,DE,PT,1,1,1961,2604,75.31,97.64,10.98,0.01,1.35,OPDEPT569,53,RAIL_OPERATOR_REPORTING,IMPUTED,2025-06-06
2020-07,AIR,URN,XYY,LV,BE,1,1,2249,3793,59.29,165.04,34.38,4.09,48.936,OPLVBE570,75,EUROCONTROL,OK,2025-07-15
2020-08,RAIL,VUOQ,ADBH,PL,FI,1,1,2295,3958,57.98,160.32,23.56,3.49,3.77,OPPLFI571,53,ERA,REVISED,2024-06-07
2020-09,AIR,AFJ,DMU,ES,LV,1,1,1960,2421,80.96,19.42,47.29,3.03,92.884,OPESLV572,62,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-02-11
2020-10,RAIL,FMOY,KVBP,HR,RO,1,0,1931,2750,70.22,10.11,14.17,2.59,6.784,OPHRRO573,56,AIRLINE_REPORTING,FLAGGED,2025-08-03
2020-11,AIR,GTF,JAQ,FI,BG,1,0,2144,3048,70.34,378.66,45.88,0.03,54.491,OPFIBG574,73,RAIL_OPERATOR_REPORTING,IMPUTED,2025-05-19
2020-12,RAIL,PEOG,UNBX,IE,FR,1,1,2249,2892,77.77,139.65,11.59,0.85,6.06,OPIEFR575,58,EUROCONTROL,OK,2025-12-31
2021-01,AIR,MHB,POM,MT,LT,1,1,2078,3724,55.8,99.28,2.81,6.8,39.898,OPMTLT576,72,ERA,REVISED,2024-11-25
2021-02,RAIL,ZWOO,EFBF,SK,AT,1,1,1999,2951,67.74,118.81,6.85,1.67,9.187,OPSKAT577,63,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-01-07
2021-03,AIR,SVX,VCI,BE,HR,1,1,2307,3498,65.95,321.43,16.54,5.88,51.295,OPBEHR578,77,AIRLINE_REPORTING,FLAGGED,2024-11-10
2021-04,RAIL,JOOW,OXBN,DK,DE,1,1,2273,2676,84.94,64.54,10.95,1.11,2.259,OPDKDE579,62,RAIL_OPERATOR_REPORTING,IMPUTED,2025-09-20
2021-05,AIR,YJT,BQE,GR,LU,1,0,2000,2499,80.03,314.55,28.55,2.88,58.704,OPGRLU580,72,EUROCONTROL,OK,2025-02-11
2021-06,RAIL,TGOE,YPBV,LT,SI,1,1,1984,3184,62.31,17.88,10.17,3.15,8.737,OPLTSI581,64,ERA,REVISED,2025-06-16
2021-07,AIR,EXP,HEA,PT,CY,1,1,2123,2608,81.4,197.71,14.05,4.44,10.764,OPPTCY582,86,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-03-26
2021-08,RAIL,DYOM,IHBD,SE,GR,1,1,2230,2562,87.04,75.97,16.59,1.5,13.158,OPSEGR583,72,AIRLINE_REPORTING,FLAGGED,2025-11-06
2021-09,AIR,KLL,NSW,CY,MT,1,1,2343,3144,74.52,232.69,33.62,1.63,39.526,OPCYMT584,70,RAIL_OPERATOR_REPORTING,IMPUTED,2025-12-11
2021-10,RAIL,NQOU,SZBL,FR,ES,1,1,2100,3127,67.16,146.37,24.17,0.46,1.309,OPFRES585,4,EUROCONTROL,OK,2024-03-25
2021-11,AIR,QZH,TGS,IT,CZ,1,1,2333,2902,80.39,63.52,0.61,0.76,72.332,OPITCZ586,22,ERA,REVISED,2024-03-03
2021-12,RAIL,XIOC,CRBT,NL,HU,1,1,2067,2297,89.99,158.71,0.91,1.74,3.923,OPNLHU587,10,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-07-11
2022-01,AIR,WND,ZUO,SI,NL,1,0,2337,2827,82.67,257.59,53.33,1.33,26.975,OPSINL588,13,AIRLINE_REPORTING,FLAGGED,2025-10-27
2022-02,RAIL,HAOK,MJBB,BG,SE,1,1,2178,3414,63.8,44.68,4.13,2.15,13.361,OPBGSE589,4,RAIL_OPERATOR_REPORTING,IMPUTED,2024-12-27
2022-03,AIR,CBZ,FIK,EE,DK,1,1,2292,3148,72.81,223.27,19.64,0.66,83.14,OPEEDK590,7,EUROCONTROL,OK,2025-04-05
2022-04,RAIL,RSOS,WBBJ,HU,IE,1,1,2341,3000,78.03,147.75,20.9,2.75,6.533,OPHUIE591,6,ERA,REVISED,2024-08-05
2022-05,AIR,IPV,LWG,LU,PL,1,0,2361,3075,76.78,132.55,44.42,2.09,13.751,OPLUPL592,18,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-11-16
2022-06,RAIL,BKOA,GTBR,RO,AT,1,1,2216,2513,88.18,131.77,9.55,3.27,13.552,OPROAT593,16,AIRLINE_REPORTING,FLAGGED,2024-10-08
2022-07,AIR,ODR,RKC,AT,EE,1,1,2262,3232,69.99,233.29,41.06,2.47,52.361,OPATEE594,34,RAIL_OPERATOR_REPORTING,IMPUTED,2024-10-04
2022-08,RAIL,LCOI,QLBZ,CZ,IT,1,0,2302,3234,71.18,170.25,22.43,1.57,4.617,OPCZIT595,20,EUROCONTROL,OK,2025-08-27
2022-09,AIR,URN,XYY,DE,PT,1,1,2091,3211,65.12,169.6,3.45,3.65,41.777,OPDEPT596,24,ERA,REVISED,2024-02-11
2022-10,RAIL,VUOQ,ADBH,LV,BE,1,0,2152,3112,69.15,77.16,13.94,0.48,13.838,OPLVBE597,16,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-02-04
2022-11,AIR,AFJ,DMU,PL,FI,1,1,2080,3196,65.08,34.32,46.9,7.12,30.16,OPPLFI598,35,AIRLINE_REPORTING,FLAGGED,2024-11-02
2022-12,RAIL,FMOY,KVBP,ES,LV,1,0,2208,2426,91.01,32.54,9.29,0.43,3.719,OPESLV599,22,RAIL_OPERATOR_REPORTING,IMPUTED,2025-01-13
2023-01,AIR,GTF,JAQ,HR,RO,1,1,2326,2608,89.19,377.4,6.58,2.41,93.041,OPHRRO600,36,EUROCONTROL,OK,2025-03-22
2023-02,RAIL,PEOG,UNBX,FI,BG,1,1,2380,4266,55.79,157.77,22.18,1.27,8.197,OPFIBG601,21,ERA,REVISED,2024-10-08
2023-03,AIR,MHB,POM,IE,FR,1,1,2230,2498,89.27,231.45,30.4,4.72,71.569,OPIEFR602,36,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-06-10
2023-04,RAIL,ZWOO,EFBF,MT,LT,1,1,2063,2412,85.53,30.43,16.18,3.42,4.658,OPMTLT603,21,AIRLINE_REPORTING,FLAGGED,2025-08-22
2023-05,AIR,SVX,VCI,SK,AT,1,1,2338,2757,84.8,415.56,4.99,1.52,34.655,OPSKAT604,41,RAIL_OPERATOR_REPORTING,IMPUTED,2025-09-17
2023-06,RAIL,JOOW,OXBN,BE,HR,1,1,2271,3424,66.33,144.64,14.99,1.37,13.854,OPBEHR605,24,EUROCONTROL,OK,2024-03-18
2023-07,AIR,YJT,BQE,DK,DE,1,1,2175,2614,83.21,51.73,30.1,2.61,12.592,OPDKDE606,39,ERA,REVISED,2025-12-28
2023-08,RAIL,TGOE,YPBV,GR,LU,1,1,2086,2326,89.68,155.7,16.52,2.52,7.403,OPGRLU607,29,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-02-03
2023-09,AIR,EXP,HEA,LT,SI,1,1,2306,2839,81.23,388.09,2.37,2.3,12.663,OPLTSI608,43,AIRLINE_REPORTING,FLAGGED,2024-09-06
2023-10,RAIL,DYOM,IHBD,PT,CY,1,0,2303,2993,76.95,94.54,13.42,1.84,7.298,OPPTCY609,24,RAIL_OPERATOR_REPORTING,IMPUTED,2025-10-23
2023-11,AIR,KLL,NSW,SE,GR,1,1,2092,2768,75.58,94.27,16.61,7.01,86.546,OPSEGR610,43,EUROCONTROL,OK,2026-01-06
2023-12,RAIL,NQOU,SZBL,CY,MT,1,1,2319,3005,77.17,64.36,0.12,1.67,6.617,OPCYMT611,32,ERA,REVISED,2025-01-01
2024-01,AIR,QZH,TGS,FR,ES,1,1,2221,3502,63.42,382.18,20.1,3.51,83.921,OPFRES612,40,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-03-15
2024-02,RAIL,XIOC,CRBT,IT,CZ,1,1,2051,2973,68.99,147.47,8.02,3.1,9.507,OPITCZ613,33,AIRLINE_REPORTING,FLAGGED,2024-07-10
2024-03,AIR,WND,ZUO,NL,HU,1,0,2133,2975,71.7,42.19,21.93,7.99,88.445,OPNLHU614,45,RAIL_OPERATOR_REPORTING,IMPUTED,2024-01-13
2024-04,RAIL,HAOK,MJBB,SI,NL,1,1,2107,2877,73.24,154.98,7.67,0.99,9.709,OPSINL615,31,EUROCONTROL,OK,2025-12-13
2024-05,AIR,CBZ,FIK,BG,SE,1,1,2227,3923,56.77,416.11,32.91,5.87,50.905,OPBGSE616,50,ERA,REVISED,2024-08-06
2024-06,RAIL,RSOS,WBBJ,EE,DK,1,0,2381,2894,82.27,179.38,4.99,0.3,9.639,OPEEDK617,37,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-09-18
2024-07,AIR,IPV,LWG,HU,IE,1,0,2177,3618,60.17,236.07,35.54,5.39,60.842,OPHUIE618,36,AIRLINE_REPORTING,FLAGGED,2024-08-03
2024-08,RAIL,BKOA,GTBR,LU,PL,1,1,2383,4317,55.2,160.84,4.39,0.61,1.355,OPLUPL619,34,RAIL_OPERATOR_REPORTING,IMPUTED,2025-08-12
2024-09,AIR,ODR,RKC,RO,AT,1,0,2248,2509,89.6,131.24,47.6,3.97,48.775,OPROAT620,48,EUROCONTROL,OK,2024-07-09
2024-10,RAIL,LCOI,QLBZ,AT,EE,1,0,2179,3432,63.49,179.55,3.23,0.14,3.545,OPATEE621,40,ERA,REVISED,2024-01-06
2024-11,AIR,URN,XYY,CZ,IT,1,1,2317,3284,70.55,124.05,4.01,0.97,50.59,OPCZIT622,54,NATIONAL_AVIATION_AUTH,ESTIMATED,2026-02-15
2024-12,RAIL,VUOQ,ADBH,DE,PT,1,1,2296,3032,75.73,54.32,16.2,3.44,3.714,OPDEPT623,44,AIRLINE_REPORTING,FLAGGED,2024-05-31
2025-01,AIR,AFJ,DMU,LV,BE,1,1,2142,3659,58.54,145.48,37.81,2.03,14.8,OPLVBE624,48,RAIL_OPERATOR_REPORTING,IMPUTED,2024-04-04
2025-02,RAIL,FMOY,KVBP,PL,FI,1,1,2424,3780,64.13,166.83,13.69,0.22,10.261,OPPLFI625,44,EUROCONTROL,OK,2025-03-28
2025-03,AIR,GTF,JAQ,ES,LV,1,1,2091,3777,55.36,138.56,7.31,2.69,80.114,OPESLV626,57,ERA,REVISED,2025-08-18
2025-04,RAIL,PEOG,UNBX,HR,RO,1,1,2295,3067,74.83,103.66,14.7,3.36,4.884,OPHRRO627,51,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-08-26
2025-05,AIR,MHB,POM,FI,BG,1,0,2182,2693,81.02,207.52,34.57,1.27,91.919,OPFIBG628,44,AIRLINE_REPORTING,FLAGGED,2025-01-18
2025-06,RAIL,ZWOO,EFBF,IE,FR,1,1,2254,2876,78.37,48.66,3.22,2.09,7.798,OPIEFR629,52,RAIL_OPERATOR_REPORTING,IMPUTED,2024-09-22
2025-07,AIR,SVX,VCI,MT,LT,1,1,2282,2508,90.99,313.87,25.33,1.59,44.261,OPMTLT630,59,EUROCONTROL,OK,2024-02-16
2025-08,RAIL,JOOW,OXBN,SK,AT,1,0,2207,2407,91.69,63.49,19.71,1.35,3.637,OPSKAT631,53,ERA,REVISED,2025-09-27
2025-09,AIR,YJT,BQE,BE,HR,1,1,2397,3657,65.55,28.59,17.55,0.5,38.968,OPBEHR632,58,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-04-21
2025-10,RAIL,TGOE,YPBV,DK,DE,1,1,2120,2364,89.68,155.56,2.97,0.99,5.958,OPDKDE633,55,AIRLINE_REPORTING,FLAGGED,2024-03-31
2025-11,AIR,EXP,HEA,GR,LU,1,1,2299,2866,80.22,356.67,15.54,3.13,78.842,OPGRLU634,66,RAIL_OPERATOR_REPORTING,IMPUTED,2025-09-03
2025-12,RAIL,DYOM,IHBD,LT,SI,1,0,2211,2603,84.94,168.97,15.92,3.27,4.093,OPLTSI635,59,EUROCONTROL,OK,2024-09-11
2026-01,AIR,KLL,NSW,PT,CY,1,1,2166,3120,69.42,130.41,46.45,4.25,81.698,OPPTCY636,66,ERA,REVISED,2024-07-16
2026-02,RAIL,NQOU,SZBL,SE,GR,1,0,2439,2955,82.54,145.03,6.4,0.44,1.59,OPSEGR637,53,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-06-24
2026-03,AIR,QZH,TGS,CY,MT,1,1,2431,3348,72.61,62.5,41.86,2.72,62.514,OPCYMT638,55,AIRLINE_REPORTING,FLAGGED,2024-04-21
2026-04,RAIL,XIOC,CRBT,FR,ES,1,1,2323,3688,62.99,69.75,7.57,1.32,10.91,OPFRES639,57,RAIL_OPERATOR_REPORTING,IMPUTED,2024-08-06
2026-05,AIR,WND,ZUO,IT,CZ,1,1,2416,2781,86.88,73.34,26.91,7.05,61.599,OPITCZ640,58,EUROCONTROL,OK,2024-03-08
2026-06,RAIL,HAOK,MJBB,NL,HU,1,1,2494,4110,60.68,106.37,2.19,2.32,6.922,OPNLHU641,64,ERA,REVISED,2025-11-15
2026-07,AIR,CBZ,FIK,SI,NL,1,1,2182,2501,87.25,161.68,9.59,1.68,52.399,OPSINL642,67,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-03-29
2026-08,RAIL,RSOS,WBBJ,BG,SE,1,1,2310,3028,76.29,86.64,13.22,0.74,4.332,OPBGSE643,66,AIRLINE_REPORTING,FLAGGED,2025-03-15
2026-09,AIR,IPV,LWG,EE,DK,1,1,2203,2498,88.19,34.47,48.1,1.96,70.586,OPEEDK644,68,RAIL_OPERATOR_REPORTING,IMPUTED,2025-01-05
2026-10,RAIL,BKOA,GTBR,HU,IE,1,0,2456,4010,61.25,110.09,10.05,2.25,8.071,OPHUIE645,64,EUROCONTROL,OK,2025-05-12
2026-11,AIR,ODR,RKC,LU,PL,1,1,2268,3236,70.09,348.77,12.71,0.24,81.688,OPLUPL646,71,ERA,REVISED,2025-12-30
2026-12,RAIL,LCOI,QLBZ,RO,AT,1,1,2443,2684,91.02,52.04,11.38,2.27,8.419,OPROAT647,69,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-05-13
2018-01,AIR,URN,XYY,AT,EE,1,1,2386,4301,55.48,203.51,30.73,0.43,12.589,OPATEE648,64,AIRLINE_REPORTING,FLAGGED,2024-05-19
2018-02,RAIL,VUOQ,ADBH,CZ,IT,1,0,2189,3472,63.05,38.17,9.82,3.44,12.674,OPCZIT649,65,RAIL_OPERATOR_REPORTING,IMPUTED,2026-01-22
2018-03,AIR,AFJ,DMU,DE,PT,1,1,2370,2964,79.96,115.66,8.88,6.1,84.534,OPDEPT650,21,EUROCONTROL,OK,2026-01-21
2018-04,RAIL,FMOY,KVBP,LV,BE,1,0,2390,3137,76.19,104.83,7.69,2.51,10.047,OPLVBE651,8,ERA,REVISED,2025-02-13
2018-05,AIR,GTF,JAQ,PL,FI,1,1,2410,3592,67.09,411.06,6.99,4.03,63.482,OPPLFI652,16,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-09-24
2018-06,RAIL,PEOG,UNBX,ES,LV,1,0,2283,2773,82.33,40.93,16.99,0.25,8.404,OPESLV653,13,AIRLINE_REPORTING,FLAGGED,2024-06-01
2018-07,AIR,MHB,POM,HR,RO,1,1,2529,3687,68.59,416.06,48.27,7.57,22.2,OPHRRO654,17,RAIL_OPERATOR_REPORTING,IMPUTED,2024-07-02
2018-08,RAIL,ZWOO,EFBF,FI,BG,1,1,2303,3155,73.0,92.5,13.51,0.44,11.43,OPFIBG655,15,EUROCONTROL,OK,2025-10-28
2018-09,AIR,SVX,VCI,IE,FR,1,1,2400,3143,76.36,88.61,10.88,6.82,31.267,OPIEFR656,30,ERA,REVISED,2025-02-13
2018-10,RAIL,JOOW,OXBN,MT,LT,1,1,2525,2872,87.92,64.46,6.76,2.57,6.818,OPMTLT657,14,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-11-10
2018-11,AIR,YJT,BQE,SK,AT,1,1,2385,3766,63.33,130.98,41.56,7.78,94.374,OPSKAT658,28,AIRLINE_REPORTING,FLAGGED,2024-03-11
2018-12,RAIL,TGOE,YPBV,BE,HR,1,1,2487,4234,58.74,138.83,12.51,1.61,7.546,OPBEHR659,9,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-15
2019-01,AIR,EXP,HEA,DK,DE,1,1,2431,3720,65.35,118.51,47.48,0.74,32.179,OPDKDE660,30,EUROCONTROL,OK,2025-11-08
2019-02,RAIL,DYOM,IHBD,GR,LU,1,0,2297,3615,63.54,99.47,19.18,0.1,10.754,OPGRLU661,17,ERA,REVISED,2024-01-13
2019-03,AIR,KLL,NSW,LT,SI,1,1,2474,4425,55.91,328.31,34.92,6.66,72.391,OPLTSI662,29,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-06-24
2019-04,RAIL,NQOU,SZBL,PT,CY,1,1,2552,2819,90.53,40.1,2.34,2.59,6.352,OPPTCY663,23,AIRLINE_REPORTING,FLAGGED,2025-01-05
2019-05,AIR,QZH,TGS,SE,GR,1,1,2299,3572,64.36,83.02,21.73,3.49,39.378,OPSEGR664,33,RAIL_OPERATOR_REPORTING,IMPUTED,2024-12-04
2019-06,RAIL,XIOC,CRBT,CY,MT,1,1,2266,2576,87.97,63.16,6.1,3.45,2.358,OPCYMT665,21,EUROCONTROL,OK,2024-11-21
2019-07,AIR,WND,ZUO,FR,ES,1,0,2413,3991,60.46,75.36,2.47,3.29,42.01,OPFRES666,16,ERA,REVISED,2025-09-21
2019-08,RAIL,HAOK,MJBB,IT,CZ,1,1,2360,3731,63.25,26.56,3.19,0.18,9.162,OPITCZ667,27,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-06-01
2019-09,AIR,CBZ,FIK,NL,HU,1,0,2252,2550,88.31,281.02,26.63,0.8,10.181,OPNLHU668,23,AIRLINE_REPORTING,FLAGGED,2024-06-08
2019-10,RAIL,RSOS,WBBJ,SI,NL,1,1,2373,2638,89.95,109.28,4.4,2.58,2.812,OPSINL669,20,RAIL_OPERATOR_REPORTING,IMPUTED,2024-04-09
2019-11,AIR,IPV,LWG,BG,SE,1,0,2460,3231,76.14,196.7,49.72,6.63,91.412,OPBGSE670,23,EUROCONTROL,OK,2026-01-27
2019-12,RAIL,BKOA,GTBR,EE,DK,1,1,2270,3332,68.13,48.95,16.96,0.02,3.653,OPEEDK671,29,ERA,REVISED,2024-09-25
2020-01,AIR,ODR,RKC,HU,IE,1,1,2614,4465,58.54,161.73,29.45,3.65,76.229,OPHUIE672,45,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-03-24
2020-02,RAIL,LCOI,QLBZ,LU,PL,1,1,2618,3037,86.2,81.96,18.06,2.37,8.204,OPLUPL673,32,AIRLINE_REPORTING,FLAGGED,2024-01-19
2020-03,AIR,URN,XYY,RO,AT,1,1,2306,3181,72.49,246.58,28.83,6.96,88.446,OPROAT674,41,RAIL_OPERATOR_REPORTING,IMPUTED,2024-08-17
2020-04,RAIL,VUOQ,ADBH,AT,EE,1,1,2500,2760,90.58,63.89,18.25,1.21,11.943,OPATEE675,30,EUROCONTROL,OK,2024-02-12
2020-05,AIR,AFJ,DMU,CZ,IT,1,1,2564,3167,80.96,270.16,7.21,2.13,46.218,OPCZIT676,51,ERA,REVISED,2024-04-03
2020-06,RAIL,FMOY,KVBP,DE,PT,1,1,2465,4446,55.44,15.99,1.27,0.14,7.969,OPDEPT677,34,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-06-06
2020-07,AIR,GTF,JAQ,LV,BE,1,1,2435,3455,70.48,109.5,20.3,2.07,9.423,OPLVBE678,42,AIRLINE_REPORTING,FLAGGED,2025-01-07
2020-08,RAIL,PEOG,UNBX,PL,FI,1,1,2251,3893,57.82,36.09,12.62,0.74,13.009,OPPLFI679,39,RAIL_OPERATOR_REPORTING,IMPUTED,2024-04-16
2020-09,AIR,MHB,POM,ES,LV,1,1,2549,2926,87.12,176.03,7.17,6.07,29.995,OPESLV680,31,EUROCONTROL,OK,2025-06-19
2020-10,RAIL,ZWOO,EFBF,HR,RO,1,1,2271,3401,66.77,85.4,9.24,2.42,2.284,OPHRRO681,33,ERA,REVISED,2024-06-01
2020-11,AIR,SVX,VCI,FI,BG,1,0,2632,4415,59.61,395.06,13.29,6.69,94.477,OPFIBG682,32,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-03-08
2020-12,RAIL,JOOW,OXBN,IE,FR,1,1,2430,3101,78.36,92.76,0.05,1.92,10.699,OPIEFR683,42,AIRLINE_REPORTING,FLAGGED,2025-07-29
2021-01,AIR,YJT,BQE,MT,LT,1,1,2567,2946,87.14,64.72,49.92,0.63,81.888,OPMTLT684,56,RAIL_OPERATOR_REPORTING,IMPUTED,2026-01-01
2021-02,RAIL,TGOE,YPBV,SK,AT,1,1,2321,3242,71.59,45.78,11.7,2.12,9.274,OPSKAT685,41,EUROCONTROL,OK,2024-01-25
2021-03,AIR,EXP,HEA,BE,HR,1,0,2455,3118,78.74,136.24,45.62,0.7,61.535,OPBEHR686,43,ERA,REVISED,2025-09-05
2021-04,RAIL,DYOM,IHBD,DK,DE,1,1,2281,2713,84.08,149.78,11.87,2.53,11.487,OPDKDE687,44,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-01-03
2021-05,AIR,KLL,NSW,GR,LU,1,1,2356,3745,62.91,230.43,30.35,3.06,35.85,OPGRLU688,58,AIRLINE_REPORTING,FLAGGED,2024-06-16
2021-06,RAIL,NQOU,SZBL,LT,SI,1,1,2559,3829,66.83,89.13,19.74,1.59,5.077,OPLTSI689,42,RAIL_OPERATOR_REPORTING,IMPUTED,2025-04-22
2021-07,AIR,QZH,TGS,PT,CY,1,1,2540,4616,55.03,172.73,13.84,2.41,64.967,OPPTCY690,61,EUROCONTROL,OK,2025-05-23
2021-08,RAIL,XIOC,CRBT,SE,GR,1,1,2516,2820,89.22,95.07,10.65,2.24,13.034,OPSEGR691,44,ERA,REVISED,2024-01-09
2021-09,AIR,WND,ZUO,CY,MT,1,1,2596,3811,68.12,232.47,11.14,5.83,20.32,OPCYMT692,64,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-07-07
2021-10,RAIL,HAOK,MJBB,FR,ES,1,1,2366,2851,82.99,12.79,21.26,2.85,12.267,OPFRES693,44,AIRLINE_REPORTING,FLAGGED,2025-01-21
2021-11,AIR,CBZ,FIK,IT,CZ,1,1,2625,4344,60.43,103.69,2.29,5.8,44.273,OPITCZ694,61,RAIL_OPERATOR_REPORTING,IMPUTED,2024-06-18
2021-12,RAIL,RSOS,WBBJ,NL,HU,1,1,2415,4040,59.78,45.15,13.43,1.54,9.891,OPNLHU695,52,EUROCONTROL,OK,2025-10-18
2022-01,AIR,IPV,LWG,SI,NL,1,1,2371,2668,88.87,286.37,12.23,1.52,38.755,OPSINL696,46,ERA,REVISED,2025-11-05
2022-02,RAIL,BKOA,GTBR,BG,SE,1,0,2620,3174,82.55,41.07,0.26,0.28,11.619,OPBGSE697,56,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-02-11
2022-03,AIR,ODR,RKC,EE,DK,1,0,2317,2782,83.29,143.01,22.78,5.0,78.662,OPEEDK698,60,AIRLINE_REPORTING,FLAGGED,2024-01-27
2022-04,RAIL,LCOI,QLBZ,HU,IE,1,1,2640,3548,74.41,127.49,1.42,2.37,1.806,OPHUIE699,54,RAIL_OPERATOR_REPORTING,IMPUTED,2024-11-08
2022-05,AIR,URN,XYY,LU,PL,1,1,2358,2611,90.31,262.81,37.74,5.43,59.905,OPLUPL700,70,EUROCONTROL,OK,2024-06-03
2022-06,RAIL,VUOQ,ADBH,RO,AT,1,1,2656,4633,57.33,135.29,3.84,3.45,6.781,OPROAT701,59,ERA,REVISED,2025-10-07
2022-07,AIR,AFJ,DMU,AT,EE,1,1,2445,4254,57.48,128.57,42.51,3.27,37.353,OPATEE702,75,NATIONAL_AVIATION_AUTH,ESTIMATED,2025-08-06
2022-08,RAIL,FMOY,KVBP,CZ,IT,1,1,2678,4113,65.11,159.38,22.45,3.34,9.524,OPCZIT703,57,AIRLINE_REPORTING,FLAGGED,2024-03-26
2022-09,AIR,GTF,JAQ,DE,PT,1,1,2585,3701,69.85,177.7,20.08,1.62,26.429,OPDEPT704,57,RAIL_OPERATOR_REPORTING,IMPUTED,2025-09-05
2022-10,RAIL,PEOG,UNBX,LV,BE,1,1,2433,2906,83.72,146.94,8.18,2.04,4.192,OPLVBE705,62,EUROCONTROL,OK,2024-07-10
2022-11,AIR,MHB,POM,PL,FI,1,0,2375,3573,66.47,68.17,9.14,6.95,14.679,OPPLFI706,66,ERA,REVISED,2025-11-06
2022-12,RAIL,ZWOO,EFBF,ES,LV,1,1,2614,3904,66.96,17.04,0.22,2.69,12.307,OPESLV707,59,NATIONAL_AVIATION_AUTH,ESTIMATED,2024-07-17
2023-01,AIR,SVX,VCI,HR,RO,1,1,2404,2711,88.68,340.76,5.03,5.87,68.266,OPHRRO708,80,AIRLINE_REPORTING,FLAGGED,2024-08-04
