health_infect_report_date,health_infect_pathogen_code,health_infect_case_definition_version,health_infect_case_count_confirmed,health_infect_case_count_probable,health_infect_test_positivity_rate_pct,health_infect_hospital_admission_count,health_infect_icu_admission_count,health_infect_death_count,health_infect_vaccination_coverage_pct,health_infect_variant_lineage,health_infect_outbreak_cluster_id,health_infect_exposure_setting_type,health_infect_contact_tracing_success_rate,health_infect_reporting_delay_days,health_infect_wastewater_signal_level,health_infect_syndromic_indicator_level,health_infect_antimicrobial_resistance_flag,health_infect_public_health_action_level,health_infect_data_refresh_timestamp
2020-08-20,TB,v3,122,30,7.54,25,4,2,82.12,LINEAGE_D,CL0000598,TRAVEL,97.02,6,0.8782,0.1819,1,MONITOR,2025-01-01T00:09:57
2020-08-21,MEASLES,v4,115,39,5.67,22,3,4,51.45,NONE,CL0000599,UNKNOWN,59.42,11,0.3958,0.5953,0,NONE,2025-01-01T00:09:58
2020-08-22,MEASLES,v2,127,36,21.57,21,2,3,26.25,LINEAGE_C,CL0000600,HEALTHCARE,64.84,19,0.2781,0.7825,0,INVESTIGATE,2025-01-01T00:09:59
2020-08-23,WNV,v2,127,37,26.95,19,3,2,55.51,LINEAGE_C,CL0000601,HOUSEHOLD,14.6,15,0.6557,0.5212,0,MONITOR,2025-01-01T00:10:00
2020-08-24,MEASLES,v5,121,29,11.08,19,5,1,95.68,NONE,CL0000602,WORKPLACE,73.94,6,0.5904,0.2443,0,NONE,2025-01-01T00:10:01
2020-08-25,RSV,v3,145,33,23.72,13,7,2,82.67,LINEAGE_C,CL0000603,HOUSEHOLD,74.68,11,0.8292,0.8705,0,INVESTIGATE,2025-01-01T00:10:02
2020-08-26,INFLU_A,v2,113,28,4.43,15,5,4,53.99,NONE,CL0000604,WORKPLACE,27.05,12,0.2944,0.2175,0,ALERT,2025-01-01T00:10:03
2020-08-27,RSV,v5,105,26,8.9,28,3,0,56.38,LINEAGE_A,CL0000605,TRAVEL,31.75,6,0.7507,0.8513,0,MONITOR,2025-01-01T00:10:04
2020-08-28,SALMONELLA,v5,134,36,25.38,20,3,2,4.54,LINEAGE_B,CL0000606,TRAVEL,61.89,10,0.4284,0.3617,0,NONE,2025-01-01T00:10:05
2020-08-29,WNV,v3,127,34,10.53,7,3,0,29.65,NONE,CL0000607,SCHOOL,33.37,13,0.4915,0.83,0,MONITOR,2025-01-01T00:10:06
2020-08-30,SALMONELLA,v5,119,38,23.92,20,7,2,62.87,NONE,CL0000608,COMMUNITY,82.1,5,0.1841,0.4685,0,MONITOR,2025-01-01T00:10:07
2020-08-31,WNV,v4,118,33,20.39,17,3,0,93.54,LINEAGE_A,CL0000609,COMMUNITY,45.77,1,0.5358,0.0488,0,ALERT,2025-01-01T00:10:08
2020-09-01,SARS2,v4,130,37,2.5,17,4,2,92.18,LINEAGE_A,CL0000610,UNKNOWN,17.61,16,0.7211,0.8421,0,INVESTIGATE,2025-01-01T00:10:09
2020-09-02,TB,v3,129,41,30.55,18,8,2,5.9,NONE,CL0000611,CONGREGATE,38.84,5,0.1989,0.7622,0,ALERT,2025-01-01T00:10:10
2020-09-03,WNV,v5,96,39,6.36,12,2,3,12.56,NONE,CL0000612,UNKNOWN,96.9,6,0.0441,0.2463,0,NONE,2025-01-01T00:10:11
2020-09-04,INFLU_B,v4,118,24,32.39,15,4,2,69.96,LINEAGE_A,CL0000613,CONGREGATE,34.47,13,0.1897,0.5973,0,MONITOR,2025-01-01T00:10:12
2020-09-05,MEASLES,v4,109,30,7.77,13,6,2,13.64,NONE,CL0000614,HOUSEHOLD,47.71,8,0.9876,0.3466,0,NONE,2025-01-01T00:10:13
2020-09-06,SARS2,v3,125,26,11.3,17,4,2,87.14,LINEAGE_C,CL0000615,COMMUNITY,83.86,14,0.9282,0.9241,0,NONE,2025-01-01T00:10:14
2020-09-07,INFLU_A,v3,120,32,19.33,11,1,1,94.52,LINEAGE_A,CL0000616,WORKPLACE,24.7,17,0.4598,0.5355,0,INVESTIGATE,2025-01-01T00:10:15
2020-09-08,SARS2,v2,144,30,22.85,23,7,4,2.58,LINEAGE_D,CL0000617,HEALTHCARE,16.92,17,0.5265,0.1506,0,INVESTIGATE,2025-01-01T00:10:16
2020-09-09,INFLU_A,v2,123,34,18.05,14,5,2,1.19,LINEAGE_A,CL0000618,WORKPLACE,58.78,9,0.0227,0.3504,1,NONE,2025-01-01T00:10:17
2020-09-10,MEASLES,v5,113,41,7.91,17,5,3,63.69,NONE,CL0000619,HOUSEHOLD,24.65,19,0.904,0.2529,0,MONITOR,2025-01-01T00:10:18
2020-09-11,SARS2,v2,116,41,10.51,16,2,2,10.9,LINEAGE_C,CL0000620,UNKNOWN,53.53,4,0.1052,0.9159,0,MONITOR,2025-01-01T00:10:19
2020-09-12,TB,v2,118,40,19.58,11,5,2,5.01,LINEAGE_C,CL0000621,SCHOOL,94.94,8,0.3962,0.5326,1,INVESTIGATE,2025-01-01T00:10:20
2020-09-13,MRSA,v1,117,36,31.38,16,5,2,77.91,LINEAGE_C,CL0000622,WORKPLACE,34.04,0,0.8158,0.6441,1,NONE,2025-01-01T00:10:21
2020-09-14,INFLU_A,v2,112,36,32.1,15,3,3,76.31,LINEAGE_B,CL0000623,COMMUNITY,93.58,6,0.2266,0.6459,1,MONITOR,2025-01-01T00:10:22
2020-09-15,INFLU_A,v1,128,34,34.39,18,4,1,70.09,LINEAGE_A,CL0000624,HEALTHCARE,83.86,8,0.9018,0.1689,0,MONITOR,2025-01-01T00:10:23
2020-09-16,INFLU_A,v2,114,30,10.51,16,5,1,24.44,LINEAGE_A,CL0000625,COMMUNITY,57.6,1,0.982,0.1596,0,ALERT,2025-01-01T00:10:24
2020-09-17,MEASLES,v3,129,34,0.48,24,3,0,61.87,LINEAGE_D,CL0000626,WORKPLACE,53.63,7,0.1398,0.673,0,NONE,2025-01-01T00:10:25
2020-09-18,MEASLES,v5,141,41,29.15,22,2,1,32.95,NONE,CL0000627,HEALTHCARE,89.53,19,0.7338,0.309,0,MONITOR,2025-01-01T00:10:26
2020-09-19,SARS2,v3,115,38,11.25,17,3,4,10.65,LINEAGE_B,CL0000628,SCHOOL,54.75,10,0.5492,0.8705,0,NONE,2025-01-01T00:10:27
2020-09-20,INFLU_A,v5,125,40,33.06,14,6,4,79.11,LINEAGE_B,CL0000629,CONGREGATE,45.58,18,0.9156,0.3736,0,ALERT,2025-01-01T00:10:28
2020-09-21,SARS2,v5,128,29,15.86,29,4,2,63.21,LINEAGE_A,CL0000630,CONGREGATE,82.02,3,0.8138,0.6894,0,MONITOR,2025-01-01T00:10:29
2020-09-22,INFLU_B,v2,102,38,24.48,15,3,3,51.96,NONE,CL0000631,SCHOOL,91.93,17,0.6418,0.5859,0,INVESTIGATE,2025-01-01T00:10:30
2020-09-23,SARS2,v4,122,40,17.47,16,5,1,13.23,LINEAGE_C,CL0000632,HEALTHCARE,82.64,14,0.8051,0.059,0,NONE,2025-01-01T00:10:31
2020-09-24,INFLU_B,v3,125,32,16.05,21,3,2,15.57,LINEAGE_B,CL0000633,HEALTHCARE,24.16,13,0.9449,0.6231,0,ALERT,2025-01-01T00:10:32
2020-09-25,MRSA,v3,120,32,27.23,20,5,1,41.87,LINEAGE_C,CL0000634,CONGREGATE,89.42,6,0.9829,0.8616,0,INVESTIGATE,2025-01-01T00:10:33
2020-09-26,TB,v1,125,38,29.58,15,1,8,91.03,LINEAGE_A,CL0000635,TRAVEL,28.12,11,0.5301,0.9208,0,MONITOR,2025-01-01T00:10:34
2020-09-27,WNV,v2,117,36,4.61,16,3,2,79.65,LINEAGE_D,CL0000636,HEALTHCARE,57.61,1,0.0076,0.5129,0,NONE,2025-01-01T00:10:35
2020-09-28,MEASLES,v3,134,30,33.03,24,4,0,88.38,LINEAGE_C,CL0000637,COMMUNITY,12.45,17,0.8336,0.2503,0,ALERT,2025-01-01T00:10:36
2020-09-29,MEASLES,v1,103,45,18.78,22,4,4,42.27,LINEAGE_A,CL0000638,UNKNOWN,63.75,9,0.5306,0.3079,0,NONE,2025-01-01T00:10:37
2020-09-30,SARS2,v5,124,23,20.14,22,2,1,73.54,NONE,CL0000639,HEALTHCARE,10.69,11,0.5744,0.5795,0,NONE,2025-01-01T00:10:38
2020-10-01,NORO,v5,115,39,2.68,21,7,1,75.16,LINEAGE_B,CL0000640,HOUSEHOLD,63.61,8,0.6092,0.5583,0,MONITOR,2025-01-01T00:10:39
2020-10-02,NORO,v4,118,41,26.4,18,0,1,61.81,LINEAGE_A,CL0000641,WORKPLACE,39.56,21,0.0518,0.1743,0,NONE,2025-01-01T00:10:40
2020-10-03,SALMONELLA,v3,128,30,6.5,28,5,3,31.58,LINEAGE_D,CL0000642,COMMUNITY,86.75,0,0.5077,0.42,0,MONITOR,2025-01-01T00:10:41
2020-10-04,MEASLES,v5,127,26,33.36,12,9,0,17.61,NONE,CL0000643,HEALTHCARE,25.91,19,0.0018,0.6708,0,NONE,2025-01-01T00:10:42
2020-10-05,MEASLES,v3,137,42,6.04,11,3,1,59.97,LINEAGE_A,CL0000644,HEALTHCARE,78.31,18,0.7133,0.3806,0,EMERGENCY,2025-01-01T00:10:43
2020-10-06,SARS2,v2,126,38,10.01,17,4,6,78.9,NONE,CL0000645,CONGREGATE,33.06,11,0.2109,0.9466,0,ALERT,2025-01-01T00:10:44
2020-10-07,SALMONELLA,v3,125,41,34.87,15,1,3,9.39,NONE,CL0000646,WORKPLACE,25.6,9,0.2193,0.0038,0,NONE,2025-01-01T00:10:45
2020-10-08,NORO,v4,121,33,18.17,19,6,3,66.01,LINEAGE_D,CL0000647,HOUSEHOLD,47.76,3,0.8071,0.7213,0,MONITOR,2025-01-01T00:10:46
2020-10-09,WNV,v1,119,34,17.6,14,3,1,86.81,LINEAGE_B,CL0000648,HEALTHCARE,60.81,5,0.9924,0.9161,1,ALERT,2025-01-01T00:10:47
2020-10-10,INFLU_B,v3,143,41,13.0,15,4,4,90.05,LINEAGE_A,CL0000649,HOUSEHOLD,63.25,2,0.5647,0.2988,1,MONITOR,2025-01-01T00:10:48
2020-10-11,INFLU_B,v3,97,33,1.0,19,6,4,32.17,LINEAGE_A,CL0000650,SCHOOL,55.73,11,0.9754,0.3473,0,ALERT,2025-01-01T00:10:49
2020-10-12,MRSA,v5,116,35,0.57,18,2,7,59.04,NONE,CL0000651,HOUSEHOLD,78.84,0,0.1335,0.6682,0,ALERT,2025-01-01T00:10:50
2020-10-13,WNV,v3,125,30,11.63,18,0,0,57.56,LINEAGE_A,CL0000652,CONGREGATE,26.9,4,0.8897,0.819,0,NONE,2025-01-01T00:10:51
2020-10-14,SARS2,v1,133,31,30.01,15,6,2,38.74,NONE,CL0000653,UNKNOWN,47.41,15,0.7157,0.5331,1,INVESTIGATE,2025-01-01T00:10:52
2020-10-15,INFLU_B,v3,108,38,24.46,18,1,5,27.43,LINEAGE_B,CL0000654,SCHOOL,35.69,5,0.8296,0.4887,0,NONE,2025-01-01T00:10:53
2020-10-16,TB,v2,106,41,1.6,17,1,6,63.73,LINEAGE_A,CL0000655,COMMUNITY,66.5,14,0.6781,0.967,0,MONITOR,2025-01-01T00:10:54
2020-10-17,MEASLES,v5,139,32,9.91,20,2,1,11.64,LINEAGE_B,CL0000656,HOUSEHOLD,64.38,3,0.4103,0.1297,0,MONITOR,2025-01-01T00:10:55
2020-10-18,RSV,v1,105,34,23.66,20,3,0,92.13,LINEAGE_D,CL0000657,HOUSEHOLD,49.53,10,0.5125,0.7252,0,EMERGENCY,2025-01-01T00:10:56
2020-10-19,SALMONELLA,v5,116,27,1.52,24,6,2,85.4,LINEAGE_B,CL0000658,HOUSEHOLD,62.6,21,0.2868,0.6474,1,NONE,2025-01-01T00:10:57
2020-10-20,RSV,v5,103,38,2.88,16,5,1,16.41,LINEAGE_A,CL0000659,HOUSEHOLD,42.42,20,0.572,0.4564,0,NONE,2025-01-01T00:10:58
2020-10-21,RSV,v1,118,27,27.08,19,2,3,4.18,NONE,CL0000660,SCHOOL,64.64,12,0.0945,0.0962,0,MONITOR,2025-01-01T00:10:59
2020-10-22,NORO,v2,111,31,20.11,16,2,2,32.03,LINEAGE_A,CL0000661,COMMUNITY,66.93,11,0.1267,0.1524,0,MONITOR,2025-01-01T00:11:00
2020-10-23,SARS2,v5,130,36,6.75,22,4,3,21.78,NONE,CL0000662,UNKNOWN,19.28,10,0.1657,0.6174,1,EMERGENCY,2025-01-01T00:11:01
2020-10-24,WNV,v2,116,33,14.92,24,4,3,5.0,LINEAGE_A,CL0000663,CONGREGATE,33.68,9,0.8164,0.0392,0,MONITOR,2025-01-01T00:11:02
2020-10-25,INFLU_A,v2,95,30,22.96,18,4,5,2.24,LINEAGE_A,CL0000664,WORKPLACE,63.68,5,0.7318,0.6722,0,ALERT,2025-01-01T00:11:03
2020-10-26,WNV,v5,130,32,18.73,17,6,2,45.52,NONE,CL0000665,SCHOOL,78.62,4,0.3572,0.4375,0,NONE,2025-01-01T00:11:04
2020-10-27,WNV,v3,120,34,20.98,16,3,1,93.81,LINEAGE_A,CL0000666,HEALTHCARE,62.38,21,0.6983,0.6354,0,ALERT,2025-01-01T00:11:05
2020-10-28,INFLU_A,v1,119,26,3.68,18,3,2,74.76,LINEAGE_D,CL0000667,UNKNOWN,83.83,16,0.3889,0.6396,0,NONE,2025-01-01T00:11:06
2020-10-29,RSV,v4,110,36,16.85,14,5,2,34.25,LINEAGE_B,CL0000668,HOUSEHOLD,33.21,19,0.1053,0.9572,0,ALERT,2025-01-01T00:11:07
2020-10-30,NORO,v1,118,44,20.18,14,2,6,93.62,NONE,CL0000669,CONGREGATE,50.35,11,0.246,0.1364,0,NONE,2025-01-01T00:11:08
2020-10-31,INFLU_B,v4,114,43,5.3,25,7,3,11.43,LINEAGE_D,CL0000670,TRAVEL,88.33,15,0.5255,0.4165,0,EMERGENCY,2025-01-01T00:11:09
2020-11-01,TB,v3,112,30,1.21,15,6,0,16.25,LINEAGE_A,CL0000671,TRAVEL,18.08,1,0.1118,0.8016,0,NONE,2025-01-01T00:11:10
2020-11-02,NORO,v1,123,33,25.5,17,5,2,10.76,LINEAGE_D,CL0000672,CONGREGATE,61.16,7,0.4242,0.9996,0,MONITOR,2025-01-01T00:11:11
2020-11-03,TB,v3,116,36,15.09,11,9,2,36.89,NONE,CL0000673,CONGREGATE,86.4,2,0.8437,0.5079,0,INVESTIGATE,2025-01-01T00:11:12
2020-11-04,INFLU_A,v3,117,28,34.81,15,4,0,14.5,LINEAGE_B,CL0000674,COMMUNITY,59.67,4,0.3053,0.6587,0,MONITOR,2025-01-01T00:11:13
2020-11-05,NORO,v2,132,26,7.66,20,3,6,7.68,LINEAGE_A,CL0000675,CONGREGATE,46.6,0,0.8597,0.6482,0,NONE,2025-01-01T00:11:14
2020-11-06,INFLU_A,v4,95,40,33.3,17,6,4,76.5,LINEAGE_B,CL0000676,UNKNOWN,39.55,9,0.2582,0.504,0,NONE,2025-01-01T00:11:15
2020-11-07,RSV,v2,123,37,9.96,15,0,2,67.63,NONE,CL0000677,TRAVEL,46.32,4,0.0428,0.6818,0,MONITOR,2025-01-01T00:11:16
2020-11-08,INFLU_A,v4,119,40,24.92,18,2,1,36.73,NONE,CL0000678,UNKNOWN,88.0,9,0.1804,0.5478,0,INVESTIGATE,2025-01-01T00:11:17
2020-11-09,WNV,v4,107,29,18.08,22,6,3,91.84,LINEAGE_C,CL0000679,WORKPLACE,41.66,10,0.9692,0.4952,0,NONE,2025-01-01T00:11:18
2020-11-10,RSV,v4,115,32,18.97,16,2,4,70.76,LINEAGE_B,CL0000680,CONGREGATE,23.21,15,0.7096,0.5656,1,NONE,2025-01-01T00:11:19
2020-11-11,SALMONELLA,v4,119,32,32.89,11,7,4,25.0,LINEAGE_A,CL0000681,UNKNOWN,85.7,2,0.6291,0.3151,0,MONITOR,2025-01-01T00:11:20
2020-11-12,TB,v3,118,37,34.6,18,3,2,78.46,LINEAGE_D,CL0000682,CONGREGATE,45.21,3,0.0759,0.9256,0,INVESTIGATE,2025-01-01T00:11:21
2020-11-13,SARS2,v3,144,34,8.23,21,1,3,0.59,LINEAGE_C,CL0000683,UNKNOWN,16.23,17,0.1552,0.2206,0,NONE,2025-01-01T00:11:22
2020-11-14,RSV,v1,112,27,22.99,25,3,0,89.5,LINEAGE_A,CL0000684,COMMUNITY,53.51,8,0.6997,0.6538,0,ALERT,2025-01-01T00:11:23
2020-11-15,WNV,v1,112,37,11.49,21,3,2,7.24,LINEAGE_B,CL0000685,CONGREGATE,83.99,6,0.679,0.2684,1,MONITOR,2025-01-01T00:11:24
2020-11-16,NORO,v4,125,32,22.0,19,2,2,61.1,NONE,CL0000686,COMMUNITY,84.18,19,0.1517,0.2951,0,NONE,2025-01-01T00:11:25
2020-11-17,SARS2,v2,95,35,4.54,18,3,1,3.32,NONE,CL0000687,CONGREGATE,84.53,8,0.0787,0.9329,0,NONE,2025-01-01T00:11:26
2020-11-18,NORO,v3,130,37,26.16,10,5,2,12.83,NONE,CL0000688,SCHOOL,21.05,19,0.3618,0.7392,0,INVESTIGATE,2025-01-01T00:11:27
2020-11-19,RSV,v2,126,35,20.92,21,6,2,22.42,LINEAGE_D,CL0000689,SCHOOL,44.97,7,0.6685,0.7407,0,INVESTIGATE,2025-01-01T00:11:28
2020-11-20,INFLU_A,v4,113,33,23.68,19,5,1,29.88,LINEAGE_D,CL0000690,COMMUNITY,26.64,10,0.563,0.9885,0,MONITOR,2025-01-01T00:11:29
2020-11-21,MEASLES,v2,128,37,2.23,13,4,3,75.79,LINEAGE_D,CL0000691,UNKNOWN,35.23,14,0.1937,0.9633,0,INVESTIGATE,2025-01-01T00:11:30
2020-11-22,RSV,v2,116,36,16.36,21,4,2,87.9,LINEAGE_D,CL0000692,HEALTHCARE,92.91,1,0.6688,0.5322,0,MONITOR,2025-01-01T00:11:31
2020-11-23,INFLU_A,v1,109,28,17.11,15,4,2,92.85,LINEAGE_D,CL0000693,HOUSEHOLD,19.32,21,0.0291,0.775,0,INVESTIGATE,2025-01-01T00:11:32
2020-11-24,RSV,v2,142,33,6.72,14,5,2,15.83,LINEAGE_C,CL0000694,TRAVEL,49.65,15,0.6158,0.1979,0,MONITOR,2025-01-01T00:11:33
2020-11-25,MRSA,v1,120,32,33.79,15,2,3,76.35,NONE,CL0000695,CONGREGATE,24.43,13,0.5095,0.6275,0,ALERT,2025-01-01T00:11:34
2020-11-26,MEASLES,v2,133,34,22.88,17,1,4,64.68,LINEAGE_D,CL0000696,WORKPLACE,73.89,21,0.1745,0.8261,0,MONITOR,2025-01-01T00:11:35
2020-11-27,NORO,v3,99,27,8.74,22,4,2,26.33,NONE,CL0000697,TRAVEL,73.33,11,0.5952,0.6415,0,INVESTIGATE,2025-01-01T00:11:36
2020-11-28,MEASLES,v2,128,33,26.03,18,2,1,47.54,LINEAGE_D,CL0000698,SCHOOL,20.51,10,0.6092,0.7323,0,MONITOR,2025-01-01T00:11:37
2020-11-29,INFLU_B,v1,105,49,19.98,20,5,2,27.51,LINEAGE_C,CL0000699,UNKNOWN,19.54,10,0.1043,0.9429,0,ALERT,2025-01-01T00:11:38
2020-11-30,NORO,v5,114,35,21.42,14,5,4,45.8,NONE,CL0000700,TRAVEL,78.6,2,0.7847,0.4586,0,ALERT,2025-01-01T00:11:39
2020-12-01,WNV,v1,124,44,34.93,21,6,1,81.58,LINEAGE_C,CL0000701,SCHOOL,38.43,9,0.8605,0.7215,1,NONE,2025-01-01T00:11:40
2020-12-02,INFLU_A,v1,111,45,32.96,10,3,3,49.6,NONE,CL0000702,WORKPLACE,68.14,12,0.8242,0.0688,1,NONE,2025-01-01T00:11:41
2020-12-03,WNV,v1,113,32,31.7,14,5,2,85.21,LINEAGE_B,CL0000703,UNKNOWN,79.96,14,0.5759,0.0915,0,INVESTIGATE,2025-01-01T00:11:42
2020-12-04,NORO,v5,122,28,7.92,14,4,3,18.82,NONE,CL0000704,HOUSEHOLD,71.26,4,0.9425,0.6192,1,INVESTIGATE,2025-01-01T00:11:43
2020-12-05,MEASLES,v2,127,40,6.29,23,7,1,56.35,LINEAGE_B,CL0000705,SCHOOL,65.27,4,0.9874,0.0148,0,MONITOR,2025-01-01T00:11:44
2020-12-06,SALMONELLA,v3,104,34,17.46,15,3,2,50.86,LINEAGE_C,CL0000706,COMMUNITY,63.91,10,0.1005,0.7389,0,MONITOR,2025-01-01T00:11:45
2020-12-07,SARS2,v1,132,38,10.48,15,3,2,43.12,LINEAGE_C,CL0000707,COMMUNITY,81.59,9,0.5736,0.9256,0,MONITOR,2025-01-01T00:11:46
2020-12-08,INFLU_A,v4,119,35,4.9,28,6,2,67.55,NONE,CL0000708,TRAVEL,64.48,15,0.6138,0.1242,0,NONE,2025-01-01T00:11:47
2020-12-09,SALMONELLA,v2,138,37,31.98,11,3,1,77.72,NONE,CL0000709,CONGREGATE,68.28,20,0.483,0.2769,0,INVESTIGATE,2025-01-01T00:11:48
2020-12-10,TB,v5,118,47,6.12,18,11,3,6.6,NONE,CL0000710,HEALTHCARE,29.51,16,0.9752,0.7976,0,MONITOR,2025-01-01T00:11:49
2020-12-11,INFLU_B,v3,121,38,17.18,16,2,1,72.71,LINEAGE_C,CL0000711,SCHOOL,81.9,8,0.2791,0.6175,0,NONE,2025-01-01T00:11:50
2020-12-12,NORO,v3,126,31,16.18,15,2,0,0.3,NONE,CL0000712,SCHOOL,59.58,20,0.0265,0.8512,0,NONE,2025-01-01T00:11:51
2020-12-13,SALMONELLA,v3,132,29,15.46,12,2,3,2.62,LINEAGE_C,CL0000713,COMMUNITY,47.67,5,0.3059,0.4617,0,ALERT,2025-01-01T00:11:52
2020-12-14,SARS2,v5,121,34,17.09,17,2,2,51.18,NONE,CL0000714,HOUSEHOLD,72.56,1,0.14,0.0757,0,NONE,2025-01-01T00:11:53
2020-12-15,SARS2,v3,134,25,13.94,18,5,3,20.09,LINEAGE_A,CL0000715,WORKPLACE,29.3,3,0.2904,0.0707,0,MONITOR,2025-01-01T00:11:54
2020-12-16,SARS2,v4,104,40,21.18,25,2,3,20.38,LINEAGE_A,CL0000716,UNKNOWN,23.75,18,0.8853,0.6736,0,MONITOR,2025-01-01T00:11:55
2020-12-17,TB,v3,108,37,10.02,16,2,1,0.05,LINEAGE_A,CL0000717,COMMUNITY,72.72,6,0.7935,0.3306,0,NONE,2025-01-01T00:11:56
2020-12-18,INFLU_B,v2,123,31,6.62,26,7,1,27.37,LINEAGE_A,CL0000718,HEALTHCARE,82.58,11,0.734,0.9219,0,NONE,2025-01-01T00:11:57
2020-12-19,INFLU_A,v1,133,39,8.14,19,2,2,44.85,NONE,CL0000719,HEALTHCARE,92.18,14,0.4662,0.2829,0,NONE,2025-01-01T00:11:58
2020-12-20,TB,v3,113,34,19.85,12,2,0,33.57,LINEAGE_B,CL0000720,COMMUNITY,31.4,1,0.0364,0.3539,0,NONE,2025-01-01T00:11:59
2020-12-21,NORO,v2,119,34,6.59,20,1,2,61.84,NONE,CL0000721,HOUSEHOLD,10.36,19,0.8141,0.7813,0,NONE,2025-01-01T00:12:00
2020-12-22,WNV,v5,137,34,18.86,23,3,3,10.99,NONE,CL0000722,CONGREGATE,67.51,16,0.2488,0.4393,0,MONITOR,2025-01-01T00:12:01
2020-12-23,NORO,v4,109,35,2.2,14,5,0,86.19,LINEAGE_A,CL0000723,SCHOOL,54.31,4,0.9919,0.7651,0,MONITOR,2025-01-01T00:12:02
2020-12-24,SARS2,v3,116,32,22.57,20,5,4,35.31,LINEAGE_C,CL0000724,HEALTHCARE,52.72,7,0.951,0.2296,0,ALERT,2025-01-01T00:12:03
2020-12-25,RSV,v1,106,38,3.9,18,2,1,81.7,LINEAGE_B,CL0000725,WORKPLACE,90.16,13,0.968,0.8285,0,MONITOR,2025-01-01T00:12:04
2020-12-26,SALMONELLA,v2,141,39,13.13,25,2,1,60.69,LINEAGE_A,CL0000726,CONGREGATE,57.7,6,0.9962,0.8338,0,ALERT,2025-01-01T00:12:05
2020-12-27,NORO,v5,121,36,19.74,20,3,4,76.64,NONE,CL0000727,UNKNOWN,20.78,17,0.8133,0.5451,0,NONE,2025-01-01T00:12:06
2020-12-28,RSV,v3,122,42,15.03,14,4,0,40.8,NONE,CL0000728,HEALTHCARE,95.35,20,0.4366,0.3727,0,INVESTIGATE,2025-01-01T00:12:07
2020-12-29,SALMONELLA,v2,141,49,7.04,17,3,0,12.43,NONE,CL0000729,TRAVEL,36.54,18,0.6916,0.3632,0,INVESTIGATE,2025-01-01T00:12:08
2020-12-30,NORO,v3,130,42,31.12,15,4,3,49.15,NONE,CL0000730,TRAVEL,32.94,5,0.4209,0.4954,0,MONITOR,2025-01-01T00:12:09
2020-12-31,NORO,v5,121,42,3.82,29,2,3,10.83,NONE,CL0000731,COMMUNITY,48.27,15,0.9602,0.6997,0,NONE,2025-01-01T00:12:10
2021-01-01,TB,v2,129,30,31.5,16,5,5,38.08,LINEAGE_A,CL0000732,HOUSEHOLD,21.7,2,0.6334,0.4345,0,NONE,2025-01-01T00:12:11
2021-01-02,INFLU_B,v1,106,29,33.45,21,3,4,36.46,LINEAGE_A,CL0000733,COMMUNITY,56.24,20,0.4129,0.2221,0,MONITOR,2025-01-01T00:12:12
2021-01-03,INFLU_A,v1,127,45,26.18,22,2,3,77.17,LINEAGE_B,CL0000734,UNKNOWN,20.49,7,0.6094,0.8742,0,ALERT,2025-01-01T00:12:13
2021-01-04,MEASLES,v4,123,34,2.85,23,5,3,2.42,LINEAGE_C,CL0000735,COMMUNITY,78.31,2,0.3464,0.2896,0,INVESTIGATE,2025-01-01T00:12:14
2021-01-05,SALMONELLA,v5,111,35,25.2,20,7,3,72.65,LINEAGE_D,CL0000736,UNKNOWN,37.21,4,0.2983,0.8461,0,ALERT,2025-01-01T00:12:15
2021-01-06,RSV,v4,133,47,4.67,19,4,3,87.46,NONE,CL0000737,WORKPLACE,20.23,4,0.468,0.4891,0,MONITOR,2025-01-01T00:12:16
2021-01-07,TB,v2,93,29,17.58,20,6,2,16.06,LINEAGE_A,CL0000738,CONGREGATE,85.71,13,0.0364,0.385,0,MONITOR,2025-01-01T00:12:17
2021-01-08,SALMONELLA,v4,115,23,6.09,20,4,0,32.71,NONE,CL0000739,COMMUNITY,61.25,21,0.9771,0.3442,0,INVESTIGATE,2025-01-01T00:12:18
2021-01-09,TB,v1,110,34,13.41,19,9,2,97.39,NONE,CL0000740,TRAVEL,46.46,18,0.0277,0.0262,0,MONITOR,2025-01-01T00:12:19
2021-01-10,WNV,v5,107,36,33.06,23,5,4,66.86,LINEAGE_A,CL0000741,CONGREGATE,43.56,15,0.1266,0.3767,1,INVESTIGATE,2025-01-01T00:12:20
2021-01-11,WNV,v4,110,32,6.29,21,3,4,45.83,LINEAGE_D,CL0000742,UNKNOWN,31.71,16,0.8396,0.1906,0,INVESTIGATE,2025-01-01T00:12:21
2021-01-12,INFLU_A,v1,119,39,14.48,24,7,1,84.43,NONE,CL0000743,WORKPLACE,56.94,12,0.7554,0.9276,0,NONE,2025-01-01T00:12:22
2021-01-13,SALMONELLA,v5,95,28,6.58,16,4,2,48.48,LINEAGE_B,CL0000744,HOUSEHOLD,62.53,14,0.3671,0.5678,0,MONITOR,2025-01-01T00:12:23
2021-01-14,INFLU_B,v4,125,33,28.83,11,4,2,38.69,LINEAGE_D,CL0000745,WORKPLACE,83.49,21,0.9761,0.0618,0,NONE,2025-01-01T00:12:24
2021-01-15,TB,v2,123,46,8.85,20,9,0,44.29,LINEAGE_C,CL0000746,SCHOOL,76.38,14,0.8044,0.7638,0,NONE,2025-01-01T00:12:25
2021-01-16,MRSA,v4,130,29,16.53,17,4,2,0.61,LINEAGE_C,CL0000747,TRAVEL,83.05,8,0.6665,0.7031,0,MONITOR,2025-01-01T00:12:26
