travel_dom_travel_month,travel_dom_destination_dma_code,travel_dom_origin_dma_code,travel_dom_trip_purpose_code,travel_dom_party_size_avg,travel_dom_nights_stayed_avg,travel_dom_lodging_type_code,travel_dom_spend_total_usd,travel_dom_spend_lodging_usd,travel_dom_spend_food_usd,travel_dom_spend_transport_usd,travel_dom_attraction_ticket_spend_usd,travel_dom_booking_channel_code,travel_dom_lead_time_days,travel_dom_cancellation_rate_pct,travel_dom_occupancy_rate_pct,travel_dom_adr_average_daily_rate,travel_dom_revpar_usd,travel_dom_seasonality_cluster,travel_dom_event_driven_demand_flag
2061-01,833,709,LEISURE,2.2,17.08,HOTEL,782.15,249.67,142.38,205.37,49.9,DIRECT,122,3.978,18.22,412.12,75.09,FALL,0
2061-02,635,669,LEISURE,4.28,13.53,HOTEL,3132.33,1395.63,1081.0,589.9,275.67,OTA,352,34.928,74.88,369.5,276.68,SHOULDER,0
2061-03,539,508,BUSINESS,2.08,9.39,HOTEL,1605.72,383.96,433.81,331.22,194.96,OTHER,129,0.575,55.45,373.17,206.92,FALL,0
2061-04,800,558,BUSINESS,5.59,14.62,FRIENDS_FAMILY,2478.25,657.46,445.55,507.1,55.6,DIRECT,279,51.88,63.58,282.61,179.68,FALL,1
2061-05,529,514,BUSINESS,2.34,12.42,OTHER,1668.76,376.6,363.34,411.37,117.34,DIRECT,160,9.213,59.01,385.55,227.51,SUMMER,1
2061-06,592,689,LEISURE,1.21,18.45,CAMPING,1438.15,761.27,230.4,298.02,225.87,OTA,331,30.593,68.96,244.04,168.29,WINTER,0
2061-07,853,589,LEISURE,4.94,13.32,VACATION_RENTAL,2881.64,639.81,679.83,521.06,133.58,CORPORATE_PORTAL,121,0.146,69.2,151.01,104.5,SUMMER,0
2061-08,546,506,LEISURE,4.51,10.79,CAMPING,1748.79,684.39,361.08,444.59,35.28,WALK_IN,6,54.437,68.65,76.64,52.61,SUMMER,0
2061-09,627,639,BUSINESS,3.9,10.8,HOTEL,2256.29,509.97,367.06,487.52,235.07,AGENT,44,16.933,86.82,390.53,339.06,SUMMER,0
2061-10,668,680,VISITING_FRIENDS_FAMILY,2.87,3.45,FRIENDS_FAMILY,7981.71,2708.87,2424.58,1921.01,987.79,OTA,283,4.675,35.82,187.91,67.31,SPRING,0
2061-11,716,577,MEDICAL,5.02,11.7,HOTEL,4847.24,1082.59,1527.65,1399.11,776.16,DIRECT,13,5.959,77.19,324.7,250.64,WINTER,1
2061-12,881,888,EVENT,3.86,9.81,FRIENDS_FAMILY,2597.64,1393.92,608.08,395.71,30.87,OTA,186,47.217,43.3,415.64,179.97,FALL,0
2062-01,738,707,BUSINESS,3.7,7.99,CAMPING,7366.53,1940.57,2097.11,1732.36,900.23,DIRECT,74,38.124,18.79,248.76,46.74,WINTER,0
2062-02,602,668,LEISURE,5.24,12.43,FRIENDS_FAMILY,2309.09,943.59,584.26,390.16,291.61,WALK_IN,104,32.427,17.01,206.27,35.09,WINTER,0
2062-03,665,757,LEISURE,1.62,13.79,VACATION_RENTAL,2605.57,509.11,467.61,550.53,301.83,OTA,282,52.363,49.77,172.28,85.74,WINTER,1
2062-04,504,739,VISITING_FRIENDS_FAMILY,3.49,8.18,HOTEL,4957.31,1568.0,949.68,1018.48,431.54,OTA,352,11.969,32.59,68.39,22.29,SUMMER,0
2062-05,797,863,LEISURE,5.59,16.39,HOTEL,6510.12,1790.29,1703.22,1430.45,1159.34,CORPORATE_PORTAL,276,57.525,58.1,392.71,228.16,SHOULDER,0
2062-06,802,850,BUSINESS,1.12,13.42,VACATION_RENTAL,6292.41,2502.54,1186.02,1644.61,901.79,OTA,273,53.476,98.86,179.59,177.54,FALL,0
2062-07,703,592,LEISURE,5.57,10.78,HOTEL,4627.69,1402.71,1484.12,837.95,631.52,DIRECT,124,10.449,87.33,303.24,264.82,SUMMER,0
2062-08,513,794,OUTDOOR,2.92,1.44,MOTEL,4857.74,2659.18,1535.86,1099.33,411.77,DIRECT,41,15.601,21.22,229.82,48.77,SHOULDER,0
2062-09,532,617,LEISURE,5.09,19.81,HOTEL,7640.69,4159.4,1217.46,1458.67,730.67,CORPORATE_PORTAL,285,33.39,19.76,336.0,66.39,SPRING,0
2062-10,629,521,LEISURE,6.26,16.7,FRIENDS_FAMILY,6941.44,2627.52,1379.13,2057.08,342.25,AGENT,161,42.667,49.71,301.93,150.09,FALL,0
2062-11,866,524,OUTDOOR,3.78,1.83,CAMPING,3092.6,859.91,945.76,761.56,614.19,WALK_IN,242,37.359,21.12,143.74,30.36,FALL,0
2062-12,694,698,VISITING_FRIENDS_FAMILY,5.23,5.0,HOTEL,4137.51,2182.28,1167.93,780.88,125.78,OTA,73,25.739,99.95,387.86,387.67,SHOULDER,0
2063-01,525,512,LEISURE,1.23,16.15,CAMPING,5021.42,1401.46,985.09,1188.08,387.59,OTA,322,0.719,13.23,334.82,44.3,SHOULDER,0
2063-02,647,596,LEISURE,3.25,2.1,HOTEL,2205.98,659.13,667.54,624.14,10.04,OTA,220,7.81,19.37,170.39,33.0,WINTER,0
2063-03,753,787,LEISURE,6.2,9.7,HOTEL,6626.15,2209.55,1184.02,1744.36,334.64,DIRECT,150,25.505,83.05,289.83,240.7,WINTER,1
2063-04,648,637,LEISURE,4.19,2.26,VACATION_RENTAL,2446.83,452.87,739.51,621.96,271.81,OTA,256,22.041,57.6,262.91,151.44,WINTER,0
2063-05,641,835,LEISURE,2.03,16.95,HOTEL,5925.39,1607.03,1386.95,830.07,699.75,DIRECT,316,6.452,20.16,210.01,42.34,SPRING,0
2063-06,768,724,BUSINESS,5.71,2.18,FRIENDS_FAMILY,5175.48,2284.21,1031.65,661.08,824.01,OTA,148,9.741,60.0,55.56,33.34,SUMMER,0
2063-07,634,726,LEISURE,6.31,14.34,CAMPING,7587.63,1598.26,2207.89,1656.33,1501.44,WALK_IN,158,4.723,39.49,390.88,154.36,SUMMER,0
2063-08,806,552,LEISURE,3.7,13.53,VACATION_RENTAL,3446.8,773.4,1048.04,785.68,577.91,AGENT,93,51.367,87.04,231.91,201.85,SPRING,0
2063-09,882,771,BUSINESS,3.13,1.44,HOTEL,1124.38,553.48,390.51,331.59,221.94,OTA,91,20.154,99.33,274.38,272.54,SPRING,0
2063-10,623,776,LEISURE,1.7,2.59,HOTEL,1417.47,268.9,289.37,292.72,1.98,DIRECT,65,14.153,31.35,206.77,64.82,SUMMER,0
2063-11,773,510,BUSINESS,4.91,10.05,HOTEL,6536.64,2739.13,1757.45,675.32,102.35,DIRECT,269,26.536,63.4,220.17,139.59,SHOULDER,0
2063-12,827,871,VISITING_FRIENDS_FAMILY,1.85,6.34,FRIENDS_FAMILY,370.57,189.75,107.99,72.71,27.38,DIRECT,143,30.501,31.28,71.77,22.45,SUMMER,0
2064-01,807,620,VISITING_FRIENDS_FAMILY,2.07,10.05,VACATION_RENTAL,6456.65,3454.05,2213.7,1296.67,473.98,CORPORATE_PORTAL,142,49.111,26.84,157.9,42.38,SUMMER,0
2064-02,555,565,OUTDOOR,5.81,7.94,VACATION_RENTAL,3602.9,1433.41,695.11,554.2,190.11,CORPORATE_PORTAL,204,43.248,38.53,225.93,87.05,SUMMER,1
2064-03,810,526,LEISURE,5.09,12.85,FRIENDS_FAMILY,6025.52,2572.8,1659.92,1333.46,199.6,DIRECT,33,48.072,82.72,271.43,224.53,SPRING,1
2064-04,867,806,EVENT,1.63,20.58,FRIENDS_FAMILY,5847.26,1071.29,1392.43,1562.53,598.32,OTA,298,7.125,42.05,395.05,166.12,SPRING,0
2064-05,650,854,BUSINESS,4.87,18.15,FRIENDS_FAMILY,2726.59,516.97,591.77,589.0,297.46,AGENT,201,16.257,28.09,201.32,56.55,SUMMER,1
2064-06,755,790,LEISURE,3.42,5.98,HOTEL,1437.16,304.86,327.74,327.67,84.91,OTA,137,34.746,85.74,321.29,275.47,SPRING,0
2064-07,784,783,LEISURE,6.15,1.47,VACATION_RENTAL,2965.1,937.19,876.73,442.7,563.18,CORPORATE_PORTAL,109,43.042,77.03,210.2,161.92,WINTER,0
2064-08,546,795,BUSINESS,4.17,3.9,MOTEL,3039.67,564.34,769.26,672.32,185.47,DIRECT,14,6.277,42.73,202.05,86.34,SUMMER,1
2064-09,885,578,BUSINESS,4.8,17.38,VACATION_RENTAL,1581.17,531.08,314.89,390.66,173.39,CORPORATE_PORTAL,91,21.266,53.53,95.47,51.11,SHOULDER,0
2064-10,538,878,LEISURE,4.78,1.89,CAMPING,5470.49,2968.88,1172.18,1505.91,359.04,OTHER,108,38.816,61.95,278.62,172.61,SHOULDER,0
2064-11,859,596,VISITING_FRIENDS_FAMILY,4.73,13.31,FRIENDS_FAMILY,2406.98,1307.08,752.01,625.39,436.61,OTA,53,24.125,73.47,288.3,211.81,WINTER,0
2064-12,723,745,LEISURE,2.31,12.14,CAMPING,532.63,152.57,123.79,150.92,39.26,DIRECT,216,25.717,25.53,277.32,70.8,SUMMER,0
2065-01,567,703,LEISURE,6.29,11.12,VACATION_RENTAL,1041.25,451.66,361.65,154.91,159.83,CORPORATE_PORTAL,252,30.869,61.0,331.1,201.97,SUMMER,1
2065-02,897,581,LEISURE,4.94,19.07,MOTEL,5286.39,1912.36,1620.5,836.64,891.32,DIRECT,191,9.633,31.93,59.64,19.04,WINTER,1
2065-03,523,739,BUSINESS,3.8,20.44,HOTEL,3845.29,1495.3,792.81,830.17,60.25,DIRECT,196,29.078,40.27,359.06,144.59,SUMMER,0
2065-04,694,643,LEISURE,6.49,6.36,FRIENDS_FAMILY,4804.14,1706.51,888.22,1191.44,650.4,DIRECT,266,43.544,36.61,93.48,34.22,SPRING,0
2065-05,884,830,EVENT,1.42,5.42,MOTEL,5887.84,1260.67,1776.24,1079.84,1001.28,OTHER,255,38.563,64.92,250.93,162.9,FALL,1
2065-06,605,626,LEISURE,5.37,15.06,HOTEL,4781.68,1463.54,907.75,483.9,718.08,OTHER,0,18.546,45.3,62.72,28.41,SUMMER,0
2065-07,860,669,LEISURE,3.42,17.22,HOTEL,4035.44,1908.01,763.29,943.51,659.19,DIRECT,335,45.134,31.86,384.77,122.59,SPRING,0
2065-08,791,720,VISITING_FRIENDS_FAMILY,1.06,6.13,HOTEL,5866.28,1268.77,1850.75,697.73,565.53,WALK_IN,123,13.439,81.22,184.4,149.77,SUMMER,0
2065-09,794,852,LEISURE,3.21,14.77,FRIENDS_FAMILY,6541.21,1208.38,1921.23,1780.65,1305.38,OTA,116,20.211,35.15,323.05,113.55,WINTER,0
2065-10,831,793,LEISURE,5.7,14.96,HOTEL,1031.8,510.05,249.26,292.24,100.9,DIRECT,284,33.152,69.25,305.41,211.5,SUMMER,0
2065-11,716,697,BUSINESS,3.57,1.37,HOTEL,2315.0,980.85,593.71,614.6,30.55,CORPORATE_PORTAL,191,41.513,94.32,194.57,183.52,FALL,1
2065-12,738,656,LEISURE,5.06,2.0,VACATION_RENTAL,4447.25,1811.49,1187.71,745.23,109.8,OTA,234,53.072,68.63,357.89,245.62,SUMMER,0
2066-01,755,821,LEISURE,2.5,18.96,FRIENDS_FAMILY,5301.02,2052.04,1221.49,735.86,227.79,WALK_IN,92,6.463,93.39,240.37,224.48,SUMMER,0
2066-02,788,728,LEISURE,4.32,13.63,HOTEL,7796.64,2949.46,1460.06,1493.5,1534.57,AGENT,11,56.229,29.89,352.31,105.31,SPRING,1
2066-03,657,560,BUSINESS,5.91,4.9,VACATION_RENTAL,6319.1,2225.22,1662.15,1553.45,40.25,OTA,350,58.891,16.69,66.76,11.14,WINTER,0
2066-04,520,560,VISITING_FRIENDS_FAMILY,5.87,9.11,CAMPING,1159.35,347.67,212.57,133.39,79.6,DIRECT,23,58.017,99.02,201.5,199.53,SPRING,0
2066-05,820,690,BUSINESS,2.02,5.16,HOTEL,2159.05,566.6,638.85,279.57,29.2,CORPORATE_PORTAL,159,43.73,61.8,280.64,173.44,WINTER,0
2066-06,889,890,LEISURE,1.57,3.13,VACATION_RENTAL,7716.54,3948.94,1543.91,1549.03,86.64,WALK_IN,68,37.177,60.15,116.78,70.24,FALL,0
2066-07,650,585,LEISURE,5.45,18.61,FRIENDS_FAMILY,1578.49,527.01,259.39,336.26,183.02,AGENT,172,36.673,25.44,348.5,88.66,FALL,0
2066-08,590,588,LEISURE,3.72,6.45,FRIENDS_FAMILY,482.9,176.04,99.93,53.91,21.01,OTA,181,35.497,33.03,393.9,130.11,FALL,0
2066-09,553,747,BUSINESS,4.44,14.96,VACATION_RENTAL,3047.29,1315.06,850.97,830.36,462.04,DIRECT,82,3.822,95.07,109.2,103.82,SHOULDER,0
2066-10,893,823,LEISURE,1.15,6.35,VACATION_RENTAL,3593.64,1944.94,544.04,1008.53,529.46,OTA,342,23.746,21.05,400.33,84.27,WINTER,0
2066-11,614,562,VISITING_FRIENDS_FAMILY,5.1,1.51,HOTEL,7985.17,1770.68,2113.75,1699.49,320.9,CORPORATE_PORTAL,265,5.393,88.53,305.58,270.53,SHOULDER,0
2066-12,635,613,LEISURE,2.2,6.48,HOTEL,2470.77,859.67,527.91,265.26,109.21,OTA,254,3.287,67.38,416.84,280.87,SPRING,0
2067-01,555,641,LEISURE,2.78,15.36,FRIENDS_FAMILY,4115.05,1380.88,1180.98,913.09,741.96,WALK_IN,214,29.799,93.66,288.41,270.12,SUMMER,0
2067-02,597,710,VISITING_FRIENDS_FAMILY,2.06,20.87,MOTEL,1603.4,818.58,412.75,240.41,194.83,OTA,220,38.074,62.22,132.51,82.45,SPRING,0
2067-03,736,735,VISITING_FRIENDS_FAMILY,1.13,1.97,HOTEL,4456.44,1575.98,756.23,894.11,321.75,OTHER,313,23.166,42.05,238.42,100.26,SUMMER,1
2067-04,668,872,LEISURE,5.7,17.57,VACATION_RENTAL,4182.16,1165.25,1318.56,1214.5,207.39,OTA,243,48.726,67.58,347.64,234.94,SHOULDER,0
2067-05,840,506,LEISURE,5.85,20.58,FRIENDS_FAMILY,4042.24,931.75,1276.53,785.96,373.94,OTA,279,23.62,30.38,349.17,106.08,SUMMER,1
2067-06,808,679,MEDICAL,5.61,12.76,HOTEL,2840.71,1092.19,916.77,662.04,536.36,OTA,294,38.125,22.84,208.05,47.52,FALL,0
2067-07,560,641,VISITING_FRIENDS_FAMILY,2.36,18.2,HOTEL,1103.91,497.31,176.47,205.81,134.01,WALK_IN,172,21.088,99.5,406.0,403.97,SPRING,0
2067-08,601,878,OUTDOOR,1.14,2.06,FRIENDS_FAMILY,3374.79,1820.37,899.79,584.71,156.95,DIRECT,310,6.201,71.52,184.24,131.77,SUMMER,0
2067-09,564,685,LEISURE,1.16,19.62,FRIENDS_FAMILY,2240.19,976.62,710.42,555.99,161.65,OTA,318,53.792,34.86,277.11,96.6,WINTER,0
2067-10,870,758,VISITING_FRIENDS_FAMILY,2.76,10.5,CAMPING,7819.27,1853.73,1463.28,1379.92,1353.25,AGENT,117,32.817,19.9,131.59,26.19,FALL,0
2067-11,753,668,LEISURE,4.4,13.81,HOTEL,3599.81,675.01,1182.19,761.22,593.26,OTA,293,51.353,63.03,308.21,194.26,SHOULDER,0
2067-12,678,874,LEISURE,5.59,16.04,HOTEL,778.5,367.48,219.92,143.91,147.49,DIRECT,241,41.881,11.31,330.8,37.41,SUMMER,1
2068-01,525,593,BUSINESS,5.97,6.12,VACATION_RENTAL,6502.2,2660.97,2256.9,1283.32,1002.94,CORPORATE_PORTAL,19,22.347,94.48,165.12,156.01,SUMMER,0
2068-02,753,807,LEISURE,5.6,14.87,VACATION_RENTAL,1842.06,449.99,409.11,407.51,116.36,OTA,84,7.666,15.17,201.14,30.51,SPRING,0
2068-03,880,841,LEISURE,2.73,5.37,FRIENDS_FAMILY,2967.2,1171.94,1019.97,299.29,305.26,OTA,256,9.693,75.2,147.65,111.03,SUMMER,0
2068-04,841,676,LEISURE,5.82,12.14,HOTEL,5955.38,2000.16,899.62,1503.49,197.01,OTA,298,57.892,56.67,308.38,174.76,SUMMER,0
2068-05,749,534,BUSINESS,1.46,9.06,HOTEL,6999.91,1774.52,1745.96,940.19,1072.34,OTA,351,40.608,99.09,372.37,368.98,FALL,0
2068-06,779,767,BUSINESS,1.46,11.0,HOTEL,6342.02,2719.3,1621.45,810.06,1148.28,OTA,211,52.745,78.19,246.44,192.69,SPRING,0
2068-07,615,670,LEISURE,1.48,18.54,HOTEL,100.55,40.82,18.06,25.4,6.35,WALK_IN,317,22.001,35.62,146.37,52.14,WINTER,1
2068-08,778,806,LEISURE,2.78,4.99,MOTEL,6857.61,3282.88,1130.38,1314.48,824.5,OTA,127,36.62,56.94,103.6,58.99,FALL,0
2068-09,633,709,BUSINESS,2.72,13.96,HOTEL,3786.29,1840.4,661.71,482.3,237.54,DIRECT,83,15.478,27.12,218.6,59.28,SPRING,0
2068-10,627,838,LEISURE,6.46,12.79,CAMPING,5444.87,1814.2,1182.23,1043.3,686.81,OTA,149,29.128,86.46,86.08,74.42,SUMMER,0
2068-11,891,890,BUSINESS,2.15,12.02,FRIENDS_FAMILY,5658.22,3068.5,1092.99,1487.64,908.39,WALK_IN,196,33.248,56.45,168.47,95.1,SUMMER,0
2068-12,653,660,BUSINESS,2.05,4.78,HOTEL,1886.4,378.67,560.51,253.63,166.01,DIRECT,28,56.205,66.43,323.27,214.75,SHOULDER,0
2069-01,865,567,LEISURE,4.39,10.71,FRIENDS_FAMILY,5846.91,2172.11,1504.88,879.96,451.08,OTA,152,56.95,70.54,251.71,177.56,FALL,0
2069-02,567,550,BUSINESS,4.08,15.66,FRIENDS_FAMILY,4866.84,1116.94,1317.26,1128.1,595.64,OTA,68,6.742,86.45,256.66,221.88,SPRING,0
2069-03,537,861,BUSINESS,4.97,2.91,HOTEL,4952.63,1764.58,1070.74,809.54,660.5,OTA,339,50.904,47.76,411.35,196.46,SPRING,0
2069-04,612,771,LEISURE,6.25,5.05,FRIENDS_FAMILY,7094.95,2013.17,1492.73,747.36,1014.54,OTA,352,40.559,76.6,272.98,209.1,SPRING,0
2069-05,696,805,LEISURE,3.0,10.6,MOTEL,3346.26,1697.65,1101.62,586.12,246.86,CORPORATE_PORTAL,92,22.182,38.0,383.39,145.69,WINTER,0
2069-06,635,605,LEISURE,2.09,8.36,CAMPING,6463.4,2524.73,1333.25,1375.6,628.54,OTA,337,12.391,96.45,244.28,235.61,FALL,0
2069-07,715,551,LEISURE,5.31,7.54,FRIENDS_FAMILY,6011.49,1231.67,1503.2,624.91,1124.62,WALK_IN,181,43.307,91.37,205.25,187.54,FALL,0
2069-08,597,530,VISITING_FRIENDS_FAMILY,6.12,1.89,FRIENDS_FAMILY,7537.81,4050.06,1519.32,1909.82,1382.68,DIRECT,196,14.519,31.01,196.57,60.96,FALL,1
2069-09,846,668,LEISURE,3.2,14.8,FRIENDS_FAMILY,910.24,476.83,161.86,157.67,0.07,AGENT,301,12.578,45.7,318.14,145.39,SHOULDER,0
2069-10,654,607,LEISURE,3.65,11.76,CAMPING,5890.07,3036.72,1318.11,865.93,161.32,OTA,111,0.794,88.26,261.4,230.71,FALL,0
2069-11,896,691,BUSINESS,6.27,5.31,HOTEL,869.6,242.78,274.96,255.34,72.0,CORPORATE_PORTAL,32,12.346,71.66,134.42,96.33,WINTER,0
2069-12,599,511,LEISURE,1.76,5.06,FRIENDS_FAMILY,5680.66,2739.36,1967.78,946.23,616.58,WALK_IN,98,30.171,63.32,225.93,143.06,WINTER,0
2070-01,642,868,OUTDOOR,4.79,11.38,VACATION_RENTAL,5777.65,2523.57,1028.3,1420.19,478.69,OTA,189,15.135,20.51,356.83,73.19,SHOULDER,0
2070-02,534,773,VISITING_FRIENDS_FAMILY,3.56,17.56,FRIENDS_FAMILY,337.09,169.13,76.0,84.06,3.17,DIRECT,168,5.437,90.56,305.7,276.84,SUMMER,0
2070-03,856,828,BUSINESS,5.0,18.63,FRIENDS_FAMILY,6140.6,2969.48,1140.35,1751.92,726.62,CORPORATE_PORTAL,190,6.513,73.71,204.87,151.01,SPRING,0
2070-04,770,880,BUSINESS,3.47,2.93,HOTEL,7425.8,2781.34,2200.61,1359.17,168.73,WALK_IN,248,55.026,13.26,131.62,17.45,SPRING,0
2070-05,510,503,LEISURE,4.72,20.85,MOTEL,2217.86,567.56,515.22,607.74,38.21,DIRECT,79,25.961,71.24,326.9,232.88,SPRING,0
2070-06,532,817,BUSINESS,6.31,6.59,HOTEL,4432.07,1340.7,829.04,815.86,555.14,WALK_IN,280,14.551,13.51,242.65,32.78,SPRING,0
2070-07,747,557,EVENT,2.81,3.02,MOTEL,5537.62,1513.7,1076.24,664.37,302.6,DIRECT,360,26.779,67.19,89.93,60.42,FALL,1
2070-08,864,539,LEISURE,1.22,11.0,CAMPING,1673.42,510.15,476.66,295.49,180.04,WALK_IN,41,56.134,72.58,232.33,168.63,SHOULDER,0
2070-09,688,689,VISITING_FRIENDS_FAMILY,2.03,13.49,OTHER,3473.37,1450.46,991.44,848.86,0.23,WALK_IN,281,44.026,47.42,238.35,113.03,SUMMER,0
2070-10,625,687,VISITING_FRIENDS_FAMILY,3.42,9.64,MOTEL,921.89,267.18,253.41,218.12,95.29,CORPORATE_PORTAL,53,56.539,94.92,82.39,78.2,SPRING,1
2070-11,541,824,VISITING_FRIENDS_FAMILY,6.37,13.52,HOTEL,2751.16,1272.32,743.76,537.53,254.08,DIRECT,259,35.601,57.12,411.95,235.31,FALL,0
2070-12,588,504,VISITING_FRIENDS_FAMILY,3.36,9.51,FRIENDS_FAMILY,1895.28,724.42,438.26,495.45,221.25,DIRECT,276,7.25,97.99,104.27,102.17,FALL,0
2071-01,694,759,VISITING_FRIENDS_FAMILY,1.93,4.66,FRIENDS_FAMILY,1717.44,347.48,498.11,352.19,310.18,CORPORATE_PORTAL,3,52.401,61.24,298.33,182.7,SPRING,1
2071-02,679,532,VISITING_FRIENDS_FAMILY,3.14,8.31,CAMPING,4875.08,2623.44,1414.53,845.64,778.64,OTA,0,8.894,49.8,93.51,46.57,WINTER,0
2071-03,545,503,LEISURE,4.93,6.3,HOTEL,6650.94,1877.45,1931.14,957.91,471.89,OTA,113,29.294,76.3,391.53,298.74,SUMMER,0
2071-04,574,727,LEISURE,4.13,2.12,HOTEL,193.6,72.13,54.98,20.87,23.21,DIRECT,350,20.773,75.03,263.31,197.56,WINTER,1
2071-05,839,601,OUTDOOR,5.08,13.59,HOTEL,2966.61,656.87,645.65,667.1,129.53,DIRECT,26,27.62,36.28,224.71,81.52,SPRING,0
2071-06,787,579,BUSINESS,2.04,16.7,VACATION_RENTAL,4490.0,1601.95,1293.47,565.7,543.16,WALK_IN,138,35.928,54.11,395.73,214.13,SUMMER,0
2071-07,557,682,LEISURE,4.45,11.18,VACATION_RENTAL,6090.05,2554.38,1683.04,1368.89,806.19,OTHER,353,51.354,26.3,262.7,69.09,SHOULDER,0
2071-08,733,875,VISITING_FRIENDS_FAMILY,3.07,12.98,FRIENDS_FAMILY,6027.56,2444.45,961.62,1564.31,536.21,CORPORATE_PORTAL,232,18.114,12.71,327.47,41.62,FALL,0
2071-09,778,814,VISITING_FRIENDS_FAMILY,5.47,8.63,VACATION_RENTAL,3944.16,1101.64,691.06,575.84,382.15,CORPORATE_PORTAL,38,51.275,79.88,110.78,88.49,FALL,0
2071-10,848,719,VISITING_FRIENDS_FAMILY,2.34,1.12,CAMPING,827.86,447.54,190.72,91.38,57.67,DIRECT,212,30.233,48.98,85.56,41.91,WINTER,0
2071-11,859,622,LEISURE,4.55,10.12,CAMPING,6010.58,1118.31,1563.0,1054.56,552.65,DIRECT,336,14.345,91.9,73.29,67.35,WINTER,0
2071-12,702,790,LEISURE,6.28,1.65,MOTEL,2239.52,668.49,552.72,530.17,102.25,OTHER,22,59.89,49.69,86.97,43.22,SPRING,1
2072-01,748,767,LEISURE,6.17,4.75,CAMPING,7308.39,2651.67,1277.7,1909.02,1392.46,DIRECT,197,35.211,69.19,144.41,99.92,FALL,0
2072-02,569,806,LEISURE,1.26,3.25,HOTEL,6748.65,1919.89,1572.87,1974.59,266.69,CORPORATE_PORTAL,0,43.644,59.51,152.98,91.04,SUMMER,0
2072-03,712,752,VISITING_FRIENDS_FAMILY,1.07,5.45,HOTEL,7493.98,2183.04,1982.7,1270.37,101.79,CORPORATE_PORTAL,14,14.19,67.75,227.78,154.32,SUMMER,0
2072-04,515,639,VISITING_FRIENDS_FAMILY,2.86,5.58,OTHER,1379.65,660.61,477.11,243.91,268.61,CORPORATE_PORTAL,261,26.156,73.63,327.46,241.11,SPRING,0
2072-05,819,820,LEISURE,1.78,12.75,MOTEL,6912.77,2906.25,1247.76,1173.85,317.35,DIRECT,186,21.988,78.53,143.59,112.76,WINTER,0
2072-06,589,793,OUTDOOR,6.42,6.54,HOTEL,6330.51,2610.8,1945.95,1094.9,611.68,CORPORATE_PORTAL,214,2.219,17.86,115.56,20.64,SUMMER,0
2072-07,501,617,LEISURE,4.82,10.02,HOTEL,7232.44,2725.33,1627.64,770.41,1377.38,OTHER,12,57.702,85.32,348.31,297.18,SHOULDER,0
2072-08,586,577,BUSINESS,2.5,6.95,HOTEL,3421.77,1301.57,971.41,922.66,538.59,OTA,187,56.923,38.76,271.53,105.25,WINTER,0
2072-09,723,568,MEDICAL,1.38,8.49,HOTEL,4696.31,1618.81,1508.86,1326.95,165.63,OTA,43,53.319,60.72,188.78,114.63,SUMMER,1
2072-10,802,600,BUSINESS,2.17,13.9,HOTEL,5021.42,1341.88,1108.7,682.89,285.47,OTA,101,18.506,77.14,328.39,253.32,SUMMER,1
2072-11,536,564,LEISURE,3.34,14.7,VACATION_RENTAL,4218.74,1121.24,758.91,491.3,611.82,WALK_IN,184,40.157,48.69,61.79,30.09,WINTER,0
2072-12,734,860,BUSINESS,5.73,11.64,FRIENDS_FAMILY,6238.88,1301.31,1078.59,940.47,692.64,DIRECT,65,19.81,98.3,276.89,272.18,SPRING,1
2073-01,673,523,LEISURE,1.33,19.56,VACATION_RENTAL,1945.21,620.89,438.15,287.21,136.52,DIRECT,93,13.238,92.92,133.74,124.27,SUMMER,0
2073-02,553,852,LEISURE,1.01,14.23,MOTEL,6894.04,2218.54,2119.76,991.68,628.7,CORPORATE_PORTAL,323,37.533,25.8,191.93,49.52,SUMMER,0
2073-03,650,678,LEISURE,1.35,6.31,VACATION_RENTAL,6636.72,1996.28,1665.28,1213.67,164.14,AGENT,135,58.226,58.96,266.74,157.27,SPRING,0
2073-04,757,512,LEISURE,4.76,4.61,HOTEL,3145.53,903.07,1091.44,719.95,576.27,DIRECT,1,36.004,21.92,262.84,57.61,SPRING,1
2073-05,663,632,VISITING_FRIENDS_FAMILY,1.39,5.49,VACATION_RENTAL,2816.46,777.72,646.04,805.27,544.56,OTA,285,51.443,41.91,210.18,88.09,FALL,0
2073-06,511,570,LEISURE,5.13,17.29,HOTEL,5126.21,2514.55,1137.89,771.26,178.12,OTA,115,17.024,28.75,415.87,119.56,SUMMER,0
2073-07,673,684,LEISURE,4.58,18.26,FRIENDS_FAMILY,3168.04,667.73,548.48,826.04,494.12,OTA,144,44.604,60.46,231.71,140.09,SUMMER,0
2073-08,774,854,LEISURE,1.25,3.26,HOTEL,3962.67,2143.71,1300.67,852.45,789.52,DIRECT,84,0.851,28.17,360.75,101.62,SPRING,1
2073-09,553,537,EVENT,2.56,18.4,FRIENDS_FAMILY,815.58,326.57,195.25,160.5,0.42,DIRECT,293,9.724,68.02,76.12,51.78,WINTER,0
2073-10,851,642,OUTDOOR,1.08,19.01,FRIENDS_FAMILY,1063.56,464.24,252.31,236.04,115.34,DIRECT,194,59.183,72.75,133.98,97.47,SUMMER,1
2073-11,814,614,LEISURE,3.87,18.73,HOTEL,1770.12,854.48,492.63,483.09,62.07,DIRECT,329,39.638,89.16,398.8,355.57,SUMMER,1
