energy_gas_reference_date,energy_gas_country_iso2,energy_gas_storage_site_id,energy_gas_storage_capacity_twh,energy_gas_storage_filled_twh,energy_gas_storage_fill_rate_pct,energy_gas_lng_imports_twh,energy_gas_pipeline_imports_twh,energy_gas_domestic_production_twh,energy_gas_consumption_twh,energy_gas_price_ttf_eur_mwh,energy_gas_price_spread_eur_mwh,energy_gas_supply_source_country_iso2,energy_gas_repower_eu_policy_flag,energy_gas_security_of_supply_alert_level,energy_gas_demand_response_savings_twh,energy_gas_industrial_curtailment_flag,energy_gas_storage_obligation_compliance_flag,energy_gas_data_source,energy_gas_data_extract_date
2023-09-12,HR,HR_UGS_092,6.4473,3.4139,52.95,1.4034,5.8331,0.1832,6.4227,40.2,16.94,IN,0,NORMAL,0.003,0,0,MARKET_DATA_PROVIDER,2026-02-14
2023-09-29,DE,DE_UGS_093,4.1997,0.9687,23.07,1.6496,6.2108,0.3992,8.5212,51.4,-8.65,US,1,NORMAL,0.0729,0,0,ENTSOG_TRANSPARENCY,2025-12-16
2023-10-16,LU,LU_UGS_094,3.5423,3.1485,88.88,1.6001,1.5568,1.491,4.5956,73.49,11.83,IN,0,NORMAL,0.2684,0,1,AGSI_PLUS,2024-12-14
2023-11-02,SI,SI_UGS_095,5.737,4.4392,77.38,0.7481,0.6181,0.56,1.6872,61.29,9.92,US,0,NORMAL,0.2293,0,0,NATIONAL_GAS_TSO,2024-03-24
2023-11-19,CY,CY_UGS_096,9.8586,2.2755,23.08,2.7691,1.6575,1.0051,5.4383,107.23,18.11,IN,1,EARLY_WARNING,0.1118,0,0,MARKET_DATA_PROVIDER,2025-07-18
2023-12-06,GR,GR_UGS_097,5.9625,0.8973,15.05,0.0958,5.0832,0.0431,4.7316,79.93,23.02,US,1,NORMAL,0.046,0,0,ENTSOG_TRANSPARENCY,2024-11-22
2023-12-23,MT,MT_UGS_098,1.78,1.4856,83.46,2.8486,1.5323,0.9615,5.7644,37.85,14.18,IN,1,NORMAL,0.1137,0,0,AGSI_PLUS,2025-12-11
2024-01-09,ES,ES_UGS_099,8.1004,5.8938,72.76,2.1757,4.2595,1.7735,7.7964,34.98,-9.34,US,1,NORMAL,0.3111,0,0,NATIONAL_GAS_TSO,2024-11-12
2024-01-26,CZ,CZ_UGS_100,10.9778,10.3485,94.27,1.9757,6.9295,0.5062,9.7139,33.22,-11.05,IN,0,NORMAL,0.1453,0,1,MARKET_DATA_PROVIDER,2024-06-26
2024-02-12,HU,HU_UGS_101,5.5513,0.6761,12.18,3.4052,3.7528,0.9849,7.8663,92.67,4.05,US,1,ALERT,0.3304,1,0,ENTSOG_TRANSPARENCY,2024-06-24
2024-02-29,NL,NL_UGS_102,8.188,3.8261,46.73,1.1985,3.2074,1.145,4.9114,91.49,21.09,IN,1,NORMAL,0.3028,0,0,AGSI_PLUS,2024-01-28
2024-03-17,SE,SE_UGS_103,13.9102,7.9581,57.21,2.0188,2.3029,0.197,3.8607,56.24,-8.49,US,1,NORMAL,0.0022,0,0,NATIONAL_GAS_TSO,2024-08-29
2024-04-03,DK,DK_UGS_104,9.7214,6.5321,67.19,1.8189,7.2009,0.409,9.1137,95.52,2.54,IN,1,NORMAL,0.0363,0,0,MARKET_DATA_PROVIDER,2024-11-02
2024-04-20,IE,IE_UGS_105,7.7503,6.3789,82.31,0.802,3.1613,0.6985,5.2417,39.39,-0.72,US,0,NORMAL,0.3126,0,1,ENTSOG_TRANSPARENCY,2024-11-19
2024-05-07,PL,PL_UGS_106,10.6781,9.2867,86.97,2.062,5.4314,1.9596,8.9326,119.17,8.17,IN,1,EARLY_WARNING,0.252,0,1,AGSI_PLUS,2025-08-03
2024-05-24,AT,AT_UGS_107,8.4088,4.9052,58.33,1.243,3.6001,0.4822,4.4524,118.63,-1.95,US,0,NORMAL,0.0393,0,0,NATIONAL_GAS_TSO,2024-07-25
2024-06-10,EE,EE_UGS_108,9.3548,4.6638,49.86,1.7182,1.8071,1.3654,4.9322,106.96,24.38,IN,1,EARLY_WARNING,0.0073,0,0,MARKET_DATA_PROVIDER,2024-01-28
2024-06-27,IT,IT_UGS_109,3.4414,2.2874,66.47,0.4611,4.8798,1.4989,6.9263,96.25,-9.21,US,1,EARLY_WARNING,0.2267,0,1,ENTSOG_TRANSPARENCY,2025-12-25
2024-07-14,PT,PT_UGS_110,9.2711,3.8956,42.02,1.8317,0.3868,1.1882,3.9279,40.77,-9.9,IN,1,NORMAL,0.2174,0,0,AGSI_PLUS,2024-11-13
2024-07-31,BE,BE_UGS_111,15.6805,13.7059,87.41,1.588,1.8638,0.9561,3.7701,35.08,15.16,US,0,NORMAL,0.087,0,1,NATIONAL_GAS_TSO,2025-05-07
2024-08-17,FI,FI_UGS_112,11.0215,7.0576,64.04,2.0777,2.224,1.3983,4.9949,72.52,14.68,IN,1,NORMAL,0.1284,0,0,MARKET_DATA_PROVIDER,2025-03-27
2024-09-03,LV,LV_UGS_113,8.4141,7.2619,86.31,0.1613,1.1972,1.0591,2.1037,66.04,-3.38,US,1,NORMAL,0.2612,0,1,ENTSOG_TRANSPARENCY,2024-06-04
2024-09-20,RO,RO_UGS_114,4.475,0.645,14.41,1.5091,0.2991,0.9524,2.1796,92.83,3.34,IN,1,ALERT,0.65,1,0,AGSI_PLUS,2025-05-12
2024-10-07,BG,BG_UGS_115,9.549,8.8022,92.18,1.2763,0.2935,1.0038,2.0808,90.57,19.75,US,1,EARLY_WARNING,0.0997,0,1,NATIONAL_GAS_TSO,2024-02-18
2024-10-24,FR,FR_UGS_116,4.2226,0.6481,15.35,0.7942,0.2958,0.6275,2.2772,115.07,7.33,IN,0,ALERT,0.1526,0,0,MARKET_DATA_PROVIDER,2025-05-31
2024-11-10,LT,LT_UGS_117,1.5834,0.9676,61.11,0.561,3.7334,0.1979,4.562,37.52,0.7,US,1,NORMAL,0.2598,0,0,ENTSOG_TRANSPARENCY,2024-07-28
2024-11-27,SK,SK_UGS_118,6.8371,2.1379,31.27,0.6737,4.7641,0.037,5.5421,66.53,22.26,IN,0,NORMAL,0.3159,0,0,AGSI_PLUS,2025-09-29
2024-12-14,HR,HR_UGS_119,0.6737,0.1528,22.69,0.52,2.4777,0.0926,2.2246,45.45,11.57,US,1,NORMAL,0.1431,0,0,NATIONAL_GAS_TSO,2024-12-27
2024-12-31,DE,DE_UGS_120,19.2771,15.9278,82.63,0.3293,0.4137,1.5497,1.7879,98.45,-1.34,IN,1,NORMAL,0.1682,0,1,MARKET_DATA_PROVIDER,2025-03-27
2025-01-17,LU,LU_UGS_121,0.5805,0.0783,13.49,1.5854,3.9169,1.8308,7.1807,71.32,8.76,US,1,NORMAL,0.1947,0,0,ENTSOG_TRANSPARENCY,2026-02-08
2025-02-03,SI,SI_UGS_122,10.6934,3.6453,34.09,2.0328,2.3006,0.9775,5.6398,102.62,5.5,IN,1,NORMAL,0.2432,0,0,AGSI_PLUS,2024-07-18
2025-02-20,CY,CY_UGS_123,8.5027,2.1781,25.62,0.2642,0.6579,1.1392,1.2082,80.07,18.69,US,1,EARLY_WARNING,0.0329,0,0,NATIONAL_GAS_TSO,2024-08-20
2025-03-09,GR,GR_UGS_124,4.7932,0.9303,19.41,1.7014,4.9159,1.0953,7.8378,35.27,9.15,IN,1,NORMAL,0.1529,0,0,MARKET_DATA_PROVIDER,2025-08-17
2025-03-26,MT,MT_UGS_125,11.6279,3.3271,28.61,2.3009,1.6783,0.4352,4.4611,82.15,-9.52,US,1,NORMAL,0.2157,0,0,ENTSOG_TRANSPARENCY,2024-05-07
2025-04-12,ES,ES_UGS_126,4.0325,3.2305,80.11,2.6736,3.2234,0.7719,6.0438,65.29,17.18,IN,1,NORMAL,0.1413,0,1,AGSI_PLUS,2025-02-03
2025-04-29,CZ,CZ_UGS_127,4.6677,4.2704,91.49,2.0306,1.0605,0.901,3.9748,83.17,23.53,US,1,NORMAL,0.0009,0,1,NATIONAL_GAS_TSO,2026-02-15
2025-05-16,HU,HU_UGS_128,3.1368,0.7067,22.53,1.9995,1.556,0.2411,3.7668,34.21,-5.31,IN,1,NORMAL,0.1489,0,0,MARKET_DATA_PROVIDER,2025-09-04
2025-06-02,NL,NL_UGS_129,14.0325,9.2389,65.84,0.7632,3.8419,0.4631,4.6735,96.36,22.99,US,1,NORMAL,0.2455,0,1,ENTSOG_TRANSPARENCY,2024-12-22
2025-06-19,SE,SE_UGS_130,2.6751,2.197,82.13,0.7349,1.8139,0.5073,3.5505,99.12,2.94,IN,1,NORMAL,0.1801,0,1,AGSI_PLUS,2024-06-03
2025-07-06,DK,DK_UGS_131,0.5147,0.2609,50.68,1.3598,1.419,0.7697,4.1449,118.19,18.98,US,1,NORMAL,0.2311,0,0,NATIONAL_GAS_TSO,2024-03-08
2025-07-23,IE,IE_UGS_132,18.5754,17.3213,93.25,0.4855,0.6283,0.1177,0.4062,64.09,-1.16,IN,0,NORMAL,0.1433,0,1,MARKET_DATA_PROVIDER,2024-12-05
2025-08-09,PL,PL_UGS_133,16.7624,10.3906,61.99,1.5729,0.3965,0.3948,2.6496,47.71,21.65,US,1,NORMAL,0.2226,0,0,ENTSOG_TRANSPARENCY,2025-04-12
2025-08-26,AT,AT_UGS_134,8.8942,6.6452,74.71,2.2252,0.7115,1.2016,3.908,30.18,14.04,IN,0,NORMAL,0.0109,0,1,AGSI_PLUS,2024-12-15
2025-09-12,EE,EE_UGS_135,11.1049,6.7617,60.89,0.4238,0.0953,1.7743,1.9855,57.21,-10.75,US,1,NORMAL,0.1943,0,1,NATIONAL_GAS_TSO,2024-04-02
2025-09-29,IT,IT_UGS_136,0.2603,0.1079,41.45,1.2437,4.9591,2.3938,8.6836,37.61,-5.66,IN,1,NORMAL,0.1876,0,0,MARKET_DATA_PROVIDER,2025-07-16
2025-10-16,PT,PT_UGS_137,17.4067,4.3689,25.1,1.8087,6.491,0.9986,9.0353,30.25,9.18,US,0,NORMAL,0.1036,0,0,ENTSOG_TRANSPARENCY,2024-04-29
2025-11-02,BE,BE_UGS_138,10.8798,5.7333,52.7,3.2937,8.2005,1.8989,13.4585,38.13,17.69,IN,1,NORMAL,0.087,0,0,AGSI_PLUS,2024-12-20
2025-11-19,FI,FI_UGS_139,6.5749,4.5478,69.17,0.1823,5.3457,1.0406,5.7049,81.89,-8.48,US,1,EARLY_WARNING,0.3029,0,1,NATIONAL_GAS_TSO,2025-08-22
2025-12-06,LV,LV_UGS_140,13.1296,3.8196,29.09,0.5281,4.5577,1.5755,5.871,50.11,-1.44,IN,0,NORMAL,0.0902,0,0,MARKET_DATA_PROVIDER,2024-09-27
2025-12-23,RO,RO_UGS_141,4.829,2.5716,53.25,0.2886,2.0437,1.7428,4.2127,89.06,8.19,US,1,EARLY_WARNING,0.0888,0,0,ENTSOG_TRANSPARENCY,2024-10-23
2026-01-09,BG,BG_UGS_142,2.6188,1.891,72.21,0.0584,1.8259,1.826,3.2409,107.03,-0.43,IN,1,EARLY_WARNING,0.2008,0,1,AGSI_PLUS,2025-12-12
2026-01-26,FR,FR_UGS_143,10.3524,1.7223,16.64,0.3919,3.5699,0.4959,3.8677,25.43,15.97,US,1,NORMAL,0.0614,0,0,NATIONAL_GAS_TSO,2025-04-11
2026-02-12,LT,LT_UGS_144,9.4219,9.3237,98.96,1.8578,1.18,0.3261,3.3258,90.15,23.35,IN,1,NORMAL,0.2205,0,1,MARKET_DATA_PROVIDER,2024-11-03
2018-01-04,SK,SK_UGS_145,0.43,0.4019,93.47,2.2021,3.3467,0.4188,6.3787,18.96,22.62,US,0,NORMAL,0.2311,0,1,ENTSOG_TRANSPARENCY,2025-03-15
2018-01-21,HR,HR_UGS_146,11.0876,5.313,47.92,2.9497,0.1517,0.2744,2.7995,13.1,23.81,IN,0,NORMAL,0.0861,0,0,AGSI_PLUS,2025-12-31
2018-02-07,DE,DE_UGS_147,1.1855,0.318,26.82,1.6083,8.1092,0.6931,9.6069,26.16,19.16,US,0,NORMAL,0.1149,0,0,NATIONAL_GAS_TSO,2025-03-14
2018-02-24,LU,LU_UGS_148,3.2788,1.189,36.26,2.9599,3.1756,1.7713,8.3777,17.42,5.79,IN,0,NORMAL,0.1117,0,0,MARKET_DATA_PROVIDER,2025-08-05
2018-03-13,SI,SI_UGS_149,11.8318,4.349,36.76,0.6571,5.6849,0.2945,6.394,17.52,3.19,US,0,NORMAL,0.2845,0,0,ENTSOG_TRANSPARENCY,2024-06-13
2018-03-30,CY,CY_UGS_150,13.421,12.4994,93.13,1.3574,0.1402,0.51,2.0357,17.65,-6.86,IN,0,NORMAL,0.1681,0,1,AGSI_PLUS,2024-06-15
2018-04-16,GR,GR_UGS_151,6.6098,4.2695,64.59,1.8813,2.7635,1.116,5.9865,27.71,8.37,US,0,NORMAL,0.2553,0,0,NATIONAL_GAS_TSO,2025-05-15
2018-05-03,MT,MT_UGS_152,7.8726,5.1116,64.93,1.16,2.3186,0.2191,3.2343,13.12,21.06,IN,0,NORMAL,0.2729,0,0,MARKET_DATA_PROVIDER,2025-03-20
2018-05-20,ES,ES_UGS_153,10.3969,1.1657,11.21,2.0456,5.2468,0.8806,7.5446,21.63,5.76,US,0,NORMAL,0.0337,0,0,ENTSOG_TRANSPARENCY,2025-02-01
2018-06-06,CZ,CZ_UGS_154,17.5804,4.3248,24.6,0.9788,4.7386,1.0448,6.1436,10.51,-5.63,IN,0,NORMAL,0.0542,0,0,AGSI_PLUS,2025-10-19
2018-06-23,HU,HU_UGS_155,6.3581,6.2141,97.73,1.1612,2.5379,0.6024,3.7039,17.13,-5.87,US,0,NORMAL,0.0666,0,1,NATIONAL_GAS_TSO,2025-04-23
2018-07-10,NL,NL_UGS_156,6.6671,4.1021,61.53,1.1315,4.9894,0.006,6.5783,17.08,17.78,IN,1,NORMAL,0.1959,0,0,MARKET_DATA_PROVIDER,2024-05-03
2018-07-27,SE,SE_UGS_157,10.976,5.6975,51.91,3.011,6.6291,0.8228,9.9303,12.78,8.78,US,0,NORMAL,0.2541,0,0,ENTSOG_TRANSPARENCY,2024-10-14
2018-08-13,DK,DK_UGS_158,11.0338,6.0305,54.66,2.1636,2.1248,1.5904,5.4373,11.01,15.3,IN,0,NORMAL,0.2138,0,0,AGSI_PLUS,2025-07-31
2018-08-30,IE,IE_UGS_159,0.9867,0.372,37.7,2.2337,1.2805,0.4841,4.4168,25.97,-5.59,US,0,NORMAL,0.3175,0,0,NATIONAL_GAS_TSO,2024-10-19
2018-09-16,PL,PL_UGS_160,11.1658,7.1592,64.12,2.0005,1.5471,0.5401,3.657,16.53,-7.74,IN,0,NORMAL,0.294,0,1,MARKET_DATA_PROVIDER,2025-04-21
2018-10-03,AT,AT_UGS_161,6.8772,2.1164,30.77,0.7365,4.8432,0.3388,5.8747,20.22,-11.65,US,0,NORMAL,0.3027,0,0,ENTSOG_TRANSPARENCY,2025-11-18
2018-10-20,EE,EE_UGS_162,11.7662,8.5975,73.07,0.2491,3.056,2.3489,5.1911,27.4,24.03,IN,0,NORMAL,0.3016,0,1,AGSI_PLUS,2024-07-09
2018-11-06,IT,IT_UGS_163,14.8945,13.8545,93.02,0.3921,6.994,1.6803,8.6845,23.06,14.75,US,1,NORMAL,0.2833,0,1,NATIONAL_GAS_TSO,2024-11-18
2018-11-23,PT,PT_UGS_164,5.8835,2.6865,45.66,1.9872,1.8037,0.0731,4.1876,11.31,15.02,IN,0,NORMAL,0.2093,0,0,MARKET_DATA_PROVIDER,2025-10-11
2018-12-10,BE,BE_UGS_165,15.5462,7.3266,47.13,1.3366,0.9411,0.214,2.776,25.57,11.8,US,1,NORMAL,0.1591,0,0,ENTSOG_TRANSPARENCY,2025-12-07
2018-12-27,FI,FI_UGS_166,8.7377,8.1183,92.91,3.1984,2.6704,1.2398,6.6325,18.7,-9.74,IN,1,NORMAL,0.0458,0,1,AGSI_PLUS,2024-04-02
2019-01-13,LV,LV_UGS_167,19.3965,9.0031,46.42,0.7903,0.7897,1.5026,2.309,23.09,11.3,US,0,NORMAL,0.0235,0,1,NATIONAL_GAS_TSO,2024-08-19
2019-01-30,RO,RO_UGS_168,3.0586,0.7114,23.26,1.3243,3.1889,0.8982,5.025,21.89,-11.53,IN,0,NORMAL,0.2732,0,0,MARKET_DATA_PROVIDER,2025-06-27
2019-02-16,BG,BG_UGS_169,3.0805,2.5505,82.8,0.3772,8.1286,0.5751,8.3721,15.19,-3.59,US,0,NORMAL,0.1572,0,1,ENTSOG_TRANSPARENCY,2025-09-17
2019-03-05,FR,FR_UGS_170,10.4543,6.5939,63.07,0.6977,3.5006,0.8139,4.4913,20.44,-5.58,IN,0,NORMAL,0.0701,0,1,AGSI_PLUS,2025-04-11
2019-03-22,LT,LT_UGS_171,9.3965,9.0251,96.05,1.3664,7.4205,2.0876,10.8076,23.77,19.28,US,0,NORMAL,0.1389,0,1,NATIONAL_GAS_TSO,2024-03-31
2019-04-08,SK,SK_UGS_172,1.7249,1.1544,66.92,0.7064,4.225,1.0993,6.2347,22.09,-8.57,IN,0,NORMAL,0.1696,0,0,MARKET_DATA_PROVIDER,2024-07-27
2019-04-25,HR,HR_UGS_173,16.8126,3.2353,19.24,2.1654,1.6545,0.5331,4.8494,23.25,-1.4,US,0,NORMAL,0.2132,0,0,ENTSOG_TRANSPARENCY,2024-11-18
2019-05-12,DE,DE_UGS_174,3.9105,2.9493,75.42,0.2024,2.0173,2.3618,3.9526,22.71,10.64,IN,0,NORMAL,0.1759,0,0,AGSI_PLUS,2024-06-29
2019-05-29,LU,LU_UGS_175,10.0981,2.0174,19.98,0.5023,7.0138,0.8783,7.9812,20.46,2.53,US,0,NORMAL,0.0251,0,0,NATIONAL_GAS_TSO,2025-10-29
2019-06-15,SI,SI_UGS_176,14.7652,13.0043,88.07,2.3994,1.539,0.6709,4.4913,20.0,9.77,IN,0,NORMAL,0.265,0,1,MARKET_DATA_PROVIDER,2024-12-03
2019-07-02,CY,CY_UGS_177,1.8298,1.017,55.58,1.9261,6.6644,0.1177,8.1283,19.25,0.08,US,0,NORMAL,0.0587,0,1,ENTSOG_TRANSPARENCY,2024-05-26
2019-07-19,GR,GR_UGS_178,10.7711,9.2538,85.91,0.8299,0.5094,0.1438,1.308,27.89,20.4,IN,1,NORMAL,0.3042,0,1,AGSI_PLUS,2024-07-07
2019-08-05,MT,MT_UGS_179,2.0507,2.0194,98.47,0.4237,6.1785,1.0034,7.3785,17.15,-8.93,US,0,NORMAL,0.1076,0,1,NATIONAL_GAS_TSO,2025-05-21
2019-08-22,ES,ES_UGS_180,13.3482,11.5188,86.3,1.5226,7.0429,1.1181,9.0283,24.74,9.62,IN,0,NORMAL,0.3064,0,1,MARKET_DATA_PROVIDER,2025-04-14
2019-09-08,CZ,CZ_UGS_181,0.9197,0.2477,26.93,2.7801,5.4457,0.001,8.474,14.23,23.13,US,0,NORMAL,0.1587,0,0,ENTSOG_TRANSPARENCY,2024-11-30
2019-09-25,HU,HU_UGS_182,17.2292,15.4598,89.73,0.1068,2.1005,1.8998,4.2934,24.12,3.28,IN,0,NORMAL,0.1948,0,1,AGSI_PLUS,2025-05-04
2019-10-12,NL,NL_UGS_183,5.2315,0.4306,8.23,2.4311,0.1178,0.7394,3.2429,22.23,22.22,US,0,NORMAL,0.1203,0,0,NATIONAL_GAS_TSO,2025-09-30
2019-10-29,SE,SE_UGS_184,12.2151,6.2247,50.96,1.1356,2.584,0.2436,3.4777,10.43,-2.26,IN,0,NORMAL,0.2285,0,0,MARKET_DATA_PROVIDER,2025-04-30
2019-11-15,DK,DK_UGS_185,7.9219,1.9355,24.43,0.254,4.094,1.7728,5.3624,27.07,-8.01,US,0,NORMAL,0.0786,0,0,ENTSOG_TRANSPARENCY,2024-01-17
2019-12-02,IE,IE_UGS_186,10.0482,7.6749,76.38,2.605,6.0125,0.0766,8.3561,13.51,13.51,IN,0,NORMAL,0.1612,0,1,AGSI_PLUS,2026-02-14
2019-12-19,PL,PL_UGS_187,16.7694,5.5295,32.97,2.3012,3.0856,0.5326,5.9273,15.93,-2.07,US,0,NORMAL,0.3291,0,0,NATIONAL_GAS_TSO,2024-07-26
2020-01-05,AT,AT_UGS_188,9.9144,2.9705,29.96,3.1108,3.5435,0.1719,6.6412,10.9,21.33,IN,0,NORMAL,0.2047,0,0,MARKET_DATA_PROVIDER,2024-09-14
2020-01-22,EE,EE_UGS_189,11.5895,1.1469,9.9,2.5569,1.8054,0.0965,4.4529,19.15,20.31,US,0,NORMAL,0.3044,0,0,ENTSOG_TRANSPARENCY,2025-08-29
2020-02-08,IT,IT_UGS_190,3.6977,2.0393,55.15,1.4573,5.9336,0.916,8.5311,19.0,22.22,IN,0,NORMAL,0.1073,0,1,AGSI_PLUS,2024-05-24
2020-02-25,PT,PT_UGS_191,13.2265,9.3103,70.39,0.5968,7.8717,1.6919,10.5273,15.9,7.48,US,0,NORMAL,0.2618,0,1,NATIONAL_GAS_TSO,2024-06-04
2020-03-13,BE,BE_UGS_192,7.1643,3.9674,55.38,2.2694,3.6749,1.8397,7.2512,19.6,10.51,IN,0,NORMAL,0.2807,0,1,MARKET_DATA_PROVIDER,2025-06-01
2020-03-30,FI,FI_UGS_193,16.4337,7.6228,46.39,0.9161,3.0423,2.0434,5.4094,11.61,12.05,US,1,NORMAL,0.0905,0,0,ENTSOG_TRANSPARENCY,2026-02-05
2020-04-16,LV,LV_UGS_194,4.4905,1.8116,40.34,1.1309,7.1295,0.5722,9.247,21.06,-5.13,IN,0,NORMAL,0.1898,0,0,AGSI_PLUS,2025-05-01
2020-05-03,RO,RO_UGS_195,7.0826,2.7395,38.68,0.4999,1.4973,1.0525,3.0946,16.65,15.38,US,0,NORMAL,0.191,0,0,NATIONAL_GAS_TSO,2025-04-06
2020-05-20,BG,BG_UGS_196,10.9239,9.5542,87.46,0.1064,2.4614,0.979,4.123,13.99,-6.35,IN,0,NORMAL,0.2838,0,1,MARKET_DATA_PROVIDER,2024-06-10
2020-06-06,FR,FR_UGS_197,13.3612,11.8167,88.44,2.445,4.4501,0.8747,7.9492,18.32,4.68,US,0,NORMAL,0.1462,0,1,ENTSOG_TRANSPARENCY,2024-11-15
2020-06-23,LT,LT_UGS_198,16.7623,11.267,67.22,1.5529,4.4804,1.3142,7.431,17.6,-9.3,IN,0,NORMAL,0.1781,0,0,AGSI_PLUS,2026-02-11
2020-07-10,SK,SK_UGS_199,3.898,3.3048,84.78,0.4847,1.6034,1.4188,2.9517,5.06,13.91,US,0,NORMAL,0.3238,0,1,NATIONAL_GAS_TSO,2025-06-05
2020-07-27,HR,HR_UGS_200,7.721,4.005,51.87,2.4289,4.8058,1.4375,8.975,18.75,13.74,IN,0,NORMAL,0.2481,0,1,MARKET_DATA_PROVIDER,2024-04-11
2020-08-13,DE,DE_UGS_201,1.4666,0.643,43.84,0.2389,0.3899,0.887,2.1034,12.07,17.87,US,0,NORMAL,0.084,0,0,ENTSOG_TRANSPARENCY,2025-08-26
2020-08-30,LU,LU_UGS_202,13.9958,4.3534,31.1,0.8107,0.1234,1.9123,2.6795,21.85,-2.56,IN,1,NORMAL,0.0365,0,0,AGSI_PLUS,2025-10-27
2020-09-16,SI,SI_UGS_203,12.266,8.3419,68.01,2.1864,1.9552,0.4952,4.2446,16.08,12.07,US,0,NORMAL,0.1454,0,1,NATIONAL_GAS_TSO,2024-01-15
2020-10-03,CY,CY_UGS_204,9.9255,6.2804,63.28,1.0925,6.4067,0.3198,8.014,17.59,17.42,IN,0,NORMAL,0.231,0,1,MARKET_DATA_PROVIDER,2025-05-14
2020-10-20,GR,GR_UGS_205,16.1406,13.9776,86.6,0.9428,6.5227,1.027,8.1007,13.77,-7.92,US,0,NORMAL,0.1402,0,1,ENTSOG_TRANSPARENCY,2024-12-05
2020-11-06,MT,MT_UGS_206,15.9506,6.9386,43.5,0.7901,6.6781,2.0814,9.3377,9.57,14.22,IN,0,NORMAL,0.053,0,0,AGSI_PLUS,2025-08-11
2020-11-23,ES,ES_UGS_207,13.5306,1.9812,14.64,0.4026,1.2977,1.1381,2.0724,19.33,13.08,US,0,NORMAL,0.0821,0,0,NATIONAL_GAS_TSO,2025-05-14
2020-12-10,CZ,CZ_UGS_208,4.2898,2.6149,60.96,2.3476,4.6023,0.6202,6.7591,6.09,9.02,IN,0,NORMAL,0.075,0,1,MARKET_DATA_PROVIDER,2025-06-02
2020-12-27,HU,HU_UGS_209,15.6601,9.9616,63.61,1.0475,2.2559,0.8781,3.999,17.27,-6.13,US,0,NORMAL,0.2701,0,0,ENTSOG_TRANSPARENCY,2025-12-24
2021-01-13,NL,NL_UGS_210,4.7972,1.6555,34.51,0.1601,4.1441,0.9859,4.3332,57.86,24.37,IN,0,NORMAL,0.1039,0,0,AGSI_PLUS,2024-10-16
2021-01-30,SE,SE_UGS_211,0.388,0.0568,14.64,1.0336,2.6488,0.7394,4.6068,18.7,12.48,US,0,NORMAL,0.1454,0,0,NATIONAL_GAS_TSO,2024-03-01
2021-02-16,DK,DK_UGS_212,7.1665,4.3493,60.69,0.2534,3.9386,0.3228,4.7531,32.87,19.4,IN,0,NORMAL,0.0353,0,0,MARKET_DATA_PROVIDER,2025-09-03
2021-03-05,IE,IE_UGS_213,6.9846,2.2838,32.7,1.2336,6.2827,1.5295,8.8836,78.18,21.41,US,0,EARLY_WARNING,0.1043,0,0,ENTSOG_TRANSPARENCY,2024-04-06
2021-03-22,PL,PL_UGS_214,8.9244,6.5538,73.44,1.6513,5.7412,0.9303,7.8116,23.62,20.35,IN,1,NORMAL,0.1611,0,1,AGSI_PLUS,2024-02-24
2021-04-08,AT,AT_UGS_215,17.8757,11.9218,66.69,1.891,4.3452,1.4914,7.0601,87.43,5.29,US,0,EARLY_WARNING,0.1697,0,0,NATIONAL_GAS_TSO,2025-01-13
2021-04-25,EE,EE_UGS_216,8.6326,5.9945,69.44,1.0893,6.0114,0.1108,7.491,70.7,11.52,IN,0,NORMAL,0.2595,0,1,MARKET_DATA_PROVIDER,2024-10-30
2021-05-12,IT,IT_UGS_217,14.2507,13.0888,91.85,1.9086,5.7382,0.6354,8.1513,56.44,16.62,US,0,NORMAL,0.2624,0,1,ENTSOG_TRANSPARENCY,2025-07-02
2021-05-29,PT,PT_UGS_218,8.3641,6.3438,75.85,2.1222,3.7058,1.6226,7.1711,79.8,13.66,IN,0,EARLY_WARNING,0.1955,0,0,AGSI_PLUS,2024-02-06
2021-06-15,BE,BE_UGS_219,15.0298,5.4291,36.12,0.211,8.5487,0.6915,9.173,89.57,20.01,US,0,EARLY_WARNING,0.1643,0,0,NATIONAL_GAS_TSO,2025-09-19
2021-07-02,FI,FI_UGS_220,10.7213,3.8561,35.97,0.2495,3.357,1.4068,4.5012,35.82,20.05,IN,0,NORMAL,0.2343,0,0,MARKET_DATA_PROVIDER,2024-12-14
2021-07-19,LV,LV_UGS_221,0.6033,0.5805,96.23,1.1298,1.2557,1.2563,2.7617,94.08,-1.71,US,0,NORMAL,0.0351,0,1,ENTSOG_TRANSPARENCY,2024-10-12
2021-08-05,RO,RO_UGS_222,9.3316,7.2816,78.03,3.2679,1.5044,2.4416,6.7261,23.39,1.7,IN,0,NORMAL,0.1339,0,1,AGSI_PLUS,2024-10-22
2021-08-22,BG,BG_UGS_223,15.4761,14.5815,94.22,0.0117,2.5871,0.3914,2.8739,64.13,18.7,US,0,NORMAL,0.3164,0,1,NATIONAL_GAS_TSO,2025-04-15
2021-09-08,FR,FR_UGS_224,12.1353,7.7048,63.49,1.0165,0.2824,1.7114,3.3782,29.11,23.35,IN,0,NORMAL,0.0854,0,0,MARKET_DATA_PROVIDER,2024-06-24
2021-09-25,LT,LT_UGS_225,0.6666,0.1861,27.92,1.0181,0.5239,1.13,1.9144,37.05,4.19,US,0,NORMAL,0.1971,0,0,ENTSOG_TRANSPARENCY,2024-07-14
