agri_foodprices_reference_month,agri_foodprices_country_iso2,agri_foodprices_region_nuts_code,agri_foodprices_coicop_food_code,agri_foodprices_food_price_index,agri_foodprices_farmgate_price_index,agri_foodprices_wholesale_price_index,agri_foodprices_retail_price_index,agri_foodprices_price_spread_index,agri_foodprices_energy_cost_index,agri_foodprices_freight_cost_index,agri_foodprices_packaging_cost_index,agri_foodprices_stock_to_use_ratio,agri_foodprices_import_dependency_pct,agri_foodprices_food_waste_kg_per_capita,agri_foodprices_supply_chain_disruption_flag,agri_foodprices_food_insecurity_rate_pct,agri_foodprices_eurostat_table_code,agri_foodprices_methodology_version,agri_foodprices_data_extract_date
2022-01,HU,CZ58,CP011,162.071,128.67,152.541,187.18,36.101,71.312,97.912,118.651,0.3144,40.4,135.15,0,5.2,prc_hicp_midx,FOODPR_2022A,2024-03-09
2022-02,NL,FR49,CP0115,162.437,156.831,166.753,188.114,19.259,70.334,98.939,117.392,0.2902,61.01,62.34,1,18.67,apri_pi10_out,FOODPR_2025D,2025-07-08
2022-03,SE,LU336,CP011,161.011,142.118,163.589,187.805,28.375,69.714,100.538,119.021,0.4036,12.25,60.01,0,7.27,food_prc_idx,FOODPR_2024C,2025-07-17
2022-04,DK,BG73,CP0115,162.047,129.108,150.848,190.496,37.883,70.112,99.582,119.124,0.1258,48.13,97.39,1,15.84,prc_hicp_manr,FOODPR_2023B,2024-07-26
2022-05,IE,HR51,CP011,161.936,155.731,159.994,176.703,12.951,72.485,102.88,119.132,0.3012,41.65,68.63,1,11.09,apro_fish_a,FOODPR_2022A,2025-09-10
2022-06,PL,IE458,CP0115,162.748,137.023,156.875,170.391,20.503,71.782,102.057,120.665,0.1855,65.41,97.63,0,1.56,prc_hicp_midx,FOODPR_2025D,2025-02-28
2022-07,AT,SK89,CP011,164.631,154.824,152.311,187.969,20.133,73.065,103.822,120.829,0.1321,30.52,64.18,0,10.3,apri_pi10_out,FOODPR_2024C,2025-04-08
2022-08,EE,CY75,CP0115,163.86,135.068,152.547,167.466,19.772,74.281,101.411,121.738,0.4224,64.39,49.36,0,17.75,food_prc_idx,FOODPR_2023B,2025-08-04
2022-09,IT,IE846,CP011,164.067,132.907,156.679,167.786,21.259,76.202,104.271,122.023,0.2902,15.64,150.35,1,16.22,prc_hicp_manr,FOODPR_2022A,2026-02-12
2022-10,PT,BE6,CP0115,165.944,139.326,183.487,175.961,22.077,77.13,104.937,122.051,0.2142,18.34,39.85,0,16.12,apro_fish_a,FOODPR_2025D,2025-03-19
2022-11,BE,BE29,CP011,164.967,159.784,182.943,187.89,17.037,78.478,105.624,121.867,0.1431,10.18,97.45,0,2.36,prc_hicp_midx,FOODPR_2024C,2025-10-31
2022-12,FI,IT26,CP0115,164.879,168.054,174.852,186.558,11.223,75.745,106.747,123.148,0.3513,55.84,143.56,1,4.64,apri_pi10_out,FOODPR_2023B,2024-05-01
2023-01,LV,GR45,CP011,166.526,139.598,167.447,177.298,22.639,78.107,106.098,123.619,0.1682,48.93,71.93,0,13.5,food_prc_idx,FOODPR_2022A,2025-05-19
2023-02,RO,HU485,CP0115,167.662,164.769,164.586,167.605,1.691,77.234,105.81,125.262,0.4375,72.62,137.64,0,5.13,prc_hicp_manr,FOODPR_2025D,2024-11-24
2023-03,BG,GR14,CP011,168.457,146.218,174.277,191.494,26.877,80.227,107.893,124.848,0.2077,69.2,48.3,0,10.59,apro_fish_a,FOODPR_2024C,2024-02-23
2023-04,FR,LT139,CP0115,167.699,142.629,179.508,192.574,29.783,78.883,108.347,125.581,0.3058,68.67,92.34,1,6.28,prc_hicp_midx,FOODPR_2023B,2024-07-15
2023-05,LT,PT29,CP011,167.922,144.766,177.698,196.476,30.794,82.412,109.364,126.226,0.1331,65.77,147.85,0,8.58,apri_pi10_out,FOODPR_2022A,2025-03-06
2023-06,SK,LU6,CP0115,169.631,155.361,178.811,184.018,16.894,82.821,110.841,127.489,0.1378,36.28,82.54,0,14.13,food_prc_idx,FOODPR_2025D,2025-05-19
2023-07,HR,HU71,CP011,170.124,149.342,171.513,187.404,22.373,84.056,110.576,126.559,0.3514,75.37,74.14,0,1.02,prc_hicp_manr,FOODPR_2024C,2024-10-12
2023-08,DE,CY750,CP0115,169.947,161.66,187.01,193.669,18.835,81.401,110.902,126.818,0.1349,6.91,48.23,0,18.64,apro_fish_a,FOODPR_2023B,2025-08-11
2023-09,LU,NL70,CP011,170.055,157.313,183.389,182.535,14.832,83.698,109.77,129.153,0.4658,50.29,86.77,0,15.08,prc_hicp_midx,FOODPR_2022A,2024-12-15
2023-10,SI,LT4,CP0115,169.501,148.623,187.214,193.254,26.331,84.535,110.456,128.769,0.1854,76.54,140.97,0,15.01,apri_pi10_out,FOODPR_2025D,2024-09-08
2023-11,CY,FI36,CP011,171.584,153.499,160.462,170.763,10.062,83.558,110.781,129.686,0.1991,16.17,159.96,0,9.52,food_prc_idx,FOODPR_2024C,2024-07-19
2023-12,GR,BE8,CP0115,171.723,158.7,159.613,191.14,18.891,85.176,114.346,128.812,0.4539,42.26,38.87,1,9.89,prc_hicp_manr,FOODPR_2023B,2024-04-15
2024-01,MT,SI558,CP011,172.711,135.119,160.685,175.648,23.466,87.674,112.822,130.319,0.441,39.82,141.75,0,14.15,apro_fish_a,FOODPR_2022A,2024-10-15
2024-02,ES,RO84,CP0115,172.192,152.559,161.472,199.791,27.43,88.433,115.434,129.886,0.3192,20.25,42.61,0,6.44,prc_hicp_midx,FOODPR_2025D,2025-08-20
2024-03,CZ,HR66,CP011,171.74,163.67,185.248,183.154,11.345,87.812,113.029,131.856,0.3519,74.91,117.02,0,14.98,apri_pi10_out,FOODPR_2024C,2024-11-01
2024-04,HU,ES5,CP0115,173.774,169.9,170.01,175.852,3.425,87.722,116.134,131.447,0.4398,45.05,145.55,1,5.81,food_prc_idx,FOODPR_2023B,2026-02-20
2024-05,NL,SK62,CP011,172.586,165.839,171.651,175.137,5.387,89.089,115.432,132.054,0.4564,24.59,125.35,0,5.61,prc_hicp_manr,FOODPR_2022A,2024-06-14
2024-06,SE,SK275,CP0115,173.971,150.494,175.459,199.802,28.343,92.087,118.027,132.596,0.2849,18.53,39.57,0,3.54,apro_fish_a,FOODPR_2025D,2024-05-08
2024-07,DK,LT30,CP011,175.438,142.075,174.38,176.115,19.403,92.203,117.689,134.088,0.4272,62.33,121.98,0,18.95,prc_hicp_midx,FOODPR_2024C,2024-12-03
2024-08,IE,ES267,CP0115,173.805,169.983,174.432,199.253,16.841,91.794,117.888,134.219,0.4537,40.38,39.07,0,9.59,apri_pi10_out,FOODPR_2023B,2024-04-13
2024-09,PL,PT2,CP011,174.502,152.626,187.206,203.336,29.06,93.492,116.616,133.918,0.2935,10.11,59.38,0,17.57,food_prc_idx,FOODPR_2022A,2025-09-26
2024-10,AT,CY41,CP0115,174.924,166.511,173.976,194.647,16.085,92.109,117.567,134.987,0.268,71.37,112.82,0,18.42,prc_hicp_manr,FOODPR_2025D,2025-10-08
2024-11,EE,PT466,CP011,176.934,140.514,174.629,206.926,37.535,91.979,118.136,135.036,0.4693,70.88,52.64,0,11.47,apro_fish_a,FOODPR_2024C,2024-06-23
2024-12,IT,AT71,CP0115,176.143,175.706,190.953,178.479,1.574,94.928,120.01,135.626,0.4787,46.32,158.34,0,7.28,prc_hicp_midx,FOODPR_2023B,2024-09-03
2025-01,PT,FI22,CP011,177.356,172.237,188.0,174.199,1.106,95.38,118.905,136.633,0.3337,55.34,159.67,0,16.43,apri_pi10_out,FOODPR_2022A,2025-07-04
2025-02,BE,FR863,CP0115,178.751,147.342,197.597,191.431,24.665,94.797,120.785,136.945,0.3581,73.07,54.68,0,17.48,food_prc_idx,FOODPR_2025D,2026-01-26
2025-03,FI,LU376,CP011,177.08,174.462,172.146,181.177,3.792,94.995,122.937,136.709,0.2325,57.0,53.38,0,17.63,prc_hicp_manr,FOODPR_2024C,2024-05-16
2025-04,LV,DE325,CP0115,178.521,168.535,170.453,187.791,10.786,98.481,123.369,137.537,0.4599,75.77,153.87,0,2.46,apro_fish_a,FOODPR_2023B,2025-11-24
2025-05,RO,BG911,CP011,178.341,147.072,166.963,175.562,15.975,98.627,121.372,138.086,0.3382,20.75,159.98,0,7.56,prc_hicp_midx,FOODPR_2022A,2024-12-31
2025-06,BG,SI33,CP0115,180.265,169.066,175.62,194.892,14.327,97.677,122.419,137.484,0.475,7.51,146.04,0,2.32,apri_pi10_out,FOODPR_2025D,2025-09-26
2025-07,FR,FI26,CP011,178.78,140.314,177.177,207.735,37.712,101.045,124.185,138.88,0.4601,6.76,127.72,0,2.48,food_prc_idx,FOODPR_2024C,2025-10-16
2025-08,LT,LU943,CP0115,179.94,179.623,193.893,184.311,2.605,98.805,126.346,139.741,0.3823,61.32,68.62,0,10.27,prc_hicp_manr,FOODPR_2023B,2025-06-20
2025-09,SK,DE3,CP011,181.056,161.158,193.154,206.326,24.947,102.608,125.577,138.954,0.2755,16.72,94.76,0,10.41,apro_fish_a,FOODPR_2022A,2024-11-06
2025-10,HR,SI581,CP0115,180.356,156.696,170.614,200.429,24.248,100.197,127.722,141.098,0.4143,32.0,111.59,0,15.64,prc_hicp_midx,FOODPR_2025D,2025-12-29
2025-11,DE,ES2,CP011,182.528,181.384,172.547,198.545,9.402,101.119,125.228,141.762,0.2375,5.79,157.41,1,7.17,apri_pi10_out,FOODPR_2024C,2025-09-08
2025-12,LU,CY60,CP0115,182.144,151.065,203.109,187.398,19.947,103.093,127.169,141.743,0.3568,56.83,105.21,0,7.16,food_prc_idx,FOODPR_2023B,2024-01-30
2026-01,SI,NL24,CP011,181.424,173.386,201.368,206.934,18.491,104.342,126.39,142.916,0.2415,63.36,72.67,0,5.93,prc_hicp_manr,FOODPR_2022A,2025-06-16
2026-02,CY,DK84,CP0115,183.411,143.4,184.935,202.77,32.37,103.417,126.83,142.015,0.4166,18.73,41.74,0,18.0,apro_fish_a,FOODPR_2025D,2024-04-17
2026-03,GR,CY30,CP011,184.081,154.392,191.289,194.172,21.61,106.803,128.53,142.693,0.4203,10.8,65.86,0,13.59,prc_hicp_midx,FOODPR_2024C,2024-08-10
2026-04,MT,LU38,CP0115,183.837,164.186,203.946,216.637,28.531,106.066,130.435,144.482,0.4182,31.18,111.33,0,3.57,apri_pi10_out,FOODPR_2023B,2024-08-11
2026-05,ES,GR844,CP011,183.694,181.378,181.195,209.153,15.12,104.617,131.107,143.326,0.4373,63.15,136.35,0,18.67,food_prc_idx,FOODPR_2022A,2025-11-09
2026-06,CZ,FR85,CP0115,185.737,175.99,173.135,184.565,4.617,108.874,130.011,144.039,0.3862,49.72,53.21,0,11.03,prc_hicp_manr,FOODPR_2025D,2025-07-18
2026-07,HU,DE724,CP011,184.434,160.668,173.81,204.461,23.745,109.454,130.482,145.016,0.156,62.68,147.08,1,8.92,apro_fish_a,FOODPR_2024C,2024-08-05
2026-08,NL,MT8,CP0115,185.972,149.644,173.67,205.408,29.985,108.044,132.152,144.511,0.2602,47.75,38.36,0,17.5,prc_hicp_midx,FOODPR_2023B,2024-01-28
2026-09,SE,SK43,CP011,186.59,186.02,200.369,194.919,4.769,108.71,133.906,146.593,0.4677,14.89,131.3,0,7.36,apri_pi10_out,FOODPR_2022A,2024-08-02
2026-10,DK,LU8,CP0115,185.99,164.382,174.336,191.681,14.678,111.88,133.411,147.424,0.3229,47.29,160.04,0,2.25,food_prc_idx,FOODPR_2025D,2024-08-05
2026-11,IE,LT537,CP011,187.205,177.906,183.472,183.777,3.136,110.148,134.695,147.476,0.284,59.23,149.33,0,7.35,prc_hicp_manr,FOODPR_2024C,2025-06-03
2026-12,PL,NL79,CP0115,186.834,158.874,192.024,219.844,32.633,112.742,133.95,148.664,0.1859,39.27,77.02,0,7.53,apro_fish_a,FOODPR_2023B,2024-07-07
2018-01,AT,HU16,CP011,187.565,187.316,209.781,213.543,13.983,112.32,136.2,148.63,0.4706,75.27,131.55,1,9.81,prc_hicp_midx,FOODPR_2022A,2024-10-03
2018-02,EE,LV383,CP0115,188.517,171.88,177.358,204.383,17.241,112.853,137.076,147.58,0.3969,32.57,40.63,0,8.07,apri_pi10_out,FOODPR_2025D,2024-04-14
2018-03,IT,AT9,CP011,189.756,159.896,196.426,199.76,21.008,112.446,137.687,148.453,0.2539,18.33,77.53,0,14.23,food_prc_idx,FOODPR_2024C,2025-02-23
2018-04,PT,IE4,CP0115,189.242,172.373,198.762,200.925,15.088,112.716,137.035,149.14,0.4003,33.48,113.63,0,10.02,prc_hicp_manr,FOODPR_2023B,2025-05-22
2018-05,BE,AT711,CP011,190.131,168.515,189.37,192.136,12.424,114.75,136.846,150.535,0.3688,7.61,155.12,1,18.57,apro_fish_a,FOODPR_2022A,2024-09-28
2018-06,FI,SK499,CP0115,190.635,176.534,189.985,188.482,6.267,114.281,137.14,150.353,0.4293,48.49,79.47,1,6.38,prc_hicp_midx,FOODPR_2025D,2024-06-05
2018-07,LV,MT90,CP011,189.736,179.595,192.571,199.76,10.628,115.367,136.921,150.74,0.4757,43.51,62.57,1,7.61,apri_pi10_out,FOODPR_2024C,2024-12-09
2018-08,RO,ES7,CP0115,190.946,176.353,180.062,207.062,16.083,117.593,140.195,150.932,0.1941,17.68,139.59,0,2.97,food_prc_idx,FOODPR_2023B,2025-12-10
2018-09,BG,LT346,CP011,190.448,159.594,197.523,205.746,24.233,119.342,138.243,152.754,0.1283,45.17,79.36,0,3.19,prc_hicp_manr,FOODPR_2022A,2024-02-16
2018-10,FR,LV396,CP0115,192.764,162.35,201.378,210.186,24.816,119.897,141.571,151.899,0.2624,35.94,65.18,0,14.9,apro_fish_a,FOODPR_2025D,2024-03-28
2018-11,LT,SI861,CP011,192.583,153.32,189.301,209.42,29.13,117.641,140.029,153.232,0.2794,42.58,105.68,0,3.97,prc_hicp_midx,FOODPR_2024C,2025-09-16
2018-12,SK,ES633,CP0115,191.773,156.935,192.235,200.332,22.629,117.769,139.989,154.066,0.2542,68.72,135.72,0,11.15,apri_pi10_out,FOODPR_2023B,2024-02-23
2019-01,HR,BE70,CP011,194.376,174.801,182.183,213.811,20.069,119.052,143.694,153.644,0.1425,46.89,39.92,0,15.1,food_prc_idx,FOODPR_2022A,2025-04-25
2019-02,DE,LT93,CP0115,192.796,152.842,201.044,226.343,38.124,119.496,141.155,154.414,0.2475,29.88,155.41,1,1.25,prc_hicp_manr,FOODPR_2025D,2025-04-24
2019-03,LU,EE462,CP011,195.495,188.89,191.322,193.745,2.483,121.445,145.191,154.859,0.1511,69.6,56.45,0,2.91,apro_fish_a,FOODPR_2024C,2024-04-06
2019-04,SI,IE933,CP0115,193.689,154.847,186.78,221.792,34.563,122.673,145.347,155.794,0.3772,60.21,127.87,0,2.79,prc_hicp_midx,FOODPR_2023B,2024-04-02
2019-05,CY,HR1,CP011,195.288,182.505,210.984,228.744,23.677,125.048,144.436,156.351,0.4325,11.12,99.39,0,16.71,apri_pi10_out,FOODPR_2022A,2024-04-07
2019-06,GR,ES3,CP0115,196.003,166.422,211.844,230.75,32.82,125.609,145.387,156.109,0.3206,43.67,40.93,1,1.04,food_prc_idx,FOODPR_2025D,2025-02-17
2019-07,MT,NL4,CP011,195.265,196.257,200.489,219.391,11.847,125.062,145.062,157.827,0.2709,18.07,97.58,0,2.45,prc_hicp_manr,FOODPR_2024C,2024-06-16
2019-08,ES,IE25,CP0115,196.476,198.122,195.746,218.767,10.508,124.455,146.062,158.134,0.4784,62.81,159.04,0,12.45,apro_fish_a,FOODPR_2023B,2025-12-17
2019-09,CZ,GR555,CP011,196.497,160.189,213.476,222.389,31.654,127.551,146.313,157.85,0.2397,11.68,147.19,0,15.81,prc_hicp_midx,FOODPR_2022A,2025-12-20
2019-10,HU,LV808,CP0115,196.324,177.931,214.438,216.359,19.574,127.876,147.856,159.158,0.1759,48.54,114.94,0,6.3,apri_pi10_out,FOODPR_2025D,2025-08-05
2019-11,NL,HR69,CP011,198.099,176.014,188.725,199.61,11.911,128.694,149.913,159.224,0.408,7.79,150.13,0,3.87,food_prc_idx,FOODPR_2024C,2024-10-05
2019-12,SE,LU5,CP0115,199.08,182.655,222.485,234.583,26.084,126.343,149.532,160.561,0.4396,66.55,164.81,0,1.14,prc_hicp_manr,FOODPR_2023B,2025-12-28
2020-01,DK,FR475,CP011,197.912,158.33,190.598,217.366,29.829,127.017,150.727,160.765,0.2044,41.89,63.38,1,10.24,apro_fish_a,FOODPR_2022A,2026-01-07
2020-02,IE,ES71,CP0115,198.322,159.035,190.895,201.977,21.653,129.629,148.545,160.898,0.4727,64.88,154.2,0,11.72,prc_hicp_midx,FOODPR_2025D,2025-06-24
2020-03,PL,AT469,CP011,198.764,158.713,187.976,199.202,20.37,131.793,152.326,160.654,0.2158,45.56,69.6,0,6.06,apri_pi10_out,FOODPR_2024C,2025-05-01
2020-04,AT,BE39,CP0115,200.217,198.966,188.931,212.251,6.635,130.292,151.832,161.728,0.4205,59.61,47.36,0,16.45,food_prc_idx,FOODPR_2023B,2025-04-10
2020-05,EE,LU2,CP011,201.022,192.269,202.31,223.612,15.592,131.074,150.467,162.127,0.4182,43.41,106.16,0,16.51,prc_hicp_manr,FOODPR_2022A,2024-03-04
2020-06,IT,LU118,CP0115,200.99,161.976,205.141,204.02,20.918,130.979,152.648,162.254,0.2749,50.82,45.83,0,7.88,apro_fish_a,FOODPR_2025D,2024-05-24
2020-07,PT,SE8,CP011,202.548,167.721,215.476,233.409,32.431,134.761,151.553,163.357,0.2723,71.43,133.86,0,12.94,prc_hicp_midx,FOODPR_2024C,2024-01-07
2020-08,BE,LT91,CP0115,202.566,188.841,217.964,235.213,22.892,133.453,153.719,163.301,0.1658,44.55,136.3,0,3.79,apri_pi10_out,FOODPR_2023B,2025-09-02
2020-09,FI,BG774,CP011,201.599,184.434,196.78,205.678,10.538,135.08,153.13,162.841,0.3885,77.03,42.26,0,8.27,food_prc_idx,FOODPR_2022A,2024-02-24
2020-10,LV,PL45,CP0115,203.976,164.662,220.112,221.274,27.754,136.527,153.746,163.578,0.2535,8.04,78.24,0,4.28,prc_hicp_manr,FOODPR_2025D,2024-08-23
2020-11,RO,SE485,CP011,202.973,167.197,199.307,236.975,34.378,137.779,156.381,166.068,0.1931,28.78,69.7,0,12.92,apro_fish_a,FOODPR_2024C,2025-07-20
2020-12,BG,NL6,CP0115,203.968,178.12,226.719,214.477,17.825,136.349,154.228,165.952,0.4409,12.39,85.43,0,13.14,prc_hicp_midx,FOODPR_2023B,2024-03-25
2021-01,FR,PL2,CP011,204.623,190.224,189.07,223.739,16.379,136.543,155.862,166.642,0.1614,53.0,118.18,0,1.55,apri_pi10_out,FOODPR_2022A,2024-07-22
2021-02,LT,GR3,CP0115,203.845,203.062,216.591,204.744,0.825,137.339,155.945,166.801,0.2798,11.28,77.62,1,6.46,food_prc_idx,FOODPR_2025D,2024-01-18
2021-03,SK,SK58,CP011,205.833,199.979,218.292,240.695,19.781,137.795,157.039,167.364,0.1288,12.16,130.87,0,2.47,prc_hicp_manr,FOODPR_2024C,2025-06-07
2021-04,HR,AT54,CP0115,206.488,183.638,191.391,221.858,18.51,139.835,157.842,167.247,0.2152,28.75,94.31,0,17.76,apro_fish_a,FOODPR_2023B,2024-03-08
2021-05,DE,PT72,CP011,205.552,195.47,223.778,208.506,6.342,138.347,160.157,167.668,0.1747,19.1,136.47,0,8.67,prc_hicp_midx,FOODPR_2022A,2025-05-19
2021-06,LU,CY1,CP0115,205.802,206.018,210.511,241.717,17.346,140.876,160.949,168.894,0.2088,67.27,109.82,0,10.75,apri_pi10_out,FOODPR_2025D,2024-08-14
2021-07,SI,CY3,CP011,207.862,198.074,232.139,204.165,2.93,141.711,160.223,168.548,0.1966,55.78,38.06,0,13.36,food_prc_idx,FOODPR_2024C,2025-02-18
2021-08,CY,AT669,CP0115,207.684,189.05,226.474,241.513,25.261,142.579,159.755,169.019,0.1809,40.87,67.06,0,4.83,prc_hicp_manr,FOODPR_2023B,2025-09-28
2021-09,GR,LV28,CP011,208.143,169.632,205.677,236.078,31.923,143.789,159.86,168.948,0.2407,59.6,121.96,0,15.82,apro_fish_a,FOODPR_2022A,2025-08-28
2021-10,MT,PT28,CP0115,208.321,162.519,207.135,235.982,35.264,144.863,162.734,170.669,0.1861,35.99,137.06,1,17.87,prc_hicp_midx,FOODPR_2025D,2024-06-13
2021-11,ES,LT813,CP011,208.393,205.201,228.864,223.416,8.741,143.091,162.781,171.028,0.3302,74.2,64.96,0,15.73,apri_pi10_out,FOODPR_2024C,2025-04-07
2021-12,CZ,AT966,CP0115,208.797,164.622,201.407,207.538,20.554,145.136,162.199,171.273,0.2717,73.6,112.0,1,10.62,food_prc_idx,FOODPR_2023B,2026-02-23
2022-01,HU,DK8,CP011,209.889,202.514,220.459,231.515,13.817,146.041,165.483,171.854,0.1665,34.04,79.74,0,14.19,prc_hicp_manr,FOODPR_2022A,2025-11-13
2022-02,NL,MT24,CP0115,208.947,177.286,223.339,244.721,32.274,145.033,164.36,171.557,0.3816,19.62,163.15,0,12.32,apro_fish_a,FOODPR_2025D,2025-05-09
2022-03,SE,ES29,CP011,211.483,210.219,223.829,239.264,13.734,148.556,164.981,173.658,0.3064,72.66,70.98,0,9.77,prc_hicp_midx,FOODPR_2024C,2025-11-24
2022-04,DK,SI62,CP0115,210.968,169.972,219.501,210.591,19.254,145.967,166.896,172.328,0.3283,37.46,139.53,0,14.72,apri_pi10_out,FOODPR_2023B,2024-06-02
2022-05,IE,IT46,CP011,212.004,185.331,225.612,221.999,17.296,150.321,166.508,174.329,0.1617,71.22,49.07,0,6.58,food_prc_idx,FOODPR_2022A,2026-01-07
2022-06,PL,AT2,CP0115,212.771,173.238,236.641,248.624,35.431,147.287,165.647,173.762,0.1608,15.61,37.53,0,14.49,prc_hicp_manr,FOODPR_2025D,2024-03-16
2022-07,AT,PT573,CP011,211.833,181.114,221.593,213.762,15.412,151.253,166.739,173.88,0.2727,68.13,113.23,0,8.72,apro_fish_a,FOODPR_2024C,2024-03-10
2022-08,EE,LT393,CP0115,212.124,216.091,200.38,215.24,-0.401,150.509,169.246,176.589,0.4487,42.94,71.82,0,5.47,prc_hicp_midx,FOODPR_2023B,2025-12-04
2022-09,IT,HR106,CP011,212.999,196.377,236.771,212.944,7.778,151.194,170.327,174.96,0.2277,59.15,95.19,0,8.14,apri_pi10_out,FOODPR_2022A,2025-10-18
2022-10,PT,BE465,CP0115,214.768,197.353,236.961,212.304,6.961,153.071,169.468,175.601,0.1427,9.54,146.54,1,11.9,food_prc_idx,FOODPR_2025D,2025-04-25
2022-11,BE,DE80,CP011,214.492,192.46,211.334,240.882,22.575,150.959,170.686,176.913,0.3505,24.3,106.22,0,8.43,prc_hicp_manr,FOODPR_2024C,2025-05-29
2022-12,FI,NL817,CP0115,214.12,197.949,219.366,225.538,12.885,154.53,171.258,176.361,0.1546,24.05,158.26,0,8.3,apro_fish_a,FOODPR_2023B,2024-03-03
2023-01,LV,EE84,CP011,79.8,68.623,85.804,87.665,23.862,153.513,171.626,77.704,0.2805,25.64,97.03,0,15.32,prc_hicp_midx,FOODPR_2022A,2024-01-04
2023-02,RO,BG672,CP0115,81.622,70.944,75.766,83.949,15.933,155.55,172.424,79.041,0.3735,57.2,72.54,0,18.49,apri_pi10_out,FOODPR_2025D,2025-11-23
2023-03,BG,GR486,CP011,81.991,69.264,90.368,82.385,16.003,156.57,173.571,77.816,0.3634,35.64,158.41,0,18.41,food_prc_idx,FOODPR_2024C,2026-01-31
2023-04,FR,LV77,CP0115,82.059,78.659,88.356,88.635,12.157,157.085,173.048,80.334,0.2844,15.21,127.91,0,16.46,prc_hicp_manr,FOODPR_2023B,2025-06-11
2023-05,LT,EE39,CP011,81.219,67.831,77.401,95.153,33.64,158.39,172.152,79.945,0.2813,69.87,163.94,0,17.08,apro_fish_a,FOODPR_2022A,2024-08-10
2023-06,SK,LU30,CP0115,82.956,75.026,82.101,85.379,12.48,156.593,172.816,81.241,0.2813,72.21,107.28,0,11.05,prc_hicp_midx,FOODPR_2025D,2025-12-09
2023-07,HR,LT532,CP011,82.245,67.894,82.617,96.698,35.022,159.764,173.391,80.468,0.341,30.27,117.66,0,13.67,apri_pi10_out,FOODPR_2024C,2024-01-25
2023-08,DE,SE146,CP0115,83.728,66.231,87.637,85.683,23.232,160.197,176.425,82.545,0.1725,13.79,54.19,0,5.09,food_prc_idx,FOODPR_2023B,2025-08-27
2023-09,LU,HR8,CP011,82.714,67.713,90.52,81.086,16.168,159.328,176.486,81.596,0.4031,22.57,116.34,1,5.02,prc_hicp_manr,FOODPR_2022A,2025-04-03
2023-10,SI,BG8,CP0115,82.893,65.534,88.303,97.344,38.375,161.461,176.834,83.17,0.1804,72.31,140.7,0,13.31,apro_fish_a,FOODPR_2025D,2024-11-05
2023-11,CY,LV17,CP011,84.724,67.595,93.272,89.17,25.465,161.795,178.243,83.062,0.2423,21.6,114.92,1,8.05,prc_hicp_midx,FOODPR_2024C,2025-02-14
2023-12,GR,BE626,CP0115,85.979,67.846,81.761,95.755,32.46,161.737,178.505,84.537,0.3932,42.67,92.06,0,7.03,apri_pi10_out,FOODPR_2023B,2024-03-14
2024-01,MT,FI739,CP011,84.52,74.728,82.185,89.395,17.353,163.377,177.541,83.891,0.291,39.47,72.8,1,10.55,food_prc_idx,FOODPR_2022A,2025-11-02
2024-02,ES,LV114,CP0115,86.236,84.038,84.78,92.722,10.07,161.431,177.683,83.349,0.4704,31.18,38.28,0,3.87,prc_hicp_manr,FOODPR_2025D,2025-11-18
2024-03,CZ,NL824,CP011,86.127,79.23,95.265,85.414,7.18,163.004,181.167,84.934,0.3906,37.86,158.33,0,1.25,apro_fish_a,FOODPR_2024C,2024-07-19
2024-04,HU,NL66,CP0115,87.513,89.063,82.071,99.291,11.687,163.16,180.468,85.143,0.4789,65.46,41.74,0,10.59,prc_hicp_midx,FOODPR_2023B,2025-07-24
2024-05,NL,SE6,CP011,87.536,85.413,86.178,95.993,12.086,165.672,182.174,86.622,0.3181,37.79,80.73,0,7.08,apri_pi10_out,FOODPR_2022A,2025-12-27
2024-06,SE,EE5,CP0115,86.955,78.006,85.871,85.313,8.403,167.2,180.72,86.806,0.3315,38.78,127.86,0,3.3,food_prc_idx,FOODPR_2025D,2024-04-30
2024-07,DK,PT841,CP011,87.004,85.287,87.806,94.472,10.557,167.78,183.189,87.559,0.361,66.77,80.19,0,12.31,prc_hicp_manr,FOODPR_2024C,2025-03-07
2024-08,IE,PT6,CP0115,89.437,72.897,96.858,96.38,26.256,165.857,183.861,87.159,0.249,53.06,158.89,0,9.8,apro_fish_a,FOODPR_2023B,2024-09-22
2024-09,PL,ES42,CP011,88.149,69.476,84.13,96.044,30.14,169.617,183.832,87.969,0.2049,8.97,39.09,0,5.23,prc_hicp_midx,FOODPR_2022A,2024-01-13
2024-10,AT,CY9,CP0115,88.324,85.606,97.338,88.593,3.382,169.36,184.861,88.955,0.2319,57.31,108.11,0,1.15,apri_pi10_out,FOODPR_2025D,2024-02-29
2024-11,EE,DE5,CP011,90.211,90.554,99.272,95.776,5.789,170.244,185.652,88.16,0.2552,76.36,134.91,0,6.01,food_prc_idx,FOODPR_2024C,2025-08-16
2024-12,IT,DE93,CP0115,89.539,89.077,87.884,96.077,7.818,171.465,183.884,89.531,0.4697,42.7,62.67,0,11.62,prc_hicp_manr,FOODPR_2023B,2024-06-22
2025-01,PT,CZ90,CP011,91.258,90.616,90.532,106.237,17.117,169.689,184.426,89.229,0.1305,27.11,77.09,0,8.86,apro_fish_a,FOODPR_2022A,2024-05-25
2025-02,BE,DE440,CP0115,90.561,74.046,99.564,103.237,32.234,173.387,186.755,90.521,0.3158,46.78,41.25,0,10.36,prc_hicp_midx,FOODPR_2025D,2024-08-27
