house_insecure_point_in_time_date,house_insecure_service_region_id,house_insecure_unsheltered_count,house_insecure_sheltered_count,house_insecure_family_households_count,house_insecure_youth_count,house_insecure_veteran_count,house_insecure_chronic_homeless_count,house_insecure_length_of_stay_median_days,house_insecure_returns_to_homelessness_rate,house_insecure_hm_is_system_coverage_pct,house_insecure_encampment_clearance_count,house_insecure_outreach_contacts_count,house_insecure_bed_utilization_rate,house_insecure_housing_placement_rate,house_insecure_rrh_program_enrollments,house_insecure_psh_program_enrollments,house_insecure_eviction_prevention_assistance,house_insecure_street_medicine_visits,house_insecure_barrier_assessment_score
2021-05-24,SRV-fe387f7fa146,1003,8387,1103,395,79,1128,12,22.72,47.46,156,54506,63.33,76.0,9110,4974,50370,1459,64.79
2025-07-03,SRV-945dc8afe37e,3685,108,1127,1315,305,124,353,26.55,77.48,32,41754,71.3,34.3,8915,4213,44040,10093,6.17
2021-04-24,SRV-735efd6a55ef,2603,72,1926,726,414,833,273,8.26,45.29,82,13701,23.78,65.91,11088,8707,64687,9897,29.77
2025-10-12,SRV-390a20a14d22,1630,1096,1281,181,551,440,299,23.18,58.47,207,48677,82.54,53.63,8007,911,24989,4954,24.94
2021-04-22,SRV-0c9446cc281c,10,4556,622,828,454,460,247,3.3,64.61,228,25360,77.52,26.71,7763,2543,8166,17870,87.74
2022-08-04,SRV-21ff7dd602f1,2403,7507,5,1307,472,724,208,26.66,67.49,188,53913,94.2,15.87,3086,3054,16778,1461,13.33
2022-02-04,SRV-844cc468bc32,1217,2089,1700,79,342,609,213,0.27,74.14,204,8747,54.55,11.69,391,2537,20999,7905,26.46
2018-04-29,SRV-acd3611c4a7a,232,1497,294,87,349,998,420,20.48,26.04,78,46648,24.31,39.92,7896,6914,50722,5153,51.03
2024-05-03,SRV-82b1cf6b6c11,3301,4930,2241,1702,158,1170,13,23.57,38.99,103,41361,20.78,23.61,5169,1955,9099,6279,37.34
2022-06-19,SRV-584a414fa4ae,1041,8213,1124,511,772,1786,397,27.37,26.03,15,38976,84.64,82.79,10914,7260,43840,17228,26.1
2020-10-15,SRV-235e054d216f,2665,4863,1264,1418,769,506,406,22.0,55.5,111,45343,64.43,21.55,10569,519,40788,11165,30.37
2025-03-23,SRV-5c9933a6ab34,2924,7151,1130,1356,40,1604,207,9.88,29.28,237,40491,82.94,45.76,4104,6443,41451,1328,14.59
2020-04-03,SRV-0bf65cba3333,1437,2147,1900,1013,497,1501,47,23.09,41.98,143,19865,14.22,54.63,11733,5176,7501,13957,20.68
2024-09-22,SRV-0ca37a3f073a,734,5993,2456,315,432,766,381,2.32,97.56,87,15782,47.13,55.23,1478,5535,24632,14669,34.76
2025-06-14,SRV-38d84b2cabb6,766,2671,2259,176,390,1095,187,4.79,89.46,36,27096,91.64,18.33,9983,3782,58827,13467,44.85
2020-02-15,SRV-6182b2d9c90e,2048,3502,847,155,357,886,290,25.46,86.16,87,9575,82.54,57.79,5490,45,47658,13191,79.12
2022-08-12,SRV-6553f56fd866,2057,757,2160,1621,702,1155,465,19.18,99.16,230,14742,95.92,83.05,7787,1934,13101,9869,68.03
2020-04-03,SRV-a54859a9eed0,608,3044,1526,292,626,442,332,1.08,65.0,136,22860,38.24,38.46,1406,7645,44152,11996,28.67
2024-12-13,SRV-17a939efc258,1426,6657,784,543,189,763,379,5.74,95.61,202,26588,13.88,24.98,2215,303,48829,5558,9.66
2024-09-12,SRV-5f68b3901309,1766,6493,2013,1297,703,1014,268,8.8,97.41,243,506,62.55,2.67,10766,8640,40469,11998,29.43
2021-12-22,SRV-11a4e8a05d35,3554,4043,1516,940,722,1312,406,5.28,95.81,173,33079,13.77,50.3,4084,3784,7969,9622,6.43
2024-08-26,SRV-61aa0089a7b2,3698,8402,1735,1269,618,846,497,27.65,48.64,234,37566,92.9,82.7,3511,3247,23548,14328,62.47
2023-07-08,SRV-15352daf7427,457,1049,2390,1430,665,101,469,28.61,67.12,184,27726,23.53,53.79,2513,881,18624,4464,30.92
2018-02-10,SRV-6baa23403d92,2578,5995,152,264,383,1755,318,2.99,94.17,33,9352,98.53,70.04,9592,5358,43313,7510,34.73
2019-01-21,SRV-745ff169785a,3606,8314,653,1241,143,1223,21,15.25,78.8,179,21448,95.44,72.68,11328,6096,14851,17637,96.33
2023-05-23,SRV-0cd88b0bc926,1544,3087,1861,1580,193,1761,259,31.13,70.5,179,47740,10.55,29.87,5455,5340,56197,17112,87.1
2022-07-24,SRV-9e6785b6b44a,206,2305,232,690,564,1125,54,0.79,32.26,238,1201,25.51,37.88,7319,5847,29695,14069,27.81
2018-03-08,SRV-3bcdb311d7ba,1726,6227,196,1239,582,96,197,17.14,35.03,143,54261,33.64,66.83,2180,4633,22321,12297,79.9
2020-06-09,SRV-5b29df7734e5,3992,1709,2303,808,66,1673,484,0.76,69.91,94,48916,75.74,10.62,267,7418,54890,8907,14.18
2018-06-24,SRV-c36c19062a56,15,1076,2482,900,418,317,242,7.7,64.11,67,36074,15.43,32.31,7368,2281,41738,14686,40.12
2020-10-16,SRV-0286d14611d8,172,8943,617,864,270,1071,294,4.13,37.85,163,1592,55.0,18.03,6189,7675,47339,12013,38.68
2020-11-13,SRV-26aa8e6f17ea,258,1435,461,515,299,662,82,3.76,92.98,148,33349,94.8,10.1,4053,3827,14765,15620,59.84
2020-01-22,SRV-841c05051bdb,1557,7302,1263,1484,361,1168,177,6.99,42.03,80,34216,18.75,81.41,8433,0,61608,6859,23.77
2024-07-11,SRV-3971c73620be,1856,3100,1242,256,376,1757,64,0.56,63.1,190,35357,50.58,1.9,3204,8749,7987,13913,86.78
2022-10-07,SRV-e2bda5553cd7,607,2022,1610,1146,726,751,341,12.43,78.85,62,12019,22.92,67.69,8204,3755,22989,7292,27.46
2018-03-29,SRV-771415d6449e,2592,7375,98,1841,715,379,417,11.65,87.38,226,9681,41.34,43.92,4036,8781,49775,10902,40.5
2021-03-14,SRV-fd58b1306e50,1068,8569,376,1875,344,346,96,11.56,51.8,215,14302,15.9,32.29,10439,161,4324,5374,42.23
2019-03-25,SRV-5e16b5f62644,2639,8501,2350,1140,160,112,393,13.54,73.61,171,27131,76.86,31.06,5834,7874,54899,10638,14.9
2025-07-21,SRV-0bc9fd320e02,3805,3169,2440,1433,214,1192,57,17.48,72.08,14,35750,89.96,41.5,7895,6870,32389,10930,42.76
2021-04-23,SRV-992c3e031e46,887,2528,432,1086,172,454,382,16.95,85.39,240,9248,57.14,29.1,3688,3704,17105,3017,53.95
2021-12-18,SRV-afda36233998,975,1654,1167,1662,298,1119,446,19.39,54.98,116,26735,93.33,75.55,7423,5674,7040,84,93.55
2022-09-10,SRV-9a5be65c9f27,2076,8288,921,1216,154,1552,304,22.96,87.76,22,45990,91.57,29.19,1577,1243,46391,8810,88.97
2018-09-16,SRV-d2e8abeac0bc,2949,7881,1852,966,97,1076,14,33.71,97.3,30,52402,49.17,39.62,10013,1074,59096,7387,20.55
2018-07-10,SRV-5c119837abfd,498,8376,1781,1313,48,1092,103,25.34,29.82,160,19312,40.88,13.96,404,8733,105,3940,48.98
2022-09-22,SRV-6ab47a205793,3251,1163,173,1577,706,466,527,32.84,41.13,88,52871,64.03,82.07,1858,175,52457,15354,64.2
2023-11-28,SRV-c25becf7f13e,648,1400,1967,1158,560,1243,446,30.91,32.5,106,29671,11.64,71.08,11994,8584,19875,10278,32.37
2023-07-22,SRV-15953f7eab38,1075,4049,2137,131,465,1204,167,5.17,63.31,123,35362,18.88,21.93,1674,3530,32458,1666,22.73
2024-09-08,SRV-f4e3c3f89590,669,2892,2411,551,201,234,271,24.63,36.61,156,39189,68.14,82.5,2420,7671,42764,2963,80.62
2025-03-28,SRV-acabd9f6d768,2576,7018,2001,438,289,627,161,30.16,99.28,155,893,67.72,52.43,6085,1184,32634,2018,92.55
2022-07-15,SRV-462586d7a89a,311,8833,2484,912,156,271,391,33.99,32.49,197,22523,54.67,33.92,9528,2382,23625,16211,22.05
2025-05-28,SRV-00dcae6362ec,3112,2536,1527,485,185,417,523,20.64,68.29,215,21340,44.7,51.46,1900,1711,22821,14285,46.79
2019-12-31,SRV-62fb2df4ec02,805,8289,924,1065,601,239,39,12.72,55.89,228,4650,15.4,78.33,8620,110,2389,2139,97.44
2020-05-07,SRV-13e1f398a422,2498,3520,1201,882,396,183,309,29.63,55.59,131,45137,44.8,44.37,11949,5847,55009,2649,95.77
2025-03-05,SRV-aa9b5e717590,1895,5262,1744,1260,773,1394,9,24.14,72.23,11,40085,81.68,41.44,3626,6190,2343,4292,29.82
2024-01-21,SRV-e79e59e3c4e0,1818,1993,938,566,714,438,82,18.87,89.32,145,39452,27.29,79.26,417,8194,8505,1103,91.9
2020-10-14,SRV-42e768ad14ae,230,7294,1862,1943,498,1743,28,8.29,53.36,92,44239,24.25,34.59,7587,4899,38308,12642,71.32
2019-08-07,SRV-6ad5c0bf2205,2396,5096,1672,451,37,1605,375,14.77,66.2,99,9751,74.8,72.1,10598,2675,34411,1556,59.99
2019-04-09,SRV-950c50f9f5aa,3699,6645,708,1984,62,1186,84,31.79,57.99,202,27675,30.01,6.79,11037,4437,33501,6468,46.55
2023-04-26,SRV-15d3eb13bf9b,1989,2449,2137,1819,324,692,92,5.57,61.74,190,28706,79.55,80.81,519,860,41444,16914,82.69
2020-04-19,SRV-c8c6fdeaecd9,3837,927,1038,524,590,156,477,16.01,42.23,75,1741,73.5,65.68,8701,108,60465,11523,95.83
2022-03-25,SRV-955a2d5321b5,2495,5315,303,370,343,179,275,1.33,59.95,27,2943,95.66,21.09,6869,4307,36762,16426,32.49
2020-08-24,SRV-ac8b1f227452,1925,2110,242,1445,673,33,240,12.44,47.76,38,50551,13.2,57.96,4967,7495,36715,1870,93.52
2021-01-15,SRV-6ed011539113,538,1903,2017,1274,452,72,173,17.61,58.54,88,47431,21.39,14.25,5446,3965,55694,7031,70.75
2018-07-18,SRV-6cabba34c60d,3654,7259,574,1350,45,688,58,1.34,73.96,226,7246,49.59,65.59,10513,2764,2432,8489,96.95
2024-11-29,SRV-2156c625e1f1,2827,5939,284,168,316,925,513,12.21,42.36,210,18303,55.6,81.28,11238,5625,55237,14988,46.32
2023-05-15,SRV-94796012908f,2829,4219,254,224,418,407,22,30.79,77.6,111,4601,49.58,26.46,6318,6450,54560,16455,39.62
2019-06-05,SRV-1535bd40095e,44,2225,161,281,750,1355,381,10.21,41.73,177,859,89.94,62.04,4036,1069,31720,2206,75.12
2025-02-23,SRV-0d8570523974,1039,5596,780,848,537,247,447,33.93,75.08,154,29255,62.63,42.49,7124,2079,8096,8047,94.45
2022-12-12,SRV-913ff272f351,163,4709,1667,836,569,933,310,27.1,26.84,238,33761,21.11,17.5,3337,3147,56747,10936,73.13
2022-09-03,SRV-10ae2d4baea8,1730,8920,1625,265,702,658,269,28.81,60.41,40,13910,14.46,62.61,3180,7128,27469,14178,19.31
2022-11-04,SRV-30e62654e08f,635,7683,2086,50,39,33,418,8.74,98.7,136,6589,24.86,44.66,11946,776,63232,10916,28.95
2025-12-18,SRV-92b0a5e8497a,1493,4861,714,1417,533,248,46,31.51,75.82,163,53751,21.37,56.2,551,1881,44790,16861,68.88
2024-01-05,SRV-74c4a446e6c8,2710,1133,2220,197,553,1430,370,16.52,93.69,67,36395,69.47,39.75,4384,820,19422,3076,71.65
2022-08-05,SRV-1ffed9d7e568,43,1737,65,477,772,916,206,18.8,35.54,188,9407,69.99,6.63,1681,2437,46734,13694,99.41
2021-11-21,SRV-eb03d75d9b7b,1510,8551,1774,548,81,14,228,15.23,50.46,23,38150,79.8,8.67,693,2881,18918,10459,74.14
2023-01-11,SRV-30beb653f792,175,2236,3,884,654,738,321,6.18,34.64,11,50790,28.12,0.88,10656,7268,33517,5333,12.75
2020-10-14,SRV-a4aec25e4adc,3364,3505,784,1623,496,1081,25,27.59,82.75,152,9221,28.6,55.07,1711,6204,55103,15155,45.08
2018-10-09,SRV-76ef1ca2563e,2508,3531,201,43,96,598,364,31.03,39.41,4,1619,97.78,26.18,10321,5033,498,14062,24.55
2021-11-20,SRV-fbe8a8706542,1690,8530,1538,728,85,923,400,19.57,78.3,0,53296,42.36,35.52,3942,3467,59634,2155,36.82
2020-10-02,SRV-6b22e540aab9,580,2532,2400,1450,367,58,459,14.61,28.82,178,12753,17.79,0.07,1530,6175,45854,3491,77.81
2021-06-28,SRV-7ea758fe85d8,550,879,766,1828,522,323,56,32.18,91.25,101,51809,83.32,64.9,11484,6038,57091,1064,23.49
2025-07-05,SRV-8f832fbceeed,1476,444,1813,1412,708,753,258,4.89,79.85,176,4448,62.92,79.1,5043,2291,7756,2700,93.97
2022-08-01,SRV-5b2b7d94b356,2244,2770,1886,1190,429,69,55,25.77,54.22,87,22298,19.59,76.23,10953,234,41601,17538,32.75
2018-07-03,SRV-4b2c20027164,354,4890,1468,1631,651,783,252,10.87,92.99,167,48474,39.86,72.04,2028,2147,9126,15697,78.16
2018-06-20,SRV-592a8cc3dc2b,614,5994,243,861,318,1751,287,20.53,61.99,232,5477,97.17,51.92,9289,5845,15726,3529,77.07
2019-07-13,SRV-420a53f96bc5,2772,843,1216,1295,279,178,64,0.45,36.23,57,18409,29.1,78.08,6217,5736,35692,2855,68.15
2025-05-25,SRV-34c4a076e746,382,5876,839,1455,161,745,223,1.03,64.43,178,42537,68.01,57.2,7431,5612,38898,1963,18.64
2020-07-19,SRV-3fe1afc41b06,3672,1515,589,1450,121,83,145,21.77,33.33,79,41745,67.51,33.88,6304,334,3258,9673,80.42
2023-08-26,SRV-86cb7bfe925f,3821,966,923,743,156,938,17,5.3,57.38,11,48440,71.04,26.3,4331,8046,62690,15358,7.4
2023-02-16,SRV-71c47249635e,3222,7913,326,49,690,174,369,7.06,73.12,69,49427,85.48,62.25,5135,4677,25388,13679,32.62
2020-10-17,SRV-9c78b0892ee9,1694,6398,1903,1403,569,1753,65,20.11,74.26,43,52278,93.09,8.11,8353,4857,30946,10136,15.87
2019-04-09,SRV-359e2a2cb284,3470,4974,886,919,322,564,443,26.4,89.48,205,41460,87.02,17.9,5065,3920,20636,14333,24.37
2025-05-11,SRV-6141cd4fde3b,141,1238,1825,929,545,591,99,6.33,96.37,81,41692,18.06,9.99,10079,5200,55977,9457,45.16
2022-07-16,SRV-666b84475ff2,1271,7548,1167,1676,235,68,386,29.63,49.1,88,7558,45.06,49.92,8012,5296,9746,4993,56.53
2020-03-24,SRV-7fd59e627e17,3181,970,1587,1485,175,27,379,6.1,53.11,202,46368,89.52,58.67,9248,4191,18735,3937,6.71
2025-10-05,SRV-46c249047141,172,6486,1352,740,256,1623,455,12.19,60.82,53,53210,69.14,46.4,6680,7855,61166,1106,10.58
2022-04-03,SRV-9407504801d9,3365,4105,560,1868,359,1167,255,31.89,81.2,101,35416,30.77,13.43,10597,2680,5064,3797,19.16
2025-11-05,SRV-553ff5a51541,1364,1197,207,25,5,1713,134,19.95,64.35,68,50343,56.73,15.55,4411,3129,62112,17328,21.61
2020-11-18,SRV-5d3e833d0f7d,3894,6627,414,208,690,724,180,2.87,39.83,17,34769,94.04,56.97,9086,4097,55559,5158,61.4
2019-10-26,SRV-06f8a560860a,881,8224,1324,656,274,487,267,10.92,25.02,24,41371,54.98,82.27,9484,6658,61196,14598,40.16
2021-01-25,SRV-837bf0dc236b,892,1457,1860,712,1,118,183,21.29,88.48,70,50943,43.82,50.49,5937,1009,26860,15847,52.08
2018-08-14,SRV-0afb3c21bdb1,1974,8648,2112,584,746,33,286,28.3,68.33,176,2895,57.68,41.43,10862,6000,46889,5327,9.4
2023-12-25,SRV-d9656acc04d8,640,183,314,340,484,1065,371,6.59,42.39,216,5988,24.49,37.13,1703,5634,61318,2708,28.55
2024-12-27,SRV-620c29259f15,1790,6045,1400,714,693,488,444,7.03,25.19,99,32373,19.45,49.86,4274,8639,4362,3104,65.51
2022-05-19,SRV-f4274f40e44d,1450,1735,347,1730,33,427,526,28.79,81.84,63,37053,65.14,52.87,8115,2773,27994,16038,86.98
2022-01-06,SRV-00df19b7a566,1347,7538,720,584,107,796,38,4.72,75.25,45,15849,45.68,50.49,8223,4041,5285,745,20.86
2025-05-28,SRV-9bdc5f1f5ca0,3266,2994,1674,781,515,855,517,1.61,72.51,213,19941,15.04,57.17,4450,4921,51204,372,19.3
2021-04-20,SRV-7b87a6e6c939,2628,5065,162,1153,615,492,374,3.54,49.05,228,19664,31.83,29.42,127,4990,6646,17043,4.92
2020-03-03,SRV-4845adaa666f,1124,906,602,496,557,955,49,19.48,63.03,3,10873,85.3,3.72,1777,3509,18933,17603,14.59
2025-10-29,SRV-46a79a1ec64e,3238,710,1904,1400,86,761,247,23.63,83.93,164,27884,97.72,76.28,10010,4105,14993,14800,96.49
2021-04-18,SRV-713a1b859152,853,1640,37,451,170,856,430,27.07,67.09,166,31100,58.64,63.05,2542,8669,48456,11708,2.15
2018-08-24,SRV-2f4384864a7d,2065,1382,1936,1934,34,545,361,5.01,95.23,107,49971,46.04,50.11,11565,8099,50296,7230,40.97
2024-05-05,SRV-e9fe4215c678,2856,7210,440,1165,722,700,8,30.55,28.21,124,19642,64.66,29.79,1050,6341,45698,5539,12.73
2022-05-10,SRV-14079064df16,2399,3747,255,1258,397,260,532,17.14,68.02,98,31272,27.71,84.92,1087,2241,41777,11656,89.27
2024-11-01,SRV-d28f38d511f3,2033,2351,1470,1513,619,547,291,32.09,60.58,216,15150,57.34,63.77,10587,1521,62376,9888,3.0
2020-08-20,SRV-7be0249ba087,3120,3982,1282,66,687,1512,214,20.2,85.63,240,51504,75.87,66.49,11540,7240,18200,14228,7.8
2024-03-13,SRV-ea1893324f56,2030,8288,2347,894,479,1404,399,0.09,48.65,178,26264,47.92,3.19,3618,1243,58517,12007,54.38
2021-01-20,SRV-1484ddf8bb8a,804,3176,1906,966,80,193,532,18.46,98.94,155,50878,83.79,46.65,252,1066,15138,12050,18.83
2023-10-30,SRV-66af7ab0addf,3125,4992,1844,1145,707,1276,54,19.53,56.42,176,10338,67.41,52.73,5360,4774,34856,4753,89.0
2019-08-23,SRV-7f5f4dd93284,1969,3218,2274,1920,60,1663,510,20.49,53.0,187,48329,33.03,23.74,4363,5139,61678,14233,60.37
2022-02-16,SRV-ab154ca48ac9,2093,6669,442,1525,572,759,137,17.87,50.27,5,24234,78.09,27.38,11121,6759,6545,2437,17.23
2018-10-10,SRV-15147c2a4839,130,1904,1089,1851,209,617,291,20.59,42.95,222,34224,45.14,3.75,8373,5035,51121,10482,28.25
2018-06-06,SRV-39b792bbe152,2139,4707,1979,741,692,1785,21,16.71,57.59,116,52748,11.16,83.13,4412,7806,33628,3387,98.25
2025-07-28,SRV-54f2752c1553,2650,2981,471,494,27,223,278,19.4,69.03,230,1490,24.49,79.11,8200,2343,22437,8257,79.69
2024-07-29,SRV-afa23deeb65a,1806,192,1256,1185,247,1262,397,18.81,43.93,52,30699,55.9,59.35,7053,7819,224,9378,7.62
2018-03-21,SRV-0cd2899c7b2b,1127,2935,355,69,518,360,275,29.37,40.89,51,23635,59.71,36.27,4677,2183,60145,2587,13.25
2024-03-01,SRV-abf15e467573,1294,510,54,327,51,160,209,34.68,76.03,179,12631,24.91,32.61,9584,5096,26130,13906,6.44
2019-07-25,SRV-0fa52d3a559c,3347,1151,1673,1960,499,241,111,31.64,65.9,60,26330,58.6,79.94,4632,745,41144,4591,93.33
2018-02-25,SRV-ca6f31463638,2793,6918,2,86,416,858,141,21.76,78.88,166,5121,22.91,37.36,4754,2492,12029,14499,76.28
2022-08-30,SRV-df4ce41ab3b5,1228,3680,1251,1513,549,505,392,17.76,73.56,110,20948,10.16,55.38,7611,27,29908,3534,94.56
2025-05-16,SRV-ad37377380e0,2576,3875,946,762,797,1712,243,23.97,30.55,59,51123,61.11,44.14,8405,7920,59659,242,84.33
2022-01-26,SRV-f2735d3c60f4,1709,2461,824,316,792,251,75,29.63,76.83,54,54166,41.33,52.65,10031,2400,26540,14741,4.51
2018-01-17,SRV-539224f3b71c,650,7147,222,1403,549,1562,534,28.5,91.66,240,2758,43.34,45.57,7558,7076,56849,10444,12.84
2023-03-24,SRV-30992a179a5c,2657,8237,1596,1370,48,1668,203,13.87,27.14,23,15239,58.73,13.49,3736,2427,2000,9330,26.93
2022-11-24,SRV-343b947f4a50,82,5787,2094,1057,393,968,337,19.97,82.1,61,47708,27.14,71.73,7776,3601,22249,2009,59.9
2020-03-08,SRV-3b430afc6bbc,3288,4318,2115,1929,70,39,337,31.75,30.33,193,54867,87.89,63.75,3766,1918,18305,4739,28.42
2021-08-26,SRV-b3e61b0cb5e0,206,5011,2312,1617,57,539,497,1.76,77.97,36,3506,40.08,15.51,8167,7332,55400,15596,66.06
2018-01-14,SRV-53ad18412493,3298,1791,640,533,385,1408,239,1.24,55.98,141,11210,23.22,39.19,8244,5077,48872,10398,39.43
2022-04-18,SRV-cfd8efbf2beb,2121,6283,1638,205,581,239,466,6.93,58.02,224,47736,22.19,3.1,7084,4141,43624,15447,37.89
2019-09-08,SRV-1065abce0664,1353,7672,993,1258,35,395,323,6.95,42.72,33,1305,22.5,23.88,3568,8231,40966,3309,96.22
2022-01-24,SRV-15d276906b67,1510,5886,1774,118,605,295,437,4.91,38.77,141,14470,20.9,9.59,5388,2466,52664,6484,87.09
2025-10-18,SRV-b1e60439afed,106,2231,417,1481,790,1211,404,14.09,49.4,234,800,66.35,52.53,2133,361,49492,13667,71.39
2018-05-18,SRV-4d13203a1594,1224,466,1884,799,785,678,125,9.65,33.98,208,52189,60.76,81.95,8000,1330,51967,5645,15.91
2020-12-25,SRV-0ad2fbff6c71,2930,1825,2485,485,337,1440,441,25.27,82.99,50,33176,49.94,3.31,7134,1453,4505,11507,69.3
2022-03-07,SRV-a7092fc53ea6,1303,5697,2340,1967,686,1798,321,28.85,73.17,245,31701,40.78,84.75,8094,3211,56241,2582,23.36
2022-06-07,SRV-0acec2778ab7,3677,692,69,306,532,1519,372,9.01,33.79,130,23574,31.55,70.16,10482,2158,58277,13097,82.49
2021-08-15,SRV-b4db7920b7ea,1252,3317,1883,453,35,458,436,8.84,88.74,44,13835,72.58,27.04,5848,1356,53166,3560,90.03
2021-09-18,SRV-2cc6361cfad5,3660,4635,1741,261,562,343,413,14.26,68.46,66,19837,71.87,46.58,8590,7148,25807,11256,83.65
2024-12-09,SRV-2ac0d3ca829e,576,7711,1824,985,176,148,312,23.13,67.38,248,42808,82.0,16.69,11129,7582,11692,1366,49.63
2023-08-09,SRV-7558b7af226c,217,2803,498,1750,11,1675,206,30.14,58.08,119,37591,23.51,60.12,10684,5434,34408,9740,76.02
2023-07-09,SRV-691fe8a7e495,1437,2268,2157,1647,427,933,120,24.56,46.08,106,24214,77.84,21.07,10562,1612,17720,10000,98.85
2021-03-31,SRV-b75acecee0e2,2437,1365,936,1240,773,586,471,33.34,31.54,127,24400,58.81,69.68,6452,5679,39015,11744,63.01
2019-08-29,SRV-e38980f91cf1,2554,5800,398,1375,597,1736,481,27.76,70.29,79,47723,74.39,46.23,10776,4429,49771,9534,47.02
2020-01-27,SRV-7f5a0f750305,2463,5241,1449,1111,743,1685,123,10.9,41.33,218,47009,11.65,25.14,4180,2191,33932,10631,9.14
2022-07-18,SRV-d42e21e07126,2779,8238,2020,1523,697,1170,346,31.27,68.73,173,46807,74.7,54.41,10478,5893,37432,6675,19.96
2019-06-11,SRV-ac8de6eb8ff0,1195,4250,55,1465,46,740,369,0.17,26.09,158,33768,51.55,52.97,7041,1537,25323,4454,73.56
2022-02-11,SRV-736f255dd383,3764,5827,798,1624,768,1371,516,26.64,89.69,154,8463,73.87,53.79,785,4760,2054,15439,45.68
2023-08-05,SRV-e66d8d471a5c,3794,6626,1797,361,659,1426,201,0.69,60.31,148,5,26.27,16.71,9395,2126,4768,13696,40.57
2024-10-14,SRV-384aa97c2c8f,2964,5092,357,935,10,286,492,23.73,59.85,192,36529,43.58,33.76,6467,151,14777,5828,26.37
2020-03-08,SRV-ba6c71b955f2,310,7087,1379,1289,681,1158,337,24.82,78.4,189,40252,52.54,56.57,570,5429,573,3704,40.64
2022-05-16,SRV-15daf3ac9958,2029,4508,2450,79,601,373,192,9.66,46.25,47,18082,19.06,58.91,404,6449,56790,10496,91.46
2025-05-19,SRV-025d6c2d5cf2,480,1602,936,1556,134,853,76,23.23,96.05,129,33944,51.47,55.88,9382,6598,31376,6799,56.61
2019-11-08,SRV-37f96fb7dabc,1530,4112,1025,191,763,426,4,25.68,55.1,62,8688,86.84,63.2,4826,1265,42783,8225,34.35
2024-02-17,SRV-60dd189a3da0,2726,3990,1741,174,286,472,134,5.16,32.7,6,21622,71.0,70.05,6420,2117,1122,7528,79.04
2023-03-06,SRV-f590d6f550e6,694,3851,1058,938,637,1202,216,31.03,88.0,175,10688,76.38,30.32,1694,4580,49672,8972,29.44
2020-02-10,SRV-141bf4b93de1,1935,4941,989,289,423,656,347,30.21,86.21,122,22990,55.04,36.62,3882,8576,18546,8534,4.23
2020-08-28,SRV-844ab6a063be,1631,7376,2246,813,127,326,486,4.67,31.64,137,14899,61.85,20.28,1586,5407,24224,17436,79.31
2024-07-01,SRV-447d78984dc6,3119,2929,1962,1109,373,215,13,12.73,96.99,244,11038,66.62,2.47,5154,3824,7922,9470,4.09
2022-04-02,SRV-4a0b2ae42cb6,357,5522,137,266,458,798,184,18.52,84.63,134,26801,13.52,80.94,8739,396,55087,11369,44.3
2020-01-29,SRV-9085c25d36b2,3918,6784,1312,645,473,772,64,16.53,92.4,89,28128,46.99,49.97,7566,4480,38556,3667,92.76
2025-04-20,SRV-cff9b5b1e053,1439,6746,994,1260,219,789,535,22.47,66.2,14,16761,72.25,72.06,4753,1521,45315,4499,26.78
2025-09-26,SRV-17d29fd359e7,3174,1053,1376,544,594,755,481,27.29,30.69,34,37511,85.04,23.71,5490,5588,20750,6497,96.22
2021-02-17,SRV-0f230f72c1ca,91,6100,2111,586,727,792,421,31.68,42.72,199,11701,32.28,3.03,10557,4886,11614,8296,55.69
2020-03-06,SRV-d2b7ce81edf4,3076,2346,561,1862,302,1466,44,29.55,78.13,104,11681,70.64,30.79,3222,3577,587,14050,80.24
2024-04-14,SRV-46af7d27fb1d,3831,7269,949,417,420,165,118,19.98,96.52,93,22223,94.65,54.72,10485,6618,46516,3200,9.85
2025-11-05,SRV-95b36c672a44,2068,8240,1191,1300,157,1430,427,6.95,49.32,123,29583,77.16,78.92,7435,5509,13047,8103,38.72
2025-03-24,SRV-1e7c0f1e042c,1209,8171,2003,1449,431,951,373,8.82,32.87,237,14070,11.58,2.1,10448,7681,49574,2964,12.55
2023-06-15,SRV-ff79dc8b4518,2409,4241,2080,1252,52,140,336,13.0,43.36,1,2366,13.37,15.0,307,1689,43261,8453,31.54
2024-03-15,SRV-32a92c69e91c,1952,6442,1245,1377,296,1221,105,24.78,96.98,165,9519,63.89,38.4,7607,6597,15409,2822,77.23
2024-04-07,SRV-3dd7971fa602,2064,1537,1461,445,55,779,527,9.0,37.53,240,50886,55.7,79.37,8044,6117,40864,5463,96.11
2024-04-21,SRV-03358235df3a,127,1568,1201,1013,676,715,530,19.54,86.39,111,48838,76.82,1.2,10837,8126,35799,16430,2.57
2022-03-27,SRV-3aa58be171f0,3212,2105,121,851,457,784,362,11.57,36.93,97,39192,62.37,84.04,8667,2714,54922,12428,13.1
2024-08-03,SRV-69c258332f3c,3424,2109,829,1006,38,271,502,34.58,57.88,163,13700,16.77,58.06,7317,6915,27302,3426,24.02
2024-04-30,SRV-6fd456ea9b81,297,7881,1746,1100,103,1375,297,0.67,25.6,229,31673,79.98,26.38,3614,444,18845,4283,46.36
2025-01-28,SRV-44b65868ce46,3772,2091,2246,501,268,169,456,13.33,77.27,8,14548,68.24,15.08,9500,5273,9654,12665,52.16
