econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2025,DISTRICT_CLUSTER,REG_A_00615,REG_B_00615,POP_GROWTH,71.541,27.772,43.769,157.601,45,20,89.51,30.29,0.3847,77.005,106.261,23.926,11.525,2.319,75.844
2021,METRO_TIER,REG_A_00616,REG_B_00616,UNEMP_RATE,85.234,80.008,5.226,6.532,35,28,53.56,95.27,0.3447,75.846,48.311,28.487,10.207,2.691,85.245
2017,COASTAL_INLAND,REG_A_00617,REG_B_00617,COST_OF_LIVING,94.258,6.992,87.266,1248.084,23,12,16.08,75.97,0.2017,101.751,51.143,24.908,6.546,6.089,67.785
2018,REGION_ZONE,REG_A_00618,REG_B_00618,WAGE_GROWTH,35.975,84.889,-48.914,-57.621,76,12,84.17,14.65,0.451,74.292,90.393,19.217,-9.478,10.614,1.425
2019,METRO_TIER,REG_A_00619,REG_B_00619,JOB_GROWTH,30.864,67.254,-36.39,-54.108,83,83,96.74,1.61,0.5779,146.761,102.023,27.624,-0.31,5.516,18.151
2024,COASTAL_INLAND,REG_A_00620,REG_B_00620,WAGE_GROWTH,43.583,27.179,16.404,60.355,61,25,97.86,93.92,0.4696,87.062,67.062,29.465,-9.232,11.138,13.507
2016,COASTAL_INLAND,REG_A_00621,REG_B_00621,COST_OF_LIVING,41.774,14.295,27.479,192.228,32,63,80.58,70.45,0.4355,110.805,112.662,34.435,-2.655,13.186,85.112
2017,DISTRICT_CLUSTER,REG_A_00622,REG_B_00622,HOUSING_AFFORD,75.52,61.593,13.927,22.611,58,14,73.78,14.55,0.5203,112.824,127.012,10.356,8.023,5.788,62.028
2018,STATE_UT,REG_A_00623,REG_B_00623,COST_OF_LIVING,32.316,85.402,-53.086,-62.16,88,18,44.37,43.48,0.2597,109.762,111.634,13.416,-1.176,0.045,61.971
2016,COASTAL_INLAND,REG_A_00624,REG_B_00624,UNEMP_RATE,69.722,86.607,-16.885,-19.496,13,69,68.44,37.51,0.2418,124.389,79.119,9.873,0.947,8.852,0.923
2024,DISTRICT_CLUSTER,REG_A_00625,REG_B_00625,EXPORT_INTENSITY,25.717,70.554,-44.837,-63.55,10,18,21.65,26.73,0.319,168.871,78.981,33.41,-5.514,1.721,73.839
2024,DISTRICT_CLUSTER,REG_A_00626,REG_B_00626,POP_GROWTH,81.203,84.985,-3.782,-4.45,71,95,2.06,46.91,0.4936,141.414,40.746,27.766,-5.739,14.277,13.932
2024,REGION_ZONE,REG_A_00627,REG_B_00627,WAGE_GROWTH,52.112,67.036,-14.924,-22.263,5,25,81.84,79.2,0.3756,138.027,42.68,14.122,0.801,13.627,68.955
2017,STATE_UT,REG_A_00628,REG_B_00628,COST_OF_LIVING,34.529,13.473,21.056,156.283,9,30,50.77,60.96,0.5902,87.915,46.562,22.541,-2.308,-1.161,69.171
2025,COASTAL_INLAND,REG_A_00629,REG_B_00629,POP_GROWTH,37.196,49.243,-12.047,-24.464,21,32,14.52,49.41,0.5732,110.082,64.829,31.069,-6.979,10.634,29.73
2016,COASTAL_INLAND,REG_A_00630,REG_B_00630,GSDP_PER_CAPITA,78.581,60.342,18.239,30.226,62,12,77.02,58.31,0.4464,90.344,86.022,11.033,4.93,5.071,14.686
2018,DISTRICT_CLUSTER,REG_A_00631,REG_B_00631,COST_OF_LIVING,48.656,67.104,-18.448,-27.492,83,50,15.05,34.11,0.5142,114.034,130.208,18.594,5.016,7.785,38.294
2016,REGION_ZONE,REG_A_00632,REG_B_00632,GSDP_PER_CAPITA,16.794,0.442,16.352,3699.548,17,66,45.47,44.88,0.4875,81.396,49.853,12.678,-7.287,3.267,80.732
2019,REGION_ZONE,REG_A_00633,REG_B_00633,COST_OF_LIVING,57.772,91.231,-33.459,-36.675,43,15,60.08,88.4,0.5375,132.449,48.988,16.456,13.498,11.925,82.428
2023,REGION_ZONE,REG_A_00634,REG_B_00634,JOB_GROWTH,75.889,85.879,-9.99,-11.633,78,86,62.33,90.57,0.2107,84.899,120.282,16.614,10.535,-1.86,95.826
2016,COASTAL_INLAND,REG_A_00635,REG_B_00635,POP_GROWTH,17.559,11.4,6.159,54.026,99,3,83.24,13.91,0.2017,78.349,108.704,8.427,5.102,11.324,20.632
2024,METRO_TIER,REG_A_00636,REG_B_00636,POP_GROWTH,94.022,85.016,9.006,10.593,37,8,60.75,61.18,0.5117,108.803,78.62,33.577,-8.254,6.358,26.763
2016,STATE_UT,REG_A_00637,REG_B_00637,COST_OF_LIVING,91.105,25.739,65.366,253.957,38,4,20.41,0.39,0.5393,81.646,128.647,15.657,12.675,9.065,30.197
2024,STATE_UT,REG_A_00638,REG_B_00638,EXPORT_INTENSITY,53.984,87.293,-33.309,-38.158,78,57,60.16,47.91,0.2692,126.856,76.539,15.733,13.186,10.17,40.412
2024,REGION_ZONE,REG_A_00639,REG_B_00639,EXPORT_INTENSITY,74.282,85.339,-11.057,-12.957,7,22,39.0,74.42,0.2779,165.043,120.667,19.398,14.325,12.987,43.611
2017,REGION_ZONE,REG_A_00640,REG_B_00640,POP_GROWTH,90.254,1.212,89.042,7346.7,83,28,35.66,42.45,0.4953,105.66,120.887,29.633,12.986,5.658,41.827
2020,REGION_ZONE,REG_A_00641,REG_B_00641,INFLATION_CPI,80.039,69.066,10.973,15.888,88,33,97.16,52.44,0.319,151.558,116.568,33.376,2.965,4.72,22.103
2025,METRO_TIER,REG_A_00642,REG_B_00642,UNEMP_RATE,82.092,38.832,43.26,111.403,57,15,23.09,96.25,0.3492,115.301,77.88,20.42,11.991,-0.153,30.423
2019,DISTRICT_CLUSTER,REG_A_00643,REG_B_00643,GSDP_PER_CAPITA,52.976,46.958,6.018,12.816,62,96,56.41,37.53,0.3004,115.955,59.647,18.723,2.049,6.859,81.54
2020,METRO_TIER,REG_A_00644,REG_B_00644,COST_OF_LIVING,33.618,9.087,24.531,269.957,40,65,99.04,19.27,0.3777,154.4,137.753,11.746,-5.702,-1.03,3.915
2019,STATE_UT,REG_A_00645,REG_B_00645,HOUSING_AFFORD,21.016,5.356,15.66,292.382,87,66,6.13,9.68,0.5978,72.24,80.893,21.562,1.495,1.981,20.95
2024,METRO_TIER,REG_A_00646,REG_B_00646,HOUSING_AFFORD,51.892,38.362,13.53,35.269,60,40,94.62,83.98,0.5531,114.821,139.845,5.841,-7.981,12.432,56.399
2019,STATE_UT,REG_A_00647,REG_B_00647,UNEMP_RATE,52.887,64.035,-11.148,-17.409,10,42,12.25,94.97,0.361,100.014,115.982,10.659,-1.293,14.071,33.109
2017,STATE_UT,REG_A_00648,REG_B_00648,POP_GROWTH,82.097,10.592,71.505,675.085,62,34,33.49,20.22,0.5092,163.547,65.445,24.583,3.464,-3.466,59.86
2024,METRO_TIER,REG_A_00649,REG_B_00649,POWER_OUTAGE_HOURS,22.276,95.512,-73.236,-76.677,59,88,51.43,87.66,0.4543,71.065,132.969,20.638,15.214,2.838,12.56
2020,STATE_UT,REG_A_00650,REG_B_00650,EXPORT_INTENSITY,9.267,81.39,-72.123,-88.614,81,5,68.27,66.45,0.3551,140.346,86.798,12.832,7.749,-3.387,16.728
2023,STATE_UT,REG_A_00651,REG_B_00651,EXPORT_INTENSITY,83.412,28.703,54.709,190.604,28,92,81.28,33.51,0.3628,149.094,59.832,29.595,-3.639,1.225,8.614
2021,COASTAL_INLAND,REG_A_00652,REG_B_00652,EXPORT_INTENSITY,30.195,69.978,-39.783,-56.851,27,77,58.75,92.24,0.4072,148.155,105.65,26.006,-7.089,12.362,41.863
2021,STATE_UT,REG_A_00653,REG_B_00653,COST_OF_LIVING,80.568,4.678,75.89,1622.274,16,32,97.64,55.85,0.3969,134.505,96.579,7.459,6.061,-2.093,73.747
2017,REGION_ZONE,REG_A_00654,REG_B_00654,STARTUP_DENSITY,91.648,14.524,77.124,531.011,40,87,17.71,85.18,0.3703,133.532,129.345,24.923,-8.941,4.102,32.471
2022,COASTAL_INLAND,REG_A_00655,REG_B_00655,JOB_GROWTH,77.041,51.308,25.733,50.154,89,49,29.6,95.25,0.2492,148.807,121.87,26.631,18.149,-2.365,31.321
2021,STATE_UT,REG_A_00656,REG_B_00656,POWER_OUTAGE_HOURS,10.879,63.876,-52.997,-82.969,62,61,23.95,39.35,0.5744,140.717,66.26,14.744,16.307,13.871,27.946
2021,METRO_TIER,REG_A_00657,REG_B_00657,HOUSING_AFFORD,26.55,21.487,5.063,23.563,29,54,11.7,55.56,0.5102,144.583,121.372,20.018,-1.609,4.291,78.993
2023,COASTAL_INLAND,REG_A_00658,REG_B_00658,POP_GROWTH,65.395,94.323,-28.928,-30.669,85,86,54.72,81.59,0.599,123.38,41.832,31.868,2.868,1.57,26.439
2023,REGION_ZONE,REG_A_00659,REG_B_00659,STARTUP_DENSITY,47.626,53.542,-5.916,-11.049,4,14,83.81,24.9,0.3812,137.013,71.738,30.712,-1.36,11.147,57.732
2017,REGION_ZONE,REG_A_00660,REG_B_00660,JOB_GROWTH,56.601,75.394,-18.793,-24.926,75,43,84.28,67.97,0.5305,134.753,77.524,22.803,9.158,11.975,76.031
2019,STATE_UT,REG_A_00661,REG_B_00661,STARTUP_DENSITY,29.926,2.802,27.124,968.023,61,87,9.41,3.15,0.3545,103.658,65.63,6.751,-6.542,-2.889,49.579
2022,STATE_UT,REG_A_00662,REG_B_00662,JOB_GROWTH,96.003,0.106,95.897,90468.868,28,49,46.61,33.38,0.4172,141.564,73.389,12.637,-2.129,14.251,24.095
2019,DISTRICT_CLUSTER,REG_A_00663,REG_B_00663,WAGE_GROWTH,99.595,96.119,3.476,3.616,19,46,44.08,42.2,0.3695,121.419,76.46,21.886,6.686,-4.944,88.524
2024,DISTRICT_CLUSTER,REG_A_00664,REG_B_00664,POWER_OUTAGE_HOURS,26.71,15.591,11.119,71.317,72,82,16.27,91.13,0.4271,79.14,110.149,23.248,-4.751,11.812,42.464
2020,COASTAL_INLAND,REG_A_00665,REG_B_00665,POWER_OUTAGE_HOURS,6.606,83.317,-76.711,-92.071,90,3,61.14,45.56,0.2763,166.603,115.085,25.274,4.196,14.366,73.545
2020,COASTAL_INLAND,REG_A_00666,REG_B_00666,JOB_GROWTH,7.368,50.148,-42.78,-85.307,78,2,33.58,8.71,0.3287,162.192,100.183,9.172,19.091,1.609,28.383
2022,METRO_TIER,REG_A_00667,REG_B_00667,COST_OF_LIVING,89.055,4.394,84.661,1926.741,80,84,60.32,3.99,0.4335,134.58,53.432,28.141,12.231,3.517,15.23
2020,STATE_UT,REG_A_00668,REG_B_00668,INFLATION_CPI,33.069,51.004,-17.935,-35.164,23,32,65.28,4.88,0.4282,141.488,123.105,27.657,-0.029,7.182,65.684
2019,COASTAL_INLAND,REG_A_00669,REG_B_00669,COST_OF_LIVING,37.969,18.919,19.05,100.692,36,68,14.54,15.69,0.2742,130.79,59.575,20.951,15.465,9.988,76.634
2021,REGION_ZONE,REG_A_00670,REG_B_00670,GSDP_PER_CAPITA,74.49,62.044,12.446,20.06,59,47,99.35,29.16,0.2621,156.871,135.101,26.457,19.397,1.879,17.142
2025,STATE_UT,REG_A_00671,REG_B_00671,EXPORT_INTENSITY,14.157,29.827,-15.67,-52.536,94,9,57.26,17.93,0.5706,158.627,105.371,23.807,-0.758,12.4,58.005
2017,DISTRICT_CLUSTER,REG_A_00672,REG_B_00672,EXPORT_INTENSITY,58.078,91.875,-33.797,-36.786,41,68,15.58,66.38,0.2865,151.282,73.69,25.694,4.991,5.096,39.483
2022,METRO_TIER,REG_A_00673,REG_B_00673,UNEMP_RATE,60.102,72.731,-12.629,-17.364,90,7,37.83,4.45,0.4688,163.098,59.754,12.805,11.257,10.947,64.201
2016,COASTAL_INLAND,REG_A_00674,REG_B_00674,UNEMP_RATE,44.47,88.203,-43.733,-49.582,10,94,61.09,81.55,0.5975,162.27,81.539,5.307,19.597,-3.581,64.308
2019,COASTAL_INLAND,REG_A_00675,REG_B_00675,WAGE_GROWTH,92.682,74.774,17.908,23.95,2,82,49.98,86.32,0.2174,77.648,74.317,29.274,-0.163,8.547,33.785
2019,METRO_TIER,REG_A_00676,REG_B_00676,UNEMP_RATE,38.789,77.03,-38.241,-49.644,62,100,21.29,88.79,0.3415,157.236,96.106,13.967,-8.303,6.927,8.337
2016,DISTRICT_CLUSTER,REG_A_00677,REG_B_00677,COST_OF_LIVING,93.095,61.429,31.666,51.549,48,71,59.78,91.74,0.4744,88.396,83.236,20.015,8.491,11.771,77.245
2022,REGION_ZONE,REG_A_00678,REG_B_00678,POWER_OUTAGE_HOURS,73.81,69.339,4.471,6.448,95,46,78.42,46.18,0.3031,166.791,65.204,33.631,7.323,9.466,51.216
2020,REGION_ZONE,REG_A_00679,REG_B_00679,POP_GROWTH,62.019,30.351,31.668,104.339,64,56,89.89,69.53,0.3493,85.178,52.392,18.17,8.142,7.368,54.68
2022,COASTAL_INLAND,REG_A_00680,REG_B_00680,JOB_GROWTH,96.963,62.515,34.448,55.104,72,77,38.73,28.91,0.5776,132.866,61.585,7.419,16.955,10.781,54.287
2021,REGION_ZONE,REG_A_00681,REG_B_00681,GSDP_PER_CAPITA,45.818,5.242,40.576,774.056,17,16,6.35,30.53,0.2507,86.259,82.308,14.449,8.439,2.549,93.311
2020,REGION_ZONE,REG_A_00682,REG_B_00682,POP_GROWTH,83.331,10.256,73.075,712.51,88,64,39.62,56.54,0.4228,119.502,117.755,22.348,12.944,-3.8,60.668
2020,DISTRICT_CLUSTER,REG_A_00683,REG_B_00683,WAGE_GROWTH,66.86,69.318,-2.458,-3.546,91,99,83.71,92.32,0.5628,138.729,104.073,23.685,12.672,10.663,85.951
2019,DISTRICT_CLUSTER,REG_A_00684,REG_B_00684,UNEMP_RATE,63.272,56.931,6.341,11.138,3,27,42.89,29.38,0.3189,107.777,114.112,15.675,4.203,-3.037,61.443
2021,STATE_UT,REG_A_00685,REG_B_00685,EXPORT_INTENSITY,69.093,79.626,-10.533,-13.228,87,9,94.81,56.24,0.4666,84.593,44.275,13.773,-9.019,12.642,91.088
2016,METRO_TIER,REG_A_00686,REG_B_00686,EXPORT_INTENSITY,22.634,5.894,16.74,284.018,98,74,9.3,68.28,0.4212,159.755,128.157,13.045,5.118,-3.004,98.7
2020,METRO_TIER,REG_A_00687,REG_B_00687,INFLATION_CPI,3.422,10.593,-7.171,-67.696,62,2,48.11,44.33,0.2845,82.471,75.889,34.006,14.589,12.577,94.092
2021,DISTRICT_CLUSTER,REG_A_00688,REG_B_00688,INFLATION_CPI,71.881,40.157,31.724,79.0,83,39,52.84,89.87,0.4602,84.27,102.446,7.73,14.022,-0.842,42.83
2023,STATE_UT,REG_A_00689,REG_B_00689,COST_OF_LIVING,53.099,52.399,0.7,1.336,94,51,51.69,52.77,0.4901,145.014,76.396,31.163,1.408,-0.385,55.495
2019,COASTAL_INLAND,REG_A_00690,REG_B_00690,JOB_GROWTH,3.503,91.018,-87.515,-96.151,17,13,89.35,10.28,0.4243,141.1,114.168,27.923,-0.078,-3.886,62.121
2018,METRO_TIER,REG_A_00691,REG_B_00691,STARTUP_DENSITY,16.861,31.038,-14.177,-45.676,11,1,34.61,97.88,0.5152,114.536,121.316,25.0,12.154,4.486,38.322
2017,METRO_TIER,REG_A_00692,REG_B_00692,EXPORT_INTENSITY,4.984,25.806,-20.822,-80.687,57,36,13.64,54.85,0.314,152.089,120.106,26.352,9.523,9.095,63.135
2016,DISTRICT_CLUSTER,REG_A_00693,REG_B_00693,EXPORT_INTENSITY,53.249,73.414,-20.165,-27.468,39,95,61.91,0.54,0.5299,132.045,98.507,34.43,11.334,3.352,92.732
2021,COASTAL_INLAND,REG_A_00694,REG_B_00694,GSDP_PER_CAPITA,37.603,17.757,19.846,111.764,36,51,59.88,21.9,0.4627,151.148,57.136,31.722,5.456,-3.948,42.333
2022,STATE_UT,REG_A_00695,REG_B_00695,HOUSING_AFFORD,32.265,72.469,-40.204,-55.478,16,10,4.32,99.7,0.3618,156.428,69.008,7.337,19.821,-0.807,38.958
2017,REGION_ZONE,REG_A_00696,REG_B_00696,WAGE_GROWTH,62.874,25.039,37.835,151.104,19,60,45.7,6.06,0.2233,79.837,90.742,12.866,-4.764,0.881,87.801
2020,METRO_TIER,REG_A_00697,REG_B_00697,JOB_GROWTH,64.83,35.942,28.888,80.374,27,56,59.47,60.43,0.2362,79.746,88.801,31.421,-7.323,-0.929,40.22
2017,DISTRICT_CLUSTER,REG_A_00698,REG_B_00698,WAGE_GROWTH,19.871,38.984,-19.113,-49.028,85,59,34.75,61.8,0.4385,98.02,107.913,16.845,12.135,1.691,75.617
2023,REGION_ZONE,REG_A_00699,REG_B_00699,INFLATION_CPI,55.557,44.145,11.412,25.851,100,84,76.65,55.51,0.2324,117.037,66.608,22.603,18.368,4.021,65.639
2021,METRO_TIER,REG_A_00700,REG_B_00700,GSDP_PER_CAPITA,72.114,94.258,-22.144,-23.493,17,85,85.48,9.4,0.3503,94.673,42.464,28.9,6.433,10.009,36.617
2020,REGION_ZONE,REG_A_00701,REG_B_00701,INFLATION_CPI,29.742,59.113,-29.371,-49.686,69,25,48.55,64.5,0.4592,94.838,122.557,14.495,11.637,7.158,25.696
2025,DISTRICT_CLUSTER,REG_A_00702,REG_B_00702,HOUSING_AFFORD,15.51,75.056,-59.546,-79.335,71,65,10.34,88.74,0.3909,129.221,79.248,30.237,-3.186,11.48,53.939
2020,DISTRICT_CLUSTER,REG_A_00703,REG_B_00703,HOUSING_AFFORD,89.243,59.745,29.498,49.373,64,60,99.09,23.25,0.3604,97.512,72.641,16.772,14.392,-0.705,64.691
2024,DISTRICT_CLUSTER,REG_A_00704,REG_B_00704,POWER_OUTAGE_HOURS,89.062,42.07,46.992,111.7,13,7,95.97,22.91,0.2245,100.754,95.371,34.487,16.793,8.347,8.584
2017,DISTRICT_CLUSTER,REG_A_00705,REG_B_00705,HOUSING_AFFORD,70.869,9.43,61.439,651.527,36,53,96.29,27.28,0.2818,79.477,49.53,22.175,10.045,-0.746,71.027
2024,DISTRICT_CLUSTER,REG_A_00706,REG_B_00706,INFLATION_CPI,76.782,92.919,-16.137,-17.367,6,10,19.48,27.98,0.4422,158.713,127.413,15.625,5.917,2.586,57.916
2016,COASTAL_INLAND,REG_A_00707,REG_B_00707,STARTUP_DENSITY,43.292,51.134,-7.842,-15.336,80,8,97.9,2.28,0.5883,137.311,97.378,27.967,15.171,7.46,36.2
2025,METRO_TIER,REG_A_00708,REG_B_00708,STARTUP_DENSITY,77.928,67.725,10.203,15.065,90,94,99.21,0.62,0.4051,111.541,68.314,25.719,16.613,-2.669,59.995
2018,STATE_UT,REG_A_00709,REG_B_00709,HOUSING_AFFORD,51.562,35.924,15.638,43.531,3,67,20.33,35.62,0.4526,131.031,72.768,27.351,19.513,3.887,33.72
2023,STATE_UT,REG_A_00710,REG_B_00710,POP_GROWTH,3.297,46.719,-43.422,-92.943,95,12,11.84,20.49,0.2949,105.354,51.851,7.39,-1.25,1.418,82.31
2016,METRO_TIER,REG_A_00711,REG_B_00711,WAGE_GROWTH,89.277,56.343,32.934,58.453,83,52,79.63,8.6,0.3221,107.637,97.717,10.622,-5.512,2.205,22.931
2021,COASTAL_INLAND,REG_A_00712,REG_B_00712,HOUSING_AFFORD,6.869,31.365,-24.496,-78.1,71,95,63.06,56.76,0.2741,107.167,116.906,14.255,-4.595,5.192,31.936
2020,STATE_UT,REG_A_00713,REG_B_00713,GSDP_PER_CAPITA,62.363,0.045,62.318,138484.444,84,57,38.61,44.76,0.5511,88.085,61.938,34.613,2.097,12.717,54.502
2025,STATE_UT,REG_A_00714,REG_B_00714,HOUSING_AFFORD,96.753,27.621,69.132,250.288,59,89,75.48,9.39,0.2537,149.817,54.884,7.44,-8.566,14.07,14.128
2021,COASTAL_INLAND,REG_A_00715,REG_B_00715,POP_GROWTH,69.805,41.476,28.329,68.302,97,6,78.61,40.16,0.536,157.394,88.468,28.472,14.833,2.117,39.155
2018,STATE_UT,REG_A_00716,REG_B_00716,JOB_GROWTH,37.409,67.328,-29.919,-44.438,68,96,35.25,9.55,0.53,131.669,93.818,5.962,-7.664,4.549,35.053
2022,COASTAL_INLAND,REG_A_00717,REG_B_00717,JOB_GROWTH,78.387,28.618,49.769,173.908,14,11,57.63,45.4,0.4098,117.686,132.112,33.703,4.829,1.173,39.321
2021,DISTRICT_CLUSTER,REG_A_00718,REG_B_00718,INFLATION_CPI,36.261,76.921,-40.66,-52.859,84,44,42.11,97.88,0.4764,96.398,102.206,13.809,18.474,14.92,59.481
2020,REGION_ZONE,REG_A_00719,REG_B_00719,POWER_OUTAGE_HOURS,45.194,33.963,11.231,33.068,29,86,46.21,38.65,0.3179,87.025,61.589,27.739,-5.494,-3.323,1.047
2023,COASTAL_INLAND,REG_A_00720,REG_B_00720,UNEMP_RATE,8.688,19.702,-11.014,-55.903,19,72,24.11,90.11,0.5399,143.176,132.511,21.233,19.091,8.992,88.695
2024,STATE_UT,REG_A_00721,REG_B_00721,POP_GROWTH,53.459,62.145,-8.686,-13.977,88,59,68.45,6.62,0.5712,138.611,127.059,16.032,-4.77,4.9,66.708
2018,COASTAL_INLAND,REG_A_00722,REG_B_00722,GSDP_PER_CAPITA,67.092,78.226,-11.134,-14.233,82,62,35.96,47.25,0.3039,99.882,100.258,18.302,-1.479,9.886,21.819
2018,COASTAL_INLAND,REG_A_00723,REG_B_00723,WAGE_GROWTH,86.847,8.371,78.476,937.475,69,40,77.79,92.17,0.5339,165.867,138.049,20.606,3.621,6.511,35.554
2017,REGION_ZONE,REG_A_00724,REG_B_00724,HOUSING_AFFORD,42.449,92.06,-49.611,-53.89,26,68,86.4,66.88,0.5698,128.19,61.44,14.267,-9.22,13.104,5.556
2024,COASTAL_INLAND,REG_A_00725,REG_B_00725,STARTUP_DENSITY,99.149,57.139,42.01,73.522,37,80,83.16,85.22,0.4631,95.352,108.083,30.079,15.815,-2.201,47.733
2021,REGION_ZONE,REG_A_00726,REG_B_00726,STARTUP_DENSITY,18.25,88.858,-70.608,-79.462,88,50,28.38,16.38,0.2138,111.552,125.844,22.917,9.893,-1.244,81.214
2019,METRO_TIER,REG_A_00727,REG_B_00727,GSDP_PER_CAPITA,12.232,83.213,-70.981,-85.3,64,75,36.47,8.57,0.5968,101.422,101.638,32.785,6.912,13.717,32.461
2021,DISTRICT_CLUSTER,REG_A_00728,REG_B_00728,STARTUP_DENSITY,54.802,97.133,-42.331,-43.58,81,50,91.35,62.9,0.2795,157.516,41.584,27.078,18.299,5.048,84.861
2019,COASTAL_INLAND,REG_A_00729,REG_B_00729,COST_OF_LIVING,93.204,81.01,12.194,15.052,27,97,69.08,73.8,0.3088,91.322,53.35,22.324,-8.248,1.156,56.546
2022,COASTAL_INLAND,REG_A_00730,REG_B_00730,HOUSING_AFFORD,41.595,90.58,-48.985,-54.079,56,93,46.94,71.0,0.5817,89.991,122.532,5.069,1.22,8.84,0.681
2020,DISTRICT_CLUSTER,REG_A_00731,REG_B_00731,INFLATION_CPI,79.458,23.967,55.491,231.531,25,56,58.48,28.63,0.3255,109.51,90.324,24.291,10.124,7.145,27.58
2024,COASTAL_INLAND,REG_A_00732,REG_B_00732,POWER_OUTAGE_HOURS,92.778,86.468,6.31,7.297,62,17,31.41,57.66,0.3817,135.623,56.207,27.77,7.611,9.034,58.409
2022,COASTAL_INLAND,REG_A_00733,REG_B_00733,UNEMP_RATE,14.49,94.894,-80.404,-84.73,89,53,96.51,99.43,0.3551,117.39,70.507,20.416,-7.222,9.106,35.211
2018,STATE_UT,REG_A_00734,REG_B_00734,COST_OF_LIVING,63.233,94.126,-30.893,-32.821,26,85,96.9,22.91,0.2025,137.912,65.082,9.931,15.588,14.55,28.531
2024,COASTAL_INLAND,REG_A_00735,REG_B_00735,STARTUP_DENSITY,42.065,36.516,5.549,15.196,94,69,13.67,74.27,0.3301,120.598,130.828,34.762,16.883,-0.251,49.347
2021,DISTRICT_CLUSTER,REG_A_00736,REG_B_00736,WAGE_GROWTH,27.427,73.884,-46.457,-62.878,44,12,86.09,79.26,0.4465,157.832,129.429,8.179,-6.808,1.839,42.005
2025,COASTAL_INLAND,REG_A_00737,REG_B_00737,GSDP_PER_CAPITA,45.25,92.371,-47.121,-51.013,47,52,97.3,16.66,0.3025,91.841,40.84,31.486,7.854,9.188,4.565
2019,METRO_TIER,REG_A_00738,REG_B_00738,EXPORT_INTENSITY,79.136,10.374,68.762,662.83,70,41,39.43,63.23,0.283,116.297,44.927,9.626,15.595,12.33,56.756
2025,STATE_UT,REG_A_00739,REG_B_00739,HOUSING_AFFORD,42.615,29.087,13.528,46.509,95,79,48.85,32.55,0.429,115.231,105.359,33.859,-7.335,6.421,17.036
2025,COASTAL_INLAND,REG_A_00740,REG_B_00740,UNEMP_RATE,13.329,66.84,-53.511,-80.058,46,59,5.52,7.38,0.5348,114.477,113.588,10.188,8.499,0.397,73.505
2020,COASTAL_INLAND,REG_A_00741,REG_B_00741,POWER_OUTAGE_HOURS,24.289,55.204,-30.915,-56.001,36,79,78.24,72.26,0.5001,105.633,60.326,17.576,1.073,6.583,64.201
2016,STATE_UT,REG_A_00742,REG_B_00742,WAGE_GROWTH,93.193,99.92,-6.727,-6.732,90,78,93.11,5.13,0.4321,140.28,76.353,29.597,5.214,6.261,28.508
2025,DISTRICT_CLUSTER,REG_A_00743,REG_B_00743,GSDP_PER_CAPITA,56.554,33.52,23.034,68.717,90,98,27.39,58.89,0.2619,106.098,74.226,26.918,-4.652,2.119,17.979
2022,COASTAL_INLAND,REG_A_00744,REG_B_00744,POP_GROWTH,18.178,56.456,-38.278,-67.801,78,95,87.89,90.99,0.4012,169.706,109.288,7.307,0.854,3.418,87.138
2020,COASTAL_INLAND,REG_A_00745,REG_B_00745,JOB_GROWTH,88.677,16.344,72.333,442.566,71,9,31.87,96.39,0.5124,139.749,115.998,12.363,10.517,-1.505,31.278
2019,METRO_TIER,REG_A_00746,REG_B_00746,GSDP_PER_CAPITA,12.463,57.123,-44.66,-78.182,82,68,7.17,82.55,0.2373,78.778,42.192,16.82,-0.436,11.913,31.209
2016,STATE_UT,REG_A_00747,REG_B_00747,JOB_GROWTH,39.306,78.401,-39.095,-49.865,57,20,10.23,68.51,0.3903,128.11,131.484,12.895,-2.085,11.841,82.572
2021,METRO_TIER,REG_A_00748,REG_B_00748,POP_GROWTH,5.173,42.652,-37.479,-87.872,47,100,26.99,20.63,0.4571,77.641,139.047,13.546,14.911,-4.391,60.781
2020,STATE_UT,REG_A_00749,REG_B_00749,STARTUP_DENSITY,27.971,36.362,-8.391,-23.076,4,2,53.7,90.35,0.4876,143.791,53.68,10.342,15.046,-4.848,94.013
2020,REGION_ZONE,REG_A_00750,REG_B_00750,UNEMP_RATE,74.958,41.867,33.091,79.038,26,88,10.7,49.24,0.3963,76.529,118.511,31.589,1.494,-2.865,77.578
2024,STATE_UT,REG_A_00751,REG_B_00751,JOB_GROWTH,3.618,79.327,-75.709,-95.439,17,90,85.85,75.91,0.5546,128.322,84.255,8.006,11.849,8.402,74.104
2022,METRO_TIER,REG_A_00752,REG_B_00752,WAGE_GROWTH,68.514,54.064,14.45,26.728,64,38,54.19,8.65,0.4777,166.685,138.543,27.444,17.283,12.865,35.357
