trans_air_reference_month,trans_air_airport_code,trans_air_country_iso2,trans_air_route_pair_code,trans_air_flights_count,trans_air_passengers_count,trans_air_cargo_tonnes,trans_air_delay_minutes_avg,trans_air_cancellation_rate_pct,trans_air_saf_blend_pct,trans_air_co2e_emissions_tonnes,trans_air_ets_covered_flag,trans_air_eu261_claims_count,trans_air_noise_exposure_index,trans_air_ultra_fine_particles_index,trans_air_air_traffic_management_flow_delay_min,trans_air_eurocontrol_network_manager_flag,trans_air_data_source,trans_air_revision_round,trans_air_data_extract_date
2025-11,BUD,HR,BUD-PRG,32624,2187833,2509.23,25.03,6.577,0.137,349775.67,1,1579,1.6391,0.6105,3773.38,1,EASA_ENV_REPORT,SECOND,2025-05-02
2025-12,FRA,IT,FRA-STN,47110,5107130,100410.87,8.37,4.132,0.343,980408.97,1,46623,1.3554,0.6684,5384.13,1,CORSIA_REPORTING,BENCHMARK,2024-05-24
2026-01,DUB,FR,DUB-MAD,63304,10687170,135999.66,14.06,4.324,1.18,968124.95,1,118996,0.4396,1.7453,444.23,1,EUROCONTROL_STATFOR,FLASH,2025-11-03
2026-02,PRG,BE,PRG-BRU,28862,3636342,239876.09,7.74,4.178,0.818,616196.21,1,7116,1.1286,2.1152,77.22,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-04-02
2026-03,HEL,FI,HEL-BER,10780,654246,134751.61,10.39,3.939,2.143,199308.11,1,1106,1.0721,0.2963,379.75,1,EASA_ENV_REPORT,SECOND,2025-12-27
2026-04,MAN,LV,MAN-FCO,1900,287205,179817.13,26.07,5.442,2.271,20041.85,1,1794,1.6592,2.068,10964.35,1,CORSIA_REPORTING,BENCHMARK,2025-05-21
2026-05,HAM,PT,HAM-LIS,69270,4826825,19476.51,19.87,4.568,2.186,1243648.1,1,38182,0.3718,0.3588,5666.35,0,EUROCONTROL_STATFOR,FLASH,2024-11-26
2026-06,CDG,BG,CDG-HAM,41559,1616778,182597.87,11.98,3.883,0.202,880766.18,1,4156,1.1055,1.9127,3245.47,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-11-13
2026-07,MXP,FR,MXP-DUB,6149,362589,221525.31,23.15,3.182,1.32,60547.33,1,4324,1.6175,1.8989,8791.28,1,EASA_ENV_REPORT,SECOND,2024-11-13
2026-08,WAW,LT,WAW-ZRH,63206,3495445,73542.16,23.48,9.936,2.179,716533.42,1,6933,0.2841,0.7804,9658.81,1,CORSIA_REPORTING,BENCHMARK,2026-01-17
2026-09,LIS,DK,LIS-SOF,29514,3524548,74279.52,3.96,1.388,0.508,491022.55,1,15602,1.6542,0.7297,1879.33,1,EUROCONTROL_STATFOR,FLASH,2024-08-25
2026-10,LGW,HR,LGW-ARN,42688,5988294,152151.16,16.47,1.025,0.405,795429.63,1,46950,0.9346,0.871,108.57,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-02-08
2026-11,MUC,HU,MUC-LHR,24348,3206724,68251.3,12.64,0.452,1.213,492735.99,1,3850,0.5438,1.8141,5471.17,1,EASA_ENV_REPORT,SECOND,2024-10-22
2026-12,AMS,LU,AMS-AMS,41893,4023059,225309.21,21.51,8.021,0.324,501207.52,1,29226,0.6923,2.142,449.22,1,CORSIA_REPORTING,BENCHMARK,2024-12-02
2016-01,FCO,SI,FCO-WAW,55423,6068627,176530.65,26.39,5.004,0.258,1104808.72,1,21367,0.9176,0.9876,5063.33,1,EUROCONTROL_STATFOR,FLASH,2025-09-20
2016-02,OSL,PT,OSL-MAN,24032,3855485,193958.29,6.3,4.364,0.152,296299.76,1,16447,1.4463,1.8916,2222.22,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-12-11
2016-03,ATH,GR,ATH-FRA,27997,2574708,171873.33,20.19,9.206,0.029,551696.99,1,29748,1.0614,0.7277,7969.21,0,EASA_ENV_REPORT,SECOND,2025-05-26
2016-04,LHR,MT,LHR-VIE,61025,9198500,67608.98,17.63,3.363,0.549,689922.38,1,93488,1.6855,1.2932,7461.91,1,CORSIA_REPORTING,BENCHMARK,2024-01-14
2016-05,BER,HR,BER-SXF,17912,3135019,86344.76,26.27,7.115,0.531,313825.22,1,22359,0.6065,0.4248,13399.65,1,EUROCONTROL_STATFOR,FLASH,2025-03-30
2016-06,OTP,CZ,OTP-BCN,36418,2182845,4835.23,27.7,5.281,0.76,751186.81,0,25285,1.3372,1.8634,11590.3,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-08-16
2016-07,BCN,HU,BCN-ATH,106439,5946563,203047.74,18.77,8.833,0.557,1464489.19,1,32944,0.914,0.3431,9403.31,0,EASA_ENV_REPORT,SECOND,2024-08-04
2016-08,ARN,NL,ARN-MUC,22574,1394052,182806.08,8.74,6.547,0.573,365714.38,1,9240,0.8747,0.2576,1294.78,1,CORSIA_REPORTING,BENCHMARK,2025-06-26
2016-09,BRU,LV,BRU-MXP,74276,7642045,23429.5,6.69,1.164,0.084,1315518.71,1,41627,0.4018,0.6308,3653.05,0,EUROCONTROL_STATFOR,FLASH,2025-05-24
2016-10,GVA,DK,GVA-HEL,68042,12022734,144052.38,6.54,2.515,0.281,1165436.63,1,87040,0.347,1.2933,5855.73,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-01-30
2016-11,SXF,PT,SXF-BUD,56504,8292336,124696.3,2.48,3.043,0.106,595916.53,1,64982,0.296,0.8079,6936.34,1,EASA_ENV_REPORT,SECOND,2025-12-14
2016-12,SOF,SI,SOF-CPH,32668,1952334,17717.79,17.88,4.955,0.459,353995.95,1,5325,1.4729,1.8803,10964.93,0,CORSIA_REPORTING,BENCHMARK,2025-04-13
2017-01,MAD,AT,MAD-GVA,88020,8013470,153525.91,11.07,6.558,0.695,1896305.5,0,5433,1.1785,1.4997,1694.68,1,EUROCONTROL_STATFOR,FLASH,2025-10-29
2017-02,CPH,HR,CPH-OTP,66091,12116016,191952.98,22.22,1.763,0.155,1099434.35,1,54759,1.165,0.3793,3111.73,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-11-04
2017-03,VIE,IT,VIE-OSL,40145,5927055,15385.19,21.71,7.935,0.273,643472.9,1,30688,1.44,0.9353,11455.37,1,EASA_ENV_REPORT,SECOND,2025-08-03
2017-04,ZRH,FR,ZRH-LGW,24621,3417511,53655.38,12.26,1.15,0.122,498738.82,1,7110,1.4636,1.917,7226.37,1,CORSIA_REPORTING,BENCHMARK,2024-08-06
2017-05,STN,HU,STN-CDG,25609,1450681,180231.76,12.58,7.003,0.552,255271.9,1,10036,0.2543,1.0765,2773.34,1,EUROCONTROL_STATFOR,FLASH,2025-10-23
2017-06,BUD,LV,BUD-PRG,72619,3132487,135433.12,20.4,7.779,0.7,952820.55,1,4361,1.3665,0.4679,11580.56,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-01-01
2017-07,FRA,MT,FRA-STN,17265,2983171,49271.84,17.01,4.561,0.163,377629.53,0,15470,0.2946,1.614,8914.78,1,EASA_ENV_REPORT,SECOND,2025-07-29
2017-08,DUB,PT,DUB-MAD,58079,9180933,207172.06,2.16,1.937,0.534,907894.22,1,11132,0.5739,0.1958,4560.31,1,CORSIA_REPORTING,BENCHMARK,2026-02-10
2017-09,PRG,BG,PRG-BRU,47107,3789367,127531.92,22.47,7.737,0.022,732604.79,1,44070,0.1701,1.7739,5271.67,1,EUROCONTROL_STATFOR,FLASH,2024-06-07
2017-10,HEL,FR,HEL-BER,53499,9423859,182597.11,15.04,5.888,0.466,1136081.19,1,64356,1.0771,0.2328,4935.83,0,AIRPORT_OPERATOR_REPORT,FIRST,2024-08-30
2017-11,MAN,LT,MAN-FCO,21523,1869292,179031.02,24.35,0.703,0.369,309345.81,1,7487,1.004,1.7386,4022.95,1,EASA_ENV_REPORT,SECOND,2025-01-10
2017-12,HAM,SK,HAM-LIS,32136,3827825,217679.2,10.07,0.415,0.445,390025.47,0,32063,0.6848,1.7811,1900.68,1,CORSIA_REPORTING,BENCHMARK,2025-02-22
2018-01,CDG,FR,CDG-HAM,27071,1455740,20897.2,21.71,5.983,0.537,308854.39,1,14491,1.0417,2.0199,13760.91,1,EUROCONTROL_STATFOR,FLASH,2024-08-20
2018-02,MXP,HU,MXP-DUB,143,16099,304225.15,13.48,2.783,0.492,2079.96,1,190,0.5925,1.1667,6611.46,0,AIRPORT_OPERATOR_REPORT,FIRST,2024-03-28
2018-03,WAW,LU,WAW-ZRH,52247,2057596,103714.8,5.13,0.803,0.437,874131.73,1,12780,0.6521,2.1403,6465.28,1,EASA_ENV_REPORT,SECOND,2025-04-15
2018-04,LIS,MT,LIS-SOF,54067,7331168,240350.61,2.91,4.303,0.597,621653.62,1,32849,0.1815,1.562,5479.13,1,CORSIA_REPORTING,BENCHMARK,2025-02-25
2018-05,LGW,CY,LGW-ARN,37087,1679761,79366.58,13.32,1.6,0.305,409377.12,0,12032,0.2117,1.929,2261.04,1,EUROCONTROL_STATFOR,FLASH,2025-05-04
2018-06,MUC,GR,MUC-LHR,7418,992155,111261.75,25.82,7.266,0.651,147886.83,1,11616,1.0313,0.2067,421.16,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-02-22
2018-07,AMS,AT,AMS-AMS,46951,7470910,121578.53,6.57,2.665,0.204,853467.14,1,68462,1.1026,2.0146,2250.33,1,EASA_ENV_REPORT,SECOND,2024-05-26
2018-08,FCO,HR,FCO-WAW,51869,6889956,230608.81,3.74,4.641,0.152,1041621.13,1,55030,0.4298,1.1272,1412.76,0,CORSIA_REPORTING,BENCHMARK,2024-05-07
2018-09,OSL,CZ,OSL-MAN,2612,208370,197624.46,15.72,3.497,0.067,35793.53,0,417,1.7027,0.1068,4905.91,1,EUROCONTROL_STATFOR,FLASH,2024-09-24
2018-10,ATH,HU,ATH-FRA,34889,2630340,215525.03,25.99,7.828,0.04,475433.35,1,2550,0.4448,1.717,14737.49,0,AIRPORT_OPERATOR_REPORT,FIRST,2024-08-15
2018-11,LHR,HU,LHR-VIE,31495,1853442,65625.15,25.32,4.914,0.539,526989.1,1,20047,1.6714,1.791,13407.36,1,EASA_ENV_REPORT,SECOND,2024-09-11
2018-12,BER,LV,BER-SXF,80583,7630263,49757.22,20.01,2.199,0.624,1327189.93,1,14776,1.7911,1.4019,198.27,1,CORSIA_REPORTING,BENCHMARK,2024-09-14
2019-01,OTP,DK,OTP-BCN,20691,1830981,157626.56,18.55,8.582,0.656,431450.36,1,21516,0.9959,0.2245,8266.35,1,EUROCONTROL_STATFOR,FLASH,2025-11-26
2019-02,BCN,IE,BCN-ATH,65854,5119869,77342.34,12.98,5.638,0.649,809013.63,1,18453,0.2167,1.9574,3752.86,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-02-04
2019-03,ARN,PL,ARN-MUC,1814,110692,104143.06,25.19,6.972,0.129,33798.63,1,960,0.9562,1.0449,12603.64,1,EASA_ENV_REPORT,SECOND,2025-09-06
2019-04,BRU,AT,BRU-MXP,107293,11391002,85646.09,21.22,7.422,0.191,2000646.45,1,109507,0.0625,0.821,10522.26,1,CORSIA_REPORTING,BENCHMARK,2024-05-01
2019-05,GVA,HR,GVA-HEL,112499,5805419,19513.03,10.44,6.302,0.439,2271812.44,1,48044,1.2468,2.0505,4254.27,1,EUROCONTROL_STATFOR,FLASH,2025-05-02
2019-06,SXF,IT,SXF-BUD,86773,8226554,119880.34,22.42,5.663,0.706,906473.74,0,4595,0.9496,0.1927,10597.83,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-06-20
2019-07,SOF,PT,SOF-CPH,60736,9059141,241334.42,16.2,6.204,0.558,1118883.68,1,61863,1.5561,2.0447,52.99,1,EASA_ENV_REPORT,SECOND,2024-10-08
2019-08,MAD,BE,MAD-GVA,18960,1248408,128278.75,16.29,6.013,0.575,348547.77,1,5478,1.524,2.0501,13936.72,1,CORSIA_REPORTING,BENCHMARK,2024-10-03
2019-09,CPH,LV,CPH-OTP,28277,3059222,106275.32,19.23,8.16,0.148,382276.41,1,17517,1.0175,2.1252,14578.09,1,EUROCONTROL_STATFOR,FLASH,2025-11-29
2019-10,VIE,LV,VIE-OSL,33792,2438969,71602.83,20.44,9.299,0.277,643126.78,1,21896,0.5928,0.1918,12765.65,1,AIRPORT_OPERATOR_REPORT,FIRST,2026-02-22
2019-11,ZRH,PT,ZRH-LGW,32739,4610117,152231.99,24.01,0.601,0.042,366942.25,1,38371,0.6615,1.795,7262.48,1,EASA_ENV_REPORT,SECOND,2024-11-25
2019-12,STN,SI,STN-CDG,27522,2724944,191777.86,23.41,0.68,0.433,357841.67,1,21687,1.5426,0.7179,10978.12,1,CORSIA_REPORTING,BENCHMARK,2026-01-12
2020-01,BUD,FR,BUD-PRG,6167,378091,172471.67,26.44,9.162,0.113,101887.39,1,4225,0.4408,1.012,6712.46,1,EUROCONTROL_STATFOR,FLASH,2024-11-22
2020-02,FRA,LT,FRA-STN,2433,264884,5662.19,22.38,7.642,0.423,42866.18,1,278,1.6206,1.1491,10276.55,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-05-14
2020-03,DUB,SK,DUB-MAD,65958,7166416,152017.3,12.37,5.547,0.454,1032627.06,1,76170,1.0744,1.9718,7926.53,1,EASA_ENV_REPORT,SECOND,2024-01-16
2020-04,PRG,HR,PRG-BRU,19632,2588625,63186.67,18.17,7.393,0.112,398311.17,1,1589,1.5083,2.1101,11364.21,0,CORSIA_REPORTING,BENCHMARK,2024-01-25
2020-05,HEL,HU,HEL-BER,46085,6409746,257994.24,2.43,5.222,0.267,573520.92,1,37576,0.8827,1.2815,1250.07,1,EUROCONTROL_STATFOR,FLASH,2025-07-14
2020-06,MAN,LU,MAN-FCO,83957,8651039,223070.03,26.88,6.221,0.075,1829560.33,1,20010,0.9056,1.7181,900.54,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-09-06
2020-07,HAM,MT,HAM-LIS,42094,2655921,178919.72,21.4,0.285,0.082,467072.25,1,14568,0.7033,1.8422,14800.92,1,EASA_ENV_REPORT,SECOND,2024-05-14
2020-08,CDG,PT,CDG-HAM,65294,5453553,112063.6,12.07,6.773,0.696,839862.8,1,27951,1.1894,1.7494,2600.5,0,CORSIA_REPORTING,BENCHMARK,2024-07-11
2020-09,MXP,GR,MXP-DUB,32354,4461375,108817.47,12.53,1.155,0.188,318655.88,1,12616,0.9459,1.5507,3205.67,1,EUROCONTROL_STATFOR,FLASH,2024-09-29
2020-10,WAW,MT,WAW-ZRH,25708,3433908,24486.86,13.39,1.469,0.234,553529.37,0,3027,1.0841,2.0424,7839.43,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-07-27
2020-11,LIS,ES,LIS-SOF,63915,9081772,248777.37,8.44,0.34,0.766,1301009.38,1,29160,1.5513,2.0974,8849.34,1,EASA_ENV_REPORT,SECOND,2025-09-08
2020-12,LGW,DK,LGW-ARN,79075,7508131,195936.25,2.96,4.653,0.361,1046245.37,0,73199,0.5912,0.2068,7844.15,1,CORSIA_REPORTING,BENCHMARK,2026-01-09
2021-01,MUC,HU,MUC-LHR,27944,3978415,152413.35,9.81,6.882,0.037,509694.43,1,31999,1.2826,1.3997,3307.57,1,EUROCONTROL_STATFOR,FLASH,2024-08-09
2021-02,AMS,HU,AMS-AMS,49694,4957219,10570.47,25.42,4.467,0.523,1055394.05,1,44847,1.6414,1.5596,7743.19,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-04-23
2021-03,FCO,SE,FCO-WAW,84634,4135917,170656.05,23.6,1.267,0.443,1247729.64,1,23684,1.37,1.322,14487.91,1,EASA_ENV_REPORT,SECOND,2025-01-20
2021-04,OSL,MT,OSL-MAN,44786,6388951,150904.58,25.36,8.755,0.066,575211.11,1,48119,1.4479,1.8839,13559.74,0,CORSIA_REPORTING,BENCHMARK,2025-09-30
2021-05,ATH,PT,ATH-FRA,71897,4351103,257115.42,26.92,0.543,0.722,995703.89,1,32228,0.0615,0.6964,12539.08,1,EUROCONTROL_STATFOR,FLASH,2025-08-15
2021-06,LHR,SI,LHR-VIE,35692,3677448,92025.58,2.77,1.723,0.345,479116.89,1,9796,0.328,1.2133,4752.6,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-02-27
2021-07,BER,AT,BER-SXF,54745,8021138,159325.82,11.96,2.822,0.006,929827.55,1,60105,1.1867,0.8669,6527.97,1,EASA_ENV_REPORT,SECOND,2024-02-16
2021-08,OTP,EE,OTP-BCN,51929,5311989,34241.56,23.81,5.925,0.169,859190.13,0,39385,0.5685,1.2331,8792.37,1,CORSIA_REPORTING,BENCHMARK,2024-08-21
2021-09,BCN,DK,BCN-ATH,41722,3591144,301721.8,8.13,2.342,0.125,485260.13,1,25310,1.5567,0.9802,4732.69,1,EUROCONTROL_STATFOR,FLASH,2026-01-24
2021-10,ARN,FR,ARN-MUC,1345,90389,131533.36,10.63,2.871,0.136,14183.36,1,108,1.7714,1.1847,1706.26,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-02-01
2021-11,BRU,BE,BRU-MXP,4415,492664,18318.36,3.28,2.527,0.438,50249.04,1,5449,1.7189,1.8636,4159.83,1,EASA_ENV_REPORT,SECOND,2025-04-20
2021-12,GVA,FI,GVA-HEL,61439,6421871,23539.04,24.6,3.595,0.309,1205079.3,1,68909,0.2169,0.7117,3182.23,1,CORSIA_REPORTING,BENCHMARK,2024-05-17
2022-01,SXF,MT,SXF-BUD,40831,4609423,159044.33,21.29,4.348,1.084,539909.04,1,22915,1.6351,0.3397,14832.32,1,EUROCONTROL_STATFOR,FLASH,2024-01-09
2022-02,SOF,PT,SOF-CPH,92382,13004881,274354.18,11.58,0.962,1.621,1957495.64,1,37751,0.9891,0.36,2968.38,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-11-01
2022-03,MAD,BG,MAD-GVA,59480,6334566,74961.71,16.2,0.626,1.306,1054102.84,1,44812,1.7515,1.1723,14724.93,1,EASA_ENV_REPORT,SECOND,2026-02-02
2022-04,CPH,FR,CPH-OTP,21149,1517118,140048.67,14.98,1.935,0.264,441632.45,1,6219,0.6205,1.4869,1776.07,1,CORSIA_REPORTING,BENCHMARK,2024-12-20
2022-05,VIE,HR,VIE-OSL,32423,1702432,98604.13,22.36,6.282,1.265,615096.03,1,14623,1.1189,0.2983,9503.59,1,EUROCONTROL_STATFOR,FLASH,2024-02-20
2022-06,ZRH,SK,ZRH-LGW,73025,5360553,161734.28,17.69,1.466,2.327,697770.6,1,22924,0.7492,0.1736,13356.82,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-08-12
2022-07,STN,FR,STN-CDG,78795,4434846,35871.06,3.67,3.844,1.188,1052986.92,1,26553,0.0614,0.6313,7927.28,1,EASA_ENV_REPORT,SECOND,2025-01-09
2022-08,BUD,HU,BUD-PRG,47384,5271554,130794.31,27.1,3.772,0.304,590038.96,1,55939,0.2529,1.2735,9156.19,0,CORSIA_REPORTING,BENCHMARK,2026-02-15
2022-09,FRA,LU,FRA-STN,1945,135989,47898.17,7.04,0.696,0.58,22516.98,1,935,1.629,1.1959,7973.41,0,EUROCONTROL_STATFOR,FLASH,2024-05-02
2022-10,DUB,SI,DUB-MAD,3008,264526,43650.65,7.2,2.252,1.835,46268.63,1,881,1.7629,0.5353,4829.77,1,AIRPORT_OPERATOR_REPORT,FIRST,2026-01-17
2022-11,PRG,PT,PRG-BRU,19942,2232454,260183.88,12.81,2.332,2.161,372936.32,0,10747,0.369,1.2126,6499.66,1,EASA_ENV_REPORT,SECOND,2026-01-21
2022-12,HEL,GR,HEL-BER,48498,2929674,168867.76,24.16,2.244,1.474,554972.8,0,1152,0.8097,0.4629,9477.65,1,CORSIA_REPORTING,BENCHMARK,2024-10-01
2023-01,MAN,AT,MAN-FCO,21094,2425945,201407.37,3.7,7.059,1.356,417501.66,0,26171,1.7896,0.9458,5456.07,1,EUROCONTROL_STATFOR,FLASH,2025-10-21
2023-02,HAM,HR,HAM-LIS,20997,1724151,12738.21,5.92,1.448,1.135,210378.83,1,13586,0.2222,0.2119,4626.21,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-02-19
2023-03,CDG,DK,CDG-HAM,49268,4325871,181325.62,15.98,6.549,1.391,959080.33,1,45011,1.4735,0.5523,10729.46,0,EASA_ENV_REPORT,SECOND,2025-06-15
2023-04,MXP,HU,MXP-DUB,17464,1391077,1254.73,14.48,5.965,1.389,341756.47,1,2357,0.3706,1.487,4095.79,1,CORSIA_REPORTING,BENCHMARK,2024-11-11
2023-05,WAW,HU,WAW-ZRH,60571,3700734,255799.97,10.72,6.98,0.184,892209.59,1,42645,1.4671,0.3312,6365.93,1,EUROCONTROL_STATFOR,FLASH,2024-10-12
2023-06,LIS,LV,LIS-SOF,32736,3262932,78491.38,5.1,4.763,2.333,673501.15,1,17660,1.0424,0.5985,1789.63,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-03-22
2023-07,LGW,DK,LGW-ARN,25311,3010568,102084.59,22.69,1.542,0.916,473101.67,1,18537,1.0244,2.081,1900.11,1,EASA_ENV_REPORT,SECOND,2024-10-17
2023-08,MUC,PT,MUC-LHR,87167,8757501,163096.94,3.72,6.542,0.431,946122.55,1,91832,0.2336,0.3705,5347.91,1,CORSIA_REPORTING,BENCHMARK,2025-06-28
2023-09,AMS,SI,AMS-AMS,40207,2864961,78260.53,25.24,6.97,1.576,762013.8,0,24213,0.7295,0.3401,3098.68,1,EUROCONTROL_STATFOR,FLASH,2025-03-01
2023-10,FCO,AT,FCO-WAW,49241,2300533,115496.19,24.45,0.558,0.73,870253.1,0,8950,0.9692,1.2026,9463.8,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-06-06
2023-11,OSL,EE,OSL-MAN,8149,627913,152621.79,17.04,2.492,0.618,128427.79,1,2835,0.3537,1.658,2045.66,1,EASA_ENV_REPORT,SECOND,2024-09-01
2023-12,ATH,IT,ATH-FRA,54789,3844720,83279.58,5.66,1.915,0.53,923699.85,1,9541,1.4259,2.0113,8579.78,1,CORSIA_REPORTING,BENCHMARK,2024-06-12
2024-01,LHR,FR,LHR-VIE,4525,661158,167618.21,24.09,3.103,0.994,64395.48,1,6501,1.5379,1.205,5055.78,1,EUROCONTROL_STATFOR,FLASH,2025-08-14
2024-02,BER,BE,BER-SXF,74944,10894710,185582.79,10.87,2.406,0.258,1330164.61,1,92403,1.5803,2.1118,6106.63,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-10-18
2024-03,OTP,FI,OTP-BCN,44780,7327562,165169.43,9.65,6.825,1.633,825595.12,1,19362,1.6416,0.8137,2118.08,0,EASA_ENV_REPORT,SECOND,2025-01-04
2024-04,BCN,MT,BCN-ATH,29022,2172571,381.99,22.25,5.047,1.756,478873.73,1,11378,0.0892,2.0158,6595.44,0,CORSIA_REPORTING,BENCHMARK,2025-11-03
2024-05,ARN,PT,ARN-MUC,7680,808463,160517.68,25.96,10.014,0.662,93456.23,1,2835,1.7412,1.1157,13784.89,0,EUROCONTROL_STATFOR,FLASH,2024-07-16
2024-06,BRU,SI,BRU-MXP,32362,4114066,157996.82,16.13,2.625,0.778,495509.2,1,36225,1.7068,2.0641,10601.42,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-07-08
2024-07,GVA,AT,GVA-HEL,49236,2144934,255429.45,17.17,1.264,0.918,1067058.71,1,4499,0.5768,2.1804,2269.06,1,EASA_ENV_REPORT,SECOND,2025-03-31
2024-08,SXF,HR,SXF-BUD,27459,3589352,252532.04,8.53,2.626,0.087,582455.09,1,2436,1.7576,0.804,8594.76,1,CORSIA_REPORTING,BENCHMARK,2025-12-10
2024-09,SOF,DK,SOF-CPH,58519,6445447,58598.22,13.68,6.428,1.317,697371.78,1,38574,1.5518,0.5851,904.02,0,EUROCONTROL_STATFOR,FLASH,2024-01-29
2024-10,MAD,HR,MAD-GVA,3054,301700,119624.9,9.32,2.277,1.386,41827.47,1,2554,1.2727,0.1344,2121.59,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-12-22
2024-11,CPH,DE,CPH-OTP,26588,3399932,68202.36,12.49,6.184,0.947,383933.97,1,21395,1.4537,2.0994,564.5,1,EASA_ENV_REPORT,SECOND,2025-10-24
2024-12,VIE,LU,VIE-OSL,42043,7255058,208619.53,4.26,3.945,0.127,629303.04,1,12882,0.5725,0.3373,768.41,1,CORSIA_REPORTING,BENCHMARK,2024-05-20
2025-01,ZRH,SI,ZRH-LGW,17635,1044408,161916.58,14.76,3.222,1.047,256417.82,1,10424,1.558,0.5023,7841.26,1,EUROCONTROL_STATFOR,FLASH,2025-09-06
2025-02,STN,CY,STN-CDG,15689,1098000,102968.0,10.67,6.176,1.538,160885.07,1,6967,0.5989,0.2488,8766.0,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-13
2025-03,BUD,GR,BUD-PRG,61874,7573867,162879.21,20.46,1.821,2.097,1141203.12,1,61790,0.2568,1.4266,11627.28,1,EASA_ENV_REPORT,SECOND,2025-09-08
2025-04,FRA,AT,FRA-STN,69152,8475557,215346.38,10.35,1.054,1.869,1271790.88,1,25273,1.0541,0.6546,5961.07,1,CORSIA_REPORTING,BENCHMARK,2025-09-04
2025-05,DUB,HR,DUB-MAD,59643,3924426,16124.86,27.15,7.232,2.08,776354.51,1,32641,0.4964,0.6783,12033.56,1,EUROCONTROL_STATFOR,FLASH,2024-11-25
2025-06,PRG,CZ,PRG-BRU,3946,235294,152669.1,5.76,2.072,0.639,86048.82,1,1605,1.719,0.8821,5408.47,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-02-15
2025-07,HEL,FR,HEL-BER,42526,3082706,3121.09,19.15,5.706,1.202,799138.61,0,35546,0.8836,0.4946,10948.87,1,EASA_ENV_REPORT,SECOND,2024-07-12
2025-08,MAN,HU,MAN-FCO,53764,6349684,151762.59,12.18,6.653,1.651,1130727.1,1,41832,0.8101,0.7125,8398.59,1,CORSIA_REPORTING,BENCHMARK,2025-05-23
2025-09,HAM,LV,HAM-LIS,16308,1592476,97878.98,25.96,2.448,0.656,173030.64,0,5700,1.1745,0.8919,1280.17,1,EUROCONTROL_STATFOR,FLASH,2025-01-17
2025-10,CDG,MT,CDG-HAM,66946,9699312,160836.88,11.5,6.33,1.674,1367990.89,0,22928,0.4255,0.1829,7343.64,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-04-29
2025-11,MXP,IE,MXP-DUB,50404,8521289,185760.36,9.86,3.908,1.013,1082595.09,1,34022,0.6177,0.5694,8131.9,1,EASA_ENV_REPORT,SECOND,2024-08-27
2025-12,WAW,SI,WAW-ZRH,40301,2813424,63006.26,5.61,6.225,0.088,880197.28,1,8740,0.8768,0.7535,908.82,1,CORSIA_REPORTING,BENCHMARK,2025-06-21
2026-01,LIS,AT,LIS-SOF,4342,574628,124265.4,15.42,0.692,0.188,47447.22,1,2848,0.5612,1.3182,3257.43,1,EUROCONTROL_STATFOR,FLASH,2024-03-04
2026-02,LGW,EE,LGW-ARN,21468,2474935,16499.34,17.21,2.497,1.63,206396.08,1,14686,1.523,0.8968,9668.45,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-01-08
2026-03,MUC,IT,MUC-LHR,19629,1888533,60847.48,24.2,3.475,1.66,375937.06,1,10417,0.2748,1.7638,4382.89,1,EASA_ENV_REPORT,SECOND,2024-02-07
2026-04,AMS,FR,AMS-AMS,32755,4609366,160550.19,12.56,2.544,0.249,624798.08,1,46423,1.269,1.6981,5392.95,1,CORSIA_REPORTING,BENCHMARK,2024-05-19
2026-05,FCO,HU,FCO-WAW,22427,2175814,174604.79,7.18,1.979,0.767,392876.78,1,4149,0.4623,1.8349,3897.45,1,EUROCONTROL_STATFOR,FLASH,2024-06-03
