env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2014,FRS000000575,POINT,CO2,5254.267,105.25,NONE,6136,583382.42,SITE_SPECIFIC,CEMS,PERMIT00000575,IN_COMPLIANCE,8,1,6556.9,98.44,GHGRP,0,LOW
2012,FRS000000576,MOBILE,CO2,2338.094,0.0,CARBON_CAPTURE,4074,476982.85,MODELLED,EMISSION_FACTOR,PERMIT00000576,IN_COMPLIANCE,9,8,12771.9,36.59,GHGRP,0,MEDIUM
2018,FRS000000577,MOBILE,N2O,1891.258,0.0,NONE,240,955787.59,STACK_TEST,MATERIAL_BALANCE,PERMIT00000577,OUT_OF_COMPLIANCE,3,3,9980.0,1.99,TRI,0,LOW
2021,FRS000000578,MOBILE,CO2,5064.834,0.0,NONE,6552,973047.18,STACK_TEST,MODELED,PERMIT00000578,IN_COMPLIANCE,10,0,1341.7,64.94,STATE_INVENTORY,0,MEDIUM
2021,FRS000000579,MOBILE,CO2,846.601,0.0,NONE,1546,1439284.88,DEFAULT,CEMS,PERMIT00000579,NOT_APPLICABLE,5,7,5119.1,82.62,NEI,0,MEDIUM
2006,FRS000000580,POINT,CO2,1221.023,178.36,SNCR,4449,1480190.04,DEFAULT,ENGINEERING,PERMIT00000580,IN_COMPLIANCE,3,6,6396.2,58.69,TRI,1,LOW
2008,FRS000000581,AREA,CO2,2564.262,0.0,BAGHOUSE,2134,607377.86,DEFAULT,MODELED,PERMIT00000581,IN_COMPLIANCE,6,7,2761.7,66.7,NEI,0,HIGH
2005,FRS000000582,AREA,CO2,2608.053,0.0,OXIDATION_CATALYST,796,934227.05,SITE_SPECIFIC,ENGINEERING,PERMIT00000582,IN_COMPLIANCE,1,5,9345.0,38.44,GHGRP,1,UNKNOWN
2016,FRS000000583,POINT,CO2,12364.179,9.7,ESP,7179,1472038.41,SITE_SPECIFIC,CEMS,PERMIT00000583,IN_COMPLIANCE,4,3,9454.2,25.62,STATE_INVENTORY,0,MEDIUM
2015,FRS000000584,AREA,CO2,11358.353,0.0,OXIDATION_CATALYST,7168,284875.41,MODELLED,EMISSION_FACTOR,PERMIT00000584,UNDER_REVIEW,10,0,11325.5,13.89,GHGRP,1,LOW
2009,FRS000000585,POINT,CO2,6625.945,213.48,NONE,6028,1063975.24,DEFAULT,EMISSION_FACTOR,PERMIT00000585,IN_COMPLIANCE,3,3,772.5,73.73,TRI,0,HIGH
2008,FRS000000586,POINT,HFCs,3223.815,50.73,BAGHOUSE,1372,686309.06,DEFAULT,EMISSION_FACTOR,PERMIT00000586,NOT_APPLICABLE,5,5,12072.6,24.59,GHGRP,0,MEDIUM
2023,FRS000000587,POINT,CO2,421.785,177.46,ESP,8342,1048215.22,DEFAULT,EMISSION_FACTOR,PERMIT00000587,IN_COMPLIANCE,6,1,2673.2,77.53,GHGRP,0,UNKNOWN
2017,FRS000000588,MOBILE,CO2,2572.95,0.0,FGD,5019,1278234.31,STACK_TEST,CEMS,PERMIT00000588,IN_COMPLIANCE,7,6,4014.8,39.68,GHGRP,0,LOW
2019,FRS000000589,MOBILE,CO2,1447.682,0.0,ESP,4072,738973.92,STACK_TEST,CEMS,PERMIT00000589,IN_COMPLIANCE,4,6,14247.4,85.28,NEI,0,MEDIUM
2014,FRS000000590,NONPOINT,CO2,15241.478,0.0,SCR,5790,494536.07,STACK_TEST,CEMS,PERMIT00000590,UNDER_REVIEW,3,6,5968.4,29.17,GHGRP,1,LOW
2013,FRS000000591,MOBILE,CO2,7930.619,0.0,SNCR,1681,773272.8,STACK_TEST,ENGINEERING,PERMIT00000591,IN_COMPLIANCE,9,7,9950.2,34.49,STATE_INVENTORY,1,MEDIUM
2022,FRS000000592,POINT,CO2,907.27,9.34,BAGHOUSE,7590,1390102.18,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00000592,OUT_OF_COMPLIANCE,7,4,14767.9,7.5,TRI,0,MEDIUM
2010,FRS000000593,AREA,CO2,2319.01,0.0,NONE,414,195234.55,SITE_SPECIFIC,MODELED,PERMIT00000593,IN_COMPLIANCE,4,8,7839.4,82.99,GHGRP,0,LOW
2015,FRS000000594,AREA,CO2,2868.748,0.0,OXIDATION_CATALYST,629,440196.14,STACK_TEST,ENGINEERING,PERMIT00000594,IN_COMPLIANCE,2,5,1282.4,66.57,TRI,0,HIGH
2012,FRS000000595,NONPOINT,CO2,3019.435,0.0,SCR,4276,1182651.31,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000595,IN_COMPLIANCE,5,6,9349.1,76.5,GHGRP,0,LOW
2022,FRS000000596,POINT,CO2,6652.852,75.91,SCR,7130,442808.74,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000596,IN_COMPLIANCE,8,4,9583.6,99.33,NEI,1,LOW
2015,FRS000000597,MOBILE,CO2,10152.516,0.0,NONE,4268,1330513.06,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00000597,IN_COMPLIANCE,6,7,12753.4,24.91,NEI,0,HIGH
2021,FRS000000598,NONPOINT,CO2,2318.123,0.0,BAGHOUSE,748,1377208.46,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00000598,IN_COMPLIANCE,4,1,11583.3,77.62,TRI,1,HIGH
2024,FRS000000599,NONPOINT,CO2,1437.622,0.0,SNCR,531,90241.99,MODELLED,ENGINEERING,PERMIT00000599,IN_COMPLIANCE,10,1,14848.0,21.14,OTHER,0,UNKNOWN
2014,FRS000000600,AREA,HFCs,622.221,0.0,ESP,7722,85911.41,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000600,IN_COMPLIANCE,0,7,8871.3,34.74,TRI,0,MEDIUM
2025,FRS000000601,NONPOINT,CO2,665.285,0.0,NONE,5253,519923.26,STACK_TEST,EMISSION_FACTOR,PERMIT00000601,OUT_OF_COMPLIANCE,6,3,12835.9,84.85,NEI,0,UNKNOWN
2009,FRS000000602,POINT,CO2,11836.739,111.35,NONE,284,1384881.86,STACK_TEST,MATERIAL_BALANCE,PERMIT00000602,IN_COMPLIANCE,2,6,31.4,43.67,GHGRP,0,HIGH
2011,FRS000000603,MOBILE,CO2,649.845,0.0,OXIDATION_CATALYST,2742,845780.8,MODELLED,MATERIAL_BALANCE,PERMIT00000603,NOT_APPLICABLE,6,1,8627.3,53.91,NEI,1,LOW
2020,FRS000000604,MOBILE,CH4,1522.079,0.0,FGD,3640,515301.42,DEFAULT,EMISSION_FACTOR,PERMIT00000604,IN_COMPLIANCE,10,6,6561.5,27.17,TRI,1,UNKNOWN
2020,FRS000000605,POINT,CO2,988.806,65.42,CARBON_CAPTURE,2846,1208073.37,DEFAULT,ENGINEERING,PERMIT00000605,IN_COMPLIANCE,10,5,10283.1,36.87,GHGRP,1,MEDIUM
2020,FRS000000606,POINT,SF6,889.796,114.7,SCR,4471,1255083.93,DEFAULT,MATERIAL_BALANCE,PERMIT00000606,NOT_APPLICABLE,5,5,2955.4,39.22,STATE_INVENTORY,0,LOW
2015,FRS000000607,AREA,CO2,2294.913,0.0,BAGHOUSE,6293,38556.41,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000607,IN_COMPLIANCE,3,5,1846.2,24.87,STATE_INVENTORY,0,HIGH
2008,FRS000000608,POINT,HFCs,1170.9,125.62,SNCR,5520,458545.08,MODELLED,MATERIAL_BALANCE,PERMIT00000608,IN_COMPLIANCE,10,0,9809.6,75.29,GHGRP,0,UNKNOWN
2017,FRS000000609,POINT,PFCs,1589.843,173.39,BAGHOUSE,8402,370412.91,DEFAULT,EMISSION_FACTOR,PERMIT00000609,IN_COMPLIANCE,6,3,2694.5,8.7,GHGRP,1,MEDIUM
2023,FRS000000610,POINT,CO2,2022.902,79.38,NONE,7855,775395.16,SITE_SPECIFIC,ENGINEERING,PERMIT00000610,IN_COMPLIANCE,3,4,5067.0,34.71,NEI,0,MEDIUM
2011,FRS000000611,NONPOINT,HFCs,6303.759,0.0,NONE,222,679930.03,MASS_BALANCE,MODELED,PERMIT00000611,IN_COMPLIANCE,5,3,4743.4,81.23,NEI,0,LOW
2015,FRS000000612,POINT,CO2,7966.953,145.51,NONE,1541,1449552.24,DEFAULT,ENGINEERING,PERMIT00000612,IN_COMPLIANCE,7,8,8895.5,68.31,TRI,0,MEDIUM
2022,FRS000000613,MOBILE,N2O,3113.141,0.0,NONE,8544,56456.17,SITE_SPECIFIC,CEMS,PERMIT00000613,IN_COMPLIANCE,6,2,2083.6,57.29,NEI,0,LOW
2006,FRS000000614,NONPOINT,CO2,1986.817,0.0,FGD,1622,367374.03,MASS_BALANCE,CEMS,PERMIT00000614,IN_COMPLIANCE,10,5,3733.0,75.11,STATE_INVENTORY,0,LOW
2015,FRS000000615,POINT,N2O,1683.815,208.67,OXIDATION_CATALYST,6288,644531.08,DEFAULT,EMISSION_FACTOR,PERMIT00000615,IN_COMPLIANCE,10,2,10145.3,96.86,TRI,0,MEDIUM
2009,FRS000000616,POINT,CO2,673.68,166.44,CARBON_CAPTURE,6631,853328.34,SITE_SPECIFIC,CEMS,PERMIT00000616,OUT_OF_COMPLIANCE,9,0,2282.3,36.21,GHGRP,0,HIGH
2012,FRS000000617,POINT,CO2,898.681,92.15,NONE,6851,831956.72,SITE_SPECIFIC,CEMS,PERMIT00000617,NOT_APPLICABLE,1,5,9554.7,41.21,STATE_INVENTORY,0,MEDIUM
2007,FRS000000618,MOBILE,CO2,2754.127,0.0,SCR,3052,1054553.52,STACK_TEST,CEMS,PERMIT00000618,NOT_APPLICABLE,7,8,12020.4,56.9,TRI,0,LOW
2017,FRS000000619,AREA,CO2,4577.197,0.0,SCR,4473,359265.95,MASS_BALANCE,ENGINEERING,PERMIT00000619,IN_COMPLIANCE,1,5,13990.7,87.27,NEI,1,HIGH
2011,FRS000000620,MOBILE,CH4,948.794,0.0,SCR,2328,1055619.98,STACK_TEST,MODELED,PERMIT00000620,IN_COMPLIANCE,8,8,14874.4,87.98,TRI,0,UNKNOWN
2015,FRS000000621,POINT,CO2,751.594,13.2,BAGHOUSE,6021,231764.14,SITE_SPECIFIC,ENGINEERING,PERMIT00000621,IN_COMPLIANCE,7,6,12249.3,0.74,GHGRP,1,MEDIUM
2020,FRS000000622,AREA,CO2,10275.026,0.0,NONE,746,1484948.08,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000622,IN_COMPLIANCE,2,0,6869.5,55.14,TRI,1,MEDIUM
2016,FRS000000623,AREA,CO2,5321.182,0.0,NONE,5121,1341100.55,DEFAULT,MODELED,PERMIT00000623,IN_COMPLIANCE,5,3,14547.9,89.06,STATE_INVENTORY,0,HIGH
2007,FRS000000624,MOBILE,N2O,1901.525,0.0,BAGHOUSE,1993,1337041.82,DEFAULT,CEMS,PERMIT00000624,IN_COMPLIANCE,0,4,8102.6,5.17,NEI,1,LOW
2009,FRS000000625,NONPOINT,CO2,1368.219,0.0,ESP,4323,1206861.05,SITE_SPECIFIC,CEMS,PERMIT00000625,IN_COMPLIANCE,10,8,2466.4,97.99,GHGRP,0,LOW
2021,FRS000000626,NONPOINT,CO2,4331.512,0.0,NONE,8715,225563.7,DEFAULT,MODELED,PERMIT00000626,OUT_OF_COMPLIANCE,4,0,3636.7,2.4,STATE_INVENTORY,0,MEDIUM
2010,FRS000000627,MOBILE,CO2,2257.165,0.0,NONE,270,168465.97,DEFAULT,MODELED,PERMIT00000627,IN_COMPLIANCE,6,5,12643.8,23.88,GHGRP,0,LOW
2008,FRS000000628,MOBILE,N2O,10704.801,0.0,FGD,96,1217623.09,DEFAULT,EMISSION_FACTOR,PERMIT00000628,IN_COMPLIANCE,10,8,6114.5,99.62,STATE_INVENTORY,0,UNKNOWN
2021,FRS000000629,NONPOINT,CO2,1471.498,0.0,SCR,2723,321595.69,DEFAULT,MODELED,PERMIT00000629,IN_COMPLIANCE,4,0,14296.3,53.65,STATE_INVENTORY,1,LOW
2015,FRS000000630,MOBILE,CO2,2301.656,0.0,SCR,1777,1222307.58,DEFAULT,ENGINEERING,PERMIT00000630,UNDER_REVIEW,6,5,1741.0,93.56,NEI,0,HIGH
2018,FRS000000631,POINT,CO2,1811.277,121.68,NONE,503,1436631.65,STACK_TEST,EMISSION_FACTOR,PERMIT00000631,IN_COMPLIANCE,9,4,7297.7,60.1,GHGRP,1,UNKNOWN
2014,FRS000000632,POINT,CH4,4621.103,185.5,OXIDATION_CATALYST,6280,826749.41,DEFAULT,CEMS,PERMIT00000632,NOT_APPLICABLE,8,6,12809.6,35.21,GHGRP,0,MEDIUM
2007,FRS000000633,AREA,CO2,1522.33,0.0,NONE,7338,1265664.77,DEFAULT,CEMS,PERMIT00000633,IN_COMPLIANCE,1,2,2845.3,51.99,GHGRP,0,HIGH
2018,FRS000000634,POINT,N2O,1231.364,238.39,ESP,6380,1379672.43,MODELLED,MATERIAL_BALANCE,PERMIT00000634,IN_COMPLIANCE,3,8,1100.8,30.22,GHGRP,0,MEDIUM
2021,FRS000000635,POINT,PFCs,623.651,183.48,BAGHOUSE,7049,429831.8,STACK_TEST,ENGINEERING,PERMIT00000635,IN_COMPLIANCE,8,4,14759.4,51.49,STATE_INVENTORY,0,HIGH
2025,FRS000000636,NONPOINT,CO2,8262.426,0.0,OXIDATION_CATALYST,6574,62230.58,DEFAULT,EMISSION_FACTOR,PERMIT00000636,IN_COMPLIANCE,2,0,11957.4,32.32,NEI,1,LOW
2005,FRS000000637,AREA,CO2,993.344,0.0,NONE,2306,645678.21,DEFAULT,EMISSION_FACTOR,PERMIT00000637,IN_COMPLIANCE,1,4,11910.1,76.33,GHGRP,0,MEDIUM
2022,FRS000000638,AREA,CO2,1192.112,0.0,SNCR,4775,1261113.85,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00000638,IN_COMPLIANCE,4,1,2438.0,85.61,NEI,1,HIGH
2011,FRS000000639,POINT,CO2,5483.882,49.75,SCR,631,1338887.5,MODELLED,EMISSION_FACTOR,PERMIT00000639,OUT_OF_COMPLIANCE,10,3,3950.3,31.19,STATE_INVENTORY,1,MEDIUM
2023,FRS000000640,AREA,CO2,2019.222,0.0,CARBON_CAPTURE,8125,1139891.76,MODELLED,MODELED,PERMIT00000640,IN_COMPLIANCE,10,3,4438.1,61.79,NEI,1,LOW
2010,FRS000000641,POINT,CO2,1673.476,87.37,SCR,6729,1145064.55,DEFAULT,ENGINEERING,PERMIT00000641,IN_COMPLIANCE,5,2,3981.8,1.04,STATE_INVENTORY,0,LOW
2022,FRS000000642,AREA,HFCs,1867.945,0.0,SCR,2102,758055.09,DEFAULT,ENGINEERING,PERMIT00000642,IN_COMPLIANCE,1,7,9794.2,76.84,NEI,0,UNKNOWN
2014,FRS000000643,MOBILE,CH4,3450.875,0.0,SNCR,7265,15185.33,DEFAULT,MATERIAL_BALANCE,PERMIT00000643,IN_COMPLIANCE,3,8,2874.6,17.92,STATE_INVENTORY,1,UNKNOWN
2018,FRS000000644,POINT,CO2,3736.069,57.27,BAGHOUSE,178,1009261.0,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000644,OUT_OF_COMPLIANCE,3,7,13403.9,15.95,GHGRP,0,LOW
2017,FRS000000645,POINT,CO2,1028.102,28.51,SCR,5034,43809.0,STACK_TEST,ENGINEERING,PERMIT00000645,UNDER_REVIEW,1,5,5577.3,80.74,NEI,0,MEDIUM
2025,FRS000000646,FUGITIVE,CO2,2866.712,0.0,FGD,6382,6760.63,SITE_SPECIFIC,ENGINEERING,PERMIT00000646,IN_COMPLIANCE,2,0,37.9,50.91,TRI,0,LOW
2010,FRS000000647,POINT,SF6,17225.921,5.92,ESP,2001,1334833.89,STACK_TEST,ENGINEERING,PERMIT00000647,IN_COMPLIANCE,4,5,9811.2,87.61,STATE_INVENTORY,0,HIGH
2013,FRS000000648,MOBILE,CO2,2939.082,0.0,BAGHOUSE,5456,1432570.39,DEFAULT,EMISSION_FACTOR,PERMIT00000648,IN_COMPLIANCE,2,4,6973.0,2.35,NEI,0,LOW
2006,FRS000000649,NONPOINT,HFCs,1182.107,0.0,SNCR,7317,1414060.98,DEFAULT,CEMS,PERMIT00000649,UNDER_REVIEW,7,6,1383.0,61.14,NEI,1,MEDIUM
2024,FRS000000650,POINT,CO2,1115.824,180.39,OXIDATION_CATALYST,1715,1072567.03,DEFAULT,ENGINEERING,PERMIT00000650,IN_COMPLIANCE,3,3,2395.6,96.97,GHGRP,0,MEDIUM
2013,FRS000000651,POINT,CO2,3654.538,161.12,NONE,1400,70975.4,MASS_BALANCE,CEMS,PERMIT00000651,IN_COMPLIANCE,3,8,8564.7,73.65,TRI,1,LOW
2018,FRS000000652,POINT,CO2,4103.059,208.32,ESP,2306,809474.69,DEFAULT,ENGINEERING,PERMIT00000652,NOT_APPLICABLE,3,6,4550.7,29.36,TRI,1,MEDIUM
2005,FRS000000653,NONPOINT,CH4,1374.629,0.0,NONE,6545,1452173.75,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000653,OUT_OF_COMPLIANCE,3,8,7345.9,31.73,NEI,1,LOW
2021,FRS000000654,POINT,CO2,13254.95,91.03,CARBON_CAPTURE,5927,86463.63,STACK_TEST,ENGINEERING,PERMIT00000654,IN_COMPLIANCE,1,3,9742.4,49.25,NEI,0,LOW
2019,FRS000000655,FUGITIVE,PFCs,8787.071,0.0,SCR,8505,1190881.71,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000655,UNDER_REVIEW,5,6,11075.5,83.6,STATE_INVENTORY,0,LOW
2014,FRS000000656,POINT,CO2,8141.154,212.54,NONE,5489,822362.0,SITE_SPECIFIC,ENGINEERING,PERMIT00000656,NOT_APPLICABLE,1,4,2340.0,83.05,NEI,0,LOW
2024,FRS000000657,AREA,N2O,786.361,0.0,NONE,1849,1011793.81,DEFAULT,MODELED,PERMIT00000657,IN_COMPLIANCE,4,3,10299.1,83.9,TRI,0,HIGH
2009,FRS000000658,MOBILE,CO2,2889.946,0.0,NONE,6562,40338.04,STACK_TEST,ENGINEERING,PERMIT00000658,IN_COMPLIANCE,6,1,6922.9,50.61,STATE_INVENTORY,0,MEDIUM
2011,FRS000000659,NONPOINT,CO2,359.007,0.0,SNCR,8341,1456805.32,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00000659,UNDER_REVIEW,5,8,11844.4,32.08,NEI,0,LOW
2013,FRS000000660,MOBILE,CO2,1336.326,0.0,CARBON_CAPTURE,4607,514367.62,STACK_TEST,CEMS,PERMIT00000660,IN_COMPLIANCE,1,2,13945.3,17.77,OTHER,1,LOW
2017,FRS000000661,AREA,CO2,2663.346,0.0,NONE,669,640904.66,DEFAULT,EMISSION_FACTOR,PERMIT00000661,NOT_APPLICABLE,4,1,260.9,37.83,STATE_INVENTORY,0,LOW
2017,FRS000000662,POINT,CO2,2388.201,78.18,FGD,1318,760506.56,DEFAULT,EMISSION_FACTOR,PERMIT00000662,NOT_APPLICABLE,5,4,9080.1,47.73,GHGRP,0,HIGH
2006,FRS000000663,POINT,N2O,15326.966,98.79,SCR,8143,1198264.31,DEFAULT,EMISSION_FACTOR,PERMIT00000663,IN_COMPLIANCE,6,1,2537.5,1.48,TRI,1,MEDIUM
2024,FRS000000664,AREA,CO2,2405.389,0.0,BAGHOUSE,5408,544281.07,STACK_TEST,CEMS,PERMIT00000664,IN_COMPLIANCE,8,7,1520.0,13.43,GHGRP,0,UNKNOWN
2012,FRS000000665,MOBILE,HFCs,2318.946,0.0,FGD,7455,1453278.57,STACK_TEST,EMISSION_FACTOR,PERMIT00000665,IN_COMPLIANCE,1,4,4729.6,7.11,NEI,0,MEDIUM
2006,FRS000000666,AREA,CO2,1452.619,0.0,NONE,8567,1036145.31,DEFAULT,MODELED,PERMIT00000666,IN_COMPLIANCE,7,3,11108.9,93.03,STATE_INVENTORY,0,HIGH
2008,FRS000000667,MOBILE,CH4,2485.027,0.0,NONE,8445,523323.56,DEFAULT,MATERIAL_BALANCE,PERMIT00000667,IN_COMPLIANCE,6,6,3473.8,41.82,NEI,0,HIGH
2009,FRS000000668,MOBILE,CO2,454.483,0.0,NONE,6117,1273974.94,MODELLED,CEMS,PERMIT00000668,UNDER_REVIEW,8,1,2626.6,2.87,NEI,1,MEDIUM
2019,FRS000000669,POINT,CH4,4028.994,235.62,NONE,8336,1362630.67,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000669,IN_COMPLIANCE,3,2,6484.8,77.18,GHGRP,0,MEDIUM
2010,FRS000000670,POINT,CO2,1930.688,141.28,NONE,5969,977366.09,DEFAULT,EMISSION_FACTOR,PERMIT00000670,IN_COMPLIANCE,9,8,6240.9,14.28,GHGRP,0,HIGH
2023,FRS000000671,MOBILE,CO2,819.204,0.0,FGD,6338,1320164.99,SITE_SPECIFIC,MODELED,PERMIT00000671,IN_COMPLIANCE,1,3,9799.7,70.21,NEI,1,LOW
2018,FRS000000672,MOBILE,CO2,1975.337,0.0,SNCR,8391,759286.52,DEFAULT,MODELED,PERMIT00000672,IN_COMPLIANCE,0,8,13927.9,14.41,STATE_INVENTORY,1,LOW
2009,FRS000000673,MOBILE,N2O,4263.73,0.0,NONE,1531,754093.2,DEFAULT,ENGINEERING,PERMIT00000673,OUT_OF_COMPLIANCE,9,2,12869.9,38.37,NEI,1,MEDIUM
2006,FRS000000674,NONPOINT,CO2,6585.56,0.0,NONE,3906,287568.24,SITE_SPECIFIC,MODELED,PERMIT00000674,IN_COMPLIANCE,5,1,9049.0,57.52,GHGRP,1,HIGH
2013,FRS000000675,MOBILE,CO2,1150.747,0.0,NONE,809,1236699.28,STACK_TEST,EMISSION_FACTOR,PERMIT00000675,IN_COMPLIANCE,1,6,5507.9,51.26,NEI,1,HIGH
2016,FRS000000676,MOBILE,CO2,2079.929,0.0,NONE,1509,356780.58,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000676,IN_COMPLIANCE,3,8,14055.8,43.47,GHGRP,0,MEDIUM
2009,FRS000000677,AREA,CO2,857.157,0.0,NONE,1211,1442119.14,DEFAULT,MODELED,PERMIT00000677,IN_COMPLIANCE,9,5,1803.2,37.3,NEI,1,LOW
2016,FRS000000678,MOBILE,N2O,967.426,0.0,SCR,6858,1473420.67,STACK_TEST,MATERIAL_BALANCE,PERMIT00000678,IN_COMPLIANCE,4,2,4017.1,4.25,STATE_INVENTORY,0,MEDIUM
2006,FRS000000679,MOBILE,CO2,3431.067,0.0,BAGHOUSE,2892,227863.21,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00000679,IN_COMPLIANCE,5,4,14826.5,72.3,GHGRP,0,MEDIUM
2022,FRS000000680,AREA,CO2,3349.293,0.0,NONE,1884,94651.43,DEFAULT,ENGINEERING,PERMIT00000680,IN_COMPLIANCE,2,8,12762.5,87.62,GHGRP,0,HIGH
2022,FRS000000681,POINT,CO2,5562.463,92.35,BAGHOUSE,5905,1045982.49,DEFAULT,CEMS,PERMIT00000681,IN_COMPLIANCE,7,7,7938.1,43.19,NEI,0,HIGH
2016,FRS000000682,MOBILE,CO2,345.762,0.0,NONE,6184,592778.68,DEFAULT,CEMS,PERMIT00000682,OUT_OF_COMPLIANCE,0,7,14144.4,31.49,GHGRP,0,LOW
2014,FRS000000683,MOBILE,CO2,924.473,0.0,NONE,6734,1152509.06,STACK_TEST,EMISSION_FACTOR,PERMIT00000683,NOT_APPLICABLE,10,3,9188.1,42.72,TRI,1,HIGH
2018,FRS000000684,NONPOINT,HFCs,1017.606,0.0,BAGHOUSE,6408,1368725.64,MODELLED,CEMS,PERMIT00000684,IN_COMPLIANCE,9,4,10016.3,3.39,STATE_INVENTORY,0,MEDIUM
2024,FRS000000685,POINT,CO2,6638.962,223.99,SCR,5935,963740.27,MODELLED,EMISSION_FACTOR,PERMIT00000685,IN_COMPLIANCE,7,0,3366.7,11.63,STATE_INVENTORY,0,MEDIUM
2011,FRS000000686,AREA,HFCs,4581.776,0.0,NONE,6827,418644.58,STACK_TEST,MODELED,PERMIT00000686,IN_COMPLIANCE,4,1,51.4,20.02,GHGRP,0,HIGH
2009,FRS000000687,POINT,HFCs,4512.153,53.4,ESP,6260,962136.65,DEFAULT,MODELED,PERMIT00000687,IN_COMPLIANCE,7,6,11756.5,37.49,NEI,1,UNKNOWN
2007,FRS000000688,MOBILE,CO2,3735.673,0.0,SNCR,484,169084.56,MASS_BALANCE,CEMS,PERMIT00000688,IN_COMPLIANCE,0,6,8667.3,88.19,GHGRP,0,MEDIUM
2025,FRS000000689,POINT,CO2,7702.576,235.97,NONE,1036,653674.33,DEFAULT,EMISSION_FACTOR,PERMIT00000689,IN_COMPLIANCE,0,3,12199.7,24.47,STATE_INVENTORY,0,MEDIUM
2009,FRS000000690,MOBILE,CO2,4073.242,0.0,NONE,6504,683507.48,DEFAULT,MODELED,PERMIT00000690,IN_COMPLIANCE,4,2,2773.0,39.92,GHGRP,0,MEDIUM
2019,FRS000000691,NONPOINT,CO2,3321.918,0.0,NONE,6837,889559.41,MODELLED,MATERIAL_BALANCE,PERMIT00000691,IN_COMPLIANCE,7,8,13252.9,6.35,GHGRP,1,HIGH
2008,FRS000000692,MOBILE,CO2,2618.977,0.0,ESP,6671,362009.59,DEFAULT,MODELED,PERMIT00000692,IN_COMPLIANCE,9,8,13731.3,73.42,TRI,0,UNKNOWN
2013,FRS000000693,POINT,CO2,1872.006,70.98,NONE,3487,793537.34,DEFAULT,ENGINEERING,PERMIT00000693,IN_COMPLIANCE,4,6,8624.7,68.65,NEI,0,HIGH
2017,FRS000000694,POINT,CO2,873.285,76.34,ESP,3933,117194.0,DEFAULT,MODELED,PERMIT00000694,NOT_APPLICABLE,6,8,4003.5,6.09,GHGRP,0,HIGH
2008,FRS000000695,MOBILE,N2O,2778.021,0.0,NONE,6097,2850.53,STACK_TEST,ENGINEERING,PERMIT00000695,UNDER_REVIEW,8,5,4749.5,65.89,NEI,0,LOW
2006,FRS000000696,POINT,SF6,2791.318,242.57,FGD,4086,1089012.04,MODELLED,ENGINEERING,PERMIT00000696,IN_COMPLIANCE,0,2,11561.7,39.17,TRI,1,MEDIUM
2023,FRS000000697,MOBILE,CO2,3637.827,0.0,SCR,7898,58499.13,MASS_BALANCE,EMISSION_FACTOR,PERMIT00000697,OUT_OF_COMPLIANCE,6,6,12806.8,71.36,NEI,0,LOW
2007,FRS000000698,POINT,CO2,2090.431,198.81,ESP,2039,891616.37,STACK_TEST,ENGINEERING,PERMIT00000698,IN_COMPLIANCE,1,0,8400.0,19.99,TRI,0,MEDIUM
2018,FRS000000699,MOBILE,CO2,2197.364,0.0,OXIDATION_CATALYST,461,1180608.53,DEFAULT,EMISSION_FACTOR,PERMIT00000699,UNDER_REVIEW,0,8,60.8,78.41,GHGRP,0,UNKNOWN
2019,FRS000000700,MOBILE,CO2,19743.325,0.0,NONE,3758,601160.57,DEFAULT,EMISSION_FACTOR,PERMIT00000700,IN_COMPLIANCE,6,3,2594.6,70.95,GHGRP,0,MEDIUM
2011,FRS000000701,AREA,CO2,6424.364,0.0,NONE,6378,742017.92,DEFAULT,ENGINEERING,PERMIT00000701,IN_COMPLIANCE,2,6,5677.4,26.45,NEI,1,HIGH
2007,FRS000000702,POINT,CH4,811.025,83.26,ESP,4472,863199.56,SITE_SPECIFIC,ENGINEERING,PERMIT00000702,OUT_OF_COMPLIANCE,7,5,10117.6,99.02,TRI,0,MEDIUM
