tax_excise_reference_month,tax_excise_country_iso2,tax_excise_product_category_code,tax_excise_excise_rate_unit,tax_excise_excise_rate_value,tax_excise_clearances_quantity,tax_excise_excise_revenue_eur,tax_excise_illicit_trade_seizures_count,tax_excise_illicit_trade_seizures_value_eur,tax_excise_track_and_trace_flag,tax_excise_energy_tax_component_eur,tax_excise_carbon_price_component_eur,tax_excise_minimum_excise_compliance_flag,tax_excise_cross_border_purchases_estimate,tax_excise_health_policy_link_flag,tax_excise_retail_price_index,tax_excise_eu_directive_reference,tax_excise_data_source,tax_excise_revision_round,tax_excise_data_extract_date
2022-01,SI,ENERGY_FUELS,EUR_PER_1000_L,534.7499,10903329.96,5698291261.73,203,490515.18,1,2516179254.47,1077574715.91,1,2443564.02,0,166.907,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-07-21
2022-02,BG,VAPING_LIQUIDS,EUR_PER_L,0.2348,12186014.83,2879569.98,194,6311533.2,0,99192.25,176848.24,1,2080198.33,1,167.336,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-02-25
2022-03,EE,TOBACCO_FINECUT,EUR_PER_KG,48.2928,660126.67,30966060.54,799,12557745.78,1,767802.7,2095381.13,1,94494.11,1,167.533,2020_262_EU,EUROSTAT_TAX,SECOND,2025-01-09
2022-04,HU,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,138.1989,32650685.21,4244502458.1,676,28480665.28,0,150929424.49,169700528.25,1,4708381.31,1,167.314,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-11-22
2022-05,LU,ALCOHOL_WINE,EUR_PER_1000_L,100.918,5024073.66,514007847.97,369,9565431.85,0,47097709.66,23541567.3,1,483164.95,1,167.631,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-06-01
2022-06,RO,ALCOHOL_BEER,EUR_PER_1000_L,100.8603,914921.17,79640838.99,660,12385552.61,0,8214669.56,2071091.06,0,31700.16,1,169.197,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-08-23
2022-07,AT,ALCOHOL_SPIRITS,EUR_PER_HLPA,2011.082,56383.69,115333889.44,88,1266317.48,0,4679275.77,5733236.2,1,100.14,1,168.958,2003_96_EC,EUROSTAT_TAX,SECOND,2024-10-12
2022-08,CZ,ELECTRICITY,EUR_PER_MWH,12.3276,24177417.29,264073072.31,876,24623798.7,0,89622788.12,90186589.47,1,3699450.51,0,170.519,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-12-11
2022-09,DE,ENERGY_FUELS,EUR_PER_1000_L,631.7519,6547521.61,4237782830.74,718,20746078.73,0,2412643345.58,615498340.34,1,747491.77,0,168.843,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-07-14
2022-10,LV,VAPING_LIQUIDS,EUR_PER_L,0.0818,10927694.32,998409.99,876,34430834.92,0,58126.6,71384.72,1,565282.86,1,171.14,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-04-29
2022-11,PL,TOBACCO_FINECUT,EUR_PER_KG,48.1074,523170.6,22786996.77,320,13416679.51,1,956901.84,1154979.82,1,125271.2,1,169.983,92_83_EEC,EUROSTAT_TAX,SECOND,2024-12-08
2022-12,ES,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,173.8919,18959497.75,2862042982.29,87,2792296.97,1,88286716.42,74119742.93,1,2229690.89,1,172.101,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-03-25
2023-01,HR,ALCOHOL_WINE,EUR_PER_1000_L,9.4426,3452181.93,29583391.27,125,3015683.97,0,3384066.53,530682.47,1,553235.45,1,171.659,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-11-30
2023-02,FI,ALCOHOL_BEER,EUR_PER_1000_L,10.4769,363785.2,3890125.59,85,1791889.24,1,364960.62,16744.07,1,9973.34,1,171.91,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-01-27
2023-03,IE,ALCOHOL_SPIRITS,EUR_PER_HLPA,1802.055,58116.5,116879524.04,660,13098614.1,0,3857183.76,616630.91,1,10692.5,1,172.639,2020_262_EU,EUROSTAT_TAX,SECOND,2025-10-16
2023-04,MT,ELECTRICITY,EUR_PER_MWH,15.4452,4676610.74,78853711.27,14,286206.36,0,47045531.3,5715207.84,1,938803.76,0,173.944,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-09-24
2023-05,SK,ENERGY_FUELS,EUR_PER_1000_L,654.0387,4835903.5,3001401168.7,240,2236090.82,0,2158501857.29,431526508.89,1,1062459.74,0,172.49,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-02
2023-06,BE,VAPING_LIQUIDS,EUR_PER_L,0.5212,559758.68,256131.35,798,32212740.49,0,6675.48,17857.64,1,112012.35,1,173.625,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-02-25
2023-07,DK,TOBACCO_FINECUT,EUR_PER_KG,172.814,1412256.67,238155689.3,7,105630.89,1,7314986.65,17074437.18,1,265467.59,1,174.489,2003_96_EC,EUROSTAT_TAX,SECOND,2026-02-01
2023-08,GR,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,139.1595,25289755.02,3197290157.45,30,94006.62,1,154124321.08,218293975.07,1,1631529.91,1,176.205,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-12-08
2023-09,LT,ALCOHOL_WINE,EUR_PER_1000_L,63.4638,5354235.61,378902713.74,595,21244892.82,0,1662201.82,16779381.9,1,229734.33,1,176.35,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-07-10
2023-10,PT,ALCOHOL_BEER,EUR_PER_1000_L,30.8978,5339778.42,159871286.48,420,6713418.14,0,16678411.08,12543771.65,0,192437.02,1,175.147,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-01-31
2023-11,SE,ALCOHOL_SPIRITS,EUR_PER_HLPA,922.4937,16031.27,16843397.71,40,968093.2,0,993823.42,249853.17,0,3412.15,1,177.689,92_83_EEC,EUROSTAT_TAX,SECOND,2025-06-21
2023-12,CY,ELECTRICITY,EUR_PER_MWH,7.7579,510881.44,4200454.95,122,2925456.0,0,1996642.52,601645.94,1,111365.48,0,178.054,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-02-25
2024-01,FR,ENERGY_FUELS,EUR_PER_1000_L,220.41,14444304.98,3433887760.14,874,11928586.75,0,909911179.89,830660661.68,1,1735617.56,0,178.492,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-06-14
2024-02,IT,VAPING_LIQUIDS,EUR_PER_L,0.4282,10115370.17,4281128.41,175,2664947.05,0,289804.07,342046.69,0,319760.07,1,179.101,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-09-04
2024-03,NL,TOBACCO_FINECUT,EUR_PER_KG,111.4317,1227917.79,118992749.78,682,12494146.23,1,13175568.07,7206543.89,1,275192.64,1,178.043,2020_262_EU,EUROSTAT_TAX,SECOND,2024-10-12
2024-04,SI,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,116.2094,13479486.98,1337344540.52,208,5318387.39,1,69195117.94,25882931.63,1,1378191.26,1,179.26,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-08-28
2024-05,BG,ALCOHOL_WINE,EUR_PER_1000_L,12.1916,5100714.71,64688176.68,601,5232516.11,1,2837665.01,2961974.07,1,144339.5,1,180.446,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-14
2024-06,EE,ALCOHOL_BEER,EUR_PER_1000_L,45.2729,3419476.86,170591889.88,794,35599383.32,0,10384543.85,3484227.71,0,624243.67,1,179.235,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-10-22
2024-07,HU,ALCOHOL_SPIRITS,EUR_PER_HLPA,1065.3819,85800.94,79993941.91,245,6864924.52,0,7876510.24,4834100.1,1,17306.58,1,180.701,2003_96_EC,EUROSTAT_TAX,SECOND,2024-10-08
2024-08,LU,ELECTRICITY,EUR_PER_MWH,12.9873,24045913.07,267672400.44,687,26303723.9,0,148346555.01,41185108.11,0,1902510.09,0,180.863,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-11-29
2024-09,RO,ENERGY_FUELS,EUR_PER_1000_L,386.8261,14950320.11,6084662042.36,630,14596070.88,1,5165577761.54,1628125467.46,0,2174344.68,0,180.996,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2026-01-19
2024-10,AT,VAPING_LIQUIDS,EUR_PER_L,0.6286,6376995.81,4298971.31,37,877741.41,0,318837.5,93751.98,1,483337.38,1,181.982,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-06-23
2024-11,CZ,TOBACCO_FINECUT,EUR_PER_KG,115.3497,2115953.29,249152519.28,860,11653852.84,0,15678010.58,4423063.3,0,422046.75,1,182.509,92_83_EEC,EUROSTAT_TAX,SECOND,2025-05-10
2024-12,DE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,176.3048,17192996.53,3462848129.79,763,24000009.73,1,200553017.86,268771220.36,0,3600324.47,1,183.742,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-04-08
2025-01,LV,ALCOHOL_WINE,EUR_PER_1000_L,35.0933,5479881.02,197293134.64,276,2433596.88,0,9294816.59,2975756.0,1,210545.83,1,182.461,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-01-23
2025-02,PL,ALCOHOL_BEER,EUR_PER_1000_L,71.8057,4675193.6,309208655.0,633,6537690.18,0,22307804.27,8230657.46,1,467429.95,1,184.079,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-10-19
2025-03,ES,ALCOHOL_SPIRITS,EUR_PER_HLPA,1668.6898,89019.08,162052980.67,804,1448651.39,1,7136595.01,7419402.09,1,177.75,1,183.067,2020_262_EU,EUROSTAT_TAX,SECOND,2024-12-19
2025-04,HR,ELECTRICITY,EUR_PER_MWH,1.944,21719312.46,41745561.53,687,30248523.91,0,15918434.03,12653322.93,1,1746751.14,0,184.983,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-02-21
2025-05,FI,ENERGY_FUELS,EUR_PER_1000_L,371.7832,2888631.36,1206518601.86,163,1075043.05,0,663377836.93,274562939.67,1,46659.48,1,184.28,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-09-07
2025-06,IE,VAPING_LIQUIDS,EUR_PER_L,0.0786,3838493.69,281679.01,886,20303147.66,0,6001.77,13883.76,1,299751.69,1,184.725,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-12-05
2025-07,MT,TOBACCO_FINECUT,EUR_PER_KG,69.2004,1962634.64,154175442.77,721,1084895.81,0,10305620.28,5973442.56,1,300874.03,1,186.498,2003_96_EC,EUROSTAT_TAX,SECOND,2024-01-03
2025-08,SK,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,184.0732,18572405.17,2990820992.26,754,6925196.36,0,75308121.82,131267623.76,0,2617139.0,1,186.077,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-05-12
2025-09,BE,ALCOHOL_WINE,EUR_PER_1000_L,108.5664,3161489.73,317848350.3,555,14301790.58,0,6490934.4,292009.24,0,79191.28,1,187.704,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-01-22
2025-10,DK,ALCOHOL_BEER,EUR_PER_1000_L,55.8619,3869758.18,209289290.45,358,2138832.32,0,23848859.01,13096526.25,1,261291.81,1,188.494,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-11-13
2025-11,GR,ALCOHOL_SPIRITS,EUR_PER_HLPA,1722.148,91990.1,142687433.46,414,16944552.98,0,16328159.82,520175.05,1,16534.29,1,188.983,92_83_EEC,EUROSTAT_TAX,SECOND,2025-11-10
2025-12,LT,ELECTRICITY,EUR_PER_MWH,11.5036,1589501.22,15795737.25,180,2189828.82,0,6553100.1,1295368.82,1,314025.82,0,189.187,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-08-12
2026-01,PT,ENERGY_FUELS,EUR_PER_1000_L,729.4952,16909980.7,12473024932.98,325,12188411.77,0,7376109217.14,3929067771.91,1,3257813.82,0,190.2,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-02-12
2026-02,SE,VAPING_LIQUIDS,EUR_PER_L,0.5761,12672658.9,6582452.72,471,3248352.13,0,708166.43,489635.56,1,2144269.74,1,189.237,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-02-26
2026-03,CY,TOBACCO_FINECUT,EUR_PER_KG,174.1492,1509871.43,261505359.46,459,19871426.1,0,25032669.52,4174302.85,1,187572.84,1,190.945,2020_262_EU,EUROSTAT_TAX,SECOND,2025-11-25
2026-04,FR,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,246.1436,6461375.72,1739485266.14,177,1703629.78,1,136816268.04,102962702.54,1,257609.21,1,190.927,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-15
2026-05,IT,ALCOHOL_WINE,EUR_PER_1000_L,26.5426,3470777.35,98425562.11,64,1895128.07,1,9431177.14,2954157.78,0,191267.4,1,189.951,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-06-21
2026-06,NL,ALCOHOL_BEER,EUR_PER_1000_L,120.6323,1191182.94,160819894.04,828,36915301.07,0,14403308.51,10266800.0,1,77481.03,1,190.959,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-12-22
2026-07,SI,ALCOHOL_SPIRITS,EUR_PER_HLPA,1091.775,105544.25,129869966.62,521,12986475.99,0,6582404.03,9870959.47,1,19716.93,1,191.659,2003_96_EC,EUROSTAT_TAX,SECOND,2024-09-14
2026-08,BG,ELECTRICITY,EUR_PER_MWH,12.9036,11547425.57,134464257.11,388,8560841.61,0,37797073.0,17555351.23,1,1453439.65,0,193.342,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-08-03
2026-09,EE,ENERGY_FUELS,EUR_PER_1000_L,839.8381,7753463.22,5762762255.19,800,7110518.2,0,1561854780.88,1136489545.72,1,1002552.27,0,193.122,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-09-06
2026-10,HU,VAPING_LIQUIDS,EUR_PER_L,0.6936,6436761.3,4889548.12,733,3105330.51,0,23612.72,63978.27,0,7880.61,1,193.608,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-04-16
2026-11,LU,TOBACCO_FINECUT,EUR_PER_KG,53.7756,589487.98,32196774.96,383,2857462.88,1,2718071.58,406338.06,1,38123.37,1,193.132,92_83_EEC,EUROSTAT_TAX,SECOND,2024-12-15
2026-12,RO,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,259.7065,19418107.22,5130632987.16,956,40416999.6,1,483109447.44,142134128.45,1,1447361.54,1,194.338,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-11-17
2018-01,AT,ALCOHOL_WINE,EUR_PER_1000_L,30.4872,1749607.2,56121103.49,580,9360931.15,0,2381136.91,129735.58,0,309998.24,1,194.528,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-04-26
2018-02,CZ,ALCOHOL_BEER,EUR_PER_1000_L,41.5976,1121153.32,47801386.0,558,16779275.43,0,2684848.03,418161.39,0,89674.66,1,195.953,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-11-28
2018-03,DE,ALCOHOL_SPIRITS,EUR_PER_HLPA,1275.9932,46967.88,51452943.47,576,2978400.38,0,5251420.68,964445.2,1,5701.18,1,195.912,2020_262_EU,EUROSTAT_TAX,SECOND,2024-07-21
2018-04,LV,ELECTRICITY,EUR_PER_MWH,8.2606,7378302.97,54805367.04,293,10822439.92,0,33291646.88,11117168.16,1,817073.58,0,195.851,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-02-26
2018-05,PL,ENERGY_FUELS,EUR_PER_1000_L,531.6732,579377.81,284612519.97,98,3757093.44,0,73417725.01,91618679.86,0,89523.02,0,196.091,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-11-20
2018-06,ES,VAPING_LIQUIDS,EUR_PER_L,0.4648,6787024.0,3443576.39,475,21271767.71,0,376482.71,5713.0,1,1458535.78,1,196.095,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-01-30
2018-07,HR,TOBACCO_FINECUT,EUR_PER_KG,130.4827,1593830.33,205511065.71,682,17718259.39,1,17064672.23,687757.66,1,132998.12,1,197.525,2003_96_EC,EUROSTAT_TAX,SECOND,2025-12-28
2018-08,FI,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,291.0424,37973824.04,10854857017.04,596,9282543.5,1,186919865.75,71828289.14,0,8177915.81,1,198.026,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-12-03
2018-09,IE,ALCOHOL_WINE,EUR_PER_1000_L,73.2083,875252.48,56346198.01,320,8765418.65,0,2541799.95,3695752.83,1,171427.67,1,197.664,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-01-03
2018-10,MT,ALCOHOL_BEER,EUR_PER_1000_L,33.4972,5336386.22,190537566.35,623,14565732.89,0,20254124.73,7959761.89,0,919879.2,1,200.03,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-05-06
2018-11,SK,ALCOHOL_SPIRITS,EUR_PER_HLPA,2081.307,76939.23,168401491.97,297,4379537.47,0,15141431.96,5477348.58,1,16655.26,1,199.929,92_83_EEC,EUROSTAT_TAX,SECOND,2024-07-02
2018-12,BE,ELECTRICITY,EUR_PER_MWH,3.3559,23692934.02,79334334.05,199,5297913.64,0,34779859.01,8749096.0,1,3901859.74,0,198.922,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-05-16
2019-01,DK,ENERGY_FUELS,EUR_PER_1000_L,651.472,14685857.78,8173223554.21,484,10752773.78,0,5377823870.53,1853453394.07,1,879306.86,0,199.855,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-06-24
2019-02,GR,VAPING_LIQUIDS,EUR_PER_L,0.3935,13961228.97,5632510.07,188,2750038.71,0,256868.98,357168.02,1,2197173.24,1,201.833,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-05-16
2019-03,LT,TOBACCO_FINECUT,EUR_PER_KG,54.3752,1661324.96,88991829.25,469,20135717.99,1,470969.35,2479278.7,1,97192.63,1,202.457,2020_262_EU,EUROSTAT_TAX,SECOND,2025-12-16
2019-04,PT,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,233.4989,39848562.71,9398517584.47,671,30136178.03,1,854516962.29,265249001.05,1,1366098.24,1,200.878,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-04-19
2019-05,SE,ALCOHOL_WINE,EUR_PER_1000_L,120.4221,4627009.9,577919011.63,822,31990679.95,0,61320342.44,5900055.27,1,355877.66,1,201.601,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-02-21
2019-06,CY,ALCOHOL_BEER,EUR_PER_1000_L,27.784,3369698.49,100013434.84,53,204621.34,0,6840737.86,7610145.78,1,98108.96,1,202.405,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-09-02
2019-07,FR,ALCOHOL_SPIRITS,EUR_PER_HLPA,695.8588,67501.43,41554539.03,687,18375986.96,0,3782963.23,3088417.8,1,3496.73,1,204.379,2003_96_EC,EUROSTAT_TAX,SECOND,2025-12-25
2019-08,IT,ELECTRICITY,EUR_PER_MWH,15.6487,19665166.35,271567970.96,30,504967.87,0,73576770.96,69678914.77,1,923321.32,1,204.494,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-03-20
2019-09,NL,ENERGY_FUELS,EUR_PER_1000_L,884.4225,863635.42,734051326.87,719,29705309.98,0,446114204.61,221431678.57,1,128405.46,0,69.856,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2026-01-17
2019-10,SI,VAPING_LIQUIDS,EUR_PER_L,0.0737,7865537.63,499349.25,417,15808783.62,0,10448.72,3029.32,0,889674.29,1,71.25,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-04-30
2019-11,BG,TOBACCO_FINECUT,EUR_PER_KG,131.6725,943266.77,124906297.01,586,5485020.86,1,6729357.16,5300447.36,1,111534.18,1,71.954,92_83_EEC,EUROSTAT_TAX,SECOND,2024-07-02
2019-12,EE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,116.1439,15636548.86,1867104078.07,535,6504591.78,1,118556858.94,123907744.92,1,1449269.05,1,72.376,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-08-24
2020-01,HU,ALCOHOL_WINE,EUR_PER_1000_L,87.2559,2058081.35,177200347.86,408,4872017.33,1,17005735.48,4971198.97,0,233934.52,1,71.524,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-29
2020-02,LU,ALCOHOL_BEER,EUR_PER_1000_L,30.164,2472586.12,67751922.99,31,120527.78,0,5498194.9,2611652.17,1,122889.42,1,71.345,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-11-14
2020-03,RO,ALCOHOL_SPIRITS,EUR_PER_HLPA,2019.4452,49278.94,111269853.94,16,598741.96,0,4322378.88,5819222.73,1,2302.55,1,72.624,2020_262_EU,EUROSTAT_TAX,SECOND,2024-09-15
2020-04,AT,ELECTRICITY,EUR_PER_MWH,14.5037,21141840.83,320583796.66,617,18487592.72,1,166546684.1,76888772.0,1,240582.88,0,73.544,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-02-09
2020-05,CZ,ENERGY_FUELS,EUR_PER_1000_L,625.9147,1556654.03,1077252033.5,732,28622426.96,0,568467718.14,97820565.48,1,351250.64,0,73.059,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-10-17
2020-06,DE,VAPING_LIQUIDS,EUR_PER_L,0.031,12378488.53,401181.66,284,8907713.62,0,28587.72,29482.69,1,1524645.3,1,74.361,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-03-09
2020-07,LV,TOBACCO_FINECUT,EUR_PER_KG,52.1944,255745.41,12605925.58,343,12066315.3,1,1115712.79,447092.59,0,50011.48,1,74.201,2003_96_EC,EUROSTAT_TAX,SECOND,2024-01-17
2020-08,PL,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,253.2102,27872467.76,6491799124.3,477,20532486.66,1,181009710.86,287862176.03,1,3386495.35,1,74.584,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-09-25
2020-09,ES,ALCOHOL_WINE,EUR_PER_1000_L,102.0169,1722195.15,160721406.05,852,2293858.83,0,17645783.95,6078071.33,1,315684.59,1,75.855,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-11-24
2020-10,HR,ALCOHOL_BEER,EUR_PER_1000_L,78.7291,4657592.96,314469310.68,811,8714365.2,0,13426418.47,9592117.62,1,1065203.49,1,77.318,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-03-02
2020-11,FI,ALCOHOL_SPIRITS,EUR_PER_HLPA,765.7236,69556.65,52301280.99,447,4605543.44,0,1908807.99,3964472.26,1,10515.32,1,76.839,92_83_EEC,EUROSTAT_TAX,SECOND,2024-04-14
2020-12,IE,ELECTRICITY,EUR_PER_MWH,14.0645,19154145.92,229200072.85,709,24288634.81,0,137933623.72,49716144.49,0,813773.48,0,78.022,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-06-07
2021-01,MT,ENERGY_FUELS,EUR_PER_1000_L,235.2337,13864272.57,3106046866.42,176,680694.93,0,1265306831.68,944605449.59,0,798319.16,0,76.587,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-04-18
2021-02,SK,VAPING_LIQUIDS,EUR_PER_L,0.5549,16889740.87,10196045.87,843,8707924.53,0,509622.3,216729.79,1,1375031.27,1,77.175,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2026-01-12
2021-03,BE,TOBACCO_FINECUT,EUR_PER_KG,54.3034,1808434.28,96216404.55,890,3729525.14,1,11514723.69,545898.44,1,40544.01,1,77.573,2020_262_EU,EUROSTAT_TAX,SECOND,2024-09-24
2021-04,DK,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,148.2392,3134779.22,514707220.6,471,6941788.14,1,20477086.35,27889983.5,1,606623.73,1,80.237,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-11-20
2021-05,GR,ALCOHOL_WINE,EUR_PER_1000_L,132.6001,1712369.85,222725163.68,74,2889132.87,1,19663456.49,9990322.32,1,138191.01,1,80.531,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-07-10
2021-06,LT,ALCOHOL_BEER,EUR_PER_1000_L,83.2752,5454379.28,387750224.78,834,32287600.99,0,24614644.28,876159.98,0,593648.81,1,79.645,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-11-29
2021-07,PT,ALCOHOL_SPIRITS,EUR_PER_HLPA,811.4442,78335.83,61090908.96,602,22831080.08,0,2409936.0,1512834.06,1,15153.91,1,79.381,2003_96_EC,EUROSTAT_TAX,SECOND,2025-03-23
2021-08,SE,ELECTRICITY,EUR_PER_MWH,16.13,13793482.63,241158067.82,614,19313645.06,0,200512914.84,20480557.63,1,1095262.62,1,81.29,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-03-22
2021-09,CY,ENERGY_FUELS,EUR_PER_1000_L,763.0119,14793216.31,10475684421.8,863,20257721.19,0,5640270168.71,3649929069.21,1,657913.32,0,82.305,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-02-13
2021-10,FR,VAPING_LIQUIDS,EUR_PER_L,0.7614,252007.02,178082.31,287,9123139.93,0,7525.27,7048.42,0,33258.15,1,82.979,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-11-23
2021-11,IT,TOBACCO_FINECUT,EUR_PER_KG,162.1861,644033.08,89042235.76,1022,2851910.7,1,8423498.47,6198155.09,1,152957.52,1,81.321,92_83_EEC,EUROSTAT_TAX,SECOND,2024-12-08
2021-12,NL,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,175.366,2622751.18,412631243.1,401,5237944.52,1,24092334.29,4842091.43,1,285492.91,1,83.605,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-08-17
2022-01,SI,ALCOHOL_WINE,EUR_PER_1000_L,5.2288,2200603.23,11321386.51,191,665049.39,0,268932.14,834120.75,1,417713.29,1,84.087,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-04-14
2022-02,BG,ALCOHOL_BEER,EUR_PER_1000_L,53.7948,4014325.61,240546233.6,454,15017831.66,0,806164.33,13526676.82,1,608708.26,1,83.106,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-09-20
2022-03,EE,ALCOHOL_SPIRITS,EUR_PER_HLPA,864.5808,5219.75,4383042.17,565,2146961.24,0,225162.65,262687.09,1,253.01,1,84.29,2020_262_EU,EUROSTAT_TAX,SECOND,2024-12-18
2022-04,HU,ELECTRICITY,EUR_PER_MWH,6.2656,23746018.54,160154449.63,655,29167417.53,0,135677965.29,19433348.87,1,4108529.77,0,85.009,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-12-21
