energy_gen_operating_month,energy_gen_country_iso2,energy_gen_bidding_zone_code,energy_gen_plant_id,energy_gen_unit_id,energy_gen_fuel_type_primary,energy_gen_capacity_mw,energy_gen_net_generation_mwh,energy_gen_capacity_factor_pct,energy_gen_planned_outage_hours,energy_gen_forced_outage_hours,energy_gen_emissions_co2_tons,energy_gen_emissions_nox_tons,energy_gen_emissions_so2_tons,energy_gen_water_withdrawal_m3,energy_gen_cooling_technology_code,energy_gen_renewable_guarantees_of_origin_mwh,energy_gen_grid_operator_entsoe_code,energy_gen_unit_retirement_year,energy_gen_data_extract_date
2017-09,CY,CY_BZ03,CY_PLANT_0369,CY_PLANT_0369_U01,NUCLEAR,1562.798,846121.68,73.88,30.72,70.32,248553.324,44.4146,64.1489,14298092.8,SEA_WATER,0.0,ENTSOE_CY_TSO01,2029,2024-12-09
2017-10,FR,FR_BZ04,FR_PLANT_0370,FR_PLANT_0370_U02,WASTE,328.151,136525.49,60.8,3.39,66.24,12518.767,12.2313,8.4641,1789774.43,HYBRID,0.0,ENTSOE_FR_TSO02,2030,2025-08-30
2017-11,IT,IT_BZ05,IT_PLANT_0371,IT_PLANT_0371_U03,NUCLEAR,607.89,418160.02,91.52,78.45,22.19,168144.109,72.0962,3.0197,4480813.01,DRY_COOLING,0.0,ENTSOE_IT_TSO03,0,2024-04-23
2017-12,NL,NL_BZ06,NL_PLANT_0372,NL_PLANT_0372_U04,WASTE,587.073,282285.01,68.83,101.03,43.33,178581.096,57.8333,0.9935,450786.3,RECIRCULATING,0.0,ENTSOE_NL_TSO04,2032,2025-05-08
2018-01,SI,SI_BZ01,SI_PLANT_0373,SI_PLANT_0373_U05,NUCLEAR,866.335,447647.38,71.34,38.12,69.93,149675.329,6.1113,25.294,13378420.16,ONCE_THROUGH,0.0,ENTSOE_SI_TSO01,0,2025-11-01
2018-02,BG,BG_BZ02,BG_PLANT_0374,BG_PLANT_0374_U06,WASTE,121.392,18695.73,21.09,54.08,47.81,3919.559,0.5789,0.9385,3586525.71,AIR_COOLING,0.0,ENTSOE_BG_TSO02,2034,2026-01-30
2018-03,EE,EE_BZ03,EE_PLANT_0375,EE_PLANT_0375_U07,NUCLEAR,525.078,300048.03,81.71,61.79,43.4,70828.972,23.6603,27.9508,17918096.14,SEA_WATER,0.0,ENTSOE_EE_TSO03,2035,2026-01-12
2018-04,HU,HU_BZ04,HU_PLANT_0376,HU_PLANT_0376_U08,WASTE,565.227,75352.74,17.34,17.9,1.78,37011.382,13.9329,9.1475,1369919.95,HYBRID,0.0,ENTSOE_HU_TSO04,2036,2025-03-22
2018-05,LU,LU_BZ05,LU_PLANT_0377,LU_PLANT_0377_U01,NUCLEAR,344.853,218668.84,90.54,69.92,10.85,48898.513,30.8328,2.746,19079997.82,DRY_COOLING,0.0,ENTSOE_LU_TSO01,2037,2025-10-26
2018-06,RO,RO_BZ06,RO_PLANT_0378,RO_PLANT_0378_U02,WASTE,343.304,94196.63,35.73,65.38,31.95,70943.359,5.8255,11.7469,127825.56,RECIRCULATING,0.0,ENTSOE_RO_TSO02,2038,2025-05-22
2018-07,AT,AT_BZ01,AT_PLANT_0379,AT_PLANT_0379_U03,NUCLEAR,1512.221,973037.3,92.51,100.07,67.17,77751.772,115.5837,113.0685,5317306.15,ONCE_THROUGH,0.0,ENTSOE_AT_TSO03,0,2025-03-05
2018-08,CZ,CZ_BZ02,CZ_PLANT_0380,CZ_PLANT_0380_U04,WASTE,373.931,166203.74,65.38,19.26,31.36,42827.968,30.2551,8.6307,2732089.26,AIR_COOLING,0.0,ENTSOE_CZ_TSO04,0,2025-02-18
2018-09,DE,DE_BZ03,DE_PLANT_0381,DE_PLANT_0381_U05,NUCLEAR,528.616,318957.78,85.25,45.68,44.51,123858.225,9.6707,2.5993,15089708.93,SEA_WATER,0.0,ENTSOE_DE_TSO01,2041,2024-06-12
2018-10,LV,LV_BZ04,LV_PLANT_0382,LV_PLANT_0382_U06,WASTE,293.214,64735.92,30.68,10.91,43.31,4896.955,9.8431,5.0663,1542365.15,HYBRID,0.0,ENTSOE_LV_TSO02,0,2026-01-01
2018-11,PL,PL_BZ05,PL_PLANT_0383,PL_PLANT_0383_U07,NUCLEAR,305.454,181557.67,77.25,67.05,19.62,15743.886,5.988,23.6146,24614745.01,DRY_COOLING,0.0,ENTSOE_PL_TSO03,0,2026-01-04
2018-12,ES,ES_BZ06,ES_PLANT_0384,ES_PLANT_0384_U08,WASTE,387.891,181665.68,67.45,59.1,27.5,113807.942,27.2945,7.7042,267928.3,RECIRCULATING,0.0,ENTSOE_ES_TSO04,2044,2025-03-22
2019-01,HR,HR_BZ01,HR_PLANT_0385,HR_PLANT_0385_U01,NUCLEAR,1345.563,920442.56,92.67,27.93,40.4,307002.294,115.8393,21.7166,17644237.07,ONCE_THROUGH,0.0,ENTSOE_HR_TSO01,2045,2026-01-25
2019-02,FI,FI_BZ02,FI_PLANT_0386,FI_PLANT_0386_U02,WASTE,95.301,34257.19,54.24,93.23,40.98,26777.695,7.388,1.4027,2848296.15,AIR_COOLING,0.0,ENTSOE_FI_TSO02,2046,2025-01-19
2019-03,IE,IE_BZ03,IE_PLANT_0387,IE_PLANT_0387_U03,NUCLEAR,1364.149,814957.53,88.6,103.98,67.93,209212.168,112.9345,93.2064,26394850.25,SEA_WATER,0.0,ENTSOE_IE_TSO03,0,2025-01-10
2019-04,MT,MT_BZ04,MT_PLANT_0388,MT_PLANT_0388_U04,WASTE,261.754,51064.21,26.73,76.98,26.61,48080.663,0.7127,3.7468,2165610.04,HYBRID,0.0,ENTSOE_MT_TSO04,2048,2025-08-22
2019-05,SK,SK_BZ05,SK_PLANT_0389,SK_PLANT_0389_U05,NUCLEAR,1319.102,763903.45,79.0,28.86,10.73,340332.882,186.7249,69.5773,9720226.04,DRY_COOLING,0.0,ENTSOE_SK_TSO01,2049,2024-02-05
2019-06,BE,BE_BZ06,BE_PLANT_0390,BE_PLANT_0390_U06,WASTE,14.94,4874.33,47.15,105.5,18.91,2819.749,0.1475,0.2152,3227252.51,RECIRCULATING,0.0,ENTSOE_BE_TSO02,0,2024-06-03
2019-07,DK,DK_BZ01,DK_PLANT_0391,DK_PLANT_0391_U07,NUCLEAR,492.271,341626.39,89.76,28.13,12.43,13566.488,42.4077,36.4181,24824739.93,ONCE_THROUGH,0.0,ENTSOE_DK_TSO03,2025,2024-12-30
2019-08,GR,GR_BZ02,GR_PLANT_0392,GR_PLANT_0392_U08,WASTE,40.591,16156.49,57.76,22.4,19.25,14890.044,3.9596,0.877,363729.49,AIR_COOLING,0.0,ENTSOE_GR_TSO04,2026,2025-04-24
2019-09,LT,LT_BZ03,LT_PLANT_0393,LT_PLANT_0393_U01,NUCLEAR,1382.065,952774.19,94.85,43.82,13.94,351912.345,61.7786,100.1279,13488899.56,SEA_WATER,0.0,ENTSOE_LT_TSO01,2027,2025-07-25
2019-10,PT,PT_BZ04,PT_PLANT_0394,PT_PLANT_0394_U02,WASTE,39.005,14174.45,53.87,78.17,43.55,8058.016,0.1951,0.4366,3922649.99,HYBRID,0.0,ENTSOE_PT_TSO02,2028,2025-07-11
2019-11,SE,SE_BZ05,SE_PLANT_0395,SE_PLANT_0395_U03,NUCLEAR,728.9,428438.11,81.33,52.6,62.66,22836.328,61.7158,2.4682,8194586.97,DRY_COOLING,0.0,ENTSOE_SE_TSO03,0,2024-01-23
2019-12,CY,CY_BZ06,CY_PLANT_0396,CY_PLANT_0396_U04,WASTE,349.684,89559.54,38.01,24.22,38.07,32930.871,11.9512,8.8985,8670.09,RECIRCULATING,0.0,ENTSOE_CY_TSO04,0,2025-01-09
2020-01,FR,FR_BZ01,FR_PLANT_0397,FR_PLANT_0397_U05,NUCLEAR,687.716,424555.33,81.05,23.02,60.83,5345.581,22.4488,2.6563,5151780.37,ONCE_THROUGH,0.0,ENTSOE_FR_TSO01,2031,2025-09-14
2020-02,IT,IT_BZ02,IT_PLANT_0398,IT_PLANT_0398_U06,WASTE,70.274,29747.47,55.76,21.74,1.04,10119.46,4.3018,0.1074,3494793.53,AIR_COOLING,0.0,ENTSOE_IT_TSO02,0,2025-08-14
2020-03,NL,NL_BZ03,NL_PLANT_0399,NL_PLANT_0399_U07,NUCLEAR,445.631,275419.64,80.3,23.59,37.41,6042.421,55.7169,21.7458,5970418.22,SEA_WATER,0.0,ENTSOE_NL_TSO03,2033,2024-03-14
2020-04,SI,SI_BZ04,SI_PLANT_0400,SI_PLANT_0400_U08,WASTE,113.499,36045.45,41.08,41.93,65.54,6513.534,5.6958,1.884,87818.03,HYBRID,0.0,ENTSOE_SI_TSO04,2034,2025-04-03
2020-05,BG,BG_BZ05,BG_PLANT_0401,BG_PLANT_0401_U01,NUCLEAR,818.476,472471.67,84.38,77.29,19.11,13644.442,33.1381,35.3127,701130.05,DRY_COOLING,0.0,ENTSOE_BG_TSO01,2035,2024-05-29
2020-06,EE,EE_BZ06,EE_PLANT_0402,EE_PLANT_0402_U02,WASTE,199.167,56420.59,38.03,57.03,70.09,48043.099,2.1108,7.3111,3970940.69,RECIRCULATING,0.0,ENTSOE_EE_TSO02,0,2024-05-18
2020-07,HU,HU_BZ01,HU_PLANT_0403,HU_PLANT_0403_U03,NUCLEAR,1347.691,881700.86,85.85,53.79,35.84,216700.327,111.6659,33.8416,15039823.28,ONCE_THROUGH,0.0,ENTSOE_HU_TSO03,0,2024-06-20
2020-08,LU,LU_BZ02,LU_PLANT_0404,LU_PLANT_0404_U04,WASTE,526.391,174163.4,49.82,81.02,62.85,135913.506,32.4835,19.4432,1758328.89,AIR_COOLING,0.0,ENTSOE_LU_TSO04,2038,2025-12-13
2020-09,RO,RO_BZ03,RO_PLANT_0405,RO_PLANT_0405_U05,NUCLEAR,750.048,519101.61,92.56,93.65,69.05,198264.596,94.2282,66.5713,6212773.44,SEA_WATER,0.0,ENTSOE_RO_TSO01,2039,2024-04-18
2020-10,AT,AT_BZ04,AT_PLANT_0406,AT_PLANT_0406_U06,WASTE,555.17,95571.06,22.39,25.91,35.84,28634.072,18.2089,9.7154,1706769.15,HYBRID,0.0,ENTSOE_AT_TSO02,2040,2026-02-18
2020-11,CZ,CZ_BZ05,CZ_PLANT_0407,CZ_PLANT_0407_U07,NUCLEAR,1258.13,674916.49,75.62,37.73,43.1,212276.146,120.5163,5.9297,1440855.04,DRY_COOLING,0.0,ENTSOE_CZ_TSO03,2041,2026-02-21
2020-12,DE,DE_BZ06,DE_PLANT_0408,DE_PLANT_0408_U08,WASTE,355.707,89833.47,33.42,54.94,55.77,51568.148,17.7257,8.9415,530098.19,RECIRCULATING,0.0,ENTSOE_DE_TSO04,2042,2025-01-23
2021-01,LV,LV_BZ01,LV_PLANT_0409,LV_PLANT_0409_U01,NUCLEAR,646.892,384853.42,84.1,52.41,62.93,21883.072,48.495,12.2939,15325296.5,ONCE_THROUGH,0.0,ENTSOE_LV_TSO01,2043,2025-10-17
2021-02,PL,PL_BZ02,PL_PLANT_0410,PL_PLANT_0410_U02,WASTE,497.313,210050.73,58.64,51.06,27.6,80293.59,13.6117,17.5463,2852534.32,AIR_COOLING,0.0,ENTSOE_PL_TSO02,0,2025-10-03
2021-03,ES,ES_BZ03,ES_PLANT_0411,ES_PLANT_0411_U03,NUCLEAR,432.48,211389.18,70.28,4.21,16.24,88943.482,27.6755,13.5584,470862.04,SEA_WATER,0.0,ENTSOE_ES_TSO03,2045,2024-09-02
2021-04,HR,HR_BZ04,HR_PLANT_0412,HR_PLANT_0412_U04,WASTE,109.68,25483.83,32.14,6.55,2.85,14521.955,4.6031,3.0399,701790.08,HYBRID,0.0,ENTSOE_HR_TSO04,0,2025-01-28
2021-05,FI,FI_BZ05,FI_PLANT_0413,FI_PLANT_0413_U05,NUCLEAR,802.915,511085.13,87.18,50.67,54.41,235376.221,108.378,23.5364,10822516.43,DRY_COOLING,0.0,ENTSOE_FI_TSO01,2047,2026-02-11
2021-06,IE,IE_BZ06,IE_PLANT_0414,IE_PLANT_0414_U06,WASTE,194.076,19602.42,14.15,41.18,20.97,7319.427,4.5418,0.7009,1788686.74,RECIRCULATING,0.0,ENTSOE_IE_TSO02,0,2024-09-26
2021-07,MT,MT_BZ01,MT_PLANT_0415,MT_PLANT_0415_U07,NUCLEAR,1586.746,885496.96,79.59,14.46,28.38,414233.854,216.3705,80.4294,19543044.05,ONCE_THROUGH,0.0,ENTSOE_MT_TSO03,2049,2025-08-20
2021-08,SK,SK_BZ02,SK_PLANT_0416,SK_PLANT_0416_U08,WASTE,267.314,109981.37,60.25,29.88,52.94,67779.199,14.8863,9.7465,3042541.63,AIR_COOLING,0.0,ENTSOE_SK_TSO04,2050,2025-06-27
2021-09,BE,BE_BZ03,BE_PLANT_0417,BE_PLANT_0417_U01,NUCLEAR,1330.104,829230.93,90.9,96.71,13.15,448844.843,137.0231,106.2298,15627055.91,SEA_WATER,0.0,ENTSOE_BE_TSO01,2025,2024-03-07
2021-10,DK,DK_BZ04,DK_PLANT_0418,DK_PLANT_0418_U02,WASTE,81.39,28300.34,49.46,9.15,8.77,16413.118,1.6428,3.2107,3403447.42,HYBRID,0.0,ENTSOE_DK_TSO02,2026,2025-01-27
2021-11,GR,GR_BZ05,GR_PLANT_0419,GR_PLANT_0419_U03,NUCLEAR,1434.259,940061.57,89.01,26.17,24.79,269033.033,168.5452,39.1049,10519803.07,DRY_COOLING,0.0,ENTSOE_GR_TSO03,2027,2025-01-17
2021-12,LT,LT_BZ06,LT_PLANT_0420,LT_PLANT_0420_U04,WASTE,228.5,82060.53,48.13,39.17,36.49,86434.002,11.2155,7.5171,958400.98,RECIRCULATING,0.0,ENTSOE_LT_TSO04,2028,2025-06-03
2022-01,PT,PT_BZ01,PT_PLANT_0421,PT_PLANT_0421_U05,NUCLEAR,1163.819,781393.52,90.2,110.94,3.82,357119.009,115.592,33.7812,13954295.5,ONCE_THROUGH,0.0,ENTSOE_PT_TSO01,2029,2024-10-18
2022-02,SE,SE_BZ02,SE_PLANT_0422,SE_PLANT_0422_U06,WASTE,151.173,66516.23,62.37,51.38,36.81,23329.098,15.0525,8.5633,518200.58,AIR_COOLING,0.0,ENTSOE_SE_TSO02,0,2024-01-10
2022-03,CY,CY_BZ03,CY_PLANT_0423,CY_PLANT_0423_U07,NUCLEAR,1553.355,946891.11,84.59,7.62,63.5,498547.605,23.2979,120.1034,3415299.36,SEA_WATER,0.0,ENTSOE_CY_TSO03,2031,2024-04-26
2022-04,FR,FR_BZ04,FR_PLANT_0424,FR_PLANT_0424_U08,WASTE,108.836,32491.83,39.14,77.64,20.19,6193.665,5.7083,1.7303,201566.37,HYBRID,0.0,ENTSOE_FR_TSO04,0,2025-01-22
2022-05,IT,IT_BZ05,IT_PLANT_0425,IT_PLANT_0425_U01,NUCLEAR,402.999,240066.85,85.62,39.21,67.65,34911.501,44.3957,20.2933,1821505.08,DRY_COOLING,0.0,ENTSOE_IT_TSO01,2033,2024-02-12
2022-06,NL,NL_BZ06,NL_PLANT_0426,NL_PLANT_0426_U02,WASTE,35.263,8281.62,30.52,77.99,58.15,5095.79,1.9459,0.0412,4677249.71,RECIRCULATING,0.0,ENTSOE_NL_TSO02,2034,2025-05-03
2022-07,SI,SI_BZ01,SI_PLANT_0427,SI_PLANT_0427_U03,NUCLEAR,389.491,235461.94,85.28,85.3,23.51,76681.482,19.4612,19.9085,5348714.5,ONCE_THROUGH,0.0,ENTSOE_SI_TSO03,2035,2025-12-04
2022-08,BG,BG_BZ02,BG_PLANT_0428,BG_PLANT_0428_U04,WASTE,520.178,91248.59,25.82,87.13,57.8,65856.207,16.5381,5.6067,3014116.6,AIR_COOLING,0.0,ENTSOE_BG_TSO04,2036,2024-11-21
2022-09,EE,EE_BZ03,EE_PLANT_0429,EE_PLANT_0429_U05,NUCLEAR,931.601,534717.78,84.05,1.78,35.24,251315.21,91.4761,7.1372,1608270.49,SEA_WATER,0.0,ENTSOE_EE_TSO01,2037,2024-06-21
2022-10,HU,HU_BZ04,HU_PLANT_0430,HU_PLANT_0430_U06,WASTE,230.884,27138.7,17.52,103.36,47.46,7318.571,3.1467,2.6631,885112.68,HYBRID,0.0,ENTSOE_HU_TSO02,0,2024-08-08
2022-11,LU,LU_BZ05,LU_PLANT_0431,LU_PLANT_0431_U07,NUCLEAR,1186.675,608279.78,76.06,20.72,1.7,187729.066,38.5595,13.4742,13384705.75,DRY_COOLING,0.0,ENTSOE_LU_TSO03,2039,2025-05-20
2022-12,RO,RO_BZ06,RO_PLANT_0432,RO_PLANT_0432_U08,WASTE,444.467,37981.61,11.05,109.61,19.69,34043.71,1.0081,3.3613,1252389.49,RECIRCULATING,0.0,ENTSOE_RO_TSO04,0,2024-05-01
2023-01,AT,AT_BZ01,AT_PLANT_0433,AT_PLANT_0433_U01,NUCLEAR,617.446,361213.72,79.29,0.76,17.64,53327.147,31.6724,32.1087,11380246.0,ONCE_THROUGH,0.0,ENTSOE_AT_TSO01,2041,2024-12-01
2023-02,CZ,CZ_BZ02,CZ_PLANT_0434,CZ_PLANT_0434_U02,WASTE,295.434,132489.38,58.27,89.53,60.14,119206.62,21.4003,17.0239,1084281.49,AIR_COOLING,0.0,ENTSOE_CZ_TSO02,0,2024-05-25
2023-03,DE,DE_BZ03,DE_PLANT_0435,DE_PLANT_0435_U03,NUCLEAR,1178.27,796599.15,92.58,22.03,61.04,349621.739,185.2893,88.8093,770687.98,SEA_WATER,0.0,ENTSOE_DE_TSO03,2043,2025-07-24
2023-04,LV,LV_BZ04,LV_PLANT_0436,LV_PLANT_0436_U04,WASTE,551.828,262886.06,68.27,12.28,33.23,218194.717,11.2004,4.8224,1079094.8,HYBRID,0.0,ENTSOE_LV_TSO04,0,2025-02-17
2023-05,PL,PL_BZ05,PL_PLANT_0437,PL_PLANT_0437_U05,NUCLEAR,1472.886,733501.41,71.77,12.74,51.6,93078.33,177.961,36.5646,4599987.19,DRY_COOLING,0.0,ENTSOE_PL_TSO01,0,2024-03-11
2023-06,ES,ES_BZ06,ES_PLANT_0438,ES_PLANT_0438_U06,WASTE,323.037,103981.52,47.8,107.15,27.01,51751.4,8.282,1.0215,1310628.26,RECIRCULATING,0.0,ENTSOE_ES_TSO02,2046,2025-02-24
2023-07,HR,HR_BZ01,HR_PLANT_0439,HR_PLANT_0439_U07,NUCLEAR,1246.139,819487.95,85.92,35.47,53.25,73406.112,191.6915,21.5929,10171516.68,ONCE_THROUGH,0.0,ENTSOE_HR_TSO03,2047,2025-12-11
2023-08,FI,FI_BZ02,FI_PLANT_0440,FI_PLANT_0440_U08,WASTE,454.53,180505.23,58.73,62.91,38.44,121025.945,11.8457,23.4451,980654.89,AIR_COOLING,0.0,ENTSOE_FI_TSO04,2048,2024-06-26
2023-09,IE,IE_BZ03,IE_PLANT_0441,IE_PLANT_0441_U01,NUCLEAR,1043.033,658940.82,87.4,100.25,54.01,163517.666,126.6032,7.8786,1784552.55,SEA_WATER,0.0,ENTSOE_IE_TSO01,0,2025-08-05
2023-10,MT,MT_BZ04,MT_PLANT_0442,MT_PLANT_0442_U02,WASTE,439.823,134963.2,42.79,109.99,62.34,149821.339,10.4438,8.909,2252040.29,HYBRID,0.0,ENTSOE_MT_TSO02,2050,2026-01-16
2023-11,SK,SK_BZ05,SK_PLANT_0443,SK_PLANT_0443_U03,NUCLEAR,1248.443,862303.74,91.06,105.63,71.12,100449.684,107.0797,93.6872,9092098.97,DRY_COOLING,0.0,ENTSOE_SK_TSO03,2025,2024-05-18
2023-12,BE,BE_BZ06,BE_PLANT_0444,BE_PLANT_0444_U04,WASTE,306.961,90076.41,42.06,84.68,34.65,46852.512,20.6571,8.5182,2080466.16,RECIRCULATING,0.0,ENTSOE_BE_TSO04,0,2024-12-24
2024-01,DK,DK_BZ01,DK_PLANT_0445,DK_PLANT_0445_U05,NUCLEAR,598.076,321404.8,71.04,38.47,71.19,66278.983,28.8811,40.715,7701054.3,ONCE_THROUGH,0.0,ENTSOE_DK_TSO01,0,2025-05-01
2024-02,GR,GR_BZ02,GR_PLANT_0446,GR_PLANT_0446_U06,WASTE,447.057,98940.42,30.69,6.18,49.22,93277.362,23.4595,0.3275,988887.54,AIR_COOLING,0.0,ENTSOE_GR_TSO02,2028,2025-03-04
2024-03,LT,LT_BZ03,LT_PLANT_0447,LT_PLANT_0447_U07,NUCLEAR,1485.884,778513.41,74.79,9.49,62.85,269264.894,103.2794,62.8471,21299916.81,SEA_WATER,0.0,ENTSOE_LT_TSO03,0,2024-12-11
2024-04,PT,PT_BZ04,PT_PLANT_0448,PT_PLANT_0448_U08,WASTE,346.316,105709.23,43.73,71.35,35.65,62479.428,20.8644,8.9165,1610349.42,HYBRID,0.0,ENTSOE_PT_TSO04,2030,2025-12-12
2024-05,SE,SE_BZ05,SE_PLANT_0449,SE_PLANT_0449_U01,NUCLEAR,728.106,366461.68,70.18,18.15,21.29,130757.854,20.8822,32.1627,25692292.57,DRY_COOLING,0.0,ENTSOE_SE_TSO01,2031,2025-03-16
2024-06,CY,CY_BZ06,CY_PLANT_0450,CY_PLANT_0450_U02,WASTE,89.316,8124.15,13.12,83.98,40.7,4150.913,0.7351,0.3518,1593537.74,RECIRCULATING,0.0,ENTSOE_CY_TSO02,2032,2026-02-10
2024-07,FR,FR_BZ01,FR_PLANT_0451,FR_PLANT_0451_U03,NUCLEAR,1298.265,890532.37,93.5,58.09,49.18,204740.214,103.6967,96.7611,16050260.44,ONCE_THROUGH,0.0,ENTSOE_FR_TSO03,0,2025-07-01
2024-08,IT,IT_BZ02,IT_PLANT_0452,IT_PLANT_0452_U04,WASTE,377.691,111555.79,43.43,44.79,12.98,15624.829,22.3945,6.3826,1934088.6,AIR_COOLING,0.0,ENTSOE_IT_TSO04,2034,2024-06-02
2024-09,NL,NL_BZ03,NL_PLANT_0453,NL_PLANT_0453_U05,NUCLEAR,862.676,571978.77,93.52,107.95,37.41,248853.834,32.8944,14.4716,2559324.6,SEA_WATER,0.0,ENTSOE_NL_TSO01,2035,2024-10-17
2024-10,SI,SI_BZ04,SI_PLANT_0454,SI_PLANT_0454_U06,WASTE,594.924,265839.49,64.47,101.43,39.61,47077.027,32.7407,15.8215,479417.57,HYBRID,0.0,ENTSOE_SI_TSO02,2036,2024-04-29
2024-11,BG,BG_BZ05,BG_PLANT_0455,BG_PLANT_0455_U07,NUCLEAR,1551.848,944148.45,82.03,1.67,26.43,478368.095,31.3377,65.093,14772965.9,DRY_COOLING,0.0,ENTSOE_BG_TSO03,0,2025-08-06
2024-12,EE,EE_BZ06,EE_PLANT_0456,EE_PLANT_0456_U08,WASTE,81.964,26352.38,42.44,98.79,50.78,13636.757,3.0288,1.7537,41387.96,RECIRCULATING,0.0,ENTSOE_EE_TSO04,0,2024-06-20
2025-01,HU,HU_BZ01,HU_PLANT_0457,HU_PLANT_0457_U01,NUCLEAR,655.533,449412.59,91.33,41.47,28.73,155459.013,78.0628,12.5895,10631817.9,ONCE_THROUGH,0.0,ENTSOE_HU_TSO01,2039,2025-06-10
2025-02,LU,LU_BZ02,LU_PLANT_0458,LU_PLANT_0458_U02,WASTE,580.758,131801.45,33.89,50.48,50.51,81004.16,8.0683,15.4247,67288.39,AIR_COOLING,0.0,ENTSOE_LU_TSO02,2040,2024-11-07
2025-03,RO,RO_BZ03,RO_PLANT_0459,RO_PLANT_0459_U03,NUCLEAR,1446.239,843358.51,78.89,24.56,44.89,123401.211,28.7404,103.1389,9564226.84,SEA_WATER,0.0,ENTSOE_RO_TSO03,2041,2024-10-03
2025-04,AT,AT_BZ04,AT_PLANT_0460,AT_PLANT_0460_U04,WASTE,176.377,23460.56,17.63,44.22,55.0,7859.795,4.7812,2.0911,4467345.11,HYBRID,0.0,ENTSOE_AT_TSO04,2042,2024-01-23
2025-05,CZ,CZ_BZ05,CZ_PLANT_0461,CZ_PLANT_0461_U05,NUCLEAR,1419.503,804142.27,79.29,101.97,5.51,5788.195,36.6992,100.6156,7734026.29,DRY_COOLING,0.0,ENTSOE_CZ_TSO01,2043,2025-04-20
2025-06,DE,DE_BZ06,DE_PLANT_0462,DE_PLANT_0462_U06,WASTE,291.52,40633.92,20.9,83.19,3.61,12004.407,8.2052,1.3991,4100227.9,RECIRCULATING,0.0,ENTSOE_DE_TSO02,0,2024-03-20
2025-07,LV,LV_BZ01,LV_PLANT_0463,LV_PLANT_0463_U07,NUCLEAR,460.252,273056.19,88.59,14.39,26.08,103409.424,25.9009,17.3655,12891961.95,ONCE_THROUGH,0.0,ENTSOE_LV_TSO03,2045,2024-06-17
2025-08,PL,PL_BZ02,PL_PLANT_0464,PL_PLANT_0464_U08,WASTE,112.28,13010.9,16.04,93.52,17.29,7048.57,1.7853,0.1826,671324.17,AIR_COOLING,0.0,ENTSOE_PL_TSO04,0,2025-08-03
2025-09,ES,ES_BZ03,ES_PLANT_0465,ES_PLANT_0465_U01,NUCLEAR,1140.154,656439.38,77.13,59.61,54.21,41234.297,98.4566,11.9058,1311173.82,SEA_WATER,0.0,ENTSOE_ES_TSO01,2047,2025-04-05
2025-10,HR,HR_BZ04,HR_PLANT_0466,HR_PLANT_0466_U02,WASTE,523.524,136451.97,37.89,69.47,3.68,50956.923,13.2591,13.7046,1171892.63,HYBRID,0.0,ENTSOE_HR_TSO02,0,2025-12-07
2025-11,FI,FI_BZ05,FI_PLANT_0467,FI_PLANT_0467_U03,NUCLEAR,1321.422,893699.89,91.23,77.75,5.59,256554.592,193.7073,8.1378,1855216.99,DRY_COOLING,0.0,ENTSOE_FI_TSO03,2049,2025-09-30
2025-12,IE,IE_BZ06,IE_PLANT_0468,IE_PLANT_0468_U04,WASTE,519.186,63182.24,17.26,87.86,56.29,56238.919,1.6762,6.4798,3239778.1,RECIRCULATING,0.0,ENTSOE_IE_TSO04,2050,2024-04-27
2026-01,MT,MT_BZ01,MT_PLANT_0469,MT_PLANT_0469_U05,NUCLEAR,1245.705,832592.4,93.92,27.74,0.19,169863.318,161.3467,2.9508,13380930.25,ONCE_THROUGH,0.0,ENTSOE_MT_TSO01,2025,2024-12-07
2026-02,SK,SK_BZ02,SK_PLANT_0470,SK_PLANT_0470_U06,WASTE,467.334,50095.57,14.9,31.31,22.69,42643.914,6.0126,0.5546,55366.81,AIR_COOLING,0.0,ENTSOE_SK_TSO02,0,2024-11-17
2026-03,BE,BE_BZ03,BE_PLANT_0471,BE_PLANT_0471_U07,NUCLEAR,1511.708,1040434.08,90.01,87.6,5.78,295285.575,149.0251,33.3212,4435979.56,SEA_WATER,0.0,ENTSOE_BE_TSO03,2027,2024-10-31
2026-04,DK,DK_BZ04,DK_PLANT_0472,DK_PLANT_0472_U08,WASTE,98.03,41609.04,55.18,19.88,24.95,12189.998,6.8603,2.3253,2792965.75,HYBRID,0.0,ENTSOE_DK_TSO04,0,2024-10-30
2026-05,GR,GR_BZ05,GR_PLANT_0473,GR_PLANT_0473_U01,NUCLEAR,601.868,425604.58,91.9,33.83,69.98,372.843,103.9655,5.8602,10202508.83,DRY_COOLING,0.0,ENTSOE_GR_TSO01,2029,2024-09-09
2026-06,LT,LT_BZ06,LT_PLANT_0474,LT_PLANT_0474_U02,WASTE,133.746,42777.16,47.14,60.27,8.14,8432.369,7.6262,0.9992,2026954.34,RECIRCULATING,0.0,ENTSOE_LT_TSO02,2030,2024-11-27
2026-07,PT,PT_BZ01,PT_PLANT_0475,PT_PLANT_0475_U03,NUCLEAR,1219.058,663772.04,70.41,35.09,2.38,53112.831,31.3474,27.0479,18750147.18,ONCE_THROUGH,0.0,ENTSOE_PT_TSO03,2031,2025-10-17
