soc_case_report_month,soc_case_state_ut_code,soc_case_district_lgd_code,soc_case_program_code,soc_case_household_id_hash,soc_case_ration_card_type_code,soc_case_aadhaar_seeded_flag,soc_case_household_size,soc_case_eligible_persons_count,soc_case_participants_count,soc_case_new_applications_count,soc_case_approved_applications_count,soc_case_denied_applications_count,soc_case_recertification_due_count,soc_case_churn_rate_pct,soc_case_average_benefit_inr,soc_case_benefit_duration_months,soc_case_dbt_payment_channel,soc_case_benefit_upi_vpa_hash,soc_case_data_latency_days
2025-12,UK,101391,ICDS,1b58fb21033046549bea26,PHH,0,8,9,9,1,0,1,66,5.77,5982.56,22,AEPS,6d5469e0d6c843fdbd922a7f,14
2024-07,SK,159758,PMJJBY,25965d140de647fab21e18,NPHH,0,6,7,6,69,28,41,41,10.57,826.85,3,NEFT,2c9bdcb81f474fc7a6f4955a,5
2025-07,JK,991443,JJM,1a7be57d94954599980bf8,NPHH,1,8,7,7,0,0,0,5,16.84,4801.57,13,UPI,af2c27a1d65445c8a391b4fe,16
2025-08,ML,876292,PMSBY,f0e8a18b5e7c49cb80dcd3,NPHH,1,8,8,7,47,20,27,58,5.6,1565.45,26,IMPS,160aa59771284f28ba9f0727,13
2019-08,LA,736784,PMAYG,f4f0e2a2fc694395958dcf,PHH,1,4,5,3,36,35,1,12,9.47,5130.54,21,NEFT,dab3380696b84538b39cef9e,6
2020-10,MH,851976,NSAP,435bba49429d492faeb0fb,NPHH,1,6,6,6,100,72,28,4,14.62,4644.28,49,NEFT,a6ab28a3fb494d318b554f3c,15
2024-01,CG,167816,JJM,e9d6a056a7d04f7b87a466,SPHH,0,5,6,6,117,84,33,45,12.61,1424.38,36,NEFT,638fc663a41b42f98ea10950,13
2023-02,ML,180035,PMSBY,46685e98865b423cb1b27e,SPHH,1,4,4,4,83,66,17,34,13.65,5463.55,59,UPI,ba68d461dab14f8e9ff7a8cc,2
2019-05,CG,370745,MGNREGA,7127d8ce0d41485daab2ad,PHH,1,6,6,6,88,73,15,24,14.02,3163.09,11,AEPS,b15c6724b358415dba630a4b,3
2019-08,CG,121380,MGNREGA,030b56f8af9448b1948842,NPHH,0,6,5,5,2,0,2,77,9.95,3671.91,22,UPI,8b786e9e71e44df4a9f4fae4,6
2022-08,DL,899480,JJM,99f713ce91054b39adfe5e,SPHH,0,8,7,5,7,0,7,7,9.88,6322.7,6,NEFT,dd412e075c5a4bb6a7ea845f,0
2023-04,AN,150659,PDS,f9de9617273b4bde8ee6a6,AAY,1,7,6,4,93,80,13,4,13.08,4371.08,2,NEFT,29921e4d26fd4adc95128939,8
2020-03,HR,589635,NSAP,c66957c377f3418ea100a6,NPHH,0,5,6,5,51,33,18,46,12.71,3949.09,55,IMPS,12547c1420a34624a3d912c4,9
2020-03,DN,868266,PMAYG,dea9e4d1bcbc48eabda7db,AAY,1,8,7,5,60,36,24,33,12.23,403.93,30,IMPS,4529f07f6cd64805a55e9c92,16
2019-11,AS,761487,JJM,11b382db649d419a98b80a,SPHH,1,1,2,0,83,71,12,64,7.19,1535.13,39,NEFT,1a27ede96c514308bf6febfc,3
2022-12,KA,311232,PDS,7c6af28e678f46f791f49e,SPHH,1,7,9,7,41,13,28,3,15.0,464.71,17,IMPS,c5f7e246cfb4476697a67865,11
2019-01,UP,523299,PDS,98eb32137bf1453393ef89,SPHH,1,4,5,3,81,38,43,33,4.63,2366.54,4,UPI,88e020d421a74f7984ec0f82,13
2023-01,KA,593445,MGNREGA,f59c93f217454a4492b5dc,AAY,1,4,5,5,87,50,37,11,3.23,2435.95,53,UPI,d6750e1ac9ff45ac86b1b0de,9
2022-04,UK,791129,PMKISAN,93a36ca79758483e918ca3,PHH,1,7,6,5,28,17,11,3,6.54,3588.05,39,AEPS,cfa719bbde3344a2b1247361,19
2022-04,DL,483619,ICDS,54a2038aa27445ccaf3544,NPHH,1,3,3,2,82,59,23,37,4.94,4576.56,42,IMPS,5332a8d9cd3c48ceb08885b9,6
2023-10,AS,356532,PMKISAN,eee0bd71825146eab6cd12,AAY,0,8,10,9,20,0,20,58,12.11,1411.94,32,IMPS,225b5de4b3f9482eb0b2f353,8
2022-08,AP,815972,MGNREGA,3819ba5a36ab458995475a,SPHH,1,4,4,2,37,3,34,12,4.54,4030.26,24,AEPS,9b7ff02e101b460ca1533021,0
2024-02,LA,897830,NSAP,b4a16cbe9d5f4a05909edd,NPHH,1,3,5,5,93,56,37,67,11.99,5985.25,25,AEPS,fc17616d31194ff2a1f54459,8
2024-05,OD,540007,NSAP,1384d8ab0d6d44c78b63fa,NPHH,1,3,4,2,117,93,24,41,9.48,1447.05,45,IMPS,059619e607c14f05a8892f03,0
2025-06,OD,125218,PMUY,d3d7611331ae4f4c90cc7e,SPHH,0,4,4,2,7,0,7,38,3.17,4386.35,14,AEPS,1364bdbf2ada4b578a0a015f,20
2024-08,MZ,550594,ICDS,5786713336924f58aa7ded,PHH,0,8,7,7,77,45,32,73,5.02,582.65,21,IMPS,c21330cba861457283be6a21,5
2022-08,ML,900361,NSAP,27483760d9cc4010b1c70b,SPHH,1,1,1,0,68,62,6,26,9.63,3593.12,19,UPI,53b81d0c87d842679e806f1a,17
2022-06,TR,990181,PMJJBY,633b4e09bec74f0c9d469d,PHH,0,5,5,3,72,39,33,16,13.33,4897.54,31,IMPS,63fc8f35f9f349adaaa76fa5,2
2020-08,RJ,460931,PMAYG,aed1082ba5764304900f76,SPHH,0,7,7,7,94,50,44,62,7.47,511.06,58,AEPS,df1c8f3e2acb41af9c1b2623,5
2023-03,GA,235116,PMJJBY,4bae7b3d40c04d12a4c454,SPHH,1,4,5,5,8,0,8,8,4.57,2368.73,55,AEPS,c6c9de33edc3475f83e67a01,2
2019-12,TN,614946,JJM,0623296e4f114269bf3603,SPHH,0,5,6,4,88,67,21,69,5.66,5743.33,33,IMPS,08a6e7cad2514063b878c9cb,7
2025-07,TR,847632,MGNREGA,1e99aeacfd6b452985947e,AAY,1,3,3,3,33,0,33,66,2.16,1697.97,12,AEPS,ae47a8209b2a487dbe000806,12
2024-11,CG,950503,PMAYG,814be0f50c0a4e639c0b55,NPHH,0,2,3,1,18,0,18,78,0.94,4781.82,56,UPI,e577cbdf05e44415bfc8e956,8
2019-11,MH,146574,MGNREGA,1ec45c0dc5b1423d8e5a11,SPHH,0,6,8,6,53,26,27,36,17.53,4095.88,19,UPI,e00e46aebd8c478b9648d8ce,12
2024-07,AN,361494,PMKISAN,9dea5dd0527c4c9383f9e7,NPHH,1,8,9,8,3,0,3,49,2.19,1314.86,22,NEFT,ce0c291f471b4136af9cb4c6,16
2019-10,TN,529883,NSAP,996a5b1ffa0e4146b9ec01,SPHH,0,5,7,6,75,66,9,70,2.69,4898.59,53,UPI,c5594cb0c88e449a867eb386,0
2024-01,CG,188429,JJM,a3b2699a1c6745f68ac996,NPHH,1,4,4,3,67,29,38,10,15.74,3598.9,16,AEPS,3a93202dca04427d86da3e53,8
2019-08,AR,897700,NSAP,b209b9395ee6492ea6c767,NPHH,1,2,4,3,61,28,33,24,12.11,994.56,28,UPI,aa18be1c9a194209bfb48df1,12
2022-06,RJ,200952,PMAYG,101a6cb3ed644ba1aa46ff,NPHH,0,8,8,7,3,0,3,37,8.13,6186.1,55,IMPS,b61d2f70220544259dc05a62,10
2023-08,MZ,698691,MGNREGA,7df1d5a021fc4d2dbf71fc,SPHH,1,7,6,5,91,88,3,50,11.86,3350.16,19,AEPS,2068801c4bbd4123b4212c2a,3
2024-02,LD,926765,PMJJBY,a35947f071c144cf9cbba9,SPHH,0,8,7,5,4,0,4,54,16.86,4919.5,37,UPI,e604fe7b536b414789a8afd0,4
2021-12,OD,716692,MGNREGA,f33f1d1ede064ad5867653,AAY,1,3,2,0,31,21,10,73,2.24,1649.74,3,UPI,215f978a7a404d26b2547e9a,7
2025-06,LA,786885,NSAP,282edb6a851e4417a23a72,PHH,0,6,8,6,47,3,44,39,4.76,1150.54,59,IMPS,d31f8f154e00401cb440d65c,13
2024-06,HR,336985,PMJJBY,46c3621f1c344fcb864f08,PHH,0,4,3,3,84,45,39,13,15.56,4896.1,25,AEPS,b5d3d89188314e1a908da652,20
2020-06,MZ,844721,MGNREGA,6d931519ecf049fdac5038,NPHH,0,2,4,4,48,30,18,15,14.16,4477.71,40,UPI,22a8d44fa12642f7abd6532b,7
2023-09,GA,476716,PMJJBY,89344e15c72940d4bf07cc,SPHH,1,2,4,2,97,76,21,64,17.9,1999.47,30,UPI,e57810d8b6484b8da86f7086,10
2024-02,RJ,155189,MGNREGA,e453290287df43b481373a,PHH,0,4,4,3,112,111,1,36,5.99,4926.96,26,AEPS,d86824474b6e4cfebdde0b7d,6
2021-05,GJ,429922,PMAYG,bd962acd5f2943a497efe5,AAY,1,5,7,6,91,67,24,50,17.04,3430.95,24,IMPS,359b1f3e496340c694b440d8,0
2024-03,NL,414855,MGNREGA,07191ae506de4feeacf2ad,SPHH,0,1,3,3,4,2,2,45,6.51,2461.3,2,IMPS,b27ebec3ba4a4d75a93458a3,8
2025-04,MP,569298,ICDS,5b25e0ef074b4e72bbe49a,PHH,0,6,8,8,92,43,49,65,13.01,5178.73,17,NEFT,ade88088b4584a5f83f6d264,7
2024-09,GJ,338344,PDS,3b2ecc3865fa420bbe954e,AAY,1,4,4,4,24,0,24,17,15.95,4124.05,23,NEFT,d6acb5eedfc54e12930d5e52,3
2024-05,BR,516004,JJM,ca7a3dca6c514e1bb87fa1,PHH,0,8,8,7,106,95,11,13,3.49,3445.06,22,NEFT,99c2ef5cb08b47a5a733a1e4,14
2023-06,OD,485172,NSAP,49d12086dc7d47749fcedd,NPHH,0,3,2,1,117,77,40,58,4.1,5093.26,17,UPI,4a20c298247d482aa1e5fb16,5
2020-11,LD,394208,PDS,a3a18e676a934b8397c64f,AAY,1,1,3,2,10,10,0,34,10.67,3677.94,38,NEFT,18f652e334054d949e9add4c,4
2024-07,HR,726605,JJM,d781607ec1764c049fb2cb,PHH,1,3,5,5,11,0,11,65,15.27,6118.91,49,AEPS,0e57b1776e1244bd8dadca8c,8
2021-07,MN,374932,JJM,6a2a70d8654643b3bde1a5,SPHH,0,8,9,9,83,78,5,10,1.88,5371.95,53,IMPS,5b6c238b32b24d4996a3e9f8,20
2022-09,HP,789202,PDS,62c72f81f6c0433d9f5d53,AAY,1,3,2,0,17,15,2,21,15.39,2520.76,58,AEPS,1700deea095d4fa69c29024f,13
2021-03,CH,325767,PMAYG,db06d4d597c9474abee0af,AAY,1,6,8,7,116,104,12,76,6.5,3182.5,39,NEFT,e5e0ab1952ff4741b540200d,8
2021-03,MN,878387,MGNREGA,dc805bae94844bb2989d4d,NPHH,0,7,7,7,64,50,14,67,7.61,6235.47,25,AEPS,37755896bb6f4ad29f8cc42f,17
2020-02,PY,428542,NSAP,60cb9891e0624e1ba4a540,SPHH,1,3,4,3,68,32,36,5,6.45,5850.27,39,NEFT,f725839df20a475fb3f6e3f2,0
2025-09,HP,136626,PMSBY,b6c9532646e64c0a9a0b48,AAY,1,6,7,6,103,59,44,65,16.45,1485.35,8,IMPS,4834843cee5d425a82b8d049,7
2020-01,AS,234947,ICDS,ad072533f2f84452a30a3f,AAY,1,2,1,0,26,0,26,5,2.79,2000.68,49,IMPS,992070e026a649209e43c161,11
2019-08,RJ,825630,PMJJBY,a9608bd9cb3f4de5944f5b,PHH,0,3,2,2,66,30,36,9,10.55,2559.41,32,AEPS,92971189f43240449c0cf2b7,10
2025-07,TS,884892,PDS,79ab9167b9ed4400847e8f,SPHH,0,3,2,0,119,91,28,71,3.09,5755.06,10,AEPS,fdc9d52c98a14d4295b97598,14
2022-11,PY,290781,PMJJBY,cb7509896db14927b5230d,SPHH,1,6,8,8,2,0,2,10,16.75,6049.99,26,UPI,c4eba3dd4e7d43bc8861951b,14
2022-01,DL,641906,PMUY,8f501a10d4af4caa9de3b3,AAY,1,8,10,8,20,8,12,24,14.46,5274.51,18,AEPS,5ad8aa9a06594cfca719920d,9
2024-02,DL,616911,NSAP,1fb80f6a35ab4603b7081c,SPHH,0,3,3,2,17,0,17,10,4.59,2009.39,21,IMPS,ffbd678846954386b5fd5e6d,19
2021-09,TN,220407,ICDS,fb9407a3a34b434fba474b,NPHH,0,3,3,2,40,14,26,47,5.71,5799.8,3,IMPS,a3156a09f5054644bf0923a6,19
2019-11,MP,506795,PMKISAN,9d5c8799516a422286b6cf,AAY,1,7,7,6,15,0,15,4,7.18,503.86,1,UPI,72ae5041519a4d389b6209f6,9
2024-02,ML,724472,PMUY,650c51788d474a0a8744a9,AAY,1,4,4,3,20,20,0,22,7.59,2921.38,21,NEFT,ad77a9c6d99d45f68cc5db3d,18
2020-03,CG,970412,PDS,0885eb1a970646cf94d3b9,NPHH,0,5,6,5,102,80,22,26,14.8,2641.3,18,AEPS,e69e08988cba43729ac2c2eb,13
2022-11,ML,862898,PMKISAN,7cc11948bfdd4befa65370,SPHH,0,6,6,5,55,21,34,51,10.38,3618.49,59,AEPS,b9ca06c912304597aac469ca,2
2025-08,MH,188050,PMAYG,46cf4810137d4aadb7a6a4,NPHH,1,2,3,3,42,18,24,39,7.99,3775.97,16,UPI,e2487ad72b7e43e6979aeb96,2
2025-07,AR,313781,JJM,6df7d9bbb9f14abaaa9d24,PHH,1,7,7,6,50,20,30,15,13.09,1697.51,20,NEFT,34cc9b8494db448e86b2e3d6,1
2021-07,HR,493039,ICDS,19af374971894008b24e6b,PHH,1,3,4,4,116,76,40,37,8.51,1568.25,54,AEPS,639cc4ced3a146e9bd545e80,4
2024-06,PB,235540,PMUY,86671e690bca44178a0145,AAY,1,6,8,8,58,57,1,36,2.74,5282.11,51,AEPS,03901810b9aa4e01bad0c142,6
2023-04,MH,613618,PMJJBY,85a347e9fe7f4ce684d74b,AAY,1,4,3,1,56,11,45,28,2.38,772.42,4,NEFT,3044a35a258b41528fbc4ee0,1
2022-05,PY,107755,NSAP,6cef74151af04f59a46b85,PHH,0,7,6,6,111,71,40,42,6.2,3358.37,6,AEPS,828ae82440c64ce999cab43b,12
2019-12,NL,202169,NSAP,843fbdb9b2d949c1ad3563,AAY,0,5,6,5,4,0,4,26,11.05,1488.21,6,AEPS,6ae003f015374427b6f449fb,8
2021-08,LD,142525,PMKISAN,8fe14c38295b4148a2b9e1,NPHH,0,2,1,1,57,19,38,26,2.86,2281.32,28,UPI,5e28b566343a4c37996875da,12
2023-07,TS,365938,NSAP,29d145136aae460599fed7,SPHH,0,2,1,0,89,86,3,62,10.13,2019.23,34,UPI,d2f01c73a8ba4d0ca1f90e5d,10
2025-11,AR,786025,PMJJBY,5fcc235f07b54d55b3e122,NPHH,1,8,10,9,61,46,15,20,5.22,4692.84,21,UPI,f4ef2111438a4d0d87df34db,5
2019-01,HR,259544,PMUY,5f80d21f7b264db296455f,SPHH,1,5,5,5,104,99,5,26,12.67,3127.33,1,UPI,7a2aef1645604ead9ccd30b6,12
2024-01,UP,988466,NSAP,4ae2c2a94ddd4fc5ad318d,PHH,0,3,4,2,106,75,31,11,0.99,2156.54,12,IMPS,3333ab9dab20403b9d76bd07,19
2024-12,PB,342587,PMUY,c44aeabd040d4005b79a8c,SPHH,0,2,4,4,40,0,40,55,8.71,5454.38,37,NEFT,63d848cf6c214831a73eb349,6
2025-08,KA,140392,PMUY,d9256539741044f3b84224,AAY,0,2,1,0,98,68,30,56,1.41,831.93,22,IMPS,d101c1eabcc04ba49babb718,6
2021-12,OD,401943,NSAP,116edc2ed42543329d33b1,NPHH,0,8,8,7,29,0,29,54,6.28,5051.44,8,UPI,df6d88f3aa644baf9524ddf0,10
2019-10,JK,773263,ICDS,56728becabba49eaaa44a9,SPHH,0,8,7,6,28,21,7,13,0.77,1839.54,39,IMPS,754bb32bd4344f5789337322,16
2020-11,MH,195986,PMAYG,aa184df76177463ab9e407,AAY,0,4,4,3,117,71,46,36,8.71,5991.72,37,IMPS,f5b7b0d2c2e0453a9fe550fe,11
2024-12,AR,164675,PMKISAN,62ba80efe9154950942ec9,SPHH,1,2,1,0,1,0,1,23,13.92,334.47,29,AEPS,86bd8776f0b440e3a867cc91,17
2025-02,KL,864408,JJM,7069e445304b4ef696d927,SPHH,0,4,6,6,42,16,26,61,2.25,3751.31,56,NEFT,35e34aace26c4b56bee53bc1,1
2023-06,LA,632918,PMAYG,fd1b60ce16db4842be4ac5,AAY,1,2,2,0,75,41,34,26,13.37,4158.04,50,IMPS,164c1282886944188507a856,2
2019-11,WB,408920,MGNREGA,f9ce3c4096414c889f28c7,AAY,0,5,4,4,49,7,42,33,10.72,3879.26,3,NEFT,508200d43a364e4f9612042c,8
2019-11,DN,780466,PMJJBY,23ad2eba643741eeafaf82,NPHH,0,6,5,4,101,55,46,36,9.33,5353.09,54,NEFT,0851e175cced4531a9df828b,4
2022-05,JK,859892,PMKISAN,622178c212c54f9199bf5c,PHH,1,8,7,6,30,1,29,60,10.99,995.42,3,IMPS,e1c2e3395c794cf6966a18aa,0
2023-02,CG,423283,PMUY,01ab2d92ba984d2d9c6f6a,SPHH,1,3,2,1,66,38,28,56,6.38,2876.45,29,IMPS,9adde316c5eb4b36a56e216a,4
2019-03,KA,605062,PMJJBY,d3a297b9ea5d46138346a5,AAY,0,2,1,1,15,0,15,65,12.93,5655.17,54,AEPS,3d224cbc4da44f20a814983b,5
2023-10,AS,109841,PDS,3199c806698a47569090b6,SPHH,0,2,3,1,25,0,25,34,14.14,5810.16,58,UPI,831ae192c61c4ad1bed2b6b2,19
2022-10,AP,375518,PMKISAN,c9ffcb2a5b1c436ab01908,AAY,0,4,6,5,20,0,20,65,14.12,3389.74,2,UPI,9d56ccfbe75a4f228a129a5f,16
2019-02,DN,635669,PMSBY,37d4de6b1b0a43429fbc11,PHH,0,5,7,7,88,56,32,69,5.22,3759.39,5,IMPS,381486c71f264d789419db63,7
2019-09,LA,277390,JJM,5f91bb980ab245a4bff029,SPHH,1,1,3,3,24,0,24,41,11.94,5036.23,15,IMPS,f1d9984e75b2465cb0f39408,20
2022-03,GA,992119,PMUY,1b309f3227224ef4ae2735,PHH,0,7,9,8,80,58,22,54,3.09,5133.58,17,AEPS,8e88b071c7474e0cb5a2806a,17
2024-01,UP,974027,JJM,586f63ab583c408289bd7a,SPHH,0,4,4,3,41,32,9,72,9.17,5806.1,17,IMPS,c4ce22eea66246d2a0752c11,5
2024-10,PB,331855,PDS,6204fd652ec54b238b9b0f,AAY,0,7,7,6,67,65,2,67,0.55,5531.92,25,UPI,301774ed4e2346d8a052325d,10
2022-01,AS,456726,PMSBY,73ae6ca005b0466fb2d3fe,PHH,0,4,5,3,104,83,21,22,3.89,2869.42,19,NEFT,ada8bdd242d14f269f96409c,19
2021-01,JK,270541,PMAYG,b1090fc2253343dea43249,NPHH,0,2,2,0,103,84,19,57,11.56,4328.47,35,AEPS,5e6e6529c25d4e68b718e5ce,9
2025-10,DL,553554,PDS,6650ee4ed4db4adcbd111d,PHH,0,1,2,0,1,0,1,35,15.8,3296.06,51,AEPS,16824b1380d6423b80f3ad4c,7
2022-03,RJ,211533,PMJJBY,33bfd45149034ae5b7dfd1,AAY,1,5,7,5,94,49,45,11,1.36,1031.36,33,AEPS,b613dd453e0e4a7096a3bb12,18
2021-03,UP,451852,ICDS,c955862b8eef49ceafe9d8,NPHH,0,5,4,2,114,79,35,29,10.27,5394.42,20,NEFT,f703201d21364306bf44866b,13
2022-02,MN,599729,PMJJBY,fdecf871392f49f3b43359,NPHH,0,7,9,7,80,40,40,78,11.64,4030.93,34,UPI,a7caa4b880904f3f8e130979,9
2019-02,AN,650659,JJM,d37f73c73a774565abaec3,SPHH,1,8,10,9,22,0,22,76,16.82,659.63,37,UPI,007c12473baf4223929e0529,18
2021-02,MZ,636799,PDS,9013a15e4a3d43aeaacd29,NPHH,1,2,3,2,79,33,46,62,11.97,4496.58,53,AEPS,194a5595cc2a42bda82ea475,15
2022-08,PY,299277,NSAP,d767b7519ac04e2a9dde5a,NPHH,0,3,3,2,76,30,46,79,2.3,2055.23,56,NEFT,62bb58d942fa4a3da274b377,7
2025-06,AS,813042,JJM,b542edba7c8b413680869f,SPHH,0,2,2,2,79,72,7,45,3.07,729.44,17,AEPS,49ca8b1fd53d444d9fe9a029,8
2024-03,GJ,722573,ICDS,23e17e1f06364f7391abd4,SPHH,1,1,1,0,51,20,31,60,11.63,4060.85,55,UPI,23a1549ff5bd4360bacdbb13,0
2024-06,LD,777765,NSAP,b240f227ece847c097bb7d,AAY,0,1,1,0,63,38,25,13,4.27,4839.69,49,NEFT,b91d8d0ff0fa4955a7f2fbb4,2
2022-10,KA,521067,ICDS,eb9751ef7b1c4829960bf1,SPHH,1,1,2,1,78,30,48,23,16.75,3507.16,8,AEPS,ae16bffbc9b440abb73c2395,20
2019-10,KL,903286,PMUY,9a5523db58ce4e2ba0ebc1,PHH,0,5,6,4,55,26,29,13,16.61,335.02,33,UPI,87c7d4092e8b4df2bab459fa,1
2021-09,AN,450871,PDS,55eabb79a6374ec2961f98,NPHH,0,2,1,0,92,92,0,75,17.1,3876.67,9,UPI,c52d96518c224c60b93abf78,17
2025-12,GJ,825194,JJM,23f1a42844f64b61acdc70,PHH,1,2,3,1,85,75,10,49,5.63,340.98,29,NEFT,3056872d9f8d4d8a830d0fac,4
2019-04,OD,283176,JJM,2b41fd01bf2346729a06ff,NPHH,0,1,3,1,36,30,6,74,13.05,6043.73,3,UPI,bf9f3fdc7bc54523a51e5013,11
2025-02,KA,322540,JJM,d5e06afc4106413390defd,SPHH,1,6,5,3,73,63,10,33,12.1,1957.29,18,IMPS,5a501d2bd12244df80668200,15
2023-10,HR,574069,ICDS,602895ee2b47412b86c5bd,SPHH,1,6,5,5,90,86,4,32,1.12,5700.24,35,UPI,155a00c9ed3a4193921efcaf,20
2020-12,LD,600289,NSAP,b4a456583d8a47a2801932,NPHH,0,8,10,10,58,19,39,54,5.15,375.08,18,UPI,cdcfcdb855534ce3bd61f8c1,7
2024-06,HR,771593,MGNREGA,5ae656ea73d947958e84c8,PHH,0,1,2,2,85,61,24,45,4.12,902.74,1,IMPS,2d6ac5d9951d4d789b472353,19
2024-11,BR,367670,PMKISAN,362fe3d767ea47a5ba4f63,PHH,0,2,3,1,15,0,15,29,6.99,3098.73,23,NEFT,e479df1c9135445783559761,9
2019-04,TR,885384,JJM,3fe6f7bef99647a18669a2,PHH,1,4,6,4,46,0,46,25,17.18,5003.37,32,IMPS,26bee105bd194c8b9d9e0f60,18
2019-09,DL,396806,NSAP,4618357b669742d7995ffd,NPHH,0,6,7,5,84,52,32,41,15.3,6143.88,46,AEPS,be9c7fc1d99d41e2b54958c0,2
2023-08,CG,580764,PMSBY,c81f4b33507b49c68eab2f,NPHH,1,2,3,1,107,84,23,6,5.63,3530.79,9,AEPS,cfc9692223e74c05963c569d,5
2025-12,UP,938749,PMAYG,a66d4577f2b34b369a1303,AAY,1,2,1,0,77,64,13,15,9.78,2503.86,29,IMPS,b7776a11d3794f63ba16f804,13
2019-03,PB,585461,PMSBY,18d7df4343c6406cb46306,PHH,1,4,6,4,79,42,37,3,3.86,576.24,12,AEPS,321f1407977b45c58ec9f3ec,14
2023-08,CH,713705,PMJJBY,b11aab2fcd6f4fe3afbd0a,PHH,0,1,3,1,41,16,25,12,5.36,3919.0,10,IMPS,11ea91a7246e42ad99bca046,16
2019-12,CG,917761,PMUY,a6365f4fcc774571a357c1,SPHH,0,4,4,4,84,47,37,15,1.64,2656.27,8,UPI,7d818ccbf7ea43d3bd16e67f,7
2023-07,PY,977130,PMAYG,f6cc7a96dda24408ae3371,AAY,1,7,8,7,42,41,1,6,11.75,5936.63,45,AEPS,180a534937d5436aad414f22,13
2023-05,TN,549465,NSAP,98b813af73554e749ac5a3,SPHH,1,5,6,5,6,0,6,4,12.0,3276.37,55,IMPS,bada925e7eac44da8fcbf69d,13
2019-08,DN,475220,NSAP,290d8c8a36594ed8b9ea6d,SPHH,0,4,3,2,29,23,6,65,15.17,5045.77,40,UPI,c42cd2ff171f4173b98a93ef,20
2023-10,MH,277237,NSAP,beba12e544d741a287eea1,AAY,1,4,3,2,73,39,34,14,15.75,5558.91,23,IMPS,2c9bd52a09b84a7c8c391e62,2
2025-04,LA,583693,PDS,2dfd53944287478f81b51f,AAY,0,8,9,9,115,90,25,44,3.3,909.32,57,UPI,bc66d1728a874898b9b780eb,0
2025-01,TN,926503,ICDS,b367dc7e506c47638dfed8,SPHH,1,5,6,6,59,44,15,7,13.5,3033.25,30,IMPS,c9089722cfef49bc933667a9,12
2019-03,CG,538403,PMKISAN,a5b24d2127d74079bd36d8,PHH,1,5,6,6,103,88,15,75,2.86,5841.05,32,IMPS,304bfeb5b01d4c1a86f7f6b2,0
2020-09,LA,413629,PMJJBY,0526b2227f4847b4967231,NPHH,0,8,8,8,93,63,30,19,7.04,2931.62,38,UPI,88a3de4797964320b383f8ee,4
2020-09,AN,196558,PMKISAN,8d6250f637394b3fad3645,NPHH,0,2,4,2,67,19,48,59,9.52,3803.96,39,NEFT,bde2edeba286411fb7eb763b,10
2022-03,KA,450758,ICDS,5539819be6834614bde780,NPHH,0,1,1,0,96,47,49,51,1.37,5713.24,30,UPI,020860bb51d84b63a95e2c7a,5
2020-01,PB,313031,PMJJBY,43c499b0d2524c8f90208a,SPHH,0,4,3,1,48,25,23,61,3.24,1742.08,29,UPI,f251ca495d08460886c16964,5
2024-12,MH,979041,PDS,2af0440c6d004370b9fb5c,NPHH,0,3,2,0,53,20,33,50,5.24,5846.41,19,UPI,b314f8cdd96f4440bac22786,7
2024-06,PB,574872,PMSBY,c02333062c7c41b0a806dc,AAY,1,2,4,2,88,84,4,40,2.73,2761.58,41,AEPS,f570e8684a4f4829b825dc2a,14
2024-08,LD,223288,PMSBY,b131df7e70e4434fadc738,PHH,0,1,2,2,76,29,47,61,16.85,3976.81,40,NEFT,aadeff6a85df4dc08f50e988,7
2020-05,JK,160636,PDS,53aef9b005ca414284fd2d,AAY,0,8,8,7,63,63,0,65,5.55,2333.84,26,UPI,46523537b5a64da8890961d3,16
2019-02,HR,865668,PDS,a1c978e8161342fd8a23f7,SPHH,0,5,4,4,51,34,17,30,9.27,3568.14,43,IMPS,5fa5ec488e334cb899703c45,3
2025-05,LD,938314,JJM,1e4b7a303ccb43bdb43665,SPHH,0,6,5,5,117,81,36,75,17.94,605.57,9,IMPS,1c327b1bff75449e8b5e68e1,2
2021-01,ML,786702,PMKISAN,6a99f7a559a749b9b3f2f2,PHH,1,1,1,1,7,0,7,78,10.42,704.61,25,UPI,fbb02125bf934716b0a27ecd,3
2023-08,UP,211459,JJM,3618a1f535af4151a6e213,PHH,0,3,2,2,6,0,6,57,7.7,2871.28,59,IMPS,01dd817937b045229ebd942c,19
2025-05,WB,188456,ICDS,67224b62d29a41989f3e96,SPHH,1,5,6,6,57,24,33,74,16.77,2376.7,44,UPI,c545b665b33c4367bf8f712b,5
2019-04,NL,278182,MGNREGA,482b5e2563f946fa969289,AAY,0,5,4,2,4,0,4,8,4.39,4117.91,43,IMPS,887568f5d8f1454dabb7f346,0
2019-01,MZ,776022,PMKISAN,ef4784393d6d4712a1be59,SPHH,1,6,5,4,40,38,2,43,3.64,535.04,51,AEPS,21d828f52a1b406a923b2e3b,6
2019-01,MZ,788788,PMJJBY,da04937b46db43b1bac97c,SPHH,1,6,6,5,68,47,21,52,9.87,1339.55,36,NEFT,9ec29369a14240ab9d613687,14
2020-02,DL,854062,PMAYG,3c8a66fca2bf4c0ebc2695,AAY,0,4,5,4,48,20,28,74,7.98,1599.47,40,IMPS,47902e398d7d4b74ae2fb1b3,7
2019-05,MH,187240,ICDS,4ef9fe2143844e3e8b04be,AAY,0,7,7,5,24,11,13,9,14.45,3031.05,29,UPI,9c9639f444e249b49f066662,8
