econ_output_release_quarter,econ_output_country_iso2,econ_output_region_nuts_code,econ_output_nace_section,econ_output_gdp_current_eur,econ_output_gdp_chain_linked_eur,econ_output_gva_current_eur,econ_output_gva_chain_linked_eur,econ_output_gdp_per_capita_eur,econ_output_household_income_disposable_eur,econ_output_productivity_gva_per_hour_eur,econ_output_investment_gfcf_eur,econ_output_government_consumption_eur,econ_output_export_goods_services_eur,econ_output_import_goods_services_eur,econ_output_eurostat_table_code,econ_output_revision_round,econ_output_seasonal_adjustment_flag,econ_output_reference_base_year,econ_output_data_extract_date
2019Q4,EE,LU131,L,4226174843.24,4437932968.23,4053395530.6,4256496317.77,1326.05,2120980319.33,205.580826,1095226140.33,784995555.59,2062385585.36,995791433.32,nama_10r_3gva,FIRST,1,2020,2024-09-19
2020Q3,IT,PT52,Q,4242750566.32,4478412710.98,4086540862.82,4313526392.36,1326.75,1449363708.33,134.770819,1171432806.36,879330816.39,2064402667.48,1749619989.65,namq_10_gdp,SECOND,0,2015,2026-01-20
2021Q2,PT,SK37,A,4268722773.29,4482049753.46,4140506362.83,4347425801.18,1329.3,1871027962.61,185.205482,933428961.61,600876135.19,1700350777.77,1947957166.86,nama_10_gdp,BENCHMARK,1,2020,2025-01-27
2022Q1,BE,CZ706,F,4298077314.96,4167012135.51,4066252924.29,3942256976.77,1335.75,1611346630.69,128.64201,952772250.7,1007832002.75,1869328423.18,1326660262.35,nama_10r_3gdp,FLASH,0,2015,2025-05-11
2023Q4,FI,RO41,K,4326691198.53,4079615992.72,4019829352.43,3790277457.23,1342.11,1635394016.83,110.305959,842488317.31,683678034.93,1241918392.71,1608110076.53,nama_10_gdp,FIRST,1,2020,2025-09-04
2024Q3,LV,LT711,P,4337057703.69,4401267977.21,4130067685.52,4191213465.41,1340.33,2042721652.95,183.439402,907677039.04,1024889776.42,958225038.83,1371372721.65,nama_10r_3gva,SECOND,0,2015,2025-06-19
2025Q2,RO,AT29,U,4385089164.0,4136824892.12,4156301300.06,3920989980.86,1354.25,1802180530.34,241.287901,824932976.68,767546577.22,1071572181.17,1181871451.02,namq_10_gdp,BENCHMARK,1,2020,2024-03-20
2026Q1,BG,LV525,E,4389271724.55,4129903031.16,4084313397.64,3842965152.23,1352.21,1705407544.77,196.772611,883883238.77,812903849.42,1838787583.52,975657136.03,nama_10_gdp,FLASH,0,2015,2025-10-04
2018Q4,FR,ES56,J,4435560310.63,4619124077.99,4113551432.47,4283789000.06,1363.9,2049120203.45,124.554335,871798895.53,667862124.24,1975303190.89,2305132216.82,nama_10r_3gdp,FIRST,1,2020,2025-11-13
2019Q3,LT,SI784,O,4450788274.73,4167338210.51,4325379326.77,4049915976.85,1362.48,1548636167.71,142.379859,973913888.55,793637714.99,2191290140.95,1237994279.89,nama_10_gdp,SECOND,0,2015,2025-06-05
2020Q2,SK,SK49,T,4485844072.89,4324729885.35,3962619946.36,3820297947.9,1370.56,2197079475.82,128.098068,802455011.49,1010100051.86,2404246791.85,2227972485.29,nama_10r_3gva,BENCHMARK,1,2020,2025-07-06
2021Q1,HR,EE390,D,4504289438.14,4614562943.73,4233239527.64,4336877219.92,1374.75,2138642691.66,118.633888,1080740891.72,983295709.43,2031119262.59,2161332352.56,namq_10_gdp,FLASH,0,2015,2025-08-29
2022Q4,DE,BE741,I,4539298373.18,4311192576.53,4312131689.25,4095441321.4,1380.52,1939081878.98,169.175533,1006955527.04,1156262911.02,2033624645.69,2348137440.96,nama_10_gdp,FIRST,1,2020,2025-02-26
2023Q3,LU,FI36,N,4549081216.31,4384639996.03,4212828889.87,4060542595.0,1380.24,2315804006.99,158.911062,1000092853.2,859935921.17,1362818093.76,1927283831.64,nama_10r_3gdp,SECOND,0,2015,2024-02-28
2024Q2,SI,CY33,S,4578147958.89,4855038010.86,4193896605.72,4447546828.38,1384.91,2078674259.69,152.074032,860989399.92,839258538.09,1153281236.73,983152847.0,nama_10_gdp,BENCHMARK,1,2020,2024-06-30
2025Q1,CY,DK27,C,4586992840.26,4306054085.25,3977840215.39,3734210125.56,1386.41,1602907288.09,144.246951,897982308.01,747352013.57,1392800209.19,1435650100.89,nama_10r_3gva,FLASH,0,2015,2024-04-21
2026Q4,GR,CZ6,H,4628447090.88,4421832669.96,4258957180.96,4068836832.94,1394.33,2007856997.58,134.212106,830543172.31,1072164203.25,1136281544.94,2057603869.8,namq_10_gdp,FIRST,1,2020,2024-01-24
2018Q3,MT,LU2,M,4640272942.5,4813432051.75,4515656445.45,4684165293.41,1393.23,1989487632.02,180.541241,972242466.71,829916172.31,1981303065.48,1890529059.08,nama_10_gdp,SECOND,0,2015,2024-10-14
2019Q2,ES,DK6,R,4688470085.27,4426603432.24,4559275330.16,4304624634.05,1407.25,2127003590.74,189.443422,1089130537.97,676350268.02,2094003523.72,1452522932.32,nama_10r_3gdp,BENCHMARK,1,2020,2024-12-16
2020Q1,CZ,DE57,B,4698290364.14,4222622770.19,4335217535.19,3896308414.13,1403.53,1650510754.17,214.720447,1050488822.18,1185734708.09,1949897733.3,1972781989.87,nama_10_gdp,FLASH,0,2015,2026-01-10
2021Q4,HU,DK47,G,4728855100.44,4457351212.08,4140272104.14,3902561294.38,1412.53,2338247682.95,199.569445,1200177233.4,726144765.35,2009954188.18,984992798.24,nama_10r_3gva,FIRST,1,2020,2024-06-23
2022Q3,NL,HU36,L,4753529876.73,4526565938.37,4388732189.2,4179186027.11,1414.42,2236007818.84,301.899032,1073367600.72,941539160.0,1066260407.0,1707893822.78,namq_10_gdp,SECOND,0,2015,2025-11-24
2023Q2,SE,BE19,Q,4768722669.44,4923212216.29,4165519597.03,4300467523.24,1415.18,2008685506.11,109.651107,930810241.87,1142424863.88,1848619908.0,2125169982.89,nama_10_gdp,BENCHMARK,1,2020,2024-05-26
2024Q1,DK,GR3,A,4788859589.08,4731820015.62,4275012910.86,4224093707.99,1420.48,1916534440.94,267.572271,1297961289.26,970589944.47,2188473291.95,1692059155.11,nama_10r_3gdp,FLASH,0,2015,2026-02-21
2025Q4,IE,CZ8,F,4816275419.22,5216485585.34,4619854551.08,5003743053.38,1424.19,1795184516.41,157.672555,1060283868.31,1248602496.25,1709200207.87,1836985439.07,nama_10_gdp,FIRST,1,2020,2024-01-09
2026Q3,PL,FI2,K,4850966102.21,4624653413.58,4693898037.78,4474913063.92,1432.22,1981831482.22,328.044431,1245316892.03,701470759.91,1689464278.37,1854083558.16,nama_10r_3gva,SECOND,0,2015,2025-02-20
2018Q2,AT,ES64,P,4861477854.25,5255092129.93,4377311736.24,4731725031.97,1430.93,2413885814.56,156.147247,1013854831.26,853504108.06,2440810026.95,1472784702.64,namq_10_gdp,BENCHMARK,1,2020,2026-02-04
2019Q1,EE,HU923,U,4895728581.14,4483439481.2,4292670782.18,3931167617.99,1437.44,1756869298.98,130.405349,1156008017.02,860826695.12,1931671856.2,2432855342.45,nama_10_gdp,FLASH,0,2015,2024-03-29
2020Q4,IT,DK143,E,4937065583.38,5221920083.47,4559013693.45,4822055685.62,1443.7,1905301079.88,234.522385,1250500222.62,792795831.68,1457491110.34,1966546160.92,nama_10r_3gdp,FIRST,1,2020,2024-09-30
2021Q3,PT,SK882,J,4945830294.07,4528851858.37,4590611515.9,4203581251.02,1443.84,2320282962.06,147.769362,1280097346.01,807971322.66,2546839544.04,1786039762.89,nama_10_gdp,SECOND,0,2015,2024-06-08
2022Q2,BE,IE517,O,4987750558.03,5279313767.39,4677683654.46,4951121638.74,1453.78,1831707865.54,164.148033,968950629.34,983117008.95,2352402868.05,1077651867.7,nama_10r_3gva,BENCHMARK,1,2020,2025-01-17
2023Q1,FI,CZ66,T,5010248249.72,4691274489.5,4714412933.6,4414273310.63,1455.0,1995909979.32,221.267672,1356520631.63,771462096.91,1475343847.37,1818378216.12,namq_10_gdp,FLASH,0,2015,2025-05-19
2024Q4,LV,ES621,D,5016011942.8,4679055727.97,4394271980.53,4099081843.35,1453.19,1720767571.99,177.510184,851134658.18,816573124.65,2231536283.71,1713641062.35,nama_10_gdp,FIRST,1,2020,2024-07-11
2025Q3,RO,DE48,I,5037813189.99,5468137592.61,4591536334.53,4983740264.24,1458.21,2502413711.08,170.194491,1357700190.32,1283719366.16,1923232084.06,1793070437.72,nama_10r_3gdp,SECOND,0,2015,2025-04-01
2026Q2,BG,MT539,N,5074100988.88,4940067384.67,4529000869.1,4409366216.32,1463.64,2201653981.15,162.112508,1271432342.3,744475185.55,1181673035.91,1063299734.06,nama_10_gdp,BENCHMARK,1,2020,2024-06-02
2018Q1,FR,PT4,S,5096436523.66,5115006089.15,4587212005.44,4603926141.55,1469.34,2585514561.15,400.504519,1115779227.51,933386603.28,2141804606.75,2104898143.7,nama_10r_3gva,FLASH,0,2015,2025-05-16
2019Q4,LT,IT1,C,5114706974.12,5536026866.09,4961998796.17,5370739474.24,1468.98,2149338803.08,147.787801,954917038.66,1322623653.48,1192601766.92,1827474119.49,namq_10_gdp,FIRST,1,2020,2024-04-05
2020Q3,SK,LT11,H,5144950362.86,5100691230.71,5015408620.43,4972263863.48,1473.75,2340769190.19,153.615783,1043033402.8,891397621.33,1433483640.98,1334320900.05,nama_10_gdp,SECOND,0,2015,2024-01-11
2021Q2,HR,PT851,M,5173829612.98,4656734666.82,4673593679.72,4206494479.9,1481.77,2072683482.73,128.647297,1010911029.81,729893258.52,2671388774.22,2488222615.08,nama_10r_3gdp,BENCHMARK,1,2020,2026-02-25
2022Q1,DE,SK5,R,5197569848.88,5314098965.29,4964916106.97,5076229144.37,1483.28,1912507033.43,172.937495,851114584.41,870482804.51,2213263800.45,2580504003.02,nama_10_gdp,FLASH,0,2015,2024-09-17
2023Q4,LU,IE820,B,5222683718.43,5069115761.15,4649878643.71,4513153464.98,1486.12,2072475191.55,207.636973,1206188806.21,732996519.05,1214677305.66,2396901674.36,nama_10r_3gva,FIRST,1,2020,2024-02-13
2024Q3,SI,NL689,G,5245112372.45,5125586184.24,4821813877.57,4711933861.27,1489.06,2233750039.88,191.478141,976236551.62,1222642116.36,1747152350.42,1108103584.35,namq_10_gdp,SECOND,0,2015,2024-11-19
2025Q2,CY,DK29,L,5280044778.17,5092624139.07,5058009684.07,4878470409.81,1494.8,2318765645.08,179.360648,1203790075.19,894251684.45,2030536003.76,2193526122.82,nama_10_gdp,BENCHMARK,1,2020,2025-07-26
2026Q1,GR,EE69,Q,5314796163.77,4781969767.04,4719814997.69,4246637487.03,1503.64,2454956576.23,240.351273,1151056446.09,999227666.35,2679656796.58,1500336046.7,nama_10r_3gdp,FLASH,0,2015,2025-08-08
2018Q4,MT,LV6,A,5321941483.14,4934451071.69,5187093993.63,4809421824.14,1500.13,2127412725.31,148.82131,1178963294.87,936307674.05,2753516954.7,2540179247.08,nama_10_gdp,FIRST,1,2020,2025-03-08
2019Q3,ES,CZ62,F,5344491768.66,5028247311.25,4937935827.16,4645748112.41,1503.75,2675952424.61,174.280646,1295749601.65,898889227.79,2793245088.52,2589951513.53,nama_10r_3gva,SECOND,0,2015,2025-12-08
2020Q2,CZ,HR28,K,5361327414.88,5300303063.76,4705423776.88,4651865131.7,1504.3,2082735047.25,403.970837,1172862044.29,1031675471.4,1933586011.26,2120731419.97,namq_10_gdp,BENCHMARK,1,2020,2025-03-01
2021Q1,HU,SI27,P,5385753380.45,5288098401.9,5276244898.05,5180575537.44,1509.33,2265740202.95,140.802182,1259799291.19,1303972582.2,2705630901.02,2265761190.81,nama_10_gdp,FLASH,0,2015,2024-08-10
2022Q4,NL,IT5,U,5415381787.48,4854970169.1,5077622853.5,4552164270.43,1513.49,2572037091.88,181.146071,947585811.12,1097456212.72,1709082199.9,1772518765.93,nama_10r_3gdp,FIRST,1,2020,2024-07-31
2023Q3,SE,MT79,E,5460096798.64,4977880606.04,5240042796.75,4777260985.43,1525.22,2779297032.45,372.084534,1105096938.71,1117881208.93,1792617011.04,2785924367.3,nama_10_gdp,SECOND,0,2015,2024-08-08
2024Q2,DK,ES488,J,5482305435.17,5057814202.78,4773743007.65,4404115288.73,1527.74,2692193971.52,134.186728,1198864880.5,1290856521.7,1592853240.03,1345710014.42,nama_10r_3gva,BENCHMARK,1,2020,2025-03-25
2025Q1,IE,AT88,O,5502510696.73,5034947857.32,5108298959.82,4674233330.9,1529.01,2009945366.25,189.866838,1360412253.89,1170526616.91,1701284161.65,2487187282.99,namq_10_gdp,FLASH,0,2015,2024-05-27
2026Q4,PL,SK718,T,5538804943.12,5696859357.55,5142716358.3,5289468054.91,1533.08,2065893561.94,292.213838,1323725882.8,1131386743.04,1963647437.14,2201856504.29,nama_10_gdp,FIRST,1,2020,2024-11-09
2018Q3,AT,BG8,D,5539731203.36,5765415567.34,5243907145.61,5457539866.31,1532.33,2392552389.31,422.919148,1116629837.66,1279037697.66,1899124976.35,1747229799.28,nama_10r_3gdp,SECOND,0,2015,2026-01-27
2019Q2,EE,ES256,I,5576448684.71,5331034471.71,5276096773.76,5043900763.24,1537.08,2612853843.59,375.870225,1163524929.65,1248133929.9,2717611050.77,1448665394.28,nama_10_gdp,BENCHMARK,1,2020,2024-08-29
2020Q1,IT,FR4,N,5602010064.48,5704245420.78,5322461290.74,5419594948.15,1542.1,2378390566.26,318.822541,1397222873.53,895108237.19,2394172750.52,2041610428.58,nama_10r_3gva,FLASH,0,2015,2024-06-03
2021Q4,PT,EE67,S,5637643874.54,5081054476.16,5523463609.05,4978146920.81,1549.29,2217860217.15,178.748007,1120633248.67,1029516623.24,1762811567.99,2052084191.35,namq_10_gdp,FIRST,1,2020,2025-04-07
2022Q3,BE,PL890,C,5652545597.3,5554537295.35,5472689794.34,5377799974.41,1551.46,2411683657.61,425.341742,1200688383.92,835924016.42,2217848881.01,1683700473.51,nama_10_gdp,SECOND,0,2015,2024-04-08
2023Q2,FI,CZ605,H,5672618716.52,5385781049.23,5333060773.6,5063392955.57,1551.13,2644861031.6,259.279679,1450112666.19,1418090387.65,3104807836.72,1705584637.25,nama_10r_3gdp,BENCHMARK,1,2020,2025-02-15
2024Q1,LV,PL95,M,5697561248.36,5401665977.11,5136411334.32,4869658638.07,1555.46,2541136082.57,150.706908,1028747066.32,1387771037.66,2329254950.27,2146246578.05,nama_10_gdp,FLASH,0,2015,2025-11-25
2025Q4,RO,FR32,R,5726136813.29,5369800174.23,5371233581.72,5036982517.77,1560.02,2556632828.25,193.778838,1575290403.93,897626495.08,1480971725.02,2245989399.59,nama_10r_3gva,FIRST,1,2020,2024-12-24
2026Q3,BG,HR49,B,5755645303.43,5169045014.86,5414412717.18,4862589959.72,1565.17,2039207764.02,356.112691,1350606591.93,1307902146.14,1693473936.97,2281640139.55,namq_10_gdp,SECOND,0,2015,2025-07-07
2018Q2,FR,PT1,G,5765459922.09,5870427862.91,5369456219.89,5467214381.49,1565.4,2413408097.25,170.814969,1264389775.12,924853624.23,1815039355.1,2556842095.66,nama_10_gdp,BENCHMARK,1,2020,2026-01-02
2019Q1,LT,IE204,L,5799148152.1,6296453457.92,5529322496.22,6003488932.89,1569.95,2104881645.94,171.315285,1005218872.62,1145026942.13,1864730565.03,2504738301.08,nama_10r_3gdp,FLASH,0,2015,2025-05-02
2020Q4,SK,IT102,Q,5811443058.36,5614926698.74,5224838334.62,5048158257.26,1569.79,2182883515.56,174.460325,1506543967.62,1408617047.1,3112998609.78,2694428927.04,nama_10_gdp,FIRST,1,2020,2025-07-28
2021Q3,HR,LV208,A,5846911561.68,5274288720.88,5248487036.34,4734471470.18,1575.68,2311879868.42,435.165631,1172952234.02,861217189.84,1324272842.4,1741809422.19,nama_10r_3gva,SECOND,0,2015,2024-12-31
2022Q2,DE,DK70,F,5875545808.08,5791375615.61,5378634698.81,5301583011.6,1581.55,2852848495.63,305.80887,1388078533.04,931847910.4,1745804282.57,1851830116.23,namq_10_gdp,BENCHMARK,1,2020,2024-10-02
2023Q1,LU,LT63,K,5902018735.96,5556066732.9,5469525687.64,5148924643.81,1585.07,2027219770.35,226.63275,1370132908.13,1500897524.72,2739653715.11,2025164353.14,nama_10_gdp,FLASH,0,2015,2024-11-27
2024Q4,SI,FI29,P,5919887080.72,5946669345.51,5747079305.66,5773079767.78,1585.12,2389240041.5,449.469144,1310950569.48,1480837906.44,1630729932.34,1314795756.34,nama_10r_3gdp,FIRST,1,2020,2024-08-19
2025Q3,CY,MT8,U,5947623197.88,5333664601.67,5694809863.43,5106948569.41,1586.81,2197602459.07,153.100701,1327852138.18,1423374439.07,1570952540.99,2026568406.03,nama_10_gdp,SECOND,0,2015,2026-01-23
2026Q2,GR,IE23,E,5974385742.34,6490132678.81,5188139041.3,5636012166.99,1592.91,2596042916.09,167.76464,1351560131.48,1190429311.99,2343856053.01,2496401180.73,nama_10r_3gva,BENCHMARK,1,2020,2026-01-03
2018Q1,MT,DE228,J,5986947701.72,5379399761.2,5177609627.74,4652192299.43,1593.38,2374658556.78,282.799557,1632829643.12,1130013495.57,3285672261.77,1373713967.12,namq_10_gdp,FLASH,0,2015,2026-02-16
2019Q4,ES,PL576,O,6011728380.97,5636909438.13,5482356424.13,5140542737.79,1595.53,2465678597.14,201.092232,1647075301.97,1515765571.58,3286774653.4,1316146664.63,nama_10_gdp,FIRST,1,2020,2024-10-18
2020Q3,CZ,NL64,T,6044830243.36,5876832735.38,5674365414.55,5516663839.72,1598.82,2942372749.34,386.185265,1336050739.68,1371703195.89,2079513872.52,1232567295.52,nama_10r_3gdp,SECOND,0,2015,2025-10-18
2021Q2,HU,ES900,D,6080302366.44,5880352905.56,5799945728.89,5609215736.9,1608.0,2685259590.35,245.980959,1168927902.99,1493617403.04,2967074703.62,1319160467.33,nama_10_gdp,BENCHMARK,1,2020,2024-11-12
2022Q1,NL,IT217,I,6098164617.48,6462111179.38,5747101226.65,6090095859.22,1606.05,3002212983.28,167.093323,1150244280.81,1035428032.72,2542377104.08,2456881831.73,nama_10r_3gva,FLASH,0,2015,2024-03-02
2023Q4,SE,LU1,N,6136514518.86,5511574988.98,5837436105.44,5242954569.67,1616.01,2374384307.31,337.407681,1427886540.97,903327319.11,1732788241.23,2404576155.58,namq_10_gdp,FIRST,1,2020,2025-10-18
2024Q3,DK,SK80,S,6157805050.2,6430789170.48,5928693048.0,6191520312.41,1615.41,2461218327.87,341.170906,1261854981.94,1162565059.84,1577898751.25,2931040087.6,nama_10_gdp,SECOND,0,2015,2025-04-14
2025Q2,IE,CZ86,C,6165436491.99,6457847352.23,5554822576.64,5818273582.95,1614.83,2157289223.84,410.566036,1325246862.62,1067607184.31,2479390566.36,1615353152.9,nama_10r_3gdp,BENCHMARK,1,2020,2024-10-24
2026Q1,PL,BE78,H,6193168761.45,6456743280.38,5910617349.16,6162166787.64,1620.17,2862432818.8,172.453615,1541866886.5,1264388544.24,2024761302.66,2837865323.56,nama_10_gdp,FLASH,0,2015,2025-01-09
2018Q4,AT,HR499,M,6227041456.99,5819079513.12,5822524547.63,5441064355.17,1625.99,2985522465.69,437.241518,1157086026.49,1333461225.8,3301830380.54,2536681961.35,nama_10r_3gva,FIRST,1,2020,2024-10-02
2019Q3,EE,SI2,R,6254441740.32,6605636561.2,5873999362.64,6203831862.44,1628.78,3183078685.02,503.430132,1420014484.78,1389288541.49,3111567036.75,2678910688.01,namq_10_gdp,SECOND,0,2015,2025-04-11
2020Q2,IT,BG5,B,6287345426.66,6504957946.68,5942459706.43,6148135320.55,1633.22,2485397100.17,192.126223,1313953434.08,1163911548.78,2471127918.79,1351583571.39,nama_10_gdp,BENCHMARK,1,2020,2025-08-17
2021Q1,PT,IT946,G,6306615933.27,6484903688.06,6119629750.18,6292631413.8,1634.61,2822641814.63,332.96978,1716634967.51,1211966563.62,1572018455.63,1269939220.29,nama_10r_3gdp,FLASH,0,2015,2025-03-28
2022Q4,BE,LU64,L,6330526873.94,6118731063.02,5551049412.64,5365332009.45,1636.66,2884153053.2,175.406924,1373041511.27,1046115883.33,1415620250.41,2369464299.84,nama_10_gdp,FIRST,1,2020,2025-02-21
2023Q3,FI,MT879,Q,6342912018.78,6569946529.99,5714748954.22,5919299361.3,1636.4,2322751484.05,170.318627,1655178324.67,1318764168.66,3322661040.72,2540214484.56,nama_10r_3gva,SECOND,0,2015,2025-04-13
2024Q2,LV,BE1,A,6365708629.66,6396993544.69,5973289484.76,6002645816.46,1640.66,2807141821.2,177.067042,1246774510.6,1627715911.56,2876654583.57,2909828842.66,namq_10_gdp,BENCHMARK,1,2020,2026-02-19
2025Q1,RO,FR495,F,6402530345.94,6130765208.95,5899390632.1,5648982025.4,1647.24,2572614842.75,219.924838,1734256542.08,1351202611.85,2693877744.49,1495208419.01,nama_10_gdp,FLASH,0,2015,2024-02-25
2026Q4,BG,DE810,K,6435523045.59,6690939188.11,6234713259.56,6482159566.44,1652.66,3266726811.37,191.748083,1434738279.43,1644901142.3,3534419089.25,2087052615.46,nama_10r_3gdp,FIRST,1,2020,2025-12-22
2018Q3,FR,HU603,P,6440188018.33,6241102047.49,5996076892.65,5810719759.29,1648.0,2853866040.01,370.935432,1289677139.76,1413437807.58,2626483643.83,3050378653.32,nama_10_gdp,SECOND,0,2015,2024-06-25
2019Q2,LT,NL9,U,6477138702.8,6723229579.46,5765090041.62,5984127509.78,1653.7,2695075804.72,152.323661,1294063187.39,1284637118.13,2933271968.3,1448343170.17,nama_10r_3gva,BENCHMARK,1,2020,2025-10-13
2020Q1,SK,CY681,E,6487858873.04,6221700803.54,5837382506.4,5597909594.1,1656.28,3209505095.99,188.870907,1699294076.98,1157528010.82,1921487890.72,2711969798.41,namq_10_gdp,FLASH,0,2015,2025-09-25
2021Q4,HR,LT4,J,6539119067.82,6989807130.13,5977481422.67,6389460389.86,1663.52,2595021969.42,528.920622,1261973572.91,1197646338.21,2390733503.35,2869905576.02,nama_10_gdp,FIRST,1,2020,2026-02-06
2022Q3,DE,HR157,O,6551048184.03,6200930336.52,5723165145.68,5417293137.81,1665.63,3226923543.01,172.707999,1461716890.93,940032663.63,3406944881.8,2516379492.82,nama_10r_3gdp,SECOND,0,2015,2025-04-16
2023Q2,LU,FI63,T,6587615679.47,6769266597.3,6305846220.72,6479727456.27,1669.31,2538785603.22,178.557954,1381860106.27,1255893508.84,2293675402.77,2140914824.22,nama_10_gdp,BENCHMARK,1,2020,2025-01-31
2024Q1,SI,AT33,D,6603662154.11,7072142553.83,6262396486.97,6706666642.06,1671.67,2873800201.88,175.255632,1808656439.46,1177780929.91,2127902557.01,2251924525.05,nama_10r_3gva,FLASH,0,2015,2025-11-17
2025Q4,CY,EE2,I,6621178121.98,7015174044.76,6020228191.5,6378464341.92,1670.92,2299776361.67,528.46296,1708929612.67,1269471380.89,3533480933.33,2254666959.58,namq_10_gdp,FIRST,1,2020,2025-10-12
2026Q3,GR,SK221,N,6643699549.0,6244825718.46,6444572586.27,6057653922.24,1673.5,3398981447.4,283.429253,1129357703.76,1548054239.79,3190562768.64,3186387873.97,nama_10_gdp,SECOND,0,2015,2024-08-16
2018Q2,MT,PT10,S,6661634230.88,6230433858.85,5999501912.3,5611160648.44,1673.64,3422634961.99,319.675758,1487930733.06,1593316725.44,1492707848.25,2161467564.05,nama_10r_3gdp,BENCHMARK,1,2020,2025-12-20
2019Q1,ES,LU9,C,6686147972.28,6291701637.67,5937461723.0,5587183801.65,1676.15,2648535577.13,174.615225,1687716221.78,1347788383.45,2719715301.31,2933924639.21,nama_10_gdp,FLASH,0,2015,2024-09-07
2020Q4,CZ,LU7,H,6730321097.24,6730795249.77,6044048356.91,6044474161.38,1687.65,3452608564.1,183.750338,1573178944.45,1598569184.96,3326599009.67,2459414654.58,nama_10r_3gva,FIRST,1,2020,2024-12-31
2021Q3,HU,SI75,M,6763632189.11,6656160439.33,6552575431.93,6448457300.2,3382.45,3265731484.83,173.623578,1089766027.89,1330303492.08,2428653331.45,1843414223.28,namq_10_gdp,SECOND,0,2015,2024-12-25
2022Q2,NL,CZ183,R,6763104237.2,7014299658.17,6444369079.65,6683726029.81,3371.33,2346410626.34,212.742237,1152654451.79,1442034022.71,1943796163.8,2763340145.23,nama_10_gdp,BENCHMARK,1,2020,2025-04-20
2023Q1,SE,DK3,B,6810040647.89,7029972735.12,6500672661.23,6710613626.44,3374.34,2542501861.15,421.139141,1244289924.41,1645044755.51,3052876227.82,3389695195.21,nama_10r_3gdp,FLASH,0,2015,2024-12-09
2024Q4,DK,PT2,G,6822133500.66,6110855675.25,6112717462.36,5475403580.49,3368.99,2560291789.32,243.156127,1720138221.94,1045858478.31,3570801796.03,3113120920.26,nama_10_gdp,FIRST,1,2020,2025-02-13
2025Q3,IE,SI482,L,6861677822.46,6403924553.32,6669441119.51,6224512261.77,3370.12,3380708940.03,251.416835,1264418579.09,1041495389.59,1886845082.2,2103288185.55,nama_10r_3gva,SECOND,0,2015,2024-01-17
2026Q2,PL,GR345,Q,6884723067.06,7411741307.41,6447144616.18,6940666690.75,3368.98,2616901370.1,321.477881,1368798879.27,1635304123.99,2524684236.56,1684888369.94,namq_10_gdp,BENCHMARK,1,2020,2025-01-15
