care_quality_reporting_period,care_quality_measure_id,care_quality_numerator_count,care_quality_denominator_count,care_quality_risk_adjustment_model,care_quality_star_rating_value,care_quality_hospital_acquired_infection_rate,care_quality_surgical_complication_rate,care_quality_mortality_30day_rate,care_quality_patient_experience_score,care_quality_timely_effective_care_score,care_quality_medication_error_rate,care_quality_falls_with_injury_rate,care_quality_pressure_injury_rate,care_quality_sepsis_bundle_compliance,care_quality_stroke_bundle_compliance,care_quality_readmission_observed_expected,care_quality_equity_stratification_applied,care_quality_public_reporting_flag,care_quality_data_validation_status
2067-09,MEAS000669,106338,196510,APR_DRG,1.4,0.489,5.431,16.1,53.88,81.92,8.051,2.505,4.642,64.78,55.32,1.023,0,1,WARN
2067-10,MEAS000670,43965,57328,APR_DRG,1.4,0.975,0.557,4.31,77.39,91.88,7.579,0.164,2.611,57.05,50.69,1.163,0,0,PASS
2067-11,MEAS000671,29945,93428,APR_DRG,4.6,2.33,2.138,2.78,51.93,78.66,7.97,1.222,1.262,83.88,63.76,1.195,0,1,WARN
2067-12,MEAS000672,59083,133182,CMS_READM,3.8,0.348,3.873,13.15,88.78,88.33,1.01,3.895,4.094,65.01,39.54,1.139,1,1,PASS
2068-01,MEAS000673,76909,189322,CUSTOM_GLM,2.5,0.206,7.256,9.48,68.16,76.19,6.577,1.971,3.954,86.94,45.81,0.777,0,1,PASS
2068-02,MEAS000674,56798,212345,CUSTOM_GLM,2.3,3.392,2.289,3.52,62.95,53.56,1.532,4.437,4.05,61.11,43.42,1.303,0,0,PASS
2068-03,MEAS000675,77491,107424,CUSTOM_GLM,2.3,0.642,0.738,9.23,74.25,96.43,0.215,5.787,1.946,53.82,92.67,0.677,0,1,PASS
2068-04,MEAS000676,23983,26003,APR_DRG,4.8,2.952,3.629,8.5,85.4,88.09,4.74,5.123,1.259,76.12,65.98,1.313,1,1,PASS
2068-05,MEAS000677,63211,189216,CUSTOM_GLM,3.9,2.932,4.014,8.99,88.86,42.64,4.353,1.664,2.305,86.58,97.48,0.904,0,1,PASS
2068-06,MEAS000678,8120,27464,APR_DRG,5.0,3.31,2.904,8.43,61.31,95.28,7.146,2.109,2.226,61.86,73.02,0.663,0,1,PASS
2068-07,MEAS000679,128330,143739,APR_DRG,1.2,0.392,0.221,3.12,59.61,86.3,5.533,6.499,1.37,46.3,92.36,1.283,0,1,PASS
2068-08,MEAS000680,39562,50317,HCC,4.7,3.004,4.854,12.54,83.19,58.46,0.416,6.011,4.451,77.83,89.18,0.634,0,0,PASS
2068-09,MEAS000681,104722,160505,APR_DRG,3.5,0.18,3.736,5.34,71.28,69.1,2.913,5.131,4.655,83.1,88.83,1.166,1,1,PASS
2068-10,MEAS000682,28566,34786,CUSTOM_GLM,4.3,2.029,0.485,5.21,52.97,89.2,7.573,6.304,2.67,42.76,30.5,1.31,0,1,PASS
2068-11,MEAS000683,64801,134139,CUSTOM_XGB,2.8,3.361,3.062,14.95,69.75,71.93,2.548,0.742,3.052,54.02,41.33,0.968,0,1,PASS
2068-12,MEAS000684,10667,15273,CUSTOM_GLM,1.8,0.476,2.008,17.12,64.76,88.24,8.338,6.442,0.95,85.4,89.46,1.105,1,1,PASS
2069-01,MEAS000685,78089,97552,HCC,3.5,1.952,2.088,17.23,52.76,77.03,5.496,1.493,4.9,39.05,39.28,1.095,0,0,PASS
2069-02,MEAS000686,43670,80009,HCC,1.5,0.242,4.211,17.66,46.64,94.38,1.59,2.447,0.167,54.71,72.03,1.347,0,1,PASS
2069-03,MEAS000687,59556,128069,CMS_READM,1.0,3.027,3.208,7.74,87.85,76.18,7.822,2.596,0.182,50.32,73.13,1.395,1,1,PASS
2069-04,MEAS000688,147856,176266,CUSTOM_XGB,1.5,0.182,4.293,8.95,84.68,76.1,6.781,1.438,2.966,94.07,97.74,1.354,1,1,PASS
2069-05,MEAS000689,48761,76683,APR_DRG,4.4,3.365,7.177,4.58,64.52,89.29,6.051,3.719,3.268,70.73,56.8,1.35,0,1,PASS
2069-06,MEAS000690,31956,35350,APR_DRG,2.6,1.806,4.632,4.89,72.2,94.04,4.664,3.935,0.124,71.3,41.17,0.993,0,1,PASS
2069-07,MEAS000691,67085,225504,CUSTOM_GLM,1.2,2.036,4.997,11.96,53.85,55.91,5.248,4.233,3.512,83.78,81.29,0.639,1,1,PASS
2069-08,MEAS000692,23846,34779,CMS_READM,3.9,2.947,3.055,17.42,65.39,71.48,5.777,0.583,2.783,59.42,78.92,1.248,1,1,PASS
2069-09,MEAS000693,50527,98104,HCC,1.3,1.943,1.172,10.65,84.95,66.43,6.801,0.539,4.642,81.17,65.64,0.936,1,0,PASS
2069-10,MEAS000694,8326,37565,HCC,4.3,1.012,2.335,17.56,91.11,62.62,5.118,6.131,0.209,83.78,54.73,0.728,0,1,PASS
2069-11,MEAS000695,13041,41996,HCC,2.0,2.166,3.514,12.51,51.24,63.02,2.188,4.033,0.246,95.32,95.01,0.979,0,1,PASS
2069-12,MEAS000696,75327,80304,CUSTOM_GLM,1.5,3.085,4.888,6.28,75.13,87.04,0.485,6.103,3.593,72.75,80.69,1.375,0,1,PASS
2070-01,MEAS000697,76025,87329,CUSTOM_GLM,3.3,1.423,1.574,10.55,46.01,95.27,2.194,0.947,0.1,54.65,51.61,0.881,0,1,WARN
2070-02,MEAS000698,84221,186304,APR_DRG,1.5,1.174,7.21,9.06,52.34,90.87,4.326,5.334,1.965,40.74,53.27,0.691,0,1,PASS
2070-03,MEAS000699,95938,119436,HCC,3.0,0.527,4.815,10.12,86.65,80.33,0.344,4.361,4.128,78.48,30.54,0.902,0,0,PASS
2070-04,MEAS000700,23043,108469,CMS_READM,4.1,2.391,6.374,17.2,83.0,56.28,3.684,4.593,1.092,96.09,42.13,0.719,0,0,PASS
2070-05,MEAS000701,2648,5247,CMS_READM,4.4,1.33,4.775,17.06,72.28,53.49,3.689,0.841,1.406,73.24,31.79,0.644,0,1,PASS
2070-06,MEAS000702,89962,183360,HCC,3.3,1.53,4.179,11.34,89.23,61.15,3.611,1.469,4.87,36.26,43.01,0.748,0,1,PASS
2070-07,MEAS000703,50507,117059,APR_DRG,2.4,1.059,6.687,3.99,81.62,92.84,5.155,4.397,0.252,35.62,35.16,1.309,0,1,PASS
2070-08,MEAS000704,169323,189118,CUSTOM_GLM,1.6,0.845,3.085,13.24,86.59,48.61,4.48,4.184,3.185,70.82,49.88,0.966,0,0,PASS
2070-09,MEAS000705,13468,39752,CUSTOM_GLM,2.2,1.542,1.974,15.54,59.32,43.97,1.296,3.279,4.037,74.58,78.01,1.345,1,0,PASS
2070-10,MEAS000706,27205,119430,CMS_READM,4.0,2.345,0.666,8.11,78.33,84.4,1.366,4.596,2.319,74.89,70.46,1.235,0,1,PASS
2070-11,MEAS000707,20283,23931,APR_DRG,3.9,2.189,5.545,3.67,80.21,60.12,8.131,3.841,3.014,61.16,61.29,1.169,1,0,PASS
2070-12,MEAS000708,121197,205214,CUSTOM_XGB,2.9,3.387,6.907,2.23,65.51,68.28,7.245,2.631,4.064,35.3,97.21,0.861,1,1,PASS
2071-01,MEAS000709,150927,174993,CMS_READM,3.5,0.391,3.421,10.54,67.93,67.96,3.458,1.041,0.103,95.62,84.29,0.938,0,1,PASS
2071-02,MEAS000710,131609,216408,CMS_READM,3.5,0.129,2.89,7.37,79.58,61.17,3.69,3.388,4.822,41.43,49.47,1.254,0,0,PASS
2071-03,MEAS000711,91071,124322,APR_DRG,1.3,2.943,6.45,5.05,48.3,68.28,6.057,2.237,3.121,59.04,73.69,1.147,1,1,PASS
2071-04,MEAS000712,71198,152762,APR_DRG,4.5,3.079,3.634,14.25,76.82,42.54,2.759,3.03,4.949,73.1,30.21,1.34,1,1,PASS
2071-05,MEAS000713,60941,72545,CUSTOM_GLM,3.5,2.384,6.189,8.45,75.45,86.09,4.578,2.521,4.254,40.71,30.38,1.395,0,1,PASS
2071-06,MEAS000714,120164,223268,CMS_READM,1.4,2.214,7.488,15.73,88.02,50.83,8.173,1.649,0.866,65.33,37.54,1.323,0,1,FAIL
2071-07,MEAS000715,35209,47027,HCC,3.0,1.358,0.215,8.12,52.29,95.1,6.168,3.875,4.407,78.38,48.53,1.375,0,1,PASS
2071-08,MEAS000716,17717,64661,CMS_READM,2.3,1.023,4.852,13.21,88.65,64.11,0.307,1.01,3.277,89.08,59.26,0.852,0,1,PASS
2071-09,MEAS000717,44539,137542,CUSTOM_XGB,1.6,2.8,1.216,11.43,88.69,48.91,3.028,6.248,0.996,96.46,64.48,0.895,1,1,PASS
2071-10,MEAS000718,63517,220422,CMS_READM,3.0,0.164,4.203,9.7,77.29,78.14,3.494,6.267,2.748,78.98,69.33,1.002,0,1,PASS
2071-11,MEAS000719,84564,111437,CUSTOM_GLM,2.7,1.149,5.318,16.96,90.91,49.96,8.637,5.854,1.922,97.06,48.66,0.796,1,0,PASS
2071-12,MEAS000720,51646,62413,CUSTOM_XGB,1.2,2.375,6.498,8.96,55.04,85.1,7.484,0.177,3.112,95.77,38.72,1.008,1,0,PASS
2072-01,MEAS000721,28053,74528,APR_DRG,3.9,1.213,5.659,12.19,56.74,48.47,6.952,5.028,4.961,41.4,39.9,1.193,1,1,PASS
2072-02,MEAS000722,121289,183406,CUSTOM_XGB,4.1,1.684,5.597,10.62,90.58,80.02,5.053,2.392,0.926,60.58,52.41,1.379,0,1,PASS
2072-03,MEAS000723,106023,182068,CUSTOM_XGB,1.7,2.802,1.513,17.61,62.66,96.64,1.587,3.214,2.682,78.94,68.47,1.289,0,1,PASS
2072-04,MEAS000724,2470,3674,CMS_READM,1.3,1.78,2.549,13.1,69.97,60.85,0.192,5.172,2.994,55.8,63.82,0.818,0,0,PASS
2072-05,MEAS000725,49386,220295,CUSTOM_GLM,2.9,2.064,6.61,15.17,76.34,97.88,5.216,0.021,4.396,41.13,64.02,1.394,0,1,PASS
2072-06,MEAS000726,129827,138000,HCC,1.1,1.625,4.977,14.94,80.69,61.61,1.664,0.669,0.786,88.51,88.42,1.386,0,1,PASS
2072-07,MEAS000727,126263,176808,CUSTOM_XGB,1.3,1.807,4.858,9.61,54.69,63.52,7.342,5.61,4.938,96.53,37.68,0.858,0,1,FAIL
2072-08,MEAS000728,106607,214294,APR_DRG,2.3,2.229,1.159,8.16,68.25,84.84,7.897,3.243,2.106,81.59,35.73,0.634,0,1,PASS
2072-09,MEAS000729,66647,181517,APR_DRG,2.6,0.852,1.021,16.47,94.35,60.61,4.151,4.261,3.705,93.56,87.87,0.73,0,0,PASS
2072-10,MEAS000730,36724,49676,CMS_READM,2.2,2.329,4.892,7.02,85.84,82.32,6.871,4.411,4.076,40.54,62.37,1.328,0,0,WARN
2072-11,MEAS000731,92628,146809,CUSTOM_XGB,3.2,0.527,5.949,12.93,89.67,52.32,5.891,2.041,1.089,89.11,51.62,1.348,1,0,PASS
2072-12,MEAS000732,104745,136258,HCC,2.8,3.093,4.992,8.31,57.04,83.54,7.794,0.217,2.652,46.88,57.11,0.601,0,1,FAIL
2073-01,MEAS000733,148554,169527,CMS_READM,3.9,3.455,3.945,7.23,91.22,40.59,0.803,6.111,4.445,94.13,45.08,1.051,1,0,PASS
2073-02,MEAS000734,30934,83130,CUSTOM_XGB,4.0,2.701,4.01,8.45,57.91,57.37,7.783,3.043,2.046,57.12,41.03,0.87,0,0,WARN
2073-03,MEAS000735,130829,145485,CUSTOM_XGB,2.6,0.179,5.6,8.8,50.85,96.25,6.96,3.181,0.377,96.39,77.51,0.666,0,1,PASS
2073-04,MEAS000736,43425,104278,APR_DRG,4.8,0.321,3.057,17.97,77.52,42.45,8.249,5.312,3.959,63.57,30.1,0.982,1,1,FAIL
2073-05,MEAS000737,75840,91999,APR_DRG,2.3,0.763,3.105,12.4,81.38,50.21,8.078,3.858,0.065,78.11,54.76,0.866,1,1,FAIL
2073-06,MEAS000738,190107,205035,CUSTOM_XGB,2.6,2.266,1.218,3.83,67.21,63.2,1.736,1.821,1.107,56.86,60.76,0.829,0,1,WARN
2073-07,MEAS000739,13413,31964,CMS_READM,1.3,2.335,0.962,7.18,72.19,62.17,3.265,1.377,4.241,44.6,33.03,1.007,0,1,PASS
2073-08,MEAS000740,9031,25333,CMS_READM,2.2,3.103,1.406,10.01,58.04,72.44,1.595,5.504,5.177,86.13,43.67,1.1,1,1,WARN
2073-09,MEAS000741,106117,202082,APR_DRG,1.2,3.167,6.228,11.5,64.78,82.31,2.023,3.865,3.992,42.61,95.29,1.064,0,1,PASS
2073-10,MEAS000742,55630,70320,APR_DRG,4.0,2.528,4.068,13.23,61.1,87.0,5.897,4.862,3.651,55.93,68.23,1.278,1,0,PASS
2073-11,MEAS000743,2753,5009,CUSTOM_GLM,2.2,0.338,3.641,6.83,61.25,47.2,7.209,3.637,4.677,85.69,49.74,0.695,0,1,PASS
2073-12,MEAS000744,73119,163822,HCC,4.6,1.145,0.519,6.62,59.59,93.25,5.033,0.221,2.829,78.06,31.86,0.838,0,1,PASS
2074-01,MEAS000745,31891,130891,CUSTOM_GLM,3.2,2.808,1.556,3.02,75.26,49.54,7.458,4.813,3.88,42.18,36.46,1.173,1,1,PASS
2074-02,MEAS000746,55652,164207,CUSTOM_XGB,3.7,3.369,0.785,15.37,68.22,79.58,5.329,0.995,3.111,40.53,96.12,0.685,1,1,PASS
2074-03,MEAS000747,65116,200012,CMS_READM,1.8,2.458,0.916,15.08,71.13,80.73,6.769,3.472,1.199,61.52,83.38,1.218,0,0,FAIL
2074-04,MEAS000748,143192,168740,HCC,2.4,3.027,6.532,11.65,65.33,62.05,3.248,0.746,1.096,67.49,53.97,0.863,0,0,PASS
2074-05,MEAS000749,104952,208390,CUSTOM_XGB,2.9,0.97,6.682,14.21,53.67,79.52,6.294,2.718,2.102,57.64,70.86,0.633,1,1,PASS
2074-06,MEAS000750,58644,141048,APR_DRG,3.8,2.121,3.054,9.54,71.53,46.66,4.255,1.875,1.872,43.67,54.68,1.296,1,1,PASS
2074-07,MEAS000751,62661,144070,CUSTOM_GLM,4.9,0.24,5.842,14.89,77.13,42.36,0.295,3.558,4.465,51.08,57.62,1.323,1,0,PASS
2074-08,MEAS000752,33314,103454,CUSTOM_GLM,2.8,1.677,1.676,10.58,59.97,82.12,4.49,2.571,4.115,60.06,47.88,0.648,0,1,PASS
2074-09,MEAS000753,115927,163075,CUSTOM_XGB,4.2,3.449,0.431,16.09,53.56,80.96,2.675,2.925,3.952,36.47,87.92,1.035,1,1,PASS
2074-10,MEAS000754,14398,31943,CMS_READM,2.8,3.449,5.127,5.4,84.76,77.57,2.468,2.628,0.863,75.33,55.96,0.931,0,1,PASS
2074-11,MEAS000755,16112,27591,CUSTOM_XGB,1.3,1.258,4.801,3.67,55.0,95.79,2.22,2.51,0.244,72.94,70.05,1.242,1,1,PASS
2074-12,MEAS000756,24801,43253,HCC,1.8,0.824,7.418,10.95,80.26,54.87,5.077,3.454,5.108,76.6,60.58,0.828,0,1,WARN
2075-01,MEAS000757,61735,215555,APR_DRG,4.4,2.922,3.137,4.05,47.38,61.94,4.911,2.966,1.847,73.19,89.32,0.705,0,0,PASS
2075-02,MEAS000758,2746,6830,CUSTOM_XGB,2.7,3.372,6.135,13.33,81.4,68.99,6.533,0.717,1.616,94.56,75.32,0.743,0,1,PASS
2075-03,MEAS000759,105824,149704,CUSTOM_XGB,1.6,3.492,4.239,10.1,88.13,42.84,4.965,2.819,0.669,49.16,42.15,0.96,0,0,PASS
2075-04,MEAS000760,96308,208267,HCC,2.3,1.261,7.127,2.1,59.06,48.67,2.191,4.436,2.229,59.46,58.42,1.272,0,1,FAIL
2075-05,MEAS000761,27075,47667,APR_DRG,2.7,1.579,5.81,4.81,82.18,76.91,6.273,5.387,3.126,93.77,86.19,0.749,1,0,PASS
2075-06,MEAS000762,75070,130086,APR_DRG,2.2,1.542,3.381,7.55,70.51,94.31,2.448,2.752,4.444,85.59,85.05,1.381,0,1,PASS
2075-07,MEAS000763,76254,85502,APR_DRG,4.5,0.234,5.884,13.56,47.32,41.43,1.558,4.795,1.126,38.25,80.09,1.149,0,0,PASS
2075-08,MEAS000764,20405,100642,HCC,3.4,2.074,3.262,3.79,63.14,88.05,3.038,0.397,0.618,40.36,35.93,1.122,1,0,PASS
2075-09,MEAS000765,65124,188641,CMS_READM,4.3,2.756,0.626,7.71,72.34,84.1,7.02,0.739,4.686,86.51,37.27,0.762,1,1,PASS
2075-10,MEAS000766,103451,146017,CMS_READM,4.5,1.017,3.078,6.2,79.09,61.4,8.379,5.426,4.355,70.45,58.21,0.92,0,1,PASS
2075-11,MEAS000767,54926,225704,CMS_READM,2.7,2.833,7.183,2.64,94.95,92.15,8.89,4.656,0.752,62.26,96.75,0.728,0,1,PASS
2075-12,MEAS000768,59204,140596,CMS_READM,3.3,0.24,5.946,11.11,91.14,61.34,8.32,1.363,0.641,64.69,65.4,0.941,0,1,FAIL
2076-01,MEAS000769,50637,105981,APR_DRG,1.8,2.863,6.945,4.94,65.05,94.98,0.743,1.188,4.206,72.66,39.75,1.304,1,1,PASS
2076-02,MEAS000770,52637,97067,CMS_READM,1.5,2.659,1.386,10.44,92.93,57.09,7.122,5.537,4.371,88.48,94.6,1.29,1,1,WARN
2076-03,MEAS000771,24751,49037,HCC,1.5,1.831,7.18,14.32,48.83,76.23,0.552,1.435,2.087,76.44,45.59,1.321,0,1,PASS
2076-04,MEAS000772,2357,4114,HCC,2.9,0.577,5.383,4.72,64.86,55.31,8.55,4.014,4.823,68.0,56.59,1.169,0,1,PASS
2076-05,MEAS000773,23149,57304,CUSTOM_XGB,1.9,3.471,4.141,14.99,51.49,90.25,3.666,2.145,4.885,75.96,75.61,1.02,1,1,PASS
2076-06,MEAS000774,2101,8390,APR_DRG,2.6,1.861,5.688,14.21,90.12,53.65,6.574,5.091,3.264,54.01,96.23,0.93,0,0,PASS
2076-07,MEAS000775,50853,113552,APR_DRG,5.0,1.8,1.456,16.84,54.34,44.73,5.037,5.558,3.159,53.94,41.24,0.896,0,0,PASS
2076-08,MEAS000776,31604,82836,CMS_READM,2.0,2.333,0.516,16.94,53.25,61.45,1.591,2.991,4.757,37.74,46.19,0.604,1,1,PASS
2076-09,MEAS000777,36397,76442,APR_DRG,3.5,0.112,3.029,6.33,52.14,44.46,3.062,3.326,0.552,78.29,47.76,0.811,1,0,PASS
2076-10,MEAS000778,182908,194283,HCC,1.5,2.096,3.938,9.41,55.0,61.76,4.792,4.085,0.055,41.63,91.04,1.015,1,0,PASS
2076-11,MEAS000779,26863,100581,APR_DRG,3.0,0.283,3.314,11.49,73.55,83.36,5.515,4.432,3.0,52.67,91.05,0.613,0,1,PASS
2076-12,MEAS000780,99576,116813,HCC,2.9,2.559,2.521,6.25,63.19,58.37,4.182,1.455,1.719,72.15,73.8,1.004,0,1,PASS
2077-01,MEAS000781,60983,209376,CMS_READM,3.1,2.724,3.529,8.54,84.12,83.21,2.494,0.351,2.64,74.37,69.09,0.984,1,0,WARN
2077-02,MEAS000782,77022,88732,CUSTOM_XGB,2.2,2.924,6.086,3.34,92.1,52.78,4.514,5.56,3.617,69.72,45.94,1.213,1,1,PASS
2077-03,MEAS000783,24030,108995,APR_DRG,3.4,0.784,6.516,5.68,67.84,51.67,3.588,5.062,0.892,40.69,40.68,1.228,0,0,FAIL
2077-04,MEAS000784,123979,144011,APR_DRG,1.3,1.477,7.052,10.51,89.37,94.6,2.232,5.234,0.873,55.42,78.46,0.799,0,1,WARN
2077-05,MEAS000785,30924,125540,HCC,3.7,0.364,6.254,14.24,53.91,45.19,6.49,1.73,2.737,78.42,58.75,0.788,0,0,PASS
2077-06,MEAS000786,57493,79954,APR_DRG,4.3,1.959,4.716,16.93,60.7,80.13,2.609,5.771,2.953,76.6,73.92,1.318,0,1,PASS
2077-07,MEAS000787,70606,90389,CMS_READM,3.6,2.116,6.056,12.34,55.07,41.92,1.104,4.972,3.291,60.56,44.85,0.953,1,1,PASS
2077-08,MEAS000788,192728,214428,APR_DRG,4.6,3.402,1.64,8.49,58.75,85.27,7.375,1.159,1.335,62.51,82.55,0.936,0,1,PASS
2077-09,MEAS000789,84479,180016,APR_DRG,2.4,1.047,2.688,16.72,83.83,77.0,0.282,6.003,3.479,69.97,81.81,0.966,1,1,PASS
2077-10,MEAS000790,127423,153281,HCC,1.2,1.256,3.16,13.9,93.39,48.64,6.787,6.141,1.119,57.5,57.99,0.855,1,1,PASS
2077-11,MEAS000791,174601,205002,HCC,2.2,2.962,4.279,7.77,59.19,76.69,7.858,6.001,0.153,78.19,52.46,0.881,0,1,PASS
2077-12,MEAS000792,58524,105620,CUSTOM_XGB,2.9,3.175,0.293,12.62,64.46,45.7,8.026,6.459,1.685,93.12,95.1,0.841,1,0,PASS
2078-01,MEAS000793,49172,119434,APR_DRG,2.8,2.84,1.139,7.44,49.57,96.01,8.405,0.075,1.162,83.71,87.8,1.149,1,0,PASS
2078-02,MEAS000794,6872,16222,CUSTOM_GLM,3.6,2.382,2.413,15.44,80.35,86.94,1.573,1.571,5.108,68.31,77.92,0.606,1,0,WARN
2078-03,MEAS000795,4461,12815,CUSTOM_XGB,1.3,2.886,3.973,9.7,65.5,67.25,8.93,3.432,2.799,45.44,90.41,1.308,1,1,PASS
2078-04,MEAS000796,13159,34109,CUSTOM_XGB,2.7,1.066,5.456,15.59,74.32,73.36,8.625,5.005,0.555,72.02,78.22,0.755,0,0,PASS
2078-05,MEAS000797,39314,130221,HCC,4.5,2.701,2.836,10.21,57.58,89.6,0.942,2.845,2.494,83.62,78.14,1.056,0,1,PASS
2078-06,MEAS000798,387,442,APR_DRG,2.8,2.027,3.724,15.5,74.24,82.69,4.678,3.153,3.449,84.38,89.52,0.697,0,0,PASS
2078-07,MEAS000799,68772,109914,CUSTOM_GLM,1.1,0.358,5.788,9.93,83.21,83.98,0.993,6.335,4.956,69.54,51.32,1.317,1,0,PASS
2078-08,MEAS000800,58888,203440,HCC,1.7,2.988,4.502,16.78,66.83,66.51,3.701,5.978,3.798,78.93,33.86,0.923,0,1,WARN
2078-09,MEAS000801,55350,121219,CMS_READM,1.9,0.77,6.483,3.73,50.52,85.07,4.258,4.524,0.421,75.1,34.78,1.101,1,1,PASS
2078-10,MEAS000802,214233,240711,CUSTOM_GLM,2.2,3.066,5.526,5.39,58.54,76.3,8.689,5.781,5.122,67.42,91.22,1.308,1,0,PASS
2078-11,MEAS000803,57117,85317,CUSTOM_GLM,4.6,0.277,6.559,13.19,63.14,42.29,2.87,1.619,2.879,90.9,47.73,1.037,1,1,WARN
2078-12,MEAS000804,25092,88808,CMS_READM,4.3,2.305,6.498,2.48,72.6,80.74,8.417,1.261,1.784,84.99,85.59,0.815,0,1,PASS
2079-01,MEAS000805,14598,20872,HCC,4.9,1.685,4.08,6.04,47.05,96.4,7.1,5.237,2.724,82.65,43.44,1.349,0,1,PASS
2079-02,MEAS000806,137745,162402,CUSTOM_XGB,1.4,0.192,2.345,14.16,65.82,91.65,7.067,0.556,1.905,36.57,90.56,1.042,1,1,PASS
2079-03,MEAS000807,7065,15146,CUSTOM_XGB,3.3,0.232,5.228,3.26,45.16,59.39,0.592,3.951,2.243,50.0,38.68,0.835,0,1,PASS
2079-04,MEAS000808,96427,108271,CUSTOM_GLM,1.4,0.902,2.508,15.07,48.59,61.99,5.256,1.057,2.168,95.67,36.69,0.847,1,1,WARN
2079-05,MEAS000809,60819,73571,APR_DRG,1.1,1.111,3.963,6.72,63.07,46.59,7.715,1.482,3.205,62.16,42.02,1.232,0,1,PASS
2079-06,MEAS000810,16968,41861,CUSTOM_XGB,2.0,2.919,6.411,4.94,50.31,51.42,4.69,1.714,3.529,97.37,89.8,0.847,0,0,PASS
2079-07,MEAS000811,76684,157060,CUSTOM_GLM,2.3,2.199,6.651,13.05,54.82,57.4,0.469,1.927,2.739,36.26,83.5,1.306,1,0,PASS
2079-08,MEAS000812,8350,17939,HCC,3.7,1.758,1.574,14.62,51.95,76.93,1.94,5.007,1.53,54.24,63.65,0.702,1,0,PASS
2079-09,MEAS000813,138287,211493,CMS_READM,3.6,2.826,1.353,14.01,62.24,81.94,1.941,3.275,4.208,48.54,53.22,0.605,1,1,PASS
2079-10,MEAS000814,121944,146866,APR_DRG,4.2,0.851,6.135,10.96,51.07,69.64,5.555,4.988,2.616,42.79,40.45,0.833,0,0,PASS
2079-11,MEAS000815,11540,30486,CMS_READM,4.7,2.276,7.139,9.58,66.52,42.29,8.925,3.276,1.096,65.49,94.78,1.31,1,1,WARN
2079-12,MEAS000816,30459,132630,CMS_READM,4.1,0.999,6.826,7.27,61.35,57.79,2.171,1.323,4.624,96.75,65.7,1.21,0,1,PASS
2080-01,MEAS000817,173906,206851,HCC,4.7,2.777,5.021,3.89,64.51,55.53,5.37,0.598,5.023,94.68,75.5,0.722,1,1,PASS
2080-02,MEAS000818,4810,8972,APR_DRG,1.7,1.11,6.61,2.27,76.04,41.86,3.058,1.494,2.737,74.73,84.16,1.076,1,1,WARN
2080-03,MEAS000819,162221,204142,HCC,4.7,2.511,2.795,15.95,94.48,65.24,1.533,5.164,2.167,49.51,57.09,1.262,1,1,PASS
2080-04,MEAS000820,92942,147960,CUSTOM_XGB,2.1,1.657,4.27,11.03,65.51,40.07,2.462,5.618,2.878,66.98,56.48,1.077,0,0,WARN
2080-05,MEAS000821,51448,91028,CMS_READM,3.4,0.182,2.636,9.5,57.31,55.27,1.139,1.008,4.783,73.85,96.58,0.961,0,1,PASS
2080-06,MEAS000822,84125,112405,APR_DRG,2.7,1.164,6.655,5.19,92.14,72.49,4.049,2.012,0.536,78.21,49.85,0.71,0,1,PASS
2080-07,MEAS000823,214226,248412,APR_DRG,1.1,1.601,1.121,16.55,93.0,94.39,6.711,2.104,2.58,55.31,34.5,0.768,0,0,WARN
2080-08,MEAS000824,163770,197514,CMS_READM,2.5,0.931,2.462,3.55,61.74,68.29,0.708,0.937,1.81,43.32,63.67,0.953,1,1,PASS
2080-09,MEAS000825,96327,157580,HCC,4.7,0.49,1.214,14.73,69.92,75.53,6.175,0.477,4.055,42.56,77.59,0.954,0,1,WARN
2080-10,MEAS000826,9217,30756,HCC,1.2,0.967,5.258,13.45,49.14,57.24,6.271,1.083,4.64,63.67,49.81,1.115,1,0,PASS
2080-11,MEAS000827,21280,44068,CUSTOM_GLM,1.6,0.174,1.328,12.94,94.07,44.07,6.08,1.558,0.873,94.18,44.65,1.007,1,0,PASS
2080-12,MEAS000828,40778,175705,APR_DRG,5.0,3.418,2.615,12.54,81.76,95.7,3.709,4.85,0.152,72.38,50.96,1.105,0,0,WARN
2081-01,MEAS000829,99689,132626,CMS_READM,1.4,0.696,0.931,3.14,51.06,65.1,5.752,2.663,1.972,53.68,55.36,0.997,1,0,PASS
2081-02,MEAS000830,52997,66973,HCC,2.1,2.064,3.441,17.04,65.06,50.7,7.401,4.463,0.622,95.96,30.57,1.226,0,1,PASS
2081-03,MEAS000831,34171,47625,CUSTOM_XGB,1.6,2.319,3.7,3.86,58.27,97.66,6.214,0.01,2.243,69.99,62.93,1.2,0,1,PASS
2081-04,MEAS000832,3793,13256,HCC,1.6,1.341,2.272,16.25,74.57,65.37,3.855,4.192,1.185,81.49,74.9,0.735,1,0,WARN
2081-05,MEAS000833,89981,160675,CUSTOM_XGB,2.3,0.351,2.837,2.0,61.41,78.63,0.257,3.694,3.511,42.47,91.55,0.938,0,1,PASS
2081-06,MEAS000834,11080,35911,CUSTOM_XGB,4.6,2.113,5.356,5.83,74.98,96.36,5.28,1.789,0.567,56.46,32.0,0.954,0,1,PASS
2081-07,MEAS000835,17883,28823,HCC,2.1,2.877,4.817,14.25,52.06,61.68,5.528,4.606,0.597,48.76,79.12,1.07,1,1,PASS
