care_quality_reporting_period,care_quality_measure_id,care_quality_numerator_count,care_quality_denominator_count,care_quality_risk_adjustment_model,care_quality_star_rating_value,care_quality_hospital_acquired_infection_rate,care_quality_surgical_complication_rate,care_quality_mortality_30day_rate,care_quality_patient_experience_score,care_quality_timely_effective_care_score,care_quality_medication_error_rate,care_quality_falls_with_injury_rate,care_quality_pressure_injury_rate,care_quality_sepsis_bundle_compliance,care_quality_stroke_bundle_compliance,care_quality_readmission_observed_expected,care_quality_equity_stratification_applied,care_quality_public_reporting_flag,care_quality_data_validation_status
2024-10,QMEAS-654,3934,19688,DRG,4.64,2.245,17.415,21.752,41.94,85.32,17.548,5.898,10.467,25.34,74.56,2.09,Y,N,FailedChecks
2025-08,QMEAS-731,1383,44812,CustomRA,1.68,11.26,17.098,5.97,24.32,79.16,1.225,1.514,2.881,65.0,62.34,1.948,N,N,FailedChecks
2020-09,QMEAS-989,43485,72465,HCC,1.91,0.933,5.606,7.064,27.48,93.15,23.39,4.908,10.774,96.55,64.91,0.984,Y,N,NotSubmitted
2025-03,QMEAS-468,20660,86611,APRDRG,1.84,2.208,11.95,14.629,74.4,11.79,21.601,4.971,10.533,88.95,76.2,0.824,Y,N,FailedChecks
2023-04,QMEAS-761,13778,25327,APRDRG,4.73,9.138,6.824,2.258,81.21,77.11,14.631,6.389,7.042,41.71,86.51,1.694,N,N,FailedChecks
2025-09,QMEAS-120,997,101443,HCC,4.44,2.427,9.345,21.795,2.48,90.88,0.461,1.682,4.195,63.68,61.65,1.129,Y,N,NotSubmitted
2020-04,QMEAS-248,1915,89212,CustomRA,4.02,0.276,1.364,10.353,98.51,1.3,21.914,7.773,5.044,76.76,40.21,1.885,N,N,NotSubmitted
2025-08,QMEAS-943,13772,90084,APRDRG,4.18,0.459,7.184,6.293,15.53,91.04,12.072,7.549,7.897,24.96,88.8,1.833,N,N,NotSubmitted
2024-05,QMEAS-796,19690,65583,CustomRA,2.73,11.07,11.865,17.869,58.28,18.92,24.53,7.898,13.938,88.12,96.04,0.58,Y,Y,NotSubmitted
2025-03,QMEAS-432,44989,53964,CustomRA,2.6,10.091,15.507,1.862,15.85,45.07,13.614,2.518,13.017,85.46,20.31,1.198,N,Y,FailedChecks
2021-12,QMEAS-353,45532,12408,DRG,2.02,7.776,12.974,14.481,77.63,91.37,12.13,1.371,13.409,67.34,42.04,1.999,N,Y,NotSubmitted
2020-07,QMEAS-964,4167,58586,CustomRA,3.25,8.571,14.743,0.856,82.1,5.18,4.069,1.654,14.558,46.96,58.46,1.02,N,Y,Validated
2020-01,QMEAS-405,24680,10273,DRG,3.03,0.202,12.931,6.979,92.67,50.42,8.875,9.712,2.175,46.81,92.58,0.766,Y,N,NotSubmitted
2021-11,QMEAS-580,48279,30547,HCC,4.16,1.363,10.195,9.786,35.07,37.86,8.286,1.06,1.508,21.25,60.76,1.286,Y,Y,Validated
2023-12,QMEAS-242,21659,50262,HCC,2.71,5.285,3.329,12.219,74.14,39.33,24.214,7.785,9.729,61.48,40.65,1.661,Y,N,FailedChecks
2023-03,QMEAS-782,10542,18390,CustomRA,2.19,3.857,9.656,4.693,40.49,12.99,23.138,6.938,11.116,38.45,31.91,1.318,N,Y,NotSubmitted
2022-02,QMEAS-732,18078,40065,CustomRA,2.87,3.694,17.56,19.835,56.04,38.57,10.021,9.265,6.34,21.07,52.27,2.081,Y,N,FailedChecks
2025-06,QMEAS-801,803,3388,None,2.35,11.762,16.238,16.655,53.28,53.27,14.668,2.982,3.199,62.04,41.8,1.268,N,N,Provisional
2020-05,QMEAS-269,40305,41450,APRDRG,1.12,6.042,14.0,17.185,90.07,76.07,14.13,9.09,2.238,73.68,65.52,0.656,N,Y,Provisional
2021-11,QMEAS-273,897,19807,None,2.29,1.23,0.393,1.312,26.45,91.42,0.367,2.614,11.997,61.4,92.19,1.458,N,Y,Validated
2020-07,QMEAS-666,22734,21943,CustomRA,4.85,7.308,8.395,1.779,31.17,84.4,4.252,9.636,3.753,67.47,44.73,0.798,N,Y,Validated
2023-01,QMEAS-237,5336,84392,APRDRG,2.65,10.59,11.106,3.771,81.16,36.33,24.879,4.168,7.038,65.78,91.99,2.159,N,Y,NotSubmitted
2025-09,QMEAS-116,10271,39929,HCC,4.43,11.663,0.419,12.375,14.16,63.93,2.527,3.879,9.95,57.7,56.29,1.015,N,N,NotSubmitted
2022-11,QMEAS-452,26616,106797,DRG,4.02,7.741,10.726,14.134,18.27,0.08,14.845,6.259,1.076,78.41,20.87,1.553,N,N,Validated
2024-08,QMEAS-830,18548,37785,DRG,4.27,7.018,4.541,10.281,99.64,33.48,8.86,2.198,10.761,73.58,88.54,1.261,N,Y,NotSubmitted
2020-10,QMEAS-691,29634,47583,None,1.78,7.642,0.584,14.055,67.75,62.98,9.59,3.405,10.366,30.2,33.79,1.374,Y,N,NotSubmitted
2022-08,QMEAS-477,10059,95354,DRG,4.6,4.426,3.198,3.067,90.95,65.57,24.153,4.732,5.565,79.84,26.32,0.434,Y,Y,Provisional
2025-04,QMEAS-700,11094,117563,CustomRA,1.55,5.391,13.703,20.88,59.33,99.55,12.042,4.306,14.439,58.28,40.8,1.375,N,Y,FailedChecks
2024-09,QMEAS-162,1201,81139,DRG,2.21,3.219,5.794,6.46,51.15,6.18,7.873,5.11,7.36,30.24,74.8,1.247,N,N,FailedChecks
2021-08,QMEAS-181,4987,80353,HCC,4.43,0.258,12.956,21.938,23.86,10.12,0.897,6.954,2.153,90.27,73.36,0.968,N,N,FailedChecks
2023-04,QMEAS-815,41504,9628,APRDRG,2.76,8.288,7.115,4.246,51.54,73.64,6.839,2.363,3.135,69.86,83.37,1.477,Y,N,FailedChecks
2022-12,QMEAS-393,8357,78531,DRG,4.57,2.024,14.265,1.905,98.39,46.53,7.638,7.032,10.331,39.57,31.23,0.878,N,Y,NotSubmitted
2022-01,QMEAS-196,6276,111496,CustomRA,3.79,1.705,17.166,2.218,21.13,20.95,6.374,4.287,9.198,30.83,55.84,1.645,Y,Y,Validated
2024-11,QMEAS-338,16318,37772,DRG,2.41,0.254,4.743,1.078,74.37,97.21,16.332,7.059,2.991,68.18,63.38,1.732,N,Y,NotSubmitted
2025-01,QMEAS-187,43992,53271,None,3.47,9.603,17.317,16.576,31.9,35.83,10.805,3.713,0.393,52.85,70.61,1.936,Y,N,Validated
2025-11,QMEAS-542,49957,109379,DRG,4.03,4.226,3.875,21.125,94.15,64.52,0.078,3.415,11.297,54.26,92.97,0.472,Y,Y,Validated
2020-04,QMEAS-111,7219,62534,DRG,2.26,4.867,0.471,21.891,14.5,5.7,6.064,7.838,1.532,27.3,22.05,1.541,N,N,Provisional
2023-06,QMEAS-898,14121,89794,HCC,2.28,10.841,15.939,4.403,23.48,65.1,8.397,2.692,8.024,89.23,86.54,0.401,Y,N,Provisional
2022-03,QMEAS-439,32766,91237,None,1.08,3.947,6.854,19.388,75.46,2.69,2.235,8.303,12.845,78.17,24.36,1.149,N,Y,Validated
2024-08,QMEAS-618,2497,22884,None,1.47,0.389,1.481,17.799,43.99,45.66,19.19,1.588,14.435,39.23,65.52,0.981,N,N,Validated
2022-11,QMEAS-401,28041,106085,DRG,2.62,8.554,11.047,16.906,11.72,67.62,9.344,8.357,0.072,89.15,32.22,1.484,N,Y,Validated
2024-12,QMEAS-496,24325,108138,HCC,3.46,2.167,9.424,1.389,3.65,23.63,9.144,5.543,14.046,65.63,89.66,1.791,Y,Y,Provisional
2025-01,QMEAS-684,2074,20516,CustomRA,3.1,2.752,4.227,6.464,57.6,63.96,24.63,2.681,6.654,43.76,49.66,1.199,N,N,Validated
2024-09,QMEAS-800,45114,97493,None,4.48,1.352,13.623,20.125,43.15,14.63,12.475,2.853,4.373,51.28,96.35,2.084,N,N,Validated
2022-04,QMEAS-196,46232,112283,CustomRA,3.13,6.822,15.053,3.655,47.03,90.83,0.117,9.63,5.284,22.11,91.99,0.603,N,N,Provisional
2021-09,QMEAS-639,39301,48603,CustomRA,3.89,7.103,3.79,13.555,40.83,3.27,16.324,8.011,10.112,98.77,76.99,1.372,N,Y,Provisional
2023-09,QMEAS-874,37167,77726,HCC,4.61,2.235,2.745,20.622,74.17,46.5,21.582,3.453,4.018,62.01,39.57,0.375,Y,Y,Validated
2023-09,QMEAS-443,42909,77022,None,1.25,10.475,14.189,12.436,1.22,45.29,4.438,1.445,11.0,58.33,51.86,1.936,Y,N,Validated
2023-02,QMEAS-251,42177,15193,CustomRA,3.36,7.099,6.903,17.098,10.18,72.66,23.583,8.893,8.413,66.59,94.56,1.923,N,N,Provisional
2024-04,QMEAS-647,10761,11754,CustomRA,3.19,10.188,5.902,3.063,90.13,29.47,6.917,3.487,7.776,97.25,48.8,1.289,N,Y,FailedChecks
2025-09,QMEAS-387,39129,67799,CustomRA,3.37,8.586,2.411,15.467,91.1,50.11,9.406,9.63,2.303,21.78,39.42,0.368,N,Y,Validated
2023-12,QMEAS-154,42712,97222,None,4.51,10.64,0.619,0.122,10.2,47.62,14.892,1.321,1.025,34.69,78.56,1.42,Y,Y,NotSubmitted
2025-02,QMEAS-891,46582,17099,CustomRA,2.87,10.548,13.51,0.448,74.38,36.16,20.01,9.906,13.305,82.96,83.79,1.836,Y,Y,Provisional
2022-01,QMEAS-224,33631,23064,APRDRG,3.67,6.936,6.848,13.336,97.53,47.51,11.089,0.295,1.339,87.48,74.42,0.754,N,Y,Provisional
2024-07,QMEAS-707,13871,5416,APRDRG,3.63,2.464,1.917,1.682,79.22,3.77,0.569,3.662,8.717,74.99,32.63,1.044,Y,Y,Validated
2024-09,QMEAS-240,25880,103383,DRG,2.0,6.821,12.741,6.176,85.6,23.17,10.069,9.276,10.153,45.55,42.53,1.848,Y,Y,NotSubmitted
2021-01,QMEAS-962,15674,38865,HCC,2.12,7.542,3.156,6.707,35.81,10.54,23.23,4.571,9.615,61.99,92.24,1.038,N,Y,FailedChecks
2023-11,QMEAS-593,35052,58671,None,3.24,0.026,16.492,17.817,26.68,17.6,21.075,7.462,13.315,72.03,62.93,1.185,N,Y,Provisional
2021-08,QMEAS-166,24923,101446,CustomRA,3.38,7.662,4.432,7.443,18.21,54.04,23.204,3.034,14.045,79.31,52.28,1.9,N,Y,FailedChecks
2023-12,QMEAS-238,2103,71288,APRDRG,4.3,7.556,7.814,4.143,80.27,43.15,11.672,0.558,5.676,73.22,29.71,1.748,N,N,NotSubmitted
2020-11,QMEAS-810,28626,2347,HCC,4.66,7.582,13.966,12.773,95.36,95.06,10.506,7.516,1.937,32.05,82.76,1.059,N,N,Validated
2022-09,QMEAS-801,25247,89342,DRG,1.44,11.319,17.179,5.411,33.54,49.03,20.438,9.83,11.101,66.56,58.83,1.883,N,Y,FailedChecks
2024-02,QMEAS-825,27402,57089,None,4.44,4.292,2.817,16.928,88.99,47.67,2.588,9.268,8.12,61.19,32.69,2.183,Y,Y,NotSubmitted
2022-01,QMEAS-876,9426,60725,APRDRG,2.2,8.804,0.717,9.778,5.52,35.76,7.605,4.402,0.357,23.46,85.68,0.446,Y,Y,FailedChecks
2020-05,QMEAS-552,24111,51233,CustomRA,1.13,3.167,0.819,4.494,75.63,30.12,9.186,4.264,14.754,86.05,63.5,1.792,N,Y,FailedChecks
2022-05,QMEAS-208,36713,74353,APRDRG,4.69,10.24,9.294,14.154,32.12,6.86,6.834,8.488,2.423,26.05,73.35,1.477,N,N,Validated
2025-02,QMEAS-656,14182,19987,HCC,3.06,5.241,5.478,5.807,60.92,28.85,11.303,9.925,0.241,36.18,32.91,0.782,Y,Y,NotSubmitted
2022-05,QMEAS-635,47498,117053,APRDRG,2.43,11.502,13.985,13.991,93.09,81.25,5.221,4.978,11.722,24.44,91.84,1.017,Y,Y,Provisional
2025-03,QMEAS-588,36797,98469,DRG,4.26,10.613,14.52,5.91,4.7,97.98,17.94,1.248,6.236,60.93,26.36,1.251,N,Y,NotSubmitted
2025-02,QMEAS-665,14660,416,CustomRA,3.58,1.765,11.597,3.59,28.25,42.89,15.717,9.846,10.701,48.04,67.36,1.343,N,Y,Provisional
2021-04,QMEAS-836,42173,8117,HCC,3.82,2.093,3.658,21.158,23.17,79.52,1.48,7.712,5.44,90.35,56.84,0.92,N,N,NotSubmitted
2020-01,QMEAS-761,35813,48544,CustomRA,3.1,5.969,1.23,20.512,6.59,58.02,15.567,4.746,5.565,83.59,29.67,1.945,Y,N,Provisional
2025-01,QMEAS-561,42975,98590,None,3.87,0.476,5.291,4.94,89.04,88.4,0.243,0.021,13.254,33.57,68.44,0.804,N,N,Validated
2022-12,QMEAS-418,25605,94176,APRDRG,2.08,10.397,12.804,19.994,86.18,84.83,18.882,6.087,1.817,35.95,26.32,1.834,N,Y,NotSubmitted
2024-08,QMEAS-255,21290,75083,None,1.13,2.921,15.644,6.354,53.68,76.75,8.466,1.697,9.998,37.15,24.83,0.831,Y,N,Provisional
2024-09,QMEAS-741,49185,15135,DRG,4.82,3.812,15.763,13.959,97.65,70.39,22.976,0.448,1.52,95.03,26.51,1.37,Y,Y,NotSubmitted
2025-09,QMEAS-717,15329,48379,APRDRG,2.76,2.857,17.7,12.128,98.36,80.3,1.858,1.385,13.324,52.18,44.33,1.014,Y,N,Validated
2020-05,QMEAS-756,36440,105271,HCC,4.45,6.966,10.958,16.249,18.84,73.2,16.185,3.713,7.956,83.69,51.58,1.511,N,Y,Provisional
2023-11,QMEAS-874,42538,66547,None,4.12,3.985,2.449,14.52,58.95,99.92,7.451,2.913,5.646,20.64,93.09,0.776,N,N,Validated
2024-08,QMEAS-975,21422,8346,CustomRA,1.98,5.051,8.53,3.275,57.28,53.47,21.461,8.749,10.784,25.15,29.34,2.195,Y,N,NotSubmitted
2024-02,QMEAS-716,27014,25081,CustomRA,3.14,3.374,0.183,8.541,87.73,7.66,16.277,4.22,6.706,56.57,22.18,1.017,Y,N,Validated
2021-05,QMEAS-817,20170,1015,HCC,3.64,9.929,1.313,20.602,96.38,35.9,14.981,2.823,13.571,65.38,84.39,1.845,Y,Y,FailedChecks
2024-07,QMEAS-191,47039,103714,HCC,2.52,5.449,9.344,12.675,76.46,43.82,7.151,9.513,8.443,60.75,66.26,2.138,Y,N,FailedChecks
2023-02,QMEAS-629,8092,19378,APRDRG,4.18,7.81,2.044,2.405,48.2,27.67,20.089,4.085,13.714,41.46,37.22,1.657,Y,N,Provisional
2024-02,QMEAS-239,7217,23912,None,4.77,1.775,15.073,15.407,94.35,52.94,2.65,3.01,11.784,68.07,53.52,0.524,N,Y,FailedChecks
2020-06,QMEAS-523,40259,56088,APRDRG,1.84,10.57,3.269,8.271,89.45,93.58,22.67,0.489,14.793,22.3,97.82,1.788,N,N,Provisional
2020-05,QMEAS-383,17984,80216,HCC,1.78,3.265,14.673,19.581,4.78,93.42,12.344,0.785,2.22,95.96,23.0,0.873,Y,Y,FailedChecks
2025-10,QMEAS-791,2246,27319,HCC,4.03,5.128,3.464,14.869,44.62,8.46,24.488,9.772,8.827,65.45,40.98,1.643,N,N,NotSubmitted
2025-08,QMEAS-882,11070,26988,HCC,1.52,9.294,5.723,6.168,83.92,5.87,1.376,4.371,8.923,93.19,21.56,1.546,Y,Y,Validated
2024-03,QMEAS-821,42302,71182,APRDRG,3.18,7.37,10.026,10.965,27.3,78.2,21.755,2.629,10.598,82.94,89.8,0.834,N,Y,FailedChecks
2020-10,QMEAS-539,5292,52716,HCC,1.14,4.656,5.66,11.533,54.22,31.2,12.184,6.909,9.024,66.79,98.39,1.64,N,Y,Provisional
2024-08,QMEAS-630,35483,26639,HCC,2.41,0.056,10.94,0.21,65.21,85.76,2.059,2.387,2.428,41.34,29.56,2.125,Y,N,FailedChecks
2025-04,QMEAS-136,356,79404,HCC,3.45,8.801,2.025,8.054,51.78,0.04,24.962,8.58,9.515,26.26,75.55,2.004,N,N,FailedChecks
2020-06,QMEAS-226,17467,34235,HCC,3.0,4.531,16.591,10.228,61.1,82.77,18.295,1.583,9.276,35.91,46.99,1.339,Y,N,Provisional
2022-01,QMEAS-937,14850,99141,HCC,4.82,9.803,12.771,2.926,72.35,17.21,10.798,9.879,2.797,48.2,87.46,1.402,Y,Y,FailedChecks
2024-03,QMEAS-875,9292,16104,None,1.51,7.691,10.009,13.017,49.93,13.06,4.147,9.777,14.167,77.11,39.97,0.385,Y,Y,Validated
2024-05,QMEAS-851,24078,30256,CustomRA,1.45,5.255,5.761,9.208,42.92,62.27,24.582,4.946,10.809,79.16,25.47,0.486,N,N,NotSubmitted
2023-12,QMEAS-523,36274,98981,APRDRG,2.83,10.826,0.588,3.57,31.29,80.36,24.971,9.128,12.716,32.5,88.19,0.861,Y,Y,Provisional
2022-05,QMEAS-148,38987,91053,DRG,2.0,6.842,9.233,19.275,47.71,73.9,20.233,7.612,4.728,48.04,48.98,1.388,N,N,NotSubmitted
2023-11,QMEAS-611,859,93252,DRG,2.45,5.733,6.282,18.899,69.1,86.04,14.339,2.497,8.078,92.25,32.01,1.926,N,N,FailedChecks
2024-02,QMEAS-258,49133,86849,None,3.04,6.957,7.437,13.885,49.04,37.25,13.114,5.368,7.27,65.87,60.96,1.235,N,Y,Provisional
2022-05,QMEAS-787,13028,69828,DRG,3.71,9.714,13.25,19.978,91.22,67.6,5.952,4.365,6.048,40.36,78.74,1.78,Y,N,NotSubmitted
2020-01,QMEAS-454,40426,15651,DRG,2.49,9.126,0.074,6.387,13.26,77.3,10.018,0.619,0.406,98.55,65.09,1.201,Y,N,FailedChecks
2023-12,QMEAS-819,41341,95427,DRG,4.42,6.519,9.59,9.871,25.49,35.33,3.76,6.432,11.43,98.02,67.51,0.775,N,N,Provisional
2021-08,QMEAS-243,19334,79293,None,1.06,5.983,17.544,14.269,28.37,71.88,24.121,9.585,11.019,56.26,69.12,0.517,Y,N,Provisional
2021-02,QMEAS-629,4903,107027,APRDRG,4.43,5.099,17.307,4.253,49.73,17.82,21.042,9.43,7.091,38.84,83.25,0.307,Y,Y,FailedChecks
2022-07,QMEAS-372,46534,53439,APRDRG,2.5,6.383,7.774,7.217,78.95,24.28,12.922,8.098,11.549,78.62,98.71,1.994,Y,Y,Validated
2020-08,QMEAS-714,11323,94391,HCC,3.55,0.898,4.016,13.951,13.42,15.83,19.521,7.719,9.709,45.76,53.65,1.874,Y,N,Provisional
2025-04,QMEAS-669,13704,92567,HCC,3.64,4.269,16.936,4.044,60.99,36.84,3.586,1.941,14.98,65.86,99.11,1.778,N,Y,Validated
2023-07,QMEAS-291,4675,37179,HCC,3.08,3.046,0.417,18.799,24.3,95.52,9.688,8.816,11.638,75.18,63.59,0.451,N,N,FailedChecks
2020-03,QMEAS-997,9451,116902,HCC,2.02,1.525,14.135,15.273,38.55,48.09,15.321,7.09,5.034,61.46,21.34,1.109,Y,Y,NotSubmitted
2020-09,QMEAS-238,10161,53078,DRG,4.91,3.288,11.92,14.721,27.29,36.31,6.97,9.362,4.794,86.46,35.42,1.845,N,Y,Provisional
2020-05,QMEAS-324,15908,10149,HCC,1.83,4.095,9.654,18.063,99.28,32.2,11.312,1.829,10.482,33.21,56.27,1.39,N,N,NotSubmitted
2024-04,QMEAS-412,19835,51256,APRDRG,1.13,10.974,7.005,9.069,49.92,5.34,2.065,1.709,13.995,55.31,66.96,1.191,Y,Y,Validated
2025-09,QMEAS-165,28989,8659,APRDRG,2.87,10.024,13.59,10.841,9.18,89.54,9.808,3.228,3.227,31.23,53.09,1.944,Y,N,FailedChecks
2023-07,QMEAS-236,40010,111702,DRG,3.14,9.479,16.924,6.339,89.86,20.13,5.545,9.21,9.997,85.52,20.24,1.32,N,N,Validated
2025-08,QMEAS-830,13587,4362,HCC,3.97,8.26,2.814,6.966,31.58,33.24,18.759,9.291,9.284,72.27,94.94,0.925,N,N,FailedChecks
2025-01,QMEAS-103,18075,24731,DRG,1.83,8.393,2.516,8.81,55.35,77.71,9.391,0.24,10.556,80.07,36.65,0.326,N,N,Validated
2022-02,QMEAS-947,3352,77799,CustomRA,4.11,0.791,17.564,11.963,51.71,36.06,21.793,1.075,6.859,59.2,20.11,2.066,Y,Y,Validated
2022-09,QMEAS-828,22724,46150,HCC,4.97,8.977,5.453,13.799,15.42,93.28,21.469,7.393,0.167,27.37,46.98,0.3,N,Y,FailedChecks
2021-04,QMEAS-407,45476,34782,DRG,2.41,8.738,13.226,15.04,99.03,69.1,0.59,7.501,3.222,43.61,88.46,0.923,N,Y,FailedChecks
2024-11,QMEAS-890,4146,112779,None,1.17,7.572,7.461,9.969,5.41,72.35,20.637,1.359,0.255,43.13,46.19,1.911,N,N,Provisional
2020-03,QMEAS-671,3801,82470,HCC,1.3,3.742,11.269,18.674,34.46,96.62,7.635,2.372,8.625,53.54,81.16,1.693,Y,Y,FailedChecks
2024-01,QMEAS-284,6915,46835,CustomRA,3.31,9.367,4.282,5.558,86.7,26.08,24.082,5.729,1.037,87.96,57.55,0.344,N,Y,Validated
2020-10,QMEAS-379,4390,11526,APRDRG,3.44,8.226,11.362,4.855,35.66,55.21,19.429,9.856,10.3,23.69,98.58,1.142,Y,N,NotSubmitted
2020-03,QMEAS-983,36748,118093,HCC,1.42,8.813,5.647,17.479,44.27,79.84,5.728,5.556,4.136,79.06,27.64,1.274,Y,N,FailedChecks
2023-04,QMEAS-978,43371,77191,DRG,1.55,2.665,16.465,10.682,76.61,89.48,9.949,4.986,4.088,36.12,52.18,1.523,Y,Y,FailedChecks
2021-07,QMEAS-388,27010,98344,CustomRA,1.13,7.852,1.473,3.543,65.25,13.94,23.474,5.017,12.59,92.61,29.53,1.533,N,Y,Validated
2023-03,QMEAS-852,44622,110898,None,1.37,6.006,15.176,9.958,9.46,38.24,2.458,2.432,0.847,22.62,87.27,1.661,N,N,Provisional
2020-12,QMEAS-877,16519,6394,HCC,4.2,5.387,9.223,4.832,2.71,23.11,15.817,1.08,6.286,75.63,44.42,1.343,Y,N,NotSubmitted
2024-02,QMEAS-416,49284,25928,HCC,3.06,8.825,8.609,2.427,90.31,17.96,15.163,3.176,5.991,77.05,46.87,1.611,Y,N,Provisional
2021-03,QMEAS-266,26367,35585,HCC,1.3,0.865,13.675,16.747,95.83,60.97,24.121,4.647,13.908,48.21,63.68,1.798,Y,N,NotSubmitted
2023-09,QMEAS-638,29402,104543,HCC,2.47,7.676,1.687,18.766,39.76,89.29,13.358,5.699,14.61,20.88,21.36,1.002,Y,N,NotSubmitted
2024-01,QMEAS-687,13935,20160,HCC,3.54,1.904,13.515,0.319,15.32,42.78,9.027,0.349,3.363,69.78,20.23,1.162,N,Y,Validated
2020-01,QMEAS-306,19476,104732,None,4.66,0.511,15.859,15.91,94.38,29.41,10.482,8.89,2.831,56.66,89.11,1.927,Y,N,NotSubmitted
2023-03,QMEAS-863,45150,11441,HCC,4.93,6.551,6.991,15.549,95.48,36.78,1.434,4.479,1.177,90.67,27.98,1.974,Y,Y,Validated
2020-01,QMEAS-641,40917,85690,HCC,4.8,9.529,12.117,6.207,21.6,2.45,16.254,5.357,2.873,40.29,98.92,0.752,Y,Y,Provisional
2023-12,QMEAS-309,18580,73014,None,1.54,6.158,0.581,15.54,86.48,73.9,1.507,4.188,9.182,46.44,21.05,0.94,N,N,Provisional
2023-07,QMEAS-894,10662,100298,None,4.98,4.814,8.251,2.726,64.67,23.58,12.756,3.266,0.533,29.19,63.39,0.973,N,N,Provisional
2022-06,QMEAS-463,22436,46396,HCC,3.46,10.041,14.894,13.017,26.68,53.71,14.08,7.487,13.443,63.44,43.48,1.716,Y,N,Validated
2022-01,QMEAS-911,42819,84832,None,3.93,3.637,17.512,6.282,27.04,62.94,13.081,6.95,3.287,54.82,82.53,1.884,Y,N,Validated
2022-05,QMEAS-458,42675,60107,None,3.43,2.965,11.363,15.15,36.69,47.5,7.048,4.356,10.992,52.16,51.39,1.025,N,N,Provisional
2022-11,QMEAS-338,36701,29156,CustomRA,3.95,10.49,11.125,15.832,86.55,28.01,22.794,0.147,1.369,97.8,56.07,1.476,Y,Y,FailedChecks
2024-05,QMEAS-288,45103,30606,CustomRA,2.03,6.405,11.03,1.715,18.72,81.63,16.689,7.047,12.075,69.22,21.55,0.349,N,Y,Provisional
2025-02,QMEAS-444,6232,47986,CustomRA,1.91,5.34,8.209,20.492,6.53,34.58,18.6,1.717,4.49,22.45,99.32,1.57,Y,Y,FailedChecks
2023-10,QMEAS-820,18480,96064,HCC,4.26,0.163,3.194,18.782,72.99,52.84,20.362,6.698,4.914,36.69,35.7,0.961,N,Y,NotSubmitted
2025-07,QMEAS-954,47526,115331,DRG,2.74,3.58,11.33,12.604,33.14,38.81,23.594,3.235,13.083,58.77,91.53,0.666,Y,N,Provisional
2025-04,QMEAS-110,2589,55708,APRDRG,2.58,11.247,2.754,5.766,19.14,61.02,10.274,7.263,6.782,59.07,49.42,1.837,Y,N,Validated
2025-07,QMEAS-980,38528,667,HCC,4.34,10.616,6.747,8.483,37.77,17.67,16.237,2.18,9.996,20.48,79.63,1.677,Y,N,Validated
2021-07,QMEAS-241,9406,101409,HCC,3.37,6.515,0.139,13.539,91.5,79.87,14.963,1.438,4.838,97.77,54.09,0.792,Y,Y,FailedChecks
2022-08,QMEAS-453,1425,7803,CustomRA,1.05,10.921,8.161,6.335,44.37,85.43,15.888,6.502,5.125,60.59,22.89,2.171,Y,N,FailedChecks
2020-01,QMEAS-350,29274,5366,None,3.66,2.632,3.379,13.308,37.61,86.5,18.019,4.325,7.813,59.52,91.47,0.91,Y,N,FailedChecks
2024-06,QMEAS-635,28784,22773,DRG,4.58,6.153,3.084,3.331,12.48,94.82,10.219,4.853,2.209,64.24,22.65,0.783,Y,Y,Validated
2020-10,QMEAS-926,15163,15212,APRDRG,1.24,4.893,9.073,21.793,41.28,29.99,22.298,1.404,4.15,72.46,73.48,1.621,N,Y,NotSubmitted
2021-05,QMEAS-665,25080,28854,HCC,2.27,8.579,6.18,7.88,25.81,59.82,14.918,9.694,5.383,60.71,41.72,1.946,N,N,Provisional
2024-03,QMEAS-877,20969,80236,None,4.0,1.203,3.102,8.505,72.99,24.35,10.665,1.606,8.546,70.48,64.36,0.925,N,N,Provisional
2023-04,QMEAS-271,28123,45398,DRG,1.89,2.815,7.711,17.528,95.64,64.63,19.419,5.165,0.555,22.59,24.95,0.698,N,N,Validated
2023-05,QMEAS-731,6899,64659,HCC,1.05,11.49,7.524,15.402,72.64,74.04,10.415,1.246,8.747,40.6,85.69,0.709,N,N,Provisional
2020-03,QMEAS-285,2345,78900,APRDRG,4.06,4.697,15.901,15.181,32.19,85.53,17.715,4.876,1.462,93.37,76.0,1.691,Y,N,NotSubmitted
2020-12,QMEAS-117,15402,5206,None,4.54,7.461,9.078,6.995,67.12,80.57,17.549,4.264,10.984,97.86,64.18,1.345,N,N,Provisional
2020-06,QMEAS-341,49259,96348,HCC,2.17,10.503,11.557,15.844,57.23,68.1,4.63,9.031,8.199,75.47,80.25,0.804,N,Y,Validated
2024-05,QMEAS-595,2948,85838,CustomRA,2.11,11.102,4.78,12.907,72.83,72.11,0.346,6.96,8.317,45.9,78.84,1.38,Y,Y,Validated
2020-11,QMEAS-870,11051,112516,CustomRA,1.82,6.756,3.015,19.758,0.72,41.87,15.137,3.011,12.543,71.91,50.64,1.324,N,Y,Provisional
2023-05,QMEAS-793,17063,49039,CustomRA,4.51,3.622,10.526,15.108,1.6,92.04,23.99,8.42,3.868,39.78,98.22,0.544,N,N,NotSubmitted
2024-05,QMEAS-664,35294,35900,DRG,2.15,11.181,13.179,6.368,77.16,32.42,0.34,5.479,14.207,41.33,61.01,2.171,N,Y,Provisional
2025-05,QMEAS-698,30796,117304,APRDRG,1.17,1.219,0.862,3.093,97.73,75.41,24.89,2.705,8.015,73.08,34.9,0.441,Y,N,Validated
